,MGH258,UKF248,UKF260,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
CSF1,0.02921666654421966,0.010139152712932784,-0.001457270114345835,0.08840451357443063,0.020144801848698164,-0.0010790025590924023,-0.004812096548220517,-0.0004551198018064611
SEMA4C,0.03826853508761073,-0.03879035790887816,0.0058403866587551185,0.02290790198342,0.035597817243633735,0.0405679753230026,0.03396966149311355,0.037388257028865154
ICAM2,-0.018288444121238756,0.011315759899311465,-0.036578142262291086,0.058206219254578535,0.011049474045851534,0.11125206465750113,0.08201148067633676,0.07826271885659257
SYTL3,-0.01686317051262302,-0.011160733824541998,-0.0424762584173677,0.011693734134204468,0.014013844357743712,0.008174283358019365,0.04271625190931387,-0.004567234686829569
IL1A,0.03382493024587556,-0.005975886052170605,0.004713129809612591,,0.003393965917308879,0.00883221407382261,0.024355354329558633,-0.018856278744290637
HLA-G,,0.07925904976112295,,,-0.0551655563017997,0.048766370370659715,0.013881560911793342,-0.002642448266776277
PGF,0.06675989006726898,0.03162752998749891,0.015681622000903304,0.08849553809571514,0.0210072696647888,0.05644458944663374,0.06225294501842082,0.017251394419010115
LGALS8,0.027765094869390914,0.04360564328387238,-0.03388185799246965,0.06278049950566983,0.032304586984966036,0.02662238349256425,-0.0052293281735375135,-0.0284286561428721
DKK3,-0.0025590497538120283,0.011142380097664736,-0.0018134581489319122,0.030127886266459427,-0.060786442287199365,0.03140298624278685,0.03549383181088639,0.08222091849470207
COL16A1,0.06474411765023688,0.029307385182748908,-0.026982230751096563,0.07169237748849659,0.030209991295383286,-0.012575531598977627,0.03409911246626356,0.053296354445812155
TPH1,-0.028616713642832678,-0.012858813819245671,0.062352600506169885,,0.091922597734079,-0.04041982835407644,-0.03315015001694552,-0.04619652428102739
TNC,-0.019506381133032213,-0.021311634745844726,0.015832339057001706,-0.058292640617699655,0.022063750763331336,0.019067985037313266,-0.049638147044319285,-0.006614286476810537
TNFSF9,-0.015360978882772366,0.03932505366255769,0.00897914992025895,0.059629050151746486,,0.005868394515422721,0.10765529422268987,-0.016594808816785562
C4A,,,,-0.017172396536088333,-0.0102551154055481,,0.05606220932883753,
CNTN2,-0.09276995813128366,0.03566944101810927,0.022195053459646015,-0.018182828289856373,0.07744748257393358,0.05325755613823725,0.11511120165546859,0.010744279005753804
F7,,0.01455190072664069,,0.032890621748389234,,,0.07360261590456943,
LUM,0.05269821564045127,0.030709863885290036,0.04999337242122569,-0.06793015528357532,0.0244793404180761,0.12535707648911015,0.01757964370774683,0.07796519663022913
IZUMO1,-0.01467790193835595,,,,,,,
BTC,,-0.011381072606847946,0.02439567462941597,,,-0.06218037921884289,0.020554096648392015,-0.025846984571559494
APOC1,-0.07700707414641689,-0.03346952917629247,0.033903246397923394,0.06385659088231584,0.00707336071426388,-0.011243613772224463,0.1035532657775565,0.06620251487819162
PKM,-0.047591158964970744,0.0021139147243238515,0.01331513012837649,0.0015972489354037318,-0.026093837231694502,-0.025685621534486322,-0.06859152295931195,-0.07583742414725447
TNF,,-0.006586530905817164,0.0456806605937734,0.012254096348801995,-0.019102147315805278,-0.08212757561455811,0.00020215359183411243,-0.017693268487521743
GNAS,0.06380873532047991,0.020517903218511848,-0.006955620923726859,-0.13844050061443486,0.02694615903440112,-0.007126657994441461,-0.033132604980606654,0.033095665470226174
BMP8B,-0.03557973398264436,0.00842659045195663,0.011075302600818166,0.09325906334573253,0.06837389260913776,0.04990801101416419,0.005852946471480604,-0.05572249947634568
LIPH,,-0.012858810653506246,,,0.022031663450783993,,-0.020771330487360812,-0.019726472189202215
CCL28,,0.019382220149175053,,,-0.050171700389344355,,,
PTPN11,0.039567677728427196,-0.02903718429822731,0.027179924710791187,0.011000193748230072,-0.04429976687682157,-0.06674717419867175,-0.08040193237132723,-0.01470788482978842
ADAM12,-0.06026769415738259,-0.013911000584002037,0.030073303440220286,0.00966023708619788,-0.019098239734276823,0.06955085728054115,-0.015461244527643895,0.061030048970978856
EPO,,-0.017278060657586386,-0.019552527307454395,0.09383230420910346,,-0.05764297082929938,-0.0037383520356280143,-0.02048744518833558
EDN3,0.06749797854264597,0.03697630729546338,-0.02003073107794826,,,,-0.007564509243461345,0.0428989179404756
CCL22,,,,,,,-0.025531018534592713,0.003429739733787181
CCL2,-0.03431224842781403,0.030031683377436513,0.002903955445617471,0.03370132928224822,0.06388581471964501,0.07697821946613748,0.02245807601656263,0.02694529551311353
DSCAM,0.046761923207116946,0.019118330966700615,0.013947586077989434,-0.020942514428934602,0.044347398634612796,0.14759899620133105,0.02209954630598301,0.047703822412204624
GPHA2,,-0.014331797863294884,,,,,,
ANG,-0.04348347335741928,-0.051567902818244866,0.07256120972675266,0.01968375475363074,0.048235680127780796,-0.05172036800079644,0.02793713537082228,-0.036417438196875644
FBLN2,0.026040176121139742,-0.03436299403093075,0.056412826260586475,0.06012876643436797,-0.03043305669913733,,0.06802149193322662,0.07993127561209178
VTN,,-0.024307633394748465,-0.019713107567779845,,-0.04789680306594428,0.032870004324875496,-0.009293503667234365,-0.014406358442956277
VEGFA,-0.03865861734371491,-0.030249691952013956,-0.034789490574156624,-0.09955047373751803,-0.06144723328472223,-0.12137420157527078,-0.1158382939326502,-0.1257464800653048
F10,,,0.060928364686771375,0.07595292483685773,,0.06324801236093958,,-0.02460474415589928
SERPINA1,-0.023820886014178994,0.051565087553539335,0.05272150466655256,0.004054644717589048,0.08292627953126243,0.0442704074283115,-0.03300724016911658,0.01384630428720177
VWF,0.07301093257913481,0.048734825113417674,-0.05095357107177139,0.07150234178471289,0.047613875692728146,0.07555328246232326,0.05864332404747597,0.07916348138150318
GDNF,,-0.020137828933400638,,-0.047299746948170046,,0.019066118381105796,0.0014575202360910036,-0.007343331477668028
VASP,-0.015871050354509145,0.027441035321697983,0.00301699157511612,0.04726682655023668,0.04325473235588667,0.07888438083759863,0.009067070274016617,-0.0013354279805063338
ADAM15,0.03432567260061456,-0.028658068375028375,0.05174178160105791,0.08318355244929689,0.0016781397426552545,0.08036511523369896,0.02860402097840115,0.0002222431238082789
WNT2,,-0.02249334860185216,-0.015840511610645786,,0.013637541946264757,,0.08210159771052782,-0.021041632449535528
CALCB,,,-0.023811400898913412,,,,-0.02448866960138627,0.060196047933521
OLFM2,-0.05115808703920721,0.045360352365141986,-0.022462860044113343,0.021703907469355726,0.009886961936644425,-0.09112079702339326,0.049238385108207196,0.002805439752866798
MFAP2,0.051412801537554745,0.018559409958164037,-0.03186294672648443,0.0937286797357034,-0.04479587397366988,0.10270637657003787,0.029213835270574254,-0.01568804741378217
HLA-C,0.11050197219122135,0.0004241460178729281,-0.0035619269789874653,0.10290777043857524,0.05190776066102411,0.0900299923995787,0.030321622668349948,0.005755360282992599
THBS1,-0.03334236338768452,-0.01093820430220938,0.01643264902244802,0.09763290563671627,0.03718443295323609,-0.0008720154481428855,0.012524922504728203,0.002995103697488395
HSPA4,0.05279075911780189,-0.020756197144649973,-0.0037743760102993892,0.048806029422095575,0.057411533104083,0.006279910367938797,0.010551585659924699,0.011845714037648494
LMAN1,0.06705400328330183,-0.012454164663111607,0.002110659611646422,-0.03328496097756082,-0.12223826096111652,-0.058063478647369736,-0.06255844686266515,-0.03443783018262433
LYPD3,,-0.01961661793940733,0.056089896060313414,0.07505602511035919,0.028772524847688108,0.03377764108889196,0.06728140214306824,-0.03920519436499972
APOE,0.0657075431460371,-0.03517185930938219,-0.0655201329583195,0.026703272457650095,0.05262051661981928,-0.1192629120644879,0.09354762161189008,0.0001425615567091146
SOSTDC1,-0.01536098489749514,0.009247003124289038,-0.024610369933087392,,,,0.030179888266941058,0.027560612950044677
ANXA1,-0.05820365925738496,0.010820478156398902,0.010196717873509283,-0.0040772001719640615,-0.10048033329587526,0.08146035101106672,0.02700137902338553,-0.006897051180319704
WNT2B,-0.018733257505060035,0.00990123695908671,-0.02831255917476015,0.007896193220205025,0.05210537634765806,-0.037481164016246946,0.043350989698943486,0.017133815375733222
AMH,,-0.008679177902107902,-0.02447878396388855,0.08531497337025266,,-0.0013639653378121634,0.06835813987322054,-0.009023823518770855
GDF10,,0.00828420779114728,-0.027126114233781373,,-0.010089655465562458,-0.03669214344357774,0.06692072165842046,0.0204048965674969
EFNB3,0.09276273503100461,-0.008741731892252679,-0.040674993829272824,0.057828954092419976,-0.05907014304953199,0.00644328582809798,0.029397987671536594,0.01969060745358627
LTB,-0.0158431863435803,-0.011989618690132507,-0.02807860814378602,0.02706734439783999,0.03807600565724021,0.02793905728162059,0.12652233061810467,0.07798972215487807
ANGPT2,0.026566719089526895,0.034878958528157776,-0.05770340179730473,0.0878380705757954,-0.0717668343115237,0.07412686834083375,-0.01748313733558489,0.0687416272029546
ADAM17,0.02912180007389722,0.018600272409610527,0.03400071351293581,0.08064211279628429,0.05661138848077705,-0.029489915171018212,-0.03523026064360615,-0.0004019831112007857
LRPAP1,0.01971910483994032,-0.003459867506756648,0.007702754721819074,0.05545574371171413,0.018849776382786076,0.007149615620602259,0.1045146437888213,0.08560873968921111
NID1,0.007554553406503978,0.03311349683983439,-0.012238307458741814,0.0523520618901674,-0.03497718685019027,0.06073058364161967,0.004290950526043426,-0.026387711467208804
MST1,-0.03968320366266835,-0.016272085594099164,-0.015912836411135545,-0.021915879357252952,0.008957318434425921,0.015666522954792747,0.02688295808878174,0.0313907948063095
CCL14,,,,0.10221597483320705,,,,
IL13,,,,,0.03809774332413149,,,
DCN,0.03476151324465521,0.014403537914515924,-0.037440644221741766,-0.06005387488304434,-0.09853847986566044,0.10799625338307096,0.05016004315774172,0.04602310519047221
IGFL2,,,,,,,,-0.0007239563403141116
COL7A1,-0.0247987876753855,-0.016105928331982294,-0.0436488200824261,-0.0025808143710347358,-0.011128802916400641,-0.08762754861157164,0.020254066547545472,-0.001475912135583265
CALR,0.10661980111219946,-0.02435300783755551,-0.022787028504768325,-0.021651218474167334,-0.08820080417963753,0.05054212986960396,-0.08290215387457989,-0.015824536518889515
PIGA,-0.04400584219686163,-0.03133359804954209,0.06271049539743002,-0.020426026504848954,0.0475465574279795,-0.08075025434807165,0.022499597960001203,0.010999173653092376
CD200,0.06504967078468202,0.01882429845410623,0.0008401606907061692,0.12033885559543109,0.024090288305297393,0.017009876976400676,0.0988069289961854,0.04441066748601608
GRP,,0.035220031300909574,,,,,,-0.019137557794381074
CDH1,-0.05663167023935928,0.023839972067474832,,,-0.006043444918292314,0.010714491236352612,0.046197737309878355,-0.020202307463314754
LPL,-0.014797894099478967,0.03865060539544388,-0.003389064554423028,-0.007474744139040482,-0.015520331001781438,0.04215820205262937,0.1282067073056746,0.03434231425710045
SEMA5A,0.0392791129116802,0.05881927915828825,-0.015011298845439152,0.006334850678099558,-0.03949500131672136,0.10848775624935228,0.06342192548444611,0.06655532102939041
SEMA7A,-0.023715154168279566,0.03521070978286313,-0.0012995252203434437,-0.002918645187419332,0.07565549601100478,0.017393125796408813,0.03500387757907469,0.01830981367549751
SEMA4G,-0.014768649536682893,-0.022634652145668302,0.018089408428342748,-0.04183747387508641,0.13758393309715208,0.0025959345753008146,0.03617573695098366,0.03051002178191744
SEMA3B,-0.03093849828110004,0.04719392237404429,-0.06303060340885175,0.023199733919050197,-0.0962892459967448,0.021540159302688402,0.006310576180035424,0.014590034198542497
RPH3A,0.05873011074310618,0.0405103428117196,-0.003869465183598859,,0.045386557119552244,,0.008546132517020508,0.05306095918766606
JAG2,0.008658316488618539,0.007546980794569152,-0.007409390662955967,0.00888655085410025,0.015440453891431921,0.0618542904990456,0.004267239932627716,0.0826264595362635
CGN,-0.02822797859342102,-0.019283845914135726,-0.01183093022432786,,0.06970780445574896,0.0458576206106186,0.011599107557436105,0.05156703832501568
GDF15,0.15002710002833572,-0.029841572626967985,0.011108486035723866,0.003113574296960106,-0.028365943071638762,-0.007576075071951504,0.0323055497758037,0.0019010856116285493
SEMA4F,-0.04236786051031646,-0.03635973714807837,-0.010083599667366158,0.03594257174235291,-0.05530895177901167,0.0017041660125121784,0.07730504737181666,0.012560440579257861
NXPH1,0.007268506271401351,-0.04044797130439377,-0.017125061390432666,,0.0008619940510410941,0.021429233637046994,0.04232625908786117,0.09320545374614206
ARF1,-0.012315722049819346,0.001538848323942996,-0.05010072351081743,0.07341970439179865,0.0870417603505835,-0.11358685431191097,0.006498795462723429,0.0125197743076466
DSC3,,-0.010846021122553656,,-0.02643181307971833,,,,
EBI3,0.03304812439617101,-0.025307296705143784,-0.03838180231970774,0.17830533173505794,0.05568249514636709,0.11509841712847545,0.06369947735581757,0.05788259867645074
TIMP1,-0.0070992784485029705,-0.006059313095555388,0.032925425567896884,-0.0011224399670105108,0.011686505253328048,0.16001826432477262,-0.08292220475756458,-0.07142029049583153
SEMA3C,-0.04438602077190095,0.059009101130218386,-0.04579097780999353,-0.025061810123326946,0.08764498072148327,0.08413185226222857,0.019839391164776007,-0.10084301206615494
GAS6,-0.07439336482579743,-0.02672279789401696,-0.06404230561968641,-0.032920298367446456,0.04390891734821509,-0.028134035205476957,0.0334835269914556,0.09850035317204267
MEPE,,-0.016483405103237894,-0.03705335411665859,,,,-0.03903951313600548,0.053969762244346985
SERPINE1,-0.011938636624723553,0.0032804424013479455,-0.000699888297852561,-0.04625796429159276,-0.05566553852999199,0.00870372247643066,-0.05101038779395549,-0.0893798067015258
RSPO2,0.01260126176251477,-0.029272722948607544,-0.03238935359871654,,,,-0.001829158309379695,0.07881744911525697
SHBG,-0.01823333567458636,-0.01404880338794004,0.08390503285493184,,0.003986013682404802,-0.022367963544715225,0.05422469496605454,-0.009862400706022583
LGALS3BP,0.042127104137390826,0.004202008935561642,-0.004278774668180595,0.0546748250506047,-0.06379215753421563,0.11431731678464725,0.014315865841576752,-0.009677419540954559
LAMB1,0.030909607674754362,0.00997185874303988,-0.013399506297909428,-0.0067887435701135266,-0.0369341405797441,0.07936486645680983,-0.028975006682397934,0.03535034320073796
SPTBN2,0.021795853949244794,0.015211715328894782,-0.03781147429104839,0.014644674747834353,0.03824978923412896,-0.07365671988054359,0.017738895080530566,0.053779905096285406
COL1A2,-0.0010890658546178174,-0.008878410298238531,-0.014553363851352627,-0.10818237809389084,-0.043866613558913116,0.14496635648635142,-0.01523587670868592,0.009894992873922143
DEFB1,,,-0.016035390202543853,,,,,
CEACAM16,,,,,0.05417878726328549,,,
WNT11,,-0.015545870640998782,,-0.0200614923542208,,,0.01748061731085543,0.03829214047573337
LGALS1,-0.0648622198406675,-0.05147198456378771,-0.0012333415023637881,-0.05956743846553947,-0.009983525721408457,0.0718011411796629,-0.10812737259916785,-0.0894133754368295
BCAN,0.05505050022359567,0.002378867918708433,-0.0003914002236514696,-0.0011537509963897704,-0.059890555013266,-0.01610647033187596,0.10886565368279102,0.09760797449620563
ANOS1,-0.012527375125833982,-0.045249978045187496,-0.017973866439621577,0.10407467549183157,0.09101430555342012,-0.05433877098005882,0.03422161065897644,0.02849206059340685
EDA,-0.022848113083211753,-0.011381076506360565,-0.034432138427334585,0.015259758276561243,0.16250855836348593,0.04141131187429216,0.019830690857161215,-0.0315526250029169
FGF22,,0.026230585997043566,0.05712403729355288,,,,-0.034394189403569975,-0.019335696657176712
SHANK1,0.05243289147285432,-0.015545869642973106,,,,,0.14945761521217749,0.04454841352677217
NPVF,,,,,,,-0.025531020245915595,-0.017477886138871433
TGFB1,0.06756248273757329,-0.015283799657050186,0.03127690683066123,0.061940943403777246,0.007096859075370666,0.058982058893299286,-0.010607193441793807,0.04664241246634838
MSTN,0.02766644505225428,-0.010524580194814063,0.0340833238469965,,0.09529989343479776,-0.03259668340730782,0.03244901445806776,-0.011780084066215632
WNT4,,-0.010474772918945536,-0.025641977262805794,,,,0.1335292485450535,0.022634762313876133
TNFSF4,-0.026490559591428375,0.017671735636096017,0.03301749061553877,0.002388042601460233,-0.043848385073355894,0.0016808563998767041,-0.026231746598263925,0.009184435522702265
NTN1,-0.01588638581043549,0.01527131262930347,-0.04307959586369372,0.025652344384154598,0.0620128257326498,0.06938408580953946,0.061153736619305246,0.024161979891187825
CXCL12,-0.02195180767434246,-0.0009818624915152825,-0.008059318573635418,-0.00689885922894935,0.00621345318591456,0.044007344268332006,-0.0050973221268839596,0.024550980231804676
GNRH1,-0.005754355379652562,-0.00812321830346217,-0.029346196423234036,0.041942715040036764,-0.020903034993118873,0.01430430208340406,0.01663358111651479,0.07025831759563828
FGF8,,,,,,,-0.03850673867869574,0.10921440397584373
RIMS1,-0.020740745095671864,-0.04774471110869371,0.013631299559874176,,,-0.07805675328041017,0.09340020742031395,-0.0683425214970591
FGF14,0.04802757966441397,0.026799316814983588,0.01854024378548595,,0.06545492156269549,-0.00273269956088942,0.0371404338512786,0.02816565297556956
IGF1,-0.006722362495311032,-0.0005968401851184739,-0.021902675568176516,-0.0028975095705245637,0.016462907576213968,-0.021957017642478968,0.00017093194460969665,0.12204357553216202
TNFSF10,-0.010547260568614065,0.015248817823071449,-0.024723187663230856,0.0070067976466671985,-0.01193429280629212,-0.014547779681069998,0.032983460433877676,0.08328784195611949
GDF5,-0.016229755014792423,-0.01605818300596946,-0.02125806928369002,0.0309553912336623,,,-0.014634733728175536,0.007426916330697452
CHAD,,,0.04353709974045661,,,,0.10819123397451806,-0.0008103601407196155
RGMA,0.04622747476600394,0.008855978560494882,-0.03988489688037696,0.03222826471942761,0.02052713386886347,0.047608940280662995,0.0622789592840261,0.02144154822814011
WNT16,-0.0136961729735802,-0.010535364587736483,-0.013971880123597643,0.03829754637641421,,,,
CX3CL1,-0.04794977685429616,0.022582949035852028,-0.005471618416253186,0.09672392750236505,0.022942055618277054,0.0019814076647784247,0.052572198157006984,0.07189565853520241
FGF1,-0.0624003303739427,0.024859414228362523,-0.004267102262481451,0.07642659132457348,0.03229003559446316,0.09503426688756096,0.06119386021932993,0.03261623241997058
ALOX5AP,-0.04007294069573838,-0.0024496934259728995,0.020714694726922875,0.06143572698359024,0.018561442037827662,0.023241353001528086,0.02045517541171062,-0.0033988394813014786
IL1RN,-0.014443454252915149,-0.035365029177547316,0.03553602690687535,-0.04022227995394096,0.14263632700209178,-0.03666700106316325,-0.007413181423675567,-0.024203091731077996
PCSK9,,,,-7.982507538575244e-05,,,-0.022269739142787997,0.07053002734699793
NPW,,,-0.02538745933038592,-0.0021847226020227112,-0.04470830831459438,-0.028036073269965593,-0.06302583258856048,0.017889296904007593
CXCL9,-0.031491008547435355,-0.037841244259407825,-0.02228189749932714,0.030924414351867793,,-0.03786242722251755,,
ANGPTL4,0.03782673971279135,-0.021911232441311306,0.0005676617842679386,-0.05994824514156808,-0.04422786951799471,-0.06809659333088676,-0.08215276255372862,-0.08772615628168647
CCL11,,,,0.16397850131748667,,,,
UCN2,,,,0.06351219514002657,-0.05447579004525771,,-0.01411346613109438,-0.032190667837641476
OBP2A,,,,0.028786559692475237,-0.00833207750008456,,,
COL4A3,,0.04708370938795774,9.78392694454414e-05,,,,,-0.014664265582348868
NRG3,0.029299827251920405,-0.02277553587630292,0.009935411649936294,,,-0.01116384646952726,0.007599388583152151,0.009075449852302986
IL23A,,-0.017159620196514055,0.03461323088300137,,0.01745120110215448,0.009866886940631456,0.016987959841332518,0.011035854156852268
COLQ,-0.008810364771626394,0.05845225708538775,0.04427726257117574,-0.012401035429557944,-0.014093106147941466,-0.00930838777300535,0.014210735347474432,0.06062178447756597
SCGB1A1,,,,,,,,-0.005340690162507982
TNFSF12,-0.004298388498967275,0.025319913094200265,-0.013219069075763243,-0.00012888134093409618,-0.010615596219733934,0.07463426566875685,0.05227054725688431,-0.019576126350878225
DKK2,,-0.017973881000514797,-0.015443811907985577,-0.033235999217877926,,,-0.02628787174113601,
FYN,0.0633719790548587,0.041727175080795924,0.014566011731394629,0.02210436264482606,0.05270498645641922,0.06968962030932285,0.07549010879257889,0.04903498117028921
ACE,-0.041431141335720185,0.009695373873985747,0.00040823627424728,0.07182056827950921,-0.08060051961345868,0.09846067940810005,0.07901103410206545,0.006172761680255212
IL18,-0.04494321720382533,-0.0428363191256649,-0.03647500606258427,0.029826612562457114,-0.051077424066228526,0.0962864820327947,0.05430178051902306,0.11171306506449487
PPBP,,,0.084176531904615,-0.01565567488846894,,,-0.027267144420824424,-0.021936948683755446
CCL27,-0.016440258881174282,-0.011381076582821635,-0.017096993493953907,,-0.022499283636739142,0.031747130394460504,0.032175637080659784,0.08289955468283845
SERPING1,0.018469854387331612,0.02130791892813531,0.0013680564429608955,0.0687185070544218,-0.061877909988193334,0.04488074166383965,0.04229195699883634,0.04774726919352629
AZGP1,-0.038505026204986574,-0.04931855869050223,-0.032428884407114264,,-0.02779106808557104,,-0.011421980129005414,-0.07726871717878431
INHA,-0.0018834783415971703,0.044595519560619246,0.03592461769833191,-0.028807923192108745,0.0072537342505215536,-0.08606225223846305,0.0048964783567506465,-0.01647533746533085
SEMA3G,-0.006422307536410146,-0.025122936974964163,0.00341198261398925,-0.023089949924518006,-0.0649326204882233,0.022711863894793058,,
COL6A1,0.029097395757840615,-0.004093503436810909,-0.02838181575124574,-0.08647837630265269,0.06797222741924604,0.07869478774357859,-0.038635669181747184,-0.03688858643268807
FGF17,,0.08008337052353537,0.02974994069371506,0.06822006128271221,,,-0.00799441974903584,0.03826900462456444
TNFSF8,0.03326181971999692,,0.010961346693343832,,-0.061711080833991766,,-0.029586904176445796,-0.020299644983575997
FGF20,-0.02376547225635455,-0.022586934726333684,-0.017914825312345003,,,-0.04441937429788445,0.04852077793976296,0.022266212728865104
ICAM3,0.11226506381732854,0.06625409482090092,0.026532595913836002,0.03356730487409122,0.0040335899297511855,0.10824655987169547,0.06758152609466597,0.05257823059054408
LAMA4,-0.045666379340119585,0.02548594534664528,-0.02270574626750955,0.03676324961857614,-0.040577167242142324,0.0362603736421727,0.0010342315640714417,0.03947865539716537
INHBE,,,,-0.020594235362105407,,,,
DLL4,-0.015600123401916268,0.06975756558479973,-0.037970982971420826,0.10671652471873931,-0.06728360391730295,0.13417127470811407,-0.04712509929765197,0.062354707308946294
SEMA3A,-0.03301129806219012,0.09499499929653003,0.07065213722082135,0.07557780391073765,0.024569696420463093,,0.07203212604075036,-0.009760336547984852
RLN2,,,-0.02242475170679012,,0.027626607633027597,,-0.0204592723758117,
C5,-0.028922846099512723,-0.014765245959896802,-0.01790314242498026,-0.010550254155908273,0.022023469235321023,-0.09305314568273072,0.06149469037950201,0.0026330256743105638
COMP,,,,-0.024326760205356207,,,,
EDN2,,-0.012858812627838086,-0.019227700464267666,0.007202686516868394,,,,
C1QA,-0.06626207128524221,-0.06881377632829022,-0.004471951482968353,0.09828755809955518,0.07500325363114613,0.03959646222350745,0.011904530225485896,0.08416398384200495
UTS2B,-0.015136508301599069,-0.013760379045234701,0.02900178765011157,,,-0.042174138256222835,,
COL9A3,0.0071221791854348205,0.012892566287661517,-0.03844385655579709,0.04830714752073725,0.0355643792645373,-0.039221714413289414,0.02047347636980716,0.09894543026705696
DLK1,,,-0.013060183671656242,0.034574986050659944,0.07920228534192456,,,
HGF,-0.0002448339650316149,0.027378523455559488,0.005081049407697787,0.028677759061316015,-0.013419299899300711,0.00962435597200501,-0.012914503380374337,0.06688800612027118
GIP,,,,-0.021623736921083266,,,,
P4HB,0.0024673396318297736,-0.046234616242780836,0.009491207915080981,-0.06653820836402244,-0.04688127690687512,0.00740765461766758,-0.04261307022290463,-0.04933487578508234
ADCYAP1,-0.016648271130453456,-0.008248304139366142,-0.02639289569669185,,,-0.02791182531838952,-0.0041493498654855705,0.09355173386222317
GREM1,-0.05468198705050396,0.037797293805667986,-0.01940665673793598,-0.08493574084592989,-0.07822968859352572,0.07367768800628959,-0.04796722084629563,0.036202528802097095
EGF,-0.026638067347614567,0.02482261531297639,0.019374142161972807,-0.021285588653444525,-0.042127859838766345,-0.0027932731229824157,-0.025014834784779966,-0.017693272442033812
VEGFB,0.03083528856616245,-0.003802752523269636,0.0204521531384872,-0.101715393061673,-0.015381788615588386,-0.07411678528738964,-0.030417366966730783,-0.02089008030447385
FARP2,0.07120132747608102,-0.0037687182255724963,0.04798714934049881,0.0615876161195435,0.08318530637662654,-0.03239777586533842,0.04981804456698053,-0.004781742368901398
IHH,,,,,,,-0.010035635431522374,-0.021582859236238715
LAMA2,-0.015785599612865197,0.009888392602802821,-0.016346542989661962,-0.03117666986371189,-0.04194543319526598,-0.01714807543701526,0.06937584056983782,0.04084254094965033
SERPINC1,,,,,,,,-0.017693273849572647
NRG1,,0.006225250164456323,-0.01730572646611661,0.013522905947984856,-0.026232640929647753,-0.014351110747791438,-0.023048615929827994,-0.02688399824935208
SPINK1,,-0.03847629502308426,-0.011534457133716043,-0.027745938744393607,,,0.03505654900620867,-0.030951977248504167
EFEMP2,0.07884996937950962,0.02019891749922404,-0.020060656323499893,-0.046936905946518254,-0.050690027074870386,0.002780149025963934,-0.037433058087853216,-0.01047798068756191
SELPLG,0.008782059659799989,0.03313436950685956,0.03291123812619777,0.11021128187623448,0.057754021328127556,-0.030115145424817163,0.012862585246896761,0.10268774359175314
GDF6,,0.04178658063047795,,,,,0.050382039210367165,0.030097608465542616
HLA-E,0.0318152385280992,0.005848585357463466,-0.0109764439134534,0.015459805690992352,-0.0393107743730723,0.030859536869338407,-0.011321359211294967,0.014578641197788794
PTN,0.050303384133079034,0.06797717945584966,-0.09361926752749702,0.0564374261366703,0.002841122597893524,-0.03846056038854247,-0.022125378326045574,0.01885563425520165
CD274,-0.05339467016282704,0.01836513682470033,0.11646668871401311,0.04889671252239003,-0.08082271566915418,-0.015182571820624463,0.010998169706538018,-0.05778399576093498
FGF10,,,,,0.03494944705859045,,,
CD14,-0.03251166592488873,-0.00856092535025421,0.02802013137272981,0.06747624817584925,0.09985296295605689,0.09623944720697866,-0.002232761238232989,0.059402883291233326
SFTPD,,-0.020748190757044354,-0.016418598584022465,,0.16462659157378914,0.04938401709451479,0.026915096310783117,-0.009799276336684839
SLIT1,0.0571439491203312,0.0010460743077432904,0.016800404728838814,0.0006376430351192567,0.024937053140945378,0.10931155959254178,0.0029686051439488112,0.07898739934437046
CNTF,-0.019523368476555353,,0.08446885240854067,,,,,
BST1,0.0476675484796484,0.00057944858979167,-0.002300792575639299,-0.014479700578605736,0.1332742238102088,-0.030904848772884082,0.004132994468925655,0.04593695727195372
AGTRAP,0.029365208210942313,-0.013042581366355895,0.02741052730785916,0.02506968181043704,0.046853332476830434,0.05527380239390626,0.028632831895379064,-0.00423856386369368
LAMC1,0.0034953853380896268,-0.00991592736967851,0.01015489699505001,0.046308911316285534,-0.03932620142832522,0.07331541012818989,-0.055713084246018,-0.003111087791260967
COL6A3,-0.002495111818608282,-0.02282501170549189,-0.02778149196571656,-0.07038817834247718,-0.045761030773136105,-0.023928570716206,0.00042464742337019367,-0.007120716910802648
FN1,0.0732183860989713,0.003776262162463345,-0.0492340652636456,-0.09742658628111137,-0.014668408468783372,0.1262527432334145,-0.04125208126030285,-0.061182814225518405
MIF,-0.06753444891200025,-0.06873179786921556,0.019601752209736423,-0.09998870833355171,0.022341284940600333,-0.08587592892556521,-0.010632650612516845,-0.08198323844588246
JAG1,0.05367299256835418,0.054237469163035866,-0.03149080440366639,0.10558038414758962,-0.05518170896648251,0.010951058800500768,-0.03193417777825518,0.002599549384868657
NID2,0.088999587777874,0.002380266600662278,-0.017779863710897983,0.044307891235540624,-0.021515360027813363,0.03754472421017483,0.018233103860375643,0.09628965192263292
EFNB1,-0.03547668122191369,0.03835754504804045,0.05998859072072261,0.04461864970713335,0.19875646770391064,-0.030699662969709836,0.03502599604932845,-0.027588456987889483
COL4A2,0.0045523025822012215,0.0032839981263467245,-0.04776804217437326,0.13263640361458617,-0.09584579077970114,0.11565767402487234,0.05232880206341706,0.013073620363147222
