,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PSAP,-0.08160547961924008,0.046477469148504674,0.0516034494853648,-0.0053408609633475825,0.087827149010026,-0.009207331361760825,-0.018214644899073422,0.04330423472295883,-0.029723344792638776,0.10695865459803214,-0.04340742082555225,0.17644019752458884,0.15340350672769687,0.03413596656218161,-0.06822568546730108,0.02648646768255148,0.059864794100524144,-0.06715987886196823,0.005711882466141158
EFEMP1,0.04907275485872036,0.0934896785873187,-0.035171553696908726,0.06511550324303089,0.011653751436875394,0.11085228519453874,-0.0023218442219252165,-0.020747069081118563,0.015907930546621853,0.10350484681399244,-0.019684909005513965,0.14416597110982698,0.11555831779283103,0.061405236333270094,-0.019670527093056694,-0.0015947369509875936,0.06072991343131174,0.0567400854473874,0.044779446984835984
C1QTNF1,0.009636021130603611,0.045285300793841875,-0.0955979497902833,0.0358292691482774,0.023061198912069945,0.03598346349201177,0.010366669968512694,-0.02155562329566068,0.011235438546174838,0.018211180167343934,0.025746901466655373,0.058745825546344284,0.12047276879058615,0.035298650118299885,-0.01369060057975992,0.07016140804495355,0.0019487005471493417,0.0778931279499109,0.12234144559000754
ALB,-0.02764502462859269,0.03641936793872677,0.026245403979713325,,0.028894859139444656,0.04213577608417942,-0.02094770235151716,0.032135476839274396,0.040953113611361676,0.04910611166305935,0.08087943470905559,-0.04610745972425719,0.027138544081097137,0.04294518115507438,0.02678736917722135,-0.04089890942583615,0.04107893081164396,0.006770657758930025,0.06566610079483423
CCL13,,,,,,,,,,,,,-0.02756951578858661,,,0.06415615118930082,,,
EFNA3,-0.038785501164512945,0.031323461211311715,0.08380431064486982,-0.03769945622661461,-0.002062758102697467,0.03718959130591314,-0.04517729847748275,0.0649100059273342,-0.037150952054193935,-0.04652713082546543,0.08107448716988681,-0.056919334758768064,0.05791484414587692,0.04236824431639566,0.021111017404550837,0.014827494873797125,0.00928523464170146,0.0681924026150291,-0.0031766891251794834
DRAXIN,-0.0004595459786329336,-0.00438475100636812,-0.026653513807674528,0.06261858415896411,-0.013307568686656472,-0.01609099913024416,0.02814616024577436,-0.06493934224916696,0.0019038514377139341,-0.04427497305984434,0.0063711838862883586,0.0758296348741216,0.08197143322880321,0.005367028338257239,0.021407112291519585,0.03262793459290006,0.02708106772038291,0.016238289396315834,0.042180587062496604
RAET1L,,0.04011758000248304,,,,,,,,,,,,-2.0679485684154617e-05,,-0.0072321950104314026,,,
NPTX2,-0.055277490582581704,0.060118455705199456,0.11458755254325362,0.026015658990735817,0.017526107662047503,-0.03394405846552325,-0.045569134517541285,0.09184874019488844,-0.05415818128316393,0.10264603606934931,0.042267373983720234,0.1715989283712012,0.027017647183818275,0.02272575468617016,0.00042722924488027095,-0.054047376483495294,0.04808177836496746,-0.03301487665197287,-0.05907833112104419
FGF11,-0.06538200631241366,0.0162900612333768,0.03822719253762161,0.0804890611157462,-0.03657621243833377,-0.04920038402714147,0.018135450327510037,-0.036466387679589776,0.008538455096871875,-0.017596114474559076,0.09479385913363776,0.08120414630675724,0.0971090140621842,0.06559545836922376,0.05414475349278547,-0.03998161388220506,-0.0014951003468952023,0.04452601002070807,-0.05501753748401909
CD59,-0.03781737137787888,0.04042765339582647,-0.0022734591755738196,0.02889292020157873,0.002660148892740673,0.04296013022522826,0.020507661699819654,0.08601685413875346,0.04961099343354395,0.03433743444922082,-0.028041017621509467,0.028164078672534218,0.07658670719527061,0.032076272231305956,-0.008739015256795667,-0.05268474228281794,-0.021357422114728193,-0.002953399288015882,0.004324312358240365
COL9A2,-0.03904752478895633,0.026533627781229,0.030436872848223412,-0.012764670952103457,-0.013632086163387822,-0.03364636302233155,-0.03687942065926956,-0.009870073346715082,0.0076462843268408475,0.11896262477572794,0.032040484698200145,-0.055025459035876696,-0.025899361018803125,0.07146137187508766,0.008518330271236663,0.04702757442251631,0.061894713262294315,-0.00733171038591939,-0.110040268671077
DLL3,0.0003527704259960525,-0.05219541965058096,-0.046681630841882184,-0.054364310786304215,-0.04502238801694985,-0.027150897658274994,0.0006191469666470428,-0.033997144171950724,-0.03501349369548296,0.0030720540024612554,0.02772390937436595,0.03322117485824716,-0.09020510631245457,0.044026167257418425,-0.04887912145033474,0.054084807093268676,-0.030040084281574658,0.04919668248367714,-0.02784130569459324
FGF5,,,,,,,,-0.0006130055229296373,,-0.025667197927325136,,,,,,,0.033175383343529846,0.025047646660607256,
LIN7C,0.009972532894883882,0.04226357961675987,0.007171021573963229,0.0553712709493991,0.007986449812221897,-0.030960286635746414,0.018586465344366417,-0.010946878459831562,-0.007768485453249369,-0.029810212736181105,0.05443447438060937,0.08319180870216895,-0.040136621045427916,-0.006197706148671559,-0.027767693597033804,-0.04442976030569516,-0.03073806914124193,-0.04285136233754565,0.011582203696934296
GDF7,-0.01953172621726623,-0.019368560740995088,-0.02111051846036815,,-0.0024466755046885693,,0.03525113393105309,-0.03459393759620172,-0.03661428584781543,0.005358438905317383,,,,-0.024425416692828068,-0.0015203229994241454,-0.017074037986617666,0.03669356801563029,-0.04421395393078535,
PSPN,0.010858309885362955,0.05778996550298155,-0.038035567957421273,-0.003902880292282498,0.039076106812473796,0.023675389375010607,-0.04216137787305874,0.014747772497612695,0.01911681979631129,-0.019544428579453613,0.07105866845992928,0.05650651552732429,0.00924814659343226,0.004709040870880036,-0.0025016103212033795,0.04647982092398526,0.04188378900699627,0.053202081635733874,-0.029049128446837727
ANGPT1,-0.006204064075952865,0.026064828800311534,0.016214136936221205,0.02463223797435969,0.03142164036865518,-0.02539750220839325,0.019145568939527024,-0.009218620851432475,-0.05190484361597778,-0.019534395832461228,0.054257562498409566,-0.03609217859841796,0.04095235615185272,-0.029219735068406475,-0.020125857388425226,-0.025696328133550054,0.008063920278755262,-0.01606444683822172,0.00828534243100754
PNOC,-0.03719674780500092,0.009004756288337827,-0.02016882538084885,0.02750884987054198,0.02723469143294017,-0.029796987684792515,-0.013698541350848019,0.03574051440735383,-0.05524566018098784,0.004373573725238946,-0.024875493580885182,,,-0.025974095551057844,,-0.023735165256592635,0.013500712237435368,-0.03570866352947555,0.10222563307535898
L1CAM,-0.054444684661242096,0.011307805045207613,-0.010426610037609245,0.07550361367998613,0.061755412415712516,0.02248980613165578,-0.0037002952834659063,0.03850385977971953,-0.07604390493129327,0.034544037555801654,-0.04165629217760239,-0.061221429235820315,0.1173312395409587,-0.00119299703803528,0.061086368632867545,0.030541573351880458,-0.028054197968281437,-0.08827121682554767,-0.01982706506258562
APOA1,-0.041958016988668946,0.03141746451670212,-0.02923523403599184,-0.06439972434605454,-0.0005928492425281572,0.021098328756886758,0.006327884857608985,0.04021026190368215,-0.021515365460993058,0.003587693650401726,0.018893722376698327,0.05787840448854064,0.05569835160482113,-0.004101766639859788,0.013097281507860499,-0.011502850255033724,0.00536493376399395,0.024684933938403427,0.0381864273651557
PSEN1,0.0015653997372807888,0.0015644434954614492,0.0037658258030856596,0.028975699426592224,0.030164000059593868,0.0771920754830011,0.021238020200130943,-0.042648222931522047,-0.06914375292454995,0.032059877006870234,0.051326145187098535,0.13025031846263407,-0.0012407852285338519,0.021262838479107683,-0.01848440487056677,-0.004484551152874992,-0.04551745841575206,0.04289741560206157,-0.04053068705375967
CALM2,-0.03800843929728725,0.001960476392192682,0.044145866541461125,0.004041695728598174,0.01819646360068497,-0.022435173013007896,-0.046619416523769934,0.07211300302774964,-0.007986158032577488,-0.06510930012556716,-0.028058828455859927,-0.0323673585851741,0.08364091665609813,0.04401188456543809,-0.02931145402984053,-0.014889247473724346,-0.008100438543426743,-0.04414024258568653,-0.08263670744565867
CLEC2B,0.069421706167588,0.049902573169875765,0.004458338277477568,-0.008721853948833888,0.06141951861242844,0.06889088401783663,0.014888273523364595,-0.004587462463551262,0.013204869359637226,0.1033181516535094,-0.04064056107021054,0.10417259160377229,0.06211493922568885,-0.015464227961119665,-0.005696087016195554,-0.028081927517842817,0.030251368367955726,-0.02940495327930785,-0.03218306070835962
NTNG1,-0.03946028221158692,-0.009753549353565242,-0.05527782833182909,,0.011723314686549259,0.05644296984595839,-0.003082627254216387,-0.03541495628466313,0.06559499708660166,0.018953742463923236,0.04763817776876265,-0.09023912043010471,-0.024928885263977088,0.04214692573952433,-0.027794315359423723,0.03441755056149404,0.05944844931098705,-0.05626051884436768,0.039186825567866665
LRIG1,-0.032797004978336756,0.035113813923417656,0.017287735027789443,0.030438658174502673,-0.014990568273421165,-0.053623119010100466,0.06939633813347522,-0.01573112307344273,-0.010351091301426417,0.06385470114739551,0.0637326857737811,0.015318901335280237,-0.02501392899707069,-0.0025916323753314087,-0.01834135661283588,-0.02681717093560505,0.002290809248850971,0.01781821865746553,0.1462018905099474
CPAMD8,,-0.016490906167067148,,,-0.015052485893949582,0.04798136239746468,-0.041675919135515396,-0.025698389950887954,-0.026229603413486687,-0.030790176814579774,-0.04469065889420689,,,0.04622368317592049,-0.05606948883638116,,-0.0053045559139829074,-0.03135100715676758,0.05145896979867801
GHRL,,-0.037347853909481234,-0.002675675737675281,,-0.004906519505577202,0.10449130056811472,-0.022269076862287778,0.0005725125553154848,0.03413723723642564,-0.03110207295186155,-0.030881318318961282,-0.051998826129402216,,,0.012690807668315299,0.07365207484553407,0.02117394310648472,-0.027636239017300824,
NPY,-0.011783914214265211,-0.04167834012727605,0.05328142892549509,-0.03311057207488114,-0.019798301134518987,0.027656527294101,0.07494332587709496,0.08161172151192628,0.010332557338358937,0.023672625331456996,-0.06565651265847727,-0.0026261635153450942,0.11435333486941543,0.05595086120506635,-0.020046672690350643,-0.050071182438551604,0.0021865019611978956,-0.0379993405241254,0.10820248972907366
MMP2,-0.08365247846633986,0.019672471367561898,-0.029981320705524176,0.04351635775371833,-0.008815114747926674,0.03909452934743394,-0.005822385834802413,-0.0922572246713786,0.030334204470780956,0.061637769731520416,0.024093031777594764,-0.004057479804362007,0.04043963877391236,-0.04122990942128142,-0.03684632947205998,0.009613024051585565,-0.014242230346741092,0.07129959370548147,0.09785673381129173
LHB,,,,,-0.02309144783826637,,,,,,,,,,,,,,
PPY,,-0.03864987988253726,,,-0.04019547599210897,,,,0.05398865830743159,,,,0.09857818071157103,0.028681269869239637,,0.05155750685266578,-0.014731818680076532,-0.0078602502212674,
ALKAL2,-0.025529574576004105,-0.016807958884491603,-0.016944649817092674,,-0.02275596511765204,,-0.04367577824950022,0.025662221125124052,-0.04624009998847105,0.04135320585901036,-0.012358056535805672,0.017484564100834935,-0.005401778880932036,0.06127362929913677,-0.026817885770201923,-0.024140850576079658,0.006301794489871834,0.0009927487622211355,0.03334241808263574
CSF1,0.04492746197950436,0.08283322909887245,0.014667358962974034,0.07573603152889333,0.025457890095148098,0.049660429683991904,0.07901808538701541,-0.0020017075168428087,0.08982804216342155,0.06705977624259697,-0.016643442320377944,0.16418165310374894,0.08659840137462543,0.01693952898019488,0.027947239979724516,0.036548259677646085,0.07927973092012042,0.15291514800442646,-0.10841423246335562
SEMA4C,-0.016419644807467836,-0.006045775899034137,-0.038051782295771684,-0.03990717274455189,0.03858540259449648,0.05024040926675584,-0.04693995147626334,0.051554686494304294,-0.0035130952669013265,0.0009633581103077837,0.04776003513121111,0.06410092426099394,0.005550377598737999,-0.021288260287351778,-0.10671361777230474,-0.07190924618761516,0.012575713012669073,0.033529608937563425,0.0373318738751895
BMP8A,,,,,,,,,,,,,,,,,-0.020046196457001363,,
ICAM2,-0.016664221311697206,0.015567267980424057,-0.02963451884660735,0.03805713935861742,0.032384187142979526,-0.032222959414231325,-0.006585999715320276,0.003738146859859844,0.046234084778719826,0.026865433428881983,0.0323323744525697,-0.06565531103686142,-0.016756774276822324,0.03443114255650373,0.0604609605292209,0.008774896706458452,0.012502957822879223,-0.040962575499794325,0.09351129368114654
SYTL3,-0.008794907789615765,0.0522560685226165,-0.04745618017106017,0.038047162171223246,0.015090532047002392,0.0384838632758346,0.05997520224608967,0.015041581063416782,0.027911859010349847,0.0068023884920600354,-0.02547792141512224,0.00037070151017910233,0.11966299111668353,0.04613252402695558,0.02688035712957734,-0.017694071728525298,0.027324102356452128,0.010851456717678409,
IL1A,-0.059160593507883795,0.015801717682723683,-0.03381074936612456,0.014277542988689936,0.03476920378620822,-0.03316317616704327,-0.017412400392967514,-0.06497276264252506,0.0925704067894222,0.06105984679570034,0.06245188864573514,0.009005385240074921,0.02681073544384017,0.05203111484629419,0.012543995187436388,0.010565989595020905,-0.021063052515440883,0.0709722895541043,0.023596262245548817
HLA-G,-0.03089093934242225,0.021702270186108437,,,-0.000560089665698412,,-0.016161512972438497,,,,,0.12603835199449578,0.14517763251916765,-0.0016606747821812779,,-0.02307452609552127,,,
PGF,0.019533581926774957,0.06263882877902084,-0.03468109458011399,-0.030027619279268045,0.020027924599029093,-0.010261101098669387,-0.011661226555104867,-0.02559591412742623,-0.0016763908373471734,0.014821200725259491,0.04405282045147054,-0.03471220898751162,-0.03419534526896531,0.048700161765467466,0.0759817065565402,-0.026526672686697172,0.02501690426364793,-0.0009195954419199974,-0.0581088376990584
LGALS8,0.05853490298580842,0.020148616770198805,0.014125960735118298,0.014824018813315137,-0.0009195751301705028,0.03437320717086527,0.026876675770821132,0.011065187134138413,0.015175050145568855,-0.034913544047909445,0.02823020018074611,0.04685357427661237,-0.0006922336470768047,0.04791618931571405,0.01920995802538262,-0.0687085974177417,0.0236495091103023,0.004590905223575926,0.035024257423367684
DKK3,-0.08475178581901564,-0.005382475268997349,0.022370528707549624,-0.008072035269700403,0.0009012231024746453,-0.018051852282231388,-0.03780714345665765,0.07858219633105085,-0.09955535556169474,-0.12157056943028137,-0.07552974768163437,-0.12574236557716187,0.018060998372683837,0.012314391620258916,-0.02489362528951404,-0.041162063471414344,0.02163237417100952,-0.08479519837337386,-0.025054686820635996
COL16A1,-0.11806427316245387,0.007725129436521786,-0.0630608406626233,0.06820288272024838,-0.05369139670056291,-0.032473166754073454,-0.013844768952608411,-0.029427939825924482,0.038079277690672896,-0.032434623957478884,0.07342712662056275,0.0387948747730548,0.028210639404464416,0.012260644671475932,0.041958231455582314,0.01172111297406146,-0.016493431807825358,0.04332603081074727,-0.006896308891111435
TPH1,-0.02601268514762794,-0.00450955408519127,,0.045440878803409156,-0.0024679815625522792,-0.02081064219142929,-0.01712537672673732,-0.004984234324797348,-0.01829085342752105,,-0.02911946033671026,-0.002782823142798817,0.020324584339063353,0.015671787691792567,-0.0349176895916306,0.01797218391540987,0.035070148708500795,0.10412358499611644,-0.0424473205999566
TNC,0.1012858063808448,0.08101280480858046,0.02517501021991607,0.06844593794972507,0.00855699017673545,0.09930033198331994,0.0041000838004802975,-0.04250613239867821,0.06899409003254274,0.0944945581058186,0.013332503768110576,0.05802922228416972,0.0931858591247071,0.06416303300840089,-0.019034655000929955,0.065874952065536,0.06574539327247123,0.054364554649216024,0.028644215123782693
TNFSF9,-0.036659392651900664,0.023978341947905796,0.019509218306558808,-0.03561581504014483,0.0299826399058307,0.019817562234137564,0.011223657550863306,0.04307337448934032,0.03050720106448875,-0.013365207871881815,-0.03393692408184978,,-0.022535779408470975,-0.00512310668729743,-0.05806729978393336,-0.011698614730951372,0.0746187906510505,-0.022151029860976074,0.07735071188938819
C4A,,,0.003354860695513004,,0.015107725803849312,,,,-0.022724567075081917,-0.0355682131434507,0.03021457981589691,0.029874061402794784,0.08520688049691112,,-0.038097140996963576,-0.017455131147019732,-0.026995267113210257,,
CNTN2,-0.0824732102601414,0.009911095863171767,0.0007850090389219973,-0.03617477329250557,-0.016019491605140913,-0.015201530003606755,-0.007401160843981361,-0.04552648346389718,0.020062502388760596,0.10528472560807328,-0.041397814513597454,0.03268049948255004,-0.03939293169382976,0.017991237287757658,0.0025136433777556972,0.0006514619452902772,-0.028548180322877235,-0.07998140756504052,-0.00564406200164011
F7,,0.008196486587976145,,,,,-0.014873438555634834,0.021412702570859407,,,,,-0.038672137002850715,,,-0.029691513487688902,,0.11393865656243853,
LUM,-0.03405574377304713,-0.02310916141592828,0.0012641152048353792,0.10782246597037609,-0.00974600136691348,0.056642989165808864,-0.035894519847864056,-0.04819883763395437,-0.006849080031184253,0.015678095042251886,0.006589522898323609,-0.03403346285223973,-0.008876722544831,0.034948522843999616,0.07455506644472223,-0.020542369933705316,0.003399966202530515,-0.006269033677924251,
BTC,,0.03010691673136215,-0.026129706096915457,,-0.02591744906100625,-0.004618759576431537,,,,-0.038436093055419895,,,-0.02797793155250034,-0.02235471332091367,0.014449354353218698,-0.001578154138022801,0.0833237277898556,0.05908083484997695,
APOC1,0.03465860307483174,0.00579786203328423,0.007090681497511461,-0.07990253193127544,0.06937418806960605,-0.02474018030726784,0.006905226606565138,-0.07689047861396195,0.04500255659195375,0.06944291684795462,-0.06356505758816884,0.11861427055483056,-0.09717564829602914,-0.02704466976271271,0.06494058538760708,-0.012037518226809872,0.031859408786109905,0.04575005059255897,0.0721205968333658
PKM,-0.015685288289853286,-0.000361519910506125,-0.005299497675490644,0.08990135153801256,0.05904513975600574,0.0162699559556305,0.026119374862523567,0.029173826332949737,0.029476220725471156,-0.005499179422325639,0.017770047426123835,0.10909349885404504,0.12248387332697429,0.029401639271469302,0.014577462776975775,0.02388267445692657,0.03211527745321034,0.07360927709574916,-0.04233194834522042
TNF,-0.03576905112926414,-0.02927602275146291,0.07251019887194708,,0.01238985028433048,0.05797428930814866,0.038450936957377904,-0.037715554085556116,0.04007112166867319,0.0030563195732376935,0.021754194541634495,0.03429153194389236,-0.009923804125793237,0.0922035015302173,,,-0.015142428072608183,-0.030160061804332845,0.018006536389938706
GNAS,-0.06324135702819049,-0.01972740788039698,-0.011645480647128692,-0.0711849021708131,-0.0010255546714464671,-0.08500550807604312,-0.06882291812537597,0.07662693958432726,-0.05373350612740249,-0.13338842354977548,0.032401464634453495,-0.13165851393268244,-0.03296832922675897,-0.09491395215909619,-0.028533218591097108,0.03805943452735263,-0.012616780653554205,-0.06261548041558193,-0.003905641977876832
BMP8B,-0.02404215564399677,0.007670051178824033,-0.02450397420914205,0.06932696994725547,-0.00261830397401981,-0.025097979133010474,0.0094621076147688,0.010124149142471707,0.03860376983843374,0.04322703037013062,0.04845599561486733,0.02028594451370515,0.003015140864910589,0.015134710214760282,0.060625919339591404,0.0023079133037159764,0.011185361541689866,-0.014330299791229321,-0.044057109365368635
LIPH,-0.02672289786382975,0.02946501187369792,,-0.020219940124541785,0.03774161640727855,,,,-0.01832221319783812,,,0.009493110451763546,-0.02756952592798386,-0.03176703053414239,,-0.03867470611996666,0.01865301069732482,0.026154620578119934,
CCL28,-0.01953170907254782,0.036485534201346,,,,,-0.03198488514496444,,-0.01835883803000413,-0.027382386525392752,0.15745099921911496,0.025263557707527924,,,-0.026334208671480844,,-0.015565914895137986,0.001705450465014923,
PTPN11,0.017652328515970424,-0.0032309053597261886,0.023021245980098602,-0.025371437898148625,-0.020476042163943876,-0.015808113011496275,-0.05147057279182961,0.051485634621597984,-0.009336327996805513,0.0967640184580704,0.003951775457792661,-0.08447433714492254,0.0071628054998413866,-0.04226586505336645,0.030966303802910287,-0.07025507368756027,0.01597965778474789,-0.04689152364331827,0.030067519273947862
ADAM12,0.027024270098209357,0.036524805142612096,-0.019884320562713376,-0.03796024076185444,0.05512005645108668,0.04692659648065821,-0.026477138888052705,-0.001158344591823026,0.0429095326258902,0.011422173772202827,0.06319183192542505,-0.05171705420063606,0.011321443742722955,0.01210519890478597,0.050326806634162065,0.03642315456716002,0.040120851950413955,-0.003697831807857961,
EPO,0.04195373307044891,-0.009306551859552053,,,0.036230571910495835,0.11060188576700486,,,-0.019169573671885477,,0.06720230205454868,,0.06400079842747086,0.029899702845713274,,-0.028406823220428784,0.1305844281375283,,
EDN3,-0.02695600139455757,-0.0020695747722341896,-0.011048285475251206,-0.041621376749640206,0.029041958076286113,-0.022877030220607397,-0.003173882322610771,0.04942405239342608,-0.029711893751168287,-0.07045578287650064,-0.029419934151466026,,-0.006958865385756867,-0.01609801635134364,0.06437252578624555,-0.014209359300777498,-0.030076783760024463,-0.027263263910806003,0.04093987073597815
CCL22,,,-0.02111051794916853,,,,,,-0.03859835173134572,,,,-0.033887000059317066,-0.030171120468144547,0.028077226295206828,0.03674441776629428,-0.02557881056057551,,
CCL2,0.025534565519167236,0.08435612414706856,0.033177735246150995,0.1355599036242726,0.03908193631444321,0.10417719153307163,0.02483426032137942,0.00028377754132183385,0.0695993514538253,0.11825379645555535,0.07500781997108885,0.13218019219907237,0.0666405004569028,0.0500990192746438,-0.020127454072432334,0.07777054378584795,0.07007950298233653,0.062125185502018704,0.018143990881040902
DSCAM,0.026261917893791183,0.02296163386909918,-0.016885034531079427,0.002774384711734387,-0.026646561841538418,-0.03066895120182932,0.019732653192724908,-0.011356746991845624,-0.02284107314803921,-0.061557826927686424,0.027739849251155656,-0.09329445990121137,0.014862318400079911,-0.0013748418447248575,0.03073752996763186,0.039702615494424914,-0.020306587011827932,0.05386749940437494,0.08386758274454356
GPHA2,,-0.02093936940281375,,,,,,,,,,,,,,,,,
ANG,0.043620211547844547,0.042224952290144106,-0.021103376878523136,-0.053743361608923144,0.011974601401288334,0.00708282514814013,-0.03482550471686407,-0.053364360408367575,0.021712031049308647,0.09894236790696827,0.055468010970216766,0.02057563795679933,0.06115350643128932,0.012663288263505339,-0.032808307409924596,0.05830654451361421,0.0848437212462765,0.02579289465670937,
FBLN2,-0.041133195533418127,-0.004113769839371773,-0.01033186235586507,0.064861657490265,0.00277936794964879,0.02631569353156642,-0.0206904013193263,0.014298228292741421,-0.012692210068701656,-0.047294929475376626,0.03810375122847779,0.13142828177307628,0.04971795754583311,0.06422623520688422,0.04461064089058373,-0.012468731683955717,0.03953404546090439,0.035591866466134076,0.06193873181818845
VTN,-0.02528497122950424,-0.050167116765976565,,-0.0411658295431946,-0.025758360089193837,0.00928481820951819,-0.01712537112672369,-0.025122238770436855,0.0037562702027701955,,0.005593765983204497,-0.055249610139517215,-0.008371322977702973,0.0490420979639222,,-0.03678300200195334,-0.026995272717751224,0.014440324523339602,
VEGFA,0.06410579895594436,0.024333550631738206,-0.01709206894628222,0.04120568486691462,0.016759065029684394,0.03175754083636081,-0.02979623287930319,-0.02902682348889262,0.0001906173720842726,-0.03754524674288538,0.0737208083199212,0.04649550416930623,0.07539149844208924,0.013854447201826527,0.08911228177645338,0.03555050526295206,-0.029888742617877884,0.05888381011167118,0.10156387050923521
F10,,,0.03022249671207052,,,-0.02100619815493278,-0.02978063131672593,0.012401253040004659,0.00479774859185166,-0.011209504264181172,,,,0.04605135719865812,-0.0282819561749418,-0.010411662342233287,0.08582590183578982,0.06723237510122135,
SERPINA1,-0.037347885700579245,0.07351479530640297,0.04051701377929796,-0.007766384883115077,0.03713075600203311,0.06786514998239034,0.005464608515393042,-0.0700946734583572,0.047834376070607254,0.13128407744156087,0.06439702634082431,0.12006026708331613,0.08089508630050564,0.04588426983270038,0.021273168627784455,-0.008732261533989292,0.011310067625214658,0.013396314459482877,-0.03863466633988132
VWF,-0.02538570640423554,0.019029471314978365,-0.058057406018769186,-0.02308844482971182,0.052091878289778876,0.0026082030343070072,0.031096890895482173,-0.014477241718690831,0.042269102443103564,0.06177240788861004,-0.01552604321098084,-0.016760007220751525,-0.06030435244206666,-0.04806458799045536,0.10840715565285625,-0.0757090638742568,-0.049126431588368304,-0.057430537389281756,0.0494262465874496
GDNF,,-0.027173148822632845,,0.03747709615973111,0.07782142654391354,,0.028330625420314365,,,,-0.029119462345271126,,-0.010843686318089156,0.05445672076980627,,0.05472221104327848,,,0.02445674774877531
VASP,0.020709722214430723,0.005838331830949087,-0.027651588362135382,0.049891487067211325,0.038669999974226404,0.05570431964664822,-0.04962536992737921,-0.008678072743290263,0.05882959846657558,0.025677807167048126,0.010408070011071678,-0.037193709890095863,0.061074001816172924,0.051198011390665994,-0.019648316951310498,-0.06135907094000158,0.041776075728679196,-0.015857178652055923,0.047378735854725476
ADAM15,-0.06499955341478121,0.025156363932035596,-0.027812737771866984,0.04538146672532607,-0.03772786489396835,-0.006479919597057929,-0.005191202457366863,-0.01976024963259465,0.07192190983841434,0.026316141733374727,-0.030015415606559268,0.06753032767862802,0.008385983653967626,-0.01067831463416436,-0.012552355227848892,-0.004435119403154103,0.02123829680668895,0.06118196682746734,-0.03204646053932023
WNT2,-0.02271111525326329,-0.03007667847612703,,-0.045350847749262894,,-0.01809139473823663,-0.015288111595090309,0.0929296480167668,,0.003671559706893167,-0.027251499436114098,0.006601071654923702,-0.03713909770721413,0.06620608792647052,,0.02165932032785294,0.04646248521509612,0.06538516494964881,
CALCB,-0.023770657790781594,,-0.007883787471416309,0.03340840396559343,,0.029481346573544193,-0.017358395673154968,-0.028407481138749194,,-0.044590424871414104,,,0.10763669026097222,-0.040131145975010496,,-0.025504993656615498,,-0.03523064353007783,
OLFM2,-0.09828658636211553,0.0359286921088614,0.019368629016009043,0.033363195366895554,-0.05143846538751343,0.02558878493922663,0.04607961798744766,0.04819292180497809,-0.023483898075485902,0.033576750532423996,0.02293165602684375,-0.041893300901699106,-0.02773722992681561,-0.027042589060241887,-0.03358603063425753,0.05143506716125774,0.003929055331972598,0.012685517890181686,-0.12016450586744423
MFAP2,-0.030475133242167034,-0.04144370606045607,0.004179616604583022,,-0.01651226391075872,0.06468956694382849,0.017795309991608513,-0.040770131515177895,-0.010249058450738428,0.04091454218641498,-0.021422024417076843,-0.08162988859141841,-0.00991479245548944,0.024445025482016353,0.07632094182132383,0.010657712194506092,0.05247949973748315,-0.04264095014798675,
HLA-C,0.049274733029264266,0.019555089615116605,0.033963344230501305,0.02764816774194579,0.05240297246698317,0.07584126222507,0.012808987970459733,-0.09575870266316247,0.049910628210317505,0.13204070539170717,0.05212099503161218,0.1540952008664609,0.14679212426194083,0.07008071448048862,-0.0063258818179591425,-0.004975754671639145,0.031474822216351395,0.022949047843977412,0.09964696660867774
THBS1,-0.005820335491570501,0.009467853804823173,0.012028817789929473,0.054412905741776665,0.009853713028061114,0.07753606003100559,-0.004446819439168602,0.0562229413711323,0.09499648691398675,0.05656238159598506,0.02962583126255015,-0.015640520875528554,-0.03805962009772941,-0.047346246369203364,0.08334879984241994,-0.010300876620237686,-0.015502784830235025,0.06834593206763816,0.02855495435229056
HSPA4,-0.060188332304990246,0.024639421897627353,0.002033771494996993,-0.01643601273180335,0.04899418903983463,0.054260005883044526,0.01661296127261649,0.0628792315048008,0.08789835165250859,0.012021355738569018,0.059260409772174026,0.043115812263778586,-0.015014687094844596,0.01939115263890964,0.051081809341221196,-0.001731576790854065,-0.04646454848494097,-0.0013624650609212702,0.006162340288655072
LMAN1,0.08627983408773494,-0.0021293496822235936,-0.038581880609751776,-0.026110942623640592,0.03800796548317418,-0.010612366552471685,-0.026008427296909453,-0.04611894788772335,0.04288892166169351,0.030715713782471763,-0.0014698809474950087,0.04612010651370686,0.01757264909910156,0.009686811485922065,0.07438688273371157,0.037235948101924564,0.026035544912486577,0.008057314376926271,-0.01854234273013122
LYPD3,,-0.020776338366662057,-0.01945950424812015,0.05598160081057825,-0.025923602628394837,-0.022514275421004506,-0.021523127446375374,-0.03512698874898239,0.06899111866602904,-0.03135281326285678,,-0.03945675470233864,-0.032978789664460745,0.03625350921373355,,-0.04524306485839742,-0.03432739785466215,0.0745323751014515,
APOE,-0.05024038361183103,0.010010787654252475,0.006689822538039205,0.04796534162575477,0.014808179447156698,-0.03212056245250448,0.0532743349816165,0.016579101269773855,0.004799546273650163,0.05320220050980576,-0.07957358625444133,0.13664332327858578,-0.14447268599710308,-0.025212793522926033,0.035111953350401216,-0.06189701851382204,-0.0012851235924948056,-0.057567078834367985,-0.05515459346688317
