,UKF260,UKF304,UKF313,ZH1007inf,ZH916T1,ZH916bulk,ZH916inf
CCL2,0.13354589141002748,0.06621436321377203,0.14227463740122745,-0.0025945750287363935,-0.06945784328981584,0.10557752278850328,-0.11987662868855258
DSCAM,-0.051164346907232476,-0.028638451533739222,0.11808623712926515,-0.04850005512526803,-0.05233488707248065,-0.04849579773720602,-0.07731402357591094
ANG,0.13060846946204477,0.03731194850147408,0.11489831262240977,-0.029111413007397977,-0.0625994102659662,0.007258482093755703,
FBLN2,-0.024225589903146903,0.06495970386183646,0.008393197618612814,-0.03823987494865076,0.20670105870814054,0.043134676784469785,-0.03328923153054356
VTN,-0.0192822228050119,,,0.08132466966286056,-0.03253614521621988,-0.02737506130008155,
VEGFA,0.0937694840607022,-0.04773354982296995,-0.059176941761762025,0.07316767093791954,-0.09262728875586383,0.027554141787723703,-0.05359927981409222
F10,-0.0179906401776797,-0.00965699210620488,0.017054885540756036,-0.029717863308136507,0.026495406316242493,-0.03234334229580483,
SERPINA1,0.05679858373087851,0.17449935565358562,0.13914017397791806,0.011881075419882483,0.0048340819526094345,0.011164971669162253,0.039798004591902095
VWF,-0.017084243191209242,0.09684697074862104,0.06367265017185196,0.049378799820703,0.16998705630650301,0.05635985961741405,0.00081669767707354
GDNF,,,-0.0421905899200975,,,,0.06295526652424005
VASP,0.04416744985014175,0.05047230192004398,0.04582006313939123,0.13023711946438854,0.055303371851504864,0.09796728443661819,-0.06953356886215643
ADAM15,-0.006640616124031235,0.027493515223445248,0.018632148898315718,0.08737891883191017,0.1580679959698973,0.004619040951978705,-0.08121829890917964
WNT2,-0.015494273197244553,0.11631659380975884,,,0.023238475196530696,-0.06184019442844371,
CALCB,-0.023290936543295022,-0.019974969071229146,,,,0.015959830353841995,
OLFM2,-0.05375137285055014,-0.07066669097899458,0.09682250563509251,0.029697301109462945,-0.09122095001829848,-0.05811038635559173,0.05441607953109022
MFAP2,-0.031166493455779983,0.07009579359184698,0.047242107770650806,0.1131832163852481,0.19358427502424913,0.13593709271373572,
HLA-C,0.08498559065228414,0.15660120877945088,0.08946106778444769,-0.01159379735824912,0.049507252248846396,0.0020152740758557284,-0.0034638773700628647
THBS1,0.13421529919480324,0.1095224439602083,0.06748286260417935,0.056643436053431626,0.15685624594677408,0.049552150199491544,-0.058719215933107305
HSPA4,-0.007013495637238872,-0.0049355930600570004,0.016169800887719434,0.03304638103593933,-0.04965841649032206,-0.02689396894045009,-0.03053941133109647
LMAN1,0.06908599810539534,-0.010007532758048518,-0.006092259827355786,0.022130306523380657,0.04132848803895679,0.04092102478505121,0.0727224317063628
LYPD3,-0.019282224464085392,0.01970261136445674,0.033572645471510225,-0.02781851255948807,0.08983521894377657,0.12509609725275725,
APOE,-0.149415514636249,0.15569046195466568,0.03875589937478563,-0.07287803270620835,-0.04780765639253341,0.008957112872898305,-0.03052884850070136
SOSTDC1,-0.024072441888318755,-0.05665664508312489,,,0.021487073676442182,-0.049089209378597044,0.10693968105310511
ANXA1,0.09648574628353165,0.12136308559476384,0.01927969438991042,0.052607781537001276,-0.047745939570814945,0.07200303563695633,-0.032166618826198264
WNT2B,-0.027693709493073766,0.006796906389783675,0.048103254196681794,0.017028188896063865,0.013980800236903757,0.1374424076521913,-0.05638042147266741
AMH,0.02323780271766097,,-0.004311700350180869,,0.04695812446774678,-0.03427769164908296,
GDF10,-0.026533197604262097,-0.028912237098756795,,0.07947354742509993,0.1160949807838218,0.0252794656541813,0.03722247601625608
EFNB3,-0.027774907474225747,-0.062434299739223556,-0.03484457901478924,0.006690625867915183,0.004952100336908706,-0.07830227639813295,-0.00014145378616786306
LTB,-0.02746487211219941,0.04505578598342839,-0.016614699899553838,0.11262271505652201,0.19420881239594853,0.03808132835336174,-0.04073032957503747
ANGPT2,0.012391052436997754,0.07428652342382255,0.07205117608988355,0.1507361096936807,0.005461351019958039,0.0931330585259797,0.04742130221617129
NRTN,,,,,,,-0.048248271551527354
ADAM17,0.025176504573878655,0.0028596544589859795,0.038600739247876846,-0.06481749750779298,-0.026688692578603332,0.056052093119505375,0.03493516793553827
LRPAP1,-0.005655618746766095,-0.08641192820713309,0.054617438715322694,-0.047608293802839964,-0.04033487325563011,-0.026350823458200223,-0.03750134555404311
NID1,-0.007386135852715402,0.0878026110103258,0.05429208189374713,0.12320664190158677,0.2095140952394256,0.10011967287936716,0.025312267193210062
MST1,0.0033402659973265757,0.007876603664025126,0.06302450382464757,0.02700487457406571,-0.00554217345139847,0.0008461854955223103,0.012047910458780457
CCL14,,,-0.023288814379385327,,,,
DCN,0.04659681904913443,0.09391383406350762,0.014510123893365014,0.05956356142113997,0.20105429119956572,0.05608582308518634,0.0641398814980297
IGFL2,,,,,0.029783159866033956,,-0.04010403440498729
COL7A1,0.002491171432229177,0.0023198385514500157,-0.040596735273243166,0.06373189196633501,0.11179642538256084,0.10005884280543065,-0.0423123301199862
CALR,0.05148796965814465,0.12115876084866464,0.052791427604519,0.017741282864888498,0.12535082392878347,0.015373478683526062,-0.03444949587870331
PIGA,0.07238937432413302,0.029932592834917605,0.013949883750103084,0.08496293386195672,0.007194522901197016,0.0011767909468405697,-0.04154392419600919
CD200,0.0040528881954446545,-0.1042520321345327,0.03586220409524136,-0.04266492636890417,0.07413371544790241,-0.014956150895576151,0.03712305057621571
GRP,,-0.022091871479910628,,-0.04726321406204447,-0.03638170669214469,-0.03671040579534954,
CDH1,,-0.022437340862776305,,0.028342056405736726,-0.05277333718510731,-0.014936145592211353,-0.05827811562556448
LPL,-0.05861826444105524,0.08659498806186411,0.018763852955964826,0.0765967720003475,-0.10477642887157938,-0.011344555573075288,-0.10827945985349537
SEMA5A,-0.004970146139973424,0.07168176109329856,-0.018832249131385356,0.030830965919846378,-0.008321634368681772,-0.007579063921553554,0.047459704058059396
SEMA7A,-0.022217224738850353,0.014238389300491198,0.03238135797712077,0.05872894316201632,0.01507334520730103,0.05622910316773645,0.042364039783359085
SEMA4G,0.009599905057908377,-0.044444436731258696,0.05701632930879946,0.06841698115553685,-0.022505167612507742,-0.007822106561061783,0.052036660678014074
SEMA3B,-0.04544050732286515,0.10587972794927389,0.012109384615514777,-0.0004782875797725408,0.02151355873633457,-0.033861927363798755,-0.06959305266172514
RPH3A,-0.0321595831543553,-0.09579828573061458,,-0.00013684658096202096,-0.010985393142311674,-0.011244495677095545,-0.0673364725081878
JAG2,-0.03747538690705566,0.0361727641964015,0.05362197969841542,0.0038805102346400333,0.11752942914565714,0.01174142108391711,0.003401673562046208
CGN,0.000881050965975639,-0.04062297443356913,,-0.04816240126783059,0.0012921056823156027,-0.0439538276532419,0.19354381202071502
GDF15,0.036109536250373414,0.024648383636091616,0.09599836010820857,0.0559617803327628,0.03958715150966457,0.08081777267794495,
SEMA4F,0.04413073671582663,0.019262230180894006,0.023129309825897518,0.02595924038322041,0.052412382032049204,0.008926159673093816,0.016782368584186018
NXPH1,-0.04231779648119184,-0.07360438357319961,,0.026697274462019336,-0.015501672943007375,-0.07802493812851256,-0.011567734170447366
ARF1,0.06723220575990681,-0.03294102519264124,0.10362058018432381,0.05541738844097195,0.06413437763146447,-0.017118975161231505,0.07363060329082782
DSC3,,,-0.04652654842390939,,0.09052855169631364,,
EBI3,-0.06597363262831692,-0.0007372888818875429,-0.005674928306618648,0.07103513091549946,0.03204814013289138,-0.004654027536261915,0.05843855946960894
TIMP1,0.14564270465957171,0.1313272787538132,-0.049984666296561904,0.13804471494688633,0.19812914462504733,0.10758071635946195,-0.00734944877550447
SEMA3C,-0.024887528992281922,0.021351852687594368,0.04573719060129966,-0.008456149262096015,0.10754023230343887,0.0685274637036453,-0.056636689533144366
GNRH2,,,,,-0.03163534690041552,,
GAS6,-0.10835710678630572,-0.04948679435762809,-0.0079001094722968,0.043937618836452856,0.09135530173104671,0.07334588553090264,-0.0071080578975226336
MEPE,0.02909290382289847,-0.02530508276446175,,-0.03230332058285721,0.006584900441710996,-0.012662703364745577,0.0337077049342425
SERPINE1,0.13853464807948715,0.015454159221468016,-0.02060129872510653,0.10990489643036397,0.023972658486666944,0.07482658135113204,-0.09710937261314578
RSPO2,0.04003561413468945,-0.05917038601515503,,,0.014910447408794415,-0.04840258373739386,0.08199610004291072
SHBG,0.062132083029245645,0.03165665915136494,,-0.030162619275418856,-0.008598323837662463,-0.04434905628411633,
LGALS3BP,0.02431953839717463,0.11945538704511717,-0.036468695909283304,0.058514322184359924,-0.016091875076683672,0.056248683089096446,-0.15637517311836283
LAMB1,0.09501639813275675,0.047089216494558925,-0.010643825921396115,0.10054344648557026,0.15564014023949008,0.0772282284880765,0.008039490436657202
SPTBN2,-0.05040104460174634,-0.1164072950947616,0.036570779429095715,0.016029219571589294,0.005598606723472298,0.04962074427402698,0.07046561210437347
COL1A2,0.04500283787597762,0.0886012550233036,-0.12337213697787783,0.11756784183613278,0.19801110960506565,0.07248201021206054,-0.06513279899055044
DEFB1,0.007485965503543302,,,,0.07759293081452866,0.17107376698810342,
WNT11,,,0.08758934160218443,,0.06494202268919515,0.09902025934808296,
LGALS1,0.13355973784400094,0.10541355368222954,-0.053514963487705375,0.08288213345565922,0.09920141605249781,0.07732949558569294,0.0861818738368195
BCAN,-0.14902063161103896,-0.0860055874465385,-0.021468034231700038,-0.06940746501398977,-0.10952344917510157,-0.11418404866812062,-0.015048960176104865
ANOS1,-0.06466349811075725,-0.008844321116283988,0.08526511016574209,-0.0088694871271781,-0.004073598927587938,-0.03393184309600016,-0.06816921377672132
EDA,-0.0336795283303804,0.10522282174477923,-0.02239524636428726,-0.006642830334118525,0.05990312139583239,-0.01399247669579612,-0.02396913234823824
FGF22,-0.02275695560038437,-0.02974034998667843,,,-0.0626719336454627,-0.03807037697882705,-0.015943540136116704
SHANK1,,0.11748728007622476,,,-0.018911558628489155,0.0109768948840528,
RAET1G,,,,,0.06842430537151481,-0.025217269404745137,
TGFB1,0.01098268070376589,0.07857238406357145,0.026572981817163447,0.06112044323931338,0.12865815515497778,0.04731527555526972,-0.15521853040041395
MSTN,-0.08680785672423515,,,-0.02926705580729571,-0.04784625723895779,0.009467823436688253,-0.0419595303752007
WNT4,-0.025081500572269006,-0.03135059068349158,,-0.03586957003290338,0.1511521460942605,0.12544387533556858,0.05412409269776219
TNFSF4,0.024550695660765832,-0.03381108077549362,0.01315100664089675,-0.041552755915366,0.04676724658149063,-0.014941741018932902,0.14341800846082237
NTN1,0.03427582887031178,0.07281978090074379,0.011104791142884313,0.10563035452566655,0.0010394533298112782,-0.03631339932959727,-0.004992617058013327
CXCL12,-0.052483533382757144,-0.0199969597752361,-0.010552330128498575,0.044510513105055736,0.182922246336573,0.05937748045705936,-0.0535082396971643
GNRH1,0.05024938773808728,-0.02322125658987627,0.028803878213391663,-0.028509869505097513,0.023997762585235238,0.1440012919326805,
RIMS1,-0.016485647642563137,-0.06838564814350545,,-0.04087881752904786,-0.033941718221705414,-0.062099751353987744,-0.005483414961452964
FGF14,-0.055420311412903746,-0.0824448690987881,,0.12331102825284428,-0.049980183158089414,-0.0535627676360176,0.033338221177788174
IGF1,-0.013034094100721622,0.010161497919044056,0.049191242738573435,0.11359343833110369,0.18846792869331933,0.009102780825054543,0.034588956216693646
TNFSF10,-0.05437855716796545,0.02936429612031327,0.003981804085977968,0.029056065553703752,0.04598734403956359,0.016786053905670128,-0.028047668081901476
GDF5,-0.020793415088063427,0.006373999626259743,-0.014374668792970035,,0.01890670026227708,-0.019423490352522017,
CHAD,-0.022211712078533036,,,,,,-0.04932116692743892
RGMA,-0.10588375470495781,0.03749711052978706,-0.0016772706558664896,-0.04203744208443222,-0.1394919944016633,-0.09493237120927724,-0.025184870803886848
WNT16,-0.013666485845613875,-0.01478943959240657,-0.039173322045538604,,0.0011488117536763464,-0.038293092735402254,
CX3CL1,0.06420994098793058,-0.1167425784698427,0.022734267280950186,0.04105368318948931,0.11446277960945204,0.0030417517259862803,0.06797614676528671
FGF1,-0.06058544586114416,0.08303229533991416,0.01608887958505662,0.04521117323972095,-0.023919513593117104,-0.05034242265675857,-0.05122220921946504
ALOX5AP,0.10934246892126707,0.13027941777219712,0.11312581113796158,0.05889554584743193,-0.10872597189512564,-0.049550590432021785,0.03342179319124277
IL1RN,0.0327018038702034,-0.014207595095546359,0.009578729870689535,,-0.033208934652351106,0.03891120606795088,
PCSK9,,,-0.029428672605640246,,,,
FGF23,,,,,,,0.04925388130226552
NPW,0.004385134657887992,,-0.02202863435821193,0.060742071149705215,0.009006892605524739,-0.08278085849043709,-0.032538790971353114
CXCL9,-0.02179486469209438,0.08199368120448058,0.0002447354673764609,0.0507137736659092,0.06216524861592755,0.01709379472521211,
ANGPTL4,0.1399380460167889,-0.03742697271960762,0.011571366437437964,-0.036122416775899766,0.06200993791189675,0.025438122409028444,-0.040968520658469364
CCL11,,,0.012388165006576567,,,,
UCN2,,,0.000961846699462199,,,,
OBP2A,,,-0.01776825934592074,0.029787276121358813,0.02524216505606384,,
COL4A3,-0.07818115175469541,,,,-0.002087707740075086,0.13694713500265887,
NRG3,0.015832703938757114,-0.08195865250006247,,0.08449256246146282,0.033677093045918635,-0.030789475169432763,-0.04657557675638263
IL23A,0.06841167224295477,,,0.01684605796979459,-0.02834372472577829,-0.03385301842757778,
COLQ,-0.04422872874804499,-0.045718713722556203,-0.0024507721115361995,0.07570550898394496,0.05271153074498545,-0.03574865876233719,0.1334091626133016
TNFSF12,-0.001782053556068281,-0.03426450688897376,0.10170976915782823,0.03259907689614629,0.0723104151730782,-0.03760014289584232,-0.03626138360818645
DKK2,-0.015106244469299169,-0.037431802464332885,-0.03525168421479666,,0.0931733384560571,-0.018218042112372077,
FYN,-0.0365710735978462,0.026726663277660528,0.036386330386788644,0.020204717491532537,-0.0769177226512946,-0.007274849017824062,-0.010092993949444776
ACE,-0.042776582198907884,-0.03678943131230205,0.006582142570703352,0.06630053122595306,0.08872090776582157,0.0589814654385977,-0.04315904608193483
IL18,-0.06703445725317758,0.0741847535414341,0.12306844970219617,-0.030386307607974773,-0.031048944251444804,-0.02650754778429091,0.05197109020775531
PPBP,0.11266465017867654,,-0.01660515466136379,,,0.10007030706185127,
CCL27,-0.028815294662443324,0.04021830535759181,,0.013698623647956942,-0.03756978506922328,0.020191382644762973,
SERPING1,0.0986418928220315,0.13747223964503963,0.07912084962191326,0.0440101412206166,0.04386756705523755,0.016108600851677354,0.04146018726214182
AZGP1,-0.08197994707971998,0.07835069102966916,,0.04173751677825487,0.0014793755393605796,-0.026244615070182966,0.0037055071959972608
INHA,-0.023334321577593627,-0.00484947324034117,0.0718939265315833,,-0.00443023610370721,0.027005809527023642,0.17527234149068435
SEMA3G,0.0049658080258566314,0.008531367108313084,-0.024490300951648267,0.11819912776863908,0.15907716958363383,0.09043645226144263,
COL6A1,0.09393225706935987,-0.023334330949625726,-0.11575465970544475,0.06887882174379524,0.13906754592168646,0.052380135516685314,0.041363015184006195
FGF17,-0.025694834478782826,-0.021138136666896852,0.06117453586958119,,-0.04116179988928083,0.07079400423005834,0.23048410782755807
TNFSF8,-0.014300406793207217,,,-0.0011433098379927946,0.04226810074756825,-0.03182624726272655,
FGF20,0.020266691341484844,0.02001614097186707,,-0.0009910529530146575,0.033682871852110385,0.02055485769586306,
ICAM3,-0.0013441135522336322,-0.04020802457834697,0.054272876705236506,0.026772829082163378,0.12790045528983607,-9.388482695686027e-05,-0.04985079943799925
LAMA4,0.03298118169308339,0.04696856876394115,0.03379521214289115,0.09474588684062925,0.12854059749877955,0.07141647380631146,0.007981513815783797
INHBE,,,-0.021843227184805886,,,,
DLL4,-0.001045296948629613,-0.02916778605070174,0.06827862480629665,0.13846518629602333,0.0843682891382376,0.020233510998709372,0.02717671747055072
SEMA3A,0.11925579066163249,-0.08249001852140159,0.04216992673216652,-0.02873719624130443,-0.00763606990184549,0.0950322350632189,0.002683852714947736
RLN2,-0.021934596423758886,0.013651370832512678,,,-0.037622945703678266,-0.02767824756777155,
C5,-0.026317589998722107,0.05647149973947052,0.062167602136284514,0.0724059720885049,0.0014841896971568413,0.06311098159611188,0.07158362038729035
COMP,,,0.05164683382383522,,0.07096026287433986,,
EDN2,-0.018807425623041704,,-0.017311879075727694,,,,
C1QA,-0.029050528658772327,0.1496950175759344,0.10735308583678736,-0.04756409746440026,0.18819274807542027,0.0452618138288526,-0.12406697915896947
UTS2B,0.030596231714395888,,,,0.030732452713737143,,
COL9A3,-0.027646434802541357,0.05397566946904383,0.09261892706578836,-0.034897805566152615,0.049914638748077195,0.046811900288842474,-0.0469235166346287
DLK1,-0.012774717053888425,,0.0013066938237768484,0.1097370677863709,,-0.03022468264352498,
HGF,-0.05083975192286955,0.05775025892207492,0.022823246949006382,0.04477712916807273,-0.004493030637088557,0.009103036577525973,-0.05192627399547004
GIP,,,-0.005557806306589006,,,,
P4HB,0.09462956966787509,0.0052265375329119705,-0.08632792674375053,0.10294019511564821,0.14160445320008735,0.06624238972797995,-0.02233527115454964
ADCYAP1,0.10325115746036241,-0.033743094343491625,,0.0013995372498293765,0.03658177826328325,-0.05703824677998568,-0.015963116854405032
GREM1,-0.03127000345481734,0.06077339152478339,-0.05102410831505868,0.005780758108341811,0.07897749289680141,0.10006423340930168,-0.052315808602694934
EGF,-0.003716539927445176,0.024133147095969115,-0.005157610910530623,-0.029267038200812865,-0.005397760330750614,-0.04758290259726254,-0.01414254340495531
VEGFB,-0.02127562210066853,0.03636678985879863,-0.12264735236854792,-0.09984125277308294,-0.02286488804180158,-0.015808319498592727,-0.02956172045730442
FARP2,-0.033432801411077205,0.048541313664631984,-0.015052125445071646,0.10130174237092164,0.02330942807560626,0.011811127426607268,0.004604824484506159
BMP3,,-0.022943696676359954,,,,,
LAMA2,-0.03429756981944679,0.002240875795193915,0.049737956593033074,0.13809039257558317,0.18888581032929685,0.0340418374347462,0.17245746332673995
NRG1,0.021212977463075683,-0.05319933939664269,-0.044893403374980566,-0.028809804344676535,-0.03378080425060487,0.02454975155127209,
SPINK1,0.08109357965363181,,0.00949973149291577,,-0.02581970297051517,-0.001225017861196804,
EFEMP2,0.017609600785888514,0.04165257830824808,-0.045999252929974206,0.08330507848538636,0.07902642798400113,-0.017674960913967974,-0.051648132105518295
SELPLG,0.007646817926067751,-0.01614239676795123,0.08589329487462927,-0.03234990076206362,0.038644657650524286,0.052724882802566715,-0.0427322968151295
HLA-E,0.030368778785756206,0.13212249213227492,0.04172668056374604,0.0018004335756823195,0.1737589796426799,0.029749668835216795,0.0330696508447091
PTN,-0.0816932125883662,0.10464880546119841,-0.015628632717467738,0.10255952730841085,-0.07593655543822181,-0.0126364533669821,0.06006341641286767
CD274,0.1149257935744895,-0.038338853119906716,-0.018660339325146894,0.03661552172485138,0.0019745272839852158,-0.007629162889194253,
CD14,0.0003779293860082981,0.15752910353332716,0.0472739256421849,-0.054623970899313194,-0.0017669541299558773,0.027343372914039432,-0.057333059662270126
SFTPD,0.0290729275403624,,,0.04563680380268031,-0.042372206905742116,-0.0081456831338011,-0.041348903946380244
SLIT1,-0.0734884569780815,-0.1205880951265666,-0.02050262466169272,0.008330366753754112,-0.016488976526786582,-0.04103116269466575,0.014153072935253655
CNTF,-0.014300408098401737,-0.0065412886059260785,,,,,0.016431932797713912
BST1,0.016529974948932134,0.03209898584569012,0.14573267563545195,0.0001272763787462881,0.04879785391465162,-0.004283665219551813,-0.042562875767684055
AGTRAP,0.037015739158231246,0.11933968210089156,0.027951338491773656,0.0067446227754803835,0.008374912223513442,-0.029504404192081907,-0.07287789531333504
LAMC1,0.06406126534548351,0.10142198965463399,0.11796600574620461,0.09622386197541116,0.19018086654322483,0.11849113546360823,-0.007626835334081753
COL6A3,0.03617891709583172,0.1407584764498712,-0.10535594561104292,0.03532716357604953,0.16790254421870704,0.06392342756171192,0.004894599606019027
FN1,0.11447474454992444,0.09459155241903802,-0.09548780197761154,0.16313332351974189,0.13302661266850202,0.17208943569650426,0.10261591302912929
MIF,0.10723165571910613,0.09919886229542373,-0.0741624903742062,-0.06728505577025767,-0.1831342384023114,-0.02942492928874033,-0.018158577928453285
JAG1,-0.031310227408244795,0.07320099410938101,0.03388255852007502,0.09514346881427732,0.10321316059796377,0.03307963022026481,0.03329496239094128
NID2,-0.022327179276482038,-0.010053586010890616,0.01208443359048958,0.11158939506971732,0.13110580667250193,0.08935272545486199,-0.06503954411649639
EFNB1,-0.007669566751090762,-0.04963360419020931,0.05701648623119098,-0.0010678424340437847,0.14033183468651766,-0.007834014282487053,0.02872186283507649
COL4A2,0.02120272063489581,0.0659217999775934,0.10324826157048614,0.1632753594287622,0.1385934277036142,0.09841778298476933,0.026366656766708976
SPP1,0.09770491125479279,0.18384759103930168,0.005508414112370654,-0.0061268704799977486,-0.1415794016406814,-0.026945495886358046,-0.1889567295986909
PODXL2,0.011988458388600826,-0.06319400707103955,0.008811153588285898,0.03573128783123509,-0.05140135209876763,0.0006679579554214284,0.034411092414625116
FGF9,0.020575265291482268,-0.07263439829000508,,,0.001628053135700193,0.017579218374819076,0.0677093150856192
ITIH2,0.012132086810148582,-0.016429220531145605,,,0.18934409217073736,0.06470674734608164,
ADAM10,0.014007390530671711,0.05434856844932121,0.06238636683853242,0.06485165167835055,0.028183108503214475,0.02395073745276496,0.045060811514940805
CFH,0.01751175936638582,0.08211506292329415,0.09576444035958917,0.13151431029535798,0.22533438478205914,0.044631232232841024,0.03747433499249501
COL4A5,0.003596815719759002,0.06442032109084503,0.06307539432008101,0.06773771059522742,-0.07083846650309601,-0.008780284816572418,-0.0009182365326097642
LTBP3,-0.0159148636980968,-0.0002785624198483926,0.10482990914784099,0.07993508084353786,-0.03806190451468369,-0.04504796585676509,-0.061941381311409034
GNB3,-0.04368170307876528,-0.02163292216156529,0.01810167379403595,0.014653294179580915,-0.013763471521864164,-0.030536388307196786,
COL6A2,0.02722295300528403,0.0913539265296307,-0.1134292828999321,0.11153951992644445,0.172598967308268,0.04326156954585132,-0.0033389249459247696
GDF9,0.03461136592976377,,-0.024152488510638007,0.03952602366578059,-0.06320818488779587,-0.019473216580642206,0.008881292531141291
NCAM1,-0.07805348359907889,-0.04577098064469843,-0.0352147091980817,-0.07267018981762448,-0.12890176643265724,-0.06407030755318371,-0.06278841285225256
APOC2,-0.024250940246555136,0.03630038732961999,0.06340385886091401,-0.07227376823863818,-0.05487869277535602,-0.07995474339144992,-0.038835359126471285
BST2,0.02099640232395745,0.1775104461126604,0.12667358582807203,0.01830193064324452,0.10026748727789517,0.01967235419045375,-0.013664246675772538
COL5A1,0.09250871759606485,0.0258720011351062,-0.11745045566606478,0.12840698209912277,0.18606615517736705,0.10948379983774024,-0.03402452238475938
CALM3,-0.06224504995400849,-0.17180102056568086,0.058458514262139404,-0.04694077716013758,0.09597590398606867,-0.05875322860853522,0.11108758632644614
THBS2,0.015814767007922642,0.12204694680712576,-0.10417685638025899,0.04383914775247877,0.13259098341902656,0.05690493417469048,-0.06340556636693537
SERPINE2,0.10133992885471067,-0.05492169859176787,0.008344205402365789,0.02130470981625106,-0.02440949270572265,-0.04911684142727602,-0.024291504547899908
EFNB2,0.008185131893243833,-0.040768064440078765,0.0561375024594793,0.07133594960837482,0.12310962405712113,0.015016181585232219,0.00036533306001411495
PROK1,-0.015684893180405238,,,,,-0.031564894180083056,
MMP9,0.13788382491366893,0.0029463379662552375,0.09928852146969988,0.12646379808739144,0.04552440531204641,0.031686434243284156,
DMP1,,,,0.08068496158007167,,-0.007857458201751875,
NPPA,-0.036243458997902905,-0.021208633301256694,,-0.006521102774088444,0.011097869240946284,-0.04884846111393283,
APOB,0.03470280426889289,,,,0.036142232576999535,-0.03156489368448147,
C4B,,,-0.01821386232825186,-0.03146265209137626,0.10412012597079921,,
NTNG2,-0.049976574534912846,0.01575997378234296,-0.02957144492009093,-0.025535634216632516,0.06574449893890022,-0.0547481018763992,-0.060867811014190816
LAMA1,-0.02925405236717175,-0.0037027643831343757,-0.03114919445664104,-0.018038766940807933,0.06911163850849572,0.07683483385959504,-0.05921053995500049
UCN,-0.03258402659434564,-0.03479341304013784,-0.012694707825908749,-0.01626257826817913,-0.02785478278358006,-0.003012765761337481,0.06927468293587791
ARTN,0.004369776254339446,-0.027551699341117734,0.0022301016878986174,,0.0031872189817596323,-0.022372757446561902,
PDGFD,0.00822349052244627,-0.02584753536903104,0.09323507648356004,0.14639275343445546,0.055813878901104515,0.030019178070790343,0.13247868952682834
EDN1,0.0397467273410353,-0.02273388997966706,-0.028412266951740067,0.19865802190507795,0.1430649426438145,0.05225544024352217,0.038527232299143795
ARPC5,-0.0032670414415172542,0.11604996873512821,0.06732524403745893,0.0800153142554776,0.03099900485454818,0.013314895862941665,-0.11059861253024586
GSTO1,0.0862166289063797,0.08587895846096814,-0.0029742008802203577,0.05218918410016509,0.11612727198455189,-0.03395007083083356,0.034433822812103124
PROK2,,,,,-0.035575338429158325,,
SYK,-0.0012532875451082242,-0.009185007523907475,0.03393047331619584,0.05478792464836985,0.05758633024234456,0.0221991104659855,-0.11182559711830775
CD40LG,,,,,0.00021907918715559948,,
ST6GAL1,-0.03588391930214818,0.1070012064589704,0.003462877911934632,-0.039734713788885004,0.06743037115685266,0.038755252697939384,-0.037102725682640655
WNT3,-0.011286457099612146,-0.07661047283529804,0.013327601445100442,0.05823194109155434,-0.0519337456670912,-0.04245866117250358,0.06761231648913402
HSP90B1,0.053254445519968316,0.08634962643615891,0.08530705488838061,0.09269470553802728,0.19068771448991723,0.060073911630598206,0.0012449956144137434
ZP3,0.0039684910337742935,-0.024566121854634967,0.02733066514478215,0.11811232696001867,-0.06690532349810108,0.07514518191227501,0.016852406614372355
NRG2,-0.002321304344934033,-0.03113820864254748,,-0.03702639576696204,-0.06371424164007904,0.05121818486512054,-0.06803702466960904
MELTF,0.019357807576643557,0.012918436109110714,-0.049174946211143176,0.050455325250529336,-0.0019260398224557268,-0.03775090835244176,-0.04674927678823894
NLGN1,-0.06149520932858395,-0.0358371469658693,0.18201096782854814,0.02986022577746634,-0.06166277116241731,-0.07307732101192019,-0.05907500974769079
SLIT3,-0.016346992593060685,-0.034219660081824435,-0.012202139744854333,0.011412810774488821,0.24183054805274903,0.06653321586272368,0.09126881543223438
CCL8,-0.02760674898531896,0.09366870364649993,0.16144153857037105,-0.02457002423810411,0.013462423321456815,0.11049401908383735,-0.050896643785662624
S100A4,0.09607508139063403,0.16811979600694382,-0.10127488897282882,0.059023823367679695,0.1018954593085268,-0.022082416454937605,0.11426300356871898
TNFSF13B,-0.022641460260860946,0.1170399448767503,0.0583053206973025,0.03022908740542252,0.03914127013932038,-0.06719274319114261,0.03926499448740059
HSPG2,0.050927343525485246,0.0018531460676374566,-0.05652165185129163,0.1050203994249281,0.2018631059106923,0.10772255964271307,-0.029513638043324568
FAM3C,0.01223469495267832,-0.09748568876186174,0.018492816124676726,0.04313333408981148,-0.09218040310778991,0.015186998053288646,0.11311189912278125
FLT3LG,-0.01587593332656298,-0.0015421196152176845,0.019091587179516832,0.003062787624636354,-0.06745112285018351,0.010064684211253193,
A2M,0.07604414422654437,0.12816511604378503,0.08338701013152222,0.07523973163848571,0.04579396789684499,-0.014835070401985898,-0.054952025895097276
VCL,-0.00978744946244393,0.06270041603070445,-0.06326337967762238,0.10477182123135802,0.16260897058370669,0.09061006264193323,-0.06614444789143858
FGF2,0.03333209007310189,-0.027544310919015838,0.03309578502151662,-0.0034371226879376803,-0.06167791414053891,-0.005540688479541343,-0.11872546400912071
AGRP,-0.014300410499960586,-0.02060041234605068,0.07251973135957732,-0.040878874687295584,,-0.023559784010520377,
CNTN3,-0.028688462798381706,-0.08123466169329821,,,,-0.018426831493034063,0.007975081948078123
