,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL10,0.015695517541162548,0.006918613149716615,-0.016440463282427736,0.020010386900204326,-0.014905901897855808,-0.026975732609058306,0.026980644638425207,-0.010878366775549762,0.10713670889414474,0.048039582198665255,0.010488419561917886,-0.042160825495386876,0.10815032392326038,0.0870473751738272
SEMA4D,-0.054257605635313566,0.06214858997207996,0.0037470755472679977,0.10167212211864908,0.011312301540873542,-0.09146950334688775,-0.023156516208182747,-0.010066213888471242,-0.023518652242341207,-0.00027345411636663954,0.05305254806920945,0.008759439692793084,0.0324983806250403,-0.033467752928814244
TRH,-0.04265222929866491,0.09690105094762907,,-0.017320116100638272,0.006607487092258423,-0.042588828292643745,0.018821764799840147,-0.06780542656476815,,0.02579525825117564,0.05213874112792973,-0.0066654702754119985,-0.03937308301014072,0.05939262145264283
SEMA6D,0.0687435734807388,0.017920532203449992,0.022053009363389938,-0.09060536902376773,-0.03514492686388174,0.061563734555918716,-0.005974418084698013,-0.03710622637273774,0.008913894491047625,0.04226504028339834,-0.014302530541917473,0.05496920704391915,0.0334965585598348,0.03718615705049489
CEL,,,,0.1694375728230007,,,,-0.01807187554350494,-0.004792660050438611,-0.008669426347514973,-0.0004331347838123811,0.02039200334505749,-0.016415279992605038,-0.02873648772526907
PDCD1LG2,0.00024753499475205936,0.062395785462369964,0.007041330069583881,-0.02340225941134265,0.01814695464376191,0.029830941209738178,0.03659915592737897,-0.058394435324783125,-0.08270402453065478,0.0073680649964319635,0.040627523041858425,-0.038221174838445074,0.12777420567056036,0.002661506439044235
SPINT1,0.04116909664200248,0.044840667628124116,-0.016083594454332252,-0.022820940125988697,-0.018689601149996023,0.09747440459704217,-0.02876323663452117,0.0330980888031781,-0.0654620938384689,0.0416582968687702,-0.014935263403614585,-0.007295896363550497,0.009026757826081025,0.02197540038012373
CTHRC1,-0.05205722169192303,0.07851095815280235,-0.01721858323450354,-0.020349854268044813,0.04203544215109987,0.05132486159063182,0.03980107109770064,-0.0059967351295729795,0.033643755635336316,-0.04230690302451818,0.01027050714068305,-0.0017864739217215765,0.09709703304874079,0.029952084176501546
PODXL,-0.02111963176536076,0.0821226970390996,-0.01584152828160755,0.006225972145656064,-0.00533224545571733,0.1020940406077638,0.0413397976190235,0.04550897802677794,-0.021961845329627947,0.0517403193454686,-0.033995307966672224,0.03244095582273188,0.059795250089168875,0.09361549911382604
JAM3,0.09924923417651146,0.025309971006932164,-0.003181497169022582,-0.0017254038888506861,0.08441855646942417,0.0558896509548437,-0.005860418333050686,-0.06509233390393354,-0.02082083328477039,0.05279244219233256,-0.040171108572384005,-0.013128516757158346,0.04585961785455598,0.05586139173607056
TGFB2,-0.03983664309534975,0.10725147276782003,0.03783049543655994,-0.008696573248752738,0.00984101727516466,0.10942506234659331,0.0296408729339688,0.027628072422634906,-0.09817961076841758,0.08191142568299199,0.014479819272690327,0.019693836326914713,-0.04867479503096301,0.011855378829529818
COL18A1,-0.05340556339492023,0.09186468292143546,-0.001269613257726527,-0.022358957302583114,-0.0005619357062401776,0.0956786012334823,0.03724593638182573,0.08719975296904824,0.044391267478113304,-0.027826091233826365,-0.011024319225760026,-0.0064040459101832115,0.05392972147908267,0.03444249672268415
NODAL,,0.08611948566605163,-0.011055423301815907,,0.02545461523662398,0.001788463132497468,,0.046146216083342566,0.008324361891150418,-0.0517495848379167,0.0071710060245185414,0.040209190350728403,0.030054038214232078,-0.026509005351084972
INHBB,0.029491981163228848,-0.06654366327536071,-0.011443990404726661,0.000800023029022112,0.01476996733414864,0.01983905419248666,-0.030599048570535928,-0.0639458672184702,0.0024179232867760753,0.04756444536763458,0.015669465222297643,0.0447922830290587,-0.016569841826530908,0.026053447559160628
LCN1,,0.0553122795462648,,,,-0.01804019981278872,,,,0.04472537749619486,0.014108469420417701,,0.03393484306197484,-0.018866418657744747
ARF4,0.004807098120578446,-0.015267548393527926,0.014262509599495952,0.06895426393175885,0.044410129386601216,0.0763698447800672,-0.042069967431045456,0.05916947213038802,0.025703689715761154,-0.018623095176128708,0.03385603070717374,-0.03912173709640849,0.036166082033760795,0.036906538777002805
CXCL14,0.040028013672575025,0.04999526609471883,-0.014471565686646908,0.008686996201411834,0.01608442434945035,-0.044173133417009486,0.012040674814963485,-0.04821394417111614,-0.0449474989110148,0.035263649023107996,-0.003389787708469407,0.012523379913376386,0.008549717745673112,0.02864617523845495
LIF,-0.022774975386814597,0.023656037173615908,-0.013990003994216137,-0.018156594156633923,-0.021757459504224627,-0.03849924317714856,-0.029379549408894694,-0.05094510900438999,-0.025009817795520795,0.0859605943696585,0.015793998395888582,0.04287687104647257,0.014481213707444618,0.09467308094393688
IL17B,0.01722979575216857,,,-0.017320116100638272,,0.01172290115108779,,-0.045830210586330265,-0.006436703201332629,-0.010212283101229274,-0.022199325884960437,-0.02878597695553274,0.05232690841801684,0.07112008973804268
MMP1,,-0.02545251245737129,,-0.02421320884320317,,,,0.1059633839985282,,-0.045629732794303504,0.0080944388495192,0.05021168205066009,0.09490144526158274,-0.02431402359874927
MATN1,0.14389866796075504,0.07608780110662854,,-0.008270528299639363,,-0.018913923041077488,0.07821197489230569,,-0.03735501531522688,-0.008619948577792969,-0.03352421394610771,0.03708713692173792,0.0051638469361265146,0.03096296766373934
ADAM28,-0.03750779488346541,-0.0026441550554429224,0.06006780977408424,0.04106096307220721,0.06949882586500102,-0.021019242279050807,-0.008110365990233027,-0.01922047044869378,0.05869614712015899,0.07633209898404884,-0.03262426432637851,0.060413231240530704,0.01085978814777813,-0.01259662399011619
TCN2,0.007393408182047418,-0.016100049893889426,-0.009738598227090034,0.046446572658519626,-0.013071378947541247,0.09845489780530325,0.006383398947589224,0.07979670221627977,0.026253805085065068,0.016809031942505024,0.04949973110864142,0.04313202753238584,0.009921136010738211,0.03707174370998843
THPO,,0.011108599857598708,,,0.001227706706819911,-0.014389788861529673,-0.018695881124012968,0.05451076421679179,0.01719863787744761,,,-0.025734782716701245,-0.000346975859500243,-0.029131449697142115
CUBN,-0.04236412083694102,0.006254404374895047,-0.02662920631469453,0.10696439424512262,0.057878088515351214,0.06129026922411028,0.038713246664736474,0.06918338157764792,0.04177729067891245,0.0279460205928862,0.006702740594360395,0.0034316178378324203,0.04498631521229717,0.0393394369586244
TIMP3,-0.08000983796727153,0.04539073126292273,0.009643040674869452,-0.026288921143311793,0.016383848436634537,0.043333197196747913,-0.04977050403784541,0.11735898323534595,-0.14782270611776022,-0.10428160983892917,0.034206509254714926,-0.014175804162145766,-0.0031159068217932353,-0.010840557871848481
PIGF,0.05010510600153927,-0.016138064272897025,-0.02475586885548838,0.07495774106692006,0.021085383470327127,0.07851813756680681,0.010509694275679111,-0.025829283925683948,0.03899586471635147,0.028634586751021335,0.07469512510109988,-0.003202895424710576,-0.004404317343709747,0.007670640783383395
CRH,,0.10833084460954069,-0.013874527092448437,,-0.010037273219689034,-0.027741083393173726,-0.0114149754994393,,,0.023097921265655207,0.027055157575092612,0.029136884567097582,0.03381543859279251,0.11680034651252896
BDNF,-0.03728631787682761,-0.050815545398383455,-0.012411581401237253,-0.03405474453365564,0.007571812350011513,-0.09316990393583373,0.02331599314948495,-0.0031338768073943864,,-0.01781532499340346,0.017823244015169992,0.015943538928933302,0.05365926008005509,0.11271178336467404
CCL5,-0.026019762458192795,0.003456838444761859,-0.012181597948413865,,0.012517150151094928,0.005862789029327023,-0.02157678854306806,-0.060922361020521516,0.057125798656513335,0.006629640076263762,-0.01996046242748905,0.00243188120331657,0.04192976785734259,0.013800793151448798
GAD1,-0.014213571769393155,0.061235049018754914,0.00568129021427363,-0.020036416283622564,-0.021543336683845074,-0.04483089931334671,-0.029560022831285174,0.15670326143045402,-0.015585052257348065,0.01237908833704651,0.04950278257557038,-0.019840069509839915,0.022249721275879788,0.017843059122423184
COL14A1,-0.032412776147520965,0.06263384191774654,-0.01731365895416766,-0.023017113166195976,0.014703269295602244,0.016272237103153883,0.07322878100825075,0.020225724387084656,0.033070592670769935,0.06347608259708007,0.04176315771807502,-0.0149422956231435,0.1160204861115373,-0.01971635378839667
HLA-A,-0.0077769022236818764,-0.07563858983585993,-0.025242054591152144,-0.0422449874325222,-0.04661932951849963,0.11262953361051709,0.03936404814461236,-0.14604944466304198,0.008310512315980208,-1.2352871771493816e-05,-0.06245215667264179,-0.016839534890169452,-0.028050334237397275,0.0732479873990463
CD5L,,-0.02163008590368323,0.07521947537114614,,,,,,,,,,,
FGF18,,-0.019571318234076714,,-0.01732009675906332,-0.018403086715152336,,-0.020972402965467315,,,0.01659735266749211,-0.0024766588520332986,-0.025325414559333435,-0.028600735170415007,0.012106219855593455
ADM,0.050595203451164444,-0.0307197361666812,-0.027091709117654916,0.009136586767107269,-0.008749336941224574,0.014108736256254409,0.030022456831714665,-0.1298507929173418,-0.011380815872331316,0.06814044572471184,0.03152841334320569,-0.03620033463737662,-0.023905724445662264,0.09574286976752307
CCL15,,0.062482242926979736,,,,,,,,,,,-0.022086739531044522,
GNAI2,0.020619891360411893,0.0499270294533971,0.051370987958238766,-0.037982728918813664,0.007995515869211068,0.0815058044299842,0.023784154880292813,-0.1216344454354521,-0.004012406299706879,-0.11518997586745561,-0.08312689752322747,-0.01516342071860424,0.03772964089523707,0.05870686544717227
HDC,,,,,,0.05558580188088901,,,-0.042632214149687896,,,,-0.043210523604318644,-0.019439218606766662
COL11A1,,0.06663966767889055,-0.02357823179708546,-0.08040169250068237,0.003654180259162412,-0.009579853739816917,0.04482549217844475,0.07471928716839125,,0.04808769793865458,0.0041436528373407335,0.01236913670473686,0.042243849257700986,0.10368341904758407
NUCB2,0.0508839882509094,-0.05093527158207692,-0.000539964414724139,-0.04328825365996134,-0.038439588860655224,0.015500572882296093,0.022723815572411637,0.018098960513698904,0.0019034701621538483,0.0437352900574529,0.011725098031622588,-0.036282756221010994,0.07015159094776484,-0.006536681667815803
FGF16,,,,,,,,,,,,,,-0.019154822854344482
CXCL1,0.035510172080340525,0.0017026382915761387,-0.014884049500056758,0.22382414365815484,-0.015440023852849656,0.013971021844985883,-0.031128483246033106,-0.03308234707977711,0.08439000845086031,0.03078285849506925,0.019059952588459907,0.029835229105901445,0.048791666805788815,-0.03457081098095014
VCAN,-0.0630776029585894,-0.012143148856523104,0.009339633963296744,-0.026320407896308583,-0.037014993654327664,0.06069133206686814,0.028394611186189418,-0.03306808683921719,-0.06791379443737192,-0.033576756905722316,0.009561856258652747,-0.03278456367403481,0.018027162944530273,0.03604497864356298
MMP7,-0.01897662455691074,0.09521781169847031,,,-0.028131103048786507,-0.013167858098376064,-0.019329455364665418,0.01937988063118291,,0.11126900102183059,-0.030359342355719906,0.027768239378139218,0.13907169348919327,0.051726820752026524
PTPN6,-0.05518448707517813,0.0583693362793248,-0.0014857124035773952,-0.014971896998723535,0.021968362743029757,0.0835742335129438,0.02361786240676371,0.02438791726283325,0.04005182756537973,-0.02827885992731793,0.03648481750967848,0.00839382532925907,0.08344438247577064,0.10633098524823557
PTGS2,0.028506876999484957,0.04200067880906808,-0.013283233418457226,0.019646124341417773,0.053665572683059194,-0.07276801667811111,0.030171758380147257,-0.05241493395778503,-0.044709204570962655,0.028170738653251537,0.0175218855664391,-0.018892491646400354,-0.0019029066429749621,-0.006166063002929689
XCL1,,0.005888490680687052,,,-0.020023216961288462,,-0.03174790719642066,,,,,,,-0.004531870246642602
CD58,0.0492981387686097,0.07529618876938958,0.005274189033873096,0.03302770428698092,0.017773533820830675,0.07769386306345537,-0.003542060958311554,0.04252435298046797,0.0372788206833932,0.02914273423489705,0.08351908000571784,-0.007101708936833109,0.029654477537764425,0.056645055939825543
TNFSF14,0.05352359497879167,-0.009698895216398573,0.046788867012726394,-0.032492528033946755,0.006450346568521461,-0.027437167514675474,0.02444340474065359,-0.04270991349343141,,-0.02444219255345275,0.003818633757142967,-0.03009882500321471,-0.02726556278947075,-0.01657069202232241
CNTN4,-0.015493591867570928,-0.025710986807362106,-0.012151803372007615,-0.019911328233292155,0.030648724826182805,-0.046756344439863665,-0.01074201919191777,,,0.0698747783122441,0.004705494595086188,0.060119597746010674,-0.019664002996871918,-0.04908285067941352
NTF4,,,,,-0.02532849259251726,,,,,,,,,
INSL3,,-0.02123324948145687,,,-0.01840308310549429,,-0.009767472031989848,,,-0.0503797048493101,0.028752065425049624,-0.005060969209437691,0.015105808814290179,
BTLA,,,,,-0.0292112856674195,,,,,,,,0.0703974621651037,
MFNG,0.035264259440493356,0.027561540756586195,-0.0051660332077480536,-0.04270680605236067,-0.0049974173190737445,0.05997059953566176,0.0026843456834755777,0.007600976804847103,-0.004807712178502152,0.025228539602262533,0.011649251747288782,-0.058749222116450096,-0.01871960038659108,-0.004408231390215995
ICAM1,-0.04788892092580633,0.04786505680060122,0.06963266854748093,0.025863875050686637,-0.03027873748160318,0.10512775345285234,-0.018981747770686983,-0.1176816451029788,-0.01446892709587007,0.051842928539793366,0.03224831778404576,0.05575298678546994,0.01280662153422477,0.09076824144024963
PROS1,0.017029909851682207,0.025305211994517733,-0.01965951374750911,-0.005199539571524966,0.03637524475162895,0.060915231503181975,0.03512960503704781,-0.007804928386072136,0.12664066538655566,-0.03733679704640581,-0.008099384781946325,0.000995131454780639,0.05587440592735847,0.08640237515146632
CLCF1,1.4430299949748566e-05,0.10241507617564673,0.10521873506301344,0.009143685053681185,0.09106421004998576,0.03605263678479494,0.009204379639874527,-0.12487980109509617,0.073125491288008,0.04882615416055529,0.1254703745859504,0.022524976357609108,0.05153498366121829,0.04175892574526014
PSAP,0.07921095058445761,0.06627723072755994,0.02705879280623603,-0.02242719321122052,-0.04877445016103441,-0.1154453673303709,0.04356944876430274,-0.10532529416338977,-0.05707681216258605,0.02096547374906898,0.017936055963332587,0.03338104522980209,0.04829131783220067,0.05866518244092665
EFEMP1,0.07612363651144748,0.09555696097342779,0.008938474043395057,0.03002689726998575,0.05037365423686468,0.0662717462875445,0.008205953487754481,-0.14225594603914196,-0.12397425747672262,0.08524374679988987,0.00555652557782011,0.0008457757094050615,0.06839357610116131,0.07119207437762409
C1QTNF1,-0.0021045374894138906,-0.04364380664468436,0.003355805324655937,0.0373980783850487,-0.04243110865701201,0.11377822848202557,-0.03961947983038496,-0.12976932155117382,-0.03933040790324368,0.10037938280621346,0.0012769525754895291,0.020515379424592146,-0.00881989614563783,0.09590472337466283
ALB,-0.02913366294221259,0.010925510251559965,-0.020477821236725577,,0.04936183252791468,-0.004655274798955821,-0.02433362733924724,-0.049205132239748914,0.12222866630834898,0.04910720036193772,0.05177273662031363,0.03761488105028149,0.03968682057911444,0.04822717021866121
CCL13,,,,,,,,,,-0.03362789777552879,,-0.0337620833974808,,
EFNA3,0.0016684305918448538,0.0008815263530235563,-0.05515253125862327,0.050434122452405326,0.048171950722255975,-0.09243909787940824,0.004865748561621409,-0.01633273921367479,-0.03984944513668822,0.09098590690230002,0.040391321910255684,-0.0276007656069748,0.047733197065184904,0.02624015671551432
DRAXIN,-0.015066312496527652,-0.011038008465906657,-0.05008926293998304,0.04343343094391931,-0.0361515530813784,0.0934119219455974,0.04274518087184285,-0.12434206865459442,-0.08983030909700074,0.03547306465566651,0.022527563964145018,-0.03709705204594955,0.07379271996925885,-0.016555942268526164
RAET1L,,-0.016540907560974122,,,,,,,,,0.003972649795648274,0.004597921171332327,,
NPTX2,-0.08297515052077656,-0.0036723409834489773,-0.00821154929619024,0.026832895134347976,0.0009697091120906323,-0.1134026096536289,-0.013231269128164655,-0.08571449830953601,,0.07011116545638822,0.026357412900441766,-0.028120721708205888,0.06269416834388991,0.07014664788978872
FGF11,0.08536521284900285,0.0008229595233544603,-0.011728288092259793,0.01540906212338943,0.034507769249483865,0.06725452150088664,0.005766501800714939,-0.07015916092913325,-0.08390511652755238,0.0329654342832061,0.015173530218853322,0.011683226071702362,0.06035876389788324,0.04870588859944601
CD59,-0.020583765619097222,0.11633152130644327,0.027256831747620884,0.025344149115990162,-0.06771267335397914,-0.0856238863168523,0.04637017632209367,0.1068749678419364,0.0736030610392215,-0.032066100336485395,-0.03306611849181485,-0.004725414187828643,0.03068636720729937,-0.026673465112230208
COL9A2,-0.06916104138986505,0.04008238149711669,-0.010986769010057148,0.086807759593683,-0.008202123429918181,0.058899511162042284,0.00968439267386187,0.18345044520680465,0.015380832965582996,-0.017314761169779872,0.06695431087540019,-0.07379109862914512,0.05476207719434621,-0.022880053292065484
DLL3,-0.05861003985383468,-0.005700015070982056,0.01606989174558874,0.004669295477792093,-0.0420478408514487,0.05485003021435384,0.008590582304619569,0.13895528936058013,0.044568565080778735,-0.02130439208301525,0.09289587347453389,0.03537616389868918,0.012257526551856773,-0.09433893171244738
FGF5,,,,,,-0.01758809237994511,,,,,,,0.06075786734472847,-0.001036340829875872
LIN7C,-0.06852693122260023,0.001937674564303756,0.021206720965931757,0.026402037526005645,-0.03694599851320792,0.032076511627185895,-0.008393453754453524,0.039034624655119525,0.019800613161603028,-0.02535192333426263,0.016062005425646248,-0.0039717478648370365,0.031518319638219196,0.011966627789473801
GDF7,-0.020583476988654016,-0.039007557845835976,0.08588786169741001,,0.004517499861218189,0.04083753302387569,-0.03550555728395659,,,,-0.03366704508400341,-0.024468585510725678,0.08110413981533614,-0.029715437039220485
PSPN,0.045633028189037424,-0.008538696121330281,0.005253455568863201,-0.028176961383745692,0.05775581908718258,0.0836307945836361,-0.015615441191134026,0.05256272650455013,-0.02031717639191356,-0.0361923260404754,0.04817633332112219,0.03761781753149479,0.09851812922601977,-0.013435694237996112
ANGPT1,-0.04473743653735887,0.003578521540702087,-0.004235817012127389,-0.020349853068879917,0.059518149933266186,0.08654422575903833,0.011176344240563126,0.00024295513466938667,0.001594387672906914,-0.05457094216193274,0.03797029942707007,0.02612437944678688,0.07342539016414006,-0.0162648165163851
PNOC,-0.0062703293325202395,0.002386977694384455,0.021016263140065695,-0.063881491766956,0.03526277517944434,-0.0660125615716471,0.028288995336548765,,,,-0.010486309560741177,-0.015514331378875357,0.02560727581601495,0.022287163643229146
L1CAM,-0.05737643981966766,-0.01847465889103017,-0.022127390752124103,-0.000495115549807615,0.08362915922666724,-0.05226353923391647,0.004473230393055199,-0.03790069665957664,-0.015205980285874662,0.07495414446544708,-0.019685763515281143,-0.05160755065207203,-0.04401897838561501,-0.018985521376833518
APOA1,0.007860957709113553,0.017303279802408252,-0.018058302818707055,-0.02774758430611809,0.02396794097875829,0.09046170070069065,0.009094653308718458,-0.06778739664340454,0.014520309268380124,0.01766250056554547,0.005145256131415149,0.022516168933412198,0.08447213090170778,-0.06372992904110197
PSEN1,0.07853488342189009,0.00799637114016641,0.0009478067345843982,-0.07279607629826582,-0.002309313950229817,0.0038230317730052984,-0.027429264029358098,0.08278348369282845,0.030797843482819467,0.050787320261095906,0.05598290416923374,-0.0037308551776306397,0.023756628856949673,0.007235011639766091
CALM2,0.03757743542541699,0.01644919443239325,0.04142465584895424,-0.046063054356643464,-0.025490208526165542,-0.1294099385130807,0.00519244899780363,0.08545812885490543,0.01947323308834269,0.052247069972682456,0.046371896800286264,-0.009604653481083667,-0.05663640611586157,-0.05118047374781177
CLEC2B,-0.008442314944628737,0.012089243571743031,-0.0074676958119024054,0.003371089101748545,0.02454912812152437,0.09545767796841724,-0.02352541979671911,-0.03771631310661315,0.027028764169406725,0.08267469010444128,0.06784625749231778,-0.021226500835761226,0.014724320797157199,0.018671807826248624
NTNG1,0.019268909215511623,0.023633564680484997,0.007249536080762076,,0.00600903931437982,0.023388447318653784,0.01834654593194361,-0.016304826225692983,-0.033070058340448495,0.07278470718114004,0.023838070539571734,-0.003063498447246238,0.07872128102694574,0.07160136440923928
LRIG1,0.030076000280864514,0.13625111846144647,0.05596983098148056,-0.04391801321711143,0.04386894830709365,0.06451707682775927,0.0588567390878171,0.06494836085654777,0.08483946101533803,-0.050261723734451196,0.060441084495588236,0.029328864785247467,0.0027985498799725783,0.020930932457010023
CPAMD8,,-0.01142055607118594,,,-0.007910806539647321,-0.01591079650295586,-0.02472353077186425,,0.0022818256829687765,,0.004415289114536171,,-0.04051319367153611,-0.021070472022055822
GHRL,,0.0918434342071164,0.12168888692369642,,-0.006018053987936944,-0.03383655273634827,0.010704537861579525,0.08834415742186638,-0.05281008075562122,,,0.03180820631815051,0.005984171543529309,-0.018573840326631567
NPY,-0.05048152300497859,0.024184720548966632,-0.0095731247198532,-0.01601511706040762,-0.0005914997222920141,-0.017002985988437372,0.03480308532557014,0.040447241875014216,,0.1205453067540225,0.037826984261374375,0.03233318108254996,0.13155046608504253,-0.03171848672918644
MMP2,-0.01445761564283263,0.048595885911357724,0.044819728819565516,-0.010782020100245423,0.004024101009158652,0.0784263006330929,0.056831196189045745,0.04021843091317563,-0.024879380641513092,-0.022444024163729343,0.010359637675366773,0.005575476223013292,-0.017238319262101915,0.07315491642278776
LHB,,,,,-0.01895790395323055,,,,,,,,,
PPY,,-0.027891238901535713,,,0.029284814403297707,,-0.018068878755106772,,,0.09907321649575228,0.08595846077085095,0.005403575037484125,-0.006449672348361249,-0.037718727481346956
ALKAL2,-0.02690429944439685,0.013384125043436468,-0.01046653559117395,,-0.0032869587183037728,-0.018040196888991614,-0.016655093019794995,-0.04495621134568114,,0.06229312690470876,0.0448191286838948,-0.0010471765196869024,0.08821722465776298,0.07265004899917436
CSF1,0.033401260813267185,0.06706356644013658,0.007508416969837604,0.01976659828261134,-0.024346586127062603,0.10180864371675617,0.060016831052316415,-0.19923510574778833,0.05656620312946784,0.05740129000909173,0.028916255792862593,-0.042209267585275434,0.02401863318843254,0.051250577690427665
SEMA4C,-0.06566660130105112,-0.0064739594870172985,0.06050636002151339,-0.02995614889977839,-0.01911659058208529,0.014506519995807326,0.029094766252491373,0.05308696064131142,0.007832520911141044,-0.06821967460795718,0.01988805933762507,-0.03332391851951646,0.09913165931226546,-0.03244692384823591
BMP8A,,,,,,,,,,,,,-0.02266649661290281,
ICAM2,-0.04917214272893404,0.027895146149411004,-0.032707662364469633,-0.03461411772013551,-0.009529513075393268,0.08214700620151368,0.019801652090245966,0.03612559358936576,0.025049297123340843,-0.020273721237349884,0.08869696586346984,0.006430154714101521,0.07390870338667005,-0.012924579220308558
SYTL3,-0.022749789784334895,-0.047980580902296566,0.03951490925667814,-0.020522311573600082,-0.0030282504208703413,0.02720225376894317,0.08183926855917353,-0.0960163011375462,-0.06295939246543489,-0.020041114931840777,0.06700446963095531,-0.04842451654175219,0.09534140406351996,0.046286925222233245
IL1A,-0.0383121344874041,-0.0421004857517206,-0.02088455149116342,0.1359791279996867,-0.02291439029736218,-0.024864508523271812,0.03638366004442904,0.037560384223845,0.11264118680768609,0.009000689962830075,0.025960715900594344,-0.02902999427317872,-0.005792539759331544,-0.03338706165895119
HLA-G,-0.015366085384003704,0.0019915228121048334,,,0.06690768681737845,,,-0.03939439378688614,-0.03735498470446789,0.019746429576540193,-0.02742197151663383,0.025327453667234615,,
PGF,0.04332802197743682,0.04128082785263455,0.04543247668409279,-0.01651022948244005,-0.026415419184993044,0.06432014832155873,-0.001283990338241406,0.1257838984373085,-0.01051380260063318,-0.012784337161533542,0.010144178814802772,-0.02315919454026382,0.06737094323182298,-0.027842225244959978
LGALS8,0.016193689712289253,0.0037177372880758753,0.0652813426724396,-0.012396762416428843,-0.018661456129815856,0.05366978653808938,0.009557965314996362,-0.08478813789590586,0.025198598337470596,-0.04127566603248578,0.05841965488064977,0.0197881583673394,0.05698959351322786,-0.004429034457544081
DKK3,-0.013644169535803384,0.07714634361720428,-0.010010574032770878,-0.0007882474171462361,-0.03862018899908931,-0.08345287289730073,0.011363576171806783,0.11470106135699315,-0.03095500982985229,-0.03657668478948054,-0.013962476089952188,-0.000330541008372901,0.04663013696427324,-0.07028407610316663
COL16A1,-0.02452942287742448,0.04015202865362265,0.06193951580733105,-0.03010345738275355,0.016641130657226545,0.04178580203205518,0.10679349695311156,0.0812521926267764,-0.02925442564130457,-0.03455996632821686,-0.0008542583366529062,0.024496219535472957,0.04762515794024065,-0.007242807560097844
TPH1,-0.02741342471184013,0.05247624736516917,,-0.02378287047434095,-0.036437080624975846,-0.018913922862538016,0.01585805263310565,-0.05122854234608423,0.015663280668642227,-0.009448024056200878,-0.04803176746167182,-0.0513935957856439,0.08712381878717544,0.015853557684037442
TNC,-0.016048385670071556,0.11925365569659353,0.007122890495014849,0.025174846921640272,0.04661939679868813,0.10679689630534578,0.009911904557946655,-0.13716831884258793,-0.0589274088647072,0.136821032705671,0.020902124779642085,-0.0007614097448655008,0.11044749642704309,0.07293118542063133
TNFSF9,-0.006039498986002532,0.021336824274798025,-0.01750243361638839,-0.026485251104958783,0.030456032187786728,-0.04269637956345079,0.06869956899617813,,0.06967136261515099,-0.032874913992133326,0.0811548915567535,-0.01583398721187989,0.030554375986045868,0.01579743273422559
C4A,,,-0.010314301678566319,,0.015763402907558823,,-0.021419749452605132,-0.021977969491371638,,0.02552972753221025,,-0.024726647024841657,-0.0019192602186092363,
CNTN2,0.0025529698599484766,-0.002801057503472829,0.007712246233652305,-0.0038791130622939244,0.017513122535490932,-0.01513852201123542,-0.02330066027902867,-0.009706555675796726,-0.012640323871329408,-0.04553642027859666,0.04280519979331857,-0.010556833323201162,0.05747672942739664,-0.04869387489811221
F7,,-0.01823214196323637,,,,-0.015910787255068694,,,,-0.0471703123067356,,-0.024468587876778105,,-0.006993397954508368
LUM,-0.03716729205235359,0.023160820889028384,-0.01520687040949754,0.05127083020002339,-0.02859252960935874,0.12058470811837176,0.019120978074135247,0.09593402542165609,0.12456374049501964,0.029562895101950884,0.01838011233600431,-0.011126360515835876,0.044483104637951916,0.04813131202989935
BTC,,0.06547076185548086,-0.016140050210680896,,0.008471554904051735,,,,0.07589183763554853,-0.034126062620501926,0.014005991563718085,-0.023678724754323238,-0.010080795389910345,-0.009574673024555086
APOC1,0.024148132581946178,0.0805399759104874,0.010617830966381166,-0.11230763915538997,0.0690765530957902,0.13572391134786796,0.04638359797101304,-0.09358573407599086,-0.004217629096391263,0.07604844392162977,0.048534439824066855,0.043516340995046775,-0.04616815506156374,0.015139041743051893
PKM,0.10771487630069207,-0.015897944797488475,0.0046132730986080134,0.006370867139302726,0.03549855836929883,0.07542586047868965,-0.0015973568675159986,-0.15067428844620642,-0.08082873039066855,0.04755871008871335,0.005016367836072016,0.01541484181567455,0.06624525013453911,0.09238729063305759
TNF,0.008901861785429857,-0.024819924438146766,-0.022902039052494105,,-0.025484912668178906,0.04122707055097208,0.05345680482009933,-0.028793392088945897,0.09153939760965435,-0.005506035035743827,0.02896365454800141,,-0.03169493520024179,-0.02027005815966236
GNAS,-0.005393912588608969,-0.08427680113860321,-0.0013642980095389574,0.02881773716438411,-0.048601669635158974,-0.04195855657790342,-0.010212867655755652,-0.12617540387770776,0.04997068683502933,-0.0005672198618565983,-0.03124632153868639,-0.06407475909676565,-0.01491778532186042,-0.05728154496042172
BMP8B,0.007445090818622079,0.0411598789726161,-0.028572213704498802,-0.021240469637833097,-0.01908144588901634,-0.026097385649746414,-0.029733239232419433,-0.07204333862856825,-0.008248621888612981,-0.026465980670564025,-0.020014817361674445,-0.00841388014453085,0.033109841383793026,0.007729293631453058
LIPH,-0.028161881194302314,-0.01868859967037305,,-0.017066582291505775,-0.02847375628496553,,-0.01727017350069772,-0.010870217711473699,,0.0238322524727375,0.06290959537764253,-0.038857199793760164,-0.06554598721346472,-0.0013794167669979975
CCL28,-0.02058345892072121,-0.02628784016487027,,,,,-0.02659322607016824,-0.03582822062524945,,,,,0.01768478442837175,0.018751250458038247
