,UKF248,UKF266,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
FGF11,0.04944546518613481,0.008186798197992657,-0.02892269150003162,-0.0010030356571222117,-0.09693469277389109,-0.0013539328973350443,0.0050116830326686615,0.028261817957604338,0.026731576737679664
CD59,-0.021990558738722125,0.029878725713315568,0.014173103256929352,-0.020771630369856534,0.12369992697652314,0.007463841355946428,-0.042226488764538064,-0.018271354217561545,-0.014823663451454116
COL9A2,0.01865590974977775,-0.019940117506217884,-0.03714147252797354,-0.004175546789596039,-0.09591278499676012,0.02098804234799264,0.01640115631905552,-0.032064613457261054,-0.06200055258798062
DLL3,-0.022504056751343888,-0.006204760821552343,0.06103493039267514,0.015863577077314617,-0.029180549075592314,0.10402784078855677,-0.021588149275008125,-0.0857012740944801,0.02802413937881451
FGF5,,,,-0.02462529979893825,,,,0.044562785833376056,
LIN7C,0.0187170251094853,0.05007943614530025,-0.030062665605367835,0.0580424279133451,0.007786365382325609,0.016333470762623613,0.05128527758292619,0.006527515095671488,0.011767405522069611
GDF7,-0.03013803923256798,0.011873073532229656,-0.01399193687420916,0.15245466587274034,,0.20475482185676824,-0.01958767356759725,0.013618710805172176,
PSPN,-0.01761215842800146,0.07927474790914904,-0.017615178241493272,0.03777579029694001,0.027592867103387885,0.0979270948181345,-0.014364609477234558,-0.011205546367545793,0.11675579447221768
ANGPT1,-0.03532945681147577,0.015471553495594845,0.005738987370179495,-0.01440191647069807,-0.02080051477836708,0.020262451325100204,-0.05689713811234633,0.011254184454544788,-0.06270547952787031
PNOC,-0.0049139424828731695,0.02338432881754988,0.06956998677774504,0.17452762944553074,0.028263473478613587,-0.013833679480204116,-0.02322198703786879,0.12523316944487758,0.26756084006426945
L1CAM,-0.020486369997209954,-0.0169760226590036,0.07703642656118975,0.057292847892081646,0.16959810587476243,-0.06231853350231476,-0.025897404348113707,0.011622204777854032,0.10797528217999174
APOA1,-0.001987865527183539,0.004056159667348762,0.002090395380829668,0.035032426232104265,-0.030876052973420783,0.054721898218013126,0.0073659301448697955,0.006532758139311787,-0.026144577471756362
PSEN1,-0.007654534916081502,-0.020807840244931857,0.0578758444124973,-0.07389808600168228,-0.1153810392773612,-0.05791353978107438,-0.04787828597706103,0.0634138614191209,-0.13530114911902721
CALM2,0.012780904758966108,-0.0030868861792082408,0.06269873382028199,0.0776329657104066,0.14490120774953627,0.047728148972484105,-0.038422788883144564,-0.051925133377452415,0.05505784684812944
CLEC2B,0.023838681865121933,-0.018649161478539154,0.048226468804198876,-0.02131199140360176,0.026796081309854253,0.012803349741008477,-9.239975040875904e-05,-0.013160497010370876,0.005756699544332122
NTNG1,0.054269429355853424,-0.048801557161122,-0.04093450629043343,0.10193076699218652,0.1419150018047604,0.011947313709446067,0.06655193021559387,0.07989691424019671,0.050502643895359
LRIG1,-0.028431938890449968,-0.07493122623158431,0.031858009256641596,0.016279270338222403,-0.10878782411580118,0.06512609976434902,-0.025744297524995723,0.05195414549281567,-0.053243032403547025
CPAMD8,-0.025676028910047926,-0.031022099632378827,-0.025897918208597444,-0.01778049038890624,0.020004204337616956,0.012775710281782648,,0.01739551315258579,-0.07447408544445212
GHRL,0.007824196435805553,0.0058554444298916436,-0.012760404378840875,0.014659206336516909,-0.016750876518944868,,-0.021187871935441926,0.002908077572023482,
NPY,0.026494531578869447,0.02639872823907464,0.0007137126077671745,0.00023111162514109375,0.03530481253441583,0.025426008360039963,-0.026203998632965804,0.023401491991365406,-0.03156496206099343
MMP2,-0.037197073081120885,-0.0038209504039169702,0.0008605176287575565,-0.013564725114352385,-0.13969860714306373,0.02239464508755576,-0.02049243139017987,0.002013957259889209,-0.06004646202026585
PPY,-0.021549343221678813,,,,,-0.022314693649830818,-0.04295873142510081,0.050436049261879695,
ALKAL2,-0.009066894955170516,-0.013891328988294321,0.011175470182982983,0.06542045613723599,-0.04310646410408121,0.048049299307614965,-0.005802479542290452,0.04224738683428046,-0.047600581640265906
CSF1,0.020818384014136358,0.0025120167758615423,-0.017460341848810033,-0.028335571244043255,-0.1181147863710747,-0.002421820994311901,-0.016502051182703602,-0.016780178786218656,-0.06696461680451028
SEMA4C,0.029138131297900324,0.027937860229364158,0.026789608109950232,-0.043395850469348664,-0.03691199558477467,-0.02603746389793493,0.04352970437196555,0.01780188825967329,-0.007585532440856162
ICAM2,-0.03579253019446414,0.0964194146838279,-0.01424988020855999,-0.012230014375130912,-0.04288942370398968,0.016969400903636852,-0.03158613230986691,0.082990563880565,0.03750515421933203
SYTL3,0.009212810850783433,0.08073648696520849,-0.028746926132923723,-0.0030388859699394884,-0.012427776575911086,0.010934000760970673,-0.05005136308974782,-0.026948549985885018,
IL1A,-0.010129462208129355,-0.022273178996630075,0.013930502435241802,-0.0048302250891842265,-0.025225952381730136,-0.021177107898454093,0.07148683608262052,-0.023778858030929672,-0.004013279955508073
HLA-G,-0.019665128987264274,-0.012030066187879643,,,,0.0439103796527045,-0.012923888537972343,,
PGF,-0.012607409846669793,0.029589972269473797,-0.0230730523556908,0.10527930708963769,-0.08182105143170687,0.05202128768311935,0.01816735103757256,0.0075534806830831296,0.05731628170155259
LGALS8,-0.035000281372304154,0.010798137625129966,0.010633123934191566,0.037049833673175984,0.0071070459780122235,0.0017769712570423494,0.007366872683734912,0.018288988550134104,0.05226946884223118
DKK3,-0.003033076892694185,-0.03000699543199404,0.0779212926167926,0.06638672554377882,0.1720737057015778,0.06679251731010236,-0.04102734786903955,0.015466980704730626,0.1411293593593006
COL16A1,-0.03487762530491445,-0.003180670715336293,0.016351579488356915,0.002240434322554902,-0.1397761274612096,-0.014317732708992649,-0.0355789111794731,-0.0035751946243404156,0.04936663703069873
TPH1,-0.014439198961345632,-0.01274753272582615,,,-0.01579519628535577,0.037387006494670166,-0.025074899675762107,0.1104717860869481,-0.025002820963042485
TNC,-0.0019529466465269668,-0.03525938879576176,-0.014018447628866735,-0.04100549500998033,-0.1757651210467076,-0.04574454293875218,-0.07207284726456054,0.0505430824349175,-0.13070773157697804
TNFSF9,-0.011896125039092143,0.012940227660740124,0.0762432511301147,0.02657563703491827,0.03894781705672307,0.0057648823497214955,-0.0171179456053063,0.0726881648614287,0.03421422659031724
C4A,,,,0.0956351444212541,-0.013884577561298813,,-0.019794257830371573,,
CNTN2,-0.024200788672985907,0.0342440643933419,-0.009688471633917109,-0.020194418402744187,-0.03961339747252242,0.06452373323665728,0.029338392438941045,0.0023005503837088778,-0.204559415246284
F7,-0.014086526820094774,0.1892103009399326,,,,,-0.01958767546167742,0.04067209481638689,
LUM,-0.012289793398501555,-0.01758795203410227,-0.01698449458067657,0.007860075285322251,-0.04460769996968275,-0.020729534928967376,-0.02683755287821521,0.06382431194372673,
BTC,-0.012779839110652762,,0.011882697152548565,-0.021349867794283637,,-0.003050856709940915,-0.018955371604188514,0.08672251933829382,
APOC1,0.04404477206155247,0.030222657899335457,-0.057693145334635126,-0.0762425528181833,-0.11875564693115018,0.031418862574766754,-0.08080246474028538,-0.04031964726295538,-0.12082219692756868
PKM,-0.02376649518277061,0.03261889994500351,0.02474768879987341,0.09238517329425659,-0.09939566997493596,-0.0813933873828863,-0.05387471561382618,-0.006053280750923746,0.09014252599341428
TNF,-0.032870425629514685,-0.0006261590410632412,-0.018655429190125965,-0.03426348790573483,-0.03298214492671191,-0.015175134148155758,,-0.022935024565932882,-0.07037088025566453
GNAS,0.05646673780398715,-0.000518812347257814,0.031262151075448566,0.06397043547448153,-0.14149654231503725,-0.01802337167714567,0.07266950088064539,-0.0024649567950297485,0.11434499200021161
BMP8B,0.027182758461859483,0.08303933142396097,-0.012387013228553847,0.018655991880437928,-0.050245800345008015,-0.006108089919719553,-0.004025804250127239,-0.03690600122899121,-0.06616377889836848
LIPH,-0.014439195406527739,,,,,-0.016918969039108105,-0.0052975869863677,-0.02239024286998138,
CCL28,-0.020310524472193024,0.05304915389849264,-0.014651221038652538,0.05067537642675885,-0.012526276799938792,,,-0.005907207461613844,
PTPN11,0.06424719720617131,-0.026721438721715247,-0.02985169340057413,-0.03666532551631102,-0.038990992321846635,-0.038320164634696556,-0.010942256389244993,-0.04012958113614342,-0.04883476521161732
ADAM12,-0.04699297516984135,0.04720464566614658,0.006033310036525735,-0.002518842313626741,-0.08359498981790044,0.030914682728079537,-0.04272023309919781,0.026441381815938317,
EPO,-0.019401583925858824,,,,-0.01579519860493384,0.18973540538362715,-0.018740157330467955,,
EDN3,0.0018957656501135294,0.030603770602673393,-0.05114821050867304,-0.018719078754925317,0.005558591958704592,-0.002884367125083158,-0.0022120852078194703,-0.036571530268500185,0.07073214747643936
CCL22,,,,,,-0.01606899494515562,0.0742818898371488,,
CCL2,-0.032064532941162995,-0.009843882556855792,-0.015522458134157752,0.010492768977734877,-0.07367206503206787,0.051198181978995755,-0.01049866958705402,0.004769936496062785,-0.10300562578414253
DSCAM,-0.031003558053386327,0.015644076820281776,-0.0340827687755299,-0.034096328011888354,-0.04280360611278338,0.0007845691784769133,-0.04276550629964301,0.02672535530360538,0.10286645417388036
GPHA2,-0.016093216974039884,,,,,,,,
ANG,0.038793229800934845,0.017334029105457907,0.047550617069762324,0.10473749188556206,-0.04641527328219483,-0.030651328050720166,-0.009525848743961477,0.04202961665675585,
FBLN2,-0.020794548008810552,0.01726027560049537,0.030436980196822453,-0.05147392043489717,-0.02918318257719917,0.015058933007391927,0.009696022458644777,-0.023307040886157496,-0.025579461347227817
VTN,0.1238403663801154,-0.012747528557371454,-0.01953692573697864,,-0.013124859067433893,-0.012356022411148032,-0.02426597438420355,0.08939276188718556,
VEGFA,-0.004205880013054522,0.06429685764507687,0.053891564245327525,0.010705093992575247,-0.1552813056569424,-0.058783164552598584,0.04135682736339073,0.010006342733674888,0.039681675977344365
F10,,-0.022167662549170256,-0.013675994925869578,-0.04044019867835326,,0.056909448317609974,0.06436615459831871,-0.03019512311089597,
SERPINA1,-0.005567323349538831,-0.027063423973306803,-0.0556600411917915,-0.03699881894165703,-0.05356645823102575,0.0036971654334872375,-0.013098154702380264,-0.04663462842420628,-0.07981782390537534
VWF,-0.011119477929694626,0.10049192716692584,-0.00586860344670277,0.06426610425474695,0.024547054495721733,0.03929446417116185,0.009996669565978332,0.01994693760577426,0.004324993719907323
GDNF,-0.022612825934513137,0.055050633330324845,,,-0.015795197374854433,-0.038523765985907434,0.08942401485662779,,0.09487162378702269
VASP,0.03861619575637105,0.05241176109162413,0.024453094780996353,-0.020629046862231507,-0.049402174991152584,-0.0016406670378479335,-0.010110548360556469,0.031146334315168896,0.13640700464381722
ADAM15,0.00271539033046725,0.01305980739799075,0.02860578113905161,-0.07094478672240868,0.012879588347599811,0.04224187644414646,0.010060081095602373,0.0706030547113868,-0.0077097304590222505
WNT2,-0.025257845734024453,-0.020977247410243042,-0.016622909082307562,0.010651669698650727,0.07580944568838602,-0.0180469535825494,0.010217640820347299,0.05419709428340537,
CALCB,,-0.01292098389671682,,-0.027910956820086576,,-0.021373657053824484,0.03737990188507778,-0.03533282893835761,
OLFM2,0.04810222698756512,-0.0003030306039972729,0.017027313670750555,0.0923944278989169,0.036475984407970216,0.022006534148664877,-0.015574620780191333,0.026273390047250714,0.0019191865578570009
MFAP2,-0.03375792683074948,0.09812144070935487,0.008279525338499358,0.10577753220990473,-0.03697142931473837,-0.003108600747065893,-0.06975595088355231,0.03531619519179619,
HLA-C,0.01968011375993912,-0.005895135896879348,-0.042583676861500774,-0.05617548377710375,-0.14964332051599305,-0.03954943238867355,-0.035677381453213204,0.05011444007514726,-0.04156886119145569
THBS1,-0.00600334423525864,0.0003173699341974157,0.06255303385799539,-0.005367424200051855,-0.03543124619280207,-0.0398317228165862,-0.0013542055731989185,0.03915928024156096,0.02041144594654077
HSPA4,0.027775466249668243,0.027700929629050283,-0.04444783237109452,0.04512186255378271,0.008091206810315997,0.026865255560789288,0.016908018167686726,-0.038106812899616246,0.06488522401692563
LMAN1,-0.012330127168684644,-0.01361276827634198,-0.06314947069809886,-0.007218406638077187,-0.06041462115383252,-0.08333804488470728,-0.0015596599003746751,-0.012412990538965324,-0.019272569042534302
LYPD3,-0.022027556612715656,-0.016021064871316774,0.09743710134262265,-0.01649860435220993,,0.016426981087758894,0.032907095019294286,-0.033403200737446,
APOE,-0.011349887586241824,-0.0258081629349296,-0.019914388791841493,-0.06611720307859523,0.06539336786201518,-0.019134770553060797,-0.017495183307761335,-0.04178222288580123,-0.1030984781960716
SOSTDC1,0.01043170549642487,0.01593956138127616,-0.029959575138745927,0.04871632465925953,0.12135811503007055,0.021779345159445317,-0.009574904746126107,0.06272942627671214,-0.026698927497978166
ANXA1,-0.008328949131641587,0.0042390698081021675,-0.06737789730861062,-0.02787277495108718,-0.11639523922552028,-0.06339100050938766,-0.012220003348472643,0.06505166767845126,-0.07376500088027019
WNT2B,0.04198287436041835,-0.022592541301716337,-0.005940625036918596,0.03759498140265775,-0.025864561531986418,0.02480446069844121,-0.013115643539652245,-0.014251493356451908,0.0628214949344719
AMH,0.02442304283330773,-0.023204547411961082,-0.016479140673792744,,-0.04594080586350688,0.03483224003324619,-0.014015253642345897,-0.005313081696242369,
GDF10,-0.016711848766660323,0.00038815795938836213,0.04364165996544822,-0.0381498016997448,0.08812980811662509,0.050658087804972746,-0.003230082348312688,-0.023756231266379116,0.014530300557390647
EFNB3,0.03171372644179629,-0.01588095158403655,0.004523559795998846,0.11523313120504214,0.13637983119313535,0.04238523764893396,-0.00013160958562757219,0.07185680058245897,0.13807228368005714
LTB,-0.0284595397801509,-0.01326144546972239,-0.03306985469347744,0.07262105867222259,0.006805940408403543,0.1555500584266665,-0.001104708454110622,0.07876617526872448,-0.03129720462512307
ANGPT2,-0.04602113651508159,0.0437362315824457,0.014543795761334532,-0.029522000689112152,-0.08153150175470254,-0.0067846253886679345,0.017723006783546217,-0.013357475393930049,-0.06093964217626547
NRTN,,,,,,,-0.01668676543404475,,-0.03707399481692671
ADAM17,-0.053329411320732226,0.04735703108233961,-0.007446895720791502,0.0001784989807939449,-0.012498084593108088,0.018217041882556493,0.038232065964389876,0.02785820104589826,-0.015316612380190808
LRPAP1,0.012950272061885157,0.03234542171943196,0.058083522344124956,0.02955586871081936,0.00024996214602378557,0.08528530940159475,0.022054720321488062,0.023970503886037626,0.10847377620107419
NID1,-0.037338683597969526,0.07775329036307842,-0.03777606306134218,-0.015274378479165759,-0.09187816970376184,-0.011297739483755289,0.02091309196026045,0.05781535745374463,0.07027521446300794
MST1,0.004187540903988389,0.026416581040312227,-0.007216997173730473,-0.012378115489521963,-0.07208153100972638,0.03678672703180616,0.06304011190457331,-0.01875436322808571,-0.04106490384520121
IL13,,,,,-0.018524767894743763,,,,
DCN,-0.03425871670255727,-0.05222059720644833,-0.0267966480932242,-0.08369086601128667,0.02576095114559382,-0.005829065661321245,-0.008256984464926781,0.05319719651284403,0.01725964107142958
IGFL2,,,,,,-0.01741056883558697,,,0.08246268347324494
COL7A1,-0.018973983527259257,0.027865553726351886,0.009708674684070133,0.049669400935717097,-0.04798888235081789,-0.0005112439039897043,-0.037954389298830625,0.06875918781610164,-0.024782648022780254
CALR,0.030631044710264153,-0.004084002317668765,-0.011486330095732345,-0.022370961917635518,-0.16208898901080487,-0.10229585476659078,0.003323952695553958,0.020621382912415515,-0.12505191363237123
PIGA,0.035445836307557856,0.042122050036878494,-0.014658089758985506,0.0014553051199880903,-0.04327755401863422,0.0012447625410172006,-0.03253045340235426,0.01442025161280726,-0.07742882951670911
CD200,0.02934935238593975,0.05817815589322641,0.024110602425824874,0.08774871270523439,0.15623931643282643,0.028461246395984133,-0.004443595927088616,0.056303485131329274,0.01225728299696833
GRP,0.011753892788314098,-0.017247412976112056,-0.006573762144707287,0.021749291268257167,0.09161661607070545,-0.01641386988518448,-0.01830265422324689,0.01244049290216826,
CDH1,-0.030204067558660737,-0.019958078543737906,,-0.02723004013954971,0.029952389014803724,0.01263495289127673,0.050899254427864686,0.0054755277604866,0.05788385754987576
LPL,-0.0049519526421147346,-0.017672878133834467,0.10441111647035953,-0.005261888309395388,-0.06924056735023854,0.08119088565201986,-0.015047299006438294,-0.00424063140687248,-0.018561483263719467
SEMA5A,-0.031001984664435895,0.003268277137686165,0.0036748142333322014,0.057875479743989086,-0.08981372903308954,0.059117384722199025,0.030002080950444196,-0.04114737023072446,0.008661311874609367
SEMA7A,-0.06012295231761789,0.03450048465350016,0.051565107169235756,-0.04930288483645963,0.012038198435904686,0.009569868650244565,0.023256663106104677,0.02993780933036916,0.021041277508756596
SEMA4G,0.05694021462520764,0.011309062743316037,-0.003315236637742773,0.05863060472109608,0.0036315220502909974,0.05543100380267841,0.06660188623271773,0.018948290344503713,0.007831614131771306
SEMA3B,-0.04110099216728634,-0.03686816863404575,0.03294714737804741,-0.09010980260387373,-0.012491013028408656,0.018813390756031827,-0.0022963163854085315,-0.014898612981265484,-0.10387338085970908
RPH3A,0.04325982864811708,0.0165766276644488,0.015546143191966757,0.07856791655369608,0.0017824760823483444,0.0300796605425706,-0.01659056554045609,0.01889797910058547,0.1288370968334638
JAG2,-0.020563709690357732,0.11302924756356078,-0.023617969195248844,0.031214910214097738,-0.015341571564192373,0.012426064831184353,0.06713608665754316,-0.016065515382160774,0.13175632367298817
CGN,-0.028026315242920655,-0.02097725400109489,-0.015437685929557214,-0.046240774379487246,-0.019869827594712737,-0.022196119654077317,0.06040085188792125,0.01578818505292097,0.013478207442832929
GDF15,0.024554450729269938,-0.029200167198551636,,-0.04846348673466964,-0.06900996908221729,-0.03483575629274579,0.003959562602250837,-0.003755723667009186,
SEMA4F,-0.01999588708028613,0.023987608460784137,0.05926616435251031,0.028554690776670773,0.09121901459946079,0.0472419840382506,-0.021632782639940874,-0.0179946806109182,0.15109621486064756
NXPH1,-0.026543784548892235,-0.015134038933594319,0.038443658741554004,0.03297094326849198,0.07781982169792163,0.004539248520275709,0.00296537286783011,0.01630213748715114,0.1244810837577204
ARF1,0.04793480716441508,0.029261839064174153,0.01334415242799833,0.0652769484451339,0.031912414570598055,-0.05635244780279707,0.007553440937349906,0.05017736672133155,0.028166083415702137
DSC3,-0.01217902826255373,,,,,,,,
EBI3,0.04266346167400253,0.02053697742042402,0.02830026110467943,0.02157092260027259,-0.030202655645131672,0.025194183791399746,0.006857433041481772,0.03478661298326518,0.08320985041500138
TIMP1,-0.007919973871888844,0.003977107892808629,0.002964172587233031,-0.015819315308611314,-0.11473258200585647,-0.08796434089289952,-0.018632292625439882,-0.0015300318032061004,-0.044881733077946885
SEMA3C,-0.010882910539864373,-0.005723791485228739,0.042973387408889174,-0.0744740953682704,0.022138243171176353,-0.022364361414000618,0.007805439625584905,0.05687412430027099,-0.00555998637014951
GAS6,0.011696615092340396,0.013641864987583815,-0.0315180279739267,0.015115514760391269,-0.04219856767334061,0.04356055255347897,0.007945201241489503,0.005140587039657697,0.1303751343904949
MEPE,-0.02213288496919081,0.0018866646321405087,0.020219598103136133,0.05807264376332685,0.006178813763104175,0.057934081197220565,0.026143958880456376,0.04034598084042184,0.3014412949954676
SERPINE1,-0.0467521479806279,0.010551876489335246,0.012324567978076042,0.008780354952710559,-0.09369833440077206,-0.07626564043083665,0.05233370369184233,0.00632322807421284,-0.0758486455808253
RSPO2,-0.03287042465477485,-0.021592913118367186,-0.017992837499729623,0.15362387302689942,0.20308789650900666,-0.023564983830295927,0.004303479085717167,0.06888929239845794,0.15932776575617125
SHBG,-0.015775441665053416,-0.014236773393269838,-0.0017190652011832598,-0.028351053240246823,-0.012728799254624536,0.045026793095084436,-0.02655853048249603,0.019452834272702963,
LGALS3BP,-0.01867851683154469,-0.03143524506223751,-0.04571302800204005,-0.06480668256287421,-0.120195795248091,-0.0007808877449467686,-0.039355131007607305,0.03571258091473986,-0.06095029631031513
LAMB1,-0.020625171437582152,0.011592836104573944,-0.04276782431751714,-0.03222221219344475,-0.04748568385981438,-0.029125961723650607,-0.03336848794421685,-0.014157302535990688,0.17946997008826107
SPTBN2,0.008625147775360994,-0.005036150714013258,0.058198649073350074,0.04833048755247242,0.20484752645861962,0.05857519834928565,0.011905365950752492,0.0027185359757194607,0.06082310175128439
COL1A2,-0.03007596267348257,-0.015679481536345016,0.0024593218208231026,-0.0006153441851906014,-0.10574771843715404,-0.044916384138873694,0.00831182777409644,0.0662202663239249,-0.062119817306727096
DEFB1,,,,,,,,-0.028473960081444327,
CEACAM16,,,,,-0.023105653751137163,,,,
WNT11,0.11655292259590451,,-0.011093930992306428,,,0.03507301044265156,0.023610913552334165,0.013851474316793061,
LGALS1,-0.014946285832767253,0.012810845322786403,-0.0036145589395662325,-0.04520213868856397,-0.032481630655013326,-0.08640114689506008,0.003669118363835759,-0.048074142286115826,0.002556133331523441
BCAN,-0.007325161046221727,9.086302514576363e-05,-0.0029268663194546045,0.07905648823595078,-0.15355562287711538,0.10332042608576764,-0.020225126388978394,0.016518528485782672,-0.1239934576208986
ANOS1,-0.011179895834592581,-0.04385182825411873,-0.019205036306789828,0.0026018355800595688,-0.09289048998533297,0.042215106209948575,-0.022753494836548843,0.061654346638515496,-0.0724357347837652
EDA,-0.01277984348942668,-0.024399899090977877,-0.03408276753102591,0.012750083668967177,-0.0013958729853176743,0.03168470875439016,0.012187680715124506,0.04809076579544852,-0.0015423176834198629
FGF22,0.00031375158940844954,0.014260195653398072,-0.002181590057792902,0.009859755409470258,0.03287270073871548,-0.016583809307344235,0.02835877102084904,-0.021688617668202105,-0.04441974519183545
SHANK1,-0.01745650166161281,-0.011269278387969248,0.06469847520275653,0.05045955626298622,0.03986964978837364,0.01903489845959121,-0.025621282265399097,0.038493355708182374,
NPVF,,,,,,-0.014990405360695241,,,
RAET1G,,,,,,,,-0.023542358338633235,
TGFB1,-0.017162222521893526,,0.06069278556762162,-0.009826700996355714,-0.022784479839069546,0.002546890436997121,-0.014485192541340444,0.007708432013089806,-0.07003115284240284
MSTN,-0.02639293278874357,-0.02877421106162245,-0.043389262645237785,,-0.05054787758042945,0.035009095443844694,0.024948878629802804,-0.031834146123498296,-0.03224172310482748
WNT4,-0.011762152588693616,-0.023000318826153193,-0.03670449401233798,0.05841317508034332,0.0012218087573408938,0.06225745843883446,-0.02603994731040896,0.04958521219879944,-0.02882164317570769
TNFSF4,0.00037815233874038875,-0.01375722818650375,0.0004405998870228949,0.1094878626150868,-0.02638679960226055,0.023431174284293216,-0.04201728161346874,0.04252688286246807,-0.03361618613357498
NTN1,0.01897424389796979,0.015826865558776892,0.03593381333924941,-0.009876133325786435,-0.052901442952724566,0.032549599623589755,-0.04588569405959055,-0.027818995908007595,-0.061531334343948765
CXCL12,0.011830177010603706,0.0051218733675301295,-0.03269350952307138,-0.04456546191564472,0.10142726503773088,0.0023708633777927966,-0.042776228725958994,0.0684139667322115,-0.04659513547640754
GNRH1,-0.01377289844257224,-0.011463998545222223,-0.012926824331490536,-0.032446983405932515,-0.04396807129230572,0.05292646675842989,-0.02640063790642493,0.10495914586850759,
FGF8,,-0.01602106186977499,,,,-0.020691088625598684,-0.03376261126405347,,
RIMS1,0.047328255864310186,-0.035827493335763294,-0.02510477041247478,0.09627837657489327,0.18368341601184357,-0.04055009253547273,0.02224887546751284,0.10750934495499674,0.17972770395903123
FGF14,-0.006778864582500742,-0.0069438064787791035,-0.005714479035424997,0.07295393530905024,0.11437643192274796,0.017623316153410912,-0.022619650410632068,-0.02247660307294633,0.19806555938403972
IGF1,0.0055105566558133765,-0.038657801514123756,-0.028869895796075493,0.11066506383890456,0.04738816120179355,0.016870497924887436,0.004376068069145118,0.03315235535610711,0.09356799865979783
TNFSF10,0.01595847230509406,0.026374971742277105,0.008392790530659278,0.021071829062927764,-0.003161263040919208,0.0723008852457011,-0.002258004506325035,0.08831165990796631,0.0029635591862708557
GDF5,-0.018031779808014528,0.014018264443989785,0.04597380624187292,-0.042304608666118,-0.012928281330942717,0.04979821784724282,0.05187734298919813,0.022254834956263098,
CHAD,,-0.022691089496035734,-0.015127747840770641,,,0.04411025076715826,0.0025021222825082957,,0.09040591518251764
RGMA,-0.013604183507702226,-0.005718343492342471,-0.0006016384374445335,0.054786588968641206,-0.12327084367275858,0.07485443670977732,-0.01577470129896175,-0.022064349062344005,0.06185131721270392
CLEC3A,,,-0.02678871375726372,,,,,,
WNT16,-0.037579590800580556,0.032707634217491045,0.027206958001051856,0.21641835702932286,,,-0.016686763231562058,-0.021095106121896894,
CX3CL1,-0.03949702624273229,-0.01153374854687537,0.029371984555715384,0.04323557874781655,0.060330366213229306,0.03555765935094963,-0.0338993052198201,-0.03236978271533313,0.10366891197167341
FGF1,-0.028891241450488634,0.013866763113646388,-0.08339859416632973,-0.08512616727889166,0.0019196593774629405,0.08492788702895385,-0.048181302184316675,0.03179818227872558,-0.15325438949291187
ALOX5AP,0.01321828349205619,0.02334060478100222,-0.029683645877018605,-0.0835503019992789,-0.07754281071718952,-0.0395024541381944,-0.0730283464674096,0.03535493309816426,-0.07499096452965978
IL1RN,0.04479396426450954,0.14765671647927622,,0.01427679374923759,-0.013884574504946305,-0.037405260244543756,0.05198118935538116,0.04831674832702988,
PCSK9,,,,,,0.16322714247434789,-0.016197110431564746,,
FGF23,,,,,,,,,-0.03316336695554372
NPW,,-0.016300860754616085,,,0.02903652233709531,-0.018488383381208916,-0.019817977368960186,0.03742903168766555,0.02480956785054754
CXCL9,-0.006741558219134116,,0.04447814422255742,-0.010953128794347901,,,,0.029023351777100578,
ANGPTL4,0.029606397563667123,-0.002504320933177123,-0.023400472316871066,-0.023952164420828467,-0.10312817187104271,-0.06616191726941237,0.020758500748618694,0.024302605312639808,-0.06195543221807717
UCN2,,,,,,-0.02760924037859075,-0.01830265422324689,,
COL4A3,0.1797855495743853,,-0.004093796085021647,,-0.017510140110195433,-0.012577223792950938,-0.010953448648087529,-0.02822051075032167,
NRG3,-0.0022344618349828963,0.02342374635827271,0.031030187699356074,0.057954135831994366,0.09307445300536524,-0.0005488406055375484,0.004220933634283215,0.044289646748826184,0.08399734990351057
IL23A,-0.01926858679202232,,,,-0.021304087780718767,-0.0006614979247435204,,-0.03160452774940106,
COLQ,0.011937112176825217,0.012378713546453006,-0.020392354551183975,0.12016968300346595,-0.04451268571882888,0.05798722803669595,-0.003631379025797282,-0.010958720729414239,-0.03580931871823088
SCGB1A1,,,,,,-0.019988049057464003,-0.018740157217668117,,
TNFSF12,0.038555863589041374,0.012625664846803084,0.02902035636167074,-0.001061140423602153,0.04178496057882679,-0.008644024217693695,0.056577352778581044,0.05248052037712966,-0.009642160542923694
DKK2,-0.020182922586961277,-0.022482957311682844,0.07924685958164686,0.010784482863427846,,,-0.004455093524254121,-0.0007475464652363991,
FYN,-0.04722039017862123,-0.0336611962299539,-0.036775116175494484,-0.02631177475108828,-0.059570623020767446,0.09240278976742061,-0.0007273822098281608,0.07712548828790455,-0.09882181443240547
ACE,-0.049744261252645104,0.07793063803243694,0.07341279871565203,-0.028351144388673977,-0.022029356820878043,0.014495592440899874,0.005470419314121337,-0.018954658326747857,-0.033163431544616664
IL18,0.047991002327827006,0.006828490530768097,-0.027165619984220835,-0.04473692804238214,-0.0022997228540773515,0.06343695832394912,0.03721018293991862,0.07164415008841349,-0.08087223214761652
PPBP,,,,,,-0.01881484697482403,,0.06785073541313895,
CCL27,-0.012779843575285037,,-0.012760404378840875,0.03934473350224297,-0.03728995480999254,0.12129159678503883,-0.03432119970667058,0.019521202355608384,
SERPING1,-0.00915964533207001,0.026924247415884638,-0.016699588281358486,-0.05782596847763162,0.08021573532608235,-0.017452068756322346,-0.016476347426086044,0.036223072430314376,0.003150424010500712
AZGP1,0.013414411440261932,-0.04857956276972771,-0.013017569684916486,-0.01041669705661934,-0.06058523074714731,-0.01033553464091289,0.030454418604538482,-0.014217379931074046,-0.048842218658642717
