,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk
CX3CL1,0.04754370597659666,0.036299437299506625,0.03676073899044797,-0.030794958358035574,-0.016201347279824998,0.02971555168457775,0.03562489907398545,-0.028581648036464583,0.051351404289502106,-0.02141878381491609
FGF1,-0.012524720919231354,0.09576972023188968,0.01917593150011552,0.05076329992570507,0.02665829527361689,-0.004952734180489649,-0.015247721962745191,0.044497834552017744,-0.03357312826929387,0.07568230059281916
ALOX5AP,0.014894323099824901,0.013317353671489698,0.03563186701769558,0.10499673328884462,0.07539282245502517,-0.030929969222919167,-0.0561746964826173,0.08550211413639337,-0.13168194607891023,-0.08257580487238264
IL1RN,0.0006462265942767098,-0.045063364494733506,-0.01778232725817057,0.045585864891251625,-0.037964618431883826,,0.012921617874944585,0.10917245251639497,-0.029831482712287898,
NPW,,-0.028694400757572,-0.018419822505222113,,-0.01453811813818084,,,0.015237458340223924,0.04077282007231626,-0.04586971044094902
CXCL9,-0.00808469753793526,0.01892278326090552,,-0.02819255580582035,-0.009129216475641782,-0.04717608169133542,-0.032764737685388096,-0.04163748485876426,0.023160894108603884,-0.004760771036094218
ANGPTL4,-0.020808316009057384,-0.009709705093805004,0.06594153173435986,0.013160042081771503,-0.0074608810713151065,0.0028765234202311513,0.03758022541461721,-0.08017551268792997,-0.05531540007166339,0.087494402650599
UCN2,,0.02331499587691549,,0.040986744983159906,-0.029158163275242975,,,,,
COL4A3,0.10275829817731541,-0.014400966260550313,,,-0.008089980138705459,0.027483724628410946,,,,-0.03391486883851613
NRG3,0.04335175850042611,-0.01616076428252787,-0.022643132922052944,-0.05644840860642967,-0.04822119845303956,-0.03024315875411305,0.0654789056415984,-0.032775616133102835,0.0202481894500292,-0.03833360896469588
IL23A,-0.019064541459374727,0.007096911529356894,,0.0606699328873578,,,,0.10364553560060415,,
COLQ,-0.025695025041263288,-0.03201026124205596,-0.005587697417287745,0.111994519590007,-0.04694972771066301,0.003665749274843423,0.10793904188479825,-0.02806307109138479,0.0008976731250903867,0.0013491250727603178
SCGB1A1,-0.014503377133373626,,,,,,,,,
TNFSF12,0.052855215399734035,-0.051260342119084756,0.013916783201843426,0.02080576293525583,0.015083667331150012,-0.06495860885602506,-0.00406983517822761,0.093901846276631,0.012958075152491543,-0.025404063180150302
DKK2,-0.017019515645966172,-0.005213820711328357,-0.025405534671315413,-0.043991368465443825,-0.01051911344103423,-0.03246216407179728,-0.022632630217984197,,-0.028621081233991676,
FYN,-0.0028146369955234798,0.024306034053242782,0.07895017690480631,0.07327927534356593,-0.021733002128058843,0.007655163930344296,-0.0688757112067632,-0.03557749297474098,0.05104749964945476,0.012396177968582445
ACE,0.04595684239291415,0.016324710670454223,0.05245182875639382,0.04011411504772984,-0.012486642142592416,-0.042434301354773,0.02898693067318259,-0.027293664421058992,-0.011290816008608718,0.03028596123599263
IL18,0.022666589377345597,0.03711403738801432,0.01941841957885416,0.09518837918607216,-0.027183543653300838,0.027166765942593613,0.046476654267432735,0.08790082820801992,0.048961282029723295,-0.00915057625486578
PPBP,,,,,,,,,,-0.00099764305212042
CCL27,,-0.046875862052293174,,-0.015279076028065764,-0.028752766221669987,-0.03344069951617467,-0.04011373650097019,-0.0071770640440533716,0.03431784511414805,-0.018721066803029693
SERPING1,-0.031292387112075215,0.06036621607032071,0.056574345041609804,0.054812058380183715,0.10412048648697121,-0.00852365101407395,-0.016096328676854354,-0.02026183758775428,-0.059114816120896224,-0.014607431957160797
AZGP1,0.007567987859693154,0.010931577032432607,0.029213989093561845,0.021378947961458065,0.024450201100251676,-0.044575977170105946,0.1203102923699675,,0.006427278533478111,-0.005307327203068585
INHA,-0.007714257956518947,0.01276786409406809,-0.023452422828533086,0.10644210216723941,-0.04777005298658154,-0.012482173800422767,-0.016617182220135515,0.07236585262606951,-0.024361443195703977,0.03875484836259217
SEMA3G,-0.026855245003538336,0.09774919158495203,-0.007078283747064613,-0.0474988361768065,0.050774990583306104,-0.012400364977243429,0.028895026728225057,-0.04918651662472826,-0.051510708307787985,0.004714330082489745
COL6A1,-0.006194179968880321,-0.04612295802541348,0.03941529873593523,0.08463850950678031,-0.13057401084077822,-0.005418246122032458,0.008775481176027434,0.025319785587770184,-0.014118709775192771,-0.05068654438149016
FGF17,-0.015905221931910525,-0.014507449579064923,0.004544031658429062,-0.03637967135734987,-0.02817746375251438,0.0010421764602631003,-0.02813349960386038,,,
TNFSF8,-0.014078453652758123,-0.0014437466365296169,,0.07513962292107798,-0.023871916865085878,,,,,0.019929618358691635
FGF20,0.02467292027801706,0.0012808525575015836,0.032467285753611796,-0.01638037031843697,0.0009033951102263932,-0.008957979147711426,0.05730334830192622,-0.03734238920227036,-0.028160815818515036,0.006741955455199597
ICAM3,-0.05986350015078026,-0.018541244722082646,-0.011264325591806677,0.006322112909990416,0.008328813582637434,-0.004463717855293838,0.012335879029186704,0.011589427427123614,0.049604675827363144,-0.047366217787817175
LAMA4,0.016640283639486803,-0.009285436784739158,0.09950956434623087,0.0999793824512163,-0.04852224759336127,-0.009810039707889427,0.03242454341887408,-0.0469797387229133,-0.012895490786949987,-0.04006809230928871
DLL4,0.014686350747583387,-0.02728452813186281,0.07835170881922471,0.03817629410234073,-0.030650723786349275,0.040873905319522195,-0.04571164173335677,0.0400703062277136,0.08563466508617651,0.010193423579434783
SEMA3A,0.08562568374203902,-0.031525924033375764,0.0701054857015197,0.012964351138410931,-0.023301770265075242,-0.027968555893732323,0.09817704685144862,,,0.06395430224939624
RLN2,0.02740707803073624,0.021561398642412802,-0.018262367641425543,0.050138118920105605,-0.024316528228152126,0.005452708333580825,-0.04243109463339347,,,-0.006946573117860402
C5,-0.008907064948745966,0.004412279295194857,-0.013591459778489152,0.04148617309645408,-0.026421335104282136,-0.004241545256655227,-0.06761429323108187,-0.11031737825619577,0.0326663953556477,-0.04453334786558806
COMP,,,,,,,,,,-0.0034546074741296797
EDN2,,,,-0.031859513650073404,-0.02952836864094447,,,,,
C1QA,-0.04488644035218757,0.02599043608085072,0.07545880950009727,0.0539867629985039,0.013047754721896333,-0.012370520949066703,-0.07065828783352635,0.028605433716981984,-0.06319669128023639,-0.0031169958303674233
UTS2B,-0.017198611525145367,0.02157632212441271,-0.013593861765240831,,-0.00731805208113087,0.047085810677060996,,-0.0295401174907894,,
COL9A3,0.01948590819011987,0.026005806304296667,0.05236797272985165,0.0590355787693337,-0.1276858131452495,-0.013685749089856812,0.04788778757527278,0.08338163009530272,0.00386397182015047,0.03684304033936846
DLK1,,-0.035472112663937905,0.0200723475795784,,-0.019566395055832044,,,,,
HGF,-0.013303616899246147,-0.007581591953200479,-0.022251906848291463,0.04891227961317078,-0.003253259584021013,-0.00029240953527469527,-0.02454055617039871,0.05456610563030945,-0.04838096640573542,-0.029185991933760754
P4HB,-0.04006375494149304,-0.015055407025499441,0.08104345685930105,0.0703582845937721,-0.0422460065392978,-0.03500979910373475,-0.0561585387559432,-0.054185956689993896,-0.04522883143492538,-0.0065013251185982845
ADCYAP1,-0.021365491065620176,0.022790363848763685,0.004600221384821154,0.014787262588978825,0.03253763158192487,-0.008766393994597403,0.04609990215177049,0.0149350109777584,-0.031672240953491616,0.04029546731935816
GREM1,-0.016599552314042223,0.0454499685575449,0.08398064408641936,0.012367440469578724,0.056732102416093395,-0.021774894586211607,0.0421779333434795,0.040436601884900024,0.046368430343203586,0.04420251241826576
EGF,0.06628723656292179,-0.023968379514119703,-0.021755216981465653,0.09009648418908997,-0.010397330154855016,0.03369534491232539,-0.022824491318360174,0.2761976564541777,-0.0035509230774040407,0.0033182773580460825
VEGFB,0.0015325136613940642,-0.031342899778741724,0.012141421812304858,0.07467146791932594,-0.051699934853680816,0.024810796749323853,0.038142948032096086,0.05840256095985733,-0.024117871041976855,-0.005817528005053729
FARP2,0.0104553617015222,-0.03773053731644747,0.1188133603191065,0.04581389660710066,-0.05424863708093155,0.00670955546596245,0.059487321981096096,0.024023995315935118,0.05473065017734398,0.022231663334008563
BMP3,,,-0.021209084785983406,,,-0.06579356360918241,0.027904806185679705,,,
IHH,,,,,,0.023356111004503848,,,,
LAMA2,0.027087112012265147,0.03816883207871381,0.12289414862121967,-0.002023053982466973,-0.01845571947812546,-0.04504381860919226,-0.07822969188474005,0.06876629529722622,0.06305163127425048,0.03331933195467713
SERPINC1,,,,,-0.02248845662311986,,,,,
NRG1,0.055748562559486924,0.028133570129602176,-0.038162085415678275,-0.008989439595976095,0.002110653834801534,-0.017950885713789406,-0.036157563336574786,0.01969190874537012,0.06162363030257086,
SPINK1,,0.0005372515396876367,,,,,,,-0.030398602032560992,
EFEMP2,0.006922185916265186,0.012498105023499897,0.0184157804129664,0.06262927937445548,-0.043632961790287646,0.04330274027740145,0.0006806465283461385,0.03904855561473052,-0.04070006996929764,-0.005294747596136896
SELPLG,0.0010121819056478736,-0.005841019219308092,-0.017119997084485288,0.07075370982048942,-0.026818806306093346,-0.0062909676491272205,0.03360356813763792,-0.018723557598167916,0.03860232333708417,-0.018799533302424475
GDF6,,-0.028694403240179613,-0.012285822642554754,0.009092041066003453,,,,,,
HLA-E,-0.016421706613185358,-0.008274149605591728,0.10796653097172135,0.05974906933949192,0.022391912362487606,-0.011690204783339231,-0.09840630639040938,0.005919239201591101,-0.09971117915994515,0.018848763368159365
PTN,-0.02657089130717973,0.0020716546097601816,0.07281047269335647,0.08785776812847379,-0.09395566457059432,0.04586538297032289,-0.11472369487224104,0.022807354018234426,0.11784808689847283,-0.12571662840571085
CD274,0.02610968682638503,0.03624211079012526,0.03637346626642767,-0.014060402127153442,0.025527339948263287,0.004437584545383341,-0.060084502650923674,0.042913986738648525,0.004189771850952864,0.02923390709985709
FGF10,,,,,,-0.010755410037280413,,,,
CD14,-0.03845839698812261,-0.004842031290291379,0.02258773876041427,0.07496083229558743,0.02603296067976497,-0.014463373988139443,-0.06126286911413293,-0.00854725428187651,-0.020684913215948193,-0.027778700493401618
SFTPD,-0.009969947292571666,,0.022627134240846725,,-0.009867126442987427,0.03912734228286497,,0.0265754393196562,0.002993390419102823,-0.04932639504483045
SLIT1,0.023179404443922778,0.019461551573346732,-0.02637521899444587,0.023444781049728122,0.06564596761771285,-0.011257112508393034,0.06747257512279167,-0.008165474550261176,0.025801806924556192,-0.034772454009036696
LPA,,,0.04158822443623615,,,,,,,
CNTF,,-0.02018985240076736,,0.034562050967916404,-0.01916957279869152,-0.03797095660307208,0.072623119799001,,,-0.028900380439333136
BST1,0.039393508980608796,-0.05573491473044637,-0.02188986573143986,0.030179489884547175,-0.011592573471059821,-0.026447673959875195,0.02610101354041294,0.09694395412756272,-0.05248683192909019,0.008605835387490456
AGTRAP,-0.0007636361228071288,0.027880926774457925,0.057739824668742216,0.06129471663037613,0.013217624451781533,0.029438325472355278,-0.024319081740476266,0.10675394036561874,-0.02482281258449042,0.06852926770888682
LAMC1,0.019732074688192693,-0.0245056216766981,0.13194502744812847,0.08513907801273214,-0.04184153035157695,-0.03722798875161571,0.042107225045545434,-0.036762143949857856,-0.06995360435470739,-0.01769913939132593
COL6A3,0.008232402015137745,-0.057467587223651105,0.05838474750501345,-0.018509751717303468,-0.039744578297526194,-0.01979646130639882,-0.08480754858616736,0.10740969597071809,-0.043837633518198395,0.03311459386875634
FN1,0.03543462498429347,0.0019736412001129257,0.13443834564324394,0.07312690129924067,-0.0603779542202425,-0.0004148016570089885,-0.004114261642537035,-0.06106650729314586,0.012668170114814357,-0.0662853701771061
MIF,-0.0501700115897456,-0.023065802370074502,0.0482880754681657,-0.044488130548642944,-0.04668405750567919,0.01797030232197443,-0.016397980051027754,-0.07458478142792395,0.04877787151130674,0.06196200490899664
JAG1,0.016121596725060257,-0.01676589381603799,0.08333996426355232,0.14024369370426992,-0.028267465926352785,0.031868696840694086,-0.033296742174296366,0.07385481624606277,-0.00806066245955344,-0.012071794325632214
NID2,0.01232656162241334,-0.017518172341368998,0.057696971670525385,0.11430173518966837,-0.026275410703370184,-0.030754918326000833,-0.002274663814204142,-0.045436498129517604,0.004808028446235929,-0.0006982338511490918
EFNB1,0.05128521146284125,0.032177849299865384,0.0005537791994615769,0.04830790202576795,0.03303110191549725,-0.026089591573545037,0.004481648100454656,0.002502375198214509,0.1263613788361235,-0.01820060165927023
COL4A2,0.06443992633438159,0.04355206704783184,0.08262758955381622,0.08719795252072393,-0.042775089496687804,-0.012092497526832875,-0.04127907303121392,-0.016629930151729085,0.010269093016547427,-0.07459831089832747
SPP1,-0.01965338960786114,-0.021763025254345657,0.06891939695423452,0.07082027508340989,-0.0023331946268285277,-0.017411551099829652,-0.054732221014504555,0.004889612044860608,-0.11654358660290244,-0.0639836187805781
PODXL2,0.009715746358285652,0.025785849998824825,0.02422772632392142,-0.003773156578915496,-0.014500351182387489,0.06704525937326059,0.06843029403190169,-0.019573875878110596,0.08346633395588716,-0.006603384721908512
IFNE,,,,,,-0.015545732023254972,,,,
FGF9,0.03372262181117664,0.04618357066690392,0.00906286273593452,-0.00834148658507394,-0.015254018696991273,0.019037187220606013,0.05755942584271438,,,
ITIH2,,-0.016465337992862174,-0.021619827076548942,-0.01732032891327949,,0.02993498842571328,-0.018362922662014294,-0.03209410296919983,-0.05067173906066481,0.030551303568581538
ADAM10,0.0077597111604749604,0.031355215774509386,-0.02066529639205883,0.013714223534758256,-0.022368572530333905,0.04310363052253347,0.039764386313284134,0.1038264989746451,0.002732997630603801,-0.035986097121423755
CFH,-0.010163329063088483,0.031184907294742523,0.05962155932290477,-0.007180598896272916,0.0002793358457966826,-0.050147983304378634,-0.010782735224420014,0.02069458874274153,-0.011545659551206405,-0.05423970264626354
COL4A5,0.0028348053707390893,0.02404783710928501,0.032736352716120014,0.06356886290735426,-0.011433080080638074,0.04008677762752115,-0.029166816387377916,-0.04119288135609159,0.08770427693506122,0.027397320169038217
LTBP3,0.07240905296974585,-0.006502875630814466,-0.005349526143029472,0.0538006988092067,-0.01954952599027801,-0.02898591557616643,0.008925985220677803,-0.08524873513343832,0.011612180674412675,0.01646442859467773
GNB3,0.03204496362746948,-0.025908975853924186,0.0431564295328416,0.006311983442259365,0.033013101561449945,-0.014889944841999413,0.08248663799435231,-0.14408551237318654,0.03658269118748914,-0.012901111355181528
COL6A2,-0.035686880399745526,-0.050848766579809676,0.0706144191046519,0.09180142961258049,-0.014579342248171433,0.02723153859561046,-0.0038984182601573395,0.039736689493553155,-0.025758396567565275,-0.0043471260699352535
GDF9,-0.019378847605593708,-0.04636061980885228,0.044177072528015865,0.03555976863482315,-0.017336608132124495,-0.006605209309172407,,-0.010863167801480403,-0.003838487765625494,-0.013654007208376456
NCAM1,-0.0129095253972946,0.036653338308298665,0.036603207880836035,0.0008840687631138692,0.05626056577176767,-0.017009696562203303,0.01030761344343232,0.050261983055985414,-0.021508927886811552,0.1011344766360866
APOC2,-0.06548171736721378,-0.020637049251739613,0.04450943824143683,0.09366400006907097,-0.028360751705666275,-0.012493826935485213,-0.00722134022563622,0.009564210080793147,-0.02443934417563397,0.009902177033858978
BST2,-0.020295085840349232,0.02818642673258391,0.02963383674780293,0.08141645365107468,0.01951636830277275,0.04204092070678796,0.08642692220979582,0.16668058673961753,0.022013870926317233,-0.0916765719728506
COL5A1,0.0038924737437997796,-0.04217012387610704,0.07441649112132548,0.01397070205222717,-0.05298301828956813,-0.02563307663712104,-0.01082624899421286,-0.00837477001914566,0.057344300213033474,-0.05912439301783421
CALM3,-0.03099979631114079,0.0075440290038652595,-0.07193072715106305,-0.1376882276727903,0.042462727823400576,0.06621077763384511,0.03280356323098223,0.026836573470746198,0.03229221279419343,0.010843328338326054
THBS2,0.03296285089507848,-0.018560949835874477,0.05508705675479147,0.06258603913076835,-0.025208573861527438,-0.003777350125899413,0.06436754349553064,0.11493018313287102,0.05233497348174872,-0.0026115359645414934
SERPINE2,-0.00100368584670723,-0.01747053411146065,-0.0021153639514090512,-0.011537249683260404,0.00653041454081611,-0.0316901498366694,0.010581287893877687,0.028844269983972156,0.020422709575287804,-0.026232047610677284
EFNB2,0.016429732962019942,0.01074109266492548,0.0184049489903062,-0.03825780213829902,-0.00500805637892065,-0.06546350001396237,0.09826882446574933,0.04208061975440287,0.030225742869282327,-0.03909351177134006
PROK1,-0.01840644880488365,0.01968295753683025,-0.0012048900565856308,,0.06254805091036002,,,,,-0.029003716326751725
LACRT,,,,,,-0.01622278852240795,,,,
MMP9,-0.014292427888428662,-0.005075984652838676,0.059546680048230306,0.04386625676880739,-0.032010376715179714,,0.03722583315671577,0.0528720526221682,-0.012296232501594033,0.03723112188527642
NPPA,0.0489074664425808,-0.02821152079251814,-0.051710265269955875,0.017522479584000467,0.10425483914723122,0.03009913654488263,-0.03323808826065705,0.034610888790288584,0.09669739112239693,0.07213992658086586
APOB,-0.014503378583494906,,,0.009089226077993309,0.02169562445055137,-0.001498554350896352,,,0.13886849983095445,-0.03557405829103733
C4B,-0.016655910402713227,-0.017473267594551898,,,-0.025183585509654344,,,,,-0.01159240100607249
NTNG2,0.048148364082464055,0.0001453847959753859,-0.0044089345198315266,-0.0024562637800557745,-0.027225297776880642,0.006684812145361241,-0.0021217089605095763,-0.03871986991579958,0.06822360928051442,-0.05693780763371688
LAMA1,0.005701953505364776,0.009074573140034866,0.03372697646176036,0.07751336004066435,-0.02189140324432921,-0.048932096839474755,0.03855318604102137,0.0354735182236238,0.03561814752539448,0.036815797428835624
UCN,0.017796499937619878,-0.007444625011005688,0.03440243380087488,0.13606870405871277,0.08455307768020823,0.008011772468222716,0.041357058166040024,-0.056880721358990756,0.017224467029795968,-0.04849306098538514
ARTN,,-0.034265070144809485,0.044933548702698535,0.04123055095416195,-0.01370344406840652,,-0.031058685739052586,-0.009793847883086055,-0.017512926086144832,0.07880081695884555
PDGFD,-0.006935841374749964,0.018591977843565106,0.06051922039565745,-0.0033616696150482977,-0.021261313311108285,-0.03813357237309328,-0.012191039601693966,-0.02058429531739301,-0.04111915157534741,-0.02749977831511104
EDN1,-0.03382540996700049,0.021590302335948715,-0.015237374402503829,0.0034506513425030037,-0.059886937554683745,-0.007860023307296616,0.06190225881868205,0.0025412035600058227,-0.024001864375793547,0.018002984455847415
ARPC5,-0.023306344002723165,-0.021093261003450985,0.017078699682378188,0.029765433396111814,0.027478162766799548,-0.007819544040662233,-0.033324718249056695,-8.317378252972339e-05,-0.025081834629901708,-0.020040518936888248
GSTO1,0.007298168026790524,0.004126443901095194,-0.07435712947221783,-0.11000805849268894,0.024835990454595416,0.021720142002082055,0.06350634151444932,0.06819807625132625,-0.04755609318362862,-0.030565963980713685
PROK2,,,,,,-0.03796686341797213,,,,
SYK,0.011870612180239458,-0.039340622461358686,-0.007812911494891883,0.09900312850167062,-0.020076929420042407,0.0055232730427348525,0.01877518169324056,-0.01799877193739356,-0.035620763291663304,0.030621957791364864
ST6GAL1,0.015354036917949366,-0.01178124268103131,0.06987002035934274,0.06149611882065449,0.041407569857279565,-0.03576436601660052,-0.007148610994600071,0.15090426349204183,-0.018208771229181086,-0.018503268309004974
WNT3,0.010492281683295936,0.013612488024743085,0.001854686822584328,-0.0328843944285537,0.037945782809305786,-0.04009568692219109,0.060133451910920926,-0.05356264551255998,-0.04223807254914341,0.06332929836409912
HSP90B1,0.023605475661972856,0.019865138779636336,0.04516981383731008,0.018149731044385387,-0.08325641657525593,-0.00020091731143944794,-0.08373328985965033,0.04588927725735487,-0.027716927307941123,0.06596367160080285
ZP3,-0.03152732584792215,0.04373199001141533,-0.014606366994739365,0.02313484289851513,0.03864844968943319,-0.005175302068306419,0.07778991529852293,0.050490147963115545,0.04316941714183949,-0.0311774087248917
ANGPT4,-0.020321471504536132,,,,,,,,,-0.030744601721720086
NRG2,-0.008549986242097248,3.469463984314946e-05,0.013092917259359267,-0.0386563347621653,0.07293041706656694,-0.01593547404175853,-0.003442114498058804,-0.03916066821745484,0.008761516139005443,-0.039268251714769574
MELTF,-0.007600221917531716,0.0028348000166574894,0.08040846957369925,0.0607282626624036,-0.03372049194752283,0.025025962310424553,0.08321962794819798,0.08495774919981892,0.014934813520309249,0.016409847428299786
NLGN1,0.023899367381371578,0.03137171336223827,-0.0038206466139632553,0.027094509691586385,-0.015959066487371738,0.05464310549272948,0.012941414892680235,0.025773940062201163,0.046239606888379296,-0.04422647508309471
SLIT3,0.09563476227989351,0.03702155951737034,-0.0017572834324641,-0.06854584672216542,0.006696575271753698,0.034115310807446224,0.0905373647985341,0.10489341422676296,-0.030472728925882334,0.1558009015962185
CCL8,-0.013189335714296632,-0.019108165225911248,0.05726238283056756,0.006207717009648234,-0.007001700732564542,-0.035774472233686364,0.006441869172623932,-0.0121355213592901,0.06277363835382156,
S100A4,-0.045240962327642645,-0.014477213413261312,0.007182928145509324,0.08273211343831388,0.007873893938130812,0.0353013453692727,0.0006677697240011038,0.04990673359617785,0.03134756686356269,0.05223907264829634
TNFSF13B,-0.04479198899220577,-0.01458050065464883,0.06127824830420113,0.06935500678161585,0.02746911260923298,-0.03774210236662937,-0.011932738392885014,0.053648474061349,0.013375241284107603,-0.044381757144504416
HSPG2,0.06250098856211445,-0.02351630540082204,0.11345607786451037,0.07917582242350964,-0.03316193494739694,-0.040377312559496926,0.06005936485980215,-0.07824575506575478,-0.029659082228622558,-0.016558599041146593
FAM3C,0.04990105486461762,-0.0165046599983449,-0.022608458304271183,0.025249048182275344,0.005814386447071501,-0.08294903517118875,0.05677033862865906,-0.006248150913922085,-0.021159651825365187,-0.05531952030958916
FLT3LG,0.013872998531828778,-0.02849685318025249,0.09750064561491992,0.06290271627475065,-0.025781323742647903,-0.018982359447702896,0.0002838506207779812,0.05968699805356818,-0.06307928105649913,0.05845321559928739
A2M,0.008473833450150925,0.03263576349583126,0.13756553316962142,0.0755911235892905,-0.05034520937528863,0.01808889809922592,-0.05362903941773575,0.0018759855349460362,-0.06314058630393653,-0.011681084303489893
VCL,-0.0340256938405905,-0.026229601068919167,0.07957025744912431,-0.005460988676384432,-0.023436831954623975,-0.010343673705989175,0.06303656966981126,0.09105095956972309,0.06178249847299728,0.04126785241571794
FGF2,-0.025143468898451798,-0.0336814544272898,0.005523943200246713,0.01352124167247721,-0.007656700800202591,-0.06251972952061803,0.009327490976027659,-0.02308871237872056,0.052669740772761806,0.004804945953787015
AGRP,,-0.0025290492192968114,-0.014206031693043375,,0.02722898066836635,,-0.03228488672692499,-0.008084975740280656,-0.021448304805692747,
CNTN3,-0.01491670841296172,-0.022572253300436045,-0.06121076761895599,-0.03771531001680494,0.0796377824868983,0.013669644284772693,0.06966012073700632,0.0016570731431744404,,-0.04312839027230487
RNASE2,0.0042536386455079706,0.0170816417600413,0.030713224875904957,0.017184142658612546,0.003850753130916445,0.0575841500685435,-0.04545771336518764,0.010360605921147622,-0.03639878929129557,-0.038218288929707876
ADM2,-0.024768805742289835,-0.021255042694490828,,,,,,-0.009165641508134814,,
GAL,0.018858014627769572,-0.04835533094818904,-0.015683028881399625,-0.0370849414993259,-0.017795560231732007,0.07843842035296118,0.03578056191540504,0.03235721697046075,-0.05038980124991769,
CXCL6,,,,,,-0.04647438312875229,-0.03971581457071051,,,
PDGFC,-0.04220870109275306,-0.018516542832981382,0.06469385303257774,0.08553030447298082,-0.008296394936606956,-0.004789829167279717,0.06069093760626952,-0.0036081894979625266,-0.0004969963835005366,0.0037182089397620006
COL8A2,0.07033661482485282,0.03476131386521153,-0.031042522524735883,0.0840973923067747,-0.007338469183547444,-0.030388865972117162,-0.026177158817164897,0.04791740175606488,0.015573862493467632,-0.026964586778257697
SPON2,-0.03294067325292642,-0.03772424043603075,0.08158379243189814,0.053990307330882295,0.012560536247125253,-0.0018733828515823546,0.004619394302701746,0.012386042142940598,-0.017042209497297484,-0.002379346724417868
LCN2,,-0.030324072643510423,,,,,,,,
SEMA3D,0.06302424648073661,-0.04768740236998365,0.04131501741701634,0.06053621440593764,0.04176203863877677,-0.03947070901285877,0.08236610018565162,0.15655872831435394,-0.019983814957621176,0.03478124461555062
BMP6,-0.014292428770785823,-0.02159909812482228,-0.018576054628306284,0.002545124837160957,0.03208348496070881,-0.015048221432838663,,,,-0.00410900135961014
TIMP2,-0.0040121275998556,-0.010949642941782854,0.024366742259672603,0.08573025553448903,0.08413165247729748,-0.041476311589965155,0.0033346164451431735,-0.06423982435781848,-0.04370982618217924,-0.05730518835576794
EFNA1,-0.011875251968672966,0.0007577985066605766,0.12646973756967267,0.052126678402577564,-0.02208203053944231,0.059367578097233815,0.0015400252738782586,-0.0370323767047272,-0.018361562463783305,0.01730912662490244
S100A12,,0.043787808356032756,,,,,,,,0.057628182449234164
TFPI,-0.024876158902710145,-0.02222021466885834,0.030696254997283852,0.0024838926856908844,-0.029987651317952817,0.04200075199297724,-0.054522889674799485,0.05598944965796153,0.05021115955934422,-0.003403371926911786
GPC3,-0.022504632929625287,0.016847857594966497,0.04017222591347292,0.029920216306023765,0.01519921743676578,0.049291736868175014,-0.03462228535457484,0.03592800334889712,-0.02907476787842738,-0.009029640644118257
NMU,,,0.0012968892068611453,0.0657649083363198,,-0.0034920081628082114,-0.019024304207210272,0.024248623978550553,0.05104879124164627,
LAMB3,-0.011082069099369268,0.03992907573915067,-0.011438509996246975,-0.10802656762902985,0.0057279584406231265,-0.0060326838860420146,0.06074165021474958,-0.017510312934737527,0.0298223289669745,0.07297926361802028
LGALS9,0.017443957804835604,0.02729473871151587,-0.002201646485590651,0.10182522603561284,-0.001488745344107087,-0.01665904325722805,-0.019870631122278576,-0.032771267753204006,0.003026962536498336,0.01743265730653716
VIM,0.0004223958600225845,-0.06803978736675549,0.09932308594265417,0.11238429694948572,-0.040403668625848876,-0.04985327471341387,-0.07851167314703902,0.001651467514596155,0.020181600752117633,-0.0029081763676044726
PLAU,0.05001972858335882,-0.013095475956599614,0.03472212727696398,0.07697203907207117,-0.012774052419512155,-0.0010614440999386066,-0.05686429370544426,-0.04720064653944912,0.04714129733394215,0.001950972202600505
TGFB3,0.00554568886778733,-0.0006274528257951115,-0.007542412799112606,0.05298600275064281,-0.015587929287403693,0.02581384314920913,0.04071032946811896,0.10129819041372316,-0.013910377476714428,0.029057602607513038
APLN,0.018085956241741922,-0.06561545102477113,0.02847649563177557,0.09804578247262068,0.0017723520196790078,-0.003742079354658353,-0.003215984701654842,-0.057963770904318646,0.017763374014652795,-0.02954367142833638
SHANK2,0.0036907010996632627,-0.03235756621752277,0.004687675341067953,-0.03428975708984419,-0.013578131322120336,-0.006028376065054663,0.06502879666806195,,,0.016610940472820773
LTF,,0.07578048692572918,0.13961506472644752,0.03668389332165426,0.04664564898201749,0.0019916541517753807,-0.07181481798537802,0.01286784510809285,-0.044360653481084096,-0.06215240490376102
PYY,,,,,-0.02581595035519473,,,,,
PENK,-0.026744775910630306,-0.01781416469003961,-0.03492898578645113,-0.07510328323195982,0.027405112589803514,-0.014210816141206058,-0.029247003914926756,,,-0.012206558672224322
CTF1,0.04982435862768347,-0.005456411346917099,0.041569938700160264,0.07737804281979616,0.03614105996675471,-0.01541835723182037,0.00040463574366693357,0.08892786045737773,-0.01212062754797736,-0.012327121673442404
COL3A1,-0.024879625596064898,-0.006057289154986133,0.14260425918442127,0.0672484085944707,-0.04548659718205929,-0.0373039958694589,-0.10781385724339083,-0.08836273534547885,-0.03010614081949772,-0.05633108794639311
S100A10,-0.005094332551434967,-0.004488563902367502,0.016165585315636354,0.0936597148114504,-0.08946873208363708,-0.006079420284123763,-0.08598376384837846,-0.07340195776731387,0.001388020855289995,0.059430338097010205
FGF13,0.04624608310663005,0.019011563096138554,-0.05403430962038674,-0.08925909400276107,0.023268561222750988,0.012149768330097737,0.034935416909347684,,,0.02776857961663852
