,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
S100A10,-0.032960148463891004,0.030698565281689853,-0.11345274024823336,-0.07693577816001813,0.10134122510968535,0.07875486792257255,-0.0168476986606259,-0.17287967399795728,-0.003564856794908752,-0.07410767544511516,0.05655218575304095,0.1222080805217872,0.07270751873875798,-0.00602501993088439,-0.02952559108556729,0.027045999239276204,0.043381230476973454,0.02957016109082162,-0.027201727129967157,0.01744177502666806
FGF13,0.029059446910214344,0.07359779087399387,0.04506640924108194,0.02812622950326471,-0.030830216643777632,-0.06613359201173798,0.003419316210422151,0.08683540873736977,-0.013547157046985402,0.08439918858300939,,,,0.014881325487827618,0.030354088652681258,-0.0017237315992662341,-0.01607328429231467,-0.007150788042917896,0.005363423708664546,0.011602283278015138
SEMA4A,0.007570931741867613,0.04148836052010412,-0.029275436055788116,0.05705172988434717,-0.012480773380244151,0.0442804695015839,-0.012524951419956786,0.10894225761801987,0.04737953754800485,0.11052654644740652,0.002936054931642596,0.00012040229453379452,-0.0076528534018219735,0.06048389532940425,0.0631230850906014,0.03183886654394081,0.031214059327644195,0.09144459557306961,0.001596738064254605,-0.013470693820720962
EFNA4,0.010142368904537612,-0.01849051744949861,-0.04327735210266319,-0.011623827495530443,0.014910144887096147,0.011738026773438416,-0.027821824157169366,-0.03745871944528943,0.11931837638394807,0.01889825969519425,0.029280217789220665,-0.04218725897198189,-0.06768041469902322,0.020955091131802956,-0.02365675334986999,-0.04347803541075743,0.0758041736646401,0.0134100885990326,0.010399083862852111,-0.02178113455439454
HSPA8,0.008438275368359307,0.048831761204703936,0.04608574398587168,0.03725068790624174,-0.07054673426571031,-0.07672709843882523,-0.02348501819821331,0.01953374374029989,-0.02590658833458667,0.11256832097518604,0.010884041291264602,0.007860014727864998,0.026885890038058198,0.02157795960635244,0.01754415228787136,0.041503846141948846,0.04289779642869451,0.051377108089743835,0.052409039825302574,0.06767769187156368
NPB,0.08714409477919778,-0.020491540796939933,,-0.03493742216168456,,-0.019326121744136338,-0.015353072983306475,-0.03780683711624715,-0.022713882007550406,0.020117331892780213,-0.06546127430340966,-0.05201536485811619,0.031882533532980595,0.04038827153313231,-0.017016057682572486,-0.0106669780483857,0.04449756958436735,0.06617003364921598,0.02639129940973264,0.04403040083086254
ULBP1,0.011356969329534339,-0.01751272315185001,-0.014189010712081439,-0.031470005851176854,-0.023091244858457306,-0.019875016138349744,,,-0.016376622617645026,,-0.0016323104832868215,0.011117874121307615,,-0.013347991644184407,0.0309399556854812,,,0.0792603785009325,0.04284893481721229,
SEMA3E,-0.012778464664979828,-0.05952387704071745,0.015561764486179809,-0.036963968074395885,-0.05435326214848464,0.0266156153014229,0.006937772946950935,0.13270726836336205,0.05398295243687701,0.03574230508264921,-0.03365555105197917,0.11571044369279916,-0.03849987557296624,0.05446435022427688,0.0365050088324178,0.027379833498273855,-0.04891567558784822,0.0510506697046502,0.0786720463672265,-0.10308062168197706
FGF3,,,,,,,,,,,,,,0.007777059950445116,0.062354708855333826,,,,,
ADAM9,-0.039351883730606364,0.02992233613001896,-0.026029819324774238,-0.059474886072883766,0.10732483762468782,0.033259516682341284,-0.015953302902958374,-0.05168720066240921,0.01213201922611808,0.1031253138154819,-0.004056653157816751,-0.039196053491704165,-0.04470729540527057,0.01635550676882008,-0.01698162823557939,-0.028109948498952153,0.0665737303841632,0.07953610033179301,0.027396279101587387,0.09887301560615668
ASIP,-0.03444822000232793,,-0.022396048212778703,,,-0.002148884890283104,-0.02122995032231843,-0.03516065918715902,-0.021024707615760817,0.2227611289146734,0.0786677090913107,-0.012011843205516362,0.09174115966067543,-0.04832394494641428,0.07802932313346668,-0.018695365736161047,0.08465240540085314,0.043046145372286966,-0.01269910716433347,
IBSP,-0.05219531974726433,-0.03837929994084121,0.00880785280763026,-0.01507327272925503,0.002368136948019068,,,-0.13926599615337895,-0.008781271306268509,0.08212180374041538,-0.12702424854014796,-0.05765615822130611,0.046281876766204794,0.05325881760407106,0.0672222641229041,-0.030052230638039527,,-0.04666153529228945,0.03404775558190677,
MMP12,,-0.004418861198299586,,,,,,,,,,,,,,,,,,
FAT4,0.11145604981358222,0.007355535983806466,0.0187269656592839,-0.01090929449105494,-0.01063121029508711,-0.026333616057617925,-0.007924758631577706,-0.032553565085344724,0.014308101450389148,-0.05561319006275894,-0.020987067947887773,0.012330905516625343,0.03294475376443654,-0.007525788843590786,0.029946694284593664,0.011342835864574382,-0.010302817998212189,0.018702329290005204,0.05323576297830255,-0.01947660631793191
MDK,-0.0037272829722190455,0.03222765825123647,0.050319005308535,-0.05323604342532236,0.07241865888782048,0.05722246857885437,0.03263948268090693,-0.035970218767172345,-0.008416087527728327,0.010722014444441765,-0.060832232409995794,0.09536951943379994,0.00782655049375674,0.057826208396225605,0.11041902785236467,-0.02342306013901017,0.06327411123870505,0.05210934344764348,0.03397326922780332,-0.022628574980935026
BMP5,,,,,,,,,,-0.04252619214818048,,,,0.002315844999415683,0.10252681663565658,,,-0.011269392668020151,-0.009533548247774687,
CAMP,,,-0.021937768875844,,,,,,,,,,,0.07511187081467575,0.05203938797277759,,,0.12087637235789091,0.00019010609196180647,
HSPA1A,0.03275154110693529,0.021485738069008657,0.016761596586211507,0.0050078012553019784,0.029999875056364655,0.053164268338656465,-0.0840404106052052,-0.019719343515343084,-0.038656931274373724,-0.026527090744207445,0.02101160833283885,-0.002432900425388553,0.007677565595759527,-0.02557067093380162,-0.09748697911919593,-0.0949808916848189,0.06678460357923294,0.010405795081853129,-0.01792669679600191,0.07731560302475234
SOST,0.0326476656752501,-0.0008535130968682546,,,,,,,-0.020208320994804414,,,-0.04471747015870319,,,,,,,,
SEMA3F,-0.012854368970911533,0.006079473579363536,0.013123745003164466,-0.00047063848840552046,0.019000124928433837,0.00575412523840688,-0.014480187552075093,0.014872751449267389,0.02979801429985035,0.004997723769080199,-0.07165403290221783,0.016222337609276893,-0.008450109365991838,0.04577848425248212,0.12289524503156501,-0.043330270458931834,,0.005129279508179359,0.0458305734019071,
ARF6,0.004095993248068515,-0.019844313070789342,-0.03226757725099401,-0.04899306844412012,0.01467934598093136,-0.026946429299637684,-0.024294850266150046,0.025205296895887595,0.05460141853791951,0.1010286926570784,0.07043983235946903,-0.0020014321058713655,0.013507030286566383,0.01857121642267573,0.0062248663942489945,-0.05895654249367957,0.09727695468697144,-0.04507771908193907,-0.045227978364784927,-0.020166925178555773
IL6,0.016390715612165284,-0.04265119658656802,0.009637171211330743,-0.0334597768809672,0.04554490311239042,0.03944317811382412,,-0.03263339040673152,-0.02086377677359845,0.18776194040618735,-0.02540592333782543,0.019880496003134736,,0.023054997096188943,-0.018088230608614007,,-0.06187004925718474,0.05034808807321451,0.02156303870206187,
CALM1,-0.0013049623592163418,0.03618759701345324,0.043398157375696675,0.047185362657078726,-0.02240556266878177,0.027981334288856005,0.004850634195392042,0.17385837583780597,-0.02624708077186982,0.053343597275375715,0.005806106994552943,-0.0002584551919819121,-0.01953718850295267,0.03423266197227361,0.009426343542056658,0.05471208887811489,-0.033035070254139653,0.05590104805952361,0.03283303132364262,0.07629387356155845
VIP,-0.013212985931383831,0.06715144116806357,0.05010417233901589,-0.035486072640395626,0.0015389159270489817,-0.03145001893255906,0.08391225242293394,0.04495079263802571,0.02674396603072909,0.0014754381669693716,,,,,,,-0.030607432043010585,-0.03856634651025578,-0.023148148297639424,0.00903358446684432
NMB,-0.0014193084418040883,-0.016340729396498218,-0.02056969465426325,-0.055314393886057925,0.038662444817057856,-0.022736037326697336,-0.001982793958688594,-0.09407527863961578,-0.03603191384434943,0.084498889839922,0.13747764525044578,0.04005327006899403,0.03528030311638352,-0.007321049547782493,-0.0017309484130577646,0.0957647665596961,-0.04056357732206625,0.05744637714737043,0.002655665454855621,0.03476726399063678
CCL26,0.02305318856438373,0.008163747371641942,-0.02415130249690788,-0.02257832706572329,-0.0015668817178890893,0.15077067199224373,,,-0.023170683081590128,-0.00299496103541295,0.21016175714307192,-0.07742416335500828,0.006973211011854034,0.024396559121500117,-0.004653823081469007,-0.010369025140478305,,-0.03830000108778474,-0.01928113309424423,
FBLN1,0.01722217066592758,-0.03430447203069534,-0.031026466546105632,-0.002088685036153049,0.025611429701844404,0.026804786098347574,0.04351793880102357,0.01947022350005296,0.02251115385237255,0.08947169860381941,-0.12772632835226158,-0.03183813718686983,-0.04456246349274641,-0.018924424826343055,0.0163974136143985,0.040985848817892565,0.06751421752322194,0.04074260464959971,-0.03217903813728908,-0.04578220763622394
SAA1,0.05785137652076454,0.06824357384146586,-0.08231145342462817,,0.05901425701993971,0.06757729513732703,0.07085912974071672,-0.0536600775310229,,0.08131180640810756,0.02806115555627442,-0.000522749385111809,0.043230027848024745,0.024553087017633247,-0.010570450631992821,-0.05926167686796683,,-0.04105656660895978,0.09907225117653368,
MICB,-0.012078888197090406,-0.02564119097232215,-0.022777271003558627,-0.027410470266313512,0.08145312504162867,-0.018379682753578007,0.0002667066148289716,-0.04091923608425861,0.0020410004958804034,0.12064720346156889,0.012534751630120215,-0.032145491874075324,-0.003283550100913226,0.019951500748388033,0.12961677124540336,-0.012150144502257874,,0.017017948873401793,0.032040747558609355,0.1142064378567514
MMP13,,-0.024625746028180392,,-0.021307553557462028,,,,,-0.013983228743674764,0.11136420129499781,,-0.004917474906094035,0.007683015339267561,,,,,-0.033442834186665944,,
F13A1,-0.06456815259494873,0.01857574792103377,-0.051343466019880615,-0.05956910475449694,0.053357907220744245,0.08485459424226624,0.0051649555850381435,-0.1027724991979732,-0.007097423914018939,0.07813258461366634,0.05088277648038713,,0.0554044181942121,-0.0001079132373637847,-0.020439034465288317,-0.020265937724930586,,-0.037169513602630155,-0.016964794198311626,-0.04342613420027195
CXCL11,-0.041011510583004715,-0.028594180504679063,-0.020343409246356515,-0.02228341148505921,0.058144388670702256,0.032801383235163684,0.005726747847766295,0.059529651221975975,-0.017168187721718187,,-0.02892906824026915,0.05700515568236001,,,,,,-0.04596012096285726,0.023235666041136385,
COL5A2,-0.0248628112217419,-0.024781261701647173,-0.055842936535890064,-8.979664540065136e-05,0.08401456377064592,0.04019289937126032,-0.005857589886559588,-0.0046272638674009605,0.03334530401423228,0.04278152393507606,-0.16315117933206608,0.0064139288386790795,0.10441638593858198,0.034853865160447854,0.06912240588875676,-0.010161730177724268,0.026307798607821866,-0.06382495415820824,0.01965463288599905,0.0686585676722179
EFNA5,0.00769390991635715,-0.023509198537590086,0.010586501310326001,-0.03350921057051938,-0.027209663478218165,0.014678447344260548,-0.007837974506685181,0.0852404204574315,-0.006588239689748861,0.10342273898318607,0.004436646971563171,-0.04422898210212567,0.00824592400801363,0.06720881567540733,0.011673969022047355,0.034056183928893174,0.048418580333308266,0.08679225228141205,0.037265207219285036,-0.024855303017680602
AREG,-0.007336460691844044,0.05213647003772121,-0.05277526175308697,,0.03070014350341023,0.046288606711557836,,-0.02652649585099964,,,,,,0.03192882675391271,0.04024825004909913,0.16200838198448306,0.06590100837580401,-0.006276134146131997,-0.015022915247936728,
EDIL3,0.02233202362464571,0.007955381056601497,0.05732972757216459,0.04274800190984335,-0.08371314270753032,-0.051325810161308036,0.026232776458988232,-0.0895489570770065,0.028146180828065647,-0.06446382512518117,0.04003935056808068,-0.03329308008924137,-0.009039514805365042,0.0895897118028699,0.08118069367801495,-0.00519042182742922,-0.06335996305511199,-0.06277574699198891,0.03267654403547944,0.017937174930121057
CD86,-0.0015875239022957505,0.03768703685897833,0.02619432596708584,0.036585721922929304,0.08771349401972872,0.016869602306702886,-0.021768393384177395,-0.02060719941283035,-0.044186548711502176,0.0909871379804973,-0.011543335191408313,-0.021568471756995965,-0.042031225812244895,0.01786821408011954,0.04189113564368785,0.056491383739157026,0.08404727041694758,-0.06730272013255738,0.03499738724285523,-0.04124818471083259
AHSG,,,0.04009893436582808,,,,,,,0.12192779682919028,0.05629184815676234,,,,0.004299510089110954,,,,,
WNT9B,-0.03791764145521353,,,,,-0.01426269514191691,-0.012611334226744559,,,,,,,,,,,,,
HRAS,-0.005306047147684635,0.04851865999517072,0.01918920988194751,0.11176980257860829,-0.013012075542366951,-0.005921238337515918,0.05284878383264594,0.10721677851923356,0.008041339011977365,0.11024846783832985,0.002624260268879144,-0.047535255564799046,0.09037536461242864,-0.03847764668134284,-0.041089144334877814,0.025352333248733105,0.1469141272638999,0.025416741058355417,0.05238570228494456,0.10290172485961914
C1QTNF5,,,,,,,,,,,-0.04539917129795898,-0.08256751942135503,-0.002328305310763466,0.020210235642529138,0.08762233664386705,-0.01147101499459327,0.1347423753283054,0.038091886856166726,-0.04278961372609713,
RLN1,,-0.02144125269161657,,,-0.025532617843693255,,-0.03446140288265593,,,,0.061836261823744354,,,0.030485488891636534,0.07700705531682454,-0.02242926532898891,,-0.010896108398512148,,
COL4A1,-0.025181800612438483,-0.007466837427505435,0.010530065015352334,0.04200388597114259,0.1146459162349171,0.06307815831596354,0.05729427474855245,-0.02476620523515963,0.031290875778093565,0.04911207580873377,-0.09747121676547202,-0.005351386405554167,0.05261864505816227,0.022593937015933048,0.05288925532968972,0.0051149087379808765,0.03354450791880804,-0.07867821019014155,0.022609621810402002,-0.027455154164605578
CCL3,-0.055926218379502034,-0.02024399718688542,-0.05992072615736435,-0.010124342955652444,0.046693751774773674,0.02397964267730573,-0.048644829300512386,-0.12640072820651518,0.02513548735525993,0.026903419382957497,-0.005461885833118855,-0.002038726191630221,0.00759019598134049,0.05022968340983731,0.011927361859301815,0.009878420420518199,0.023499568418930125,0.05104248619489609,-0.013282724283449607,0.013392531148538092
BGN,-0.019832387824372744,-0.010350603912437428,0.028756585768519864,-0.033799526915815906,0.025199119180528907,0.044089172195734695,-0.008631233182485314,-0.10185168689876108,-0.01889610401322896,0.05399026552606401,-0.15393148941572365,-0.018760011417959577,-0.024460276544033637,-0.028825493911367978,0.014358478492803623,-0.04487511818732774,-0.006328945154211824,-0.07838966885577817,-0.05140620422872097,-0.05143747668878692
RETN,,0.019471279990473954,0.0004767170106395256,,,,-0.04704580834506917,-0.02946661737016357,,0.1397824411753196,0.005180846637155365,-0.04171483489961951,,-0.03917348742719829,-0.008725101486955808,,,-0.036355183663083046,0.003176697630131884,
S100A9,0.0031901275636692017,0.03840587281548213,-0.05610035997628549,0.0012208307010459273,0.07383665072481832,0.03131231945648665,-0.021472649023818555,-0.1418711893507019,0.03533086221132604,0.0892083155167012,0.041635919342402676,0.04751518896758915,0.01622723265512864,-0.016155688710086765,-0.019849513312910103,-0.04197709862849585,-0.01341641868361087,-0.00141045985926768,-0.021522956301498426,-0.04677010899258336
HCRT,-0.023907312404701474,,-0.0047377090778771905,-0.01629162755397165,0.0036692770702691606,0.0632951507870875,-0.006196650466010973,0.07392759289971741,-0.02661617069345453,0.08310843274964205,0.0686715316941608,0.029274181737186475,0.008769981615823165,-0.007547503017009834,0.052240887651075166,-0.03556664748537952,-0.024270042163861357,0.07993523405156241,0.017827420479321412,-0.011198552777602419
FADD,0.004548929683377917,-0.029518846702966253,0.004906444834869513,-0.04522376967746242,0.0961823036646912,-0.008115498018168561,-0.015595876999371507,0.012025325990457582,-0.010909923383084868,0.13710182469529564,-0.03255356450100545,0.07911013066324392,0.018527084686129878,0.06714994900214205,0.023529325325530284,0.03599666756319965,-0.01596859100770973,0.025252415746867568,0.044023850226205266,0.12858940782220474
ACTR2,-0.023701357264035012,0.0023108723771175527,0.04709792918422744,0.04612326134696249,0.030492025144372596,0.04173717888111298,0.017693801263015882,-0.04904050992507226,0.05037097584438018,-0.029791624669609478,0.023237239005200572,-0.04191072710902462,-0.042489861704309975,0.024631610710331365,-0.019320970562261574,-0.06636856542585895,-0.017312932998034415,-0.11759808460005931,0.023998041521409642,0.003046667349719314
BMP2,-0.004793606723492749,-0.02903158033430034,-0.023158122400414816,-0.059432855998296,0.060150735834749516,0.032349142368663035,-0.041597302032751866,-0.10480729115247685,0.022788722825657953,0.040300745448208566,0.069987696706653,0.023271630211305384,0.06399581905487496,-0.01975165722636069,0.05832018414402065,-0.04208051809664883,0.015696948381183753,-0.06187979917651655,0.061587675063598885,-0.0017963898812231394
PDYN,0.04512372810610145,0.03725056442756524,0.0432663934387723,0.06022316954633103,-0.06445120345539918,-0.07996907339333034,-0.04982269677803722,0.10423904966953819,0.011865417397569699,,,,,-0.044521251039212194,0.007324917262778923,,0.05389346344856895,,0.09710420350512557,0.06798237341366432
CD55,0.07610440629185344,-0.026414788944909427,-0.03584940644021431,0.0334142090121955,0.0008023697821661169,0.044140929700978465,0.07435977562551645,-0.004114596724747654,-0.006864155040553746,-0.008387479323432956,-0.10042247145239051,-0.08105800117379154,-0.04271156807158542,-0.03164123492900594,0.05870630731491662,0.038862488419081326,-0.08210575861228755,0.001030787365080038,0.027676141865389876,0.038325554207159926
OSTN,,,-0.016943570016213397,,-0.01971483462785493,-0.02641836283794736,-0.019591933015942503,,,,,,,,,-0.023152842068535903,,,-0.0004013394626054027,
PDX1,,,,-0.03101233247240467,,0.13493083002006334,,,,,,,,-0.035656314076048266,-0.036027848993850045,,,,,
CD6,,-0.042319637247737976,-0.02131299314095049,-0.024935952045825216,-0.025532617243116795,-0.024134393311213732,0.05605800533989949,-0.014872259345458229,0.03744166780803748,0.11850302500270161,-0.030890201506820467,-0.0631751528731438,-0.004931429391673272,0.05331201708366087,,-0.029770460623249367,,-0.05643269007125854,-0.0276657736670851,
IL16,-0.0013486125832945159,-0.03698864563832278,0.06361193608253334,0.04004673793203135,0.10290277571152522,-0.0292004592271157,0.022102901218854085,0.006118040497453447,0.014594758545822893,0.0016636486235463795,-0.13296660369982055,-0.01502581809394416,0.04315336330568431,0.043563860437130224,-0.0025195589824817564,-0.0345752935164507,,0.019830935812563327,0.013023965856570032,-0.04866795095003193
LAMA5,-0.0251516283207195,-0.01810830025269089,-0.0639209425860247,-0.05060588793015291,0.02625100722165246,0.02823640806480891,0.032041671344367785,-0.02789775096075382,0.0555375653141449,0.05544943751554744,0.00225339764607527,0.05364056815699486,0.08881272410191222,-0.06643257206735773,0.008505807692304766,-0.07974867529879195,-0.03141609629559649,-0.006765001576859815,-0.0023624303654187543,-0.09469075957451904
RGMB,-0.0049428519020732475,-0.0070517985830888755,-0.010894760731828877,0.045047624299104735,-0.03783730739343014,0.010661243556171153,0.005440063390914794,0.13686541277475997,-0.003715529581333279,0.13380670055913035,0.050894096613574594,0.01950878229871896,-0.030791906258197766,0.00825928836016395,-0.04049971981586747,-0.053151284262862954,0.10558525510157665,0.10784097085250509,-0.03655634198858035,0.057141168042409256
INSL5,,,-0.015087427208597322,,-0.01119324070344741,-0.02184744303380516,-0.03750076185176147,,,0.18769087699559403,,-0.05557225552840283,-0.025383022061644177,,,,,-0.026009608220598494,,
IL12A,-0.030226724151268963,0.05285912589220279,0.07935168479912638,-0.023124456561450957,0.05064895094171359,0.014187405427715096,0.014359449499031791,0.04147506010506131,-0.02515147640521556,0.094631005358032,0.037806980136290635,0.039504525554158954,,-0.007883292420463837,0.041689389382563544,0.04666486060740491,-0.054920357892311214,0.03369032703915015,-0.008609574943880347,-0.028614197820645094
S100A8,-0.018996542462586113,0.03108752661451593,-0.01846454089951938,-0.057434469271224864,0.08906052552468434,0.0740628223682035,0.03318617352086561,-0.13464864548287273,-0.026661976520309404,0.07324551869390221,-0.026404971793203804,0.023948958701086237,0.062354893789837273,0.05093524924634826,0.07888303545388159,-0.019446322276409415,-0.0218173676626562,0.06227527696070755,-0.04919109025417678,-0.040277396579096944
TAC3,0.06176850806966878,-0.030585923857637434,-0.03135223828638237,0.016084957550142092,-0.00913476079274013,0.026587195244940607,-0.0053122537080756,0.06034985469012661,-0.0015794143696487351,,,,,0.008964625755137227,0.06484864907898297,,-0.0028617806582901363,-0.005730719705258738,-0.10264206795074182,0.03378164204593214
TAC4,,0.0401111435903261,,-0.027360555406727438,0.06623660695478607,,,,,,,0.0026673965854984685,-0.0026144029825657185,,,,,,,
MFAP5,,0.03720503015720465,,,,,-0.0349827229437424,-0.02652192627173619,,-0.03889865283760038,,-0.047953213026528115,0.06082326353132908,0.03208502123393097,0.05832160002314333,-0.03196245496728957,-0.036426739093215775,-0.029434061933534074,0.05985957083188627,
CXCL16,0.0174119992899067,-0.04223243871404786,0.007043639847461437,0.005058873759428611,0.07214207029987196,0.03331910244562587,-0.0235045123797654,-0.07937279615419286,-0.023684291358830448,-0.05647070829800683,-0.0824113750937456,-0.02207377410171187,-0.05840582986291561,0.04133068175519849,0.022605237219744223,0.011538130379989821,0.1714618528075842,-0.02103897161256553,-0.045700074506160725,0.11910019458597738
AGRN,0.08250386902477944,-0.0066459274535401,0.015266779085115015,0.031935527002372475,0.0984433432286896,0.05656449658113334,-0.019897264126940498,0.01937277128334258,0.02238877435140519,0.07768833343942805,-0.11789873397058612,0.009842899402832018,0.0493487695333529,0.021364921425363132,0.07558967560888843,-0.052946827738259754,0.07138792583806215,-0.015480591709161719,0.04373415037711259,0.09514016764841576
COL4A6,0.029204455125052275,0.021054077750510672,-0.03615271611968543,,0.008312559623716435,-0.0219468762473178,0.005124383114552153,,-0.015116037656542784,0.005074167431624265,0.05968551209497126,-0.03151440613478428,0.05593109157469118,0.056572399211871634,0.06907322837380743,-0.03155093104075601,0.2550350157233519,0.04166409472085139,0.0708299361587178,
FST,0.011791224972763546,-0.029839235284431175,0.007415641151729129,0.013118199272354095,0.01692904965267201,0.013375015384657617,-0.033794280581004386,-0.0393081310515225,,0.13007121049030396,-0.023006952945451867,0.04149711953930005,-0.030789424330406365,0.07221388314425907,0.02556488378696086,0.022593991776263825,0.0939956949541605,0.0332396876347083,-0.016388364377690604,
MEGF10,-0.015193155275386753,0.0025783802392929877,-0.004466817019866216,-0.01300272402414856,-0.03520827316149706,0.005965282111749934,0.00793212374804891,-0.03707395909379433,0.0486737627435547,0.00888292638471395,0.019878553190348924,0.04338795432045018,-0.05666564369270213,0.027835395813974165,0.011694063831336513,0.042121484663654805,0.048790959444659526,0.09902175087039354,0.03367692166792833,-0.08551832228441625
C1QB,0.0363931740444091,-0.017498984602590084,0.006769693910175096,-0.03564008889471274,0.07429811639279289,0.045644666518865694,-0.04059092836826921,-0.17738360483157012,0.0015892036389836722,0.05257291267549512,-0.1750540378029758,-0.045946721561688504,-0.04797718799875592,0.0633676891718253,0.08695100982615993,-0.045877551118624973,0.07565923250397029,0.007305320275504001,-0.0014085866982797856,-0.09116862329021212
HLA-B,-0.008514855787086353,0.02929799151106827,-0.0794096617373763,0.03832513274442489,0.0955489747847927,0.005205217919384929,-0.08412411223884532,-0.13994710699123494,0.010319656263274758,0.09446483200719141,-0.05868504587771323,-0.03798934649684062,0.04310654027017894,-0.013129287906683537,-0.008135781728857011,0.008858483818799385,0.07257677149887531,-0.035990528141766336,0.00677211234451437,0.019926618973736442
PDGFA,0.0037660416210913115,-0.04580273227350791,0.010547567361848307,-0.03775820483045221,0.040840335568943044,-0.0030077902486393693,0.020714502645382247,-0.05284826189497397,0.01403545949385991,-0.10027023857813352,0.04423666880378681,-0.08823184491797222,0.01276742843087692,-0.02582971111740459,-0.03202716379217674,-0.05686799476131569,0.0017760130705698387,-0.025975266286918607,-0.030671553731092042,-0.026191394842459362
LAMA3,0.050759458827556274,0.006758136901641776,-0.028508166536312326,-0.021198288600081442,-0.0025049493633143103,0.04521308963700449,0.02733081741977141,0.07760157550647252,0.043546268022759876,,,0.023411679899373497,-0.03382081326036052,,0.011284008322896845,-0.02617769672428407,,0.055991709021117504,-0.04108526038322567,
DKK1,,-0.040268991221226326,-0.047096445420003415,0.09440058165307896,0.006393905884031235,0.008193811424311491,-0.00977406605314507,-0.06534705253328069,,0.0979761709938067,0.05366239716683308,0.11416886309005463,0.07188854412552761,-0.01427939462933592,0.02720666873621109,-0.023506796772713247,,-0.007297543499252057,-0.03389928210020102,-0.016327823052331873
INHBA,0.009408091333968856,0.016346514969553846,-0.049536733075133,0.04272830780360573,-0.04925933811435804,-0.019560858695660644,-0.0346555273458506,0.005230104433129462,-0.029593295313544016,0.022391971179335977,0.017139584889832093,-0.07871633229117003,0.03093706756413304,-0.028930694719543282,-0.04751142735122663,0.028348878901987177,-0.04999773755461202,-0.021878057775838573,0.03398529235773421,-0.08039958039849879
LEP,,,,,,,,,,,,,,,,,,-0.026683267602024087,,
IL7,-0.030655424141646313,-0.02154976799065263,-0.029337914229207132,,-0.022694602247024808,-0.006040538332648547,-0.007465591483823096,-0.04349193452684648,-0.017926780985936096,0.11604161017543926,,-0.03303824402757659,-0.027191174014290928,-0.034866891427482186,0.012108172168629102,-0.02453997412904648,,0.04962657898826095,-0.022413032788601028,
FABP5,-0.0013978387776445525,0.047771088316457454,-0.06409668159552344,-0.07386123295921553,-0.038711136557970656,-0.006044337605534833,0.031229040327858303,-0.11964751014657203,-0.021391794600330048,0.10123752423854243,0.042824482084656466,0.012826892674291728,0.059529276576502095,0.02608369208063371,0.1324725576652441,-0.0254240522464647,0.07292400328461833,0.10250025936206192,0.016182350348831365,0.02528813594514555
CCL4,0.012051756415614503,0.020250818861874766,-0.027941615528778888,0.014045848260286311,0.013133021315705167,0.014170394225801694,-0.006800766446235769,-0.11564144975790336,0.06380529070886824,0.09628935018559362,-0.09958821926635425,0.003998746615994422,0.006135752677676129,0.004446858542835415,-0.030660358387175343,0.007031536077377804,-0.002228309883918759,0.013007378742977733,-0.013603881018996603,-0.08350030453485627
FBN1,-0.0359065139818509,-0.009199642590007287,0.05207470551541013,-0.002271143659747981,0.07885157975992459,0.013498887514651085,-0.031638385500959605,0.06093580824194835,-0.00039326728608705665,0.0679954364533351,-0.07323195307409895,-0.03355400754181168,0.05192337191581525,0.01575355346430954,0.06371256046295883,-0.01808635820834359,0.034883552023565925,0.02313675604168154,0.005450049506779709,-0.03964748769301153
TCTN1,-0.07324641394581305,-0.06455210707688047,0.02012440012838732,0.05576777138170623,0.047462937951578445,-0.0005521577502192955,0.006087216987682217,-0.03959559497917199,-0.04357196814739516,0.06707087137763365,0.040825408260655685,-0.011772414522840842,0.030777889843314345,0.010355332785777067,0.05717819088488421,0.0069346358223483905,0.051490143722580095,0.07612734458928393,0.027810490283245986,0.01570795614862054
NCR3LG1,,,,,,,,,,,,,,0.007591228224166543,-0.03581712913757083,-0.00443315764774472,,,0.025358391684010752,
BMP7,0.035492736050626944,-0.012855701790943606,-0.016300892077388062,0.003292553711506126,0.05759620223186342,0.03597565445203604,-0.024108706977804713,-0.06219025356790314,0.023882506084288203,0.029145487067590056,-0.011164036387975841,-0.023346399275917796,-0.03126419643144622,-0.018892252686097705,-0.03133240625188845,-0.07131071634569663,-0.016577054861433394,0.06948254724594144,-0.008064008222330799,0.08063997071749993
NLGN2,0.018293673016179388,0.0038440785252425685,-0.0010299883184899093,-0.012666590937715005,0.02226228280867439,0.039124989193472064,0.013327466981877055,0.05875462384748024,0.038524114928002805,0.07589753012789448,-0.03755195901950678,-0.02437377469766873,0.011540300151146862,0.016537219836205593,0.05918726401062536,-0.032787201718974326,-0.04346184818851287,0.02044075484940097,-0.00932341696218108,0.05498175005520211
CCL25,,0.012535563665882309,,,-0.023674844131440245,,,,0.03889087248683858,-0.022314894511536898,-0.0769736651710204,,,0.006111962748627194,-0.016437155435815514,,,0.011596412001205926,-0.01692022145477394,
