,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL14A1,0.06851422367964774,0.07268513445218941,-0.04365680760351902,0.003088772739994785,0.03906953629407689,0.05451747986158209,0.013921762927250574,0.0808452776735052,0.0035893884403885227,0.0477474831710065,-0.07867103497515669,-0.005501754266871201,-0.005387196362704147,0.0874492479669246,-0.0012665099994352764,-0.03309179666382232,0.009039562699531661,0.08069708136911571,-0.016838057276793866,0.15683381113663983,
HLA-A,-0.03635013666698025,0.06648544012732512,0.015887512141336938,0.017531459725208413,-0.03910337495336839,0.04723933360801332,0.03239424739514843,0.21728430812897018,0.11404092061855817,0.07530621641502616,-0.01574563302036624,-0.11497469487711444,0.05070900870457102,-0.008341638773238217,0.04087572633479965,-0.12742493445404116,0.04385928411358843,0.012027293103561468,-0.13686481397316255,-0.03426574086935991,-0.05598077822738572
CD5L,0.0014081705834182168,,0.03204058247307069,-0.018513564259939854,,,,,,,-0.04744884955450608,,,0.048070055230911464,,,,,,,
FGF18,,,-0.007328883972510911,,0.009150935492273799,0.0798053640086227,0.015142127251590597,,-0.013157750789076357,,,,,,0.011976393720232776,0.023446855131389298,,-0.002378429618678671,0.009324024196414555,0.02448366967964429,
ADM,-0.007182793318483606,-0.00999177787345518,0.04011919880156797,0.007999943680119019,0.003373689219599123,-0.05721061959772987,-0.017545303909980308,0.11762809302867797,-0.11489263464506538,0.024262408970425076,-0.07695506116651905,-0.09927946495799958,-0.031825960863854405,0.0005161627938355029,-0.024207781668279818,-0.0897304297076633,0.045632960188202135,0.0159491294577303,0.01643680294400425,0.17988182011364515,0.06327905983703051
CCL15,,,-0.025440880607479007,,,,,,,-0.009729999018905883,,,,,,,,,-0.024392047124542345,,
GNAI2,-0.03535379564799548,0.005556347293795422,-0.0021235467778759447,0.011401148397354817,-0.030014479174268787,0.03376110512904072,-0.05109569689293589,0.2163589106425443,0.046656835473219714,0.04198139366791852,-0.024669910511029514,-0.06452930188803002,0.08558335007547326,0.08215057269396929,-0.017556472257613545,-0.07381160059104126,-0.040993680607402265,-0.033476570987254525,0.009393428622047544,0.07603307599473692,-0.06613723691264613
HDC,,,,,,,,0.10614241852328367,,0.05565325011963376,,,-0.05947666837492521,,,,,,0.11224910908369391,0.08385606279594468,
COL11A1,-0.031458096474492506,,-0.05520839935922454,0.03789827172881249,0.02233795008679074,-0.004124692501010919,-0.04891977852715441,-0.03870355727418164,-0.06231926429550029,-0.016966971702531836,-0.016661013471577973,-0.0037947136122375956,,0.0285916151002657,0.09837460032161356,0.016275014168112997,0.08377393851722781,0.060843287101033115,0.05041436350238785,0.12385200606417274,-0.054215755576236244
NUCB2,0.040902198025833496,-0.0034204628458310324,0.03214101735836755,0.03315874477084135,-0.015178282702471168,0.05546010539864206,0.012962873690303738,0.13014798462025287,0.0014786111615233313,0.018602353178377003,0.03233666586083857,0.026680938135536555,0.056146137012614665,-0.019916097802733634,0.06528703572391696,-0.05864009922483333,0.013090044163046396,0.011665218672169637,0.04681726446487604,-0.019124502020239333,0.0023876368947651962
FGF16,,,,,,,,,,,,,,,,,,,,0.09158179260811079,
CXCL1,,0.01629293997768732,-0.011682541770223705,-0.00426874668981587,-0.004006093880539159,0.07755277144781862,,0.12268559553528845,0.07001085898713873,0.04975988901713839,0.10529860058691196,-0.02376422012902896,0.01171423630763433,,-0.03116539262274875,-0.11399355264406609,0.006774398494858797,0.02287494892042391,0.0010992450234801271,0.03034243741063017,-0.03637941531004446
VCAN,0.054128453802029027,-0.02446253763215559,-0.011513773975704945,0.014898693334136659,-0.039814368328180305,0.023995734337995518,-0.0432495935681147,0.12560076103191048,0.04037517850668639,0.07137596578590732,-0.0045211300072418,-0.1330566742989703,0.1356456078710294,-0.010522697452143407,-0.009035630700427323,0.030317224102513075,-0.030176183468600303,-0.045806027130026405,-0.10943325703777723,0.07658159216784245,-0.008920071715208483
MMP7,,-0.022318253801181145,-0.046717936060006675,,-0.05128102117566051,,0.03918233276095752,-0.03311608409928174,-0.01800019619799804,0.07973531599630264,-0.03401725887329228,-0.013786811292738236,,,0.09666384745895544,-0.08676019565740511,,0.012885148737716028,-0.14591409897945404,0.01013073809406683,
PTPN6,0.031255824658834745,0.03395434382097842,-0.00047619256507719197,0.0030576985094515215,-0.049940933498038124,0.04968568923971404,-0.0014768176724429343,0.12963583761391137,0.05169543194878081,0.048610814953533074,-0.11127853009242773,-0.031426120365225275,-0.0616567998754638,0.08506793753818687,-0.017845533778939462,0.08240189609659217,0.004386742932886478,0.008452000724158271,0.06305343454475326,0.08679254990186935,0.09856076320804094
PTGS2,-0.011546339093669415,0.025871176006444264,0.008355495611412663,-0.03548164400652548,-0.004191649895823043,-0.011605196097412205,0.011096449989412975,-0.15762524193825364,0.004540982875150043,0.03602802459293615,-0.022466385772842115,0.03684551050952428,-0.0336324227999354,-0.05429029640758817,0.038874669996987805,-0.09512013058059204,0.05418868793193063,-0.034415652347797636,0.025457331045124626,0.021178881393797738,0.015388408494742664
XCL1,-0.005608210097846311,,-0.027578084311965057,,-0.0247672391943452,0.03773709692069341,,,-0.002590837416274807,,0.1204896039796088,,,,,,,,,0.007651001065509566,
CD58,-0.009777112821410082,0.0596891534153054,-0.01721702572685016,-0.011863493822532637,0.0016058826789153858,0.06432333817162748,-0.02257480983247165,0.23292314667633338,-0.04751408259228724,-0.011055976666774178,0.024826350030378447,-0.03468374528452051,0.11477157706723018,0.0737125376378152,0.1024388978768194,0.03734112911239254,0.01096444140787663,0.02155535585297054,-0.010938523325459717,0.08316392481934355,0.09462591971601933
TNFSF14,-0.03990256022512646,-0.02760964329379869,-0.027787762984126184,-0.009054458666663103,0.02129819155716455,0.001546839639441343,,0.06254778027384197,0.07129987249220822,0.019162604873227764,0.024975858506617852,,,0.032728233518669464,-0.01242749673317211,-0.051156819040312336,0.026880143079651444,-0.01161156174642661,0.025631679204715145,0.016872990256957886,-0.03950416658227226
CNTN4,,-0.027134679802720253,0.026674202598384066,-0.032459413133835276,0.05522067899035559,-0.0675715750538408,0.0370499216467991,-0.07456076120897315,0.030315041159189742,-0.0012138845373592293,0.09118361059791671,0.07870984582934001,,0.10933955693512164,0.0002180642185851605,0.024671844049367942,-0.02017817680549058,0.1299034658868909,-0.015942387207786745,-0.05974388099927291,0.10246599909928632
NTF4,,,,,-0.005873180423750228,,,,,,,,,,,,,,,,
INSL3,,,0.003454558725917569,,0.005987660500098826,,,,0.0941317252579929,,,,,,-0.04831024139168998,-0.05068981452630998,,0.00970961669946603,-0.007967937862716155,,
BTLA,,,,,0.0052398118022295385,0.004161961732689642,,,,-0.032670014785904776,,,,-0.04615187827572327,,,,,0.010047114312089942,,
MFNG,0.046995335589633536,0.011273281671436049,0.04939356961776993,-0.018754133945806155,0.0052774229915097575,0.07972834934728894,0.0058899885484842585,0.18470069092876312,0.025955951914696112,0.0651544439512503,-0.023932680481254225,0.00851365825174665,-0.029151421294756934,0.05657453738620095,0.0011537650383169314,0.11516705663864191,0.009234488513366945,0.048062795365842556,-0.02832202021356172,0.0016848249372320237,0.032958119635609795
ICAM1,-0.005668327063077101,-0.0331432605733106,-0.0032223146579520817,-0.00398266431922762,0.026921316284250398,0.0026635422577526695,-0.02083461742139717,0.15344024004224796,0.08355679963761387,0.06784037902457138,-0.027523635972334547,-0.01168783955632393,0.04145296982265298,0.024763915526444556,0.0037050454061256176,-0.05615862145199823,0.029400086670549136,0.039223041948150766,0.09818408446350377,0.08600060636838945,-0.002446495028102632
PROS1,0.0017069036217283635,-0.002347484139259003,-0.06580544251306408,0.008974417406971765,0.009755566963678807,-0.02599112125498469,-0.015896808811022203,0.24393648397372258,-0.009232107239410226,0.05717570030376423,-6.5966560532863e-05,0.03396268268709088,0.06990553415586825,0.04220178052299659,0.06438065560507009,0.053207862939168606,0.05288428681018474,0.026452833441810018,-0.01500849743487314,0.0698516278966643,0.03481262723867937
CLCF1,0.09197008008138757,-0.013955802276011637,0.025810896431513245,0.01777315411368409,0.03024574649689982,0.014454303135066729,-0.026976820887889046,0.05712384064895353,0.0396748353417829,-0.006555380855548742,0.008395480338524584,0.008886755343450906,-0.012996734509565518,-0.019369818574114323,0.0649583152507206,0.013272213287507108,-0.03168199039231031,-0.025019499932483612,-0.01097356797499432,0.18479100922818442,
PSAP,-0.08246984811643307,-0.15743584870295263,-0.018929295673373626,-0.01638024979641797,0.0067930519555281675,-0.03544795805798661,0.057105872451355254,-0.16151919764892417,0.07044096210478565,0.0199404521926431,-0.0298447934598752,0.14219197226836502,0.144674742948635,-0.06000969922274455,0.03607699464159544,-0.020167027540115616,0.0998096637539327,0.05242269664647818,-0.03528732498289781,-0.037311031339692574,-0.01908554499381358
EFEMP1,0.02707626465638255,-0.0538311247024407,-0.04858090847368651,0.06114423751301783,0.017184289529464783,0.09668493429268685,0.015822649930359003,0.17679226451301666,0.09827279788877154,0.11640423631958516,-0.07388266773131735,-0.05297279563158621,0.09771986942421433,0.046649580109813134,0.05632313911156434,0.07128004560781066,0.0994467540671378,0.0160299494369408,-0.12389270423529045,0.1152671129433535,-0.06198929352598303
C1QTNF1,0.039390889911936476,0.007644555855684215,0.02765299009883077,0.02913691195085704,-0.03474947412764337,-0.02094395878395564,0.07893841009025074,0.1259312210853827,0.0108366377853106,0.022468601257319504,0.052992661332135524,-0.05275235645263032,-0.001239438098216629,0.07114264694467345,0.03781956723380491,-0.07401763603406666,0.08610410899400327,0.04730768830030148,0.03613979533381638,0.08893801276686036,0.05536557775474778
ALB,-0.023821872947730527,0.08735003584578771,-0.03819437950347173,0.04014720290200224,0.02656155887277909,0.03273254229231285,-0.02775918040647793,0.003276371682724249,0.0005343497290009208,-0.005755560455000191,0.006148636568415282,-0.02054989244045524,0.13726643339429997,0.05274982216244348,-0.026313811634045326,0.002154315399592982,-0.02720372520098746,0.014015521364217508,0.006088235726718139,0.01321892744646257,0.016487809137438227
CCL13,,,,,,,,,,,,,,,0.06264931335545067,,,-0.05042016501415782,,,
EFNA3,0.053090284953235846,-0.002423899151129374,-0.0060833017173025725,-0.008796137949028992,0.0648185300970336,-0.008382620154674626,0.0661824739412604,-0.13533127113273904,0.00964323681864404,0.0371406001451922,0.04129293487082861,0.06564549341648827,0.011423076111516545,0.005234856007428896,0.04794346790926073,0.06961460043445591,0.005050132510320959,0.020387534801042894,0.10247186085719254,-0.03275927230298734,0.0001227526285897862
DRAXIN,0.06506511381952713,0.12512900844084457,-0.04108912782346478,0.07811578126002422,0.11207221790799429,0.011885903494072472,-0.05188220472557237,0.16427312832104649,-0.04402266660651032,-0.019931659955104614,-0.010999534756008829,0.0007570614669609701,0.015522952166962407,0.058691086058547996,0.04214401519794237,-0.02634802230193069,0.07876885355750526,0.04217313439943504,0.057076205712223646,0.03213870644527024,-0.006605851115620155
RAET1L,,,-0.019245336589322353,,,,,,,-0.005932630743598157,,,,,,0.00875629560352687,,0.060979411495548023,,,
NPTX2,0.050058494739761344,-0.04545868690316845,-0.017943320639681414,-0.0030652844824878094,-0.007214566609795018,-0.047785235143924715,0.041990447257003426,-0.2098104949742869,-0.020786968332519324,-0.004639159824582969,-0.007468195973071441,-0.03519340748883946,,0.017716203796052994,-0.02988953624723786,0.07481305921894879,0.0033854094178758978,-0.0016707480988083874,-0.055385434038023,-0.031123860764115253,-0.11113769204333478
FGF11,0.014955798883711218,0.0386626860442517,-0.010738223516949133,-0.004255365476738938,0.005821716836345227,0.014389778724800559,-0.03832448617204059,0.194701583613902,-0.022477537296883152,0.015139983449286505,-0.01970306534362828,-0.07220275145960608,0.07342490595838753,0.042476453158853386,0.007727200542641528,0.00237478344038042,0.06280069587034598,0.0817865401049855,0.11505737583269804,0.13767861866212325,-0.025000197390514216
CD59,-0.03663597023274945,0.017364719781286734,-0.006566056816148871,-0.037610082587596606,-0.03973874859904048,-0.030906194089855475,0.11267732337228899,-0.10015723962411238,0.068395848065632,-0.006113422296208461,-0.030840343612080916,0.10386520236235476,0.03338232925849119,0.04608010873007993,0.06075718540581871,-0.009334881603308946,0.09282860728784635,-0.04273054554621285,-0.10351840955883235,-0.038322924242102006,0.06997357603167603
COL9A2,-0.04344896975018162,0.004501956810644171,0.0018690381923074325,-0.0015229024944061996,-0.010234736443766853,0.011930453543093507,0.0001970436301566445,0.027194804923634776,0.1060123960196258,0.0471094655929535,-0.008992165602185357,-0.07763594885259617,-0.050582821408562566,0.0752336961336184,-0.028352435999934828,0.09762079085833891,0.021714148618782084,-0.03971775930241843,0.16247668317632455,0.07770661264174546,0.014436980641932207
DLL3,0.049281294507237006,0.039389893235216154,0.04809204879228142,0.042031308957263855,0.008335863007940507,-0.004426835883448905,-0.03096162454397418,0.10898209533982117,0.026375597250078583,0.01350999098074984,0.036694988855644796,-0.04649311568859671,-0.09173947726214102,0.027812807723063233,-0.01367147042994798,0.1409517441073339,-0.06550514498915212,-0.0161466560102175,0.21642694267051513,-0.041984440803256196,-0.06135852800009776
FGF5,,,,,,,,-0.044232611108713994,,,-0.01648521823302978,,,,,,,,0.03318903484593039,0.06831050900126182,
LIN7C,0.013930929101968451,0.028870458703698455,-0.04671417209869261,0.03544723717568112,0.034602050257601435,-0.008183171353474367,-0.027973763580024534,0.0648209415269864,0.016820279356823984,0.014270263882349457,0.035965572575978974,-0.0015545626878133696,0.07560595769684463,0.013200352487217086,-0.033443072211099975,-0.018568529128767063,-0.013516864162975333,0.05699126664987077,0.04350634206179805,-0.04495211069930027,0.08474215555380103
GDF7,-0.025266090966577594,-0.006160344264795492,0.031708676279598016,-0.01626762592250986,0.019333346766042,,0.01819145824313199,0.1002339325092449,-0.027947802142890818,0.026357391560506434,-0.012823640234223698,,,-0.009632718508425293,,-0.0021719504829342206,0.010539350448235186,0.04609462514229969,0.08498190587849082,-0.01825169819514628,
PSPN,-0.038172190126403674,-0.0147392243033611,0.05259751180259007,-0.03285168665223848,0.06854130578570163,0.03666826894219702,0.05963853988825662,0.05200562809486798,0.07148815105663574,0.006942607982890076,0.0288891680258489,-0.053148257715842834,-0.05305122793585119,0.05415324855609331,0.04833132860345152,0.07055006839077817,-0.016132625123046165,0.02814671934965237,0.13133905604147939,0.0173900970731552,-0.004008267881451833
ANGPT1,-0.05784969418547175,0.008996003954726793,0.013698502741720587,-0.01409211079338667,0.03031897606709289,0.0017950805427652888,0.013400222766214111,0.16186257951675684,-0.02576639542561024,0.030794600263980364,0.04392884436393631,-0.027761603581513486,0.044694942460124225,-0.05883657154471304,0.019243842453340553,0.06934900495266391,0.014118049573639737,-0.0005157095768855972,0.09179583455760468,0.00032921830405082184,-0.019564609047179757
PNOC,0.018919828524497112,-0.02739149039918158,0.036643528264492756,-0.0047330850090302285,-0.02711575056867675,-0.04787918754554751,-0.007991336046976995,-0.16708026202937656,-0.03858044354566979,0.02032702763976637,0.05488267459033038,0.035782785108878015,,,,-0.046778348242552024,,-0.015825837597949047,0.025566345627143577,-0.04304842994093951,0.13573963669386832
L1CAM,-0.0009817720862412345,-0.04759902665863259,0.027313326710788743,0.029240620647954088,0.005296426091050138,0.02111522661731847,0.050240248703637996,-0.10699420246589436,0.03964076447043976,-0.05553970847689116,0.013197978525085292,0.1709582887545382,0.02474619293698268,0.03381593213448624,0.001251947237424173,-0.06127645247918381,0.009861593413705523,0.11002999054429963,-0.001856631286450297,-0.09615029552744501,0.0045003982605583935
APOA1,0.015606491780965053,0.060834825706846354,0.02956773003972506,0.023983462282564632,0.0034447116768787033,-0.04226920956322847,-0.017620189051100146,0.09918467534066808,0.022027777007694867,-0.05425029779727752,-0.04849443151114894,-0.000794897279242665,0.042422424197045075,0.056600924406485606,0.014513494139585019,0.07258738618323787,0.09212067654811981,0.04193561417765246,0.06657188539126561,0.005722980232366507,0.004791711538706052
PSEN1,0.01349637435499592,0.01818004651139795,-0.04036451443104093,0.055212806004122414,0.010283830488451086,-0.0054210627162390255,-0.03392324774860505,-0.006547508631225406,-0.027796764960381953,-0.019762690024056662,-0.018217386594370364,-0.08118089028359911,0.001239821690930849,0.0279451356602751,-0.0010994874576256916,0.04530912556203642,-0.022325754488927044,-0.02132457159160976,0.005933464491548919,0.056878454613676466,0.03215736199465461
CALM2,0.01868240875571251,-0.008519198422405727,-0.04273596700807782,-0.049240100020842094,-0.009445520901663696,0.05365325123389617,0.023940218453993554,-0.24285551428197377,-0.0066451704003435245,-0.06018701060467501,0.03519685119847831,0.15238131416389872,-0.05507203930956765,0.016576522748614604,0.07115210398239238,0.10300178057675094,-0.062165312709079865,0.07070339975657063,0.154442593929642,-0.0993573386797718,0.049906265933225426
CLEC2B,0.009769775115846847,0.006617328528177574,-0.03244402397880469,0.03008742802078419,0.00851660158219026,0.011439888322377351,0.028201965215632833,0.20770669155781726,0.06404220357485495,-0.014217108158663406,-0.005297100975789759,-0.0024442854289456416,-0.07810278569718712,0.005451786568168722,0.01815936044814758,-0.02027175999734544,0.01747044507199645,0.01616891214532416,0.04421889400128927,0.017441578022072888,0.004757289904434365
NTNG1,0.029528278100964773,0.011733416406452106,-0.04110716537169874,-0.0035504493276311685,0.03793209467154887,-0.0715978260255492,0.03342782598431555,-0.02299110100722348,0.06742693552667095,0.038315301003909556,0.062166506704440766,0.09375482605085717,-0.011943751006300789,0.035754987879646295,0.03171459860965819,0.18439442158674985,0.0006949495023538108,0.037279874243329,0.15112564022455158,0.06854065093597557,-0.04008407343442122
LRIG1,-0.011581823435838164,0.005044130194417975,-0.023167889179560502,-0.05328634981570887,0.028403408904967786,0.054210612295702315,-0.045769250474326825,0.15578858090725894,-0.054894174365865245,0.004387850442949624,-0.03604231160739822,-0.036972040002006795,0.014078935962704325,0.09831216572053136,0.0014476471497800157,0.08085838831444878,0.05833116925308106,-0.025859665850069904,0.13711096646546486,0.10561679610370268,-0.04312634856590848
CPAMD8,0.05960278925624959,,0.023762068477733333,,0.05451074026949705,-0.00644994438880095,0.0018083325387519649,-0.0015373316815244197,-0.0219601693652125,0.017082932824663912,-0.041038005598833235,0.11363658714785435,0.007391382125824211,0.052601562088646026,,-0.04071413974386786,-0.009992084504886997,,-0.05691389291785569,-0.03959548831547985,0.008403006429412718
GHRL,0.05662734884032446,,0.003012459829341857,-0.0026696003378453674,0.023463956357851756,-0.030770905202085596,-0.01718347481124519,0.003981427733731193,0.04199067353114831,0.004937298771370542,-0.03648789714039833,-0.007642115324751494,0.01560245252972485,0.023848905351364403,,,-0.04945225052892677,0.04742975364239794,-0.026043845170598844,0.010712608386818949,
NPY,0.1264901145890979,-0.04440257209405083,0.03588267730302095,0.007599140846393422,0.0191733454005036,-0.008344506474924789,0.024907062007392514,-0.1005747759720207,-0.009618008505207097,0.052079075731038656,0.012683644551595442,0.007283732502996452,,0.018875889916532707,0.052535911349695937,-0.064567428880541,0.006695778336467959,0.01649026526967441,-0.06517240513933074,-0.08856002366876332,-0.03067744267396521
MMP2,0.03437240955016592,0.03744629962264378,-0.007993492281018514,0.004128669358429698,0.014665569539472765,0.04310412679198332,-0.025907592945816144,0.16835690999069353,0.02046624611349157,0.04921832896971672,0.013154221852500071,-0.10944451127124814,0.021674149064286757,0.11128872936613,0.05894693108335856,-0.021938778275783524,-0.0054814324946826885,-0.00766990201145396,-0.005853848635572155,-0.0029254721509701454,-0.07579207600791084
LHB,,,,,-0.009917504184060573,,,,,,,,,,,,,,,,
PPY,,,0.009317754129555966,,-0.027549283072326354,,,,-0.00884520284796024,,,,,,0.08196200549493528,-0.02318921556191538,,0.01465993419688791,-0.019465854119149518,0.03136569095930478,
ALKAL2,-0.03329259051272926,-0.04914043153211314,0.03349429923805639,-0.027957792965652442,0.0026199255291802634,,-0.03149561176022223,-0.03482649822606895,-0.019003571992103837,-0.01580574639287466,-0.022009468546368493,-0.034001771536127684,,0.02490335304730952,0.05343478458414755,0.05427238080742424,0.0902354250674916,-0.0022713533470763245,0.031196068817862264,0.13720670110905664,0.06939534558059172
CSF1,0.02890632800820143,0.004195482004294374,-0.039146735090565425,0.04131414616957044,-0.04993342256583501,0.0017698010205722007,-0.00611465584822063,0.14797766067737153,0.05482788747866324,0.033933731907593565,0.04744433449208956,-0.06848281301948131,-0.007109280198324972,0.014449996631533766,0.08695451439533737,-0.0027533619116327348,0.05824506439736122,-0.001055875501963499,0.11399388843046232,0.16569681060174363,0.0034345304617430226
SEMA4C,0.032517433026313526,0.059535880742429804,-0.044958036696540214,-0.0037126069471950384,-0.03153650722355188,-0.025037434441399012,-0.022313701123688977,0.07666313446127927,-0.01144531277396802,-0.023087671315004367,0.00045245828870192243,0.0033799778667062148,0.012403774756214245,0.09114707935880818,0.026458925750900992,0.03549522124124094,0.030498207403741717,0.03943182307475658,0.022938829152742934,0.0622366562063832,0.047123641745166485
BMP8A,,,,,,,,,,,,,,,,,,,0.03383379490688076,,
ICAM2,0.01681155940252952,0.017950076190722045,-0.04600644226247549,0.013931133755544686,-0.04345383928015025,0.05103130863136386,0.05939619091437874,0.18906399266484364,0.01579375983440074,0.026474940655148393,-0.000999608300410469,-0.003997194214857361,-0.04013354543575408,0.07422105373032836,0.01757861492461282,0.1267840776318423,-0.02063301879556451,0.0008628193656312973,-0.015596124018273181,0.004844051342630265,0.0595640059745481
SYTL3,-0.02106156897674829,-0.06056529785255841,-0.009806367832834917,0.02976897357371513,0.01113915502367361,0.011520484542217626,0.00285094712570284,0.015011938674360271,0.059389552641669154,0.014800958207462887,0.033590339952584154,-0.0003635758598359917,-0.0340803225987352,0.013389912715697958,0.03149386987069209,0.03646004262602637,0.032381649032624936,0.001939199008557243,0.07660508766353509,0.16685532069073936,
IL1A,0.009607366020417485,-0.00614793501221971,-0.04110014618980588,0.010834496643932543,0.045988617465884396,0.016523529291565968,-0.029549729057034627,0.11270586797574407,0.01706624843463495,0.10536921127044113,-0.08069989324507164,-0.013157303485385928,-0.093557912950366,0.06058311712519246,0.04156785695872622,-0.019296011408867,0.0010827395022044023,0.0776619853432511,0.0775575422950769,0.05513283078456782,0.06425326810719278
HLA-G,,0.01735225648640883,-0.018332380871473142,,0.03402043475279015,,-0.0038620608081155056,,,,,,-0.09679227759708073,,0.03485488900391896,0.09943019900014752,,0.012018658053470445,,,
PGF,-0.033425655347620396,-0.06551197433458271,0.03357686961169702,-0.02379173665523202,-0.043028032076648105,0.0023456409623842066,-0.012744205131944998,0.24854790011462002,-0.020587389730772628,0.033649343383428794,-0.0038149886754096016,-0.07239476022467702,0.024629170326099077,0.1237165957136491,0.021172804174146624,0.06215194678395817,0.00301249325033925,0.02974347527930673,-0.06931185324210086,-0.0351910921298066,0.0587429055411198
LGALS8,0.004432495640179652,0.025582628062775833,0.023152371371566425,0.037393879414927,-0.02086770896658525,-0.013860314052519872,-0.00626801249838154,0.05581787107447739,-0.03221401136847035,-0.04787623076998775,-0.030424223375603163,0.07965978194980643,-0.08291982997740896,-0.007779933028784413,0.025500921936346396,0.0011608641863475116,0.03252596166554612,0.03514952246855636,0.03591064247725822,0.016232851983176737,0.05405711323360732
DKK3,0.020395203756400866,0.036494812760802686,-0.02505367347357667,-0.07782811962922662,-0.02916924771969242,-0.01617370439821511,0.043702851762629495,-0.1798334115502491,-0.013107799877365992,-0.09367795664000843,0.032126269843672915,0.12925904937003796,0.09648850327294649,0.01617349319184,0.02575263247942543,0.07834620670273855,0.03725926039154002,0.036419404236083974,0.05435172201671829,-0.1958785325644931,0.016931164535770413
COL16A1,0.037820820028282624,0.04589031453778328,-0.03997486632406634,0.024196384623209933,0.037971953760540605,0.004319717495933353,-0.011444369415125161,0.0821267297738839,-0.001443664267521054,0.054263411779191154,-0.0026048657378263122,-0.1105224425903228,-0.0453240657597254,0.022086563611664403,0.02061189346711597,0.06034670757881245,0.059358221663088254,-0.04190174820519256,0.133406432486622,0.11317227702453672,-0.08743353314249891
TPH1,0.00418647549314499,-0.02679461887002336,-0.005280087561390741,,-0.002969965116459658,0.05001542358616052,-0.022693964908851658,0.0779082483383702,-0.02876258993731434,,,-0.021081207962328378,0.019384948710019386,,0.03888644806148927,-0.01812100673925923,0.023569497540804785,0.04382121074150317,0.043590141586090286,0.12154097004640821,-0.031559156744381194
TNC,0.01916941459108068,0.0380306538221358,-0.03730205059157611,0.047144999939722,0.01485904131662796,0.004446230853706446,-0.0712376936678624,0.21537667111827244,-0.027922546840787515,0.05336656058354394,-0.02182204781692253,-0.12860748541325456,0.07145138778431691,0.07188086892936588,0.05002233563994812,-0.0424149130317764,0.0007129748272523657,0.04847702671217935,-0.09377082991503931,0.14284345145324404,0.021111595585489022
TNFSF9,-0.02223198114856964,-0.08400519891978546,-0.011648388666006221,-0.003924399534035213,-0.033546411372838654,-0.050441470580514326,-0.010753149086462162,-0.05945063525510015,-0.020771089659672646,-0.029926611556838706,-0.0215748096153934,-0.005929508854063001,-0.015251385808459451,0.05353820819447351,-0.014740371463530105,-0.03651257032850957,0.03238781839132758,-0.025121991851523917,0.05737199442115421,-0.019844599325045193,0.12065239443555335
C4A,,,,-0.027551151802111713,-0.032563332616642064,,,,0.007966906225963221,,-0.039371550791820684,-0.018531182629885602,,,-0.041793837114347296,,0.015686183634459217,0.13010750210681044,0.04683182335184895,,
CNTN2,-0.028536851719853405,-0.02018019812823744,-0.0039657566567532195,0.012854899887537305,0.040641871125733135,-0.030173454294769822,-0.03500359266619849,-0.0618373179901389,-0.0748157268727073,0.007235281241579786,-0.00309458649134022,-0.030014153293038654,0.034106102288908584,-0.020998390854972793,0.019459250400238694,0.05978434400179218,-0.0814608728365464,0.010008030657239118,-0.02151476015661024,-0.05010763551188325,-0.04055745142569851
F7,,,-0.021213086859553695,,,,-0.01970977328215803,0.02487752205332512,,,,,,,-0.05265782174417755,,,-0.04878572048601596,,-0.025319248700195408,
LUM,0.023192838691963657,-0.03415661891707863,-0.004975653461051915,0.011296959093579705,-0.0025959307674656646,0.08115130243833138,-0.010273878771016194,0.22459220458889578,-0.06807699172968339,0.044136209082623966,-0.027899112758230562,-0.007840663911659487,-0.03752224260164558,0.02641430380198109,0.007692180855325321,0.046699469826766045,0.011599586111686353,0.02365550599461243,-0.1193220793538977,0.001470572042548579,
IZUMO1,-0.021243362267755996,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.019245328573021133,-0.0347448439771443,0.06560335418027476,-0.006861020204145587,,,,0.03435653254623193,-0.03543153452140826,,-0.02135689612591024,,0.06277706306391494,-0.031217221530790793,-0.016742293825749894,0.01398776070093389,0.08278302431790799,0.10348327791974979,
APOC1,-0.03702688582810565,-0.04583179463515836,-0.05130448586279716,0.015046473967593274,0.03722761799898823,-0.06238211086683041,-0.0042513746577405535,0.2638668672309983,0.057411825310630916,0.04703008870912554,-0.029906146511819297,-0.07097430887946231,-0.007448040297036848,0.0800349255943241,-0.021526461546376295,0.091719985085061,0.06582807991580286,0.03246456189565326,0.05894020361744295,0.015966150770744793,-0.015871163909087906
PKM,-0.04593034297722695,-0.008395239722312101,0.03456097696579377,0.01100370309533594,0.0018930849345871793,-0.03381331949016672,-0.019016014011371714,0.06846215123010649,-0.022658100085907847,-0.09980284719667469,0.055120144909132335,-0.08332794774590675,-0.0032414707723825405,0.0066012817375116824,0.009644292209560534,-0.13136399535542245,0.0883996884565262,0.020228439917810214,-0.07071869069461756,0.06763533116619733,0.015066687807732567
TNF,,-0.005647733137725958,-0.004556793777153191,0.018663165132013073,0.023808376720924555,0.018144967708140565,0.03319037687085173,0.08465948878238869,0.0016506944063627955,0.09154538444886877,-0.0439520836802228,-0.004276050069268942,-0.06488785325178106,-0.03777939570888669,-0.02546763476113539,0.0057720498255646215,,,0.15708139227123766,-0.0386465919584437,-0.0038229909772152333
