,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.018073882062572127,0.029422386477939464,-0.02150959663413119,-0.016101899312113258,-0.07494553663320082,0.002933546534239716,-0.08115512828831675,0.027799243577434348,0.07048767082098963,0.01808175675944654,-0.12159854503875786,-0.007739047002487074,0.04191396739335208,-0.07547908921878936
TRH,0.03543715380682669,-0.03149205740285982,,0.012173641449265225,0.04519981440560871,0.054920174599923745,,,0.05744917810738855,0.10929720163999136,0.07288715371133524,0.027291530856932467,0.013460679025855505,0.043476702094252744
SEMA6D,-0.026841207058972843,-0.028221605103899896,0.014635023772877828,-0.03223227391530602,0.05201591700694602,0.032540343982827985,-0.03673352469354055,-0.003905164236037544,0.04482939765956217,0.014752590746628796,0.006978553263474751,0.04514976020846351,0.090640529124048,0.18485387962170435
CEL,,,,,,,-0.028562706232983074,0.06750180898453313,-0.031152299633090488,0.03846687864118998,0.15743348775516208,0.06418584705358418,0.01912701580284571,-0.03028836128701558
PDCD1LG2,0.005894028986241928,0.0250967361510493,-0.004568019408095178,-0.030882685510291424,0.08493660419435982,0.012574364140337604,0.008319366772126245,-0.04352511688295462,0.0463126063858194,0.055993626959162955,0.03359957474399303,0.009419648708438316,0.07530598510125147,0.06345530062409453
SPINT1,0.0578223685101603,-0.017745897949801068,-0.0343485260958252,-0.009306019809512952,0.1971087765359705,0.05435542090429257,-0.064984341998005,-0.04942418719153242,0.04285159920359138,0.0756048209364617,-0.01933574337657924,0.039314050141721596,0.028366810300023474,0.09002104630109664
CTHRC1,-0.02569967891799923,0.05830912143052599,-0.022374766876942467,0.013885789794918012,0.18019674498305702,0.020280496468005754,-0.04409866849534093,-0.009205269026856257,0.02706383017609454,-0.006800599438416597,0.12233086653277048,-0.030139443363473854,-0.06898679413189103,0.033140376800373884
PODXL,0.0513372056812772,0.0773471417232643,0.014529824051971655,0.044734497262396616,0.19808926835373167,0.03235785851959212,0.04834916804595376,0.003909595795004445,0.0050806784636782225,0.04946554871051021,0.06968574096817391,0.027554733880459124,-0.07508104845649327,0.08139143702918701
JAM3,0.009382523772554396,0.04273113583380562,0.03254339658408593,0.020019871107137877,0.09778787714997667,-0.01742065424564802,0.115462971338979,-0.013699315039837245,-0.012597308841093002,0.025189594264942848,-0.04298207843087012,-0.06532262919345598,-0.022006210226507086,0.038955197412599216
TGFB2,-0.019996512584461973,-0.0011627385384875128,0.06404845120283088,0.06097714104356097,0.20910949081047708,0.029902441946076583,-0.03540371301750789,-0.0689778917353961,0.03261052515086188,0.013017806082911434,0.08120968298356215,0.0005678577095384749,0.04653515450102417,0.13672121401114287
COL18A1,0.07381581347338877,0.04487407745528827,-0.000335774280051082,-0.03632077945741926,0.15566694083359256,-0.002390723986705643,0.1259744275590029,0.09689406521134769,0.008380419803672533,-0.021325810038763365,0.0666634685602459,0.0025566313239557274,-0.2809808859139142,-0.08621952845809305
NODAL,-0.02452557647969628,0.08626019646883314,-0.014366020463772534,-0.019293385918431796,0.19201689256873786,,0.13552336272208132,0.07612205530973161,0.024549433254126722,-0.01974708396547711,-0.01881563996350267,-0.015198750308171131,0.05413809340100862,-0.06300546939711986
INHBB,0.0028100655902132585,-0.016966653729566843,-0.02888549029845444,0.009964624992168708,0.0662400513288177,-0.03466356650801346,0.08564338847451548,-0.005377196086570285,-0.01872670702098132,-0.03473904815497516,0.04268616158113146,-0.012400015505126339,0.2883315272878934,0.04848983038283499
LCN1,,-0.017122071326082244,,,0.1480929116789281,,,,-0.032709987202315056,0.13629152630689909,,,-0.04989737565573542,-0.014531861464435596
ARF4,-0.040036980899913914,0.013932219998617943,0.03236822401883428,-0.016474978286582027,0.0536588864253518,0.027596276497284876,0.052066340092094605,-0.03080568473434468,0.05863699136882326,0.043863020637294435,0.00560649425381828,-0.024436289257326767,-0.12096132868609817,0.09222159073106297
CXCL14,0.09100921052171697,0.029667447563853793,-0.03521628926071611,0.04739902832617276,0.017097245207973708,0.02802338169076711,-0.005540592036585403,-0.03446238355467787,-0.052700008933569964,-0.020012295982453295,0.1934150530885948,0.028343912904819732,0.18737776035826234,0.12349343797118485
LIF,0.033206964614984,0.026497145516762154,-0.018179374790303734,-0.00600358740428155,0.12665996451924771,0.019181866048672853,-0.08733257527941536,-0.0414718064985484,-0.01216900892525896,-0.08055942555202945,0.03520141007796315,-0.08307649308210116,0.1662772521503478,0.15028562853753719
IL17B,,,,,0.1664087765712555,,0.16192306905281253,,0.018154611147947097,-0.015963390350425176,,-0.018908657682006065,0.062244495254076465,0.05912971270425425
MMP1,,-0.02360560272042249,,,,,,,0.06571053359084521,-0.03073760899008677,,0.013346774736840449,-0.03004064379895191,-0.03354022943709857
MATN1,,0.11681432794573822,,,-0.011662634711219134,-0.013723999379375615,-0.01853158052017183,,-0.018335103333673403,0.0700857338225124,0.025002954695800245,-0.01948740168125843,0.062215045411560845,0.02216910007774189
ADAM28,0.020661837598224098,0.06204724790359568,0.013247140256261255,0.014784673321534773,0.09359550569384442,-0.04616456902612034,0.01813324054329652,-0.0011357451927554222,0.05033501792676546,0.035384252232507955,-0.0837755539182849,0.02735001596412661,-0.00293049143298077,-0.04103929756104038
TCN2,0.049354778129697054,0.018668858956137,0.018472992620002265,0.026929693947603972,0.11672477360440395,0.044061991858054324,0.029527967689400043,0.030444024873773116,-0.01623518908028653,-0.02227480702546542,0.06214173800408512,0.006019390841523162,0.02273244460041986,0.13652666020214613
THPO,,0.01717225977325575,,0.00034135733672198176,-0.027472627620897475,-0.028174775644438887,-0.040018428812361846,-0.02618200274978904,,,,0.027059217134939785,0.032637125634904694,-0.03881145755150554
CUBN,0.06860867208159402,0.1275246601775753,-0.03460344415650604,-0.022244132542141477,0.13557718690333617,-0.0026488193451723123,-0.055284192303086864,0.07539511274037695,-0.042740300840058636,0.10902267117423066,0.12272723900273856,-0.036772925441320214,0.055438058479647424,0.032621086271245804
TIMP3,-0.07355881454302074,-0.016219940614154098,-0.02283831790908056,-0.025999939302320776,0.05551233473925676,0.0291050443631176,0.017927719666703767,-0.012076706671756005,0.0008380032767452378,-0.08289474618939653,0.14563136596221476,0.058602749290058924,-0.11519699376844332,0.0017561466787024715
PIGF,0.004036777334452698,-0.08035769484378052,-0.017299300713478717,-0.014107297351689129,0.07700204272724098,-0.024160340273490927,-0.0007779351138536803,0.0010903112874110971,0.04323434911029678,0.07397533376989254,0.008690432796712451,0.030935828344068418,0.21258220176231124,0.1129488759765749
CRH,,-0.0032630412416730517,-0.018029317801204512,-0.028458875249672555,-0.03869262746683178,-0.021604778569243078,,,-0.019476988252367166,0.032412534477251516,0.028157433047073785,0.03240914364621462,0.04008556466691284,-0.01835846749499684
BDNF,,0.033384039516407144,0.08439036284233332,-0.005343950442495277,-0.1087285750983051,-0.00455179241476709,,,0.027228257087464167,0.03325731888761558,0.10815695181793981,0.04908315217185988,0.11024288604676405,0.15991797495098975
CCL5,0.02503865876232866,0.0912215528369497,-0.0011474901647349589,-0.01063929943385828,0.10447110319300129,0.013701083982335311,0.005483450570797282,-0.051363767878262294,-0.019463012941960157,0.05759512435256065,0.026293410597280666,0.0103033704205451,-0.06515396532976712,-0.06639306693763786
GAD1,0.017498787775051688,-0.012341751202317213,-0.0025667333272661914,0.0065786096548545074,-0.0927764116746413,-0.02130296353582561,0.04323644719085313,0.08860552616971092,0.028588170743226688,0.023146727805620222,0.05479643773504332,-0.0008764777270304656,0.03589284563271249,-0.11276951595671787
COL14A1,0.029953464891746485,0.006153711123048252,0.07780958390200293,0.051734416756814144,0.27212547232315576,-0.020780042809310676,0.04997260651718798,0.0053655090730385475,-0.0486868787823464,-0.03336307568673849,-0.03667646563778567,0.043584534751333,-0.033270992315644767,0.06287356047239397
HLA-A,-0.02116857688868101,0.008566061383415117,0.0380990639264569,0.030806900263752775,0.17054433603081134,0.03739097840868122,0.07217272084052302,-0.0473687738501719,-0.08185125043535586,-0.08850671597963315,0.1901352213727423,-0.06652858104864989,-0.1807726463806142,-0.14575748826834603
CD5L,0.07503952801333802,-0.020060542765910124,0.004434403452062283,,,,,-0.02988603664894542,,,,,,
FGF18,,0.05758388962946889,,0.07031851495955517,,-0.01470580601832456,,,-0.02086472112254646,0.12433487123068453,,-0.023661347891553552,-0.0038001435302248464,-0.012401857535852327
ADM,0.0123256793306261,-0.033502935424369426,-0.017085851291400438,-0.003850689581405767,0.08440353707085473,0.04718444278281864,-0.06242566933796158,0.030022774298799806,-0.08741300451529294,-0.10346156705038836,-0.06160071988613953,-0.06254465772245874,0.08516955134705621,0.19086228788019863
CCL15,,0.0845195744992873,,,,,,,,,,,0.015081451383186782,
GNAI2,0.04884483715711091,0.07878980098815584,0.012525516913161493,0.019324466117926525,0.14439058859755896,0.025616284094891792,-0.01640490487048277,0.011114895662105764,-0.009674848936555479,-0.03463543894255069,-0.062279845805281675,-0.04019218471934412,-0.004171070853674695,-0.010122053402740682
HDC,,,,,0.0012412766820794096,,-0.047654063731544086,,,,,,0.08439119383363804,0.03475104483185715
COL11A1,0.017091119243261392,0.007440200472588627,0.034036185611541286,0.013277287291642913,-0.04574673823671413,-0.01782661012097006,,-0.04714445647786284,-0.0030549534876821256,0.046819075093235095,0.06341911817328419,-0.0269140103898081,-0.0050114440648256365,0.17726679259110928
NUCB2,0.03854297146014264,0.00684128034074339,-0.022376699960374287,-0.0006609351764541324,0.09294854464720069,0.03710471304525726,0.009153244495529473,0.014366027837062294,0.009788195463818077,-0.027761846162139468,-0.039544756492337574,-0.04447626992351918,0.053297577125229825,-0.1766489429848246
FGF16,,,,,,,,,,,,,,-0.008230639530771924
CXCL1,,-0.03967747707525107,0.04738675087679924,-0.01511618450028877,0.037333881021333865,0.043935512030850776,0.0244330437922632,,-0.017767550389315632,0.016555733711686314,-0.03083903840967008,-0.0016289728908686115,-0.030006513142256313,0.14347792147851882
VCAN,-0.016397473172795496,-0.04279476757535275,0.029249858944396686,-0.01526970057951295,0.1169999436365862,0.0014185124064609058,-0.14287015022385266,-0.0223092757526176,0.05561509498281839,-0.014230326051967739,-0.05487419690277995,-0.06492065011307262,-0.11653070270907866,-0.06979110047365035
MMP7,,0.049896284469440395,,0.014495492129892101,-0.018366226751689946,-0.013553774524582658,,,-0.015069253291271992,0.008952500767729502,,-0.039588647520410025,-0.08885664802578977,-0.08405916427481624
PTPN6,0.014033463138008712,0.04840322894485544,0.026015868773660755,0.03810726863707391,0.11260621168043906,-0.007029014004490661,0.08225586680519774,0.0024718617111428587,0.020092850948294827,0.03375948627724222,-0.01820466851668965,-0.009649760494516924,0.049242053541499166,0.07928279592923815
PTGS2,-0.037562352784777805,0.0019990592181924035,-0.0172609585273211,0.02989476545551004,-0.13547540709161765,-0.021325117631687953,-0.06549763945032974,-0.046173902376731434,-0.06156988947211476,-0.07134393335092629,-0.0009795257575316197,-0.009439523495765595,0.17190317674303357,0.038369677480590045
XCL1,-0.0278025167971153,0.10424375023927442,,-0.0009671777454940635,,0.014282096802379624,,,,,,,,-0.027779348691319282
CD58,0.12705377476782512,-0.046566259438375425,-0.03339201718043369,0.022464738475466227,0.1324612751791314,-0.007518027688507774,3.647842935690922e-05,0.00032273770050342347,-0.00823980375465105,0.05935769784897943,-0.008932544051061338,-0.0423530089737648,0.03612770009068609,0.07113698195973482
TNFSF14,0.037939097735652585,-0.006567059350846633,-0.0201721779753252,0.009849941873719906,0.0864097136849274,-0.004626885203169645,,-0.03569511932450453,-0.02691981886650077,-0.0058018156978373175,-0.06296296810389372,-0.019771028771945295,0.03477085540661799,0.031590777953454566
CNTN4,,-0.012181273882968276,0.06553861744954989,0.11908591898883991,-0.06521467786538178,0.046595049948391726,,0.05255913375118993,0.14914366997983258,0.059304571904723186,-0.04257482298439007,-0.023821765157341534,0.03603753606618014,-0.07727116398548636
NTF4,,,,0.016511533064526247,,,,,,,,,,
INSL3,,0.10165233774136734,,0.05466910621546988,,-0.015628927554291967,,,-0.029938195978857926,0.04743517450119175,,-0.019771026861745568,-0.03631069680004165,
BTLA,,,,0.02175174600597604,,,,-0.03353935840313618,,,,,-0.04461166831056351,
MFNG,-0.04480913789106338,0.091540428940288,0.006052876527137768,-0.05542549688210339,0.17129938124138788,-0.01760778193940933,0.029334310339149103,0.022463510079592085,0.05043441315517487,0.1291292813981405,0.0020748628965719836,0.09305144721559397,0.04266633247667573,-0.027828595858340535
ICAM1,0.04809118952417036,0.03123566856205868,0.009647264566127255,0.00023707872276488475,0.11639261753647215,0.05335307312288023,-0.06681768857852485,0.03239761102652251,-0.0402961083064237,0.013246995028692116,0.05195049235412956,-0.03255738493510794,0.1778598808402936,0.0717851985945338
PROS1,-0.0013447753612667284,0.010338078395941279,-0.0030365192317394043,-0.04700504858584786,0.17585749682405324,-0.0019308772049168009,0.019461857523465048,-0.010475276938427954,-0.063264217875665,-0.006415216893537555,0.16115545688043678,0.023957725869812166,0.1343758119507987,0.11256717207698355
CLCF1,0.048383146378990875,0.00920733137436798,0.03476158472547388,0.023050900959536,-0.024858194689222846,0.01581506318985377,0.03895520196462968,-0.014786542350417344,-0.03581427390109159,0.04989485220788366,0.032350810538919916,-0.02418527916187163,0.19498819475856696,0.11422554457753858
PSAP,0.0232516383339986,0.005616792173471814,-0.004019141570407598,0.007119320649866141,-0.06528380715780165,-0.0010049985013137125,-0.02512856245399792,-0.0299630467426952,-0.0565264734686445,-0.028113198818618262,0.0735376755551143,-0.027454631468246726,-0.010666435749935267,-0.24354546345811928
EFEMP1,0.08353114271078832,0.04420868986554913,0.003160466026006433,0.04546136855722092,0.15454221450000113,-0.0047205143712535655,-0.01756511628646853,-0.03242003787973768,-0.02830827858202675,0.09204082243439048,0.0822340739638046,0.014863937025001061,0.0018999690286812358,0.1306703466127264
C1QTNF1,-0.07371076314198854,0.0159253111217477,-0.031766043062557654,0.04056072750987216,0.2224232667904972,-0.000977149534743751,-0.03433912323973851,-0.04741271168447706,-0.06277376548329835,-0.047467446624742025,0.18348661503158484,-0.027004135561712005,0.2183882285211352,0.12969956879058564
ALB,0.05347864350718012,0.03868406358095787,0.021213801661651915,-0.01797436319449405,-0.03080703462341432,0.04678192346534807,0.03657929861942965,-0.016664158971130508,-0.03387854751000091,-0.032779702625271384,-0.059091175136511104,-0.021018807010105913,0.020721220792268822,0.12195001579215303
CCL13,,,,,,,,,-0.01998341588090046,,,-0.022177314967647927,,
EFNA3,0.018569710246693235,0.004069433852286259,0.017718792390619482,-0.012195548685142823,-0.10454085980719491,0.009196450632819143,0.012510432282880223,-0.0020759005560004517,-0.0066688601080561955,0.021498341745731796,0.034789569247554504,0.09823636101769247,0.12586950614996542,-0.09069209920955236
DRAXIN,0.001167248720187,0.00606918497393693,0.0800000285063279,-0.009856540442211171,0.06773482144322317,0.07209671528935999,0.04892639001709838,0.06776147173721696,-0.035491445948725386,-0.0038133150252517467,0.0872230622554551,0.03836109587682006,0.0654629957291846,-0.08557928032833766
RAET1L,,0.07255985041541248,,,,,,,,-0.018648610903326944,,-0.008457402331722675,,
NPTX2,0.08531345599149352,-0.005058789406665889,-0.03949912853385588,-0.03565474850942562,-0.11814232736614955,-0.01501298696473747,,0.011499108278885305,0.007673421736742127,0.07144512699228232,0.031342916911636536,0.024962729441330708,-0.0825701619857255,-0.09403265508777514
FGF11,-0.025081563119859,-0.061576798224876265,0.04713928886265912,-0.01968053150663321,0.1457581494309518,-0.07692162118430422,-0.09050879583256664,0.07736856256796688,-0.06544001432310285,0.0021772344491564673,0.12309350198865744,0.07554911147856813,0.25321952780338197,0.13436248056018502
CD59,0.04142738098332734,0.04726935050621534,0.0204117367122739,-0.0005081502710250283,-0.04715413052123553,-0.022109705671026717,0.023238960300767674,0.09158827481686008,-0.004075661254050142,0.00016222409774043945,0.06307024443586447,0.02170783948794381,-0.167448903284111,-0.16015570984726268
COL9A2,0.0446771644750842,-0.0034703741054423996,0.00146335033128023,-0.055240023820879565,0.0049044686199632365,-0.003036022681561083,0.016727117103612302,0.0036099522429724946,0.07629211196577862,0.04728931823909616,0.004019335982070114,-0.018094415938781694,0.05966317789629909,0.054322508228588334
DLL3,0.027295961449754248,0.00248122514048944,0.024699155705551788,-0.02946767265400974,0.05987605943535698,0.004594972402750377,0.009126245516475295,0.011979026881875788,0.09434681283546875,0.016574575418815567,-0.0017256885325096162,0.02200031781989409,0.12096972589646471,0.009433606459734732
FGF5,,,,,-0.024531468243842905,,,,,,,,0.07374675680346028,0.04950860273561132
LIN7C,0.022224724304937275,-0.01619214875008847,-0.033172161132837226,0.0041789413663350875,0.055542681093490025,-0.008044346585634665,-0.022903331975748037,0.02840810509136383,0.008139424387506158,-0.05699709660893617,0.04003288148917382,0.03968129289295467,0.0991355006125611,-0.004536142933318503
GDF7,0.03830024180985519,0.014270197550969851,-0.01694456252785825,-0.010581405557289822,0.021137465125564553,0.019134479478082656,,0.03470923946907881,,-0.015986497490193485,-0.037734313748993886,-0.01607269081399995,0.0019667329673757517,0.04637177645906896
PSPN,-0.04608039268875866,-0.049520204578829115,-0.03052961777073698,-0.017555112633181175,0.01248336317496458,0.043232880017719855,-0.022466465546231797,0.12740969883940617,-0.0521793737563782,0.020636300444903385,0.01910739923821259,0.01753462346363383,0.14209201919753905,0.040665455289293446
ANGPT1,0.04317799749644075,0.0004498613431199711,0.031617582390146184,0.03605656326390698,0.09396897123994623,0.015036981760101672,0.1724181752413109,-0.03998455507826217,-0.038238222459219595,-0.014725893622448779,0.043909010394106635,0.021681367331051346,0.10308140123669668,0.052706758139376794
PNOC,0.009000720317381434,-0.032035835020618485,-0.016073800093174207,0.013794739730308847,-0.09805182639711127,-0.06795360132918897,,,,0.00652701698632063,,-0.01905483142029733,-0.011359560366365026,-0.22241342297545028
L1CAM,0.04399795824768512,-0.051019642617867025,-0.015656385019671096,-0.042630720016467075,-0.08375491179281813,-0.02670833117485875,0.013472293172928125,0.04240596233954567,-0.020570894086746512,-0.06007829939457369,-0.01567240475393351,-0.015499577411897641,0.11925193488877359,-0.22982611997894714
APOA1,0.0031080760878700315,0.05135350638220753,0.004849173833712958,0.01656960422287311,0.10005375818723083,-0.020351582450468246,0.0324581101743154,0.010111938859442707,-0.003093384526649358,0.054757382283552154,0.09914518126076977,0.015085927503305764,0.0900421853551586,0.09790119954244797
PSEN1,0.019153847835933303,0.04323503518835111,-0.010050803005407399,0.034028752553319525,0.008682024851089895,-0.0007158845222897646,0.03477789583697445,-0.06409557524104659,-0.0754767349302061,0.015712448760600937,-0.03903486007985563,-0.006702607508169556,-0.016034986328273618,-0.07739864538799306
CALM2,-0.02896566209486979,0.02681275682070253,0.02333443522884459,-0.007284562949639266,-0.19322728469297482,-0.03292608830377366,-0.0288231088656927,-0.006713705561387811,0.10347732355661493,0.06808674798408806,-0.04789455124942496,0.042838288866487266,0.15075647221460378,-0.05878786492996878
CLEC2B,0.022939160962542133,0.024126740299200353,-0.06612480512570454,0.014734274478956765,0.1641490039613521,0.030196770401732555,0.07862238964750258,-0.062412044440928655,0.0056540464873673845,-0.048164210150989206,0.04196238795798283,0.010483637208765745,0.05181586350569526,-0.03019348531930087
NTNG1,0.03578582743293055,0.041997597990265284,0.0031364934753005352,0.012696477156738974,0.020345398460227437,-0.02256765681741509,-0.03696553648910471,-0.029179054856896838,0.007826370530400986,0.04348521198610767,0.11132149213862412,-0.01907671847347734,0.1419577611252808,-0.019423200216840332
LRIG1,-0.07339100551670984,0.010226823354564835,-0.014213990207674236,0.01045158522258892,0.06836840020666234,0.03257603970264874,-0.03266474745338654,0.030262338187943976,0.032305011639835596,0.03145071970673234,0.14887449435061548,0.044374905430890704,0.10849934841950548,0.11471235696888692
CPAMD8,0.010788516476460024,-0.006998119876454808,,-0.026744020348784384,0.012146460753308563,-0.017336089155724096,-0.008147687307429213,0.06738645518493884,,0.07276218626193283,0.011254913673664156,,-0.019171584636155748,0.05579167989926196
GHRL,0.019165645507204905,0.003400408084985225,-0.021492347608409602,0.051672178752344755,0.07187763507792105,-0.01128326361345507,-0.07598720646515494,0.021646386264002872,,,0.025576969172416957,-0.01738573564899154,-0.019609442025354293,0.03404126088400637
NPY,-0.03717439753132399,-0.02517472256440846,-0.06574070265920834,-0.014546347680580364,-0.06038878880080307,-0.018174900443450857,,0.00718243674303492,0.016763674234091613,0.05254481836339272,-0.05739282478653246,-0.05560042751274397,-0.02279356885833475,-0.0866500250331378
MMP2,-0.05509135426671039,0.029982249060238494,-0.06144294368547028,-0.001562818555513779,0.1718856714703163,0.04469049335758153,-0.0005510373143339419,0.072156250047372,0.009552034720140186,0.02321582415570947,0.08932781124469213,-0.00025884428912221157,-0.16725734354378322,0.0394983729991672
LHB,,,,0.06412271140059098,,,,,,,,,,
PPY,,-0.012169792161147256,,0.0030053419488493454,,-0.012669860786994714,,,-0.029505230588385885,-0.03700096916782955,,-0.035249842487650014,0.02083997391725851,0.01800443084646369
ALKAL2,-0.03794647936003104,-0.028768979890827776,-0.013600787629987066,0.030383824394654726,-0.025162053253688477,-0.030561746715451834,,0.11477209688619204,0.004736023668756454,-0.027012081513231225,0.00030261756006872906,0.01718423936930381,0.09762095192750218,-0.004164865484569223
CSF1,0.009465109012134024,-0.007612064546050208,0.07356133267811685,0.017680413674279388,0.08952205961675014,-0.014382353211896137,-0.02081986642641682,0.07979417754495349,-0.007536826925853784,0.03426469820569773,0.09333148625985342,-0.06246052943142026,0.12978538015051574,0.10943839144975238
SEMA4C,-0.05541607369899288,-0.010174346134558254,0.013365986841594775,0.0048246720504557025,0.07979616214980795,-0.010775515417853236,-0.02102413217059677,0.04579355796809458,-0.0048950539681209245,-0.021966008238326513,0.03118297397121679,-0.026314565666305377,0.05179278652795363,-0.05070647248662365
BMP8A,,,,,,,,,,,,,-0.0219666962934099,
ICAM2,-0.041724084372690755,-0.018268974303385685,0.035472827790203304,0.003078334823988442,0.1250223021006491,0.026464398709680745,0.059794865404744706,-0.10061965320235011,0.06984325753376724,0.05425869166760588,0.05128356722996262,-0.009086127773915967,-0.08612770871921586,-0.05997059273487977
SYTL3,0.027470123971470733,0.014253776529010592,0.04606761803035505,-0.017801447887561845,0.10238297611971922,-0.058469722111881686,0.09065361931942642,0.014952521786027392,-0.054876975610479946,-0.019730062668910933,0.056759195471132694,-0.020549905317461706,0.021639486108149482,0.1113036356270189
IL1A,-0.02944437853802872,0.053209125164559355,-0.027138526124954786,-0.009220375406150047,0.06289796058979363,0.04312722315767741,0.03348425521383279,0.029669815587103673,0.02178070571330642,0.03781962778680348,-0.038465370979076596,-0.02563676528719562,0.000843003576433948,0.0783285179160122
HLA-G,,-0.02360559772008706,,0.048321980866037735,,,0.05464289751542212,,0.007245733421625936,0.004771067710267146,,-0.015715715546860395,,
PGF,-0.025614385158759415,0.08531918690789476,0.0792148078803392,-0.04746990527352234,0.13403704049902415,-0.027875397062845014,0.08178573984996376,0.03717859227652738,0.019093202104321635,0.06042468920554092,0.03828625535653742,0.07383109630046476,-0.06818040150768201,-0.058495293762911196
LGALS8,-0.006416234084619087,-0.03249182239200887,0.006259810540403134,0.013262034286554607,-0.008254340170519944,-0.03056931968522114,-0.027302630820161548,0.012223841622388073,-0.029159043615216262,0.03772279392723051,0.030497393556615703,0.07264107712503037,0.09849021489211575,-0.056941448348300956
DKK3,0.017998409271825343,0.016235381662369014,-0.031141788685977955,-0.03495394853338395,-0.09343683273856437,-0.006934411083778448,0.050177633049819946,-0.020710875803065017,0.017583582170580838,-0.0079989234688672,0.0707571423373256,0.042146475334209704,-0.07773563376301913,-0.29605228275379175
COL16A1,-0.036068830242102966,0.027613265064302398,0.0009802645612821937,-0.0457112295240598,-0.0035341534624519218,0.020705134080577975,-0.03893905024160517,0.020616712720258622,-0.01365914351906325,0.028425329949988705,0.10156493496648006,0.020585980453862864,-0.061727755707029194,0.05817800574654645
TPH1,0.07441538441624493,-0.017332503758432805,,-0.01888632098771141,-0.026380706221324365,0.008723513674708132,-0.04001835108086962,,0.060996800200833375,0.0028909760237812755,0.05191231680254064,-0.01105143666590902,0.041448245176216626,0.15788597215889577
TNC,-0.00695064339256492,0.048159293665156346,-0.07084515150098984,0.04019406210042031,0.15659071027436688,0.014115355247226527,-0.05919088823164738,0.05250942444683446,-0.07386718527064784,-0.013837125520467855,0.12707970087825413,-0.016674409056108855,0.1344566405614923,0.03770121119246886
TNFSF9,0.04696748933167609,-0.01986359518551826,-0.022743617556240985,0.005812611871483784,-0.053201221972811,0.027714975762928955,-0.04060447796295325,-0.049509385809258184,0.06652452333449788,-0.016883541620047533,0.004878281119200433,0.007107166454659483,0.06647266305190493,-0.00565591494067134
C4A,,,-0.013402966574736998,-0.005702683154226436,,-0.015019484459162256,,,0.054080238092382375,,0.01191340648545761,0.02918641333488774,0.023441043589579658,
CNTN2,0.025520092163194466,-0.0076141569464420605,-0.03485218953344803,0.05646704971786571,-0.023428222947485068,0.01375605938586213,0.07329338500733391,0.028349764293908786,-0.03360601215150493,0.041518930501683524,-0.15762861707930775,0.041356515129045424,0.09631684801023602,-0.24838616510687522
F7,,0.0028415500336870536,,,-0.022192001488877563,,,,-0.028031010869296956,,,-0.016072692368189877,,-0.018200823170111843
LUM,0.05300662281581017,0.03931112979393266,0.013529448057337572,0.03525627616834039,0.2221614468273886,-0.02008252296754517,0.05216235629398906,0.1521771815910895,0.09255809155943603,0.03296966305515457,0.08018823779353339,0.02169999753417285,-0.2075795888574467,-0.004293441900107808
IZUMO1,-0.024212919313769007,,,,,,,,,,,,,
BTC,,0.006958262238794772,-0.005800483176906694,0.04292486476615197,,,0.026537513736990318,,0.08643465913928654,-0.027242591729599402,0.09375120850235648,-0.015553854622255081,0.02377549417009956,0.10259362157739155
APOC1,-0.008258296456540781,0.03659747888255907,0.010721234202955092,0.004413211688086752,0.19563331656571517,0.03031131950558165,-0.026658773548079606,-0.005002312550234297,0.08955211480176521,0.07257015831479102,0.03188777871509924,0.09045466743609407,0.022688074162415823,0.13766086413817177
PKM,0.05058771314034595,-0.012595965170886516,-0.00013105598297298972,0.025922919029103212,0.07101696066354246,0.020201409656083157,-0.05077174286001554,-0.006803711642248203,-0.11142896801428724,-0.05857431017601203,0.14944411615946848,0.012447914164774252,0.2173890850400612,0.04607192107128784
TNF,,0.04211027170619161,-0.008131601626987514,0.02937100505044946,0.04036361654728404,0.015769508729730444,0.04432371393906628,0.062063800072784545,-0.019683208634695477,-0.018648615989739766,,,0.0376884016970942,-0.010458513886331131
GNAS,-0.06758889027121694,-0.08907734329882641,0.04561587393603202,-0.06036535178379633,-0.07758141330482392,0.02578719918407438,0.0072856672369903275,0.07129524666963086,-0.04887589785775399,-0.00892242117301841,0.1947405076693286,0.027664635094601202,0.058309406570527626,-0.20945871510459813
BMP8B,0.015123619396277991,-0.01438790166108808,-0.002729619542948069,-0.0002119313886742613,0.06155364543725233,-0.0169708991033793,-0.02624832925078571,0.05613739628098807,-0.004034493557407234,0.007772980632494759,0.021418663358551207,-0.03003026587202568,-0.0023659185255512157,0.047229392830428395
LIPH,,-0.017332499491305893,,-0.03498336945298699,,-0.012109810297954608,,,0.002622620819378635,-0.020791602464414995,,0.018877429780850653,0.047260070083983044,0.10384002832890919
CCL28,,-0.010087480764699248,,,,0.010249930716643206,,,,,-0.014862193626180945,,-0.03408043832013579,0.05004369115887794
PTPN11,0.06464128630193611,-0.025034147148457305,-0.008044449026392383,0.00885916926824269,0.012623228769532877,0.018732729907715264,-0.001885009919694668,0.05191810405692538,0.00975059958180346,-0.0421796918181619,-0.07186391474617052,0.053048696530900004,0.11469131316188638,-0.1476032842383845
