,UKF248,UKF266,UKF275,ZH1007nec,ZH8811Bbulk,ZH881T1
HLA-C,-0.06197470335720574,-0.06624757380239829,0.023189362054312573,0.0011105231870085618,-0.0223719293421756,0.0028351954242180058
THBS1,9.990935673290683e-05,0.011880857534081532,0.015057788633551925,-0.0030983165723802155,-0.04068040979306509,-0.023834697190409166
HSPA4,-0.0014940195302925038,0.0739953542051328,0.0003049892452829197,-0.04334746322767357,0.04719895972234163,0.05984779172632991
LMAN1,-0.0552099068926581,0.017880489356057926,-0.02145812315531147,-0.039921185858541236,-0.02471551249332242,-0.006579290739229772
LYPD3,-0.021513951915211584,-0.018103647840598855,-0.019411034485879074,0.012537596883972489,-0.03260851191778902,-0.02686763256456244
APOE,0.0015872641278278068,-0.07444248848145331,-0.0022581892693925836,-0.041464149567450065,0.008378949575757999,-0.00036371145925272777
SOSTDC1,0.07382754108813329,-0.02470873861004738,0.010996161456759997,,0.03684081024212665,0.023411081351692266
ANXA1,-0.02985626776278037,-0.06290986144014951,-0.013298373050569337,-0.029629101217435956,-0.006575233474470371,-0.06275094674146035
WNT2B,0.022357463826170286,0.0773618824140819,-0.04332575105996789,-0.0877937487633512,0.004097441631207882,0.008091282846137249
AMH,0.06610793003316891,-0.026220913404996164,0.036053304099786514,,-0.02556583777228123,-0.035950713946018925
GDF10,0.06817367322584103,-0.030225850387745473,-0.018671160506818184,-0.03936682904459068,-0.026243568594335537,-0.003555307580903519
EFNB3,0.0005118667032826521,0.05727729096317262,0.012546555859173724,-0.12170585761010823,0.006032760042071747,0.03558379321499356
LTB,-0.0023449025334054416,-0.014985304695381776,-0.012106048004218752,-0.05924004018007888,0.02218076668347383,-0.025507817717993576
ANGPT2,0.012367058980567065,-0.015542844220700016,0.001248678178277471,-0.06984883567365512,-0.018252087196618843,0.03018342152706303
NRTN,,,,,,0.08386564906730753
ADAM17,0.009539116971269699,-0.06123050172973395,0.012223584669666868,-0.10881486141175598,0.02270986682294443,0.03722971433188751
LRPAP1,-0.0629679859505744,0.02616258793100993,-0.01926062763328053,-0.11065959058673157,-0.00838899363985509,0.021365065128530765
NID1,0.005741386979215836,-0.008490760100473081,-0.027601737567018707,-0.06636938383531261,-0.06098337638412956,-0.022091204446936005
MST1,0.019728250679786997,-0.004118024241041969,-0.005991258569435822,0.07040749241819763,-0.03531189336210452,-0.009647495198100068
IL13,,,,-0.03410020756084705,,
DCN,-0.05502353864310569,0.03969532441055529,-0.01309333962988777,-0.04512425582646562,-0.01290157627090697,0.002277025006978072
IGFL2,,,0.0006878197124930266,,-0.01688402002114429,
COL7A1,0.019843455453374997,0.018063222662713176,-0.024362153171059865,-0.009425305373007667,-0.025014271182309027,0.01786066587755224
CALR,-0.02347500944988492,0.0027048532013392228,0.03567565839603939,-0.015828143888537958,-0.04756217806061741,-0.036080475521770385
PIGA,0.006613902082000816,0.04955663064515426,0.0014511619053620762,-0.03847632115450729,-0.010815880869965551,0.0012392437394130036
CD200,0.008816387064484956,-0.003849488440357523,-0.009468087403962738,-0.14508942303448377,0.004295910397868906,0.03181846622094842
GRP,0.02929720656793803,-0.019489409298874195,-0.025517866520887507,,-0.015917464293266386,-0.016475586898295022
CDH1,-0.012816955655660597,-0.022552435086741315,0.04984585884672998,0.10754556652250503,-0.044478484052265524,0.0012724103111087558
LPL,0.06811703140111473,-0.012358558464007834,-0.004275887406749102,-0.02464652786869693,0.07876225102130126,0.039748555733537375
SEMA5A,-0.020547845871968017,-0.022761668655997148,0.053692795230126995,-0.016764860386987664,0.03770851500109855,0.01957639317690677
SEMA7A,-0.04116742906414363,0.053382837787149626,-0.01577467223635432,-0.02197636470290575,0.025119007283256497,0.02731521785221784
SEMA4G,0.002119813499606741,0.00483797048362911,0.007629825409710163,0.02133680457562404,0.01425253524868261,0.014348105735556145
SEMA3B,-0.0563086390616739,-0.008423109679186414,0.026840311237481373,0.018517157672697432,-0.04759902461725766,-0.05139687797862037
RPH3A,-0.0027857650313790946,-0.024299230700489755,0.0051866450407124665,0.002632020829504061,0.00446349665680294,0.009704348826290694
JAG2,0.03324215335909925,0.009045566132256965,0.005593186851380434,-0.0017853875598870619,0.020589232583830407,0.056539359297176434
CGN,-0.0332399368404757,-0.023704093463757524,-0.047819532323163064,-0.06294287182052916,-0.022091921037930198,0.016367021107562375
GDF15,-0.002280896287709766,0.036918131108871766,0.006698277996686877,0.12488613084394047,-0.021796627387965378,0.0016013058576063333
SEMA4F,-0.013003173535473004,0.03183318943508104,-0.010247749311896428,-0.06634614160176339,-0.033416885923153165,0.05699777720683117
NXPH1,-0.021851315842797134,-0.024170624736637412,-0.041424802858121446,-0.10852951457259377,-0.03512721949988136,0.005859264435939361
ARF1,0.006141898654644521,0.05832845049548577,-0.013261506385096513,0.03230764739740602,-0.004508877652150836,-0.013342298300105786
DSC3,-0.01189505640690672,,,,,
EBI3,-0.0011785206530689173,0.07143970007889992,-0.0053123929315095205,-0.009865059513756672,-0.04061701901484001,0.011389339735726922
TIMP1,-0.04450632786771391,-0.049865427839549205,0.01704407228702947,0.07746612840157574,-0.07752379712900682,-0.03858774969263082
SEMA3C,0.01228784289429411,0.023518003781699458,-0.023790672822625775,-0.08195611952031513,0.010575934221531597,0.020917776677567154
GAS6,-0.01646934952293624,-0.05023114718892786,0.06743641074639427,-0.0015550930317870199,0.025861202233040812,0.07245327016355374
MEPE,-0.031853202116706586,0.03613344644810073,-0.0032040867098470905,,-0.024255983619482675,-0.025424712590647144
SERPINE1,-0.040642725222941815,0.03579098544285464,0.0373574778400598,0.07395932177654108,-0.05354206927395401,-0.005390067081273893
RSPO2,0.0015702456605673468,-0.037699026333096776,-0.03280564436761766,,-0.0228523066963449,-0.03424848168484404
SHBG,-0.015407614171208922,-0.016087415784677574,-0.027915923603245237,-0.03250906372592163,0.03337470758630888,-0.023907318114528425
LGALS3BP,-0.06189131526299581,-0.008844377986185146,0.007240515190179238,-0.05080894687464602,-0.03377829946945672,0.009478432050416293
LAMB1,-0.02839840338086396,0.018809504944260667,-0.0012208878930152448,-0.0412177142852471,0.016281097995531443,-0.012592027176095078
SPTBN2,-0.006725294071404357,0.010896368712556706,0.021842385804900118,0.041355781195015796,0.050194938704873064,0.03252166639333599
COL1A2,-0.03437498373099771,-0.023404872694769457,-0.018258853841575735,-0.057985775022228056,-0.06258818559705528,-0.017072956424805375
DEFB1,,,-0.014642927132990828,,,
CEACAM16,,,,-0.04037134089328881,,
SCT,,,-0.013458654508674717,,,
WNT11,-0.01704947888997077,,,,0.014791835562989965,0.058711050570255295
LGALS1,-0.04477257764768107,0.004985126734350659,0.020477101919818424,0.11654807936188487,-0.07255894658809221,-0.04953229678298127
BCAN,0.005149577744902633,-0.01945375941996715,0.007138156892013066,-0.057197364163746274,0.07443527101220805,-0.028326346377624215
ANOS1,0.026106836194555044,-0.04441260722415445,-0.025343517815830226,-0.07529817329445038,0.04119239955088025,0.028729897896386993
EDA,-0.012481862748078939,0.06511489207636549,0.03068580968462449,0.007175940702916843,0.004701034913104765,0.012758892923731177
FGF22,-0.01774925760833566,-0.0070638026578434794,,,0.03441616472875097,0.032076044510730005
SHANK1,-0.017049477795415303,-0.012734175224439925,0.008615042159832243,,0.05998669241302229,0.06429054593246135
NPVF,,,,,-0.01453704968660861,
TGFB1,-0.016762060204218835,,-0.014619505582747095,-0.043515131058321894,0.007805471752623834,0.015353618366003505
MSTN,0.030063330219224915,-0.008601496643638925,-0.03555754209699469,-0.05433694933142407,0.02564906379178299,-0.025558771605459996
WNT4,0.1055356757790033,-0.025990137084811044,-0.020680815005690804,,-0.031044391664397722,0.03683628407547202
TNFSF4,0.00020026896394871366,0.03132795453019762,0.030164134236087634,-0.0013137179489938066,-0.022920166259054395,0.036387522544343555
NTN1,0.026075897305198693,0.029591785304855192,-0.01420275767524658,0.005206911156641077,0.03557833360008675,-0.0003457943061271787
CXCL12,0.0018569256098920053,0.017469400207806126,0.030669863299035222,0.10256097825746262,-0.020622063961953045,0.06826228557092257
GNRH1,-0.03325578993427099,-0.012954207112625155,-0.03121481842554698,0.04988907249062864,-0.03251775597819966,0.07031538398900258
FGF8,,0.00197972603777352,,,-0.02006532686627762,0.09557248151001833
RIMS1,0.02384134546321772,0.016380722825513915,-0.02620039004639501,,0.02724715851393399,0.00742903565364354
FGF14,-0.008097526954398481,-0.034394331058081914,0.04595775135015619,-0.00032032132412856723,0.008955874057595474,0.025807026100574147
IGF1,-0.03505231333601741,0.009863327145247857,-0.035038295175667415,-0.01650794010289235,0.0011596164473913436,0.052464771201671846
TNFSF10,-0.03765095636240836,0.02904075037745828,-0.009415341616614128,-0.02648350943676928,0.008204429854533379,0.07778361477910363
GDF5,-0.017611342490495202,-0.014985310515369867,,,-0.016202745969847332,0.07319351773589675
CHAD,,0.03413927308178691,,,-0.02348570908180519,-0.02347865274079862
RGMA,0.05199174888097513,0.009771783886252453,0.0274576690102685,-0.12754474863107867,0.09114142452738982,-0.027466524105017223
WNT16,-0.03670336768129382,0.2417946412932271,-0.023151230334524958,,,-0.015021002654559433
CX3CL1,-0.050091517767087756,-0.007201385214188685,0.0030996973974516564,0.050467420903136564,0.0110151472280237,-0.04712934519995008
FGF1,0.04478784791152587,-0.02601210857720196,-0.04633659500620119,-0.022522899000154736,0.02312561026910628,0.016996818553244288
ALOX5AP,-0.045213168254971375,0.021543488458934893,-0.008271009312566177,-0.054061027066365175,-0.0336606062876031,-0.012798565124461045
IL1RN,-0.0387855612805392,0.06401966420371885,-0.02797019778399569,-0.02151919879357454,0.04687378898309492,-0.023614255032404337
PCSK9,,,,,0.01049494589331255,0.11287472568042126
NPW,,-0.018419814473665096,0.04182264871510497,0.11925753987429281,-0.038057141084334487,0.0014135167038833464
CXCL9,-0.02357108026790544,,0.034836621359946016,,,
ANGPTL4,-0.025263190506244936,0.040496674490851745,0.021249732162871432,0.07091325419084639,-0.0454077840611267,-0.08247915098503038
UCN2,,,-0.021088387924665705,-0.037586094710267984,0.0033790932593145756,-0.016475586898295022
OBP2A,,,,-0.06454614414285108,,
COL4A3,-0.007697266968875254,,-0.027280066582190156,,-0.012196850105009037,0.0092595292298021
NRG3,-0.010024466293934015,0.028907563669419847,0.07829366017562632,,0.08052818702504945,-0.005102929743801639
IL23A,0.053549287689302734,,,0.040852990206492974,0.04520129992461196,
COLQ,-0.009531190523534606,0.032805885709212695,0.001346701406567305,-0.002219557432921165,0.007711413228868761,0.015275317341686382
SCGB1A1,,,,,-0.01938354936342084,-0.016869416039955572
TNFSF12,-0.036603814107165886,-0.013693664906596731,0.008196629218937986,0.015203554638874774,-0.057265770587133884,-0.0068965249033979305
DKK2,-0.019712328229526264,-0.02540552359379281,-0.02162085591095035,,,-0.0003917364015049138
FYN,-0.04268495465638667,-0.024077703252655454,-0.021540326484777956,0.07382734620072061,0.08184077404706032,-0.0032979887104716103
ACE,-0.022128453596610826,-0.0033709654171777343,-0.005375349397908575,0.01597426791420785,-0.003692889109331732,0.07690657569604571
IL18,-0.010120862621875063,-0.01789124830993782,-0.026099900062349173,0.0476739312021251,-0.016959859513022132,-0.023074894985702338
PPBP,,,,,-0.018245828497480295,
CCL27,-0.012481862831935382,,-0.030247123650455315,-0.005632705687771956,-0.00444521103968803,0.052135732046934696
SERPING1,-0.0007866616188219008,-0.016800622689085717,-0.01953865501260641,0.039885196674753466,-0.027326788141951313,-0.02551388635572753
AZGP1,-0.053714396788016816,-0.011064280789229807,-0.004972032000232053,-0.10474818630877525,-0.0014467450681763536,0.008281258923382948
INHA,0.032647832101880526,0.07411615883353166,-0.03839668722565442,-0.02743064466500634,0.009757185648291358,0.0013882453752582184
SEMA3G,-0.04551860922038434,0.028556823424159074,0.04302245890123158,0.02161347420779788,,-0.024189369166426233
OXT,,,,,,-0.014126378953476378
COL6A1,-0.060802283148687825,-0.03657991387216825,0.008324858966276966,0.10601196157991252,-0.09112015051723642,0.006546373858638874
FGF17,-0.0050037762168072125,0.022554854319930526,-0.002159235459663877,,0.008653450573945376,-0.01926014297485606
TNFSF8,,,0.04638809279410003,-0.04257815310200051,-0.01688401820460733,0.08501173338708042
FGF20,-0.024771559965909542,-0.015545539262135089,0.018976814644004903,,0.036914894808288704,0.05761234299828148
ICAM3,-0.027061006225527113,0.05417640937071385,0.01648717185604381,0.06663169593840247,0.00438995584048386,0.02409664496159939
LAMA4,-0.028811905835205164,-0.0033481101509033303,0.013573209106038818,-0.03505219084230929,0.020537511042894772,0.03974706001918831
DLL4,0.01838200521801237,0.020086868328461807,-0.038562814804226735,-0.0630685228712453,0.031046823365325982,0.03189790388480007
SEMA3A,0.016852949966448462,0.02449990813738245,0.02315766241486771,-0.080952018636997,0.03774322962631937,-0.019221460096428136
RLN2,,0.021483322502272664,-0.017586717497111725,-0.045523738721023825,,-0.016475585081513987
C5,-0.015639691824616477,0.07351608175055614,0.03245584976857411,0.03645189219696219,0.0005506914239456085,0.024740251736552733
EDN2,-0.0141025266137381,,0.05623477861953011,,,
C1QA,-0.02846371562977629,-0.04122743081638778,0.0041187000454883105,-0.13824785006353085,-0.004755794863879572,0.005162934462915931
UTS2B,0.07629660633893483,0.013106029118900742,-0.015201826071701816,,,
COL9A3,0.012953472013671684,0.0019070849728985715,-0.005996262109969064,-0.03735120566836804,0.027206992792682416,0.0005807799766279444
DLK1,,-0.02753019950531702,0.0007059934816886933,0.013103730946847254,,
HGF,0.032590003101531546,0.02033930395103212,0.1157391907095622,-0.06259439658313475,0.060278563680160845,-0.03657258919294515
P4HB,-0.04273561932665766,-0.035023915158279094,-0.026907511949710743,0.009671539941916326,-0.07973247749179897,-0.01876125734950779
ADCYAP1,-0.03958374348236408,0.013070475336721775,-0.019056598836617884,,-0.03605542998809427,0.0616951259648362
GREM1,0.10639667738452772,0.01962525543947228,0.05377776182393137,-0.0303329892834798,-0.047308688779769764,-0.031775932221485434
EGF,0.00860336389505948,-0.021755207495583496,-0.019759234052551214,-0.03576827305902257,0.0971467105367198,-0.020743487783253765
VEGFB,0.01183260967078188,-0.08299232828966795,0.013747578327734798,0.08250277307408756,-0.04587363078509438,0.005450010563211633
FARP2,0.025617811878300607,-0.015027970625591972,-0.025227868577497214,0.09014126620131685,0.03073957767760068,0.04140786018637496
BMP3,,-0.021209075538230142,,,,
IHH,,,,,-0.017951318288914147,0.0293241488871384
LAMA2,0.043495540247785895,0.022014702305398214,0.004559086057799725,-0.02248364356713525,0.013188466963979989,-0.015969290314355206
SERPINC1,,,-0.01626458061225112,,-0.014716196170769798,0.030549008828780824
NRG1,0.028014749670757656,-0.008581914059314593,-0.0017455554038052195,-0.037101098862885186,0.020629836983089164,0.021863904781827825
SPINK1,-0.04219775108833765,,,,0.006270090210159722,-0.01975656853739213
EFEMP2,-0.00831481212409513,0.023285882841515223,0.007316823890832343,-0.036620707764774586,-0.022223944628638043,-0.02267501249079016
SELPLG,-0.024232584176407456,0.014164501253501783,-0.023184188048974486,-0.03596533957227042,0.05383589367167171,-0.007266520572291468
GDF6,0.07552279165645076,0.04023476605678379,,,-0.0006044478739713063,-0.02958471689125108
HLA-E,-0.06915020585689485,-0.03381234245641117,-0.029111194200332476,-0.11033405991413169,-0.03139407630330101,-0.012441914685287457
PTN,0.04162460445753007,0.009186964397329522,-0.038198529360583926,-0.10464220189931461,-0.0021690812686374957,-0.011407831014211878
CD274,-0.03797660103451931,-0.030328143939654134,0.0026328475692550687,-0.019701307805487477,-0.03892026730535436,0.021292007027995687
FGF10,,,,-0.011972740236476079,,
CD14,0.0033836457985805357,-0.03579474682571511,-0.0504349831717441,-0.08316410603349193,-0.017955435093303773,0.020223939209354645
SFTPD,0.00839977047031138,0.02118030819800946,-0.017590561026145368,-0.04126549618095438,0.007996273176942716,-0.025952186160225408
SLIT1,-0.004651508734282119,0.09438080419909353,-0.01747446036535952,0.01946115758227037,0.006336739858666627,0.04241005136520948
LPA,,-0.013593859245971304,,,,
CNTF,,,-0.013864226759171878,,,-0.016475586898295022
BST1,0.0509854077856758,-0.021889856186847093,0.02637913945743283,-0.020394229789446876,-0.0029519885179926054,-0.00220099117673422
AGTRAP,-0.0060950700747339,-0.004830343925195858,0.01346066417497629,-0.13182335558442096,-0.02054197321739085,0.002002348156607361
LAMC1,-0.011019567370189809,-0.025481534917184297,0.016247987002930044,0.006586779471661619,-0.02550959471374987,0.01836238921183478
COL6A3,0.002389293366923117,0.02177978222975504,0.0010197347486630834,-0.07036231008955965,-0.07961831794398927,-0.029757452130571592
FN1,-0.05339782648401231,-0.028452062229487797,0.03521575103949961,-0.07224686563639957,-0.07425601009461309,-0.023382499288908246
MIF,0.005572700761074662,-0.055395024354222326,0.0654024198080469,0.09962067121899028,-0.039487308753863436,0.0018070956277645934
JAG1,0.0345614587365581,0.027375437330996358,0.03259357567412865,0.06853520222215503,-0.0074911403966379155,0.019065404386482722
NID2,-0.02812996121975857,0.03765437291724236,-0.028515905015534772,-0.023096897535443743,0.016012355260324723,0.015449665623334325
EFNB1,-0.0190322148913504,0.013125981060141042,0.02532720785563576,0.029376805839504097,0.03847778189238656,-0.01898637044630747
COL4A2,-0.04839894550386755,0.0006758919051773021,-0.00042684313022296153,-0.059169895666558364,-0.025231068364229753,0.029045073349683228
SPP1,0.002268608226792805,-0.07770125559866002,0.017924402990347203,-0.001304120767546338,-0.018983623916753026,0.0019588704813774988
PODXL2,0.0037100918571597967,-0.018659993090021997,-0.04878948110782464,-0.05600180879118925,-0.01602879070310266,0.03372034645072247
FGF9,0.050809449901571116,0.04668536481107468,0.04429539977539536,,0.08169983627819831,0.0012867641582139271
ITIH2,-0.02383445505086173,-0.00438859587013013,,,-0.03314925171656679,-0.009240314626516567
ADAM10,0.0037598744840117927,0.012990958385527112,0.009016228254904217,0.02744118576167963,0.009481257482882827,-0.037958094838676674
CFH,0.001463591401913021,-0.04125572330107747,0.004129839221025429,0.021132836920400182,0.014954412649724124,-0.008041708555308889
COL4A5,-0.020927483167933417,0.01568250494298057,0.03421641913975745,-0.03689866630142949,-0.003575291015248819,0.049136153690936324
LTBP3,-0.002746217062306286,0.03407497665229608,-0.003672192997913487,0.11017061720790279,-0.023574352814711482,0.013962133940014429
GNB3,-0.014442084215345092,0.018663642007942703,-0.043147963897244915,0.02090874214543948,-0.0471844240427082,0.015553672618972478
COL6A2,-0.02958687548029039,0.029188547909623087,0.01680504069650844,0.10724016855361078,-0.08983885300995526,-0.007812552803040853
GDF9,-0.01056599200025159,0.025101982698057787,-0.0353002144010638,0.12635448327434592,-0.011611474982109293,0.07675801759465366
NCAM1,0.02863159546681642,0.03569946985079405,-0.009246676076083982,-0.04559818813283688,0.03446908534946747,0.08283162232499626
APOC2,-0.013433510330622102,0.026683459256972058,-0.0070632285610088075,-0.14416642466572033,0.04323643673252598,0.026588918105164585
BST2,0.024528355594180245,0.009105366617564096,-0.016552529871707744,-0.047516199608366214,0.050053562947836756,-0.0363530316121301
COL5A1,-0.0217312306463674,0.023334357398898015,-0.05590433424866173,0.0020560124108151747,-0.04976271260685556,0.027989201771523087
CALM3,0.00829584664490956,0.044456322208283786,-0.013214987911005607,-0.061612757029087396,0.016072794135079758,0.08828821091903316
THBS2,0.0071116579792431175,-0.053128001129883404,0.01701955329594287,0.006844456550189843,-0.0669565468446545,0.019416890885346098
SERPINE2,0.01655090764756506,-0.0009305400873887428,-0.003555283977901368,-0.006501473796047702,-0.09085400895359537,-0.015974584627387434
EFNB2,-0.013662254251040546,0.061345043023606945,-0.02418157036041634,0.03085555325549005,-0.001157564626487928,0.0009379547889236488
PROK1,-0.02308336163530592,-0.01963788548915799,-0.022397886895871123,,-0.016245522076495208,-0.01544980886312912
MMP9,0.016016899978897475,0.04147682418479315,0.0007256822560493632,-0.040066949404538005,-0.012112099942172523,-0.024927358494046946
DMP1,-0.016906332381863582,,,,,
NPPA,-0.030116891372342698,0.04008262552945012,0.036481501395558745,-0.06603341351450344,-0.05288375887285246,0.02133784227807181
APOB,,,-0.028125129086422868,,,
C4B,,,-0.018213809132912723,-0.03512607862572671,,-0.019072790155966864
NTNG2,0.044881623937897845,0.08495244901766918,-0.01242855695315129,-0.00027794856737534823,0.03578870356802205,-0.010979300725354451
LAMA1,-0.0033737898725411165,0.026520784003223313,-0.03353297385035133,,-0.0006243141367627023,0.003745245394290241
UCN,0.04440385901300008,0.049700023863466225,0.028918471310785072,-0.038999220161478415,-0.03394890993301397,-0.0004010586616935029
ARTN,-0.022422438462118933,0.011158129668892531,0.02574136955425763,,-0.025595092571238223,0.08534287601058294
PDGFD,0.026980132888258356,0.04386152144358881,-0.006914384247004051,-0.03728205233929094,-0.015978294956133603,0.030900841698691155
EDN1,0.004705516326694581,0.04917018385822318,-0.025718753519961543,-0.007145862015376987,-0.0019664459034774155,-0.040531522707883766
ARPC5,0.009990928265314175,-0.016880230981790346,0.06473462809067738,6.514764142372805e-05,-0.003555526371438067,-0.0021628004967772134
GSTO1,-0.04831825801656303,0.009529294977123473,-0.023218460894492195,-0.046982147951764655,-0.012918622064709732,-0.015573340901690482
PROK2,,,,,-0.016567594294707687,
SYK,-0.010467480860099588,0.06913180343286714,-0.017450283182448182,-0.04843892243078154,0.030275848624575975,0.04652528648195063
ST6GAL1,0.029848642635617942,0.034351938708069435,0.0044984717370805845,-0.16420890761236456,0.0937030323079269,0.04589285501636691
WNT3,0.059230372396850146,0.02596805787771573,-0.06950741308721411,-0.07627282914293793,0.11742811082830792,0.04244223643818423
HSP90B1,-0.010574667903032431,-0.05076365907141006,0.019471583425663824,0.04207187498405858,-0.027619801433198636,-0.0008714092628824771
ZP3,-0.024873840614474764,0.024095094465273182,-0.061528059782584105,0.07694909736216755,-0.02344575635943464,0.027836294066345798
ANGPT4,-0.013225497281144234,,,,,
NRG2,0.01312955520150873,0.05490570775583062,-0.019374661296189668,0.0019531179196510156,0.004075112874819847,0.016818829514306036
MELTF,-0.011627824352292817,0.019365334166399215,0.05367880827620398,-0.052215528392440216,0.05988290459210451,0.00416009492478472
NLGN1,0.01883246429057804,0.05573247092506254,0.004819208657913343,-0.07563671590066594,0.06765324857526073,0.02773040978095136
SLIT3,0.01658939913790723,0.054702894328911074,-0.018191688918737653,-0.024252697969943015,0.05464145316689937,-0.03090991550778667
CCL8,0.008657618470011381,-0.007934866606071306,0.03310049460820893,0.09176481974518798,-0.012357825104171981,0.039347982414840665
S100A4,-0.040902910264230825,-0.023213378540495978,-0.020762890534816905,0.02549673242780052,-0.04539918059958725,-0.011312652140897
TNFSF13B,0.0507349176081239,0.005759030303499396,-0.03630882759291022,-0.10919244321931385,0.022084850206946584,-0.03507387183608772
HSPG2,-0.02864935341521396,-0.004338802210775908,0.0024349250532622628,-0.06623371953386353,-0.06209928618272799,0.00392094284642206
FAM3C,0.03546580378774744,0.04910250608126764,-0.00359755507202716,-0.13176716913223843,0.001984351755863069,0.05510731904162447
FLT3LG,0.06200531390380435,0.03960334432008827,0.007172455487115313,-0.08623077757010329,0.025165805060451973,0.007890031280258652
A2M,-0.04515071297708797,-0.017884785091219095,-0.027306762183410768,-0.08212716300800534,-0.05610862564647127,0.04689983294152991
VCL,-0.05168725080535127,0.017829074825058473,0.02991026754841283,-0.03250755060815368,0.0055043680165286855,-0.014337628674086075
FGF2,0.040110376030207125,-0.011158750176915437,0.03175011455961728,0.025197446484725772,0.026365427763237758,-0.03243029921865252
AGRP,,-0.01420602549881683,0.01712304846898933,-0.004058030096241132,-0.012615435637561014,-0.01586763424283104
CNTN3,-0.0205254117714882,0.06135874679957177,0.0020438543675617834,,0.04196283621447853,0.032681052165012346
RNASE2,-0.01794240701187078,-0.017305009101274835,0.056834707644477636,-0.007884882010145549,-0.000668143554233018,-0.060017249197839996
ADM2,-0.018819312225322998,,,,,-0.020255508470670824
GAL,0.0036917153865781557,0.05874279232658688,0.015946925097433225,0.13992130171520167,-0.025916652724090744,-0.0204193430775729
CXCL6,-0.014102524411114816,,,,-0.010291623941047446,-0.035392230730672616
PDGFC,0.028264964076367326,0.026165860390726443,-0.014401555933797671,-0.06493395005477318,-0.013620326906543252,0.05839856963446735
COL8A2,-0.007558953120122327,-0.02169581784640496,0.0027325236447105473,0.055897845475060055,-0.011525528361503858,0.051304757643424174
SPON2,0.010369513742569676,-0.01944361250029122,0.015529526313213958,-0.014232842727065218,0.011974867339364127,-0.038468264298814225
LCN2,,,,,0.05188995216436715,
SEMA3D,0.012111981879591515,0.015420812200636153,-0.027074567577536762,,,
BMP6,-0.01617310159921243,-0.0185760465286277,-0.015017737108827395,,-0.019930620715212274,-0.01702420522331667
TIMP2,-0.030269976809040682,-0.0275464306115715,-0.03870379731247753,0.05316038196663633,-0.057687091554992645,-0.01848726036652738
EFNA1,0.01954955036783196,-0.05014610153280447,0.020104456323956202,-0.05601827912978277,0.04026541499478985,-0.0019038195725471967
S100A12,-0.01933415310014172,,,,,
TFPI,-0.010907756254462265,-0.003974003894480509,0.004775419023796946,-0.039567196225288134,-0.0029652737110784457,-0.03687514806850239
GPC3,0.09187457735421502,0.02906629691849935,-0.019699751385587126,,0.0011009767305187076,-0.02894907219012805
NMU,0.031332274212426806,0.007456275247760028,,0.09660206572774457,0.03429203477798522,-0.030966342815995324
SCGB3A2,0.1194207849251572,,,,-0.022852302150178045,0.027905132390033068
LAMB3,-0.053453157855384376,-0.03514604805451401,-0.03678473390044797,-0.14242253631332438,-0.012813732271878781,0.015884256183711996
LGALS9,-0.012725092116286156,0.02174923418178541,0.07066337618916657,-0.044929098341709134,0.030272883285674925,0.0056945900062757935
VIM,-0.044326400574804165,-0.10257836269942233,0.015734392676565855,0.15664707166589753,-0.07859477239858476,-0.019428281050471594
PLAU,-0.002904228053349523,-0.029304564633821206,-0.0123290794312921,-0.033328099586732954,0.0035299061516046713,0.011989324758627636
TGFB3,-0.01891121082448432,0.043352825256148794,-0.03160341142651362,0.015831373966794054,0.05226537261789224,0.033647555997771986
APLN,-0.05197870732615291,-0.003968497218240936,0.011671580153687931,-0.03180957553565216,-0.05360692204006991,-0.07949445284448206
SHANK2,-0.0036651705546668386,0.04567378490252577,0.014118401634767993,-0.04593266790201999,0.011563230654804333,0.04175718466698258
LTF,0.00571502052256346,-0.0231983743628414,-0.0013483398488462477,0.057253296545505955,-0.04429907244571209,-0.0369980509509634
PYY,,,0.010298819136617596,,0.0724467891061439,
PENK,0.03494368884381711,0.02461574433610329,-0.008310815915223835,,,-0.003717070416889111
CTF1,-0.03365039748938346,0.04603006735761676,-0.017339104306023825,-0.02251766547278359,0.011610899735622147,0.003175178764074566
COL3A1,-0.05325843031532526,-0.01714973271688377,0.034679737137301124,-0.04509522485967651,-0.04925976019557147,-0.004677136648284492
S100A10,0.016540612800309686,-0.09211538859257118,-0.019079188103308897,0.08391429665807582,-0.082832139270786,-0.034438028380946284
FGF13,-0.050206179777158494,0.02434738044715632,0.036371884951798515,,0.031990742082001124,0.09098909983998396
SEMA4A,0.027167432129208958,0.05459999530479773,-0.01898346208812658,0.07746692928387633,0.14076989353120534,0.038280861970645945
EFNA4,0.046868188708450526,0.001081906125591686,0.0320721860451107,0.06542590002990446,0.032817128987073126,0.03805967428822306
HSPA8,0.012541134538179432,0.0025085959399695546,-0.007567276705265948,0.056144769959185555,0.028876882841388157,0.05666317518493074
NPB,0.0421003195677063,-0.022289479593905648,-0.022270092242775718,-0.07377019814213201,-0.025695492500406293,0.09373492717317593
ULBP1,0.02676958506132887,-0.020077327113423082,0.027801968365570525,0.16805083836690826,-0.015413290217524543,0.039409586637846834
SEMA3E,0.028584903852998892,0.007402531988631704,0.008782697527085652,-0.1189552344911881,-0.005190868882827017,-0.022335377014923517
FGF3,,,,,0.01753253846792781,-0.020066361687007414
ADAM9,0.012570977504799173,-0.03269410288573979,-0.009033245949851354,0.013348025316030977,-0.05706349509242546,0.054772746820421665
