,UKF248,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IL23A,-0.017159620196514055,0.06519585546700553,,0.04053011143050103,-0.04695121275728046,-0.015747216797234745,0.03985623975190782,,-0.0065299120674287125
COLQ,0.05452018889017159,0.011053344949111567,0.041194572245528735,0.03684154356957175,-0.05541176699039793,0.06259806081582592,0.07296569082129135,0.023690449588475774,0.056676236261889744
SCGB1A1,,,,,,,-0.02867361014952043,0.0745519657325349,
TNFSF12,0.03837372151080002,0.014438268528338119,-0.026947072856701993,-0.00915158553875674,-0.09136368526693353,-0.029899614696618355,0.05284498891886699,-0.024137265847635824,0.013268796894224506
DKK2,-0.017973881000514797,-0.026586255996245395,-0.01479130460344416,,,-0.018588496129132295,,0.0006434038638221722,0.06533179047588493
FYN,0.04192675730182522,0.08227583330266673,0.03167989536999753,-0.035662925659420155,-0.08238835251534975,0.09775410144587052,0.113519055282123,0.054448317581339,-0.021476347334665954
ACE,0.07371814253317255,0.05865591081063435,-0.03348974915310208,0.05831494808013661,0.07728577128180944,0.02455235454934833,0.1080252692879877,-0.016390456684205315,0.01930508348109292
IL18,0.07693704587272136,0.010576658770883866,-0.017277520914945416,-0.010847112738454177,-0.04981754057129258,0.05752236443399204,0.08808669790082423,0.0506302685546636,0.009319248551230046
PPBP,,,,,,-0.019280952581864765,-0.011462617729958439,,
CCL27,-0.011381076582821635,-0.02241235348829521,0.00678168522709945,0.00910181764103498,-0.018679106445467657,0.0755260775436024,0.06811785896813811,0.0009787344572103284,0.00010614469504695019
SERPING1,0.10937968631233834,0.030331513710762308,-0.004908659102903433,-0.0034858704282353476,0.0337938284930469,-0.015481793568110726,0.006752114030432173,-0.08919441621020993,0.015487949687036286
AZGP1,0.11546526656843603,0.036187805702386826,-0.010838486985719112,0.03026583874456628,0.1015289517176861,0.08964400013147691,0.006907770647316508,-0.018983562467130836,-0.01840237274254711
INHA,-0.021828812907881964,-0.0249739387661036,-0.01530689930182278,0.0337878063190159,0.027253332133347963,0.07086824380314061,0.023905705833112845,0.031077207268983217,-0.03247476737783352
SEMA3G,0.0047738309548142396,-0.00020211002939807772,0.15141622039851713,-0.02019073910392655,0.02966609145221651,,,-0.02340850074051373,0.022703709971081433
OXT,,,,,,,,0.01337637244938753,
COL6A1,0.10710895028629398,0.039983630255639176,0.019725829612877544,0.031612699290117,0.23928225590873958,-0.04770849901096906,-0.06324382326989016,-0.03190937945217946,0.032191049675804634
FGF17,-0.032840694030485985,0.04659795058150009,-0.020959614200473323,-0.0187845391054977,,0.08445813627485657,0.1623274577901202,-0.027680353089814858,0.08623982480243424
TNFSF8,,-0.014087663770265315,0.07978498775952485,,-0.02486530617570132,0.06135738172604208,0.02434658857790724,-0.014536104507458163,-0.025637436580058546
FGF20,0.03992056448455005,0.09546529925992377,0.016493696209427963,-0.017274551680526953,,-0.02275012847873243,0.01701335300112234,0.02452033078654965,-0.027370994817436774
ICAM3,0.017193494129403228,0.06156843058185104,0.01712276857836444,0.08250419038901431,0.06739206343952776,0.02603574652023136,0.09570596604986557,-0.05185138608407678,0.03986386156833018
LAMA4,0.09945414352340283,0.01193665294211499,0.07033221225375012,-0.004180077930340545,0.01052192730653198,-0.0019912721278714652,0.0752501123517755,-0.03395145628584449,0.036725274258717674
DLL4,0.06444923587830276,0.009874249722857617,-0.0116325770445969,-0.036624046649302786,0.0416558221040079,0.019776062821269175,0.06234909414914313,-0.0359113734611006,-0.018921838464419583
SEMA3A,0.026343486446079624,0.019907919123774424,-0.011586883157091199,0.01971049261160519,-0.0635449064695358,0.02586445095793917,0.05521388607947318,-0.0629295160098226,0.013101354267365764
RLN2,,-0.01809212513747692,-0.012031461499299475,-0.013609611518908056,-0.052361024487062584,-0.014467017684338574,,-0.015943728954962093,-0.018349069493237783
C5,0.06904147004924223,0.012358558351602081,0.06929900035018204,-0.0013721318508744097,0.12360926584898675,0.01564246172184308,0.06317521808662235,-0.011975380661871942,0.008667230796889788
COMP,,,,,,,,,0.015048696705086401
EDN2,-0.012858812627838086,0.000430731018732319,-0.014610203689741244,-0.035867674578025026,,,,,
C1QA,0.12133063727439668,0.015137355736202743,-0.01907246394518853,0.03993108659507023,-0.0865332796138144,-0.03285187630913508,0.06372598719207978,-0.0533279852565001,-0.05410595132208552
UTS2B,0.010819233631961689,,-0.01039990465138052,,,,,,-0.01955089730723475
COL9A3,0.05362769465887828,0.02515001550577966,0.038001690972970466,0.018925357385971023,0.0005390249487867621,0.07074481772215015,0.06066658199258852,0.04437941048899901,0.04489976947780354
DLK1,,,0.004266832389998604,,0.15893106062207596,,,,
HGF,0.03175614911543242,-0.055325553531126524,0.028203490421359865,-0.004656078489336178,-0.017973851644770524,0.007811334372511919,-0.014251936055971729,0.054556014970370575,-0.04994325159888641
P4HB,0.01925840965821881,-0.020500646171650747,0.011619303200291866,0.009854561934474594,0.1675864210268538,-0.06150439041007702,-0.06629708276479511,0.009921188555956174,0.018737957231535634
ADCYAP1,-0.036092819002538176,0.010129474611782287,0.06678205255162518,-0.020054148188948028,,0.007123835228811536,0.05780633110012039,0.018741773193216776,-0.02811031272423282
GREM1,-0.018087515510629246,0.006410184336172626,-0.013701962819605748,-0.029857915595643016,-0.043935066691180115,0.020812503635810376,-0.03221310568804811,0.05288409792691305,-0.024817874994550255
EGF,0.038951126145269334,-0.003129928003345432,-0.02638100257100587,0.030342425843474505,0.0037364365197444017,-0.01768831513431875,-0.021769307076053932,-0.020073857478230085,-0.005268505907794245
VEGFB,-0.01743453258566002,0.02006548991946618,-0.03294785880474699,0.01304902390772391,0.13567058505958354,-0.09078019397298423,-0.06474850768053307,0.02288510545982557,0.028242584483904834
FARP2,-0.02755547842772615,0.0654483111149885,0.016568899372310313,0.02202247534002825,0.0006904971335456327,0.019839113291538195,0.056928351755539154,0.020508148764204773,0.049785816998019615
IHH,,,,,,0.004019411093243245,-0.02655494577570184,-0.01574991972263307,
LAMA2,0.002079182793716292,-0.02608042856064248,-0.0009866801362316295,-0.026076971082632298,-0.043562914623124366,0.03412407981985437,0.061567944041951206,-0.08710215525200815,0.03864006979525181
SERPINC1,,,-0.011126958482769156,,,,0.05560595873919687,0.08047539177102674,
NRG1,0.004131074521575853,-0.006701100345715083,0.0368734098887041,0.04994559602001163,0.0746403044448422,0.1329107452753582,-0.018934492717429974,-0.0621799340250564,0.025972187067001107
SPINK1,-0.03847629502308426,,,-0.013609611518908056,,-0.03993033453564146,-0.05944449983806787,-0.01911879743765472,0.05815389349441563
EFEMP2,0.05552209818467191,0.04293892314150819,-0.00025596688595165394,0.004917012789446687,0.045764981021486316,-0.00844721079669445,-0.011262455518679977,0.006974447222653535,-0.014902210657292204
SELPLG,0.06150272827725293,0.00850682193435284,0.019380838552368954,0.05128909658791257,-0.06816676024121324,0.07539376275551703,0.020096954096660707,0.03562796408093018,-0.004670369973756706
GDF6,-0.02182881077711535,0.08926512881839793,,,,0.016281906567234387,-0.017265922646052548,-0.006506121085592242,
HLA-E,0.0901828950269762,0.04531644583899959,-0.006627699866364685,-0.026738349747015378,-0.012343833264482185,-0.08576903067837136,-0.02215736728498248,-0.018245014071378695,-0.012884351440785594
PTN,0.052596893465532174,0.06937934496455486,0.0014420365275101003,0.021705241250694993,-0.00740753836371362,0.015047487568886672,0.01616578900666041,0.061089991229077906,0.0557336595937473
CD274,0.026487922255642248,0.06574632982431775,0.029207232020882868,-0.02239789873562296,0.15842399387603612,0.03912190023097981,0.03929669528273162,-0.028838245355915285,0.003909017859345958
FGF10,,,,,-0.023254334998964045,,,,
CD14,0.14535547826199974,0.048413784977537844,0.024242370862474587,-0.017377470592581774,-0.09651396547277434,-0.006753474257035832,0.03055559114283501,-0.0574560283007802,-0.029743008457534865
SFTPD,0.01161419506855731,,-0.019097899325843843,-0.023011135154110282,0.07653509473762625,0.09164578432475058,0.024632375695277955,-0.021587686365889112,0.05828411988783139
SLIT1,-0.03109625946975381,0.03394243641322437,-0.026927800797720215,-0.0013314545488800629,-0.025935544629104388,-0.02820568022737628,0.03835680671820407,0.0997033195477352,-0.033254568105805175
CNTF,,-0.018928959720974973,-0.009484823446895581,-0.01580221131114684,,,,-0.015943730713094764,
BST1,0.07281127209354264,0.028714014736451812,0.02601638629077876,-0.01245704685143118,-0.08277065600138395,0.034973616698799385,0.11597622594908494,0.022639055516433883,0.0025282529254030267
AGTRAP,0.0004645238815913672,-0.00719651998753231,0.02304073982226912,0.029454714611425858,0.07300289629493407,0.034885250207152246,0.02685103254587888,-0.05831661266483061,0.01406750452892828
LAMC1,0.06096064975246757,0.03206674650486008,0.02037960387829923,0.054186997153910135,0.12467512658785337,-0.057817362217092175,-0.03054141380811127,-0.022791652382572018,0.0019365492852793484
COL6A3,0.06178989403403408,-0.04428411358645294,-0.019665034379330818,0.04401217687457808,0.04655903923101339,-0.03443012778943026,-0.006279463973960337,-0.07797828903680046,0.014116383612659563
FN1,0.057802394085954396,0.044493030775109986,0.02258596194997186,0.02679706347022457,0.10634743389838285,-0.058146795045104435,-0.0745145487770389,-0.07570873034981396,0.03229888760207517
MIF,-0.04390508924864345,-0.03494888415691597,0.07077506616629864,0.010487203412426491,-0.01952837203024366,-0.017508659542060635,-0.025724029737197472,-0.003386052419797797,0.02413841392155933
JAG1,0.014862082768730762,0.0519349288540609,-0.01837600790668184,0.0164093415214034,0.1768453935123384,-0.0160045255824889,-0.00963469116474868,0.03189471693570731,0.06853044746506336
NID2,0.038400020194984265,0.0354509427027099,-0.013571428351113824,0.005947414548271959,0.10446487840642614,-0.036155191374667314,0.024860755253159835,-0.026459193337445744,0.03813704331311959
EFNB1,0.0679570503817885,-0.005356374890316472,-0.005041065352419674,-0.02707145393363196,0.01368425265800772,-0.007439124009222532,-0.043553737046110604,-0.05588731783992163,0.010298890608933757
COL4A2,0.08038646887217323,-0.00024028828666593834,0.033892563575604336,-0.027763523518078405,0.049172222037393236,-0.02401395514733013,-0.015335176658258794,-0.08931434570718431,0.01337268164198182
SPP1,0.05632554912771137,0.04807347380762565,0.001741419913191155,0.06997637049988661,-0.06532787957643355,-0.10019302146740539,-0.05241117732678726,-0.0009412703541766793,0.013150192042976265
PODXL2,-0.027800627773141438,0.004376388726958183,-0.02474397068919268,-0.011246422091572573,0.05840704815716468,0.02328003000435671,0.09467734045526092,0.04756109217545054,0.028178142113149455
FGF9,-0.03290010756876441,-0.023750434794531376,0.03791243817685791,-0.02951077329798868,,0.036831654700866856,0.08691033691280646,-0.009998761688818825,0.039797283120287984
ITIH2,0.058637236808962136,0.0840652241418984,,-0.022148420222982877,,0.06812074370876785,-0.011867305368497064,-0.017593106291615132,-0.01966648420514587
ADAM10,0.03099746904669514,0.0008691285698254123,-0.014040738160022883,0.014532133254326795,0.0757561907321118,-0.028325309204434414,-0.004878783492690499,-0.033425420884265256,-0.006334177417286648
CFH,0.05319833939094147,0.024806904621228268,0.02954853919336191,0.0026198700200409787,0.09397217915854338,-0.0376792243359838,0.07013540556562148,-0.06313081577121823,0.026269718612375852
COL4A5,0.012761479298398938,0.04909891509977069,0.024233202751451695,0.0318054360334719,0.05283574635994129,0.1032320122674611,0.05142872798469316,-0.03955803987602401,0.008412226230614847
LTBP3,0.008225107708085747,-0.025211045162700937,0.033409183881969666,0.008008118321002141,-0.0389911004022942,-0.03561090202349908,-0.061956971362309855,-0.04484643528565046,-0.026132005524927622
GNB3,0.0027638452685405414,0.061329064390069826,0.039535966253869584,0.018061286580047967,0.06987301614897229,-0.047930115315281525,0.040205059261971265,6.039844920246637e-05,0.019564647754090406
COL6A2,0.08976399117839926,0.059739111779317705,0.02568578514009988,0.06829637717949558,0.14150244832326775,-0.061562299718658564,-0.08725276481744301,-0.07160949952050809,0.013330656049037642
PLG,,,,-0.03246084311177561,,,,,
GDF9,0.07612982017263281,0.047345550048137265,0.08391012707877221,0.0029121819970439515,0.11277755347318821,0.03045390858857441,-0.0365247171764932,-0.024946456089487572,0.05610702632094112
NCAM1,-0.038858478820276675,0.02210915386384553,0.005100455298719734,-0.019312651744026094,-0.11292463256491812,0.0666989249806326,0.00940277491832611,0.0049442903178083175,0.016326930194668313
APOC2,0.013696873849461522,-0.023205331835602246,-0.04695087598965133,-0.006805232848753022,-0.09627632170996306,0.001950994791241045,0.06519174144473497,0.03634701450691774,-0.007814779477611675
BST2,-0.013738633897225782,0.041630077509151986,-0.016543490400632327,0.034715284213660255,-0.07265594513072238,-0.031139835241870188,0.06107927926942895,-0.0234203310889259,0.003069993698417267
COL5A1,0.09721332086814827,0.07732088925728958,0.045895540557458515,0.08421324806209698,0.009741380093026723,-0.035474733230605994,-0.01929900946063432,-0.030267579262692204,0.0037343346367578263
CALM3,0.013127831414228804,-0.04758236350182713,-0.004594245647778036,0.007305532507027436,0.03487088904395665,0.11101003763906676,0.09144546767945007,0.03830961162348208,-0.0029126301663907833
THBS2,0.03318812714426745,-0.01671516820704007,-0.01727634458643466,0.009647939918890172,0.030171876463869055,0.011184932843309115,-0.010868775687943807,0.02136490755489527,-0.010778313534227882
SERPINE2,-0.01713239429623729,-0.0035659888721075042,0.03248452526276999,-0.03302395132249721,0.07254778461282091,-0.013967271893017696,-0.019361504729242918,-0.01210902754705113,-0.0031510658671824957
EFNB2,0.013918647143860279,-0.009168846313657017,0.045582660230076,0.04346092900405502,0.05577503458747625,-0.011601416677571582,0.06987229831130264,-0.022986358102727568,0.022754036461920188
PROK1,0.07495967148154191,,0.057137349216995204,,,0.014957031492966065,0.11306030099130811,-0.014951066302105855,
MMP9,0.0327080483153371,0.0178300443685731,-0.015838264879477176,0.029893152065197368,0.08103219822696921,-0.02553065407857667,-0.009710907623058445,-0.04705032769122734,0.03240160786581151
DMP1,-0.015415348346909542,,,,,,,,
NPPA,-0.011132152544636516,-0.025091100876885215,-0.024977804654257776,0.036499327034865636,-0.02599801045198609,0.06419524686579817,0.07086641832558051,-0.0013381784027129038,-0.019882112514473166
APOB,,-0.014513724260411373,0.01035088416686959,,,,,,-0.015070812758380592
C4B,,,-0.01246046872443467,0.03262916294007607,-0.0404017225897741,,,-0.018457092428408078,0.032338048131515904
NTNG2,0.051438830375665295,0.06782581004349483,0.07046904343077687,-0.04666654821620501,0.001951309546227354,-0.03354945799341621,0.06858700595263399,0.016417825464706975,-0.04737450838048341
LAMA1,-0.004347531706501838,0.04393187092019099,0.012982504058548791,0.026384798511363383,,0.05110988744939902,0.04018208095769516,0.04956628340138805,0.016204617073311164
UCN,-0.01875637100341894,-0.024314376709459684,-0.007850655707978514,0.031872545870892055,-0.04485657767182596,0.036173236880885314,0.00023489716929328913,-0.0372899223950378,-0.028182844712527327
ARTN,0.01407558532720132,-0.021986126324607166,0.05422720739883964,0.0050190038402310715,,0.005536027001589088,0.08264171314049533,-0.028846945669145727,0.02416740747293573
PDGFD,0.05513956376088777,0.07424611032368601,-0.0035169595966330824,0.08856591446632173,0.010784357134375632,0.06457244451779609,0.0389438941601775,0.01241954700496571,0.004170066044390675
EDN1,0.007794180466969117,-0.007783887807267789,-0.023185107751141566,-0.048449773653851155,-0.023382852455426744,-0.043512161780587866,0.057620803987247865,-0.04440805812708387,-0.06624902036590703
ARPC5,0.003650777315753604,0.07441667776000432,0.021381497112511378,-0.004653337978154399,0.05799995754889033,0.0020722590945254737,0.0069414194522300025,0.02882123386908472,0.03413631720038472
GSTO1,-0.011937963773856993,-0.03948855305160222,0.03360737963992329,-0.0008190235564126506,0.1514684500371091,-0.028842598747914817,0.005152242788831512,-0.021043789838586575,0.08382482879959632
PROK2,,,,,,-0.012570710085380285,-0.024508036738532024,,-0.013741074675407033
SYK,0.04399213057356739,-0.001191890464777138,-0.00011317596459754255,-0.010148457181227913,-0.02984193057271612,-0.056887266596881064,0.033310741329501244,-0.013829133389476536,0.014392426792970953
CD40LG,,,,,,,,,-0.016298064684430093
ST6GAL1,0.09850647461673816,0.05696410549685793,-0.0685986390143174,0.013562148712620837,-0.008141215261444066,0.06769414697697916,0.08178663724248808,0.0860532151589771,-0.051964376532863
WNT3,0.004951970339931168,-0.036985440530900505,0.0031079495735041123,0.11310549520329848,0.03563594879475166,0.06676946768717719,0.10456084930725623,-0.023479618329521838,0.013002330995244173
HSP90B1,0.012212292809360117,0.00552903609383991,0.06588248641347523,0.05353867027023629,-0.004049156043250193,-0.09059139129364288,-0.08694249847377843,-0.028574103645184243,0.011022648422402212
ZP3,-0.022680195156281942,0.11814515070387399,-0.02364164238002465,0.03616416510170708,-0.05513625703643148,-0.02333174214499534,-0.03468273353381468,0.11622993746501646,-0.006706643778873769
ANGPT4,-0.012059129268548678,,,,,,,,
NRG2,-0.033397329741235306,0.011542625334785324,0.04237267029697591,-0.042782082234885804,-0.10288244260970279,0.016734717944944192,0.1073953448632311,0.006148869391776077,0.03831538943429553
MELTF,0.014505896267005762,-0.05208611136398423,-0.03563996787957461,-0.012830499336611461,0.045379735476428484,0.016239139775579232,0.03065097743383261,-0.017807771883567323,0.06022977325805736
NLGN1,-0.028743091715477318,0.07001216207624017,-0.06188381139203039,-0.014727893072881668,0.05587503970669664,-0.0011662960215870666,0.05121277900372337,0.10640996457453235,0.032861881884803684
SLIT3,0.0248993073470907,0.0036827157762194945,0.0029919756486306917,-0.007120440353650519,-0.036567804293181246,0.04249247569158678,0.06720016128312034,-0.010330198876002,0.027516178169481185
CCL8,-0.00017552076284143558,-0.01892896013197757,0.018546550422599176,0.0769457798621106,-0.09043660222905726,0.013666097503142564,-0.0015031986462208725,-0.009145107741822783,-0.0426239615491462
S100A4,0.054646300912509556,0.045467958390055074,-0.02824521936737188,0.018107957153803655,-0.02180816277788058,-0.03260509666088964,-0.00211574638998621,-0.06061395306867787,0.02527852580488132
TNFSF13B,0.03544615211618803,0.03550190693173051,0.03386754067853391,-0.0302127870394299,0.09738637876438543,0.007949575985990661,0.09211764070352559,0.023534568944698336,-0.06454664632388271
HSPG2,0.09026616339070362,0.04739316306799151,0.0211410690942661,0.0563996097382148,0.0972323859493124,-0.03450412333698023,0.023017721161884986,-0.09021165183303,-0.0006807313688310323
FAM3C,-0.01890686517454134,0.04251474128988192,-0.03455332349501847,0.07503419828729939,0.022868403908177622,0.026315333853982627,0.03516176950480396,0.014373377342961454,-0.017931256007174663
FLT3LG,0.0049191387340312125,0.033851329488270195,-0.03906428881682556,-0.00854000260109066,-0.09374989090170906,0.08530041998237294,0.008728709914877593,-0.019491440594140808,-0.048285389585651955
A2M,0.11340734576969096,0.014913070227450712,0.06296860326509235,0.0387932227575429,0.05845413768345399,-0.08036526101859127,0.03828749600017896,-0.06092660750889281,-0.021796569145947166
VCL,0.04761029666971531,0.011755148123678142,0.006156331514613664,-0.03374519901356446,0.07366308476136134,-0.048083463693002336,0.002158263072769592,-0.003725730377286222,0.01909554840032247
FGF2,-0.0015293617175929006,0.012439078868869354,-0.055755425415571706,0.014475343882408245,0.080161912598682,0.010182511182956882,-0.024504815496199175,0.0038355634960147785,0.009347236021435244
AGRP,,,-0.011243784223832437,,0.05119565004926858,-0.014905253661844012,-0.018661705168426,-0.015355403663814852,
CNTN3,0.006651651824774566,0.10737614472598118,0.062773182159612,-0.03379119005908285,,-0.0029398393595485087,0.09623323184947258,0.05447392545133058,
RNASE2,0.057035535796630496,0.03531146544845408,0.03783316640727775,0.05825536116525982,-0.08713650917584932,-0.03741884539084936,0.07780074891545677,-0.02999471578303795,-0.032040803693517785
ADM2,-0.017159620847974184,,,,,,,-0.0196016308558092,-0.015490038092834101
GAL,0.06270841270433905,-0.022412345482758694,0.002395360330190254,-0.020861546328195965,0.015717434793292746,0.01538871570429416,-0.023069483772000618,-0.000871368900468904,0.012492921289497347
CXCL6,0.09110204030229195,,,,,0.07687600300505629,-0.022397888433300896,-0.03424971745097325,0.06263021955459175
PDGFC,0.02534264116477957,0.03979237305737535,-0.04974777191815439,0.04653187804393485,0.014689013342400591,0.03039156981143744,0.047916376161899255,0.02079662116387492,-0.03360164653411663
COL8A2,0.10045603292157221,0.06990269372405163,-0.010902720416972825,0.06249979103463354,0.04177839966438569,-0.02879270837556209,0.04134453861258474,0.04192881842776066,0.00965058493799429
SPON2,0.02774696893343328,0.015542170688294313,0.00267960303070853,0.04512858368418585,0.12245040241726803,-0.03519146547460964,0.07451976629138306,-0.09998257924394349,0.019681317583951755
LCN2,,,,,,0.06685321486738473,-0.039293981217876126,,
SEMA3D,-0.012223036262942308,0.014282964951011239,-0.006998422303998412,0.06882246832013358,,,,,
BMP6,-0.014746781819413014,-0.016111293463490866,-0.010273965329865103,,,0.03842465504733124,0.05527503466367698,0.05055201983834067,0.07420390238807145
TIMP2,0.025346746904969734,-0.027165583213376726,-0.005544894774338587,0.0005956910847230597,0.07816934052883666,-0.0076865878471759465,-0.10510956353204816,0.002606551391341734,0.022687809456029953
EFNA1,0.06403599188875854,0.005690609861149609,0.0298635614791791,-0.013175208003708458,0.18141426892229984,0.010425616266502725,0.003744579184460135,0.027669678702542683,0.0777906348557007
S100A12,0.020846464154157703,,,,,-0.015951192665141636,,,-0.01688030686436814
TFPI,0.043668348962203764,0.04388465021820705,0.03321912932880431,0.015146696267576339,0.013233500000075178,0.012335632099959365,0.058433894169923464,-0.07217706312707475,-0.003164567635956825
GPC3,0.07933462880244141,-0.021258957257188717,-0.013477034607531989,,,0.07023241138134122,0.09152525469099394,-0.019271535691705616,0.020454358834469298
NMU,-0.011901909691037443,0.03144865670296417,,0.024248456566347033,-0.010371088392859268,-0.03446315988128934,0.013253761982552617,-0.02996670370988111,0.07981921458512244
SCGB3A2,0.06631198915638999,,,-0.007016008744681725,,-0.01805331951948373,0.14337056904323842,0.046521873375772634,-0.02436703397847968
LAMB3,0.0421126428876037,-0.022361880112710803,-0.04329155043142001,0.07715660310362857,-0.025476926147733548,0.04299642864883145,0.03342021505892228,-0.010993582201389778,0.006110840852822286
LGALS9,0.09441018772616548,0.035513109901862974,-0.00048059529277273894,0.028244846701445076,-0.009505190434952796,-0.041799184490702156,0.004421657208041698,-0.08137364935851221,-0.03837355926694974
VIM,0.04193260037060121,0.02866758652476932,0.02107974114176283,-0.021573553735247015,-0.016121498173585793,-0.05363552805733089,-0.10586244317769786,-0.043222699272945614,0.07110276437218394
PLAU,0.130893153504837,0.022076611016995946,0.06278222090541954,-0.003192087058354377,0.022245887237150246,-0.04085939490540024,0.026352530568471533,0.035888640581320345,0.007836887408617816
TGFB3,0.0611621453035503,0.04832605917769996,0.02670334220166504,0.00592346582152627,0.08292805433118978,-0.022957076667984154,0.04744670001805508,0.017633608465311718,0.04134860260043216
APLN,0.027226447097082683,0.014065439536507837,0.040951135948220446,0.01156653186867923,0.08828023040591333,0.02166990963695265,-0.03471552648332013,-0.06002704782839144,0.011050964382020485
SHANK2,0.02843707244243344,-0.03434406532524931,-0.008611758373068575,0.036450788442940814,-0.052831371419480216,0.03249513023070233,0.10071325105101604,0.001040678233885358,0.0452193119252729
LTF,0.04528186265579279,-0.007257865078242194,0.0005390692727864439,0.08149242235802921,-0.04187094702061623,0.026549244660806423,0.023673878792471095,-0.03356321146210296,-0.013085734525375557
PYY,,,0.009049125844078977,-0.01321070044543967,,-0.02107902928040743,0.03545509237531296,,-0.00826704203293957
PENK,-0.022863807069641147,-0.048419861814214565,-0.040820155971081004,-0.023610386873721963,,,,-0.0023707417376067803,0.0986782770233922
CTF1,0.02558826378430677,0.09211627766663243,0.029295017263820788,-0.010291539765086802,0.03606113777050941,0.08640451583447559,0.05151982275789633,-0.046080514176374536,-0.002489208726667159
COL3A1,0.09279063052595707,0.04007353805216776,-0.045499861252343225,0.0027849371773765734,0.09870170285369688,-0.0571000166830019,-0.00424104657264756,-0.10900243736476348,0.02389217980910238
S100A10,0.04400217291989417,0.019302667677359622,-0.01348262392544233,0.010244486642985086,-0.051431107471222114,-0.06299516672223567,-0.08634009988018178,-0.014946305282421055,0.0626937221362799
FGF13,-0.041759549218542844,-0.03976361761101009,-0.011919589510247727,-0.027110080789995182,,0.02596696775947487,0.08679691864082309,0.05858235192547204,-0.025313052203463075
SEMA4A,0.026411669340484622,-0.02742348171073904,-0.007790849308353097,0.007508059613929366,-0.00834983061679234,-0.0025800389820233942,0.01988352677750287,-0.011912337260566872,0.012459949738504957
EFNA4,0.05412394615275923,0.0015607707715266502,-0.021104952328079088,-0.0107986220393789,-0.0584807653381839,-0.0027822452845464407,0.018925900810263428,0.0781602297054357,0.0801475507249021
HSPA8,-0.0028351707061440813,0.05814638448819489,-0.002660733492971715,0.028988716816326903,0.09482492222664773,0.08797773388841135,0.08524142177936404,0.03394957812801263,0.044424728740688736
NPB,-0.011205448293416775,,0.02143695396413335,0.05113686775901585,-0.04219269884669009,-0.01861061388876536,-0.04560312046028257,0.05251361847693298,0.008740845768343967
ULBP1,-0.023505578314136667,-0.019092280938611556,-0.015668174260279215,-0.014744569766366086,-0.06166433228422099,0.024019328351449147,0.014371365816645314,-0.013342358357929119,0.033983615996155174
SEMA3E,0.009346619256949226,0.07399782098695872,0.06815543874053262,-0.0034036778871694715,-0.02076844945664757,0.07894594658164396,0.059956888163847685,0.03540578746640258,-0.054711043107429407
FGF3,,,,,,0.06375196848666226,0.17754580582780977,0.012048408396665333,
ADAM9,0.06155147825272133,0.08900160455867343,0.007104041959299555,0.044721252825068496,0.07427736703411326,-0.02770557703676507,-0.05733674079910556,-0.04318149553717284,0.03067642083787146
ASIP,,,-0.014054130807785496,-0.01892943835220476,0.06017948497128273,-0.04952687660749724,-0.001903614147532705,0.007370223962695525,0.08304405208911994
IBSP,0.09643346781560508,-0.036749337279209315,,0.08360019790125772,0.08639801353520947,-0.06903075316035177,0.011088580381993174,-0.014821323841592713,0.035330748818869724
MMP12,-0.011381071804007612,,,,,,,-0.014536104507458163,
FAT4,-0.018720903053460313,0.006530980896692592,0.03503888529100816,0.04460200969328059,0.01187928433075958,0.05301461002798655,0.0151196377014517,0.03433099305941556,0.03184135471681748
MDK,0.040921637486874225,0.06806775647888501,0.034143657600815495,0.04553056748260985,0.01541188143948288,0.05704598206440328,0.07137676593583951,-0.044119685357720685,0.01925426302668956
BMP5,,,,,,0.009387969407850893,0.06945191460989793,0.009955078314691302,0.08524865298383208
CAMP,,,,,,0.025669051342335117,0.09290429359378972,-0.021286642132882474,-0.020045875601005805
HSPA1A,0.02629002782259414,0.041999641472266286,0.05500666592899181,-0.015541624196795703,0.0023515708476861265,0.007052464797109747,-0.09355589922255504,0.04466023380148299,0.0037219159545028987
SOST,-0.017629057512842272,,,-0.018194410760126654,,,,,
SEMA3F,0.06570945008974037,-0.016049108876417792,0.027679298269821014,-0.013372860387538843,0.07426754283347214,-0.010605750104494846,0.09468240226963438,-0.03945507280003575,0.008305456560237979
ARF6,0.038273372675608326,0.07995400572668614,-0.01463128559396446,0.00490292687018361,0.03634580579110101,0.03382388205889152,0.03735116259838143,-0.03637793235135408,0.018947625850013295
IL6,0.025242525159214914,-0.023146009874897386,0.00941175667200861,-0.01878454547134504,0.0464436266165191,0.021188553826553068,0.12253677673596236,0.0383893212572487,0.007681018914809598
CALM1,-0.05591605379455026,-0.02800911617242451,0.0028626658015172618,0.015419843037785843,0.03415343985030774,-0.02179268151345517,0.047208336078432944,-0.011348430467737022,0.028783563641501864
VIP,-0.015641682936876,-0.002772786463188582,-0.012888072321269484,-0.015179658968413572,,,,,0.05863034235777967
NMB,0.005130819335424414,0.027494322643167396,0.04388767459553493,0.04538723028401442,-0.13284222509162671,0.010610215839836021,0.058027491818876946,-0.020501751925287772,0.0346228993601551
CCL26,0.06792056210640202,-0.02418284627715431,-0.009484823644045274,0.07548668235336604,0.02268033746904258,0.02241039184518936,-0.03870165554610475,-0.025876031823212246,0.035302733191032484
