,MGH258,ZH1007nec,ZH8811Bbulk
GREM1,0.0531762635878011,0.009450057728349228,-0.025789261055783014
EGF,0.020713501560565405,-0.07637743615347624,-0.01864862278517906
VEGFB,-0.04057396889134191,-0.07736410261844465,-0.06184405016680565
FARP2,-0.05277214133901797,0.007123390729945466,0.0454153626376862
IHH,,,0.04905351384761277
LAMA2,-0.04215899343277858,-0.12806999063834795,0.032297853331990915
SERPINC1,,,0.026544132058126113
NRG1,,-0.040945371056960535,-0.01898432140528747
SPINK1,,,-0.050922982998993595
EFEMP2,-0.06840060842399279,-0.06954958395450529,-0.00030492555240043854
SELPLG,0.01914798540083373,-0.05158738072327066,0.014053011144667525
GDF6,,,0.009776720215661332
HLA-E,-0.03894266007621839,-0.12515174713604546,-0.017914241529698907
PTN,-0.05327133776231675,0.053364204050846006,0.0761339116388434
CD274,0.052763206331057945,-0.01712311780962749,0.03872887580859007
FGF10,,0.015055616026519876,
CD14,-0.047946903296199085,0.07044843735644359,0.06457678193081252
SFTPD,,-0.054793485278217285,-0.01260074032410614
SLIT1,0.06663062485446844,-0.15561077632766004,0.03546180078896213
CNTF,-0.02043194776654005,,
BST1,0.015657606198867635,0.08387017424020173,0.06833244021820346
AGTRAP,-0.03969395794429322,-0.05964005160726531,-0.023791938941966257
LAMC1,-0.04162138619137966,-0.07954137818869446,-0.04098695797212643
COL6A3,0.08171266915091877,-0.060919182372583425,0.04777663292527684
FN1,-0.004427746098859934,0.0032565742615156172,-0.054175479278466686
MIF,0.1231227442405692,-0.0840389043306677,-0.08291451964806204
JAG1,-0.031008959523863306,-0.10082877516249973,-0.01886861385571478
NID2,0.05431132907955107,0.0614800463271707,0.03822107023649372
EFNB1,0.042026953841937005,-0.026742563943590023,-0.01312055639997461
COL4A2,0.061455480089352726,-0.12513183228136956,0.028818941605055173
SPP1,0.034663260669265235,-0.055771869963137426,-0.05155816938011664
PODXL2,0.00913278458661862,-0.010345305660498526,0.03786263968404364
FGF9,-0.018679889618685337,,0.1015533084878717
ITIH2,-0.054243634433050525,,-0.011466491366279532
ADAM10,0.03901702274093345,0.08209610136696123,-0.015884672843486637
CFH,-0.0847990556541236,-0.07655210341982845,0.04585521620277852
COL4A5,-0.024363928047417386,0.03754464057583637,0.002540979588494414
LTBP3,0.0037087395363968063,-0.07419852227523176,-0.058766217551894984
GNB3,-0.02913025504031313,-0.005841024566396385,-0.004799430343803386
COL6A2,0.05626473945317482,-0.18477032489791986,-0.006153987631127755
GDF9,-0.02005463078223825,0.05701821558129108,0.0015908891626366215
NCAM1,-0.01985754201689936,-0.1542142113445072,0.02643021729410002
APOC2,-0.014958512755715156,0.04656826600809995,-0.008716602358074773
BST2,-0.08565139313787963,-0.010700393587885871,0.09345921772753926
COL5A1,0.004219679009984082,-0.019881198497844955,-0.010400933945796338
CALM3,0.032257831815110834,-0.0352429277986353,0.026856833163585128
THBS2,-0.002995511117080675,-0.09702342103435202,0.009842409977439001
SERPINE2,-0.09337781921643327,0.050396226516119406,0.022916680774594418
EFNB2,-0.05387390182210726,-0.03916324081037529,0.04110843649528693
PROK1,,,0.07845016929335827
MMP9,-0.012333569660624648,-0.0026247213290268604,-0.022890558538382375
NPPA,-0.04505013421924181,0.05604819169990357,0.04306838357294115
C4B,,0.06993928222919779,
NTNG2,0.014129043255936476,-0.03141946679554037,-0.035378936979402066
LAMA1,-0.0416903057765774,,-0.009439365403492191
UCN,-0.004341008648726106,-0.05178426030331328,0.006513667713281504
ARTN,,,-0.005160344324827332
PDGFD,0.031010882832838833,0.09187537441427619,-0.005152092075065595
EDN1,-0.02837191349832813,-0.050295864596485176,-0.028088531291566993
ARPC5,-0.027664546037491668,-0.007020075738543087,0.0344602423447279
GSTO1,0.03349571532529794,-0.0581287336198071,0.0032381769279696067
PROK2,,,-0.02099474874167839
SYK,0.019042026313732276,0.08557488914123108,0.02688210769561446
ST6GAL1,0.0018024955466475533,0.08576351763314125,0.08628272355173269
WNT3,-0.02800937940200966,-0.02389163322786164,0.013937899844370792
HSP90B1,0.042770480135694615,-0.0736714971070646,-0.05190955863367581
ZP3,0.027117353630316275,0.057988076094003374,-0.0004533837951560076
NRG2,-0.007059645103526191,-0.005586709507983815,0.008799293762972997
MELTF,-0.04246476718715396,0.10704947183138097,0.032527707426991154
NLGN1,-0.03800738108731741,0.0026613211628976363,0.019253853109465504
SLIT3,0.01598613141293186,0.018620927445186716,0.007983055671970317
CCL8,,-0.03326351933202598,-0.011772721548299918
S100A4,0.023132767158712656,0.0966914875011194,0.04780250907257297
TNFSF13B,-0.027058517099161693,0.03347894808840568,0.0604716106168466
HSPG2,0.05614555335618948,-0.030613237038378326,-0.006604676562398097
FAM3C,-0.03466699443160243,0.007552386350945328,0.02699941017526176
FLT3LG,0.05100392844026036,0.03216775090021376,0.1082315633382551
A2M,0.011000737191144035,0.0326792026367408,0.0635908679633005
VCL,0.052357135371254644,-0.046532334458787294,-0.02656178087006686
FGF2,-0.059563164246087666,0.021807511211588592,0.02249914030365896
AGRP,-0.015602697225111456,-0.00015746232844845371,-0.015986503336939777
CNTN3,,,0.04941338356821925
RNASE2,-0.026987356348908625,-0.07357281065674987,0.028876827140400893
GAL,,-0.04755976117191078,-0.04692144261305
CXCL6,,,-0.030293510000622883
PDGFC,-0.05863437237975687,-0.035316842839848435,-0.026223036050744813
COL8A2,0.010026549337845084,-0.03852231561008896,0.0630558273398718
SPON2,0.022298667378777354,-0.03241518109006277,0.02977401746263308
LCN2,,,-0.033661091319995826
SEMA3D,0.0004256518733016369,,
BMP6,,,0.05918761500098526
TIMP2,-0.022861983104045917,-0.024670979518203726,0.0022657311886868123
EFNA1,0.029110398015968587,-0.012291751648978127,-0.027577679103080222
TFPI,-0.058980207186065794,-0.0575244110872793,0.014179350606096012
GPC3,-0.022057887056726417,,0.07289419183966335
NMU,0.05395779058923671,-0.03617142368919414,0.002628804164266046
SCGB3A2,,,-0.014321810970576781
LAMB3,-0.03463561709835853,0.08352721965553449,0.09656625799012863
LGALS9,-0.012208212283360071,-0.009233317547574981,0.0258088178807796
VIM,-0.03337667048542526,-0.16857072202607595,-0.05350515618977403
PLAU,0.01537292410644107,0.018350247358028794,0.05449572722614364
TGFB3,-0.07264664961692582,0.09071175714751453,0.07782888324578582
APLN,-0.00979914715667615,0.005484633117717235,-0.06564922524165767
SHANK2,-0.0184758931094178,-0.060990687024385794,0.0761329176562912
LTF,,-0.043617585597032216,0.023144591471473713
PYY,,,-0.02293551882659041
PENK,-0.016075853013938077,,
CTF1,0.0024310639183925723,-0.024006590754716492,0.02712095378154222
COL3A1,0.020442705240274847,0.0432517667634132,0.03468288207255012
