,UKF243,UKF248,UKF251,UKF260,UKF269,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MMP1,,0.063760190697246,,0.009334322515409214,,-0.00037544948525043616,,-0.029484118205367033,-0.012796411820130773,,0.0337143661226512,0.03807324442472277
MATN1,-0.021091362535245014,-0.01915535819595343,,,-0.019088678866401206,,-0.04258966091317678,-0.031639132266750955,-0.01821227863533342,,-0.020802645743973718,0.07668775974044023
ADAM28,1.4567279416968241e-05,0.0031552577371597767,-0.0008066829235726314,0.07023191332059256,0.08881337590420768,0.05516662650861051,-0.0409882545620387,0.012126056214930573,0.06244660555963251,0.01202327696068128,0.00578981477912559,0.0030566405626589557
TCN2,-0.02513451166477415,-0.0393330821812423,-0.00038499773711047497,0.021024200693210843,0.12160438062943064,0.07697255766242206,-0.07389033566451744,-0.029625350024299286,0.051909900640046525,-0.005820409340239644,0.040803848545195094,0.007613961394249654
THPO,,-0.02496022486319178,,,0.08994668622673317,-0.046225468039964274,0.07933305179660564,,-0.015798308163063705,,0.014191735876154262,-0.015916375228176034
CUBN,-0.013390222663054306,-0.026447875389748954,-0.026197417997881157,0.011805424888410505,0.00543876698258476,0.17035065069597813,-0.023515438774319282,0.008838815908733415,0.020108857638786528,0.08636793289078212,0.019858820620541628,0.0056866055070295286
TIMP3,0.005586230579730707,0.06978009366485899,-0.029801368306645506,-0.029080328595130076,0.02447923123819533,0.009811482722243118,0.005740878207635615,0.03070580857269396,0.045839176333894865,-0.05828428864897017,0.0008530224564257228,-0.056422069659721436
PIGF,-0.09131382057110843,-0.06652710599013878,0.007939800497870401,0.01250208456147039,0.054039064530783276,-0.07578082021790111,-0.0005092891097008331,-0.014589408414230023,0.001378200053535032,-0.013027415223760639,-0.0051056034348184644,0.03313727784992967
CRH,,0.15989525157128007,-0.006569415201531428,-0.02349049371180573,-0.027997398062172812,,,-0.050179853371219225,-0.04150194222595084,0.04888268938539499,-0.02564913904268765,0.03892831945172066
BDNF,0.010460648975587772,0.020819395132345344,-0.019440088608302302,-0.035993763863859295,-0.06562495667368286,-0.09193731760811723,,-0.00800404412947558,-0.01102065258963519,-0.04209789186479857,0.03567306111024881,0.08371667228904427
CCL5,0.021395925206921004,-0.022347484587933876,0.07447042045555753,-0.04593054549844526,0.03719846679659904,-0.04544670934388254,0.019968181033106554,-0.013089147460085193,0.01853575298316759,0.06433413929198746,0.013109390183442872,-0.004769859559140684
GAD1,-0.018542501648819428,0.0016188515228155198,0.021491499877640242,0.016179632103685213,-0.06026953387060074,0.10272805445852273,-0.044856982789754654,0.007750094222984136,0.046047367132478804,-0.010357756769002838,-0.018690515622537516,-0.006868407570374134
COL14A1,-0.04970575107524029,0.03925069498134577,0.02350837504791012,-0.005748119707829799,0.14314439978749402,0.014446810566808964,-0.02097104452566736,0.07544019346277699,-0.01817229223119755,,0.11016300909118786,0.00945907752450336
HLA-A,-0.040076834501264494,0.04938066784206202,-0.03198122068557705,0.02559436591659123,0.14179201911293973,0.07303538354509598,-0.05924548668938318,0.0511083448417547,0.04123898881024167,-0.0003747481119694224,-0.01353436889780277,0.00022269862902157134
CD5L,,0.06074518026956291,-0.03051283100149105,,,,,,,,,
FGF18,,-0.015466192551323655,,0.1114048253966309,,,,0.030717633168061833,0.06404245085445734,,-0.01710443454950848,0.04062067160973604
ADM,0.04080056347666529,0.05852018172733009,0.06734542320295936,0.0981472772847395,0.08174611433445696,-0.11482097917240829,0.06079688838304664,0.02698453702986465,-0.02799396775306483,0.06084511906593659,0.018497781964046636,0.15618863892181956
CCL15,,-0.016862792748520358,,,,,,,,,-0.014834674756915906,
GNAI2,-0.057046855497707334,0.002258668886839474,-0.06335226756320876,-0.07127826987223837,0.1262566559309674,0.04654525886578157,-0.07688033525920825,0.00855069294452106,0.041668990002066295,0.042549548852660886,0.0007631321562861239,-0.007905559307287001
HDC,,,,,0.06720974474647215,,0.1487117127700157,,,,-0.04180794628412478,-0.02138195873146117
COL11A1,,0.01054088491018526,0.02904151087925479,0.06462369271674653,-0.03310164556690366,-0.041528026895109676,,0.10550539585439102,0.06725560268387758,,0.0017325991689831728,0.09517337989787633
NUCB2,-0.06510719487295333,0.03808661370544793,-0.024502320026423323,0.05922024866706913,0.04460168411669626,0.005656056778047503,-0.10859357016104643,-0.0019533489307166823,0.0012969977078334115,0.19056205296092502,-0.01944638260493018,0.0021941107795385795
FGF16,,,,,,,,,,,,-0.02106914069259323
CXCL1,-0.07648034585483131,0.012173964553318919,-0.023312681259345186,-0.0281904622129025,0.035675566849272464,-0.03470149262054103,-0.007051231091023848,0.07102746949500696,-0.036502048393139946,0.08210140372338041,-0.03731839809197864,0.08528737046700068
VCAN,-0.05991381531266577,-0.07408698974113972,-0.00027774898299453074,-0.10910926627563615,0.10834132947064078,0.06824454029257701,0.0002266913535603558,-0.08628225981973983,0.0676917763673399,0.054948068848959794,0.0026823854331154023,0.006268642873052202
MMP7,-0.014348656721263956,0.00617423542086656,,,-0.013289522964238614,-0.04581056581656429,,0.07569799571534933,0.06549217895353265,,0.09891932246509931,0.0769790044931736
PTPN6,0.038641799215207835,-0.05233314126478806,0.003791172882078394,-0.0007614818854803579,0.0954677310590651,-0.04568061545708423,-0.06704348483663863,0.03785630253676457,-0.038918365692295835,0.12673078850180822,0.03348459058229165,-0.04850905004787104
PTGS2,-0.041261286733267635,0.08491152419073002,-0.02080534512981797,0.04316371122292153,-0.08193179775705725,-0.054980272093635194,0.037692481634051804,0.044331763337536335,0.02294914979040842,0.007898656802915799,0.055473763852269105,0.08728145759409156
XCL1,,0.05422270334437798,,0.09443397654631046,,,,,,,,0.01598229080344716
CD58,0.024639362819304997,0.0306326940651224,0.05898075560235902,0.017127122177294306,0.07587356440690375,0.07724162432419904,-0.06263147878282067,0.03801931325019235,-0.007536499810811735,-0.010511197432897964,0.008402348997911303,0.03278592771072578
TNFSF14,-0.03528736467666263,0.01670643523867333,-0.010651676763786585,0.022955544860563993,0.04488248349650103,-0.04480025991935279,,-0.016019685845541157,-0.018477347097953862,0.19531121634417653,-0.022950783851167656,0.03608103758238938
CNTN4,0.03747390834328674,-0.0023949371714535148,0.014951805564214948,-0.057889642779123396,-0.047188351250082916,,,-0.020097858838196328,-0.0186354856022574,0.027698790193925567,-0.02524212163416689,-0.024954254904082422
INSL3,,-0.0167795301799709,,,,,,-0.017670370585819432,0.002119844173051369,,-0.02031203462781285,
BTLA,,,,-0.0114859969292669,,,,,,,0.08681143137088981,
MFNG,-0.01706775785894049,0.01788604097650676,0.05856172545576801,-0.05843501574799992,0.07209419912052359,-0.027600084770072187,0.016171533780402692,0.0437591855799926,0.03830662563018597,0.03037184482325585,-0.03907705853190548,0.018158951597365858
ICAM1,-0.09134766114360837,0.06774478632365771,-0.015642228133394474,0.022489511247316196,0.10599057731214886,-0.002259887195717182,-0.031079350916231985,0.024149471521603738,0.0030618444574408658,0.06488599242549352,0.012112642488669927,0.12659625019922738
PROS1,-0.0079641271983617,-0.01633250769867777,0.014885004929856433,0.044735346955821605,0.10764765428205965,0.04184696467293557,-0.12319153168630557,0.045698098653295376,-0.013288828398325655,-0.10444174481933453,0.02704065113464112,0.011718117734580532
CLCF1,-0.006839317197234798,0.04535246294960494,-0.021675159179043866,-0.008452647144203363,0.07467730893142221,-0.04517646489556671,-0.07224812576795221,-0.019016259494422733,-0.06067562557066187,0.08325819307966588,0.021422920877474,0.07862032074303665
PSAP,0.05410856885111463,0.05243583087784977,-0.002318220581761136,0.07804070941652799,-0.04431651225761345,0.0369497907701223,0.015837654904452273,0.058451370902483486,0.02266672260029545,0.07758815898334621,0.01108470515331723,-0.14787919763939297
EFEMP1,-0.06069250675971967,0.020722429935029235,0.04718272177749357,0.05777071326342776,0.12401085227844998,-0.0836103830357779,-0.08283294818587007,-0.018144389210638965,-0.0005015753976556998,-0.055223254858538816,0.066199260090146,0.1177003409125429
C1QTNF1,0.060709840838176314,0.030317256835693057,0.029693360118250883,-0.0024780006901793344,0.15900717793966485,-0.04790048404961867,0.02192413790834922,0.028137404398121523,0.08628919884121075,0.052355472128084404,0.018569968464042144,0.0937751369842526
ALB,-0.029852539762780704,-0.025941591518811622,-0.03207412870911325,0.10416231924132369,-0.0222915027470347,-0.05161337341612513,-0.035046450754758755,-0.019725096421547888,-0.03093061765307561,0.033481668127921846,-0.004858081604890373,0.13723579661358729
CCL13,,,,,,,,,-0.020726182288467714,,,
EFNA3,-0.051035742534055885,0.0696836498935657,0.02957426468822394,0.025544689924602113,-0.05829388063925812,0.006034742926207172,-0.007702748392705968,-0.006926609574215944,-0.0721391676457859,0.05076182656601905,-0.015404211675527682,-0.012731877175222433
DRAXIN,0.03567353092501592,0.008284990822436082,0.04855920855501132,-0.046617419857274335,0.08036925668507199,-0.03946291739008593,-0.0313696907673597,0.03184611959543879,0.008120286422401488,0.028344541092176406,0.047942206197090824,-0.017991604237507487
RAET1L,,-0.01307141697109805,,,,,,0.07225985399088644,-0.02244825172596512,,,
NPTX2,0.01854362687503928,0.0003414065042833208,-0.04531716664998523,-0.05228575306867974,-0.12003700584951423,0.04514376918055352,,-0.022553407510948458,0.039665340147364475,0.01648296333588972,0.04432626694900978,-0.05389921948271838
FGF11,0.013054471457527519,-0.004799695245233829,-0.0036265966509039745,0.04106335410501358,0.035335360372765974,0.032264246860101355,0.01856320334981314,0.029945407837010628,0.012566558863883463,0.012604001123639038,0.02583348438281954,0.0841795263466737
CD59,-0.028591253891009985,0.010956331788432406,-0.038974666836455125,-0.030542801059534642,-0.07902787621439901,0.10893882701170367,0.00756914292075154,0.0228746019494857,0.019337353651815506,0.07264984048203646,-0.015953630414393995,-0.07442922092350879
COL9A2,-0.07055495043782681,-0.03816198329420979,0.03464469453578108,-0.09902284363832922,0.010158827747584377,0.10103698857043937,-0.020588736139286648,-0.014253319636361146,-0.03789688402062562,0.05449283844353107,-0.015783372753063355,-0.06045154983128293
DLL3,-0.028074338418635176,-0.04018400594769432,0.03226845615298787,-0.0401492752211197,0.08230840470030606,0.13762396244435648,0.02559507787568009,-0.0469445254283512,-0.057398661857037916,-0.07859846799708428,-0.02856738273147297,-0.050648906574500475
FGF5,,,,,-0.01775059814847614,,,,,,0.11025056257481951,0.01815476127826188
LIN7C,0.028218235350259344,-0.0348419556067398,-0.03504968364040132,0.031459859063370704,0.021317992491261116,-0.04110142614442799,-0.03734355661683282,-0.013294930888577979,-0.04145811212912521,0.0488704488409492,0.027564810873051775,-0.013570995497506342
GDF7,0.08786316726094501,0.004273842858765354,0.011897879403352414,,0.004945954043739414,,,-0.015334562354628276,-0.015021003226184241,,0.1546638180011343,-0.032685174302159226
PSPN,-0.020701417142144952,0.0056837799731463915,0.08238194640453127,-0.058902826742078106,0.062003870015104004,0.09752780371934745,0.025082887666198053,0.010445731823727482,0.017304502890030157,-0.06448523633476264,-0.009979225492776737,0.014255437326467354
ANGPT1,-0.0362758356824526,-0.022578233822003645,-0.019534950543183903,-0.05437442532608306,0.10767385801469458,0.03137001897594632,-0.07070004755328745,0.04731815008322662,0.03637796882331517,-0.00024493580401636,-0.01338624874229495,-0.010879149422493897
PNOC,-0.04016698873714996,0.022803859991397096,-0.04274102482533085,-0.02301564585906706,-0.07682862871707402,,,-0.016306841059940687,0.06536309022347765,0.15163406275216007,-0.02096390538141037,-0.08492294353132715
L1CAM,-0.015212675240369204,0.01735242737431444,-0.0062073815806784,-0.02733425178820003,-0.07871263025440972,-0.03975566613439098,-0.018014879588541574,0.019031722025316222,0.011888213413408812,-0.12760763017990834,-0.008186610913918098,-0.06844643150742342
APOA1,-0.004367522777474204,0.02380857312485159,-0.028284470412144692,-0.042494844483804806,0.05809868807774785,-0.10512935902948516,-0.021605487982683545,0.0062441330132207,-0.0049577055901598045,,0.013553208098194153,0.04186096634018104
PSEN1,-0.0717822715191702,0.03943007128268399,-0.013119116358083126,0.020685658569834106,-0.018480697522023373,0.0446844893478077,-0.04738876148617856,0.06243815948668944,0.08146062617183047,-0.0027981902823332938,-0.02276054748554052,0.047750848604221685
CALM2,-0.016731709647538298,-0.10919795352589044,0.03755392504087167,-0.12388388419332767,-0.1310257754418241,0.013965732044144077,0.01006081184764341,-0.023877907372718925,0.0014437027355373284,-0.07390614425737746,-0.009571642837336495,-0.07525314040544798
CLEC2B,0.011262237276369417,0.05515773681446726,0.008614318821605411,0.06111472195072351,0.11132027696338942,-0.01661235124110916,0.016584008529118774,0.041912707250804065,-0.013212788371990556,0.06815471869152329,0.030743549006044212,0.04068614849443218
NTNG1,-0.042611271272067375,-0.0013131402457325376,-0.0005803396446466685,-0.017897371480929077,-0.0023970595028171096,-0.058599029602224746,0.14651680163943243,-0.04327895193967288,0.013765347825337391,0.03202126343413294,0.05657043690321134,0.012193212324275905
LRIG1,-0.01785627443724289,-0.06548153672171893,-0.037031457127359786,-0.0773367194686666,0.058942194366984835,0.16047547062954085,-0.06597112382261819,0.017163292008802254,0.009596541465037477,0.024880165049940083,-0.03152349763691827,0.05625182941433319
CPAMD8,,-0.026261828286090125,,0.018775776652321823,-0.0160578048400625,,0.011272755991199954,0.03002784887946305,,0.10645544963834443,-0.021283109963202672,-0.02317623832221214
GHRL,,-0.024490550135367998,5.907353741332695e-05,-0.009400342895741433,-0.03414918669846749,-0.052469858913318235,0.0476158221892188,,-0.0162481313362673,,0.05880192170675631,-0.020430095230810456
NPY,-0.005774740895594626,-0.05471763632624859,0.043877095602711406,-0.012450175103399585,-0.02269649831241225,0.034113981381588186,,0.029278388985073612,0.02501302711309394,0.008263529980259792,0.02541367538626282,-0.04125879855237588
MMP2,-0.02782354148421715,-0.023635791911856878,-0.009187315208977552,0.019992239130211028,0.09267498581558932,0.1563187851672965,0.025105502012693456,0.015904429098683327,0.037010021341786076,0.02847363622200844,0.014075691915322973,-0.0656235004372299
PPY,,-0.02204099213894727,,,,,,0.02385872398321232,0.024776206516302593,,-0.018882289289075833,-0.014608644652947105
ALKAL2,-0.006708558448728874,0.030252992708120048,-0.016393590207134146,,-0.018206879892273965,0.0973217902520628,,-0.00048363661141191845,-0.03681829995644154,,0.0644359412027168,0.09343619207683161
CSF1,-0.042449337997321875,0.009582856742502447,0.05646236874141624,-0.09266053482289978,0.0406773544170553,-0.07742591735661293,-0.06094657292176184,0.0379895996657185,0.07144141281297352,-0.015261559408084649,0.007104590467297463,-0.010876070404686041
SEMA4C,-0.05786207486017543,-0.035120905206610105,0.013434972539566976,-0.024923239010325775,0.07001540448484538,-0.04496323301690271,-0.017542859803233668,-0.002584307623582664,-0.0008910043229815879,-0.04152318564600546,0.016924865257968845,-0.04700441592912255
BMP8A,,,,,,,,,,,-0.01823114445915916,
ICAM2,-0.061002377383852495,-0.0022254693392528093,0.021485479077144903,-0.022587280179614578,0.03767364010205729,-0.005438714275688866,0.057831198680157486,0.03515490853880845,0.052186820532613275,-0.020994006789285945,0.03818039792512743,-0.09066635027283017
SYTL3,0.05827546003455758,0.06864536169081761,0.006680820933853919,0.0028653670388171905,0.06489514427331135,-0.04618673524237275,-0.03664621832695328,-0.04616685591157203,-0.03838238797739185,0.017309935672461616,-0.03553939944763754,0.01773040397565152
IL1A,0.0018852195382017447,0.049876654042726155,-0.022375273252059295,0.013143567647178203,-0.007482427717910424,0.0054319308987696895,-0.06246407631356966,-0.017756028616378094,0.04218944327065465,-0.05050104815038165,-0.022923647640381562,0.11015846422676362
HLA-G,-0.01592156042300114,0.13372730468195232,,,,0.01623169940741922,0.0057136067759964255,-0.00022743626055913327,0.000341235027150557,,,
PGF,0.012113268927755992,-0.031331803473256765,0.1369844702664247,0.10489810746050293,0.105735450411503,-0.08093291574373539,-0.017032596878700387,-0.018462082143716935,0.014171507923121992,-0.03765801517572885,0.020799073897789472,-0.010231044267910076
LGALS8,0.007405016784115556,0.018620032019488794,0.05172256275176509,0.07008585847339467,-0.016021534727790884,0.0073866898576138785,0.003441737751149892,0.02060172883436632,-0.009296485044503639,0.007076471403972381,0.03820908650905642,0.005752396118623836
DKK3,-0.038095795951000294,-0.05539714915575715,-0.014166203917051893,-0.10433263964094171,-0.06527555641840382,-0.04151585557544318,-0.03615851091083871,-0.02207789022094708,0.0036877699186889175,-0.05701797317619976,0.0024917532499463407,-0.16345075689500455
COL16A1,0.015738191732816938,-0.05915673322383961,-0.0398993334530267,-0.07360416851842837,0.044796628282274334,0.1655811018992172,0.05129214681520875,-0.009570429106541429,0.006338136416151899,-0.006363104347806305,0.01213812228714152,-0.05301328958770896
TPH1,-0.028089854436342,-0.014768629722299297,,-0.030635130998867794,0.10200576550600708,-0.01201854145401166,-0.040818063879149075,-0.0467052715843912,0.01336822598099957,,-0.021445218221926018,0.0366592520430476
TNC,-0.042648115543052825,0.022716441686526635,0.03658668966148204,0.035534719054793766,0.16107347621539939,-0.08586947975432926,0.04093633219814201,0.03579646324923327,0.04351600350172711,-0.09123566432904576,0.0901913908110988,0.11228912388442115
TNFSF9,-0.006740080146480337,0.02810637915835497,0.023149675620912847,-0.00242234771282748,-0.04309087419223513,,0.050193540437000625,0.008073307477908144,-0.023214152899892093,-0.056468883951116614,0.030220496784697244,-0.0399452977213848
C4A,,,-0.01615514833138849,,,0.0016179926145313832,,,0.08338003792360452,-0.0025859423758442844,-0.024551022210631584,
CNTN2,-0.013562836929023868,-0.004989647271017456,0.018907276762156356,-0.1292549629050495,-0.05320117067647705,-0.04277958661955186,0.10107042594806306,-0.04268417110778334,-0.028685429624972923,0.14940656060820534,0.08662838273156984,-0.10659352583789847
F7,,0.008787615069046876,,,-0.01605779550672917,,,,0.10869645845532995,,,-0.028647140273158535
LUM,0.013222151761446569,-0.029886492711832757,-0.023818311193296714,-0.04405201661051519,0.1378535131605929,-0.02607088355297821,0.006521736616271129,-0.013770322522708139,0.10534342323664785,-0.04090480378707046,0.0046067849501303494,-0.0035211065957532917
BTC,,-0.013071411526432776,-0.02527993783345023,-0.030523742573077328,,,-0.059169182659475864,0.03813626395993525,-0.01453611614658756,,0.0009570309931174344,0.04654718107351868
APOC1,0.10488859228238574,0.05392335977693659,-0.007139145749315857,0.008731295212100691,0.12519829025243112,-0.05415062517825439,0.054957684269151964,-0.04984162890999956,-0.07090595304222423,0.016486440085665008,0.02810942437909225,-0.07210308672213861
PKM,-0.054240106806266404,-0.01432387209601703,0.012153941671967454,0.08880367462111326,0.0910303645772133,-0.051583749697457285,-0.05941476796775705,0.06648535517645837,0.03905070587749703,0.036529733474850244,0.08369760854640215,0.11640598299136583
TNF,-0.06259612226381771,0.03158952991014876,-0.01682798083187296,0.0026226741250233265,0.00893977358746646,-0.051388417316993104,0.03816631994904374,-0.017888118701272895,,,0.021616203921929596,-0.02229583173180377
GNAS,-0.04218629907981849,-0.009476766909047418,0.06245650519002466,-0.10356123438137727,-0.07588272970155695,-0.004942343856769297,0.014798635175911803,0.03661515166540233,-0.051496733592120834,-0.10821506863926689,-0.02077918318795869,-0.15417660980793313
BMP8B,-0.05672251447593686,0.030645047332486332,0.03195831190604587,0.01132834236830193,0.0789010748185098,0.08853897956857533,-0.038326647636838886,0.06816640794659191,0.021157646555336748,-0.03298579977743328,0.0726881636163228,-0.03387617972091286
LIPH,0.053380784321898654,0.07671986168410666,,,,0.06496853886240114,,-0.019943713414323116,-0.023854019808652465,,-0.054395520760205145,0.007427477425212905
CCL28,0.08555617160624503,-0.0037762066034546715,,,,0.08712725704163367,,,,,-0.014156523094091645,-0.002987638456417409
PTPN11,-0.010973725456858962,0.04173623780506236,0.01363199004941647,-0.000259143540204733,-0.016080353939766364,-0.05283684058612657,0.0003974713174341242,0.0004019270725944894,-0.013920832323229965,-0.0076776841284345206,0.014435682425321736,-0.089318852334635
ADAM12,-0.10745932357129953,0.0181460912559995,0.047307985765934736,-0.02015157525473001,0.10497978260557042,0.02237657115414609,-0.059120690149803784,0.025782557912795434,0.079642420333323,0.06829398591896982,0.02859979410500349,0.023217507762317152
EPO,-0.0061200341149600405,0.08178033560323547,,0.01496645938086934,,,-0.02255858318078168,-0.020713066761702738,-0.014371076930025106,,0.1726502460477522,
EDN3,0.010207397541882266,0.002168745673625427,0.004582964992518624,0.04712718708653172,-0.01459175990158112,,,0.055430561512801194,-0.018264201247010607,,-0.012405915836378881,-0.006762197663024106
CCL22,,,-0.020423979489379497,,,,,0.024944551461258298,-0.012609994394499852,-0.009019446263236945,-0.02326281653597416,
CCL2,-0.02282063990655424,-0.006183931271182514,-0.018334135844366422,0.03908065983453355,0.04341563251507536,-0.0710649657557862,-0.08449469756251067,0.08261425639589538,0.07255621050076821,0.059552158388158874,0.04820219975695446,0.12070220721204657
DSCAM,-0.029112107746824042,0.027602392630882832,-0.009600276798671535,-0.00024540323439082293,0.0005146531123484209,0.10662717218782528,-0.059064928711450804,-0.007282927973376729,-0.06777339947883709,0.05834980193007801,-0.0319617166281944,0.01868988075582851
GPHA2,,0.06551229450474787,,,,,,,,,,
ANG,0.013917890901366707,0.0768922870538245,-0.00811419465861809,0.09329060324216343,0.03754833666794646,0.07759596206990678,0.04377380377573276,0.039562521306875466,0.0427055195041996,0.014125083921401018,0.004780440884480631,0.05931463049805935
FBLN2,-0.02335678688429838,0.03214104305209338,0.04206551461388061,-0.01732463586573847,-0.00014093766762984087,-0.021735496319292575,,-0.005649115343710649,0.0026631460760340193,0.04751882946678406,0.009804964179182465,-0.0008657772883173844
VTN,-0.02730403098461507,-0.02791785012822407,,0.010733710396322604,0.0019874129152739456,-0.03587771605757871,0.05839317898819181,-0.014565010984964866,0.020698082042065358,,0.00908717975878882,-0.0361419255312858
VEGFA,0.029825136667300554,0.06693418783240591,-0.03210271790027828,0.13157296035942284,0.09447960542267689,-0.05698142812133749,0.04556966002370129,0.034491370851229025,-0.015347661917571698,0.09783236216666864,0.009346403820541886,0.1316872569512348
F10,,,0.005868500646021073,0.00590159655183119,0.1404551922908318,,-0.03834500448386289,-0.024875708204257586,0.034556790969867246,0.17953743392306087,-0.011397202620363507,-0.029353593324753964
SERPINA1,-0.02679067565199448,0.02550501975057009,-0.0002424973612284579,0.013873059780691978,0.08856285680082819,-0.029330001993279092,0.0015264753425348746,0.06705742731032646,-0.049458256726064256,-0.11973953067278739,-0.00035510567567099895,-0.021445113474404
VWF,-0.024683007415810438,-0.03456184630691711,-0.015371166029269965,-0.07623360568944049,0.105214720082297,-0.02369124198379483,0.008315916859673231,-0.03870408206535927,0.07048285066974956,-0.022975899658256083,-0.02721670748193725,-0.14715399590940545
GDNF,,-0.008427991472508476,,,,,0.020196778701604575,0.09310953056194482,-0.020123869275345877,,,
VASP,0.05206793642758048,-0.03520898980274573,0.05874089925045769,-0.00726520900818078,0.10494119248864522,0.05056490926405105,-0.0131215643780515,0.010881797242619165,0.06460975758437808,0.00899202314656223,0.06385361857885548,0.05645431485001402
ADAM15,0.02107509540474895,-0.031530510769502834,0.0494337595257459,-0.030960395753473036,0.012643585355602434,-0.03930555417105759,-0.07436781619822491,0.01311687075639268,0.02519813809694816,0.011643163413279527,-0.012000022547446554,0.018279115510574487
WNT2,0.07310885366833972,-0.02583410424825955,,0.08737953280022495,-0.041217907919796924,0.061472971460756774,,0.11022123230398055,-0.017255690671473416,,0.00015369390629734692,-0.02115990201840709
CALCB,-0.025668796335700156,,0.017072682731580927,0.1241585728658856,-0.017750597955574612,,,0.006858758102138025,0.010029880641162203,,,0.1022328669713864
OLFM2,-0.007885755207348395,-0.04064160569875971,-0.023809127404899922,-0.07886116675521514,0.030060427706653077,0.06009701539717335,-0.06939047940133565,-0.0620836577037931,-0.01684127298141104,-0.003848813991967204,-0.004884658679035368,-0.04271669742588972
MFAP2,0.0199262362083384,-0.017907074982228998,-0.012270676327853565,-0.046792145198162265,0.09264213468273937,-0.031806121330564686,0.09179759946684937,0.06229122456812614,0.056611705458749446,,0.07384472194544088,0.026654391421571267
HLA-C,-0.08340533336545652,0.023999426503324116,0.0012876225562811787,0.0908408520776168,0.13152956178725142,0.01968702862539695,-0.11335449225272544,0.09063046993717397,5.353566825698933e-05,0.05151348818433241,0.019462785887699327,-0.05975490731164388
THBS1,0.006682305416890084,0.0022294373140516947,-0.014251500292559524,0.01799923928026597,0.08528755840982462,-0.021194056340121958,0.0215972543646637,-0.04774109799833407,0.03840192679386418,0.04297825032535876,0.012402413735382072,-0.028107439423708448
HSPA4,-0.03198169220664285,0.01472578477803317,0.026226202492778627,-0.059329943375275515,0.034072240511708124,-0.07561605833949887,0.07786839129084129,0.019197809091544678,0.02096673041976593,-0.03428938092859602,-0.00559823473011433,-0.01087983397698339
LMAN1,0.042166700002109085,0.04866061965406183,0.03615634831233744,0.1187592093423817,0.11033197116763496,0.05231419691504114,-0.09362264668733447,0.029279188734383323,0.02439617730347132,0.07313515782023569,-0.037546114315862585,0.06739494293030589
LYPD3,,-0.02253011598296209,-0.018826658663424832,0.055337138207040816,0.030572872401305826,0.0007534042328972523,-0.020182306832481553,-0.02820805591718735,0.04224845529665043,,-0.003631552276141648,0.03090640616351102
APOE,0.06269751323609025,-0.03148770847920952,-0.01932528766832535,-0.12329820772480463,0.09424895116760809,0.037213962424685165,-0.03932741102138502,-0.012856165289502605,-0.06288373049385368,0.032023968209530136,8.695441021370591e-05,-0.18694219896130135
SOSTDC1,0.005679868191037036,-0.03326982020409267,,-0.03218140390338782,-0.04920020445428827,,,-0.03919437347753328,-0.01717835354569503,,0.043349707255877716,-0.04455150848525439
ANXA1,-0.0014602662082167832,0.030759054862446292,0.07403698166024214,-0.011804337745873042,0.14815698988388293,-0.10781837489867095,0.02203130194504908,0.037381060184417614,-0.023328448399354575,0.04387916228076989,-0.015897485968092546,0.10634667306192623
WNT2B,-0.007341064387521746,-0.028076425065668056,-0.026518050936104744,-0.03935907622134827,-0.003127590024023313,0.08371722315001784,0.084576175580321,-0.030041940337673243,-0.03212138030603816,-0.039055625968995644,-0.0027512898569965094,-0.0026786926300493307
AMH,-0.0017326280619082957,-0.027511567093236336,0.06412723997396336,0.06991658108722323,-0.015565005714068882,,-0.03992014821856985,-0.005698490988202067,0.05431857940740844,,-0.03640956420917374,-0.028531977776356153
GDF10,-0.02393410259462904,-0.01709313010164862,-0.021180298945720922,-0.019913211188082303,-0.028602340792781598,0.09450873779712962,0.04106758750950322,-0.03190010563748567,-0.031101954467114085,0.06526410302313183,-0.017058881809550678,-0.0359462763363988
EFNB3,0.01255934966418862,-0.013786373035348898,0.0338831918486694,-0.00891485513537812,-0.0065405919616270385,0.005171351600686091,0.010221916809246534,-0.06341367987169061,0.019674110630897898,0.0036216504071822316,-0.01822152439820471,-0.07605932679468784
LTB,-0.0291084901529117,-0.016908507826615616,0.013031819388477455,-0.004234413487908846,0.024399236923656167,-0.06431465431260945,0.050494069580789704,-0.029116171051110425,0.018781206311537936,,-0.022720479693745337,-0.0029236957644517255
ANGPT2,-0.050065103524544984,-0.026079141089488257,0.016506761667310146,-0.01803025867026044,0.12445367529554469,-0.07416380487053201,-0.03177210160451766,0.02188998473744945,0.0709899493863922,-0.055513901838308434,-0.005839379083462467,-0.07595243731773163
NRTN,,,,,,,,,-0.012796412833528368,,,
ADAM17,-0.009151029988177531,-0.010427265256299853,0.03468379440862309,0.027266374542802917,0.05236397640093907,0.01420949934637122,0.032500953173196644,0.022289075692589283,0.01744460188262489,0.059920055546239144,0.03906191267193081,0.10469985525701513
LRPAP1,-0.1068557653105992,-0.0020067386306073525,0.016893236605069806,0.018310126656575224,0.07282392209127951,-0.025501747464862626,-0.08603198046409552,-0.04927853221728705,-0.008550008690676597,0.035753456747277895,0.011907939148723451,-0.07980587304875719
