,ZH8811Bbulk,ZH8812bulk,ZH916T1
HLA-A,0.09891755006583659,-0.035328010646879356,0.052307003464821894
FGF18,0.03257311976957672,,-0.018602399260124605
ADM,0.04521068706977944,-0.05707428672046542,-0.002507321992722644
CCL15,,,-0.016133859434141407
GNAI2,0.03536655788314526,-0.05106977740596979,0.08238346311026705
HDC,,,-0.00047458821897821145
COL11A1,-0.05723904794903819,0.025837241663747772,0.07049715004654067
NUCB2,-0.003775164314161642,0.01326445613674839,0.014481872040892749
CXCL1,0.03608040695632956,-0.014722847566957567,0.0312665491927732
VCAN,-0.09977803673048201,-0.00011125271801317669,0.10734322722149887
MMP7,-0.03811146343048505,,0.08990897359439393
PTPN6,0.03666073061002805,0.04076284135078163,0.04233163970420502
PTGS2,0.020132770726014666,-0.025801106440449403,-0.03380446288678616
CD58,-0.02390459593085889,-0.0011996541055099871,0.019368731028738043
TNFSF14,0.09979853166004776,0.14020303866886108,-0.03869671210288092
CNTN4,0.004146908036731987,-0.006504638072150031,-0.02745276515585808
INSL3,-0.017477888789386584,,0.015230381108542808
BTLA,,,-0.0011684444439234681
MFNG,-0.05756170547541988,0.009291207628079801,-0.023258956354984577
ICAM1,0.034980774425385455,-0.03498295064353695,-0.048579101545481285
PROS1,-0.04496861776965475,0.007796646586137843,0.011184890220049473
CLCF1,-0.011558743610157506,0.12489120750667135,0.0025073231813485856
PSAP,0.09252228126569477,0.009974357291639098,-0.01924176415314318
EFEMP1,0.04190314391296308,-0.017736386846943338,-0.0009734392734605357
C1QTNF1,-0.01563568875042532,-0.045497932097872645,-0.04922882743054056
ALB,-0.04007036604507126,-0.06394292357592472,-0.024979532840849736
EFNA3,-0.011140453884332444,0.011482593371236464,-0.04407239412776405
DRAXIN,0.03621503304380945,0.056972667192436155,0.051984006663950214
RAET1L,-0.01769326016788245,,
NPTX2,-0.05339753906641369,0.009714297931636631,-0.05475509456196183
FGF11,0.02891760868487732,-0.01923496580230407,-0.046684759211493586
CD59,-0.055491069265827586,-0.019180075109396122,0.0807602424730947
COL9A2,-0.018398545256731253,-0.05467107139738692,-0.012454962452987472
DLL3,-0.03615985675923899,0.02449573633775741,-0.03152201645461698
FGF5,,,0.010951400807405675
LIN7C,-0.006621907003816357,0.03212545216440447,-0.03467546548201032
GDF7,-0.015167524312319242,-0.03410169716689827,0.05323558967790231
PSPN,-0.02377803609351833,-0.04788267182955852,0.0197700280011781
ANGPT1,-0.05346263253861504,0.00295115477785486,0.009493148456178926
PNOC,-0.01612921207100023,,-0.022799873145626853
L1CAM,0.11909139866185933,-0.03331722768909391,-0.027748534231641704
APOA1,-0.018371349318470682,-0.028789908186934547,0.011526942710509537
PSEN1,-0.05641739040897932,-0.024298718999003134,0.007940554863852287
CALM2,-0.08697395846895577,0.047735184665565124,-0.04505072545242128
CLEC2B,-0.026609392775219492,-0.05622821379003172,0.0511573076949526
NTNG1,-0.07534063904228908,-0.027137636808949973,0.037519883874343365
LRIG1,-0.00013037467464571583,-0.07309422462263211,-0.029204892316268473
CPAMD8,0.03170590931785674,0.008675224497547429,0.012107997356058928
GHRL,,0.08648599299719742,-0.031775685987659764
NPY,-0.04374527195347205,0.008281982933523346,-0.027895420359032114
MMP2,-0.004336054299719224,-0.05284761725204392,0.04084005516669927
PPY,0.04300815521542111,,0.0705274409072117
ALKAL2,-0.03146184683799423,-0.022198146518492137,0.021896172310571126
CSF1,0.08477384868129555,-0.015303211760130164,-0.06426343731808311
SEMA4C,0.07070447658618104,-0.04073375294462578,0.04274491441629196
BMP8A,,,0.14688151908090327
ICAM2,-0.03308657902449188,-0.01790655161168813,0.0682161035210792
SYTL3,-0.0032869070070480257,-0.01761858759778533,0.019080476840710875
IL1A,0.04956733257276601,-0.02724166408592267,-0.050362208873743104
HLA-G,-0.04289931221101566,,
PGF,-0.04710671106742076,-0.038581899533984526,0.07896468190832298
LGALS8,0.01811625818167518,-0.008936642092800286,0.038158622594564956
DKK3,-0.044153864235206584,-0.04163157748290525,-0.018964893683560816
COL16A1,-0.04681193470982954,-0.009555824727158407,0.06401184420080604
TPH1,-0.004568070551244565,-0.04049249174989934,0.06834603179297354
TNC,0.10609997070101695,0.0037143426279699376,0.019998661215700063
TNFSF9,0.05327577970023558,0.08455527785666533,0.02303552558221436
C4A,,-0.009983869002341762,-0.026701140928361174
CNTN2,-0.07901333987278229,0.0644063130763287,0.10320231826697773
LUM,-0.03687189359837504,-0.012849450047509522,0.019584273278136402
BTC,-0.02584697946768857,-0.02439491161168589,0.01824564179494452
APOC1,-0.005809084337229351,0.004531873438827251,-0.05644569774685411
PKM,-0.027188034504142002,-0.004629863315034837,-0.016978514132520477
TNF,0.1207675999874692,,-0.032225926576190084
GNAS,0.04519230291628614,-0.08545798067551154,-0.059472157275645
BMP8B,0.015147225715681337,0.014407447129245897,0.03262645467814533
LIPH,-0.019726468293917353,,0.005806423612478617
CCL28,,0.05847737368912284,-0.01539631690069725
PTPN11,-0.04451680503866507,-0.015646545673576435,0.017587281647647862
ADAM12,-0.07405890246605266,0.008948926220538203,0.0887705621039623
EPO,-0.020487441142785296,,-0.01637270346799106
EDN3,-0.0663188368168292,-0.04832533918192006,-0.029749082995932447
CCL22,0.024913834789337147,-0.024394912691310198,0.0076078830485767504
CCL2,0.04643835760273105,0.027914321225564365,0.0035870734843337286
DSCAM,-0.11156645267190107,-0.05394023013316276,-0.05940533046056436
ANG,-0.03439235076693555,0.029034271791216128,-0.05924823918612201
FBLN2,-0.024609449782218972,-0.04820368706743789,0.05992335470682981
VTN,-0.014406355598206874,,-0.026701146471838015
VEGFA,0.0535761723199469,0.026668869093857683,-0.08667428839679799
F10,-0.024604739297327174,-0.021106193647942955,0.04438065174391759
SERPINA1,0.05226249604197259,0.03778772532534733,0.05095548408608518
VWF,-0.00012937148489218197,-0.029628257576351368,0.07261496861008433
GDNF,-0.03503250091755828,,
VASP,-0.013176929372764436,0.03744918764746826,0.07497666721656367
ADAM15,0.04284255028439587,0.019372216951082637,0.08372012067326892
WNT2,-0.02104162829455274,,0.05984414314106279
CALCB,-0.024920358162648308,,
OLFM2,0.031244454801078934,-0.05828216214443065,-0.04528053151647672
MFAP2,-0.07475891945679354,-0.017682430712913443,0.07731696007417391
HLA-C,-0.08896188649901679,-0.0772194499410049,-0.03917499295955765
THBS1,0.05634651337615937,0.0036879240522343986,0.05605588128332031
HSPA4,0.06705980074002567,-0.05956196317657484,-0.006557627339896003
LMAN1,0.006845525316865489,0.00852428154974845,-0.00808545592218919
LYPD3,0.006210171552525961,,0.018120437938253537
APOE,0.0017093138984089055,-0.08401080564980666,-0.06046690457453754
SOSTDC1,-0.0387674326060685,,0.03313619442404224
ANXA1,0.004199301316055043,-0.028296524373676045,-0.06964525561456557
WNT2B,0.01140290992357867,0.030434031720668484,0.058163664227838266
AMH,-0.052554854107514246,0.032453142835990545,-0.002860889865386552
GDF10,-0.0315526205856199,0.0565689000433635,0.015302774013999279
EFNB3,-0.09665588387249227,-0.04656873959385324,0.000806132212664898
LTB,-0.0538345721501174,-0.04734683096506402,0.05300373328750296
ANGPT2,-0.016704974773997284,-0.016343560858777362,0.060475875169057634
NRTN,,-0.02480383578798806,
ADAM17,0.0525717364040925,-0.01908906583082459,0.027096857905398113
LRPAP1,-0.0008184668375836942,-0.05768785669797301,-0.00787582489155112
NID1,-0.0294459201045096,-0.008997645731470126,0.08468388953901522
MST1,-0.03571154947006149,0.01181322258775045,-0.030963903793869544
DCN,-0.010683797239962012,-0.08001613876968094,0.08167823981164914
IGFL2,0.00011611965662367243,,0.03950346257786445
COL7A1,0.023961933233602063,-0.05189391187309183,0.05385356474460857
CALR,0.048647456168620186,-0.04369598363019609,0.06470643670298858
PIGA,-0.0035959292622755328,-0.01858464402647885,0.03738247354102652
CD200,-0.07052930166292722,0.021912748877931855,0.07406341514179725
GRP,-0.019137554015386103,0.031708329504798086,-0.019427268908140578
CDH1,-0.05347644419926926,-0.023081828500555582,-0.03294282482300829
LPL,-0.04546178151843409,-0.029604133276486814,-0.03257707220908383
SEMA5A,0.023431740263481625,-0.017872314601625385,-0.011839756281024513
SEMA7A,0.03680532314553194,0.057602355695846263,0.0249175100059097
SEMA4G,0.0027949785634057865,0.029508432309968937,-0.0018826249740279003
SEMA3B,0.0017984215809872684,0.012084547504917414,-0.01061867008690782
RPH3A,-0.06168886717813187,-0.019734403644319838,-0.039371139437133815
JAG2,-0.04439393121359976,-0.024198655338000048,0.06527465833618706
CGN,0.00010293517391056408,0.004832226516203749,0.06081196765222821
GDF15,0.03352138951282755,-0.053167254986637984,-0.04496457972988498
SEMA4F,0.0159953625050505,0.06558162726342266,-0.03774103572063078
NXPH1,-0.056516867954828305,-0.020065064824967747,-0.06379284041915279
ARF1,0.0054765490003175115,-0.01756190136379441,-0.008989976949317337
DSC3,,,0.03366113501081644
EBI3,-0.09561777530234575,-0.001966475428785414,-0.0442871608657313
TIMP1,0.07117448756822785,-0.04438661442932262,0.1315684108440988
SEMA3C,-0.014032654990671908,0.03206676303102984,0.010881678766375604
GNRH2,,,-0.017742061000301502
GAS6,-0.005150392470223789,0.04068680945483734,0.042012237267004114
MEPE,-0.02916294883165167,,0.12850896017293229
SERPINE1,0.08089411693765353,0.018294545530830212,0.014191599185318478
RSPO2,-0.027475309240208454,0.012062693311156314,-0.03318689642502093
SHBG,0.030651650722149256,-0.016337641039489533,-0.03432631522914913
LGALS3BP,-0.005869781869568449,-0.024356227612248624,-0.060622685436521766
LAMB1,0.06427574872305597,-0.013868911791839042,0.08858274230429455
SPTBN2,0.02817686629050505,-0.0036003308603030745,0.054638547001651654
COL1A2,-0.01564650030476177,-0.045872530965032965,0.10598033329414439
DEFB1,,,-0.02235225494213089
WNT11,-0.0426941677181513,,0.05532520710145683
LGALS1,0.032227946177921574,0.0736996530700422,0.0905187065939593
BCAN,-0.02932558652932759,-0.08002223909457211,-0.049096998199294396
ANOS1,-0.030180491322222888,-0.035323999719619234,0.001295710832080718
EDA,0.03607546763259412,-0.004614001740258166,0.03438566721147067
FGF22,-0.01933569283905628,0.011624144769535192,0.02275411975003494
SHANK1,0.00970244464041903,,0.0002334235573052072
NPVF,-0.017477882687603273,,
RAET1G,,,-0.02041499955569008
TGFB1,0.0008052029425842502,-0.006590835197122293,0.09734633291186025
MSTN,-0.011447234738900393,-0.003135576409205602,0.025876962478757804
WNT4,-0.05165393757471159,-0.019145607051954606,0.0374823315888343
TNFSF4,-0.042281883419952745,-0.02949658622829859,0.08703015493651822
NTN1,-0.027395120294017757,-0.04330089735275114,0.011796973558172509
CXCL12,-0.05188490978913641,0.041572683008466546,0.09129490416743843
GNRH1,-0.03909607083304079,0.03253894320749804,-0.013639192164159566
FGF8,0.09748426845777765,,
RIMS1,0.011664544046712015,-0.05633682657609125,0.014201582363462565
FGF14,-0.0673383621998147,-0.03520391829981449,0.04937938656549319
IGF1,-0.04454946478262113,-0.0001565965819754799,-0.004369212710554272
TNFSF10,-0.09576982039903409,-0.009578452489599747,0.02391906124007084
GDF5,-0.03731928714831944,-0.018388473534631845,-0.019811979481583985
CHAD,-0.042281887897577544,-0.021570746702958464,
RGMA,-0.048015302872204006,-0.08456966113003508,-0.0033962960772018725
WNT16,,-0.017819733834983583,0.004119168464821526
CX3CL1,-0.03348931827673347,-0.07796821423961886,0.06648122143317829
FGF1,-0.050755904707486164,-0.04382138432395534,-0.0008734871661736797
ALOX5AP,0.04049135420850973,-0.025941813735545435,-0.043353207965347716
IL1RN,0.10644695700347342,,-0.006036023928600268
PCSK9,0.06948842398530418,,
NPW,-0.028515402312560157,-0.019901649400237746,-0.02091699831807152
CXCL9,,-0.023344983287338736,0.03644897903420764
ANGPTL4,0.0861147010138671,0.013985164038118204,0.03782844340427926
UCN2,-0.032190661481116094,,
OBP2A,,,-0.01839083127131167
COL4A3,-0.014664262686671871,0.014023274298883337,-0.015556667647528867
NRG3,-0.026409282725994476,0.03221372255957387,-0.05140970909231182
IL23A,-0.023799633303352215,,-0.026548632531610477
COLQ,-0.07098016245772855,-0.020239108876766894,-0.04664723149305105
SCGB1A1,-0.023304825198150116,,
TNFSF12,0.02624395374046966,-0.05888117853434581,0.0034824784521021988
DKK2,,,-0.010123979535302396
FYN,-0.06494680000212207,-0.07979217566527537,-0.050199258455898794
ACE,-0.05420314081328558,-0.06649664388796177,0.0004401884981626505
IL18,-0.03691844677028376,-0.03366371361987192,-0.01719905163520276
PPBP,-0.02193694435197917,-0.02291301471156002,
CCL27,-0.03854722802438316,0.060855010111637596,-0.0377631166832133
SERPING1,-0.02124528253833743,0.007453946091032718,0.03192379049794819
AZGP1,0.017491400460171246,-0.016724497306881764,-0.04331685493066404
INHA,-0.03419373096233049,-0.019901649282275953,0.016714766551885665
SEMA3G,,-0.01836079920615456,-0.00504729228831376
COL6A1,0.02890141960813813,-0.061235996939503254,0.0867987274970591
FGF17,-0.04755083344515872,,-0.017520821612342922
TNFSF8,-0.02029964097510965,-0.017819740762758104,0.08029798218835152
FGF20,-0.031681057561725734,0.04428337191564395,0.0963156566037144
ICAM3,-0.007341499155485585,-0.0424544487761386,0.04456022969309404
LAMA4,-0.012947540931673778,0.027904652823835925,0.08194997419263489
DLL4,-0.060853223849161996,-0.015141660578556808,0.09829693758245667
SEMA3A,-0.04582631994991385,-0.05760686453534604,-0.04487546200786069
RLN2,,-0.029671060876717295,-0.020220993837763955
C5,-0.08861214815595753,0.07228192760796857,-0.03262285472000011
COMP,,-0.02133961739170819,0.0443484468087733
C1QA,-0.0030497289035663977,-0.029008006092842195,0.040684472692307024
UTS2B,,,-0.021545428999440255
COL9A3,0.03999794088659831,-0.004308364180352443,-0.026998849005652036
HGF,-0.10835824111855501,-0.008128723143611774,0.02344101819532352
P4HB,0.04286718957616434,0.0028364574131432433,0.08648648767628428
ADCYAP1,-0.040193721837200935,-0.03592930412996738,0.027281208486188716
GREM1,-0.0187998424393582,0.0263937740462826,0.07551945685741983
EGF,0.16815858004547934,-0.009548923838820868,-0.0276593851002127
VEGFB,0.07558856313528685,-0.02700663007848678,-0.04119476599815137
FARP2,-0.0667420879503447,0.019554188411854023,-0.026173397923729136
IHH,-0.02158285497438266,,
LAMA2,-0.07275737095876608,-0.10015186473149244,0.09412574854603889
SERPINC1,-0.017693270355772988,,
NRG1,-0.03821519786300041,,0.012317541053694434
SPINK1,-0.00831984320347914,,-0.02818724136414064
EFEMP2,0.017018969604147047,-0.08056673943156352,0.04114474712871821
SELPLG,-0.04010617503323417,0.023257586975744836,-0.008451393991186395
GDF6,-0.004729716403176785,,
HLA-E,0.10427239849354815,0.00031122305320582496,0.054909715240131725
PTN,0.01633797818523794,-0.0579724493252852,-0.03439852310403018
CD274,-0.02343009380690862,-0.02511898484916034,-0.06398076001922001
CD14,-0.02918507397451173,0.002630223041344916,-0.005991384556356828
SFTPD,-0.04726264447259452,0.017724793923724825,0.08582636013424788
SLIT1,0.051635041853740384,-0.004603963101826673,-0.03804042212844436
CNTF,,-0.018360806451442165,
BST1,-0.03910844593082787,0.012693535953617515,-0.012346236721709265
AGTRAP,-0.023747278891228032,0.00012714909310802467,0.01863255948385644
LAMC1,0.027079741831301154,-0.025516654756766486,0.09030640923979194
COL6A3,-0.02542858365824502,0.0029567896032087417,0.08360452178999961
FN1,0.019642709127275903,-0.048794749491057055,0.11009158365817574
MIF,0.03694186534081577,0.07901492718185894,-0.07949807429059179
JAG1,0.03692740915465255,-0.01616768352069139,0.10056652533091694
NID2,-0.09613565944450132,-0.008575507176030034,0.06292589827952502
EFNB1,-0.03926443868761499,0.0031648883023402408,0.056931869620822556
COL4A2,-0.04068835514895914,-0.04460231444063012,0.10557654336348914
SPP1,0.05941702976098493,0.025652155004242665,-0.0007261935343373161
PODXL2,-0.024861420249347215,-0.019811792444297482,-0.026451957382440203
FGF9,-0.06038498040221532,,-0.02862026975287357
ITIH2,-0.03985531763145199,-0.04339888281170419,0.07521081421826525
ADAM10,0.03336584877706562,0.032997822023126074,0.033416542488683615
CFH,-0.02918223803743127,-0.029951295408448375,0.07382453186216228
COL4A5,-0.08621717312459778,0.023975072925017275,-0.01279005297364778
LTBP3,0.07150502660635287,-0.04680847521816101,-0.021581517768448594
GNB3,-0.06729417142141474,0.03665797761479463,-0.028550902118464772
COL6A2,0.10956251137951266,-0.06551509428834783,0.10551011460965692
GDF9,-0.021576570131574192,-0.02695522807377969,-0.030558653390829322
NCAM1,0.0575993063298149,0.043869744472101145,-0.035110411398926344
APOC2,-0.07444766989596278,-0.003354624221562073,0.0001994439972929841
BST2,-0.03699033223381813,0.01774587888991258,0.021335779877276907
COL5A1,0.0034551959031943005,0.029836571108560608,0.09792817045256666
CALM3,-0.03322206582852006,0.022932099804190614,0.052940073957493186
THBS2,0.019380207878784143,0.001774403970896538,0.05409760310261273
SERPINE2,-0.022505889646180624,0.013609592843131157,0.0027672077121382965
EFNB2,0.006488030024647273,-0.06508773463508402,-0.008658136678274902
PROK1,-0.019531977613959226,0.06371701762280038,
MMP9,0.0277129333377813,-0.06028463290054777,0.09565119512207247
NPPA,-0.09826342174057968,0.01764023980224865,-0.021910433920644026
APOB,,0.08187342137663928,0.08322203046870676
C4B,,0.02900779546657145,-0.018390836413608704
NTNG2,-0.03992042656902417,-0.0029090058340644417,-0.00727633895400647
LAMA1,-0.02055844061193397,0.020218744409621528,0.06724022433892422
UCN,-0.0408167460367024,0.07210463849848851,0.0007062876721746165
ARTN,-0.030772958405070352,-0.025406318134153276,-0.01172188515084273
PDGFD,-0.04991419807898203,-0.018688068414695086,0.03342630609871342
EDN1,-0.011055803641805499,-0.048080436385243355,-0.039839436959816676
ARPC5,-0.027668862632689608,-0.00899763046850662,0.02120394339704074
GSTO1,-0.08114452785851946,0.025686078225828416,0.07164325109680812
PROK2,-0.019919204772716165,,-0.015142903373822833
SYK,0.038174545612211945,0.0475567540557911,0.05181929772196065
CD40LG,,,-0.017960750852940736
ST6GAL1,-0.06141516486955664,-0.04024039812972105,-0.05522349888871719
WNT3,0.04463455768110122,-0.03578799685580336,-0.028984852326932063
HSP90B1,0.13686827021096545,-0.025466038571826454,0.07969449575603
ZP3,0.07779494209250394,-0.012356144590843228,0.02695652669116481
ANGPT4,,0.13686119582560005,
NRG2,-0.019241108524920017,0.020024915015408092,-0.0025934193654358695
MELTF,-0.005425673314577274,0.0564082469436589,-0.01828424093254657
NLGN1,-0.03513466300059743,-0.0679016761238798,-0.025217440109982215
SLIT3,-0.0412389952034559,-0.0258011049453882,0.043068540115967224
CCL8,-0.006986878802545349,,-0.025672703133806093
S100A4,-0.11379510206224486,0.08601147186766409,0.011185107613185991
