,UKF259,UKF304,UKF334,ZH1019inf,ZH916inf
RIMS1,-0.03113523922401122,-0.09067454887914156,-0.04801146124664809,0.04163917705928716,-0.06129881924536245
FGF14,-0.03239266775087033,0.01922253019764617,-0.01913735025158384,-0.01632229536018635,-0.10037608546425515
IGF1,-0.012555836956128488,0.060695743675606116,-0.017541848550977582,-0.07475925072913871,0.07118195341275346
TNFSF10,0.026570264589088798,0.012846728626516497,0.0016123093674735396,-0.015095251980538899,-0.0650811173593969
GDF5,,-0.0312933703512966,-0.01334979849965067,0.02709792172641409,
CHAD,,,,,0.016586699633475244
RGMA,0.0448409013108118,-0.012477233886810707,0.06207949998328538,0.016426620381171896,0.06979247533353854
WNT16,-0.02138788018241956,0.14609098302435417,,,
CX3CL1,-0.03206943061416425,-0.08746666299753168,-0.014840509090614573,0.037831691408890464,0.07094828333770768
FGF1,0.00977991543522381,0.05017117845283816,-0.02181609724420989,0.009092576442060522,0.009699196710319654
ALOX5AP,-0.026240375149768104,0.07842236715405149,0.06330681141533402,-0.061229404659037645,-0.04241857045343077
IL1RN,-0.02752507845877636,-0.029393439603812296,-0.014337270914022112,-0.016272667702784727,
FGF23,,,,,-0.047469481321722067
NPW,-0.015499545769823063,,-0.01596859823127567,-0.009322217581918198,-0.03578861626321417
CXCL9,0.02373928975354694,0.07458186017444055,,-0.04573755574547078,
ANGPTL4,-0.07969674300071942,0.06833133037348435,-0.010372600125433793,-0.06712817294527765,0.06834117895491698
UCN2,-0.010747293078336188,,,,
COL4A3,-0.024737207598476554,,-0.018081045437360905,,
NRG3,0.004731570286660895,0.0030998467907763345,-0.0485095522490485,0.014157693470358251,-0.01980095625092602
IL23A,-0.016908652848880712,,-0.0064183366678880385,,
COLQ,0.0014388507908108129,0.07261913771705412,0.020858258674634356,0.00675825862961864,0.1134046292408651
TNFSF12,0.0281241870858779,-0.01625473817603146,-0.01088463119875254,0.018632071436779724,0.06359640865192302
DKK2,-0.010905736494905957,0.016392955639178707,,-0.030525500422479975,
FYN,0.03922086306443507,0.07939446103535537,0.061776408086235295,0.05740281245302014,0.09907212022402266
ACE,0.0005146664004055432,0.06904954415125954,-0.02121779054884554,-0.03956799067298301,0.08870496710923684
IL18,0.07463136484077684,0.0641828616133637,0.04812739472123274,-0.1002826837384491,0.01571650401764142
CCL27,-0.025320430125647553,0.012824173101513018,-0.0290668769782603,0.03002498540406868,
SERPING1,0.019326332083776526,0.045836473928822195,-0.027952529852076476,0.0071075806549793135,0.08946642577472443
AZGP1,-0.05369740122194897,-0.05432227996159282,0.030986729569976102,0.030692379238269184,0.22175829529412572
INHA,0.010798472960434605,-0.02192841668631155,-0.0540236171332667,0.00551161062445458,-0.03229799046816276
SEMA3G,-0.020261405616553256,-0.029914247569541214,-0.020403334437790948,-0.0019475671868958275,
COL6A1,0.017298960588329377,-0.006127131459347588,0.0425186692210428,-0.0661649033241436,0.016340189649877296
FGF17,-0.020172501061992615,-0.02410017896864965,-0.018982328069144183,,-0.03494578554786358
TNFSF8,-0.013709746088298124,,,,
FGF20,-0.016472350254573435,0.03126103757619843,-0.017456441459943958,-0.006777560066131144,
ICAM3,-0.045833529203767626,0.034722894833518377,-0.04504584595706856,0.055199348489348425,0.04171867723006279
LAMA4,-0.0008179215759826856,0.03927532647426619,-0.00771048200406879,0.023705946695969527,0.16743406120616502
DLL4,-0.0031283615782236795,0.006884015976967795,-0.018761383871095605,0.03295718371106456,-0.004481604135743245
SEMA3A,-0.0030111836491946344,-0.054689082479137605,-0.02840338914240514,,-0.049890994495772514
RLN2,-0.013835776226907508,-0.027984280772438894,-0.013752911865157608,,
C5,0.06229075988530593,0.004745750230435332,0.041932512261325314,-0.05232680260120693,-0.048903730368171985
EDN2,,,-0.017764044472981907,,
C1QA,0.007105431215315395,0.08133659421447888,0.1019405772382853,-0.03331636656263233,0.060845892944418146
UTS2B,-0.01383577614741938,,,,
COL9A3,0.014707158080505742,0.08912587631242659,0.09952470881224737,0.07672167491493154,0.034429919803825745
DLK1,0.003311295800886485,,,,
HGF,-0.03890555757676863,3.703822525464232e-05,0.04187314279292756,-0.051600189328427234,-0.05711243222400264
P4HB,0.03293552236803873,0.02449504277955562,0.012401822815474787,-0.06981396330303472,0.01123615636750752
ADCYAP1,-0.027935914912743057,-0.02670854878057475,-0.02026530530943038,-0.03377968137201148,-0.06664128968159219
GREM1,-0.01195844819336247,0.03225222635786621,-0.03930577432496194,0.03742280798547431,0.0038571078127212105
EGF,-0.024745592120068625,0.03631403142480073,0.029723777195256297,-0.0260459694328924,-0.02074975879293807
VEGFB,0.007397065617023357,0.04666106726009732,0.03600149037695535,-0.004836770949190994,-0.028797000512510808
FARP2,-0.0074430779718404,0.02309640220240178,0.05039482796036737,-0.024752345979765743,0.0004535808623534495
BMP3,,-0.023714646745502978,,,
LAMA2,0.015859428600171966,-0.010729422522478178,0.03738871281016221,0.03479655431987246,0.06455720151680908
NRG1,-0.0241966027629527,-0.012456728692048355,-0.015544299594877577,0.02107258360024392,
SPINK1,-0.027387072385230055,,-0.013752911865157608,-0.032421295743561465,
EFEMP2,-0.03556281629689957,-0.006384579040135049,0.05193574477718171,0.030652055479145436,-0.04342640187785903
SELPLG,0.08551596115346306,0.05966733635145824,-0.030878199742301434,0.029864118910780897,-0.03920289417016484
GDF6,-0.01549954711082651,,,,
HLA-E,-0.029538064232493597,0.09707157216063293,0.03268348575681463,-0.028210991979457273,0.1424634263130248
PTN,0.07254726970670444,0.0014308233518768026,0.10717226069491353,0.08375343125738927,0.07051504686966377
CD274,-0.04676901574064898,-0.03962710853404452,-0.00768847871952789,-0.05727287159770475,
CD14,-0.011389633893345678,0.06739096761951928,0.05346027936989027,-0.020084097127340016,0.02292631581666672
SFTPD,,,-0.008677019909819415,-0.05168255722911024,0.06688718023970226
SLIT1,0.033298588746138474,-0.051790443031038705,0.04892782360803546,0.07275207031655215,-0.08147992576789913
CNTF,0.015098418428675747,0.06603264496491049,-0.01596859830531268,,0.005204534641877409
BST1,-0.007824408590854969,0.04379970122718002,0.09581002365413026,-0.046766403829933155,-0.04681386070089614
AGTRAP,0.02827251768444904,0.09131067946517073,0.01824174529117029,-0.02422879826189969,0.03860827502277269
LAMC1,-0.003326655116007115,0.01993941578964456,0.011990087560333262,-0.032479093929966896,-0.09404503185484499
COL6A3,-0.004982276641043407,0.057807414783932407,-0.009742912409062688,-0.01739767071288707,0.054471744180432644
FN1,-0.05859946063536637,0.0380849469197472,0.02590215578924367,-0.03283673486157313,-0.04646866763887719
MIF,0.011232923203992991,-8.228495749087458e-05,-0.06228692324501597,0.015255034172595355,-0.07906117106155067
JAG1,-0.0024609561449689013,0.0537483124995085,0.05409858838026277,-0.037999326149684015,0.0010818645437630186
NID2,-0.0473407501373355,0.0453926153789684,-0.02550270250910141,-0.023435515272701348,0.10871778625710572
EFNB1,0.006790164375063097,0.004204682978598232,0.059281986311418455,0.06467458812550664,0.01899168141783298
COL4A2,-0.013161037705010375,0.02817716786095381,0.0383893890736013,-0.023274790518444298,-0.02870501450725557
SPP1,-0.03589865792498408,0.1046712986348134,0.10060938493666625,-0.00016790397700456046,0.10617390826969164
PODXL2,0.015452170450889894,-0.008313920013509451,-0.032821494395818496,0.022130802568880035,0.04876440721135152
FGF9,-0.02004004998947974,-0.05132198086578926,-0.029821502522391484,,-0.07201204452257252
ITIH2,0.06572776456898644,0.060743894685895396,-0.022381628664122022,-0.05404338779022414,
ADAM10,0.014794411170732161,0.029920374701026098,0.010196501169658059,-0.02964050170558308,0.08593431642564975
CFH,-0.04653650918085524,0.01755784240440996,0.013961771679629024,0.04889430626843221,0.030939523507849682
COL4A5,0.03034313414842454,0.09736641743756283,0.02010140072629498,0.03337604603331122,0.043244895664517814
LTBP3,0.008795892592484396,0.02460589824303128,0.018217255826408044,0.028436339096237297,0.0743976043454897
GNB3,-0.04112935213065832,-0.03505635758856155,-0.03475410800062846,0.045954310923693724,
COL6A2,0.023480798814774717,0.035044253030799125,-0.019331815305673117,-0.0649933268926624,0.09069029087390951
PLG,,,0.08535711049416987,,
GDF9,-0.012956651194828523,,0.003541246077641722,0.02323117468290694,-0.04811774871690043
NCAM1,0.007213228403512626,0.02903627562225135,-0.0014656400001610095,0.018790048711666087,0.10802235429821258
APOC2,-0.03241446151190755,0.05699731858535683,0.03850905034590165,0.04926900878447773,-0.057670919966940355
BST2,-0.041646863305949945,0.0393955626050301,0.09538308311206989,-0.028694622796403675,-0.03482792892067198
COL5A1,-0.031695617283127385,-0.044501512142152935,0.018318456663938505,-0.06687701880166837,-0.03742273571993929
CALM3,-0.03571732952048362,-0.018182167675610764,-0.05859211174424597,0.08206824378552516,-0.04753899508466223
THBS2,-0.03806433976650571,0.06363828135684674,0.026290828134909315,0.0725744954662624,-0.054128378377847855
SERPINE2,0.03357025039870489,0.00553715377918339,0.05263820163487129,0.025171817004443726,-0.009310635601988658
EFNB2,-0.04927187098730886,-0.050861134303089646,0.08281825110700863,0.017354126938900368,0.07405268735638063
PROK1,0.05462961780445415,,,,
MMP9,0.0350769087392692,-0.03305520709394752,-0.04109558611773539,-0.0860204508033954,
NPPA,0.08713527504271189,-0.021921282075369884,-0.003546808781077473,0.13483994672480015,
APOB,,,,-0.03465858946056947,
C4B,-0.018604479869985358,,0.07716289338728502,,
NTNG2,0.04607718342910157,-0.024007805444625267,0.04616688117091919,0.0170015335863852,-0.11883943227404348
LAMA1,0.0777235009166217,0.029140088563788392,0.02383253662483837,-0.010200377272116723,0.11616277417742565
UCN,-0.007070695540155674,0.011307225278671012,0.022783322599537567,0.04046161095447085,0.039932636419168985
ARTN,-0.018508594324818765,-0.028477486707106064,-0.01596859941586796,-0.0391787489029271,
PDGFD,-0.011852415670392016,-0.026716059716306917,-0.018479121685396036,-0.03208756262491766,0.05373958716124385
EDN1,-0.014188839570955087,0.029781095428027822,0.0006440779443792704,-0.006379353909146279,-0.06541758434669928
ARPC5,-0.030821252009145223,0.058094463643895346,0.04415805480988026,0.049827102735863424,0.013005863983194066
GSTO1,0.007812962496316444,0.028421250777789488,-0.004128621136483534,-0.032694536129613164,0.09527821262480748
SYK,-0.012326517698802473,0.08181825916504534,-0.0037798062598097776,-0.009217809410441816,-0.01439875614971941
ST6GAL1,0.01443789478584021,0.09087559177751894,0.03017175445344998,0.007129252291595318,0.013099858128948537
WNT3,-0.0348750773716915,-0.027632580650850055,0.0707120068239075,0.03664779219133988,-0.02731792875997954
HSP90B1,0.031048418073813793,0.038766876798147824,0.00792938592597173,-0.0680045478814575,0.06331082002081093
ZP3,0.037204233630067675,0.06029940400550746,0.017259357383487845,-0.00019090464337426057,-0.05598007179470867
NRG2,0.049878444491984295,-0.032184509264656755,0.03581584807731265,-0.05766365936772007,-0.07483225082748725
MELTF,-0.02136447503130784,-0.02961774788028368,-0.0632294737670707,-0.011763143030790629,-0.07105619966513375
NLGN1,-0.0038161667576933904,-0.03615335308739363,-0.003406005599699053,-0.06326612235922147,-0.0083972225930007
SLIT3,0.022097710869560454,-0.010091825334925374,-0.031208625317920402,-0.04813876076144866,-0.06862722690334995
CCL8,0.003080112400452045,0.03164300342648208,0.029470522872943904,0.011428829485973225,-0.05597996726842849
S100A4,-0.014019649875298464,0.048679674068631475,0.068029401332435,-0.014028418927819237,0.004483149029710057
TNFSF13B,0.018716141417899543,0.007575456783587955,-0.031209643834345865,-0.032061867492729906,-0.038143406203485726
HSPG2,-0.003344392649788655,-0.005749913396552486,-0.0024452768737420077,-0.0822310290111116,0.005930807875251025
FAM3C,-0.005668313994931525,-0.0025595635261375714,-0.01984082866262331,0.06409056793900296,-0.08922547105770409
FLT3LG,0.006967793137974434,0.057013319698861684,0.04826089703990469,-0.0039152047690328914,
A2M,0.05487273293259252,0.05737951638700744,0.04061455250726167,-0.06595949245695096,-0.02718315508748006
VCL,-0.07184444634005117,-0.0013396568231548,0.047452224226366684,0.0178205319049902,0.04459236525318415
FGF2,0.02391283203038416,-0.035229459462210316,0.032565531652886205,0.07008929124816184,0.10472262805081807
AGRP,-0.022056393324018105,-0.021292623786368686,,0.13066578803647363,
CNTN3,-0.026119578650406473,-0.03554426998617153,0.005029643209415947,,-0.005716519585099339
RNASE2,-0.034058525812191154,0.06135176751734954,0.03259216920817106,-0.019419605430267876,0.09540578431071255
ADM2,-0.016698955676583697,,,,
GAL,-0.026119578923376546,-0.04454709760433367,-0.021081204825279313,-0.05374269010900401,
CXCL6,,-0.026193491251064516,,,
PDGFC,-0.0020054911112690503,0.04655754646681934,0.10735331243071336,0.004130607423678517,-0.07509779620305615
COL8A2,-0.04408984372179873,0.09820787896451781,0.03230964740549595,-0.0036446185191217804,-0.043410961535448295
SPON2,-0.05382672519357945,-0.005509214591099345,0.008326065015620106,0.015947401697040547,
LCN2,-0.01637982810083605,,,,
SEMA3D,0.03304441708942415,-0.003112583057141373,-0.01614023503600654,-0.041462256775218954,0.019998998707658207
BMP6,-0.011666952476233198,,,,
TIMP2,-0.03474957982422798,0.010922976850684826,-0.038738051080277766,0.05273124501510576,-0.026043335085612043
EFNA1,-0.011358688027920703,0.06864157015092699,0.028406736497865962,-0.03771691632478562,0.017540592455804714
S100A12,-0.013454363325460598,,,,-0.012048458950462288
TFPI,0.04375312501582599,0.0386445364314872,0.050903733471268295,-0.04402412542682536,-0.05598011154429284
GPC3,-0.01690865106567163,-0.022834191828353355,,0.062019130572166646,
NMU,,-0.028963327311414214,-0.00869405664558564,-0.004583409568380263,
SCGB3A2,,,-0.022254632596039613,,
LAMB3,-0.04321451382374217,0.04502570147490153,-0.014557221668200107,0.012994730212109574,-0.0724870839427996
LGALS9,0.03877241361154583,0.06456411372537335,0.023039529236498008,-0.035749176736171576,0.0890267120802729
VIM,-0.03966832776904266,0.06384929200409087,0.03649142036417207,-0.015438405973304875,0.009026737821736925
PLAU,0.039236205119579724,0.018032823404954865,0.02379415773122829,-0.03421923263287724,-0.053659772814806155
TGFB3,-0.039892440563898214,-0.005213169219405247,0.04864572492231414,0.02390755304795813,0.030437056105509903
APLN,-0.013822310147671834,0.0677149898928526,-0.002100424039985909,-0.010390199015075874,0.013403778075182818
SHANK2,0.002021151264520729,-0.011106769930532785,-0.005379626162416135,,-0.10606420006035285
LTF,0.07408104486756767,0.05670310762898402,0.015258427845820788,-0.02514566084919027,0.03576549280842866
PYY,,,-0.013349800517870136,,
PENK,0.02647757612557892,-0.017658414544862847,-0.02385898887161071,,-0.03494577676410568
CTF1,-0.014879586774394798,0.027078423521266194,-0.010146118514674556,0.032602694090388046,0.004974391736693193
COL3A1,0.01302945146236227,0.006506801327169784,-0.02172884251779148,-0.047618726563863435,0.06876945461994939
S100A10,0.040015331874491515,0.08254077649247035,0.03618736874938071,-0.01785098687107873,-0.058765967452433954
FGF13,-0.0326944027286392,-0.030847328299730973,-0.04662975850684884,,0.04216599792566757
SEMA4A,-0.0063474787512248325,-0.06093561606717024,-0.03675833749453804,0.1916874612546871,0.09091405998380511
EFNA4,-0.0016621047344737947,0.03365923100203583,0.033871369795880735,0.008028734426196345,-0.05424725668496655
HSPA8,-0.03534295920413504,-0.03027790151363132,-0.002182145417375126,-0.012885341978861058,0.057758727656132956
NPB,0.038469330699047725,0.04904492214047625,-0.030118347985548292,0.0335287118345026,0.1247589873091126
ULBP1,-0.019993654054781693,,0.008302489985277961,,
SEMA3E,0.03424288099043879,0.02921785285755528,-0.005882489276939008,-0.01847218365513249,-0.09413924489482352
ADAM9,0.051924648192138406,0.0792982011570507,0.08545310768250178,0.0061775660856775,-0.010482196194848714
ASIP,-0.010747293154136054,0.09085253460221596,0.04966776157241345,-0.06970493880091036,
IBSP,0.029436786273964555,0.05538949512517998,-0.03369772139238398,0.0995193847178517,
FAT4,-0.002546598947140007,0.06876816541882175,0.030164285224761434,-0.05283266193309676,0.008260059828137217
MDK,0.007452880559478598,0.04446872990480719,0.09151911647187652,-0.04123333886058202,-0.0519439278702168
BMP5,-0.017624726353763134,,,,
CAMP,-0.020874501366571048,,,,
HSPA1A,0.030219695425435095,0.08696517811562995,-0.03139346375088485,-0.07499793523381904,0.0059542606717685066
SOST,,,-0.00012045726601769554,,
SEMA3F,-0.04828091706063392,0.004484197678465623,0.0032198678397957372,-0.02815861209099798,
ARF6,-0.0024541206871501442,0.011990574831596369,0.015504110369198916,0.015298434981170483,-0.038439342893973584
IL6,-0.009357852297452602,-0.02903113156039179,0.016237454190598456,,
CALM1,-0.017927720693787917,-0.04975527397847,-0.011168025084651251,0.04627994574459506,-0.09129023007095328
VIP,0.014753068079553093,0.02649820044565412,-0.027987489208618203,,-0.040513999082504935
NMB,0.02880005732905058,0.07564079718833461,0.09419622959783952,0.08389224805166096,-0.04898027371229048
CCL26,0.011556221106048885,,-0.005120253544214913,-0.06176391156210446,
FBLN1,-0.055683586054637906,0.052724392754546275,-0.019233196657916726,0.05751897040011175,0.04667011692837175
SAA1,-0.011457527359450513,0.05230528563616155,,0.03146183680821963,
MICB,0.01055115310078423,0.05811450908065761,0.04918314107991347,-0.0555287167038002,-0.04410933960064917
MMP13,,,-0.012722256775991732,-0.03148640692359172,
F13A1,-0.0024938856572169596,0.03785005552865952,-0.02724711850594556,-0.0474241482026669,-0.036613777885321636
CXCL11,-0.007124292248458019,-0.021609084622135295,-0.015620004262100586,,
COL5A2,-0.0096693386347419,-0.028368541977015507,0.04638697716816886,0.04928693245300357,-0.05711252355553314
EFNA5,-0.026334165399045567,-0.014662822398570523,-0.02151342026259921,-0.031009402102329272,-0.033052533896756345
AREG,-0.02675923108797319,0.04557573180570858,,,
EDIL3,-0.003238105190108432,0.07384567714067856,-0.028761589309341553,-0.041998769510745215,0.1229368582946404
CD86,-0.023803798761270697,0.09233240307983243,0.026286339229465102,0.01807899067562174,0.043260605910119404
WNT9B,-0.010586571114820628,,,,
HRAS,0.03883732670474746,0.04509262132504873,0.0009358908983881484,0.003956152797484544,0.13976690561259406
C1QTNF5,,,,0.0027969835070112167,
COL4A1,0.002856919129415063,-0.005481909353280293,0.07521235450435797,-0.019598328763001167,0.01652161252979578
CCL3,0.0012573104644443066,0.042102329620504884,-0.020566014528092084,-0.07128595288566564,0.0026437481272534686
BGN,-0.0012651661325214752,0.004416110622540078,-0.01611365490163602,-0.025720327301097887,0.09509310986107762
RETN,-0.01306249163793881,-0.037346050220226926,,,
S100A9,-0.019328806132714225,0.06308409145891472,0.02383850154219535,-0.028341092913968285,0.024551718416301653
HCRT,-0.027387082282011217,-0.040547626859921956,-0.010522665569272498,0.021713681892369625,-0.056548589244236884
FADD,-0.02956062196978856,0.00031242009575948665,0.013431613151712783,-0.009794261136154177,0.03679235568380096
ACTR2,0.02156928745281013,0.048175475024806055,0.025653994539241328,0.03923816659593531,-0.02796641806614688
BMP2,-0.0262607608563644,0.09733954501249999,0.027785754539359213,-0.01714071542224706,0.05584848078052107
PDYN,-0.006118267511903157,-0.04854677641859604,-0.02840339034078224,,-0.0222511504768615
CD55,0.025456051725510204,0.06945161280539018,-0.0502131507793809,0.11825210308661945,-0.03066380229165637
OSTN,-0.008079084564832676,,,,
CD6,0.03310842902498295,-0.026455943952321308,0.0029438344479533712,-0.030316077592834927,
IL16,0.034156465787821215,0.04739414554236607,0.009184759462075875,-0.001320995262167903,-0.07621720281623495
LAMA5,0.011195373440243673,-0.005427950405268348,0.05803818742298151,-0.1260774688929595,0.05510932142142096
RGMB,0.007626389763588201,-0.002615789826523215,0.00610280467894984,0.03603673141950694,0.07377181230871875
INSL5,0.04828710925590331,,,0.04289478579768946,
IL12A,-0.01767236775798804,-0.02160909650682467,0.006267735741947596,,0.026317907205784575
S100A8,-0.0462526645641129,0.08257276872803551,0.06626106188953203,-0.003896739342523418,-0.07372292097510069
TAC3,-0.009819958395036807,-0.0167814725201713,-0.036330820684814705,,-0.053659708902097224
TAC4,-0.02043820293431397,,,0.015736565400672708,
MFAP5,,0.01588776169476881,,-0.025567034190645006,
CXCL16,-0.008228240942987535,0.03590630972892281,0.06466696081291365,0.08844097385387296,0.016082787020644494
AGRN,-0.01835649146167995,-0.05900502757430654,0.055245480510343475,-0.06228332826283486,0.03891843811249365
COL4A6,0.06683324996178815,,-0.013752911865157608,0.03746390784939851,
FST,0.053864416241105086,-0.03151815976747558,,0.02777836872231929,
MEGF10,0.007333449868955422,-0.015901057402081423,-0.008135407117879676,0.018736132687158954,0.05210193834067027
C1QB,-0.0012665722328357477,0.0909690656332235,0.07098323126366884,-0.06123490190079494,-0.028172324758430043
HLA-B,-0.008779679656129013,0.0703580072156446,0.08639896757591653,-0.04780573003817701,-0.09423842290325457
PDGFA,0.06323390640789632,0.00254435410049324,0.05278574198318406,0.04922596935703507,0.11055382128948586
LAMA3,-0.020261404660765814,-0.03106718136519546,-0.011065609028664382,-0.03152861123779758,
DKK1,,-0.004424274933170768,,-0.03917870050620201,-0.03742286373254246
INHBA,0.04029889409055666,0.03901232096205798,-0.02692464728483859,-0.04742940078216155,-0.01330631749053562
IL7,0.01574918540571286,0.09611644174903916,0.06438015047243688,0.03591220564636031,
FABP5,-0.04789158017239836,0.07461447610989887,0.09763969576963814,-0.038827049449215625,0.07338605038428128
CCL4,-0.03896007616141393,0.03495453811149384,-0.006714817832437304,-0.059696694153704266,0.02922797024124767
FBN1,-0.02395551080000284,-0.04655567323316079,0.04971638238506245,0.01778940109156511,0.11700632187989904
TCTN1,0.014444912166047982,0.01711618088677209,0.08210896494304369,0.005583657796830448,-0.04017610935222056
BMP7,0.03926417890086513,0.10527500339570342,0.011542251505587714,-0.008981323299262007,0.10070185733506289
NLGN2,0.016677541875194348,-0.0467046574084525,0.0011880635371567258,-0.03491083916494522,0.019691984887322773
CCL25,-0.018022353002716526,,0.049708620357395185,,
NPNT,-0.02460053987662518,-0.00404765123431854,-0.015172944598417198,0.05543287715685524,0.06952874144256325
KITLG,-0.006721656674700571,0.0029628000578494533,-0.014014307034153106,0.07385051975349752,-0.055337105065941763
MADCAM1,-0.030246881795071578,-0.03061050521372839,0.06532490987792045,0.019106745136801953,
F12,-0.004653279384346078,-0.012656134388205162,0.016316596196822585,0.04110162256081738,0.0061775428488964725
S100B,0.03827876466558695,0.09224296054615479,-0.00905286062295462,0.08054514537761438,0.0465261491942997
IL27,0.0291192813901988,,,,
CD99,0.07708763943285504,0.04286095203468225,0.05399095480313356,0.02097633352464719,0.013409793795807406
PDGFB,-0.021824010645858784,0.06370118095885076,0.059183857111442174,-0.010798123186347892,0.0006944482362523901
CLEC2D,0.05061842653975551,-0.04117310390118123,-0.03760065261134021,-0.001655337546881885,0.055034744651804364
F8,0.026948816135905496,0.021387941473063776,0.08224479307761227,0.007083813814306653,-0.051421229172918574
C3,0.04489460952203138,0.08307456884017504,0.09121977642162922,-0.033938693052875515,0.07204530225581403
DLK2,-0.01627218862062697,-0.04036483146220733,-0.021869719094282366,-0.037184037606965335,-0.05877958175835767
TSLP,0.024745256904719154,-0.023131098573428256,-0.01898233412361512,,0.08757935547031526
OSM,-0.029528312787673427,0.013014663141271619,0.012152725264127782,-0.0029088510260953894,-0.06094836586567766
PRND,,,,-0.043643637557142255,
SLPI,0.0012469579998404263,0.0047555682170795895,-0.00592821249151093,-0.018544990311745675,
AFDN,0.06122702175448752,-0.005591186958270113,0.03494018569614424,-0.007298621657639456,-0.029216823216655894
KISS1,-0.017012619621842397,,0.025720077410047934,,
ULBP2,0.0017808913568481144,-0.04577133363622362,-0.0006814821037697363,-0.02676118383622422,
ICAM4,-0.010586570038119808,,,,
TDGF1,,-0.02920359990364121,,,
ANGPTL1,-0.01504152162910697,0.03165961771323215,0.04377481510397845,-0.028943194668931464,-0.04811158599558381
LTBP1,-0.015869129916217733,0.006125299698468256,0.02172691956638293,-0.04086031782483449,-0.006251757492956023
NTN4,-0.039927257455614415,-0.052748116745811154,0.013753216851591692,-0.04219997970101826,-0.0777700643839697
APP,0.055471342153778413,-0.0032643499984365545,0.012453009020072412,-0.08287788929957737,0.13941955848739437
RIMS2,-0.02633416232531339,-0.06029803136816032,-0.044669422117337855,-0.03052551597818376,0.03284768637552061
WNT7A,-0.007632372273675031,-0.0059091048217496155,0.037554049712512284,0.04148479798598594,-0.04479839761391784
GPI,0.002006708505126182,-0.03256338276465565,-0.05834868360748296,-0.009384076465999636,-0.10469257334896472
IL1B,-0.009638910873078792,0.03735986942466166,0.011325618881239384,0.023483838720144923,-0.05423456024846407
SFTPA2,,,-0.012934680980378777,,
HAS2,-0.03421835807170676,-0.040547624330264466,0.004699618303659666,-0.0037439280726260468,
IL11,-0.005826660744271213,-0.023131093386160147,0.14920664854061472,,
SEMA4B,0.03322615087753624,-0.02742224880820819,0.02498223802561626,-0.06390397838587554,0.016062705615991844
FGF12,-0.0013280303230461022,-0.0562727370800333,-4.006475439317881e-05,0.018344939495962373,0.00385992219569158
CP,0.013009430361072747,0.058043775030790404,0.019887273704609996,-0.08256778336016136,0.07703922373984516
NLGN3,0.049045292549648685,-0.029827207909134883,0.046059347444789706,0.045894981218783035,0.0076520127134439
GZMB,-0.013454363835478583,0.032613393901943906,,,
PROC,-0.02532042864494607,-0.019639270211238707,0.06478256547032288,0.022183194278864837,
AGT,0.0273749783040127,-0.005352099383074264,0.032759684605172604,0.10995339376005257,0.0431487692267102
PTHLH,0.000314521997039643,0.03076152185953038,-0.024536481587107403,0.01387231615385498,-0.055980009962190505
COL1A1,0.014963934974111524,-0.022285682290723943,0.012837375131418284,0.010174176472846606,-0.04746925607801308
LAMB2,-0.0270430702749216,0.001138209620391294,0.009232722610942748,0.0001578827071252469,-0.1341391724207912
DSC2,-0.010547744147251806,0.02592516195910483,-0.023268732329186394,0.037197520031153404,0.13307523141544064
WNT5B,0.02782747348198556,0.07373096197536483,-0.028712062784084752,-0.0534406902835207,-0.0434108708909185
LEFTY1,-0.008369798461793903,-0.027483219634179087,-0.011790356016305573,0.19829524106076302,
FGL1,-0.011518565217961187,0.010215747749546996,-0.014899819298312493,,-0.0235376766538382
CXCL5,-0.01058656888451215,-0.03411708226533457,,,-0.04341091983889407
S100A1,-0.021717249007994027,0.06276396546376276,0.02777273876681057,0.061139297906851284,0.058436067614896975
C4BPA,-0.029469901511092425,,,,
NPTX1,-0.022627515880491018,-0.03997111640744833,-0.058865869390714226,-0.06283013732244244,-0.004644120138159081
TGS1,-0.011239866434548563,0.1275985374993701,0.06664266702692409,0.045760018434042364,0.05384429713491281
SST,-0.03405370571584746,-0.005786648594586015,-0.030313033975396284,,-0.05451342316085521
IL34,0.014328859105244254,-0.07738406993999271,-0.011927254279815709,-0.06339653126869274,-0.06512407773501197
DHH,,0.04727448308465365,,,
RSPO1,,,-0.013752911865157608,,
TF,-0.01558771102051563,0.06257017089378265,0.0019277948251707525,-0.008950862584267841,0.10947321305746491
IL33,-0.016928197691151944,-0.03515699787962965,-0.0059033983182435815,0.046499101790265486,-0.07265614464163421
RBP4,0.00574090213655576,-0.04443345413415462,-0.041735409651334376,-0.056984917160524895,-0.02149758498902615
CCL19,,-0.020506717964087953,,-0.026916866796827275,
CCL20,-0.0264764517963881,0.035863716054052974,-0.013552785552886052,,
NAMPT,-0.023639343614715726,0.07021558987643453,0.010168204582745314,-0.05990007613069212,0.011286740386358981
