,MGH258,UKF334,ZH8812bulk
FAT4,0.05208489869951944,-0.010305264841469371,-0.018579218165490578
MDK,-0.017449236250153724,0.02371487538628115,0.09417516288811857
HSPA1A,0.005409268553671327,0.08665380706981654,-0.012333280362746361
SOST,,-0.01572574224728303,
SEMA3F,0.025532016147184058,0.01597851384553653,0.05126821098390295
ARF6,0.0007645227989030531,-0.033036897731497296,0.042253483626597345
IL6,-0.02116837388484521,0.004503070286645122,
CALM1,0.044738255901911966,0.010947972447962232,-0.012191398648351188
VIP,,0.02132986201507445,
NMB,0.02122055743025591,-0.04136008167209204,0.003437475774122948
CCL26,0.05582294073675544,0.0008038348614503001,-0.020115884586260357
FBLN1,-0.009530405525801944,0.011142713864125903,0.07774551832926706
SAA1,-0.017638267096195658,,0.06039765077927101
MICB,-0.03071122636022236,0.020067528174872222,-0.03280423034878737
MMP13,,0.02016162714703227,
F13A1,-0.02423507844498748,0.020592661246821634,-0.01775718107632291
CXCL11,0.0011556221790579493,-0.013359966670864061,
COL5A2,0.06459547348267787,0.04216341485336687,0.09224838140729752
EFNA5,0.010015887141798858,-0.00524884461912013,-0.028209702172966054
AREG,,,0.0661764000957156
EDIL3,-0.08025440029574202,0.03127634590850345,-0.0314380071328319
CD86,-0.025054035449066408,0.01663670463901004,-0.00858493651733497
HRAS,0.04922649851946176,0.02823368774992645,-0.03782315516258093
C1QTNF5,0.10180635181846152,,-0.01882757747601669
RLN1,-0.016075854444537713,,-0.016098525698595753
COL4A1,0.10646515751493552,0.06310642695856247,0.10725561774694517
CCL3,-0.04403293696099176,0.001990853355325228,-0.047077257162908975
BGN,0.09097716677512141,0.08309478519679026,0.09204470656670764
S100A9,-0.07529256038475038,0.04313127330818349,-0.04044902572221038
HCRT,0.12425345352596973,-0.020712212560487653,-0.056419876739076856
FADD,0.005726507537545042,-0.0002278580699431837,0.03316768414242045
ACTR2,-0.04060276886765876,0.05909025828494708,0.01696852453823887
BMP2,-0.015373690505977174,0.04266854630278683,-0.046184945910242456
PDYN,,0.03014503482706084,
CD55,-0.03203643962297638,0.012996363937309284,0.028868987100664475
OSTN,,,-0.016617870338986096
CD6,-0.026254894559352114,-0.014378092807181563,-0.021367642603210377
IL16,-0.05930822868342085,0.03359623614543042,0.0023191580236987972
LAMA5,0.004193407198043224,-0.04125605547920157,0.11347647880108137
RGMB,0.030066885734542123,-0.010544536194319313,-0.036829535768326524
INSL5,-0.015602697317677683,,
IL12A,0.06724054485497068,-0.0017437835391848455,-0.03594549885811755
S100A8,-0.0542062552470174,0.017337734018184957,0.03730944170424808
TAC3,,-0.007166802310082217,
MFAP5,0.1891378230498175,,0.06408983477133819
CXCL16,-0.003717852408778608,-0.012738827114143484,0.07788139163935985
AGRN,0.09269734079092914,0.0973209189875966,0.07990782014271189
COL4A6,0.06900974481352043,-0.011763021383524724,0.0725717934994211
FST,,,-0.011755661475562874
MEGF10,-0.05950443569348425,0.007678292614492089,-0.08862500411006836
C1QB,-0.058944050517731175,0.013746721092029193,-0.023901830436553514
HLA-B,0.06359263822010845,0.03988558787135197,0.08074676015890364
PDGFA,0.02451711950593339,0.026758947808177093,0.038734039686531045
LAMA3,,-0.0016641185344304459,-0.018788949047798806
DKK1,-0.016075858450218656,,0.04171812817737778
INHBA,0.16690428216754846,-0.00828165872780189,-0.020251460448415918
IL7,-0.023911416481879975,-0.013950289941495152,-0.017613479459299728
FABP5,0.014661673115463824,-0.047077661799693096,0.03538423194502311
CCL4,-0.04013057801798123,0.0380566085680642,0.004455946152874215
FBN1,0.054471973524554566,0.047661791233780205,-0.011447082561447233
TCTN1,-0.04064955274822618,-0.00517872230050335,0.0375476622595529
NCR3LG1,0.028595705446970453,,0.06928045244184773
BMP7,-0.009769419030695945,-0.02364077067580731,0.016771258399985608
NLGN2,-0.013065975045100717,-0.03327234848345552,-0.044744486254676315
CCL25,-0.015602695257848662,-0.017230439140462434,
NPNT,-0.026936905249418427,-0.024184216064542876,0.02092238553960318
KITLG,-0.026645219714119043,0.08522609470989757,0.02063234478243244
MADCAM1,-0.016075858450218656,0.10150485991039956,-0.023319519902800262
F12,-0.017160743343587997,0.012947892344517953,-0.03568060834591237
S100B,0.0249994822835548,0.061048061078452204,-0.10701849671891503
CD99,0.02996998307336964,-0.04533485491259999,0.15466311580672878
PDGFB,0.0702757294192911,0.03473312418893574,0.08959125034497109
CLEC2D,0.08082514047117233,-0.002738400351624884,0.08875163191974873
F8,0.0001103244166620032,0.014503190040609348,-0.008441776483660545
C3,-0.10995114627729291,0.04347684313728843,0.022292405811234595
DLK2,,0.03612120348167319,-0.01878895655282203
TSLP,-0.015840932684510468,-0.016235805507558734,-0.03136435577596175
OSM,-0.015115627012311597,-0.014544835830234599,-0.02859599193690981
PRND,-0.01607585644737781,,
SLPI,-0.000505387713104549,0.001068515712058261,-0.02941525319371838
AFDN,0.07203894632333213,-0.015883654573692882,0.0916899615105176
KISS1,,-0.013804930775018051,
ULBP2,-0.0302172706499966,-0.02256300901254677,-0.026344798834764815
ANGPTL1,0.044074985195972735,-0.017916389897612052,0.06347750758382391
LTBP1,-0.008797059864104466,-0.0270547864684888,0.04524186524424319
NTN4,0.0031332537014697724,-0.013086908636050998,0.03307887113782662
APP,0.06489421830749212,-0.027725381094584077,0.0873685949103717
RIMS2,-0.016075855112151,0.026628347932365428,-0.024782952161031428
WNT7A,-0.016536289648663317,-0.017422946526448196,-0.027288950206377414
GAST,,,-0.020329353899695906
GPI,0.05347038654471614,-0.08615014813579742,-0.0003853585405670041
IL1B,-0.02005462701195475,0.06687104372190023,0.026714902272417105
SFTPA2,,-0.011063179234554228,
HAS2,-0.04817272500609633,-0.026179328198479915,0.023859989770268077
IL11,,-0.012425180940224333,0.025952884529134464
SEMA4B,-0.0005649272582661834,-0.0004030142264752731,-0.0026929318495716166
FGF12,-0.0019985427001672574,0.03795365953356689,0.01443178661521655
CP,-0.05434515550565246,0.012746157632664264,0.03167884441513033
NLGN3,0.06113130843161406,-0.02057154533613794,-0.009000316622973558
GZMB,-0.019863541807610876,,
PROC,0.003299913474384268,-0.025164971091730094,0.08868781236855705
AGT,0.0543060684462385,-0.061894504860518285,-0.005684700177802674
PTHLH,0.13283689846047314,-0.03492707138953084,0.03817655488562632
COL1A1,0.06696070859631942,0.11492661302355933,0.08949335847567391
LAMB2,0.02424417551127306,-0.06279518411145672,-0.01709452340307328
DSC2,-0.03343225465080372,-0.03883251843303027,0.0023581805063672
WNT5B,0.0025762589380772683,0.004739117513763616,0.03953196246837989
LEFTY1,0.08612275750901217,-0.037623351828594435,-0.028629853868364665
FGL1,,-0.012743984309296354,-0.027507168594922134
CXCL5,-0.026404803882028302,,-0.038268849638206114
S100A1,-0.06252007707210737,0.025211752659031403,-0.07099574367885439
NPTX1,-0.02407372340996054,-0.04504327685977413,0.13160228859163994
TGS1,0.025981064720300196,0.0222009346084913,-0.04042226022737867
SST,0.0712942814805815,0.035714922391418984,-0.006938449016914917
IL34,-0.04889621543032522,0.01765278527907139,-0.04276207931730879
DHH,,,-0.011970857045220345
XCL2,0.0020796270350013093,,
RSPO1,,-0.011763021383524724,
TF,-0.07015058426044354,0.04530841940687749,-0.0849216422335227
IL33,0.08023632223543709,-0.04430812772534491,-0.04205317181957333
RBP4,,0.041317953488909,0.06803206521238357
CCL20,,0.04646182980613073,0.007296350544342826
NAMPT,-0.03349062891924778,0.02128474895672274,-0.041741828009373844
