,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
LAMC2,0.0034401830113978235,,0.009901534560253023,,-0.026977870467302167,,0.009014236925560595,,0.03235619407512059,,-0.020144280624009414,0.0132707009569696,-0.011681146348207248,0.05517681204417534
IL10,-0.03558631085606506,0.04658093242354794,0.04451149235246811,0.052432588137231256,,0.09599901851621388,0.008708521456647147,,-0.00099606855876476,-0.012563672061187855,-0.014559269504882556,0.051451539950103216,-0.029088444142255518,0.030741406009411876
SEMA4D,-0.0019101368268068036,-0.012592769704730196,0.019727265174839408,0.04755956808232183,0.0007886533929046079,-0.02112456530046346,-0.04734052502818704,0.06397908182069083,-0.04106144050148392,0.03993333144388584,0.02143638900908189,0.0908232316149643,-0.05067857983614372,0.028644412187764555
TRH,0.01213981535176884,,-0.03150702667818799,-0.018044475526064183,0.10611373263493565,0.11221677595545461,-0.0336598366382222,,,0.05560887380497169,0.0003627935448400591,0.014637919242572886,-0.03426721325043978,0.04827568724123467
SEMA6D,-0.04571181269580144,0.001867751394897565,0.0015210100922293105,0.04523891753054695,0.012600317287868885,0.06226365384590296,-0.012116852486778412,0.008748018486210686,-0.019845193954142075,0.027354299271632552,-0.05399966619082799,0.028922926768445215,0.012245452638030875,0.04141816111680257
CEL,,,,-0.035599870580365886,,,,,,,-0.02481309262004099,0.041512261447685356,-0.004253031736661374,0.10508266680115641
PDCD1LG2,0.00690357315298581,0.07704928656344903,-0.03430972876900617,0.06427402016594308,-0.018945227547879185,0.03800851549939648,9.136702629068847e-05,0.0005367743323527359,0.029697624354953715,0.04166686500008638,0.017454168524068333,0.00238486418837636,0.03918297861322418,0.08528427971451842
SPINT1,-0.007277031783154213,-0.04646240546089994,0.04740257310431425,-0.03249775197474126,-0.009284366347373724,-0.04304142520614309,0.030383567237939453,-0.020307732643679646,0.03493611666896301,-0.01844076585950925,-0.01895942166437097,0.016316275890709327,0.0063159161069413616,0.09751664588240276
CTHRC1,0.03243036028675909,0.042866009737527015,-0.018177126682776542,0.03129188314934495,0.05018228753002262,0.12308350323109135,0.0037930384173678173,0.03080561891275553,0.04284399071492948,0.03324078439575412,-0.02991210679560593,-0.005457261437724098,-0.02661629341774886,0.006422826304204675
PODXL,-0.009161666503375802,-0.03650343227619208,-0.04561272752204513,-0.006356832911216727,0.08513832978869089,0.07073976881297052,-0.0366216045023503,-0.005691788364915809,-0.015348210638292744,-0.002673004832470622,0.09756106269941725,-0.038091097498090275,0.01894271057468037,-0.020901211500974605
JAM3,0.01531984855579961,0.02103341145164016,-0.032319789022504035,0.05189861943364564,0.06416956072453288,0.07252774828920104,0.02095199380993907,0.00809875655552665,0.041755738530510296,0.0345659096731261,0.028491631621505906,-0.04369932677459729,0.0021395514047621304,0.0159180427125392
TGFB2,0.043236634090398074,-0.033870308549170614,0.02396299322340235,0.08157463088692465,0.04483232072108504,0.08873173758831185,-0.015481708953337963,-0.010494331233350024,0.13891336111023564,0.03371706917018506,0.03167859377198373,0.023645963182860125,-0.05445707376026454,0.0301889321896876
COL18A1,0.06553729226769492,-0.03935113408767375,-0.01312359481459437,0.04394427482356901,0.13001103050917093,0.0852692632441363,-0.005244408730102888,0.061430184398815264,-0.00381928894680926,0.024395716225362695,-0.03561191403186959,-0.02564310882648401,0.0383260811618955,0.012694854498940821
NODAL,0.018070749495140058,-0.01571149892146943,-0.02617609607665882,-0.0012160708714074847,0.11412998757879701,0.067544867348579,,,,-0.019295488412162866,0.04613525086560149,-0.02200020834741726,-0.013358266951343208,-0.038147497626933036
INHBB,-0.01532228220468803,-0.025445474044872605,0.017468625023321395,-0.042764025683552476,0.019124918849863615,0.025290268160483798,0.0007721896735249541,-0.018529987160475866,0.004725982083220851,0.031849716971771976,0.033130116360320795,0.017286953307096724,0.022490963150734688,0.054908185458433956
LCN1,0.003913591706915223,,,,,-0.015145664175035605,,,,,-0.0260538050677089,-0.0013252500438963321,,0.03141337947309649
ARF4,0.014501244103947047,0.009310668311974914,0.03523088892048738,-0.0429887976629057,-0.025334617964529422,0.05945929993628585,0.02664172154437757,0.030487235057855576,0.0071817478388795895,0.028721541441722606,0.010751395361957669,0.049660951257836664,-0.010299595221207273,0.04082424259494732
CXCL14,0.041326260415667566,-0.011420825193781308,-0.019289087891222034,-0.018328600509970136,-0.07915664896538438,-0.0009714553648089501,0.004361823050698432,-0.00382104876766457,-0.007366914355891959,0.09621995840348548,0.044224804126828776,-0.02740148842746402,-0.052686560194188416,0.03770546059801272
LIF,-0.015031406366096331,-0.0031645719297884937,0.023836317866213028,-0.02091146471815061,-0.023900929102590986,0.007185920616608372,-0.014460947163673682,0.004945596600683427,0.0920704087716836,0.02128108784693082,0.002301891825133429,-0.05839989352293633,0.04619824730806084,0.007354434030384178
IL17B,,,,,,0.03871901611558485,,,0.008705399770541642,,-0.022672322390739675,0.16832774897265598,-0.016618925364673444,0.034985146186771676
MMP1,0.006813495825259911,,,-0.018044471589713895,,,,,-0.020522461953286237,,-0.03582050428999383,-0.03424474231565441,-0.012034279590419384,0.0521936860948119
MATN1,-0.006746838197551318,,,,0.08705939574260393,-0.015879199209842078,-0.010273964931829775,,-0.014727074136713163,-0.011427841133890193,0.008732589690237406,0.08664446455962825,-0.017127586713912447,0.0032133398448358705
ADAM28,0.021378020081394566,0.07314135248867194,-0.027511553101576276,-0.003364984873475561,-0.0310996499363155,0.0733905279717165,-0.012421905617360193,0.029811223296447035,-0.029853583190661788,0.057682373744725804,0.06856726225985053,0.009254468901860739,-0.07349151062771482,0.056150840872307636
TCN2,0.01905892781479126,0.007089782476189901,-0.018581932795045022,0.01223563954518925,-0.004307738359344603,0.08559179365411983,-0.04432212797655594,0.02875199764682147,-0.03844693084467985,-0.02567881167728327,0.05164904352310781,0.025507721655216583,-0.008646476779919095,-0.029097060657444773
THPO,0.006522516256781589,,-0.026964747888611685,,0.001226326800619397,0.043728734830391275,-0.021092004519334677,0.003248289024210029,,-0.01142784244663509,,,0.03516447561188092,-0.014272042205956154
CUBN,-0.050706534545707865,0.01868019210935706,0.00015635054564167703,0.10698012877897546,0.056701558533605805,-0.028743411001716526,0.07002693833423224,0.030275403901146747,-0.029684142520734102,0.05714464688885417,0.03636047011702041,0.07159197140846962,0.028360257410572447,0.04590033000431699
TIMP3,0.03490313273484473,-0.05174282973858536,-0.006576306009723861,0.0071713193124638705,0.04189521750804339,0.04700020358186284,-0.05914502178793065,0.020647830397767918,-0.05662056535704211,0.01766980147531588,-0.03749500320047463,0.03743620983579026,0.020387400887375038,-0.014871208811148342
PIGF,0.054548167134221656,-0.05765748030771352,-0.06417078717530617,0.04588672142350734,0.05375531333120956,0.03342828871785337,-0.04676321472151488,-0.01543067152746391,0.07563115273056133,0.014931342138117117,0.008597081137355656,0.06717077957752216,0.024197714019236,0.05161100778832989
CRH,-0.01973297605142632,-0.01971788971780901,0.06127615469268312,-0.018336472186167033,-0.019444429019634453,-0.02329004874030367,-0.01617361901909744,0.013659092849470407,,-0.015630345050395813,-0.0053713280450327205,-0.04352375399948495,0.02874486784250895,0.07454234594083549
BDNF,0.00282230940842667,-0.017638813320448678,0.01507348434567976,0.009596025588554852,0.01177913544769602,-0.03878031310499713,0.028517235232070545,-0.024938183052456715,0.043705551259719214,-0.012870685687796106,0.024448546329628156,0.016530243185936242,-0.029701376794863944,0.028585033537005478
CCL5,0.05725938678211399,-0.007556871700100894,0.0003382562654825533,-0.0466375487768439,0.0226197467601459,0.0688107314496093,-0.02267574734438345,0.06632359387103934,0.017054115858994707,-0.015503242540782588,0.032207677931672465,0.02067085369168255,0.03181761846627353,0.020483922731840406
GAD1,-0.011940790847748857,-0.03567284454391567,-0.023266627383168568,-0.053316815580698076,-0.03188521079111339,-0.06143237168549333,-0.05853571423736155,-0.013593695396733767,-0.02206282390694686,0.018820579487921846,0.03812941919438965,0.09780644690159801,-0.012164243394336815,0.005294774807887352
COL14A1,0.03035578035173147,-0.011540655782205204,-0.023528783878213215,-0.03740449630879322,0.04432956524368362,0.09054052078997206,0.0022887673786156034,-0.0057077583504819935,-0.0024885012375257345,0.005565145420693723,0.0966754874475181,-0.00996029739547458,-0.0018898273823045708,0.051967417995380245
HLA-A,0.028870833594840266,0.015222650164181775,-0.02086151218744577,0.023421687076846075,0.045308974401336126,0.14086873616132323,0.009249413686277345,0.051738512209351016,-0.05986808518911404,0.048757953548871025,0.032952994770682115,-0.053280368077973574,0.10786629334923027,-0.021054639147389476
CD5L,-0.019732973768471294,0.004192557693414263,,,,,,,,,,,,
FGF18,-0.017854774643390414,,-0.011910875238579439,0.08215438330778815,-0.013502789084252462,,-0.011008958187043552,,-0.015291579026327717,,0.038406843862378096,0.05855788235392627,-0.020796091465102,-0.027873559284094438
ADM,-0.04132107427409256,-0.02958617451822598,0.029570183950826917,-0.035494367616219706,0.025666291575100413,0.07293280492884543,0.020484329643643207,0.012236262810139974,-0.031092435502073308,0.003706664639590742,0.012254735521461346,-0.02759849713633266,0.053663419048515903,0.05385036127174434
CCL15,0.05612113378025908,,,,,,,0.05392105851322476,,,,,,-0.02417473580318018
GNAI2,0.0023362248992967807,0.0603324387420093,-0.01288424954765219,-0.014303989477333998,0.02821102461913568,0.08982468627855933,0.014283855231836303,0.005701287782566127,-0.04744380464431708,0.028117126071117982,-0.0288404197627667,-0.008370186382501706,0.04543024943774981,0.009526340951170012
HDC,,,,,,0.04592968254450827,,-0.018662320432481973,,,,,,0.05390739654863038
COL11A1,0.002090712063728033,-0.009400965877062588,-0.03229507441615564,0.02413813783904356,0.03567010621545611,0.028546238972541393,-0.007447726532714984,-0.042711460477014594,-0.02534073747840081,0.008715611316080212,-0.0016153422215297506,0.01879330948309773,0.031850613147506826,-0.05040875321573587
NUCB2,0.03552513667783371,-0.04381536899946776,0.011400436115677622,-0.00834992623807331,-0.031203093778968877,0.03047300773580049,-0.0019817497824397346,0.007897602971438449,0.06034244857407184,-0.01911085825036478,-0.03922309193655522,-0.036500901095569305,-0.03374876484738201,0.010947475383282328
CXCL1,-0.02991341261680029,0.010708696787102363,-0.03120322845807854,0.010485123477192148,,-0.018219492907099087,0.0260149081602442,-0.013950404387052083,0.04972768196810975,-0.015503245169225825,0.01323491292057154,0.02466226396804899,0.009574679687102912,0.00628754021960356
VCAN,0.008941204161120674,-0.04590547635591501,-0.03493237042597637,0.020646662636468343,0.07125017686728093,0.058633835202083956,0.01851238363979599,-0.0012450016029293858,0.022492063991661745,-0.048606137324367776,-0.08589745846527651,0.026614801768791836,-0.027143894912809694,-0.04503381453221706
MMP7,-0.04317011738590849,,-0.023679630185931902,,0.10136648871275002,-0.011055085793514684,-0.010146532385359622,0.015666600746518655,-0.0303142620291339,-0.01766289475114108,0.09546199798919983,-0.005693140235707466,0.0027244724842704652,0.029381796032605743
PTPN6,0.01143361691769759,0.016756921762162258,0.0058439646729539834,-0.0251194836046871,-0.024810956727044035,0.08708703270953604,-0.00956222334351456,0.08341923667173258,-0.008689270829250932,-0.01559728147534427,0.06210128598301734,-0.005026029044659395,0.041547137900812964,0.03582496211716854
PTGS2,-0.03436095210170857,0.06709305083558478,0.05083480655688765,0.006349439135773796,0.049434085975944245,-0.036848033789624354,0.021818646079346256,0.0284009223852323,-0.03880708877511689,0.025486392332182282,-0.035498878462709625,-0.04903909223944499,0.07331491571537091,0.03041699187444564
XCL1,-0.021623809807802034,,0.07422476094386295,0.059819276082868154,,,-0.01666529979549943,,0.0005348125820089677,,,,,
CD58,0.0035828317045644834,-0.05998667324958529,-0.008341164642002238,-0.03065952345623159,0.09601764365274347,0.03405195486295071,0.005958905938941353,-0.005221696212969019,0.027574988306365684,-0.018091241915727405,0.028898748880671565,0.010860745109224837,0.003942844131484657,0.03990641814121002
TNFSF14,-0.021788217591761038,0.06606585976235683,0.05040367637749477,-0.046219794965250686,,0.011695435706378364,0.04116258106078704,-0.013625874211786071,,,0.04001974306394576,0.011919065291117534,-0.017376868155820933,0.00819329332543101
CNTN4,0.020196903257683804,-0.01726962779813652,-0.023290478516251753,-0.0029879674722936155,-0.01959341783871995,-0.039254326353772184,0.05443601965201692,0.012093286787122993,,-0.01682785586967572,0.009157133266611788,0.09996710960314618,0.006114294384362455,0.04621469554244097
NTF4,,,0.054585163076898424,,,,,,,,,,,
INSL3,-0.019370942718523715,,-0.011910872902330779,,,,-0.0117000190087599,,,,0.05251179792914016,-0.020523499570808103,-0.017376866476935673,-0.007589803014575355
BTLA,,,0.041500649950510206,-0.020003093972834046,,,,0.031060651233182794,,,,,,-0.032006718716165276
MFNG,-0.022880062192573894,0.059874437096313904,0.003432454382356265,0.0313685999361428,0.03748913079070932,0.08613090087419835,-0.027095065556982455,0.06466742379045304,0.030739574213804653,-0.004717908597834261,0.002819986034491158,0.06300051816579631,0.03919931188169225,-0.011790616725797289
ICAM1,0.013391978007254432,-0.011931858818707857,0.021732228992787938,-0.05580692638838518,0.04695769682594463,0.043554023044519864,-0.006946087208622165,0.007004168169108845,-0.016380418950014547,-0.01807203979532288,0.017423140967516893,-0.02657921765926874,-0.01562585111041971,0.007342262970599714
PROS1,0.011315900047568876,-0.01123704397179236,0.0363340778123747,0.001712804499932494,0.03453282282448199,0.12433601162094308,0.003509399763707497,0.02370763177155615,0.034170488970718456,-0.008102628268139287,0.020378177242274306,0.046297184933797336,0.013075907212901505,0.04176236159446388
CLCF1,0.05110062605923382,-0.022138109651757498,0.07019712813929939,0.020564115136685025,-0.005680293316862769,0.024438228536279583,-0.0006097191676196568,-0.0059853288924486756,0.016889714670017476,0.029293468766283092,0.02422710994737625,0.014026668155714574,0.004955771052561606,0.023464536928801225
PSAP,0.038074285553783394,0.028618583209709485,0.022200213326240475,0.02206785688716641,-0.05213392694250202,-0.04731918473947093,0.002185043630199629,-0.030250726956129816,0.06752043202109514,0.08308419082219763,0.09334616597472575,-0.026726775192533844,0.0489416274179204,0.12170968230391509
EFEMP1,0.09559609912563907,0.02847937023828369,0.02945916489584087,-0.011483678238937181,0.01233376745209396,0.0763873541331804,-0.061535679951485414,-0.021535505285067993,0.027490122723988708,0.053052498518816306,0.09013168160522705,-0.01527026483441661,0.010439898027804373,0.06914467390979706
C1QTNF1,-0.005605692349903601,-0.04915511210554797,-0.0077663911493122476,-0.021839631264446185,0.020966266282371058,0.09533037255113017,-0.011346218016790467,-0.030238841524643387,-0.007217762054179299,-0.013699932113070905,0.041219059014554985,-0.04122583081332714,0.05220484840878061,-0.02655058942470618
ALB,-0.02994798292612934,0.07428937614431493,-0.021146054349424414,-0.013700666483528532,-0.006720551022018572,0.06235406442782086,-0.01277335202637346,0.1146432508378651,-0.013940987741041702,-0.024724117285025392,0.15148637576426408,0.008636828959322988,-0.029088443383472586,-0.002224754195433626
CCL13,,,,,,,,,0.03195818554013498,,0.03711795513455358,,-0.019491766598901925,
EFNA3,-0.00593476335806141,-0.03147973443098331,0.02139147211563531,0.017345426826862943,-0.02229895817588903,-0.053096005681022594,0.03000063388277289,0.05023578989708673,0.026442488969264252,0.028596399431442838,0.03318210587036088,0.058002918041425815,-0.030713146135133474,0.02587254063108977
DRAXIN,-0.051998261763800166,0.03335008993057295,-0.03241951653580219,0.03635087311837515,0.05693818214306277,0.07064895394260771,-0.06274264205796728,-0.012426561080435416,0.05413085049626966,0.03529660018024402,0.06253720348930157,0.0010615585908642206,-0.07662492450789343,0.08312140083295903
RAET1L,0.09979944342268737,,,,,,,0.07976363027800426,,,,0.05619192919755482,-0.02111127254918387,
NPTX2,-0.020647900019938725,-0.057419554238890586,0.0038762836991619786,-0.008099591943910068,-0.020121644532552056,-0.06924115180768414,-0.010982350559761761,-0.04449816734109769,-0.020280398608040574,0.03286966408280397,-0.011076427974160322,-0.026723774139481255,-0.011288581979587141,0.04626918040182978
FGF11,0.004413134761990563,-0.011638569071771547,0.005726437998840178,0.054217354606389614,0.039444237202471366,0.07596219531759932,0.03650190722518908,-0.028166003354227646,0.045829575317198466,0.02356708254643684,0.002946063414717652,0.012238552265697696,0.013490613276230997,0.06804974740435307
CD59,0.07020270996189348,-0.06615701917893971,-0.005789248941473281,0.005847752726656884,-0.039864495570388715,-0.03878864753137812,-0.0035899574530571816,0.0006342681950077657,-0.06325666509731293,0.0038329935717097384,0.05621621081939888,-0.06232308518682721,0.035045837005877864,0.027636874681835014
COL9A2,0.02251847164060077,-0.0003118768054879191,-0.015052602983850395,0.053581533718956506,0.04760572412029709,0.08540288674235698,-0.05433344168769916,-0.014331755829122586,0.011467770595837753,-0.01659675022406439,-0.03177378676345481,0.06490393055386226,-0.04634029093440393,0.07681592342775333
DLL3,-0.012638513849157243,-0.023881013180579308,-0.08185523845778102,0.018671989211874455,0.019736962651974332,0.05774649332983244,-0.014137752660306424,0.037264744551384676,-0.017864255437103037,0.04511792074230286,-0.03654875257688096,0.08816340527743188,-0.08350739167241464,0.027382294363105426
FGF5,,,,,,-0.01476609701835519,,,0.055781049493833564,,,,,0.0514111213678569
LIN7C,0.018068111880631246,-0.06432811159314719,0.012652347221447844,0.042143677920924126,-0.020406749267784987,0.050668030120591234,-0.007561217369369824,0.024035698837062865,0.026300063456995374,0.05280880609958693,0.030984305366039987,0.00715862907370298,-0.010866924528157691,0.015659612459988127
GDF7,-0.03558631801887275,-0.01853153951385263,0.020351609098694576,,-0.009224018637327244,0.07777743851721552,0.010464350727053888,-0.013625873682284576,,,,-0.017810542363854386,-0.014126378167051314,0.007044054522161771
PSPN,-0.006799668537858,-0.03338893035043382,0.0025616768139671937,0.02355355676994376,0.009933575983308646,0.013529234378658335,-0.02744222713453128,0.03787880028485819,0.04581247793784916,0.0291033745799328,-0.017695794701283254,-0.029036075324406118,0.04240407358228562,0.09134680481935552
ANGPT1,0.06513362313831679,0.004222699020363802,-0.027265273392062406,0.051823645192095,-0.03935277421034344,0.08796326689926033,-0.03197484815346426,-0.02945874880769839,0.06661031001476567,-0.018111048638592447,-0.004824665719698502,0.007875175292397785,0.1050573280500337,0.06238341331659932
PNOC,0.042532239898656884,-0.038780736714168255,-0.019754002850100552,-0.03656017587576194,-0.06986060256129442,-0.059361320108430864,-0.0169220662648849,0.03134026739204966,0.013175957245383545,-0.022611872669350754,,-0.018939809092827165,-0.01674739828368184,-0.008808966915503537
L1CAM,-0.019459567724897344,-0.010029860512677595,-0.02000256233560646,-0.028837033007699735,-0.0171427926327869,-0.0326899995683464,-0.0026333163319199058,-0.02894452239832465,-0.027674572535075326,-0.007316288458376573,0.04297023816422792,-0.03950667659022646,0.045976041993426295,-0.031303212661285926
APOA1,0.010333181801895087,-0.025663694416213027,-0.0028841052727295808,0.05762808245916419,-0.013131322872809855,0.06182238105021485,-0.015235460059665628,-0.022052168331210813,0.0014453235951287328,0.013645782091196743,0.0050781454230432645,0.06220082526247636,-0.028303600730341445,0.02109398805385464
PSEN1,0.0517210884633603,-0.0015262770472080065,0.0031180946392685535,-0.0004561993558700774,-0.0006728844402315465,0.0342886458344282,0.02992486792236252,0.010774839256092045,0.008935206882381416,-0.038819144434161144,0.03851808359010909,0.004082511515636675,-0.025289038931006536,0.014322232886811198
CALM2,0.022199792947658094,0.0017067041972539858,-0.05735883018768105,-0.019153729692673507,-0.051822358981434315,-0.08011518396784442,-0.004917647045428722,-0.0014819888426665841,-0.0016410933908373455,-0.013975065046002202,0.0070345356060874985,0.04339910628325979,0.024036644238883013,-0.023017010616458774
CLEC2B,-0.047681718131448704,-0.03092039936091847,0.005352892379724778,-0.013268768502978782,-0.0038004940185395577,0.10867199143110026,0.046580466162706835,-0.02092997547629531,0.03411476285446402,-0.0265285060468559,0.0797508699553678,-0.02207031828130727,0.04023913469762785,0.011044955320667533
NTNG1,0.03549208087272992,0.022092201103179172,0.016277504869765667,-0.006085213991731982,-0.021184183129930326,0.01937747970289653,-0.03577568037846873,-0.0338263502507396,-0.02284525371485826,-0.015315800983883224,0.05946413375072981,0.028742691223223243,-0.01179190733756659,0.06497352014676244
LRIG1,0.007928477364725973,-0.034239260103877185,-0.024973788521943097,0.026035857396435755,0.011417789896126103,0.029550926345489437,-0.01971359281249176,0.017513106372764962,0.00928074958504369,0.01597729073437471,-0.01545654945071442,0.07113290425268601,-0.027377818414990235,-0.004739552468025971
CPAMD8,-0.007587325071443722,,0.006040597095240254,-0.009108181770539348,-0.013518510551520514,-0.013357921923917363,-0.012978022449392378,0.020713465564431748,,-0.021107071271061928,,-0.020008705957157508,,-0.009228472158263102
GHRL,-0.04020512324819265,-0.023505256526740265,-0.004887303894869297,0.027496632028330588,-0.02430481962726762,-0.028407504900379063,0.003334278149886267,-0.012426561080435416,,-0.014585020736562882,,,-0.015280420642206012,0.01668715369047357
NPY,-0.011533766774551021,-0.05858821753136607,0.02432403533725912,-0.04101467468997999,0.005114855920628494,-0.05274819746792249,-0.022979788962004897,-0.03140793759695887,,-0.0068015351709573004,0.07756616917727165,-0.02146721566336018,-0.021684184943354938,-0.041798084336300195
MMP2,0.031081956257320617,-0.009521410891769187,-0.04548949148153959,0.04004283442110103,0.06871845224392861,0.05509294918601161,0.007875251773923285,0.07286189272133026,0.041439354833074926,-0.00757864545240905,0.015291959082760992,-0.0049183403605169845,0.03881750284124084,-0.0003520110835833454
LHB,,,-0.012269964939413253,,,,,,,,,,,
PPY,0.04285131746295696,,-0.021358430385161668,,,,0.019465179677276154,,-0.012894791999480541,,0.09722748951359368,0.02417766169371467,0.05591942112564863,0.04853216434613786
ALKAL2,-0.02829921065227105,0.09622582356006457,-0.012091701486703488,,0.02234762115669544,-0.015145661720359409,0.014636410509005342,-0.03304078010746148,0.015754327464432782,-2.9619312012071713e-05,-0.0027775594509601527,0.0011295216640450083,-0.00586707314206572,-0.037277213199246095
CSF1,-0.002976724766236766,0.029772226228955333,-0.011169944741318886,-0.04647378394158095,0.04425891434561775,0.02731271599299119,0.010134564850271557,-0.015105535166424405,0.02299034860501419,0.030020525332662827,0.04503417456065187,-0.04951793705384408,0.046241691670604726,0.04110547292740762
SEMA4C,0.006859460462656612,0.011342261339561496,-0.043893082584601395,0.05358337530534494,0.03421224837003739,0.07414010721010526,0.003743896983309237,0.005795533059358995,0.007482558986577735,0.022560851097079122,-0.028946022557925933,0.016448726243106015,-0.012645333254194964,0.07560460203426067
BMP8A,,,,,,,,,,,,,,-0.029709657131803027
ICAM2,-0.015269698276647184,0.011499451674945095,-0.01427705885382437,0.06756559589093453,0.02289789344031001,0.020541211554170016,0.037782810257864216,0.021130319672060083,0.042028546194481216,0.03797679850100888,0.0029468260192806067,0.009694997200560693,0.024844414867697222,0.003101184220142022
SYTL3,0.0013664957762738812,-0.055075543558547796,0.0523636441021977,0.017961977575768374,0.16025978895147505,0.10115823250887196,0.004216544700657802,0.023170354480452276,-0.007341246333117926,-0.025822809357195716,0.019122119262147103,0.024483569941783107,0.013629357395700575,-0.003346731801097214
IL1A,-0.019830279856247787,-0.018101556009750632,-0.04947860333354624,0.02267929555522976,-0.03265776005036708,0.00820221064573622,-0.031027846968365302,0.03337750522903813,,-0.021964285759671826,0.04997162639898887,-0.02816074969544182,-0.006014126584311748,0.06082996877408133
HLA-G,-0.023220141450566112,,-0.012959457359212116,,-0.01763892864207886,,,,,,0.053353249182793126,0.045739228911705516,-0.010885701819182397,
PGF,0.007536321143854004,0.06064537351548337,-0.05271646257518501,0.04517873915699226,0.03743952216088619,0.0783856434811467,-0.02211684949204993,0.04324353855996947,0.0024178070968206055,-0.00799507231568873,0.009327161283570556,0.029136085458908587,0.0033846789147842582,0.02372681700621406
LGALS8,0.041634488839273155,0.01440584904835768,0.05571559518543449,-0.008043238175037453,0.03043317557467683,0.021368228128489975,0.014011747122902627,0.024624815256667716,0.04480445671681585,0.004292244880098046,-0.02054136525769194,-0.00725145871686847,-0.005693756550848837,-0.012592141568035483
DKK3,0.021629327425599216,-0.042170355737997746,-0.03731469936762755,-0.016515080423016235,-0.07382590326643831,-0.09322755006406623,0.005730972551262734,0.008484882714789165,-0.06249560524663961,0.04682239656518945,-0.042640502906352636,0.08178002320559266,-0.0031348848740761683,0.014611792747044047
COL16A1,0.07530014242293469,-0.02199596606015599,-0.06083127959143734,0.056824928791455856,0.07532158311336964,-0.02775765680918555,-0.036969083873433374,0.011438824681972125,0.0026958828652897428,0.010569239737491968,-0.009706248373516786,0.026358054797400002,0.025417236307494782,0.04269998230322463
TPH1,0.06135352209880976,,-0.023582865640947713,0.006942013703236787,-0.01869090465520073,-0.015879199059949122,0.031257636694969754,,,-0.013752908100029746,0.07892236603616545,-0.012611749711676213,-0.02064725884497,0.06755483021158674
TNC,0.02920565441901704,-0.02211422513088868,0.07634745588049402,-0.03046493083038417,0.019163379977043832,0.10279366757613413,-0.014248269953770874,0.05223310295976541,0.0014242620546455148,0.031231364981995323,0.05358255076735594,-0.07685368093867447,0.046090789265387615,0.08682342232569643
TNFSF9,0.005901798813490077,-0.0248737166709671,-0.021252476076004348,0.041549694629925006,-0.016118156165064627,-0.03584577959604734,-0.02066357366403866,-0.020756109810416087,0.03428594669511007,-0.02333346812105382,-0.03911980751420025,-0.0061295094162188216,-0.0047831783451887135,0.02613957577761322
C4A,,-0.01465824828904444,-0.014546755433702627,,,,-0.011243781959032393,,-0.015291587324635588,-0.012089328664140541,0.030422088348568497,,-0.014275364079504907,0.14132705133094367
CNTN2,-0.08425637188454707,0.017313577233516404,-0.03032689222241909,-0.03528767498266132,0.0250226722060562,0.014859869689047685,-0.0381448914144842,-0.048064043702224744,-0.016191351394598544,0.007054400986668629,0.050095489578057505,0.06861760862142288,-0.023327607072806966,-0.022263628636871865
F7,-0.0166330536413785,,,,-0.016233104028849036,-0.013357914159846298,,,-0.013940989697310096,,0.018227422944791457,,-0.014126379533037565,
LUM,0.019087885725709235,-0.021611359557666306,0.008249631920449378,0.033065727106873014,-0.026297938400284476,0.11307234113274447,-0.022380239067519847,0.010630158762705589,-9.350774553313144e-05,-0.011503200138913493,0.026660408153845967,-0.004624385237079263,0.05741649853457423,0.015753208225448075
BTC,-0.015090146220602884,-0.0229375551306048,-0.0140390510157313,-0.027891112404240286,,,,0.00948187045216742,,,-0.0161527687948718,0.06850076447466771,0.013102986882456879,0.027466055180171246
APOC1,0.03466495954711447,0.010964472260936201,-0.00027041571624479517,-0.029850737365442734,0.09540545166130567,0.09671046758839005,-0.02904029539379514,0.03192460065839382,-0.020605545645641453,-0.00889035092706898,0.035350849129413074,0.012102821045948595,-0.0053101129585201474,0.022570106008384154
PKM,-0.00010313593576432575,0.014525259271547119,0.0851169360366689,0.000496565811758752,-0.02299384046210285,0.018087934573886383,0.03195161142916774,0.024050075596216205,-0.04098760401099144,-0.02679541317569868,0.02614817158765658,-0.08238451690367767,0.015336412012764353,0.058005767708390284
TNF,-0.002519523606096395,0.00841356883742674,0.04167688655022446,-0.01985400534004912,0.015188100790184594,-0.019604396530481218,-0.0021333323916489805,-0.018167357665972054,-0.019845195566441737,0.05959751198644837,0.03980199147819729,-0.020776406171286517,,-0.006215986242923866
GNAS,-0.030734623282410906,-0.002965039032568991,-0.0521949540558337,-0.00010778271889816466,-0.0884902044012491,-0.09099906184748828,0.04975208904946605,-0.04026623994109209,0.0157292206376962,0.003110722449469482,-0.059343864973447374,0.0277847291016257,0.04501498261435601,-0.035260768125751775
BMP8B,0.06334344258042682,0.0034560816560929995,0.011725551367310525,0.010559304724851355,0.06190665326230738,-0.01522875499816509,-0.018613720722815173,-0.012062938753259818,0.10545221884089714,0.0033370553470618253,0.04826660882504986,0.004966379506347732,0.02699878226220555,0.07167990375667439
LIPH,-0.017049476766161874,,-0.01842883011602079,,,,-0.00906556193227962,,,,-0.01591698004061879,-0.023163905460344875,0.11284209250845272,0.036238805511823804
