,UKF251,UKF269,UKF275,UKF296,UKF304,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
DRAXIN,0.038613714617561475,0.09145984544766203,0.0251159241220462,0.016318960324997654,-0.020402789531514875,0.07597902646819303,-0.05955047224119962,0.03353152710075872,0.04554782042370658
RAET1L,,,,-0.012708643224150069,,,0.15403732216368693,-0.022121225589102057,
NPTX2,-0.04659308487132447,-0.08258710346156406,-0.06312680914929059,0.009109243372020553,0.025818986911264375,0.09604701922184829,0.02903411893891227,0.03289505205774619,-0.027636767121917104
FGF11,-0.008556364472592356,0.08735628460858384,0.016402271850410852,-0.024050068754534925,-0.039814139438778935,-0.019227557042996196,0.021859906018687602,0.005486573428861839,0.07839546018576224
CD59,0.027489955006985214,-0.0351761743804347,-0.009300986116675397,-0.020115089116155383,0.016348809279939692,-0.014776637641755916,0.06736752029597566,0.008481856878410887,-0.027055536519785612
COL9A2,0.005853560584787723,0.024235341088857647,-0.006013465516520865,0.029125098935615986,-0.0227077894772752,-0.013827561326435507,0.0028322576290058382,0.006137326920658042,0.05449487225444111
DLL3,0.05434306363971507,0.026384667443606177,0.025643547881818794,0.04632298653535934,0.004986678054991955,0.015319573834605063,-0.014553083276498548,0.03495874243066769,0.08227656741751688
FGF5,,-0.019604384253080136,,,-0.014333605862292206,,,,0.010096433089284136
LIN7C,0.030819335688158204,0.03649601767205617,0.026367605620399807,0.030462410004304726,-0.036359209599645885,0.08172383210970512,0.011842512380874803,-0.012422945278940889,-0.005254398610533689
GDF7,-0.01366260462584584,-0.0019740377717896375,-0.03221064331418685,-0.011634707089188946,-0.02634739702333061,-0.04882494647317689,-0.021279308919043425,-0.014802177247358245,-0.03451939720295245
PSPN,-0.011500933139329645,0.021604456962820567,-0.012116607205553371,-0.007554805095494985,0.0028247987093818756,0.0951381068477286,0.04117889380207195,-0.016223216926923786,0.055997621772126006
ANGPT1,0.02121022736015613,0.08144213887918522,-0.06278113246242623,-0.05797632566893877,-0.04468299585924742,0.006485944631958552,0.0630258119745356,-0.0034747077899440655,0.014380238743139992
PNOC,-0.02859157343234416,-0.09137539077905138,-0.04073106992874272,-0.038742851403598434,0.02736397812970069,,-0.022628510705653648,0.024435263820908482,-0.02497610736431255
L1CAM,0.0013893158691335506,-0.08183210400210192,-0.044671120945285206,0.047370271219588624,0.04970093473008898,-0.024219103198618485,-0.031005879059691214,-0.03775943137487518,0.09639915078041902
APOA1,-0.0010881375628730226,-0.0032234047862852075,-0.020351583244278902,0.011306941683641611,-0.022673093938704203,-0.0626593592770387,0.1381289398371543,0.0721936277047777,0.06336253925725514
PSEN1,-0.024903706472436275,0.0005741347667421368,0.0019999941932503144,-0.016491903130435952,0.023505885065840535,-0.051452194285181455,-0.016416375182457876,-0.020974082746474526,-0.021566844615217955
CALM2,0.02047908740938791,-0.16238438300976363,-0.005201530374263652,0.07016280886412422,-0.022094944955336766,-0.02314056215374713,0.0503724825617914,-0.034694149007958815,0.07242923394406503
CLEC2B,-0.0012492587212198539,0.10168412918250457,0.017695710002461902,-0.019160121528126774,0.04529037675237264,0.04580111121062808,0.037594719901869404,-0.01348124275914171,0.004398636638585665
NTNG1,0.0008458604042456753,0.030948099805621507,0.011404817552146332,-0.037176131898157765,-0.01378774602427023,-0.03745938008862324,0.08370229609422726,0.04195345644975713,-0.015101353927279381
LRIG1,0.033401708873459356,0.0873990954389792,-0.013833597469527448,-0.019170821724325007,-0.08648434487797943,0.0001898811949673822,0.05831413100293254,-0.054720449967492264,0.058063894434716976
CPAMD8,,-0.017734803847868113,0.046661384827286496,-0.021534880787820506,-0.014248798047062382,0.056688102278744615,-0.023905585042527454,,-0.025356403294912132
GHRL,0.05757225096777817,0.022655870437703698,0.008501895837293714,-0.010610651593281211,-0.015986068952581374,-0.04167201591164441,,-0.01601142855482098,0.0017240448889617051
NPY,-0.004428703370643658,-0.0756172031005062,-0.013316933536328438,0.00594856706982285,-0.00023097027711069056,-0.04346147000155087,-0.006948699968592849,-0.007613349273147058,-0.03055802150344205
MMP2,-0.005411525883834232,0.13115951008334903,-0.013697892475693285,0.0023051906265720823,-0.025010695614063508,0.0015758936503522454,-0.04725808058489376,-0.033152089916917975,-0.05066515143360087
PPY,,,0.030187597936356347,,,,0.11902862824040582,0.05731892851212839,0.10567287416496365
ALKAL2,-0.010966478696815054,0.05551618531766996,0.02656263628596972,0.1398167342129263,0.05149123937887862,0.12731585200642842,-0.05333495754124839,-0.008545351019153226,-0.03979512318128674
CSF1,0.014221890694626114,0.0687171306649347,0.05791717529927513,-0.04355889136032425,-0.036666265701141336,0.008566904076898274,0.0029064987170252044,-0.0007058867859872032,0.00024529593346402215
SEMA4C,0.06870406359905278,0.06374318841805465,0.002048802315812402,-0.013400686189868154,-0.06694714970072811,0.04056762722680443,0.019551143853749654,0.04717311291996675,-0.002459122146353637
BMP8A,,,,,,,,,-0.021720333740392856
ICAM2,-0.011207911856204882,0.04384074996560899,0.02401433315115083,-0.02867583289733937,0.07955563967580158,-0.05796519314525779,0.08346551279309426,-0.04407349266153113,-0.04744949251752056
SYTL3,-0.03400981121240349,-0.002021108622895009,0.0004178755175874056,0.02375418451913012,-0.040785726491219886,-0.018837048987900517,-0.004069635735133496,0.016325250191805047,-0.021996136543183307
IL1A,-0.021882120117521348,0.03870752601395483,0.04341746156526185,-0.0007110675273121059,0.023669557642498715,0.09892478878407789,-0.019236096880391837,0.04023141306351857,0.04360397547209931
HLA-G,,,,,,,0.06438419556350573,-0.026845878081403447,
PGF,-0.0057830245937750225,0.1290823190779327,0.013545947955006118,-0.00460511842218998,0.0007837479250792542,-0.00273229297652282,0.059253334611761056,-0.03282064721205851,-0.00260469734777894
LGALS8,-0.04086270432080714,0.034875012253074586,0.022714079236613432,0.02142796119666921,0.0768304821775978,0.05984615847150727,0.0399640974816187,0.019375136304853442,-0.011074133933791114
DKK3,-0.06079472083786297,-0.07687324826466833,-0.038795994551902,0.022189436641577968,-0.02787755618964835,-0.02346645988391056,-0.006862482997624434,-0.00412736831567735,0.017907562672427307
COL16A1,-0.0098400325363163,0.03168602506048131,-0.023779270597936487,-0.01426864256166035,0.03186055649334673,0.020420234340614383,0.004806753401401699,-0.07126167847718574,-0.005487222826850586
TPH1,,0.07198042178189872,0.020273657765292958,,,,-0.01998432502444422,0.0027380531751366112,-0.03381496708767744
TNC,0.009389990310606744,0.14996619673680725,0.020706678143689518,-0.023503614841427246,-0.011266596982559768,0.06993221656136893,-0.0213117777337006,0.05356717567597795,-0.04272776054361526
TNFSF9,-0.01833845246352566,-0.0475910754330402,-0.010920238222631537,-0.01772299256444764,0.06775357952331727,0.02018793939291819,0.026935412637153742,-0.02287596911453213,-0.03437402620949887
C4A,-0.010806973199986457,,-0.015019485044995168,,-0.01724945461521969,,,0.134309542055182,0.15938526601873568
CNTN2,-0.04566788987037263,-0.06501296063662128,0.03052244066789521,0.04297158493515992,-0.025003546128745616,-0.037264168098064564,0.01925060731736145,0.007131326501451958,-0.027625843290362048
F7,,0.02668081826717224,,,,,,0.010085709809768488,
LUM,0.10884419855581641,0.16881670068693075,0.018301671839763323,-0.014638542718243774,0.029069819108020308,0.021781189012843927,0.05609380472893872,0.011287521807026397,-0.07430446197293608
BTC,-0.016910993638641483,,,-0.014624686136241186,-0.021022368234275918,,-0.013524351074551489,-0.014324354002860668,0.024436221591871223
APOC1,0.00974531838309021,0.1538226981066972,0.043062533155354445,-0.003795101575021738,-0.0409913359974367,-0.04948816046987365,0.06939284126712507,0.011326042538498827,0.02316636639805014
PKM,-0.00879484674104036,0.07384306812227426,0.03421515671525066,0.049950503579557916,0.05860423509616627,0.06734520794602587,-0.018448616389651302,0.04473707107634387,0.04665318211208455
TNF,-0.023995974713408766,0.12514867843796862,-0.008688302985408767,-0.015512538128320343,0.007616791602154108,-0.04044201440110233,-0.008320016437136502,,0.039300440654315406
GNAS,-0.016673082429583097,-0.07934235046092024,-0.018688284431900758,0.015831575710307983,0.01507733080338877,0.05391773840401647,-0.08502148824619332,0.05332920498611473,0.10674425727085711
BMP8B,-0.029936990151302648,0.04340408562680906,-0.025146093426516025,0.09805029437707331,-0.007736567150630549,-0.09788066792385194,-0.005722732121801167,0.031248993912469415,0.010575509828088886
LIPH,,,-0.012109810770296082,,,,-0.02767528860112287,-0.02350651444200266,0.05709427261927723
CCL28,,,-0.018647116398016007,-0.012182921265024621,-0.0214265008266361,,,,-0.01686588611571075
PTPN11,0.0022270134806706586,0.015185559574738456,0.017603873790340705,-0.027145473680990555,0.018231465176524866,-0.050153786336648874,-0.040244614417523125,0.02135813179305854,0.026522919608380182
ADAM12,-0.012869016486352632,0.10335736880059167,0.01190210284246496,0.03714115289761204,-0.004689795129749771,-0.007034296282274233,0.03225266889450491,-0.02123648434018681,-0.04051011295020386
EPO,,,0.009295519432714616,,,-0.012288137249038591,-0.0287428969989491,-0.01416171907764714,-0.01793546819531457
EDN3,-0.030061720621453143,-0.03142355159984118,-0.01963766096752137,0.03924985548671579,0.10624274126903133,-0.033611761724199656,0.05046260661453974,-0.014257701552217644,0.043991215368496366
CCL22,-0.013662604295000423,,-0.02551104118617497,,,,-0.026284939206946488,-0.012426291992948094,0.003453620639003823
CCL2,0.01845851644841996,0.03282820320435224,0.0630498560454968,0.05770759349016764,0.028099752624648897,-0.021542633750101303,-0.016053090024942963,-0.06492961746525874,-0.011207299888104729
DSCAM,-0.0080044548331601,0.06348854069524497,-0.027789994128983968,0.013099087089582453,-0.014893223369311325,-0.026766629500474832,-0.008074221987862893,-0.004433841615352445,0.1297950367528851
ANG,-0.034608321792531344,0.10471761385434014,-0.03681563513756757,0.005167504046084444,-0.00818126051523649,-0.08661896814881695,0.07725099743380376,0.018848450338789707,0.09868641337756645
FBLN2,0.0015993865037887975,-0.03651416073663478,-0.008510872011128682,0.0050175448355882874,0.024996670440308143,-0.04770691065751948,0.07754044456638765,0.004342544265837803,-0.0366344926921986
VTN,,-0.004397005603316944,-0.02081516014179023,-0.016245528436593302,,,-0.020211425731676277,-0.01833751479854257,0.014121661367503176
VEGFA,-0.0149626283316453,0.10901309038424471,0.0004076057691707725,0.007755504823128075,0.09639998099326139,0.06265195383287753,-0.05303119440679214,0.025260526787008856,0.007175783607505568
F10,0.06722730197798353,-0.015454137867173772,-0.013892229661676926,-0.02219793637709232,-0.023538956828184417,,0.0022148618835353077,0.0059766904041005315,-0.03166497464545273
SERPINA1,-0.014016494505848746,0.08577152836742155,0.03142762962055725,-0.025164216075287137,0.05281506922843221,-0.005079883734170327,0.03231399376768759,0.05470004701285568,-0.03959178532269632
VWF,-0.024112978984112382,0.10498193621262873,0.04760832205872593,-0.029636968873886203,0.012596038939620356,0.011246475092057331,0.04678774055968134,-0.03487189698136534,-0.056379172247584104
GDNF,,,,,,0.11644065838722595,0.026161757078645046,-0.019830704742615626,
VASP,-0.022732419834892277,0.0775734247514027,0.023379224172711134,-0.01962746829322322,0.033459747687755496,0.05412074283799234,-0.018118728978904406,-0.010763743094145295,-0.0012257550894449608
ADAM15,0.0040760441169580405,0.010347978076503376,0.048380020681012444,-0.011857159510408203,-0.021754899090870312,-0.03927896879739962,-0.023322972287415256,0.04695473949436279,0.011788995335776348
WNT2,,-0.045522505676077386,,0.1517967893250589,-0.0014869543527045535,,-0.02952039498468472,-0.017004309765375113,-0.021892329127729548
CALCB,-0.019766237489233732,-0.01960438404003291,,,-0.016246082588437235,,0.04749779313154255,0.010669681350399045,
OLFM2,0.012761750963907671,-0.031283181720839597,0.03585577071833402,0.006160512445810015,-0.016592271596489183,0.08498982912348131,-0.039896400456197814,-0.010511580855261111,0.10845075288049244
MFAP2,0.07340967304780975,0.07655374204554527,-0.00672788480503693,-0.02928979858271999,-0.01888635989421048,-0.0469191109204696,0.022888645466656206,-0.0713469191177259,-0.02530316552427293
HLA-C,0.009682541858342698,0.138643550375238,0.0021600978169168832,-0.01792384589951893,0.07345696325373788,-0.024550612447019025,0.0656116579479635,0.06229884662965066,0.03280077845664524
THBS1,0.09578344370491751,0.03776222311171036,0.025943169255836507,0.004849902208878149,0.060120980325367536,-0.03640638577503305,0.06460466523780371,0.07016749674290157,-0.10470125044340826
HSPA4,-0.01159652758243849,-0.024636954443882798,0.06683340751790148,0.019478409552399694,0.00898492771818999,0.016170890538737607,-0.03293806544617215,-0.020036609892122886,0.006387743984065192
LMAN1,-0.032718348956908144,0.14465197441048658,0.013934256715560795,0.027892160755310307,0.09571472313980676,-0.042777403339340325,-0.02671313793366072,0.002758772941938659,-0.001560593626845187
LYPD3,-0.012594077841155809,0.021993251475462303,0.02894386824165713,0.05611046032009422,-0.019549318478575533,-0.04771813117626832,-0.016347595114817377,-0.006114050547045365,-0.02576674710162288
APOE,0.03434223737193175,0.09316423586695904,0.04508137537599923,-0.02284490876487912,-0.03890320755664443,0.04446924580060509,-0.03447188632670991,-0.0179004387178877,-0.04857251928860135
SOSTDC1,,0.04306943079607955,-0.030644196262981288,0.0096724306407192,-0.06445399764137785,,0.023582804835284608,0.039614128967140366,0.028128996230153788
ANXA1,0.018742831187421687,0.10312451141244862,0.02092481140492504,-0.05240337912181834,0.018422584069096408,0.12532520430312927,0.06873701189508699,-0.03669259136060812,-0.02957663020146423
WNT2B,-0.017739228381181256,0.07999797329524425,0.00862191725188603,0.002013506971965286,-0.04886242608036531,-0.025138406827798873,-0.01093720852940216,-0.04067640793749074,0.04562676430987217
AMH,-0.016910995417606753,0.0223236241015147,-0.01826296444085295,-0.01370289021061318,,-0.029505079217714537,0.004700612696141738,-0.02728777235426428,0.06576589828046213
GDF10,-0.014168543573776926,-0.031589430099704954,-0.01706268985616341,-0.0175377536460246,0.04751290913785026,,0.02221602856270304,-0.030648861186513235,-0.008562720807400415
EFNB3,0.037945743953155385,0.008356788037005241,-0.012868311337808106,0.018835066892082575,0.012416665346659044,0.18875274793284802,0.07845823593951186,-0.0412623224026056,0.07033045909869305
LTB,0.04097696754616019,-0.032082668808075095,-0.022044580666225947,-0.006705571337983715,-0.0045936020585693425,-0.06355893367636177,0.03153669390780897,0.021504004685613684,-0.037914106589679836
ANGPT2,-0.011544226281980834,0.12476562485555857,0.043703052150924494,0.0311975799732717,0.016261652843828894,0.09367907012823815,0.02792334401077207,-0.015957483164087412,-0.03974438341725311
NRTN,,,,,,-0.038367015664041444,,0.04522921969391421,
ADAM17,-0.010143087224173952,0.03618622659005525,-0.021591710018171086,-0.0025215891441997818,-0.031535382374724176,-0.03541852225853626,-0.009516109894661715,0.018113833487170897,0.002353496643202068
LRPAP1,-0.0363521182458186,0.058786220513941015,-0.07117488169911118,0.0096038890729294,0.06279484401972163,0.057126194178790876,0.03870390615606466,0.004579257841580407,0.031211651386916287
NID1,-0.025052266681448054,0.10939548458275843,6.607317186068234e-05,-0.04937774347654194,-0.027632363092326383,0.03216142576300559,-0.03949716607033847,0.01747664344799533,-0.06185889042802581
MST1,-0.024979508949160904,0.09824340726681723,0.10113538832708173,-0.02769465916418753,-0.034686758208307154,-0.035001466102486604,-0.03768727192116922,0.006912846220800622,0.0357872399691534
IL13,,-0.0004959807556922082,,,,,,,
DCN,-0.05473972537584927,0.13196426800484667,0.006756481422088575,-0.01158529564397051,-0.01261061868285915,0.028074077149937815,0.01301766744411688,-0.016079438620416404,-0.07123870533039926
IGFL2,,,-0.015019486634239401,,,,0.014475385754870649,,-0.03693022785883725
COL7A1,-0.028932191758577107,0.09262925865221092,0.022569446450125968,-0.02484134689419787,0.06232556927037636,-0.009845388649195702,-0.015505523311732036,-0.01676185073282759,-0.015291915068785683
CALR,0.048028604212274194,0.09997282731858914,0.05897246542546461,-0.04470124399746456,0.05706853771050747,0.05011993029712763,-0.08014867651746416,-0.004191359207275355,-0.050214561270104534
PIGA,0.043780680954877665,0.021029117908166074,-0.002375524515099412,0.020451454944662606,-0.06055521792664119,-0.014412019929965303,-0.001278649649625463,0.018578081868795154,0.02680040867456438
CD200,0.06258998918321641,-0.025174046305764204,0.019757227456106745,0.029499245670395663,0.050148707407354866,0.0860929452640399,0.01991800897675492,0.01419119769800059,0.00877997171335218
GRP,0.0152627821300622,,-0.02331957041866155,0.0513753769793292,-0.01796780597336285,,-0.011786267099753691,-0.013831103064622038,-0.021281590074906084
CDH1,-0.028796300082931204,0.07721862512693566,0.0018502258717116536,,0.0596644301177727,-0.009284897147054664,-0.005181512669819587,-0.01654250633248976,0.011090859470002514
LPL,-0.028420987731999258,0.14709893175409453,0.04217165053993773,-0.03685455503677628,-0.037107794771782845,-0.022927831032821793,0.02913358635375869,0.08400318154352587,0.10480247079589589
SEMA5A,0.03912638659964907,0.10408795797566353,0.05773538071777157,-0.03780702125825808,-0.014505533669122706,0.004422288595951979,-0.013288066767191154,0.024584175260405287,0.09287512170684953
SEMA7A,0.06646949233833478,0.0009485539758573696,-0.00836108378617937,0.03862254515958826,0.0696728821073018,-0.06674467491078745,-0.013955309084152072,-0.05692260543619793,0.021482303577753027
SEMA4G,-0.0029666075107763383,0.14782646457175996,-0.046388916066052784,-0.011115869470727608,-0.0194197581798472,-0.017230671228241047,0.06136089518202725,-0.006807873578829333,0.04145245576026602
SEMA3B,0.01171287256641855,0.019581879144221843,0.0012574145004572755,0.021593882090915378,-0.051139322411713296,0.0022709281344608467,-0.023998938467951196,0.0802458181276111,0.04122631781075511
RPH3A,0.0035879529591073536,0.008376433013503493,-0.007302114270353603,0.023755992467253323,-0.007470607623518235,-0.0013185261387263975,0.08196618860689617,-0.015508595964599985,0.06159929609502942
JAG2,-0.037797256882960026,0.05704712698938006,-0.008961008040086363,-0.010477732426460924,-0.014434205901972481,-0.041129745335165106,0.03442494367010337,-0.06219674238387575,0.02753160096424068
CGN,-0.016374321141718776,-0.0026541441044249615,-0.02315829261446768,-0.012836889955983572,0.07862681042643192,0.05682441739348995,0.05272827356658919,-0.03750093122837597,-0.00831404817820706
GDF15,-0.01882490460187023,0.08851944274977827,-0.005570328496543389,,0.01640187165147831,0.05114995225400738,0.023084115669447517,0.016962022319134018,0.04818298170940618
SEMA4F,0.011099775206486154,0.00015653654917618587,-0.049460434349305984,-0.020470597837267613,0.014339232337687396,0.057754976390282854,0.013721836635630475,0.023538979738681656,0.1289844676070295
NXPH1,-0.020934953735902963,0.009390211194185262,0.027298806879205502,0.05035746311384927,-0.045615329387125314,0.07435498335248805,0.05838458436078796,0.024050970427981197,0.029665084341432366
ARF1,-0.03962746711409097,-0.07398963279087424,-0.0069475656506227425,0.004792039849514912,0.008935741816252014,-0.019862499044362148,-0.0202488773657512,0.03661175807008981,-0.052415194521346575
DSC3,,,,,,,,,-0.017935473639438003
EBI3,0.04424138539666841,0.09400531660313051,0.011089941540890031,-0.00989158381491736,0.024745074232986632,-0.045713413813098284,0.015834538554214607,-0.028954733545022218,-0.06853644949403344
TIMP1,0.03056522879529759,0.11656239913656165,0.0477265173963293,-0.014617272137202366,0.03541507455756853,-0.019757663934169677,-0.01684482845144899,0.03793378739989617,-0.07316083980213305
SEMA3C,0.05006119126523288,-0.046700974502846195,0.039473300974232094,0.008963732714694682,0.0027944475700289718,0.06537715972265443,-0.019385401121984395,-0.019777759484574477,-0.020058089382012426
GNRH2,,,,,,,,,0.0685150749998519
GAS6,0.05237831669410785,0.09229575968163513,-0.016277852841737925,0.0020619965185817058,-0.03397463579382693,-0.008501733996299929,-0.015912928425547767,-0.04407190272965206,-0.041888693284245694
MEPE,,0.016829197446931333,-0.009983839669370166,0.03890308321171208,-0.05423423549823852,,0.02280302121572093,-0.021343811446621362,-0.0247839882774571
SERPINE1,-0.0083634881104692,-0.04326777957346096,0.0759739994712459,-0.021614627631791717,-0.057926607905948585,0.06161935700617905,-0.035392489437306794,-0.0008295989682995214,-0.030561287969164817
RSPO2,0.03506725962481396,-0.05570021245668936,0.048902019261200615,-0.030374403041884733,0.007716000609095286,,0.12511883983771346,-0.028751284122019258,-0.009139605768037502
SHBG,-0.018140662251785712,0.052128303491491446,-0.025511041282976824,0.006867971332692856,-0.016502248754107825,-0.03668395308396912,0.052663794544874076,-0.020069972795625685,-0.015406662016361775
LGALS3BP,-0.00527848550035882,0.09745048398457673,0.03566371391363567,-0.028135798992965342,-0.019178106834596156,0.011077188209744387,-0.0596016385564284,0.04096506644711236,-0.02969160400968559
LAMB1,-0.023871617476229484,0.0993144274870333,0.018770860870758573,-0.006626173227804362,0.020426323881405247,0.0032527496092124575,-0.02565806950909483,0.0564932960906213,-0.08133721125557701
SPTBN2,-0.021787813909964787,0.0216221260048483,0.012225987572758681,-0.0009368319180146217,0.049853974394109955,0.10040578136847604,0.008667389790144173,-0.03511384554012662,0.022018380861689058
COL1A2,-0.020638622602383278,0.12759192328547833,0.025918599985890422,-0.07748366752526249,0.05091282880855197,-0.06151907502371115,0.0029864661691621787,0.008746226507365309,-0.10037362062001563
DEFB1,-0.010645178607577124,,-0.013381478037499877,,,,,,-0.03840961239474566
SCT,,,-0.012299227339345811,,,,,,
WNT11,,-0.01934779674865139,,-0.02505363058581591,,,0.029673956256696124,-0.029711459977318423,-0.02380261882681065
LGALS1,0.013668461663926487,0.0286089436944784,-0.000671111153613528,-0.03878795739979764,0.05161733873533525,0.02478831525161286,0.036765488662425225,0.01651228416522557,-0.04621894005611554
BCAN,0.02682265645100877,0.1284153999837733,0.02068404706132544,0.02464778344090868,0.026788709573163073,0.06436623779374401,-0.006818741475154199,-0.027414696816418074,0.05211347579254872
ANOS1,0.01497072360698653,0.10924299480627385,4.3732314261564424e-05,-0.01768626770993658,0.049400473337294734,0.018916565198210954,0.023365145521677844,0.00996773063538645,0.060601162348605596
EDA,0.08185799756936031,-0.02313345165271316,-0.01927167839418806,0.03277653224959648,-0.02019247452181047,-0.050797428647751657,0.002563105135962166,-0.028396026094067127,0.07362661756700709
FGF22,0.07295816443177057,-0.01773480150512534,,-0.014968856753133837,-0.034821393698163894,-0.03132579454656073,-0.011857073749853286,-0.0032122307582947967,-0.010360645872812477
SHANK1,-0.011880546968061031,-0.016873537252145552,-0.018002661914103216,0.011768789698554728,-0.02701063431596801,0.05771343644127452,0.0020097869116007627,0.016573371545825596,-0.03197533324246366
NPVF,,,,,,,0.12659681004845255,,
RAET1G,,,,,,,,,0.053356384733574784
TGFB1,0.007286622081402582,0.043429841389123626,0.00838192114359726,-0.01863155306303495,0.012585435317689544,-0.02057599259180408,-0.008851144187315084,-0.005958681885276178,-0.023131845966275287
MSTN,0.052431552464028336,0.1253245068913991,-0.032494354736383,-0.009487482869379086,,0.09617568916508998,0.028234622538438524,-0.02145635275164827,-0.001986319603815004
WNT4,-0.01391771765124794,-0.02010832262660945,-0.003967099758210264,0.006652755279767903,-0.02549812636125169,-0.0006084481753435066,0.02693419521657546,0.005446065459052029,-0.03360066028105572
TNFSF4,-0.01743276488824842,0.07961293116753396,-0.005006944952765497,-0.013941027594789171,0.04838138698451689,-0.04896985387497113,0.025925586174069613,-0.015277582702612709,-0.014884662536639007
NTN1,-0.020908765554361546,0.11022488039008842,0.006010455814133532,0.00045547229146121997,0.017022571574497748,0.012238533133304646,0.011263543078158229,-0.0043399681066239515,0.031406717737677815
CXCL12,0.024072366293544166,0.02216817483701304,-0.029524544833713598,-0.00606271030846835,0.01178882967018627,0.06823870452983004,-0.01470397886322826,-0.002093474991356871,-0.039019865940626716
GNRH1,-0.019206261463421727,0.08266868955130413,0.011424410517793469,0.034738388111664034,-0.01888635977463409,-0.018802656243773135,0.035681994507435956,-0.0009560943135650809,-0.024537555619838586
FGF8,,,,,,,0.013406511369131657,0.03321971265218928,
RIMS1,0.01656888574861208,-0.06581460638072184,-0.045520196637298796,-0.01013481642037337,-0.031233755775553367,-0.004318919091437233,-0.012266636866116612,0.03215070522060594,0.04094679579673858
FGF14,0.04371319172040279,0.04210304255505204,-0.06617638192197468,0.004599530133556999,-0.01744515114914531,0.06998913359920295,0.008941313289977215,0.007383761667011316,0.04030511965343904
IGF1,0.12977780461250654,-0.00030680787760395406,0.0038264881043016817,0.02842433704628007,0.015560217164163913,-0.023002244584458587,-0.009506260049975956,0.0213177376435616,-0.02269170286955704
TNFSF10,-0.013955891973827395,0.07106953122947617,0.0005027798772604495,0.013576954554809546,0.024062197293061704,0.09088014412110734,0.039662940092505615,-0.023346547768499742,0.05413131468091228
GDF5,,-0.03125692027500291,,-0.014968856973976138,-0.02462417074023974,-0.017878311028540535,-0.013693583278032658,-0.016711144802343734,0.002053772776580686
CHAD,,,,-0.012579167318207692,,,0.012873460373446407,-0.0197101121726997,
RGMA,-0.06133714840560107,0.14670056789964378,-0.014259511206591406,-0.053990555641295276,0.037860080358144,0.04335241969363612,-0.01596167111603547,-0.008964650205837851,0.08954054237948773
CLEC3A,,,,-0.029724911784593917,,,,,
WNT16,-0.010806970563041135,0.0473445825458493,0.0056951632223020375,0.0025385102339500077,-0.025498128563631477,,,-0.012609993023718777,0.0813056349901316
CX3CL1,-0.006457207603630975,-0.018093874819568374,0.03692416636606184,0.005714392401678843,-0.021020158710305843,0.030433640106636788,0.005236368154170876,0.06267639707222375,0.07727058222993037
FGF1,0.012187489301593732,-0.013888885015308789,-0.003937509607380586,-0.0041686921432163866,-0.03517913950592037,-0.03734442427369378,0.024022087071605823,0.03768408769213238,-0.003880952028046313
ALOX5AP,0.01114821146887091,0.08599432595539365,-0.011242878452037685,0.012486850594982057,0.005712292928903591,-0.03286569678700995,0.07148906332362945,0.032155965746129694,-0.010350299211657032
IL1RN,-0.023282122346126224,0.11213080499667995,0.018392694977146663,,-0.03359530532126646,0.05234400762849138,0.04871597550762052,-0.014367702545442106,-0.014836742415954389
PCSK9,,,,,,,-0.02599864342123167,-0.01223996809399893,
NPW,,,0.04731077173763638,,,-0.01380798879125793,-0.014213695864459835,0.07955869767971485,0.024700413956240463
CXCL9,-0.017121413519478955,-0.021785872468018712,0.020660709318316414,0.023348207359721027,-0.017003795882418325,0.10467279700695001,,,0.01468885929370025
ANGPTL4,-0.009188105479568187,0.0276972756781573,0.01842924412494923,-0.008209492655279751,-0.04656682889586887,0.04753907991523511,0.017952926416447038,0.02794970229142789,-0.054470936100691626
UCN2,,0.12636975401931402,-0.01927167958272517,,,,-0.04516195364913047,0.09531439723854097,
OBP2A,,,,,,,,,-0.020146225087192618
COL4A3,-0.00042103568360057653,,-0.013868200727986451,0.004630807377832749,,,0.03893126457735824,-0.019344366469328616,-0.0059040416764938606
NRG3,0.05423529619511658,-0.0731006189941853,-0.04446045035198163,0.10389634785897352,0.07144264200811012,-0.04540273393602085,0.024624747413840076,0.08068508014105594,0.003111504043556414
IL23A,-0.014415323927287407,0.025463063384700873,,,,,0.027627408906732844,,-0.014804177862082202
COLQ,-0.026552640878864067,0.05686087102842112,-0.032128685510364435,0.028536647586553998,0.02679089700614618,-0.018668046710246314,0.027459949702198786,-0.04864792170864722,0.016268270803684586
SCGB1A1,-0.010966478258221425,,,,,,0.004734867697451562,-0.014161718992405613,
TNFSF12,0.037250396351312894,0.08535218282335212,0.01886343873398155,0.02485248778020707,-0.012344232124151245,0.043438382936198505,-0.0028972086609721013,-0.018634255143994617,0.05316202979570169
DKK2,-0.012869012960261633,-0.03399444696262407,-0.01975827687296821,-0.010300164706876724,-0.030444109930839573,-0.032586028677440364,,-0.01630076090376317,-0.04505664265265679
FYN,-0.043953551140247606,0.1149531908909554,0.018467833819613214,-0.016325703494377182,0.027799011403673142,0.01481699807930536,-0.017674060111142417,0.006027664809035518,0.020534110606852216
ACE,0.04055154595670503,0.16048441810179398,0.05084206126843757,0.0027117531569890462,-0.004718807402455206,-0.010589182916707521,0.04508300076252238,-0.036105871978850956,-0.01892575055639301
IL18,0.03755115005353317,0.11649371668594859,0.02313267374372332,0.04486242514170218,0.0007904388330727474,0.004104181855404408,0.07692429670974232,-0.01202663781838116,0.01729003377641787
