,UKF251,UKF266,UKF296,UKF304,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
RAET1L,,,-0.022285514740413754,,,-0.01709638007905485,,-0.02244825172596512,,
HSPA8,-0.04394544259402415,0.0445328468547832,-0.025807470456221088,0.06620114621096794,-0.06584307853246466,0.024826972076531076,-0.0057908130189888015,0.06412071929349886,-0.022849386728939432,0.06761047146673126
LAMB3,-0.03220788752924693,0.016775645321546066,0.0790834856317417,0.01946833385440049,-0.03748465074878147,0.025775246403193702,0.026867295052384846,0.02452989715174677,0.03173220892580111,-0.08438048403551279
PON2,0.012154059935793902,0.03392969179533082,0.02523505459228167,-0.0028925410846263066,-0.11271223526864997,0.05486065531467334,0.027206546259669864,-0.03392308367941558,-0.04650404666810085,0.0989600344487238
CFC1,,-0.03228249079022679,,-0.023791312367274598,,,,,,
TF,-0.008859245140471953,-0.08590017935941366,-0.021372479397694943,-0.019212107612765414,0.04615588224668173,0.036186661324561026,0.0661498119378666,0.03487663981432316,-0.08814406990991454,-0.0005876044395364416
HLA-E,-0.017303239219485636,-0.006632620869549761,0.042760741868917554,-0.02334249961989528,-0.06535211795747366,-0.04418553446915545,-0.10434796275292008,0.048088741551847794,-0.012665818981615909,-0.003262489353983388
OSM,0.08786367941600622,0.00219568367021102,,0.02836744289248206,-0.0869427409544539,-0.00841587329592579,-0.014319810561151279,0.036913637807687256,-0.0769776838370708,0.04740207888307081
ULBP2,-0.02568489162650663,-0.04189440578213938,0.036922259890359,0.06931288075838128,0.009777875637271252,0.04723481901151463,0.0024941055558144977,0.04549948677114029,,
VEGFA,-0.007839236297457204,-0.027542232327193716,0.06518927071625187,-0.02793476055709159,0.041408588532844424,-0.1164938565195309,-0.030560889309865495,-0.03843656173508727,-0.06010517298425509,-0.02321393722915066
TGFA,0.04582463582513362,-0.03410811938510735,0.0384126473578223,-0.06749618069619212,0.045555153437292446,0.07555497918542738,0.010549202189864278,0.05854569192987559,-0.021045348885856994,-0.09354913009160323
HLA-C,0.029070176351064455,-0.018413985042945526,-0.027636721895894487,0.005296753974765694,0.0138861987110568,-0.08023070059901453,-0.03801376932245128,-0.027956251837714424,-0.0010397086116015687,0.0042439406280493
CD200,-0.021768030348494054,0.01806549034682133,-0.0033302270605655333,-0.04792388890042414,-0.03551135846630682,0.005327465904980653,-0.04202464229190133,-0.05769066246443327,0.044302766993350444,0.062864994682542
BMP2,-0.013859241915691779,-0.029756396079850735,0.013974104652521618,-0.008284002587003833,-0.015433480638886306,0.026390352988691322,0.01750979088115932,0.058690055025572674,0.035124604229643204,-0.048277934068808474
TNFSF13,,-0.016850742738399142,,,,-0.011242005601433217,-0.05281095983459005,0.009835312996123257,,
CSF3,,,,,,0.002693138695183026,,-0.019379408756106446,-0.03150242999483881,
APOA1,0.03379306492537779,-0.017000914837623924,-0.00359934352780535,-0.05058170140618943,-0.02881181949383934,-0.018009026638745183,-0.05125410739802992,-0.021226280087398387,,-0.04356311039774895
IL15,-0.014887571463850863,0.06154988184820877,0.04557056149699299,0.05759139836671965,0.04012364833720625,0.02514237478657823,-0.034100831438428056,-0.003548293239985603,-0.033318607201849926,
IL12A,-0.03863089540290447,0.02578940758024606,-0.02423476791783401,-0.022514875694370502,,0.050465279460513546,-0.021506772979663753,-0.01469939839068296,-0.02317550401294318,0.033831617005125346
ANGPTL1,0.01073416547824526,0.01008639301497438,0.0029381732835015895,-0.0399153472401018,0.07132958940298036,0.0684370700683332,0.08326407615660421,0.017839152313817976,,0.03731795462428007
PTH2,,,,,,,,0.016222701253913896,,
FBN1,0.007427210203355904,-0.026436113109705183,-0.01168299899620651,-0.011218938688364868,-0.005467819268338456,0.03088865305692951,-0.020457920294139415,0.03832915179240805,0.04373233309280222,0.028492873657873015
CD274,0.03108621330073447,-0.0381841112027434,0.029777154754154607,-0.0008218044442521119,0.09388736120153388,0.008850405515270523,-0.025282544455220993,0.031702114851665006,-0.052809107526229464,
NPPB,,,,,,-0.0023761874555434112,,-0.019125561548563298,,
PMCH,,,,,,-0.003475992999163002,,-0.012796412833528368,,
MFAP5,-0.0312811815731207,,-0.03728055391249153,0.05148860871760437,0.051119400586672636,-0.03282980069847097,0.0017285118464536952,0.012930812992610305,-0.04035071955137394,
GDF10,0.03409443432060468,-0.038055320322260375,0.019981831073548437,-0.03815868990795528,,0.05129530381609678,-0.011673001079337837,0.08070939128705056,0.12230452887235461,-0.02187149859774242
COL4A6,-0.0018260297332365982,,0.0080973454079848,,-0.0013038404096389774,0.025462603795491694,-0.04569128946413053,-0.012041329790467925,-0.027309494154530742,
TFPI,0.030032864610007988,-0.006266813598047762,-0.007105638050540615,-0.019100558526611394,-0.014604459033473616,0.0216400554148152,-0.08079041042224226,-0.034861472369553025,0.14021321607089862,-0.005921110676605815
CNTF,,,0.051982075669634656,-0.02448861497496563,,,0.01950880222000299,-0.0140355733000328,,-0.05294082977358827
FGF11,-0.01348014721177421,-0.04476543869070241,-0.011455070254659564,0.028340325500837725,0.07933162010815259,-0.08015812332310009,0.03323306030809993,-0.014803737321770927,0.0025112104086538727,0.13586752097964427
JAG2,0.005941570487822719,-0.01989817754847833,0.029622272983571004,0.004573137345646715,-0.017323492655961083,0.06904530102848686,-0.031317503620450236,-0.02745959144812428,-0.016875727502084582,0.06348018317194416
CCL18,,,,-0.03769371767011931,0.03218823162451931,-0.04174825539719323,,-0.02978891550287218,,
NLGN3,-0.03546958035662197,-0.12485878391747576,0.006765679072012733,-0.009130029226116424,-0.0040375953742856786,0.09644508056520576,0.031454960090606075,-0.014534276630794322,-0.06132983499176205,0.06013041831183179
CNTN2,0.04891869553443025,-0.03584597993057198,-0.022343538330075505,0.006233146931082056,-0.05586616134880343,0.054665009214982796,0.044399520133251734,0.04362401661441548,-0.05595657936104191,0.003756000000244668
FBLN1,-0.01535996779286528,0.0320118347327163,-0.009297573452485147,0.006331018937933963,0.0010825052390098777,0.011913855735481396,0.022424088320749328,0.028960746888895723,0.06533921080118334,0.016520362271592315
NTNG2,-0.011392412090731021,-0.04768791991835893,-0.006317537675234784,-0.05226842454707848,-0.002230464546646595,-7.891031733875058e-05,0.0009285904156562039,0.004946309584516619,0.031123008816438574,-0.050797760612065944
CLEC2B,0.09390820293916713,0.062348641568535576,-0.018319272973242488,0.00555555740547641,0.08540071801060185,-0.02488851736441211,0.008508918840978333,0.04085759676576812,0.09929579603363085,0.019305511839828038
EDA,-0.02900088297383289,0.010190597630201283,0.03331653491914119,0.013570759741214362,-0.00590703592665728,0.13324849168944836,-0.014294038223769494,-0.028815814892766432,-0.04602124988486117,-0.002593633140255845
C1QB,0.004226322856852172,-0.03917351932780966,-0.012325666429030534,0.01615271102801686,-0.018244142840073023,0.021283099082747982,-0.0740987641421564,0.06439467053387422,0.16678068845773678,-0.1374783138671675
PSAP,-0.033448791691337076,0.024872211493927824,-0.008626013522277926,0.01608187985908956,0.05468062442901686,-0.07529681160105957,0.03268544602674659,0.050169599918783885,-0.04027930492658275,-0.08832168281796589
APOE,-0.020201291986081713,-0.03672736227034233,-0.04795261319692817,-0.005858447341983777,-0.13884009259636754,0.007807188526273385,0.012730196120950058,0.06028650519131134,0.03669318842789901,0.026813324572086048
TIMP3,-0.034089874687936964,-0.04921420348326901,-0.058402479116070716,0.00144127185396321,0.08463851964641785,0.027930494717653395,0.03085579181869122,0.0946202470589055,-0.030748437377541675,-0.08368240560499024
COL8A2,-0.03982570613089045,-0.010168377871995156,0.018394565131755854,-0.06208431334475946,-0.04146082680280778,0.008556802255145778,0.02714128581307274,-0.012123685756753424,0.018868100946676365,-0.0009311946107384345
PTMA,-0.043476882881093595,-0.05953211353589191,-0.0017075971254478847,0.023762510095414125,0.06269908656621674,-0.0005752263263565234,0.0029864894670081276,0.07259973636566285,0.006364307928982975,-0.030621746050083314
APOC1,-0.00576316824304609,-0.08199107845447921,-0.034612037216966075,-0.03688735801323794,-0.11866496169500315,0.008232365847200811,0.05661809857907691,0.05798027720312758,0.04649131314242534,-0.0364873936278798
PF4,0.020253104232923747,,,,,-0.014893311263741372,,,,
WNT16,0.05821989253490406,-0.021977119625413013,0.02184041591470904,0.04811661260436686,,,0.019349703415053737,-0.012796411144532505,,
LAMC3,0.023840384776743894,-0.027615633109200927,-0.0634968679377029,-0.0632097154572473,-0.04004657699553574,0.10212755627921664,-0.1239814466147788,0.040177281168428544,0.023860181906514143,0.03784340872462153
C3,0.024497933892703574,-0.022553404793888787,0.023717111266243106,0.020582596105884834,-0.031207332738087786,-0.024397188516986655,0.02585708240311211,0.048819128210712465,0.03836515550733382,-0.025035633382468406
S100B,-0.019227551625818313,-0.01913435156031017,0.02318931145300818,-0.05270853704763654,-0.047753099702544516,0.09228088069871722,0.1010556104995801,0.0620677134974407,-0.049921550484681054,-0.045345657275120514
F7,,-0.015751029788155735,,,,,,-0.015021004678678548,,
CD5L,0.02444731813860995,,,-0.00018572032047457253,-0.03435199119246715,,,,,
COL6A2,0.04393175034246041,-0.019523857054927984,0.06968995116183378,0.03103050104918639,0.12158677816503036,-0.062397587662706276,-0.029027865464839455,0.04501609277480065,0.08943850933470963,-0.009106952788256075
MICA,-0.03920317636284951,0.041651704564149655,0.03422644526007207,-0.06182704071334853,0.0762054236513556,0.002725450021221215,-0.008270358313480556,-0.03588756913989401,-0.012867455942522523,0.04393410283048524
NPPA,-0.03776278779238603,0.036501526287660443,-0.022312675566431482,-0.022840147010880753,-0.049712968300422704,-0.008698825677795834,0.00047490681537918543,-0.006335153691679809,-0.019183771062059044,
COLQ,-0.04069083996584355,-0.029811773083569852,-0.008667685793291616,-0.049235711124756006,-0.04359486204090806,0.0765311250699712,0.001958751181664255,-0.011637167322438557,,-0.059666877625988754
SLPI,0.014026006851089205,-0.04126963557980926,-0.013019542486444095,-0.029007470512988003,0.012616941042487438,-0.09892216014125665,0.0012442026624135366,0.0008529910543166796,,
CD59,-0.020661952016691586,-0.01722003850945043,0.039048582043231195,-0.022942849758311335,0.025336789526367424,-0.011758421031308199,-0.04617790710748008,0.051543468050390374,0.0413231271631196,-0.00446809270206492
PDGFD,0.005648757875804296,-0.0442501184373788,0.028845467495348453,0.04737904634120781,-0.024478786207161148,0.06783305539905511,-0.004643871871129788,0.0944455988963797,-0.0377808875671145,-0.05449473341488384
FGF12,-0.007740443311949465,0.0044532601408563835,-0.0060370330336131615,0.0443474857238669,-0.011684488745429931,0.0361875592653042,0.03920046704790715,0.020473116455747113,-0.06392330100493766,0.03834362743606432
TAC4,,-0.02197712274891841,,,-0.037072199101936494,,,,,
PDGFC,0.043204118035388935,-0.032519848315577644,-0.0316478425954875,-0.03266436616769347,-0.09068593064963734,0.018878168598354637,-0.02612292533289156,0.08792592674287894,0.031789469724468174,0.04049470339764682
CCL28,,0.04577470186393955,0.007539297564596798,-0.028371018213400722,,,0.04948169597782566,,,
GNAI2,0.010277128865990307,-0.043914493950396566,0.04510656131563333,0.04518939352050065,-0.09424057141004617,0.01909814206664079,0.04088008353159551,0.006790663329390843,0.1117148262435369,0.08602813993088024
IL1B,0.027492608599332197,0.010763426180900914,0.021197424721026772,-0.008749049193344639,0.03022999378259191,0.07091321716976275,-0.08110910496612542,0.015910282144592492,0.06994267858920619,-0.06313258099306218
TRH,,0.006522100898243055,,0.08208523655164304,,0.025002091395255537,-0.03170555665293336,0.03122997616428873,-0.035050537163995685,
LIPC,-0.027231899646836435,-0.028884594357738966,,-0.02790821116115897,0.0029457666092542957,,0.015765885584070966,,,
RSPO4,-0.01651898107740574,,0.0232025064897689,,,,,-0.016830646003687517,,
CP,0.06645724681699045,-0.020714049535377376,0.0583132612956462,-0.016420424165447457,-0.03526471468790694,-0.05220625696717657,0.06248198394109275,0.03254950835158579,-0.001425103280486727,-0.015008595877567265
CCL25,,,,,,0.005404726922287226,,-0.026521508276380328,,
MADCAM1,-0.026734179588716395,0.1581939388039877,-0.005423152707304252,0.03499685824971128,-0.03791792453941122,0.11496195246949115,0.08081318784057283,-0.013692345952312557,,
SEMA4D,0.055236605588928595,-0.07622339772689847,0.0029468132295272704,-0.013462339654339888,0.010402551635311792,0.039122348211024414,0.09528535766784076,-0.01901095403809973,-0.018796050110018208,0.05258595867315624
SERPINE1,0.03133597656335286,-0.07074175306415253,0.022324374825083114,0.0476221827363272,0.04471675339464919,-0.029561881956788903,-0.06431965250939177,-0.07680419388471495,0.07058765801502452,0.005592453471034521
TNFSF10,-0.00041115486989787547,-0.0174083512224599,-0.009853551321580726,0.03584042256054749,-0.052030968303712906,0.05875719532994847,-0.06778147785680648,0.025426828261595907,0.01239989166644936,-0.05864756481633841
FGF14,-0.06177873398591437,0.03555080376556597,-0.028431281216599037,0.035650828318759896,-0.015678470361130657,0.025998751231122146,0.05080990681616753,-0.03467913304217579,0.020423879282735046,-0.054692539898289025
BST2,0.018510779173135063,0.05660097583810981,-0.020306097353292175,-0.00020388157878484727,0.07408718416968997,-0.011193314776379542,-0.06660208969499266,0.03492463596249843,-0.0021274160419178316,-0.04282574736381348
PTPN6,0.04256836273716132,-0.05102411201229797,-0.0029610028365929294,0.05770892977078233,-0.11313140328712587,-0.028008323808681377,-0.0014803493870579464,-9.545926665670055e-05,0.0249126315814265,-0.10372047482922661
FGF22,0.05005693311109047,-0.017414117164033148,-0.02977490982056078,0.03542981866780153,-0.041372889093545695,-0.018683405473708604,0.02803963904197962,0.0316356448577984,-0.03561115156090227,-0.039423434783436566
TNC,0.006337450415298508,-0.03514890318636267,0.029428948664082903,0.03648224698960435,-0.009637531050745204,-0.05784324194139327,-0.019773623799611655,0.0220854923173798,0.1049787137898821,0.0933673831419057
CXCL3,-0.006158172419909441,,0.028406410422825972,0.10572592428310207,,-0.0580225884976575,0.03149695957000264,-0.010129406848780482,-0.025343211391461666,
CRH,-0.029228565957492347,-0.01886698811007726,-0.01960148591014015,-0.027564875481277926,,-0.011502735217122194,0.07257787429200264,-0.0493024703899826,-0.015981133585400317,0.07001921314974066
GREM1,-0.015888127549158554,-0.05774541729698149,0.02519604544285283,-0.00780825143918747,-0.022593601838121934,0.008301300980423365,-0.009341562746912082,-0.008427007900847792,-0.009433300639465679,-0.033368557718418665
MST1,-0.029839359889629033,0.048801541609654976,-0.003410354118022096,-0.020365307552064456,-0.007845904358247186,0.019462844461656026,0.012982913929665451,0.04963859513778139,0.013918176642886353,0.1612148968532825
ITGB3BP,-0.038850386265727385,-0.026083589955492557,0.01556352241941051,0.034616983566978086,0.038650920060124605,0.006497114572914412,0.05153831190635308,0.025529670700245657,0.05908287341947529,-0.0396418210125944
NCAN,0.026555196204269257,0.01818149028643485,-0.0181741845615799,0.07449900590390193,-0.14332627872201714,0.09030936244859353,0.0165147961441646,-0.06053691421453483,-0.033570948070525214,0.0414491145760987
DLL4,0.03373279564043335,-0.0598564888340281,0.005547614453381668,0.07715111891148721,-0.05737251700718265,0.01593898452289357,-0.025154684249105486,0.02218519322322162,-0.039339943963027486,0.10963971411309253
UCN2,,,,,,0.07802091613814054,,-0.0140355733000328,,
VTN,,-0.018135835216669147,0.05676542082256114,,,-0.013920358855517888,,-0.01860860496034586,,
CD70,,,,,,0.008427892877331403,,0.04178944884495831,,
GNRH1,-0.02328925809002247,-0.01630976448529377,0.0077291135341462265,-0.003321739978283415,-0.010991468635022832,0.006083364207238853,-0.028852113168415343,-0.020245593015279964,,
CKLF,-0.01988281302480361,0.026431853088727825,-0.020175408072467867,-0.013855151162249588,-0.03727566980051775,-0.010645219935942406,-0.005163809628362097,-0.0005202804069180058,-0.01384368103596592,0.07588414764048079
NTN1,0.0009868549914190715,-0.04303288118969606,0.002407745160150729,0.006220102017125607,-0.04524475152753543,0.054365608399783265,-0.022233202484505152,-0.0334385190333171,0.0037933819393487014,0.03348771127454074
WNT7A,0.01795222228522403,-0.017464482235835542,-0.025126041508015225,0.0034642296733190577,-0.04171420216276238,-0.00765834050458534,0.04720940073501999,0.0052924911398148896,-0.04330568262340575,-0.05214874525316369
HCRT,-0.027301644816774256,0.0186051306628344,0.049612289048875394,0.033417242340869936,-0.013036541722711518,0.09067573321415581,0.0205957079504825,-0.0020666998689513323,0.11729376064643524,-0.022881234733107755
CXCL1,-0.04106124084074928,,-0.025446146388177895,-0.032802484332285255,,-0.027219411365587424,-0.011830989070390577,0.015403861835237377,0.023565767863803714,0.10945815354433602
EFNB3,0.03188741747747939,0.07755881520225247,-0.037168471147930315,0.012552874360478453,0.06322159645212928,-0.003557689058373288,-0.014544320496450831,0.0177944169056206,-0.07257260264995491,0.09814308524400313
CCL27,,,0.023117339218272824,0.03196447151951274,-0.03847695487180324,-0.03724684173780061,-0.0019195995262319932,0.01438279852870219,,
BMP7,-0.07862399450071643,-0.011800164021730853,-0.030969598100142017,0.04734655766257275,-0.0001360001819742679,-0.048159196155821024,-0.030847573331185905,0.03397075601939664,0.07609903452895787,-0.06654446928875868
FGF5,,,,-0.018979253601561774,,,,,,
NRG3,0.060291754951405103,-0.05202950926557127,0.0248902312523265,0.10128404913310034,-0.03878908095967326,0.06429549649078833,0.07214455342882539,0.005363805188384722,-0.04044983358034501,0.07132066764925771
RETN,-0.02802849562418612,,-0.004988464341249514,-0.008983683156595795,,0.02899519234792347,,-0.01609947846074203,,
OLFM2,0.012724841956152876,-0.010160839846765241,0.05412486603802834,-0.028813080849765742,-0.07016718521353665,0.018623483336306274,-0.03801919907208362,-0.030520780959235317,-0.08728234988879821,0.026075448577590477
NCR3LG1,,,,,,0.04728647453407865,0.0912479734067692,-0.016729798646332006,,
LRIG1,0.03167387380283363,-0.005233849202776757,0.0036825840584735555,0.03703641682638682,0.04705466645059201,0.06724423019098834,0.05711251976842503,-0.013308968224459372,-0.02087278694333422,-0.0630055383201428
SST,0.004848217019247565,0.005836072275323255,0.004978004393878866,0.005944975965348734,,0.004063411531816241,0.11730233502037302,-0.04561678722173334,-0.018104561221027056,0.029698957728676204
TNFSF12,0.023650274864171695,-0.044079030138411,0.03316278946690748,-0.030441971018603346,-0.06777176628704099,0.028827834535377506,-0.0042904302342484536,-0.029499253937026914,0.0016890416430786408,-0.0031339627374878986
SPP1,0.05265234063113251,-0.06860108181816241,-0.033761643250342366,-0.037891221741815584,0.06345132887772972,-0.0971611242272669,-0.009209520165533756,0.02829965510094781,0.04965858104089879,-0.0058851328212141075
CLEC3A,,,0.04409953719581874,,,,,,,
HSPA1A,-0.016087708270591566,0.05431915666586213,-0.012974251997747077,0.05722986759107971,-0.03695981570114228,-0.09618306507268132,-0.00703946410117408,0.043061275871214624,-0.06797185929692315,-0.03971443785872148
VWF,0.0031867357237299987,-0.03639594944759559,-0.021506839316306137,0.05790715046097045,-0.04560374292737724,0.05874878853504901,-0.12081003766522656,0.05315492294837699,0.01646485409361149,0.01021691726316442
S100A9,0.03478703545737839,-0.027548537490545002,-0.017742079051809873,0.017667585893567775,-0.0011907210781431556,-0.06998218817498587,-0.007656052141831078,0.03320013199732215,0.02350833686257979,0.07756136707774561
DKK2,0.0287781664455309,-0.03198637344901658,0.024534663378134345,0.1656796036536983,0.046614296304682674,,,-0.016541740990730514,-0.04465932221461914,
NTF3,,,0.0032679457206325605,,,0.08146387536066005,,0.062058503168789754,,
IFNE,,,-0.004289744115952218,,,,,,,
NRTN,,,,,-0.03435201723099144,,-0.030192024885892125,-0.012796412833528368,,-0.06177413005966828
CTHRC1,0.016682235819001665,-0.08752004972342167,0.008835288084903123,-0.002900911065237444,-0.014139903938974812,0.041149084986818955,-0.028628566247178158,0.06331895822378121,,0.09964179450665242
ALKAL2,-0.028874463140950244,-0.03810355081654469,-0.029140212995605035,-0.04116077036768613,-0.03890754345599686,0.008639123980318558,0.10537531223984922,-0.05179631185221026,,-0.07931393786080801
CEL,,,,,-0.04033435925638648,0.095722180999832,-0.040682916935702196,0.028825056642467862,,
CCL19,-0.02715729643687238,-0.020477264840442624,0.02485257324937002,0.10473044334068435,0.001997699476284321,,,,,
AGTRAP,-0.010877428885527458,-0.040402537159185126,0.02462469186560846,-0.042205659247651975,-0.054556553677428905,-0.06399552353683806,-0.006157544794358429,0.04789922224081664,-0.03323533223795193,-0.09865449649557882
HLA-G,,-0.017115105649466868,,,,-0.04145210886690644,,-0.02724275047729743,,
TCN2,0.02874103214540618,-0.01805030596778506,0.02492190988019465,0.023784292843960574,-0.0368677480607059,0.06258862398283183,-0.07449793002868654,0.02902423543243404,0.09766784323007889,0.07055559620488205
TSLP,-0.02887446487315954,0.02915843558997733,0.008566586582818675,-0.024100674865813514,,-0.04204302618220347,0.01068001081524894,0.03727731852558288,,-0.07521457176149492
LGALS1,0.013955070847730774,-0.04127620197891828,-0.0652964657583888,-0.04936000457074178,0.05045342520240512,-0.09388649126095396,-0.07349511721173994,0.0044465114023054825,0.06223808665898345,0.03584579732611264
COL16A1,0.0035369846698308435,-0.02714564257458228,-0.013201710872935417,-0.018321381881244547,-0.049142990174110855,-0.004733832459895286,-0.02217779741792422,-0.053635014214882225,-0.01576050258792682,0.0324141434976977
IGFL2,,,,,,-0.019614837041036767,,,,-0.0013144435436447032
PDGFA,0.05610851732018331,-0.06303102668486966,-0.019325083257638348,0.08740293539829248,-0.01735641631403914,-0.08114323411317789,-0.04803514263705387,-0.07166735444272061,0.03282286996577573,0.0049760310628358985
LAMC1,0.0038408720580968754,-0.0681834562614561,-0.012933488429229109,-0.0146269015433369,-0.061690358594999904,-0.042232356724272925,-0.07921126828373161,0.05958360850805577,0.03788747011594842,0.06832368999582648
EFNA1,-0.038706751461983116,-0.03110083290449795,-0.009175683505114999,0.02352162210647283,-0.024889587260965542,0.0006823469873814834,0.0003167184155939519,0.018258970969543032,0.005180854197844471,0.0537210343664093
SEMA7A,0.07329285280035565,-0.02444509961104792,0.04315370626042418,0.07728758820774591,-0.0008211261043760409,0.01065311942272962,0.012105261589791198,-0.07784586691423434,-0.04994068726459043,-0.06437510456337267
ICAM1,-0.0064761095916533165,-0.017749791564807573,-0.037682839629722076,0.05429629026067622,-0.017956595803053994,-0.04292287665000615,0.025139925177758492,0.0009110144655676915,0.04507654944996992,-0.06989362769137164
IL10,-0.04535498369383189,,,0.031348050811673016,-0.03577201129536443,0.05977199704783253,0.032786633783238026,-0.03093061845991235,,
PIGF,-0.013863098594611479,-0.02749645001475556,0.04471527623057516,-0.10949980595255651,-0.05911104200450081,0.06919862810554918,-0.018417046586824384,-0.014532186077087705,-0.05974248289517547,-0.08167175047149633
FGF20,0.020922992714252044,-0.019572335223450848,0.06679280977558173,-0.04031132531195702,0.07183277352169042,0.021871442498976087,-0.005104350331073209,-0.025891199148098898,,
TGFB1,-0.04566343893072329,,-0.022265978350530277,0.041161834408417565,0.02347382907529471,0.0041438778637252925,-0.03300976087478513,0.06164444011576897,-0.035316795161557585,-0.028402389874760497
OXT,,,,,,,,0.0495856224930001,,
NGF,,-0.021558472245371853,,-0.022514875694370502,0.039821825259207105,-0.016030562200264196,,0.08530088363289542,,
SEMA4C,0.020523025435576426,-0.0021274304695149187,0.02364156084362577,0.008388210853755757,0.021499689659965883,0.030113484609513984,0.023758353855702984,0.005942924930185132,0.006277862424949696,0.03920950665593126
PROC,-0.018002881889208195,-0.039096082089980784,0.008337098949266233,-0.02046248103869328,0.030682289400050643,0.2222866408091403,0.038839277603254514,-0.02569346629757848,0.10097984396717397,
CDH1,-0.034177336744285546,-0.028394243015934566,,-0.039516227640175317,0.00906541855133821,0.04171018723226001,-0.04686234334436605,-0.01062142128968257,-0.06751844734741645,-0.0746157277456303
QDPR,0.01632717448767038,0.01350206696263267,0.030471837588339,-0.04354384351481876,0.07134832001236154,0.03876569791553705,0.018701859009716326,0.040509746270537925,-0.09305727200592072,0.05221617992994125
IL11,,0.10554440658150227,,-0.02410066946111292,,0.031341998785715953,0.01754742201369596,-0.037637474461023813,0.015015976096762163,
HP,,,-0.0393753467118903,0.04276507011494759,0.024401252708956434,0.004721744744797759,0.006324389410827128,0.016928797986792466,,
NID2,0.023797838352882524,-0.033310484109343515,-0.009252913495146276,0.06528123429059218,-0.05417444583482922,0.06916033103303072,-0.08879921756332795,0.06336556915084367,-0.04865304039965429,-0.06925366920795546
SEMA3D,-0.025608614807759104,-0.02348227730990137,0.02944397387398156,-0.04257065772331014,0.03690995091029848,,0.057524369946118106,,0.1868567443020118,-0.08045827872670187
LAMA1,-0.028027423399274578,-0.0499938769646266,0.09230751080148726,0.005874853640104109,0.01713102962602813,0.04754433121080736,0.009150270457064262,0.02500065969874766,,-0.024343815417531046
RNASE2,-0.05884142547017051,-0.04891072537484708,-0.0008989090794928422,0.05967587127778532,0.06757391256674031,-0.004957798731621642,-0.021087652666949105,-0.01235828645697676,0.031410547740238035,0.18616766362211437
FGL1,,-0.02904644692513697,,-0.01766125497206471,,-0.00822901916723866,-0.0007054945437878089,-0.019252858467317037,,0.031729651667301004
PTGS2,-0.03664500353462823,0.10313495843426841,-0.013052531105860117,-0.03146198468706194,0.16552992872660405,-0.0408132801490553,0.02059913343675596,0.08856486928275946,-0.052139743573180804,-0.03236890454850874
NLGN2,0.060093851203733714,-0.029863627150914403,0.07313255549084523,-0.030729841433676148,0.03677307131383658,0.010375961277638165,0.0254213666932686,0.021612303998888308,-0.047909874435749455,-0.006916211555597518
NRG1,-0.024684956127219798,0.023129754837840782,0.01346237109908961,0.012346785629750317,-0.0490211471966246,0.06506145116095147,,0.09928505275015469,,
CALR,0.021116933238673752,-0.09531947306424005,0.035900900877055095,0.05290097645562674,-0.056085239594496086,-0.04445939736792555,-0.10114159549781589,0.020505822542298005,0.09024307102809975,-0.09712375807427163
CXCL9,0.006638795199783379,,0.003500537961105535,-0.022514875694370502,-0.010516278374698073,,0.01579039357633619,,,
C1QTNF5,,,,,-0.05194048424441853,0.05383669131437576,0.00941470627579001,-0.01502100293568543,-0.03984806750529163,
FAT4,-0.03074987705083657,-0.0012690685921031347,0.012780016117052984,-0.037332923155339995,0.08044248295524146,0.02430551099439363,-0.048793416274219244,0.04426277226745619,-0.0391649220616857,-0.005257165111985246
IL16,0.00016440687790566217,0.006392354752393497,0.004171539254902864,-0.03969436750176083,0.01800932022888823,-0.00937123683082182,0.0607869695674746,0.09734848882614827,,-0.030940050289605274
TIMP2,-0.011421677452916262,-0.0494337347652585,0.029626799123146086,-0.03326337984033116,0.06397364796176366,-0.08622112256132766,-0.034646366034382134,0.016095260828399908,0.04988691870783203,0.08142816533774684
HPX,,-0.01910483208836725,-0.012186920399211404,,-0.047815105843434895,-0.04661544459540049,0.08022732771641687,0.021973855484139104,,
PGF,0.023037838809804926,-0.00459672516597015,-0.00041782286266475006,-0.059719858965908326,0.00859620633062985,0.0805779976478051,-0.04049700275674557,-0.023649538744094936,-0.00885945365228729,-0.003978538254331038
NMU,,0.007053850964860067,0.03931563193007905,0.0059918780721684465,-0.01332117195812706,-0.025417976788847545,,-0.026380266579324352,,
PPY,,,,,,-0.027920343686603365,,-0.03294333250461535,,
UCN,-0.004193723586332073,0.028047581235148947,0.045449656712084445,0.1243777526718468,0.02918344654115632,-0.007128170877012541,-0.012979018655657799,-0.039938920938612316,0.01884968879761319,-0.042812970351643935
MDK,-0.058798430688517075,-0.05055767545322704,0.03955019774222627,0.02888934872003726,0.14007006872463942,-0.0013078559077997175,-0.0182643814684374,0.07389619038061382,0.027519088630121494,0.011866980342367604
CTF1,0.0072148712341868464,0.056466920801021524,0.021151440696574698,-0.018661390502846095,-0.036326996105844625,-0.004878031655267769,0.07824793329548498,0.08318118114633624,-0.04805577980710113,-0.08102632742290254
LRIG2,0.016129075383163223,-0.041381549445654656,-0.0030496057185150694,0.03575921570312235,0.0029475210126397424,-0.027050580548343056,0.0009613465203156664,0.041441419512627316,0.03651622596637251,-0.005642683917718483
