,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
EDA,-0.05732537764325119,0.020046054599235513,-0.013267703477173076,0.015933014821798566,-0.03267579575966614,-0.014823430311918944,0.021694678938177604,-0.01962161376236026,0.015883604308346483,-0.054772512355440076,0.010623542026961892,0.04082604562982689,0.03882378580098617,0.0084495449377646,0.03629414596539728,-0.014929117477862998,-0.014674138564412091,-0.011972205457065,0.1473966828267093,0.08647924644705847
FGF22,-0.014129824653107097,0.017716156892021405,0.0015236550585452642,,,0.048125643883226876,-0.00479665706233852,-0.007787896079903417,,-0.02140238516386197,0.0522087627627286,,0.0759183446082124,,-0.023310728346201372,0.0020129310347505817,0.04239049950470509,-0.041381082043618525,-0.03226387799741206,0.09602041407466398
SHANK1,,-0.04040115374763035,-0.013845184049398267,,-0.02651068592742109,,0.011889506300694535,0.04299249579295908,-0.01468288558743962,-0.02083446650288471,-0.02475829222460757,,0.1289593829298614,,0.015008878081009027,-0.02912675121569893,0.07000332122587061,,0.04866423068895586,
NPVF,,,,,,,,,,,,,,,-0.022922883006317504,-0.036084407225385105,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.047704262693080625,
TGFB1,0.020851906186717294,0.07938588885444874,0.0010240168695974607,0.024113610956281627,0.023220028462363464,-0.0003839821493580466,,0.09205681464510075,-0.0410303916691672,0.022825592962627615,-0.07262597578925901,0.02890703440266107,-0.022004097710268365,-0.06364367903525309,-0.01664339354983929,-0.004808466446697048,-0.04168681512921488,-0.03854065695253253,-0.07719397113120065,-0.002121582212561916
MSTN,-0.022083799878166485,0.013981473389070487,-0.04873988583198248,,-0.004160883736956485,-0.03958461084645452,-0.01686780392348795,-0.15073130088347197,-0.019534878293102565,-0.012070820293425051,,,-0.07581860676982818,-0.0248745980817176,-0.04798151911622092,0.06803689068206925,0.04473232095364781,,-0.015082955517233954,0.0795887387060516
WNT4,-0.04231312928581307,-0.027222208913936247,-0.016219233251390887,0.0007664581134390631,,-0.029231896633177185,0.0007600819572610259,0.053989502182140936,0.11215598360051565,-0.009612984238238505,0.003851379866513354,,0.042658031933210584,-0.030486193890062387,0.17161628964797826,0.12921685626365514,0.13733788751174178,,-0.08226709154065596,0.03591491060086604
TNFSF4,0.009758167200548427,0.07091136521294274,-0.020315549361199014,-0.009435641761556961,0.00858858464384277,-0.04154889482466079,0.016833115882235745,-0.04429146543701828,0.0005792648470876135,0.03191989564545888,-0.06036411144650411,0.09723869813156012,0.01160250914203936,-0.03531643597456715,0.044889412639852716,0.085454055776678,0.09239317912784885,,-0.026244585040278663,0.043194069452517296
NTN1,-0.014530962558066714,-0.036054490682677166,0.020851663548374245,0.08839353647173753,0.018226344159571365,-0.07675191658044436,-0.05000797737699401,-0.19445151912428105,-0.044954842203956465,0.035553641443217036,-0.03359931831714127,0.06007053660222281,-0.055763254656940965,0.014529479579343344,0.06448429262916246,0.09035383518313117,-0.060919952701678756,0.1179908888321121,0.02018522019380431,0.03717979846855198
CXCL12,0.04998999765036419,-0.07297043228511622,0.01534216679323087,0.017390270416276922,0.006434321385260047,0.12514293236600593,0.028529089819004736,0.004999520163875452,-0.0016965495329765174,-0.029330359344626543,-0.06454814188205416,0.0232139575874606,-0.018764891161317864,-0.010537148504624129,-0.034856590181895186,0.0019720905780900196,-0.019352387275364143,0.008684772539937413,0.07571640518436733,-0.06294718517378364
GNRH1,0.0983826179120951,0.009480811531082435,-0.022382321754781772,-0.05418344204688912,-0.008385029729891991,-0.04432123009873295,-0.03576225015156643,-0.06849997578038604,-0.04009793791555598,0.006716120146967662,0.09109570167821224,-3.8131560941645365e-05,-0.04035580497715103,-0.038340834876446836,0.019850801644996925,-0.019234656772996416,7.62271482459873e-05,,-0.014816081951371785,
FGF8,,,,,,,-0.006996357892206056,,,,,,,,0.041007319425514784,0.06327489944219286,-0.052997499863354045,,,
RIMS1,0.2552516094701411,0.006201032262045836,-0.012094027594520312,0.010579929845266116,-0.03239130903100372,0.11558743391022115,0.07031618506784658,0.20813275008693657,0.10618224145750516,0.027120709579558724,0.30041342122680664,,0.22158824068094088,-0.03474364359661548,0.09072998847746,0.10674673421438345,0.09737561200955135,-0.08540268653971124,0.1400324378121381,0.12809461058762817
FGF14,0.22547852805130272,0.04176975584800468,-0.011459192462728866,0.00860339445278815,0.034617474840225405,0.08806190401375427,0.005218697809198096,0.008772875387020498,0.01960322776660056,0.004096936265313353,0.33225584346827475,,0.24155116325990358,0.05227962214864064,0.02237940863685982,0.07409753363479804,0.013460233563557935,-0.048731876208199305,0.06961402879292632,0.3140755837603082
IGF1,0.05852335418059463,-0.05525343632426243,-0.029026339435754774,0.017186420277385837,0.019244276191625605,0.12303394973944753,-0.013250153348603442,0.06881698406850524,0.0018216932051374338,0.020413944187314254,-0.001373547368728025,-0.01714208101799908,0.06714246722730674,0.01218365380549829,0.10610933379709694,0.1676413623635857,0.03501618299266689,0.0077295195442853805,-0.03872541693105393,0.019184682117320804
TNFSF10,-0.030879542637171763,0.01454832762167358,-0.017301563211864657,-0.055115018406090364,0.03179743681244192,0.1040952452790192,0.025071016610561794,-0.12845766739690667,0.05687179203734541,0.012670182504621,-0.08304415558383696,0.031082165726081197,-0.05756898088872072,0.06874513219547415,0.05277657046510033,0.06955902756868425,0.03829999373833002,0.04583367601978438,0.030787932161903783,0.029918137524476557
GDF5,-0.011033604857357432,-0.04173257176545331,,,,0.10757771805729288,0.05063102621055148,-0.043372772078791526,,0.007866536601589784,-0.026631907637712064,0.02108329131829392,0.04626329130139076,,0.1386926970762246,0.03304096570088464,0.013985219138571502,,0.07089814035127817,
CHAD,,,,-0.004248871895237666,,0.04468632501262173,0.013370414876787643,,,0.035128408009379775,,,,,0.028889405232826338,0.1212679152844672,0.016709623940834924,-0.050818154477293244,,-0.013608935798640778
RGMA,-0.08670016086219784,-0.007855732631363847,0.015397515384539082,-0.014075830546258675,-0.04886649522442631,-0.09736657285804523,-0.05041750328326364,-0.2058892212930159,-0.06863967753588512,-0.06574520577113468,-0.04720759680836581,0.08713318875960198,-0.14864717350663675,0.031128925044299306,0.08201695826836795,0.1261217629182334,-0.03638864802843919,0.10257097490364765,0.014575731078725581,-0.05339854907125806
CLEC3A,,,,,,,,,,-0.0012340676407836093,,,,,,,,,,
WNT16,0.01059008345097396,0.030355401218474697,0.0905752995609267,-0.009322633326158144,0.01121041135978611,0.10158140397415599,0.033292152569835566,-0.03232194504663465,0.121812693018025,-0.05072276803915468,0.11769352345577001,0.05350311229174134,,,,,-0.015016018257523777,,0.011288008371231627,
CX3CL1,0.06410696206755459,0.01877460914209606,-0.051698026774625636,0.042831138313659374,0.02114452003644168,0.01649348923604471,0.10306381132437084,0.08458198313434721,-0.03343089631934602,0.07249141363116844,0.26107709043044186,0.012886232263403082,0.13427827469445874,0.05643940383452502,0.15068543527692121,0.12311535226419745,0.06486260592186673,-0.038053212382905266,0.09029841633040002,0.07432217473964838
FGF1,0.03156163577164901,-0.011675644653144182,0.058276493777326584,0.026840183497226562,-0.0261346647943525,0.159711536433149,-0.003413391534731113,-0.07614701831027929,-0.02668326092662088,-0.06917593903412166,-0.2834653141569559,0.0023502656974096095,-0.028996652679526124,-0.036904750413252516,0.06165816039717666,0.1331635849858687,-0.04878866962607222,0.04961099949938411,0.1688308104459521,-0.04668059126174099
ALOX5AP,-0.029891106044130335,-0.0722027157594957,0.03479544395822331,-0.01639720367245858,0.022206077742140787,-0.08503385217984565,-0.02926163405701049,-0.2052510104313745,0.03412451065684272,-0.03611691282186039,-0.38146526750485804,-0.03110299612787021,-0.08330921967490633,-0.002181945610858044,-0.017263909226739066,-0.08777890308387053,0.029558228511883076,-0.028279124808398018,-0.12075501312869316,0.001074530471941152
IL1RN,-0.013017506569865629,0.004470068084089124,0.06279452471905742,0.0010852105953959952,0.010716982723079603,-0.07300147360009367,-0.026433295708204706,-0.024995438907923696,0.004005295901891037,,-0.0939835619671739,-0.029856804144740904,-0.01761542551194095,,-0.0020986844826340373,-0.09101948326794515,0.025087653120970842,0.009103646728352868,-0.08642804299872119,
PCSK9,,,,,,,,,,,,0.035318325224512906,,,0.04713547645839665,0.005264732568693846,0.05525732090441492,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.03066892723252591
NPW,0.1489553195468941,,,0.09584365034251097,0.03866335015425193,0.12521781587394082,0.0035165075479356186,,-0.021350887699315615,,,-0.005723695158668624,0.031816560617032516,0.06273541322575263,0.05428593453708001,-0.02771949329058625,-0.013793762690631107,,0.017931722105150903,0.10594283420057954
CXCL9,0.05018474266772336,-0.010227172543639333,-0.01995271109994438,,0.011963827024550438,0.012862667333835938,,-0.03023054327744088,-0.02493622996370138,-0.0416896517370738,-0.06938257053433128,0.07490097203997075,,0.01717006371526517,,,,,-0.05932967494555442,
ANGPTL4,-0.11386102344995247,-0.03835622858065564,0.02255708661062746,0.07027834662907126,-0.024718420712602482,-0.10047502492331095,-0.070658616526829,0.036692332832947885,0.027179637407866625,-0.01997580223930979,-0.05856114766490742,-0.005955179505403473,-0.08605404413378619,0.022743931461787728,-0.06631207712402692,-0.22657827965010383,-0.09067932404581078,-0.08267945466301543,-0.04989871982451117,-0.0892839081907211
CCL11,,,,,,,,,,,,-0.02322208290885853,,,,,,,,
UCN2,,,,-0.056324382700422136,0.030561223855581115,,,-0.02648683512299368,-0.03470624059102514,,,-0.026611974591604463,,,0.017703860813052908,-0.0319412283203398,-0.0594301934008707,,,
OBP2A,,,,,,,,,,,,-0.018575742108141093,,0.14112033021383705,,,,,,
COL4A3,0.11322539740449786,-0.054699288717012344,-0.030689817164433628,-0.0066352312729814405,0.0029284683135659476,-0.04048088990980103,,,0.02311465382390858,-0.0444017166355882,,,-0.03665056123222066,,,-0.01792113163210948,0.033180908313019154,,-0.012544907889089962,
NRG3,0.1407031803605269,-0.013789833334373024,0.025365466152716364,-0.015025912926605085,0.01701920046304467,0.06590026109403471,0.06326022757497995,0.17776329985077685,0.07156112971518568,0.005569348009324775,0.19454745947583701,,0.13221217498151758,-0.03237329553848862,-0.0012541753799390088,0.12410970544113123,0.15942779280974476,-0.0652990087952513,0.02897349421070607,0.18259453099612521
IL23A,-0.04754038646080673,-0.011347107268902703,0.07973166804619555,-0.009817554859390794,0.01480806360318461,-0.03223006728021953,,0.05342702407875511,,,,,-0.04459169194478379,0.13352075967522464,-0.06495934392022026,0.05811064317918771,,,-0.037207919591391796,
COLQ,0.07847852693975763,-0.03112402201372989,-0.008792797103380727,0.013044797973800034,0.04929116635657951,0.029383317172593543,0.08457675306850085,-0.06734258545835237,-0.0511810957789258,0.02263256965040951,0.14038743214859428,0.015284411947900462,-0.019174364937080475,0.059848402138213234,0.07295933640351945,0.17081870587557652,0.07806511754486557,,-0.022155762279997097,0.09901302277396637
SCGB1A1,,,-0.012779959564738801,,,,,,,,,,,,,0.021931768449809836,-0.02016049480015896,,,
TNFSF12,-0.019400027460033414,0.08110262115276826,-0.0715892131220223,-0.011518565861460071,0.02382584624846445,-0.006418600047539348,0.04539752235382113,-0.12718404646311998,-0.05892739558372696,0.019153682875478962,-0.0600454333851931,0.021648658387664672,0.06742961827683336,-0.000875769978967886,0.02401244083819888,0.08705250639556184,0.02722482371403244,0.06990285668459308,0.12777583302549972,0.11876368520769193
DKK2,-0.018167865535369167,-0.016158389051119746,0.07047387689156359,,-0.009813717945692042,0.07023403102809045,-0.02566371327826907,0.028254120835709457,-0.019646419523962302,0.01125766156174848,0.14025758182048445,-0.03685370536883946,,,0.03871037699124223,,-0.07299574030953374,0.07377984714898758,0.007010516256571071,
FYN,-0.06397439588518392,0.030578613882170633,-0.02634206746994684,-0.058434589412573554,-0.0029905786233607222,0.04281713107674143,-0.09611411772890914,-0.17707448462800993,-0.003975691537713529,0.04311410363407195,-0.03653977177255569,0.014727340852105055,-0.03753677212222356,0.019316118636341868,0.09418535348187365,0.21224863041324832,-0.05306331808852176,-0.032738713734430866,0.1458868479900218,-0.019087401303465465
ACE,-0.0019566954604036905,-0.06152078572851198,0.013227801029060767,-0.028277255380884193,0.04032749291178533,0.01798937708622554,0.0043938252233450235,-0.11974543476038457,-0.0179261986139015,-0.04350086267299138,0.037653602027844846,0.06201639717992789,0.016448083805457304,-0.011085822495922345,0.05759744120872905,0.16644781278883955,0.05823963945118322,,0.03545927969187321,0.13379558441479478
IL18,0.033023890403205615,-0.05210091075229489,-0.025195403201500113,-0.02764050808959684,0.01466498418400126,0.017660529918701793,-0.10094330446084586,-0.2008088898548925,0.032578250543360825,-0.0018378539853352131,-0.1611510371442571,-0.03299421605844613,-0.014632323374062051,-0.06126835901890626,0.06106598166914661,0.17364891897975418,0.006537604838225292,-0.053225382888422906,-0.06580781964299671,-0.11698834854516396
PPBP,,,,,,-0.02208037701069715,,,,,,0.027412897375294808,,,-0.08252887688699631,-0.07334450926332102,,,-0.03958783520225176,
CCL27,-0.07039406823209847,0.04089422437806441,,0.01682424624240446,0.04328639089133843,0.004511096401483125,,-0.03976575721289509,0.036423266410582154,-0.029551651317610533,0.01351639897785596,,-0.0643913687865474,-0.00037162530614859914,0.07654620791841563,0.036273160605663275,0.010300902891197483,,0.0183786280799942,
SERPING1,0.004748633965159674,-0.0913864836812493,0.05588556414600715,0.01182901475926366,-0.01968257217398028,-0.06808049283857302,-0.04187535086783437,-0.23354003110192068,0.04294783577494123,-0.029410982911593053,-0.27053017471960794,-0.04310638436109152,0.09270611112995202,0.0661262953735353,-0.04711515709778183,0.013215655390791064,-0.08212103825813007,-0.02640706426062938,-0.009271155445358148,-0.018508330527420198
AZGP1,0.020068091157552245,-0.0349710312429217,0.0038138679192836343,0.019410863371964522,-0.007641934124706142,-0.10366274183669877,-0.034261292154900334,0.05199809420692687,0.0375684311560489,-0.017693693271568302,-0.01294466651171481,,-0.07148539888410305,0.03045077499246544,0.020282246344200124,-0.03342361103785504,0.006521187220390277,0.09677726022774952,0.032720520462878974,-0.03127937576512315
INHA,0.05260671888474847,-0.005076110419128236,0.013663687820499482,0.10429443873172739,-0.012531524931108696,-0.019762278134649248,-0.05220672822710223,-0.06351054614268423,-0.02126102609257791,0.04206458380844696,0.08433285201879374,-0.006916616013830871,-0.05876322160059162,,0.009950942810550903,0.07652418414211813,0.053797299431965366,,0.03129022586466265,-0.05438588832786828
SEMA3G,-0.053736898598087585,0.0022348583705699594,0.073331136759161,,0.044252627327740914,0.001353555522096324,0.0992632538757145,0.0236364321414368,-0.03872699011250271,0.00025661542037753776,0.06413564387786892,-0.025603268489719725,-0.02282153691983263,-0.003949884706132844,,,0.011811834839496022,,0.021500706533909085,
OXT,,,,,,,,,,,,,,,,,-0.04279870653404004,,,
COL6A1,-0.10783964530803535,-0.0866213452630181,-0.0046469203264354435,-0.010470370157142752,-0.043711132469513844,-0.10538357939100021,-0.05271948862704818,-0.2112936827956381,-0.10918398203901533,0.0016702929561036774,0.03890668618449472,0.0861855414798163,-0.16869696298499975,-0.012408392386101495,-0.06071811265984707,-0.17689334867108286,-0.07010535442762404,-0.007695414144281532,-0.0913819285291347,0.06562270798244509
FGF17,0.10054784419829432,-0.0012791589403715648,-0.0140152249568326,0.04279069023435917,0.0586592799498317,0.1405671672536196,0.06604642567030262,-0.018850189870921078,0.030546171219492102,0.04776551964723091,0.10650842823019746,0.0002640066422790099,0.12326608881693193,,0.04361551610822005,0.177451472600653,0.05434747891077899,,-0.01565660815196585,0.1948614764687951
TNFSF8,0.009720797796153223,,-0.01240552919238931,,-0.017727592341162043,-0.022080371287329148,,-0.024995439121457512,-0.028414152231326276,,,,,-0.03357391590139217,-0.04992135032702715,0.04378253598751863,-0.0055209138070712255,,-0.004225840925965058,
FGF20,,-0.009884158927225054,0.017764200284528978,,-0.009415667413567096,0.029295416754331633,-0.004636856850343813,0.021811395723099213,-0.02324815296815779,-0.04926592662463754,-0.005283857436471815,,-0.035384479223881334,-0.023691396624860424,0.04772770145645994,0.07561639415532882,0.028537853937154092,,-0.022473055142064654,
ICAM3,-0.0273304960566403,-0.01588454233490607,0.018029334668155872,0.03100916475610639,-0.024026814028490207,-0.040915861185788764,0.04196471120599755,-0.05884175832928099,-0.014130378625887192,-0.054829348087566725,-0.0780930627346784,-0.0026841945303224214,-0.06545869324091713,0.055817245744129225,0.08886035323540754,0.07010055085026108,0.06959091993340659,0.002747123526217599,-0.05004920294438738,0.08177526543354212
LAMA4,-0.04676012460226746,-0.022451721522837392,-0.0032950909056178508,0.023371727799448246,0.05739938977709313,-0.07676290419707409,0.0057662096247376934,-0.1923771610349924,-0.05758541571044135,-0.05053914653935519,-0.05070686227918087,-0.019717938321828863,-0.02505518651716558,0.015028265132415041,-0.03744393045501846,0.01650770240379737,0.0078056934827193305,0.023911998187458403,-0.020694309553594928,0.21471033583499835
INHBE,-0.046262560533180314,,,,,,,,,,,0.060206514590710934,,,,,,,,
DLL4,0.01112386902046252,-0.04930508982992445,0.01595160163482387,0.031660111537483195,0.036032819061689154,-0.0002213304080499141,0.05213711850317255,-0.1376613594295128,-0.026522548746098974,-0.01855380470739593,0.021138250159970833,0.02162382342200305,-0.04718083958742811,-0.019110752701757026,0.03935354926672781,0.07653803995354326,0.0222999050059199,-0.045714035558252236,-0.0222379056295524,0.07820879818825455
SEMA3A,-0.01686732984062838,-0.07641399523291788,-0.023355247242348193,-0.019861421305343505,-0.008932248743059597,-0.004190116159714761,0.06903781626417314,-0.051279004172943,-0.03270841582159856,-0.08194970641751875,0.22351775808747362,0.002728725605628013,0.06369671424740143,-0.01912536614759823,0.08595887899767851,-0.019897767932348712,0.07314043545271098,0.10569232827390018,-0.028685115989825337,-0.03242431828786638
RLN2,,,-0.013322715468435891,0.03618430700806509,-0.01845876772598728,0.020988762478973896,0.0003301621071761216,-0.03210046888016256,0.01198325168657491,0.008968561725889742,0.010958538437436572,,0.020642526477118495,,-0.0012893790468176917,,0.03667245249850263,,0.004473663682240116,
C5,0.03221917622171447,-0.03132251433974951,0.029769712326650693,0.0526251883867499,0.05314307941003687,-0.004747749705929447,0.009744291615146408,-0.1323074819964745,-0.03098499872879147,0.015456416097291979,-0.030562599487863436,-0.010337352026189957,-0.07887035061640392,0.07016847323710235,0.08364312315186179,0.03245532096750009,-0.007550554911706211,-0.030755069219531878,-0.08090173267089742,0.047827021291432514
COMP,,,,,,,,,,,,-0.026974704365270122,,,,,,,,
EDN2,0.17439046936238395,-0.03341793530502693,,,,-0.02903937955896798,,-0.03416257869029117,0.00410203855198075,,,-0.018098621528274274,-0.04167307943031061,,,,,,,
C1QA,0.11938385356730558,-0.03277986886251141,-0.004852183286299994,-0.0824764245944401,-0.018566067041618235,-0.00947389544179684,-0.13866685172493712,-0.21969490634971334,-0.05161544914288416,-0.054455386617065844,-0.4017055437188194,-0.04491457724644704,-0.1573796465443924,0.0709615603407696,-0.0015744597449208367,0.12718205276364986,0.01667803168614289,0.07413228941511493,-0.018127803378535336,-0.14923258308834478
UTS2B,0.0791035148488724,0.01583433659102423,-0.015154922735563,,-0.02903916256095737,-0.024218067534793154,0.07610722582811594,,-0.025018424118151996,-0.01463634391256244,,,,,,,,,,
COL9A3,-0.02207964866084811,-0.049493370875127805,0.0009176453859440439,0.019047357767117495,0.005000514862474099,0.11243073450212394,-0.03157730834792531,-0.20520275454810355,-0.11541121411443743,-0.0029236355766197606,-0.09822641542412373,-0.058951793685948,-0.17961803610339547,0.0702123658924195,0.10819583017874693,0.12593916535603936,-0.021395371719331372,0.03202098108360585,-0.0003180489227032185,0.04321887398019703
DLK1,,,,,-0.008827439378486186,0.0542749007438497,0.0916593330862949,,0.0523391549376942,,,0.02331146101946317,,0.06710241427265388,,,,,0.052580139550436174,
HGF,0.030063351875091068,-0.018850217933120316,0.010634558354311995,0.014394120362841711,0.009003682133260032,0.007518169130671273,0.02162000825609493,0.05561065750407055,0.04645307335203547,0.024668926030055133,-0.1326003813723134,0.08373357788665363,0.010875544282223714,-0.05976721390096391,0.08897880682941883,0.04703787956032525,0.05000577105740199,0.17101907236956554,0.10267429548631324,0.0604364289875263
GIP,,,,,,,,,,,,-0.02397745962860148,,,,,,,,
P4HB,-0.10940970478511379,-0.04382819063645445,0.05784179986844854,0.08339039694971796,-0.0198479364684732,-0.13504751686778496,-0.06113992319803436,-0.20136847119591242,-0.07593786124989059,0.008822269649760173,-0.1743211085859812,0.06442000068250721,-0.06909129289936301,-0.038135129675662315,-0.12616199446074186,-0.21386625490434227,-0.06652556066078624,-0.00139205661569742,-0.0026135693152530204,-0.0840309668533096
ADCYAP1,,0.024499182163735873,-0.018826657363208196,-0.011603962596638897,0.0675214431799384,0.053082792552560626,0.011317573077345003,0.08251594664063748,0.05901603732315804,-0.0024668537122984864,0.11771410937358764,,0.07961969180855177,0.0531827562144551,0.08405918289702786,0.12998956920309018,0.1682814536510435,,0.016147166336033834,0.12344570920749488
GREM1,0.023268280241751284,0.019002102042713534,0.0030170458534154727,,-0.02509894041098739,0.12977946521019026,0.10662666591742773,-0.07074717722523832,-0.01211255704177678,0.05877146957935887,-0.24154657063832222,0.0042082442613793234,-0.026517106012783148,-0.013335745191217708,-0.025747043719103295,0.0331563134978,0.03699455890752309,-0.06922892068252016,0.11978292344888657,0.005505082970652609
EGF,-0.058720023714536766,0.008972327930658153,0.04978330726326782,,0.017641286030771263,-0.027357055456649383,-0.060058880160873566,-0.037404847620636415,-0.004792423488616448,0.02094626238168624,0.026076649493696494,-0.023602504251305702,-0.021098043726922998,-0.024874583117650582,0.07649061527526924,0.007947558823006172,0.034103435679731904,,-0.0848497794873804,0.021587589208904627
VEGFB,-0.038798657597620814,0.016960822526369646,-0.055859245205801586,0.11700545824719,0.018994762956113978,-0.08087115347223871,-0.06019635377061336,-0.14979271049806334,-0.04261744148443592,-0.031669054367731354,-0.13432845021615208,-0.008330389040048026,-0.13588652881764812,0.007429638521186744,-0.05372905393821534,-0.1079809024003795,0.015017981596185757,0.0686837931378117,-0.05612530031189836,-0.10183437249476465
FARP2,-0.07895146638701506,0.0433721502787188,0.055411357797095336,-0.0021172168589539972,-0.012600632347871697,-0.05934529887145704,0.026024128885154877,-0.08206322347525342,-0.011337106298462449,0.060904514822472486,-0.0002685236189129814,-0.006245290682966514,0.013350799439423614,0.04760030459266021,0.04756941520162002,0.09278400798970632,0.04805862264511607,0.11851670958957916,0.002557884961550087,0.11122076743506429
BMP3,,,,,,,0.003846661832412302,,,-0.0029192356184309445,0.04517332810355357,,,,,,,,,
IHH,,,,,,,,,,-0.004487105973259735,,,,,0.017675809189510307,0.011634584855721207,-0.03496219974927073,,,
LAMA2,-0.04842487994789755,-0.003412420641506667,-0.03445809268813333,0.04451162559382601,0.042428317655800026,0.035923845115129534,0.05570097730809466,-0.10908396990382858,-0.002440800079075018,0.006092914896390296,0.020179296813390583,-0.034018696671979765,-0.05505383365386067,0.052140020298998245,0.05698515144494165,0.05607354351072069,0.004453449185509824,0.06380753890527996,0.013057162825824706,-0.03852001415848609
SERPINC1,,,,,,,,,-0.026767453721802604,,,,,,,0.06601603744003934,0.04115259714625049,,,
NRG1,0.20067093218513973,0.010812178097920925,0.023493453610660856,0.016492789621894717,0.011616350655803702,9.281290915357602e-05,0.08393493789450528,0.06251488583091976,-0.007500452166934114,-0.03424920478139128,0.1834665862555856,0.013788727369424877,0.016303889717635207,-0.024485971824610646,0.06481136447749175,-0.04077018708486502,0.006892276816994929,,-0.030117559676839684,
SPINK1,0.02862931355810339,0.013408781044625947,,0.0336636683925834,0.021619236304368097,-0.039485939866578355,,,,,,0.007841080800982657,-0.02787736694659089,,-0.03540185389986146,-0.11788619627185952,-0.06083970121045878,,-0.0463838571679078,
EFEMP2,-0.024041388626483813,-0.02854098914082443,0.0341521088267123,-0.006213014866761848,-0.057915504007522385,-0.07499399204893141,-0.05740107800398408,-0.20070752515803716,-0.08946897047479199,0.01708314358573585,-0.0885751282580582,-0.005287587638703704,-0.1247064664983656,-0.0011026824902908969,0.012446404102551484,-0.10374992454652048,-0.08101653823786562,-0.014320991786187752,-0.04409829024689474,0.15650684376650925
SELPLG,0.016623258142122902,-0.04267419651701508,-0.04089056332581741,0.0585334923204387,-0.006435651822848381,0.07278981902987489,0.05088498884751301,-0.06585385512367035,0.044644433564349315,-0.011850525219386487,-0.10058448507461311,-0.04272491602129048,0.020089454899638422,0.012491502518009727,0.0884479663915883,0.19756053276765534,-0.02338108454145221,0.023074635416895778,0.0592557339390687,-0.055436732674915785
GDF6,-0.03709074413923909,0.031156163480581242,,0.023649811182125714,0.006592403492771157,,-0.009154641133144433,-0.032100472342845854,,,,,,,0.014680808082109897,0.007299745460073142,0.0792687497294098,,,
HLA-E,0.039764470777898145,-0.06299331141008475,-0.04008677084047227,0.01668067349914897,-0.013573072487376095,-0.025846060090098575,-0.06391056082918431,-0.23531168527230326,0.016722334567705666,-0.11554929932195102,-0.3777478220327971,-0.04479988655818234,-0.142057368916477,-0.07529991150416668,-0.02299690444261263,-0.023193165865560146,-0.05869465603521873,-0.039116946013496516,-0.06965430431948812,-0.06866522015123418
PTN,-0.07684994652089948,-0.001704003008631106,-0.007630013159660714,-0.011577514643808148,-0.021882801275861414,0.03751297872410761,-0.125247588631505,-0.2390278844273596,-0.12039105668919807,-0.010098562535001967,-0.13104467512510082,-0.021000951317025486,-0.24392431705718598,0.07308592801836011,0.12318068523585435,0.07233320010634312,-0.07125465009112328,-0.00024124378295620948,-0.04591389522631842,0.07619900998296691
CD274,-0.07920422783928978,0.03411034980905903,-0.02682718555018719,-0.011153358925803367,0.04492646511557551,-0.02227522374123825,-0.0347657612353091,-0.05906692954882825,-0.06999938185944575,-0.031973935860461634,0.023911531227883347,0.003950329525290908,-0.0214918748822442,0.013301726882822941,0.09941365620583717,0.00935399143882147,-0.048165077301012535,0.003643282707120305,-0.05036799045008199,
FGF10,,,,,,,,,,-0.00558264802381795,,,,,,,,,,
CD14,0.08236880596707381,0.0007105956127415704,0.04234367016476521,0.005467200519296064,0.06386682651450692,-0.13941075474594986,-0.0959697081988064,-0.14734643901745043,-0.0370445823004682,-0.007048618154512058,-0.3531348177613306,-0.012208873815610317,-0.14984487309970235,0.025928407588911913,0.009609325358632478,0.05217765703876972,-0.003098241968518544,0.010314205383048437,-0.1649953478234213,-0.14477932372081115
SFTPD,-0.040211267927274,-0.05392112914953009,0.04077348353705727,,,0.17142881901901638,0.004571544766443092,,0.023975900484049545,0.038755745727587665,,,0.08271589299287273,0.015790445152240366,0.09065825570407673,0.03675440325435535,0.09735101646831734,0.05342020546028859,0.035713044615306964,0.02391756456426439
SLIT1,0.037282681888087685,0.06797612593426657,0.014409955607563247,-0.07922754008919788,-0.01755666893246798,0.12430185078681406,0.020975433281989975,-0.047645856743069745,0.00851235042953862,0.05285344360107027,0.3596372719643661,0.06694568447529019,0.06278444173653557,0.14166571228175948,0.04035355951250808,0.10285459512731011,0.15159848923529365,0.005017629198036975,0.16588707758347848,0.16156976323360636
LPA,,,,,,,-0.03752811659200753,,,,,,,,,,,,,
CNTF,,,,,-0.02288945838614536,0.012445746042088954,,-0.03358524650033159,-0.022817068390018985,0.005847082566958067,-0.11586408331104132,,-0.01148542595661165,,,,-0.014321202758465174,,,-0.008327134046425086
BST1,0.06508828589315052,0.002589395463405573,-0.04086490898435757,-0.008037139183768598,0.012463082995227772,-0.044182224334452326,0.002538032339705619,-0.14474430758486007,-0.04831829648935974,-0.03882984766174563,-0.1327518120127309,0.008438769332119836,-0.056391630794220306,0.03558970809246964,0.046082007701894724,0.1032807366108487,0.03638069428009393,-0.03411029402526928,0.022165213927549995,-0.07882884858688073
