,UKF248,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL14A1,-0.03010014959258851,-0.023567002589573834,0.03377985773982957,-0.014328914521101308,0.007269886597665517,0.07372780205831363,0.059277296425540534,0.09067311972294168,0.005591125118424026,-0.02582163839579272,0.09000793727511673
HLA-A,0.05520279529139532,0.009488151735516226,0.051777997170385386,0.005419447417216666,-0.03612619689147863,0.061046027786605325,0.07594840918281125,0.030946877921750927,0.014663228881462364,0.010193715414567671,-0.010562775398397282
CD5L,-0.014882719088657393,,,,,,0.08419903639998608,,,,
FGF18,-0.013466170812705049,0.06466837970305864,-0.016530227224183517,-0.019837702876872906,,,,0.03609682228925307,,0.041380916096533715,0.05614130748569087
ADM,0.0027760284569472733,-0.011291350775227882,-0.04250005441482919,-0.025263637996119127,-0.028166316729649723,-0.028056338770519027,-0.008329198717291765,0.05413332685881147,-0.024599889325155055,0.0014175699066534611,0.04039272068739757
CCL15,0.045186046675908295,,,,,,,,,,-0.0042856977388460735
GNAI2,0.043417546244275226,0.04989600288386851,0.04363537674830019,-0.0021015547499840252,0.0011872467660594586,0.08073245653936544,0.030340757210651756,-0.048475061255767615,-0.07257793745322741,0.05092603455042348,-0.054392741348965955
HDC,,,,,,-0.04263219614432451,,,,,0.03990481087767452
COL11A1,0.060023210126012104,0.009636628318937954,0.005102912686583357,0.05593723135747181,-0.04125688086976865,,0.032275182234046934,0.05818546044107255,-0.008413434787266506,-0.013489600930767096,-0.012700762877690319
NUCB2,-0.010224440104646671,-0.024492975769671483,-0.026850509366423542,0.05744370787204473,0.022348080074856395,-0.03224927430403511,0.03736175828422523,-0.044146148749580685,-0.0459705005778117,0.033451785339689157,-0.010883759408156684
CXCL1,-0.03833673742729043,0.08291276314556054,-0.0017106858036125582,0.060650533721642544,-0.01857570923266291,0.05415183474098382,,-0.005986981355444709,-0.008765301494162086,-0.0390577158532411,0.039096926348990424
VCAN,0.0017410956437056173,0.04016587255947174,0.045479617699138684,0.02720009714534149,0.06688075077938645,-0.08839315126670577,0.07017417582156317,-0.06424308751473638,-0.010690998204251345,0.029261808432355915,-0.06223208502965366
MMP7,0.03560154176674318,,-0.015235273221850032,-0.0002531163752944662,0.042600954441980476,,,-0.017650191254432422,,-0.005569244153028215,0.0077204193301831
PTPN6,0.02434910105038147,0.05573380545141556,0.06738241827963178,0.027293706896751556,-0.015196754592831437,0.0771690588494029,-0.016027044954436045,0.04845183383821961,0.06599894563872345,0.03268999615615745,0.029967924035920822
PTGS2,-0.02838230645812959,-0.00287577408072069,-0.066757312618675,0.09242977580783697,-0.020078962743608656,0.006087336681984946,-0.0033243709809918183,0.021682180800835667,-0.02295800947469456,-0.026462897754183853,0.0737730824547036
XCL1,-0.016308798195955012,-0.013470533668454012,-0.0028976610070961554,0.032602815448127855,,,,,,,
CD58,0.029206285672566938,0.019297300292029827,-0.03012564647040709,0.05995245092843163,0.0006355873598915782,0.06140055129704465,0.004166073849260946,0.05649719381807993,0.006390469976892838,-0.045032335307950325,0.01124086671747473
TNFSF14,0.12525490244250156,-0.03791505416247859,-0.04035130966337614,,,,-0.031051373612817602,-0.02804492244047558,0.046387788331418114,-0.00028548484210872706,0.0688559506103125
CNTN4,0.007675131428572979,-0.03172503187823085,-0.00637552754469293,,-0.008493037229131325,,0.03275504807609319,-0.03909138328688679,0.020335051970795708,-0.04384704979186613,-0.038966080197153204
INSL3,-0.01460967324767268,,0.07567992418721375,,,,,0.08613830539509146,,-0.019771024770298257,0.009488638347235987
BTLA,,-0.014043479782086015,,,,,0.01961858048591452,,,,0.025663310777651573
MFNG,0.03548463340763194,0.06024107437221334,-0.040651849114601686,0.07018439647654304,-0.03042249263007631,0.0812221879340572,0.009325058443299042,0.032563633126395326,0.09640879182345985,0.04787925725976574,0.03394145031785095
ICAM1,0.012694654277655546,0.004335772534609228,0.02767362285553978,0.05891166729911986,-0.01863878855425305,-0.07763716467833613,-0.0030276405804019525,0.01472364034014041,0.05872737979754353,-0.001414287055972897,-0.013220118319700715
PROS1,0.056579812564710945,-0.01124107015396924,-0.05560581853178093,0.0021183362027920693,-0.03368274215634258,0.08599934101764814,0.008850825210394616,-0.001431289079556169,-0.05640422656571509,-0.0664275861096524,0.03586656152022704
CLCF1,0.05528375234771661,0.07144119404579177,-0.010365508763800898,0.05625995999256191,0.06308875705734504,-0.048402025547646506,0.11862612191568317,0.08777730803463764,0.07253278131489457,0.009616732003950638,-0.013945003063987448
PSAP,0.013758165657211085,-0.05048048353542807,0.05588234983690985,-0.09500640506811509,-0.027509145386365792,0.11036485734512143,-0.04185205603176287,0.06098975682435172,0.0607684878662585,-0.024845352533254855,0.08814491823727992
EFEMP1,0.08378843939158433,0.04704669221337575,-0.0012010910821123098,-0.014466261609257673,0.00833364600650519,-0.11089447628565749,0.02978806808519612,0.057353927743110975,0.021895559990963365,-0.021992421261009375,0.05231590404347613
C1QTNF1,0.0217388651062457,0.008660548855029843,0.024709752484515984,0.010481529157388888,-0.019656819964674412,0.08555768436742126,0.05656626337858433,0.013453577147804098,0.022827688999062335,0.06137215507909257,-0.042436572176245885
ALB,0.03714734387465162,0.014973202236230738,0.039008685902001516,-0.018085586330931602,-0.02962399218407129,0.010798709202068744,-0.041842928026519344,-0.014820181561862752,0.019132794024707345,0.01521382911492195,0.0245045943637904
CCL13,,,,-0.022901922926692776,,,,,,0.012904705112456314,
EFNA3,-0.03252914017824123,0.002002452836968404,0.0390066747955749,0.040244408625766254,-0.008765538070994243,0.014411151204459594,-0.07396016400329486,0.040144818701122874,-0.0033198816179500906,-0.020975921832897693,-0.0022067403623082637
DRAXIN,0.022735283827548445,0.061558860620524986,-0.02120244112109827,0.021658993227052482,-0.011770597367452323,0.010756607333677972,0.039064587581857164,0.010215294841334568,-0.0003532444078753633,0.025547086250040277,0.10050116217726807
RAET1L,-0.01138107734743244,,,,,,,-0.016479379796598297,,0.0086409226216787,
NPTX2,0.06248036563490852,0.003709250703073281,0.024688161732293785,0.008129265170800202,-0.006907450603115937,,0.0851172613686071,0.005217472540334,-0.05529100228149969,0.048882699894191584,0.006577800507100169
FGF11,0.06059542249382039,0.015831761101586104,0.007231045479414401,-0.003648333913372681,0.0005733947250993849,0.07940055084825086,0.027171845883850184,-0.0006066421192792858,0.08574897314289565,0.036248871830380384,0.01127937483294705
CD59,0.0404878194498457,0.008186397274601095,0.06742312249052045,0.045537344998834696,0.02754131072891148,0.09392050779536606,-0.017407921456658478,0.04722561305532382,0.0722601036498716,-0.028478918877162408,-0.004547581131122232
COL9A2,0.050946226833175366,0.013030026550417047,-0.0052039008827954765,0.06284930191799457,-0.020374151281867467,0.0004222354987719622,0.00544940469586852,0.025480669248252655,0.03548180807079964,0.02079712343650453,0.08438083418563938
DLL3,-0.033332981480386235,-0.03681680543274615,-0.033755009881827454,0.07519136854608041,0.05330599992246552,0.023966776626691343,0.03916814648687465,0.007696630394194131,-0.010119580304338053,-0.012308383988514152,0.06305729241013469
FGF5,,,,-0.04363303026224993,,,,,,,-0.04964939179109438
LIN7C,0.01359141248741025,0.020115674994564212,-0.013316314052027585,0.018967830886507244,0.011902728960089218,0.037061899560423266,0.050575830912631965,0.06700655632578599,-0.049110899506183976,-0.005937374916002107,0.015276026407703024
GDF7,-0.026839399914508653,,0.015946361020350238,,,,-0.03308448578074888,-0.014126926939703827,-0.030343934608688762,-0.016072689113775365,-0.024739746049844965
PSPN,-0.03225878635295091,0.013745095665272277,-0.01990147540624881,0.028734716243057123,-0.009491014397144129,0.029052600880027726,-0.06384802316382446,0.03035327833396885,0.04022342659099397,0.03082850755964576,0.1026107786345757
ANGPT1,0.02057605487691232,-0.00792866393526483,0.004648275723646257,0.04270641645551424,0.026759483644021264,-0.04614927498468846,-0.03478277652443837,0.028426132768771196,0.011008224740705742,0.027350420110331376,0.08008998318248844
PNOC,0.0516662157587198,-0.04790436511641369,0.008963118728792248,0.0653976168591103,0.013020735299229643,,,-0.015022636247692827,,0.0005475632493087159,0.1158445168849368
L1CAM,0.022163130008375505,0.02338752821342047,-0.011235043554256599,0.010684819290930934,-0.019340375564851114,0.09548345858697302,-0.018838701641517304,0.05085238966378853,0.023333510695310398,0.0529081184626711,0.0032569687960763588
APOA1,0.02116109296111355,-0.039275825105024344,-0.022876425940798157,0.02900953360843846,0.023362704522315206,0.08178354141807592,-0.02428039289306443,0.041648774894006195,-0.025617466694956088,0.07050194082655646,0.047511483669377796
PSEN1,0.046367620718765525,0.017016039192317527,0.009272269307219432,-0.013733416873184775,0.08205041632487795,0.01611042826960636,-0.05322902595009068,0.014609048357047606,-0.045480956027703724,-0.04603217447908446,0.011153715144222073
CALM2,0.05870460270964879,0.048378357997374624,0.005508803720759162,0.0535215008217164,0.06080372125395228,0.002844665037841466,-0.012191099713621478,0.04719981468694527,0.03472171734180776,-0.04569837694213722,0.028021991159608784
CLEC2B,-0.003074837538464888,-0.020253539799097168,0.009609687163350715,0.045803548284460045,-0.008646271313464094,-0.01964861830424651,0.0448871940062787,0.03937446190391498,-0.03151872668909171,0.06901806335245918,0.08464680003883673
NTNG1,-0.003881824168601506,-0.03422722319179861,0.058075247662893,0.11881244831140216,0.0014869259898316182,-0.03307004437358261,-0.025383014573883353,-0.06539986980012835,-0.0409923616352551,0.029518926453469978,0.08904338221263014
LRIG1,0.03889243834426259,0.033516838551361804,-0.028457250967887576,-0.075159470630165,-0.0014951182034012498,0.011058535119697283,0.010972539123848622,-0.0016688296312038688,0.01641095598774331,-0.02306996176378912,0.05861397088677376
CPAMD8,-0.02286576120017026,-0.017103038718013885,-0.01948682667007409,,-0.011320774011237355,0.09061332964068533,0.03813629993932658,-0.015870461518815306,0.036852545607810025,,0.022003660597561415
GHRL,0.005869634357440563,-0.028965254415085313,-0.03416732022397033,,0.0016146386010965298,-0.009635370709722434,-0.026635939209215743,,-0.007853301916412486,-0.017385733809868548,0.0024020578423779556
NPY,0.038611136371888476,-0.04000272911639536,0.028415755450448218,,-0.013571779169428116,,-0.0053434175676337235,0.02362100022493872,0.008797878980985076,0.001125689660374533,-0.007067119755677274
MMP2,0.05313824513782536,0.044715824746378585,0.014327661485990417,-0.08162573396737974,0.04765619070252397,0.06466257070990498,0.016432880951057292,0.005993664755836635,-0.010445641163852225,0.08265093377316783,0.030781556440168414
PPY,0.015965254097765096,,0.004998087803481684,-0.016728360877863124,,,,0.04451352887448807,,-0.02470924617976986,-0.03428448747894735
ALKAL2,-0.021343422816555987,,0.0010179431675103737,-0.04264931489626434,-0.02696731534888721,,0.03438991585270368,0.04248519637741751,-0.03275983367793817,-0.04166514658286263,-0.0036139275830938916
CSF1,0.09931190076193286,0.06753979118692217,-0.0013480932463577914,0.06511613561767049,-0.002616431314220564,-0.01849477661106394,0.08519531991801771,0.05530205394313581,0.02247928839175245,0.03309854560184303,0.0721067450587652
SEMA4C,0.03085031531830433,0.06294768067365215,0.03641035868679753,0.022987006377647067,-0.03755297424921148,-0.033020340916120425,-0.0127279724649764,-0.006373220407982126,0.046419035507161845,-0.050909442270724886,0.05483550106820812
BMP8A,,,,,,,,,,,-0.028143285551714976
ICAM2,0.024962188514629814,0.06383761402637649,0.004663594036855605,-0.010763229408130758,0.0030722397312533904,0.01766148185657623,0.059239838982380444,0.0325280419929091,-0.03334655653428944,0.06680914893630635,0.04689581314105472
SYTL3,-0.04563430615710542,-0.009047212555651224,-0.03326658533717365,-0.019283105297710417,0.024242697045151303,0.08425462512625861,-0.042432234340356347,0.0450108768448795,-0.030421757057110844,-0.0013864596887172423,0.021223031056449695
IL1A,-0.028967508762051973,-0.017155369531775527,0.015578546687244923,,-0.00031465964161614136,-0.01043454409280556,-0.001217430704258917,0.12318429963568009,0.08348131626482394,-0.025636762575250296,0.028269077225589277
HLA-G,-0.017512760441602555,,,,,0.14914086851753525,,0.022145475125877945,,-0.01660564662665037,
PGF,0.011853236497306638,0.047235773310781354,-0.022536160027786065,-0.0021697946380523346,-0.05553594109509563,0.010935651578325052,0.05611570128946219,0.035840783299676146,-0.03700508018420768,0.06853879472533078,0.020266976838707207
LGALS8,0.02730086316419938,-0.0031053804514785104,0.0335567836886079,-0.00900459174925703,0.041855135746565617,-0.026653889627892568,-0.02357959818167233,0.010845567529611069,0.006644690337590186,-0.01319197666471657,0.020377819704261897
DKK3,0.05894124904085338,-0.03299147746216234,0.027961286493074593,0.009420912741594959,-0.01389828207529281,0.001162073738030629,0.009965455310693904,-0.021318237845660927,-0.008816766268657092,-0.018637846239826193,0.09996921677381128
COL16A1,-0.008614641893345607,0.03058646845122099,-0.029278660244542933,0.0313601578014172,0.04201357182612133,-0.0040364300471316976,0.021361005471490044,0.0032376224360002605,0.04816369264670042,0.059763137156683736,0.06979389911654606
TPH1,-0.012858813819245671,0.06826069481107053,-0.03293806365719944,,-0.01647848687040046,0.12049084873859818,,-0.013044757124825212,0.027330056654217474,0.006576370063114632,0.025334970483077642
TNC,0.07647615592327184,0.01361899765265804,-0.060420774066979474,-0.07160818690794626,-0.01927134283677491,0.03290348692311509,-0.030485247353863015,0.07852875644971749,0.04792058648764301,-0.01577200113512853,0.034710514193833496
TNFSF9,-0.007245980259170194,-0.03190857937990437,0.04159211090531653,-0.01862052127920352,0.0969509962876888,0.1405470695899419,0.02327334984133691,-0.00014405886717042292,-0.019600933944627242,-0.02483947689653709,0.023890183567977015
C4A,,,-0.016882821015772608,-0.019837713642233742,-0.01448521594233331,,,,-0.02529814975449713,-0.016242202079156963,-0.0042552827787290266
CNTN2,0.015372263404778897,-0.00404086553134475,-0.011500155483082667,-0.021004973887135837,0.01766911410787802,0.06426982030854515,-0.003581916331067467,0.011905364680591331,-0.0008819071208090171,-0.03415989517216596,0.04433708762092275
F7,-0.012544742005724733,,,0.06901937990752242,,,,,,-0.016072690667965128,
LUM,0.002966749028864075,0.05734693560814011,-0.03360449107282894,0.005670422793839365,0.016454632905218192,0.1218211363736915,0.04386579042530801,-0.029238164795657426,0.0645002825037559,0.05381461193728908,0.02440700381305549
BTC,-0.011381072606847946,-0.020553078746172425,,,,0.0067231138755443915,,-0.024073697396713032,0.07029777929637207,-0.015553852976914775,0.03058127035632767
APOC1,0.00364068105013199,-0.05076577423724858,0.023355571228129465,0.06028977690082267,0.02995057720901644,-0.11961165153426212,0.06483620665196844,0.05274411444970239,-0.009218313182023232,-0.08459613697723664,0.07325954254931626
PKM,-0.023216940532846186,0.00408183864069388,-0.015998252804207247,0.031233254191386832,-0.03327388168291087,-0.042128692023693,0.009767612257521563,0.051720461012805294,0.01735479238952034,-0.03643555769278396,-0.0016156542652207158
TNF,0.06559466992667749,-0.03627105049805809,-0.038516949261031615,-0.010068231363825186,-0.02342233958064788,0.007459283798538063,0.0035941546604894388,0.08126473206725138,,,0.14274968817360148
GNAS,-0.049032013375409016,0.007469670828641681,-0.0013619677126565839,-0.08393310530984134,-0.05228688270025407,0.021734372620257857,-0.018317199137417552,-0.04538149391816831,-0.011599827337275145,-0.010272725143083082,-0.00430922345791396
BMP8B,0.03968264611560189,0.030349106883262846,-0.0028018340654275323,-0.022234685602031515,0.008501183692709658,0.026518827523179644,-0.028945574929480963,0.013453388946184421,-0.02313620756289661,-0.0018168320448796055,0.041436573746118956
LIPH,0.09298582125630707,,0.006256414967008484,,,,,-0.018373095742474716,,-0.025524143675702035,0.03771078313437704
CCL28,-0.018087516728478126,,0.03251959625156071,,-0.013068155916122823,,,,-0.017487053810426288,,-0.0218533220856747
PTPN11,0.012336835422720184,0.014655171740095327,-0.035830333552539624,0.009585463302090641,0.022928743431902234,0.005265537717739142,0.03750574947862696,-0.0345556066201377,-0.08325160423919127,-0.050994730039715865,-0.05317724705804927
ADAM12,-0.027728609058018074,0.003486893456484699,-0.025390607816359857,-0.04995486375008391,-0.023359643453229568,0.05494636007484317,0.009521437764604804,0.06621715535429523,-0.03553008822273708,0.04147386500654836,0.010820434271833388
EPO,-0.017278060657586386,-0.01801528776378643,-0.01424170063094338,0.030576146704367653,-0.016478489290322064,-0.051056241922136016,-0.02972208816188425,0.002572808819581286,,0.08262141267063207,-0.023239191853932833
EDN3,0.04033791158151127,-0.01845589466844423,0.004274097672123525,,-0.016648522776083433,,-0.022775813045511913,-0.02174770313419754,0.03485816758157518,0.00199250758535953,0.12666018430777087
CCL22,,,0.0302891946580111,,,,,0.006311606037357912,-0.02170676819593365,-0.013492875048182232,-0.035910641264222255
CCL2,0.02760094022028873,0.05623511476352292,0.01859123254743077,0.08193436753729752,-0.027162731154050563,-0.05395518469568832,-0.0018125189513866877,0.0203114849111998,0.042257874048468605,0.0626524619024577,0.018688224955077257
DSCAM,-0.01511159823427597,0.03441093493818771,0.023148651990353483,0.03958621848344481,-0.006359513860864431,0.019097049881077324,0.0755156315831466,0.037463043865769395,-0.02435662951968273,-0.04178067696726929,-0.007882811458895795
GPHA2,0.008987198114009918,,,,,,,,,,
ANG,0.0037549279267477718,-0.04094722269558532,0.011703962229593991,-0.025527863930484073,0.0002102893385442348,0.018067024714138773,-0.058975252560846264,0.10026497690551733,-0.059062667675935585,0.03541822885284813,0.04633686032779981
FBLN2,0.00845216314518351,0.0036371612808257297,0.041617205920994056,-0.06686305527303134,0.003719040432599973,,0.0891799590850164,-0.020681798288323616,0.08247341631344995,0.07642849392447654,0.03980565504248383
VTN,0.0306518487903968,-0.0181632430410484,0.03731095182397536,,-0.013692632488466375,0.0369109547357634,,-0.013417979678988374,,0.054201296352705125,0.028635282832978046
VEGFA,0.00032945852668173417,-0.0011154363458210346,-0.00032505136394578776,-0.03549089790102691,-0.026211330929468517,-0.06753306544187267,0.03987106945102317,0.017206968885897497,0.018543633898741314,0.0015141303506748624,-0.09293921760787317
F10,,-0.01694661312212987,0.019418841603808586,0.0006617844857260008,,-0.033632050457599906,,-0.022916683518448985,0.08942456099068329,0.03207821951518361,0.09978961391367427
SERPINA1,0.03607850332177268,-0.013250013193734705,0.019642890358167884,0.03904154478878547,-0.015363596571788995,-0.03853313335100551,0.05129438100078491,0.014739425144763542,-0.046313661598247326,0.021287663924507424,0.045981307228854996
VWF,0.06808543722197538,0.0196598330704905,0.041318309875745945,0.008340225948546118,0.013887161519236507,0.09358459632968395,0.07396397900628536,-0.024240887548481138,-0.010111111714044572,0.048790358696346965,-0.008788891472326543
GDNF,-0.020137828933400638,,,-0.02374879819133972,-0.01647848800703017,-0.049058688419437044,0.0292805205003207,0.07400826524254589,,-0.02153282904999777,
VASP,0.011642809176692935,-0.0033544970759349342,-0.0037034162213219336,0.03584700358148736,-0.006030330772122392,-0.0012733301570150488,0.018248194089589175,-0.02325547644632963,0.016599720309823804,0.07588951075987051,0.0502239829992223
ADAM15,0.034758927846478195,0.005969594843089401,-0.012790472218734436,0.019039722962664662,0.008626123981798434,0.07564230500462794,-0.04915474515301158,-0.009370062358678375,0.030524741635392365,0.07981425176870237,0.027865403983460803
WNT2,-0.007408666362347192,-0.014595114508935431,,,-0.015421421635709616,,,0.043231458211627535,,-0.01846383676441826,0.044546272871491634
CALCB,,0.04345835311023276,,,,,,-0.005065810639345678,,-0.024019946905178988,
OLFM2,0.015088157743947974,0.04862005609285316,-0.040951261634843146,0.015786476830653873,-0.013477660969716778,-0.04538806233308335,-0.028955758775408492,0.015031533276496045,0.017209125236326023,0.01810361754725219,0.03202107610293119
MFAP2,0.04588392951914839,0.06107271288139358,-0.03740142990094966,-0.008737171166707115,-0.03857079086175678,0.03631912200938588,-0.0016061379894663872,0.002306257698354432,0.0141950238159177,0.02800468290688002,0.0597661258095196
HLA-C,0.024133487274412602,-0.01627979414573079,0.04502645262082473,0.08001268849090491,-0.0791076375385153,0.019924414090685266,0.04610024629958087,-0.009995398514938329,-0.032421087077595986,0.005734916051608418,0.05435010458878951
THBS1,0.04911492976712647,0.02023287408126195,-0.05060431147712073,0.03245188797927057,0.018854882286774954,-0.016584999258082718,0.015187487727553193,0.03254581311916348,0.02476827654541881,0.02440418925329778,-0.04596663410677356
HSPA4,-0.04567441080707882,-0.006650658871528424,-0.016183886740882888,0.0008282382093412281,0.0803362539220542,0.029380062547394083,-0.0750144519287645,-0.016639861504439166,-0.026536482850955306,0.004588730077085578,-0.0215674572280065
LMAN1,-0.013610845210163976,-0.0010074570898162339,0.06454677997129951,0.018224834061261644,0.0766251141341015,-0.0022025143066809008,-0.013748384911018494,0.009847297236120918,0.007420379120369433,0.006616699294249115,-0.03500848393147933
LYPD3,-0.01961661793940733,-0.018163244603843075,-0.0062806874139832575,-0.0025102738141153905,,0.17866153859697093,0.01158250453280351,-0.011786468927986331,,0.07048754854360784,0.01481413908147428
APOE,-0.04536453619497836,0.06277171993625223,-0.009250666539262433,0.032779228487615115,0.02356533229403285,0.10943853513357797,0.013126068276129206,0.027031896367556818,0.05398051689775483,-0.0542924216622164,0.0761442928471756
SOSTDC1,-0.028967509636879215,-0.022675477668238554,0.005940282005911749,,0.016530674101579674,,,0.09595191694124336,,-0.0313396205374195,0.053572490746725356
ANXA1,0.04047409493207631,-0.02043426436916774,0.0056341072827795985,0.05985166685139385,-0.04682905878804379,-0.0004710491707857359,0.03443977996142075,0.024095627636554002,0.0700978630083553,0.03298643261793554,0.021742316232765433
WNT2B,-0.0223392676653126,0.034032631186845914,0.10477216599349773,-0.0015020292538520713,-0.0009105918959552936,0.12892514570950486,0.09660641310828617,-0.024680115779608106,0.024704949918566695,-0.009604942027891703,0.08899003255211535
AMH,0.005596161594101182,-0.022554237121504218,-0.007297183260968014,0.007797126213100964,-0.0014814320383980037,-0.027520250876722697,0.01013358389071118,0.029473138657056242,0.010861510323537908,0.019180917596230262,0.010845736734529526
GDF10,0.07821457589068681,-0.024993431598410477,-0.005086282834871104,,0.026015593442939695,0.2546427911663792,,0.027963859475838362,-0.022070622981129488,0.014131053041170844,0.0013209572368505186
EFNB3,-0.009552674678580994,-0.016167451034470252,0.09621113652116293,-0.002557441863834869,0.05083482752501842,-0.0004151038323127759,-0.008149528539887286,0.020599015633801964,0.010942640060629848,0.045635174479412705,-0.0034201642801614824
LTB,0.031958658790833414,0.04892198307748077,0.021678875772851658,0.039866984567586944,0.004073234230103989,-0.062360848984583474,0.05714319902602851,-0.01012927054847992,-0.04212954961453072,-0.020927095581770676,0.10899767602728362
ANGPT2,0.08389995300102988,0.05908654362448903,-0.042706391748968925,0.012984121440193019,-0.040115109871467006,0.004714957092081075,0.048774270077510604,-0.01910812494426762,-0.013951655419671059,0.03968088441719375,-0.029163929249447298
NRTN,,,,,,,0.08323311044315095,,0.07318806381756271,0.09322985968927487,
ADAM17,0.07665377821172116,0.0001324880766985072,-0.005487153146473698,0.04484483618504835,0.04574572005111535,-0.11379886699085558,-0.030105522991460524,0.029447808405024183,0.06419567038631957,0.0203578729551998,0.03585909180111371
LRPAP1,0.040704422728929275,0.012841129270270113,-0.023171642504264612,0.03228993848295619,-0.008774467550050182,-0.03386647136035016,-0.02444175178380886,0.007040715666161249,0.011444782734285616,0.01639405518777259,0.04893485353634414
NID1,0.02787281595541627,0.04246751712911457,0.018472118341928735,0.04957880975073488,-0.02854164017731669,0.05525223224173789,0.05939903313156677,-0.06099129595548429,-0.027291736172189128,0.07401872392610856,0.018570332972760534
MST1,0.006453776406956056,-0.017899003836871867,-0.010631783928417425,-0.002931447751719475,0.033116721545766496,0.022705486139519733,-0.010058159605490022,0.02504344535085172,0.038765394864956323,0.041771735643908646,0.09920424167172431
CCL14,,,,-0.010406616839917688,,,,,,,
IL13,,,,,-0.019326138087550543,,,,,,
DCN,0.016015752995539666,0.0038053684762942557,-0.01470201812800779,0.021306223424614325,0.0062664502510380495,0.007139487490555163,0.06294184882929776,-0.05541694388734237,0.008902936815393898,0.07311692745556642,0.022433765837951827
IGFL2,,,0.016123051603338212,,,,,0.024030105271224043,,,-0.0410492128791486
COL7A1,-0.03315762099473069,-0.03966072489894146,-0.018506656637556244,-0.0757241213999206,0.02117369957565882,0.01961858663106202,-0.029916374876687406,-0.009346631440365093,0.08931288396296357,0.036232578921114415,0.06982141736786204
CALR,-0.008372854563999612,0.041493895905962454,0.0076637365805429045,0.004059000577511743,-0.03597165205160199,-0.00025035627593353484,0.008062301456590908,-0.0094775315140609,0.026461099992059645,0.027132929617764742,0.006235341194503891
PIGA,-0.02788354427405292,0.012425547883714635,-0.030597431748576282,-0.01188881603943265,-0.022437226426330354,-0.02143407408506407,0.04242084745865778,0.003904997732614725,0.050541853173000494,-0.03764708679367394,0.009847695106155125
CD200,0.08155479427581279,-0.025197343304660457,0.046070929517872554,0.004753267335185181,0.002377623606583555,0.06582496010143987,-0.0001818203197857573,0.011765751194589566,0.04462568333749004,0.0543236481500405,0.021643803714447872
GRP,-0.02386478174361448,,0.039139449139011,,-0.016648525281810295,,,0.027052727546096417,-0.0022848449427675653,-0.015018264944633755,0.04702988248040281
CDH1,0.0739263169874503,,0.014312569806988562,,-0.014913506505225162,0.07563452482305653,0.04326998153048658,-0.04980758920456343,-0.0014221835048175051,-0.014741894961625512,0.045327915866494595
LPL,0.03730206710475104,0.00837164633294449,-0.04789826015400118,-0.0676847741136361,0.0439828781846445,0.053295135645437954,-0.03911175296402649,0.050905148998728035,-0.048250990119788416,-0.0548537082406992,-0.028028142331701634
SEMA5A,0.02538455953898033,0.053422623607164293,0.012918635022877888,0.018252168566308978,0.04838009819854877,0.03861683376611002,0.08479276331366949,-0.02006972219725633,-0.013176875793014306,0.016222050802138396,0.025371163899073786
SEMA7A,-0.020790238972786895,0.01632901936926711,-0.026518323378697486,0.027393438523935186,0.09516416266332628,0.016938285902768142,-0.05208998278607108,0.07364661165651108,-0.03241367710212369,0.020744845494112315,0.037729125031687696
SEMA4G,0.029712420513301575,0.05103454388309193,-0.007379044136344233,-0.031105197831246777,-0.0011665028653436841,0.017888276437013434,-0.04266275808470385,0.013904379786439982,-0.027858135671854956,0.03471129827024947,0.040406078326998135
SEMA3B,0.024903136340497158,-0.002033505931984862,0.032449345047199485,0.002371288947228144,0.026084726210359,0.09009240813826261,-0.022286829776956615,-0.016337729629672133,-0.011155054663347253,-0.009904216963142885,0.061921308439003606
RPH3A,-0.01468298998353975,-0.047968249529483725,0.04080478316593518,,0.06470025208990166,,-0.018279526395633818,-0.009295870665516919,-0.005176967491180683,-0.02570148792913265,0.03017502204352569
JAG2,0.0333135312872749,-0.0319420599796444,0.020855114563589947,0.018511711398976987,-0.004703263055085148,0.05132461409294397,0.0744492612832666,0.005473319256238361,-0.02434086290322461,0.07874754121573999,0.024927830014253687
CGN,-0.029923556249830247,0.009178216684004547,0.002621206943328434,,0.011880238047056313,-0.02542849410877744,-0.04016694102029722,0.11890845566193732,0.0009764548191823793,0.04004946000114595,0.1594506429006238
GDF15,0.034698937840189535,-0.03838963574710612,-0.01907887221344247,0.043899326520443274,-0.05703582997523677,-0.032149513202990004,0.10678721416213642,0.03616976781852424,0.12205726245503963,-0.007077248886780434,0.11487876969322107
SEMA4F,0.009778050966929252,0.12312355080746595,-0.014004511982121172,0.015597641014871086,-0.012300752539679655,0.03808734085862926,0.05502101464046688,0.0709493759874744,0.045470127550513245,0.006998404968354736,0.0046138287421516756
NXPH1,0.029532122161088116,-0.0032849002789128077,0.03769847131843231,,0.03697974501319104,-0.023555203172671315,0.02157565620184761,-0.00540664869425275,-0.025175081750943518,-0.02959218835209259,0.023314346361029248
ARF1,0.005288561116422823,-0.021736996632259413,-0.033318706069677476,0.03594794796667643,-0.03303486665244457,0.04928385880195579,-0.04621286371098571,-0.008361951866712193,0.02292574904392364,-0.01633414011162701,0.005315809887155965
DSC3,-0.010846021122553656,,,0.06703553623659929,,,,,,,-0.023239198907946006
