,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NPPB,,-0.026038767072542216,,-0.02778410225277562,-0.04357814382293529,,,,0.018283000359747753,,,-0.008262997361727366,-0.02122972398414704,,,
CCK,0.18370354604837338,0.10035551269117744,-0.050785644307768725,0.18023822120272417,0.1247431285108585,0.12227687755438195,0.115214372173686,0.2418673068965833,0.18707042130898033,0.0703206184764044,0.277036754081868,0.20858278909023034,0.10366109416133057,0.07664395721053825,0.247650120244607,0.2084477542625954
SEMA6A,-0.08844917847326941,0.01724914701992512,0.005571944692274618,0.004885251658164507,-0.012818797113867972,0.08123781942646971,-0.06847420307615999,-0.18503591833388902,-0.04097670040316992,-0.03765653421579775,-0.08322851041711153,-0.13954381945284247,-0.015963052948962605,0.005583405309625459,-0.03663350252305423,-0.12715364232403836
IRAK4,-0.08535576447236091,-0.016292272179969303,0.07144105221901141,-0.015381563576010776,-0.05906185645657293,-0.006543816849001873,-0.07142721555591004,-0.12452520875463316,0.06715124747069359,0.002359660644932183,-0.08577074413335911,-0.024212468561349905,-0.06535857614316073,-0.05578441130618671,-0.026321261474639906,-0.02299306303598364
GSTP1,0.01997482401523168,0.007244705938561465,0.0741663712794817,0.023491945816272154,-0.0482872288457791,-0.04600894597683,-0.08890567343935384,-0.23965162345780341,-0.011249642610755431,-0.07741175678748562,-0.2348587331078192,-0.05270121333414811,-0.0818276501242822,0.033949988893950164,-0.05532194350256996,-0.03927023991838738
VCAM1,-0.06954182768546872,-0.053727488865218734,0.0818143892410836,-0.04249363115701849,-0.014325302388685155,-0.04732099502803592,-0.07608078289569402,-0.1687674650998932,0.008414421932203132,-0.031171200331075205,-0.006271713910525657,0.00642922958674861,-0.007800325676749088,-0.05470775733202774,-0.03628690177947745,-0.0637383821459938
NXPH3,-0.07569330029454369,-0.015150882026823834,0.0334577352943782,-0.027761026797936725,-0.01346966885039183,0.04035303324597289,0.040081616796440594,-0.04589728392290444,0.03218225178376455,0.003957986602598107,0.1577570297563569,-0.01649415997393145,-0.047972583749148465,0.056778285516940155,0.07852851691684982,0.09488304960413042
MTMR4,0.03674007963991738,0.02812032503238269,0.019612966116661756,0.032020311537712766,-0.031855214264793,0.001523294770767399,0.03956393806383855,0.07028149090182034,0.019367496623688963,0.03887706281139734,0.03131843791580621,9.747278499931635e-05,-0.016115231551645466,0.03258391550625554,0.0590766063879022,0.12046950321507413
LAMC2,-0.0183201046325134,0.044890675299979546,,,0.052623843332851715,,0.010156187414482744,,-0.023628027762902255,,,,0.23193214138643733,,-0.00883724349064253,
IL10,-0.029065484856666123,-0.03690132355939348,-0.011006303178806392,0.026458449851281828,0.04650607338717321,0.02742529535482287,,-0.038582877566261164,-0.04733626906220167,,-0.13553298170357594,-0.021017827690901963,-0.034333553600272175,,-0.07987139761716305,
SEMA4D,0.16483879588873282,-0.005834707901957212,0.02982085172222196,0.029496499171100483,-0.0010035531261742905,0.0451786905483211,0.03164688830527467,-0.02202896964840355,0.07176749903139702,-0.07126466359043396,-0.07088374260677659,0.03306954880284592,0.009354763084140757,0.06907043027669772,0.17698522583193213,-0.10190399633664297
TRH,-0.035751000411996824,-0.028953339724011463,,-0.0343585122707398,-0.018369887138419715,-0.016971800976315184,-0.04856807047830197,0.0017713831460151174,-0.07207374771934531,,-0.015260028351273752,0.025307923493395088,-0.08875795566609455,-0.030078515673058814,-0.07182996030211754,
SEMA6D,0.05583800107118922,0.005722527295699729,-0.013294442831304019,0.04188819478580469,0.01135534487540924,0.09122130178662016,-0.047527069632251395,-0.12085321135854207,0.011970478059692488,0.0020304218732796176,-0.015597477388988064,-0.10881139261738816,-0.04939422007222407,-0.014352435361631171,-0.05449573093264011,0.04672180488336319
CEL,,,,0.03505774646932187,,0.013252110687779078,,,,,,,-0.03490181940930594,,-0.009580000242886027,
PDCD1LG2,0.019619657007219113,-0.05254371530041154,-0.05680381815481555,0.14908427086460727,-0.014379628046498977,-0.037735328429573174,-0.009943934499013669,-0.030959212348469364,0.008285817246643814,0.029658859894897655,-0.08102880917861253,-0.0359534907557279,-0.021710699002017976,,-0.05798407905776714,
SPINT1,0.09731894609655282,0.04453415410180548,-0.008176277661014976,0.005592622824789721,-0.017269978613507795,0.0608695649971176,-0.013549675148043668,-0.025912362559084415,0.01709569723485988,0.01688971549735601,-0.02196460501703111,0.015478356761975424,-0.01855157094083173,,0.002613043157005556,
CTHRC1,0.07405920153970995,-0.06647493011410224,0.0495133442704734,0.0106237034481774,0.015697992430603526,-0.0388237970226546,-0.09453053648868479,-0.0844601429909816,-0.0379256273315933,0.0484649247484735,-0.056424775975617326,-0.05047612761966897,-0.038940685394862465,,0.03834265483635547,-0.012850253697646915
PODXL,0.028160970289073245,-0.04472049923158152,0.0018247298190322942,0.009246433358072759,-0.027673403679840624,-0.07709089044591687,-0.06711849715582885,-0.11990339167202034,0.007280274805804476,0.05199646073343851,0.034198879556391476,0.10365778352836821,-0.06783422397808306,-0.026010906363285218,-0.06900288380993361,0.09391513026610943
JAM3,-0.08949491428376999,0.001623038471096963,0.04898285854339643,0.03915117553760156,-0.025567557911453966,0.014519072505136038,-0.024435541878060404,-0.20469337252243705,-0.08239434338270092,-0.02880695058397126,-0.20175373784862585,-0.04849800800748481,-0.017605224448271742,0.017950455129456092,-0.010618855179834045,-0.06710429425269804
TGFB2,-0.05057669845796193,-0.005058589526622958,0.03967293094669874,0.012783118486962014,0.0241237675469782,0.05577556852183591,0.04407908175826895,-0.16353926140537475,-0.032800780807884386,-0.017274305649053738,-0.0002093187676511984,-0.02761635077693557,0.08211588408800691,-0.03228208304528991,-0.025649339959546408,0.07576715355605566
COL18A1,0.0011687683249476913,-0.04480404106813744,-0.012914591496686783,0.03341944266747632,-0.014933747690624818,0.0908951986426962,-0.07306140873601821,-0.12497435885019924,-0.09653788529651934,-0.050895571672732,-0.059167979592834,0.09238165178405913,-0.11619724169749132,-0.014819026210457236,-0.01698293091312484,0.042574036123524145
NODAL,,-0.03379007247317146,-0.02609619061164572,,0.03669489766154054,-0.04087649488057515,-0.0017466136463899094,-0.07243775622187734,,,,0.009766324511526139,0.07877721000951507,,0.02504457489880198,
INHBB,-0.05161345913239877,0.008258044295888865,0.03220355239327479,0.05325459460029315,-0.012185059542987086,0.052754319876677065,0.0025948620167388697,-0.10207781534981622,0.04607216243785968,-0.02739454927904869,-0.03290080825779004,-0.08752939731267151,-0.07129140041433793,0.025030224233253302,-0.030973529097006656,0.05116919238714059
LCN1,,-0.028456839340564515,,,,,,-0.019603694916388515,,,,,,,0.04359747849622251,
ARF4,-0.10712930951627823,-0.060754545628972305,0.0435960929017604,-0.04512162958119552,-0.016386628534810398,-0.014078856239929712,-0.04319266074463911,-0.06344253357672171,-0.005211469501802912,-0.05543919117473473,-0.12951018940279016,-0.07351358771590462,-0.038381070719296514,-0.08801503490462942,-0.10955717711958729,-0.11488640942752545
CXCL14,0.16400824390125865,-0.0069595244704788095,-0.08777881194275766,-0.035667548239428096,0.028874847980774714,0.09906422706329959,0.047621848432819684,0.10933427513984816,-0.02973739065194649,0.027717223227744475,0.07019738450529324,0.13789438166514004,2.5959461312804637e-05,0.010863647833613242,0.08822169480305882,0.10382143600692112
LIF,-0.09273294883079342,-0.06800799489626266,-0.05407610676337771,-0.09029876063052739,-0.019239265277791195,-0.049682174289195996,-0.027821383323781892,-0.0515704803983222,-0.0675964667047735,-0.009148887126866184,-0.0632301737384964,-0.004151022732668756,-0.03672003748633984,-0.09962851654786892,-0.1657844895096538,
IL17B,-0.021897274237011197,,,-0.0343585122707398,,,,-0.03728139031813008,,,,,0.018604598361200087,,0.05185888291050846,
MMP1,,0.0049889752474083175,,-0.06755339293946698,,0.02740068094860371,,,,,,,-0.014204251741265096,,-0.055522721363941284,
MATN1,-0.017253011287137236,0.019438869934375467,,0.02983862737006575,,,0.05802093885230434,-0.020576677343831635,-0.02622183518648472,,,0.05091531058232361,-0.02021596320551179,,-0.005530199359141248,
ADAM28,0.014900841215893319,-0.01634945045125067,0.05201990852415681,0.04439843720230867,0.028519451510277016,-0.005514489668140061,-0.02280358016335575,-0.08620517040061804,0.054940625180684266,0.00813404025208676,-0.07901141200802074,-0.0006320497654546491,0.06031221111456884,0.03654101094232558,0.1025842463487421,-0.05203716454101456
TCN2,-0.034495841760302445,-0.058361198780534355,0.005271910214408473,0.004006222618661738,-0.005541441331908089,0.07553930223600716,0.0718206484465075,-0.11011234449889724,-0.05959495671142917,0.033092934786444886,-0.01673997104396164,0.15387803902210695,-0.0731683229573024,-0.004723765451350252,0.04371161935457122,0.003999030654475663
THPO,,0.00334588641107716,,,0.056158771176159215,,0.060230059785185724,0.0072855880896260305,0.040172394459526535,0.026406516950284308,-0.05405188127738545,0.0700999644167834,-0.017536411721387292,,-0.015760015697897506,
CUBN,-0.04828562813552363,-0.04541246364581044,-0.0007058675039639923,-0.011841229986100236,0.03922854681851261,0.00965889661460674,0.05584405287410855,-0.038489468297344315,0.04448210858072644,-0.012017883112823084,0.0464872996663071,0.009856637102022012,-0.03895070458213627,0.014952931337466087,0.08516533736294005,
TIMP3,-0.02356271473776191,0.06686110453412229,0.04398988644056052,-0.03348295039156512,0.007208295368410635,0.11107036571715866,0.013826967769260153,-0.0840839067224283,-0.01692630274247448,-0.011322953205518722,0.05219221502494002,0.0819073444072966,0.05238008425823976,-0.06499401784868485,-0.009325191361762911,0.052184478396852946
PIGF,-0.007656047409477692,0.050272456246483736,0.011377745821880371,0.04726273924212922,0.0065134046848399196,-0.006579675329070239,-0.021048738653770535,-0.05939201395777591,-0.005926386921016474,-0.001877452409846588,-0.0599114964734748,-0.007798094618201764,-0.0818666892809327,-0.04991055354543253,0.026296104708653175,0.043292457420348374
CRH,,-0.03334057531629081,0.0071307435605653694,,-0.013798475260250015,0.06860884158108874,-0.00644578490966767,0.07775806529939788,0.04845357761975433,-0.00606654503520245,0.10101867321958917,-0.026148079750778014,0.012349225834837397,-0.00449239853649461,0.031800844623721305,0.05062115128121001
BDNF,0.10423162768438275,-0.0052615325128104375,0.006640768879663006,0.11084849533565576,0.08474464810489551,0.01215525715066856,0.11504100365621917,0.21786258837041808,0.00465889173241094,0.017131612398277925,-0.02515339031161992,0.011019915425058743,-0.09839921312496844,-0.03242150026529919,-0.08575174242838625,0.13667831680282166
CCL5,-0.043611601481555955,-0.03683574619358427,-0.031294719138697594,,-0.00030757518030573815,-0.05352549823853805,-0.045054949694205024,-0.060425309588156756,-0.03094162274607037,0.04953581422461053,-0.040444933513748955,0.13123538420268585,-0.01290155940432491,-0.02073653127066663,0.12808805243175014,
GAD1,0.17892894885553587,0.06088138261819788,0.05049937165238218,0.03210420921751561,0.060060880117112365,0.17556779241747428,0.10633563925326447,0.22935392284118997,0.14446965073652848,0.026535929548830287,0.28806445528946495,0.19974414668251914,0.041437037431494926,0.00018734776991883288,0.09728466669382374,0.19672908898987193
COL14A1,-0.023452420712970486,0.009803925791022364,-0.026368039519067375,0.02682451204825939,0.10065864071738928,-0.05217108686319319,-0.027855594774705634,-0.005855658298471395,0.028332959942099636,-0.03029115948537664,-0.013860957903319449,-0.042468248687351905,-0.02930213836964045,,-0.0030956778696865756,
HLA-A,-0.13949615982102417,0.059535473523336886,-0.1125025078593776,-0.04515899229750734,-0.026929498760283152,-0.09952289660552495,-0.09392673810632812,-0.2095512071242553,-0.0454326786817102,-0.062023281422284186,-0.24440798148141726,-0.1144698194205747,-0.04173178847378581,0.019500819683764596,-0.14174395432867215,0.03196529427815514
CD5L,,0.08322234672630109,0.014183519291339947,,,,,,,,-0.029905245530992112,,,,,
FGF18,,-0.018958200207820304,,0.042280848707667684,-0.010962785406096924,0.008160940001129421,0.03995249308401772,,0.011268464353211974,,,,-0.00893045739135695,,-0.06755756955450405,
ADM,-0.12022474715489974,0.06485942938240002,-0.02411237702108624,-0.08887675156758665,0.016560505695359405,-0.08808270325117086,-0.018467621058082116,-0.06988095618378108,-0.12840676322928313,-0.0134154460479225,-0.09469708365956488,-0.1797618355489986,-0.029153053574456522,-0.023311447773041716,-0.18128112053162262,-0.028969602458914136
CCL15,,-0.015722024123674985,,,,,,,,0.019550024882360312,,,,,,
GNAI2,-0.038944020882011675,-0.0776635055726315,-0.036601749574451094,-0.016397069683921475,0.017343905711804882,-0.0084691561468481,-0.12193077792245532,-0.21873819324719387,-0.01043101081211466,-0.01735927638348184,-0.2310295946960304,-0.039638000234225056,-0.04463735213634631,0.0154300554109423,-0.014346672786909894,-0.16684641053954866
HDC,,,,,,,,-0.09611536655739204,,-0.007028234836359668,,,,,-0.002595756624397095,
COL11A1,,0.011189026601611654,0.07688078893014613,-0.00292517984889908,-0.019448050645345993,-0.03520337773999326,-0.13457679929861577,0.0365976133927001,0.000732567350238358,-0.0280762828248747,0.07760809429746135,-0.01842337827786489,-0.06974937156021789,,-0.0603780198972822,0.13529350004372145
NUCB2,-0.07624101052364358,-0.03338328869146527,0.10645944877472481,0.022159259358414778,0.04582973321979586,-0.08312908611912959,0.057707898866498866,0.001434058709757547,-0.032142463843203725,0.03891299953078163,0.07402420024896256,-0.024373673851281186,-0.05975004368198745,0.08068710955788086,-0.012130607030041186,0.016918385224247535
FGF16,,,,,,,,,,,,,,,0.07245061429064423,
CXCL1,0.011492794470806589,-0.0052666054032460404,0.05747543979890151,-0.03385557205994253,0.04662175201918312,0.047280423591764986,,-0.03935480306924051,-0.022353062394382724,0.032709744596642575,-0.02946389822771276,0.012804590668194327,-0.04051794297776064,-0.05375420005844224,-0.08745292402672199,0.0025881546107559966
VCAN,-0.14450999637389278,0.048118938943612445,0.06601002771303215,0.0812684940277274,0.027686758319190454,-0.01692059916539681,-0.12979548752483244,-0.18348449544371787,0.0017774942479461728,0.0038610877210186944,-0.017949530987270614,-0.12952438200731417,-0.15312047452063957,-0.03599854315798326,-0.0774041919633041,-0.1811181669930746
MMP7,-0.016694218903922205,-0.0724157345046775,,,0.006311394851623254,,-0.04968051228287413,-0.023060973137171453,0.039006223296886064,-0.04065309942258948,-0.03854830834878753,0.06758521863015218,-0.08844819255098527,,-0.03475058340130542,
PTPN6,-0.004046173632160628,-0.013255981966517968,-0.001388509197845493,-0.03261343667323932,0.026962451943107743,0.03204205815849457,-0.03964374213309425,-0.03603638194371854,0.02939269302364226,0.04332666094872441,-0.06103675992702092,-0.013925402471713864,-0.013848528390385948,-0.0003291399886480398,-0.04674452260706549,0.019171817701323916
PTGS2,-0.006678795307771558,0.0036903617727842702,0.009632916239557787,-0.027329190567878858,0.030068418068504937,-0.03142775925642695,0.04308942434300376,0.23206732377912279,0.1232039312536369,0.021099456264832735,0.016459108214204658,0.02298832803077602,-0.07049141647024856,-0.0002077030120107427,-0.080357300375464,0.1261114961886302
XCL1,,-0.006661664975683299,,,-0.011927902861294998,-0.018046413754546364,,,-0.007120915819331001,,-0.03841863102419216,,,,0.05860390900012865,
CD58,-0.06659006492341026,-0.006059551019824813,0.07588791834379156,-0.00509108666378239,0.00033184736976899827,0.05342530189168788,-0.07907042204427614,-0.16742065355610666,-0.052591091238891344,-0.006215488729199603,0.04345396238573596,-0.056288945879417074,-0.04795222194474253,-0.04045056226171032,-0.045982047938733506,-0.028279255940533887
TNFSF14,0.0578247069196877,-0.03681308423689766,-0.03887751681469725,-0.046194739357226414,-0.03960830814287929,-0.035105403233534976,,-0.0074126245171002155,-0.02370068645694467,-0.020554779345848758,-0.08596280678251984,,0.05133640405341167,-0.008812293901077094,0.024094664159700723,0.06393921639300375
CNTN4,0.012163376399549137,-0.03529207272646921,-0.04697083837745364,0.014548919239856095,-0.021436587393004268,0.08264799853864617,0.038840606602498794,0.20916531746768086,0.054536579627485204,-0.02740000655907624,0.14813099867074633,0.0987011885741007,-0.027374530289362493,0.011218775476581934,0.0944218531658613,0.1634347676978447
NTF4,,,,,-0.01508827476876798,,,,,,,,,,,
INSL3,,0.013104224131251745,,,-0.010962783255810552,,,,0.02747952495015763,,,,-0.020510192077409006,,,
BTLA,,,,,-0.0011608886771281065,0.05997939327838024,,,,-0.02624915625031978,,,,,,
MFNG,-0.00492729175411087,-0.08466406470288858,0.047703888127792554,0.061752170145828546,0.020622443523246336,0.03700434341641552,-0.03099554358162258,-0.11578616214286669,0.019486882568412765,0.04088415804849118,-0.08500083807897942,-0.009116559676631893,-0.04473789710010955,-0.026723220515736175,-0.0450273763102337,0.05635813767569858
ICAM1,-0.05867417951213201,-0.02361840968078746,-0.03984187661755466,-0.07890754254468135,-0.030824411659170024,-0.08045125386343044,-0.05289296605629339,-0.12464558389967005,-0.08486257630382386,-0.022296522391867326,-0.060563597501819534,-0.021095189780335578,-0.052824848406129915,-0.04167384175659726,-0.1072126746289184,-0.03790035661917585
PROS1,-0.05506026832374005,0.010068211751367954,0.0509115229069263,-0.023918473016704616,-0.02888552253435361,-0.06541557989333954,-0.06274602903743998,-0.1259091115717657,-0.04253276300029165,0.0014523541778037879,-0.02121680519451159,-0.005114421978102049,-0.06419885029940924,0.0050746156560382005,-0.08870157963392654,0.1381208600961
CLCF1,-0.08163620132329405,-0.04277979127253995,0.06007649112732116,-0.0023602340368542134,0.002013167168454391,-0.04303207776778474,-0.004363026150615332,0.0742033928198554,-0.06561166124521409,0.02372036373528958,-0.07563520812738231,-0.013722090783442206,-0.04305311122841136,0.004594337976338457,-0.1130457318260863,
PSAP,0.09928341369338484,-0.06619331713975324,-0.06719934184612561,0.01676359119430364,0.0144244274299869,0.005668638950836054,0.0773727181960621,0.042213232644662174,0.10387399583124086,0.00796409817638911,-0.12855277565091955,0.18447901013522544,-0.014222412801956956,-0.012545341061024657,0.02541073536682405,-0.07568100113337385
EFEMP1,-0.11589349312829658,-0.03544534906673919,0.06922977920531634,-0.0828585780674504,-0.020647095281063767,-0.13263470547393424,-0.04993107884889462,-0.1597152827354209,-0.003652252853111589,-0.0680649207663585,-0.21684013156716872,-0.06305745610024327,-0.06075410282468816,-0.053962744244583825,-0.15487315754586578,-0.11095119751521736
C1QTNF1,-0.12206536783363296,-0.004657769573168776,0.00516562000318135,0.012232535077865363,0.04487342668214361,-0.04946337580806602,0.03555655209235193,-0.08650251884978373,0.004830389489657825,0.03024406912274079,-0.0012745019263245814,-0.06009942611399554,-0.047846022787365994,-0.058397432554251255,-0.15621140175040382,0.1018917727224547
ALB,0.023300057587246455,0.030168830427672703,-0.03271043206347846,,-0.01946285653866445,-0.02726104357327406,0.014693319707533958,0.15106673809199653,-0.01460745903952924,-0.010956564401162197,-0.07773345023794122,-0.04136109525746278,0.10488616185274555,0.01887680857607704,-0.03276312723400602,0.06040662993378896
CCL13,,,,,,,,,,,,,-0.006876530952826082,,,
EFNA3,-0.0004921964858104463,0.06406874402213547,0.03173424752928087,-0.02143917943413243,0.02107432590053312,0.012329910531561515,0.09637306147770489,0.2323389099392777,0.036349895893023856,-0.013705252961653622,0.23482304691877587,-0.016016976654932145,-0.059367069395470214,0.00864841605457391,0.1743176084118638,0.2010991749590723
DRAXIN,0.0933570505461384,-0.02213376358924764,0.08169137028284568,0.04360104157099823,-0.05004982033774646,0.0060016379058367994,-0.012342514872420515,-0.1265834990540762,-0.11093431626598486,0.04266011744303083,0.03877290992075442,-0.04532632864935116,-0.034987148850344596,-0.0355349789584914,0.026423575067443823,-0.024064575557446007
RAET1L,,0.03129292464967311,,,,,,,,0.015215668485473196,,,0.0068300410455352616,,,
NPTX2,0.1338284634155975,0.08026339758302105,-0.055816919319279394,0.11677572670151469,0.0344796718016835,0.17603676084648406,0.1166862324760949,0.219595173595784,0.1294573071148879,0.015222847509237735,-0.12616358322735172,-0.038733121479619416,-0.0115858856379699,0.024923061960498955,0.015886316622232634,0.11186998944886478
FGF11,-0.1268903022598908,0.08868082828293351,0.04007998175226138,-0.048752450139651626,-0.026811444731839263,-0.041074985827476845,-0.08557709783211295,-0.11155887939641825,-0.04966989851697101,-0.042488722191476716,-0.008747960843534007,-0.06229264148044047,-0.049182752703420526,-0.05215395773066342,-0.07156175096550559,-0.05647245050781024
CD59,0.11269082932971142,-0.06991756492854996,-0.05961893040828043,0.0062700034875877095,-0.008882091996498488,0.11596065348561949,0.09650619048801401,0.14538812370021048,0.02218676162551744,-0.006509662525572761,-0.06016963483554184,0.18323550375158265,-0.011053605182293673,-0.01786186802781917,0.031023329869126086,-0.025407172291262627
COL9A2,-0.07010361769808446,0.024703548443293727,-0.08732681846740763,0.003735876889657603,-0.00647592078438201,-0.002297595786791518,-0.05326886157401487,-0.14185080123646124,0.016168963035689998,-0.03351444744454092,-0.077010434162485,-0.025924338360071686,-0.04908911846746715,-0.033916326552710506,0.04360302926703433,-0.012222195024502858
DLL3,0.1805984673427204,-0.01677571514813811,0.060147047357860146,0.056853942326830546,0.00700231962223735,0.02409670735533487,-0.056126045015765354,-0.049623017651515666,0.08265478514724854,-0.030843424872656906,0.15972525531471835,0.0862222547874181,0.07415098020669404,-0.12515889658765078,0.03469973217145683,0.085234591897367
FGF5,,,,,,,,0.0216905885113851,,,0.05889777487857523,,,,-0.0009040486563744248,
LIN7C,-0.009456610989085913,-0.0027137421163774505,-0.03943753743580142,0.014659616061016205,0.01843401237191518,0.007571845844172739,0.003677826322222826,0.005940150954963927,0.019366403837023632,-0.020566330305482567,0.10079992265288484,0.03832170049472087,-0.006356065100376661,0.004467102351706954,0.05068153618730061,0.12500430111895589
GDF7,-0.01725302302838204,0.0013418914526113787,-0.013460730900099515,,-0.019560805921531227,,0.011861074375263863,-0.055100037985177076,-0.01821699832202976,-0.020554778547089994,0.14940783037930788,,-0.016673588989643478,,0.006528520136814698,
PSPN,0.004571550446030053,0.0026205447434422533,0.05007669097859798,0.04521740018485068,-0.010719479126995175,0.11369541673032113,-0.009298135365836407,-0.05119938345797495,0.00784790524730165,-0.05991714987081203,0.021535665145788998,0.06456187035459636,-0.07534520715335956,0.01784864793600017,0.04099269176948659,0.035872975589925624
ANGPT1,-0.01872503259937134,-0.03052121309816774,-0.03129501759196655,0.042764624835270604,0.012948175622259047,0.06649062592844986,-0.011440011391320547,-0.11705855430197226,0.06299579336226016,0.04793887402918349,-0.11831746665805275,0.014205056344825221,0.013753261424525183,-0.0013176935018663894,0.09241229422696055,0.0004506544397904497
PNOC,0.16833145067222705,0.05175825852247287,-0.0537157294173225,0.032020041947853406,0.048716856211445815,0.16991809131036162,0.13663219630029153,0.24226681996297894,0.14809069379800785,-0.008703075003398437,0.24807934677518337,0.0461865307458805,0.07792657391043735,-0.032421517795330014,0.11753641029320505,0.2683127822132366
L1CAM,0.1780771095110375,0.16037787934964484,0.07048131469860881,0.009159296817281865,0.011270788803036356,0.009313920033776178,0.020526238135676837,0.1788751869149608,0.15459828855158855,0.028022965535450844,0.16467637781273958,0.17055733306962806,-0.13645580272333532,0.0878198014249209,0.1871745689934984,0.15190009547791744
APOA1,-0.037062911146625306,-0.0029660502764775336,-0.02851137848838497,0.0319805461679644,-0.017072723621797698,-0.006457848930006022,0.010267690391352531,0.028491984592057644,-0.03166033296761438,-0.007760881037400949,0.04218057495589515,-0.05228811456406748,0.009505541671152078,,-0.014698951755216317,-0.030864634200997783
PSEN1,0.06053955290368658,-0.004832191135737606,-0.04022565715321575,0.053920811494990145,-0.03953392520662654,0.09886778756918618,-0.005060506070797591,-0.06445012802481816,-0.03431776766976948,-0.014929339370862476,-0.10420432823085382,-0.027870325340259784,0.0065841277268111256,0.0169684929524392,-0.0003314736884406295,-0.04070571169480864
CALM2,0.13091930910735416,0.028983973389919374,-0.09476873342179638,0.0804645120576402,-0.014099220443367554,0.09773510765733033,0.16376225694949537,0.195507347433104,0.12743796207171681,0.06878901792763709,0.23382444736162564,0.18704099703131655,-0.01808505026349061,-0.05891240856403512,0.17510124081893433,0.09176547287341577
CLEC2B,-0.033082840368452604,-0.03397437855241887,0.007218938385331808,-0.03319078649427617,-0.06253223464988661,0.012493102043946673,-0.05716242138324414,-0.08329088883894308,0.01531668359593284,0.00935055730122211,-0.08544080905670705,0.02885975302491879,-0.081837741210483,-0.019150678278290967,-0.027923966238425822,-0.05780814209705479
NTNG1,0.14146941785563624,0.036160370036943744,0.012170457049923514,,0.003308922931235858,-0.013857100600909507,0.07265651073406969,-0.006107953480716537,0.05002294862728673,0.019740999618646244,0.076246836767286,0.12248648929645879,-0.012198015153421896,-0.021721458644257726,-0.032759950981588536,0.1372219460380413
LRIG1,-0.044963781543238844,0.03340020905549743,-0.0028875906583412498,0.07185410995242159,0.023235387821901425,-0.06541986155634301,-0.06019248567552196,-0.15797234836043977,-0.05338283719020323,-0.00798947806344295,-0.08560617238839219,-0.09640064244410546,0.0899461544775048,-0.045541006280726395,0.02457323548997076,-0.130292471217849
CPAMD8,,0.04800222759461852,,,-0.01296701643704525,-0.02291286453543512,-0.007981725706718765,-0.02786470267255668,0.062443896748304466,0.01676756488780978,-0.05640661047482202,0.12790483522186322,,-0.035894326985426626,0.029407743126291595,0.003638440145080601
GHRL,,-0.011669876163353826,-0.0015822051493227678,,0.036540697245689494,0.025768586510327776,-0.03596136948628319,0.027499837763602788,0.005585733696712728,-0.018745602452070555,-0.04134803204473449,0.032526269076885016,-0.018035723691105794,,-0.013934063593866342,
NPY,0.15706914320779408,0.038670761321416065,-0.015102706440484708,0.002612376063201697,0.06206811108056806,0.03347564588868987,0.09953315634259156,0.16486099393847425,-0.015279566105031468,0.005682722916343134,-0.044546943444149986,0.011513960516787367,0.02348638205915906,-0.017461023622016913,0.07389662673740104,0.013093399430018953
MMP2,0.019910882466415602,-0.04263361253355881,0.056697642770273005,0.09167361351195481,-0.028341460014829047,0.03316142389282365,-0.032338057638252676,-0.17416808383114815,-0.05059350300513692,0.015000683265323878,-0.08380985264730163,-0.10312721749204366,-0.004303176763266855,-0.060124884077427554,-0.015640239414820286,-0.0005774477569162909
LHB,,,,,0.03918709291145434,,,,,,,,,,,
PPY,,-0.04299150025656928,,,-0.004926597197355274,,,,0.022033983268045655,,,,-0.014098832522851363,,-0.04600413675087837,
ALKAL2,0.003193494651201728,0.012794468831484997,0.03757276542117821,,0.014670018162501857,,0.04411569227413505,-0.031593938265299666,-0.037575870029668605,-0.04984237590687092,-0.055953337292442826,0.025667669257319076,-0.02027352596303475,,0.04408062997785282,0.07900824300169643
CSF1,-0.1317274915514024,0.008993206734889648,-0.011377737039013052,-0.053537995340933446,-0.06895325986376694,-0.0966651812787505,-0.07061279645180782,-0.1295696364868995,-0.04552611640913653,-0.026978476415352334,-0.10880763407317162,-0.09661003949982812,0.0048535686630655495,-0.07188965419707373,-0.0011290574241073093,-0.07916338329245717
SEMA4C,0.010932830051445016,-0.00022234527210808703,0.05873679056800991,-0.04234583345593987,0.021339819884466992,0.013963033174508458,0.023250961663281444,0.0808443967887043,0.045439752733977525,0.03834041884448309,-0.03212332676231714,-0.0310939591241536,-0.010061516812025476,0.0022425624706695685,0.08183094891914104,0.049060598680295664
ICAM2,0.08404236499794933,-0.042156636494633776,0.03343392958845461,0.039997637617306785,0.08607331922098735,0.05827410082068036,-0.018354849116090914,-0.04746096288563751,-0.003640147858662957,0.019623070844277918,0.04185181217731884,0.04108669013044851,-0.01632719193336107,-0.066350776966071,0.1071841765361232,-0.025049105947328325
SYTL3,-0.04214948729109365,0.02443933731216336,0.07344025148069554,0.07179294711671153,0.025689498332607974,-0.04919767411164561,0.004976281029212487,-0.0707205175717707,-0.0003159336048057011,-0.012732113960685009,0.011811185064016502,-0.012929164014965147,0.015547927495690278,-0.04497101755141786,-0.02905467089263573,
