,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ARF4,-0.017509991041643226,0.00048786590887793307,0.043607260424598934,0.08951521412003474,-0.017685321461122533,-0.013943448464507955,0.10036304146510786,-0.06746830730987659,-0.01742115506036091,0.008170931382411586,0.12956689686120382,-0.13137817073918148,0.09872602856085212,0.08471254997555903,0.05162810794771642,0.06178826172714743,-0.009256857384900223,0.03999265120037075,0.08250627586774568,-0.031353827884831195,0.044954115238562194
CXCL14,0.07183325964171497,-0.037118583917963785,0.039948217375666485,0.003431071576529107,0.034234427082786616,0.0939588455216266,0.0403418427534998,-0.029738558645893386,0.010053046715244268,-0.01708400398106105,-0.0026924885437073715,0.19499246590101452,0.14515362133416151,0.16307220510554676,-0.050309500223203046,-0.017710241212640105,-0.013830322833970031,-0.0696287680436374,-0.0541739114700564,-0.04526367332041144,0.12072178495886457
LIF,-0.07119235644950393,-0.0519485849265277,-0.01745513646952648,0.07228397279681009,-0.009751712314241425,-0.06754769733041904,0.1675829339360757,-0.061661716343129315,-0.023304806776908504,-0.07597620248636167,0.12611341255470748,-0.009453860049432721,-0.005869033754559513,0.13103634287082827,0.003174421437684546,0.0068120627523010945,-0.03128712493507454,-0.06427370208665167,-0.003698917749498698,-0.06803121744751052,
IL17B,-0.022277865867722894,,,,,,0.0965119162661554,,,,-0.0116565042768249,,-0.005156239272777304,,-0.028464609602898625,0.11346275981368259,0.04080724965350493,,0.04447212280051732,-0.001122823352990782,
MMP1,,-0.013578855722902869,,,0.01515971840678119,,,,,,-0.05653623641855078,,,,-0.044971867143618414,-0.03011689360429323,0.027912812907132066,,0.1532459076033812,0.023332902284648387,
MATN1,-0.017552882021247163,-0.02892411415979714,,,,0.05466767269737422,0.001703326076411364,0.018797856769759196,,,-0.028224517909549034,-0.020895224556005766,-0.04581705785456739,,-0.019455593728494962,0.08429285006516565,0.0398490408501234,,-0.03544325829497798,0.06886619058265744,
ADAM28,-0.032032533307732584,-0.029444199917634226,-0.05313297525493888,0.01269416813584572,0.06878321739052683,-0.027667698178539306,0.11746074886356138,0.04251238963605671,-0.02828849034031588,-0.1337219420696392,-0.005766639776879528,-0.00027435445860994297,0.08566051304527092,0.12314243027541051,0.004744937509488866,0.05558657659021201,-0.03193059642172021,0.012618319178139025,0.03574736129338635,0.047633555680481936,-0.07844626720688234
TCN2,-0.02854947534540913,0.04564132874204275,-0.03527984848342842,0.0033787579124153868,0.0017201583994627156,-0.024057325718643503,0.2321375425213521,-0.0012791261522495587,0.01996988780304774,-0.04860666643041281,-0.002510679494320724,0.11174864338075476,0.02087965391500157,0.08175233042564155,0.057159916336150425,0.0235158739491281,0.015902213308140997,-0.001289714774570407,-0.009760078092781285,0.08986823053503547,-0.1081885956926832
THPO,,0.02659394631977182,,0.0009401637913808388,,-0.030397109543606294,0.060200262378859275,-0.006733052790923759,0.10849357278134197,0.10489620162426355,,0.08093375684413216,-0.0650106594767795,-0.0002404133901027325,,,-0.020601296808032195,,-0.014885615538934497,0.04971959063551895,
CUBN,-0.056562534904758724,-0.027017543455250967,-0.03322489618232687,-0.00253326134122252,0.03567954876321681,0.04197894932730884,0.1317676125243429,0.016849947438781297,0.009519751530057931,0.02541206020993571,0.08234673774743696,-0.030713174981881135,0.01564685813130447,0.07196292206160605,0.0810368220342137,0.06248628135238645,-0.004929363534851603,-0.003977746686257824,0.06394649995223994,0.015817958202299826,
TIMP3,-0.05511057534442058,-0.04226174529194455,-0.0025521184659681286,0.09847569235971342,0.06853730497965317,-0.04849291786626685,0.14242681273835855,0.03541346294125796,-0.03522069591401964,0.05335748423658946,0.0065165030472598365,0.012009251864783726,0.0425659384206317,0.03450540095424192,0.019921787475808604,-0.0567345791206645,0.0414160802470273,-0.048354207800816854,0.11393527545591603,0.09140317457027522,-0.017774464041303794
PIGF,0.04184164500686396,0.07322191998101785,-0.00582593980900918,-0.0028069865576151364,-0.03070406526929736,-0.06274712571293689,0.11155336733544191,0.016957181629809227,-0.045975392516083534,0.024949311292338096,0.1169075599928731,-0.0470543078956019,0.15870982467812741,0.05978398572512916,0.028140103405740254,0.03920693037439309,0.021695452385716504,0.06640614047882712,0.02246908977641914,-0.016739727070421314,-0.0036977723966304214
CRH,,-0.033757913784384704,-0.017311057519994615,-0.004187681745626891,0.039113831041282236,-0.0039046147371126485,-0.05850529909014754,0.0743196711326141,-0.015844709456716535,0.028279272559314478,,0.0802768695048222,,,0.018888777705573005,0.027992340973626902,-0.03622612741034135,-0.045016973955005354,0.01611937919968618,-0.006712250376784158,0.10770241344996581
BDNF,0.13385063394688285,0.07346759114424943,0.049016682966706186,-0.02950443350377629,0.011492073248615014,0.10772056749589158,-0.11360961184838353,-0.05825624384855132,0.036219149384954734,-0.0202243033799702,0.011939240208863947,0.04936267068381762,,,-0.0813612589523392,0.006197770904691134,0.0016197933003701795,-0.04163675606767443,-0.0345955383253967,-0.003711100179412522,0.2115882653268523
CCL5,-0.05758442194982672,0.06366981130975313,0.03425083605916064,0.018606400990299483,-0.01192462507843997,0.033672935098237655,0.038397910582644586,-0.04561563503502517,-0.040176745456881734,-0.08171195377307901,0.02276571695926633,0.018913242665436477,0.06716595355484727,0.049053678270438224,0.018869940697758665,0.098076444093492,-0.031918753303201,-0.05548540687308432,0.15108571658470488,0.12641517509844108,
GAD1,0.17227546804441604,0.004467270974101896,0.032199556145928176,0.0803853685308963,0.02478915969174248,0.1728491867481922,-0.04537348388671532,0.05807858661940373,0.037216401819534374,0.18004580647770854,-0.02110305569120633,0.23394584905336493,-0.034066343251483784,0.014684513842721224,0.04318898992075591,0.0598650090787459,-0.031574299367182174,-0.008103257467576166,0.058263718623326764,0.1421013866393223,0.23483250081564136
COL14A1,-0.03666865639236577,0.02255353121970183,-0.02160201526438297,-0.011468978607396164,-0.019907025911112423,-0.00201638064013981,0.09036322599529976,-0.04992927959115462,-0.031765238780949126,-0.09317641887456513,0.07609206824576294,-0.047787475969352865,0.030013937450072456,0.0031736844243287115,0.03622749460881697,0.016876969639073258,-0.015872038355866536,,0.12306663710920498,-0.02616695770614856,
HLA-A,-0.10120586243490845,-0.026140616022729345,-0.002078249555738468,0.01181254833331379,-0.051076969818564875,-0.15459685667889542,0.21725996840556286,-0.030183405627367717,-0.06993794776338608,-0.22965270785928427,-0.060626831271901264,-0.19391852392131623,0.03380291777641423,0.11814890231863737,-0.016683389066134452,-0.05945899154015844,0.008387107424334598,-0.01693320770448163,0.15613456467383688,0.15992165660912083,-0.023850824481051906
CD5L,,-0.01276865659694593,0.006746825960593313,,,,,,,-0.018210739951218753,,,,-0.04368148062391178,,,,,,,
FGF18,,-0.030544806899901203,,0.0663646370379912,-0.024032560977580004,0.02348934566039938,,0.01461450303249053,,,-0.039583881920189815,,,,0.057376632145678,0.16116232115640386,-0.028835919749415812,,0.026606674566935207,0.047356006359689916,
ADM,-0.16165907952938635,-0.07755094375151826,0.017708303702827003,0.0007082063295470352,-0.06446736356688701,0.004782134728640001,0.18814392712585942,-0.10710723442233165,-0.03552238144549812,0.0022373298247966786,-0.05254812614851791,-0.21965153485561673,-0.11863796878591633,0.07958816051466949,-0.030062671349093392,-0.11524264328631362,-0.04265328939652645,-0.046137800399147465,-0.01708931275963495,-0.09636714811042607,0.1198735459990742
CCL15,,0.07423283065807139,,,,,,,-0.005233975076509211,,,,,,,,,,-0.02527511238726329,,
GNAI2,-0.046073068783889615,0.03178647677324633,0.014683101113076838,-0.08270889328144862,-0.016742597652266718,-0.1264725560482696,0.16404643314159503,-0.10368152065100743,-0.021711325985906516,-0.18460520343194178,-0.009726571591092472,-0.13107693589771863,0.029944445636992903,0.05013509389324663,0.02845488670999964,0.02104532680720692,-0.030251874738198674,-0.06618272170862965,0.07740990121429484,0.041056894210869235,-0.14220932588207857
HDC,,,,,,,0.12716659815423575,,-0.02952230837467935,,,,0.004026353871488783,,,,,,0.011006874868461988,-0.014245370829675093,
COL11A1,,-0.03155007460197322,-0.052495226743837775,0.035920479536280865,0.005507787692004353,-0.15078939953403137,-0.0781495600331928,0.018306776567282933,0.022921881693855155,0.12694935842530566,-0.010160032266444874,-0.039462929429512496,,-0.02531043257896839,0.03173147422018954,0.03897364822494637,-0.030911171295721282,,-0.0032324045914058903,0.03899454172422796,0.15409882197697714
NUCB2,-0.03560330936280067,0.009894718770779862,-0.0032273625216666007,-0.00021307681490694195,0.007877893488035217,0.027155379912951614,0.08477505920534065,0.02285409128070378,-0.0697271559175506,0.021487746162486828,0.034095953717015626,-0.043705692745146144,0.012375572022942906,-0.006077187340971476,0.0005660173523040713,-0.0018867952059807977,0.004614985259880964,0.05383945997166653,0.024305457836741592,0.10130596957892718,0.01429602117975192
FGF16,,,,,,,,,,,,,,,,,,,,-0.05352263666889894,
CXCL1,0.03142184762876515,0.08214608131086756,-0.018570624808262246,0.01881150700651058,0.007555228801911379,,0.04924406513778577,-0.03742252961030012,0.0591353679237009,0.010878772598253827,0.036659047852991074,0.0670860271478323,0.002461037067066809,,0.007528147788587563,0.007707903695592411,0.03869625818849601,-0.05351772101161576,0.053272503946163736,-0.04410686357930117,-0.005856114331604468
VCAN,0.03049265448947174,-0.002324098297631276,-0.05331024794987226,-0.05458552715473588,0.014320594533587685,-0.14942386676227343,0.07972581678350389,-0.009793090778371025,-0.042837944879410506,-0.033150182699424054,0.0750045921749253,-0.20120036711785147,-0.1009461010438537,-0.0457049869770333,0.04183861919970317,0.027023426253468787,-0.08000511137613846,0.03251362857404042,-0.0004878092413776045,0.0626780628725522,-0.08605026528461358
MMP7,-0.04339392756546258,0.007653873663632336,,0.009664513242365837,,-0.045547433455618826,-0.0024860898478617447,-0.025129101461177944,-0.04263142884865912,-0.04631893141282128,0.10139299315294314,0.05723990329634544,,,0.007771709065502525,-0.008017465780716392,-0.02701320659523191,,0.07928810419156136,0.1181733246522412,
PTPN6,0.025001829873714312,0.011926634347322452,0.012911129614468657,-0.00019177774030385957,-0.002756945180451502,-0.043885289579640545,0.11161213617187168,0.007466658552305878,0.02381088623650368,-0.08545568272729594,0.10133284185407289,-0.015185980321917635,0.035067092128046,0.10815362741313041,0.017618772728659853,0.0839781940450869,-0.009718407018632646,-0.06316516368459078,0.0845098223372379,0.04061843560771593,-0.00662774303346987
PTGS2,-0.076021415425972,-0.0340620177446755,0.0031569971050195342,0.06906950685551706,0.035167271914161816,0.04397327732562561,-0.07329210012008873,0.04002167338156868,0.02167650496729689,-0.02919817137829744,0.07259594841052663,0.06775242575030188,0.025768951340344032,-0.025107055015499372,0.013698460883807655,-0.06469846604829568,-0.024198695150793238,-0.03708229182383403,0.03315233391232205,-0.04690326544922896,0.21788564079612777
XCL1,,0.02312955063846399,,-0.0036447546600178646,0.027404715472610423,,,-0.02040752053554081,,-0.009090081520743408,0.04763874562692425,,,,,,,,,0.132822225440979,
CD58,-0.026352875765489364,0.01551660656985392,-0.03368091399321551,0.06522649086815284,0.020881496820159638,0.025141457013223373,0.16137490125265,-0.04504306759429983,-0.038200455572712524,0.02900777711305117,0.07453353819476007,-0.06420022181980092,-0.06041064016786341,0.1002182907172016,0.04646162405346626,0.053845556095886746,-0.007192473891302966,0.004051352691408258,0.0627246498940387,-0.01689776444789505,-0.04533674415792955
TNFSF14,0.07117212243943516,0.012793225242918985,-0.01936854944179271,0.007662619244815132,-0.05685791167624341,,0.11203567918246153,-0.06233734863039135,-0.008267246838392351,-0.007818350481756577,,,,0.005093735603480664,-0.02691981939917177,0.04849715415655195,-0.008537173952014214,0.02368845316336853,-0.00862448912226698,0.04623117939021918,-0.041331961131757494
CNTN4,0.132210008995496,0.025891577440748444,0.04875579505790569,0.017123954994188877,0.03387272096617136,0.05920735165298482,-0.02954571766252938,0.018499648407726912,0.0319818767165132,0.2759056926258786,,0.16245771160954572,,0.12215677520326797,0.016426985073004885,0.03539751144241418,0.008805144954779647,0.08373774493911117,0.030627525287987723,0.10002314331630698,0.16966598616534587
NTF4,,,,0.028334134406016096,,,,,,,,,,,,,,,,,
INSL3,,0.007534605758054916,,-0.022878080173896455,,,,0.019073074412859627,,,,,,,-0.0012640188008918776,0.07201671167015117,0.17719508300052475,,0.015236228162669643,,
BTLA,,,,0.012509309113656216,-0.03443740295822965,,,,-0.02752653679342917,,,,,0.10020644994224855,,,,,0.016358225019643947,,
MFNG,0.008474521808557183,0.027093090556409165,-0.010805722420513406,-0.05914239337690148,0.042666358286660495,-0.050977899609619626,0.1369348700085613,-0.011716901645733743,0.023373608024481636,-0.07042292396902587,0.06657162303220886,0.025364926155287442,0.11817382424562055,-0.0017437886677275087,0.02966020698640863,0.09242261130636982,0.0949953537069073,-0.06597260532061974,0.07818011058945964,0.05065422052510537,-0.08319584758889421
ICAM1,-0.09354681962252893,-0.03906690526224114,0.027451671736580963,0.017500226025390805,-0.06526762242894495,-0.049356451494145144,0.18713465209893884,-0.008578946508925517,0.013998344165483574,-0.06460657123137659,0.0017903511612028468,-0.051013199179776196,0.04057900200042253,0.10317087007433431,0.0002633567340819031,0.006787261638931898,-0.014265850869636828,0.026202984304515405,-0.0268530751755546,0.05865341085308673,-0.00474069776553973
PROS1,-0.04495055652419898,0.019266530155156354,-0.08112802930742005,0.019597486665633636,-0.06064453122616323,-0.09264833976894855,0.20085086055479695,-0.08650638253791593,0.02376431774082703,-0.04143411546525467,0.03937908065650567,-0.03068041837365966,-0.008050016812233843,0.09670196745358228,0.03136770837783914,-0.0014893082667823564,-0.02241652708432174,0.00715814023404748,-0.028015691382456378,-0.030919028062379755,0.0014593527469299063
CLCF1,-0.03510420877344827,-0.006838531503975239,-0.016431681007669053,0.12783969378743998,-0.0005370634699109659,-0.027803365213983192,-0.012799234744645019,-0.08152514705998161,0.02486865820660154,-0.09528667294941287,0.029406722032694246,-0.05087565813827254,0.03923549061588781,0.07573982307611314,-0.017766108782504064,0.06121602282279416,-0.03758980984447233,0.04610190978208731,-0.004665387288057564,0.0021669157201654153,
PSAP,0.10067216162302402,-0.01060133752834027,0.028063570990328322,-0.0213357022971098,-0.04979193679390854,0.12802028350066041,-0.14436485803432808,0.07767395932808749,0.006958866199305402,-0.0713357501967511,0.012976301230246522,0.23411115856914344,0.014116278061036415,0.06220203125834851,-0.03463709109943341,0.0005100324661525897,0.014511721757336562,0.018818559257338312,0.005948405561029798,0.16036333286505794,-0.04597885376689082
EFEMP1,-0.09681618908465829,-0.04987700201196853,-0.011405584399502688,0.11767404053683267,-0.0764713294945431,-0.0880149226883183,0.11889793198171117,0.046056083149727124,-0.057109884774613776,-0.183839763724054,0.037607368346685315,-0.17780198457961863,-0.00488774380350576,0.15582006279750626,-0.0012530067191862788,0.045210911114956884,-0.03019603929187389,0.04620133382420754,-0.037013899208090284,-0.021292181287117826,-0.10071857606176121
C1QTNF1,-0.14248824233442442,-0.03718837586163471,-0.05157732305057217,-0.026473474196973372,-0.0048150830583607715,0.019011442184143558,0.15132401608877902,-0.058223121112656075,-0.015995699075049465,0.017187373032078304,0.05127782501323572,-0.09108079056072686,-0.010454755292599444,0.04729306483018215,-0.02133572550431732,-0.015653336440772995,-0.05492902528395296,0.1474049359544953,-0.05516838329039789,-0.05243612711858519,0.02150601512458226
ALB,-0.024844203764220793,0.01038814163977352,-0.012103312283554296,0.04086612394380336,0.07111633670077981,0.007920631476827339,-0.0269470035288075,-0.03163473459496627,0.02360765497192786,-0.09836084334343326,-0.011052051898651178,-0.020044709077591136,-0.032325436974091744,0.011562630069263611,-0.03406458026227401,0.1497231804761256,0.029642890959524482,-0.047678161468680376,0.03659842198403134,-0.05740092256715837,-0.014276114320197972
CCL13,,,,,,,,,,,0.08776245924614243,,,,-0.019983416276318652,,0.014199941697882525,,,,
EFNA3,0.007367505519280667,-0.0217129988252672,-0.014963904624398366,0.037387455029209746,0.05963257905474344,0.14155771925975594,-0.07808474421195408,0.07576783733577429,-0.034152216684103856,0.19291469449666304,-0.02176587822875258,-0.04327527523469929,0.0048777898684198495,0.02802193728670425,0.029956374695712322,0.018077466283560027,0.06446649265077288,0.06928643577360047,0.011989110531334576,0.05114722554125854,0.2349916785752212
DRAXIN,0.09566433867778756,0.0034921786779297708,-0.03631278793084914,-0.04345920530736584,0.031981774156623885,-0.059380983258006594,0.169467687877522,-0.05693401549444308,-0.019657832453400477,0.007730760922580514,0.10768600918867348,-0.1000341854992872,0.06287597085037032,0.17017205606357005,-0.04471257879887256,-0.04166739266442212,-0.04799196841493455,0.05022542632178427,0.1634319452503857,0.11224055234069952,0.09636897063801458
RAET1L,,-0.025815268105925063,,,,,,,-0.02354467838417925,,,,,,,0.15972057902765188,0.07090734769852106,,,,
NPTX2,0.17870911346727736,0.11442799362974122,0.0846559113341428,-0.054463194114986985,0.007394858226648372,0.1753900732653758,-0.14794162895307666,0.14317538196962473,0.11139318396494409,-0.06074266655409133,-0.010600934171175396,-0.10961227126735697,,-0.01334786505575345,0.05200949017304818,0.08889058041154305,0.04640192539357138,-0.025579445502786277,0.10998134603283276,0.14034098023888536,0.13523553316795708
FGF11,-0.08704601905011371,-0.02527716984967225,-0.01166784322606579,0.03226292845715065,0.026005717553928914,-0.12318186362378548,0.15714116479040527,-0.047393859877125626,-0.0084831184956828,0.0078116755429143364,-0.013926644779570436,-0.12482112922556807,0.05915382101650924,0.07455475828344396,0.04297429739079191,-0.029609448770466496,-0.048828630266503414,0.03527732808137101,-0.0007898785590345404,-0.005584412036486096,-0.029382141231925726
CD59,0.10590548536688503,0.06764490906082113,0.01275582650126544,-0.0827124929617156,-0.006521983507477222,0.02164054893392532,-0.15952171302616616,0.02396333887815186,0.057242324424436365,-0.06998708905513552,0.07926574555540812,0.18175931669423054,0.0503600447007064,0.08806147805026812,0.01852021297561203,0.033473813445139805,0.06278569925526035,0.06973655630118977,0.05465789911797517,0.1977913019257815,0.05656479346744549
COL9A2,0.004999438837634963,0.035685510033134325,0.02732952459701049,0.03231376740635178,0.012618531603942721,-0.04036333644017142,0.030432669113995177,0.041930462847003774,0.023498319676995616,-0.023577589594818572,0.07556309294038939,-0.06942379289396199,0.03199929324415357,0.06752553410970605,0.021181031848387193,0.06605035638392569,0.009407688734584045,0.02536694269157864,0.04322852936365752,0.03941798402221346,-0.030966741391026956
DLL3,0.2534673129404564,0.051681778132847404,-0.017971852851555538,-0.0866301423068297,0.005715944885876826,-0.09925994358257173,0.05551086973847161,0.02585581242242019,0.08138545163184815,0.19482620022047376,0.025014065365257174,-0.03915654561002412,0.15850003927870476,-0.011413553806683092,0.032109196965416205,0.10108767398442459,-0.018109548043477225,-0.11920070500907587,-0.025649181588946034,0.06526998699051027,0.031018808008010136
FGF5,,,,,,,-0.03207077312555675,,,0.05239501072569552,-0.011014118737474342,,,,,,,,-0.003088760540434196,0.024436026458002774,
LIN7C,-0.012733992154041952,0.023426926302341076,0.01825168432937915,-0.015291855403042466,0.02388137633216504,-0.008700677340436447,0.09200074513819802,-0.027684849319154426,-0.05369853247082361,0.07061556478810203,0.06206720734028423,0.06603211740476389,-0.049183408687351604,0.04257219315435407,0.00401242863476934,0.034466784135392024,-0.005340257154106503,0.028965165508418624,0.05286386157915037,0.0724482113749637,0.08747427882547312
GDF7,-0.01755289396656392,0.02206031654963311,-0.016269517227729086,0.09175813195214949,,0.050458481234085056,0.08912129748088432,0.04382255095451875,0.031151166466782017,0.045723650631959524,,,,-0.00411215075963538,,-0.01566366610274519,-0.019587676264001916,,0.09837405459385871,0.07442283659257812,
PSPN,-0.04677235554546841,-0.02923022033057594,-0.0293133647717591,-0.018675041965638763,0.040260897775067174,0.05503119011194448,0.040141765336041205,-0.03189512163015574,0.05253855669955117,0.02930083048993077,-0.016838570002921334,-0.001321539388209767,0.14981726259588188,-0.00721896715292824,-0.026867262032099933,0.10161274772855115,-0.02131915926300269,-0.06377887196489178,0.07008881717247954,0.039552086971526956,0.11362333420096066
ANGPT1,0.11797095243568685,-0.011989914469938873,0.034500257093109554,0.015031756092906046,0.02300232325187871,0.016654738152394478,0.19575014165963478,0.013350296466117427,-0.021855475121515255,-0.10174543797083106,0.09254174649603962,-0.022103253055608663,0.026562768007796042,0.037959641367828305,0.05221801108108981,0.005982139039050614,0.06060302368024289,0.0027249172226400126,0.09899765766142711,-0.0054105705184513755,-0.03868586540020559
PNOC,0.2179926135708134,0.05323674893948599,0.07039761692511798,0.08080643527200722,0.012422633063829106,0.1552217496658827,-0.05895302352760919,0.05652366563095903,0.017009718308406828,0.19347071552451925,-0.024611086717286224,0.06941646890112865,,,,0.10690231560082808,0.02736777062802029,0.18071647017814674,0.12273862203941494,0.1513567501438101,0.34585830707836773
L1CAM,0.2546946884491974,0.034461481573317534,-0.02326905869028867,-0.01876603368995083,0.07903962178761718,0.06586112439672998,-0.01420321396100413,0.0676335217770147,0.059443320570991186,0.15189836858802466,0.014677152490264538,0.3059216539811943,0.11508964647322308,0.10883042634713155,-0.04931009160402734,-0.059920086567224445,-0.06124245468644581,0.04743653031237955,0.03560231917553057,0.1909382303260283,0.2353517393405948
APOA1,-0.003146406437328946,0.032705186153446635,-0.022531097220478503,-0.054454057879184586,0.016304033570027607,-0.02747002509342487,0.025742931455359774,-0.03016083480460337,-0.017297060294611893,0.028723524262944725,0.04434686733736694,-0.02852024117313219,0.004812680385386595,0.12081092875871252,0.05575964909677661,0.016180654923421012,0.011266949496829486,,0.06576115365735674,0.01068851815142138,-0.034527180503784706
PSEN1,0.039988328047741134,0.017044238484730693,-0.0069193438344668555,0.02387669108577099,-0.042692908079190996,-0.04129032214028964,-0.06929555104581622,-0.014909099661911868,-0.022593964753027954,-0.09174283150487153,-0.02842359847145364,-0.10054086815994306,0.041660004334014976,-0.04654421121964009,0.013267466440605414,0.0038800876686509787,0.027727210208849197,-0.10107637304115744,-0.07522983690637072,0.042342967416354925,-0.11220730907675185
CALM2,0.18563018206960383,0.1135580433142866,-0.015298313213429757,-0.09140429415831013,0.06194361252637804,0.192912828987885,-0.22723440533075528,0.14247341940976543,0.08699076128904534,0.2876477127677432,0.10823101874286241,0.2377584234614452,0.03079435692886641,-0.059911482992610586,0.0308286616738859,0.06051452951111119,-0.00707868165587913,0.054669261519324254,-0.04959990395677563,0.015080296861856392,0.11270802936293886
CLEC2B,-0.09297932268477141,-0.03868660200891075,-0.02448716048441751,-0.0019203066088646363,-0.0028501357557455176,0.010937781056092367,0.23931290755807264,-0.03225193604407987,-0.012774499647094597,-0.06236357471664407,0.04721178594579517,-0.009426498617790505,0.051434254293030626,0.014428176380169147,0.04386943572697116,0.029307965678013716,0.020229780632833243,0.08324613827194542,0.13593735234332469,0.03343810475482328,0.008392808600028947
NTNG1,0.06511416977168388,0.005159786425352812,-0.042601681339306176,0.017942193371681795,0.014969360338735789,0.04948148777961229,0.0628529050310992,-0.023183027075706915,0.007724493348243984,0.05390644627224345,0.04150121744025366,0.07331670183195865,0.05395816787400769,-0.04264815486668333,0.0388306178622649,0.07934470693252295,-0.04001293002752226,-0.05685446432467517,0.02549164132558313,0.11498440172794218,0.09386628300626257
LRIG1,-0.007338901061364078,0.04917818707163325,-0.027556363207209708,-0.014236968765138015,0.010783036886268658,-0.06637782452856825,0.1212471995072551,-0.07245316685648381,-0.025453991725005395,-0.11914649968184354,0.0003593691112860807,-0.1237152925754978,0.21505542458792168,0.08591341251222673,0.02500245540086899,0.07833082520498806,0.054676777597682885,0.09619724527596903,-0.0651442136572638,-0.007492371723787653,-0.003954191440850514
CPAMD8,,0.03009702723284232,,0.040346916189305256,0.0035953225317158824,0.014197039297868025,0.015084749595952723,0.020621144734207106,-0.03989661470922155,0.02153482154450062,,0.056952001133806385,0.04442206927086344,0.09550873301035741,,-0.017596863860640948,,-0.0460966742647978,0.05760698453677945,0.011650902099980133,-0.051130192610962355
GHRL,,-0.007977990967803055,-0.004588790965880077,0.02346063239080151,0.017136572983670235,0.0025897268156010516,0.04015384462001299,-0.01735553345088033,-0.019657832453400477,-0.03788262276739368,,-0.026667966405369385,0.008229705038346453,-0.002176263069841765,,,0.014288735275350274,,-0.01651710671725276,0.07220821810622992,
NPY,0.26574208161008184,0.07430188325432109,0.013097337008448208,-0.00605183270290303,0.010201824269008846,0.07329488148127072,-0.1274908852346053,0.015531390807779842,0.0007917565859812969,-0.00290605728050209,,0.062226327285148396,,-0.04948163848346209,-0.0023697946151500764,0.08075003577554259,0.008528372841637877,0.03869016263541515,0.10075648255819877,0.02590378830632397,-0.045663063888838895
MMP2,0.1243446409689293,0.05326128844127923,0.025398804833883057,-0.01559310722815283,0.009544760052720628,-0.07229898654975121,0.17204120826142474,0.019365225316521614,-0.021981993873586982,-0.04341509089575346,-0.060785768137314254,-0.16457278936864292,0.10912584697068226,0.04897808520014581,-0.0005103247994989328,0.060641521470858564,0.04236496314838813,0.11045740487582262,0.10275151157214796,0.11770532601079665,0.004929256511717825
LHB,,,,-0.011952153190314988,,,,,,,,,,,,,,,,,
PPY,,0.011746676227703525,,0.02499605051408353,,,,0.06568522848440672,,,0.023408728218690264,,,,0.05820456229919631,-0.031995374540417676,-0.006795277810432519,,0.02037568429756754,-0.023141242420987345,
ALKAL2,-0.022943077870298305,0.03370247215146592,0.08709433963644825,0.013391197717313062,,0.05137166873050557,-0.04090412027241423,0.027054378324784512,-0.04138811023180549,-0.048457720967567036,0.04000141076565016,-0.04361498562858198,,0.02917650512769072,0.030955520954245003,-0.025955813028783463,0.012909709868024644,,0.022049515134920074,-0.027507225029108764,0.113524991432994
CSF1,-0.1584024216867928,-0.06809375905724481,-0.06503263415583052,-0.036804596936315645,0.01698186229040171,-0.09912734088467684,0.14546740148740855,-0.01782526029718771,0.002404499389738834,-0.12344456640387198,0.11605816758345644,-0.13387955658349632,0.020224424550615933,0.08071987417684658,0.07947696190565019,0.021692370348422522,-0.024616427272457376,0.0698942877990268,-0.039582591806391995,-0.02514143780149015,-0.11236874124759409
SEMA4C,0.00872572763470323,0.05183705157722083,0.04131930366912476,0.0222385525465688,0.006271317893359382,0.01097547418938507,0.0905955943083172,0.03162372406444197,-0.0027162552163240237,-0.010132510068119207,0.042569310370490894,-0.04557544575408361,-0.026451775832517708,0.07137763201567543,0.011409946008605837,-0.025324450694453028,0.008626210298191434,-0.10037213191576123,0.08569759467197861,0.10838572946126962,0.07624334853650895
BMP8A,,,,,,,,,,,,,,,,,,,0.06490430092083353,,
ICAM2,0.07902068795582293,0.07638210473726004,-0.004508708001022639,-0.01474001279268687,0.06401765283145425,0.008259003629795116,0.10684311793777623,-0.006232907910621011,-0.0539237884624715,0.029020348510776596,0.06387287440765387,0.03493065718717302,0.08162091372904548,0.04589914257239444,0.006223624369993985,0.10368078527782709,0.04876813161416662,0.018927801862906535,0.13425242953535987,0.09838872386392696,-0.0482308914703487
SYTL3,-0.02748848795623649,-0.06638544840782563,-0.0076510839410396355,0.04312416774153861,0.012853643530117975,0.005137010259884576,0.029809955408792724,0.010435443347899762,-0.037309301229413866,0.012391458175943481,-0.012004968590944765,-0.015810709516416072,0.1213595360266945,0.027961993440238843,0.029392363233682668,-0.013519166327303083,-0.042219760658661475,-0.0577532585655074,0.03463983318182395,0.027374406759965084,
IL1A,0.10359163889005855,0.08125288605943722,-0.026057368999595893,-0.03152075812775017,-0.014757946793616725,0.0015923685843266923,0.06370924985228835,-0.06386655181667535,-0.02762863426020922,-0.10988342224056179,,-0.04016057606887558,0.10569947244469749,-0.050855557427359685,0.033376772347211744,-0.030696932284934714,0.015180725013507736,0.21238032744872498,-0.04714475779440033,-0.04945213126261687,-0.0664401083193202
