,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CRH,,0.005707823571960434,-0.029092437210483955,,0.0059670138243053394,-0.027251646933001705,0.09066414917520528,0.013437562505265949,-0.01973357421101197,-0.037260355404383244,,,-0.05735943446953536,-0.0010481799285749862,0.04477489001763718,0.018075680111038595,0.06899232785045539,-0.005746356712766624,-0.07858770906376757,-0.05774379455126487
BDNF,,0.006376829890915337,-0.026024898015791387,-0.017113439073525423,-0.053076797264411654,0.00449550024129056,0.14954105148301225,0.00044024495078221046,0.04049501598928611,0.018637985246528155,0.0073084734145534395,,0.07389769754652753,0.04712304118532144,0.04425028394477462,0.03132913217633505,-0.03465235377027746,0.02087482194624517,0.0621738515477127,-0.0704200299058433
CCL5,0.18463223521079394,0.1794131409384718,0.04764656579995531,,0.04723888678611367,0.17570340978658258,0.004879642186042989,0.17615317919753176,0.17023336291589694,0.143897196965753,0.11611508525040377,0.023273675297421963,0.07743459632090097,0.021840743583256862,0.10973271714687541,-0.03505735973572836,0.08455919942701441,0.2902143236869112,0.12494560954547602,
GAD1,-0.04504269600127762,-0.004280883671387444,-0.013889455059793195,0.006858349670763929,-0.045165723068158636,-0.03210675162570784,0.11107511249035672,0.04531908252870541,-0.03904528113539932,-0.06905503533578512,-0.06557494864640132,-0.050748150723856876,0.07922530496123535,0.09355750290086465,0.07881734797611589,0.018598804698317123,0.006440231529328574,-0.04515484377694637,-0.08244098776545565,-0.02660591352596436
COL14A1,-0.014786693176560312,0.16322527543602103,-0.00862357558353817,0.05471538945186361,0.01596648655626099,0.08343913004398547,-0.020461175574111205,0.0525187471325216,-0.026011000420487533,0.09702723870564425,-0.03557637630713079,-0.20259480759933324,0.15853713378713302,0.09118572197042907,0.07888827785909164,0.1915982474459952,,0.2245647211433206,0.11341317861869968,
HLA-A,-0.01568372668623204,0.11608804305871027,0.011504026640329497,0.08374109770716696,0.07453449804914235,0.14231308810226373,-0.059650100503698913,0.14188622374585932,0.08441268358825836,0.13191520650045,-0.03323737382641111,0.037624433657245146,0.12575226481671983,0.13299756439058047,0.09548954201602032,0.2449037331282645,0.1367912959526354,0.23802875112179567,0.10012302846491716,-0.04034966288822261
CD5L,0.14673517296048366,-0.036084098928833776,0.032182702533820315,,,,,,,0.08306597906688203,,,,,,,,,,
FGF18,,-0.03264958754536692,,-0.0528555497002721,-0.025387447514795596,0.040141572012830126,,-0.004869676112994036,,,-0.04826690598833634,,-0.024004272714578417,0.013760213997025391,,-0.033783032573732316,,0.03443150410979949,0.033957136640737025,
ADM,-0.01972374948133496,-0.01717500186895162,0.03747952665822328,-0.14069905330384166,0.02959004540040036,0.10245946759525482,0.049494189503691596,-0.058321314501237134,0.003344991971799267,-0.013260142044213066,-0.11613841657124761,0.046264937799696024,-0.02089058299189628,0.05820238163655725,0.07136169468921796,0.18790756599380196,-0.030275741609319565,0.0965926292704301,0.10426967566905948,-0.10834400131975866
CCL15,,-0.004232967266693509,,,,,,,-0.01416706191506933,,,,,,,,,-0.0060908116768678845,,
GNAI2,0.05257734884616746,0.08527813541667383,-0.005762219977766168,0.0021040083722370473,0.009054967169944594,0.09865867253451446,-0.06316907626198265,0.049054042869703905,0.04499194682502593,0.09462511333519523,-0.024344683851220274,0.023393961208199802,0.06451367434748372,0.0755908771469484,0.06690494084490921,0.0379882859255444,0.05104041961990549,0.18992416231212175,0.07297757069398494,0.08256174432538209
HDC,,,,,,,-0.02702834195207415,,-0.024174374411065035,,,0.12511596239199713,,,,,,-0.061645902186354504,-0.05243451468821922,
COL11A1,0.023273248950496137,0.09561910637317077,-0.010108073681571511,0.045304559961863514,-0.038376484722872785,-0.05401551226394518,-0.030927889162879644,-0.0441998380423655,-0.005281653668997003,-0.044661519558443344,-0.045102051194183417,,0.06212297619776093,0.09320066219968354,-0.004456215586871047,0.13511907853640093,,0.13987291326559304,0.002525071363668817,-0.052486920080619
NUCB2,-0.014079731119659223,0.00428015303831966,-0.06451626941907207,-0.07073202854470041,-0.0456470263276296,0.015393225722162727,-0.00018033997188224033,0.050069123738522514,0.06603000996844499,0.00552433954395522,0.07054533221068642,-0.03593706285374318,-0.013619601681786499,0.06676810962987098,0.03450429039931925,0.09624167433325309,0.0778383353996687,0.1570148382603007,0.035347657011792946,-0.05395226938832141
FGF16,,,,,,,,,,,,,,,,,,,0.07463966846485212,
CXCL1,,-0.026936001345039182,0.03536783458235971,0.028422016993043243,0.07029037238349992,0.07576788573959238,-0.01530965237995581,7.249245168775872e-06,0.04534541066628906,0.014098600392709607,0.0696442904327415,0.011254920178558534,0.06765796505298599,0.08768390477789834,0.01943633739965871,0.09131267846729285,0.0003473718030199496,0.08118431454880198,0.13894594940536092,-0.03521934617830715
VCAN,-0.07432255044568153,0.039245160137255444,-0.005053472369982608,0.05671256614822069,-0.0195748079763743,-0.018738660137944767,-0.027437981248577967,0.07121436162517353,0.02350728521507953,0.03706538642035579,0.08688465285613932,0.18342724357967796,-0.02842135363225421,-0.10061412375984229,0.011753109074158987,0.07251570618959872,0.04219306932106683,0.17792463040664921,0.0802432187522233,0.0473286677693044
MMP7,,0.03636208004184433,,,0.08880577229237836,,-0.016362258171754653,0.10014182683803508,-0.03490879200862484,0.015828257649862263,0.06747149245795966,,0.12040791562250351,0.04927308966221178,,0.173891885056842,,0.26022863977235106,0.03897764061724226,
PTPN6,0.0692446084771071,0.08438092121529565,-0.006104333243188922,0.1458992792803156,0.03672145135063907,-0.05376518863081909,-0.05280759801573487,0.08426080545211607,0.05517076058226989,0.08327920532476327,0.1007770177019605,-0.07680617389613502,0.15812466145004656,0.03187725446477128,0.10374310461165501,-0.03322567522957592,-0.0306001787469514,0.11046722650854246,0.04645987206098223,0.020221888731150755
PTGS2,0.0031247593336725787,0.030109480551991637,-0.027852598622190125,-0.11615378532709394,0.019868732017354333,0.16831089342342417,0.11297554425723484,-0.026976722882638655,-0.030923396551611762,0.06691264720624995,0.03695227614883964,-0.0023339954393466473,-0.00855387478478629,0.029727323510121775,0.015124786355114434,0.12408371901317142,-0.029096076579324438,0.07125637938417281,0.10775416538335847,-0.06703742049468746
XCL1,0.05248399197058156,0.08081053974318063,,,0.03865682262599989,-0.028515711566789406,,0.0646723786653684,,0.02751610453256803,-0.0092414855199885,,,,,,,,0.01789428702867644,
CD58,0.01758569670575109,-0.001479334290731885,0.06897657182449661,0.11419456031442589,0.02891512155134489,0.11827268019503921,-0.01522645702061829,0.027640743513883077,-0.027088650959033372,0.009368435290320356,0.10675816850452939,-0.023724592099364443,0.14834037622267707,0.08967546192995451,0.04532424255505893,0.05994467986227655,-0.029592945343843803,0.05452341085186223,0.04930756795640057,-0.017469424462334317
TNFSF14,0.02934554736388696,0.012003054979212285,0.009227171377747399,0.06913755325998124,-0.01752874619596946,0.07397052451179141,-0.03409316952102979,-0.01789907423195258,0.014426067808239757,0.08694350048268747,,,0.05704634459737921,0.08064550391626595,0.02400618121306909,0.06923092324055193,0.06130103504131801,0.10090028938839236,-0.005089490861849856,0.09780681664999193
CNTN4,,0.02889431192723328,-0.012624708263477285,0.00610788381201286,0.01522331451771818,0.0028988619267028976,0.10019776102928944,-0.01314637632078244,0.04941766681733856,-0.05619402604603973,,,-0.035537346308218025,-0.01895947630037835,-0.04433295942132091,-0.05335785608452506,-0.034327323753790634,0.08916736399921033,0.04930813217509201,0.046531815653385745
NTF4,,,,,0.06875761591111415,,,,,,,,,,,,,,,
INSL3,,0.024593272362460596,,,0.09601065509331044,,,-0.02517288770532849,,,,,0.011687010213541047,0.0018650952593365201,,-0.0003651556698634104,,0.131573937109936,,
BTLA,,,,,0.0796406924519859,-0.005041311712921981,,,0.14200860020499464,,,,,,,,,0.037300093556070765,,
MFNG,0.03812719253364809,0.027701997249037647,0.02777334383204528,0.056462731506398356,0.014828322003504344,-0.017356465718062215,-0.03425825222387229,0.05930131668854189,0.09621358940158069,0.10549027923116451,0.017293422177272907,-0.12426828600616381,-0.004003412211007289,0.01853591686240637,0.025078864881882098,0.009161383011495291,-0.03574191303470637,0.09377446675660975,0.055854221478522544,-0.041597104736990485
ICAM1,0.0233249315382152,0.07348066050787007,0.04515902497548321,0.07920833836674812,0.09218802001011718,0.17661937559498112,-0.030614144187569126,0.0694869248888546,0.0014710592676431327,0.07128035315605326,0.005551513644899561,-0.025105938362348926,0.024143898517404956,0.08685725744914126,0.06285599566061799,0.03923561799839537,-0.03667405325544893,-0.0012356841261851644,0.06388423625332568,-0.05486189364857755
PROS1,-0.035432894357159746,0.023691688283159238,-0.003058167793189941,0.09916925296625151,0.014840621001258145,0.16566890327889078,-0.04001637893465376,-0.07489319652514814,-0.03063617641474597,0.0216789385946149,0.14785146323543555,-0.10199165188670889,0.1112648258979106,0.11129161822063587,0.0262418727618038,0.14147591520934458,0.0396252207181805,0.06558319952426059,-0.054520452524551795,-0.01812507752301569
CLCF1,-0.015225962821496087,0.08289981535357831,0.08523684093309145,0.044487468225212476,-0.009450717928665904,0.1590057126380258,0.04349345888596871,0.03802007329068523,0.03688942548546249,0.05353350840888507,0.04695108369095201,-0.01420250603410534,0.06493291195412815,0.04419358025442821,0.014126288648088247,0.19834685652952685,-0.04188192332250613,0.043671854997200915,0.14994103440477194,
PSAP,0.14707720471205718,0.11430001801095509,-0.014435645147242835,0.0977820046896633,0.06380064572818753,0.04303775693785971,0.009861256660075764,0.03900976925468521,0.010547136325602408,0.09358811535757916,-0.014195133011669749,0.09746808487189347,0.1282387425357459,0.14734100195884056,0.06445017033358082,0.032873569050314445,0.02347800070196205,0.09414715501229805,0.089905546332186,0.04714858295658015
EFEMP1,0.010276696096466682,0.10448188159922059,0.014357549066346032,0.14211703174567183,0.020910191591928817,0.1457064326381952,-0.07148299895690226,0.1048563340950615,0.014588001600279656,0.04567167457195587,0.073812727101346,0.07147526779514876,0.14227343363873043,0.14264990226607138,0.06098708381197105,0.12699058580674932,0.08224521138758666,0.05060305790700896,0.1120981636613993,0.013058704072582488
C1QTNF1,-0.04198263257550314,0.06461841480092387,-0.04775223473353062,0.022036269181016244,0.02015618103354702,-0.017092789106092014,-0.041666824966313444,0.04473982386748083,-0.0018461794614099813,0.02457014629061979,0.016048949864763656,0.05923351883993666,0.11168110580928314,0.11072728383643708,0.04715922221248166,0.03428843860856237,0.06326383967975914,-0.04284356429318963,0.0730971981959799,0.06322364076129264
ALB,0.022328861312971956,0.027245504415067397,0.03427885272599344,,-0.045071779712894944,0.03384547835092351,0.05989556462953807,-0.0005291226716969029,0.09156979387988949,0.012841214400237885,-0.06519017815400713,-0.07726244321666415,0.039454001173401795,0.023167190599068077,0.031110594544570682,0.015130189306826311,-0.03968033714355122,0.06498432808610051,0.032572581050688915,-0.062286114640690234
CCL13,,,,,,,,,,,0.03691405334025328,,0.06968024811129081,,,0.2388030853069464,,,,
EFNA3,-0.1116734453445307,0.03850788543831207,0.0303249144649848,-0.027631938434572522,-0.04138799399641826,-0.028055514563177692,0.06886763662419153,-0.007555056627752725,0.0012163154570904834,-0.0008310255346986911,0.01464450912450994,-0.00935941848023449,0.03689466701749179,0.021087324098372,0.03314697957382061,0.0058836078356447295,-0.03661864411545219,-0.03578118809715835,0.06119036701266448,-0.036665352586042366
DRAXIN,-0.06013227015210462,-0.00822152422625116,-0.013463510714019201,0.025315836359403984,-0.020171476802624,0.07117560773685663,-0.03015402504995341,0.059580370471959965,-0.016096837544250793,0.03988488935332909,0.11066505841854428,0.053360371214844556,-0.004295065381447459,-0.0018407732952976622,0.04831387517253054,-0.03812512013863746,-0.08430880043326362,0.06807675740720458,0.06078337761600449,-0.04970926618931184
RAET1L,,0.1061281367439516,,,,,,,-0.01927958557385135,,,,,-0.0028608463446610955,,-0.03260375225052689,,,,
NPTX2,0.02634063727003136,-0.0016058270114645626,-0.04066308109379353,0.13056789655957238,-0.010540780333127449,-0.03835062556633935,0.086364594887855,-0.020459874981096873,0.009027093542076793,0.048624530029216934,0.0437140319371372,,0.13766188593019055,0.059726636129804764,0.032775552958739275,0.20394697480038582,0.07098574253564167,0.16750114177644382,0.0447776397930628,-0.04812602875154882
FGF11,-0.04698616034491466,0.04443143154485175,-0.003765581579251155,-0.024846998572390585,0.03457277258907438,0.04136103962427701,-0.07513730178689093,0.021095116943971766,-0.03648504017556716,0.04047198707115011,-0.008173778151899088,-0.05898255871864329,0.010318323053800208,0.056427558232175885,-0.004464241944712251,-0.020031804190022044,-0.05841577605484454,-0.035835364659982535,-0.009477511846694429,-0.017495166466502544
CD59,0.14183580167847765,0.07859924520612006,-0.006862023541808375,0.0787675293750254,-0.013151554917511429,0.06566237615720205,0.0917153652188197,0.10221039787600462,0.028743710322254985,0.09476453851309603,0.06862498552656929,-0.05515590465273301,0.19530529373916275,0.13542776828740644,0.010844215454874302,0.12560386683902866,0.04214354865932047,0.16830962604301108,-0.030805469433664627,0.1068125394182076
COL9A2,0.0029865418866026213,0.02434166029533812,-0.030349066855109772,0.11176668268471512,-0.028382653729489823,-0.11273509648583528,0.0033457464277427667,0.019188396098872032,0.06282449028208767,0.06505338963417971,0.06237328929323832,0.014231125982279524,0.0013495158576139893,-0.04146270523990692,0.0835262357574461,-0.1698410148414041,0.09440636450539314,-0.06540948703782866,0.008782667217439618,0.08798363891679588
DLL3,0.15198448584123087,-0.025937204050782967,0.06200311836916262,0.09722722172336681,-0.01829968363607389,-0.03859123931098362,-0.014263893045685578,0.03562416348418629,-0.012182611247520701,-0.06087598154295901,-0.03895987786397692,-0.06067302907951331,-0.03842466643984195,0.0007958352076768074,-0.015254195536425026,-0.20049953261923986,0.09729755901370785,-0.13399045139937638,-0.08467174544457583,-0.06362082682300464
FGF5,,,,,,,0.10552517886464292,,,0.12447706099711976,0.06243014680333277,,,,,,,0.11407156525180412,0.10056378549811543,
LIN7C,-0.005228216450494474,0.010456319767694022,-0.01037853252803571,0.09811809033588043,0.024072843174939625,0.004599488102171917,-0.027973206800796607,-0.010588660422348458,-0.06074744674346444,-0.007089641861649985,0.08301622452700734,-0.008133462914830806,-0.046708413074496344,-0.006663192096494956,-0.04300273597959758,-0.038583333302719444,-0.012504499657739001,0.06281137760185045,-0.02201737062155422,0.008253158793400122
GDF7,0.0009475194819830332,0.0067342252460953975,-0.027342056246182623,,0.01663882706143187,,-0.03909466618881533,0.005668933245294547,-0.001315089304620819,-0.04715767058964617,,,,-0.011957166652339254,-0.01885695289387201,-0.027712539337818136,,0.007365221514760588,-0.01820654197022151,
PSPN,-0.00978997578081984,0.10484095123845791,-0.014922706492341488,0.03743885397691669,-0.007698399437506863,0.006770602089497575,0.006723995249075664,0.05727651366546262,-0.012872557300752896,0.006504781876800726,0.07106317345249864,0.09324863698208723,0.05201738568988139,0.07144513786980672,-0.07883519552153845,-0.05030975336887173,-0.05308021669134087,0.010114614653086692,0.008772985723137495,0.01653751573905855
ANGPT1,0.03565288035940446,0.025169089189598395,-0.024648227176532946,0.05802972365381509,-0.01519586231990754,0.04195622515951138,-0.05932754435905352,0.0015565587422795104,-0.051455644740508816,0.008769653956854218,0.039872552326464784,-0.022483577769914755,-0.009934351449341749,0.12293582801550615,0.023989215394404108,0.10984824953839364,-0.03158098025239695,0.12276011258812922,-0.0017702248209402742,0.016497015013800558
PNOC,-0.04379835500992545,0.0389182732526791,-0.031177581970759653,0.04382876639122561,-0.07873224567807001,-0.03390614949095873,0.08850044537850771,0.002589520274971342,-0.03198961511006787,-0.07071498371590527,0.013129701513413557,,,0.06915218153783918,,-0.03944743367221393,-0.034652372506511896,0.07075587221623672,-0.06595933779339558,0.026117586278355944
L1CAM,0.004986009986560007,-0.009167612751628562,0.017181487588194114,0.07518076645936603,-0.05587805750181658,0.07875994548114988,0.058077345191284276,0.003936805141636737,0.050398531316508094,0.00806734501794332,-0.005129587890746572,0.048368643073041624,0.04243286290610706,-0.0031110334159279,-0.012066448350420884,-0.03803432152083144,0.030557899676324468,-0.004671990501779895,0.002467907405020152,-0.016931268228304586
APOA1,0.019160999045222334,-0.06309224762950198,0.0054718382831312,0.04646369403849756,-0.039536747170290085,0.03562275915209056,-0.046772577993028364,0.05358247595946051,0.012309911576537987,0.013687412264290818,0.03189993097935066,0.014328230109727657,0.010030682539837035,0.020569130105044967,0.09178514202294771,-0.038858918461750505,,0.029213765521767066,-0.04308083026993063,0.040733661904404216
PSEN1,0.06198674504262124,0.03093233381358218,0.03658319719570942,0.013756068907340602,-0.03968243529688857,0.014820092152934271,-0.03561377950731589,0.04714686817861823,0.013421746306314656,0.05202883507405924,0.03704687856677208,-0.027407257356300452,0.04016825684433495,0.11222486971786265,-0.036738904488507626,0.015163324580134412,0.14773171486436082,0.060105435309465625,0.03750466308723515,0.034658850799390795
CALM2,0.03584735732433522,0.019962485398774977,-0.017996646107489057,0.08012818191502423,-0.039753077044020535,-0.08433657013451008,0.024022487968182914,-0.04083049109629099,-0.051254732241796774,-0.08737315929168347,0.09318780449468993,0.1174768325361242,0.04199279512828938,-0.032800665488980134,-0.09865664688635813,-0.16277484206200132,0.036992596041869795,-0.25645271956357196,-0.12677278408955664,-0.05675610908425255
CLEC2B,0.08438176981954605,0.11062403161307302,0.003803510643781345,-0.0950390234420615,0.021802546813061954,0.12508857357480851,-0.02138054806782644,0.04051223412072544,0.024585175412222042,0.1361389420366952,-0.011557025573469272,-0.08547245050219593,0.016448137556322465,0.03373996256450427,0.054421692546677294,0.07290272007246491,-0.04636761924098832,0.14442824721165953,0.17490964337377882,0.10360694590863842
NTNG1,-0.08996581917469844,0.036178451069075225,-0.03026030477570833,,0.0348502984977146,0.07193985781303462,0.002953881535149444,0.04916870172982116,0.022466098234657502,-0.04321433173244335,-0.010933716356712753,-0.01646076414121869,-0.023042563242701385,-0.01449446723168091,-0.012979530315322103,0.003658327062158934,-0.025633825236636536,0.01718140130043881,0.02433387624912032,-0.05900591497570231
LRIG1,-0.023471398799504863,-0.029581896560474844,-0.010444402762426962,0.14365397420360457,-0.009588306862171847,-0.09747654986849427,-0.05458259791922292,-0.04335144015514856,0.0038796263472624486,0.020328042914639684,0.027933185149321357,-0.12324375734270247,-0.034347276044929535,-0.009152043888936116,0.012482528240653133,-0.08325636597409358,-0.01776261222744535,-0.19704186037780153,-0.11450789264950609,-0.14620026291201435
CPAMD8,-0.027289745149640523,0.04301638446800502,,,-0.010610430261034361,0.017900387375757755,-0.019770607957244092,0.013090707094011769,0.0031494527672996857,0.041214778103535195,,-0.0031024534923509727,,0.03723040739972558,-0.03686594770012149,,-0.038364138206654394,0.08298838182133984,0.03719630595507156,0.041536857625131665
GHRL,-0.03208430978936224,-0.03633996813726814,-0.025337659890098504,,-0.02936298027122626,-0.023329695225959974,-0.03266980429210945,0.020539315599352438,-0.016096837544250793,-0.028612533261697715,,0.07324438879034621,,,0.07057390341402378,-0.041622191223919316,,0.0719293209600524,-0.02093447752101676,
NPY,-0.04003512120288937,-0.03409497669878673,-0.040253935701048876,-0.020361039655285282,-0.021815589147977987,-0.0953593962310941,0.11550296643803559,0.03193497556132663,0.017282832895391894,0.08338317490925737,,,0.02248033049064042,0.029541363017343784,0.011337873521480956,-0.06282683309115669,0.029915788815712673,0.049134047260541186,-0.09869730823377532,-0.0015838526823074189
MMP2,0.07689975856077037,0.05308825263152993,-0.010525178390245964,0.07488307725548582,0.03020293752686615,0.005407952232579532,-0.0628757485525333,0.056327283071924514,-0.012043729525149852,0.04850687757595605,-0.10735892942620433,0.08094532040110888,0.10062723596218438,0.058407229074689024,0.09481758528689059,-0.09356698455643968,-0.06343899642631101,0.14422076875785747,-0.03138355940002612,-0.013651172900930271
LHB,,,,,0.055715589400723825,,,,,,,,,,,,,,,
PPY,,0.10955869065626167,,,-0.026108990130276153,,,0.03891335276536826,,,0.001261609815509346,,0.07032114689639672,0.13871709166978943,,0.015170320658162394,,0.07096905659641718,0.029521846063139574,
ALKAL2,0.0545217749123806,0.07252373746149719,0.006944836848803689,,-0.025772869810940326,,0.047076442671142374,-0.002243516145916825,0.012062766110052806,0.03410397094207541,-0.026469284706492766,,0.0673759081911167,-0.047061400321126816,-0.0023770335652823125,0.021249826153708462,,0.06425093125873421,-0.0038396419909620355,-0.035801528507758265
CSF1,-0.018112634770591655,0.09534681149651052,-0.002484667788479053,0.12869548243967213,-0.019341249383624682,0.08840540696945487,-0.05034711128556311,0.08866421865423349,0.015028785862772585,0.035143440746409564,0.14372395316998549,-0.12232000953888353,0.12881584882893568,0.0190903835018881,0.11992962352012511,0.01386313545926722,-0.043988572222465244,-0.04050850151244122,0.10196972156450385,0.11596205020630791
SEMA4C,-0.012759337841136866,0.0463304953198515,-0.02474995855409097,0.03349916885498249,0.01372571641523148,0.05385278202711789,0.017176343195429194,0.02304220543918038,0.008793211014502273,0.0319649866494272,0.012524660886848442,0.09071803153410381,0.08055837699550081,0.05965283915143919,0.035205487496154195,0.02810565399627273,0.02523560110134135,0.13292816018171386,-0.10517722816455434,0.11120544544801031
BMP8A,,,,,,,,,,,,,,,,,,0.013911936540608948,,
ICAM2,0.012861582513287886,0.013463435506624703,0.032545188139074525,0.06680348799088306,0.011922114934566998,0.03907727622261377,-0.03128392251378984,0.09993819250503941,0.018242207422172373,0.07011150677939408,0.037389767878782974,0.03245878409464255,0.07916269459542694,0.018994794796408376,-0.012876822339816305,-0.07925295966345255,0.021366320699111603,0.16911131727175072,0.019517718172702616,-0.03771363655057703
SYTL3,0.03133616992261017,0.07899323045729047,0.0015454616652235823,0.06535570033042613,-0.02570021336047693,0.04846553899461769,-0.028189314604323196,0.05289572366074433,0.07705055507000931,-0.032144233053978434,-0.07568687059008947,-0.040311957343313436,-0.046595221418901295,0.03632935140687529,0.033333048332686584,-0.04167012818406934,0.033854451849363185,0.1522317794804618,0.09408078975187245,
IL1A,-0.001529291744265139,0.034270392082800666,-0.0031602682568631977,-0.10288499203962705,-0.025075997030810974,0.035768661822554566,-0.015791613193596087,0.07330433753378612,-0.01248930373817856,0.03177521773621511,,-0.09038702603513153,-0.0302783218036077,0.005014417723863257,-0.021383142474238333,-0.038086776815843694,-0.05445122396792622,-0.018301420113483728,-0.013604659734309302,-0.061477018638391966
HLA-G,,-0.0068719091515333395,,,0.0042039907034199814,,,,,,,0.004323754928725356,0.010994466402198718,0.0875908481068443,,-0.023224276228746704,,,,
PGF,-0.08612824543250153,0.030457422154000907,0.006952492956304536,-0.0922875759966153,0.038275568888859156,0.022986634689037614,-0.03604731496144808,0.02806074873704111,0.041016650463460654,0.016230385942030537,0.1538875286040458,-0.002774627758964605,0.08244801673040524,0.09093169333950163,0.0020323032754855828,0.029526981479120962,0.14560322633020317,0.2021533445774389,0.007957942895532758,-0.05516015837229509
LGALS8,-0.005229375010405197,0.061286008851263646,0.05661327208524525,0.09047794189246885,0.005652175927797006,0.03424692562418393,-0.021270618753634028,0.026292251479629797,0.009330700423162386,-0.025927191976928613,0.038784603318353796,-0.009584439445310393,0.03944853437549297,0.061932171401130505,0.01386742467162923,-0.0191089090182243,0.07230742172267349,0.10780994255441609,0.07134587007913079,0.09645266210623073
DKK3,0.021443905120167174,-0.0378745652936395,0.01751516757126085,0.1546888910340668,0.0035356964453330387,-0.10337026293746224,0.0861935700833479,-0.06836339858866626,0.002402234734566341,-0.08432900884858366,0.0023229538612748995,-0.009107599713539454,0.08090014725404766,0.09639693988296333,0.030236544172019958,-0.09331952789394968,0.027352395941319097,0.012196628673116848,-0.07751507920115952,-0.012307583059830218
COL16A1,-0.009133669319407879,0.03513459817111588,-0.021521399659476116,0.08926778590820701,0.006550383230309505,-0.04405964960889075,-0.014111235483577208,-0.043953125740025904,0.044880816381835234,0.03897162909224511,0.10392913481133373,-0.0018372066575760143,0.06279994047010895,0.13544688652642992,0.005332259670189777,-0.046093742489406384,-0.04703454630720314,0.07863310750322901,-0.044262832008269776,-0.01161061800402313
TPH1,-0.010971535389753104,0.015546833738105408,,0.06205964765004751,-0.026569104005229046,0.07674379619495351,-0.023502264879028883,0.03399030684075458,,,,-0.054566202585990604,0.1010535574351718,0.07668318082490197,0.03393627575535312,0.06025451001702537,,0.034201997227789147,0.038886157676298314,-0.030552796327348673
TNC,-0.09462679746738024,0.10542430292990564,0.05784045534948331,0.05903954500743673,0.014192957762056719,0.17821334941349506,-0.06008689941161651,0.022740994653601056,0.07003273881581966,0.02965521029664516,-0.035642171424843334,0.13861058409559804,0.09635712591986767,0.06526368175120399,-0.010264571664132952,0.16766467525081696,0.08929494767305365,0.02414454799667534,0.07209930403869912,0.10013457158776715
TNFSF9,0.03932344101720691,0.02171558498793974,-0.03669951758518541,0.018369882725691414,-0.018699172566182247,-0.04460754846655754,0.07781377727305053,0.01907610138918538,0.02502923364355558,0.0010646363906094696,0.04840281148669057,0.013368017067735855,-0.01721173583429506,0.007863141444555617,-0.014324027042131256,0.07435176968560317,0.09636084913810757,0.004243590203781255,0.03365437516966528,-0.06584749763761338
C4A,,,-0.021627272191280637,,0.007867651811536085,,,-0.015836497627131713,,-0.03087379363795511,-0.009890631337227717,,0.011922062100019976,,0.017617122106493483,0.023574333976350604,-0.0473172625640257,0.04617885072068695,,
CNTN2,0.17234273344928214,0.02317911166027575,0.0015197501185343863,0.0015638432028821409,0.028726194516651028,-0.03606830212464664,-0.08045967264267294,0.08300558050870159,-0.033164480782720156,0.09344815482148523,-0.003060869817981928,-0.044838393914184434,-0.04076251725503666,0.024747876377506937,-0.056503466458640794,-0.09705886688816502,0.015686962842782086,0.03145992629556062,0.008501150830733245,0.02662224265438903
F7,,0.10622867107211771,,,,,0.058060689573465496,,,,0.023782400913966013,,0.012872111286619595,,,0.012238047481712505,,,0.024241349524651498,
LUM,-0.012051022352335464,0.07123147286768693,0.011141551003048969,0.09471248796079172,0.07027187109031585,0.04896028765533528,-0.02275025442347681,0.014176758972429577,-0.0730659677227687,0.05602187963568863,-0.08651829295627364,-0.12571422865824708,0.14652348739910692,0.03463011615237632,0.05520599516957052,0.029820011559849726,0.024032590288213196,0.2520124560148821,0.05530774187414352,
IZUMO1,-0.02607620361797962,,,,,,,,,,,,,,,,,,,
BTC,,-0.02759413433898183,-0.03384283977389461,,-0.04362797975872617,0.04260873369903136,,,0.05950258697183646,-0.03762671186563026,,0.023136759324626634,-0.044285318518475704,0.0007079099904987368,0.10160007218289425,-0.018362475883667066,,0.024884151797378545,0.03489120972660704,
APOC1,0.22749248314380985,0.011208860393837701,0.014009225691225173,0.048528064500128906,-0.034757184191170895,-0.13793426001737094,-0.03873654878926613,0.08946410292602433,0.068492567415403,0.05838361277138109,0.061244861698522834,-0.015070839942089194,0.00646508126744933,-0.06114874800980036,-0.0031996875843816604,-0.13070220941619237,0.09120060475046406,-0.19567070996155878,-0.048038673761459774,0.10206792189257052
PKM,-0.01839965001135045,-0.005669431675480536,-0.030572895705360394,0.005568209594031882,-0.045264475639169396,0.09212774095155468,-0.004785949238955477,-0.09432143330974786,0.0243270476044221,-0.04095817066825208,0.03213808310010568,0.08359316703934642,0.06549714703141135,0.10059735319953814,0.03181415693221453,0.19770527874449548,0.07202982769370113,0.03474928157841417,0.10381002821326857,-0.1154683008571904
TNF,,-0.0024054981663307368,0.012618297022277618,,0.10908452574093186,0.0051125921165899365,0.024783096345996337,0.026359544893322682,-0.023533220741003648,-0.0021877284651085475,0.058820430938936956,-0.10464002222507283,0.022460023692614104,-0.04658481375937832,,,,0.03443159235898716,0.02074527382744043,-0.06889827018823708
