,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CLCF1,-0.019207055247036912,-0.016882278063641128,-0.0077831962215445,0.07326141931644228,0.04303796443659293,-0.0351528174371518,0.050198706945461025,0.027027851803850617,-0.05330269823635169,-0.02806922487544487,0.06546721851903246,0.004429196811744691,-0.03545520411982443,0.11763973203837004,0.07087851880425337,0.042324136695591597,0.012131940442146048,0.19830894497251692,0.20134714270723492
PSAP,-0.08738096255697422,0.05837736450537515,-0.053065163467734516,0.07572989337007595,0.10802009228837536,0.07192267295189679,0.08124624372350626,-0.09973546278862515,-0.05489291620277202,0.09219558771174961,-0.11001731587944252,0.16191575713466164,0.14048973362246012,0.14690288039734414,0.11876412201255417,0.10953109224388374,-0.016253902096657773,-0.14032879223682285,0.08705609733713579
EFEMP1,0.06508883293664527,0.036119529344506775,-0.05736671777325119,-0.10142234938746762,0.03829507422817961,-0.024297026636583677,-0.027221831772687048,-0.14702896180490613,-0.11428908159742464,-0.027440348168399728,0.03603104126278611,0.02969979582703734,0.08744802394418912,0.09244190826552079,-0.006406846801069608,0.08869549556918102,0.08630666168137813,-0.09825198976173795,0.2375881011978745
C1QTNF1,0.15783933887930124,0.04403830041388108,0.03434155323836912,-0.0076491121643589175,0.014122140252026344,-0.07799025339915953,-0.05257850827801002,-0.004249927380071275,0.018468630262656445,0.040225319175513835,0.16256743739599347,0.030184837899631417,-0.027647124489749812,0.19376888890910157,0.11825071831791541,0.10517635404420783,0.02130733202407583,0.30773005435534917,0.2608399959618963
ALB,-0.035358162426552944,-0.03234219668247841,,0.010540228830700906,-0.003421317671601537,-0.03617229046703427,-0.015394477495486279,0.026818226173815327,-0.050084376601808527,-0.013758515077810288,-0.0069429790936843885,-0.0447895597346536,-0.05784560501388683,0.03646351088728054,-0.04245342261426177,0.021541493673244184,0.010876134705114972,-0.03307560977983177,0.09353085338107996
CCL13,,,,,,,,,,-0.026222332595970413,,,,-0.038593229184554725,,-0.028790326262265034,,,
EFNA3,0.20004905969820314,0.05123095718515017,0.02186997393787564,0.08989982344773116,0.09379555300767606,0.1239949547300653,0.05090023959116204,0.06157575390183668,0.06531793930116342,-0.024480715094312842,0.12286243482718427,0.09254072114698844,0.2197525916859857,0.17073078380725287,0.0837485388938316,0.019899011615472546,-0.000544231052635587,0.06941541971966719,0.012777090336117297
DRAXIN,-0.24064970227827134,-0.05249467367104176,0.005785783001642989,-0.043528331530226706,0.026666899826899612,-0.026737431804578247,-0.03091284700480619,0.027850545791743356,-0.031724292838554,0.0021978205186475954,0.16434347368241,0.10620844246248591,-0.03309372004477127,0.12468227170771502,-0.019850335680390213,0.09864790855191172,-0.02477659826135339,-0.09800172891453396,-0.019817231398917876
RAET1L,,0.05541758026928839,,,,,,,,,,,,,-0.04420033026384336,-0.03541132033603578,,,
NPTX2,-0.33427441843776945,-0.03133496860045032,-0.07194728731712055,-0.031633199851753314,0.019560071985996446,0.0770567133810178,0.07800515589033227,-0.0869637488117841,-0.034086978878799606,-0.03168382630359576,0.17432088503834448,,-0.005637038269442757,0.016278684277882063,-0.07063024177556364,0.03524497472737106,0.024945719401568187,-0.03158429964525483,0.07574363882412655
FGF11,0.24387250561404777,0.10344949316920038,0.10624235100845573,0.06960749352842134,0.01990258014709244,0.010758613579600937,-0.07049328412564453,0.040077752488758014,0.10201818622598804,0.020845821263379475,0.2271567668627984,0.16860228254477935,0.10775154999549778,0.09747011311805429,0.07909127784930213,0.18591941291284747,-0.011173720906433444,0.25435666068442797,0.15483537929147145
CD59,-0.3314436572800655,-0.11521621854564773,-0.09083279181619809,-0.04097280029055254,0.02135440335799062,-0.011969570200996142,0.0912257499885812,-0.11718443603383576,-0.0032521730048603753,0.004168422357774436,-0.15290534412193074,-0.05147606713933385,-0.1761063347463579,-0.0075366366339727885,0.011545086611146364,-0.08748439360380579,0.009031987170535253,-0.2753331120893168,-0.19739782780682322
COL9A2,-0.20886769760867005,-0.14661445415804952,-0.145231275417844,-0.07875979282146499,-0.09917143258378444,-0.01382792552570321,-0.010255327105417465,-0.07616720143950621,-0.08198773072302357,0.010863340285055393,-0.04154475141066653,-0.09212191768833808,-0.022804842123524544,-0.09915772916760347,-0.12933528029768906,-0.0996998990565816,-0.13104586760091264,-0.24604102080675994,-0.1441838556588349
DLL3,-0.27879274737799614,-0.17578319403710416,-0.17944630290780803,-0.07985186861307433,-0.013927773437458862,-0.042307776722660874,0.043851849227533726,-0.13039075164342087,0.1153230493998746,-0.017630431383398582,-0.09714077487243827,-0.12153961057046951,-0.04937273777574102,-0.05762377228539591,-0.12568441494886537,-0.1015283750604481,0.08747569125904632,-0.0845720238338852,-0.13432991697824698
FGF5,,,,,,,0.07941648462989766,,-0.022287320520823398,-0.03319359924355824,,,,,,,,-0.02167742884796693,0.08509478351478457
LIN7C,-0.010689301167164676,0.0542885552062231,-0.052528892237119124,-0.023559892494977797,0.003647839411924769,0.029705337149243744,-0.02158115970018235,0.0007354510395135848,0.10635094520546123,-0.024955047482145033,0.028879375141811204,0.06959557542875079,0.0626409658388398,-0.037923376105829985,0.016446464566629564,0.029784408819954374,-0.13023175969088327,0.08720011372942577,-0.02650262135254298
GDF7,-0.05549049979247401,-0.038961697828023584,,0.01061960259429423,,-0.03611823536549919,-0.02192851724181955,-0.011201415068126235,-0.02764960649335033,,,,-0.03076427818767185,,0.02309511169415804,0.0029872487916988576,,-0.035179193618192724,-0.0473387041355012
PSPN,0.05896998719678529,-0.012261725016475126,0.006007321618961478,-6.495574313255098e-05,-0.01503796497616661,0.017781708150851394,-0.03730705903405367,-0.04864488042542285,-0.007685751118526381,-0.020842258670550992,0.01857689451462551,0.016366702757314028,0.014040312188988956,0.017802904601480096,-0.02506195695791909,-0.022201183401282628,0.12699304078799376,-0.00949691948167761,0.010938080168669826
ANGPT1,-0.08631641505624828,-0.0280634628512579,-0.049342010257869245,-0.05212646000242361,-0.06056420142728905,0.03990454430465318,-0.03072141052141449,-0.09956149571146687,-0.08009411451070625,0.007806693049679903,0.020846798591900688,0.04257655966554241,0.010245962950586506,0.053992438651287604,0.08190574121873291,0.028766208928994477,0.004305953677779358,-0.0007252957911580528,-0.004713134479938892
PNOC,-0.16292032604209258,-0.00030991188394935876,-0.0729022189128921,0.03784677418195088,-0.008840003106515497,0.16043132343606348,0.06571786214430987,-0.059981465203325535,0.09122473824191718,-0.013758515077810288,-0.029209011692232986,,,,-0.040293111256448653,0.0015675221048737514,-0.043902181844002505,-0.021481277367804124,0.038423627953042834
L1CAM,-0.1137868825924737,-0.00891227635813842,-0.08905154830584924,-0.021989778495321483,0.0853361479765611,0.027528527393868067,0.07207281703624657,0.011137940569198751,0.10533310361638056,0.027839834468389252,-0.038622470106314075,0.07620776594929637,0.06600413436541891,0.19015149319872587,0.1303256696991922,0.20773330595628897,0.029308048879359245,0.1431237846277167,-0.09258345869752053
APOA1,0.03968270428278597,-0.03732168195538111,-0.06679802812776406,0.15230951604257262,0.005881809929183663,0.01919139867006696,-0.02623512061750008,0.02159161315380193,0.016316564551328884,0.037323005284852294,0.003726788609427622,-0.0365472841111066,-0.0327912011249871,0.06600476570368245,0.043668311900984025,0.007529901032649485,,0.013946435143030289,-0.005483987185615458
PSEN1,0.08149037851984166,-0.0023288309498783913,0.09084295031442209,-0.07237112754833656,-0.004483239962391375,0.01380620679067746,-0.06782942520235168,-0.03083104817872542,-0.07291082468686104,0.02793685872773487,0.028356705447746725,-0.01453884810591642,-0.06888897933492419,0.01324358799303318,0.043302875100616256,-0.030656276280004908,0.0226518429208761,-0.052979866668745615,0.06561660580856658
CALM2,-0.32915024571040374,-0.12405779028112503,-0.11565894167821077,-0.09873422574467877,-0.014400143081765298,0.11530120493001275,0.07818080946286729,-0.1226845930354982,0.1564805473317881,-0.12531320222949474,-0.1202084529556635,-0.09213110243679434,-0.15352534903755266,-0.029170673771363412,-0.05132261287091409,0.06617544299829378,0.1551906929575101,-0.01595405164266043,-0.2479891344156145
CLEC2B,0.16667797365391346,0.0882394277129221,0.11778007223032229,0.012406411844852203,0.05141520292457864,0.03838056760524192,-0.05033298134877314,0.05559221922597167,-0.03665875202813921,-0.010298028560196343,0.06273140787361713,0.08269575485014752,0.12079550615366515,0.06464315797180867,0.10042036568022607,0.012961665615627716,0.03733113393586231,-0.01732360505750061,0.0840509509906485
NTNG1,-0.10717035768628233,-0.08418531277998136,,0.018730585831128996,-0.0157053682765439,-0.016000954703144155,0.05814990022243645,-0.016818440297911453,-0.03601394527409721,-0.022546233705302173,-0.004548264939434811,0.1285704720675815,0.13250738755068925,0.04980250352169283,-0.09530237388836293,-0.014003478518055322,0.014188741941625576,0.003075454937467071,0.1240356789793733
LRIG1,-0.25818270034307295,-0.05516840049309271,-0.11097871635935733,-0.07017934325905763,-0.1472569653394914,-0.06786394277682388,-0.05932701838825,-0.01849815831433837,-0.10017847029961362,0.06053559251249312,-0.061889968090154214,-0.08995718626652892,-0.031078963815753445,-0.10049081590590152,-0.09081032013351754,-0.20321546602703736,-0.029648779424560075,-0.04424405899322817,-0.012845816109777785
CPAMD8,,-0.012882165751235011,,0.07806249947639948,-0.012098705110428118,0.01596606936283553,-0.011089495313192218,0.10023756957248396,0.026224519304110426,,-0.040836738620339666,0.008455028881922615,0.06349133680070425,,0.015914564589546362,,0.10608327573969312,-0.04535665028309534,0.01575372839788441
GHRL,,-0.07225514988187806,,0.05782803387247055,-0.009851497109450215,0.027368740349514056,0.0624091674211072,-0.023302349846328084,-0.024856735007026894,,0.01543691900947201,0.020409634539522672,-0.038327868538210914,,,-0.04004459079267432,,-0.0697193230441464,0.010805714133374398
NPY,-0.14172248171813664,0.005412283071211509,-0.038831635176966126,-0.056143325905388036,0.01166692140325903,0.024690046292253142,0.06395739943578843,-0.08070650898185208,0.06265805708131687,,0.033973690694723016,,-0.0407132080876544,0.11975173596422074,0.02220642910774717,0.04411080046939434,0.16306569026665185,-0.013408433606956371,-0.11253678639566644
MMP2,-0.3222560555139784,-0.17779891609730256,-0.21186947845245674,-0.026145324584953993,-0.008102369574579079,-0.0016808737989933214,-0.06163227383795403,-0.07213544481875961,-0.029343674032728275,0.10205011121750654,-0.13055576035938748,-0.08850705951061813,0.0012821976681207223,-0.005914200913357165,-0.056454447124329114,-0.02204659760477656,0.05960135052006992,-0.2432244747790221,-0.08798604441384582
LHB,,,,-0.011165529158741784,,,,,,,,,,,,,,,
PPY,,-0.00593082844801654,,0.06866102059982102,,,,-0.005385368352711465,,-0.01272601292287083,,,,0.11752726037837363,0.07301524041813408,0.06307351074549254,,0.06603050890573202,0.07255151954224279
ALKAL2,-0.08803752753029974,0.00015343272976946893,,0.09220116677810528,,-0.03134138124413071,-0.012573643237305653,-0.001740224070073237,-0.047285357177942036,0.05069153874424748,0.09395205658228739,,0.021274885868459884,-0.03403810196869577,-0.013826833282258123,0.005284592528631564,,0.07293670531878661,0.08834647794157714
CSF1,0.05076558911848623,0.017250252578464822,-0.15411188863582886,0.008100604063025374,-0.026145729632485782,-0.03335093106643991,-0.057492608240997445,-0.06892983484814562,-0.03716562970308722,-0.0761851128997587,0.03397725418722449,-0.066304919274451,-0.00937609006666525,0.08661712328757773,0.001178987489338738,0.03764591355356003,0.04627240121908705,-0.0007438195469039935,0.10384389163618118
SEMA4C,-0.018246371856907737,-0.12026651046226723,-0.14913252390782503,-0.004375048115547038,0.002796187576857113,0.011839069259400026,0.006775577012397774,-0.020863114616448096,0.0466173170307003,0.040492531145375266,0.03154922602963813,-0.048721811154879224,-0.07778236858876737,0.003867902177650576,-0.03301548011814189,0.09441106645165406,-0.077242983940819,-0.08163812825803021,0.07442316735871772
BMP8A,,,,,,,,,,,,,,,,,,-0.0662697438021034,
ICAM2,-0.16499068045771378,-0.10038703089774895,-0.08392837755796273,0.01581645593730553,-0.0366627369237786,-0.030477071259100985,0.030177387836491296,-0.00993008974436515,0.007208381776587394,-0.018813493882792555,-0.036881390070826844,-0.05291458933186341,-0.08182990141092893,-0.06822948559925811,-0.05889488959318362,-0.10001153414302351,-0.07769180913102232,-0.2329163304596333,-0.10870367651703161
SYTL3,-0.04008620409399069,0.0721945757845916,0.02903391078871862,0.07161885300128638,0.030312273955032703,-0.016349510696224,-0.049287162111746295,-0.022361890295644764,-0.02675301357625927,0.06756868710068398,0.07838282751323447,0.0909734326341598,0.0033100930004558798,0.0253328447020656,-0.028324994419512764,0.03139214204506778,0.031202038888219798,-0.14115720761478354,0.1324396523453362
IL1A,-0.06894622373820575,0.02178120110890966,0.017882550185364308,0.07805785701803197,-0.02639055633692442,-0.044174542431383156,-0.03050109956471706,-0.05696168403269656,-0.05497537591080282,,0.045283214383590564,-0.10364071174401705,0.06164037316128107,0.04031712557345974,0.05615658384314091,0.06070842285520206,-0.0536932213288154,-0.05938474482393728,0.052020865164928695
HLA-G,-0.008242703857164852,0.03551153303842289,,-0.011792959453450009,,-0.027907544790154393,,,,,,0.019145346401546415,,0.17376956810981972,0.022666999904217482,0.029012760002860825,,,
PGF,0.3188947608991491,-0.05481378328330115,0.10200596937194005,0.02266514655390654,0.02800351640489302,0.011830444140117984,-0.03410750149455703,0.03427193065537988,0.008368801731154408,-0.061467512325954266,0.23272865135558155,0.19548712436043408,0.08757063302583774,-0.05721552639011434,-0.04091391621473617,-0.04174273736796669,-0.05801688642325476,-0.10854302111765107,-0.09915587820869008
LGALS8,-0.017410630638514012,0.09035514249915676,0.008633514236859171,-0.02344583128673186,-0.02416952600686671,-0.01818390810280882,-0.026742417387451797,0.02145461671346529,0.07270407821029927,-0.001853171003354722,0.031521720672340596,-0.02232796320084517,0.0756417736892735,0.03331900547124502,0.08606999416956994,0.0129299504859495,-0.08446627063890455,-0.041114633941118084,0.07208033727148104
DKK3,-0.4181209116291973,-0.0820648707664682,-0.09154104943057405,-0.08969133191276975,0.0026488578555596124,0.07321012560629082,0.09505539236813793,0.014405755675012894,0.1643020074590221,-0.04469627180300493,-0.1379376211080499,-0.13764816920283104,-0.128660971346653,-0.01231175813092569,-0.0682028908660231,-0.09280949313751909,0.06962258871620024,-0.21500098791619637,-0.26616903899980465
COL16A1,-0.1580070331517167,-0.10731030832070451,-0.1863170159070316,-0.08616843790425828,-0.07070084582555114,0.0629000564345715,-0.031902382769777304,-0.12211588260224263,0.06447923152802412,-0.11037933328524438,-0.0981538777860607,0.0006443517350272338,0.005775930541016356,-0.006490747013337505,-0.060006463616959445,-0.026384981522434237,0.07325771606660993,-0.20470623005593985,-0.03762106017123161
TPH1,-0.06775422514512962,-0.022177275023263554,-0.01907498809230262,0.0056608729749340544,0.0036548398334046595,0.07126270415094065,-0.01318261212750905,0.016582376258903117,,,0.02756160106641778,-0.033525952117955976,,0.053701768435672974,0.004213730999296967,0.042744637649964,,0.01749691985664414,0.037686708900799754
TNC,0.023629834070660303,0.05154943759998693,0.017230402628813507,0.053948109272649,0.09799899215969483,-0.09139842668147766,-0.08743858498776043,0.10583562919760617,-0.11944565703733424,0.09931983409596203,0.04817960425089184,-0.04466949387962387,0.2005988847421199,0.21372440151612018,0.10070398917412085,0.18734990810642266,-0.053120999434934285,0.03441775872660524,0.279332034811091
TNFSF9,-0.09946655973208011,-0.021031478367180546,-0.055412283455088446,-0.01933951258164199,-0.002868740036636441,-0.03207702070046519,0.05397809384724393,-0.020010731455062054,-0.013954055821333553,0.05097317093556797,0.037225214037518765,-0.034016988386393755,-0.0069421104441717875,0.07457470428106264,-0.035882808233592065,-0.03213927999651008,-0.02920273788757345,0.01772955041546808,0.05323205722213171
C4A,,,,-0.013237382727831917,,,,0.02404237325795016,0.012839864879056062,-0.015091436753098432,-0.01636224767701812,,,0.08250892039508358,,0.016664085986018463,-0.02150540581661005,0.12712570212873991,
CNTN2,-0.16045651613976783,-0.049974460952035255,-0.052875031365623985,-0.011887590680963045,-0.008070273289100446,-0.008564864047137185,-0.04367047808053681,-0.05424438557336148,-0.1517414054739348,-0.015979423870870067,-0.06692730423221661,0.02264689963447364,-0.22214131244513713,0.03655557883420284,-0.02984622345576095,-0.025510237638273793,0.06721925508980689,0.0022885346397139086,-0.1227659288278779
F7,,-0.03172454343443895,,,,0.09088617452985344,-0.011089488867606582,,,-0.013758517008473215,,,,-0.037273953156191274,,0.044915558871283345,,,-0.005880213416720483
LUM,-0.11582193346225605,-0.11365366689025899,-0.07111483502943114,-0.03821842133479433,-0.01749498166479937,-0.0018002751820892793,-0.03734826355203387,-0.03401379961670564,-0.04674207987692835,-0.05284205744259537,-0.06180059708414898,-0.07225514015996752,-0.015158315213575725,-0.10648117100652227,-0.1175480720787949,-0.06822478709687141,-0.04265793567387665,-0.22751235395792213,-0.03201320300518099
BTC,,-0.028781726406304987,,0.00940215371711714,-0.06375450315418531,,,,0.017176967013633773,,,0.03743827282408182,,0.1195799821893358,-0.032329147524036275,0.029126419465097333,,-0.0900883874395705,0.08495831857801549
APOC1,0.05859405318425921,-0.024687843282481744,-0.07823838572179827,-0.01734765433416831,0.025016980763155044,-0.08661498758578233,-0.11500952735181023,-0.16328289364131163,-0.15070503084735382,-0.11384744080986299,-0.08342294095742753,-0.09198789313958831,-0.1452512348633405,-0.12749392696110065,-0.1310120870132149,-0.045986295816188676,0.004159258757324498,-0.17625087845216197,0.01638216820871367
PKM,0.31999458651722645,0.11163543103673815,0.13369006470881103,0.04120727718718688,0.09771337682469498,0.038516316904173474,0.041998889114100005,0.09135976968132235,0.09622885320497936,0.05331042547635465,0.21035223026516897,0.2480182967886967,0.22113080622809259,0.2381386114307204,0.1647906296803219,0.16276749478839864,0.02317213715813295,0.2767073189058237,0.28586770569511377
TNF,-0.21695885308117271,-0.011971799378973273,,0.01148904289331493,-0.016712430614622294,0.005298752733951465,-0.01627520093926237,-0.04239107249245766,-0.054470645367514746,-0.019585443118866147,0.023079629928930968,-0.05178145414225382,0.033493104653350196,-0.015671925112459673,0.015190630716023033,,,-0.12855896878519715,-0.023619256540775742
GNAS,-0.23787442565545455,0.051500830778788254,0.01582704516404367,-0.09730456614087565,-0.03140522105653269,0.11961808972885611,0.10364143356930625,-0.04591310521117069,0.16201017281225003,0.09202907075739497,0.22242383980482436,-0.005529507793068405,0.046373315884495815,0.02508947114361845,0.008469751732319071,0.13385567825183464,0.10313409152572718,0.07401933862431245,-0.2634031183451774
BMP8B,-0.06447102940342929,0.009945920850030317,-0.07096534607999357,0.06617733340854044,0.051022880880931896,0.00430883633122598,-0.03526505800460398,0.00990618853185553,-0.07994545958994126,-0.03206623164384591,0.05483742707931051,0.01914664008287417,-0.05317160977479346,0.056445511574765364,0.04529033519116246,0.04731725123407079,-0.012244784485655226,-0.04755484501707986,-0.018254129495987873
LIPH,-0.0309232081990397,0.02371228193858444,-0.04138110853399876,-0.01677002673096217,,,,-0.01886259791637953,,,,,,-0.0385932433782056,0.04032775591455611,-0.008300114722867858,,-0.07802564785622948,0.0891920344888005
CCL28,-0.0026977102056701965,-0.006960572618946802,,,,0.027048526351874227,,-0.029045297700147597,0.06293049062452628,,0.074609667362689,,,,,,,0.020412657450962643,0.05517622898182642
PTPN11,-0.04093255131107176,0.0319228078525574,-0.09649751367186378,0.006714006983491454,-0.004956326482898022,0.04488736773212282,-0.029510203683846877,0.018305820837226414,-0.053635084656654335,-0.02393421729067921,0.05638574536373976,0.13952758853925212,-0.0741302736697733,-0.06715068045204461,-0.003647398351681478,-0.07418942354937447,0.05201600700317976,0.047720729801840965,-0.0415588245831735
ADAM12,-0.23033263985022198,-0.03890304571335501,-0.05721546288166103,0.02086114597544759,-0.012103980683517044,0.008500306397207993,-0.001930345607392254,0.01717477742254466,-0.025844451191163614,-0.04329109331560845,0.08014090715851953,-0.0012745719638473305,-0.09745133246058951,0.0080544323096569,-0.025755056776391633,0.010753150726505524,-0.018976548933410248,-0.14448293844154278,-0.0559178499473296
EPO,0.269822924388576,-0.043694687825730466,,0.0660147775210565,0.040883434831555786,,,-0.019734949948287662,,0.07913136236978298,0.026068326593429246,-0.047811570673454463,0.03233345770973881,0.08802006456142675,0.04492274989973329,0.012635133677005366,,-0.05472194380070205,
EDN3,-0.029835398005204954,-0.03741948613488566,-0.03723865907412093,-0.021283082315747038,0.023398025479241597,-0.026229445653822726,-0.01964900943813834,-0.03058819909532572,-0.025186699865069807,,-0.024507233881233315,,-0.03148634064197936,0.03701316914774511,0.060946265139564804,0.004911843670850835,,0.0033164691530726464,-0.08188704139337273
CCL22,,,,,,,,0.0172636389019619,,,,,,0.0368294835207226,0.003510668645270685,-0.025550971536831495,-0.03257443142992848,-0.004150689337472521,
CCL2,-0.0848218926680114,-0.1353072310621612,-0.07845774322582336,-0.03293032558173993,0.056484677540470964,-0.03419461405440437,-0.023383650463839275,-0.14553589249222798,-0.11041356855534874,-0.0722883732232963,0.021506816638660255,-0.0609623789965885,-0.025134922748647363,0.10101287700734281,-0.0516129054926312,0.011508544719904937,-0.1402337515329635,0.06876505936711988,0.10879240419028358
DSCAM,-0.0015359671678638132,-0.03282522471830218,-0.08544984182346949,0.003178749647224954,0.015195336286589162,-0.07661399699111691,-0.04346112013510278,-0.06497950335352914,0.08804533442246174,-0.01840468983411391,0.07900412166532157,0.03026803683819457,0.009911988143422744,0.0033753172451413084,-0.006688364214385966,-0.01406812338251213,0.002212955486353224,0.1556820380835579,0.013160408909886017
GPHA2,,-0.03624384970214705,,,,,,,,,,,,,,,,,
ANG,0.2853179855644879,0.12886778620963862,0.1635154844872904,0.12242537501808953,0.1146054171737815,0.0599635784839245,-0.05104050967432813,0.15602753565782412,-0.002217322764294356,0.025502158724447204,0.2448904125477931,0.05509297098479805,0.06560578583047187,0.1612033627913682,0.15478157076026963,0.04254776930268167,-0.04274694180137687,0.15867396707835094,0.22291357925826658
FBLN2,-0.06696179514446594,-0.0331426929931409,-0.013705033109099363,-0.002016504090136726,0.03699235336175456,-0.005153371774626119,-0.024464980172024545,-0.030742881083919465,0.026860509052252658,-0.04816548163378656,-0.029305687411154753,,-0.04469508476216014,-0.024771126310430013,0.01988835748731492,-0.03498569929200661,0.06501598981562741,-0.1455607460049176,-0.039096346747084315
VTN,0.03373782237802857,-0.031100214081496637,-0.0354612805792011,0.0036895127097471185,-0.014602502647981878,-0.029571925758566344,0.002537129892107005,0.041068233875950065,,,0.016043328830056835,-0.050693783480911574,,-0.038737994970507984,-0.03598916589125821,0.11109847663523864,,-0.06069160498951429,0.04237543381311027
VEGFA,0.53678572986999,0.26288756899526555,0.2732028827695329,0.11308695376444636,0.12213456144250755,-0.013010312534187465,-0.021249457360146228,0.15247930086269967,0.027658877731387272,0.12476804411499996,0.24954348433847506,0.2361530881582612,0.29465737688371624,0.23067735535377815,0.2087079595504027,0.24579133972906578,-0.028990262307616345,0.45002838710507603,0.3787333893280785
F10,,,,,-0.02608644223763999,0.022289077200658446,-0.018031745388761764,-0.02163894607775165,0.024982368704574855,-0.002893213713421053,,-0.031494702641824426,,,-0.06146620762248047,-0.029353113171300856,-0.04138097219821702,-0.0826293993543527,-0.009580650220046488
SERPINA1,-0.08009217112101195,0.012293061621800501,-0.07259772369600391,-0.029349562712254043,0.010576989900034786,-0.03538598602001325,-0.06226272176017101,-0.027481816313544467,-0.13663170967071966,0.002251016579904064,-0.019001232822468468,-0.0576891183207958,0.057651317384099884,-0.0030088239529926894,-0.00625106546481205,0.1055964675461909,0.0609058446110652,-0.11400607603365101,0.06479406273866556
VWF,-0.32048853292407115,-0.12786234258200044,-0.057731131547920776,-0.02672455302114924,-0.03790964547589845,-0.009286593861290457,-0.029611355666060137,-0.09451417851997906,-0.045394879755977204,-0.042432355373439125,-0.1624011985041366,-0.12402500551880445,-0.1559017761869635,-0.12342995498250432,-0.0837893142920336,-0.14307072498615342,-0.08246164247446629,-0.2935242118673846,-0.28786251190752
GDNF,,0.054236870954912336,0.001754069670317833,0.09042783559663789,,-0.029522759570554225,,,,-0.041567939454796025,0.08787273484249888,-0.045940963537622746,0.027531845814257473,0.049567340704371236,0.01475095034093234,0.02004556756563994,,,
VASP,0.039877189473592194,-0.057192933820971806,-0.0736271840619214,-0.004060920973695375,0.037962925960987465,-0.021287575777352862,-0.02794595500192493,-0.023574021312682013,-0.11521571101801291,-0.06079735297948159,0.0077016431566528315,0.03121951165009073,-0.06406170939444814,-0.005563463028894716,-0.03274069542104709,0.08313641927622031,-0.06955487397694682,0.03914787178847852,0.06595199286677615
ADAM15,-0.10477350725610933,-0.13387061735695546,-0.012099408066507169,-0.03806657913418814,-0.02230894704048823,-0.03443624275925536,-0.03361398843639438,0.019760646742848345,-0.04543161452916717,-0.0869229348629983,0.030144248320601422,-0.027575862412008788,-0.03730379619376498,0.036133155816575294,0.03904315827224287,0.05033733029695829,-0.06206357514266391,-0.08131243664464545,0.08936176176273904
WNT2,-0.13492972268158152,0.02380645608500013,-0.08317723543041436,,-0.022466708176154686,0.0414757200703587,0.05827882464854368,,0.020573692991759773,,-0.03865671083739248,,,-0.019292665573526397,-0.0046235286703396345,0.03261138002631146,,0.015335163999145281,0.08359216423985362
CALCB,0.08610948300431817,,0.005918813379833703,,0.012018546695038228,-0.004711136708866322,-0.012258535633936495,,0.039669865672467886,,,,,0.12131836751643178,-0.021625047951545327,0.09285440663080491,,,0.031014160813741108
OLFM2,-0.3696101477171107,-0.08467944961835504,-0.11843949522992125,-0.08870588374494813,-0.030047973225772538,-0.05732291969756494,0.09402087501273453,-0.09810738877162335,0.10898248646998376,0.03226451721897544,0.06710111712754491,0.042307842116983255,-0.0325709737673396,0.03337684214783227,-0.09251562190872258,-0.010292735767244165,0.04789206556110926,0.06486480966567457,-0.00517328772189661
MFAP2,-0.059303753645471,-0.10712623710760372,,0.01981886642380032,0.003937742351172844,-0.05157734408328753,-0.056687199087891896,-0.02805019887518054,-0.029366396737699838,-0.0343826415817387,-0.025647985998310367,-0.0037462372710383015,-0.06716949142387894,-0.04932141906912108,-0.020297367655344824,-0.03421732163660215,,-0.12918669469020788,0.00840400303332932
HLA-C,-0.2316597581907341,-0.07896900951630846,-0.13415416753845572,0.035144838628925264,0.1027288381940166,-0.036866493785448325,-0.07412373788621415,-0.03662902930965422,-0.16737237646306552,-0.03360034228049473,0.07627079239560218,-0.010354938343615661,-0.025679656824816016,0.14161615051455917,0.1401870822817262,0.11375571722095325,0.024342919528765227,-0.1364272766001574,-0.01911766885128646
THBS1,-0.121057705718304,-0.021619389262545006,0.007369887182299082,0.03937989199579014,0.07460585282777224,-0.037281919049273235,0.03649569199209376,-0.029492334593623243,-0.08777595568287969,-0.08188428249456553,-0.006864619610073082,-0.051807411746048825,-0.06963622949871551,-0.06979586164014813,-0.03532746759855525,-0.02706671755849777,-0.02761008985694225,-0.10239929173930103,0.1473716092731691
HSPA4,-0.0009296537313567569,0.01838541306143754,-0.13575368006304783,0.056490548095165245,0.028051734388633384,-0.015047235562513608,0.0349947255590279,-0.07703619624052938,0.058930183199869986,-0.05275160182875242,0.0021326638445753666,0.04625812521272695,-0.0605613107714331,-0.0677951421493801,-0.028862132370491587,-0.08911746347588699,-0.07386577306889869,7.963243801022225e-05,-0.07867469779405786
LMAN1,0.31267594292058465,0.10194609442580162,0.22761322462377423,0.10262936081516914,0.07514090265433317,-0.049357337880414034,-0.04948292951774166,0.14651484274819587,-0.046858704720215826,0.0025917563923764484,0.10140087398776462,0.1633513339310581,0.2140945320741506,-0.009160448540770716,0.020518979732104172,0.14019494624499804,0.0418394419288164,0.16422210692720615,0.2200388106232902
