,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.06281852302704612,-0.022429824382508786,0.05999041365872372,0.04479704469400575,0.024292558483066898,-0.008740965251474105,0.03748003806732534,-0.07298452795135393,0.0023718974963698627,0.03684919946387541,0.02458794345812462,0.010034172039598058,-0.006586139933264347,0.02088159092332091
TRH,0.08466041296077112,-0.016200098949048957,,-0.019584112697473188,-0.02483689750992701,0.001621607044815462,-0.02739317730753484,0.04961025421642301,0.038458617761422655,0.047817989330567204,,0.06057242181612177,0.039682589502879874,0.06550646019242924
SEMA6D,0.1437367531198824,0.044464700579847145,0.010569361002966996,0.04391842958556585,-0.024554336731289778,0.02400346581696438,0.11094005933251205,0.06609889178069898,-0.003522363174397666,0.010655719566918723,0.015170703438242724,0.007438768382343464,-0.0037521783201658523,-0.02470914974969457
CEL,,,,-0.021491209967529054,,-0.03588682395483725,,,,,0.032354888913838906,-0.010790286529128171,0.030453777844526325,-0.027719196599821826
PDCD1LG2,0.08735109692583719,0.045083608590914155,-0.03227782448027067,-0.02646128253553378,0.003890821600205143,-0.03026653917162728,0.16638167760748107,0.08491793326950692,0.005346136973457477,-0.022994443172753225,-0.0718147442682857,0.038106822135528524,-0.00557307170446436,-0.012196359911032508
SPINT1,-0.01602594329114146,0.0025994669276709586,0.016577730764565694,0.015108801803204421,-0.025889569302180997,0.03402082285316409,0.126176568901748,0.11498332360485033,-0.01045751975902029,0.11667509406934765,0.12426432067091653,0.06802063546947881,0.0853203670551543,0.030564712429834297
CTHRC1,0.018971699659785495,0.08173190771496623,0.09160446940320825,-0.0230098826732379,-0.036354075101428664,-0.03187051991496017,0.09647688002790364,0.060066233564161214,0.008398886954494042,0.020352304595296102,0.20569216770609028,-0.008346963878590834,0.02741156676910865,0.043638055051765455
PODXL,0.042933720856393666,0.07704902792538743,-0.033656376066560384,0.08751625074374042,0.0023152985634610473,0.024983585494511098,0.07710884059097184,0.17132774112290378,0.025708467502955818,-0.021647596016383466,0.06098261551759482,0.01731922743089076,0.04713167280350512,0.04659296774161821
JAM3,0.05443752652020963,0.03598365192638773,0.054711572633790825,0.034068941503108456,0.014849220413741118,0.03340225926325557,0.06533532364208607,0.11773643397348224,0.032256524178300154,0.029609996272546582,-0.01589345423724692,-0.012156396165148974,0.014266515796712188,-0.0191997719430469
TGFB2,0.01605498495976175,0.022061635066730742,0.04302833813040312,0.09829416394704385,-0.04549302845605078,0.022396394004407225,0.044328269764502916,0.15605391328161536,-0.011111162098570541,0.03775151485061932,0.01428109451336196,-0.07754671306921643,-0.0817141888086858,0.07977432556843234
COL18A1,0.0254127408550798,0.10319316141400518,-0.02429263887529479,0.13876702789813292,-0.017747241371342933,0.015603018915030003,0.06902450258778157,0.16219100655677376,0.024488664972591813,0.005258515090710573,0.1407548880536721,-0.03734790002635881,0.03558371307347331,0.0350551352545996
NODAL,,0.07620299903969117,0.015109579220506259,,-0.011435172727371847,0.034982204501018244,0.10827319682806458,0.103081828337736,,-0.004560044682829607,0.07367469780075525,0.08420850011007332,0.048117567720615276,-0.007140967440915515
INHBB,0.008548337601537863,-0.03400023909353572,0.004590745052845412,0.08907125126052554,-0.039312683697178274,0.060364157300804265,0.01944756041426096,0.0727101408459562,0.06941092794700296,0.04322230793490963,0.07618814931889026,0.01097207205934043,0.01804761881405459,0.0343527073174031
LCN1,,0.009306354304690723,,,,,,0.040497176637020856,,,,,0.036690701814406076,-0.018198534661169226
ARF4,-0.05175440510872231,0.023391835803051344,-0.043003976788883416,0.004749135738171605,-0.029821817841730075,0.02395981683154495,0.046557919364160774,0.08314513642085115,0.01516157009630471,-0.006367947436426728,0.07112839694880944,0.05571209852924942,0.008024471385790554,-0.025752788491756298
CXCL14,0.049964423487703365,0.029260186584449094,-0.02721806697242369,-0.02313198023599354,-0.022737592753507344,-0.06109942206459084,-0.05203275918615326,-0.009585743601047948,0.019184321956576097,-0.037851436028595455,0.19459056629356258,-0.047010539531407214,0.031210575021900177,-0.02068827019455922
LIF,0.07041300854944713,-0.015441780673119238,-0.01101882371591098,0.02920171898699712,-0.01971810641321774,0.023025994944559706,0.0029505362281083574,0.016050151664779293,0.026801358192060632,-0.024869635971568216,0.035119195685862505,-0.031064798307557553,-0.006974869536165795,-0.0222012274603395
IL17B,-0.003533498229081497,,,-0.019584112697473188,,,,0.061649253608111174,,,-0.03333134251707104,-0.018667415036400275,0.004698097636118382,-0.02057594533296604
MMP1,,0.024927917457122924,,-0.035535035997451274,,-0.02588916120105262,,,,,,-0.0135176545323425,0.07470873720632062,-0.04604738814818508
MATN1,-0.006844298539216661,0.11243678804892644,,0.03544230784809192,,,-0.017126178576594285,-0.009670763083545201,-0.008676618587355517,0.04209378402647313,-0.036421430391601374,-0.0002849448306715157,0.05042497501682804,-0.018751065596283294
ADAM28,-0.02878648725390534,0.054334166483329505,-0.009885352293313077,-0.0179377134092253,-0.0010998328817403626,0.03799045590535597,0.03961905024264264,0.0635048508349966,0.05771253114077313,0.028998996448805384,0.03763224747985747,0.013953682435610952,0.038177205540731445,-0.0003986906024531892
TCN2,0.036621650010194205,0.06712349509854289,0.012348937722267923,0.06021310560800205,0.011799137414568043,-0.045192123243537066,0.031236471014864417,0.15838041308489223,0.02548539498330769,-0.029691693474489578,-0.021797191485149487,-0.007111047631556845,-0.007835410734804631,0.017090066955112712
THPO,,-0.038496330340286586,,,0.06724326803083755,,-0.009105007887041803,-0.0009733423673408898,0.08328511712953111,-0.012226926854352435,-0.007235349409060867,0.07071277532276941,-0.03416465349227146,0.22638050751035158
CUBN,0.0392418558163017,0.06398567454758389,0.028640085900969173,0.0349443364470062,0.030649945152302495,-0.021146603076285745,0.02256155514554559,0.01497075227420744,-0.0022616996406901466,-0.01705599370754743,-0.06394752653860095,0.019863495514398755,0.007103346014730113,-0.013264272503812704
TIMP3,0.11102749697309727,-0.08838781989748212,-0.03538072998076288,0.06661992375036062,0.011599116184008633,0.002193712915153869,-0.024761905465658984,0.030252853670012115,0.030241765854000437,-0.01065745369879869,0.01590835904193906,-0.0489987381685158,-0.00028966362963386025,0.00381860697632484
PIGF,0.020678662492110644,0.05868670797081852,0.024538197707632547,0.039445058782468734,0.06270119168337218,-0.009289362249946349,0.021940367309534154,0.06991326927887774,-0.044808758015926244,0.025350868533387597,0.10178768892053669,-0.03897315907798351,0.02234332904875437,0.043715558159293365
CRH,,0.01000843476564093,0.0021726699721260337,,0.014665280184296354,-0.01277664461483045,0.03716975831514309,-0.03693438897438395,-0.03412558300176705,-0.01672328670367271,,-0.03596046984202776,0.04880352401544236,0.06141916056640819
BDNF,-0.005951079077004903,-0.031711609706664395,-0.02182933765435114,0.013834353786854232,-0.020505147875315377,0.0003258441756720895,0.011450251848136533,-0.11084325352200351,0.04180157277965746,-0.013770659965335868,,-0.036266989870317526,0.019057788468058137,-0.027121427643833337
CCL5,-0.01842277908583978,-0.001143928068135988,-0.031574878074724796,,0.014469554311273789,-0.002877775967620969,-0.021082144373024213,-0.010388132020025398,0.06741347634016091,0.02373195528870474,0.003689349154734353,-0.034014090240433816,0.046532912928087054,0.03410688968394274
GAD1,-0.016600897045720042,0.04037118005362305,0.01904015027556784,0.12997140648689384,-0.0026550369776674257,-0.07643946109778073,-0.03380695419635538,-0.09493463876859583,-0.057316858668050884,-0.03813964038069666,0.13318211184237652,0.08786307321272169,0.009104988032444037,0.0036298253491113654
COL14A1,0.09497867457945558,0.03189496745804354,0.012913890746465371,0.09935272683965948,-0.040383489569256054,-0.017280747552596485,-0.02234239285982998,0.07040062887317412,0.0018837642002697281,-0.012911403454046582,-0.10878141349360222,-0.05987881778528389,0.02152342691545933,-0.017289398761254588
HLA-A,0.09126936433313802,-0.07794079557369227,0.06289151909545483,0.08552443174759808,-0.044984948051560704,0.007409218152348249,0.04975294668486292,0.16889518678964208,0.06313436969336735,-0.034842899256410514,0.08582735360866825,-8.900303552041928e-06,0.035809508790165735,-0.07407121627887348
CD5L,,-0.02154504771119724,0.0407227241552168,,,,,,,,,,,
FGF18,,-0.029011106536844564,,0.03410686904028235,-0.003137033084428098,0.07000281496392854,-0.020023967930554158,,0.07119722241916669,,,-0.02335946891844223,-0.025949290072813092,-0.0257418281191412
ADM,-0.12600332493761995,-0.06394870823182223,0.017130882676022058,-0.07950444679567985,0.01806766312011009,-0.011799985019645564,-0.004575386072880936,0.06146528440898538,-0.01005088605756247,0.01807983390079933,0.009548976401196115,0.007422035111547714,-0.0313401756770551,-0.09340855407603071
CCL15,,0.060267775221751224,,,,,,,,,,,-0.022505817265623135,
GNAI2,0.032658244739052475,0.03667046608543978,-0.0018722271634237758,-0.003799500388345205,0.0006090146895208922,-0.013785748506851844,0.03522487932712804,0.1568118883694387,0.012945994703140081,0.003191036888009331,-0.11343543948833303,-0.01061360784033377,0.051054532756432146,0.005059169824718469
HDC,,,,,,,,0.055225269165865655,,,-0.04156674028881388,,-0.0450446585246647,-0.01875105710410315
COL11A1,,0.004273359577661322,-0.07321201724857876,-0.03623461823025258,-0.0077580996871335055,-0.015319239127382051,0.0884420865992389,-0.04366795265564508,-0.005888728164517888,-0.017470956327095232,,-0.04386548798985165,0.02226504247426243,0.021044715019203408
NUCB2,-0.04397237090267503,-0.009892003911268396,0.0515852995448781,-0.030944731743744663,-0.025361779935032802,0.09715783294194949,-0.0016518303996796559,0.08141309497196307,0.0007131256395803454,0.012277581217682142,0.04868856435350515,0.012314929156083296,-0.025585077763270864,-0.051196279414592566
FGF16,,,,,,,,,,,,,,-0.01847672915390579
CXCL1,-0.013616253893196834,0.048476286047623565,-0.0005079218164795085,0.007030917880652838,-0.046161557670582415,-0.0483356625910418,,-0.008084999637964413,-0.001548612801217562,-0.01658729944645252,0.03426389022917026,-0.018333189313438705,-0.00960056605269503,-0.02378813742280159
VCAN,0.0823580147297553,-0.030228394780415897,0.03412447183978395,0.02951946409607234,-0.0695802473495738,-0.03149885657579,0.08553449503827576,0.11565189590120886,0.006554907138401708,0.11359977119167104,-0.1294477981211258,0.029988459562205794,-0.04259007761578259,-0.0059865260381992864
MMP7,0.06621433112673505,0.04472906907691469,,,-0.013150195394285805,,-0.01774014645889051,0.004285018383738272,-0.008013307402501696,0.05317402201896807,,0.028448191301675974,0.04521778815381962,-0.04849477382694633
PTPN6,-0.006828183112784752,-0.03113879351218678,-0.029130510765516412,0.05852450561069805,0.020999549382659174,0.007538144040663786,0.0804651582466699,0.11580290857315495,0.03135022917691878,0.0862153292575274,0.04431773835641669,-0.026262397777209585,0.004798146501259743,0.02073923162064723
PTGS2,-0.021093958652370595,-0.01034145415997832,0.04708220820378998,-0.09520810017554927,-0.03059178572195766,0.04625338048412626,-0.04350357721974612,-0.0795079060324629,-0.003310581707317301,-0.00447657366800074,0.04478848045765596,-0.00968741885207045,0.024185241929444268,-0.013594684269657892
XCL1,,-0.02549133099396918,,,0.05431233659925922,-0.027528405345085362,,,0.05573814318419575,,,,,0.08939761722702967
CD58,0.016989926719001854,0.04244465677999892,0.03592381515408679,0.06563261054570302,0.027730972393724334,0.02098647184294665,0.04834366788622898,0.06565965342301804,0.06461925501290412,0.08381162053792424,0.011515519706491442,-0.020270726950107308,0.0476989142219221,0.0012091193643221458
TNFSF14,-0.027552348984810404,0.004405818704042293,-0.015282992134863128,0.07010338263907136,0.03090428938727053,-0.015763640875111923,,0.02847780968251682,0.041017764549060594,,,-0.019518783722745885,0.0113123931551721,-0.007728674723939876
CNTN4,-0.0057443289913964015,0.059872310985963774,0.10032259452453368,-0.022514034768092762,0.011879941811438937,-0.047502252842524066,-0.03146425587494127,-0.062251246214383354,-0.024095454438995054,0.02420613923934842,,0.02369088277257873,0.0997662992396194,0.0033716749774586933
NTF4,,,,,0.04379017934283961,,,,,,,,,
INSL3,,0.08761856031934658,,,-0.0184797702591276,,,,0.019111169473214406,,,-0.019518781836917094,0.02212079723924403,
BTLA,,,,,0.09278109679706396,-0.028699278990120633,,,,,,,0.06850468672046509,
MFNG,0.047351646416178936,-0.010432837746234885,-0.015132651426218982,0.08859040237751162,0.03654976262572543,0.032279536166524334,0.09766574419644876,0.10778709648164868,0.09059522200705007,-0.006923738647549133,0.14549509295604318,-0.03801707181952726,0.022419776448278018,0.05708558266897499
ICAM1,0.007097855869465727,0.02422079321520265,-0.006710124374119423,0.029396198576305516,0.019629621529991783,0.021938592584230743,-0.014251262068477087,0.10411680840459173,0.0070512447787234684,0.003839182388359441,0.09877474574258044,0.007819352212299702,0.051024405502749094,-0.03227301577189816
PROS1,0.014278581841503248,0.06720660705483611,-0.02544356412945987,0.09664354053996103,-0.040462571746454644,0.009104945183764255,0.053024515345418084,0.14499053200698123,0.029915793375881197,-0.021784348198983467,0.1521044222771488,-0.051727771346226845,0.01879237390721477,-0.05037786765673093
CLCF1,0.007202880282734491,0.04001110706057338,-0.039839271742611565,0.03603103062779468,0.023032319086077214,0.0244313949224198,-0.016491237671915026,0.02629362357762023,0.06929109985127427,-0.036412462005884466,0.14521793744862674,-0.06095546561523161,0.01726089352782708,-0.05849102987489312
PSAP,-0.04895939978057864,0.049200482388953054,0.03240097704260976,0.07114158145567492,-0.018902883541294158,0.02307977872947815,-0.0993122050956632,-0.06617261197227886,-0.013171935308688903,-0.09156704373485057,0.004996090361040712,0.010708430513424417,-0.007253136619802261,-0.022506445128405102
EFEMP1,0.007989126645787293,-0.01634916630165583,0.07036449995421817,0.11326100913957335,-0.040804127324313315,0.019454607127344873,0.030436904093021352,0.15089868428726735,0.0678971631638744,-0.016284608657981498,0.07283066144580876,0.03130345462895256,-0.03385483672346067,-0.009578566618639577
C1QTNF1,0.056971261106030464,-0.09556927276580447,0.0019689033446022306,0.009226231806653915,0.03135727305425076,0.1301674832603271,-0.006711294444026465,0.050463823493635374,-0.005651923140194372,-0.06583979405230028,-0.028328331862099758,0.047844157073826624,0.054626618687464844,-0.05619483198719036
ALB,-0.011188619854073158,-0.019411865326392337,-0.036016141678558704,,0.003482841712976329,-0.01346418583600915,-0.016969502950820683,-0.02940712674278531,-0.005438839999296626,-0.026452935013244597,0.10185942978392669,-0.03267395655776712,0.05166737900504808,-0.026548130572264975
CCL13,,,,,,,,,,,,-0.02189436975677134,,
EFNA3,-0.07630358139657717,0.024122515680079764,0.010745038209074543,-0.004020343860542635,0.012354004991822726,-0.04601067623155396,-0.033358504836969394,-0.09782208755448983,-0.04191796854172535,0.008018890698570407,0.008748213499778041,-0.025566396639881937,0.006597726593382211,0.005350731817296095
DRAXIN,0.015575864298455698,0.02170523683623726,0.03345535487112681,0.0515160090614295,0.028445506553714237,0.01913663411470236,0.0327083342054013,0.06399924374908528,0.05760678880999292,0.04834834036180263,-0.043730718167601074,-0.013696729905268027,0.0798993921882584,0.01333035756505134
RAET1L,,0.08068417890252118,,,,,,,,,,0.040399572221991094,,
NPTX2,0.05685563473226434,0.019523672906482013,-0.02502480355324562,0.058697874314224026,0.0329543367164445,0.021922503524087384,-0.03361719841765156,-0.1328331106225219,-0.10197703384497643,-0.03519560147144562,,-0.04401043807396827,0.10287916638488982,-0.02683033638599015
FGF11,0.0693117533325656,-0.03563698344913792,-0.04770452721351135,-0.02925419547874413,0.03323240977392578,0.030950033215252422,0.0016731537779746453,0.10913994754468304,-0.028886543987021226,0.031046724820216875,-0.014823296039015832,0.005117849428626166,-0.02024147177555883,-0.028112670711784568
CD59,0.07688583473681941,0.09799249641562065,0.011444467624601697,0.10960263636259576,-0.003809125869954632,-0.035855169651617544,-0.07668829755081483,-0.0566190321815744,0.015498936283313875,-0.0775137849714998,0.045152546028266176,-0.056437353276982405,-0.022510273100350805,0.04898808579692462
COL9A2,0.077604912447407,0.06235835213289034,-0.038203261545865216,0.08621693620441806,0.07966594898760208,0.0021958592431721644,0.07474661870954918,0.010876838633638733,-0.00724886466827647,0.002761775813688751,0.03098321514747632,-0.004568527781702367,0.016111080876401205,0.048428386476013045
DLL3,0.02676860738688287,0.007734283427287199,-0.07793415067139728,0.03612651190228467,0.0005234647658865961,0.029246439247364298,0.09549049925000697,0.061624785273213245,-0.013528960442869695,0.04091559214706296,0.10046149722619711,-0.005442997313160793,0.09479708334471018,0.007556338785597241
FGF5,,,,,,,,-0.007231864380424309,,,,,-0.01735983600921105,0.03137876818432603
LIN7C,-0.027499161236064468,-0.03975503782339825,0.01822716703541285,0.042660463710922136,-0.022178566381493823,-0.009067758863661781,-0.0062553345025714085,0.037246102781215096,0.0076800949872118055,0.028617807552699576,0.015220362253034414,0.06922085547729565,0.0882176717195252,0.04064677344089699
GDF7,0.026746085308431145,0.07745930261290711,-0.022934152425881517,,-0.032973305325696985,,0.03592364618299645,0.07143104727708599,0.027715771632995715,,,-0.015867630332225872,-0.04395693481215265,-0.02866349044512772
PSPN,0.005706534313832095,-0.009925743594947568,0.032632105213537474,0.019783368497464864,-0.015035013093197427,0.04237560358368802,0.028645113382165497,-0.009996991312434617,0.017656735292860257,0.11679541221676132,0.0010093875543666355,-0.007838785800543237,0.04653440445393668,0.05089234788515395
ANGPT1,0.07573909779760628,0.030999825634002744,0.00517796482850516,0.17705203895243976,-0.025302486408346276,-0.008795902420011789,0.035974033110711796,0.09374960690028836,-0.04520929048239783,-0.01937745186755637,-0.06046060958067617,-0.012168314963892821,0.04366295749789223,0.05178648758804609
PNOC,0.03827158504747171,-0.05987592810322906,-0.0011115388520083424,-0.0016430164705377435,-0.007069384214825779,-0.002525064116023059,-0.04596775466373794,-0.10681272978530446,-0.021595266181213588,-0.010525144016173335,,0.021331015113552072,0.03657506735515851,0.07356846291370478
L1CAM,-0.02841608635201434,-0.0012614830672525701,-0.08098183705429711,0.017941089894628764,-0.005930061963843396,0.015438045962910388,-0.04754035868567298,-0.029032774619037673,-0.0324008133372768,-0.04662886323564301,-0.0010401287716514396,0.060577522943512194,0.03012877185937423,0.027491948585770427
APOA1,0.06936020023884618,0.03626311865840888,-0.021007069652387456,0.03992262900746556,-0.028779188903618916,-0.009014689252233195,0.12330454846624532,0.061025601303768676,-0.032146111282967516,-0.028448089623804032,0.08551702628112148,-0.04405206122363109,0.009425250421339947,0.029355355730676675
PSEN1,0.032933615036876404,0.08491911737869051,0.03810082926529983,0.032452425867483786,0.008763249565505003,-0.026226102461318478,-0.02552600332883169,-0.008617188764296197,0.05435499302306949,0.030636413674120965,0.10087953571562248,0.016887444513502374,-0.016267177607766716,-0.011487308462302288
CALM2,0.06773489541210463,0.09211293399057842,0.004775728189131409,0.09082819849688598,-0.005840626886161736,-0.0740145241564908,-0.05671578751532935,-0.17372410055203288,-0.09237954549376902,0.052760711204108995,-0.03521124713422402,0.035032828705420245,0.02090248179394839,0.05895888811219847
CLEC2B,-0.006027375355861527,0.02764332146165777,0.011561148749862514,-0.05290394044102397,-0.008603533378018849,0.02791480433986662,0.08004910012649795,0.1264403540948632,0.0544536921212158,0.025313141900347377,0.10888672945484391,0.011636215322921514,0.06773079928480338,0.04241924221807731
NTNG1,-0.04588022224556495,0.00853188161692972,0.0156671183615035,,-0.022027404103122428,-0.04712286353754056,0.051762716031821365,0.05571741936057849,0.07306798816660033,0.04601954263644217,-0.03224356402289768,-0.04465169272967036,0.012226081770085407,-0.00967887025829934
LRIG1,0.14328535949726998,0.07127091155332914,0.005918147421878503,0.09071165669858514,-0.003233769877883212,0.028082932528334867,0.06322219622151073,0.08408610654743569,-0.018193250644158557,0.06512299299685159,0.07447331867976438,-0.01816109851005703,0.029089847533401526,0.03371740656263199
CPAMD8,,-0.03331078429776391,,,-0.008161213317955357,-0.03495179879656619,-0.010539278336661144,0.04972605928884349,-0.027383023043425856,0.09637827106328951,-0.04156669990472173,,0.044760524154006665,-0.02032456304382765
GHRL,,0.06940405505948363,-0.02908949553763418,,-0.010896613508075468,0.07782703191633611,0.06631736690912615,-0.027457695778309536,0.005362593002517867,0.005972478565841441,0.0228044472755978,-0.01716392292519587,-0.044325276617618536,-0.017916313801107663
NPY,-0.0028375840937452,0.011919674386414586,0.018642902844213195,-0.018108530886966172,-0.01800151590863863,0.01155871241193704,-0.07635702826213027,-0.06678410439122552,-0.03309000441028041,-0.04329341664157705,,-0.008886621829507555,-0.01700494854929298,0.05276174999922578
MMP2,0.07458991575655748,0.09918653682983664,-0.007147623199307624,0.07246050677104876,0.01699774784652973,-0.03836879974075381,0.03294753125390699,0.1378604932162187,0.0482396171075683,0.08266009642566402,0.020135702689004106,0.016621404870426536,-0.00011852534516428003,0.004899547289038043
LHB,,,,,-0.01903690309074968,,,,,,,,,
PPY,,0.009370187712424713,,,0.010708898140104771,,,,-0.02001253493627311,,,-0.002991892583814768,0.07983176820164403,0.017710179343918477
ALKAL2,0.17736616116825812,0.05849229901487863,-0.018408414859064134,,-0.018760326581312603,,0.09057848745446329,-0.0240186599646806,-0.042100946211076844,-0.003060004880144683,,0.0017780526139361543,0.07499865143235145,-0.05315138876669337
CSF1,0.031559547764221,-0.038278829515713875,0.03051276541485823,0.07926299334298435,-0.04781591711622758,-0.020872100987885805,0.03575439647809814,0.0987063150632087,0.12301534405226645,0.05219531031471391,-0.005133764415899185,0.014672855086486981,0.05005600969413289,0.0372411532084113
SEMA4C,0.04003338023153162,0.05566143589029576,0.026557999048850416,0.05276548075595759,-0.03263084355213648,0.014476977939197985,0.04314975681127797,0.03624779017118352,0.022454724703393273,0.03821688037481556,0.09222146233183799,-0.05306141319581484,0.04520316813114538,0.024771583843204277
BMP8A,,,,,,,,,,,,,0.03105932777103224,
ICAM2,-0.019195153694743262,0.09517312281608506,-0.017934708380633123,0.046487690155852614,-0.008397095709594854,0.019003687047260694,0.012003406912351338,0.08604641371717939,0.030726245841696833,-0.005363857234010525,0.11919658495393798,-0.029138694888770935,0.03732549368115715,0.02523869136797974
SYTL3,0.0030799621092950365,-0.018346561380356532,-0.012678357401298645,0.038388366002415436,-0.03281500175849661,0.027748149487060357,0.007746902529214698,0.14098021628638813,0.024786448744518505,0.08343863171375432,-0.016679610439697585,-0.03158452068945845,-0.06120438322512277,0.02688112489117257
IL1A,0.065670219862379,0.01840462604965578,-0.018321823011345148,-0.04032450791986814,-0.009396410237342511,0.017235666704693706,0.08026429480855193,0.07437327241523528,0.09052080450374089,0.006193456797411521,0.15112367238310226,-0.025309683313072023,-0.06199070994358339,-0.032205137066943904
HLA-G,-0.010181701419987288,-0.018775694214206357,,,-0.020106653529510517,,-0.01309226365132397,,,,-0.03642140054587333,-0.028778230541438767,,
PGF,-0.020653070157952355,0.050035040921455456,0.0012998858623224062,-0.059885392791108716,-0.06819779770967445,0.04519428380676085,0.06687610517968849,0.11319669246399999,0.04885394807622847,0.012274008092235611,0.12006166825929683,0.03809061007195875,0.07082387002728247,-0.006307309391497745
LGALS8,-0.006436468332390819,0.030177287661521626,-0.06969049120215251,0.03215760673149893,-0.03742198938069241,0.012400756844495655,0.012152317674332213,0.03344814466444035,-0.026516149892021782,0.05184469356509123,-0.01813980618259531,-0.05308562450739579,-0.03669439928257839,0.042093906983734254
DKK3,0.09196730873982434,0.06609677524224794,0.02353703311360151,0.10172310152204214,-0.019653319424135805,-0.032056824426757835,-0.09457503354367199,-0.15052540856664826,-0.05650620479761644,-0.07551226363463141,0.1502429705196654,-0.028159518907339583,0.045775821151716335,0.05309971359682502
COL16A1,0.08718445135147458,0.1469624822904549,-0.023491452401553595,0.07741466920116055,0.05018295850620478,0.008630477882184663,0.08221973270463957,0.04274541305952956,-0.04262958623459644,0.081147886396038,0.041572685483462324,-0.007123055882639042,0.03673732699325798,0.05213019793360859
TPH1,0.020604847483797584,0.07012522284781841,,0.0680872837154201,0.043423517824656574,-0.02255012140622795,0.040100926720853095,0.006073889205269176,-0.021433513835487673,-0.014714571202651471,-0.03490641250525694,-0.02662359226363409,0.006079861521006997,0.029980814946682345
TNC,0.04602273614312962,-0.004851307389821671,-0.05933046655008362,0.09024372258903696,-0.020610373301194494,-0.01235091786329079,0.06753777709453601,0.16905578408672367,0.07469271659082662,0.034382408428878096,0.04442853638478133,0.01930983889361031,0.038570412036470755,-0.054230409249256345
TNFSF9,0.023513349977116366,0.0888207708451013,0.03654645537708499,-0.029947267064871157,-0.03297330754367402,0.02800318900340127,0.07979552646766541,-0.029561899260904575,0.011184211914163559,0.05481757246590176,-0.035417667621318226,-0.024522569574391157,0.016779993151727696,-0.02754847527220793
C4A,,,0.0557052464410071,,-0.008946006106891067,,,,0.012446482870090671,-0.01293466706291498,,-0.016034980615190614,-0.037246574570105474,
CNTN2,-0.02794926566037746,-0.005506414842063108,0.07707079630394141,-0.03127913945965776,-0.037008035853302076,-0.03137349099549093,0.03677977050423324,-0.016047169443601933,0.029202568792544906,0.06101157657228936,-0.0099107129043672,-0.005191335003902801,0.09043179194559256,0.06446488949597134
F7,,0.07686768864746135,,,,,-0.012048808753501094,-0.021183570844676626,,,,-0.01586763186658695,,-0.025122308478730326
LUM,0.12708077830834025,0.10844247444801278,-0.026745657793598464,0.16312116174888364,0.033576562674039724,0.007992897953024273,0.019627587882921658,0.15974040576063503,-0.009871768941478452,0.010063817663790489,0.021135282737476696,0.010569827963347699,0.002865640609367258,0.03658527142901117
BTC,,-0.02451903473475277,-0.02838692302110775,,-0.028665317270941088,-0.005906151631352781,,,,,-0.04567929892091308,0.008635779623919683,0.05186652238985039,0.041498097291493855
APOC1,-0.010840942702684939,0.06861330909095226,0.07026644099690466,0.007353157434983821,0.01571597094832219,0.02248753404868672,0.03541598717883023,0.19515143151618547,0.015749370685702365,0.00477528352488788,0.16132331571770428,-0.00170751507509147,-0.025676017185840498,0.0023300699871936456
PKM,-0.04733840680822584,-0.07803811935998037,-0.02670425850461425,-0.07004822488327946,0.002552947288883849,-0.0351814409579453,-0.10110515656323156,0.05454528258427753,0.033448584827173236,-0.001108682976345329,-0.03277421059650054,0.04732325428379378,0.05391069334784645,-0.06657218231259451
TNF,0.08666145149948289,0.02596349160035868,0.0313504892153976,,-0.04982534053815606,0.0547550277031469,0.010214759486429881,0.031850112893827796,0.1177727981539185,0.03678344475052878,0.013391522693860526,,0.03712656667707098,-0.019552484374192693
GNAS,-0.0016562843116830132,-0.05291942058723892,0.0016238083156855123,-0.10197528989899174,-0.0032832610766516893,-0.030175437994707694,-0.0634373440208579,-0.10296891254022623,-0.04162280157373141,0.04689070035980642,-0.03588551519913516,9.902798109729958e-05,0.0964914714651909,0.008159175951596705
BMP8B,0.05710860665041534,0.02783651939185631,-0.030467515554051177,-0.006816389924583563,-0.0291494684015012,0.02199900313190536,0.11292518362850056,0.01546644410956131,-0.005048400419890851,0.04658557578985499,0.03665559209398088,0.010176490460036602,0.09164161347030497,-0.03618163432297258
LIPH,0.0343538513199228,-0.02770262838594163,,-0.01929743825130781,-0.007151317767968883,,,,-0.01912791353699959,,,-0.025198501229364432,0.03154793975135813,0.035760935889720444
CCL28,-0.022662871776544857,-0.020311567965154865,,,,,-0.02591060316502082,,0.007405645560999943,-0.011669294166841622,,,-0.0021717286179259495,-0.029582046133593727
PTPN11,-0.02057963373566315,0.03085203412031776,0.0028287433339093475,0.014068880414571373,-0.029570745675055552,0.014855868693723864,-0.04405729437345168,-0.024131363267552258,0.0011394272747584622,0.05738667924262191,-0.03990399084547217,-0.025983175871305646,0.034159408772021845,-0.011763040976155015
ADAM12,0.08339212166686281,0.08575790405917767,-0.021602029316640757,0.11573632480386219,0.028083122835577366,-0.018874402278575356,0.04853370543352856,0.1143907480250847,0.01976092256181138,0.13114061493914458,0.21904312105291815,0.029100317499205736,0.03596191662501892,-0.04556611763052298
EPO,0.0030129491402041235,0.017806002215062875,,,-0.029149469217717012,0.0037933232401079395,,,0.008228143049527768,-0.014714573363536087,0.044332763648424894,-0.015181072313739538,0.01391551686291226,
