,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
SEMA6D,-0.010627542551953416,-0.037745605708275634,0.015616095351504681,-0.04137228818722542,0.04578829195548968,0.008145003691978271,0.049995374122362414,0.014270810200554544,0.018892414519073544,-0.024944584718455905,0.06031050986028348,0.013517827825635001,-0.0252641604599443,0.051547242762016506
CEL,-0.0209626898209812,,0.04458928677388212,,,,,,-0.06016523767497073,0.013940824541216338,-0.020297610961946058,-0.025476731715610434,0.03526351745513095,0.06091917619867126
PDCD1LG2,0.013794683691114753,-0.05105895185401528,-0.04088765125935243,-0.015291114235083666,0.01266688245883116,0.007106932948999244,-0.04812092121326971,0.013072859461373994,-0.05136652287594491,0.06006336538015339,0.022009846911458276,0.053960326038375535,0.015944925364870067,-0.001550172567454187
SPINT1,-0.02516939481859207,-0.028694463705740716,-0.049050546858965406,-0.019778127585328004,0.07407405344194447,0.038322207134126686,-0.00010111781105184862,0.02777133903599156,0.014441496228426828,-0.05624759832431835,0.04537224860681576,0.03209695036297187,0.032733958773900305,0.004780373339072415
CTHRC1,-0.022444014740213975,0.03479626830337033,0.04503559056503909,-0.035230113276677834,0.08373951425505911,0.0223097838770734,-0.035480826972057185,0.02420507185000843,0.019302703080411463,0.08950859952689035,0.03528622454681738,0.06646382649043885,0.09440721684401081,0.054281715132391974
PODXL,0.04410646598806538,-0.030319158087842878,0.03008899400102258,0.01034040824215682,0.09886005973746867,0.03460476606315659,0.010201206242903313,0.025236458915882016,-0.018090511807009067,0.030388303014310718,-0.06552554756838598,0.01549708086471928,0.09535933471697272,0.07144306780770411
JAM3,0.024909230639052798,0.006434596533697762,0.03202618377126388,-0.04234144673651497,0.032835744670091024,-0.04384481625479934,-0.07902293539462228,0.04095761048102132,0.046159105725544845,-0.09859840688589382,0.013619562799445116,-0.006287449187862713,-0.04114761014955518,-0.06610237570816337
TGFB2,0.08805059171650455,0.020317207843102997,0.060607173910177774,-0.04236783485069436,0.106339059505298,-0.013748180726333162,-0.005009169525537646,-0.005693351514855411,-0.05566238474227849,0.08898206765671612,0.034010636307598076,0.017131689111935324,0.04933971348867247,0.041116442927965895
COL18A1,0.07059307926950009,-0.005574572322523935,0.032257061713123786,-0.0386925104410391,0.08122926561955732,0.013322699796271084,-0.11337669175878771,0.008019618637691385,-0.11521956849337689,0.021675759533883957,-0.04830478735543584,-0.002462385928170307,0.045736810024007604,-0.023994266647992743
NODAL,,-0.02027933443563395,-0.027838304533566085,0.005576862177962149,0.05547964532625684,,,-0.027445706979638922,-0.015355759028234795,0.1849026196712426,-0.02997949924197532,0.12252553220608595,0.05671812244861074,0.025015579112348228
INHBB,0.04593041105812531,0.027368552210734778,-0.04511419394450996,0.002398531537182338,-0.011221662917679976,-0.03274913371452897,-0.0598607756466162,0.021463378939554214,-0.024804523636484298,0.04329040900650122,-0.016379360365715353,0.014547397541067843,0.06151815821759257,-0.11800912164611493
LCN1,,,,,-0.024785938763351473,,,,,,0.011083204898547454,0.03271509674653518,,
ARF4,0.03872181045380472,0.0029656808085992163,0.0032270507394674425,-0.03977586728838939,0.036870281913091434,-0.03186062423729084,-0.04894988421379604,-0.02712306745786325,0.02412879566884692,0.04868641378864257,0.10664120476551758,0.11310302558471036,0.031704008123658194,0.01256515285734709
CXCL14,-0.02399527251568199,0.06287691100644459,0.007798154247883477,0.005521884207171964,0.0013515413091341303,0.001281072464295745,-0.0014717981188048957,-0.02792666258225016,-0.02566335386171986,0.10911753118009958,-0.07533823692681725,-0.07528590726271558,0.05829105776692868,-0.0874317701017261
LIF,-0.0184704252370136,0.016593026309611826,0.020626104301064627,-0.019290971106507886,-0.005178329919177881,-0.0260862533634703,-0.02936639287695827,0.011430347567007428,-0.006655415497336829,0.04213727761352544,-0.030551434304739424,-0.0884790507679089,-0.026320432216912104,0.04115135328981257
IL17B,-0.019102492624498375,,,,0.08204466064023899,,,,0.02629819958473769,,0.06898218342619425,-0.00027938310495277484,,-0.03309860002685402
MMP1,-0.037654034659813436,,0.0017295841915360931,,,,,,,,-0.028512954994822856,-0.04419267362683115,,-0.030930609578117108
MATN1,-0.030516179249844646,,,-0.0186233255805057,-0.025986371721811896,0.07766173644466311,,-0.016254845302226678,0.017664729090794803,,0.008998030797227276,0.0356975706965769,-0.025343005022288083,0.04559119440560545
ADAM28,0.05254621663102487,-0.02566380381586545,-0.011043408324715934,-0.01580091236971844,0.12033191560350599,0.020110665797331673,-0.07965137065370012,0.012021785438851325,0.1253354893297419,0.053650055703138876,-0.00020861046230609116,0.0076911565482244105,-0.02818887127916209,0.00423831198409196
TCN2,0.002293135193784577,-0.004148515084511026,0.013030210157389694,-0.023120954160641465,0.07591896147080722,-0.002222718702781358,-0.04486242204555325,0.003997086736571805,-0.12417501708953681,0.055451755986640656,0.03954682801120497,0.057426817419248,0.11131635038691684,-0.02500993446903277
THPO,,0.06288532793667663,,-0.026483181003212362,-0.03448349007034522,0.032906027991269564,0.007437921819943916,-0.0162548471694617,-0.005476096285117611,0.12351767579757966,,,,0.014032195928029996
CUBN,-0.029962564542019374,0.000985651447768195,0.07427062437546206,0.034885081374105516,0.11682166163598552,0.0016888787347674435,-0.022416363305578193,-0.03958546294402086,0.1535440467420732,0.03466807826732223,-0.0010011555216171378,0.10562578393285406,0.10267393762158841,0.0052884554058055516
TIMP3,0.03452964322612799,0.06372597477775249,0.02210962174853964,-0.08683636283163661,0.08031975842418251,0.012097478653525846,0.0013316558655184281,-0.008749053556550082,-0.03634188113113841,-0.014943261453519504,-0.010285580357882379,0.008483313337946571,0.0773694250706027,-0.04275232562132249
PIGF,0.029046695547736204,0.012000370955591843,-0.033706310902794585,-0.004697625109192781,0.04266836303383607,0.005249596043020635,-0.026577263446823846,0.026611118274172743,0.09592695668098535,0.028992370844824884,0.01652552088995406,0.09917550924418285,0.016777760885811628,0.028087513955298793
CRH,,-0.011614557898582512,0.019927123478196595,-0.01569403083830949,-0.03811425601421542,-0.01917301712439625,-0.0030809521634245557,-0.022232444241909045,,,0.04840121197329632,0.003558331799623361,-0.04271531721790711,-0.023850071082586174
BDNF,0.05066806273151179,-0.0018850773659171301,0.06351994662710281,0.03156201573086744,-0.043823071728829086,-0.01727585522654211,-0.028934686027953193,-0.018307132759159243,,,0.005861762803021667,-0.030471694392295107,0.0643699613007867,0.021918283963746562
CCL5,,-0.009840838102121286,-0.039978954890438186,-0.02292511647231302,0.1036919367279239,0.050256401955573585,-0.014553853163270973,-0.022051654921591952,0.037194005013085674,-0.026811152260935056,0.03212657009295238,0.038126415608449704,-0.06948920129626864,-0.04739178211020318
GAD1,-0.011782452085610077,0.02084976266025892,0.04754814892707282,0.0419820447752925,-0.015240549183324617,-0.007671515030165743,0.10663836176271885,0.01026504080034942,-0.037354943594565676,0.1310012744100659,0.07000987722185316,0.06176687630613827,0.037847376827488344,-0.003667603246457888
COL14A1,0.002993294917797675,-0.026010813353315725,0.03572949059256723,-0.02429553415055673,0.07009436319172083,0.00691312214284976,-0.015673440030024806,0.046659232587044124,0.03892614887112294,0.1029140729352884,0.011369263413330865,-0.04088988586305456,-0.02048028420945316,-0.09809001386496896
HLA-A,0.0064289138565534485,0.0632928722759437,-0.03335090769587473,-0.056545136045779404,0.11457822352190157,0.0010296892849077821,-0.10156570143507403,-0.05146996919761261,-0.010194635850178211,0.03403384290512682,-0.0597587339162546,-0.13137808823102,0.08069782769946408,-0.11380284532155771
CD5L,,,,,,,0.038392058982310316,,,-0.027217168296234592,,,,
FGF18,-0.01910247129252284,-0.009227679394088435,-0.02549696131838039,-0.02177443569892242,,-0.013050569794720393,,,,,0.07359946047835696,0.046761685687310255,,-0.011206943568168136
ADM,0.024065045658735046,0.04178355860456305,0.008159111363642856,0.059156378536351494,0.0486248153379986,0.003400917275890963,0.02361648423187854,0.028993473950333228,-0.07409003467992561,0.055626549331391446,-0.01717383756061078,-0.06654169671507941,0.08930751644482901,-0.10833894758270682
GNAI2,-0.034818618512650744,-0.026010641946315232,-0.02352487324344279,-0.00893535336379602,0.09634703366756775,0.032100261592095294,-0.09499409668501961,0.008646297935131478,0.027294701594173992,0.04916955930538796,-0.050598868457547026,3.2340758371355506e-05,0.05530748323123546,-0.06291383336274337
HDC,,,,,-0.0054515119828645875,,,,-0.04047726676229197,,,,,
COL11A1,0.04628916470251124,0.003789017199823059,0.007228305130402815,0.03136484850077859,-0.03540750189162961,0.030399664554876242,-0.006715046035194254,-0.018505423419689436,,0.0770832851156894,0.0034119569393520617,0.03095040962500736,0.0008161023570577814,0.004675307875090537
NUCB2,-0.061566492586456585,-0.02023355740286581,0.07046865193726333,-0.03178881909232897,0.09578237491047076,-0.034051221735360286,0.017674954560554634,-0.0815368791177268,0.0408578406988064,0.0172414463958847,0.0019179990349586563,-0.001081902662813244,-0.06531264044247888,-0.013641134071234526
CXCL1,-0.018822870166121435,-0.030548187169673433,0.06396750492169116,,0.02849379790027418,-0.006177721633509277,-0.0415058110802606,-0.006668265057258741,-0.08353635549465578,,-0.021455383610415938,-0.038359659344670526,0.04324552394662902,-0.08823024950428726
VCAN,-0.015016291660651429,-0.050482879537517775,-0.07156445192184399,-0.013540577208185888,0.030125798445278223,-0.028797960279637474,0.04555386030109068,0.07154480312047183,-0.05677598621384936,-0.060462683681082756,0.05914212853428824,0.05678993357891818,-0.00638883789947532,0.056767329177534055
MMP7,,0.04365439781351007,,-0.019290965691627908,-0.01809169121505413,-0.0120282071036812,-0.017903236710915683,0.0808567373023686,,,-0.00999392003759571,-0.023567974461770173,,-0.07822521650221044
PTPN6,-0.04113559283386838,-0.027831720877728193,-0.03259363916421653,-0.05471004876599559,0.06869133079985455,0.005010046432070095,-0.02120210169048121,0.03374562187942314,-0.09146540139117555,0.040631885465864596,-0.0313598111492929,0.001677486645020703,0.015994649292607105,0.028316403767875437
PTGS2,0.008787062247554014,0.03601882743448037,0.04611688407533577,0.05260485748247296,-0.051150631739057165,0.007911475419629192,-0.046005159952595125,0.011238067116313664,0.002668460837264929,-0.042050502936987845,0.012741817115685035,-0.045599387714717096,0.13107203118221916,-0.05458778308295411
XCL1,,-0.010040045423733912,-0.0013140816710563964,,,-0.01975588011471157,-0.0010304880139455031,,,,,,,
CD58,-0.0020927136477600686,0.03631742279888012,-0.021809340340876393,-0.0048685119925229595,0.05105924561619905,0.04756558472219347,0.00401874170023613,-0.014814493568101862,-0.021743095754112356,0.04100616956921866,0.07757138987411527,0.0345521371923397,-0.017623982956010878,-0.029702272111898735
TNFSF14,0.039541372835807144,0.009920930292998769,-0.02722163160723254,,0.07946777307207276,-0.003465605973354864,-0.05099487449728663,,,0.03484443514735141,-0.023242918651790328,-0.021250182794830316,0.06410098494947848,-0.04466217695706558
CNTN4,-0.021960360918505218,-0.018043767932918755,0.06456391465427075,0.0572006647841263,-0.024663169900649762,0.020737229454723758,0.026743690989883852,-0.005146755363586981,,-0.006844165634887682,-0.016990109873122383,0.08920093857152767,-0.03180351101458781,-0.01021607685560013
NTF4,,-0.012700217783946815,,,,,,,,,,,,
INSL3,,0.1142981962099099,,,,0.06759758957518855,,,,,-0.03944564699685244,-0.03625170552989661,,-0.009184934361131242
BTLA,,-0.01464712865837553,0.05035010295327625,,,,,,,-0.03054424288267406,,,,
MFNG,0.0028016041868184917,0.05027484586232562,0.0023224720235507923,-0.031009886974502042,0.07542481804739029,-0.06328178304378271,-0.04456971803540012,-0.010310108590360379,0.031236815740739672,0.06435003404227642,-0.0009794499927078878,0.039108336914214205,0.011921147133549843,-0.018379220448689632
ICAM1,0.009018110766670046,0.06361869674430337,-0.012528704582146931,0.009904020111737794,0.06893380008012706,0.008263854606850933,-0.07353865890410714,-0.01088286017363558,0.07705878402900267,0.04831591817798097,0.054485624900799445,-0.03580141096038156,0.012234743418592032,-0.034995559098754674
PROS1,0.06095202581233166,0.021666769483293342,0.026160919181092198,0.0027309097197392796,0.09341422424404455,0.02532532825676624,-0.0704280825934397,0.007879393258580437,0.10396989812567119,0.018721766242272713,0.0009816536776464156,0.0056196114018246136,0.030779124598605222,-0.08345441478266251
CLCF1,0.010560813304634688,0.01620707518112171,0.07614762357925957,-0.01793287901419562,-0.01603420665396658,0.009060600858705633,-0.041179985117686634,-0.0262347269998227,0.11280060376611838,0.03203539911648572,-0.010035680060138203,0.07581243995851701,0.04226520365364712,0.022402275871417104
PSAP,0.002266819313789599,0.053337853490052295,0.034701937755605865,0.008130927134657228,-0.052805673901766007,-0.007472173460204676,-0.08130391033856592,-0.08653570133087284,-0.04727149818788364,-0.021733981465190916,-0.013440631288776919,-0.060529788129020407,0.06012084341397795,-0.0706340853137224
EFEMP1,0.0710025347004979,0.0152389987903581,0.03325602589444771,-0.043672572517292944,0.053120065869816886,-0.006393222511029546,-0.09372899585185822,-0.01959056339884094,0.004892301839892222,0.08190533529779458,0.022297226314071585,0.06066965850779757,0.0006458984239343544,-0.11969650980759855
C1QTNF1,0.001156722072685387,-0.02303396211917031,-0.01793765068876023,-0.039785993853666636,0.03571684061272908,0.010219945483897338,0.018460875091682136,-0.008359095756453591,0.06432448658841328,0.025384609791163335,-0.024941403450842847,-0.09110861363979134,0.05286730666537908,-0.03360289842804714
ALB,,-0.016382424135753946,0.022759255418640253,-0.018452953586761627,0.024159048846938525,-0.015142170521540247,-0.013551405066860827,-0.025504127653094576,0.016870330276973523,0.02049692686447886,0.04031517121083696,0.014171913489421041,0.04643315043345465,0.04085402745942616
CCL13,,,,,,,,,,,-0.010068805817683676,,,-0.042436179875065594
EFNA3,-0.00262653331057021,0.0053032436856143205,-0.0550632318800126,0.05516270214971898,-0.04811271496729529,0.01019138841911202,0.026332647331426057,0.0032027646881072165,-0.13686795980301328,-0.034517508231877256,0.006503793917521121,0.022927927800827516,0.01913306108744943,0.018956753637746022
DRAXIN,0.001630055230572497,-0.004184908463720133,-0.01979363845352242,0.008807433160713229,0.04118060741324767,0.02869629625958413,-0.024509189031444483,-0.03683763250252466,0.05689658545263454,0.03312914238505312,-0.05621447473166546,-0.057263823998012636,0.09435058824885927,-0.0241851412465121
RAET1L,,,,,,,,,,,,-0.03669841736602759,,0.019408774212619925
NPTX2,-0.008485959719646084,0.018910447138902612,-0.0016862731885501677,0.002433392767950946,-0.04647154430433884,0.02854646590649534,-0.05590799208193153,-0.03457023119987651,,0.13812666728564804,-0.02893848578538037,0.010343363824434095,0.040436774662777744,-0.07678883952502631
FGF11,0.008257101828512333,0.020373257329548797,0.005193960997554172,0.026073567916229865,0.08286324582251975,-0.02401980812546676,0.02596591794242253,-0.01348259678653043,-0.04886365510214555,0.1041752499985469,-0.012473488052991475,-0.025972693309285283,0.018884751359659,0.013995939612802266
CD59,0.06282030829102435,-0.019271157851917867,0.061541900866646584,0.00686203575944485,-0.026904973702295994,0.02248228351806341,-0.05428403711673855,-0.007872703939550713,0.04738587351324144,0.06764522757719034,-0.0019842284334504164,-0.0383908251449655,0.08003014752891076,-0.05270121790375463
COL9A2,0.06529439999920741,0.020665063283369367,0.0345870565265458,-0.016108436218134577,-0.0019727046159406132,0.013037072479499735,-0.06688639672468069,0.027116128346904148,0.05891937075313141,0.012730882246938779,0.04068559168621832,0.07817600898584384,-0.04066934018518404,0.07226530069514488
DLL3,-0.030155126973629945,-0.04577823508831446,-0.01858090571790312,-0.06385094017183689,0.017136361504444586,-0.006401589043737924,0.008319327103289195,0.009017286825571942,0.11298298766771929,-0.0035979714038312702,0.09858066556254805,0.1208676974852852,-0.004225526898998824,0.043919111725754585
FGF5,,,,,-0.024164775624295004,,-0.017218481572752697,,,,,,,
LIN7C,0.021547271784100156,-0.02230192318256289,0.03596279784244038,-0.008835547421634586,0.005465842758560693,0.025744206745182362,0.06658891293151423,0.01289864620601197,0.13113301366318245,0.07893827374197548,-5.962605227360072e-05,0.007152713496798827,-0.06574139524113128,0.06443150721837147
GDF7,,-0.016464870837797456,,-0.026358807458482073,-0.004566577172961921,0.0012157232391435222,0.0528025095885129,,,0.04730895044356817,,0.023982597314381602,-0.02802228980420808,-0.03630773945004172
PSPN,0.027597997218505598,0.020266357611066023,0.05043643165649971,-0.03453575162254282,0.001553012101825166,-0.03454024710816808,-0.004679933339722296,0.09382296683917303,0.03007955099670311,0.042127448247497944,0.005564578274783745,0.05346629912489107,0.027746037699885037,0.0654498305991874
ANGPT1,0.04578766262591527,-0.026788142397042032,-0.011131971943307742,0.10016416815844778,0.08839485119906099,0.054955538035784214,-0.023127422679477296,-0.01281132368123699,-0.058875923529332144,-0.03641387372967451,-0.003052837171444194,0.07350393077503203,0.006995678999985662,0.0032289066427433435
PNOC,-0.02112066904566462,-0.010794145055006683,0.008650799119720049,0.06063376598686504,-0.03225473524611271,-0.004108954323990135,0.09780220258686378,-0.020901615708795472,,,,0.0325276939982112,,0.029049082884019087
L1CAM,0.023498577334648878,-0.032281802321791585,0.0310983141308537,0.028804437002882703,-0.02613873809495035,0.04963025256595663,0.008951416176913491,-0.030654529615372902,-0.027846534017059287,0.05225109191596123,0.005556928581961929,-0.045597597394564975,0.05921275023998282,0.05796209729910513
APOA1,0.021828249171611504,0.02493826525820193,-0.004371384352050463,-0.042618237175962415,0.003913473220014463,-0.002914368831239737,0.028488187352877236,0.0793350826615195,-0.005629747689396468,0.0037100777494577636,0.018544066437033824,0.049334336111420726,0.023017843212492832,-0.023513504505903907
PSEN1,-0.057235484022195436,-0.0023028079223673687,-0.015862973827051662,-0.04638232786882765,-0.025595976594036913,0.007645277813209867,-0.08097780033594511,0.019057172873798024,-0.05821034366401529,-0.07174245961113615,0.04599229034568269,0.03260577865863783,0.02318538820133399,0.023927274661327467
CALM2,0.022239791907753725,-0.06546391593168946,0.023852194032295243,-0.007166884095705206,-0.08965980513485304,0.04118783080137541,0.11600489866824146,0.0006680543597056712,0.08531955940016857,0.005382326554179068,0.07180575934164278,0.086419660711074,-0.08855095503357911,0.05124555732752887
CLEC2B,0.011927401532457641,0.00045550495743219805,0.014796944037054779,-0.020848930978418743,0.14534276683904435,0.001007367351411276,-0.07555542611053483,0.006808081146961398,-0.06616418649641795,0.038981220299345684,-0.022987604622218154,-0.05896748169031338,0.03883321610044079,-0.013483184197734395
NTNG1,,0.06817501135669647,-0.00984537836817008,-0.02022405311494469,0.03250102867689082,-0.013102509198531138,0.10241794056863708,0.09142052719063193,-0.031398453024065895,0.026139470909773897,0.03012595223154751,0.09356923328840756,0.0558924974094875,0.00557531541777763
LRIG1,-0.006729053703207509,-0.023025233630210192,-0.06253611877026406,-0.05783409454574671,0.013653573657591008,0.05251328912138353,0.04409843878725793,0.015491265039731469,0.07616072510802654,0.0920053903813573,0.07941315723000092,0.17652981903872061,0.013486261338807126,0.06250791994192179
CPAMD8,,-0.01091469603266907,-0.024826952711598602,0.11457855975749723,-0.021860291564999492,-0.015384797080306446,-0.023308002597561862,-0.03002248406102854,0.053879186597391236,-0.04852618362792183,,0.04805269394798793,0.010173657411929877,
GHRL,,0.019803661448000817,-0.0045120852315644845,0.0549297292567845,-0.046488993070437405,0.02782385783426777,0.06687535517796214,-0.020745585541920596,-0.06454338173421025,-0.015857106878835736,,,0.02410707031486988,0.0008952421372740071
NPY,-0.017663198892508617,-0.04779813698583616,-0.023375273872854152,0.025548140095182727,-0.0021154949389633436,0.020095351327527728,-0.011799473809422527,-0.048906367207625256,,-0.007716708269708804,-0.029180221837388422,-0.03837468343669136,-0.002825554246868006,0.0544050854217889
MMP2,0.006996550525920467,-0.03047738867926736,-0.02509158405619594,-0.024941154347161577,0.06406211421852274,-0.04019543785072616,0.0015452363047844034,0.0479442547153117,0.024792320032279675,-0.013110463597079965,-0.014255171608495033,0.005671533456841461,0.05175850172284467,0.0533998510058196
LHB,,-0.00950587596374781,,,,,,,,,,,,
PPY,,-0.01654695763388204,,,,-0.011243783733039055,,,,,0.0061457107370261116,-0.03658982367895178,,-0.02486836369025197
ALKAL2,,0.23502239089950575,,0.032239276903938685,-0.024785934746264258,-0.005438874026565046,-0.007933741349109713,0.03269465234403696,,-0.042714683846171865,0.005064599865808934,0.06970811992331721,-0.04470679312790284,-0.03820393966920114
CSF1,0.07208869282720057,-0.06635719687968364,-0.0016937763767801183,-0.05141738560504923,0.025500965891328126,0.008806359433030146,-0.07078422788526122,0.061152977310909205,0.0302709309683534,0.07936430075548331,0.017263685542148,-0.05535816737558748,0.07591248599805835,-0.05513866156917959
SEMA4C,0.0037701519203084603,0.0372176358014426,-0.017242374998038535,-0.05605931142075376,-0.004276067597876505,-0.0007542865574270015,-0.021868669946811917,-0.04192170904177402,0.07055581980427188,0.04170880450101689,0.02289539110974782,0.0293201705796222,0.09726318301888628,0.009499684986246993
ICAM2,0.02250192845203101,0.019924997564334614,0.07764694497282647,-0.00664913491543869,0.08621950959704854,-0.011141961225533105,-0.022030749140124574,0.003651421093486111,0.014896917633696797,0.040699879307301526,0.053215116197390264,0.08034889513152553,0.06014917776097117,0.05979777326943501
SYTL3,-0.04684550016679669,-0.043007835878301884,-0.01863914618785247,-0.02534519890223701,0.07033308230802728,-0.039408831615747646,-0.004866047199539462,-0.02357356690726574,-0.01965269843323474,0.05436648501675023,0.08537494089486194,0.036895332255266894,0.08284557485228326,0.053766648481302914
IL1A,-0.01862526279968831,0.0007656881089936936,-0.03359090513745926,-0.026358803995891668,0.05256438676993044,-0.02727988275547742,-0.042472243183782205,-0.031241777253848586,0.07426656970406324,0.0723356944681939,-0.013060260903782948,0.03978051084534924,-0.038216594565104414,0.036566637190247164
HLA-G,,-0.010040044517033485,,-0.01423677135409813,,,,,-0.03546678752070287,,0.02054979875130006,0.009859908765178855,,0.03179937233141075
PGF,0.00021431631858625589,0.024785113292008675,-0.005641476334607417,-0.006241436658287106,0.10887693957964101,0.02435326494361489,-0.011087374168398044,-0.013164122339042808,-0.10275759661365844,0.13329381697425066,0.019756917347388724,0.13088536405743287,0.10196753958442031,-0.01770187730457384
LGALS8,0.01585958026939216,-0.013955596553492064,-0.04559153350313977,-0.013775328027546063,0.021673247800310765,0.002396504920956399,0.044732597857842,-0.045031792669134284,0.05387414025294892,0.07426270552112897,0.01766891441557757,-0.01739207689992702,0.004576415424288202,0.02615583144326141
DKK3,-0.013709535820539001,-0.020214145207494538,-0.004515323536847821,0.015626104951987824,-0.07767803715254365,0.016607743369577363,0.024778501034542037,-0.036882080420101646,0.04959656112908806,0.021719777258540067,0.046570508632226025,0.08426282235102103,0.02776000558230435,-0.01640964384019602
COL16A1,0.10148175432401271,-0.004075902407443346,-0.03418533406827304,-0.03279304959464816,0.010680173382984772,0.04966402020393574,-0.09814362919212023,0.05172680531294405,0.056698029936676976,0.061534927264211475,-0.012493245782514503,0.009694327174188533,0.03484258512106973,0.00022199826098911254
TPH1,-0.026230315385054267,-0.018270288200456664,0.06628866576912788,-0.015085844575761025,0.01923000361791376,0.006239234017117982,,-0.019561996968855636,-0.0073101203430947755,,0.06978618401833402,0.01575959279327204,-0.03835605632114987,0.004812636452211228
TNC,0.049684252139313025,0.07766410258389098,0.026429422658626377,-0.018813227790393256,0.10071597708402791,-0.045765197041859974,-0.12210293192299694,0.031468102047313214,0.024071479929299335,0.11268103827325338,-0.027764826861805873,-0.12360621959425777,0.00999651017111249,-0.05149617333967328
TNFSF9,-0.02921079229208043,-0.0164648719453208,-0.029826859157717774,0.11195857050276099,-0.03765063658127192,0.04938998234519293,-0.013341559556568936,-0.01263503580844808,-0.034489362659791994,-0.013690114085706329,-0.0007843247091314109,-0.024055098235649428,0.0007275203245228856,-0.04179332909552643
C4A,,-0.011269767559284008,,,,-0.013328941641877248,0.004541510467968952,-0.017195738454974865,,,0.032671888953355856,,-0.034523958781716005,-0.03669066433192748
CNTN2,0.006153556435675178,0.026135631740028312,-0.058204981861489716,-0.008380728112276652,0.0019061650609425859,-0.02403266894697626,-0.06618416717045955,0.017248384204436553,-0.036716025673308325,-0.09914218848342662,0.16227308560999806,0.14248238211099437,-0.05654780581618261,-0.02036778576533783
F7,,,,-0.013102099062563898,-0.021860278859066776,,,,,,0.0724623606665754,,,-0.015791245275425424
LUM,-0.05221014426877036,-0.03780295500825232,0.013049105295350269,-0.009816019424864663,0.07378803232473412,0.041144901889621964,0.006853347508100913,-0.007731247498378015,-0.006196691850657387,0.09981087615233973,-0.02034481247920257,0.07600536100768555,0.10069708266008089,9.580211924786206e-05
BTC,,-0.025800935927886355,-0.027173581488424962,,,,0.05807398520825748,,-0.07078911708109246,,-0.026719581298603703,-0.022770394746373036,0.005187541861739275,0.01955978856135909
APOC1,0.01159984901781554,-0.021611530991408053,0.02029053685552641,-0.03421353942542152,0.11041556842643688,-0.00628003778314198,-0.05048023909428896,-0.007151529545306761,0.01067489596199866,-0.048146214211152866,-0.01194072478456696,0.020821591009061606,0.08467794701558919,-0.01619154487969232
PKM,-0.051935639600999464,0.08279759991775983,0.018609821369263566,-0.009377008109965567,0.001056432423753038,0.047683666539748315,0.07328689866554235,0.03822076601670248,-0.07582544305156272,0.11777401851948475,-0.06039157318659658,-0.06645028121437904,0.04521807023017085,-0.13256620593051432
TNF,,0.03627417154608158,-0.052651442259020104,-0.03218818453876291,-0.008588071956025433,-0.03040902752234403,-0.0536559248514568,0.028551724632789047,0.047615124031845577,-0.018700714728937834,0.006766345378198572,-0.03669842737552918,,
GNAS,-0.05124209783435966,-0.020365112771356473,-0.0023369442478851725,-0.010552216071090059,-0.05219817831784804,-0.005647193541624337,0.07828924627816243,0.06960704551890018,0.06158551088150826,0.016108167389367253,-0.10292738354272236,0.018113743101691213,0.06593284293146244,0.040464037532001625
BMP8B,0.0532837172843158,0.06368748612173927,0.005756527958213146,-0.001096186988239161,-0.011880240418379668,0.050444258087510546,-0.0215804539756864,-0.0012819343526920708,-0.023462999970919766,-0.02447905011886409,0.042754426963462794,-0.02207770229677995,0.014835037989359885,-0.04442536436537762
LIPH,-0.01882286818717512,-0.014277316529011284,,,,-0.010746770649453048,,,,,-0.026329544341561394,0.05170517480819315,,0.056606159848253956
CCL28,,,,0.0120685679524917,,-0.01654825884601609,-0.02573893918923519,-0.015513513372330345,,,,,-0.023864287737386247,
PTPN11,0.025109037367019745,-0.010983106711445863,0.024057076209241825,-0.05204106650713155,0.04578547476341498,0.007514457582909413,0.06153698766553308,0.013200543405078289,-0.10522154664437816,-0.015111242136052654,-0.06055864129151226,-0.020785084799009142,-0.03409371740736969,-0.05191761334049354
ADAM12,0.010420118534282244,0.06959518405856538,0.05115082383031267,0.029816067507170176,0.1083518034481028,-0.005837256359437672,-0.04420399286490785,0.0001039134784913811,0.005746294431506368,0.05185571509480038,-0.039208085135001666,0.05560882169390632,0.03778884979905277,0.007070643617776197
EPO,,0.004927198364963134,0.11581771980381303,,,-0.011243784223832437,,0.01407399414872,-0.010056098006627748,0.058160942654318024,-0.028594557578024163,0.0014686163396437095,,0.08580214261552292
EDN3,-0.022203381265848088,0.04515871390153533,0.027409322158762302,-0.018792277078503748,-0.03873332943927145,-0.017427311005331958,0.004971454839557372,-0.01976385056729141,,-0.02384385788602125,-0.01571490083161374,0.051190215792772734,0.03518632733511761,0.0432479163775617
CCL22,,,,,,-0.022639603034017502,,,,,-0.03236288041350192,-0.015772453380936084,0.006423687089008185,0.08447984165002134
CCL2,0.0708914781841004,-0.03404848454294907,0.00858819772968581,-0.008108239785373417,0.05456527219515263,-0.013923701953469663,-0.09454431472581036,-0.0361582999528424,0.010471311739048915,0.0879161581508002,0.007490754751162042,-0.007579399564309066,0.08069532552545446,-0.019897295323879956
