,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL15,,,0.03943875277277937,,,,,,,0.015302086600221554,,,,,,,,0.008793866211055709,
GNAI2,-0.01324331741266308,0.023883975089568577,0.07611312334239148,-0.009000383936050968,-0.006240125164817679,-0.05956540443475516,0.00046852241775064015,0.055973743975757925,-0.024074181170932712,0.0031510973494797683,-0.08230194790706505,-0.008015201941677881,0.05683156147422991,-0.006867004024186671,0.11089283739266892,-0.03938690282060657,0.03540558454139771,0.0630338883469323,-0.018750314144436703
HDC,,,,,,,,0.029752646408018685,,-0.017234838718005484,,,,0.025788339148920005,,,,0.012844605189613235,0.043887634599294977
COL11A1,-0.007381633112482174,,0.01733624076252403,0.02497630929017337,0.005757990880360198,-0.07764083284566012,-0.023736692749432506,-0.037875421680544266,-0.012448405021827428,0.07567104999842833,0.025235748920555037,-0.02549354066311527,0.026960161931869103,,-0.0050659087893308264,0.0400032609734178,0.07423143590772699,0.028958112196679986,0.034935265311249
NUCB2,-0.012505805024066103,-1.929871519406923e-05,-0.0034317154512193307,0.006784146137878384,-0.04476625021858979,0.001788310245297094,0.024236714599526192,0.04039836917862543,-0.054543226859161964,-0.008464459726318867,0.038284018269088435,0.029080380968479615,-0.03908431623504062,-0.005628592783449473,-0.062084870499989134,-0.03421448601529863,0.030886155293736547,0.005750322167677132,-0.04073342030911757
FGF16,,,,,,,,,,,,,,,,,,,-0.016287443188657
CXCL1,,-0.05922499529953319,-0.006404312843149698,0.0665629406561409,0.036177599426218184,0.04930620699897741,,0.044852239444173055,-0.025042946090950417,0.02126653922786844,-0.038967496488259167,0.07835311248715242,0.026429590512741578,0.007408919951655338,,0.05191557583872198,0.013933891833709584,0.10501347356658776,-0.04282165575074416
VCAN,-0.03073302133446671,0.009452921457880984,-0.003324917070801134,0.06283816790920832,0.02220120435009145,-0.03496576247401458,-0.0072122733188453424,0.028136237747349413,0.011348712571266252,-0.01626398921886816,-0.05083560301481515,0.07074049135244505,-0.003244529432279376,-0.053778899934516795,-0.03592242725935044,-0.0601603755845621,0.04801020552780772,0.025456455095090397,-0.06699618420040451
MMP7,,0.02221218324344037,-0.043108906194166775,,0.02226649353460105,,-0.023191146035146264,0.05073541677844508,-0.017478871661103772,0.015992550822230563,-0.01680835274636679,-0.01624301932915111,0.005855867329997525,,,0.020066205216944053,,0.05876741625016933,-0.07924084919023923
PTPN6,-0.002022132296136471,-0.053745396561222375,0.0780790297806291,-0.05137869315696869,-0.0004123221791639155,0.04948872432337485,0.0472722359390212,-0.00380998682652324,0.01161350284275075,-0.025077561012418353,-0.0033352714356152226,0.06887635124000231,-0.012691976690216628,-0.07983487385500064,-0.0019213167911595916,-0.009382285463307705,0.024300685085369582,0.06845959925651374,0.06656158386745897
PTGS2,0.031924988910973714,0.010034551303801126,-0.03403706689413882,-0.025217474756506868,-0.046999008286957925,-0.0784581328054498,0.06358838747239919,-0.052655871619712837,-0.01731058410950601,-0.015528787721510591,0.01848792976767416,-0.02993060812921008,-0.037536419663860066,-0.031699603481142126,-0.030871491690650583,0.0035182843624580067,0.056697615601017326,0.034508274840267146,0.00037992946244460744
XCL1,0.0729900685097439,,-0.02162380615876182,,-0.014405534907942458,-0.013974022498327058,,,-0.009369056420648642,,-0.022047776297589472,0.016483206936945452,,,,,,,0.058807791463488135
CD58,-0.0369601132219017,0.0620593336743253,0.005666100217507633,-0.039681889748064914,-0.01634361370806061,-0.007503735656847659,0.016854749978690842,0.032813237065031836,0.026499704536280696,0.019771856623475827,0.019111071852177842,0.10379060821901971,0.06718516757823945,0.005592312790353063,0.02022764979224636,0.04552147906348082,0.08112587497395629,0.05048749157419664,0.053090648510984224
TNFSF14,-0.03279111992505191,-0.04379859471793272,0.011040052105361941,0.01549542156096667,-0.01174673778109247,-0.03933220709232464,,0.0005855827544953163,-0.0007176855543645887,-0.025145963986359612,-0.0478762501243418,,,,0.024990410781093746,-0.004107916867272177,0.08231556082224678,0.0014721266564374069,-0.009027469349929885
CNTN4,,-0.03362380346770936,-0.0006205608367511592,-0.009143131495066941,-0.008608591255731976,0.09788306808709325,-0.012602951255331236,-0.0027980222282277707,-0.03611541889062548,0.0884857526815941,0.00836917861675944,,-0.013420669493033437,,-0.03182214818600909,0.014547478698857322,-0.0432408927583517,0.030035492141656486,-0.045911168325479895
NTF4,,,,,0.0028698468515003066,,,,,,,,,,,,,,
INSL3,,,-0.019370939449657145,,0.0017497162423877396,,,,0.03641475804791419,,,,,,,-0.01804960302991795,,-0.00865618607141672,
BTLA,,,,,0.03383740884172062,-0.01456838364832161,,,,-0.013317607841223503,,,,,0.13928061956218407,,,0.019192121982077648,
MFNG,-0.05481305132642182,-0.03046919695487732,0.041802338796770665,0.05474109560968165,0.027692715257497547,-0.03849311486267527,0.02519096136514119,0.09938195894120747,-0.004601613693461719,0.03152788514429603,-0.062283609197757835,0.06413832200286304,0.04028488447822127,0.1352970779788816,0.06412949806537507,0.013930833960112288,-0.03221760241997434,0.05364758181774166,0.030201652298842467
ICAM1,-0.002315901579323653,0.0620300889788239,0.03434097373520264,-0.03707153983235201,0.013024808902577156,-0.048959587383321373,-0.016855139562987995,0.0489680462342263,0.022268127804789418,0.05416020487781172,-0.08884234446550326,-0.005176866893650101,-0.00017043471607174768,-0.011828376285569563,0.04064271194508573,0.02800953452403238,0.03342303195046342,0.048413503364859126,0.07869538602621813
PROS1,0.006885429466723319,-0.01892062099487298,0.01875133547115068,0.008388312331540254,-0.04306064414402615,-0.045919168712338594,-0.0072747046794976004,0.0760849932071428,-0.026156086048735355,-0.012034398820202942,-0.03877824442485188,0.11483805630334522,-0.036627596617632756,0.005500046980417522,0.07438871510549133,0.046964158410933446,-0.016196567770112257,-0.0041120738363759615,-0.004001009147262399
CLCF1,-0.000683195904204466,-0.011415557159572008,0.058347199223638437,0.0146654711662867,0.04807855235568508,-0.05372845348439233,-0.021558486117121137,-0.03459569263725076,-0.009117385361063013,-0.046484112020623886,-0.03866159662214565,0.016069216776962273,0.01433275438072139,-0.043892305781980674,-0.07685618823925298,0.06611667153999157,-0.003635378904303196,0.038738780689140426,0.0548379535293231
PSAP,-0.1453245975184202,0.05697491442716826,0.02596807986822844,-0.06344406563222994,-0.05071764900681396,-0.03171473478086747,0.0043251259174130405,-0.030553211118872915,-0.000693753892983459,-0.03538117801284471,-0.010244321184037489,-0.0071646351353480105,0.0028277565043277604,0.08688671768561487,0.037261893248322145,0.01573548390731455,0.07530650266230401,0.09446553767092601,-0.07284743469569059
EFEMP1,-0.07735004798612573,0.03523809817937692,-0.009998731417587912,0.016876591018377535,-0.03285625039009276,-0.13350342733167533,-0.005612142448980037,0.02805946613764535,0.049559451844663656,0.00725581436088323,-0.07650159279162588,0.04652358732244935,0.04955085585321849,0.04578915968286085,0.07361455382396365,0.12348671151881355,0.04128401150684344,-0.004478171661065885,0.008487597869436892
C1QTNF1,0.012815538570039572,0.022671226737012606,0.012915459556859257,0.03759152948932519,-0.018533615366394165,-0.03358662741179186,0.01725628010390825,0.053450788554717646,0.0016030188559191313,0.047324538253478085,-0.06384799649539571,0.01238233314444352,-0.03789771867197201,0.061093914668886376,-0.03549024249326898,-0.022681873293776578,0.05692009304765665,-0.04477159082850452,0.02062349187125078
ALB,-0.014438753791487019,-0.028768123800748526,-0.02994797787237632,0.01335153053481096,0.0151411697469955,-0.03441178518533091,0.0625387230944249,-0.03553930980744666,-0.022003948962231432,0.03305264152170526,0.0161436541271312,0.016524729669443614,-0.03358629879954274,-0.018326984661471795,0.06907240972050666,0.0005268046864806677,0.034137818514629825,0.07504032397768819,-0.023402473720269296
CCL13,,,,,,,,,,,,0.030162373705245327,,,,,,,
EFNA3,0.019858660987736313,-0.017588556547169065,-0.0373223473903951,0.037421490453791964,-0.041717779379700275,0.012665680315638106,0.022560929217540646,-0.04440982614937162,0.007760838423101443,0.020501426665748553,0.05578942592926481,0.03021754748815626,-0.015183981232936189,0.033897677333579276,-0.02902823866525011,0.06127695923656998,-0.014428693893699343,0.05242186300774025,-0.05099519681784959
DRAXIN,-0.0579529898203503,0.010716220416473419,0.00021250281269723082,-0.017321144248687578,0.005434541081971743,0.01551117912548098,-0.018959014326799823,0.029280960247975628,0.005592042614069762,-0.02293268325731649,0.02364040720704564,0.06081698075326377,-0.000733253000476761,-0.0016632487483769838,0.019312493464459367,-0.01517075607892322,0.03026084191655936,0.03220924244995829,-0.04926381446090829
RAET1L,,,-0.015090149959657583,,,,,,,0.004184702626172305,,,,,,0.026813083090042683,,,
NPTX2,-0.031214038386473485,0.058589185283810304,0.017962392484077026,-0.035545125060466885,-0.0055203505363602265,0.10299224554424316,-0.018257397885443075,-0.06787850173321647,0.002358186155083463,0.015289629033746612,-0.05238915316523787,0.07433094975794084,-0.056757263968732534,,-0.01758138461514914,-0.00793174088838599,0.02252802541031223,0.009248978196062477,-0.0387726029118495
FGF11,0.060374803139069726,0.055463258972536414,-0.02322981508462887,0.035995876725892974,0.03637734826271837,-0.03100138417593752,0.07497606148551772,0.039150572471474084,-0.001012000820882203,0.09311949196918316,0.06376186901944209,-0.009715981344939548,0.010324634007189614,0.0816688162214667,0.07495762845938199,0.040685389780908486,0.022953901656887776,0.01131538447162363,0.04686142395363418
CD59,-0.0422086881225697,0.07403502562200046,0.08987908013742009,-0.018448319699852413,0.026938003661251257,0.07490067809296669,0.0766349264684605,-0.06524087281452215,0.034486313602255056,0.003281634503672146,-0.047579306092007424,0.029210172159980525,0.010301170847267999,0.06685403024247542,0.010225799779622489,0.037422647400588316,0.047031075279021485,0.04170545437120713,0.022320008137170343
COL9A2,-0.03981570187335433,-0.028296323565905272,0.03144017738326764,-0.015107342623200027,0.07136357755661052,0.015064639937672288,-0.03836770126562733,0.0240570466997418,0.04224957521801316,-0.03190990901886878,-0.10265817463585063,0.024400940721520437,-0.03204861158836916,0.033499791991326563,-0.07396589038087831,-0.00922310260795091,0.06150551654688819,0.017326532641694408,0.06825528933043662
DLL3,-0.11411626089710561,-0.002703682556414354,0.04044578139071207,-0.012106785428515015,0.04318684781216672,0.05635043585895358,0.009436314714597195,0.049400652547024644,-0.03560924368238497,0.017083633199676512,0.07440237233532532,0.0036874416197092696,0.0209561705023957,-0.017034366914232834,0.0688829193449694,0.010967656182601008,-0.05187379783669478,-0.02349707830926903,-0.013591216088635512
FGF5,,,,,,,,0.015068263928755703,,,0.04955164337468765,-0.0334711360848062,,,,,,-0.003003863264436389,-0.02793940973005727
LIN7C,-0.01451890860155119,-0.051291685880099074,0.014437213165027002,-0.03779905500899739,0.0353020849854193,-0.01586908329337459,-0.014592867049298748,0.0076770243490690455,-0.07650591831501244,-0.01563354476668739,0.029173260370812436,0.02585110756347201,0.015056963465682985,-0.02995461283614669,-0.01991754315038357,-0.03632821279086661,0.016038972022854182,-0.022601192493961024,-0.02102343081875913
GDF7,-0.020763164424738138,0.03588906263934295,0.03326542900710247,0.016045265785921258,-0.03566859488073748,,0.10025526059566323,-0.03527814210195344,0.01855532093610388,-0.025145963009187408,0.005586503427813361,,,,0.0007713056604783498,-0.01566366487869156,0.051116777667102,0.06015067797206765,-0.025267187082998514
PSPN,0.019732846744356686,-0.016247118863252225,-0.04159007005956246,0.014801114565251301,0.03546048092554462,0.004839173699099789,-0.022161103104914946,-0.05244206336949417,-0.009641344994557948,0.03027189169515646,0.01921615394331885,0.0607975954763574,0.04039370943112395,0.09167605785543158,-0.011968950842137636,0.06843777022814643,0.07237117747838248,0.03737242743394619,0.012606285868638142
ANGPT1,0.023473965012853235,-0.06010680656417609,0.05799780088527523,0.010777594049077044,0.002445343992250362,0.15019941491257854,0.07756835692280828,0.07027014758428872,-0.028618993888393125,0.047932149847528055,0.047025781243628044,0.011698494605123759,-0.03531425902945696,-0.06187105180533273,-0.019505309700768,0.004403550039265138,0.005295343682643145,0.07190189153723435,-0.07264840710820575
PNOC,-0.029321904768434603,-0.022372168221277196,-0.06642707257460587,0.0348858775903592,-0.001162753935267375,0.12590290892036762,0.01096973044521073,-0.019694895891803243,0.017158848618232265,0.03834890186523326,-0.021463520251746634,-0.020378360710731323,0.003869457890551098,,,0.0808180165878704,,0.07605720252175904,-0.12045710655982847
L1CAM,-0.031179091986592487,-0.05665653945583265,-0.07515660176643157,0.05711115417313668,-0.022569371922957212,0.019986119357091575,-0.00411908642625136,-0.0553894895054871,0.015541443279037448,0.0058215284173880385,0.03617107248188443,0.015309979937102014,-0.028803283798165682,0.09043464943448026,0.028609536220964803,-0.006047122634485635,0.0759379014922811,-0.0018487529342120378,-0.06191658072247085
APOA1,0.08854926621218631,-0.043662591854431096,0.018986775250410294,-0.034282676599158374,-0.037662512238643635,0.006570482695531417,-0.03643147855577454,-0.020402797647249105,-0.026245286662171286,-0.040696326860123026,-0.04308268432150073,0.03411542673563894,0.04435252653535638,-0.042510545279890864,-0.03531407916135857,0.028563052280681515,-0.04753216488832204,0.06824871026836363,0.12235523697863086
PSEN1,0.004671117581074155,-0.0663335080127585,0.03022770161705058,0.047946150998437284,-0.0011898321746148756,0.03836563689622959,0.03561080195700292,-0.004262509354928915,-0.037625498271720625,-0.04389127296077588,-0.02762325466414976,0.014744806223626722,0.009008939369339589,-0.03180760734150759,-0.0424720846841132,0.04448852295525013,0.026379419382107062,-0.00155627825566807,-0.026197516243613904
CALM2,-0.055233060755369504,0.008374394730579103,0.03604040649761822,0.015685766721861897,0.03017060973600486,0.13190501348830128,0.019694455727446356,-0.057997860312927293,0.0672439612306584,0.012244711111630616,0.0764087036830891,0.06343249565996935,-0.05598675354296137,0.010992821961108127,-0.04299778571858939,0.036534305889525186,-0.06467971902595761,-0.049827669606708896,-0.01553927711247635
CLEC2B,0.0077674096086447035,-0.00628481677950424,0.017267461175195405,0.06944391810303961,-0.0009379317362499613,-0.018104642404843784,-0.014834154715526123,0.09584705148571634,-0.0007603059273479649,0.025381976580569593,-0.06304822978581515,0.07149233406396396,0.004043965125581191,-0.03704221761322666,0.054119841563367486,0.023310156917735952,0.02318042951668484,0.05861262501902966,0.05418450151340924
NTNG1,0.018494572785703312,0.0030460574121411042,-0.009568087141492713,-0.03795861485391255,0.024248352710491982,-0.03550653587374524,-0.018867972595025116,0.02063687120249412,-0.010117273805088308,-0.023725680711653596,0.0836287726961834,-0.033394249344255535,-0.021117421960314936,-0.006359588987142147,-0.03539403125718144,-0.013734689085399251,-0.0795420574502165,0.04687454135650393,-0.03960260640428985
LRIG1,0.009563517886512949,0.05046491464457704,0.050289028994761446,0.027389962881446097,-0.02668475416996534,-0.10118312515817232,0.045714369747216495,0.03521755695312524,-0.0630586191113779,-0.03442290966675041,0.020570353908230487,-0.04190948877953452,0.008428078742350539,0.005927585826288419,0.15335356372253536,0.017824248864810148,0.030735829379895944,-0.05453123374508536,-0.03298944206585674
CPAMD8,-0.01826980278714288,,0.049858387015173554,,-0.02860530200555582,-0.01774229987598659,0.04928406660820728,-0.025600934468826338,0.02607909740316362,0.03181031341262165,0.025280927804137238,,0.0965068532396996,0.11524936125943287,0.01013386149358387,0.07639964426960054,0.07422307799632248,0.0253790137233032,-0.017916329408370582
GHRL,0.03550790900699081,,0.04448407795202596,0.08085080506422469,-0.01277696542029449,-0.03004789021938008,-0.023583048890279908,-0.009426330444265746,-0.03919891665231938,-0.02293268325731649,-0.018029125991409028,,0.07830058237766123,0.029659275578703997,-0.0242722614446958,,0.029244960747526697,0.043295601738654946,-0.01579343079367522
NPY,-0.026802513725408903,0.025385954321674814,0.02888897778082513,0.03368675878093349,-0.0036391665382044408,0.048887558508209944,0.009551452769806784,0.012907880057111045,-0.037882369563536904,0.0130930447330019,-0.01654654017014278,,-0.02173530304586201,,-0.02354136161998635,0.08269671639141112,-0.008879130421830332,0.08850705781479647,-0.07033842761379973
MMP2,0.05722508097076221,0.09106207543892496,0.12159558011311439,0.04881732070793412,0.023331963476781476,0.011278879769810242,0.0023230886971977206,0.0309211099973151,0.048001304713823655,-0.02487655057583149,-0.07172602063098092,-0.04563058336929041,0.02084953273892835,-0.03139492810221465,0.0575871040222817,-0.019450050434634727,-0.026218419829683665,0.08576157996520166,0.12342216832069014
LHB,,,,,-0.024913057766929435,,,,,,,,,,,,,,
PPY,,,-0.02544497489229803,,0.05029083796347585,,,,-0.016338981459244152,,,-0.018849074939049602,,,,0.03162963270828482,,0.02908926658717738,0.06568821950400072
ALKAL2,-0.027359180011489872,-0.003507654250245478,-0.028299205876750052,-0.019870131672290146,-0.0006316747348152463,,-0.016015788983790035,-0.029027201640973718,0.03513594497293151,-0.03683652730538924,-0.022064057868409495,-0.04805612088645358,0.04307725462057335,,0.007195267783211867,0.027261417827861623,-0.0418235712505612,0.007352000564693882,-0.06106546942151859
CSF1,0.01359325208664754,0.044055710463053344,0.004372258732532349,0.018035554252713724,0.0012624431330322933,-0.09865375598741097,0.05437684254353557,0.016580578336022278,-0.016814883489086146,-0.0022000097082331164,-0.05729609989890798,0.14144950281234556,0.03355125320464702,0.023149408753818844,0.0156327856114084,0.0010348479982060595,0.08806085629271501,-0.01865518085964658,0.04608859276805785
SEMA4C,-0.04098169703013065,-0.019242617694116712,0.13299747796970574,0.03676902684423327,0.010801843406843023,0.050331466456333435,-0.0003608284960269954,0.010817886827826882,-0.04352896732713636,0.05668910897277795,-0.021703869713623508,0.034327061204856374,0.039484607597067754,0.038179858936080474,0.06194941144643979,-0.03945652907468467,0.03473392434420423,0.06728218893207051,0.030558428609344445
BMP8A,,,,,,,,,,,,,,,,,,-0.030166067102019793,
ICAM2,0.08644748783535242,-0.014809636535843069,0.0658910281423843,-0.003298689476264139,0.06085070791444945,0.08663573346617795,-0.010335772550398543,0.015812963720973093,0.007871926239667365,0.03149637007787388,-0.04388026833204008,0.0012000286549072245,-0.008944489275167177,0.0476686164103156,0.033551795301736145,0.03745160598339747,0.05774105882455356,0.1023149533145137,0.06086445576977048
SYTL3,-0.0031514311909394328,-0.025229683702743536,-0.01215563212450855,-0.010575157667788842,-0.03931969916468038,-0.04821468569531627,-0.006539298565266414,-0.006883661655206149,0.02152069479903414,0.018306244249091736,0.05397194216559178,-0.02121926352206676,-0.04404714233767816,0.1303072524125018,-0.012187431951411764,0.005975195988539076,-0.003665557824252593,0.02825410567138872,0.14513501423958197
IL1A,0.06610208609576308,0.02285388842823128,-0.018864581240514995,-0.015157380252138185,-8.00205022233844e-05,-0.060633293320804055,-0.03168793530361287,0.050692235615452545,0.029892390684783814,0.09946798737433946,-0.039874825814441864,,0.057440613393678806,-0.028980110299434026,0.11456807419855099,0.11153822726703283,-0.02596211369980972,-0.03289985580955836,0.07586238038373444
HLA-G,,-0.013395372435365569,0.006857101767987459,,-0.026313009972915972,,-0.017115112266524124,,,,,,,0.18408388343728316,,-0.015002742268008504,,,
PGF,0.054152643917424866,-0.0509360861082798,0.1265053540966437,0.012368964256977071,0.017665077623509478,-0.0081338856186461,0.014672556787762135,0.12931875117111577,-0.0177742021734151,-0.00674099093031256,-0.0016006910877085741,0.15329994510684475,0.0198542040596805,0.08142117622251947,0.0021753087590227795,-0.017584216129307394,0.0666423849699144,0.12504493526155072,0.05964354552318129
LGALS8,-0.020822877126886727,-0.004326934771018605,0.012164759463467074,0.021788835058066038,0.013748089930204477,0.008722582331573784,-0.028936369406107797,0.016442942357789612,0.038297470660309606,-0.039645483598333524,0.022868239055291974,0.019813297404231815,0.058099786658731514,0.036211994068497726,0.09593915608979356,-0.015013206291050447,-0.053555068902798666,0.02075594425025165,0.017324388657592046
DKK3,0.028549843030344125,0.09340943437719242,0.05344398416094855,0.00703890263147683,0.036563046135243124,0.10719541796826415,0.025033180850541292,-0.05434264716005129,0.042967026190714096,-0.01990906496013302,0.08567090945124356,-0.010775794791963604,-0.00762374517330966,0.03456793290255409,0.01274752880085431,0.05188865734552117,0.0281097856869938,0.060043427866785105,-0.017440414364872578
COL16A1,0.08694631147761903,0.05622357643839234,0.04168763022145325,0.021075733869136453,-0.01760556696079536,-0.03908510462556156,0.0344897577153598,-0.0305522152951354,-0.04588787193909218,-0.022237393948025253,0.04537917795185968,0.09445684785138028,0.03638702929458696,0.015900533253075978,0.0797845299208686,-0.031755498760772854,0.030882866917750742,0.09790877838318543,0.0817562454818652
TPH1,-0.034035686821844165,0.056490265099614405,-0.017049478086493278,,-0.034699294839661665,-0.017416367322320558,0.1464466517760009,0.023025971871477487,-0.01593664966026006,,,,-0.026816435025073887,0.0005892327963345697,,-0.030814289757507825,0.021002448019913952,0.0873932112697712,0.046992007378833175
TNC,0.06704251024509936,0.03907769216339668,-0.0015435014464768337,0.012048826039145642,-0.05634029515158272,-0.07025560370784216,0.015709717619690443,0.03876018299829958,-0.09155948364209436,-0.013482916603787245,-0.0069844080211879656,-0.025901175917451225,-0.0293965802573793,0.034781815583914154,0.10942256311135752,0.028050948423208977,0.020355076755903655,0.011903574474457246,-0.057634776932333986
TNFSF9,-0.018269794115997225,-0.038148707061716816,0.017021595779501623,-0.03322739004837678,-0.013246975078603946,0.04541208455355834,0.017891221512436856,-0.01735171982566172,-0.019794681957521997,0.00036055695260267084,0.08369146707949127,-0.04460864092853573,0.04178591862309489,0.014734489537672462,-0.014625546903197588,-0.03935046140828344,-0.021933219773185856,-0.029775179090488345,-0.03371948319535651
C4A,,,,-0.019581124114617255,0.011671876640628262,,,,-0.019369042977769556,,-0.019453975299579186,-0.022352611459780698,0.032347310426548696,,,,0.01050662015720744,-0.01892579880491173,
CNTN2,-0.12432862786749792,0.0008986630532316031,0.03374858219997773,0.07195882120451796,0.002822284654822081,0.006129445985547098,-0.022643052533946068,-0.03972787291801137,0.03403223574495517,-0.000951248011072706,-0.020721705005662543,0.07452263694253713,-0.07741795134994724,0.03822253793209428,-0.07321270377969682,0.01752288954252559,0.013546804295131342,0.08449214680058034,-0.08551277862841285
F7,,,0.06793699278186631,,,,-0.015751035877832775,-0.025600919588706833,,,,0.016918215109235392,,,,,,,-0.022145595614185866
LUM,0.0522224062535317,0.12591075096569146,0.09023246768620126,-0.028869391856362826,-0.0342320191060076,-0.023803208717516948,0.026658096952533985,0.08755703836187488,-0.03855320335550632,0.040427049859815004,-0.03187673600492592,-0.08772654356101961,0.04728172595881886,-0.025372828763972812,0.08985386545668017,0.05156114495257875,0.054221152078107814,0.09290208057735154,0.010019086753455161
IZUMO1,-0.017457367041192207,,,,,,,,,,,,,,,,,,
BTC,,,-0.01509014367412514,-0.009484309817056589,0.03786671921330729,0.06834292131144282,,,,-0.007319464200189741,-0.023709076112320503,,,0.06190688430922537,,0.03436314478699141,0.021432214327082928,-0.008145071280433994,0.01114130300271565
APOC1,-0.1651649437179548,-0.003637130658086466,0.0024098415505961405,-0.03218635508348611,-0.0035634133149702297,0.13637956212034016,-0.004092328898059209,0.07165473915755086,0.029252336224070127,-0.02718569573530742,-0.06701497254516406,0.04420045840776899,-0.06345129599812584,-0.04213539092175454,0.026298799251158664,0.004415180135604316,0.020148476357851018,0.0008534812718927733,0.0841043375985771
PKM,0.020080623165155083,0.004587484557021135,-0.0537284623265879,-0.02390508356976416,-0.051729858854166234,-0.07934948117679277,-0.022642694952435094,0.06480733377520054,-0.027897094743204176,0.049501859620922024,0.024328597402605887,-0.0038727114857234593,0.044641718886119806,0.07242671069435802,0.048289102822118186,0.0011753032690774473,0.07363995629949908,-0.028864093230248525,-0.057166947738914356
TNF,,0.08651388052134876,0.0495140838060195,0.034674377178852474,-0.03127411132459446,-0.03762675541836874,0.03411577868999973,0.0185527211147108,0.06599476222200115,-0.03352707609767123,-0.026573271758188487,0.07678516726416865,-0.04169345672088299,-0.03958394834720294,0.06284443487790738,0.025926304608545066,,0.06761897302920743,-0.01723573343469442
GNAS,0.10704000648343509,0.007464980359719169,-0.09693314551290065,-0.024406634611770034,0.03396637798523476,0.16436837370018678,0.016452343924283856,-0.00995274362289192,-0.0010128666567128831,-0.0008075080832084687,0.10485632341340838,-0.0900761106919506,-0.004936643333255162,0.031024722081912814,0.09171180767137727,-0.04944805140335867,0.0076155853449865005,0.00689189832482961,-0.002958691575483907
BMP8B,-0.019604425272917888,0.09975358925074211,-0.020274906689425342,0.06381255785855906,-0.030313483122072556,-0.02172209488635187,-0.05586998611035698,-0.03061044397254197,-0.006807523302735476,0.016110043835490404,-0.02180798437783462,-0.04749475007852074,0.03905432584572618,0.065994853318637,0.011890092294780226,-0.016854877557244616,-0.03503330152615019,0.056951419224028396,0.096947713405842
LIPH,,-0.027808534967492558,-0.017049473889045076,,0.0527607780696914,,,,-0.015616743487532593,,,,,,,-0.020371735177974398,,0.04636280431569988,-0.027483612349472452
CCL28,,-0.020325198916918554,-0.023982205857877397,,,,-0.03387213196075843,,-0.02404721585611191,0.02834024640355945,0.02007265025728696,,-0.005203052789643262,,,,-0.032446515302459615,0.04749894803120143,0.05326442093234371
PTPN11,0.017056473384820765,0.04146328321021109,0.043703573727207456,-0.007158470483475656,0.043157894080115396,0.02634821589041389,0.058995864051710964,-0.011863908688738904,0.04974236325435201,0.029848381655347617,-0.024019040076984553,0.03029037912536753,0.042118910572321776,-0.01877488384656644,-0.08276195972394297,-0.01617165532256461,0.0014969329138778346,-0.0035616724413302762,-0.05683032350593672
ADAM12,0.01502290901058366,0.03427392218613517,0.07082115828225645,-0.02331733450145341,0.03409864177267594,0.02816136974626575,0.0298607193343214,0.06164608983797204,-0.0237301290807262,-0.025447093133657957,-0.041500669229170374,0.0525138270600521,0.03465763208889492,-0.06618981850015203,0.00720175098351263,-0.02002061013997987,-0.010354019946709874,0.04236731770585083,0.005466911881721893
EPO,,0.022948985238049308,-0.022908949511168956,,-0.02203128845662343,-0.01868864610127062,,,-0.01633898217244392,,,-0.018528794508136083,-0.02681643896315819,0.041075899042269284,-0.024364454713564677,-0.021157599992891456,,-0.024909494649239,
EDN3,-0.00712410323747144,-0.028051108498189783,-0.029699375393093665,0.015977121819949015,-0.04148270984207235,0.07655912432858132,0.043377095101577626,-0.0008932616583474229,0.09906870237418362,0.005149107652452603,-0.02895054094512265,,0.010556687877358644,,-0.03175855399263713,0.02403415057864255,0.06100294505586862,0.1061614550101938,0.04670955115422942
CCL22,,,,0.0018674995521218475,,,,,-0.02430454226818088,,,,,,,-0.019348301237637127,0.028502060002844973,-0.01579715728659088,
CCL2,-0.05754124391592937,0.04985238756572546,0.06438272016215414,-0.0217133821471657,-0.06376872521545894,-0.13914966164641926,0.022343583916777446,0.016599462277135296,0.0034188350118669834,0.03960753688304324,-0.07015425628883859,0.009201630738653961,0.0423462044761891,-0.08140550645638918,0.00012034912623758967,0.0027156723457167804,0.024744587037273374,-0.03094759528800159,0.0307313817595069
DSCAM,0.003224692104941537,-0.0917008534694471,-0.03079851887623529,0.04115082744886919,0.03372849402989426,-0.017826073139409867,-0.058974042926345116,-0.012481218883675312,-0.0030379825828872353,-0.005790834937816935,0.025032646271840167,-0.02726002087344404,0.028151634888284493,0.05871104205190087,0.05975067966662889,0.03708713331794755,0.020920856562185532,-0.037840393979322665,0.09332812678703899
GPHA2,,,0.05101213201521817,,,,,,,,,,,,,,,,
ANG,0.03758563942076554,0.019572492461562042,0.02114486515758598,0.07281393626457475,-0.017628448836155733,-0.061626079222823496,0.01316068190761935,-0.01825076359768915,-0.03392233421008078,-0.04345478637978142,-0.00577323129162294,-0.030834570370856813,0.022128500948889324,-0.04456508290819454,0.09205510048153324,0.06821120151071804,-0.014965942456298845,0.018369819748558964,-0.06164312461311894
