,UKF243,UKF269,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
AMH,-0.03208126863604569,0.0019056403538130955,0.009800808227560598,0.0301466086063013,0.009228724068089207,-0.03321487302902318
GDF10,0.17185543226912534,-0.0264408673689068,0.047783609558654565,,0.01346935920965989,-0.009559770446241678
EFNB3,-0.020129678774449777,-0.009211512338095508,-0.1188640634201617,0.11192160543781425,-0.002377293265301805,-0.0012863310929653155
LTB,-0.0018873897954549892,-0.02685371619929288,-0.0027132926300446813,-0.06013478806936909,-0.004442538938088558,0.05809993577126721
ANGPT2,0.10776200746843094,0.09271060675311732,-0.0870280410011364,0.08899976551587575,-0.019208293743495714,0.005669322589713077
NRTN,,,,0.02626040488232146,,
ADAM17,-0.026066724551322196,0.0864025798642344,-0.050088902288509755,0.0835584029560158,-0.04250092205861369,-0.05410778976547342
LRPAP1,-0.012296486112593971,0.023202497917631508,-0.0030671776296447746,0.016046153878063494,0.021408737752944492,0.008951040313671143
NID1,0.08019514847471286,0.11569221702589967,-0.11708077371573893,0.04036869943126001,-0.02937678133886436,0.03251205823869922
MST1,-0.03982963046604114,0.007771822205069872,-0.02720505161559388,-0.041757512750700894,0.06553976050289267,0.033408968650523674
IL13,,-0.01662135494689344,,,,
DCN,0.004337174486994285,0.07072686179000183,-0.01835392438208136,-0.00021421650020009685,-0.01799558853950973,0.01785306266073911
IGFL2,,,,,0.017527098297103857,
COL7A1,-0.02361115223568151,0.015059253285404297,0.050657392080111524,0.032083517869485066,-0.00042515653710062205,-0.024251171890281777
CALR,-0.058984990239539334,0.06917266951200121,0.0246660112993689,0.09954002222299893,-0.04175058263568637,-0.048705784146045775
PIGA,-0.05309472582567346,0.02905339607765506,-0.01986037028749207,-0.02863529524469023,-0.031011133990596528,-0.027513877041175652
CD200,0.05135709867861776,-0.06190051612614014,-0.05068464832990502,-0.04912571575022719,0.04396696683654095,-0.030935113695278706
GRP,,,,,-0.021673837773260294,-0.02656123391087702
CDH1,,0.06200636482511583,-0.0036695883069081214,0.02798231078400061,0.046803159720635056,0.012212443669995873
LPL,-0.028862657544761142,0.13000299896238643,-0.03967640310965754,0.014187191630422123,0.049035156490423996,-0.007944615113468313
SEMA5A,-0.02654269872807885,0.08809632456189107,-0.011195184334902067,0.07406447328139312,0.04233080075502007,0.028164929011595626
SEMA7A,-0.035472021276586274,-0.000768873734814465,-0.032520307288101326,-0.005915650416062496,0.008397740296393438,-0.0329585472714829
SEMA4G,-0.01894624867318602,0.06654315416332099,-0.062167843897269225,0.0424466236628191,0.037028948913221615,0.02023570562589721
SEMA3B,0.024040778522601915,-0.009045732423337666,-0.036711944017874684,-0.031028877786347824,0.02575731940357503,0.05197113216593145
RPH3A,0.09916112620155128,-0.04065648802053883,,-0.037770078543499216,-0.04392401696520925,0.008861785348343662
JAG2,0.036034282147192634,-0.0021043522726604032,0.06271764950715483,-0.005817986665216929,0.03518473993425396,-0.0073477977940199285
CGN,0.08756594746336985,0.02316982217121714,-0.05599552128488797,-0.0212317861474273,0.00013368098418302184,0.04676806800993999
GDF15,-0.02723530321311901,0.0670493559708789,0.035595309713356955,0.008588088615285613,0.01638821505792831,0.003521484811431829
SEMA4F,0.04180651662065651,-0.06797367839417781,0.024559283402072033,0.0790972379073275,0.01236453430226657,-0.02405077545151755
NXPH1,0.10228515545513121,0.0697532687477392,-0.015192830298334303,0.06646326770670676,0.06212734715935228,-0.034179502691089665
ARF1,0.05854243170092549,-0.06518233201154329,0.031787379865454164,0.02105402333104775,-0.012934514104127312,-0.03485004891788637
DSC3,,,,,-0.018266048010488298,
EBI3,0.01433803214231156,0.07446775099255747,0.03738754622444169,-0.014835125135543609,0.09241838434195082,0.06601641844987535
TIMP1,-0.0020207771168866636,0.09423265243299561,0.005907177084250463,0.05487095059824283,-0.05848187540667336,-0.028820429072716557
SEMA3C,-0.010268112781866413,-0.03979866331230414,0.018816396529842974,-0.00627109345151994,0.03715144222974759,0.001916861906766693
GNRH2,,,,,-0.019793752467321356,
GAS6,-0.07514198284634473,0.05989427724812174,-0.09033964091238265,0.08429961760633141,0.05279211699963181,-0.08232195387065372
MEPE,0.0047920659590571235,-0.011688934093900741,,,-0.02524078978165171,-0.003262598491945495
SERPINE1,-0.0714639521953903,-0.029543947300641974,0.052115598882641306,0.07892844545674182,-0.0841906485828087,0.014713345924311732
RSPO2,0.140336539819235,-0.05208222050141459,,,0.08713433686793177,-0.061305398448392306
SHBG,0.088180126330872,0.05839252395872824,0.020799095738786376,0.09541166019124639,0.00790457033595497,0.08311789849120346
LGALS3BP,-0.02327872118216806,0.06836020041959442,0.030020159824295727,0.009235291360161851,0.026557638819284895,-0.005556206961303266
LAMB1,-0.05076898863648483,0.1045006700241763,-0.01669195544066173,0.04059188004542136,-0.009152106509501828,-0.007080974154378011
SPTBN2,0.067503143692501,-0.05062388109338496,0.028291559052881946,0.011282209018543722,0.05450669379711434,-0.010228072719419034
COL1A2,0.026213632897262886,0.06222090421614967,-0.07013447321431403,0.03061447396350898,-0.06197241642806064,-0.03306137333199513
DEFB1,,,,,-0.028611683830687233,-0.02206759604596843
WNT11,,0.14933018078541935,,,-0.024241332401160914,0.005465421588182873
LGALS1,-0.016226459082457546,0.0036241896607151747,0.0559199914632891,0.08890400178178524,-0.07327046115727924,-0.05154677751632769
BCAN,0.08486925393524251,0.1032626837877858,0.03598409310983745,0.05142231071219799,0.07353379275152358,0.02814182616961381
ANOS1,0.07118052770441335,0.07818924049134388,0.02781239032984902,0.10347285720627643,0.07215956905116988,-0.025019876943502613
EDA,-0.014804775445243877,0.0005067861156473428,0.10222515658494782,0.0401919702437052,-0.0007546413743657056,-0.0203750787179823
FGF22,-0.01506400091678274,-0.014844317638237087,,0.04630552954450847,-0.03500758090007208,-0.027545219566545646
SHANK1,,-0.014123425434397305,,-0.025959079682903254,0.008300791217517825,-0.012325701435098412
RAET1G,,,,,-0.022775789566890678,-0.0182455567227178
TGFB1,-0.04681734704747635,-0.0070557302547785234,-0.04699066711522278,0.05329057957541413,-0.06670189733332917,-0.017717050373642605
MSTN,0.08245050166465248,0.036827320632917666,-0.057442413338046276,0.08821983975537814,0.09931431829325855,0.09776955148602716
WNT4,0.0003416720254000096,-0.016830993465321617,,-0.0426068470560588,0.020640549969033656,-0.026671486590034207
TNFSF4,-0.042135747379476396,0.045242682634539205,0.0738128434318851,0.0262945167776531,0.009503739749332614,0.003620070571825381
NTN1,0.04455969695603633,0.09630074318846946,-0.007717113306699777,0.04897489510354908,0.036708342597382516,0.00020329172962815892
CXCL12,0.11638297255056841,-0.04603069672398647,0.07245368509971009,-0.020771741630386784,-0.015602890556626392,-0.008379579397209229
GNRH1,-0.027747533987250828,0.0180510761104423,0.02534830650134193,0.015215668937528804,-0.018056097822244366,-0.025024388396194294
RIMS1,0.13649013649196207,-0.05508789720982422,0.0031995964431424636,-0.06906779019352023,0.1714315916043972,-0.0314378345673914
FGF14,-0.02732985949024065,0.07996652117341903,-0.03875812159104617,0.13772063130881107,0.004173638490776595,0.001584106597869142
IGF1,0.07954444178977706,0.1040063623317647,0.0021714268664566163,0.08268002065561599,-0.04378790588285896,0.035399869580632196
TNFSF10,-0.030633763696121967,0.0764662456752766,0.09049704009790921,0.0051473347302516195,0.025043941857804945,-0.06564795279924344
GDF5,0.09040704043479392,0.004759021005975557,,-0.02425003438486648,0.002169670568997159,0.09500873390050746
RGMA,-0.008097148997895742,0.09004150182786798,0.07185402622835016,0.04866995720712392,0.05805928690355364,0.05557307691084764
WNT16,0.06682317830281673,0.014920444843409686,,,0.04160215977397505,-0.02770636203222717
CX3CL1,-0.02720118672131672,0.05326127180321788,0.07133674789597286,0.04457985850873987,0.016380371574063485,-0.05361085970566213
FGF1,-0.02217491785655686,-0.006888532577539552,0.0033978551669824465,-0.07769561219039552,0.07462709052000842,0.027125075550778577
ALOX5AP,-0.022547923988129916,0.09343013197851234,-0.050717582511968444,-0.00620780933214081,0.05195600665292422,0.0446542108355943
IL1RN,-0.007917288549518004,0.01041233301967501,-0.11522596468095007,-0.019808837506433873,-0.002530814998383744,-0.0031581997500921967
NPW,0.07087543129251773,,0.055827557586675576,0.052047582904513556,0.05586070483930108,0.046354166508562625
CXCL9,-0.031408554839970695,-0.018235129998378202,-0.007823228714019682,-0.02691534066324463,0.013815365306282645,0.16018467849211776
ANGPTL4,-0.11522551990590892,0.03127207679904792,-0.022281955355340444,0.08884394985650704,-0.05825877423219007,-0.030974243533937237
UCN2,,0.03298340747475891,,,,
OBP2A,,,,,-0.020517546515392438,
COL4A3,-0.033025652032125374,,,,0.016897589044023595,-0.02187117034889862
NRG3,-0.0165571564073424,-0.06118640840653518,-0.031263357585238245,-0.031159736287281522,0.03156959057353785,0.03681089319214912
IL23A,-0.006819447461329426,-0.019545209436267724,-0.008104608727084687,,-0.029618715698680267,-0.024493816441496025
COLQ,-0.029335225638687144,0.0045045955184022934,-0.08469680896385992,0.06604254822429075,0.03912531923605555,-0.001524132242873744
TNFSF12,0.008421449971477063,0.08096424096208674,-0.005424990104086594,0.07967264363928392,0.03514261466032506,0.042445125924870326
DKK2,0.07184206062349296,-0.028453905644422343,,-0.036187027123203486,-0.008558102527431735,-0.030929393833889488
FYN,-0.040982026681326264,0.13232906780223308,-0.04154623951615503,-0.016008626220893416,0.06592441858362774,-0.02294965407783347
ACE,-0.03093297823505954,0.031663272867027935,0.018048255853665967,0.09214209960541662,0.0015970083800198541,0.00012171478235883556
IL18,0.04320519604822059,0.09001097546925099,-0.08940364999894934,0.02891802166062486,0.044379341869916045,-0.014480254517568894
PPBP,,,,,,0.02983324305733223
CCL27,0.04239399804546986,0.0414590490185943,0.006152045299534996,-0.01940919371254317,0.08443553402811316,0.06868768851331723
SERPING1,-0.07385250705055313,0.13929333977541483,-0.015083082545513604,0.03025514855722199,-0.03318256759778185,-0.0291053030540149
AZGP1,-0.004645492653118853,-0.0007353739129490636,,-0.014743341172190323,0.05367034900734863,-0.049010735662075554
INHA,-0.018823707773825856,0.026961632671653114,0.07434784327819463,0.1268024411363035,0.10043333488307,-0.003200668178730644
SEMA3G,0.04478512587145286,-0.0049085336433437555,-0.027184002849923034,-0.04142180146121638,0.07121614714323991,-0.03733408274333231
COL6A1,-0.03328653230423041,0.12682298880691123,-0.06770918308006567,0.08100547783354332,-0.04050672321959811,0.02381148163609848
FGF17,0.05642393998967052,0.009342577610759361,,,0.06439716865617068,0.07902566710679126
TNFSF8,-0.01658026252451925,-0.015077303691278897,,,0.06906029190914087,-0.02302737819797615
FGF20,,-0.0242867129468173,0.024591792894881306,0.04625942935019493,0.053850829441659434,-0.017046313573004228
ICAM3,0.05518670658157301,0.06829078913908725,-0.02492078620903629,0.09132719827616817,0.08812998480615797,-0.04966140879318812
LAMA4,-0.06493132826843903,0.13982924620635662,-0.024121541342838823,0.03105762238551306,-0.03113567508416174,0.01761910970822682
INHBE,0.0852664257362325,,,,,
DLL4,-0.03641450621280166,0.10056751672836076,-0.06356845412085649,0.050758072370315425,0.013243631189545418,-0.03064104507384042
SEMA3A,0.10702464068488697,0.055359798921905096,,,-0.008790849131482537,0.10876620188631865
RLN2,,-0.019363073222553432,,,0.07123332851824962,0.08147614035044883
C5,-0.016313887206674982,0.06042319099473253,0.01116733517313325,0.14607235636848134,0.027087036203943197,0.0010465530610815736
COMP,,,,,-0.01287689893454131,
EDN2,0.07918205471910442,-0.02060694238208278,,,,
C1QA,0.03584366781517052,0.07380430780198234,-0.05493004579105328,0.028049061952740522,-0.017003760603719387,0.07385989223782519
UTS2B,-0.01783002860425326,,0.08803378708296611,,0.011147018143379464,
COL9A3,0.06143238639918612,0.04347710843765611,-0.06076960205094373,0.014173526666636054,0.034908311636709065,-0.026746696602644452
DLK1,,,,,,-0.05118872935334249
HGF,0.12928413786753393,-0.0025517476233740638,0.019867081699404456,0.02955444080023322,0.04079018423221674,0.023624644111207408
P4HB,-0.007310289554339406,0.0825379403886934,0.011438443874292104,-0.02486593042451898,-0.07140841923345986,-0.0875057088708747
ADCYAP1,,-0.013985799470444,0.023019687542160997,0.03136676703363125,-0.03456035503066015,-0.04126912197689321
GREM1,-0.0178300175495849,-0.03791470120441585,-0.056210100753634,-0.05875628558983555,-0.003274834083390152,0.0005367795816135334
EGF,0.03291390500722615,0.027098232418395696,-0.013157450017027578,-0.05088845719714058,0.04095595410217239,0.02238144733396304
VEGFB,-0.06106422779587779,0.0515490922641173,0.053394451723109276,-0.004296388390313819,0.039486026024782066,-0.031052724883339013
FARP2,0.036955154720126296,0.12161679508871805,-0.0006427106759853868,9.563543985748643e-05,0.0451352422591429,-0.0029213669889351164
LAMA2,-0.005358031398246681,0.09331273786961441,0.006195764312668996,0.03591962064531747,-0.021404343803921467,0.01265509802612968
NRG1,-0.030854437490911556,-0.0332083807790189,0.053337315089979964,0.03895361017620959,0.044720344826327495,0.057634824769448936
SPINK1,0.03221743046355293,,,-0.038434433251015775,-0.031446813213468275,-0.04087466151739193
EFEMP2,-0.07866525537623037,0.10670567511145759,0.009206831239993335,0.022237307471095907,0.010764071574220522,0.015928119343923318
SELPLG,-0.027959328561705365,0.06796446603163372,0.04509623053086609,0.09304093426783767,0.08905802402923445,0.03323445391681569
GDF6,-0.02090846053478991,0.05975846386903368,,,,
HLA-E,0.015143378826097485,0.11803272139149276,-0.018957748832993417,0.058975176563443546,0.05945469010484618,-0.056730683634662764
PTN,0.015092572125630694,0.15089841697256576,-0.009689914596406474,0.0884215996708026,0.012852509437881708,-0.00624140799111441
CD274,-0.06374137065000182,0.057832353816269666,-0.035850160375737586,-0.02387702267097723,-0.0146365442338532,0.054350778817086436
CD14,-0.04695574797518749,0.08800705999703208,-0.011336859871581057,-0.01483137509021938,0.02510348432875943,-0.014975477506644639
SFTPD,0.0818044361127447,,0.08947678630625001,0.09980611570631231,0.07722942774846873,0.010309629252311067
SLIT1,0.020540252427113596,0.0922147452932214,0.03719803779965044,0.043043448811109525,-0.021365083267697253,-0.044700525334126724
CNTF,,0.07789205803157032,,,,
BST1,0.07098117054876162,0.06996927410076625,-0.07323056738955058,-0.016232481923688334,0.04080541038914746,0.03241167970608433
AGTRAP,0.002456383687156543,0.09448580817075487,-0.028420600798785813,0.06126770456733312,0.002320273015416746,-0.014723116480288765
LAMC1,0.10755254637953945,0.0934594597458684,-0.023704919296640422,0.14360129888602569,-0.07236346919900352,0.0067292761435731345
COL6A3,-0.03651446731770913,-0.008272387255493514,-0.04129883229509244,-0.01160593778725591,-0.05254290125550071,0.016785253150159794
FN1,-0.11362249203448245,0.09007778888921576,-0.022054538743703368,0.09590950313619526,-0.07344458295133899,-0.037311396489145
MIF,-0.021541825235460114,-0.01597494849167799,0.06647913103984132,0.07904798001719739,0.06020603341018949,-0.009862540411361824
JAG1,0.017410388439826858,0.08831730598186195,0.0502270347521439,0.05251889239007808,-0.08234460437052965,-0.017859556838402204
NID2,0.10255013720545873,0.09286280413598001,-0.05604156720984251,0.05767708739376406,-0.004404990694928934,-0.024158817539965245
EFNB1,0.003713416838681529,0.032865165019569306,0.09419748070005275,0.06908486095702372,0.005384107798726747,0.032284634247887085
COL4A2,0.0528252496639113,0.11399837650089675,-0.003411410622706314,0.04962377655362716,-0.05251928466968497,0.012962434059787843
SPP1,-0.08766008662888464,0.09796134697310833,-0.03929467535455202,-0.019155959165035277,-0.045949935059701394,-0.022851883116249232
PODXL2,0.050869608937662625,-0.027125958602082074,0.08324706150573634,0.08113846414877686,0.04983854573999186,0.01435383293985446
FGF9,0.18819863864475905,-0.03059868926372934,,,-0.005116837652316992,0.030830383827082683
ITIH2,-0.01658028017641599,-0.019725804435065327,-0.009024326431617916,0.010400103417871813,-0.018862676167659864,-0.02151998085211995
ADAM10,0.0023157165474574724,0.022348770803147604,-0.044989356989106284,-0.0422887996973075,-0.04544603509101128,-0.020841249648422537
CFH,0.029371642909250168,0.06546393453650738,-0.00661331920435076,0.08551431937426263,-0.002750568593069095,0.032334871679109874
COL4A5,-0.008100617655875395,0.061755452866353956,-0.020768881901130524,0.023364641805794853,0.027189079650609373,0.02598022567400801
LTBP3,-0.012765227394796075,0.05157430382343211,-0.021336354605452246,0.14529229559249068,0.028394203815699615,-0.03022150025117079
GNB3,-0.03300312922380314,0.09626379174611518,-0.0403271066544994,-0.030521125034941556,0.031060039450997244,0.018160847231621372
COL6A2,-0.011625165768754553,0.02320394153479226,-0.07990175520329479,0.07368873862188548,-0.0841131172275551,-0.005560982405870347
GDF9,-0.041097096594942054,0.08433057343568687,0.01744235363084257,-0.05045918603199675,0.05774814694064714,-0.03165748526380622
NCAM1,0.02567916073348408,-0.04821708334210695,-0.01608293630480002,-0.10582411162085213,0.0027122257866445077,-0.0394349176078389
APOC2,0.08797197166604735,0.09920998777540405,-0.02650081255746233,0.06670622908835312,0.06141502576891174,-0.011976856533978734
BST2,-0.013357047919080278,0.08755082663354408,-0.028159316917738087,0.0959909499321161,0.023863343300769956,-0.0029592407855001347
COL5A1,-0.013995366468028674,0.06690755524958392,-0.028989087845202204,0.009696181603320376,-0.06118244010238498,-0.02445439953372474
CALM3,0.10028900685254336,-0.06707511321816635,-0.019474251310735997,-0.04931225206110758,-0.007584624849956113,0.025897892378682737
THBS2,-0.03425574587326775,0.044341126017423245,-0.10988401525538687,-0.027496557405420046,-0.0047670691791120035,0.006844364136198614
SERPINE2,0.06314687228341419,0.04143473629817247,-0.10915191470564946,0.006495470339375085,0.06785545920335162,-0.07251313622853776
EFNB2,-0.011426242487473296,0.006590220103104087,-0.05079867457073356,0.09677950870580478,-0.04205395482076231,0.08621315651526176
PROK1,,,,,,-0.022838280305674946
MMP9,-0.021929255289979334,0.08429267995137146,-0.06064595143691525,0.05797137401734419,-0.03129543412354709,-0.022309340828150708
DMP1,,,,,,-0.019376013699066733
NPPA,0.14320075294033155,0.06062752035381367,0.04075333104114126,-0.009922471398479482,-0.024444155922440983,0.02204204010874828
APOB,,-0.015533294372597256,,-0.041086675058665846,0.003594671034758979,-0.022838279947090246
C4B,0.02454264544521985,,,,-0.020517552252344567,
NTNG2,0.032702206371500626,0.03151707550064455,-0.04683110197427002,0.07022941679106452,-0.026181096216765058,0.05720675674312387
LAMA1,0.042686991045623186,0.07791738843431553,-0.0652597662242505,0.0695680009493666,0.01852848185031185,0.05449312255455644
UCN,-0.04359004435644709,-0.026022429814548165,-0.07964443903748594,0.02036369543206422,0.022218946903098658,-0.00011438228023951407
ARTN,-0.027543671674776844,0.04055525972415579,-0.00820728134007799,0.01846150670906491,0.003304343891185295,0.03037913470638208
PDGFD,0.08941283150376822,-0.0332083863811699,0.007479337706333619,0.09717113064597649,0.0007721678151497331,-0.004366468918461697
EDN1,0.08276711438187549,0.11981694698513601,-0.050350157042603594,0.089165137441773,-0.015492552883414267,0.04068037008018192
ARPC5,-0.07182115658815229,0.03880573924993697,-0.050295526727762704,-0.050330397403256344,-0.07612951454693444,-0.032147586278693414
GSTO1,-0.03595659890757037,-0.12266575904054693,0.03567867699501384,-0.0068743769979309685,-0.04340056200988491,0.02961659416682669
PROK2,,,,,-0.016894028321338822,
SYK,-0.027071894063126885,0.11611503775328262,0.08680300673928118,0.027637598756906804,0.015470847036743327,-0.019978517606128676
CD40LG,,,,,0.12097062903548352,
ST6GAL1,0.035013687643086426,0.061440413753206455,-0.11937058378061258,0.04429342310904311,0.061638492599397084,0.003168441402640061
WNT3,0.03551502676598395,-0.04347077697883859,-0.018055531318952208,0.002213052598339744,0.05327241015810543,0.031929346615624556
HSP90B1,-0.01452019138728423,-0.004692014943366124,-0.05505670863402996,-0.01835343118664598,-0.10925261311732455,-0.07018602597866579
ZP3,0.004939264169198519,0.013457943132989744,-0.028790752196220248,0.10615452782027834,-0.00211942312506574,-0.00602857468252074
NRG2,0.04662104976301902,0.0034415553068767,0.1053744331814626,0.0018226729491554704,0.016665862976384203,0.01939446155148814
MELTF,0.04706874120933992,0.026901111715779014,0.03018584364960996,0.07708253361356568,0.048503876327453926,-0.022234611148623733
NLGN1,-0.019840580274432435,0.05207475956456989,-0.0794374006036034,0.07095083982061805,0.045200693892518365,-0.012326790183982167
SLIT3,0.05447586948875215,-0.06118640503202423,-0.005926690043507097,0.058069821370728456,0.009097197236693179,0.062032563046564425
CCL8,0.10816000114254863,-0.020258694778925827,-0.043941602957568125,0.0699998788226041,-0.025528466685157524,0.07622680218342
S100A4,-0.07091027648788414,0.09815830615790255,-0.08404768560049627,0.11744539865098545,-0.031092738958949404,0.020912421945071598
TNFSF13B,-0.013626810123845898,0.06039472156138653,0.044999474340038724,0.11089971275734822,0.047969806335335756,-0.060432944824946516
HSPG2,0.04151583297296917,0.08933394714316531,0.07687916279647582,0.034702168425134544,-0.016387339813487015,0.04602282214731368
FAM3C,0.018014105618239327,0.0678525046755176,0.006995486037879568,0.0014858077235222695,0.056143592580871614,-0.03613380355418734
FLT3LG,0.009371100264392368,0.010346749010259872,0.03241270619216924,-0.029654785145846674,0.04431133780916655,0.030174950157691473
A2M,-0.06420969793778067,0.025851225612572994,0.0210458744531031,-0.021521794273299675,-0.017185898639007737,-0.0059991556032768685
VCL,-0.0466661770671597,0.008135972518111748,-0.0234053236453775,0.10212577507875926,-0.08528503410497269,-0.007634333479285281
FGF2,-0.057610286308983016,0.023413613408800604,0.00400315337987516,-0.006039077388348685,-0.0032245018951166955,0.03398027566276451
AGRP,,,-0.05611524003774621,0.12183908804738458,,-0.017046309362029582
CNTN3,0.12739906635686196,0.03110820586887273,-0.02182576561770577,,,0.016009521134575284
RNASE2,-0.000862702231808282,0.04138373043533553,-0.03628740406360635,0.042430787572078535,0.07638635029908729,-0.0035265999509105227
ADM2,-0.009535794396576919,,-0.03146259482079683,,-0.019044299548659924,0.009684824648936255
GAL,0.09260639102654952,-0.008354254232026482,0.022872092349656325,0.03145062236575363,-0.018788255751757636,-0.017733168784208955
IL36B,,,,,,-0.02449379325101741
CXCL6,-0.021678137315406108,,,,-0.0344102142392114,-0.036262165415832416
PDGFC,0.06207339683720028,0.054338168510025056,0.07652281883695822,0.03760099642918681,-0.019506555297065638,-0.03427980520196349
COL8A2,-0.041592162962266685,0.03694496538036169,-0.06736282643404495,0.09638640650917561,0.04187299919153048,0.018596480403260823
SPON2,-0.040330125154187525,0.00631993128565963,0.0433696018249739,0.03188797617004618,-0.01024131917750998,-0.05764883958528414
LCN2,-0.018716002053336324,,,,,
SEMA3D,,0.06055870682063615,0.017905905771946114,-0.020390703500161242,,0.014197133157572412
BMP6,,0.005354226055093987,,,-0.03925322490168386,0.00796183684067461
TIMP2,0.008349869208056533,0.09833498844136328,-0.07093821057683682,-0.05104791313263009,0.027427600979611104,-0.03459240384347851
EFNA1,-0.074191432634648,0.03890365683145509,0.004257947143205905,-0.007293062096539807,-0.036772773701012694,0.0010045767152460064
S100A12,,,,,-0.020753571971333318,-0.016027015363243968
TFPI,0.022149182497233296,0.0379294139983268,-0.10734331874234558,0.07104068765762037,0.023652276393549276,-0.01631042930139299
GPC3,-0.02671499468171478,-0.022752371149223925,-0.05271518995643253,-0.017104144871757473,-0.017534740269506015,-0.010248435146463283
NMU,0.09654680786905566,0.03287096127629358,-0.039524554389905396,0.03585074205551478,0.043733883228546475,0.11922655088865114
SCGB3A2,,,,,-0.0023031735862063594,-0.018705283740101806
LAMB3,0.11019894160246561,-0.08256274572343587,-0.02632581121004507,0.017482677726553948,-0.044877351870649215,0.027105948412354027
LGALS9,-0.015622826258605768,0.08102610831923376,0.02860562146804023,0.03615940551780143,0.007299489104267263,0.081786364914576
VIM,-0.1110902993322047,0.09239656950595286,-0.020483514469370433,0.15045552265301193,-0.0316781293120875,-0.0507328678856146
PLAU,-0.06691704066705373,0.10225158477298447,0.0118864785593448,0.10646706181119839,-0.058103791896525564,0.06612200709000053
TGFB3,0.05317134462572383,0.0216017199466424,0.0549935887704773,0.02910689536192363,-0.04886299825753526,-0.07172933678230783
APLN,-0.09926759341292114,0.10576790952578094,-0.026253715495827012,0.08327033884968639,-0.08289978687543297,-0.05719215392230584
SHANK2,0.028812795048631597,-0.065365031913043,,,0.028322406552212166,-0.028414474267954244
LTF,-0.0340153083498,0.07261743108644665,0.0499579712974504,0.012612677738287179,-0.038172232820268825,-0.022090908218055785
PYY,,,,,-0.003992496632297807,-0.017046313573004228
PENK,-0.03641447618655644,-0.06095516965149718,,,-0.02255935155563072,-0.09459061405196795
CTF1,-0.023298090323805896,0.04787445074586429,-0.0067198421319682854,0.007027098805097899,0.04777843376748892,-0.006249636868783891
COL3A1,0.04561506826921805,0.09757827859464935,-0.029799923101691043,0.1141780362193746,-0.04133951163845117,0.00887813714533236
S100A10,-0.10425949948666324,0.11912861932563248,0.04807731733400795,0.14421193079936412,-0.04311110578655338,-0.012468072322651647
FGF13,0.12245600056914654,-0.08463343152057103,,,0.10254341115919062,-0.03371995043749288
SEMA4A,-0.03541323821811559,-0.019995526990906894,-0.057874470397594274,0.02044322606485841,0.06129600855068074,-0.06397503820789939
EFNA4,0.01583567597645629,0.0658173181974695,0.001455214422297404,-0.0221244657049851,0.054381408233031114,-0.01803752531403143
HSPA8,0.07365233658455662,-0.06195071252993064,-0.10763012539580559,-0.038289263229773836,-0.02238157107561221,0.009747167990509226
NPB,-0.025428714794112392,,-0.0627800151652088,-0.04008012537899828,0.07306897020085983,0.0015562211318569566
ULBP1,0.026818532953632557,-0.02043348865822913,0.08165854879826577,,0.004634241205150243,-0.026294792101544954
SEMA3E,0.0407685444243073,-0.005225208816573032,0.037912351232729645,0.003988414208253816,0.0051941396743868,-0.008131761835373388
ADAM9,-0.09197856031374364,0.08587509847308678,-0.06201181600421231,0.015082615656714812,0.0011991329744798643,-0.030264989326687215
ASIP,0.10125998624160143,,0.10482285197373087,-0.022124414152285284,0.060210365334803076,0.003068384890275027
IBSP,-0.040947238734245425,0.059201064621871205,0.006165592913975219,0.04564190628975789,-0.050428700585720396,0.03370748526131452
FAT4,0.007224393507805983,-0.012196729782484957,-0.05084068063610227,0.013099323360992472,-0.03024958317808992,-0.06060970513913399
MDK,0.053581752402762924,0.121337695665171,0.06900791727193209,-0.00279905353500349,0.04584395656671197,0.008669406836906628
BMP5,,,,,-0.041077372328188456,-0.030336976170919662
CAMP,,,,,-0.024645495212651223,-0.023401507116830117
HSPA1A,-0.09633117423861587,0.07862182402002088,0.04759009232327339,-0.005139415759775008,-0.08049270507696746,0.003526467744103169
SOST,0.09978356239886318,,-0.02037476628225966,,,
SEMA3F,-0.025671789603200077,0.05418587129450994,0.022806442273325435,0.07288716327704209,0.010274346744678215,0.05090377754595721
ARF6,0.006662390803649433,0.047878617869926934,0.05038046850138208,-0.02012108962367871,-0.01502317020143429,-0.014849279334964001
IL6,-0.05316321994292041,0.061851134940645466,-0.05040560329004962,,0.020059640449454103,0.009288827820108233
CALM1,0.07137250511147161,-0.10070107419544765,0.011297101103277933,0.004374621071963125,0.04225574299606651,0.007171807788832565
VIP,0.07933375417836154,-0.00933717348436692,,,0.005677197050162917,-0.03517626309139976
NMB,0.004655400776548608,0.11321161050897809,0.05256331063748577,-0.009110104131584966,0.008008581291098176,-0.003496623794731716
CCL26,0.1183451845026024,-0.025881659541715625,0.008479438082613068,0.07919819024434628,-0.009930140305168587,-0.036174037624103726
FBLN1,0.042186192184546605,0.00487721100838125,-0.04983420506409983,0.017832989020052495,0.010123990788977555,-0.013285264247452244
SAA1,-0.038476146791112775,0.07687721021732204,-0.02226912882624582,0.04628177524603423,0.04841323465996486,-0.033807084421519765
MICB,-0.037704401961819206,0.05174594904202996,0.08832602540391846,-0.0175422335934853,-0.023433210652335803,0.1556298621683319
MMP13,,,-0.04910734515687425,-0.017003147237447114,-0.022559342025132958,
F13A1,-0.023340310779213662,0.024523278630014782,,-0.003928115709831888,-0.03139691147769507,0.016255082705469208
