,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PTGS2,-0.04541503313751003,-0.054302298974750585,-0.044312109701491416,-0.009688149078079479,-0.0037699641254647738,-0.03386629603792141,0.040286784627847703,-0.007265332328984222,0.024716936268919996,0.0005558104439975668,-0.018574342156933845,0.0325803261512311,-0.007271259750628478,-0.003462617989873508,-0.0288723895249614,-0.0020509974047119716,0.010126460086944636
XCL1,,-0.004849344807454634,,,0.018990841086715796,-0.012219951391550018,,0.03638588787888019,,-0.03506088395472484,,,,,,,
CD58,0.04671162443954887,0.042636351530443,0.018105746176885817,-0.016652421475081093,-0.006182305393216338,0.017435565811051983,0.11194870884780851,-0.028244420952039374,0.029759474204823628,0.04160612299713259,0.037460437473808054,-0.05396167210302923,0.06679417646047624,0.06306577859033156,0.10352010387352766,-0.009746239444111796,0.03993120451699968
TNFSF14,-0.04998608680333216,-0.001100834400383884,0.02424734030106729,0.021407055122785092,-0.0271328444558795,0.0371492787519008,,-0.024872724681194752,0.033273872824432234,,,,0.059329604450846486,0.03727503129292565,-0.009347299461365467,-0.03086444125029941,0.020239406955169317
CNTN4,-0.02764979461731039,0.044703576202130356,-0.022999582655721735,-0.027720665778823494,0.010904744924260185,-0.02877973189401106,-0.022322741512761826,0.033299340018632946,0.05569701106638552,,-0.02376570374342093,,-0.041019296909205125,0.024113498353042787,0.012705344206715676,-0.03892274177665973,-0.011667252699512179
NTF4,,,,,0.08078457889923574,,,,,,,,,,,,
INSL3,,0.03844560560461224,,,-0.042742105213640955,,,0.03209244563280509,,,,,,0.08926982840487542,0.008280400273955794,-0.055659837692332265,-0.02209091164143414
BTLA,,,,,0.029869755000489186,0.04437331734044097,,,0.05273357734724365,,,,0.06437149983401894,,,,-0.021360806997124292
MFNG,0.06165800479350641,0.034536490331183015,0.0767078316794339,-0.049887969325764864,-0.021465698757009752,-0.005240185065794698,0.21664720202961932,-0.007421690664957356,0.007423394822288754,-0.020048598923063023,0.02060578441644675,-0.0038447704637782497,0.019289923599804876,-0.007340312138021183,0.00877648166328692,0.04999500966067886,0.017779500417020384
ICAM1,0.07089816429332581,-0.015554519712525422,-0.032156482452624556,0.005448581021368105,0.050883755086877154,-0.027208463060577358,0.18271335118520202,0.01366433024005639,-0.039548760316261936,0.09021123578068271,0.024985348333127905,0.015335472338438306,0.03731140120376057,0.015569991698189563,-0.019783236837877347,-0.0124154235627567,0.050420476092343305
PROS1,-0.045526048034117986,-0.026992993499285575,0.0687181924343488,-0.0015582429739897587,-0.019975266392769295,-0.007404953674335818,0.13829147730960836,0.013088699716556811,-0.0009127304211577071,0.04441651922147545,0.028771971616331774,-0.017057988481892335,0.03876234548754572,0.01879761393683924,-0.008557894307535027,-0.016972664752691217,0.032080745980467604
CLCF1,0.0487433813785123,-0.011314809439137126,0.013885253914851854,-0.009252646115847765,-0.013010830762213434,-0.018810162690574492,0.10732178419855506,-0.008074318787848115,0.02222426840622441,0.03487560439528222,0.10252717793454125,-0.028880955091058015,-0.0004910776510567586,0.04240002167180856,0.015202077755712763,0.005201699390117956,0.009753256235543153
PSAP,-0.053015718315618084,-0.0005447470849908172,-0.030675677396609258,-0.020235553025896875,-0.03034646515904078,-0.025907300344509252,-0.1425231066283431,0.01645152680826677,-0.051428288762356104,-0.08950061272973475,-0.026440323104159558,-0.0634661549958281,0.017571886058353116,0.06894164191271723,-0.05232174528700702,0.022474253223338743,0.015380719657734725
EFEMP1,0.00682067847468183,-0.01579735454547314,0.05490742161636423,0.0638738380909988,0.09841425550588064,-0.017855641071401532,0.10677019897380977,0.010191345810253058,0.029237778793195408,0.031005309750791212,0.051287392693506,-0.02369651291466073,0.05436022475700022,-0.018093260945926597,0.022832241209139514,-0.03842163113459674,-0.018371571437750065
C1QTNF1,0.0018193586366944342,-0.019798336944267723,-0.025635296345209967,0.02351706897484803,-0.051586115538605315,-0.040156912956418774,0.18515434037836387,-0.040556920240039096,-0.01561293976538883,0.03494361232768196,-0.06580681569268557,-0.11682467275321809,0.0015109470194057857,0.0662055759421972,-0.0805603498249569,-0.03491838513717688,0.032530290913276645
ALB,-0.01510415761518867,-0.025815803013351245,0.040283364388725124,,-0.03132292860475509,-0.005213081543797015,-0.028457345670240407,-0.02287534638642708,0.003824874138580444,-0.01779849527958296,-0.014675270017704927,-0.053999530542174004,0.04030553391358804,0.08227221010944272,0.007060173664420051,0.04777540068226194,0.09406966318478331
CCL13,,,,,,,,,,-0.021705983635003975,,,,0.023482584186187046,,-0.025783597143603815,
EFNA3,-0.09681835817025077,0.04581614196860072,0.02765890688877217,0.05467271059844266,-0.0021075684171705552,-0.005759455275393584,-0.03602044234358642,-0.01954051689739861,0.013759995420109769,-0.0028806689804800507,-0.03378417871710722,-0.09893871511628036,-0.01134827614662398,0.10378102695957073,0.091524215028038,-0.02377826315244501,0.08427795830995133
DRAXIN,0.14119089559916553,0.03458361793095592,0.01678015701184497,0.027522854050885504,0.02016586689456608,-0.017823728816301287,0.12827978420184405,-0.020353600008808412,-0.009676237038048456,0.04028388396559244,0.018935491657971565,-0.0475834527136268,-0.014314528384159744,-0.02465471537950853,0.00686779381698732,0.03164159047582229,0.049857410613554386
RAET1L,,-0.033163860345698216,,,,,,,0.04943903224152136,,,,,,0.014187452814067995,0.03777743375479534,
NPTX2,0.07337683826774201,0.031041715829226855,0.0009936213488700594,0.05487206148887464,0.023200593244474547,-0.018027567636125896,-0.1726897006292349,0.036788023165171393,0.01820022010639461,-0.02193630349847702,0.023576156145339085,,0.04710439679511611,-0.06622379566135024,0.02247111831104579,-0.03575411208349418,0.04881454375298676
FGF11,0.024957223124372343,0.012226084677546788,0.04120283572337842,-0.024834705665119874,-0.025277566853870576,-0.01579428421991254,0.13604764877284642,0.030478235132152236,-0.015552734436848887,0.017914177341424618,0.016594203407601576,-0.01918346196854364,0.03526305809437552,0.0319400529960761,0.011844333606220602,0.062314489423047216,0.04945031673318236
CD59,0.045186657406444265,0.06254005189692174,0.0021691596850516243,-0.045256863945080224,0.007785187108285099,0.04326741584379852,-0.07293562230434962,0.0005522056410407641,0.018814931573878986,0.04070929908096813,-0.022409894690233478,-0.04020840139512819,0.04910193220634422,-0.03631154310369972,-0.021219847002788225,-0.07522930186465404,-0.04210866458364659
COL9A2,0.09798571502045178,0.09021595387733015,0.008300936107909685,-0.014059595701419594,0.012356191305549971,0.07101921758440145,0.11397176680123501,0.027033262682215835,0.05256698937607585,0.09788648759666589,0.05070546932034568,-0.04627345043451955,-0.01864121184014987,0.020133004068801,0.08500018789146037,0.06357603728424384,0.03914673708362432
DLL3,0.025296047881028915,0.15660167381048912,0.02161264779558508,0.05436462879178285,0.01955953253250698,-0.005714405525469293,0.1608256760410455,-0.03165396053181965,-0.04488809506279181,0.04683389827383355,0.03165910707908841,0.09322966195888897,0.021749643081465597,-0.01651721305206043,0.07252853675278767,-0.008698646306240265,0.10469520684282047
FGF5,,,,,,,,,,-0.033652369409992194,,,,,,,-0.02510736557595949
LIN7C,-0.023646857407196308,-0.02610551057582276,-0.005456885150830383,0.09464575911747058,0.059396543047818245,0.03785038545895794,-0.02545654790522635,-0.019521614534535988,-0.05403823398983529,0.00651235150600484,0.02323180158361933,0.08773685778660657,0.020109078808845177,0.006936604205970534,-0.032275068690659034,0.015594752308833474,0.015745605921903407
GDF7,0.04404536343196497,0.032943480869563044,0.012154608590188461,,-0.025420571228255154,,0.033946845000726,-0.03923395854326513,0.035617962174752764,,,,-0.033608903789676486,,0.014849319700213873,-0.042992672776284956,-0.005811718303958026
PSPN,0.004764340839124364,0.0020103919077780353,0.06336229091344517,-0.012513210011413037,0.03242823544697229,-0.010481350432598764,0.09455966870915591,-1.1038492400929978e-05,-0.02501377783388848,-0.01801595808309151,-0.06128532327090376,-0.03871630462849858,-0.0005097996805124182,0.035954149429944245,0.03624902413742416,-0.055316173859596994,0.03380237133610399
ANGPT1,0.03594311095211635,-0.009236640063409563,-0.08504426372050433,-0.02833118257914003,0.010256526429523873,-0.028158697057738824,0.027119056297766255,0.008400369386302549,0.03538821016495983,0.14373370986546274,-0.02576097335582651,0.03545396432247293,-0.03533411392562396,0.047715354232157774,-0.0022495913050186857,0.025567505477279723,-0.03744225725378578
PNOC,-0.015622947841337767,0.046477910057169745,-0.01930233577062134,-0.052561214915137655,0.03336729976901202,0.003792971429524648,-0.06780902149298629,-0.019682185970349413,-0.020972526556540208,-0.01779849527958296,-0.03216290017129331,,,,-0.03227592146890584,-0.0086764545959289,0.030901577144949607
L1CAM,-0.004273794743251284,0.0825958456400341,0.045207429945089535,0.0402403794964663,0.00834954818378729,-0.009016127339312556,-0.023819677365404135,0.01748867074444925,-0.01144831605494176,0.057005591197745814,-0.03461326968235554,0.03576249472650677,0.08270644623984731,0.0723354470844425,-0.04540580568907414,0.0323113604777169,0.030551224982994753
APOA1,0.03298040833157081,-0.0382006931607002,0.04359793417349696,-0.03836714865086429,0.011128061239900747,-0.002044282844143818,0.11453514233675834,0.012740855739519897,0.006101178628977056,-0.05604081980806887,0.001118976937511795,-0.01566489022858162,0.12254987795475424,0.06560404170381644,0.0772347025812004,-0.0328701456867061,-0.012761391749171675
PSEN1,-0.009516161060012244,-0.0045396822459421865,0.03898001922370274,0.011829625204466418,-0.0025823207560556572,0.009768431308485065,-7.247776089259745e-05,-0.008823638554397283,0.04310166564978602,-0.004481173968603594,0.025621753355112013,0.007094145598263773,-0.06824822608367287,-0.0707428872188807,0.060148083313525044,0.03177812382183082,0.041438422820280686
CALM2,-0.009989434858350436,0.10547923045680208,0.005361673419990416,-0.009831167032584395,-0.0011040113197074372,-0.007384052570548144,-0.17304059935918395,0.0018432232185352229,-0.0375604700385777,0.07257717003178564,-0.06490878716464625,0.06890234461486329,-0.01955067338597099,-3.975213968701938e-06,0.0670295786430003,0.026949403966557317,0.09633665283044686
CLEC2B,0.02533265763079926,-0.03846521811215319,-0.038336172629499815,-0.06576457742228708,0.02286632626193326,-0.05024205094489082,0.06856658226575131,-0.01763074856406972,-0.011655848450960717,-0.06172063534731066,-0.004272838792573768,0.0519821209640993,0.050940818601761466,0.04206698633500412,0.027934442071199467,-0.029103595225548298,0.056158537839259164
NTNG1,-0.031788285680117115,0.044941191124241456,0.06523046069061432,,0.09468605259221248,-0.017974289722538218,0.06101580986172348,-0.013834408417442288,0.00919592545933102,0.1859834954654926,-0.01931282540294508,-0.010213715444625375,-0.0257853575346182,0.05535777218619347,0.10970000207416185,0.006968090494743895,0.10430436566922821
LRIG1,0.09252956482841324,0.030621397283818068,0.01543217275924915,0.07710382785429479,-0.03354524329669162,0.04278262307071798,-0.0011369169058420092,-0.07661496564417544,0.03087328598449041,-0.04239764041584237,0.10784729447959301,0.17952060013883278,0.07803108559720529,0.03395476855643364,0.06363947170584439,0.03217109252500143,0.027873525515270243
CPAMD8,,-0.014172827822467909,,,-0.01115765314713365,-0.015515220623468731,-0.024114525042910062,-0.0112663945167231,0.09533600656532353,,-0.01856730776677957,-0.048132081178420244,0.05404661648232541,,0.016907357398379733,,-0.005367585643342593
GHRL,,-0.03688403740729193,0.03394585600457721,,0.043117094178550794,-0.026276167649180063,-0.0302524261321375,0.02277289527429012,0.05867807345072445,,0.11190994492230404,0.05039788476171201,0.0811685778731024,,,0.048166701825719485,-0.03177568383295195
NPY,-0.017809501450812778,0.07885119127565712,0.026901552170406504,-0.02229633815678859,0.021430674557424412,0.006214433356685887,-0.1422204005234623,-0.010128667287370005,-0.006926789914502816,,0.03400371137227893,,-0.029916927090590864,0.03972892967686626,0.02142358378700258,0.05379130373868097,-0.02789541846744494
MMP2,0.05163430682927485,0.0696265476354948,0.012105955268209238,0.012082969782348728,-0.016633905286816908,-0.02412816799125658,0.11176773097734675,0.06417694592832013,0.003882066658794255,-0.11177469548579494,0.04539122965479791,-0.005488228023624155,0.04715419342625576,0.007207453764968769,-0.04516653103115771,0.02481789515107499,0.04602802446780586
LHB,,,,,0.0018060212223429603,,,,,,,,,,,,
PPY,,-0.0014363305149333876,,,0.04337704111190143,,,-0.0008813799668729483,,-0.016462814457421593,,,,0.07634835494963667,0.0118568113153093,0.028111194952768676,0.005544255933581552
ALKAL2,-0.03994128098748882,0.026457677842231114,-0.01589463637232702,,0.03218617288516899,,0.09508995899483594,-0.040973056178719616,-0.017345156728975897,-0.041972298601142814,0.003472367026257662,,0.04272495188013649,0.019232287896598727,-0.007426085751758118,0.032253653001377613,-0.0263635353284045
CSF1,0.013308224801550748,0.024249479936449082,0.03236519338089025,0.003368942576323653,-0.004807995787713613,-0.04498368160313028,0.10090779221597673,0.0014100334945230661,0.0542771852471005,0.05958822268254927,0.02753910064020244,0.0737430349461041,0.002105456250506248,0.06893560783782839,-0.05593768089713147,-0.05980187514846712,0.05944024600801272
SEMA4C,0.026554332863626524,0.00795884465435128,0.028277512911325846,0.008031095245579168,0.009126073462246358,0.02823881069524803,0.05925373568354742,0.05033982996847195,0.06539760760840034,0.006553895386701018,5.090081697775474e-05,-0.06735425662524168,0.022083565001889956,-0.0010824344235154354,-0.010138564043661223,0.061863046931803854,-0.014901699678684259
BMP8A,,,,,,,,,,,,,,,,,-0.019827782334421555
ICAM2,0.03674380379422743,0.029456497063930068,0.049441726469489286,-0.04818997393375197,0.0006533616995334559,-0.03383233214486119,0.12278655597682925,0.0056575419067774035,-0.01656560324079992,0.05452061310436916,-0.03367143252900201,-0.07121839501629341,0.040590499126589276,0.07628583122503937,0.014761694443435574,-0.019523356530552264,0.008306921029898993
SYTL3,-0.023500778790685566,-0.029566017585972795,0.0485224376508438,-0.0636741040150211,0.0047764360193414184,-0.01371323369265221,-0.02971982598983761,0.037812660597466526,-0.015377099189416285,-0.018660643996927583,-0.0059299896036459285,-0.016993622014375015,0.032353533336357765,0.04905928137968875,0.05019580115534482,0.0671897792441689,0.11134633134031942
IL1A,0.00032064048062157213,-0.062346157934276884,0.014176847491883767,-0.017626541346827458,-0.006072456697989103,-0.04991182681358746,-0.040649405702907926,0.005598212825587839,-0.002376544413180604,,0.0491564522889613,-0.009951800382439495,0.03850928942565779,-0.06004153682923133,0.047458187099288424,0.013917376688374871,-0.00023074131940540633
HLA-G,0.10164141030407768,-0.04230333241525001,,,-0.004430134236897729,,0.012489390197149926,,,,,-0.042174091561851416,,0.04056206309238315,0.14885871027877604,0.04719899943912033,
PGF,0.015953986493460703,-0.044905249705187784,0.027260172361778086,-0.06291223239630629,0.058735661458217216,0.032725092011207546,0.13068130507730066,-0.0027908713764721706,0.004529624941767875,0.04538392856871257,-0.0020113438044979492,0.00846245785134862,0.08740607429926993,0.03356359177944348,0.05069905300711954,0.006368663866524464,-0.008331475459965975
LGALS8,0.08296822852451936,0.008962715972168758,0.02616063197766036,0.004025208414820859,0.08515693918812141,-0.030705970083151873,0.040139989266718544,-0.005826542871138587,0.0019376442868473595,0.02188110152352826,-0.005974542478099379,-0.0806802953568504,0.09686302497403466,0.024575094224506835,-0.06593542308841896,-0.017796965120016158,0.03414774221395342
DKK3,0.046855578781680715,0.033833954650826455,-0.06908504634355395,0.014675533426949033,-0.007692150791887099,0.015039703040126626,-0.17698524888550893,-0.02073503212129404,-0.0034194494951116567,0.03845212993304496,-0.010238397152385555,0.013503665016412382,0.0077470153575782,0.049833013461126785,0.03927529373852058,-0.04076505744979048,-0.010051041712794256
COL16A1,0.037967058422259066,0.025512433745318183,0.007472555823439656,-0.018685509389026092,0.023619122472135563,0.037218803510374224,0.025214651700964635,-0.01733603918289729,0.0038016723625476268,0.041731640523545215,0.030934103344669672,0.11474314772243828,0.06389411346486158,0.05195404629773563,0.03646331056533435,0.01583892346159046,0.017344506026074836
TPH1,0.022447481123395334,0.004210656472565586,,0.06398490096923397,0.05163475937058036,-0.01523020033219616,0.009421264394444262,-0.03217140244266438,,,-0.019561998104022066,-0.04041981403867953,,0.07603746715517375,0.027617893406280423,0.0370227303092798,0.04923479598788642
TNC,0.024599421329185356,-0.02334074615268491,0.025942040225898577,-0.00038893507930406047,0.018124775343657126,-0.016725256929737253,0.15426830480602807,0.03544647190607494,0.038424265142757284,-0.09746848428814611,0.010049524235863132,0.021168805455736663,0.06216831650803222,0.00012277234012807598,-0.10004583046734598,-0.023427890774149564,-0.015669012346995557
TNFSF9,-0.057353995397812385,0.003219474556286698,-0.01596512217669208,0.020965292910416353,-0.005249633760128137,-0.015478673309641687,0.080804415273256,-0.010920475854056998,-0.02245812150388375,-0.0389612636789302,0.01830841895315319,-0.016657512610177807,-0.04375115029160481,-0.027964716704999577,-0.025922125809258907,0.005131615686535623,-0.0313789243657965
C4A,,,0.0067046036282902574,,0.02637543433672136,,,0.07814011664113686,,-0.01952280927796872,0.02124898913358666,,,0.013527737407749683,,0.03797060240207016,-0.026701139117758028
CNTN2,-0.018388025011404296,0.11196684415481152,0.04155436663980373,-0.04356225269499064,0.021019473147372337,0.02736834579540257,0.02761404554773955,-0.026386790739710463,-0.010880265970032678,0.0712523015629085,0.032366127979341575,-0.05113191533425573,-0.05651121726252886,0.022505120295548686,0.11714309643903505,-0.03273639741971802,-0.03784235390627087
F7,,-0.0159802944267847,,,,,0.03374956362047147,,,0.0037741075822958856,,,,-0.020577481509595187,,-0.02012079800964671,
LUM,0.07242681284908176,-0.001321599260187439,0.03443372449383467,-0.015577638157739944,0.0021873840552205986,0.024089557634431547,-0.020318888339272596,-0.033085511122482966,-0.020169216334565518,-0.0012443042609412045,-0.0231644614572687,-0.00574527013235383,0.13246611354224247,0.013814612669768007,0.06425658623961175,0.0009526218112312006,-0.013191310851182194
BTC,,-0.04217324970705532,0.006244803801915089,,0.014419569147978371,-0.008474111586069569,,,-0.008508193944099548,,,-0.07132776645645529,,0.04525744800278347,0.05151104023043362,-0.04104916300575558,-0.02051572131354857
APOC1,-0.009935374387869659,0.10780914530313669,-0.007079796867664016,-0.138455138174362,0.09065100337648457,0.009633640687253609,0.13510541813845717,-0.014860020452246133,0.04305755841153102,0.13011161530743834,0.05425229632782476,-0.05874458984246508,-0.04154192724005777,0.022546460437851593,-0.04693078894437765,0.07154754277878696,0.08204564169087394
PKM,-0.06728046940515198,-0.025834876646576348,-0.03593019576925449,0.017500691224335084,0.017584789282597702,-0.03612190577411654,-0.1235475409157726,-0.03637728355714733,0.0056283297922228755,-0.020846644530895693,0.03336352853507814,-0.10728821207200946,0.034387537994630867,-0.007837613740705155,-0.06011812610421167,0.013624938625009369,0.025771963193586978
TNF,-0.004055241809775739,0.019084709841744305,-0.034799639460977624,,-0.027485690646010336,-0.021414578721852942,0.011391712061278267,-0.039767766982409566,0.003507976265421223,0.0810023739289998,-0.0032439714584090195,0.02690055410429569,0.02125475076339214,-0.031098792786122677,-0.028208922453604336,,-0.000909122880150535
GNAS,0.0199895244758376,0.03902537682381196,-0.003029110623878086,0.04120529462113748,-0.027346098669311578,0.04201798790836179,-0.1061336622149431,0.019143971875348432,-0.045711331670492183,-0.09094244524975537,0.04268701066350724,0.07140640435680247,0.03051654286326061,-0.04443841016139069,0.0020166312160671417,0.039630536047176666,0.05949751950371364
BMP8B,0.055966003215526125,0.06250916959150607,-0.020679069325215765,-0.0002350193515952509,-0.028540228617482562,-0.0174464804841914,0.18400970102217093,-0.0178876795638683,-0.00907366489821246,-0.002330171054271504,0.00871545659083819,-0.010562400101892487,0.056390928806326755,-0.02396504205427618,0.032521345048214016,0.04197867325976286,0.013860037474119952
LIPH,-0.027600925836829944,-0.01757675871815132,,0.021030565365008722,0.029408004385570924,,,0.072692150019032,,,,,,0.03474039767848848,-0.02214047103688146,0.009507721371544162,0.12326515006115069
CCL28,0.008115075254011998,0.013185799243568292,,,,,-0.024791253705951838,0.019921065746448738,-0.025799642506737937,,-0.015513514272566637,,,,,,-0.015396315856673705
PTPN11,-0.00396162326075379,-0.0029178369737343462,0.014850460750445809,-0.01512267570718392,-0.017904069210790366,0.013153282444401759,0.017262799095827754,0.08039494811971037,0.0421569493828406,0.02043746513231588,-0.009515244037447978,-0.024805821849723218,0.0014313404098946368,0.02567630293218448,-0.012968483114581427,-0.026117829933074547,-0.01672250478870183
ADAM12,0.09970977357102213,-0.05238256334632535,-0.025471343569310016,0.045155178037376446,-0.010457425086932629,-0.023690762392850263,0.11683890861815067,-0.013845121834759933,-0.024933750636653665,-0.052596324947877755,0.028502976049867325,-0.067074575452852,0.10076406423863093,0.08129104523070482,0.004325453006627265,-0.01873624159828625,-0.04599033406311606
EPO,0.07202176670746986,-0.013556584302787408,,,0.029092783720076638,-0.016342777962376133,,0.0493264167320034,,-0.01618308097843007,-0.019562000976767743,0.006598629871258699,0.01851322249048139,0.12982883917452437,0.01511767937946101,0.0632179556584456,0.1596621781426701
EDN3,0.01485413529282701,0.011346482307163615,0.039059430135474506,-0.02802743149415692,0.026115371936250853,-0.016742479643855068,-0.016489357163573776,-0.026327518585519825,-0.0030684734748523007,,-0.002852224084169125,,-0.023136829583843152,0.02096882317837316,0.007313059486554402,0.04047996612832351,-0.014819774092157682
CCL22,,,0.007349499646883013,,,,,-0.017135840187723902,,,,,,0.06383816980486545,0.0102377084815096,-0.02378354435368956,0.1078069226621535
CCL2,0.04060529375648688,-0.010760312695070547,0.039381050982907194,0.05476096680857627,-0.0503426842992809,-0.034963109912995186,0.14097119951669165,-0.021064159564106996,0.005724463203859896,0.1317203785352351,0.04315018655156832,0.10117658700738046,0.06978800374398046,-0.05529883121001174,-0.013478662174262575,-0.03555381837880788,0.06318254920245428
DSCAM,-0.03132926676582795,0.05174478756284136,0.052470788522722585,-0.015809822110885934,0.06860590514476789,-0.0362735992614661,0.1524571882783667,-0.01982851540654496,-0.011146577454872054,-0.007217131264489394,0.001656360666272176,-0.0037689500783120613,-0.021363598033428646,0.026789719233165383,0.09994436414965374,-0.016275904884687893,-0.0036976227188471322
GPHA2,,-0.025018765473847203,,,,,,,,,,,,,,,
ANG,-0.018044088109224164,-0.010430257099340581,0.0323186929577239,-0.036253673211267406,0.041135776828362135,0.006217923917543884,0.05442948951327048,0.08170366430062415,0.04947088757731787,-0.039709619555223334,-0.0019508090472649755,-0.0583032137273347,-0.007743648657298245,0.03889656560253486,0.05895694977357913,0.004434087327060148,0.004958189979906536
FBLN2,0.04115061178862835,0.030355815540170916,-0.009831442732551805,-0.03258074793189745,0.010707471896294823,-0.020878749891312214,-0.016352078823873583,0.004660748094162467,0.022862776928819693,-0.05876602535811553,-0.032659123051366326,,-0.041661236246048894,0.09485196752982097,0.009386864201466972,-0.03103277259987069,0.02894104303173727
VTN,-0.02503795477167818,-0.05130914406501395,,-0.027720670422849515,0.04193874050040005,-0.016476997314093335,-0.0232647284034487,-0.027906150146899237,-0.03440298241115698,,0.005055405486836348,-0.028057855636690374,,-0.044369729745138205,0.024215984655051023,-0.00890117699718034,-0.026701144661234497
VEGFA,-0.025443682584944487,-0.08145206890801214,0.010650996794871054,-0.004688187344692464,0.015036641463311348,-0.029101090676102358,0.08652129704012139,-0.008895988299327149,0.006368667405561896,-0.12751005610830407,0.04133126024172734,-0.08193955682569486,-0.0010375589916167406,-0.02643209750074138,-0.046176522180751654,-0.037142022039631226,-0.013690288022647993
F10,,,0.041815516922898116,,,-0.015373317323633376,0.02594271880702328,-0.018624821724797964,-0.011127909626037928,-0.03663545100114559,,0.010099168427040008,,,0.04703440191934745,-0.029702762155543252,-0.013775835789910726
SERPINA1,-0.04751306907522025,-0.00027717036607663643,-0.0005827273235125339,-0.033793153201162725,0.023762497481130306,-0.04040839171826405,0.06814033797570054,-0.04659940563807799,-0.024138731816848887,0.05060634088839467,-0.02674035570971764,0.060766050762135815,0.010361203812993392,-0.021886234013279132,-0.112789402056603,0.026884952981263817,0.008549412475713142
VWF,0.06132125574327108,0.023129513275787352,-0.009966709460059606,-0.09436715803335695,-0.058858508081772315,-0.013093325455362619,0.036390106511802356,0.011782084031259615,0.03263246428106236,-0.013615420513636357,-0.01673796134483553,-0.02546228059163188,0.09637322446525483,0.014572738507883987,0.017805343773912328,-0.04819042595722804,-0.04255073358011897
GDNF,,-0.0069758834765646805,,-0.005315541323447344,0.05305418110329806,,0.0594233601737583,,,-0.053773737208123645,0.016463730937706606,0.010849941204497802,-0.025785350334640397,0.01528594956645962,0.04886052473546502,-0.03700921841687213,
VASP,0.00674553500338237,0.0337782840743236,0.02786790025185931,-0.013879161960572909,0.03504148197038109,-0.029994692476856922,0.09751188582303322,0.027000394572577836,0.04110403166464836,0.05664201862689873,0.0073470857093805055,-0.10229296067979503,0.06841655055867847,-0.01812858297537279,-0.029522318616748224,-0.03719950290236358,-0.020776737323434477
ADAM15,0.06871028462819181,0.04400239201196846,0.021251536992289568,-0.032892497609223324,-0.032881528022592664,-0.009183117325670918,0.09386754010510674,0.03767704041620477,0.028158670472919273,0.04719759364180743,0.004845804930740591,0.039608694169868314,0.06141113506510218,0.0353923241223203,0.02852058255510015,-0.013172125909622962,-0.010160216667107686
WNT2,-0.03553177250052765,-0.009159016773588248,,0.045047838952392144,,-0.01324012798921028,-0.03828428086705804,,0.010821078285177067,,-0.018307131180894963,,,-0.015085855571651591,0.09782956553149265,0.08452248968730505,-0.03981618696479864
CALCB,0.027368360064516203,,-0.030116388925371607,0.00811121836692027,,-0.01990251345746513,-0.02358129104865764,,,,,,,-0.050683758961808906,-0.023989088002551725,0.022628130099850943,
OLFM2,0.058666329201876644,0.032096933526033836,0.05718707629802718,0.14915279445119115,-0.006498984511269697,0.05298660935857613,0.07960336173247938,-0.056258527764081204,0.0163018373151291,0.07695017693026482,0.05347674388477376,0.06067100917548288,0.03736883111469356,-0.04917548289135038,0.011391562209388521,-0.0025314376606518562,0.013132732845290552
MFAP2,0.050249507078741824,-0.008316257270475828,7.623705901586085e-05,,-0.007711673294274224,0.000973098004166544,0.17243941065689697,-0.018169376643813198,0.018717931067620753,0.00911659984667988,-0.02278448014458962,-0.06809282110198095,0.03475795562822807,0.028383439379111076,0.06305180397837551,-0.08061952879929651,-0.009915448226563036
HLA-C,0.10830561110246413,0.057518713819462164,-0.09665212939299153,-0.040978901288543264,-0.026523988985203452,-0.006421158852133835,0.05456764712618604,0.019303189368807424,0.014265585800800928,0.03520112493932219,0.04741692696177689,-0.019849868924128676,-0.00041082352620863086,0.06060343114091827,0.010662097465916863,0.03523098663663035,0.028976100475029676
THBS1,0.014596508963614602,0.000407857232964228,0.03377483015772525,0.0635762700165628,-0.03168321679500812,-0.05605769043986488,0.10487443958970263,-0.04821159950348558,-0.054101634561343835,0.034704840051568486,-0.03573561079939203,-0.07272434897067805,0.08365589954606983,0.039456863297106626,-0.0693719174925677,-0.08630567020121971,-0.016323721467479697
HSPA4,0.057516293586676905,0.026539795619403905,0.06115035284964754,0.03763556578547359,-0.026761340258634567,0.02335928011766915,0.06203888963274947,-0.03131838179738509,0.03127504396629521,0.003768459133481465,-0.00497273249600648,-0.04782142116291535,0.030716656957929783,-0.0315736694301543,-0.0029130442233239527,0.053979274831188626,-0.004369052437051171
LMAN1,-0.021831767158937327,-0.04479920262039693,-0.03153753216809944,0.005252771564649268,-0.0498164530422168,-0.04964981162051302,0.06866274255363371,0.043015121198171205,0.004819678943633517,-0.037526803521615325,0.04668411404399779,-0.07078569306253304,-0.0041084004794459655,-0.004465816252628656,-0.07189900888937706,0.03337844919897725,0.006070587238143356
LYPD3,,0.0024452620458127235,0.020227475353490176,-0.03258077767824128,-0.02197580712575607,-0.016476998731800706,0.04698160299899863,-0.023781817151741255,-0.03418518302522454,0.007793502684829025,,-0.021180666691176634,-0.03284702177005813,0.014923584976086932,0.057744562058751406,0.04732369925059908,-0.033953382340100265
