,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
NXPH3,-1.05983207545175e-05,0.050918939258829725,-0.00036634941755016027,-0.02153842095261627,0.0307791815777562,0.0934077413133723,0.014687587678769204,-0.012376109784012226,0.016070994176095973,0.04392824566638926,0.0032789211922338254,0.046247641583523014,0.04926790308254578,0.0891895872170531,0.003913264607887462
MTMR4,0.002464045233710671,-0.01211100611527132,-0.0020577430533710397,0.010503138242699273,0.00903794356807003,0.008793023093667925,0.07035267338774114,0.015551590042982347,0.01741940455978767,-0.02487262943067422,-0.08549182142140808,-0.03526190908278229,0.08933991335751215,0.07333820477091157,0.05638736975427231
LAMC2,,-0.01986447380232935,,-0.037105036184291465,,,-0.027686029598102995,,,,-0.05260343478473937,,-0.026161634593255836,0.0317600225049796,-0.03233559190960544
IL10,-0.02322039013525688,0.02804759795444435,0.009462875052448475,-0.041686263496348554,0.004741380282049682,0.014605229152035451,0.003442935377938712,,0.025115272296441386,-0.014269316337680107,-0.0031325350925464697,0.03973664774719182,0.0735994898658801,0.029894547211549737,0.008990515678245924
SEMA4D,-0.021210358957062716,-0.011935004690336556,0.009854838233204733,0.0005651777374428787,0.011678023584549153,-0.054018449866941314,0.013119106237561474,0.02150910310153152,-0.011791299412499838,0.03691027163392111,0.008325948643179069,0.01767768773328014,-0.07535359953867822,0.026500515295321433,0.05064113306807883
TRH,-0.02052649101049193,-0.03876477920496162,,0.03533105913610345,0.061040951022015656,-0.0032965583566003614,0.043555592804867066,,0.09648570849348127,0.05419003195925153,,,0.06366180372697655,-0.02685204431316364,0.045955114931877906
SEMA6D,0.006835545214794441,0.06012313413241037,-0.003654499488359026,-0.01807387695490029,-0.03777164425722413,0.025986796915800758,-0.006029821348420254,0.05375986960337138,0.07362444508454169,0.040196183219797475,0.039574153165172744,-0.07477665241763687,0.035177448196706936,0.07215335406918165,0.07153446067693553
CEL,,,,,-0.029112452307740195,,,,,,0.0029359668760354477,0.0891684922284942,-0.031641933187369534,0.014304667162700542,-0.0033616688011826714
PDCD1LG2,-0.042292441759353615,0.008742840758562211,-0.021786200410303994,-0.010376231874927318,-0.020629961721857777,-0.0023460622998733942,0.022329899449304483,-0.020388469691399548,-0.018805277344559834,0.12711346178049301,0.04098731134219418,-0.014556519050782299,-0.014888820017513483,0.07917899395515905,-0.023008057882821085
SPINT1,-0.011521219188294537,0.028894654163427402,0.008511840560553775,0.015360598757532429,-0.039359224085878566,0.0549301606780022,-0.034942035334405604,-0.016907214342133124,-0.012933921754568681,-0.020944284463721517,-0.023447914038634016,0.027434482183112265,-0.02858017206529374,0.012997394778301028,0.018757991560023606
CTHRC1,0.021939648836976525,-0.00036843229451839125,-0.014696581629517137,-0.008532477962792249,-0.02257571245388807,0.07390914569991376,0.0893561664079833,0.03831797050376529,0.057905984512595765,-0.03399756232741177,-0.07810404648586085,0.013950625519939754,-0.0100600312298186,0.004402786825748577,0.04815264165168893
PODXL,0.03239264906199492,0.05951349771120279,-0.012218477589663795,0.005709385898087302,0.05592249773990369,0.0666154899172996,0.02070039457999965,-0.032346307160154526,0.09893031757887243,-0.026391298601618617,-0.008407929849335267,0.03677661277713342,-0.03844769202789968,0.011557904955522535,0.015681277353791916
JAM3,0.00193586619017329,0.07344911750669561,0.020853747942666926,-0.025446313745554373,0.03982551522915111,0.008992410913103177,0.004552190156648805,0.007896100752341451,-0.050710075437684014,-0.014986720692147177,-0.11103765777774871,-0.013057914984785146,0.05369305362156729,-0.012106334385980924,0.05128012509341222
TGFB2,-0.0017333008179362687,-0.033190507790964975,-0.020776758733771425,-0.05789436770867704,0.05073148698197368,0.07183780716572706,0.052424386571911695,0.03389522373247595,0.07842539106599672,0.05812974912948724,-0.018279160410649736,0.06082965281329682,-0.03971162509541017,0.061499153831940406,0.037095124337099585
COL18A1,0.011103012205976731,-0.027741355053641524,0.013038364015432539,0.019662112761479705,0.05086079627150205,0.030947903092030497,-0.01270035616920354,0.02480597464681836,0.012383758731874623,0.017542315116894296,-0.038119306163865746,0.05355540339928309,-0.02970843587118117,-0.053723114864394336,0.0170979472033318
NODAL,0.027177917898643763,,-0.006779837145788307,0.011294452134822924,-0.03554023970286982,0.07668197894757332,,,,-0.021915044160835957,0.008725319346124378,0.0967023532973553,0.05141238852630565,0.020391601819645028,0.02672909404241495
INHBB,-0.039405327742074114,-0.012701452423400301,0.02240131073701075,0.04274139253010297,-0.03511210392989805,0.010447883831008961,0.009503643719563065,-0.005054914640136161,-0.012052577007449303,0.021826006337337618,-0.005637025686736072,-0.020281691116726352,0.019791564002750804,0.04587346203172794,0.06147624549158196
LCN1,,,,,,0.04913100761455254,,,,,,,,0.03447169068530208,0.023363429880103526
ARF4,0.019411466056043655,0.044636118803144643,0.014920171270956196,-0.03071226737696437,0.007937744939881938,0.0318299577940352,0.03034418423293712,-0.048480587213144036,0.01658856267825996,0.03144356355228181,-0.015226457479491569,0.026294192795501287,0.012425461497784465,-0.016536683684154396,-0.029265245721283015
CXCL14,0.05933377892323998,-0.08182437941834876,-0.054910927880348084,-0.051428821863476255,0.009602715145443967,-0.019812732835835314,-0.05406873514404872,0.04075766072057834,0.022427152040887008,0.008365875956483011,-0.026047300868512244,0.04201905312961566,0.001529193240758058,0.08241989318901252,0.03842544722332508
LIF,0.04138945554166004,0.016915278058466213,0.01970126288249085,0.0026414442879552744,0.0159353118390541,0.029934964897146178,-0.0026800059568294985,0.12553425280892958,-0.027570476356069434,-0.0263999395583065,0.022637987626905,-0.009261822707067638,-0.045306918111998204,-0.05331610340680289,0.055512619336991954
IL17B,,-0.023743195748541647,,,,0.009598170864083967,,,,,-0.05022975590502087,,,0.08583766780927486,-0.025643602998697654
MMP1,,,,,0.06008321308607193,,,,,,,,,0.02064948624145159,-0.022430261041238023
MATN1,,-0.018707425399546476,,,,-0.006217967983908122,0.056477054601587404,,,-0.012979284989456705,-0.054886464814457345,,-0.026463757690353286,-0.03265782382614938,-0.0020030805355023716
ADAM28,-0.0817985328833622,-0.03158823908266545,0.0037384546734570904,-0.04482573531590623,-0.036471733870222324,0.024594844965545464,-0.0056721684312144496,-0.006352549943849276,0.019252662598109982,0.10155179036182305,-0.004873601947555488,0.008238414430981014,-0.033989223392595455,-0.0056185462445399225,0.06135154511152258
TCN2,0.00905658731192871,-0.024721934986728422,0.024850319751523207,0.06273838749229177,0.05836729141196131,0.060517591679447175,0.05680797843605101,0.036587717184849176,-0.05857279954918629,-0.03744854305237661,-0.10833666675266228,0.005972401302934835,0.0032537522260634825,0.034550810052553914,0.0770210248671326
THPO,,,,-0.03367816743367108,,0.008111442501670655,0.03783123803019586,-0.012763011974425652,0.03201606538237276,-0.012979286480419867,-0.015530545709766854,0.08970765829526794,,0.037219521925724974,0.02489024365954346
CUBN,0.12466280171936743,-0.014629723007305886,-0.03841585333162199,0.01486539176452271,0.06965431186375134,-0.013837042540124186,0.048582229630009605,0.005374166516847937,-0.02104547933738332,-0.03796454317114029,0.06504862917916907,0.10837353161033551,-0.017301655547376876,0.1020821172044863,0.0157648419660413
TIMP3,0.07663652023319116,0.031993916403964,-0.008123328754793442,-0.04737351526861087,-0.03101216098306219,0.0966000828456533,0.030097922729750256,0.09218502175226485,-0.05280951190770307,-0.024652917069596863,-0.04148580226720869,-0.00870980214925339,0.008603941394428553,-0.050590205683681465,0.07008418885818699
PIGF,0.03513462471947469,0.04154326213224221,0.016837140546152672,-0.0163595346774551,0.07483794389954669,0.029815755008041397,0.018247091752212112,-0.031286939507483576,-0.013813486571728933,0.04870874803757642,0.017437799685794186,-0.03357636316210955,0.0540794344551995,0.0756914633191613,0.05879882364534986
CRH,,,0.03450190610377132,-0.018724315466409826,-0.014994989119606677,-0.02105653441919897,0.015616764566245117,-0.02309201182770585,-0.023478233707377283,-0.017752320890338746,,,0.10557026545930946,-0.019308249776143413,-0.051182396236907866
BDNF,,-0.03388793279104123,0.0016251357336936252,-0.043531540019472244,0.014655616713001831,-0.06908450240576944,-0.04640790180193746,-0.020762298458880994,-0.027165170756463883,-0.014618010138084616,,,0.05868002996199365,0.03159105064513788,0.02782121426324634
CCL5,-0.0018030514712716768,-0.018394187733871598,-0.003339565954916494,-0.03934853928003433,0.04599884775189116,0.12521306422415399,0.07112350440250922,-0.03189284843955379,0.016595368757079905,0.02028556350872187,0.08495655668793628,-0.032068622641744086,0.024769399823341375,0.08335148787934421,0.050595947970206334
GAD1,0.06122177272793508,-0.055720804028294116,0.026074398754326766,0.001504722818481456,0.03820908212669935,0.037119159441900786,-0.003204130193702838,0.03944297601452416,0.026848127860886323,-0.021303893954337173,0.009869392853170915,-0.02239429240680202,0.0036867713670336692,0.14116323131717473,0.021682565857527418
COL14A1,0.10799713518222985,0.012568196087746827,-0.01440781301678818,-0.024822861051892107,0.0014505680525427403,-0.017800495250952213,-0.035868267303503204,-0.016717759578840634,-0.0051194949558387845,0.016187711270003433,0.041938371986996056,0.005704984324486573,-0.032659860836403924,0.009946093547936442,0.02959566259591769
HLA-A,0.05357761266623587,0.040374537637558175,0.00698290382314382,-0.013549022923896687,0.026219756823031088,0.06110542715722894,0.033691589357873405,0.011268703676486835,-0.06049333564431062,0.021808722493038793,-0.09491402024364005,-0.03256803009987276,0.018331059001291557,-0.02885979691024564,0.011080930496061953
CD5L,-0.014255651804779479,,0.06564152923739401,,,,,,0.1257007144762222,,,-0.03369862184290668,,,
FGF18,,,,-0.014876328613324866,-0.02045931550823649,,0.03562623302036266,,,,,,,-0.011111617308176756,-0.032081793087307596
ADM,-0.030017532053912502,0.014713849594886778,-0.008465396585767965,-0.023121407903739743,0.014611976000737086,0.0419303068764605,-0.027495314517180215,-0.029994722506876507,0.041997426328581645,0.023910418047840096,-0.07371507549150019,-0.048592468919094356,-0.03598275065753739,-0.016646484276681053,0.060812792599157416
CCL15,,,,,,,,0.05608702980617616,,,,,,-0.02328877781663564,
GNAI2,-0.03934536646246253,0.027976670956730287,0.02322846638013558,0.022501403012865476,0.09234111244459545,0.04598944365101799,0.04274828109922546,-0.027114817048725794,-0.026706104707527607,0.04048674814518835,0.043157589579055085,0.11277466754160045,-0.045083130444019855,-0.03060813372507034,0.079506236681149
HDC,,,,,,0.09261322493963733,,-0.015537325471524,,,-0.045842933808819555,,,0.07353393220225579,-0.023369262330471808
COL11A1,0.011146004331637776,,0.081098464943877,-0.05944744020582026,0.05840956306125337,0.0025110374534189728,0.059756970294924036,-0.03041935706708337,-0.034669618956717725,-0.021705158018224525,,0.01673761569024934,0.07868725503832702,0.010692873132173594,0.007078117694010384
NUCB2,0.047809850596054713,-0.0403023625127472,-0.01327090564356969,-0.001700728646983479,0.028401625375796342,0.09948941478041054,0.02288493196052382,0.04437834055956112,-0.04083366026104983,0.015384395523692395,-0.05234216511730091,-0.008545367085309964,0.009859029062578285,-0.009597178969697862,-0.03128792889547347
FGF16,,,,,,,,,,,,,,,0.02188504796972286
CXCL1,,-0.011060962714246295,0.014160494864032033,0.0010961038973755664,-0.00400525677501318,-0.019428121166441166,0.013656339754567712,-0.011614417092729009,-0.01107479745529657,0.061468395784271955,-0.04418879194645888,,-0.03977889224449167,0.012382706166354018,0.07588676374074957
VCAN,0.02511889722874203,-0.0631883047846808,0.06981061080372965,0.038590521861186125,0.01453709658531553,0.09104835758671595,-0.003343254869645253,0.007947875834569232,0.028300931601925663,0.07859709548613397,0.07399369695979072,-0.03801511113649736,-0.05969212222594834,-0.10740015389551656,0.004626405208534481
MMP7,,-0.0011108859957127478,,0.0225235443275303,,-0.015955900660583517,0.0029634458953650086,-0.009565959023252055,0.1996236191425614,0.013044695286385521,,,,-0.04975864724849657,0.04086304197059214
PTPN6,-0.028730770928615583,-0.09227407923914362,0.0008907154126894115,0.007543085455421473,0.017230493075550232,0.04806999608778347,-0.02181952398967633,-0.04215394637784649,-0.023373614514485542,0.004292152015333809,-0.09130506651254908,0.03280079536105987,-0.0381950692893762,0.00861981844328766,0.08547660151736117
PTGS2,-0.012087430747018913,-0.0062608703702494665,-0.0261597788518474,-0.0540070126690699,0.03847567291171621,-0.0533626281606936,-0.036594481273937295,-0.024770010261547508,0.06402226850941596,-0.0054484511945282095,-0.060263688261910364,-0.05206434340833442,-0.016691502354389674,0.04647398352701816,-0.0065115803621087235
XCL1,0.00338299607363039,,,-0.016185977929820426,-0.015690530034132913,,0.036489417375381014,,-0.022047779606140773,,,,,,0.006402410723363792
CD58,0.03652507311762537,0.06965270354180243,-0.0037498267180738933,0.042418245784416136,0.005063087880862289,0.11611907419149994,0.013676849367052366,-0.0011511804448909367,0.03928660537673626,0.019135690913468506,-0.09416548268111778,0.06034428323947621,0.06335515556607726,0.0806950970118854,0.05903330669493538
TNFSF14,-0.002070491272537578,0.028198189924212146,-0.009354714972532003,0.013816500821474278,0.06018660665489119,0.05118002595266308,-0.011640768127089347,0.03947974938626624,-0.03450769789692503,,,-0.02182586179775347,0.07943492290930558,0.11801190361082321,-0.041941063160097256
CNTN4,,0.028380007586487482,-0.02393155934617114,-0.01844679927078566,-0.026786876571316787,-0.026654434012359396,-0.009837573416952771,0.01302505225932419,-0.0057902879987269795,-0.032285239634133316,,0.05857340955809072,-0.01699894078270612,-0.018302726298050357,-0.05692118937420215
NTF4,,,,0.03645510485912129,,,,,,,,,,,
INSL3,,,,0.004904542388507366,,,-0.025359597356620484,,,,,,,-0.018950110720876837,
BTLA,,,,0.013137399185232074,-0.016357899896763933,,,-0.014486968831685569,,,,-0.03781800072579656,,-0.030833733484784145,
MFNG,-0.0008087205081908101,-0.06709251222563585,0.04678044964211416,-0.02675938091228066,0.06862762684222395,0.0831662581444364,0.07787053848097739,0.018052305269651056,-0.00858310196687435,0.04134737321981553,-0.02781809791303485,0.0757621969948088,0.08367276073274965,0.02003326179070614,-0.025574875483186522
ICAM1,-0.004712565938958375,0.026480156769614713,0.025037600894623615,-0.01980364736204221,0.013908288677998013,0.0385262548946879,-0.017188701179995297,-0.0296623585540646,-0.07454238509547394,-0.028880357786656242,0.012688791999276456,-0.030077971703501415,0.025212846589428704,0.056847573369055035,0.023468753118475287
PROS1,0.005250877192799007,0.0129947375008952,-0.006592846705590965,-0.05746314834690083,0.035112599984861895,0.07469271798390922,-0.0023402841799441813,0.003397761276643223,-0.015170931780175347,0.009514334649483912,-0.10139555103779962,0.053939748834517666,-0.0035973278040487594,0.05464584881158099,0.07942258906192633
CLCF1,0.07557408564116522,-0.004585570888873855,-0.01922332236831123,0.010737530927725081,0.05654687498017735,0.03825479147160189,0.017516096700971682,-0.002890658324380404,-0.038661602423813536,-0.038653030435325086,-0.01802164948975268,0.2376080221140158,-0.020779312217939494,0.008351518400097445,0.07940504155398821
PSAP,-0.05891575424851585,-0.05867023210321544,-0.045448447732243304,-0.04855779343233289,-0.013003458968057689,-0.10708810485562652,0.06169604148593858,-0.04612187080359623,0.014760378730074028,-0.02422961512944505,-0.07007746851327773,-0.03695620070340154,0.01962554690704316,0.015608023964896765,0.025959250137247314
EFEMP1,0.025062627831187713,0.020199655664318743,-0.0011797910393734387,-0.00411203446337389,0.030592280840764853,0.0706762247012805,0.02450790325380312,0.03143116606350947,-0.01550915999478675,0.026947571486466742,0.04016606357290755,0.01375810776219326,-0.012112980268567525,-0.0064639814964288994,0.06376250094788448
C1QTNF1,0.10565536630812274,0.10659914173402654,0.05784527128678496,0.03183314853312058,0.032151729136844165,0.024258635323593073,0.00542922699622465,-0.0021501466086578337,-0.011836926729860904,0.039410770683429096,-0.038322461978988503,-0.0017430073067587453,-0.003035380413546732,0.006440782494484315,0.08026273019233518
ALB,0.0014343980920692315,-0.026478334894959283,-0.032094840180182056,-0.004649881450812399,-0.027824515627263825,-0.026764015861512003,0.012310364984199736,0.009268871081362073,0.014569443180811794,-0.0033237863944644308,0.0011595341046417343,-0.012720564256285219,0.010544044200616573,-0.012385392333722548,-0.002665071244444577
EFNA3,0.0011877094110242551,0.00010669552753145487,-0.04281370556281877,-0.07953145562531137,-0.025286042284837006,-0.0434416318473125,-0.015221131276824586,0.021414227774351122,0.005871253268097529,0.0007262553620891295,-0.01777476993704374,0.10002538648891404,0.039011336945762996,0.06807024920906737,0.09062187441510941
DRAXIN,0.021612100145048628,0.010413899278581567,0.02136396930531413,0.006686659657747954,0.025828184427379206,0.04323055467184312,-0.0017931537636101866,-0.010345740482649086,-0.023010317253777324,-0.014313598641351705,-0.02257869247315819,-0.017167571393186674,-0.006658278522873098,0.10587253384959697,0.039485802323231636
RAET1L,,,,,,,,-0.012391352550571751,,,,,,,
NPTX2,0.003166925491856113,-0.02211582774794141,-0.016433321130379878,-0.037735951623266165,0.01906294193954214,-0.05143107680125198,-0.0465615384639212,-0.029444212869574167,0.08231275929968404,-0.038464591089452375,,0.001808656909308302,-0.0016702717458869955,0.08097465316609383,0.02335750029743646
FGF11,-0.002714981514578697,-0.01580047126628219,0.0002359983004420403,0.0294320551536741,0.007996182500116045,0.07660273941976738,0.004284125502693155,0.0017287071661878377,-0.044902486410367315,0.0021413775400209575,-0.027757280145543066,0.03940631820078395,-0.005617344926874303,0.019051734519116566,0.0897225497731775
CD59,-0.051050539012057056,0.008708851609838409,-0.001178740047953287,0.008932634290018627,0.0036019052919966134,-0.06084383851339276,0.04266270450940281,0.009600715828541946,0.03406056403166388,-0.042993537351515565,-0.023545957310358155,-0.007076478502408783,-0.01606974967581245,0.0007684591030179267,0.06047384980563143
COL9A2,0.033527558190846726,0.014305130622989356,0.032467700702818986,0.040251305854150744,-0.004997364808793106,0.0868850277255739,0.02356558031918381,0.0335451787838332,-0.002405931089134315,0.01738837062981341,0.004173087447903248,0.04495941682442286,-0.014613045997951211,0.043539185968508545,-0.05884295793211866
DLL3,-0.05601837086232922,0.031640200023066216,0.023447283186784445,-0.00231124992918259,0.054875271726095166,0.07553781049223043,0.05332818756512808,-0.020805784670446695,-0.030584277079598283,0.03627705112447724,-0.04862355433301569,0.08458781899527515,0.014984138284955425,0.0463986590885635,0.006355215747037306
FGF5,,,,,,-0.021312035163727917,,,-0.016165476675260176,,,,,0.0118663194922535,0.16108072554527042
LIN7C,0.027451540052156838,0.025210071129777575,-0.01663396894805616,-0.08139625657986208,-0.024562610426952375,0.022461807315295484,0.0558444389028967,0.0199080707317467,-0.013489905155087292,-0.0027485662495573687,-0.04560211270232832,0.02848130805386571,0.08087760937002578,0.038684498457515586,-0.05571455647130595
GDF7,0.024432218097432422,-0.018707438130568185,-0.02568026612012647,-0.004287014854024225,,0.049157203875396314,-0.012248215815900867,-0.011344228870223752,0.11953912397458434,,,0.007718186042281503,0.03260087390341794,-0.008615039076879846,-0.006705156548874992
PSPN,-0.05669630285141361,0.03561856441410135,0.0165650696994973,0.003509169032608846,0.03486410608311474,0.046751030224695046,0.009676163124442774,-0.036344213833564835,-0.019847955105288608,0.0035668788353485333,0.09999176684710265,0.040463940470048566,0.03894484558028174,0.01999380324452983,0.081607950229477
ANGPT1,0.04734559390303297,-0.02566718293959867,-0.020698033017966706,-0.02883626678823862,-0.01659819593704003,0.09919366161161434,0.0008890601153826769,0.01553642492574486,0.019102432203781345,-0.003726826898663741,0.048768348535866195,0.021735935777859542,0.023227552360838795,0.06135156474450938,-0.012180209585441597
PNOC,-0.029321904768434603,-0.01834057612472051,-0.008783749337436975,0.016453570477441344,0.013508861402380421,-0.019846206943461717,-0.020383696849005043,-0.010381869882712112,-0.019957689475029752,-0.025681660786345206,,,,0.060897792181733496,0.06274055779899931
L1CAM,-0.031179091986592487,-0.04010247583347111,0.02505708931249498,-0.00473663525741394,0.0325241636751719,-0.026203236204845253,-0.005658517623798248,-0.009844296155352778,0.047682411779462516,0.0009246758321405562,-0.003639278984960187,-0.06387576697246229,-0.0300162802954544,-0.04005423817505835,0.001743200709860665
APOA1,0.011546884322695577,0.08605422339185331,-0.03556372106814457,-0.02316741936598398,0.0017383866403771246,-0.010600807099321806,0.0022148158080039513,-0.01835954526418389,-0.029869163724358796,-0.04015470049395697,-0.05309556876877646,-0.001793886215797414,0.022328042305074257,-0.005246751814391527,-0.018929608706059628
PSEN1,0.037613016775092795,0.012323953295448617,-0.0074211881083342465,-0.03198720924667238,0.013577661007841614,0.01927524755003132,-0.028225627076007724,-0.002584393571022131,-0.042951398546621784,0.05777297231876105,-0.07388441186709588,-0.0006622709480276341,-0.048735491322175827,0.009518737111259565,0.04618752203685561
CALM2,0.01265503953712644,-0.024956290540311434,-0.012814076244395288,0.007784395033658252,-0.02656992602406164,-0.08030685422438695,-0.043688966431058164,-0.06665409693439152,-0.004552929356819403,0.0058153049964920715,0.01763877975098927,-0.04808590495342608,0.010893210400233909,0.08610770999176016,-0.0706493666092199
CLEC2B,-0.08613551566733461,0.031119158580554397,0.01862946063244944,0.029031193849975743,-0.03871540383734367,0.013007722454558602,0.007188524829795526,-0.040634884217594175,0.006640335835417818,0.06560197951898193,0.036714873164391836,-0.011787175319946844,0.01758464992328968,0.013963677587004805,-0.051062157722065134
NTNG1,0.010766627501784025,0.025364824542037433,0.05304626354222104,-0.02812792848857985,0.0569289095165537,-0.022894039356963092,0.04495112999221507,0.023303635565670458,0.0567852296730297,-0.022019916639165617,-0.04859049255362496,0.011377651344385934,0.046343266919897375,0.04139117263401272,0.041986073613214575
LRIG1,-0.00533627396990049,0.03565344369640537,0.03010863328944386,-0.012787409541048357,0.014868450523898425,0.01751954666700862,-0.019535385785612244,0.07196976444035105,-0.008943891678138645,0.03176817745554404,0.006531148441405109,0.040295644116133796,0.031003170612918414,0.0622701754882476,-0.013596218664167619
CPAMD8,-0.01826980278714288,,,-0.01759603882646361,-0.019921686050819516,0.01962122900065477,-0.028129648640344885,0.021568305989429395,-0.03646721243986736,-0.00975874430480322,-0.06264029685939268,0.016285238073634082,-0.012785958707487019,0.01685064689545879,-0.02533030766673346
GHRL,0.018531020581149492,,0.04028760389505585,0.005689971059511171,0.014745925016235135,0.08518290300491167,0.016223109503667746,-0.010345740482649086,0.18969769687784066,0.0034820068569012498,0.12718285085452294,-0.04373481797328815,-0.043725628565582784,0.013799654649541889,-0.0223289297711924
NPY,0.008691469996414077,-0.054365761786597536,0.005788405491081963,-0.03528611855299022,0.09722351649866409,-0.04298937479263923,-0.009078026478579127,-0.03265776593714983,0.03302095778683721,0.024285022240705438,,0.02293425446732687,-0.017251879092416163,0.03655977491062626,-0.08811568900477425
MMP2,0.04466384761201037,0.045260292785544894,-0.0278959761220325,-0.03715615577779656,0.009332197080824467,0.0661445820711338,0.00042019053240592867,0.060055985120505986,-0.0005871463072169258,0.02092935452392969,-0.04028128078067064,0.04788246901807804,0.06502802650485785,0.03486141621005093,0.021634363514763184
LHB,,,,0.022622505996302823,,,,,,,,,,,
PPY,,,,0.03987125774361279,,,-0.007458053678547213,,,,,,,0.05692764361120846,0.03285428180198541
ALKAL2,0.04501693781604506,-0.0007725948184811028,-0.020612621022653165,-0.015102175214445741,,-0.021859864171350465,-0.008931361632431965,0.003473989373126069,-0.008758355230934028,0.08236866179286506,,0.0026171788055962385,0.06821877620895701,0.019242965346697328,0.014892709533250718
CSF1,0.00989077743348914,0.03395234081792558,0.0164286252726646,0.042826035545181856,0.04391124444386744,0.007445891135884937,0.051538383712321494,0.016242930158535167,0.012001304164950483,0.022043777716858674,-0.028895055789713665,-0.002098255554739456,0.004798050536061301,0.04468176661313106,0.04606572588955813
SEMA4C,-0.03431268723355445,0.01790553222799928,-0.06168180411934777,0.00808146612013379,-0.026209087044541897,0.060711774703463936,0.0271666925981994,0.04091557738194047,0.014437416472200704,-0.007969120663706086,-0.018104109010268977,0.03697021270162559,-0.04254285929026349,0.04987424415577428,-0.017327252758038307
BMP8A,,,,,,,,,,,,,,0.00038744320186279564,
ICAM2,0.08655198818847136,-0.03314414345127801,-0.014777707891777164,0.046310708229651325,0.0878464531064103,-0.018479050890839763,0.07031853341557748,0.04150074481400035,-0.005474447862421026,0.04735812693871354,-0.03842763752869043,-0.054118871018032845,-0.00606085496591047,0.06178667523861652,-0.005879091750639265
SYTL3,-0.03144104962025155,-0.018500721142099323,0.06854156909012953,-0.013619963685693326,0.00925937120730848,0.02847145967599076,0.027368426185817453,-0.023307116970232553,0.04208562230109395,-0.031249294148248237,-0.0808659361773852,0.02642847116437496,-0.01938889940117694,0.028155856722955095,-0.00181424101231368
IL1A,0.06582512131271312,-0.03455228322701471,-0.0020640432880670444,0.020396785202019763,-0.003202230033361409,-0.02915587689665146,0.03542006657571466,-0.009371536205672553,0.08366860098290013,0.016236618378597318,-0.009429468733953195,-0.04677895352445459,-0.009821248874290051,0.02040740137848568,-0.015010986363723526
HLA-G,,0.010621131184374272,,-0.016185976468090675,,,,,,,-0.05488641983746209,,,,
PGF,0.02705511655387425,-0.01983065185029079,-0.0541699747165141,0.0007036288020221239,0.021817653039247337,0.05029501899831308,-0.02422427646494043,-0.01870691591955927,0.07483912671261023,-0.005767881518784343,-0.08533510188139239,0.014154978640491337,-0.013209146785446784,0.01042652348144551,0.04798905380818161
LGALS8,0.006195977602825568,0.036846359186314286,-0.005156363999673836,0.07555322525671443,0.01272198982675626,0.08337247473402849,-0.015072935052753277,-0.009782850397752703,-0.007996140845267577,-0.014163609652818699,-0.0726920568607745,0.010779945745334476,0.0756589918704359,0.04747170048779615,0.0006685362539026494
DKK3,-0.042539074596543894,-0.05775501997494193,-0.032691946192384067,-0.01760529997089529,-0.032259829886949996,-0.087246675333099,-0.007918701275504795,0.008560583129188544,0.02362787623211529,-0.025321687023548995,-0.03499371376840521,0.027331906346111046,0.07788904531832348,0.0821009879219968,-0.04169777842876138
COL16A1,0.035601408631315556,0.09193023956892728,0.015833772077001314,0.00013579342775611638,0.04051149046148215,0.028663267207424903,-0.0037324578624700314,0.0038226964537242175,0.04131737863595347,0.04743949194886546,-0.015220418041512258,0.042226458504418335,0.007952329803225409,0.08425621516564112,0.06987066061127965
TPH1,-0.003963579465134312,0.02120256661782676,,-0.01955534864115648,-0.01955571737408304,-0.0058397970208629475,0.02743694421126979,,,-0.015620003076060332,-0.05260335909845305,,-0.01920202440523729,0.06410109259317624,0.0373760404012005
TNC,0.0018752838199885226,0.021765791081538265,0.0031894444728737103,-0.033953009823975,-0.009095119851358701,0.09835498763112135,0.0193619248786038,0.01909032285731487,-0.01118886776576701,0.016118977610749635,0.030888690948395577,0.06496432693301837,0.00735810015971541,0.025657614151775844,0.07113589879805861
TNFSF9,0.08482984404462712,-0.03511227386207068,-0.0037224127565374347,0.007359690564719883,-0.03716723742574363,-0.042902466646581754,0.06180853294884333,-0.017280511006863966,0.0825103197192043,-0.026501220045615517,-0.0533738117038889,-0.04364035138218086,-0.035855099815169614,0.10481755830799752,-0.031245781339306476
C4A,,,-0.020312814088444396,0.012922185412420836,,,0.05881550350256534,,-0.019453978218897414,-0.01373057607510452,,,-0.02109598292490023,-0.006179119758319618,
CNTN2,-0.049729484742068134,-0.033280332791791045,0.026332041784980907,-0.03232659769714814,-0.03396668881377861,0.0005285457428148328,0.051674859855173144,-0.041235486043144386,-0.04571488378098736,0.02705994169036495,0.009960687481919783,-0.03422558055637871,-0.012680738243285259,-0.022824954397187507,-0.040831410414438135
F7,,,,,,-0.0192795927004152,,,,,,,,,-0.014288211387548717
LUM,-0.03367278343913352,-0.044549369013011396,0.05649277442650728,0.014753081234523483,0.01834131061121486,0.03993758277212651,-0.04291738489386479,0.00555640939017206,-0.014045650939414954,0.016536405600964692,0.0015565800415894711,0.11181219955916177,0.023726466102448208,-0.040549903643913754,0.06192859145121843
IZUMO1,-0.017457367041192207,,,,,,,,,,,,,,
