,UKF251,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH916bulk
UTS2B,0.03471198944852336,-0.027109426090015595,-0.019141591131902697,0.0807062701595874,,,-0.05755650458308657,,
COL9A3,0.05456162744261545,0.16587774276590894,0.0028916545361133005,-0.01121513360617711,0.005660133081566684,-0.025899436021984,-0.06229886442035973,-0.036188933523955774,0.10559162428290249
DLK1,,-0.036308836955488144,0.012663848626734068,,,0.015116653601412905,,,0.13579835205152363
HGF,0.01732655772172175,0.037674711687616345,0.04436379304598824,0.03564990108296996,0.006698615322181828,-0.013566363722978566,-0.04592462018680544,0.13856802712930336,0.016375217582068228
GIP,,,,,,0.005561406163620355,,,
P4HB,0.028795051574914906,0.1665238433442177,0.0030613907331200575,0.027318054719007574,0.0030117527616815346,-0.04194978099991987,-0.009969095377473822,0.08622676075136665,-0.06376376239514689
ADCYAP1,-0.005436627126602043,0.028007810144132457,-0.029310100199638263,-0.018473294209067466,-0.00796595155299744,,-0.0047485334864064525,-0.039273868285140685,-0.04972527247437999
GREM1,0.01162042818799812,0.12081811041732524,-0.02684611641260966,0.014536772933286441,-0.018697514876896314,0.0019443119042392538,0.0644562610652244,-0.08327284021657073,0.09700292512572749
EGF,-0.0013643138039082887,0.009030234447415868,0.007703866875583248,-0.016800753898105376,0.0404502465430038,0.09932623870164002,-0.07637645226033124,-0.018252196052865884,-0.024874528693983534
VEGFB,0.0023912177918630293,0.11933533259574207,-0.012353717137603092,0.03929934991751398,-0.04675358367717431,-0.02652233374608027,0.05133733381782738,-0.09965669805072246,-0.04011913026501356
FARP2,-0.02224013177978528,0.11806812553199805,0.01997629687533728,0.01480640895707587,-0.006642540909705911,0.03119165963440007,0.017664221550006607,0.024307265496604075,0.01857571031443734
BMP3,,0.05741937754758735,,-0.026703371366745214,-0.027274895756448238,,,,
IHH,,,,0.11462779820470319,,,,,
LAMA2,0.03215448457466902,0.06487207627332223,0.04733795361364392,0.07089482070544285,0.04868972368350683,-0.025707437031016345,0.09089943714407744,0.07910872248232118,0.019537842914731065
SERPINC1,,,-0.020479773320859318,,,,,,
NRG1,-0.006224624293815567,-0.026553152374651823,0.032383870437695916,-0.02880109347752469,-0.02042432751570879,0.016023390275703868,-0.018427548758342578,0.08380525707497631,-0.09541897464739997
SPINK1,,,,,,0.013995902700318148,,-0.03769454438138188,-0.07016435375514263
EFEMP2,0.01340583419920922,0.07659708199788712,-0.05050893024863112,0.008098691465332408,0.11287368110725864,-0.025101735292306443,0.06713962921358659,0.06111011321775289,-0.08291783917485085
SELPLG,0.10217160436541135,0.053413046955814746,0.00523987318696346,0.05034475939134955,0.0007033414861893219,0.01486598517261996,-0.0058619459724034186,0.04462956629853695,0.06518679177622298
GDF6,,0.06108467381086183,,,,,,,
HLA-E,0.008999156807744742,0.0046718722197163515,-0.012282980619170365,-0.00210373396227396,-0.0027628305487996615,-0.054979500285395895,-0.007045341557618211,0.05396892815635638,0.07329241290042622
PTN,-0.006537827179835276,0.21411785453297338,0.007265853016155928,0.00770409961151747,-0.06733246438782153,0.02450901611071399,-0.038507135804225115,0.1543805638007475,0.009671275542232852
CD274,0.010430222116923158,0.02376719763080617,-0.003924846150052016,-0.013001569576411564,-0.007726851986498306,-0.026498832047677275,-0.04211573726398053,0.0017952295744612986,-0.02764697525754203
FGF10,,,,-0.012246047796608293,,,,,
CD14,-0.028740562564282507,0.0644398337199785,0.006921159745695099,-0.05204303375519727,0.04518978778024269,0.07460847599405318,-0.017723390043745846,0.10819108293350849,-0.011995673882051446
SFTPD,-0.032239771648830996,-0.001402022071146879,-0.03515072422563188,-0.007640697048211598,,,-0.036414450566400025,-0.023529894575787552,0.012824821824358935
SLIT1,0.007635635833266187,0.0913042323962356,0.041281558358317094,-0.021937489551743794,0.008540645086251089,-0.03323873049699038,-0.01716168542055368,0.10236139848359456,0.11218339314226901
LPA,,-0.027109432886456755,,,,,,,
CNTF,,,0.015343638810286978,-0.010960817482369255,-0.04362035062559048,,,,
BST1,0.084897921891023,-0.024970696072953057,-0.00699205134341939,-0.020588161396885456,-0.011726003381013537,0.04376663452605635,-0.030257482594374528,0.10882175667148732,0.015224657188057157
AGTRAP,0.0007806638630727998,0.09821144864986533,0.025386843778566853,-0.04671773996769259,0.052754096444015595,0.030261954689825593,0.07065688129690083,0.05239954247527297,-0.08698745004772869
LAMC1,0.04783775029892274,0.1360158373648462,-0.030173275179039984,-0.013984544691477663,-0.01019713290463653,0.0444296220678998,0.055044416353254334,0.0919960863653296,0.0016779328160961894
COL6A3,-0.01867765390833134,0.066958191314542,-0.03619456719095911,0.018005994937160798,0.029808693183404,-0.0218410177565638,-0.006140944279765369,0.059420966124266936,-0.02421556766410982
FN1,-0.0212863427777819,0.06332084683768376,0.01104806734956117,0.04448577434136376,0.03889940324679989,-0.05231371939908906,0.03920768046906123,0.12283506802248745,-0.05381675084242956
MIF,-0.037143261821668466,0.15320946919799805,-0.04454425827041929,-0.05122516062156789,0.020338802615056592,0.02011615579190207,0.03256220685976778,0.04284777313911835,-0.13587724795910724
JAG1,-0.011605486009229985,0.10326575149558825,0.03243829849513371,-0.010518154071861801,-0.011717213236150655,0.0008589098424776371,-0.02924557781729641,0.11067572640270638,0.01193128911487868
NID2,-0.0354550969143106,0.15869059572277192,0.032633651257385106,0.007960379240466154,0.12947705256808995,0.03684831469008541,0.016966773363948386,0.14844122894683964,0.024156656305623726
EFNB1,0.006652513781444239,0.1358455090305484,0.022241779933801203,0.031220775525685075,0.05971106071012293,0.046984763498730514,0.0059501493442622915,0.08733375953611733,-0.03557999392790782
COL4A2,-0.006248079204641805,0.14174340511985506,-0.008486183973981768,0.008168118135670978,-0.0007760420729950692,0.003826005019618105,0.02145371651010992,0.15100209680435822,0.10015070995170469
SPP1,-0.05180438879140324,0.1569628303356896,0.005803338895804899,-0.027830746907301206,-0.0018256044657504935,-0.009602196916316393,0.04702792622315517,-0.13954684189547148,-0.10091126081201833
PODXL2,0.014249843479587103,0.08643708325939588,0.022995429458371176,0.014181008453657185,0.05570145812000036,0.050689280055676834,-0.004589039304023485,0.036586915650198226,0.06048212133287036
IFNE,,,,-0.012246046841128417,,,,,
FGF9,-0.005372370637561342,-0.04881406807484883,-0.02794965824179336,0.005912933456683012,-0.007866006666943735,,,,-0.011143274331865047
ITIH2,,-0.03462107411680047,,-0.011523590398588177,0.05104753791664213,,-0.02652501342215871,0.015217800266314481,-0.03136096566999666
ADAM10,-0.016194048000694083,0.03612256554372268,0.045750104528497135,-0.018109500810845197,-0.04198956311602429,0.06547654565651877,-0.010254038309265667,0.08790853543255626,-0.037494335158541385
CFH,0.003961419637353706,0.03777178442273918,-0.005493493688095969,0.04158449804276712,-0.01644000426611098,0.0178812391610873,0.0919649190462857,0.1339466925355142,0.014571840066785332
COL4A5,-0.03387897440785097,0.13887770074825362,0.0158564460983892,0.019560402054273292,-0.050178987406982296,0.03817101991833218,-0.0225517763185882,0.08791020903755056,0.03819208541873775
LTBP3,-0.02471980042601062,0.10672955113498792,-0.015410094467926369,0.013133345898008212,0.0563476986674763,-0.007170458620718394,0.009060156403779773,0.07400932607777509,-0.05690720412738674
GNB3,0.004729639749987117,0.17907347622053485,-0.045481174656703094,-0.0162096155521478,-0.014072529870266361,-0.027591839212200785,0.017469655445483744,-0.027396926392559067,-0.03611390481664793
COL6A2,-0.018518911526467015,0.08499141144450706,0.01662760814018386,0.08210449515994482,0.062003160084077594,-0.08257059174403338,0.007593597395751394,0.18534140121108975,0.0013798446300699917
GDF9,0.007387272428820326,0.1139774819222324,-0.022184654527816615,0.03497057958896783,,0.04095137903773714,0.058974979041315684,0.06840470155680446,0.018466738610654506
NCAM1,0.025422489518590698,0.047799446667300266,0.03911054975732487,0.003462584900481785,0.002431682243853563,-0.010701272300789865,0.14071945298200192,-0.09658314555179402,0.15081028096836757
APOC2,0.023546738080807022,0.07409495059704732,0.021776810019798296,0.005098995480586857,0.03191442737051913,0.06541401832395631,-0.0177127286310148,0.04064039191864263,-0.008587720976993793
BST2,0.01658032372272313,0.029603016985868348,0.01568637047683524,0.03561052468673411,0.03897453587552035,0.012052920899685588,0.03426251930627483,0.05638535521610247,-0.042507516397977445
COL5A1,-0.032330182081390095,0.19758634910410827,-0.02586309581658763,0.007431621148218152,0.08871723937629872,-0.014407931158152736,0.03482381756686565,0.10446456998522784,-0.10741730524089249
CALM3,-0.02183434956094525,-0.15448887153893479,-0.015860279144030386,-0.047320101262961003,-0.017432577614873053,0.11559941776977248,-0.002902356531352813,0.08377967834714778,0.14067434749502236
THBS2,-0.027898206102346272,0.17415670553235565,-0.010091572319271361,-0.014553582024273605,-0.0641162502002617,-0.006555244878237201,0.0374518500106776,-0.012119512516833604,-0.010604388538606561
SERPINE2,-0.0365915820420476,-0.05596143973722186,0.009371136302449975,0.013537442789596893,-0.07239616513544445,-0.01048598732752162,0.06093175776131805,0.007004165837998897,0.06881965839899429
EFNB2,0.012698539232178504,-0.025173212774801414,-0.029185584436826086,0.0013871094022313798,-0.015213843977242542,-0.03826989208288833,-0.019020163839834018,0.13994142378973817,0.023496068366450504
PROK1,0.027485181527059817,0.019642123766537203,-0.018213365227304244,,,,,,-0.02751790337777972
LACRT,,,,-0.015509445561093863,,,,,
MMP9,0.04954125311710144,0.022164336856120594,0.010352899991454917,,0.018638444599677596,-0.0004727004718777838,-0.04443763963539574,0.1584913987966561,0.00921852748664702
DMP1,,,,,,,,,-0.02334620933280017
NPPA,-0.01447653883479639,0.12523449421228683,0.07490318195712374,-0.028259947700369655,-0.025212295585503135,,-0.04109828815352033,-0.013029903230587978,0.02384109227572864
APOB,-0.019489738619127603,,0.042774661673689124,-0.011443967075930516,,,,0.15274446005023837,-0.027517902945720082
C4B,-0.022382325493586132,,-0.0110523988827822,,,0.024163818148642758,,,
NTNG2,-0.020790767158186063,0.01857962724108474,0.07323972253438842,-0.020540609724697272,0.005335504992467444,-0.004286881695287472,0.02653564111689968,-0.056556052379986635,-0.0018154725184263447
LAMA1,-0.00432819334235875,0.13675117316810886,0.014240225133118723,0.07826993017177335,0.012761123881653989,0.016794784803965054,-0.03225205305793734,0.13234103321484472,-0.04769906136690523
UCN,-0.013619375919503195,0.01827010416520299,0.006945768783229294,0.0012340289005225845,-0.02770862995941947,0.014928931462371257,0.09970352422156174,0.009858350642652338,-0.02107865112462655
ARTN,,0.041726221879388764,0.011054650228930584,,-0.03275277467454784,-0.004835870072137275,-0.028486083971192108,0.037597408943803104,0.07003892742264374
PDGFD,0.02739282043154889,0.05408972379080471,-0.005772602216532907,-0.017048503942515683,0.023053335611319628,0.03384781133571629,-0.06789778869241979,0.01195197640114463,-0.05090430096458009
EDN1,0.012964988099865916,0.030682519223455083,-0.017527185215420828,0.036136578684506426,-0.037761360738015545,-0.020293882844745634,0.053155524981075224,0.22018266715497456,0.09119679728274169
ARPC5,-0.026480507592623458,0.09975928431451052,0.03386607379966139,0.003413303314572468,0.03909125416873137,0.029007123510177087,-0.018478038582459874,0.08945946020807559,-0.06895247377041136
GSTO1,0.004716009065473234,-0.20698203888862532,-0.04503917277853346,0.015853297046507578,0.034053399276976266,-0.08084360196790098,0.08574906581005588,-0.003989167107939941,0.05124165036379623
PROK2,,,,-0.018701524389936934,,,,,
SYK,0.04463961289043944,0.07698081921781773,0.039995113217198855,0.022484382219001977,-0.008773218895101662,0.03950977363268409,-0.08130608571658735,0.05452850795329147,-0.010510910133205896
ST6GAL1,-0.001598009126197788,0.01563760953415365,0.016387243411620817,0.005464400816411673,-0.0730646303920047,0.026135033575023673,0.08805029887515413,0.01776989894284831,0.02378877377630412
WNT3,0.02190680709102864,0.04934874171452994,0.05448960393371501,0.0027882677831014627,-0.00022357563802969456,-0.05366370285627876,0.07265744311726381,0.1432162821764595,-0.04674123703233146
HSP90B1,-0.023390984925719716,0.15812286065198866,-0.035663631881090244,0.04185400165608769,0.08260826042049171,0.030440830051786046,0.04613495659388469,0.0453623442624312,-0.027395533309283928
ZP3,0.08013036676277359,0.031734811561472405,-0.008774877315655702,-0.011443968094398769,0.06471016925299586,0.05967205925181744,-0.03863011004864121,0.03183933796463233,-0.08490344751382163
ANGPT4,-0.02730813139154915,,,,,,,,
NRG2,0.00037398398918628425,0.08865816210706809,-0.008221677054794983,-0.010597559022255138,-0.007405352687081905,,0.015058484651930845,0.12450275348793995,0.05478694615886865
MELTF,-0.038072436818000044,0.07290146636067059,0.002742158642497959,0.00503186313617003,-0.010096300644203703,0.019576069406258848,-0.03163845224927046,0.04030117977376495,-0.047020066517165206
NLGN1,0.023926445462653826,0.11423917121018749,0.03527482153488812,0.014010665063867627,0.0018787056950623387,0.04230411910749242,0.06127002460495,0.03389612985756162,-0.019891852499434353
SLIT3,-0.0047256952875969005,-0.06722603376824389,0.005345664028834942,0.015902072592344874,-0.04705590129182232,0.006673631829209613,0.01002350336480287,0.13036134621562737,0.07353617129691963
CCL8,0.05511776172825198,-0.015003969007985918,0.030388613828058127,-0.010326773296246067,-0.007037180467017637,-0.03387274996765794,-0.04673527991097657,-0.037694585961598207,-0.057016568389615815
S100A4,-0.04145445620629566,0.1490067906903917,0.07027330573540308,0.05705600816663338,-0.014331260181130413,-0.028615167514616718,0.009728769429553205,0.08681926236851147,-0.028583592310923524
TNFSF13B,0.026238763779674823,0.0995793003176283,0.027140455617991725,-0.010148374770387944,0.05023249960033716,0.05189745708911406,0.050539215673380045,0.04273944877097063,0.006175658670204936
HSPG2,0.03087810470465199,0.09125473214507285,0.03372215678596961,-0.0043817932576075995,-0.02750933967031586,-0.03188353647750876,0.036698817758677164,0.13266057011491358,0.027644031011493604
FAM3C,-0.010268957310971775,-0.011253046940131097,-0.01790752266266546,-0.0372242474113816,-0.007718876789159457,-0.043230863636180915,-0.014375358839880429,0.10153572896923539,-0.020844074448524968
FLT3LG,0.04915531829455438,0.1957526912399228,0.04977147992279847,-0.009655120435802165,0.009400157744453233,0.04811489970266259,0.02233781743430994,0.14044377083548745,-0.04021597464626428
A2M,0.02669006320898492,0.039291727268452585,0.0027228110533164527,-0.022065400119287898,0.014351960587210711,0.03687001787524958,-0.01021175623404458,0.09383783190735148,-0.11898814909218129
VCL,0.06561017236394276,0.04801695268507479,0.052173269612518336,0.025264194599041626,0.10659770849858548,-0.04077707555431563,-0.05357011462310168,0.052846181293950405,0.03834806156417078
FGF2,-0.062444349935115946,-0.012631772434177464,0.039848124691873765,-0.0008743952990988563,0.03680569194848708,0.044033381847042655,0.09405535608857725,0.07052706004077004,-0.013350207016816051
AGRP,,-0.028330239991090245,-0.020694797462337194,,0.01857593865010494,0.07086307598006025,0.07571434431890381,0.07056846056682538,-0.02053914251396212
CNTN3,-0.003383745706258117,-0.004350941311551703,0.023485408123859686,0.060629211207173725,0.04885892161872111,,0.0027725747718205913,,0.05048150146984209
RNASE2,0.02858944788122958,0.05221619098462447,0.00807908229109144,-0.008725301680514781,0.03893354137960197,-0.007501350780551713,-0.017420084360616636,-0.03377463398763357,-0.019024015288599157
ADM2,0.02675630345780239,,,,,-0.03943055372256033,0.05629604822525122,,-0.021984107797319002
GAL,-0.03448871032158792,0.02431324257218158,0.008011774785240993,0.0110809586485974,0.04330841582050378,0.015689982882042864,0.10084445691617774,-0.03770538122693158,-0.011913150251966766
IL36B,,,,,,,,,-0.029512635234156735
CXCL6,,,,-0.013415443714123905,-0.03012588595719649,,,,-0.05685722017973939
PDGFC,-0.015871107234291276,0.1610978357254266,0.07576129693317118,0.006563394191909236,0.056357285853420425,0.001166925970127608,0.005782031911500983,0.07498847127010266,-0.06288224662864206
COL8A2,-0.043497102595650344,0.033239732414964474,-0.0317213389971011,0.056153878735635196,0.02173189303730395,0.045943402230454775,0.06107181433540862,0.09645883353477563,-0.009166979057608295
SPON2,-0.019644135431942406,-0.029479260715686777,0.03219229255657764,-0.014375391388702275,0.029582701342304982,0.05472435971099101,0.0005871847870073257,0.12510114396723193,0.023880525678677017
SEMA3D,0.005058597712815549,-0.026066670883659653,-0.017859081922328483,0.05646443279967732,0.03242214901284897,0.014514866066520495,-0.0036402986806177086,-0.018034288896986005,0.09379026383430661
BMP6,-0.0022434679863338348,-0.016666090738419095,0.03995117590002939,0.04641927930584559,,,,,-0.02253802488549428
TIMP2,-0.029868587349745606,0.15897834440146652,0.03202911808994861,0.007349971422625552,0.05468446815759046,-0.04748732362371515,-0.07232320434716114,0.044187796579419715,0.006567683823488368
EFNA1,0.05769540369986945,0.18494241525892854,0.018772066082840894,0.0250993163682102,0.04289583184520187,0.010198684647969337,0.04952238850086631,0.05687253379640655,0.013269920404745159
S100A12,,,,,,-0.03355712444908935,,,0.08838527086767065
TFPI,-0.01775955845622234,0.07892660905118118,0.027225789925700707,-0.0019991292735601473,0.004669281144311006,0.006487652221940103,0.048400052302742094,0.11487067696662324,0.09561433401923673
GPC3,-0.030241878538353372,0.2243035077966754,0.02141897269464266,0.02158585740014921,0.05891682140879886,0.1126600587926734,-0.06528864730709553,0.043811084824864226,-0.0711670905033445
NMU,,0.15893020958112838,,0.0070183582918987445,0.1486403052611758,0.03406377379406252,-5.290316716264068e-05,0.1418541150204528,0.01936275425013938
SCGB3A2,,,,,,,,,-0.02253804505964372
LAMB3,0.003985172765330213,-0.05922773026105591,0.04066975389168112,-0.03043552042610339,0.028851680097031807,0.010460321641797493,0.001245872701865178,0.00741251989336849,-0.013972106756321453
LGALS9,0.007677852282053572,0.14333159357417893,-0.009358269463540262,-0.0010200533654262736,0.012071042394645395,-0.03288574283718124,-0.02511600631359128,0.022560828290932856,0.06536860277808752
VIM,-0.036102767634373444,0.07945201716256599,-0.03392488264670177,0.06737340061912479,0.037479874654521454,-0.014306501142147914,0.07884142380704305,0.1907879745943783,-0.07282892074144462
PLAU,0.03026289035946571,0.17050673279669565,0.06359340282594228,-0.005516097914660058,0.05297092387642725,-0.008155237352155219,0.028705648090127184,0.10538063402274946,0.039672793321829505
TGFB3,0.012490337952461699,0.088784359174211,0.0034392780060925766,0.06886721569987067,-0.06304542876166076,-0.040279386142999446,-0.05125761691157248,0.042982014221032566,0.0278347835347659
APLN,0.02147603919271554,0.11811522777537564,0.015998547444339484,0.045470876833175834,-0.023708339540196334,-0.022343850854166354,0.03977084969954434,0.0965333702169542,-0.004925469230405169
SHANK2,-0.015327918649415812,-0.05341269281526272,0.023964017629771236,0.06137308547209628,0.02537267898486568,,,,0.10598134802776416
LTF,,0.002404970202940888,0.062164755762323394,0.030340283054739185,0.06405339907890546,,-0.019901379780785617,-0.018347882145348885,-0.02681383623016728
PYY,,,-0.02351005318850545,,,0.036412831701626625,,,-0.02053914758777643
PENK,-0.03593981146699948,-0.05543236023533145,-0.01440809340708391,-0.02417995490176495,-0.007951838779151971,,,,0.09468723714318857
CTF1,-0.009680909725426116,-0.02334916896367252,-0.021482674789987898,0.0465371398235312,-0.026677585492638926,0.03078251301880775,-0.05524591721916575,0.05458071761340316,-0.007831297711976977
COL3A1,-0.010482894008354353,0.04875518877609435,-0.013353526813524818,-0.009439253260114121,0.05068994775560343,0.003194743468101271,0.0258296851438634,0.1639075442143568,0.03701274773754162
S100A10,-0.020882853056638805,0.07190585764969458,-0.023239789068889655,0.05309336606998035,0.04336307308667311,0.022530959969022046,0.11123083306381197,0.14335649388210475,-0.13751221933442692
FGF13,0.034950096754315124,-0.10109120866865728,0.00998665257956546,0.06827632784168206,0.016328574288981806,-0.01005225293828765,,,0.05725903565346625
SEMA4A,0.04785707490075457,-0.12149069290723605,0.006071248712763056,-0.015739039101104527,0.07953395071022717,0.018883394548674555,0.06285877336344704,0.017380473630361857,0.02786465173969654
EFNA4,-0.033294163198314936,0.16115520308755282,0.08351086444362814,0.009494352712965797,0.00968038046904991,0.013982603049116157,0.07945423791855645,0.044460591376147836,-0.028623778162400793
HSPA8,0.03637871805241921,-0.10316351435537316,0.02872057225607365,-0.07279075025702175,0.1144057672318515,-0.008551983322976584,-0.05682900656651408,0.003999746611207929,0.05638244146014265
NPB,0.03481803660676873,0.07574202101634006,-0.007723950458580832,0.020099217227649752,-0.0599171595192695,,0.0024434626946680514,0.00019317467147342052,-0.046959076713385194
ULBP1,-0.021330538824482582,0.05537951827740515,0.010811971490609085,,,-0.02998282038739131,-0.006071260950505591,,-0.03854661293223657
SEMA3E,0.06616751389290405,0.15849624848458896,0.08512691065158114,-0.0068696127166445525,-0.015809639882364716,-0.008899570526655704,0.009069297878968634,-0.0027531842600103146,0.03528643688720869
ADAM9,0.08060603039266721,0.06100304663749304,0.00043862871989008265,0.06064052526483483,0.023137894744008798,-0.04422632898964795,0.05708493835818793,0.07683453510292919,-0.07398049932304268
ASIP,,,0.01820331760213407,-0.0101954531143812,-0.016688751030729265,0.06733238205128964,0.025778176187908716,0.016165199147970617,-0.030655304905074014
IBSP,,0.05757101984566028,,,0.056604031640820084,-0.03197301945165379,-0.020914420285555693,0.19322978141132538,-0.014273838507816132
MMP12,,,,,,0.06824850364310066,,,
FAT4,0.011114054065058875,0.027030465349415687,0.04571969015645234,0.026946637979016537,0.003103238883848142,0.03951665707487236,0.04840408570501246,-0.011826214816651888,-0.03450424337214206
MDK,0.0537948509743107,0.19364956538007708,0.010682203254467572,0.0019962756717647316,0.03969600195705367,0.06532085869221342,0.025919065266913916,0.04934126617450634,-0.05094818581658078
BMP5,,,,,,,,,-0.036553101541447336
CAMP,0.06820232817249804,,,,,,,,-0.028196536828359264
HSPA1A,-0.020691824859922804,-0.0550969334985611,0.03532709422691646,-0.032575525417668005,0.03682673012920507,-0.011448225670237771,-0.004353672359463852,-0.0063652040574502106,-0.04324095077281444
SOST,,,,,,,0.04195989613604931,,
SEMA3F,-0.029318284253363087,0.061103621674914024,-0.008276115364084239,0.05834075786449301,-0.020633391039171483,0.00879908705936143,-0.010658441050766822,0.09470788538580369,0.022963819741559095
ARF6,0.04063503920758405,0.13793780510981346,-0.017349213597014298,0.03371043556425118,0.03987644801338199,-0.049718996967322175,0.06722771368080548,0.04390386582194916,-0.005515729735672119
IL6,0.0012103284335378607,0.07589838053816345,0.026629090884382197,,0.015919191780258014,-0.03333652692318662,0.01746589232403608,,-0.11927041154341438
CALM1,-0.011760116101654807,-0.2113434559857794,0.025979935680086583,0.024135928255858967,-0.02050569428102812,0.06050306879245544,-0.11260738442588755,0.005935684936286749,0.13629351954280042
VIP,-0.03547370797671985,-0.0798434344046502,0.0003069708667402517,-0.010081821975636444,-0.002393896585878757,,,,0.12902537739045583
NMB,0.009589123000649973,0.12992754469357412,0.009118676681424145,0.027451493076685422,-0.008481925253790929,-0.039529820016556576,0.030310400202303675,0.04087458145093413,-0.11839457051907944
CCL26,-0.0200451753513482,-0.028726220829329716,0.04521707672618418,,,-0.07073818988952037,0.008402356285376715,0.17245533884820244,-0.01853700650011139
FBLN1,0.0013505469855411454,0.008795604693971263,-0.002235301653558278,0.06614159998735049,0.005481600945798708,0.04814243461361452,-0.026629083962122102,0.1137864061080583,-0.05177455016136818
SAA1,,,0.02209442682794286,-0.01179401367879624,0.06546598461710372,0.006178273235182196,-0.03013538893719902,0.04426620940937064,-0.04898945075430231
MICB,-0.014156561358706876,-0.015573799451665461,0.02837450577669389,-0.018777067384082725,-0.04557628335254784,0.06457534692542873,0.00557714033773754,0.027414759520204644,-0.03798076760371383
MMP13,,0.04297961202678266,,,,-0.03190584912863156,0.04901340359740257,0.16433396606168438,
F13A1,-0.028117640955552366,0.11650315564497644,-0.02615605988390492,0.06862296450519526,0.06339494212041337,0.05346158320454464,,-0.016250990784252572,-0.049471346000150095
CXCL11,-0.03858767164641677,-0.04257060340169713,-0.031860003358596914,0.05924250263435969,-0.02485322833547054,,0.0796945968900966,,0.0309173976445189
COL5A2,-0.001974406912988173,0.15261458114568938,0.01279704587472889,-0.003372466809401688,-0.015768414528327977,-0.0005178682513122331,-0.002763112372447158,0.1413516544910137,-0.03821963511608831
EFNA5,-0.002316094190242654,-0.014200783067831799,-0.03182605539198934,0.005517693260547977,-0.013063309965318024,0.07388452976173185,0.08850838345917138,0.10624445239429098,0.05168694027617164
AREG,0.02933353665349602,,0.042285234771073245,,-0.04393032551021545,0.02917479493197034,,,-0.07934946641329314
EDIL3,0.014675282839720334,-0.15755326348464807,-0.014444502569113834,-0.0318329358833617,0.002374921799781915,-0.04948836823675228,0.03203888832842103,-0.16870252546237366,0.1295936945271245
CD86,0.007344023041386908,0.06769284278445192,-0.0023804645531327285,-0.025202686904915297,0.09244990366149353,0.04042894165640537,-0.03763919390998951,0.09424625319362716,-0.011265149809397024
WNT9B,,,-0.020694797462337194,0.03992934359669953,,,,,
HRAS,-0.01980346268392867,0.018930014203841918,0.027852747603773032,0.002169766101923936,0.02583062535719053,0.030921971855228055,-0.02984062308271108,-0.03484426298165684,0.008604318122395878
C1QTNF5,,,,,,,-0.015292158885787907,0.05787693205307669,0.06399033480386095
RLN1,,,,-0.016549714531199633,,,,,
COL4A1,-0.020685560272640846,0.12679699483325993,0.02969254001496513,0.0368330735530179,0.09040889631293153,0.021702671556986755,0.027378218753588833,0.1354229442712964,0.07716645035275697
CCL3,0.014873339795340274,0.13894470129230796,0.009930759538199063,-0.011388669644335995,0.04943140263578758,0.016837767555097864,-0.06081076258706011,-0.012248257008101764,0.03676098328977732
BGN,-0.02832527820023511,0.09232212591767491,0.018522123088978895,0.027093245434557035,-0.03417971817916923,-0.051147584245440275,0.01827952590297241,0.11015628272303714,0.06933823494888935
RETN,-0.018918724762602836,,,-0.025490581257803593,0.050851436914299504,0.15912489789002146,-0.006550635138087552,,-0.02774572711712964
S100A9,-0.020539491685669868,0.011936404336543062,-0.021509336460053027,-0.022143649553835732,0.04647340516224289,0.08692202622340015,-0.04882351453303499,0.036167234466814274,-0.10887721849568156
HCRT,-0.03241594705242618,0.03447781959238617,-0.024805207542017222,-0.018625716401682237,0.0010744591474762517,,-0.024080053447126448,0.12281135325010546,-0.02013233794098049
FADD,-0.0330393450120578,0.10910352084922949,0.003843887002046329,0.00080483164460431,-0.03850044317486364,-0.002019157534778575,0.06299193599739981,0.07509863615714221,0.03790642927965803
ACTR2,-0.02550494297853617,0.05806763889492593,0.07554610659715388,0.008064424652422821,-0.028084508002323313,0.03984374534001901,-0.03350369523287928,0.032208188788023215,0.10497328136536059
BMP2,-0.00666855033778641,0.10700676311637207,0.016589818902785845,0.004239045087144562,-0.001014690325326569,0.021086202273204197,-0.10607250082728387,0.0684765976292009,-0.1120245079315576
PDYN,-0.03386539501039528,-0.13348163457730583,-0.014729923793557555,-0.005257677626713885,0.03794720484618679,,,,0.017567538413954326
CD55,0.03637206581798637,-0.03128227570252669,-0.0418090085456896,0.003596701756955631,0.014346666118332744,0.017201424126388136,-0.04378936489955924,0.15863833484154044,0.015832304745022542
OSTN,,,0.015497771015739419,-0.0008745811145063068,,,,,0.031032114711336788
PDX1,,0.00010034952485388774,0.09812010941188258,,,,,,
CD6,0.011277238568982469,0.07861269681015091,0.00455378989812624,0.024469944044595644,0.005735794935974246,-0.0004905379369059846,0.017304268046706706,0.023720726113120316,0.07701085473216336
IL16,-0.0036806734540986616,0.03563970150212674,0.05101522094918293,-0.03137510430599649,0.030981813417559477,0.012059632697456633,-0.07624369385304214,0.0014572588306354516,0.009641074580631365
LAMA5,0.01992829790979146,0.10938160812516948,0.03031057171212021,0.015235640279598225,0.09517638905650062,-0.002168103153375146,0.03912971670250824,0.10903274792765116,-0.07588037515701175
RGMB,0.018016747251265005,0.11284701128595019,-0.03395440823971293,-0.04132187435468415,0.00886295278095598,0.029700416800399285,0.08683423441996545,0.04667156881181134,0.004150144654504488
INSL5,,,0.0041694614276367335,0.0455813730775745,,,-0.046876265131676,0.0997380618375417,
