,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL18A1,-0.021268630874868657,0.053002910209365754,0.01298289888234223,0.016454390253399145,-0.06211610953817382,-0.016382041117386295,0.20970763295459893,-0.04055375615334022,-0.01334780770608326,-0.036071153184257826,0.052439684583910545,0.050142270804828845,-0.09125442202882195,-0.09102156079344002,0.04483182244147613,0.07926056474067829,-0.022294015397695058,0.016058794607231437,-0.10191887097148326,-0.019739968387258517,0.025596268635941857
NODAL,0.005379141153598948,,0.033232392023077345,-0.01671555803087834,0.0010554926706454906,-0.03998210513391815,0.1671245312436083,,,,,0.0094191204966687,-0.07952012484264942,-0.06074743260932889,0.010451894468587066,0.11624485947607477,-0.01606900465430154,-0.01803571830559262,0.07851405404725553,0.07858044266225944,
INHBB,-0.00815404358741122,-0.037901093996989724,-0.02009744386994567,0.02164094195326576,0.05075226352285357,-0.02049883946098065,0.15095918218739948,-0.007263741552560123,0.006156600689393528,-0.03263655255443247,0.07579683631763955,0.1648039224247756,0.01767204210649227,-0.00988008090461072,0.040317701628924556,0.031128902288814597,-0.007738087397852599,0.0027533424002911477,0.0599905181256282,0.015204172576983815,0.12595013493104001
LCN1,,,0.008939098384666869,,,,0.0026885771994840575,,,,,,-0.01718343609045355,,,,-0.015175142431838467,,-0.023022093599704415,-0.018866414210060137,
ARF4,0.04152754755159553,0.053197047915028016,0.049492706060767735,0.004936190805739055,0.11756654835748782,-0.01844643591101866,0.18169640130518616,-0.022557371770040573,-0.018038344467189826,-0.019376975665446314,0.056508844845291124,0.11033719065578136,-0.042272282281973876,-0.08237170479705927,-0.03152787902306399,0.05029806707014321,-0.039954362059752384,-0.04181425555752728,-0.03169426598667375,-0.043102630521550965,0.1132548042351094
CXCL14,-0.08237332344929774,-0.1263333192670624,0.033956372587191176,-0.06175806447917844,0.050707759609364404,0.07565233448968939,-0.09809936525866775,0.0038912836633576875,0.024397438227857546,-0.02203265169341194,0.01239415102416231,-0.13434909731765068,0.1324164831802678,-0.018877890821756903,-0.005605376835332346,0.01695864743727601,0.0051219760464690295,-0.0018249610864291988,-0.014948140521972889,-0.007555114206057845,0.16046966405475988
LIF,0.05128816407721917,-0.03949728703026335,0.01779806111259162,-0.021152579800280326,0.06997978320306603,0.005672304612286255,0.058355107024628046,-0.046508108369737886,0.0024391323992223233,-0.037732893726571876,0.10183705255588156,0.05059306920576728,-0.03981261271612808,0.003261023129059461,0.005044262410881124,0.05627912311720329,0.0008323082658417311,-0.06424298397871726,0.08783238587024383,-0.03658962974660998,
IL17B,,-0.007036180219609977,,,,,0.06564909621091256,,,,0.059873941183077206,,-0.04559349885759701,-0.07010568686684607,-0.011902722020214638,,-0.007085640165200213,-0.022438109487606793,-0.05860659639384588,-0.02133107498174527,
MMP1,,,0.00365344028502969,,,-0.016600449351191936,,,,,-0.0059100180943522694,,-0.060078734413367765,0.03609409618823832,,,0.039656472340223535,-0.016248131400138095,-0.02905880532825417,0.008150691484234947,
MATN1,,0.03327375122397133,-0.00528739026732273,,,,0.08197588079740183,0.02921364043675688,,,0.004434635671048588,0.005366670638216651,,,0.050402313679351544,,-0.0113067415939627,-0.023124880671416298,0.0523750509023793,-0.019439222827886737,
ADAM28,0.009582606061813761,0.0500160342327013,-0.011924543568885374,0.09614821371765367,-0.02074180521796441,0.04093834206468768,0.17192031974729932,0.01795217125890104,0.04046793248409298,-0.05020908208535661,0.031209013006958376,0.06300569312516789,0.020963265668819286,-0.08719992095690413,0.011955729305413913,-0.02971876259117816,0.026345173377570932,0.01664439107752676,0.0272847999237716,0.0798061886340593,-0.02639034999914973
TCN2,0.06786029141066893,0.0447310123501022,-0.008018943217088785,-0.004235396749511557,-0.00830268109807748,0.020881991860144007,0.22853928971156467,0.021662238015556567,-0.01273219598935417,-0.0034131257075012108,-0.07786694359047353,-0.02710205677816905,-0.017215550111247202,-0.006286878457446947,-0.00899773376632251,-0.022146160950165868,0.002129645821308947,-0.054923454861565434,-0.007165272999881904,0.031008041553171335,-0.0009263767856551296
THPO,,,-0.018647654175130216,,-0.03029736140386315,,0.03901335749434518,0.07421227149440268,-0.03524016410213058,-0.037456430895891166,,0.0655231790333828,,-0.041563899736920366,-0.03225475659599402,0.1003800887149006,,-0.02005976288833678,0.0514524516524009,0.04382409328342059,
CUBN,-0.007558898270327496,0.04582325197262948,0.026324998288667058,0.04330642843464175,-0.004080513121870041,-0.004629692841994866,0.16795393567433378,0.00013929791652050186,-0.010284432444196114,-0.028802797057491978,0.013481778619108894,0.04278293230116857,-0.027292356450623865,-0.02102009894434315,0.024068264241769388,0.041199537745117705,0.0021213154159751522,-0.021975651241596825,0.0016224795408687279,-0.04800568026305597,
TIMP3,0.007886025028886235,0.047240975748577545,0.03619518008601555,0.024600161850493445,0.025407560116642285,0.014524834363231818,0.2352935025581603,0.023663009793600257,0.035523374442258455,-0.018356038943423622,-0.001350598574749607,-0.06180760513675739,0.017669794955194714,-0.11954230039369176,0.08096096941035924,0.05833552393053226,-0.1033945853848707,0.023503168326871816,-0.07854535388212497,0.0300973642984156,-0.07939396401789922
PIGF,0.048229936975480704,0.05540457415106984,0.02249110795948037,0.05193237313628153,0.020665961805175263,-0.01663692928451424,0.21050561189367017,-0.012949372496799774,0.013375507755938742,-0.04247545049969003,0.05310345898802898,0.08260210132164732,0.023766598797735173,-0.03834772437312879,-0.014804429291337313,0.06593946787436818,0.07772722662998124,0.04469921579468959,0.06114451827686107,0.08503790102388159,0.0724875968822575
CRH,,,0.02675241645542237,-0.020977981252578676,0.04855079882708735,0.1312685013074279,-0.10718102245688597,0.033593689777894446,0.04622159181597621,-0.032132259375092724,,-0.012322713282623082,,,,,-0.03265587719591043,0.0001455376321693176,-0.03465111986840158,0.011658883406818248,0.2145847336936302
BDNF,,0.015187390881310794,0.027180511615281917,0.015931743594489293,-0.03460301472494791,0.05754473405473573,-0.28137273717331285,-0.019908013940576105,0.015540707599502455,0.05386494875011438,0.012944986959927147,-0.01774520368864749,-0.013372682500617478,-0.03114846523897589,,,0.009917945875458743,0.034760734438075355,-0.013497100178450676,0.021396798403560353,-0.009816619747518176
CCL5,-0.00854484200299048,0.06804126577651257,-0.0014155744603994531,0.02709093677208136,-0.010445782951145156,0.04149462485702911,0.11709803766441809,-0.026754041984392372,-0.008748629569673661,-0.027222842520370147,0.029335318237035557,6.4669323566486095e-06,0.07675888336359843,-0.03796499494515018,0.026811145814831332,1.872951458839942e-05,0.010374854644695479,-0.02161321229072201,-0.03492704770180896,0.060330159447546064,
GAD1,-0.06591853223789729,-0.03846900909082916,-0.003410791227309692,-0.05193147523323497,0.020111064474766474,0.04619059925333531,-0.1730645809437257,0.0291889773780118,-0.05950289490068414,0.08636502679398887,-0.040997394471244133,-0.22754105832925486,-0.06644603909922049,0.003740406152751372,0.01277905839751429,-0.05551901740551895,-0.07691610359136875,0.019674686433515783,0.05958755817877846,-0.037088244766058834,0.042735732546475336
COL14A1,-0.035013836556769345,0.06621311102101408,0.04145314748976899,-0.0016371417098033955,0.029981454073579425,-0.022300332871343902,0.05034894991795691,0.024747656634436233,-0.014254969255493766,-0.05030442066720975,-0.03125845435450486,0.06526558408932925,0.009298125509717656,0.04115587373245531,0.023270012581050003,-0.014439933944459561,0.005369049538961475,0.043378408970443164,0.01286674373575841,-0.00818341001586333,
HLA-A,0.05343928681723466,0.015579997243442733,0.04788378355543189,-0.016575573250618852,-0.01089505421067369,-0.03876546528798093,0.32143440100641113,0.01586248170267394,-0.004490072457897153,-0.11452530408606497,-0.058534335264559714,0.1911280275489893,0.015857923868938854,-0.10951381583299209,0.04746162787593469,0.118141222667721,0.018237318407758954,-0.0014272738872344204,-0.02112154532967481,-0.016306044217470166,0.04348887922093955
CD5L,-0.03453292640319363,,0.0005300811081849891,0.086585869592935,,,,,,0.11661539051605205,,,,,,0.03637495400238814,,,,,
FGF18,,,-0.0088245013839599,,0.003704449050860777,-0.02301634739824956,,0.026064076132460312,,,0.027186423420168797,,,,,,-0.006186758924050097,-0.028077927240719214,-0.034309980559117007,0.029395954219893747,
ADM,0.03599104637950615,0.05650838304068885,-0.010435160848517177,-0.04096207115266705,0.09514947965966446,-0.0007080984263581417,0.12283694626536382,-0.03799446370824212,-0.012009176021741298,0.04543570300766274,-0.00829129146754966,0.2564824670548961,0.0854778827840889,0.1438665907972386,0.029525315198113872,0.13752498688374024,-0.06337128642621308,-0.0944970294889467,0.11484853830403105,-0.05994963930701129,0.015213221021179222
CCL15,,,0.07503121227638328,,,,,,0.05528954657816425,,,,-0.037535563372614225,,,,,,-3.5005944123453185e-05,,
GNAI2,-0.04030887992044321,0.028635309841400423,-0.016594607543126135,-0.008260166211097802,-0.07728967510288577,-0.01857501776563325,0.2925925798415755,-0.019340621306447356,-0.010930640296205777,-0.05322901352545995,-0.03839978186954399,0.08027025667143507,0.012057225102616928,-0.014403582517412987,-0.005324578416565595,0.03802433811138037,0.002042861881095761,0.028476313710198774,-0.054979754604759755,-0.07166180054614875,-0.11776272492635187
HDC,,,,,,,0.2021901618148086,,0.0008738066091324071,,,,,,-0.0492958734683328,,,,0.04330052578620192,-0.0194392140240467,
COL11A1,-0.022747217382040934,,-0.020278584107743268,0.005983890066351813,0.018518127789482777,-0.03459058794436732,-0.058300002075648144,0.002167996269587538,-0.00241235529039845,-0.0011046513524151146,-0.03516806755449598,0.05369281717843523,0.05197014189652906,0.01622838170053465,,-0.02930171874790076,-0.06425994572872869,0.029098890896437156,-0.0276668205283554,-0.005101451286064969,0.053887573436216675
NUCB2,0.041306088189313785,0.02328186960585642,-0.026654310173987027,-0.022641186189538975,0.005278679639429284,-0.033440727996300844,0.15536093993504185,0.0518197917889699,0.011492460813954464,0.011652019133186219,0.021839149890088495,0.07486798003264218,0.05711421799320296,0.002454998505487948,-0.009428160956334112,0.007987334953891213,0.021794575011566307,0.0009547532593470171,0.018130117998556267,-0.014008287894481632,-0.005455096970912602
FGF16,,,,,,,,,,,,,,,,,,,,0.08663158379345318,
CXCL1,,-0.015583146347645222,0.027747021927896003,-0.022504357034596637,-0.011354949475820917,-0.02228937355803935,0.03194579214200277,-0.04317523342556446,0.015235202210588902,-0.0018574121631841913,0.03810552378172424,0.009095762937296081,0.03956040638713074,-0.07207336306567673,-0.011880836479121425,,0.057959040184000374,0.03252830344045851,-0.01857684005755689,-0.02220077076816555,-0.037508675351814486
VCAN,0.047258885609955545,-0.04784539347968969,0.0008257917554087529,0.03245169596185915,-0.08155618310564017,-0.09430088874067093,0.24781509056855588,0.02164642570784982,0.022709789148703193,-0.0875437100943524,0.08196439047200074,0.220578321037987,-0.04490348167946092,-0.016795893053372746,0.10186761004166592,-0.023641587673275302,0.025489256521899355,0.009587689663110207,-0.037816217912368055,-0.03415730977747203,0.020450266634231135
MMP7,,-0.058705536367800265,0.02844256581925322,,0.02509858854784299,,-0.01726847166616197,0.005861021834459451,-0.004116287747020026,0.06733929703033886,-0.023159230624756746,-0.010220414026502641,0.031926661430302976,-0.011450611623065553,,,0.05920959109549647,0.010793359241408153,-0.03379945074960577,-0.005822416542035433,
PTPN6,-0.023880190432457666,-0.03572518172496391,-0.013177557709267363,-0.018920989775194044,-0.023398125525250817,0.01578582658177306,0.16492420192059912,0.038343099281959475,0.03398558242497729,0.0332741094473748,0.029119965387262057,0.08890252879947691,0.017615503983540705,0.10721914757690727,0.04653430426529909,0.017819481978901625,-0.038791642740703014,0.00039638708076757844,-0.0013638408159694936,-0.09542926382456862,-0.006251564563998112
PTGS2,0.09876766819253005,-0.02370727716550264,0.06779270882044602,-0.020083958160828953,0.11102121454743279,0.0371863382218734,-0.24787385238889972,-0.00020651484772443693,-0.03875811669598069,0.033444000554776185,0.006075523991510968,0.02032821451340525,0.009804440263709512,0.05512283880391759,-0.05102617311124452,0.009153701743149435,0.01437989777072604,0.0029517656893933747,0.09006055548666791,0.04571031251163623,0.016424594231349364
XCL1,-0.017638272595775707,,0.058017787039761196,,-0.012414056627571068,0.06432400084113706,,-0.004311811529842663,,-0.012035113648505371,-0.0016081740521622318,,,,,,,,,0.02440106539048123,
CD58,0.07528581172342487,0.03939031831839881,0.05774360501530365,-0.001971311299435695,0.05844155696486424,-0.005436184134652856,0.2646427223222229,-0.00732276173128734,-0.02579100034225835,-0.005983398601540612,0.05219973819092802,0.16903949792931067,0.09746314011123677,-0.011499348169189889,0.018709403579663136,0.062478899412263596,0.058300688537350556,-0.02871367903307728,-0.030325051227439222,0.012583983529513761,-0.0382063078838859
TNFSF14,-0.028853373638704077,0.019692899838071456,0.06853857380581736,0.004540466967782517,-0.00495544726575205,0.07878441726271505,0.03517680887010526,-0.025379934341451377,0.018467717151364523,-0.028378909646501957,,,0.05872079297015915,-0.06668159626622444,,0.004252852731411386,0.06964109474521152,-0.02346144902129654,-0.0012026196867204327,0.01037324838962049,-0.040730422596135955
CNTN4,,-0.034695516986259854,-0.019583851847983058,-0.01837326069742189,-0.014747853816194315,0.07706604697634753,-0.16001395593369855,-0.007839195036923353,0.024869219393942165,0.1383740366887532,,-0.055405457935801074,-0.02781103009517702,,,0.022378017533550645,0.0032828565784575837,0.021097626211353634,0.040574533077525704,0.009151827436572068,0.052857364846496016
NTF4,,,,,0.015589558008751163,,,,,,,,,,,,,,,,
INSL3,,,-0.025220888197579318,,-0.02563266637997086,,,0.05362016839151724,,,,,,,,,-0.014990413041455921,0.04345411739644982,0.10554989421440604,,
BTLA,,,,,-0.03390288483162488,-0.01840233152365917,,,-0.0017478419642460014,,,,,,,0.039314161244793124,,,0.02613922472237481,,
MFNG,-0.07437899650668768,0.018522844928492068,-0.028613526432702676,-0.0005928935563128895,-0.01308222454153705,0.02903237801630927,0.2298121761701973,0.03482400378889614,0.052955268037362946,-0.02172435462393049,-0.016902157420907594,-0.00043299887131331396,-0.1028386070635096,-0.09136532212977642,-0.045838119268441196,0.01893343213494237,0.10133188065944262,0.04963669533083661,0.013424309063505791,0.051551372594277625,-0.08198502896432226
ICAM1,0.015709675994939873,0.00025420074621850593,0.00028221189222851214,-0.005831567013783134,0.07248272240549984,0.03667132208671938,0.1644605528485653,-0.07851766153641793,-0.0189902485378358,-0.050767467283273575,-0.017200341719836185,0.004735059488802183,0.10693428780940009,0.09022022568606768,-0.004104397429105782,0.1381295178468902,0.023393220788090776,-0.014492773717254572,0.09636115592133254,-0.0663663806506627,0.044447675456629046
PROS1,-0.02919146681268215,-0.013330507133563653,-0.031542042909904346,0.05373750697558244,-0.04250628310822867,0.09124006422289661,0.2555881164268183,-0.029322262210535244,-0.024879447662096498,-0.08462784368657782,0.06202700595974674,-0.008334786738373822,0.09394425869002052,0.01570620357888345,-0.04992266438113195,0.06082784941820459,0.0017938495062191971,0.014888309242289219,0.039193353855476,0.03494059679412153,0.01595711030489244
CLCF1,0.03845264662695964,0.029536364399344126,0.03266742402986645,0.039294331874343356,0.011345030614045638,0.06737197510811387,-0.01689193307288026,-0.044664387491183816,0.012249080684059553,-0.05291218463969638,-0.08744536961027176,0.04858372622256793,0.09695454439017721,-0.07641855035770073,-0.05025761398220847,0.030168711056875862,0.0031823426318022333,-0.013472338518710002,0.08284100927651826,0.018357513039884806,
PSAP,-0.027319112740447682,-0.09291090084623645,-0.022106760322648033,-0.0496303184909821,0.01344170940917702,0.0336787244869098,-0.21632109790344345,0.014566342656801444,-0.005150647005553812,-0.08313006566756426,0.07267657526668432,-0.21217030747777507,0.18052843670174543,-0.06030449334138667,0.11219416322053036,0.04587320975260752,0.0065651061309119985,0.018683263467169732,0.007833281265608762,-0.03714886496145443,-0.08764635771449737
EFEMP1,-0.03513190511693358,0.025960021769493483,-0.004084983556007147,-0.0032801309238154556,0.04658899906049575,-0.01728713668529696,0.2498805202210711,0.009480833024421887,0.055635492332702374,-0.06787545453112337,0.02872258521266868,0.11052739195719305,0.06416496545042683,-0.05590161872610453,0.0688348891171854,0.0412594151669848,0.02350829982316901,-0.009671388834986607,-0.033575808003474046,-0.023895812228239936,-0.00010872821015664452
C1QTNF1,0.014176609836776603,0.053202513043118765,-0.024536561038158208,0.02343793943417489,-0.019576896760456566,0.08565070195808175,0.17727841585197954,-0.048737198491136634,0.026839286726371585,-0.07649974047053104,-0.07484057805359795,0.15478101131917896,0.04124011612579314,-0.032873362401419665,-0.0030593418364257955,-0.0430925366106776,0.012685057261004846,-0.03097519443876213,0.07058019694685343,-0.010991202154113965,-0.06881720728777016
ALB,-0.026554006753202814,-0.013401436575654034,-0.019853011236680075,0.06421353582846244,0.029140103628274253,-0.043467902451509,-0.049508631341240485,-0.026951178892516633,-0.027624088436988405,0.005171661409037461,-0.03121114536278569,0.030004744913300397,-0.05087127852813329,0.018430240826698186,-0.08207609527665863,-0.034964610101015585,0.013058859063599739,0.031155409587614487,0.0014860843891276335,-0.02752243722940119,-0.049060029183483296
CCL13,,,,,,,,,,,-0.04651335438475225,,,,,,,-0.026316887732267185,,,
EFNA3,0.023003943491933743,-0.03657912142042138,0.006416132572660014,0.0897386334276505,0.13718120427860261,0.052907034870181675,-0.251821357312758,0.044151329213374425,-0.027164416172725078,0.05961034184125541,0.07274462771473937,0.0510851477805565,0.01445456581443901,0.1388178736560496,-0.01939263869189993,0.11870342183133786,0.047088183043883146,0.054953223203433176,0.09787616642988148,-0.02375248894579962,0.08363721603886404
DRAXIN,-0.05099366147263218,0.013497752216677192,-0.014027532864843914,-0.0019500716831931627,0.025851812533714373,0.0026532017891182117,0.2753312287979395,-0.027733093162576893,-0.017887947631636005,0.0030241387814311273,0.0666548461308278,0.13748726244975612,0.050717902736492584,-0.029049565827956765,0.08599495141494791,0.023823982235267358,0.03480594836246269,0.026126201688166328,0.05289182054650087,0.04238389773833241,-0.05294046965074712
RAET1L,,,0.015151788901329384,,,,,,-0.025636026191464212,,,,,,,,-0.015175132486685559,-0.002392964293892812,,,
NPTX2,-0.03566581588167795,-0.011703095045336474,0.05821186391049432,0.0019977438325587574,0.03432062068234652,0.04971000584198442,-0.30599029438075015,0.052939802132636965,0.0063068995369279695,-0.051948583609016975,0.03210654241214023,0.06715105185511136,-0.023328948556027736,-0.11157332236868375,,-0.0699882416122556,0.012491318490598003,-0.009181874983118336,0.023031962422863577,0.05138055617052991,-0.0469956720450326
FGF11,0.042254688753125054,0.08241817342795926,0.004777055455043518,0.09560923160586214,0.014428606893128349,-0.033950963345129814,0.23518056355687467,0.01143761587638553,0.036596348950415754,-0.0614534448335072,0.05237352580324454,0.1985700600197474,-0.024154851781958354,0.14863682668450906,0.008812333002388376,0.009796076979250383,-0.04459645511290193,0.01913669796564429,0.1747641083329645,0.00608809653711502,-0.030723235145836487
CD59,-0.08008065322294515,-0.015631087181372995,0.026111837855413746,0.047581551857412495,-0.047253854709911156,0.06782883407026899,-0.21090388612823316,0.027665574240266718,-0.07105663195222699,0.003903903255352584,0.0029758614532148764,-0.09585937000669192,0.06325157211136122,-0.1174050901555022,-0.039740278305555585,0.03144993416854232,-0.0022325403804131097,0.026480533546461432,-0.09928617445285005,0.023287367752597578,0.029818418164889875
COL9A2,-0.03301545789478188,0.10181263058532687,0.01142109207102369,0.04872152257205685,0.006088540018809458,-0.044834628668924244,0.14831421547599122,0.04758388000069959,-0.018981078225332244,-0.03211395783710357,-0.03913529375218138,0.08089089195055801,0.05192111518878516,0.07505089755823183,-0.07211076676396055,-0.00036684366880153563,0.04792983281324148,-0.0036127495422682973,0.045665692878703666,0.07498987114301733,-0.1380022656709174
DLL3,-0.00039424481733749025,0.028612662165454415,-0.001969058127092504,0.027396914027508195,-0.11910231762002173,0.002677731809589746,0.10796706128192508,0.0228159694467303,-0.019733708507627637,-0.005993177404829938,-0.0023164090876243815,0.05348240957651155,-0.012549857544444234,0.0068076779038493814,-0.07399568936341211,0.03773491528438545,-0.02475201722026987,0.016206882246721576,0.022566581305563344,0.031257108541989105,-0.07603398530244719
FGF5,,,,,,,-0.03115684564134009,,,0.14805605859495433,0.005216035864569553,,,,,,,,0.027436855646791755,-0.032858092683424815,
LIN7C,0.04846321787194165,0.05813270007368339,-0.031997734732711496,0.013394373748227231,0.03613879080326776,0.008816631209297083,0.09309454271183858,-0.011981886025385372,-0.003523545279506884,-0.007386166803806767,-0.022990218649890967,0.07649171336493986,-0.010605642820807299,0.002260080327128922,0.0600039010284381,-0.010153968254194411,0.028346679722722392,0.012108552390001795,0.027989899668893436,0.0033425772153705697,0.05905414291511531
GDF7,-0.01826980421644959,-0.030273355133019854,-0.030712855761817034,-0.003338850928367386,0.06139128420847052,,0.12373313376412304,0.003727750334897648,-0.03132273853537637,0.058949409836881475,,,,,,-0.002061207274582884,-0.013008862626249153,-0.019072786778946096,-0.004440557261080234,0.0037263819362681116,
PSPN,-0.05767286930658439,0.05834382642983378,0.08541949192573647,-0.026204532722746178,0.0433708537553748,-0.03837856436457121,0.0006796748905691392,-0.03201878127567404,-0.04238896631468946,0.006411150771302106,0.038341985568955794,-0.008047471880726872,0.05190451260053725,0.009480697775283669,0.028866208868222065,0.1054157161514535,-0.029743832812409447,-0.005788253404658889,0.10060494372416047,-0.020975680773287254,0.02223073052581454
ANGPT1,-0.01075632012041984,-0.0020164573212908253,-0.0055147494528446665,-0.02147550574198498,-0.020886724700530667,-0.04973483545697624,0.26879930174708494,0.049280106245011376,-0.01591968937474019,-0.04726347499855583,0.01662355905085326,0.03589338859200451,-0.03622670898721847,-0.03428402464156452,0.04229324868091916,0.03829210505703986,-0.0011207132245530766,0.028080142792324344,0.016361147477560033,0.07886067611090149,0.11058753266071754
PNOC,0.04668483065809363,0.0037443781344015468,0.005301923474723543,-0.04125905862107689,0.01758637255814708,0.09165838685172344,-0.24136474954449433,0.055043090909440304,-0.01999160506019849,0.03027221376396105,-0.018066463093590914,-0.09289600252711425,,,,,-0.013833681738743681,-0.006070824672831657,-0.03159114298597099,0.02850048357355277,0.09356314855976001
L1CAM,-0.027434927287048223,-0.06084042849407459,0.07616068675345597,0.058259328772163714,-0.044813106466077134,0.0678689949509972,-0.1942067588406434,0.07924802504879891,0.007046770775438954,0.06503562270485433,0.012075747539153619,-0.2372281612661427,-0.04448961351684484,0.013981746892020995,0.0023988324298624473,0.001822519751013315,-0.03580826543007718,-0.007753457234271966,0.039032315367188916,0.02789829527001951,0.1310259142942895
APOA1,0.05684646813419475,0.10757987994725669,0.027370314408844403,-0.003666202886202144,0.021201562850993082,0.041867302525357836,0.01844976507868563,0.061650427300479406,0.004934908811184595,-0.05896287651729385,-0.005739390630072347,0.06410937227115647,0.031241631024732593,0.011483998954637156,-0.053075477228382476,0.06994925040197637,-0.04310532239250328,-0.04517984150272541,-0.04831223991769285,0.002591340268931131,-0.03402467762149517
PSEN1,-0.030318331923806452,0.006118815873959261,0.011494824881360008,0.09492190603431797,-0.006320031870336734,0.03440855270279898,0.0771851058055518,0.029092554402549563,0.0034646122189811402,-0.034413297101680125,0.016422793425998762,0.1527435466370992,-0.03539208897882997,-0.037422957480781595,-0.0018230274976406694,-0.048812763848516544,-0.0030080726672819798,0.0065673487742853665,0.03428254392872986,-0.04047862800352082,-0.10909780424491111
CALM2,-0.07474833846773771,-0.08847079153590214,0.013312844122650925,0.026086567267982697,-0.045677487736540325,0.06289988122085569,-0.3365980038571071,0.09286490063668479,-0.06852774327374363,0.12444235831244536,-0.009931238472245564,-0.1860186907463468,0.01859362571361927,-0.05118333673336023,-0.010277699590854719,-0.21028743700271374,0.05140472765776705,-0.00301111642578241,-0.03050728605197668,0.09123519819067619,0.03418505523375078
CLEC2B,-0.03986191938293647,-0.025757596643977847,-0.024284696376447368,0.017502403521341865,0.004478663452375854,0.04756401768196314,0.26434707094968674,-0.008858548631144774,0.0183404105610302,0.024207535391583587,0.044477143617574974,0.020701959037103677,-0.032008056252893595,-0.0025523602415736687,-0.08909951528162605,0.053867018950488794,0.027694258569734273,0.011775061422996402,0.05709784131546632,0.0171556629189272,-0.06372676850601676
NTNG1,0.053762499409916446,-0.05294033505829388,0.05770884722255529,-0.024915934911722226,-0.01814839770399833,0.08252533263140627,0.04359052677378795,0.010970334839317067,0.04064811230591744,0.026464342945946084,-0.0039467537350432675,-0.10359073185066126,0.031026696568959622,0.1355516695389801,-0.024427110936012252,0.06750030196895943,-0.0069914863224170435,0.09331652599781207,0.0391727096685493,0.02161565179006671,0.05725295999443982
LRIG1,-0.0421191916514464,0.028711500929784067,0.005625060897882656,-0.004387511978422841,-0.019934498138280236,-0.11237949357321754,0.16456233291690342,-0.011795787849140711,0.04440823663792814,-0.06027377357756416,0.04278485435712097,0.13416975144093266,-0.019511519571206035,-0.059935097235056654,-0.029401570396925123,-0.028762358335590217,-0.03828952997843772,-0.00047758843538707083,0.020795138183185288,-0.007223944595608244,0.11314486442862447
CPAMD8,0.012768825772439762,,0.03182486718361751,,0.03057709265633823,-0.022411524311257234,0.025403104439904404,0.04678275581574732,-0.010466527817838817,-0.03891550108313822,,-0.04043145762175524,-0.04019952246697365,,-0.040553639304869764,0.13133712542388823,0.013102823660496532,,-0.04269203328303053,-0.02107046705477423,-0.07163289684381442
GHRL,0.0833574445802806,,0.019799214127592113,0.0007993882199388142,-0.023355498906434978,0.0007035175285264371,0.01492290805129878,-0.015855338424197615,0.016611024869151596,-0.024674626158696925,,0.03972975107679182,-0.054161610180441876,-0.028311795775110282,-0.006396589802238333,0.0531625151985774,,-0.02063092190758163,-0.020964951690453582,-0.01857383594792116,
NPY,0.07716755463447511,-0.07627649215101828,0.051474419374482744,0.05352460683850635,0.02176162839520931,2.7651889977838272e-05,-0.1917000927739417,0.055337811424213,-0.04339874104006381,0.03676113728634028,,-0.05456990297169341,-0.0469443369850976,-0.01993659598687968,,-0.010986052158761011,0.12347053645135231,-0.03427429442134762,0.029522305610812528,-0.0014449596818570797,0.012607939321446443
MMP2,-0.012330085945298613,0.04466276792422451,-0.007682951299132458,-0.00502622277030667,-0.06441041457596443,-0.015780659300733076,0.3152808332309389,-0.050767859912703536,0.036506024288692256,-0.021326108856928882,0.025760696505029046,0.21498190244020135,0.022167513725912625,-0.06281756967631594,-0.053538254232763816,0.038906857906436915,-0.00858168143453039,0.031618874834297275,-0.033537362744394554,-0.04024876401597072,0.0510209406154161
LHB,,,,,-0.02818280874311283,,,,,,,,,,,,,,,,
PPY,,,0.019776612794497946,,0.060368086006929535,,,-0.02001253561283233,,,-0.02886891768320286,,,,,,-0.05017189088065337,-0.023174123168520504,0.020262419956589624,-0.037718718589304076,
ALKAL2,-0.024073732313027476,-0.040855721357828494,0.06853084895943427,0.06722650362065449,0.034693468124109325,,0.048557764803977506,-0.006580054121458587,-0.04613114350762934,-0.01757093851980303,-0.057688321091638586,0.09417571454331611,-0.06426096000775096,-0.08316191449597646,,0.06901387430842948,0.023032739260355612,-0.03452384033459738,0.017052762773324476,0.015954437259819185,0.06680582272434768
CSF1,0.0419037759693534,0.07442985766990069,-0.09319015314371855,0.029401122644098544,0.02117544251425235,0.015422077716111053,0.18134278652947064,-0.00913991408902457,0.04832289985030876,-0.042548594152512234,-0.014586890684325993,0.1104851461083236,0.031711530838321865,-0.023559118945958413,-0.04021742588844464,0.028313948569670587,0.03742013447646527,-0.03183539186483962,-0.012489328805290299,-0.030497113919390487,-0.023396039761940043
SEMA4C,0.05401566806053187,0.02282721987996255,0.020725089275286813,0.04401414665082154,-0.027594264487880327,0.037463339407661084,0.12854022607321153,-0.04452871239833695,-0.07512783289655153,0.061109715325336586,0.016180147885886596,0.10064633194525817,0.04861923173170407,-0.013396028520029715,-0.07631599432912123,0.03729758101397924,-0.04610313892207031,0.030378089616359485,0.03852006231115271,-0.035602788466672926,0.06627834278143008
