,UKF243,UKF248,UKF260,UKF269,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
SHBG,-0.043363053347174704,0.13265844662633572,-0.025093510750188522,-0.012625382402654988,0.07824713128321872,-0.012007245998568441,0.12027129966014298,0.0482015386871345,0.006040280760380101,0.032713843278946934,-0.010633191287669536
LGALS3BP,-0.051712533291329146,-0.024746696875564345,-0.006415853656447894,0.031215289542968955,0.08318565465038723,0.034283050405827825,-0.049511113316137535,-0.04838641422494548,0.034597424112880616,-0.003898712705617848,0.040036260138863904
LAMB1,-0.10554182029715062,-0.039477291379750035,0.02430760619991926,0.01818002644726538,-0.011540895354038275,0.0521195300350803,0.10024521280047546,0.0357721018782476,0.08099394751813392,-0.01748677178528572,-0.023522172983749295
SPTBN2,-0.0016075712520290252,0.04903141483416526,0.004772535668309328,-0.06833796260841084,-0.039265419219139036,-0.03876356599043725,0.059755355652486984,0.03597790759337199,0.016804436681968647,0.05396191825381113,0.005302151066263102
COL1A2,-0.0544442089801216,-0.054549314603887074,0.009140182045315578,0.004257369721852829,-0.02619388406765001,0.025253728774757386,0.03657522276590577,0.03612878554911959,0.03474043822165622,-0.047614265740238956,-0.060282986937452945
DEFB1,,,0.06681447502496798,,,,,,,,-0.03074463321448916
CEACAM16,,,,,,-0.021795871157827697,,,,,
WNT11,,-0.021788215218714966,,-0.016194420969538388,,,,,,,-0.027601588991147948
LGALS1,-0.030677653099102822,-0.04637436324800133,0.06155656369345784,-0.022881863108018097,0.08285584846360565,0.033257508262521156,0.08833206373605448,-0.01005914541035071,0.12815770183378034,-0.06030228763581567,0.12351893074963971
BCAN,-0.057760335807660074,0.052090891992141175,-0.10467461211172845,-0.005133366047131905,-0.058036335866538356,0.024716560198124286,-0.11098497688518066,-0.05980865516478935,0.03330680569077745,-0.08599944894064307,-0.02166603781844041
ANOS1,-0.006258751881965757,-0.009400024964874841,0.011250460451506404,0.012713145009103016,0.023235868949787214,-0.026352407771284354,0.000587732810867138,0.048416093982208454,0.03313700506232306,-0.05580084915021329,0.02668701456868171
EDA,0.09462704168322696,-0.015951074730241873,0.026049272044000236,-0.019363075775985384,0.016820299150020788,-0.00031362223397911343,-0.014228746984764385,-0.06573472649332815,-0.04421530462147884,-0.041793074524674796,0.006219267372080776
FGF22,-0.04762036177063625,-0.022682490605054173,-0.01974217046996919,-0.01484431768207519,-0.032462500743312354,-0.027242800227061905,,,-0.010380108786210875,0.0032073682228902305,-0.010337457445734832
SHANK1,,-0.02178821381993849,,-0.014123425476106477,0.014678779152040751,-0.016796118517013597,,,-0.03386971518467115,,-0.04163797847574683
RAET1G,,,,,,,,,,,-0.025419757914074966
TGFB1,-0.03819701384701017,-0.021420911313213956,0.1487893601446182,-0.008090011193545254,0.012964465218440331,-0.01968482002677495,0.10445145093356152,0.03319850942115846,-0.015437903458265996,0.04369985080797849,-0.023914490842270715
MSTN,0.006555368083467847,-0.012917989987878097,-0.08727111536821565,-0.00010640006839493155,,-0.02363664266087061,0.004910312839646868,-0.04507241880752725,-0.009174417933437314,-0.008121489756980196,0.027982767926882368
WNT4,0.07126166155495314,-0.014680850754235376,-0.02175876547968486,-0.016830993515026756,-0.03240402699259102,0.003887337658620145,-0.030486209839792174,,-0.026816419854007515,0.023275766360702443,0.043777343260568244
TNFSF4,-0.009779763544984233,-0.033572418268198984,-0.015067954325633374,0.002589443765264236,0.0874408583052777,0.04407849151372573,0.008071711497379359,0.0461462553362564,0.0761409266852743,-0.03416875443176303,0.042587248098914614
NTN1,0.044733349415506655,-0.046682229672176195,-0.03154288470460566,-0.0026572567869573935,0.07934983584961382,0.019384730077134905,0.11099432410292095,0.000341370116821734,0.046675670005183835,-0.07601516000464947,-0.01025064391488012
CXCL12,0.06894940701420328,-0.0051774032438324175,0.021898850379110726,-0.03731431862268385,0.02403607466474598,0.05037470936645498,0.09100522540628547,-0.028533369373193933,0.02150374937835809,-0.0017927188824468161,-0.07923704437494203
GNRH1,-0.011485518683178634,-0.033820687699834075,0.004314005010691077,0.027075050833192518,-0.024001532632572063,0.021390386612813554,0.0019265558912356009,-0.07517266131729107,0.04634618367316264,-0.022473649777424325,-0.03486404414215607
RIMS1,0.035604712619723644,0.049585134399669294,0.039997161604294645,-0.04742295431381415,-0.06953369587116746,-0.0438598335050067,-0.011632272502428634,0.040244230540557584,-0.04097588016686857,0.0004244609129684058,0.01713356841217293
FGF14,0.030410029594581955,0.00615153275806526,0.03577265397137215,-0.05299907350821073,-0.09639469536517635,-0.05081399223177515,0.09530634212974969,-0.08053283310341881,-0.0517864592352396,-0.021629668389695322,-0.04007981009850701
IGF1,-0.0011850153908104597,0.0713470792271042,0.01940684239199645,0.0014950759252856237,0.07678377460734828,-0.013251822266554756,-0.00506668044832734,-0.0005421348838395033,0.032852557921296204,-0.013758848183935114,-0.016299839441628577
TNFSF10,0.02015211411141261,-0.041922398124339524,0.05918791514066218,0.02840335552369835,0.023392369039220283,-0.01039871857554881,0.030348238792487756,-0.02387831665550107,-0.08151531098514947,-0.03465927517817082,0.022086677085984694
GDF5,0.05474568528311247,-0.007508348766739236,-0.018038754942881905,-0.02616255130858659,0.004420842200916656,-0.01219542010004839,,,-0.026182016493944322,-0.020205647924831812,-0.019127678616063
CHAD,,,0.06004187644840443,,,,,,,0.016451791559470293,
RGMA,-0.06802819105634829,0.005789437420611258,-0.08958949029157351,-0.004482181426052977,0.009625675131535939,0.008840821052698795,-0.061353683880741965,-0.017228469407782707,0.04494158756254218,-0.01883284235931257,0.011915796953543747
WNT16,0.16075324520166392,-0.01775742255248931,-0.01185598363978761,-0.005014540724849188,0.049038905301091264,,,,,-0.02064232466544838,-0.038600576909884735
CX3CL1,0.012277546941498758,-0.034451715042365806,-0.009369933888154948,-0.034385372320798864,-0.08291048825576273,-0.07207262151052791,0.12418266667756062,-0.01850028854090143,0.0361665199552508,-0.019468365150628796,-0.08636548425288819
FGF1,0.03271219171599033,-0.012170851666033647,0.035135096778084796,0.031293383245839475,0.0184052370557907,0.007367318756672972,0.025714338426817727,0.09424365486978574,-0.05094430041723911,-0.11240328155650611,-0.02491636837528337
ALOX5AP,-0.019024856690231233,-0.004608756906893634,0.04089348739766548,0.005282098230416941,0.10352879622159171,0.028293304387908506,0.09471176319118915,0.059110203662580144,0.002882891210549905,0.03887200742634375,-0.014841453168472737
IL1RN,0.009260655272147398,-0.027957637286650967,0.0767696470695837,0.08547496282129727,-0.04269424211925566,-0.013097504197481319,,0.12340418048861333,-0.035877652423879504,,-0.00401421773891238
NPW,-0.04452136034976252,,-0.021542791651101397,,,-0.014587768035928964,-0.031751974488650185,-0.05886316234493007,0.21480793352708044,-0.02305400922942641,-0.019453167998887418
CXCL9,0.02670846664065399,0.013057645215835068,-0.018907534983017334,-0.01823513005223002,-0.021609096015294184,,0.09312899197058798,0.014143897070489022,0.008483934975329503,-0.027042756574773303,0.04820320193830567
ANGPTL4,-0.017773965892912046,-0.05224067444977373,0.08660135827026959,0.016710151675821305,0.01762428765594636,-0.009581775695710986,0.1493877673588233,-0.04454395678431736,0.06457565520470636,-0.000302825671213283,0.08495972826140209
UCN2,,,,-0.01597691707711349,,,,,,,
OBP2A,,,,,,,-0.004374372679827493,,,,
COL4A3,-0.047876260367290036,-0.029499152568996035,-0.053445099168307544,,,-0.016517548557938872,,,,0.0572599126470174,0.10610335880305626
NRG3,0.017019051579799358,0.04297351473806173,0.0832935568843716,-0.015091401912798287,-0.01386514212839162,-0.010477390633916273,-0.05777346002937869,0.03321413596304381,-0.04099075858268372,0.08360015714550659,-0.005695568172450286
IL23A,0.04848214560154527,-0.009202431740541483,0.013040239841739038,-0.01954520949398846,,-0.02009642996492773,-0.027455182821323032,0.04211369624925108,,,-0.03412484989067923
COLQ,-0.028592750263115255,-0.017491108303129305,-0.01809412857394822,-0.013411976893948884,-0.024429809742760895,0.020553926438547122,-0.012625104002929256,-0.010675487577974326,-0.04753518436061877,-0.008286227056582154,-0.03547278389313546
TNFSF12,0.02503902502125987,0.07638471235006317,0.002562382533333471,0.02044000910556462,0.012428365098010775,0.020905922430200542,0.0889805295955289,-0.03543996627821474,0.028987425211357394,-0.003808086898298454,0.05238744918107804
DKK2,-0.048131101945082994,-0.025191177554377737,-0.013105006605931783,-0.028453905728452158,-0.03868957844147677,,,,-0.022775834863523137,,0.04413292126632282
FYN,-0.0547626503813726,-0.001532608901440716,-0.04579417001000729,0.05201976695035731,-0.0359388192306545,-0.025157920934744102,0.04272743732149239,0.048945288679460984,-0.022801874672763425,-0.03454343718468221,0.06247328970907471
ACE,-0.003409385286085471,-0.00977008747252347,-0.04978293496215197,-0.03983378503548062,-0.020094582245063716,0.05144688451571428,0.07581240395359767,0.021137457599931193,0.062287655711398736,-0.014755218262812151,-0.046998366426019664
IL18,-0.017083450896627706,0.012245412278515793,-0.02497608710279968,0.03143108521822434,0.10498186692240918,0.02777216365621027,-0.0031130073585787584,0.07355260571295255,0.028155562090948365,0.002505852121225123,-0.002770319680553309
PPBP,,,-0.012405927525560172,,,,,,,-0.02654236551006559,0.006512587562060015
CCL27,-0.005710579168980264,0.026642669185694794,0.03731066094378461,0.039841340072594496,0.05417491814653988,0.015843817161665774,0.08087904429929925,-0.011921059563547427,0.013606327092533997,-0.028496715039345154,-0.04267627809188621
SERPING1,-0.08197049320619487,-0.07346826475660981,0.07692443895501543,0.03461515557521104,0.08386214975251007,-0.022425823275732955,0.09843891048972929,-0.00677555386267512,0.019539055480902796,-0.046616543349034006,0.019740161319102695
AZGP1,0.022466598723060924,0.021734847204825766,-0.12298856264601443,-0.0400786858197257,0.008316443040353675,-0.007232536946670741,0.0757459011162687,,-0.06290627213618655,0.027318113004456263,0.011995394766217825
INHA,0.016287299753104365,-0.030594032627010135,0.04579646372598315,-0.03830970082050214,0.023268311658472828,0.010037608593922767,,0.034439558862737134,-0.01082648408192208,-0.023054009092779833,0.07027408091713568
SEMA3G,-0.0439134873931312,0.0456695798073536,-0.021434113023895338,-0.03072255885487398,-0.029914246889097926,-0.018639025519160943,0.01366313290199553,0.036628147566359265,-0.040990743030628225,-0.02126909312115988,-0.05201394288494957
COL6A1,-0.09823839709017948,-0.03363297395413985,0.018456481784590185,0.008929210678904039,0.0019171961361126085,0.06588498967558182,0.08665260632147784,0.06435331456855418,0.07292895918237649,-0.012097521865969746,-0.009739053535274359
FGF17,0.05850302350612306,-0.04602766393675749,-0.022290846428913564,-0.023530610102462077,-0.03811839013473808,-0.017340895840953063,,,,,-0.04329528844252572
TNFSF8,-0.024035890792095286,,-0.012405924309868314,0.03531130447975835,,,0.09573367314176999,,,-0.020642332690561,-0.01535870539838578
FGF20,,0.011471003203550548,0.0655320927523932,-0.0242867130185406,0.07249168485127473,-0.015946955084115266,0.00675678985241743,0.06829393002180643,-0.02240956885803636,0.05821201625033471,-0.023748969184023496
ICAM3,0.002160087924856993,0.03477489467995504,0.061579356128903605,0.00036933179204111507,0.0831377689060572,-0.014294682834562795,0.03667348980812891,0.0032817876939097027,0.12064101339843557,0.04200629502503149,0.02173214469991051
LAMA4,-0.06890697581889078,-0.010430416530202035,0.018916261373069624,0.009175025609345225,0.10774720036842804,0.04083625823472709,0.059508398847480125,-0.002063366621150541,0.06879604538676656,-0.025944042448387047,-0.024550581720174255
INHBE,0.025006868035351574,,,,,,,,,,
DLL4,-0.04072476875143864,-0.03529057277988911,-0.015237047589550265,-0.022536487753214034,0.0390760011093109,0.050097811159272664,0.10370358374753845,0.019799750223218907,0.0035432823824747667,-0.0646577349757852,-0.005101485173451198
SEMA3A,-0.03939333739938579,-0.0063205163360540335,-0.0009015836618998118,-0.010396026107861878,0.04797758667062394,0.02609948924694397,0.07261511535233683,,,-0.01712708298341637,-0.044100906248177765
RLN2,,,0.03838628259847811,-0.019363073279736284,-0.02798428013589552,-0.012563675608955894,,,,-0.03437086532589313,-0.0279004971302006
C5,0.1233258610228552,-0.06500474912827228,-0.026061172932119,-0.030949187854950017,0.20536744014821418,-0.004153084335368817,-0.05240493021591691,0.08992496735618402,0.1805576977661776,-0.018227862998132272,-0.006879841859398436
COMP,,,,,,,,,,0.058604431129867046,
EDN2,0.07902087483476578,-0.01802218630673398,-0.016315864444762747,-0.020606942442939015,,-0.03311114557677366,,,,,
C1QA,0.012594202483615282,-0.029722304538698823,-0.008615271846064924,0.04649545375329462,0.10939196858143993,-0.014887673738889698,-0.025353999042109283,0.09599500984439047,-0.08079309326741838,-0.03434038784425562,-0.10920642425326721
UTS2B,-0.02584763779934134,-0.01928577093250578,-0.013606995501037394,,,,,-0.04657895484351423,,,
COL9A3,-0.07236769019364067,0.02124852512815028,-0.044368921046440794,0.01632783199285502,0.06973490404637256,0.03629518000115568,-0.04973525537347943,0.08099534749183418,0.03100079035586437,0.058360072855219776,-0.009748180518976452
DLK1,,,0.11966137053184475,,,,0.07106219522761709,,,,0.006218415991475913
HGF,-0.016212628294992305,-0.004624442543364604,0.002497457928039232,-0.026250017960151664,0.035132311961390515,-0.019135874254687085,0.14910342101033397,0.06497940330622064,-0.01964913880584792,-0.07504705377725765,0.04445953126543558
P4HB,0.0880489806668075,-0.032310604955163566,0.031590534673993795,-0.005705929831025534,0.0885022430525584,0.03853958170534913,0.070297322842557,0.047273446584633255,0.08292976999849103,-0.03653759339669387,0.044173650526542325
ADCYAP1,,-0.014257169630013802,0.09284056895420044,-0.046936033173441756,-0.05643622147738243,-0.01851293199000058,0.1375629871881933,-0.03534343399258358,0.030437591706244105,0.024383385730109668,0.05214265579788466
GREM1,0.018053489787723382,-0.0111482014097961,0.028407133573078096,0.014178401127892381,0.07750354275795936,0.0010619686657645905,0.022902271914935535,-0.001771561295296219,0.002677686294286694,-0.0022124091614801754,-0.03627465540978405
EGF,-0.009106300251852288,0.0023452326804969895,-0.010807723807349508,0.017048556224723285,0.12536048010783538,-0.007471959124503449,-0.02487459613150468,0.03408132148726362,-0.032028801195397444,0.07676477920944173,0.04502488447522281
VEGFB,0.02329282713357666,-0.04630423534456339,-0.0006194837572805111,0.006963465817006244,-0.024128362637163264,-0.013861828495524224,-0.06704825048898168,-0.043568775525548366,0.05712284925613481,-0.03680611037081174,0.012674193954342182
FARP2,0.06813716256124447,-0.03042254063105839,-0.009772742809802039,0.043055643936044184,-0.020053269968461247,0.003991559810652414,0.023999936442258635,0.04160960310594599,0.07896798555187567,0.0765726950482753,0.04705901311618583
BMP3,,,,,-0.02371464620607867,,,,,,
LAMA2,-0.005407355021694528,-0.045290256864020426,-0.04108530928167413,-0.02912924323993752,0.09707992058653556,0.037042782634655824,-0.028995084098558024,0.00868724850568612,0.024831787896542116,-0.04436278525271765,0.010970582602332492
NRG1,-0.031066608180914224,0.04266980997862834,-0.010585527993865541,-0.02109002281174228,-0.054986933011905506,-0.025375654433794814,-0.024485984635151562,0.03223839705735893,0.018839886869648263,,-0.0008464618467056738
SPINK1,0.005809407065584541,0.0026792169236563397,0.010288799388789911,,,-0.012563675608955894,,,-0.024190334890398832,,0.08255840054776556
EFEMP2,-0.10087609740681863,0.0023202864730710025,-0.006133197737470092,0.02789868055226492,0.06945503655514457,0.0381760094964969,0.08374155853489357,0.053285436195735655,0.06439025140555764,-0.06898894720534288,0.06278709918697595
SELPLG,0.130489991369873,0.017093798064063605,-0.028709915934092892,0.03129381035153323,0.07174599661552229,-0.035363103170545654,-0.007882309402679496,0.05497083345533384,0.024969480201478513,0.09844193767164008,-0.010321828756725734
GDF6,-0.010970227521743871,-0.030594029640647856,,-0.019363075368434447,,,,,,,
HLA-E,0.005420741470609529,-0.04219653255362817,0.03232029236031755,0.0020750022968765445,0.05918306086871478,-0.04549889349595731,0.03407367311383452,0.0005412973033254165,-0.03702301643186223,-0.04886785471320447,-0.14142685232288946
PTN,-0.1357762833585252,-0.009871298082665157,-0.047995100328803136,0.008593603454067913,0.0689459972248151,0.039745673800907586,0.07055359037259913,0.08152524739575624,0.04303259511957862,-0.06585927602047366,-0.01906111333951567
CD274,-0.009294927579543725,-0.012436072467400411,0.062312177060068134,-0.035207625354486745,0.018332193743618216,-0.020676558889697674,-0.00487866913346354,0.049631691780163883,-0.026164576667054903,-0.05626108818951637,-0.0565729704121022
CD14,-0.001168257153589659,-0.030392646338898065,0.03472159908465043,0.0788977586583855,0.10114481336141398,-0.016334151493841792,-0.027134185895653105,0.0609864189304596,0.016359154824633435,-0.03119250509044201,-0.10011566180195491
SFTPD,-0.03286041906499253,0.09729737328087963,0.01175548925084258,,,-0.02124266641031048,-0.031439650500820454,-0.0789833684272397,0.011359772182763279,-0.0207611665073857,-0.016654845003215155
SLIT1,0.024145556294199788,-0.007361603851127692,-0.0644741940178329,0.008107820241806429,-0.07192130043361417,0.0008754329789511996,0.05833325575159961,0.06921063018379589,-0.01756795868379512,-0.051742931272774635,-0.05038545253274247
CNTF,,,-0.012405925442153893,-0.02025869439887863,0.07380870903296861,-0.014587768103563875,,,,-0.021269101514078678,
BST1,0.0962690292489665,0.0003787453528134744,0.04394198853916336,0.017286767844773697,0.040213745042861355,-0.018449658810083893,0.012585610949327208,0.03164802272904057,0.009204252321893203,-0.021870196521656535,0.005618186574558824
AGTRAP,-0.06883978692455228,-0.034999513149742444,0.04447497595196863,0.108747402435048,0.044022684033836065,0.044442361068064436,0.12532007734723927,0.03315896002956147,0.05408734166208729,0.044054480612805064,0.09079137041245391
LAMC1,-0.008837363218479914,-0.01144167394501745,-0.006969385815092242,-0.01057823016068575,0.07369990936798035,-0.020690743059807108,0.08043141146582451,0.04956113556592552,0.08027110216584167,-0.07364250349236875,0.033982885748520354
COL6A3,0.022925595065251533,-0.07643148345979077,0.05174043275598033,0.03817894672579891,0.09558621143841081,0.03092208156042573,0.044028062832129546,0.09297577394035327,-0.05285629808845553,-0.05000625044217945,0.019535607549676978
FN1,-0.022393589512995932,-0.07145213233649221,0.022469955182652393,0.01541704811208507,0.034915551252323686,0.019729517204385736,0.09903883435857803,0.013946332519972045,0.1192658334170352,-0.04297480009583121,0.08433598484374896
MIF,-0.01884713722921018,-0.01985675614974261,0.09137347125210288,0.022340513191729913,0.0770458895801984,-0.022508181861733187,0.003795007879424619,-0.07976833060404216,0.09278579046373364,0.056164606956497255,0.09402886575125217
JAG1,-0.09940764886319493,0.036711012620797,0.0033723650001124157,-0.029045186629578952,0.037463621357353975,0.09440308299884091,0.070984170046092,0.12013084557242024,0.12809734742921217,0.005377857795455759,0.01973957960655949
NID2,0.04919755480398138,-0.03941908889944503,-0.021383185677413895,-0.0025634258728349764,0.02054323203683795,0.07360812077426235,0.05433854059615572,0.036856917050584324,0.07264047729542197,-0.041496487323006204,0.03643569552768053
EFNB1,-0.00042702403008541275,0.003758767078465935,0.033504605323565806,0.01590765905809415,-0.05474743519774122,0.01164286203247517,0.07789171853071841,0.02478793688746607,-0.03389590018401122,-0.05826510232024948,-0.029973976699658036
COL4A2,-0.04538253027264796,-0.03632970120968825,0.022665393957871004,0.013232440387357889,0.051050690891617755,0.053867747179707,0.10145856594556787,0.04454125381703712,0.12907602611610336,-0.04253802188935973,-0.04046639992889189
SPP1,0.07847505154003014,-0.035844101683512195,0.03067958340881264,0.06518744586912989,0.10249088556236334,-0.010027579544991876,0.0943194964197588,-0.03481081880076451,-0.06115712803565383,0.02270131378660567,-0.01133345336415927
PODXL2,0.0365711174756975,-0.001519025278552764,0.0030535972587661516,0.0441696420570686,-0.024430371721638502,0.052060855659491465,-0.018864111287316885,-0.04134064485734245,0.002860987478617592,0.0015813144986638612,-0.03229356532132074
FGF9,-0.03158441344645384,0.02543277420566594,0.020277114335903047,-0.01934055680611506,-0.03326568291394673,-0.02724278956605477,,,,,0.005350880090294956
ITIH2,-0.02403591638150086,0.05728431385063706,0.019163756482792036,-0.019725804493319395,0.08775831597246224,-0.020446253483855616,,-0.01244756494802261,-0.0403231153868005,-0.044325907567834624,0.028884412301878597
ADAM10,-0.028999283676493737,-0.013420544059098715,0.00885632719405393,0.023714268487361825,0.014532350395859758,0.05040403567620686,-0.04493463476489145,-0.03214940999490496,0.00766332319750718,-0.03783018552114514,0.022402200946421275
CFH,0.003766394087813316,-0.0521742446935672,0.02158852353583639,0.019471307824293793,0.0174371560534319,-0.001080473780872743,0.07176057034887615,-0.024237082903931704,0.03418367440771833,-0.093993536719623,-0.05104090529541543
COL4A5,-0.12175064282220974,0.00044593198367634063,-0.06981487610834249,0.06019750356278999,0.025727723928425174,-0.004741728587339737,0.122064986224157,0.02885718941463791,0.047262669986104164,0.01492005572528543,0.018442360556115003
LTBP3,0.00818039731657176,-0.04528666126554214,-0.03636891964440887,0.021465450287163942,-0.008617003418220356,0.005135689958055488,0.05696814277416211,-0.0447074766455662,0.00974962350155568,-0.08670746424763683,0.08416009412018197
GNB3,0.045294199930073095,-0.016882291258866353,-0.03789485921328582,0.045375063818812636,-0.03416238219411125,-0.029561193251071465,-0.000785885443455702,-0.019726397464220127,0.06894329897451558,-0.006192562050433338,0.033534399085100586
COL6A2,-0.08847214087793853,-0.018030300747905396,0.0691579873596009,0.040416290645926,-0.03773358772763448,0.03863863114277636,0.0958622440519664,0.090238276322876,0.10722732287911546,-0.05212164476706358,-0.03612955966453909
PLG,,,,,,0.011857634795635326,,,,,
GDF9,0.006855379165872429,0.014217474152422428,-0.031968427985242326,0.03452638706663786,,-0.035040507444077114,0.05791062818592833,-0.03905403731759587,0.05717652769849936,-0.03122485299066655,0.06117874770263889
NCAM1,-0.10676096650713224,0.02358053626208807,-0.07622640463034297,-0.030846983906618115,-0.07437721550548045,0.020307433874868806,-0.05046114730144597,0.0195639316724928,-0.11934643604389344,0.005143362170615145,-0.08175727891299658
APOC2,0.020897520518296207,0.008226902338896318,-0.020361608299214635,-0.03906039585693799,0.11280065648288547,-0.048028941331409274,0.0254549879734617,0.08749215110455154,0.050129305130665734,-0.026693978943090516,-0.05791416856201106
BST2,-0.029877030082463542,-0.003606286196037479,0.0176195428144459,-0.011489767887006046,0.08055997451145663,-0.024540013953604705,0.033695586018753165,-0.04502023084170114,0.07333691114429905,-0.03625501031345461,0.06230028402131548
COL5A1,-0.05080647328385477,-0.042639166411881854,0.007874465134778828,-0.015677828198500273,0.057977855418452455,0.0056091088228027025,0.050863340593363865,0.002069071449041397,0.03511332318094401,0.040508125172850275,0.09202370617168876
CALM3,-0.0053094606947005135,0.007091204647319111,0.009835772991328545,-0.058495849470066245,-0.07735420917114542,-0.03186541082525783,-0.037622259487347924,-0.02635969505429122,0.03834155640813665,0.00046755907855257345,-0.09451139829739554
THBS2,-0.08828702406069733,0.04133351082509071,0.0068445714348142,0.017519881386138258,0.0477397455612029,0.031845174807180444,-0.032368595226834766,0.005757171392732058,0.011643337712734928,-0.011574432914071816,0.009455702077322445
SERPINE2,0.0731328140857687,0.015664844515883646,-0.024348573612897054,-0.005447180412623789,-0.010207128987087718,-0.030923184811852928,0.08190159811093174,0.0015978007029125438,0.016357666692991248,-0.028302131860282857,0.02596918359291218
EFNB2,-0.02442794763371871,-0.029693186860792843,0.07701972790567238,-0.045706129538129726,-0.05058611320267431,0.03235924469384287,0.027997473523620118,0.07881491553514659,0.0689002348520308,-0.06600603036365037,-0.011669440593696744
PROK1,,0.020179478179451177,-0.013606997368557828,,,,,,,-0.02126908075266607,-0.03181835256477542
MMP9,0.02447227251931618,0.008716289000709239,0.014673513295221005,-0.04311604191847694,0.08408334164038372,0.065841214250664,0.09809794161927217,0.07810794675218857,0.03663872977402381,-0.021123029167488164,0.045484349677973955
DMP1,,-0.021605282535166404,,,,,0.07348763846790274,,,,0.011620339299256736
NPPA,-0.03963175798062235,-0.024294785801054423,-0.0314420152907383,-0.026853717916309857,-0.021921281576738283,0.052352916629084895,0.019416739403955163,0.13410574246373966,-0.047955018944324475,0.047610669592570744,0.013766522268554408
APOB,,,-0.017911568359406056,-0.015533294418470041,,,,,-0.02585963536162866,0.019887879697111897,-0.03181835206519427
C4B,-0.03491254558066533,,,,,0.009491824709654982,-0.026740688915261986,,,0.019020196048338833,
NTNG2,0.0028413666272421485,-0.02649805735669984,-0.01584674283775431,-0.012993257468234317,0.025864524691157367,0.023117763824457085,0.08126950435013791,-0.0028733175071881355,0.12536506353027632,0.043718162901721515,0.010052113374545986
LAMA1,-0.01725227458923876,0.07248278758263824,-0.0253785479442758,0.011871371641532999,0.06881227192168388,-0.02429885815578174,-0.0416875141058703,-0.031065087282758145,0.05085772498516345,-0.018324642848171407,0.06483773265391472
UCN,0.02573293544429585,0.0007038006880032775,-0.049718036953712616,-0.02602242989139737,-0.003976696630214869,0.012572964972203284,0.08702239831297144,0.1781607317616446,-0.010489373100200452,0.03639720027858439,0.03835014695522578
ARTN,0.018369481444095653,-0.028654536487236718,-0.014715616628408203,-0.023530622960320585,-0.028477486059344,-0.014587769118087669,,0.1536538934610971,-0.02923223871263273,-0.029430600498042952,0.0008618987204933009
PDGFD,-0.03554177580467485,-0.0041760631407554635,-0.04724490145419882,0.0038233702011961513,0.014427875538054594,-0.010927131848510619,0.045963314466677604,0.06970188275943895,0.02579551241356081,-0.03972339167929171,0.10204473521311426
EDN1,-0.03468649351321493,-0.027074808951875726,-0.0430018279368305,0.011731115758814884,0.05193969636630038,-0.0013740085205405479,0.049265987959238734,0.0969369893287867,0.038547830128320186,-0.03330789043733803,-0.002648740462149749
ARPC5,0.0798382698533402,0.012877608021172826,0.040315806537991765,0.0032730160899953286,0.0795628446292296,0.04739420439861661,0.0651848518086086,0.019819651539516675,0.04829351235503652,0.004953078115959518,0.046125995665131723
GSTO1,0.009727182114911486,-0.004370827831817987,0.010633368221358214,-0.08358710705056721,0.09172131752252673,-0.0634807659688217,0.05390617812645389,0.042143402353463304,0.005390009204639983,0.08066240055866226,-0.04408781855181035
SYK,0.05224247481146772,-0.048560722783598895,-0.003573067394591225,0.0046369503434761875,0.077327878740045,-0.006552568355195066,0.04018895541307087,-0.016534912072774674,0.05151555004162569,-0.02455578700505224,-0.04866990698634405
ST6GAL1,0.050633549379717986,0.05198592383033485,-0.025886120710938817,0.010106096158075697,0.04070899836281439,0.025151019244700503,0.052655271164878406,0.12639633894929647,0.01515560754343558,0.008432770860787331,-0.08932992596477175
WNT3,-0.006206243222341758,0.02877504736058454,0.03725385625129864,-0.044656366631837335,-0.07607216117529272,-0.05426366736657142,0.10095859623066844,-0.05652461471146537,-0.03361184566955763,0.06206298735451853,0.004379071570923803
HSP90B1,0.20905599692935814,-0.005725643673322351,0.05113191568533646,-0.006143571725752096,0.05976799883742996,0.011991399445523116,0.04066691145011142,0.045843578773910466,-0.009874243351080158,-0.06376600714279455,-0.0018403240215044395
ZP3,-0.02259629814094311,0.011959805293325326,-0.02239596673948551,0.05774272898842288,-0.025391587792316997,0.016767006441753163,0.08213702534610547,-0.03292325814159492,0.11486234865736804,-0.019526667346454425,0.008702112329076406
ANGPT4,,0.022458245626766713,,,,,,,,-0.011722741198943927,
NRG2,-0.05511590358494819,0.05500320952852306,-0.0017576244856997254,0.03315452069015076,-0.03218450853257304,-0.0037554320809477203,-0.054107706480894656,0.015906232152861337,-0.02033529560727616,-0.01651962283917875,-0.074416373613064
MELTF,0.06967914696042786,-0.06304406999195722,-0.01547921061156119,-0.03952694747388508,0.02177781544929238,0.028883498857304863,0.14100935406812562,0.034590339803730434,0.05917485632256246,-0.0400251403795987,0.0516278419133376
NLGN1,-0.03929724668356067,-0.029341192295638967,-0.04798742875841163,-0.0018651246163444682,-0.02118057987026044,-0.0011640648872249476,0.0024178050456508757,-0.02657092843475724,0.010601328938396307,0.0047752652752854185,0.008080225582632578
SLIT3,-0.02456241087554644,-0.03844599607590548,-0.008676390246856762,-0.02738222625306123,0.011380402111412257,0.006722020882176991,-0.05382517803701806,-0.016831422597513766,0.01963825667789969,-0.029887920321482155,-0.010981022400660111
