,UKF248,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF9,-0.034380322973881126,0.07556214519260805,0.06584635835033521,0.014132639780708866,0.01980066275729489,-0.0403030805952707,0.04712074123089276
C4A,,0.026804947019885856,-0.017720620445223594,,0.015438277536514318,0.04242179983395177,
CNTN2,-0.006841208690551528,0.018998335259537685,0.04209400921256579,-0.01181360640531602,0.0054286280010357015,0.019102117661621815,-0.08725948133447385
F7,-0.018861927349824316,0.04639135418117684,0.016940510679558193,,,,-0.02214558316676367
LUM,0.045852020619615734,0.07031799930943639,0.10551087070322017,0.014807390068877784,0.04102863861041495,0.011592684463624518,-0.053664914756008486
BTC,-0.017112266204875194,,0.14523588354620195,-0.029853382705821763,-0.021348546813049884,-0.04057909208974871,0.041994032064622495
APOC1,0.025886556193161728,-3.895249469939619e-06,0.0297009674982257,0.08877628702491591,-0.011737765044017929,-0.014188469023612673,0.014030530955563288
PKM,0.032283128206719,-0.18096080860359443,-0.037488524540812175,-0.0160756556674595,0.0747476508872061,0.035287984964020545,0.05759277795649255
TNF,-0.04401365844824606,-0.04513950266954406,-0.015677857181501935,0.05904296878846453,,0.06786925037642003,-0.017235723746968936
GNAS,-0.06202386809741611,0.06615497387002732,-0.09478117961668417,-0.07944929812903795,0.03247435466601341,0.02100916060746092,-0.05887244942979292
BMP8B,-0.005961802581623408,0.055248973722283504,0.07855986161045835,0.013798053918168726,-0.020190158838358754,-0.021552589710280533,-0.04127308213045681
LIPH,-0.01933415228793856,,0.038211713279652004,0.013117171495019512,,0.012208006282158231,0.010507536774485559
CCL28,-0.02719589022361697,,,,0.09910851307498886,-0.01977502324834753,-0.02607688952825281
PTPN11,-0.03163635779760306,0.12322833819457124,-0.04003857378625119,-0.003966327194270297,-0.023321621504707915,-0.021100622668800608,-0.0956810138735993
ADAM12,0.02768879795149046,0.12417398996864107,0.012672428240851984,0.05476452338438111,-0.01536299053658618,0.048345156388512306,0.022479146306191716
EPO,-0.02597881444835855,-0.03354770760767225,-0.017286247729997924,-0.023663090763203335,,-0.0009940175361675665,
EDN3,-0.013556526376247897,,0.049489459564770424,-0.028787296891641126,0.007280530221404264,0.030727809855205353,-0.009711430766848519
CCL22,,,-0.01956430927660283,0.01730288288999666,-0.021348547757853883,-0.03249546055647852,
CCL2,0.07748980429105722,-0.02428815897728211,-0.003887115790495034,0.04636528883312543,0.05285657274850101,0.09541854797325662,0.008510271402346541
DSCAM,-0.01004998889996533,-0.014307912026606116,0.01600050065925819,0.05765243264018512,-0.030688729479341863,0.027420081078552507,0.07105675888572277
GPHA2,-0.021548895143995297,,,,,,
ANG,-0.043504843464745736,-0.08830339753816231,0.006701741265270803,-0.01942884625122933,-0.010844118059930291,0.012149458321210437,0.026530971783213998
FBLN2,-0.010101229959886571,0.0535883473022363,0.12171907192245607,-0.03299222306583099,-0.015343572257773015,0.024580489330910185,0.014361538953788156
VTN,-0.02732210188359228,,0.0018923043318439384,0.03182051627858561,,-0.02231523954221608,0.04597735630531542
VEGFA,-0.027712061955878338,-0.03845867248794244,-0.06611159757919,-0.054799290350963405,-0.001289470779287449,0.009750827271932324,0.09955419105282926
F10,,-0.0589539581532194,,-0.028418589473417008,0.03565824616486066,0.09206445753090195,-0.02269170451285067
SERPINA1,0.05607662120959711,0.0300871161274989,-0.049197097268660596,0.018167135132397545,0.02846546461540981,-0.010853747838679909,-0.0030985918672422857
VWF,0.057983301239903855,-0.014431928535868402,0.08370792992526419,-0.029542590322527495,0.04232419055166331,0.025686612857555833,-0.12942408280620477
GDNF,-0.007671725743525896,0.02973622674546933,0.12543364157610817,-0.043610086673975805,,,
VASP,0.023037398700526526,-0.06923126703342566,-0.0011998050651493982,-0.010496090828967939,-0.01992624295594339,0.061929193950754795,0.05821770057786849
ADAM15,0.04929110794209305,0.0007422892898592672,-0.009949703149623741,-0.016544869243310927,0.09872223185092319,0.0373582028734232,0.04173339690140307
WNT2,-0.013774377490413882,,-0.02144187424457873,-0.024303179526884405,,0.059850522941802806,-0.017369379252953517
CALCB,,,-0.018765561789276505,-0.0008405319827464548,,,0.0693871269398691
OLFM2,-0.014386574375664114,0.01898231990656579,0.0009108914914772995,0.026243925165196358,-0.04422610223768641,0.032257996805510655,0.0031450272759278265
MFAP2,0.01743548944190051,0.016891412951091152,0.011926455821495522,0.04495208913914159,0.016329801679916506,0.046949468562070884,-0.04860762285812453
HLA-C,0.061329090333181645,-0.09848361147829343,0.005349979710880593,-0.009280321329179832,-0.03488705561088452,-0.029463931980971476,-0.08181597553023466
THBS1,0.07045971283890852,0.018526407584195995,0.041034155991831904,-0.05756747063399312,-0.006942636011222281,-0.010674901616620602,-0.0044712993920418284
HSPA4,-0.027279588390550023,0.059920709853135315,-0.02359559825987645,-0.03097293225448545,0.0697931568516348,-0.017591263314112045,-0.03799192522772298
LMAN1,-0.030825117416934302,0.10827116211243609,-0.07402111270542572,0.006630567355909332,0.006594198924925533,-0.02181395178384554,0.007537725561346355
LYPD3,0.03188233316337196,0.1281653917283269,-0.011035725686208442,0.01722050125997451,,0.0566566266751853,-0.02510258223269318
APOE,0.01893152134084411,-0.056712513359227695,-0.026390830248091694,0.049255733339949134,0.028469987337255226,-0.010587330182303938,-0.08389112760374645
SOSTDC1,0.044448917142919035,,-0.035702803301971814,-0.03421747264945554,,0.039491835367034545,-0.03444040581214346
ANXA1,0.05488056117925683,-0.08036331334174805,0.024455164421665426,0.05124614740218843,0.10576852508933969,-0.04180135108212138,0.09731238833047819
WNT2B,0.005713269675337807,0.1091035941239907,0.016402095963679454,-0.039864051923112376,0.026795934730541305,0.015124694586176681,-0.008476979144361707
AMH,0.0017740557250083948,0.05517333013286965,0.0651445227617154,-0.020246322178663942,-0.017198467889814075,0.05280266397449932,-0.032207406743361144
GDF10,0.009388962086718439,,0.05767768715916542,-0.0015096641804881509,-0.02170639795409508,0.015464582221740563,-0.027788157720198804
EFNB3,0.04154194521213589,0.060278014978937686,-0.04875491456107146,0.005842767784831556,0.01109763253162944,0.03430726504894987,-0.04964853811186468
LTB,0.02667256014413886,0.002901650096235395,-0.04977578477353055,0.07900570825898534,0.036151714640512554,0.022519511713775538,-0.012896012109094405
ANGPT2,0.034066372518141534,0.029163640200244874,0.0472732710396017,0.016531423353027964,0.05038661910423879,0.06255533665475974,-0.09197236838356851
NRTN,,,,,0.0008586580389712,,
ADAM17,0.037773562014021204,0.05315064665845106,-0.04895767839768998,-0.03320328622381277,-0.012613535487145531,0.01601122445250641,0.03499027104710162
LRPAP1,0.026800224689456618,-0.13913291066683678,-0.00494493767861776,-0.011016733613729016,0.03753361915665032,-0.02205907201019923,0.03375067883869609
NID1,0.04796484726793739,0.06296132392550204,0.007322571057937968,-0.014158921355996949,0.014387757020488294,0.05083847279902361,-0.07914861073362102
MST1,-0.01649453910043602,-0.07420905120391878,0.06265569278891324,0.0004586406745051466,-0.0468074850393225,0.054374237906967535,0.036392948405587024
CCL14,,0.007637518081588542,,,,,
DCN,0.037471709963100286,0.09212284758736221,0.06905950231742292,-1.2674391623247478e-05,0.003873997726038866,0.011193686986634184,-0.06561487935735112
IGFL2,,,,-0.023446183209868663,,0.023292334218742657,
COL7A1,0.04333272980640582,-0.0143793292241108,0.04129239505977431,0.0044950102337838254,0.000953533406949776,0.04085999146588541,-0.004626742521919641
CALR,0.07676482438479262,-0.07523231074726004,-0.036665190596612926,0.0059117843206207155,0.05635956161427895,0.026678708758196043,0.03872986000059974
PIGA,0.02850537104288039,-0.01689271226796962,0.009779064262045282,-0.016581487081407227,-0.07333334835087281,0.040595056751425995,-0.030739290238320123
CD200,0.029170732490880844,0.03200616077932887,0.0001570580081650941,0.022448731112327567,0.05720305315368883,0.0457137563757419,-0.08046388208336093
GRP,0.08005609489428143,,,-0.0221039647897298,-0.002154755245632391,-0.02495237638899086,-0.005596169083664787
CDH1,0.028312599753563327,,-0.030145946934787646,0.07938282058495612,-0.03310779708130079,0.008044040348073593,0.006798461286661877
LPL,-0.03326401512744915,0.005202316220601571,0.08863885181417101,0.0030473706758278435,0.012431011031690874,0.03364136589220758,0.12980514334435087
SEMA5A,-0.08708343293228146,0.10496240058188909,0.017142828867070456,0.04333958664832831,-0.009146403937910797,0.003916846081160611,0.03740710852758735
SEMA7A,0.055082337627127775,0.08149357312382816,-0.00985644941791255,-0.040061146895534826,0.04910639202969637,0.11059246173173799,-0.06665563312063494
SEMA4G,-0.013962749219167384,0.050813174416757666,-0.011769214470293828,0.03575980231901149,0.012546816183297926,0.04203379903626243,0.08231846841720512
SEMA3B,0.006402732624685229,-0.06930379206540094,0.025690999642576765,0.03094292775908676,0.03847192958960897,0.04885550213601735,0.021864148756480458
RPH3A,-0.02607235283365864,,0.05383303115107875,0.008318560144816774,0.0013071806731531738,0.07193366154217168,-0.054974248708408315
JAG2,0.022166230498496458,0.08600672981905484,0.03877825661836304,0.014665237102557266,0.09313226662050796,-0.02106708469112544,-0.06630214296904498
CGN,0.03738336696160911,,0.029940441707713976,0.010040505192271554,-0.04520930409182939,0.0272512727176251,0.0036782248355220278
GDF15,-0.003620551950742968,0.05698042329866144,0.023490091971890135,0.08020126230949337,0.0021299965500157707,0.060189317408676904,0.10909970308156282
SEMA4F,0.003227344479803984,0.046887652348900924,0.05108724236686762,0.053681459734136364,-0.03595433421432549,0.06984994230739591,0.049400110104247136
NXPH1,-0.03312945532958675,,0.062269446097396666,-0.009129902187734063,-0.07317672184793478,0.03508846118314683,0.01740479347957075
ARF1,0.033658438882173895,0.055026318125318746,0.020865787813198138,-0.009729141730739087,0.022504256413344394,-0.008589427674770793,0.009810278056973244
DSC3,-0.01630777758162817,0.09327009450189268,,,,0.11944528883321975,
EBI3,-0.031239822366098503,0.052630227219187906,0.022093340704073264,0.08354016195024004,0.06840003633382372,0.014198725017114925,0.008642299586501916
TIMP1,0.041416013228875566,-0.26691832778979047,-0.029745796190993986,-0.0168958800151769,0.031891880905279384,0.02030977294557132,0.007440598753867256
SEMA3C,0.05646476716376934,-0.04775009406509222,-0.037851192865921035,0.044077994131553486,-0.026697008679752183,-0.018521834874726098,-0.0556097188494625
GNRH2,,,,,,-0.02278789602847635,
GAS6,0.04176499242816856,-0.0404716684000993,0.016806348031602712,0.010503503161602484,0.055070641278419694,-0.004959253140839602,-0.0693082589841383
MEPE,-0.004035723013359621,,0.08935147821915389,0.09104537754637655,,-0.029058890888451434,-0.11236659906853898
SERPINE1,0.06331650237453972,-0.17470245746790727,-0.05104978677543355,-0.010252355610541603,-0.041903904983699405,0.04161056976552607,0.09876895464112251
RSPO2,-0.028815368370628015,,-0.02417216157815688,0.0219910983304421,-0.007509326810042991,0.024270655220529663,-0.01234614578564492
SHBG,-0.021123392472668225,,0.0077161692343577825,0.023576850949464632,0.04134395844946975,-0.033817047019689954,0.002311871158721207
LGALS3BP,0.002756265398396495,-0.06945823217764505,0.022431887916236043,0.021048638655610307,0.05006702755010081,0.01635706677288269,0.02326196409548431
LAMB1,0.04122945860212899,-0.029187929148230297,0.03337987327429727,0.0016982586587768593,-0.003454778791811742,0.06776262086537199,-0.04548870132050768
SPTBN2,-0.011690000323628416,0.06530132300221726,0.03328828636760443,0.011181913138285638,0.07661366591565727,-0.00016768543342349598,-0.09002782584263574
COL1A2,0.050108879652273716,0.007521737006002254,0.041506772644707736,0.015186958240827032,-0.03715487977679251,-0.0013940390759958306,-0.06889902283146256
DEFB1,,,,,,-0.008576709710755576,-0.021398246534907666
WNT11,-0.02337434141622633,0.008265781102462635,-0.045801542841660124,0.06894378909264973,,-0.027908248487061443,-0.01921068961425861
LGALS1,0.012994334652431725,-0.12481730705096926,-0.024473002971919934,-0.025597034608509962,0.06523535079036989,-0.006804216995888676,0.0537565250633921
BCAN,-0.0387495927565023,0.014500304882101162,0.057902046389792815,0.0291728559627034,-0.005696826267059911,0.0248747484506639,0.02399120736677985
ANOS1,-0.04522721678651893,0.023851715323122268,0.011428073798510149,0.08146443032580654,0.012268594879489251,0.03656044041070948,-0.0035865736012065433
EDA,-0.01711227206807459,0.09783311664963196,-0.035229033272844996,0.02039383327939743,0.015882351710550125,0.023776777254568258,0.08314869289931796
FGF22,-0.010537384613917199,,0.14109448540856243,-0.0044249701382580615,0.06840934292013555,0.026521759892156976,-0.008412100419991077
SHANK1,0.006500160907777128,,0.025664588197091602,0.05664714505929696,,-0.03749064554956127,-0.02898000839441837
NPVF,,,-0.01956431058798217,-0.02018703660954848,,,
RAET1G,,,,,,0.00730896479263047,-0.017692136474950763
TGFB1,0.02341876513759652,-0.008751042382365177,0.014531759644897422,0.05522225007433452,-0.020039984674186977,0.031622009802213295,0.036835641999548044
MSTN,0.02851081349842102,,-0.022152482377410593,-0.03132662839879079,0.044181138401561924,0.0006154152034580043,0.05846368314961241
WNT4,-0.0157495790437855,,0.02360561579978884,-0.024649175161056233,-0.01675475996466069,0.013397679029843337,-0.012100480135707976
TNFSF4,-0.03601640423008081,0.05816781953282174,0.009841455453677522,-0.023028857894303166,-0.02581313931132858,0.06531415189776271,0.04112546636893575
NTN1,0.018412544574431925,0.05179527869300742,0.020372513973955318,0.007363545248232752,0.019605648471075907,0.02555768527156502,0.0968488642368021
CXCL12,0.06647230133600036,0.07302009606082813,-0.025154922203239494,0.022620808416369178,-0.0014000603478570581,0.035643056346226505,-0.05284090349028159
GNRH1,-0.021435520892266764,-0.04297226686267932,0.042986042710902,-0.045156145472694094,-0.01697795141163798,0.1419341844342766,-0.0028371779953928773
FGF8,,,-0.014710835879360831,-0.0278639405356948,,,
RIMS1,0.046251357526952204,,0.005156516109983923,0.015189384746110498,-0.002312199040685892,0.025911400298293114,-0.04174934152129936
FGF14,0.01928879798262518,,0.04606566421595274,0.015422928293899133,0.034001073454215346,0.05021918817042452,0.005215217652019524
IGF1,0.05941768629278733,-0.02788708466029864,0.034323412261628286,0.04407203006566131,-0.005985377664213898,-0.008392463379216144,-0.0035285050627289075
TNFSF10,-0.031100188301848655,0.06861342919595566,0.03956681971123039,0.057185206250653084,0.031792866395425855,0.041750427239455004,-0.0053250840004207
GDF5,0.0056083611749541355,-0.00783306874882104,-0.026644610806821855,-0.0431039519700933,-0.038285871431947595,0.04056753602535631,-0.018148420541714467
CHAD,,,0.007576566184985731,0.04442927835279541,-0.018877055310171937,,
RGMA,0.028629036420837146,0.0039126621889288655,-0.012837250153808766,0.010339895301199392,-0.048245109454313,0.05301372233239926,0.10788005990856989
WNT16,0.026362641667354546,0.09847490801271949,,,-0.015594457894653772,-0.03167993422776395,0.010133051717176133
CX3CL1,0.028701908185441653,-0.007339866390061375,0.03297704075337863,0.01213237062133311,0.0767805485189696,0.04447839214986648,-0.03359721600750462
FGF1,0.07090152716055102,0.03606143371588561,0.033997737063170094,0.0667175036046788,-0.014934308628076789,0.0268759873718082,-0.09113269450761827
ALOX5AP,0.024217709439553942,0.0011163765472806421,-0.008383080752514486,-0.024667873058210707,0.05822640063790023,-0.02035573035473365,0.0548527568738818
IL1RN,0.05519979201544608,0.009423113667218732,-0.005761443045633931,0.00044630869520051204,,-0.05222867187009971,0.038718494496016276
PCSK9,,0.06285364550237144,0.13509747799675,-0.0022660300389245416,,,
NPW,,0.016136811707472682,-0.023224374434354645,-0.027169589200865048,0.06936733614860435,0.05257390854131378,-0.012719135509870659
CXCL9,0.03746281590226268,0.0040779294229892375,,,-0.020429730449233463,0.04074291883317911,-0.04918609611093442
ANGPTL4,0.07178077240919885,-0.07675045163917141,-0.06290872109528085,0.0017701574310506358,0.004417624938537634,0.05806723639708703,0.032337177709616007
CCL11,,-0.04935620926114686,,,,,
UCN2,,-0.00894439397325176,-0.029507552570471635,-0.026371467343897274,,,
OBP2A,,-0.03948087767444697,,,,-0.023621176304194882,
COL4A3,-0.03164661523284376,,,-0.016937292291007752,-0.011882005562762896,-0.027253675933682237,0.051744632886208605
NRG3,-0.004899813582696247,,0.040524673295162815,0.010735985491883697,0.05238316509234259,0.07150522330542164,-0.03275921359361982
IL23A,0.05488681743745089,,-0.01706519900570319,0.0020471105850817743,,-0.021941012995518365,0.12224794431148832
COLQ,-0.018107259154164595,-0.04501825368226368,0.04525939831167717,0.004766806344334827,-0.02694281759633455,0.026363141540899894,0.03779994957178724
SCGB1A1,,,,-0.02691718258229696,,,
TNFSF12,0.006541658960268272,-0.03338291047459199,0.012939300162758101,0.06767479367274869,0.0073335968892344625,0.028263383040131027,-0.026793735243110937
DKK2,0.02315078518588778,-0.03411947570293984,0.1102673136965949,,,0.0664998229273456,-0.029991250204787576
FYN,0.00420155670945688,0.06249280459566659,0.0013375982254261785,0.005125472272628073,-0.08446292291023544,0.0004332429134879978,0.03330000046035144
ACE,0.038648040388317484,0.04569044704078742,0.07757155886209524,0.014212479618207544,-0.04657940112246983,0.053069747335652,-0.09714276118611588
IL18,0.030656608737804108,-0.004551868894286284,0.0506098599518062,0.05562179328021766,0.04085897422213046,0.02623371089014918,0.019798676253205024
PPBP,,-0.03689647180330508,-0.020894695047751436,-0.025337273779113448,-0.02005170483845975,,-0.019828866743514563
CCL27,-0.017112272183039342,,-0.0387879066849009,-0.044522229450410816,-0.021528138425264038,0.015145553238941846,0.1284063703977129
SERPING1,0.06027555856609134,-0.06104797251461405,0.01705922031103013,0.014889870747055771,0.043869802632497866,0.005489688275616097,0.03984542271196513
AZGP1,0.024012256565270017,,0.03701276078713379,0.032215629991152364,-0.05227851166368789,0.04596222397255059,0.03343754282949335
INHA,-0.03282119975153609,0.006599553463755566,0.05952499273743378,-0.009813019580316922,-0.017416389865337445,-0.026635958156569647,-0.014982481803451898
SEMA3G,-0.021188146455543445,-0.054417180504763345,,,-0.01606795661394532,-0.043861706166330956,-0.03620167348687789
COL6A1,0.07208650746315351,0.008311606522813337,0.03149408060368977,0.03250342804701205,0.01291651418682113,0.013264210019387792,0.011123211320205547
FGF17,-0.03421967243072227,0.08583141548353322,-0.0014471850794445134,0.04408425183158185,,-0.022503736247370978,0.03513983165315971
TNFSF8,,,0.01449097271529758,0.11484525875354104,-0.015594463957308189,0.08450139708118971,0.06524595800574504
FGF20,0.028358005548404185,,0.08363797202335078,-0.013275479462042392,-0.041326492174264255,0.005223959556060848,-0.016529268506939438
ICAM3,0.0980981924584516,-0.028201695542776163,0.08701457725036425,0.04183804122317458,-0.008667690441569436,0.01159790496020844,0.027901867760258697
LAMA4,0.04931828456252596,-0.014579888899642433,0.05523959485642163,0.09746208443793279,-0.02315337883975541,0.03791310007277126,-0.019620634117034616
INHBE,,0.02188961942982755,,,,,
DLL4,0.001341161583145659,-0.001001822725985648,0.016562879163115617,0.09893792215915596,0.019070996360495716,0.0412410813873916,-0.030775223394199223
SEMA3A,-0.002851486630542658,0.020663242891117803,0.004373500545960953,-0.024818180984032524,0.030270541012989826,0.006483221619068969,0.040570857788512125
RLN2,,,0.09360779053338031,,0.05721861240195937,-0.025971836370058447,-0.019418729502264975
C5,-0.027185463626068936,0.07487827001567805,-0.007102720146240136,-0.013609002121384956,-0.02235332598722359,0.06179948252926266,0.06761056546512377
COMP,,0.14320211829670623,,,0.0366932330924191,-0.03208370108811937,
EDN2,0.04947614691963823,0.08972401158445732,,,,,
C1QA,0.04523109352016976,-0.033869167331531606,-0.02517075837827659,0.026894538760547728,-0.025973505765090037,0.008099944887475766,-0.09182568729549277
UTS2B,0.06225750526427836,,,,,-0.027672940360188157,
COL9A3,-0.01817303191231442,-0.005135906594194863,0.04228755059283641,-0.05247112753149557,-0.03512309097364398,0.05298241967256051,0.017958191443146712
DLK1,,0.14305765635686996,,,,,-0.019297078491937188
HGF,0.02637078063100993,0.0016694022406339437,0.02105268364871236,0.07768301976224481,0.035539054652760416,0.06198926796698507,-0.07463251347746168
GIP,,0.0880290101952546,,,,,
P4HB,0.05314033577520197,-0.09255078554796389,-0.028578190795751534,-0.044614821189629734,0.004842812639123078,-0.023372991709419658,0.038326398289198316
ADCYAP1,0.08132342591961657,,0.02011388936904423,0.046685429405117974,-0.03144255832480577,0.012229655960515702,-0.04001735596850703
GREM1,0.023557306748966524,0.035773255735397226,-0.025970962006304884,-0.010588429424530487,-0.03539062754116747,0.047604055064768905,-0.008000970222286371
EGF,0.04371775259337112,-0.018094603556019915,-0.019168759897669516,0.13677983377600164,0.01458876321108754,0.0096856697937934,-0.02928939128851502
VEGFB,-0.0019267924426477378,-0.09174046150488045,0.02462054671190267,-0.059599631964322344,0.07802279511849984,-0.03534965913639848,0.015083043763587106
FARP2,-0.04726007033989423,0.09991197817885013,0.018939633673388568,0.08052803488701804,-0.0012363019974236348,0.09003034143303641,0.05375950092648245
IHH,,,-0.020522615951524277,0.14291344793443683,,,
LAMA2,-0.03161540015373804,-0.11839493238825485,0.052890514061336866,0.05179943138179715,0.05566423964416797,0.06331446883649361,-0.03590896363405119
SERPINC1,,,,-0.020435810378105195,,,
NRG1,-0.006178413362578808,0.023769154030635266,-0.03303404503118642,-0.003992965705372143,,0.042335603944279515,-0.007514148385898171
SPINK1,0.036486825119236954,-0.027112769725006005,-0.023339443142861363,-0.009196340306879323,,0.009558019804845304,0.09257444346972056
EFEMP2,0.006599093815064997,-0.1826669726219202,0.0020143738932644558,-0.002281537448524528,0.01352894767695162,0.06166687996819123,0.11152266293609418
SELPLG,0.03834721000858443,0.04601180140093343,0.0791511655807893,0.059576284259911565,-0.004318825001139007,0.01817836495965644,-0.03637443613496013
GDF6,-0.0013340545257915877,,0.025984752121343255,0.08085177776493671,,,
HLA-E,0.05413550072543566,-0.06481352325504275,-0.032502233567053875,0.023640034434728684,-0.002006158121615806,-0.02019567508842407,-0.08618177744895282
PTN,-0.04815712047207906,-0.023185339056653133,0.03991382976774319,0.04416671619139477,0.016887558196112585,0.04487218000556276,0.1294067742687134
CD274,0.008059307351411051,-0.020336053816178774,-0.03308757786432784,0.013234997261749695,-0.030105975964442692,0.02266847139519174,0.052169857455058775
CD14,0.05635489692566162,-0.07024380474071856,-0.0007969663983435948,0.03244770521067787,-0.020387764212288835,-0.020564381880881444,0.01819246911591531
SFTPD,0.026986639218095236,,0.024521106374536798,0.046259158955359994,-0.033855577670100515,-0.002536536121711706,0.016879922781251167
SLIT1,-0.026117902065758807,-0.011404586812564262,0.014671591431483383,0.05578112342229487,-0.017664247568305754,-0.0321603615547058,-0.09724135994213925
CNTF,,,,,0.04660967687972152,,
BST1,-0.03443382676574948,0.0013804436458603282,0.0459987825911033,0.03387632522842984,0.03518008893011603,-0.004386858516334503,0.043739846131548625
AGTRAP,0.08081870870454536,0.01498065730732855,-0.0198124599820083,0.03477366191809345,0.024882904510192445,0.06222939922687752,0.021411739128242038
LAMC1,0.053357045838210104,-0.015394533772772884,0.006784612723419036,0.020607681297249932,-0.012370088050502446,0.006667469733118467,-0.016183358163449037
COL6A3,0.0684302419665385,0.09285170413468581,0.04514577880117275,0.02244355110356864,0.06367090391153242,0.006627808881681716,0.027057369198419307
FN1,0.037026568526254106,0.004607805778696539,0.010637472223077038,-0.012395616628570262,-0.009479573112036269,0.03041274491307018,-0.09725600587950298
MIF,0.028988777312406375,-0.23731924347992042,0.004997445928269653,-0.0322368170882494,0.01789136041215616,-0.024090276423103876,0.12885908984631725
JAG1,0.01769007971180335,0.07671383044356173,-0.05147766782703025,0.020216967614989922,-0.04738719587587826,0.029463086085847374,-0.010601928945143066
NID2,0.020395581985220356,0.0773406958344346,0.07943122084056618,0.030411192570164558,0.0414475725618314,0.0020386085794436917,-0.0391306001295733
EFNB1,0.039762723050258686,-0.010206403601318019,-0.019487806349835962,-0.09380353231934599,0.01198878030386074,0.05191448484686843,0.029056930376604114
COL4A2,0.05531204575779345,-0.07053214274906563,0.03114706655889884,0.017179045038599062,0.01489022730888065,0.036612797295681815,-0.12591141170373515
SPP1,0.00744404124486586,-0.07543084462956796,-0.0462104391344145,0.021260615370974303,0.10155607834764531,0.007365714017087355,0.0921878933662099
PODXL2,-0.04180025552516,0.008300359904228394,-0.04106800635164462,0.020291539046500353,0.01858471846159249,0.019534817115468523,-0.034283261969450626
FGF9,0.043371584534492975,,0.11455317119956378,0.05850952744740012,,-0.024616269548215487,-0.05368102438736216
ITIH2,-0.03267634708508662,,0.03823845482011789,-0.046033079091551736,-0.02567351216108005,0.04136839536090737,0.06593995578225541
ADAM10,0.06133174474484948,0.04998177943384852,0.03684836648910529,0.04154617219275676,0.07013736865872935,0.04963984828454927,0.06598710381688772
CFH,0.014244627024629778,0.007621107432468507,0.09339027102758124,0.03737014999227927,-0.021552634401649565,0.054211333783230856,-0.0024037362297084737
COL4A5,0.014438948925815284,0.0013025947714975024,0.05237020330776041,0.0031946716489216673,-0.00976024841330358,0.060342844785371934,0.07407718943210351
LTBP3,-0.002568509068623558,-0.016668042355624378,-0.048766883278926754,-0.025335261326321534,0.023641342606756027,-0.004592571040991085,0.013627214420925356
GNB3,0.005143813732042105,0.019722661176585544,0.01593916901279755,-0.040927167263082515,0.029917827921255684,0.019719503816808794,0.09403783042142624
COL6A2,0.08658205902799028,-0.11446398431144471,0.03150715607207808,0.007795906201325649,0.03054987283761617,0.03206351032229824,-0.04145226446318247
GDF9,0.01455678973125725,-0.00829231915833735,0.05121830031598094,0.006652954590791136,0.04346015024303871,-0.04410727472154016,0.0032416799693470487
NCAM1,-0.07526672366977591,0.16691844005474832,-0.04696702013505418,0.009395566555624287,-0.0077974128598556165,0.008879801108759482,-0.08205813131596416
APOC2,0.035160836879576635,-0.00354757832574206,0.04988344339192581,0.027697544547878497,0.09294033801459722,0.03755523244311239,0.045299439860311846
BST2,0.020046775222160484,-0.07652541066159095,0.03754033458899099,0.08946088228866102,0.03362010913195513,-0.021645603494490104,0.0197917263084754
COL5A1,0.07924946447797185,-0.022788861478042374,0.007616144531938213,0.021800965284129975,-0.04264676642203723,0.0008510774766845995,-0.013026610511211595
CALM3,0.02435948716810984,-0.05630143367446188,0.022976907687843672,-0.004808789331299093,-0.006391695959582289,0.00012153558235767503,-0.1118797693625568
THBS2,0.0027497693402364853,0.04979300227594378,-0.005672718853126887,0.04296238751702775,0.03340768083369524,0.037888761489686895,0.05169106213004287
SERPINE2,-0.021739281700433124,0.10211805581491544,-0.03827809759651118,0.029113705617344363,-0.0025483041234396447,0.013290825442137107,-0.038486222308019034
EFNB2,-0.027120992085615414,-0.03737238953991275,-0.02046090039509095,0.008444760120766236,0.03359789234286598,0.05967716008317596,0.08085706320995004
PROK1,-0.031646619781162476,,-0.015677855569716407,0.013467018717630484,-0.016067947270038612,,-0.022145554567709256
MMP9,-0.00566794419608115,0.05773056599274854,-0.010515850504975771,0.012455479392448688,-0.05275646528550508,0.07732737853723454,-0.10511880141608933
DMP1,0.0819418748082582,,,,,,-0.018788304676807994
NPPA,-0.06538992544827428,,0.010569219818927873,0.04072080843582213,0.006316198396968767,-0.02814175253449713,-0.04639099046390972
APOB,,,,,-0.017631849937511993,0.07478026566527404,-0.022145554220001067
C4B,,0.04143608929964629,,,-0.017844885155421434,-0.005111759266742768,
NTNG2,-0.004539631059977178,-0.01287849675893203,0.06816111048840787,-0.007074535737072928,0.004134852360026898,0.012043730436317842,-0.008178447094275178
LAMA1,-0.03862122302192302,-0.05170672933897989,-0.011535794332477417,0.05843931983566023,0.03154169717646925,0.06589865445954865,0.003537754449146231
UCN,0.022453657419912534,0.004962667129538756,0.01887106205450502,-0.04714353341609162,-0.03446959270110862,-0.05040062528338165,-0.0428365905611568
ARTN,0.09513526720384166,-0.016802846954223623,0.07213683065417578,0.01186658581306516,-0.02223365186428425,-0.02131423077189219,0.05185601205406559
PDGFD,0.061233119349511506,0.050735818212859156,0.11566962342965437,0.02230750626958025,0.011956265634143775,0.10358667525594828,0.10942231797577337
