,MGH258,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
A2M,-0.008354855362917699,-0.061385925157600774,-0.05723478644492239,-0.01759802583317739,0.06077435198548487,-0.06426535040412588,0.016238174931402925
VCL,0.06106219405720203,-0.0008952950153848279,-0.063366148448071,0.02842774438552052,0.03612466120049043,-0.06245122020631468,0.04945751028007813
FGF2,0.035411587623878214,-0.04384256189749919,-0.027736765169181724,-0.06573603019335,0.016515835298763912,0.029206861759651127,-0.06389109750926189
AGRP,-0.01813008784564158,-0.014467018858525004,0.10075011857116198,,,0.04042579094742855,
CNTN3,,0.05108070857918184,0.0489398874449717,-0.02230697337294145,,-0.010126772576585051,0.009417618668040785
RNASE2,-0.0330177007222965,0.004730572279241605,0.0020092972651676896,-0.023829430575768046,0.018725116574189248,-0.060356262812464125,-0.023995215042438765
ADM2,,,0.057539564987259574,,-0.0266148561569463,-0.0185164443554049,
GAL,,-0.03373565860489888,-0.02735610588679237,,-0.02625702893379111,0.04303153253238208,
IL36B,,,,,,-0.024857459449014713,
CXCL6,,0.06050076695320844,-0.005409184592887591,,0.044639058226466605,-0.04788884604129984,
PDGFC,-0.018061013913262938,0.018536024528077746,-0.051688871112176335,-0.0013902046487055957,0.005978125051811292,-0.049027216525096805,-0.062378303333774116
COL8A2,0.08971791468584647,0.019988840390229,-0.016284530263480614,0.04020055468019366,0.011178698812989551,0.0899409296189807,0.10593578903637814
SPON2,-0.009841080900495756,-0.01558727266736582,0.01009736953406987,0.1413867572176659,0.07201114321766205,-0.0004694063063887775,
LCN2,,0.00028526703231309314,,,,,
SEMA3D,-0.02501531427254415,,,-0.04410516111668856,,0.044017367340692684,0.005460585072634197
BMP6,,-0.02555826093510708,0.056109292611571764,,0.008900561543803524,-0.018982989326675293,
TIMP2,-0.050107831792107274,-0.01135229838004376,-0.022040964197867007,0.09117916407772532,0.06577392821782542,-0.04424911800442753,-0.027060711445021177
EFNA1,-0.0001579283270234133,0.10179526222373406,0.012944040074212555,0.04827420470833515,0.06925039359636348,-0.0801055598780597,0.02617946822413709
S100A12,,0.09768266032806076,,,0.0009301725519965334,-0.01626497294223812,0.026191448993710086
TFPI,0.07252602468911189,0.03018694852705038,-0.05475291372507415,-0.007924019908974312,0.03191878622037306,-0.022687367538402534,0.017408084775379036
GPC3,-0.025630916517694183,-0.02338037956831348,0.0379251056640726,,0.09418521246761236,-0.006261709045705118,
NMU,-0.011385952917450669,0.03092101248616322,-0.041486082572925326,,0.0006610738011864122,-0.039794742670616494,
SCGB3A2,,-0.017522527282842423,-0.02547913161220669,,-0.04186723753821343,-0.01898300631865509,
LAMB3,-0.05793982857979493,0.04685693383629966,-0.032361962944143216,-0.07011902999359065,0.06793711506262781,0.061498201869800165,0.10996828742349143
LGALS9,0.051174919377638434,-0.03088043643703029,0.011440994906938458,0.07357200985245872,0.05203691757834372,-0.01068451673956758,0.02849143880529179
VIM,-0.04890640183627256,0.040547061555934155,-0.0824545881736097,-0.07465786705520508,0.013489176860018864,-0.11161219901594839,-0.08973279538435555
PLAU,-0.04864899076929012,-0.05280063785012503,-0.0876591793067692,-0.06399021183554497,-0.005805252871220705,-0.060773477441590576,-0.06005271649370085
TGFB3,-0.017597757840014917,-0.008846489734151194,0.04525615475117677,0.04917239743413952,0.059856550886488356,-0.03000243379887205,-0.007802469091756002
APLN,0.010714743269234649,-0.014780076835020025,-0.06213900087664392,0.0010629930892942054,0.003752038006483605,0.006546420097360417,0.006246383358804923
SHANK2,0.06619033094533001,0.06003295746303208,0.034801859140358014,-0.06919036426583693,-0.02087395208326024,0.06693225363478086,0.07074782114518582
LTF,,0.009900110870986927,-0.00036281112118644054,-0.017005803051296637,-0.08812453245163293,0.025839273323111797,-0.016315595552175027
PYY,,-0.020459277046703268,,,0.00664631724461472,-0.01729940495756169,
PENK,-0.018679887402239664,,0.060596335140620114,-0.0915870503575966,-0.0315272239397927,0.0009963328841994872,0.08205398855773682
CTF1,-0.027730931851015186,-0.0110031504993787,0.00044079854811703565,-0.037142879047183,0.07675417788438893,0.03756345268655342,-0.05998572841644755
COL3A1,-0.016321552846538693,-0.038536940416574884,0.005808518064341031,-0.04477086158237542,0.06885173947226016,-0.04341130570787456,-0.026774426431842344
S100A10,0.006538458569977003,-0.002166382648342104,-0.05205595279769237,0.019890452223221135,-0.05891652516853209,-0.06945379097896764,0.009093235041735084
FGF13,-0.010073588463114073,-0.044544069054117084,0.06505076398868401,-0.08379674483989591,0.03509316866923146,0.03955772049996105,0.043402634778240065
SEMA4A,-0.014041594797537941,0.02918056871033994,0.05482877869992691,-0.057408884853908895,-0.0114051912235817,0.05805567826144025,0.1530121298360021
EFNA4,0.08240028458606147,0.006985921334764736,-0.028311868053842934,-0.04735163241245686,0.15321142974116708,0.009823012210505074,-0.0012702474852238728
HSPA8,-0.010021472913627712,0.07675235722773416,0.137815768052006,0.020935931587698155,-0.05981018402494768,0.04993046495884349,0.10025003724976211
NPB,0.049011848554606705,0.041974381949234994,0.0999707848774429,0.02694170122926159,0.047290349499700825,-0.012560952481106004,-0.0957297472849884
ULBP1,,0.003457809889231651,-0.03751326276448623,,0.10839371834539752,-0.0011011549068922779,
SEMA3E,-0.024039237790962828,0.04771266113390049,-0.03167382270725924,0.09151944682171047,-0.0498272940966614,0.054202781554419044,0.04072855366803549
FGF3,,-0.009180160294341006,0.005608884205455155,,,,
ADAM9,0.017466690099666355,0.005721129102604575,-0.05395341047520164,-0.053346976289269994,0.00017682308502974586,-0.07225467645853616,0.09782900351054477
ASIP,0.008906322112435649,-0.048231701022681206,-0.006644388789079922,-0.06241530577441988,0.08644466969016314,-0.028502887721748103,
IBSP,,-0.047617146883688066,-0.022734993358772403,,-0.04660197065658287,0.013168652490260384,
MMP12,,,-0.020123869402634213,,,,
FAT4,-0.01563241767955364,-0.0050820918891145705,0.023702561178053565,-0.05475582812522064,-0.0091461457325738,0.001513275034398737,-0.05305553176570776
MDK,0.028436716547515485,0.05886109354269583,0.06574035376275204,-0.08684385423505749,0.09474173883483522,-0.10198548036089593,0.06208967175365857
BMP5,,-0.014073153219724285,-0.051508086950250734,,-0.043631475629583354,-0.03078739773975343,
CAMP,,-0.030362618402024175,-0.029469353779270818,,-0.010080072498258322,-0.02374895583713933,
HSPA1A,0.04551929389901559,0.042958922327801345,-0.020369477457290206,0.014462921513827507,-0.049206230051222884,0.013728504797541808,0.034438632849930526
SEMA3F,-0.023965599156369546,-0.0022763842034281534,-0.0010981758599430626,,0.0003480419622877461,-0.008696851871043338,
ARF6,0.0405656908516037,-0.011999485508223546,-0.021338348125484664,0.01366325386195645,0.041013413399509376,-0.06757117511314961,0.0889458638885935
IL6,-0.02459731610936304,0.061571242154587896,0.027946459827754108,0.060221759885439104,-0.02555628200443393,-0.037435229799717744,
CALM1,-0.03395205918515486,-0.05149922534562256,0.11741159828757648,0.014481563161644994,-0.11679139669784602,0.13382193829466102,0.16742074302449603
VIP,,,,-0.04134928309316576,0.06896272197165326,-0.02351770827626754,0.13558522575395035
NMB,-0.06710220353517443,0.06305193475114697,0.02570814912858315,0.039454526601048145,-0.09258019100150927,-0.09460511202155827,-0.03916801052341114
CCL26,-0.02797329252035249,-0.016172409822072294,0.030310354177970598,,0.008489052480115,-0.021751270742320514,
FBLN1,0.04188224512359868,-0.022920624232857602,-0.02115116134630917,-0.03072217434039805,0.0903260866510149,0.012552449974384424,-0.0036172517643147635
SAA1,-0.020495387777381652,-0.038790292919396105,-0.04335835611684866,,-0.01580810552847403,0.03358376058341481,
MICB,-0.039674078325809325,-0.024865917904662374,-0.0330721671001175,,0.08921438452405032,-0.00328798849419536,0.0012519758582645775
MMP13,,,,,-0.03152721062069811,,
F13A1,0.05275102544633372,-0.04488556251908295,-0.0297253045004088,,0.024141841876205064,0.0035402072297323105,0.04328170397840539
CXCL11,-0.007394791432367454,,,,0.017355705256943996,-0.023145388863581782,
COL5A2,-0.07430484251904833,-0.007109419423596472,0.030633742760277517,-0.024875310098509906,0.05400096329562296,-0.06293533834560562,-0.00802321678122467
EFNA5,0.025107084902605204,-0.04303958853599531,0.006018821360803469,-0.02242443484559437,0.05429016975411745,0.05970747671452008,0.1235661248060948
AREG,,0.04527213484158698,0.04400908546477636,-0.052184345083782176,0.05278990002401149,-0.06742102424980517,
EDIL3,-0.0031082995033085833,-0.07110713265187404,0.03543053526881647,0.17087694358572925,0.06587038428650123,0.08694471780500787,0.012668040257478159
CD86,0.009500498522861663,-0.016299660084404356,-0.04569201604707112,-0.05362561599911504,0.030120291441076582,-0.02908666711756388,0.08073823745301484
HRAS,0.01591525570512954,0.002821582558117493,0.052313598842509315,-0.018944596928735395,-0.019105586114329304,0.0560134984389922,0.09622950750588365
C1QTNF5,0.05055365157893616,0.10662376891711765,0.009300793568424361,-0.02687286529165246,-0.010104075255885839,0.01782521368144908,
RLN1,-0.018679888953751556,-0.015677853364115972,,,-0.024777151134797868,,
COL4A1,0.04469570225667615,0.00035438935222708207,-0.004243905226928579,-0.030297471390158277,-0.004493274175786025,0.03993754393527137,0.14249745394016722
CCL3,0.018975617530019504,0.043415728960524584,0.028249483257338757,-0.09769053742425123,0.07611890096176212,0.05368803914167169,0.0387869405929191
BGN,-0.0009496640276540608,-0.035340296684808876,-0.04023600071192321,-0.05573092433095222,0.07813318160297121,0.016345182598266634,0.027060323326473675
RETN,,-0.009591479179761253,-0.025318329926462886,,-0.03323972757546005,-0.02336925459978106,
S100A9,0.004104611999422361,-0.07901777948186982,-0.01415357299901395,-0.005723020657299853,0.01745055252959023,-0.08398965597119251,-0.029894674468443357
HCRT,-0.021793812686065974,-0.03386333925196428,-0.03395364025336541,-0.0006191406519237087,0.05246034384056896,-0.03156718530799017,-0.041129570777199524
FADD,0.004648417389433037,0.06088731670567809,0.0680346329082596,-0.019567086667809853,0.0559308781398486,0.02375067776092191,0.020007111598532246
ACTR2,0.018630959082995308,-0.011003457994366781,-0.017401884976122623,-0.025693579679029462,0.05401286645568435,0.040538486390664576,-0.05917261167588214
BMP2,-0.009497281511905415,0.0930696646570234,0.01845808773203804,0.08810573230220384,0.05999657092856682,-0.028615690355576873,-0.02908274814610655
PDYN,,-0.029474362510309708,0.06874342379370815,-0.016167799656104393,,0.0700057610098249,0.1549341832194043
CD55,0.03887536878779406,0.006024226939430453,0.021505457218705785,0.03946042617202246,0.07473817446657385,0.08791598797053429,-0.020550552489347344
OSTN,,,,,,-0.013180363059256838,
PDX1,,0.012796658129887756,0.02259774275934877,,,,
CD6,0.03288482360607877,-0.018380806835835158,0.02590422242535031,,0.005144105636915661,-0.0006813551330923427,
IL16,0.07960709456607207,0.028466113961459615,0.07282911866704918,,0.05427805357799411,-0.006405163649341359,0.022471456171894208
LAMA5,-0.042824311964191536,-0.03100951728936804,0.011300831944166558,-0.06271322108188512,0.010364120674930614,-0.01975066014344072,-0.023349564587450595
RGMB,-0.06189006618554828,-0.04083552478455399,0.08082767978481506,-0.014811206727955868,0.08621061619320096,-0.007740348867817208,-0.011069322461869464
INSL5,-0.01813008784564158,,,,0.006321596257532022,,
IL12A,0.0064757006834920425,0.05353143722812064,-0.006591843019855656,-0.07419496751233452,-0.0011808631671266277,-0.0205274022410582,0.06876102054093125
S100A8,0.03105496829647806,-0.0797512694419402,0.03297296410691412,0.020626943043276676,0.02423265683658366,0.029289700014985813,-0.06697466372562727
TAC3,,-0.023123982970761795,0.06399145131954828,-0.061910272052149204,-0.008689388133664688,0.005032401710930316,0.03715141854147631
MFAP5,0.004707537858773194,0.054638088674136095,-0.00892142059310542,-0.0492109088018125,-0.020296128738105837,-0.05388947394452871,
CXCL16,0.00512498578152383,-0.007844307182821853,-0.05201469454075463,0.07121683773691438,0.04163182527964243,-0.07751855617778387,-0.001969860834135399
AGRN,-0.02128034468518328,0.003605765734856495,0.021002589848591793,0.015590393641894022,0.04013855021054329,-0.015481897493855297,0.08045621762239534
COL4A6,-0.025015320124810704,-0.005032975607455843,-0.043485428737133514,-0.041737689411412995,0.09313761592797909,-0.07817246316984434,
FST,,-0.019600616750564057,-0.01817112449908272,-0.025876450140026097,0.03437336864144386,-0.0771565184446588,
MEGF10,0.059513342485297514,0.041620634284039636,-0.004887148038803029,-0.012631196319781901,-0.03992159449091284,0.09465935735558946,-0.10631273762962692
C1QB,0.02284150717050578,-0.07242984116866644,-0.025849862325108938,0.06035250147353532,0.06559356301954605,0.06322724220576323,0.006345322508144443
HLA-B,-0.05300382600126418,0.029777627189168942,-0.08480835288334904,-0.025684673272175808,0.09585914785037981,0.02297519755372556,-0.11950695859707691
PDGFA,0.05325219699624082,-0.028242099528506436,-0.017937663027802173,-0.03222813315594677,-0.006965650100081137,0.015450598534930346,-0.029666229689042336
LAMA3,,,-0.023370694665263092,,0.026726810455487693,-0.027458699821868437,
DKK1,-0.01867989360828954,0.03714398485856527,0.026217259159016265,,0.1338319380332009,-0.06968915792543809,-0.012550986516350289
INHBA,-0.023303150524520262,0.032138130676706324,0.047623934330968856,0.04318812036643752,0.05871041423152899,0.03628501862853881,0.029964144474994552
LEP,,,,,-0.02515483565304042,,
IL7,-0.02778468828200858,-0.02947436488666952,-0.010577215578089171,,0.08276315368363661,0.05810424310731943,
FABP5,-0.045079941729203404,-0.012712007586663033,-0.022335895902356313,-0.008942019987238772,-0.05279216999260221,-0.07869689285837092,0.06317548510704778
CCL4,-0.004060007398627064,0.0755460685045658,0.05027463588240443,-0.07268471132051471,0.06817495771787045,0.02088504282942626,-0.0742351639979308
FBN1,0.0038173463104943287,-0.04068727004741014,-0.05528846985944094,-0.031432774168940324,0.08965456207770489,-0.022637736078405402,0.14785576225314276
TCTN1,0.06713546293624048,-0.007585120449139443,-0.0413750888644228,-0.06083265038490082,-0.006605170179065535,0.035156191105869,0.07238957596993267
NCR3LG1,-0.022172841148333476,-0.02492165917892891,-0.0031056831321031055,,,-0.021381967584182617,
BMP7,-0.004884419929473482,0.04446411917176153,-0.007196331758711786,0.0832251856049314,-0.036051399352368604,0.021989441717933378,0.01997795491721453
NLGN2,-0.05040692530749475,0.0005699711191494962,-0.01539262523321618,0.010138196632345763,0.08882208440028774,0.018974740242386975,-0.03558179685502153
CCL25,-0.018130085452152788,0.05974983258629397,0.0243715508834836,,0.013568816506988407,-0.021994956665363198,
NPNT,0.04007703680608134,-0.005984254917928658,-0.02174923684959212,-0.021341498061301784,-0.0703814901902166,0.01480380060571315,-0.013557993421667419
KITLG,0.035612267683155105,0.025617496013445595,0.02362025866488949,0.028549138017079496,0.05536980971854738,-0.04905766146344786,0.020929544265016153
MADCAM1,-0.01867989360828954,-0.01887870814172441,0.10174370533363762,,-0.020100924026857606,-0.034822539533042145,
F12,0.07450835653071676,-0.0566485128971889,0.042366175414581424,-0.031060202938464003,0.05136980670933583,-0.011684830983085023,0.0249878996308565
S100B,-0.05972747026053893,0.028927830813825953,-0.07765916826431232,0.1657729364124385,-0.029346395043043566,0.06606063361889576,-0.103908452911464
IL27,,,-0.020123869402634213,,-0.015543395261435482,-0.01827906381169706,
CD99,-0.03571983085991388,0.005911214071677538,-0.05601918453870458,0.01738148994611054,0.014074253911266685,-0.1029618643387055,-0.031942877509089675
PDGFB,-0.0340844776102185,0.007479391916974027,-0.011022335678063615,-0.09607534101768367,0.02579654249456322,0.10695162801309728,-0.012300369802468385
CLEC2D,-0.00332716505710611,0.03472174535109645,-0.03954105665614086,0.0020984248799657984,0.014874059254054833,0.011052188222850937,0.040242321159816366
F8,-0.04204938171385746,0.04110096601102399,-0.017467449924189866,-0.05672475059996773,0.032089841722378346,-0.01194921819567296,-0.044485263013154204
C3,0.03100481081934045,-0.10538174283757416,0.018600447942293537,-0.03431685709107318,0.11965501166009622,0.02648529850334496,-0.07600623996950787
DLK2,,0.03772574009113883,0.03438738342272134,0.028388741168660126,0.002765076073854315,0.0276211235809119,0.08885545217708987
TSLP,-0.018406913579082126,0.009287292811456417,0.02338751301911248,,0.02589349799362227,-0.059893790744819306,-0.05482238361763772
OSM,-0.017564119843859888,-0.011360314412784836,0.00037449275785235745,0.03071865759286951,0.05228408380773336,-0.054442488108694655,-0.001194686655344089
PRND,0.18334355849991948,,,,-0.005183408792593733,,
SLPI,-0.008102726770667078,-0.03386171006207398,-0.08140148811798596,,0.07200629299992013,0.015715103496889166,
AFDN,0.06164055840856372,0.015755971721223217,0.08169522628338619,0.0424985403903504,0.021825762379538656,0.04940838767759321,0.02784845461664498
KISS1,,-0.02150388101066619,0.016447809618914695,,,,
ULBP2,-0.03511199122726471,0.03910892217997996,-0.033428494544489235,,0.05606187836443453,-0.08772243004298584,
ICAM4,,,,,-0.029972963087466026,-0.020323490814086933,
ANGPTL1,0.043145058821128714,0.008987406402898268,0.008407143033259694,,0.07099915219133171,-0.020539143933040613,-0.07514076204360638
LTBP1,0.06417243694943382,0.044343331068722146,-0.048419565050126276,-0.06329839024752276,0.005081185465110491,0.023777619801662018,-0.043871949763874575
NTN4,-0.043664705059534174,0.027273264926382802,0.013788255691697487,0.030778562089383267,0.06713555387284392,-0.029517345055736197,0.03125037465039005
APP,0.0024223404073092114,0.027512493743683673,-0.016357634617634148,0.018556292272329113,0.0016176868163204354,0.03333042839337308,0.012380141366291628
RIMS2,-0.018679889729507643,-0.03406234358278002,-0.021533854444412713,-0.10187329115173929,-0.0028852402698604173,0.04847376773930583,0.05553784769241362
WNT7A,0.10160322834096071,-0.020020506483698276,0.04475048248575429,-0.02747244733291906,0.0003348359433559201,-0.039671935412519795,0.018850261864951708
GAST,,,,,-0.009310789044677479,0.04545145664907425,
GPI,-0.03789247506062855,0.021131014916052827,-0.035584350416181625,0.01598701711145744,-0.02527828202866456,-0.026358322490988344,-0.007711690345078101
IL1B,-0.02330315983418907,0.01942315246954478,-0.03048817900710459,-0.05949080669404273,0.08314466473519933,-0.0393996167939795,0.0194255339687357
SFTPA2,,0.09696768788424487,0.012158820342778133,,,-0.017299400802773715,
HAS2,0.010994725782594677,-0.09123035741360877,-0.037170182193526906,0.01293326570073342,-0.011316196036574617,-0.08659161756249507,
IL11,,-0.038724065478298486,-0.024237722629334987,-0.004551543449652526,0.04683930407871248,-0.04319608982569876,
SEMA4B,-0.015902086052790067,-0.08788941021239162,-0.0671829165792345,-0.10647398412135989,-0.032477682095360345,-0.07699770302568254,0.052108515401295546
FGF12,0.029208790672375338,-0.02488821329930718,0.06240046563709292,-0.06006136751357591,0.05943215186718315,0.07759254507638755,0.06339936398786955
CP,0.00020369351946814262,-0.001056186394014202,-0.027115743629134437,-0.04889250368406776,0.0675681461380523,0.0001468931086559056,-0.02062396193260215
NLGN3,0.007091765902025519,0.03525837455278361,0.029710355557766677,-0.03389943473775904,-0.03295260344099901,0.01970123000735032,0.05159272162633321
GZMB,0.06016729946781435,-0.021938140717896865,-0.012510570054443344,,0.058357442167524615,0.06838876860121637,
PROC,0.04153419940602472,-0.02164947305032715,-0.02122330457468279,0.0044971931708067065,0.013500353879440657,-0.026098942554447998,
TNFSF11,,-0.014467018119841751,,,0.09950651289229263,-0.018038780930411114,
AGT,-0.05239975496462015,0.02028646556881404,-0.06961177860742075,-0.011312687206802983,-0.03196310636578195,-0.03148889268362908,-0.03648342871632168
PTHLH,-0.029387024074601,0.017424243107877012,-0.008232670743044521,-0.06241529187339083,0.008213379680065268,-0.016719069351831928,0.06785594626651707
COL1A1,0.008934320764697908,-0.03687823972023678,0.013395510216734938,-0.025250596166779014,0.052809235997225236,-0.04718059259496432,0.07792218164370292
LAMB2,0.029533109969126274,-0.05478346769849847,-0.07688366819293668,-0.05970205379956046,-0.030285855838020324,-0.07640150749284133,-0.042480216727597574
DSC2,-0.012777250349668102,0.05294650891421275,-0.03312383188616224,0.01965275006273807,0.01788359717612496,-0.028434368147597738,-0.059021245275113356
WNT5B,-0.020145699732239022,0.08402153456070598,0.018487058715332762,,0.028544568985184995,-0.02827252188965366,0.04560832437547428
LEFTY1,-0.020742651545937258,-0.04389977590030639,0.06281314773626964,0.030672318106646383,0.015921417630568153,-0.02762470283769675,
FGL1,,0.12517360707488526,-0.03027739214606587,,,0.09317693835167762,-0.005353561696621915
CXCL5,-0.014979972494729477,0.0349770655882029,-0.0013782598455170398,,0.05843899826471398,-0.08685433157473083,-0.048582830769953525
S100A1,0.044400010940370514,0.003235144537344711,-0.001557685637874649,0.03452963517953474,-0.05720988869313826,0.06277633963857288,0.026683423094644176
C4BPA,,,,,0.007054974059230772,,
NPTX1,0.07333321001405274,0.014780746290359557,0.09598681274543545,0.01363914620197719,,0.12913357949816698,0.11828088935486195
TGS1,0.01861685399916744,-0.030537584248703092,-0.038875749018219455,0.025808322522685615,0.04006139618504842,-0.038790624331516574,-0.017919536529160174
SST,-0.02395809690011049,0.0036400982585266684,0.032770371422771206,-0.023949536397825096,,0.03422396707517192,0.0683774985151917
IL34,-0.030289818322681992,-0.005325852047459855,-0.005402251917699741,-0.07317665509165373,0.05248304744420376,0.050820148498706294,0.006520064687073558
DHH,,-0.005578603143065957,0.015142945845801158,,-0.03715074118379731,,
XCL2,0.020281902845270827,,,,0.03934563010716225,0.1061203457778001,
TF,-0.0002646073143282962,-0.003877663187392064,-0.005955982665966599,0.1505036629493882,-0.054918301351792646,0.16091588392672973,-0.0408089172418533
IL33,-0.08328037330983286,-0.02701854937757588,0.03684364178911898,0.023391169337634746,0.014310088567132033,-0.07845350556328468,0.06080030071815287
RBP4,,-0.07801627733091478,0.09172675949475363,-0.08048989704769745,0.028999330481979245,0.06525247326527887,0.04956767144366383
CCL19,,,,,0.053509566914742686,-0.02644441969201534,
CCL20,,0.041165774304686015,-0.03849743934846973,,0.0601199740625951,-0.03804555134971064,
NAMPT,0.04428567576465825,-0.07787884110520661,-0.06808720552183804,-0.013026588356052828,-0.000612957363350518,-0.11791926142953107,0.05446004403960924
