,MGH258,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
INSL3,,-0.017146128804016017,,,,0.013909637777028208,,,,,,-0.014990409894809383,,,0.12532373465931582,,
BTLA,,,,,,,0.013306292127107357,,,,-0.02483681083330903,,,,0.042502740676025136,,
MFNG,0.0020609229862145425,0.027740764659850422,-0.0032234624552362648,-0.00044429643635160893,-0.022800145341978995,-0.0010049693269727758,-0.03616020701761659,0.07763957476561827,0.01358675217312301,-0.058050269573766904,0.014047572812634232,0.07484299416385899,0.01392647079629096,0.05749780003164317,0.016004421817680983,-0.03638551933558514,-0.05196406752761786
ICAM1,-0.030550247614492876,-0.03323529660135367,0.04644677237887489,0.01232393076917604,-0.09464476496446236,-0.0008962858114538568,-0.05402551642251276,0.024623261995614182,0.05755990532455124,0.012044847704760785,0.007375082774048486,0.0523483830906927,0.10880100475951954,0.04149368821280868,-0.05482975867338527,-0.08406898085509949,0.022804923005091994
PROS1,-0.005429471949071759,0.03146358938406824,-0.023483122900834912,-0.020046496996492306,-0.08689463907119736,-0.028485949567750347,0.05986104967808305,0.09251932213235568,-0.013516606390059156,-0.01860528067667044,-0.03548342696341473,0.05279128477236287,-0.0899292869843219,0.04598422131530458,-0.026794967083952445,-0.03730924470566541,-0.019921121485388157
CLCF1,0.08318637401746291,0.0454314240624745,0.015005168238012826,0.007598855777944018,-0.026840338059900593,0.016888609612153785,0.009491700043716415,-0.04108728630582734,0.0006883067033250177,0.0442164948307506,-0.028492393529834733,0.042397027346284,0.008157410930677214,-0.10999442177818762,-0.06045877723801348,-0.048708369435435175,
PSAP,0.05424844602323062,0.022526142846980284,0.043276445456089455,0.0405552740812474,0.008080615496752389,0.028610253669485504,-0.020259418270717273,0.0898270100371299,0.05754703046825821,-0.014435437008991178,-0.020226697918468185,0.04574898377539711,-0.014522165772090475,0.06608906935841832,-0.016152833663914228,0.021137838917643814,0.1149343785939499
EFEMP1,0.07145016860518688,0.010709953326022599,0.03796113359236811,-0.05507315565481655,-0.029161012067272087,0.003129932441091593,0.01961142472418826,0.13936372574654887,-0.06617674721448168,0.0063899314453915715,0.0022833277275657606,0.07338805213874126,0.010049894037830314,0.10815374352388007,-0.07399301670161403,-0.05641718109405388,-0.02234355979067086
C1QTNF1,0.011783714537375903,0.027053638232794452,0.031051574515346705,-0.02176969676073735,-0.03347063794801743,0.010737851856529979,0.0352586944555923,0.001274167403641687,-0.05636358014724169,0.04857610450101083,-0.016882398596420954,0.05197066937043995,-0.01638220528609484,-0.012345912241351772,-0.06998320130667923,-0.021485966382902143,0.031164341836216723
ALB,0.00489674003396918,-0.026508362557948865,-0.025818757006164844,-0.03571539729396744,0.006261440199136006,-0.01905359291743558,0.019420218086500574,0.09856252989341463,0.026638092569366,0.07923558537167691,0.0074985637674921425,0.016331212988260534,0.1135095972968917,-0.047145264023584994,-0.020414988651177444,-0.03281498114333439,-0.023845896784960043
EFNA3,-0.03023143519947508,-0.07995070801395641,-0.04327622118301777,-0.014897905919845621,0.05073450160187432,0.015867238743286757,-0.028331291392583828,-0.04831646010762576,0.010591889513018015,0.06325832768206777,-0.10330778631500898,0.037025785758643105,0.006941231566199009,-0.007915235002995187,0.09389676763958558,-0.0809868916838727,0.0029149591936175937
DRAXIN,-0.00025405635516854573,0.027999752916956538,-0.00454704487548149,-0.02215586298053076,-0.005759170329870563,-0.05419528741707447,-0.01286988348832146,-0.04323781260499197,-0.037941671978931994,0.07752770152955209,0.03141714229450746,-0.012524165264048094,-0.0020870664590172156,-0.035094125414922815,0.04517294189199989,0.052118921550650385,0.010230692387726392
RAET1L,,-0.0133570008595936,,,,,-0.015414581861591298,,,,,-0.01517512930126445,,,,,
NPTX2,0.06538030348261756,0.009339364357127412,0.03886890932505588,0.053029795202574524,0.05534254550309618,0.058502528607592086,0.02582548190967294,0.14297253215366906,-0.04482004501568744,-0.0662129641235598,0.07614573762620165,0.1378751668028197,-0.02651408791373678,-0.0673069776490494,0.07123179126153903,0.04481044736034577,-0.04676714914073768
FGF11,-0.03665889458036428,-0.015029658636332092,0.03932244675920696,-0.01221038375409887,-0.08690414396502634,0.02275766352074217,-0.008729454046113286,0.033580696666816234,-0.09465895383681498,-0.01910042881253032,-0.010062106287167513,-0.0007952169539619395,0.008891097632796814,0.08718253223277374,-0.02309618647239537,-0.056330010739240474,0.002587989286920303
CD59,0.07798671227729202,0.08762047694323702,0.02059216766067479,0.014503094690747634,0.025380340871611257,0.014883081840284244,0.016516799105521906,0.035335168543602094,0.07441562871370838,0.04533465313647097,0.0019944798753966193,0.07120545063458984,-0.09675060778241266,0.001302426022898352,0.11038079944245989,0.07892591867294492,-0.014272028663948015
COL9A2,0.014690525650376604,0.06486059705030328,0.026619468980430726,-0.026365673556227834,0.0916900717360853,-0.005133341511532075,0.00381490577489779,0.07656646461498082,0.021910385866793683,0.04443643059541679,-0.05005957936258503,-0.006706533034426264,0.03967018714507714,-0.034187406801543516,0.06922359194713743,0.004589506329033185,0.022752301309107825
DLL3,0.03958464216005195,-0.0016941846184767805,-0.014591203224397777,-0.07212370226670345,-0.02597353538691421,-0.0009892527360719806,0.0015587160578692718,0.011088499508634142,0.0069358431558735716,-0.004714866036796353,-0.08344745457912064,-0.04329287762464882,-0.01668246460887295,0.043250046887156834,0.04375425137985802,0.06138057450502083,0.07954925451730807
FGF5,,,,,0.006238788303527239,,,-0.030375932823808773,,,,,,,0.006928799548061926,0.0384567567398408,
LIN7C,-0.0286717016440245,0.0069243880699670106,0.050388520574228865,0.04827355501177027,0.01629628246390144,-0.026640315586674037,-0.005853959034130087,-0.03341924613522553,0.0026536025725539467,0.023357868657975345,-0.010686243154559679,0.0011580663358303552,-0.013941717967088735,0.002215032999949474,0.021220957129123055,-0.032462416515418854,0.00014508212848476698
GDF7,0.0035617024190153523,0.010906055226427486,-0.016440720216810208,-0.011472341002385795,-0.020208417117535644,0.004732529414067584,0.06567841128714742,-0.05583568920144165,,,-0.06018362068322896,-0.013008859895551042,-0.03577268392964636,,0.017138355946298783,-0.03542968480958336,
PSPN,-0.023000578929789142,-0.03535960486529005,0.02766845177628995,0.014292745281468929,0.055050312654683416,-0.03616950232108516,0.0283520666296682,-0.022715634839066183,0.0817065638539096,0.007838342343478568,0.028454483211852115,0.015327194311407534,0.05084766851492965,0.07020873149850848,0.006610167746950048,-0.012414030970161614,-0.09938114711193347
ANGPT1,-0.005341986689254563,0.08157272039042897,-0.020137833412266364,-0.06147580959525649,-0.05887705118129798,0.03228389213207456,-0.009092475680854327,0.025784604316741875,0.027341371308769232,0.020123560285716508,-0.03915855741192502,0.026087324377565693,-0.047219405881789286,-0.08630313046365579,0.042778347362623356,-0.04159451885293943,0.1100508972703975
PNOC,-0.024859367709078407,-0.05578779288719441,0.030934757974015514,0.014701156720881492,0.005669396573775682,0.0655561411829133,0.0344843058296542,-0.046842679040275725,0.041201784439254,,,0.04429281555663811,,-0.016543650974660627,0.026476944197742953,-0.01400294119806562,0.0746194915435965
L1CAM,-0.009046094261932291,-0.004155763979307652,-0.03938224255678228,0.0974204428787012,-0.02068487821315632,0.03474810133378416,0.03062934547466676,-0.05603995410671452,0.06847262273223893,0.007301692450770954,0.05386753880349513,0.014584390485143452,-0.03599492050845312,-0.04376583348000615,-0.03731927484905362,0.06983439660271896,-0.009773857482472108
APOA1,-0.04367407739974774,-0.02886416478426552,-0.00796583825358332,0.008392226909370987,-0.006818682727771459,0.11176616832297326,-0.022838888027868695,0.041461731856561046,0.05888267310280442,-0.011244085526800314,0.0025413196833615273,0.017888316144081973,-0.001171165840146233,,0.015176359061123398,-0.06462717164782286,-0.050974847985063645
PSEN1,0.026027270026639147,0.015833832348954618,0.016471952324976846,-9.618598750106446e-05,0.08584768962933864,-0.004531943948672295,-0.02813392165405112,0.14006791974300156,0.04866128226624619,0.01964810926452521,0.03977951847372853,-0.037971584063837716,0.08248023317568466,0.044333817051444624,0.05495184409121992,0.04576383961917503,-0.045296762745236904
CALM2,0.0782841497986719,-0.001565399301564885,0.021591453642151957,0.13046949630279284,0.09968358726779236,0.038464657000415424,-0.016267211870182253,-0.07943660029898382,0.10482869829498222,-0.049034991472320315,0.05042636360014091,0.056019809782798295,0.0816689323514662,0.01356638988802223,-0.05653020161749581,0.09827060205960642,0.026398259546094715
CLEC2B,-0.009359396875513865,0.009863375497578548,0.027773871988152725,0.05320597150723392,-0.09289470575002937,-0.012606388260336613,-0.008828808906287124,0.10316313750451579,-0.03718224451702725,0.03185356566565918,-0.003974276110755099,0.00991562804581194,-0.06500810637892275,0.01934272512027946,0.07070496144446074,0.003276497775005843,-0.03447665701724974
NTNG1,-0.028285292321061934,-0.01600223554275652,0.04124114342567592,0.015418688121639783,-0.048724543063813436,0.04253215845951355,-0.013428024094033647,-0.022612166181007073,0.16039694119798706,-0.007019430818707619,-0.04617395993503302,0.0018153616443110088,0.008186921673022008,-0.05621900360539411,0.006756975692963799,-0.01289779913108942,-0.013174562875354255
LRIG1,0.05432253641824387,-0.007122670252985176,0.03355069482919099,-0.05621303369700552,-0.04677469055107519,-0.093298575987651,-0.02199034333959366,0.05020560506902559,-0.057038522263202655,0.006139917845618932,0.005182960540878616,0.02089313852453138,-0.0674637155680309,0.01993924875663601,-0.020079750184124133,-0.056991257281869344,0.10606352467296584
CPAMD8,-0.017102759072784662,0.03686947941513423,,0.003068782910841932,0.04523121739096278,-0.019358893116975213,0.017619544027587582,0.029031138713888148,0.06712147585883717,0.02424852447969775,-0.004361980727185396,-0.014614403490383654,0.009788767731282254,-0.045581453056881854,0.02447264034043288,0.015990052204941867,0.11545747809714076
GHRL,0.017237854074260792,0.0017374720273501017,-0.020853278050192003,0.021512500393328672,0.016642035507774815,-0.025539997710727756,-0.01286988348832146,-0.0338778505063995,0.00405087170420477,0.009927010995888946,0.05824076872767863,,-0.026477318357630508,,-0.02283329560511628,0.0232609001340758,
NPY,-0.026437056856596794,0.034142558132075715,0.04225366944777261,0.08791770753407364,0.09046046465850033,0.053834200497869945,-0.002165507739117532,0.03066039770859052,-0.012310376625827246,-0.007960610681740646,0.04292969573316054,0.037401299124360805,-0.03703825611836342,0.04874273961870786,0.005459651449422262,0.11302028420705978,-0.01526711127733837
MMP2,-0.009068909666108271,0.07173919617671036,0.01385219486987006,-0.028175626051253407,-0.041422561682448095,-0.03183420072726696,-0.027010749667964157,0.07200615803571583,0.03499599933044191,0.0199228247738562,-0.038499343861388105,0.01606344271174115,0.004417188606560715,0.06129647004506002,0.13733297652538165,0.011452631392385983,0.008193517768412702
PPY,,-0.007110026998978545,,,,-0.014148201395318761,,,,,,0.006426357516336787,,,-0.02745240932185128,0.041860180818914385,
ALKAL2,0.08405101734407462,-0.025048956983999643,-0.01319637162572021,-0.003900226408062413,-0.026502318212743823,-0.034127742584731106,0.06669056172629047,0.0934429460807094,-0.020487913691314148,0.007255745304867539,0.04145939834804221,0.0213462450954656,0.09681377201851503,,0.03374645901292186,0.008599305440866173,0.036788482276692784
CSF1,-0.05219878695402926,-0.026344724240430748,0.037807448407119165,0.01494930450299665,-0.007166900079228167,-0.0018319868399139666,0.021676774964331028,0.08541052604898892,0.012298784162044177,0.03277550100584587,0.0628453002479406,0.09029279269989324,0.032848053719142414,-0.13505015627043737,-0.05399160035640592,-0.1175363145389503,0.0037657723054273203
SEMA4C,0.051840020907446986,0.07477915108136615,-0.025259079359550348,0.04682414514468694,-0.07889710989821357,-0.029016048387424945,0.004914459661409021,0.053097599382171366,0.013805989868493098,0.032935157462111404,0.005463569642394105,0.022645857495023236,0.07487663138383054,0.004137655960485183,0.059600164961170626,-0.015668510982141743,-0.019124707403819562
BMP8A,,,,,,,,,,,,,,,0.14385859661162811,,
ICAM2,0.0019102367157383105,0.04803067547133978,-0.03214993632891396,-0.08083859240323887,-0.017134599426543908,0.047063942297940045,0.0028977642378936195,0.040349221571174064,0.004172768337810675,0.05998869997250481,0.042109778401500646,0.07844237734346667,-0.0017008560484968159,0.01606417652981029,0.11977960818637412,0.027884452009865977,-0.05297093944180419
SYTL3,0.01239390654616504,0.014957591281829797,0.061225466721871194,-0.0020410929898482563,-0.012316455668206005,0.07531081228916321,-0.008822407807556235,-0.013633743120680815,0.012629886009356241,0.11422399005254463,-0.0007536350671796215,-0.028649787958381426,-0.021083438708612734,0.046967616514767496,0.013832611124915739,-0.009317690725544584,
IL1A,0.04468633073364033,-0.01368745456359623,-0.026331568866615744,-0.026515357736961877,-0.02659912770987463,0.021925286215643262,0.05336658991392592,0.08800985804207592,-0.03614753244779664,-0.005068558205908437,0.013092838360203274,-0.00949687887056753,-0.02128346579362108,-0.06469494755269345,0.018439898005646643,-0.012319447299937392,-0.014064333476203433
HLA-G,,-0.02055323491190522,,-0.027555043841858105,,,,,,,,-0.036793818864383335,,,,,
PGF,0.0031571968038035803,0.08839266491042348,-0.005054600247280967,-0.030271866488421596,-0.09687563316348664,-0.03983414515831163,0.052321048109483244,0.022457652883861746,-0.029125791708348458,0.1240612776541169,-0.03466044226649234,0.05712967424868257,0.01931081435851625,0.019221906018630757,0.09539378709321669,0.06279405679544109,0.1337266971393604
LGALS8,0.02273414386767684,-0.04238658749632184,0.005305604910417994,0.026651776268576507,0.050453359823798505,0.004560039802061959,-0.04663606368257368,0.05590391479073562,0.07305500953099198,0.07824079074698156,0.056945739407739074,-0.02432146636574598,-0.008366658138050313,0.09751006484547241,0.0015833261039904557,0.04117691492542549,0.030655856416490993
DKK3,0.010789888827553735,0.02290711420610309,-0.009108516145905321,0.09324672278042764,0.037759082272819,0.06361415626801518,-0.009076019181426326,-0.10887143858746223,0.09986657332870637,-0.0005785914461564409,0.02968536039613542,0.04382347672035777,0.008328296049159396,-0.034509522330986794,0.07065904125357042,0.08195331740357832,0.019484953353349654
COL16A1,-0.003801598394766156,0.03199272659348716,0.003051435541868508,0.013104064090993546,0.004116580603667394,-0.08536346693986836,0.057221793807048435,0.10243999720889224,0.003271507351813891,0.06069634632097845,-0.016032637943580584,0.048664997821773096,0.01817753734299596,0.09673428939179027,0.06431247095125059,-0.04292493310386602,0.11670796921910785
TPH1,-0.02741021970836904,0.0772017045997262,,0.03690673233976982,-0.027785883127481315,0.010662655890053156,,,0.08441772584203572,,,-0.03962175902865763,-0.0180135263557312,,0.06995968563081528,0.01231784929336927,-0.04874873189921294
TNC,-0.04890404921799579,0.007064006087643799,0.003436402252655352,-0.06209142912769011,-0.13287597863504716,-0.053594301511849435,-0.012460931544601097,0.10126485543265872,-0.07759732922159054,0.005344543588462868,0.010776070798709477,0.0935084020836518,-0.08897535592208101,-0.05251853695099048,-0.06453572976339353,-0.08542692372936356,0.09487274112226472
TNFSF9,0.027048611530378866,-0.026835593061622063,-0.0067003775746224585,-0.02506587590292126,0.042342562730089135,0.01307553838383013,-0.008016608148889066,0.10383061817081352,0.041947376966205624,,-0.0594421128207063,-0.03268102600828935,0.043199925550479384,-0.030604080555319768,0.01884968973528267,0.015829018358519627,0.07671139441149714
C4A,,,0.012248744669693706,,,0.015848771465849065,,-0.03655523108931497,0.013796574691569564,,,,0.04905009699491969,-0.05621889825139322,-0.03591062536025964,,
CNTN2,0.10396521310628604,0.022237435776664566,0.022269633508339763,0.013734655678959434,0.10606302075747208,0.037761359090502745,0.002952218258679881,0.14626021110240434,0.08628847614123027,0.05849152082000513,0.05749659172082919,-0.02540658985268353,0.060799440506390766,0.09035755417618069,0.002321882520493841,0.06531973245936945,0.07698707735394426
F7,,-0.014722694929372972,,-0.02535890372260506,-0.023374065673662906,,,,,,,,,,,-0.031052584917892853,
LUM,0.004016940546461804,0.12443121036035575,-0.01917305983816842,0.005875544738641174,-0.08157438833661919,-0.024775336424926325,0.04123501310383026,0.06815915516359408,-0.04086247331575369,0.03896627416934604,0.02671658565786917,0.08726550214468794,-0.037480520255805505,-0.04000455315884197,0.11201806197381141,-0.030027831689436953,
IZUMO1,0.029899874234319387,,,,,,,,,,,,,,,,
BTC,,-0.013356995295973458,-0.02034962751357151,,,,0.015753885240794054,-0.01907765761014444,,,,-0.022168399251896842,-0.0407075079846173,,0.051721136843915556,-0.03730952831469213,
APOC1,0.11390888092934767,-0.04029009405848535,0.02109183765448199,-0.09064098191847211,-0.0910093306141501,0.005507997688616647,-0.02651673035071621,0.10868142859767536,-0.051182091332045786,0.02297392958567377,-0.07382112038937794,-0.0012576961557134788,-0.019949278228397833,0.07060595743447595,-0.02279647575543491,0.07574977346289762,0.08065687867398184
PKM,0.0507212361973611,-0.02883752696713699,-0.05553153768818195,0.07225825559739305,-0.10301470918899694,-0.027287605866758165,0.02459099705642968,-0.06269508463755688,-0.08870797416400511,-0.051492014440544694,0.02826108950508132,-0.005135794586447287,-0.07075385699558465,0.06353173791888736,-0.12999345018685246,-0.06605542519479235,0.05225831792382201
TNF,,-0.01227464197019452,-0.016488096867798816,0.0050567952669202465,-0.02279218647413302,0.03478099522084915,-0.003822682375446607,0.07152436240078278,-0.0072512085427530485,-0.04778088408849103,-0.03140240661304554,0.011181352705241983,,,-0.0006235294463305765,-0.02416796935279401,-0.0028719536383018866
GNAS,0.0015490693152890103,-0.060886296349397455,0.028375553761502754,0.09256735021786065,-0.046242886378933146,0.003798530447484051,0.04209765117782534,-0.1554097974707145,-0.06007906762197336,-0.014919308566226749,-0.029251871225363744,-0.06107048699568848,-0.054178381732668104,-0.058054273766920184,-0.004213343042953301,0.031945447244798926,0.03832762461729098
BMP8B,0.032781525681292834,-0.04422650435043191,0.008716846854184076,-0.05790665417575576,0.02902476384486594,-0.037011444728700126,-0.012493288792957982,0.046636559353160835,0.006661460092233305,0.08770976538477714,0.0011420519447143155,0.009630992247457015,-0.04001517565034436,-0.013953702159905781,0.10912324929515353,0.0073809492491998365,0.01770304696850176
LIPH,,-0.01509129054385893,,,,-0.0135228032758209,,,,,,-0.016918968249892415,,,0.012733692407523658,0.012459450128758853,
CCL28,,-0.02122777739883294,,0.00510338727768943,,0.0056730060124509695,-0.014776922590460307,-0.04540727267179778,-0.017949530317983364,,,,-0.0011303514741490702,,-0.02070665705380056,-0.036565071254744376,
PTPN11,-0.027616119810617974,-0.0056278718561913596,0.001301818020188681,0.0360863631045128,-0.018361161387038347,-0.0314536589112438,-0.032748039855811525,0.05386712652520433,-0.017084613445352892,0.01845741134956926,-0.028983728811749883,-0.06757552957073838,0.06145492663776914,-0.02018579450163421,-0.04657979699450329,-0.025809207111630338,0.01602893443830875
ADAM12,-0.02630947364410553,0.07774542288973381,-0.015485766097439353,-0.05284396196699077,0.0015996169688035368,-0.04509671356141036,-0.0142809770697965,0.05307387110346352,0.007263796908240504,-0.019246665816061048,0.05221621074899716,0.027270813700802327,-0.03806891875427747,0.06851802087782674,0.11413262798606248,0.050458148340076066,
EPO,,-0.002704902455155729,,,,-0.014148202012890547,,,-0.02263373233451251,,0.0007261293468862484,-0.01757163832125014,,,-0.02201980888948244,,
EDN3,-0.003508759238694448,0.029383695902106186,-0.03901044351475549,-0.02489054780246947,0.007777377531846196,-0.02192901533295928,0.020375767665761463,-0.00840757933372454,-0.022867278768097726,,0.030724477207464247,-0.030773915036233033,0.00803993056573195,,0.18201350738373107,0.014215732280857806,0.06291999193919545
CCL22,,,-0.016440719818691614,,,0.010328581178941726,,,,,,-0.0160689941955885,-0.00047790543580031656,-0.04916629476662804,0.016436988466507905,,
CCL2,0.06751105389834888,0.0633579396459037,-0.026830815321048935,-0.05366416903338915,-0.08798709403580506,-0.0012085914828236946,-0.04067621729515522,0.08484165132543278,-0.09495665380983714,0.07322114776896135,0.011309496776740832,0.05579255173096014,0.002063125690840818,-0.05247296591878604,-0.0825271182800772,-0.07783190113432328,0.01076914096795124
DSCAM,0.022008291902222664,-0.03567311666799271,-0.03634271181328625,-0.04412588182027507,0.04151001147221036,-0.019752330708428113,0.009193785281569493,-0.07204693585778324,-0.011142773184172656,0.03304522802923611,-0.044483656583133704,-0.0049006199297467355,0.0970251298701776,0.025359927012629006,-0.03299069614402851,0.007889515191034873,-0.01118888903250913
GPHA2,,0.02273142058949837,,,,,,,,,,,,,,,
ANG,-0.04619312066921107,0.026161041767267804,0.03978110755562615,0.012007254550493177,-0.015821817982956145,0.011414260375234863,0.007564998580192965,0.1114002126083034,-0.07897010016828017,-0.06497540699137161,-0.04056772118353351,0.028042824632079837,0.08719997471588183,-0.050966015335955385,-0.03645230753590382,0.038781882403690314,
FBLN2,-0.04320201081598362,0.013475528017838412,-0.029897934782180433,0.05217188943967978,0.05686358579637857,-0.00825388939493758,0.022658625931797655,0.10350544198723799,0.03328423560205296,-0.034459081682828206,0.024081570734897,0.0671968158889149,0.005652488888498405,-0.027028365928670983,0.0782233316021885,-0.018033563383682314,0.0010655396427890836
VTN,,-0.028527798400525602,,0.03930742872197807,0.0017592176878617827,0.05986390073010035,-0.0197045446594024,,-0.01880726887268807,0.08615779747972031,,-0.012356021834779182,,,0.0922695484160512,-0.0391766927153972,
VEGFA,-0.022500826534426987,-0.08223210948273824,-0.0703683663526226,-0.021087045330023604,-0.10612785908828985,-0.04298572530646545,-0.00042188175766735565,-0.028132862672521842,-0.1289006843832784,-0.066550607891939,-0.015234254195484473,-0.0432806554703415,-0.06508746286088883,-0.08135333941610466,-0.12277488403061444,-0.06328888584896371,0.01883582543745133
F10,,,-0.018766041811634642,0.0780561689264641,-0.038006729251413345,0.001916535033731949,0.038895291439751095,-0.027995266910251417,,0.04992096266918252,,-0.02110295653361938,0.07746139439430973,0.015599486436238144,0.10583411831707983,0.016842436495961694,
SERPINA1,0.03074089465716796,-0.005142652778221901,-0.029881415905902348,-0.0336914312311024,-0.048234869289299535,-0.02249088437575651,0.04047943699918027,0.14330140295242288,-0.04264990844386211,-0.018357522934292856,-0.015063515804071604,0.005595625071148668,0.05696904560051306,-0.007395173090073716,-0.008839469759826107,0.0059612288603271175,0.037806193863112354
VWF,-0.05645954326392189,0.10077521525002787,-0.003404421848763896,-0.010349933576086897,-0.09443482381221616,0.017413699726411276,-0.008603364540722514,0.1367532080348825,0.03446917647319745,0.10513571385846673,0.01623970970824232,0.1311412201196492,-0.01806895686708022,0.024094002083484972,0.14945250898341708,0.08905435578213947,0.03284396340219188
GDNF,,-0.023634054155203765,,-0.012761463691808427,,,,,-0.02263373057187003,,0.1400408829470464,-0.038523764188897205,,,,,-0.049662569990836174
VASP,0.012967402574116906,0.11218684192759941,-0.07343221135466708,-0.03189391851822836,0.0017074412875676733,-0.058870590943405514,0.08350668787735387,0.0742658506041968,-0.04022569381619776,0.10256346491854071,0.03261194263539588,0.01929936766206805,0.02183785854726492,-0.10553109434651417,0.06840655601049389,-0.02527564487843758,-0.023994256093214605
ADAM15,0.0028221167107339634,0.040278042277725565,0.009229897874799234,-0.00519978576732814,0.0804047488936,-0.026238037071533788,0.041273054223289266,0.07964602880578697,0.019913238481367675,0.038814665717308655,-0.09420868009345121,0.06418270669731604,0.006751323372638296,0.09517985234726946,0.04494766578782775,-0.006325364594008182,-0.04772395955904529
WNT2,,0.02837153707600192,,0.009932441083739344,0.0975500921396179,,0.05077203142071577,-0.04066942356306749,-0.021181816085853684,,,-0.018046952740716847,,,0.09109445078053396,0.02016522938155083,
CALCB,,,-0.02378544861678585,-0.02959570397980729,0.04982790475328079,,,-0.003398288897578994,,,,0.036286473613889744,,,,-0.008347538179532746,
OLFM2,0.0015523958314285875,0.01235368305757425,-0.012733479051080613,-0.02207113034766396,-0.02064348318012841,-0.03717956179821613,-0.035097291661798154,0.028383484077637907,0.04285569237298334,0.11725074718062622,-0.05572900962099277,0.015913369876108037,-0.06749132205808862,-0.02522558946648058,-0.03984314425596598,-0.07115185762755226,0.025222938097586394
MFAP2,-0.048455161525960425,0.07855305051957466,-0.03570476116149067,-0.028599592380904662,-0.0819182540591441,0.04733369934312168,-0.017567757137927197,0.09076460245382577,0.06939220453100267,0.018491817560472728,0.01640994675847331,0.0027411335939165706,0.002867409212041428,,0.19097917777009962,0.04400441419983879,
HLA-C,-0.09447694592031684,0.06256664066567168,0.0002974223247532835,-0.006379744284952426,-0.10784126505985078,0.04386940555866577,0.026095356691830395,0.11371429357745022,-0.07353597654408302,-0.04984529717199175,0.05518391974279789,0.034105021213863204,-0.05322116454104491,0.07611852708685136,0.12119628934559505,0.02277025719732732,0.015890537606399878
THBS1,0.025392667769323116,0.054888784461445156,-0.0025011266195211594,-0.052126169978347264,-0.025988118949418475,-0.018655502948789492,-0.004770946815533826,0.10579814431263297,-0.010316889817263152,0.014831856242265757,-0.04436041910256421,0.08695568564953558,-0.05862011803948271,-0.022626332412053834,0.04140972427507958,-0.017674132805716596,-0.0984598904108694
HSPA4,0.01682602702119682,-0.008216886997234968,0.01164605235126844,-0.0021462718082928336,0.041926204746764784,-0.05358095345199517,0.0287731575949782,-0.06208182879131297,-0.01088501635614225,0.06440182241102353,0.14528454957022152,-0.030050655527409303,-0.010989462048970047,0.02238677894898769,-0.06133815518846975,0.044217440097851904,0.11062078946343672
LMAN1,0.013943748191551742,0.02752834716811235,0.012745147025241864,-0.033592929385901006,-0.07836354044545885,-0.004005607921037261,-0.0366556254151349,0.04343449805780358,0.01038565723444982,-0.04598631155719496,-0.03967875399946075,0.020526511736861444,-0.08572466707751178,0.05973819651528398,-0.0059240819549945594,-0.0777839015167471,0.011052768569830642
LYPD3,,0.06539150281605785,-0.015154922201545674,-0.03669648512550671,-0.001954475709664713,-0.01980862082661297,-0.01957979856397364,0.04485430314749914,,0.04172966672441774,0.004721895468751675,-0.00802381287777175,,,0.1307122202399429,-0.03519889544426066,
APOE,-0.030043985420420746,-0.005017637292755498,-0.012630765893430325,-0.032292654743489746,-0.046863616637454426,-0.061966609004846664,0.01498624092892854,0.11276631579976905,0.04613864961730462,-0.030189895928585165,-0.003580159038087421,-0.04050008591030569,-0.09290346686944183,0.07286779714568002,0.012951278536297258,0.05066691399035159,0.034447826776716914
SOSTDC1,-0.01721915304985863,-0.03399669814276151,,0.04644406221497038,0.012515834253677303,-0.03421981114902344,0.0287288004824401,-0.07877501200363571,0.007026566930596885,,,-0.03324999445512327,,,0.04672605913341928,-0.02562031353254346,-0.004304656160335132
ANXA1,0.03254940032958088,0.10643232016887506,-0.0007703534486057467,-0.06784236488942907,-0.1053398605160064,-0.04675108580142176,0.00028354132365288276,0.13888060885773532,-0.09673849163510227,-0.02244984817064843,0.004034098126702032,0.06945092299029973,-4.1485483539007784e-05,-0.011317851207373204,-0.08034533453251427,-0.042038368962833715,0.03973970201908817
WNT2B,-0.014713014779191727,0.01622294123470875,0.04180221263150375,0.021922125569087476,0.015531269686732284,0.011397829670984471,-0.02781876374388494,-0.06799876341734659,-0.027659774448306133,-0.028674868508126214,-0.06703134448001156,0.07013666952852196,-0.015253774883277659,-0.009902444137904915,0.13582368721986002,-0.02955342165811044,-0.0002500512225734131
AMH,,-0.028112638907138752,0.04200199337857027,-0.020729120827095476,0.11044285182422556,-0.02039391696959841,-0.01662052503689049,,0.037081225218755114,,-0.05811188562321423,0.04638028497701003,-0.0253910130846797,,0.02656393293690468,-0.034231318769495096,
GDF10,,-0.017466580246478566,-0.017049535367179628,-0.01980767124560177,0.0839242252850016,-0.019053592385374754,0.0002686242793750432,-0.07900860915620209,-0.009158674804381923,0.01634444977163411,,0.03620137933857209,0.0849710479888933,0.024181554243271407,0.059390069111672716,0.0143229860261385,-0.05685486537839522
EFNB3,-0.002901392933388589,0.01118332198860404,-0.04850436711826365,0.0876159984359429,-0.02193127363522311,0.014155621013156358,0.041556850326790865,0.03097423355169755,0.04911783988150924,0.1829962756503354,0.02519340525123064,0.046897056165323844,0.046062648012508464,-0.0696402479178016,0.036346195239367954,0.05682166574437615,0.02870775884642523
