,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IRAK4,0.006625542811431705,-0.022783581026593624,0.05701232067269633,-0.05161398767505387,-0.0510666438154909,0.020749538202674236,0.05987749990694661,0.1294792777154824,-0.04242380805226305,0.05550294114648036,0.07912557429542165,-0.05123387933195428,-0.024437689109940677,-0.02048535017663698,0.013600831017946133
GSTP1,-0.00983981261814288,-0.05561288023758135,-0.03184559822860487,-0.04590060771232872,0.03797208976856614,-0.029071173161935825,-0.1776303333068782,-0.014637012199548173,-0.14921213372965858,0.0136626236156993,0.14233934643172752,0.06760109063187163,-0.02775374663930261,-0.09138646437586055,-0.07524643360186167
VCAM1,0.04266929502012588,-0.08255353564460087,-0.05719605146529444,-0.025424221058823932,-0.05236477757665068,-0.020154644747839918,-0.0496332976137044,0.011957548146470537,-0.06685998920419743,0.005050315402928059,-0.07881735321519756,0.010045241234977036,0.09912705953178962,0.010205906645032146,-0.07219580671115512
NXPH3,0.025734415124057004,-0.001333141912115591,0.1084016326828346,-0.020568097132452823,0.006934041700661818,-0.039762669966513016,0.053845745807381905,0.057647443513398386,0.014900782187257154,0.08530511490191342,0.09322960253727156,-0.017352778395850064,-0.03129220780003652,0.05924659489084564,0.12637512797022052
MTMR4,-0.024723642784217317,-0.05736387461025462,0.0625756500062138,-0.03301759318195854,0.0026965315517620066,-0.01991642447211353,0.10398003326512036,0.06992995127693222,-0.012506652315908707,0.021253573605577374,-0.013113564001167154,0.11284531690880617,0.03359779381092145,0.08979813667560427,-0.026244353564337353
LAMC2,-0.012702691803166086,,0.056552549502192316,,-0.018017172634695277,,,0.05735227049713531,,0.04970791340606217,-0.010954147210118647,0.13513448717434723,-0.0340144203800841,-0.017470670698121193,
IL10,-0.013129521281517577,0.008903942347533743,,-0.022351056404021987,-0.05126094174137651,,0.026549519904681167,0.07364821348415489,-0.022121987831485928,0.005505690590154413,0.056744416084312785,-0.02081974392177607,-0.013527998832583706,-0.05850976845168396,
SEMA4D,0.038615109540486275,0.02328238559667552,-0.018540597528917388,0.01581347723182733,0.07762859966399006,0.008449741090660677,-0.09665129287989001,0.04451793937556603,0.055116614116203784,0.0995982797672836,0.1639427682977359,0.08160163619770305,0.011409202604715942,0.08966777029151768,-0.07789039484650924
TRH,0.05897411542947666,-0.012828063552816219,-0.018943879501717626,0.0632085029754874,-0.047478145970662494,,0.1272383084153999,,-0.048066194204936956,0.0622471856789886,0.10669539276887376,0.07536747897949689,-0.019995957940202855,-0.016192209179089655,
SEMA6D,0.0167384351070839,0.1347593381770683,-0.03629102861506039,-0.019570570084538295,-0.0399984911734822,0.022432722141334217,0.018658641813146137,0.01881145962578004,-0.06380007596962015,-0.020055166953533893,0.07435654206847368,0.03763932209483115,-0.026458150466833717,-0.018953253419657794,-0.009874311409468067
CEL,,-0.025308433133305674,,,,,,,,0.14148743634953376,0.061315628805457344,0.05669147199935579,0.008678026082341136,-0.04836830834389493,
PDCD1LG2,0.011724504174355162,-0.028522087429407043,-0.03072071250968989,-0.04079842195191329,-0.02514142617639087,-0.021834356017402887,-0.041478027283248155,0.11943353155381342,-0.03784228782796355,-0.041199244040214335,0.04733975076888317,0.04337374386876399,0.07274687933409275,0.038444201276557774,
SPINT1,-0.032135600540969436,0.0843887641003418,-0.01926966975410513,-0.0026864440609155565,0.0055579241599834,-0.026305773216406952,-0.004898034031428435,0.00741678183022894,0.000282991734399793,0.07856106615986508,0.05461771167151935,0.0246914328319783,0.025631804429857744,-0.04520160141944262,
CTHRC1,0.018799950897942834,-0.05344634813330477,0.0053672726428025475,-0.01935908047386224,-0.029372412639945243,0.006061383102399058,0.0005906066217972415,0.0570291176286876,-0.07498228573718148,0.04356005367981822,0.012830598231547386,-0.003670007458217798,0.0945856346096593,0.029983253565484577,-0.05964576321223085
PODXL,0.0631697602392,-0.05589465180864108,0.03162785029433768,-0.08332872421172821,-0.045809570234748076,0.05075953191557395,0.13918446073574076,0.1153329468344723,-0.02163672587363822,0.009718709098218547,0.020879104408292628,-0.014100651518790037,0.06300139417824621,0.025068712715390937,0.1221399197527533
JAM3,0.0530714118468114,-0.0006151019716734749,0.015833237687567173,-0.10534355365514034,-0.06275671044203991,0.00013853374287767857,-0.12477379485994058,0.11391136335440674,-0.1386376627520517,0.008148526431906847,-0.018598512493408954,-0.047615050013911774,0.05734048715016292,0.004773507580515682,-0.03800601590858628
TGFB2,0.049110545449921085,0.08671559501927707,0.021478837323279654,-0.059761511673055635,-0.0059371378086445275,-0.012503035151629666,0.008275013594994713,0.08823848716319369,-0.02781972809787734,0.05827922834813336,0.09919479409678533,0.05412597174856212,-0.0063828421741532705,0.010091651676287918,-0.0023309220491375847
COL18A1,0.05909844181350862,0.00812479821501013,-0.013687927826334847,-0.07218888200582085,-0.06826590962547192,0.03142765489671902,-0.04978896490619929,0.19646913939439267,-0.016358664824000838,0.004631104564398554,-0.06125098552820642,-0.048328616937171366,0.07887378426759402,0.0326012412360835,0.031236847021225162
NODAL,0.04026711377445979,-0.03089632472571171,0.036473988357114295,-0.0068192809921823585,,,,,-0.023681648034223145,0.060430986218633936,0.018453958473294018,-0.014658891258290369,-0.027366286863332968,0.008190914364072672,
INHBB,0.030518646160496668,0.02503387847257777,0.04976938632955519,-0.07223874530103229,-0.03598557316898284,-0.012495988369341252,-0.0038279415050861917,0.10104965955146593,-0.07811432481234235,0.00987802406144463,-0.057686977274180366,0.0028326379242215585,-0.03128861097630173,0.03475287793957875,0.12042394702657988
LCN1,-0.012702694661323462,,,0.08678623284727005,,,,,,0.06437937432898173,-0.001607955855099734,,-0.020221001026514984,0.02808348514528473,
ARF4,0.05108203095330896,-0.04282561206125164,-0.037688071672854144,-0.047816042561488525,-0.016903080936335347,-0.010443575063776958,-0.008548462121054763,0.10615977638022425,-0.13037969284575632,0.04746324862384067,0.1605667910859488,0.016538258697270474,0.03786953463076155,-0.008607725531237823,-0.03643061362173571
CXCL14,0.035047792844065236,0.1326301207895234,0.009974403286198886,0.06095615695418069,-0.037873143308942495,-0.02887053321764635,0.021309573174539558,-0.05382300386413934,0.1723329938106009,-0.03431492614417837,-0.0698842879993452,0.003949273845690702,0.00593100855411106,0.0888708575235727,0.12295648900232424
LIF,0.0415778036024547,0.034261432657802154,0.0009661555594294182,-0.009314532968627323,-0.04066130412114014,-0.019083167870130504,-0.023868793721455853,0.10492079028373177,-0.04092831974848276,-0.02694927969051783,-0.06200171548619852,-0.08425383125393694,0.018925934857760642,-0.09759507632041411,
IL17B,,,,-0.024685881196567522,,,,0.06182293726423494,,-0.015418866465024831,0.02080434613106742,0.022108767738291502,0.07016727406616781,-0.018815835216163024,
MMP1,0.0595371428689126,-0.012828060754411157,,,,,,-0.13835599832087508,,-0.04596826102889951,-0.024550048929853806,0.018466738995328188,0.06036548387851916,-0.07257117145606018,
MATN1,-0.016678267516469773,,0.09933803185066618,-0.01567135050006012,-0.014491716402954146,,,0.0659019648892177,-0.020122028119872078,-0.031072503866456592,-0.022408621050421813,0.009963889951573665,0.042282639018326275,0.04341255332570841,
ADAM28,0.06066544782328858,-0.049813588237428166,0.008873588529833666,-0.03231240010089634,-0.012034907631671901,0.011593109143833585,-0.07636693717639124,-0.010255065118235235,-0.028155284571212795,0.0038335183944986488,0.0032194937290385595,0.019950544888281723,0.0935617117184798,0.007847774682878395,0.03946864808853632
TCN2,-0.014731945094217727,0.11276459851614457,0.06523564046677917,-0.051376561716005395,0.04458956863962483,0.048113251696568306,-0.0942665218055422,-0.09005882352947896,0.04501678569680681,0.02435039284076607,-0.016546478882274267,0.0006917538209856149,0.11789795651764812,-0.016182467270180818,-0.004912254419859171
THPO,-0.02173247314307569,,-0.0006495743499720194,-0.01640982304617631,-0.010484955013567044,-0.005872994033134011,-0.023066315339991685,,0.01526640672330623,,,0.02605626037871196,0.1303081894532339,0.05313177457704718,
CUBN,0.04702504697104067,0.07084349458133475,0.08127114034684671,-0.03815156681682386,0.01755317204702654,-0.005501138206767363,-0.02748753247824141,0.06726758121959128,0.027327156688816027,0.03657789048311713,0.046895985432680004,0.019640235819646353,0.05136472213303887,0.002628409479997092,
TIMP3,0.02617894586610729,0.10233478609988352,-0.00015020336821001043,-0.007390596723187683,0.03516717468879718,-0.006535699422851803,0.022723659340548052,-0.03367972243164317,0.06369288441019036,-0.009865783827102148,-0.043527024743121076,-0.01443423651277997,0.12182411664872723,-0.0004668312965523215,-0.04090568192864143
PIGF,-0.04402589441717905,-0.023786197064001313,0.07279579573457215,-0.05149503576552236,-0.017380007001299998,-0.02454327200195663,-0.03033280761438201,0.09214487739416995,-0.03676797819346661,0.05248358164060554,0.07748933842725862,0.014022804029891481,0.014897184121774387,0.01049571955306629,0.06261000724300042
CRH,-0.014882719159607781,0.07040710781421711,0.01428757028415855,-0.0054667696428784334,0.027430548697824398,-0.0032188972491627925,0.16315342111978523,,0.022399357647331954,0.03630861261379323,0.05331276255467296,0.012044072743178109,0.05294285662112536,0.0669355582139314,0.047763413316023996
BDNF,-0.013440690144356674,-0.02841977340078198,0.021187569273105465,0.08917868486402974,0.020961513995258287,0.047461922528697895,0.009279356360171973,0.06941788204540578,0.040160004884518576,-0.024283167887973325,0.05148529567443676,-0.00027280467431567266,0.08561323063155127,-0.008293833839693945,0.039432703648184776
CCL5,0.10784560615374708,-0.05236823943783011,0.05459434196236177,-0.033930763331814606,-0.014684875398617485,-0.049621778094184325,-0.040309775328408216,0.04218690255229062,-0.014429359154197706,0.015853428012037846,-0.006879015995372475,0.02619895437517369,0.10470780366566979,-0.0036052013931152003,
GAD1,0.009263286189897954,0.21319973899053105,0.0744179349708279,0.08428226923352895,-0.008543266042846677,-0.041856148014555436,0.19657301917133596,-0.0142920939813187,0.22653144923390908,0.07204123031784221,0.15108005298979976,0.03653043499241944,-0.026323035173417823,0.07904451127819129,0.0781356237728496
COL14A1,0.13536794372882197,-0.04115802655448541,0.07144757227384647,-0.026515853543257497,0.01532927082900073,-0.026011002360777552,-0.048509980274897245,-0.04409361182206658,-0.06740847123933957,0.004047207761936309,-0.10013218409727598,-0.0025279504349975303,0.09456960861649492,0.04742980085255578,
HLA-A,0.04956371093133265,-0.11695925111467967,-0.08720958635876631,-0.06659079672490266,-0.009518909294885499,-0.007073541228151595,-0.17917238555958248,-0.13481492223574945,-0.2320076310173035,-0.07910035543999203,-0.2217714711699675,-0.07061388405892906,0.044563809476479296,-0.03058655809722875,-0.0047265067094714895
CD5L,0.03191118923172539,,,,,,0.03650918033808209,,,,,,,,
FGF18,-0.013466169318968926,-0.017785970519417226,0.15854603373840512,,-0.015528445054776121,,,-0.020699245228971836,,0.00261755044835994,-0.00679852644917405,-0.020395513430027587,-0.01999595954446287,-0.014298679510605917,
ADM,-0.00568829647924235,-0.04763696139758554,0.05352659162453171,-0.061670340714279355,-0.021167377438733228,-0.013691660703169396,0.013441944205418417,-0.11753437772371275,-0.19907868421696198,-0.11686403333378279,-0.17971096368846975,-0.1008884382172135,-0.00603449739584103,-0.04042951638946637,0.054595724183456686
CCL15,-0.010689034710631888,,,,,-0.023438031850031973,,,,,,,-0.017342494160561373,,
GNAI2,0.04579456305830364,-0.02358772614050031,-0.06308159319797732,-0.09320545860138976,-0.03853080865412566,0.051106589570933635,-0.11767507488694876,-0.11917858185782616,-0.14597331920013001,-0.012251934011532007,-0.03181208199482729,-0.12279626928586684,0.03902708254829142,0.03415129934920677,-0.0011819868078385485
HDC,,,,-0.04892296492003284,,0.023913620171492785,,,,,,,-0.0223573635634103,-0.013251752061463788,
COL11A1,0.01106673745076886,-0.05853681886830038,-0.021680970261603726,0.06360181399008409,0.018908723051907914,-0.004543713776438384,-0.03536548077444997,-0.05509415264516551,-0.004135357304092152,-0.07793508480786453,0.01400305272324353,-0.04982866862660789,0.059358173740701695,0.045696580422717695,0.01664718260463116
NUCB2,-0.03965581729035624,-0.02907366114896507,0.026430023231115648,-0.05294435588650305,0.0371134971171374,0.029864130271801632,0.010024572971664229,0.07479910606090195,-0.04546580133409808,-0.021357707110460724,-0.014844961784104823,-0.04962992199598521,0.04017237712072298,0.05248190047095306,-0.07638818990970964
FGF16,,,,,,,,,,,,,,0.013861972733486277,
CXCL1,-0.030511049457190208,-0.04088272444728755,,0.039594436354665974,-0.007318189139316567,-0.018070760558154892,-0.012003072496403025,0.11815528423289241,-0.027297958694866686,-0.013424209742013632,-0.11705532518726602,-0.05847337845572551,-0.04362711765486623,-0.05754146552058685,-0.036379376962725876
VCAN,-0.04173546934186138,-0.09631608084069573,-0.013957804546003242,-0.04689601761395146,-0.03927093451403319,0.050169844197821736,-0.0349083209968133,0.1468661200101622,-0.1887918469555536,0.11154099517334047,0.18279603390099292,-0.10260893074092364,0.07448634558070366,0.06032254313883745,-0.03712123023753521
MMP7,0.023435589959803674,,-0.009292174591861987,-0.010910381687952062,0.06342715064930574,-0.017461246697425173,-0.03326297791315535,-0.004771429131590552,0.015584440566718644,-0.052085174345527625,-0.12299504740822678,-0.07430586360564485,0.06263096509965739,0.06163013042056908,
PTPN6,0.03178409061503626,0.02990175516559339,0.0715554666646186,-0.08742812099697657,-0.015589105787589489,-0.008135475757748008,-0.06483566963220337,0.026219538941676872,-0.002894114725280009,0.011334558086432607,0.01908035297484129,0.004423897729344828,0.06026239679529017,0.018610887723395517,-0.011187413102701342
PTGS2,0.03431802185047704,-0.03990185230404206,0.10918880773929043,0.09378510457617015,0.003699361701272204,-0.00798435275050412,-0.011681881463833992,-0.0788167649669797,0.01813567878977859,-0.10944583099130457,-0.12542784229442008,0.008306807687414845,0.0784033280403393,-0.09826895218231786,-0.029997350388026898
XCL1,-0.01630879638690021,-0.013640305048757387,,,-0.02350687392930153,,0.0379272504027519,0.05417191505332639,,,,,,-0.0043127400337340345,
CD58,0.035701634375371084,-0.006926751794960924,0.05556837760093824,-0.056248781644718054,-0.060696361786003586,-0.018458167287769903,-0.0015108280258744316,0.0789933626456797,-0.1197001514436035,0.05909276029979917,0.07636185448369362,-0.016511489961216083,0.01326449873583742,0.033348558069279895,0.06345631710970337
TNFSF14,0.00481427172109307,0.00536385286625083,,-0.02273338365168942,-0.02976646911591289,-0.017650377970781922,0.0035795139562921074,,,0.05869358694051056,0.03696251509619043,0.056076006758386365,0.06108678602081129,0.07088325712812674,0.02108867300943018
CNTN4,0.03164447668796833,0.19763104768128817,0.10765257807523337,0.09342311505722817,-0.003684360599097894,-0.018711753224391437,0.16272615698748008,,0.12558367529159,0.06344658020040485,0.014164853159099537,0.056288642171266716,-0.014614185968413984,-0.042042046660378134,0.007203008878188176
INSL3,0.14551806290464978,,,,-0.016503205773929386,,,,,0.14127295221206537,0.08178106361530124,0.06068293465744782,-0.005486998321454233,,
BTLA,,-0.014220472097724606,,,,0.0030720546143709303,,,,,,,-0.022961009251683595,,
MFNG,0.011731946616034904,-0.01845133524838594,0.05188805103177242,-0.04872779195818054,-0.007835861728224777,-0.02756399666325186,0.0346985344553518,0.012440723492548624,0.016063978939120267,0.070522789462292,0.12384032860489047,0.0464781488182371,0.01455073854199042,-0.024259717074044965,-0.05950693336587041
ICAM1,0.02868947418732806,-0.010378454011709322,0.03310077688079491,-0.04000970617401308,-0.05476125019371298,0.009237812760741733,-0.0813122903217188,-0.06933777911281273,-0.04471106409854369,-0.07069984852148566,-0.07281428436990187,-0.03617320495656314,-0.030911790510089295,-0.0029264443207379365,-0.01715034636735544
PROS1,0.028614646196110427,-0.036005216431593365,0.00628176287425528,-0.059938264219623213,-0.09918326054122664,-0.025283784861411814,0.02090194567817802,0.08056210082542237,0.02287049650726144,-0.026773439922195788,-0.10118079782140964,-0.041021333437826005,0.07843799368917892,0.054808195078738055,0.04978627375800013
CLCF1,-0.018600747716012504,-0.03131093130289198,0.10880577135031444,0.031083174464897213,-0.04599518002872646,-0.028345062146238553,-0.019360934326117494,-0.025851072306397885,-0.053173659080931336,0.016978883683135815,-0.026826917700042228,-0.028557810785808223,0.026773429426758803,0.0017251730070465374,
PSAP,0.12670712831243347,0.03841107834877665,-0.028904225194887907,0.07145618161179298,0.025904242442413412,-0.017800657290946514,-0.05204101702309098,0.04679452965976341,0.21699754405564212,-0.02968615963060198,-0.12601332233598606,-0.00015684952738193077,0.053128463236774094,0.0661757042022499,0.0015989425773045855
EFEMP1,0.07878209087463586,-0.10798200851563411,-0.013971871460268289,-0.07711122536689893,-0.014885923842471697,-0.06904015134844738,-0.15355906492432722,0.09370040162639884,-0.1684041582068993,-0.014370891778074001,0.03326331797375817,-0.0507147031970658,0.05956217505251093,0.05314842590369996,-0.0034768130843041934
C1QTNF1,0.016583043673296872,-0.05443412988448443,0.023232167463518433,-0.012905589169938744,-0.017300873394843604,-0.03178248076338057,0.004542679338202678,-0.06170600053595875,-0.11618105653447879,-0.06340987066073937,-0.1554701314619884,-0.10073221469991017,0.013415030043429086,-0.024349639421968695,0.005306290103948501
ALB,0.06820991407004875,0.013176041294774243,-0.03707302642425476,-0.01830079258846553,-0.01801717217350249,0.008858734205005069,-0.04731874162162328,0.027161113536960574,-0.043533977889570176,0.050436449571819045,0.020457195487452697,0.008863451961296632,0.0036811759660396264,-0.036482589292104246,0.07771119752631186
CCL13,,,,,,,,0.06546511200785145,,-0.03126907156282733,,-0.06822619356632531,,,
EFNA3,0.019684406463118028,0.05322053850104623,0.08088214863356215,0.10290248398508035,-0.02394414279987415,-0.002044727252096643,0.14099342107446913,0.02172590705610522,0.04608520883819824,0.039554502185126614,-0.005400869560197055,0.10473764156615266,0.014191425888663074,0.03388039032119397,0.022348897554221155
DRAXIN,-0.0012809404418371733,0.03290219814702022,0.0644002822072456,-0.04117996453029224,-0.058360075450620164,-0.016096838744994044,-0.0455363813027857,0.07387433126045623,-0.09660102882154142,-0.09144425129433656,-0.09626814310171072,0.02613299564253045,0.03795186505286194,0.06613575170230833,0.021436564599501474
RAET1L,0.10608032129023921,,,,,0.04065086304243374,,,,,0.08591816118937505,0.1142079565106317,,,
NPTX2,-0.018787947176416887,0.1438756761021148,-0.0010216113238769088,0.11758321792482257,0.01643390737768226,0.03407540127142394,-0.01970375056532738,0.098395200225977,-0.07562575487360089,0.02827956284262146,0.04172382093425192,-0.07390813528380719,-0.025799125489185445,0.05793736469675375,0.07282091784838746
FGF11,0.010729366003730433,0.016269531726396398,0.03533860658394053,-0.041742796893065086,-0.03541209401573951,0.020594621499714808,0.043409185240315354,-0.0036095833214027035,-0.10356748687252601,0.016639986229365536,-0.00785888099925186,-0.018582404880662786,-0.010693181594220029,-0.011703680837668566,0.05435313425258623
CD59,0.06038281674100326,0.06905685813214528,-0.0015646744403096638,0.03857759279821884,0.020514551701732036,0.008646826677413651,0.03618732481917104,-0.012288726127659723,0.14398597146616476,-0.03294072292726141,-0.02098504499524064,-0.05333989923183616,0.0606886725467524,0.06662988010205834,-0.08419779128135181
COL9A2,-0.012014372507918892,-0.037085536299744856,0.03634120558928057,-0.03430641835177346,0.021850918194842292,-0.008685144800265427,-0.10465059110092428,0.11125233259030728,-0.11559905523196294,0.09192481129866764,0.17701644158179572,0.05060356236442677,0.002166850735060095,0.03991890132787037,0.0647302981328497
DLL3,-0.020985896431258703,0.0765182643838902,0.011646347697315141,-0.035973112144138286,0.004042144008989816,-0.005023349770708641,0.18176137418946503,-0.05770121341943209,-0.00194976855279695,0.1108692675881676,0.24239010709200207,0.08672923003803616,-0.04449979826944925,0.0841660267273969,-0.04690259535862171
FGF5,,,,0.03756409732667891,,,0.0874110387486428,0.02002930976382501,,,,,0.04476057119834926,0.03691461131142819,
LIN7C,-0.025911463305630284,0.05857782881731832,0.024928163391630283,-0.007695749296790983,-0.01811857891088657,-0.025840379080936404,0.030717537866023964,0.03245228086724544,-0.034204021514900554,0.1034043315187018,0.02050145817818027,0.006607653407991879,-0.009897200204521946,0.04902229253713988,-0.012024814496537896
GDF7,0.023658780038149283,,-0.010368175649106765,-0.02606839016996811,-0.003876366899818556,-0.0176503772848882,0.14401199913876903,,,,-0.019067828205460675,0.03635008903656352,-0.03387225961619959,0.032619516682394635,
PSPN,0.04291967360285896,0.017181314928595273,-0.02580514418945897,-0.03532785827734141,-0.043796828797389865,-0.03215620458913123,0.03112481338272836,0.03678661619979639,0.05051026894657045,0.013449857990479073,0.10545682488907601,0.026082837707177408,-0.028378100057266795,0.003348707290968744,-0.011030672225184463
ANGPT1,0.09215887822918904,0.10918036257306159,0.011758783528216708,-0.044768244102506065,0.02472798525076165,-0.026562073712813394,-0.012928877322555694,0.040806679695371134,0.010593541801126333,0.07409508454563336,0.05397366085034962,0.014713536652195163,0.08151537938178144,0.06937810400055501,0.018283335114130644
PNOC,0.04686679065756718,0.13765160899606074,0.10533459437986786,0.1294385891828683,0.025239171964456634,0.010914107880196307,0.09998342581665504,0.052985711929029726,0.1003132149551757,,-0.021243135678666297,0.03431080000157294,0.04174412820168653,0.12279226701668712,-0.005077873607976461
L1CAM,-0.02481872232781662,0.0638549801388904,0.0892630652032571,0.051983614456545396,0.05742820863824834,0.04307894320591858,0.1579606295816637,0.09878349214416128,0.3303344521406287,-0.04721314940435165,-0.10177181194621755,0.00718121866118173,-0.029827258309815134,0.11660552283833645,0.20453563705047992
APOA1,-0.018545335264057997,-0.02145229038576033,-0.02682682324446763,-0.0048701292433953654,0.08374905046941118,-0.028565441018419485,0.12296642777657138,0.061370439054632374,-0.013096656431705033,0.026622821766953592,0.05686576338824588,-0.039682636127211374,0.1284726145800687,-0.04805592447384174,0.0019790175815543715
PSEN1,0.015571993625098247,0.06469257719734668,0.054464813336724836,-0.06206939156681585,0.03657069747690547,-0.014663892608199305,-0.13179537870406738,0.0568915940764289,-0.08780121879251808,0.02708960650976755,0.03134831281467744,0.0602866812397237,0.0075598476495423415,0.07169121111896037,-0.05243594229908234
CALM2,0.016701214690499653,0.11296546019457947,0.0011256371530563385,0.06648450918148713,0.06674206375730823,0.02569567411275119,0.17254997744274542,0.10839175855604664,0.24228409718845145,0.11013066808467196,0.1316927975317381,0.095803650461476,-0.05535842300244206,0.01487950875048775,-0.03434036263357331
CLEC2B,0.0398421697324053,0.0075039485744184614,0.03660318948677646,-0.041446212234053335,0.01788752890785546,-0.02457627716723669,0.05895577171449477,-0.0561753716095054,0.045892603351182615,0.03051279926463214,-0.03728272829577691,-0.01472587803903739,0.01367656348121361,-0.011442622349959299,0.12987073698771248
NTNG1,-0.025918187147767738,0.03039007949820756,0.08633475216467547,-0.02956694636289064,0.07230371421879361,0.00564259949957166,0.07240222921247362,0.0031060641976241093,0.19355521184094712,0.046861093033556525,0.17038588406630092,-0.003930952887555996,0.07277739366584396,0.10437290275550082,0.16975762937878083
LRIG1,0.035934708899703856,-0.09483846988983281,-0.14458660598603418,-0.0931234057434847,-0.02257576474665618,0.04071204793432801,-0.033162712734068504,0.015104878519971176,-0.10622738122759966,0.1252179239411121,0.10893105088486323,0.06438096166123378,-0.055210192576759846,0.09190947420494215,0.07610113947069201
CPAMD8,-0.022865758663783792,-0.01731859116471012,0.0850824590872206,-0.01318307514477163,-0.018305865559760194,-0.005063706042657318,0.019057415587666087,,0.04141901802710845,,-0.01992624282969228,,0.04389079030962266,-0.01800814489857289,0.047947694774839615
GHRL,0.01749672168262146,-0.02933030834271132,0.036485671089443755,-8.295973404847773e-05,-0.014944594872208866,-0.016096838744994044,0.10901357428544627,,-0.02568115831779428,,,0.031581320337234334,0.0029257002408886756,0.020298460947054495,
NPY,-0.03516302890452249,0.028312747957354112,0.0014496188272305264,0.06266780381169418,-0.009696939810854446,0.026203409733777862,0.0044804310430042685,,0.07804250848253687,-0.02741814333700035,-0.07089480543554763,0.05528422889968187,-0.029985148107785305,0.058818522383487316,0.01235553880950114
MMP2,0.06117582233838179,0.041336675898146186,0.04575225046825686,-0.07648726884877924,0.022762141815022008,0.002633383815372166,-0.008425121709586559,-0.031378980376563496,-0.20244395561176237,0.08008253785683556,0.015075182556636237,-0.024158337978483668,0.042553604138373204,0.02910962541345029,-0.013807027046535044
PPY,0.16203616657708292,,,,0.006915082367184233,,,0.05887267557278259,,-0.009524629059296146,-0.05093410193576465,-0.02763053772872,-0.020248871865870776,0.024707270128908894,
ALKAL2,0.041959519543496145,,-0.005262278425753603,-0.014947414554002333,0.01108153594120705,0.011729864211314688,-0.0354265124506544,0.02130831528692956,-0.031854582700259405,0.03136373456078823,0.010504736205475,0.08804064176097268,0.0076100024952581065,-0.005122788685220697,0.018350193536531497
CSF1,0.020595711400608084,-0.06912011030318753,0.0121682356781726,-0.03430069283528858,-0.06580670605621548,0.017902172141515467,-0.05982412812002554,0.11954222635408475,-0.08320587702619638,-0.0414330687198665,-0.08157800993773084,-0.041365329337113815,-0.0016500060862034071,0.012780482608756244,-0.01777323919133922
SEMA4C,-0.003444903668039691,0.05867063343001822,0.008117189426346805,0.08216360390294189,-0.014757474192951498,0.02682824442510236,0.050698073937013664,0.05713372270988608,-0.04959113997595851,0.04669039262943132,0.05056717432614403,-0.036114622516158705,0.05973191042074793,0.10345262661350317,0.08612251435185551
BMP8A,,,,,,,,,,,,,-0.0213131411038128,,
ICAM2,0.04240813460718111,0.04629142228359668,0.05059605215915172,-0.01155611177365144,0.01521500487469333,-0.030269831974142257,0.009964554453271738,0.10845961112233451,0.04259295173498325,0.07192299254040434,0.1548464308692706,-0.003390179604040555,0.09322074426444352,0.08747788226610015,0.019554084551007885
SYTL3,0.02201713303340219,-0.010693791816858637,0.008930267375280194,-0.050823136447841095,-0.024997725660949672,0.02078409562846047,-0.06779629690315618,-0.008208510195244595,-0.0040424089802502255,0.01926751220965852,0.030221065129267814,0.01820415703336277,0.04610901401251138,-0.06422320199652254,
IL1A,0.06594753269978665,-0.05899399654113426,0.0017650168888169403,-0.024159492274814887,-0.04419769282739004,0.00299501780287168,-0.0038332761474029944,,-0.03867449420331337,-0.024984941677814364,-0.04593190115805805,0.03214535127956439,-0.013668369615910904,0.04702080372481156,0.11244265329096399
HLA-G,-0.01751275849899814,,0.11847401590259421,,,,,,,-0.009427534318602776,0.062002463803901356,0.029468819998279928,,,
PGF,0.032234064478302606,-0.0139939696540942,0.0514006403468699,-0.008073274276129291,-0.05621329459888118,0.04824205098282864,-0.010017289828098614,0.1233255381605003,-0.11269351007693043,0.13896036868560985,0.11823511839629518,0.00241071107758255,0.03716171048348737,0.029144269713016948,-0.05697698601757053
LGALS8,0.05925497587485708,0.08153528800296131,-0.03156786750840255,0.02035265208562695,-0.0006874810804639105,-0.02917069153258228,0.08235172548315789,0.03690415513505991,0.04689148469683262,0.013023331483343944,-0.016662128871810396,0.05013847845770026,0.027389295992904215,0.03265162775104582,0.13310263669234135
DKK3,0.0621824470917903,0.10297621711082505,0.0011238430126067852,0.11256120442788341,0.0629880231670067,0.03830050813304166,0.1762865448224166,-0.0202100397321334,0.22578974953048878,0.0684416083723089,0.08949510516069104,0.0719657376016816,0.04125129360710375,0.10338216765439785,0.10493471294604373
COL16A1,0.07703524259303784,-0.03546032465024895,0.0550161193256356,-0.08643687214661741,-0.004632185110171904,-0.011430237947844694,0.008563329275463525,0.15781261946614808,-0.17330318065856934,0.06677343390613572,0.00935367797938346,0.01362583968744535,0.06837996114795412,-0.02493709715376985,0.032680399887647676
TPH1,-0.012858812392880675,-0.017000442295416588,-0.006228473705782848,-0.015671350352129167,-0.03094191657349122,,,,-0.0242159827281927,-0.008000273903763382,0.04625566768142898,-0.00268408975429678,0.05647774696455359,-0.008260517042354669,-0.03155912347806761
