,MGH258,UKF251,UKF259,ZH1019T1,ZH1019inf,ZH916T1
MST1,-0.010464990279362523,0.03819775602425258,-0.017106732189615014,-0.0065679195833997575,0.07147628833872731,0.10047141472063763
DCN,-0.07407574553041381,-0.029592722280327343,0.03878874878753823,0.07032410093276237,0.021565537272643983,0.07810508410621446
IGFL2,,,,,,-0.003116321509126583
COL7A1,0.056014164217246316,-0.013880244463953712,-0.023331697362833626,0.01459219163289195,0.037405554825448654,0.11543048014223561
CALR,-0.03477851128139607,0.0015012017585924542,0.015551642535293933,-0.003455724652894726,0.07715786443955079,0.020795261957282915
PIGA,0.03822346863534623,0.007097618582373261,-0.04453710201893261,0.027930622640867722,0.04236154350574382,0.04017588149562031
CD200,0.033405004481738915,0.014840264441377697,-0.017826720060857802,0.010333589281788914,0.049275703232054505,0.06731676834060066
GRP,,0.05048899746879567,,,,0.09934924381394178
CDH1,-0.0034249859678733997,0.0640452131292778,0.03793431957948588,-0.056813894448090575,0.07145699371126084,-0.005233574309747109
LPL,0.001995766752833284,0.07205057239711586,-0.003426866081074469,0.05601473862607501,0.09962195028740062,-0.024519168743571622
SEMA5A,0.0036475640141202296,-0.04105714411882735,-0.016456477967701697,0.14114987817683927,0.1317358214176858,-0.006489471383507587
SEMA7A,0.0027155416768840186,-0.001985544231779898,-0.01391983397862574,0.051573235343310105,-0.04444622926789645,0.09119665558187252
SEMA4G,0.006157293427659738,0.056279043848584044,0.056277253391557355,-0.054159737415873876,0.006766374939719777,0.06863758653975405
SEMA3B,0.06823922559721686,-0.0012695539591590728,0.029529213546831617,0.10283111859468605,-0.03391297582267893,0.026041589817241747
RPH3A,-0.053921213960439876,0.0026228573025400496,0.027055182632951362,,0.03717837004814442,0.08156049635188962
JAG2,0.08448955467297638,-0.02108615835032839,0.04774097279254333,0.11265147605536728,0.040894960016977525,0.14249751428303284
CGN,-0.009006036535202851,-0.025622903811392057,-0.012188637858414996,0.020557948967227412,0.01820646418821192,0.05631990457224386
GDF15,-0.03289222141518839,0.015030820512571624,-0.02698534234170381,0.00027727648198892064,0.02988144440216538,0.1298588899931654
SEMA4F,-0.022395692844110495,-0.04858363953156163,-0.047798246109921345,0.019964965237754775,-0.03026007180174123,0.07383403019115023
NXPH1,2.966188385366448e-05,-0.013463269746276587,-0.044083590526197085,0.05541896761931868,0.04984772401933643,0.029448467717495274
ARF1,-0.0235971799736332,0.017862781311485547,-0.02000430228312424,-0.019588768637886125,0.01491064964949646,-0.036294019924007596
DSC3,,,,,,0.003057198463756302
EBI3,0.09074982847765299,-0.012013016084400242,-0.0075822266272683,0.07068853198681545,0.03587450739527528,0.10094427918099233
TIMP1,-0.021288316473249094,0.03120897235614208,-0.01671166121654811,0.12116230686184622,0.03531051108470044,0.0549746653211321
SEMA3C,0.08307875541474412,-0.03486688085523898,-0.052084525206327704,0.03529623108503191,-0.004291723953350967,0.10875783939885005
GNRH2,,,,,,-0.018324640586693097
GAS6,0.030968456720827278,0.01582135336321178,0.0007738425406328612,-0.18267020609793821,0.10386334870467541,0.09898825496073381
MEPE,,,-0.032243028815683424,,,0.03757761934871099
SERPINE1,0.04324050629423384,0.047633321419905374,-0.044145182838683905,-0.06957167313162305,0.06663799675137742,-0.09171488565108492
RSPO2,-0.04886891771324805,0.014914149132965107,0.00552152176131196,,,0.04343820350447326
SHBG,0.001391169230720406,-0.028386913871390293,0.04618283425706065,0.024705847194568722,-0.013804145447422145,-0.023139319274372083
LGALS3BP,-0.07440618821619586,0.0067098380846383355,0.05331451692678619,0.04034744092407296,-0.05586824926114503,0.0558975050928384
LAMB1,0.04073616343669079,0.024476621398550464,-0.047355874146309776,0.08117488244389673,0.0885953532253272,0.07955703631794755
SPTBN2,-0.00043225402370154737,-0.06503200693620877,-0.015161595895261195,-0.02145077880275757,0.034029972686039654,0.030556479906267874
COL1A2,-0.0389092931847789,0.024857265715363612,0.0075843165716569004,0.09326550970054813,0.0750003486396636,0.02309590741802021
DEFB1,,-0.016657813484682028,,,,0.04548452942114345
WNT11,,,-0.0349610974203647,,,0.023446607138585103
LGALS1,0.1430701140741998,-0.02609802187198823,-0.01882719419390967,-0.04605219671057914,0.07218546971815941,0.02255664502332926
BCAN,-0.10691905546059796,-0.002951566344944777,0.022949119114006034,0.10537011090616186,0.16043782923053668,0.04203395482507838
ANOS1,-0.024932642178818718,-0.022806893761928338,0.0023342085305762487,0.061628113549874554,0.114740696406011,0.05981084657337996
EDA,0.08466804716665917,0.024549105674445383,-0.025296129645211204,-0.02133074966991788,0.12436329299922831,0.06681992091441244
FGF22,,-0.008391215212544108,,,0.02780043440297015,-0.010010773351818613
SHANK1,0.02057423736753647,-0.018590945514911264,-0.050717282601562386,,0.07257563275720798,0.0016659856012821784
RAET1G,,,,,,-0.03605796575166329
TGFB1,0.01128134461646923,-0.004796404378967476,-0.00671136251321319,0.0550887784223355,0.06856064121277804,0.10229917002904149
MSTN,-0.056535260694854594,-0.03108580692000158,0.03468016902312977,0.012028091207844349,0.08396684369752581,0.01653491418792214
WNT4,,-0.021778755745998916,,,-0.03435205541921451,0.00370287861792198
TNFSF4,0.018184330826485465,0.04694420991517471,-0.05281503978654412,0.04366247229555303,0.026618033983952315,0.12773823686376423
NTN1,0.039742543787024145,-0.013866172732770642,0.018531978785584047,-0.07872646598991513,0.06159542686124001,0.10192020280275106
CXCL12,0.04819706268441529,0.04628534129543346,-0.0068525409250523445,0.09261580290196851,-0.011626159435236177,0.11348704046286065
GNRH1,0.007183198685407094,0.002974481830492908,-0.0519110767544185,-0.045114376554836494,0.08277697433605155,0.011033424847641778
RIMS1,-0.046461792341836596,-0.04484770942032078,-0.05653963362167429,-0.0421845198919287,-0.001982319696020157,-0.016204534664626756
FGF14,-0.09451140956210954,0.05273991920166176,-0.019716729029223282,-0.014790806127028789,0.05056100446956724,0.053897380705634226
IGF1,0.06252039998671304,-0.03760879418808235,0.002008320244127653,0.059858639750911775,0.07482199669064016,0.06401160769040459
TNFSF10,0.0004488714215697903,-0.014901492762568169,0.023675856140858383,0.05278056767550489,0.01629542717050375,0.1286785253889124
GDF5,-0.008319999090879701,,,,-0.03353937947284764,0.017618259274032527
RGMA,-0.04299163965329422,-0.0584451529031908,0.03855732058936532,0.06799681915681599,-0.011726310387761136,0.006423091940433154
WNT16,-0.014195819108752287,-0.01691098915385522,0.012683416343290252,,,0.010838876637595557
CX3CL1,-0.027657114004600206,0.037807414535021566,0.03295505908101361,0.031669375527677686,0.1261028312748732,0.06412595152309146
FGF1,0.10014104565524293,0.029841414924289815,-0.018747387591138233,-0.05921140850796942,-0.06344297345729406,0.09103768016179574
ALOX5AP,0.0465904466182519,0.03049285273454979,0.014180981299068274,0.10348038958576206,-0.02053762704150425,-0.021990948784542597
IL1RN,-0.020854574988051187,0.03801186020745936,-0.03210806371779247,-0.027650222119521457,-0.04595956921491295,-0.043753687199094136
NPW,,,-0.025752550868127704,-0.043414084070043005,0.061754530114366296,0.03852550351095338
CXCL9,0.008180643728506246,-0.0023825628704177244,0.04488409052654711,-0.027167014716844302,-0.011235356867713379,0.10017579223533472
ANGPTL4,-0.030352253621386615,0.035627325029528305,-0.03537213210431096,-0.08677705691072944,0.016905371177509173,-0.012788477661859962
UCN2,,,-0.024175333953635567,,,
OBP2A,,,,,,0.04309824076071751
COL4A3,,-0.024208110063290756,-0.03555899207360246,,,-0.03720105985126139
NRG3,-0.04545009708449912,0.012955523110422354,0.0360505373335571,-0.056419592537126556,0.06768647812764753,0.08667607922318991
IL23A,,-0.02255742117197614,-0.0073704270244781276,0.1728193077208083,,-0.012522881594227455
COLQ,0.01569577304272919,0.039286658447677925,-0.025399055779047133,-0.0034228112396742817,0.05749667540678251,0.059473281772720904
SCGB1A1,,-0.017160590361466103,,,,
TNFSF12,0.02312183276993501,0.030299033945070965,0.022463756526535185,0.03987193020637263,0.07102221698372241,0.0786266893412323
DKK2,,-0.0201377191991319,0.036411491664471746,,-0.029176032658725745,0.09940351098806913
FYN,0.006312343524548345,0.015078304302472775,0.05144515367530183,0.07945541388514893,0.05911052386334912,0.09304767968760179
ACE,-0.009427193211339226,-0.04029009998498069,-0.05405863653074568,0.06254372774070185,0.10576789088684019,0.11618955430964435
IL18,0.08122765532134284,0.05032623623471095,-0.009943772710158068,0.05386692894890097,0.045413237048766694,0.0792567350173331
CCL27,0.016814341826007263,,-0.028136162607490703,0.0546686423329343,0.04600297623131291,0.06774474141873738
SERPING1,-0.06833720633595002,-0.023518634133555635,0.005726933458885225,-0.02943928943687022,0.03472546153619863,0.020896562888934805
AZGP1,0.010898158006541947,-0.024764908565215675,-0.0016423361929657735,,-0.010582144786603825,0.07941226110103738
INHA,0.032700499472778644,-0.026296678931243104,-0.03258471986679513,-0.03631825339476747,-0.0427246495644237,0.07972688925753062
SEMA3G,-0.018111787791444418,0.002772072390783025,0.03396382180238675,0.02091453738642876,0.15996154309617766,0.06861445849147219
COL6A1,0.0033155415371885983,-0.022623508230762236,-0.0033260796619813487,-0.03365792697910525,0.10639922596435128,0.005531266576095978
FGF17,,0.051828509142221715,0.07492245307152874,,,-0.0057053297732687705
TNFSF8,0.03178371416730809,-0.016657815199601796,-0.030839178543688388,,,0.07309734745791482
FGF20,0.02545025630578885,0.03627596233994762,0.017944192449527153,0.017280012205439742,0.11675960844809523,0.1105005362710579
ICAM3,0.02726107366729262,-0.008488318025796674,0.006412497222161732,0.052026786159409415,0.06142041533285141,0.14449983252210255
LAMA4,-0.03204708403767542,0.026564881969332793,-0.03758540055989844,0.07861059285733932,0.052143893583541975,0.0898358385104986
DLL4,-0.019970943384723223,0.009686640363948,-0.05939178539317155,0.11122037039884339,0.08994002855082404,0.18597164500184252
SEMA3A,0.004398717504108599,0.07459981242037016,0.05517422555616994,,,0.0018845137309974542
RLN2,,-0.017889388577331463,-0.03112267511039563,,,0.029475496065925044
C5,-0.012568066564922585,0.006377382922957644,-0.052322522699365416,0.016860393031280792,0.13940499306112536,0.10414395919223793
COMP,,,,,,0.05404661453365394
C1QA,0.04781740458956828,0.04525465318069212,0.015760744395405594,0.08261655447347048,0.07801196686418019,0.09148515688944146
UTS2B,-0.03399523123106061,-0.020349627845632486,0.056711253602300817,0.024817453864303122,,0.04379140570195053
COL9A3,0.04353278873895093,0.02513809936352836,0.05103153817123733,0.040384155341050366,-0.027533273701105938,0.1271105104460366
DLK1,,,0.008378344355460778,,,
HGF,-0.010574607292141384,-0.007466510597267568,0.038682947103138854,0.0019436140449877403,0.011331484855163818,0.011937177344696152
P4HB,-0.06936632091062106,0.030676978758127547,-0.02439214453565689,-0.015685780105830084,0.022285127109684433,-0.012002087436763256
ADCYAP1,-0.05012907897079601,-0.012291604423406785,-0.039431440479378604,0.01855916751551802,0.009890875192838842,0.06060937753911065
GREM1,0.07482539862951773,0.03685489280912424,-0.016278302223354076,-0.07873030558016289,0.0030929039115286964,0.07047622163799448
EGF,-0.0696819893156632,0.0031566571814713924,-0.008486530913150431,0.06276593573143686,-0.04102915898786063,0.007396413470029513
VEGFB,0.08173007145457688,0.03127937839854028,0.0016453763106885387,-0.0007537928793720369,-0.05840043381497916,-0.01253212006740446
FARP2,-0.02806069588561401,-0.06228229983872989,0.06697126670392904,0.0426768272915643,0.05810920093729508,0.038727489688297416
LAMA2,0.006658284629251449,0.06208598674571004,-0.05927412302942835,0.002142530292518981,0.09373709155283057,0.05832714957426277
NRG1,,0.09525060320089176,-0.013620406377753674,0.003102026039853349,0.11299844277950974,0.07947751624289616
SPINK1,,,-0.05698894844453317,,-0.030988018881280822,-0.05755547437758051
EFEMP2,0.02948989486026673,0.03922088766984416,0.03155770321931826,-0.06801678205454023,0.08210963916713937,0.01039890394989253
SELPLG,-0.020762110503157835,0.0274439902126606,0.00858416340480732,0.056787767604945624,0.12370918285445566,0.14525200699460458
GDF6,,,-0.026170219067376,,,
HLA-E,-0.05418174824562551,0.052309137779838755,0.10449492200995532,0.1041775991279927,0.06102664261135948,0.10141335020983942
PTN,-0.10836400920631872,0.025586076339410187,-0.0037771270441243365,0.06883111472658801,0.11304623496387073,-0.032155323028553194
CD274,-0.023168297986545065,0.0267474053963749,0.010759416670950865,0.11358811150142821,0.013824262421292217,0.022490704444080578
CD14,0.024756137814278392,0.026484105532641897,0.039541799665517775,-0.017495078325211365,0.04891752478522772,0.06716081678185594
SFTPD,,-0.028386915840262684,,-0.0006579876863289072,0.06706023740142995,0.06431589771507294
SLIT1,0.04722420826190125,-0.0038675161814751445,0.05234708731038925,0.18812900001047045,0.2387396285736529,0.021933534587968904
CNTF,0.02020131167124416,,-0.024531739550574867,,,
BST1,-0.04150414502829384,0.01883989324797221,-0.050990233156664885,0.14254094017744853,0.07329286537603664,0.04780151590434601
AGTRAP,0.018713831199520446,-0.00028634721590881047,0.0051700500336702235,0.09509019997465905,0.0474354961758161,0.05201273118893974
LAMC1,-0.04152365450603156,-0.04698302066553294,-0.045188524935607544,0.0080199107585951,0.030942959998168096,0.06861262792609071
COL6A3,-0.016257169911460076,-0.02612970249411211,-0.02344218600462251,-0.06079265848170001,-0.024591269224991025,0.048504022124126585
FN1,-0.02008779462142208,0.014352152127122902,-0.004999378010520237,0.09725846473534036,0.06494697389293957,0.0011030360138625
MIF,0.03185206597425307,0.03687293933951949,-0.00793690221859723,-0.11426374548782252,-0.004312991711404369,-0.014868838490319551
JAG1,-0.03488428217099597,0.021842815786032536,0.013358345967008757,0.06560540325748392,0.04246957277688775,-0.04149379449448501
NID2,0.019970829617000488,0.08884098794084178,-0.01238365824082865,0.08362262536322954,0.03075019099306863,0.11697246377521221
EFNB1,0.04908776678773169,-0.006699488204185285,-0.012754577312897284,-0.006421378255162058,0.08474599012978631,0.05546787218123098
COL4A2,-0.0703281718886876,-0.03284052986702852,-0.012481600105196344,0.14163128702514124,0.07955067941161482,0.07622353433290426
SPP1,0.13212360017993358,0.005714576329561952,-0.0570630444454282,-0.1212638075438459,-0.14817992810796773,-0.15921755196274096
PODXL2,-0.02450247735969143,-0.006226666406373241,-0.020954662226621377,-0.029190068635050814,0.08079173710207728,0.07700948797850861
FGF9,-0.026073534228087693,0.027532192762694058,0.0040430564765695145,,,0.09573240188773184
ITIH2,-0.08363081331560258,,0.0033181681896945875,0.08151121725760804,-0.05165424400363222,0.10521721604183856
ADAM10,0.015555808045734447,-0.006943928681711299,0.023354223145653753,0.03787268124898254,0.002505275016163048,-0.03528411942534603
CFH,0.013846112902598325,0.01989217621715427,0.02948520298383642,0.038050750196491144,0.09175866259667305,0.11663699580529666
COL4A5,0.11015470172394659,-0.0019801211555904147,-0.007378318774700718,0.04674597036002292,0.012002039972856635,0.03366066345283725
LTBP3,-0.042236886063066685,0.05876190220478221,-0.013279483046183066,-0.017635483249294422,-0.022519817815267705,-0.01851037784275131
GNB3,0.022892545364186247,-0.03189835763262777,0.008062289822410949,-0.029528130557443175,0.08696856160805809,0.07198877773994615
COL6A2,-0.014096750736444822,-0.042225195565621654,-0.004412398105096036,0.036289770261236524,0.04671339724004903,0.06252593986354006
GDF9,-0.05770058780474591,-0.008200943331535641,-0.025050695084816527,-0.01166322140900598,0.08028766766391372,0.048588598993564304
NCAM1,-0.05838461671163893,-0.0022239586149580813,0.029403592839172217,-0.002676292469886771,-0.02593087512865738,-0.07584058650127724
APOC2,0.05627449076204128,0.04599799333537353,0.0542544411970415,0.09808717500963143,0.11126287387965411,0.1059793691925711
BST2,-0.1606793921209133,0.049043201529722476,0.059949723891181125,0.04610081413174914,0.07831090245979026,0.07319735582190164
COL5A1,-0.01671639244072116,-0.04063675421854733,-0.038711879617088024,-0.018249508921907725,0.07098455429783677,0.0494627146118647
CALM3,-0.018350380628775084,-0.04193421222113203,0.05042477745024548,0.035287790064198445,0.0484600935897031,0.01050242923221591
THBS2,-0.08065997063430008,0.015556996007613056,-0.016900091574968894,0.060310575822007904,0.0007314645118952257,0.02809228891766943
SERPINE2,-0.07589505272447507,-0.04949866560656263,-0.022284657305810442,0.02056978842637181,-0.0049212652009170835,0.04028444196806479
EFNB2,-0.033572512289783835,-0.01332606329740313,0.014738721363155252,0.12397670935978554,0.08937497452219562,-0.0623367565580177
PROK1,,0.052590512121987315,-0.011847342199135469,,,
MMP9,-0.06286721105623959,-0.01691099238533466,-0.03961267744315089,0.03592535416961351,0.011788035364040533,0.024405805400625837
NPPA,0.07943416996947213,-0.019663912115085252,-0.04568423363603543,0.02154253901720998,0.06555574821281338,0.027589840644240974
APOB,,-0.017160592077269055,,,-0.033126406578490086,0.044278448353729724
C4B,,-0.01970749659819112,0.008315105547001374,,,0.051297569684221445
NTNG2,-0.02676544871172917,0.046909610451701104,-0.007527461903954783,0.15561376013463274,0.03100861884133442,0.010896503109810038
LAMA1,0.001564812834987358,-0.005572883210933785,-0.06968812506234993,-0.019555241653591533,0.036712077490180205,0.11564361510942935
UCN,-0.0354554420813595,-0.027423374041761674,0.005858412832103323,-0.12821957113757104,0.06539102510783328,0.0883632225403422
ARTN,,,-0.0024445343901477973,-0.05156103493992367,0.03527267377106966,-0.001486117082113219
PDGFD,-0.042586134567625084,0.040029332770005754,-0.013936061773176392,0.06890588894588397,0.08435249623000955,0.08257118937572841
EDN1,-0.006430511845779675,0.008297231648658539,0.004786337209328562,0.009684543623641783,0.050248569551895585,0.10025657922556552
ARPC5,0.024314289417748054,0.025931436105405797,0.018158122833212602,-0.06265089116162151,0.03223796039987263,0.06565005687305663
GSTO1,0.024719752375782195,0.0361555084373919,-0.029874437437240064,0.062410021196923085,-0.0400141070831784,0.10422986980072539
PROK2,,,,,,-0.014534411924905016
SYK,0.05449309885205461,0.022065945660528188,0.008170216341661084,0.027044490855755582,0.08063412021706044,0.059312543052861946
CD40LG,,,,,,-0.018006382607951406
ST6GAL1,-0.01206230549191363,-0.030530430400006178,0.034079078443262814,0.0023234893891204748,-0.045900616011371416,0.115491430507661
WNT3,0.027214669314363924,0.06402879442848351,-0.009431257192991776,-0.026358631002462947,-0.007726659637112124,0.04193159532870432
HSP90B1,-0.08963308143748126,-0.023752597717874642,0.004319208113541113,-0.03092229907493473,0.07384854936185821,-0.08774271503974408
ZP3,0.010233638396227006,0.017115683057887767,-0.03259029637863511,0.0013056549929133536,0.09657690211588744,0.06704065960199702
ANGPT4,,-0.024044637660913748,,,,
NRG2,0.004634904690116058,0.00262253140827007,-0.05746863278085732,0.009899406284786243,0.07476311577442493,0.09111655747317504
MELTF,0.10846752800636447,-0.013071807043337245,0.027425417144422762,0.059222138868604134,0.06651680434602567,0.0785430220930321
NLGN1,-0.04203479770849611,-0.0319422691779158,0.01575522002735686,-0.01647379721309322,0.0035954507139767827,0.0384836605193028
SLIT3,0.0973139812709956,-0.015907940664105235,-0.05146239619190104,0.022044219485846655,0.00986828939350639,0.09128372646752514
CCL8,,0.025591604207941467,-0.034894314523860624,0.0018616622790416507,-0.030988053063641947,0.03259564490074009
S100A4,0.07461179660484109,0.024099206782920272,0.0035570152665739176,0.041855687311574435,0.05961529132908405,0.0009137919324423412
TNFSF13B,-0.041202103420676095,0.051665076315761206,-0.0050118149236769724,-0.030890127597376683,0.028620024538752727,0.07991428682674444
HSPG2,-0.029904349511890096,0.0011207113581279404,0.033830655370401974,0.141964769779856,0.05753886767253612,0.10973447843716133
FAM3C,-0.1024065860431022,-0.013465068365177182,0.01260630859801734,-0.004726132362254338,0.07418024074337845,0.015777485050541964
FLT3LG,-0.05573599438374442,0.009936534349673728,-0.01673930316607831,0.05005920323571881,0.04058521699540499,0.07654736349785471
A2M,0.11134559975567064,0.12882519409945084,0.021904220924022635,0.15408723407744185,0.06106863193528536,0.11482598314893629
VCL,0.027833729922173065,0.06346467706311165,0.03175994498744688,0.03887435128429235,0.03318413609055059,0.006211008611704944
FGF2,-0.009889721261874623,0.006413904779925086,0.007298344211561514,-0.032590416487737944,0.03063686685495988,-0.023181782608636174
AGRP,0.12169513954474168,,-0.01942012129607699,0.0039427853647744605,0.17081103879668003,
CNTN3,,-0.01764964947558582,0.033812836049462024,0.029127496338537187,,
RNASE2,-0.0030051547394824947,0.04670825260745144,-0.00817759276752913,0.1742490242176018,0.07550620425175651,0.12012475499195596
ADM2,,-0.0184716116106826,-0.021174656452998937,-0.057410167734813077,,-0.032896386883815465
GAL,,-0.04298562990498186,-0.03691255890114851,0.02779318634765267,-0.037679050197055586,-0.015057723280690046
CXCL6,,,,,,-0.006119930665151216
PDGFC,-0.04269412143364392,0.0697214990934135,0.05342069952465531,0.10042164309491868,0.05844951436966126,-0.0186000481566873
COL8A2,0.05285785947605748,0.015337433980384887,-0.04142287207375296,0.05540940468196843,0.11246259686961829,0.10407211872657414
SPON2,-0.013288485535594953,0.04320103001898663,-0.03357580260247298,0.13788318770468305,0.045856856216671994,0.1478803825995555
LCN2,,,-0.013016623461313498,,,
SEMA3D,0.0053414024249538875,-0.043112658019151914,0.06507776369841624,-0.06830124538839742,-0.02131819843834428,
BMP6,,-0.016910993429351484,0.008958042699643686,,,0.04409649196197964
TIMP2,0.017592357711538907,0.02866202512960525,0.02665475759875538,-0.04070909700714315,0.01564884707455283,0.06498988984957957
EFNA1,0.010383444392162237,0.03321642253693347,-0.0027423706558498536,0.018684711295792616,0.030547654837408796,0.05898429238939373
S100A12,,,-0.030264711695841422,,,-0.04776669044824701
TFPI,-0.10487518580459923,0.03531885487227338,-0.02890888363498543,-0.010936769738845645,0.040630457484980426,0.08848714151820197
GPC3,-0.01347549645132034,-0.026627783542344397,-0.03803490639350747,-0.004333319580775905,0.017527390680168255,0.09484347282738505
NMU,0.0009441819715116073,,,-0.04755143607936999,-0.0317025512221862,-0.03425900286176308
SCGB3A2,,,,,,0.07545905336355974
LAMB3,-0.04297623891098679,0.025810436594227548,-0.030889467355531334,-0.02231736056560712,-0.026908185741458146,0.08134073391136377
LGALS9,0.06921976177719552,-0.06548972167124519,-0.007814980842763166,0.01963241764617368,0.019463905034101354,0.17434980052014584
VIM,-0.10140631690315631,0.019854537744358993,-0.04810325549499792,-0.05042277547392641,0.10011344702598328,0.1084731189107081
PLAU,0.08905377564094409,0.08042950103110513,-0.051117000910817056,-0.033107622499311415,0.06709760114872876,0.0961800997409291
TGFB3,-0.011082961052580232,0.009231900517546295,0.03886354485026058,0.03363117767033395,0.08214304268423583,0.07707998074110753
APLN,-0.1166129624118578,0.05835289092983399,0.012582671790936839,-0.0628260872524309,-0.019398504898230723,-0.00703222804110785
SHANK2,0.005662698124464768,-0.008991302169204499,-0.012145938394801534,,,-0.056078946295964084
LTF,,,0.019212449495929936,0.07846704289079799,-0.02325067311783811,-0.09364105132046445
PYY,,,,,,0.04222377030478674
PENK,0.10817542008078979,-0.031644777591519166,-0.03735780462187262,,,0.04146199308211494
CTF1,0.04014893277541042,0.020234045002125604,0.0704256195738155,0.08361327975038786,0.15336999068882048,0.11715327260206662
COL3A1,-0.048653227673653494,-0.0027690516251477532,-0.03078702578716821,0.04551166703853951,0.10252583809042619,0.05680679620304012
S100A10,0.1567470924686097,0.0437699203361039,-0.03727469813905442,-0.06707833956775412,0.052130309425487555,-0.14443563475999532
FGF13,-0.016740030306668135,0.026379668546462665,0.05790947922815717,,,0.015161443103038826
SEMA4A,-0.02873040906100986,-0.03312233496150541,0.04761801185534233,-0.0023549148452578555,0.03873401901515166,0.049686419853719896
EFNA4,-0.03627794417412331,0.008576297824144504,0.009700542378946303,0.042763648763228634,0.010795372261006405,0.06118653189472629
HSPA8,-0.0345925339909196,0.013306771944452608,-0.05014310885187319,0.08499107702087429,0.015208491265375386,0.007229882030481843
NPB,-0.006359790624323681,-0.01992370226336158,-0.02624405023465512,0.00677439489673812,0.034549787999057995,0.02716128906233817
ULBP1,,0.10460353439767539,-0.03226175666012166,0.0761049388002666,,0.01665345246478038
SEMA3E,0.10231783135858204,0.010072496807702554,-0.028999256503430652,-0.010418396828441276,-0.015313738516429861,-0.024794957496556278
ADAM9,-0.016977846042156006,-0.009785123420841356,-0.04827052047760762,0.07075703880271583,0.0252520815430358,-0.0037419240312862533
ASIP,0.012104039142310716,,-0.011420565759359026,-0.025714555021323714,0.03113259540740015,0.13697695917296443
IBSP,,,-0.013056380572486596,-0.027534320505857385,-0.042602018422005554,0.01454832951385238
FAT4,-0.01757247417947154,0.026781596575728584,0.0006389121802942943,-0.0014357437120236776,0.006328487822364897,-0.023540191137982027
MDK,0.08362207898029754,0.03602518296570151,0.0020114879591953405,0.025867542622110346,0.034468703342385755,0.06216993258562998
BMP5,,,0.013895948854170956,,,0.027804865660319387
CAMP,,-0.016910993429351484,0.057209168168651583,,,-0.019919662787991087
HSPA1A,-0.026396612125792477,0.025933084083060685,-0.04744838665203849,0.10393517638021252,0.05637426533921977,-0.033935860874919836
SOST,,,,-0.047488875166434213,,
SEMA3F,-0.045645390591158796,-0.014094805553329584,0.028361351440267597,0.04450172015756676,0.19363603803814056,0.15275284195947142
ARF6,0.06504209779032623,0.047549724220037067,0.008646157897286696,0.0697791867613634,-0.004332351742599533,-0.019032339197324895
IL6,-0.043116001714397646,-0.022365113267339788,0.05124450179843204,0.021638672611962548,,0.07138195588290724
CALM1,-0.06442297458572319,-0.07232261548764067,0.00032213885648663284,-0.004407500057666061,-0.07980247744533751,0.053288612334079576
VIP,,-0.029860789834650014,-0.040980749794477425,,,0.04869295941892121
NMB,0.013099605760941546,0.030476395936008236,0.04655445910069092,0.003643175017595151,0.08086835460781132,-0.037546191363078824
CCL26,0.022223176351529057,0.018662275754367415,-0.028014730394822468,-0.009850746178996015,0.0005716224653358244,0.07588886292898446
FBLN1,-0.014212138018255034,0.006645292133364924,0.0050524761885523475,0.0031591944272070767,0.04347576396199854,0.09282145661853188
SAA1,-0.030655353555982645,,0.040705755182685266,0.029617517174201063,0.1021456427321091,-0.0005794163632618286
MICB,-0.005485734478901249,0.04293212841365496,0.07100059474938718,0.11740431045985138,0.0017768277048794098,0.010344947060539874
MMP13,,,,-0.05438980817154722,-0.007075181385497059,0.011416530903799236
F13A1,-0.0014235214908249229,-0.024757405732460568,0.014905889996918671,,-0.04532762698803441,-0.03952477858347622
CXCL11,-0.051531729933352345,-0.014993632603653653,0.010068056524761457,-0.029520397883206755,,0.07427405207577684
COL5A2,-0.10084133082212811,0.060228058706858795,-0.041380616719232134,0.015116681728094038,0.11142078784191572,0.10157416475266498
EFNA5,-0.021916774632308445,-0.023373979013926762,0.03287528940681677,0.03091754200627013,-0.029638542069529636,0.08169573360150584
AREG,,0.00787656859257356,0.054726200309932936,,,0.08051709678240394
EDIL3,0.09222426874791362,0.045183270120386546,-0.0007217220338424622,0.08315511607973174,-0.12271993628008211,0.08202436297693406
CD86,0.10344814545135823,0.03584630527865776,0.0017651894796693367,-0.061056470927215015,0.07951530708399371,0.03951906945808961
WNT9B,,,-0.02381380039226793,,,
HRAS,0.010622739480859763,-0.004720427743511305,0.0033320855361895696,-0.06304386125610549,0.05468274301133942,0.06262656213389647
C1QTNF5,-0.048688864292065794,,,0.06480850763749141,0.10229595041789111,0.008810206162654684
RLN1,0.009648092827138122,,,,,-0.010340879992521876
COL4A1,-0.012274297612393827,-0.02718882965678625,0.010023026635524632,0.13444364637023015,0.09015351614628359,0.05545625183636683
CCL3,0.07035204012297393,0.00700630199603563,-0.004038954147232064,0.06341167053512563,-0.026516448006829552,0.13405528397415395
BGN,-0.08146535315144536,-0.016737690552869194,-0.06517423911149299,0.09424982723417206,0.07274135011508298,0.060537806134796784
RETN,,0.04154649217992443,-0.019606448465074183,0.032919240020109916,,0.03146096710009211
S100A9,0.04907149725155991,0.014453917622858546,-0.06015824606635804,-0.05020593832283105,0.0356620335190464,-0.11671393892958772
HCRT,-0.013178361066728494,-0.028542037173299856,-3.957082572018892e-05,-0.025399389703661467,0.03687448705370984,0.07809713130600614
