,MGH258,UKF259,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
COL6A3,0.008315048640703157,-0.036582444922880306,-0.015985862342862756,0.06231764909007848,0.022002208342170093,0.041757236230460175,-0.009640867719924822,-0.029939666644859156
FN1,0.01849933721533225,0.031662995941072074,0.018507722126789472,0.10438313534076031,0.10708947726692938,0.09323878380760067,-0.0325775394828323,0.07604736081252458
MIF,-0.021172368576616713,0.08083949194367097,0.018041852314853623,0.1007593339910997,-0.05034026385145337,0.10678764336246396,0.08009609424833232,0.12222449609970581
JAG1,0.027822463759869367,0.053476780552256964,0.0663991860456193,-0.08969758038535468,0.08178619973822544,-0.05570061596625096,0.021761886958034583,0.017073439269263236
NID2,0.002361717999198887,-0.03542529801768018,-0.03805483555812273,0.06272331095321898,0.05700322979837901,0.025184877385692268,0.006571766802230444,-0.047104041685281386
EFNB1,0.028117591059168917,-0.023396927010980232,0.023275702949650083,-0.09346910570933367,0.01405845708379558,0.036129701787501474,0.04400878415897187,0.028133829907415506
COL4A2,-0.027942706240889573,-0.057788005774917,-0.04173312323187714,0.08491559461405475,0.03670397910042216,0.020761656791190988,-0.02369016520644506,-0.1257534414611704
SPP1,-0.030845785045529952,0.08062457006754904,0.018265696155821,0.013660926454914556,0.021490246016111658,0.022245559096865434,-0.01598897222477658,0.06405806676285233
PODXL2,0.007841564778124204,-0.02769107392928598,-0.0071145784849438905,-0.019594774196502622,-0.0388318917308491,-0.0489194413348992,0.04431873833210636,-0.0084871083775435
FGF9,-0.018679889729507647,-0.03391582194026674,-0.031917307693391336,,,-0.00508259482711978,-0.026315607875449964,0.010168153907010483
ITIH2,0.02982150739497389,-0.016549416848670267,0.06201850105405824,-0.010290335444850916,-0.03909254531357493,-0.04161902235903576,-0.019113566017415887,-0.05909696010133652
ADAM10,0.0323704553612169,-0.04117370543206311,0.020209507243545553,-0.07848894594197194,0.03194370596296291,-0.004157285827481301,-0.05086661705520375,-0.12845977156380614
CFH,0.047521070720985416,0.004291606628417027,-0.01615128573722192,0.08422038513915521,0.056143144515502404,0.01278658467761179,0.003108180195397274,-0.055126748577390465
COL4A5,-0.0588485605102196,-0.059635487173070816,-0.0025293076620887525,0.07805345956931686,-0.029647770001424562,-0.025203204907718418,0.007539643457520792,-0.05215928102993913
LTBP3,-0.002198661985390997,0.02103889107678063,0.05700265589991772,-0.06187359433456891,-0.03943865438671549,0.0176000374930487,0.013420832139877298,-0.030116903088779998
GNB3,0.004450760170436476,0.05823521370717721,0.049035569059418554,0.10109944500089002,0.005644094711872214,0.05094455425748515,0.0012262091528770919,-0.000841398397579674
COL6A2,-0.014050575288235018,0.01386124694895967,-0.02366773548061047,0.17511039604604844,0.010956682257692174,0.07610829247721855,-0.008521497046787202,-0.12021010162668926
PLG,,,0.042269573039068566,,,,,
GDF9,0.07299150175342245,0.08548262423375273,-0.003126287739811445,0.050763135376087176,-0.030789420118797744,0.030112599525726817,-0.0012267292750345032,0.0863100534054244
NCAM1,0.06018503850698677,-0.034666740196009446,0.020503404455097598,0.0497079870361082,0.005309221256603813,-0.05804771105216166,-0.005220651255540572,-0.06200083614108647
APOC2,0.016771684168421917,-0.06013566361101728,0.009137112439612348,-0.006253759484644292,0.16214962264491262,-0.013856246233505525,0.1261361852976991,-0.02639599049126656
BST2,0.04202144713878908,-0.05422470988603057,-0.011224333074959547,-0.09557899979923658,0.07645823072742537,-0.06627656841669051,-0.026796794570773053,0.006796932038596014
COL5A1,0.01726014882157965,-0.03712339470375674,0.09025294932217617,0.0420943734511848,-0.023448403966320856,0.0646765424344898,-0.03465557397575985,0.07421981172162877
CALM3,0.019091795968987954,-0.0059750731599662495,-0.08100204802927202,0.04926158849359006,0.11282825550598446,-0.050089129674081974,-0.007607308523122807,-0.1345015434124387
THBS2,0.0790844856667347,-0.008034819373816726,0.02871964528715896,0.03200365975094423,-0.07984897592375495,0.07015878827019778,-0.00914144979946605,-0.06649959719761626
SERPINE2,0.008164843599057952,0.01251788600011538,0.03725229358727997,0.08122957096272189,-0.008617564199359563,0.008022526453770796,0.013110795500424748,0.06553420032998432
EFNB2,0.0012684224244354136,-0.02525980101936624,-0.007577438711615534,-0.012842417619107966,0.051838268178537455,-0.026401502561001825,0.012823966797129773,0.011784453726832742
PROK1,,0.04037085798434322,,,,-0.0144670234791748,,-0.023177358846927162
MMP9,-0.012419645191386303,-0.05709008211981927,-0.05787608130539523,0.052299780930196285,-0.018753831738643763,0.10342701105435421,-0.011379265972063419,0.06411424888590145
DMP1,,,,,,,,-0.019663688181226845
NPPA,0.00021953012949046756,-0.02768177864514933,-0.04571438016306311,-0.018391832941627526,-0.02464452836360963,0.0006973298558630409,0.0634011577700726,-0.048552436560527865
APOB,,,,,-0.025070457911540993,,-0.015270906186241124,-0.02317735848301858
C4B,,-0.021131302428076548,0.04001030740313884,,,,-0.016909904894012447,
NTNG2,-0.04372499948271801,0.018603759287325113,0.020959929485336006,0.06117540232886437,0.09379828285489612,0.0700406378166994,0.027544640692591115,-0.06688772768942201
LAMA1,0.03775098226968204,-0.05107894050653351,-0.028468234887462408,-0.08012603228988223,0.05359966334456148,0.01498029847698869,0.04407299537610772,-0.0021598338115615427
UCN,0.05584507470571159,0.031011538138237593,0.11921383941485644,0.049133539510327506,-0.05994755093142544,-0.03680614802115826,0.02453877982716576,0.005313585799834659
ARTN,,-0.007441473642679311,-0.01709084579511302,0.07471034715569949,0.0694217806951019,-0.027228624653837255,-0.03880571981917196,0.028645031781375042
PDGFD,0.06019944920558767,0.01560124848717025,0.03369449682799107,0.029385171113075988,0.06988356154093571,-0.05230894329501159,0.001980901552569754,-0.06632416020126969
EDN1,0.01613823243715704,-0.021958789107230866,0.06109866224578321,0.014093993792557881,0.01465836332606316,-0.011798433640738343,0.036810471816767075,-0.04527383841339681
ARPC5,0.012855166653938632,-0.0064677691823555,0.03368178387343487,-0.015836578271320217,0.06911801230224283,0.041507614595829266,0.004267000642041525,-0.023893538763161377
GSTO1,0.014179763060844263,0.004729063878895505,-0.042259980774603724,0.019374954630243614,0.0353152057350698,0.008771625993474773,-0.04281510209789447,0.07603085779491478
PROK2,,,,,,-0.012570712331884365,-0.013923513325423485,
SYK,0.000853422242426741,-0.01824164629888642,-0.004818177110292967,-0.01947065535680369,0.08560193212295701,0.008784293617226624,0.08675371931665736,0.026204679684015183
CD40LG,,,,,,,-0.016514452193351056,
ST6GAL1,0.02712220279995192,-0.027146182413650365,-0.01876994560876574,0.03329341528654122,-0.03761858732426431,-0.11516892984364438,0.02408120096235679,-0.038106740449417746
WNT3,0.06039525937956956,-0.0014813408526996614,-0.03766092108659662,-0.009749632821035938,0.23668276468051982,-0.0013668282806053877,-0.012969005418017201,-0.061178212150531985
HSP90B1,0.00052013996983662,0.014683552908945133,0.1260099903193681,0.03448720711369233,0.0009508117317680917,0.07335145974619418,0.012150197371507776,0.125999712848653
ZP3,-0.003668790575174833,0.06436105166960514,0.026992742347781717,0.012389669284623985,0.04237266598528076,0.07175048660334819,0.03855122471670793,-0.04478224977010813
NRG2,-0.0340470343018007,-0.0019574893079093306,-0.01413615688118813,-0.0421732575856165,0.023249942155261695,0.02162722188217833,0.045212116681934214,-0.03280097651161313
MELTF,0.02921626494200103,0.010571334769674076,-0.037764327708810906,-0.06115605095321258,0.08098702127987462,0.030916804138004458,-0.003104300988043016,-0.02310155048717287
NLGN1,0.038774466314537945,0.0043486848296726425,-0.0006996161832819005,0.004798176679193675,-0.047209263582907404,-0.07492032869122729,-0.005715804959674075,-0.032933761635541535
SLIT3,-0.02374815732242848,0.07409746654897531,0.002111353293016145,0.05826793326936611,-0.02748676519382102,-0.002158586972411426,-0.008956858310782667,-0.04227494969666641
CCL8,,0.00027456773971388355,-0.015946955253294228,0.03873608858052367,-0.02345212657617647,-0.035894532820443616,0.009868119990559185,0.07580310503189665
S100A4,0.033090811800136184,-0.015093371614061091,0.035008341114675635,-0.06184796485231525,-0.022237987368543058,0.009851952237770412,0.061116011451613106,0.035343766434270195
TNFSF13B,-0.05718921642357784,0.018003333031354193,0.007722027665942719,0.006681407500710835,0.005017965480184195,-0.06310217807764736,0.03300603246017678,-0.005866479187532611
HSPG2,0.017582303128268903,-0.039163214669385014,0.028418083413884524,0.07724543535894432,0.039217527513129236,0.025348026700790345,-0.010783088076603642,-0.0712074625542592
FAM3C,0.09797787251649986,0.007088020151415567,0.023805311918425033,-0.1005220517238414,0.008224243373299278,-0.03089902082453813,0.0029462684186755185,-0.09233900064238655
FLT3LG,0.039215076149622705,-0.027243355942058716,0.0914218856373598,0.003920675148417795,-0.009746552014672187,0.044007681927253475,0.05148785967860597,-0.0531193717103873
A2M,0.026322668419295897,-0.06845893309599115,-0.04783662954162588,0.02859216457170097,0.048613994692624445,0.024557535469724192,-0.02643445916565977,-0.0028131826053507843
VCL,-0.053193298296911364,0.0014020557624818014,0.008665047314296886,0.025118069355124884,0.010322324497674075,-0.013800372403172233,-0.02996290324045023,-0.0015295032286405503
FGF2,-0.05245156991388091,-0.017293459908408006,0.0963855447544002,0.04373353790200359,0.11157168898497102,0.006918525212070594,0.0602176213475963,0.054250620448330435
AGRP,-0.015602697317677683,0.07847295985828837,,0.008683647392449282,0.014596231409647819,-0.014905256325552979,,-0.017299394867367514
CNTN3,,-0.009698813621282228,-0.036546782408955744,0.01199945957251232,,-0.055927482287904534,,0.02836993250410952
RNASE2,-0.01611247429913794,-0.001782741611767432,0.018018619886573717,0.01085051915605852,0.03354093906355319,-0.029236434748773903,0.049703965034607424,0.0013556895942343676
ADM2,,0.040596064590742484,,0.04215748857082831,,,-0.01569569752669322,-0.01851643812949181
GAL,,0.04015410365378344,-0.022562756536181644,-0.004575696766047979,0.0005734409473861067,0.060395388607794996,-0.015484674486465564,0.0029620464166260434
IL36B,,,,,,,,0.26593352384703806
CXCL6,,,,,,0.054241217421262505,-0.01291150940824017,-0.04788882993929949
PDGFC,0.06593064836028147,-0.010912401130295296,0.03466560439048978,-0.013088142778035394,0.03084868071152165,0.024143766055550585,0.0016618497224657686,0.029929480204503547
COL8A2,0.03166953848398091,0.05381614588919824,-0.008033493904767803,-0.02581403872628697,0.011812966413698934,0.10608537564559879,0.04117095644302294,0.029046532781973538
SPON2,-0.04225526503255022,-0.02051688168604769,-0.022009184054737507,0.07144318424159034,-0.03748793964294654,0.03814261132658719,0.02496910834686434,-0.037566526897206014
LCN2,,-0.01860450298731978,,,,0.04244655937680802,,
SEMA3D,-0.021528101806462974,-0.009964631022555459,-0.01727454367871214,0.18460484786019138,-0.029991923490805348,,,-0.0342687051994374
BMP6,,-0.013251534195643939,,,,-0.026332476248114793,-0.03235124208322197,-0.018982982943892536
TIMP2,0.04061913615732728,-0.029312938287572605,-0.06919157668780092,-0.0002717496960526241,-0.039402385139987534,0.07115428206912405,-0.025004271030447597,-0.13272311707690712
EFNA1,0.07380087377662706,-0.023832189816116258,0.014617033076811189,0.11079637881112737,0.03765055718396755,0.01889001021685831,0.012479011654548013,-0.010688749444909452
S100A12,,-0.015281707545407088,,,,0.09471363001321534,-0.017104424734982037,-0.01626496747335295
TFPI,0.05613334691814228,-0.02933672588280426,0.04564274505647193,-0.055950330421829744,0.059638233469141974,0.05311053514683345,0.019376734549628127,-0.06615602826459657
GPC3,-0.022057887187589394,-0.019205149610012035,,-0.037970875328913925,0.039509966725782115,-0.007007914503774791,0.019717892226288954,-0.012376453361601364
NMU,-0.013383080786177675,,-0.01212286439717214,-0.07978990696176948,0.04970917264519895,-0.03418844348912102,-0.029556342370493635,-0.014200667229292505
SCGB3A2,,,0.004509592238754917,,,-0.018053322745781662,-0.02469055225408407,-0.01898299993586662
LAMB3,-0.013843041378090889,0.015333954241303738,-0.02567750018550576,-0.03109247719311035,-0.012812372730433718,0.053223734498723134,0.03727355864952065,0.010192148452175863
LGALS9,-0.003053086331125869,-0.014550380419494144,0.014162564847039667,-0.025121635679921046,-0.0029746249702865403,-0.05866193418620472,0.008983415566941592,-0.00832723955679135
VIM,0.06257104226436472,0.1294155985197934,0.10048856614261,0.14731264888189585,0.014141091029257516,0.09754628886900889,0.07888444102956099,0.03722673596880349
PLAU,-0.0059644980631814665,0.0370983561693834,0.03407750277188274,0.030087077400009297,-0.013975920316158819,-0.04239216213476703,0.011880812957577255,-0.09917910777421918
TGFB3,-0.0007467992181944029,-0.028554216996153518,0.02642152683706323,0.08870644555081841,0.024511166059825156,-0.039263691332228075,0.017413836201078427,-0.0038020577448693946
APLN,0.04910709426018272,0.0041995340952491,0.1183464767846909,0.06226317165593481,-0.0029863820581107234,0.0971193918666703,-0.004834881589487502,0.0018615331724410264
SHANK2,-0.018475893219029857,-0.024092898511025997,0.011552748479015646,,,-0.014642583351936073,0.02878148639932806,0.0016177177399440408
LTF,,-0.057385092657062806,-0.038658017474049504,-0.04828857545538247,-0.044302976274312886,0.028665245968276885,-0.0008900067052070003,0.012731403530264805
PYY,,,-0.014288002103660824,,,-0.021079033047428145,-0.025917461122734926,-0.017299399140862235
PENK,0.10129490145452287,-0.05267379331203671,-0.025535758585490963,,,,-0.018592690033613312,-0.050028461205440605
CTF1,0.0009256683124164726,-0.02512377491063258,-0.013356111162745769,0.12362193485893312,0.028624428619493363,0.01828873936506379,0.07430328924667103,-0.02822115177924764
COL3A1,-0.018242440399303894,-0.02439567649363115,0.03183442749647873,0.09216222284308576,0.0764308701374187,0.0023984609627242487,-0.036233696780784155,-0.10169614631248126
S100A10,3.40724077575682e-05,0.10288245685926202,0.021835047714328204,0.14574212034722359,0.025339984139145736,0.09209705572510804,0.03084226043132678,0.13889676228592673
FGF13,-0.023911418811567255,0.06249211460821692,-0.05142282581601339,,,0.030599133634985985,-0.025649130652993735,-0.015907061227909323
SEMA4A,-0.026254893944757385,0.027898091637462742,-0.026942439602424914,0.10191923754975023,0.07232043856415048,0.036211995912117455,0.096929859194091,-0.01103320521715828
EFNA4,0.08647121152928336,-0.027725161482407282,0.07862629384883357,0.012397203633747095,-0.011699198226091377,0.043154312645032736,-0.01416401539096893,0.0206434210892613
HSPA8,-0.02940257599305583,0.027948467510863256,-0.04939949401167511,-0.15834740741628608,-0.00813312513280673,-0.007911148693864164,0.006996120951083748,0.0742029152081609
NPB,-0.034653616505352175,0.030380251221350334,0.03155055053497075,-0.05538773435997736,-0.018929958121092483,-0.017633957354340018,0.09358216294901937,0.01496022804864449
ULBP1,,0.040418847504534006,-0.015946954872641576,0.10932168188490723,,0.14098125781659276,0.022222842909029403,0.10208774261752354
SEMA3E,-0.03914669793029235,-0.02152340174492787,-0.030839375551591146,0.04333396520155883,-0.0519604974311028,-0.028444489704299077,0.004858148677914054,-0.030868997633253892
FGF3,,,,,,-0.029373702912983107,,
ADAM9,-0.01157546103975112,-0.028104072357540297,0.0057559548042010735,-0.006087994987135262,0.08081519977360657,0.05059258725126217,0.013151768542443536,-0.07261544829226022
ASIP,-0.002988090606640182,-0.012206968617791539,-0.02047308968320325,-0.01737634703648379,0.01776926964756086,0.03465708832661335,0.0075040222166898925,-0.027654590402607645
IBSP,,-0.030018687542506226,-0.03606594072311832,0.0637235861223422,0.044845070895389416,-0.05107248294032482,0.019706539390635377,0.027337645920042165
FAT4,0.04776385609342892,0.00872256837734768,-0.03039953636308299,-0.04506276386399031,-0.038216760923155374,-0.04949232529401099,0.04832739301031557,0.005412853719845519
MDK,-0.02432832358467348,-0.016092430546489112,0.03853644352204548,0.030129475434690495,0.008038419182064842,0.03129358419445694,0.034128872811558304,-0.07107020357248144
BMP5,,0.20046941722197784,,,,-0.03886881886765892,0.014676845753569341,-0.030787387387892193
CAMP,,0.02604211719420607,,,,-0.031282368152194664,-0.020312022359497018,-0.023748947851862448
HSPA1A,-0.03690565744013606,0.06864041117672882,0.007007297469535236,0.11696994627670815,0.10300715029964246,0.06176201649273572,0.04295911482635013,0.10573292625700643
SOST,,,0.08320283692070791,0.13963184208017418,,,,
SEMA3F,-0.0024137066605693356,-0.02592713511440304,-0.01570203366456086,0.0003836862724844801,0.018273210779442384,-0.03295880860597738,0.05654585698935687,-0.08115341329116199
ARF6,0.009892885531231497,0.023644700612553176,0.02820862925567777,-0.05252194741535523,-0.005041105053758641,0.03549675006929777,0.015227542840515633,0.10342750312242706
IL6,-0.02116837388484521,0.030391485154459056,0.11174725489795555,-0.021567874072826582,,0.03990911820477647,-0.030325183377612926,0.024055535883246448
CALM1,0.05108095960390423,-0.05690677369019864,-0.11377782997702915,-0.0464655561864831,0.05370228950603259,-0.10076544198298254,0.01292227628041788,-0.08365742727394672
VIP,,-0.0063462521468250245,-0.029954403000526656,,,,-0.02144112007563673,-0.04877243897213535
NMB,0.04933612286815463,0.0055385259883078105,-0.00037104387785981787,0.19759203126639419,0.08581156221139455,-0.0006421967061008153,0.04237073322669352,0.003927584336819201
CCL26,-0.0048495721114192964,0.01002754650858747,-0.02256276193800039,0.004558135096824448,0.05587045201207601,0.07710410436967262,-0.020721179482001636,0.05316434371418629
FBLN1,-0.002842054189332891,-0.049236841266787665,-0.010199971967143779,-0.02528168416306982,0.09994189064890466,0.017333832812783747,0.008105895795081012,-0.07820243197988981
SAA1,-0.017638267096195658,-0.013311396706291575,,-0.044829857043671,0.021398901612403355,0.06471215624402055,-0.056233554605101294,0.05807075805740079
MICB,0.0012060456551502667,0.014288080908979341,-0.03606594711983658,0.04361318418315724,0.07998521070879223,0.007718340858538326,-0.028273464976177574,0.0008183230505011662
MMP13,,,-0.013616355640322634,0.07482589654752965,-0.02277584436786219,,-0.01859268217888441,
F13A1,0.052276648156973755,-0.03499038817926917,0.01784585229684101,,-0.03430448642055347,0.005394405925054064,0.02923004136958025,0.05028044943183557
CXCL11,0.03244520575269473,-0.009423706957772011,-0.016717751958715464,-0.030931124634279432,,,-0.030290088236683065,-0.036975069317448456
COL5A2,-0.014198011782400224,-0.01867809771122378,-0.01977475879982972,-0.10538723662989484,0.03916777515100481,0.02461217804165136,-0.013962040147283715,-0.10914386459283124
EFNA5,-0.050804861504412026,0.018460635421993075,0.05184426886332732,0.03875068890678703,-0.02243080062888754,0.04161849654371977,0.02179982772513513,-0.03848808316617284
AREG,,-0.030393615345033254,,,,-0.04809732550742433,0.01845942964136359,-0.011337649611830102
EDIL3,-0.025479410002325332,-0.008556189173695185,-0.04135652586785614,-0.01742704980937265,-0.060062623680981655,-0.02926559761933364,-0.01059023734152485,-0.043856225745842754
CD86,0.0361335343333284,-0.05206009205121428,0.05457109609120116,-0.00872503362367465,0.05599014062506091,0.024290438418297568,0.07150554040930705,0.056403842472133696
WNT9B,,-0.012024417638491616,,,,,,
HRAS,0.01611269442541274,0.014160394154889198,-0.0023395208055900616,-0.0660973245541351,-0.0040492129985893206,0.01574490244463876,0.05631251934296283,-0.0627720534103227
C1QTNF5,0.083323314522644,,,-0.03898392707782533,0.16298899025906083,0.03534885337114352,-0.0019013066223135472,-0.05222156266885528
RLN1,-0.016075854444537713,,,,,0.03826275949808102,-0.014611939568324588,
COL4A1,-0.012139322775510131,-0.021907033736281823,-0.025434135538896903,0.0724560418042245,0.10271407720925438,0.014621405968621787,-0.021042480102819148,-0.1406517112694808
CCL3,0.0017253093990647586,-0.04015318824151333,0.014175196889311337,-0.07379352778386034,0.05926991548068285,0.021221333142596582,0.016720555888133704,0.00033949173839214564
BGN,0.033558319994013805,-0.049343030844078095,-0.030285368300302203,0.016481818505877793,-0.004269465765984254,0.02970304006510219,-0.011066235744173638,-0.0949031097146022
RETN,,0.0232392859577397,,-0.04441937878534216,,-0.026719584417648032,0.007374837858503094,0.020210953985181582
S100A9,-0.06673471703116032,0.01100674515105665,0.006333324946674976,0.050742129029253985,0.06031734205394039,0.004691637118816734,-0.09221408882094125,0.0852145713687967
HCRT,-0.03040119585515573,0.016072123633317035,-0.025917851491169097,-0.024299461618751312,-0.004753374561497845,-0.02345731270914215,0.019727060906581294,0.023209690637265877
FADD,-0.057826483609655935,-0.03245346096755661,0.009543809860055538,0.017019287041287877,-0.0329565608791771,0.03325528165596737,0.020204059489512042,-0.005783248823038469
ACTR2,-0.013869258963687181,-0.026112186367668263,-0.0038965001107798387,-0.005385056921219813,0.02376080876539977,0.03335264984741351,-0.05147456605439096,-0.015169983737097187
BMP2,-0.02591800021897287,0.017776539187562727,-0.00018934222502161495,-0.0007221980393708938,0.01344821077872496,0.009843232541072024,0.03376549606862983,0.14361454710306254
PDYN,,0.04855145130037341,-0.030399532966575226,,,0.01391317739868862,,-0.03401489431040093
CD55,0.0388565036131367,0.041286654912222165,0.014346335377596685,0.112122363940961,0.06421574768308938,-0.03548854028874282,-0.020079504078434313,-0.052765812981234235
OSTN,,-0.024864075099520065,,,,,,-0.020518110367244977
PDX1,,,,,,-0.02432057895656401,,
CD6,-0.026254894559352114,-0.024579827414266495,-0.017991765631725665,-0.010693809618176566,0.05049973386454666,0.00411602970360254,-0.023471309766476375,0.04768037485863524
IL16,0.019670593969587785,0.020857287658331867,0.04631694757215672,-0.09583980268195329,0.11249844297016541,-0.018251091076229038,0.03351555341105383,-0.012828539593964548
LAMA5,0.04968937033513412,-0.03861183112861299,0.09203680245248853,0.0585712225134171,-0.004962973316844458,0.08570689173892627,0.054642329310086495,-0.06062926617820687
RGMB,0.04169561531459385,-0.03742453686164461,-0.030792101102155616,0.09281998910937383,-0.05692766866686945,-0.02507657907836412,0.0042662149161743525,0.0027722129910983133
INSL5,0.014009046365984587,0.007414879110425528,,0.06522777219345154,0.08662793483280559,,0.00816985145902369,
IL12A,-0.03061691821104173,0.06215279249867632,-0.024491585876939444,-0.002190966876643754,,-0.009385362845475318,0.022786238795864954,0.003481331150534623
S100A8,-0.04152604495678363,-0.02260811511758591,0.029074596804325305,-0.05229504726679328,0.0038021087581852297,-0.04301492270447434,-0.07060056218710369,0.03339209619185579
TAC3,,-0.02560892164377732,-0.03888408981673492,,,0.01767155049790884,-0.002735126073249545,-0.05257499849709163
TAC4,,0.03915153538277846,,0.10456977791548734,0.021751155596271377,,,
MFAP5,0.050128681821757747,,,0.06578086329707226,0.04004235649478973,-0.05078202276728474,-0.041577432551588335,0.09121988525481671
CXCL16,0.014993505018913712,0.02310896171356614,-0.011737341250301502,0.12180827466194116,-0.016051584779575728,-0.010316363317800314,-0.038834737295495636,0.03446618872222573
AGRN,0.057990076356450086,-0.0646956694630059,-0.04225812758405035,0.11819468340496658,0.037286368479630495,-0.05121059312567459,0.02056563871360131,-0.0961761280020436
COL4A6,-0.021528106842905403,0.0007958112153324085,0.03166085897573736,0.006269061012926189,-0.05425167230746053,0.004628661649560276,0.0505285382734346,-0.005406198269668209
FST,,-0.02687035703864443,,0.09503873338519415,-0.03078941939918938,0.006668950329566569,0.01698725520709331,0.08291043944210578
MEGF10,-0.06211323087601892,-0.060101731004660305,0.002985249914246797,0.08793374766552449,0.00398425177460183,0.03115716278579191,0.050277189381267046,-0.013133749294616776
C1QB,-0.020805070023512187,-0.08147250219831598,-0.025847957416886308,-0.014858212754208806,0.051690465090595945,-0.11491069136198134,0.044217599703931694,-0.12560127198178497
HLA-B,0.0050078070692626975,-0.0522494981289972,0.02427629229289586,0.12035737362466385,0.031041764743755047,0.13545580018376355,-0.018165009204887166,-0.07172684804045791
PDGFA,-0.010449356264921616,-0.03142268811878409,-0.01957099059083674,0.013175855809031575,0.05376140403615667,0.05783077647588567,-0.012485682929418741,-0.06495008451821141
LAMA3,,-0.023013267368738273,0.08811176323020346,-0.053340559258561175,0.007922817044676978,,0.21672736479315233,-0.027458690589238492
DKK1,-0.016075858450218656,,,0.028708659827308868,0.04685600092470023,0.03857445261991355,0.045015504454090256,0.0014559388465123816
INHBA,0.07217541617520067,0.01660667239642347,0.006003716944440028,0.016534558354470326,0.02397841512800757,0.08071388048043023,0.01898545221230178,0.004167037489786927
LEP,,,,,,,-0.014834673139526057,
IL7,-0.023911416481879975,-0.019904131355127853,0.021474571789398496,0.07476910382439028,-0.027191169659367704,-0.015269703976774117,0.0025127651109627114,-0.0458648793020158
FABP5,0.018738767557857992,0.013538117921133772,0.0699718253615881,-0.016491134934800252,0.013780166557609008,-0.033031567683267,-0.01168583954562334,-0.013498856220743255
CCL4,0.028613770907261502,-0.02011473751828623,0.014853675595043993,-0.11344992711362527,-0.06939995212210547,-0.014490232956986057,0.013996908993864217,-0.004444925919278923
FBN1,0.09368657579489173,0.019188238604507125,-0.02252083395267748,0.04613777474362325,-0.015824270979087326,-0.031682246222837766,-0.010523370904244551,-0.020981255752514485
TCTN1,0.027955477171008172,0.01810724014538586,0.02251675560638453,-0.005995074797621219,-0.016370801687741958,0.04661981927030076,-0.02189886808746547,-0.03142255966589041
NCR3LG1,-0.019081878259821168,,,,,-0.025676590440131524,,-0.02138196039477469
BMP7,-0.032193846963166205,-0.01120180031656045,0.07253937276940786,0.05017227164800302,-0.055998705378885676,0.06854065415500397,0.009166772435027963,-0.07442260223787318
NLGN2,0.057409579351656456,-0.0009061799529999051,0.021883982332071762,0.06723655121526897,0.09617344238236021,-0.02611363601960412,0.002043755229716724,-0.06950149091706104
CCL25,-0.015602695257848662,-0.006180107996873413,0.044842918570337516,,,0.06254578804328634,-0.022968041733968544,-0.02199494926984568
NPNT,-0.042734951818585075,0.013203351396521375,0.04248348532600963,0.014471862755684019,0.02566973583258643,-0.03205503413012128,-0.009454883303662587,-0.027132307536430807
KITLG,0.006186376975940881,-0.0015521715196693182,-0.03745597203148208,0.06277667627595862,0.07337940817974221,0.02135531694687211,0.00775703348469179,-0.030565344932994096
MADCAM1,-0.016075858450218656,0.08156316960650127,0.08372029820947394,0.08945696457547184,-0.039739818056253505,-0.019450585272576044,-0.004824553134293876,0.03776896263741925
F12,-0.03255692140086469,0.04425193514805223,-0.009917855208258906,-0.08139705854437908,0.06718027815380347,0.03485621370756539,0.08637475266798054,-0.05284172995695659
S100B,0.0031940547242641833,-0.11414969202321097,-0.13328753961255482,-0.07285100698196809,0.07343421316460885,-0.05921010422754273,0.042711653826116025,-0.13613576055588805
IL27,,-0.0027500720988895113,,,,,0.036924756860176836,-0.018279057665600083
CD99,-0.007408220455822512,-0.005565582578930063,-0.0015655313417724276,0.11182686815224314,0.02275569746726115,0.024221502595739543,-0.006249118503974394,-0.022692621628900417
PDGFB,0.02958775458483065,-0.04779546170362025,0.030851832120261217,0.04932595441985609,-0.04466070012395675,0.11182681781573907,0.03335858241339914,-0.038687987433650796
CLEC2D,0.015015144287201987,0.004401602267107065,0.061980140456673084,0.023931809426747157,-0.0030831306283122216,0.0624691355289993,0.08733089556102877,-0.016340168886861083
F8,0.015896072133603684,0.007800811941156847,0.06095485365572864,0.09271328882620324,0.04287683499632366,-0.010089824186220774,-0.032552204029318944,-0.04242719624618757
C3,-0.04060008018752555,-0.08610880663458434,-0.03628003984486743,-0.012446990550745713,0.06999458376777158,-0.03504901250648811,-0.007681612432095026,-0.036794369658121
DLK2,,-0.018482244132173357,-0.023406686265258957,-0.017544890320746066,-0.026897253013344783,0.049623860984971215,-0.01651444213942338,0.012225931728272913
TSLP,-0.015840932684510468,0.0205466656209256,0.01344468023544963,,,0.009609653136223894,0.038277469438233014,0.1656299951231627
OSM,0.04774873415374846,0.01678385303889778,0.017635311172210344,-0.061055139245774485,-0.04106042090042061,0.049398585684325744,0.03341310287263018,4.8488756497290355e-05
PRND,-0.01607585644737781,,,0.13595526902942057,0.013748956762156364,,-0.019297142253055326,
SLPI,-0.01469027561391108,0.10123165443126411,-0.012054445976352985,-0.0744816952538422,0.032906764055947765,0.08379419977654094,0.028322038225421016,0.08725200123382809
AFDN,0.04121573095505054,-0.02319131388051191,0.08929459475156518,0.035707404783251816,-0.05963405729869585,0.0009902309145636173,0.01690027843634785,0.0869046273086147
KISS1,,-0.019323238963695026,-0.017274549719296806,,,-0.0024403145927296066,,
