,MGH258,UKF255,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CD59,-0.013174470836718192,0.0410123327062877,0.01960717573253083,0.004238981055602612,0.026090397304213177,-0.07590948927093776,-0.0868831462951836,0.013323927632862623,0.09607980474026508
COL9A2,0.02354100033198216,0.04776050773524288,0.032174094505855434,-0.045764337066198695,-0.023958107641704956,0.016641933655409922,0.06856289824982784,0.021869878486397112,0.024075983346901118
DLL3,-0.04690920502952585,0.006951402751419439,-0.010348427262944422,0.09493266055772027,-0.008793082851849241,0.07743539916564114,0.13549854600829142,0.035705653612847985,-0.045276608193164564
FGF5,,,0.037960489483972105,,,,,,0.017018104208124944
LIN7C,-0.045616706349937315,0.00510568133334167,0.057422555200879716,-0.01878162133326785,0.022478067880415734,0.04465650727538048,0.008194249884048268,-0.020160513158747742,0.03287690720405675
GDF7,0.0036890485491272687,,,,0.03029320869363612,,-0.01809825421736262,-0.028976966797518995,-0.041843298467561574
PSPN,0.028401257294533296,-0.04718740239604339,0.12888378269295825,-0.02579950224908029,0.03008687670195494,0.03377170603780308,-0.02977247383544776,-0.06290601821783759,-0.023344666469749618
ANGPT1,0.01152026237002119,-0.023009887637494827,0.031164605795336694,-0.058288377148938655,0.016509631719407572,0.1246371200522619,0.06217035080842447,0.02111067851993539,0.03899180114986349
PNOC,0.023814814793444394,0.046668732383129206,0.058206968928779565,,,,-0.019245763143403878,-0.022898470365044027,-0.030275230730663124
L1CAM,0.049810446885227774,0.009318037304040513,-0.01709929087620566,-0.05244596955928239,0.10671817968289256,0.012832938748025305,-0.06619269121983516,0.04698018312363395,-0.011952443680027921
APOA1,0.09530999501955136,0.03857874710115712,0.039264152868797045,0.10286683110473026,0.12041631504519183,0.02025695956970724,0.03809311996401091,-0.013170218041498266,-0.02620011882463808
PSEN1,0.008517152679669768,0.02523743493766621,0.009596134853002238,-1.5469417399993902e-05,-0.04808532151673075,0.0026855932748386653,-0.015510283027618418,-0.044841032125958226,0.05538352171409243
CALM2,-0.05046510850857498,0.02384951016057149,0.042786720767511846,0.08998495574160317,0.02909252695674318,-0.056083864585962206,0.037343706733761625,-0.08823526431330413,-0.09419024528164906
CLEC2B,-0.021366908257945655,-0.02555185564860648,-0.024670786294352567,0.06553702302357811,0.09878552140701544,-0.010118483415413016,-0.06637391612167895,-0.02392222104028032,0.07109451064054723
NTNG1,0.04059067336799055,,-0.03318375857971216,0.11668390250373735,-0.03290146009691992,-0.026380911191515928,0.07640718505460013,0.04511004729548294,-0.02459204430759645
LRIG1,-0.022590030730283768,0.12450804191774717,-0.004155755804809696,0.007782311708613806,0.00904396386115481,0.0011427747816473211,0.09267649683969731,-0.12485386760696908,-0.09379610446936623
CPAMD8,0.035674513108357044,,,0.05131736584689938,-0.03949042981204199,,0.0800706239916366,,-0.0033732957748525048
GHRL,0.008319157965346595,,,0.017789988289950723,0.03643671801523822,,,0.030709796122574018,-0.001013458806437868
NPY,-0.02524092932384513,-0.018108535860872865,,,-0.0381732377211388,0.03394375022402428,-0.05272377840467711,-0.0030868977110428794,-0.03704144677930028
MMP2,0.019668261528085255,0.05429591396514336,0.013413322779549729,0.08056716952268599,0.057710057796879696,-0.0770257339756531,0.016151004651059807,-0.00768328921629327,0.07629755862627285
PPY,,,0.10723275649648036,,,-0.0371531966425683,0.00842997010222972,-0.02377827048372988,-0.058684609865567394
ALKAL2,0.010460135109416117,,-0.047753213355216664,,-0.02587841855981784,0.013672951217637673,-0.010382007866216925,0.01894896817594447,0.051773991092011494
CSF1,0.014445018272930222,0.10939916511937707,0.013405127657988836,-0.00221249273462771,0.07764133789575219,-0.030430671985136264,-0.051985429700378276,0.01929641393424032,0.001630807634635428
SEMA4C,-0.016793235146040954,0.07309942286605318,0.02744658665341428,0.02551014350988769,0.051226257416813754,-0.007846867886951037,-0.04220807771571039,-0.010381637982931081,0.08316833195405476
BMP8A,,,,,,,,,-0.02632868709064746
ICAM2,0.020540051449858408,0.002945139996214995,-0.046482863863708014,-0.010542359667857458,0.12470732106821268,0.02879971652405055,0.05533171375803059,-0.06362399043422252,0.11506972525905224
SYTL3,0.0715172628903666,0.08298603063281018,-0.043577867039241415,0.02440462668266861,0.0042332187019932955,0.028935533322350628,-0.04749765342640871,-0.06211185552728926,0.0675362433278751
IL1A,-0.01999234761065557,-0.04241028542167234,,-0.011737200024822347,-0.037946990989064545,-0.03868858724323498,-0.008443069486475071,-0.04621974659499956,0.016969717927658258
HLA-G,,,,0.12524715174727133,,-0.03377953541702107,0.1601913091203429,0.006464471338306385,
PGF,0.0508905301077312,-0.052189812550553494,0.03728954861112788,-0.036389400825496035,0.10669373130153104,-0.015597283607496558,0.06687288873242654,0.050000732866049565,0.15120204329461318
LGALS8,0.05642804483676646,0.035178400601486616,0.029496924354210027,0.04297207561849738,0.026638987203621584,0.04127541059015436,-0.04515071809230634,-0.025321980373586163,0.05732769507476183
DKK3,0.021088379680117487,0.06075962842537284,-0.004459940424317261,0.0573824715110086,0.08477638558742617,-0.030296456167406834,0.05509722855856161,-0.03019757189408558,-0.013535897702321787
COL16A1,0.030515987538883835,0.10524771628478853,-0.003442401982465102,0.003708791393521027,0.05605873967554398,0.003999861112264324,0.09281008054050317,-0.004966844462928763,0.07858087164579483
TPH1,-0.003757071987046145,-0.02689165250772985,,-0.008192402987291285,,-0.012328896295085096,0.029295900604940906,-0.007478956471075412,0.045369308350950335
TNC,0.02142174531487513,0.03537485077567234,0.02278968513721859,0.012033899439866505,0.13465572098735437,-0.06124360454638476,-0.14054742708809234,0.08778153826300772,0.022662273478153038
TNFSF9,-0.0172053482284357,-0.02994727529054739,-0.0443274635666046,0.029432764693681054,0.05731532400885083,-0.03763757237470154,0.012692659913701665,-0.009553324824634257,-0.02158934863298895
C4A,,,-0.004380144760932764,,,-0.017049191750641526,,-0.029282576613949878,-0.022682381288647892
CNTN2,-0.04952646008370463,0.08480632594985163,0.008622034203613014,-0.007226944596090115,-0.08391974171649973,0.005498294690815208,0.09938332241651066,-0.0010934733271356109,0.015826101201228803
F7,,,-0.0008853383892082859,,,-0.021480997249218585,,-0.028976969599520883,
LUM,-0.00660188744222002,-0.028568404526228563,-0.040342501396112174,0.07462928230135887,0.0396613785778507,0.0031324849020105375,-0.006529768989325623,0.04280796095664813,0.12161694535194352
IZUMO1,-0.01644025527536348,,,,,,,,
BTC,,,,-0.028347459831223706,,-0.015540746317530463,0.036634063141410454,0.027648424053404442,-0.013518044044408553
APOC1,-0.12659427746828408,-0.00885098047554712,0.006160253043605367,-0.030469071986353267,0.10796475631365672,-0.03553813094599789,-0.043732009222348024,-0.028216194543136952,-0.09250109709316945
PKM,0.00215128866413178,-0.021347482903744185,-0.08433347521010208,-0.0029482543764689415,0.013199570076741033,0.006187242894922641,-0.09601199814565017,0.07393819928812377,-0.02020608303183808
TNF,,,-0.028826039179231006,0.07476502465060439,0.011617940917888873,-0.015083828139812412,-0.02111202864738315,,0.01653938704218807
GNAS,0.01884455968847424,-0.05616616773132274,-0.011642195243522146,-0.06748304393674436,-0.053869281590360925,0.06414883732395181,0.015070068325620089,0.039799883905303826,-0.07640046146406976
BMP8B,-0.014288462836399911,-0.0014858155041173227,0.013762156546761797,-0.016554191907746454,0.004937776672267992,0.000693491888670169,0.026381608566661097,0.03016241492479801,0.1878019268524914
LIPH,,-0.01929744355177409,,,,-0.015313891512579874,0.1177795714087836,0.03166743506981317,-0.06187227322137515
CCL28,,,,,,,,,0.12547414600450887
PTPN11,0.01789986730968729,0.041525034444818615,0.005307716790055196,-0.0681192019622762,-0.12000842104919046,-0.00399348697934671,-0.029119802397857445,-0.005394153628522996,-0.027143242361192654
ADAM12,0.05808199144214998,0.012301759066347761,0.05417694991163237,0.042215773931259026,0.09167383075297343,-0.01654061874183699,-0.013486777729966698,0.0025066011032248378,0.11506152383154372
EPO,,,0.024009098407509127,-0.03669668177644601,-0.02020099559190997,-0.016631277279981704,-0.024446106723179924,-0.027723196165753954,-0.02174079531110169
EDN3,0.015958825589583933,-0.02276318849898535,,,-0.02952200582443168,0.027020006839215932,-0.011665233330495807,-0.04071124441219435,0.03620906508046848
CCL22,,,,,,-0.0188230237963007,-0.022355590290317768,-0.02432589777022135,0.057607524385996006
CCL2,-0.012618882174337865,0.07530966031748498,-0.04595104215092625,0.09681672896285035,0.07362275923642321,-0.052018862504291066,-0.03701116214944681,0.049203136234616675,0.0134636340914596
DSCAM,0.042806087349299894,0.02015818806600356,-0.027088195402059204,-0.04858622846835986,-0.09331318371809852,0.08379648693170251,0.05785356486763392,0.04384630180406295,-0.04252646863939209
ANG,0.04834004081463919,-0.0037497748022305615,-0.027906574503129777,0.022637540311850442,0.0634310310116395,0.04132949811154829,-0.0037987439412287363,-0.03146752411854283,-0.04052676328473074
FBLN2,-0.02265567450637752,-0.026461279791775566,0.028266688644226576,,-0.05315867736553484,0.019384712351740187,0.011974258322932857,-0.015325461155251094,0.06595725887690196
VTN,,0.13932747526687506,,0.15753092342109928,,-0.019010688064898047,-0.017190009430234125,-0.025508462315219062,0.023125059076050638
VEGFA,0.051779765012403896,-0.08487668282959736,-0.040029923264015124,-0.06087529207496505,-0.003949480072740445,0.013054298468633561,-0.07394734293748992,0.08126714985331703,-0.05004796037956478
F10,,,0.03083036407419876,-0.023687135628745516,,,0.012267626059849462,0.009141399624366277,-0.016722584329893642
SERPINA1,-0.019596641499472853,-0.01626894886797522,-0.002136527754862451,-0.025759068770410738,-0.015078111192706438,-0.04161662271295714,-0.08780827963542683,0.09467235855517252,0.04052162907517667
VWF,0.09611705930325702,0.05481887307778502,0.0553201739712348,-0.082865105478744,0.08271773651060253,-0.007645842075029284,0.014059571781055621,-0.03928648005298036,0.09841710141334667
GDNF,,0.02854345642848448,0.03906357098269304,0.12386212118338225,-0.011379747539314661,-0.041929504534057506,0.048493863787607956,-0.008627570744050376,
VASP,0.003610212401582956,-0.002975240830824115,-0.04064137144704667,-0.008870757372131425,0.07526875459179684,0.00675914780712275,-0.022874303803406916,0.027010121209139603,0.10401549352966494
ADAM15,0.08656277663457455,0.08218371853940054,0.03472074796372347,0.0024482263983521568,0.041798688601031066,0.08696180460779782,-0.032954296520894016,0.020834354698284718,0.045934039789029955
WNT2,,0.026012296757831514,,,,0.02224898774043156,-0.025107376140004724,-0.03328789483141347,0.004594545359320891
CALCB,,-0.0036766726979286174,,,,-0.018054540598217178,-0.016026851180373065,-0.03422286471343139,
OLFM2,-0.03198190294008694,0.09388164406908416,-0.03970666540944278,-0.025708967748680325,0.01537164732694267,0.05063821157927829,0.053869440053658485,-0.036887415711982126,-0.06961007924511986
MFAP2,0.07308900146303733,,0.028188048626666917,-0.015782227994314398,0.06185032536190782,0.0033975716201337207,0.07289701682416903,0.004222490637207444,0.11355051250509875
HLA-C,0.0713359692144778,0.056277990393197884,-0.02799089148789474,0.016045491416644565,0.09841136131682585,-0.06870585718281817,-0.08963276633583941,0.02571445028461849,0.08438836891966815
THBS1,-0.03734573019220381,0.06928466062612405,0.003033676689575034,0.018536949174212256,0.1715539861288674,-0.014256787978693328,-0.07897314519719519,0.005912956874857067,0.08228640906161902
HSPA4,-0.0010747601475521711,0.03125392039063612,0.018671391902077273,0.00824942154124967,0.07958564285640803,-0.05124279858514007,-0.04134674614300715,-0.01891840564161905,-0.017366459708852637
LMAN1,0.08234383244581343,-0.04032475433666852,0.014755275415133119,-0.01460530955026901,0.009763745681567465,0.007901289160557911,-0.06066163203831503,-0.008057263226986576,0.007707533133832124
LYPD3,,-0.006987889436989261,-0.02183748151596631,0.008130038136027914,-0.008141735541092947,0.015693396829334946,0.03394756107195836,-0.026442795950539093,0.05257764984375062
APOE,-0.009654627671223192,0.018442910586459495,0.07428166605035576,-0.046983770928519554,-0.08455224892239874,0.024578195478614784,0.006036914071225368,-0.03967194488395862,-0.09020108039035962
SOSTDC1,-0.017205354965337077,,,,,-0.02090853028025773,0.10893963012450379,0.04415695054598679,-0.03625591815813641
ANXA1,0.016436529171917347,0.022628569267900196,-0.07349300504942176,0.13995774948474848,0.15144380799191617,0.028908850841242433,-0.050632718885160036,-0.02497748454410481,-0.10486878414778257
WNT2B,0.009036488023581566,0.049781740897170516,0.01608803231729175,-0.019555003346378105,0.010120286645911268,-0.006314379749511405,-0.0339745929881886,0.028051370025469043,-0.028134361306192807
AMH,,0.07984204214999488,0.008972905705544414,0.034961212711792304,0.0013124064421766257,0.04832876720036922,0.05067231491571662,0.011742039902003074,-0.039595840007398714
GDF10,,,,0.047144657575928034,,-0.025645527458784127,-0.037649344535332405,0.04390660773897659,8.651765518100283e-05
EFNB3,0.0354871017101749,0.03465627493537057,0.022784744123854953,0.049092772696657454,-0.07307477707942188,0.08541082631443501,0.03176411900910087,0.039219266795019574,0.0076232645098168504
LTB,-0.03771636004311838,,0.02758456892471988,-0.03685441019551531,0.022012757890851983,0.029635202761739733,0.08262556943671165,-0.02629080806371579,0.07029741045960429
ANGPT2,0.05306885519190385,-0.005341277024270329,0.060637921024819255,-0.09225445717220039,0.17013558825265035,-0.060491178640697155,-0.04131811065090109,0.04836538768418471,0.13210218345376143
NRTN,,,,,0.006738264085134694,,,0.03717465832147706,
ADAM17,0.048447535848659656,-0.03128987507387859,0.02069465929451701,-0.07041027990697081,0.03544853517967041,0.009296243522839922,-0.04502557242094766,0.06016182559881973,0.0133709315051377
LRPAP1,0.02738652682749168,0.042890922515211934,0.016658857087326277,0.02075453534092474,0.07478477426085216,-0.016811889642295467,0.04872291078252203,-0.004548668278135643,-0.032252770722744704
NID1,0.009779742871489784,0.0028719849232153346,0.05843653170864343,0.13668247376989456,0.06914068274674223,-0.016547763334524235,-0.0006123168392440374,0.052527088707707476,0.17233066980300155
MST1,0.06852163151897221,0.016339544129702573,-0.04049887781918753,-0.06492460111415209,-0.02596910068451064,-0.009175683888866843,0.029292753802517463,0.03392220415875379,-0.06893595463867051
CCL14,,,0.06624886687330393,,,,,,
DCN,0.019638504129551634,0.03789975262229407,-0.03560299063035573,0.046682048331603346,0.04180825986592376,0.02630704351621185,-0.0424816818920597,-0.0110490945088853,0.0697637341568846
IGFL2,,,,,,,0.04176556646117698,,0.0711764286622545
COL7A1,-0.011289993552648309,0.046040083461305586,0.0255411748979735,-0.05233686551589345,0.12412385345057898,-0.03714113784017259,0.023277558368738932,0.08732935105429057,0.05922704214190864
CALR,0.05042870727342469,-0.009780208013560535,-0.011294248598130474,-0.04595219965984717,0.03469619509491147,0.01597073332085679,-0.09208442058979702,0.08197713810089068,0.08301318939226902
PIGA,0.008244387014244842,0.024877458769977306,0.02373273446792346,0.056282003917750616,0.03193112925563347,0.036698414635400335,-0.017417394098514852,-0.035066668674459726,-0.01512925413825711
CD200,-0.0062692121586259905,0.06785862593949332,0.05539567162616359,0.04428924122970796,0.1834396614946749,-0.020042388101147952,0.020903693436552285,-0.027186565266678536,0.03990094901133302
GRP,,,,,,,-0.022835388988804967,-0.013683787487836793,-0.025796856188798897
CDH1,0.0117719875037861,,,0.04773505365402518,0.011632906989608213,-0.02631445643982697,0.0334718929594762,0.012308341046708747,-0.024858480201945952
LPL,0.04688225258686705,0.017027682138626404,-0.02271694055181636,0.017060745802526582,-0.05052408852922165,0.021751555526052957,0.1299675542239008,0.11343851117438859,-0.09980645769812975
SEMA5A,0.025803720523270325,0.059375959046677154,0.03936012041140122,0.0725523512750144,0.12063869871779598,0.058236318923506544,0.09663333431076954,0.08123403829885154,-0.05599509337872078
SEMA7A,-0.02215432382020531,0.031634937422701945,0.013842358007711723,0.004596294965836926,0.09906366223639712,-0.004694969420248735,-0.03129272557039416,0.027796117007514526,0.13639547414199799
SEMA4G,-0.021991712480324607,0.07058677711659363,0.02427599967423362,-0.015158957908642124,0.01201633749036756,-0.010771791822801073,0.027097315957513708,-0.01709293516254301,-0.024042331097128004
SEMA3B,-0.036057394161154194,0.07516453416916387,0.019472895747055022,0.0006658914372913309,-0.10337600917918816,-0.010090950982834761,0.04014138691012546,0.02862198222227378,-0.02817912468574883
RPH3A,0.09562424249341031,-0.03770433817159482,,,-0.03242603211234986,0.03680561019268237,0.0780447291703184,-0.013047112661146098,0.006298786539107075
JAG2,0.003836192979993677,0.00269339370718509,0.01261058852359724,-0.01753005822262617,0.11265365177367465,-0.03435673527374162,0.0787529237872405,0.0004606425582065764,0.0442447465102765
CGN,-0.03161726900291022,0.17018082978654442,,0.14584082518412952,0.0017788187547442171,-0.014185610340096789,0.02745088605261212,0.028229510781211872,-0.053120462481979526
GDF15,-0.02040577834102585,-0.008223250766428936,-0.008331441928979189,0.05118572542216469,0.06335487940227544,0.08338902995334374,0.02004005885141796,-0.015948024593195196,0.011820903714774901
SEMA4F,-0.005523087342088016,0.022095042225685323,0.07508191180052734,-0.023848734329646484,0.03937362311215403,0.02896820255948852,-0.014666470278268102,-0.029344611650962225,0.04487496640621251
NXPH1,0.028971709335909934,0.05624244060083751,,0.20149811929424674,-0.03652361678694717,-0.015079113286467286,0.047645708289955804,0.03169598075342534,-0.038244482387913246
ARF1,0.03607976491952642,-0.06632457290218285,0.031898027034493126,0.0573106286251003,0.08006815951235653,0.015824146735425745,0.004631184800991387,-0.07320766706602681,0.07082666840622287
DSC3,,,0.059763538509091337,,,,,,0.15292386178146822
EBI3,0.04293628468250221,-0.035892144356944794,-5.583314695552301e-05,0.06752143622537456,0.05813069268009564,0.03162147423882612,0.01928523304378822,0.035490699276596524,0.037138888533230476
TIMP1,0.06078913937384715,-0.05035480846798025,-0.031368148613999454,0.0207297928783485,0.12337154842899786,-0.017715014533546507,-0.12899375438648195,0.07922232756370635,0.1601065170827167
SEMA3C,-0.049715382703351955,0.013150328541087802,-0.021993991938388035,0.007653393413413705,0.056799693492974375,0.003717403591264566,-0.006955620945602835,-0.024958111474056775,0.09964647349452839
GNRH2,,,,,,,,,-0.023559121885932743
GAS6,-0.04945191286443048,-0.005741567251417165,0.023906912142995153,-0.03830907499175615,0.07757229148281955,-0.050155605235847334,-0.009079623655852803,-0.09223333036667135,-0.03139871574437877
MEPE,,0.07385175733130443,,,,-0.02878230979149409,-0.011971337414958486,-0.004020038422612705,0.026243611709501288
SERPINE1,0.003654718227907668,-0.049178953134735796,-0.05737026018052375,-0.00865472784547288,0.0781973094095028,-0.05023831952565455,-0.10033499572797178,0.005190056572300466,0.048288950173890725
RSPO2,0.033769070860964416,-0.019584115074937628,,,,0.10603871001617908,0.07963383700943766,0.01939528838879975,0.03806504386028598
SHBG,0.07039803639661465,,,0.05990750081864062,-0.02897416948466707,-0.024920110012489637,-0.02067813981801174,0.06824129362111118,0.11513001574822038
LGALS3BP,0.06784466670839119,0.08579755410827578,0.04507023674391555,0.06304623182394066,-0.027823669072978716,-0.05022488203082126,-0.08610447408220227,-0.006446410736911922,-0.010678048029850925
LAMB1,-0.014649335781237914,0.017783494751291307,-0.016762160070939978,-0.07060035640008229,0.13396939992626816,-0.06638866845843866,-0.07996863198376018,0.057335498370690664,0.12382079495936973
SPTBN2,0.012957848299418347,0.14074211657175456,-0.015960356063308753,-0.0018629528162173925,-0.03891950431663252,0.0031294900304787883,0.02748519822501039,0.05335160466068155,-0.001523138703312264
COL1A2,0.042546427683853694,0.024698329106975208,-0.004572626756965114,0.006946379221135714,0.05944791923809398,-0.019325810745121713,-0.07932075643657557,0.017942780673990712,0.146802289994165
DEFB1,,,,,,,,,-0.02776980651784056
WNT11,,,-0.025948633187867658,,,-0.010932491999498103,0.040833283003755626,-0.0041371764581298286,0.18903727830267703
LGALS1,-0.0823298218846716,-0.07263233977551105,-0.046045628867355,0.04221510999590937,0.14452897468725615,0.00334974574315283,-0.13358958356259745,0.020902193571171627,0.11998128847372821
BCAN,0.11410453747603538,0.06022638203294399,0.04969120727300614,0.0207402167437893,-0.08475363536852236,0.017892609587716695,0.12627544790896172,0.0005228162508644664,-0.08361284474410638
ANOS1,0.028082968862733055,0.07663382484282337,0.013426994304832265,0.03692394239593031,0.05385815470245698,0.04049348728601123,0.11699083360215615,-0.04857407506007874,-0.0731575823547732
EDA,-0.007359426057986758,-0.031472862094664496,-0.013104869960647938,0.06135223779600381,-0.029343626526044147,-0.01994340469314937,-0.025922955338880737,-0.002390632782308263,0.00911140703773619
FGF22,,,,,0.031197126780994965,0.07813011419075253,0.081626288374641,-0.02168197277509505,-0.009062705211532865
SHANK1,-0.02166644013617972,,,,-0.04256212081368815,-0.029809085923283022,-0.015450623109522874,0.04644719303784211,-0.017410841930959965
NPVF,,,,,,0.14411612026266943,-0.020855029307885593,,
RAET1G,,,,,,,,,0.09927478931184631
TGFB1,-0.00869295871360716,-0.045945355295874186,0.018451183682880692,0.023388812866815278,0.08348866265566918,-0.10053963912956504,0.0019754420012201832,0.04886654005831283,0.07126713440230421
MSTN,0.05884136876336869,,,-0.09193891652275607,-0.0016110418125297845,-0.0010344708909116188,0.03415063097209031,0.0850516730304891,-0.011118943021743238
WNT4,,-0.017366519153625224,,,-0.03369865070886144,-0.01396655500035364,-0.006432639526223018,-0.014091956288613646,0.04392210538186923
TNFSF4,-0.029671240746761116,0.13073140408638287,0.03839811880981983,-0.021109936318592454,0.014707251628648043,0.003496294418570748,0.0403466417185645,-0.001253439520689792,0.0852279389048726
NTN1,0.003610088390724358,0.07191240218431759,0.09532519015932767,-0.00021855502909230742,0.058494092166939585,0.0779758956035519,0.0713291856051633,0.029412002126712796,-0.06308078578351081
CXCL12,-0.03776341664812272,0.07909610628359592,-0.0043047856531814735,-0.030205769806935442,0.10252389847378852,-0.033117944239723564,-0.031555933715568585,0.035130149134838216,0.09250300232697532
GNRH1,-0.02793835354771443,-0.01269278397789621,-0.01717892777328618,0.038612812494340065,0.06601483799457479,0.04433554865085978,0.03620407700865417,0.0285531839485188,0.10647174870242485
FGF8,,,,,,-0.02838951597191284,-0.014409244069914732,-0.03347715640940097,
RIMS1,-0.023231054779228322,0.013566058579565873,,0.07093259960992013,-0.03714516302684238,0.020987052459202262,-0.011462154895127035,0.059512325245681515,0.029205853176105783
FGF14,-0.01865304624127564,0.11127147501843929,,0.056375877488074426,-0.0512374962447502,-0.039377742335930936,0.05118103089986407,0.062402275275267115,0.04114672457743871
IGF1,0.07191343424936175,-0.016545688664394768,-0.03002902506938964,0.03989111711997481,0.036523365062647084,-0.014362196053632889,-0.011626464641049234,-0.008266985321165285,-0.03249593851664763
TNFSF10,0.005289043346764885,-0.015895299406298476,0.04119911106125512,-0.056394072795843464,0.08930214902013014,-0.002298767210881815,0.037661423104454375,-0.025049729261992195,0.04250291836242689
GDF5,-0.018178436987819548,,0.00840440390991554,,-0.032901432535977604,0.007535148041449663,-0.03477164907711947,-0.03527302520723089,0.009523343822064488
CHAD,,0.11455721490619898,,,,0.007200720126759989,-0.017844210036554533,-0.01833069290967359,
RGMA,0.0933830552354224,0.03538005823339338,0.008605135122044106,0.02783223604614661,0.04140270019276044,0.05654877953098227,0.023121345321753736,0.008621748150421958,-0.10273413291737643
WNT16,0.07451869813226898,-0.019584118076680913,0.05515001373149228,,,,,-0.024685513695659758,-0.041540043597419835
CX3CL1,-0.0029302665174793076,-0.011823363166449774,0.020499732524561682,0.07413321563047692,0.02003650461770826,-0.016373235605965573,0.0009214829547931214,-0.005801689056630192,0.015629074483208116
FGF1,-0.09660689243094547,0.11924014422823273,-0.03859427505278097,0.1461996839013751,-0.010406068066146433,0.014698307613457787,0.05316476684901418,-0.12367944342975608,-0.01229110997058771
ALOX5AP,-0.08120956085930622,0.03487488668451971,0.04096281700865552,-0.015531920699231113,0.047061269090980816,0.006275484447588526,-0.08253427836240486,0.03788383249343703,-0.07619564621803154
IL1RN,0.013218579896820208,0.04816030505156108,-0.012064372548577175,-0.03696695909547924,0.017388008064854,0.044872405295842556,-0.006552479744494856,0.07082258524121894,-0.03435897338046036
PCSK9,,,-0.025359320095912633,,,-0.016418609749318986,0.014206827852419399,-0.007993040596588976,
NPW,,0.01153585261776352,0.016384537971474728,-0.045304018710618586,0.1336885907499765,0.13565672166449952,-0.00663489434027256,-0.014046168384403864,-0.039461753973986984
CXCL9,-0.028137613760843855,,0.07013039171665414,0.0020186847673012553,0.09601300207870139,,,,0.11839635596214151
ANGPTL4,0.01925233053857373,-0.0397623282559462,-0.0463489721643225,-0.06103786315422979,0.034866490013414665,0.013019145757265812,-0.10899189958118703,0.04959075733197456,0.05039835770167707
CCL11,,,-0.027088190942973628,,,,,,
UCN2,,-0.01630600591136533,0.0258804483676449,,,-0.028389520751893653,-0.0384106702526998,-0.02707597724166856,
OBP2A,,,-0.021668308183535597,,,,,,0.11411846747788042
COL4A3,,-0.026955916708713133,,,,,-0.01749775036114585,0.061034841104159264,0.08742026786626547
NRG3,-0.012550824022278239,-0.020693782172297177,,-0.0008558204965643717,-0.05151072601373717,-0.030918537579002574,0.05154851687986712,-0.03275370624776678,0.022682212247715078
IL23A,,-0.023254209464373305,,-0.02953209161473762,,-0.016418604021819834,0.17574311858129324,,0.011670268138564381
COLQ,0.0357950089744079,0.014600358532721004,0.05184738174646739,0.08214382878269465,0.025786349510655546,0.05911611727108348,0.12453914661854143,-0.013492132556458298,-0.0026729596178695723
SCGB1A1,,,,,,,0.07400946374643902,-0.027723195998883846,
TNFSF12,0.06613995378866809,0.04011873331917613,-0.02445951806122417,-0.01717892643702721,0.04485242094989917,0.045531608611193534,-0.024214789943105497,0.0659171914713049,0.020350481040301915
DKK2,,,0.02441421878024307,,0.16478093175004796,-0.019381022134587454,,0.01353958523364566,0.023412792928803237
FYN,0.03530807750213578,0.07318376616681588,0.04199646611250044,0.014715093996302078,0.08271719986992689,0.030698343490633342,0.11703548122654775,0.02170171963241086,-0.05909467754852773
ACE,0.07608058417456934,0.002828080923092296,0.08463060314783857,-0.03786377707758163,0.11890435756038618,-0.057674336297997446,0.012884664592196454,-0.00970556784757743,0.12350610697807594
IL18,-0.029848919069879888,0.03905538603115036,-0.01841014209666233,0.04979608709111211,0.046581162992922864,-0.03708352471903144,0.02238728650352143,0.01322449143134863,-0.011116072585916868
PPBP,,,0.05441582625176598,,,-0.020103001672061332,-0.026175688758368527,,
CCL27,-0.018414215732922432,0.005450887025910942,,0.03966181669862836,-0.05151074149616505,-0.03731824518904544,0.06226353524977749,0.0291165306048872,-0.0485008836613974
SERPING1,0.014556388070650988,0.07020408597166099,0.0022313466834530736,-0.02296747986825992,0.14950974011030127,-0.034330796618428736,-0.10109494801786711,-0.03410270310502278,0.04935690145316451
AZGP1,-0.0006665543990697052,0.03427552225490808,,,0.020155603864006354,-0.01596896512706363,-0.03069506737153404,0.095711796390784,0.0007967750562776509
INHA,0.010778802159513561,-0.02676418195946577,-0.015747267081511206,-0.028393929468852358,-0.02502061786895238,-0.015477656287950727,-0.05371371790425533,-0.011311268771344935,0.005132668507512045
SEMA3G,-0.009878046724572608,,-0.029865806109458888,-0.024100649492556803,0.12128638584661457,,,-0.039752805959722956,-0.03089479880075021
OXT,,,,,,,,0.1294623456664927,
COL6A1,0.0907336043596628,0.03825639471271456,0.006737789247652466,-0.03891801663635379,0.10485707771223979,-0.053541268462138185,-0.10028082527563942,0.03557449268298822,0.16699802959872362
FGF17,,-0.00883341690715938,-0.023004219240039443,,,-0.019142059865370858,0.02676521982717414,-0.06402422499781847,-0.023265345097159624
TNFSF8,-0.019992347521846494,,,,,-0.02181327002749724,-0.024222019053585977,-0.024685516953896,-0.014281948057491663
FGF20,0.02516711931599194,,,0.02267074977811217,0.09642555802949451,-0.02372008690471743,0.10363807794361304,-2.1534242434125117e-05,-0.04005290907748411
ICAM3,0.018437383884541945,-0.002695322753768821,0.03212148186074793,-0.0019621251244477567,0.06706876504024074,-0.003208977168214346,0.024267917451830448,-0.00987409006105381,0.08952745197819183
