,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD58,0.027775591690176554,0.04585062007614258,0.0020780362690769856,0.0029436000800835828,0.06001332846750374,0.05534146611492387,-0.20940053870019915,-0.001908582682560461,-0.004991859360991046,-0.02834574633161768,0.04087947858758269,-0.07399146473143456,-0.018786374748692405,0.018691108023759565,0.06856329000411582,0.05084591699496271,0.028087271203455017,0.011922751291404828,0.02314745894643316,-0.04866371422295723,-0.008316257692747676
TNFSF14,-0.028853373638704077,-0.00453981593521815,-0.007716336449313882,-0.02070452577330857,-0.06592190638359853,,-0.05305112446010269,-0.01645266470769572,-0.039791686543086964,-0.08044373524217756,,,-0.03760669057168793,-0.05428307154410033,-0.03694233744008928,0.006148312645189396,0.0011364233108483945,-0.0363427450898281,0.04105213745143855,0.09324837223725178,-0.01180731649142371
CNTN4,,0.10930179334414335,0.13037532313830547,0.05752803011936674,0.226619882930129,0.07773332908015088,0.08652568486597038,0.0562498744025141,0.06670528155057893,0.30349533500271675,,0.10670527515294509,-0.03508895734852726,0.10280638548129524,0.026636652337027826,-0.02213207110581429,0.015899777868954745,-0.01569530332132261,0.03597269086002888,0.008363276072149652,0.21486915042340418
NTF4,,,,0.01998441650346945,,,,,,,,,,,,,,,,,
INSL3,,0.04629794888722904,,0.03176220115167601,,,,-0.017222796415453493,,,,,,0.029686834024571597,0.06002532528975592,,0.036266057592886106,,-0.03268229651513734,,
BTLA,,,,0.0017432989192736619,-0.02822174289505814,,,,-0.00705135557174592,,,,,,,,,,0.009291284074929913,,
MFNG,0.03462240174009888,-0.018009639627857406,-0.007248621789878623,0.022946341583664865,0.08270420826221028,0.04346158806361623,-0.15830565301096325,0.018745455357082278,0.0007320268319900895,-0.09812551059267331,-0.026796609350214027,0.03389074796765682,-0.0526661100394806,0.057904149826690045,0.11423775332917638,0.009283937952030434,0.048751549395452384,0.064654041798184,0.0035369413336222002,0.021362436808800966,0.03491006703375303
ICAM1,-0.040949233502021606,-0.04953097564456729,0.02180749855764993,-0.03239303429770257,-0.12209999432762741,0.0005409060501653245,-0.16383297430974092,-0.07906807768186513,-0.004117251971470181,-0.08209519140833672,-0.033920783180322,-0.049618765293729834,0.06253542609148849,0.021773816925725595,-0.056196067549768275,0.003543882054002712,0.02921649271306885,-0.11614400220714803,0.06367604626578224,-0.08791588710984213,-0.03856636641607348
PROS1,0.04067647008429747,0.019626967594290452,-0.0548564416400036,-0.03677541741287739,-0.11815504980285703,-0.0397475056774176,-0.18222004247023837,-0.047523518523295505,-0.02303369781238592,-0.026830031758656173,0.00012580486776204075,-0.022632478042827593,0.02132002561689598,-0.01669477196392465,-0.04581374296961274,0.030043912002214606,-0.06499630808643575,0.03214262824715008,-0.02962055464340472,-0.038995096662314044,0.07770113583129974
CLCF1,0.06831546786758932,-0.04842268771351941,0.032173882049576656,0.00583153108953912,-0.08492476809931865,0.03927717559631233,-0.03853609265752796,-0.04766624926571364,-0.02848933896637631,-0.07614193837401034,-0.021569212461394795,-0.043109154911861076,-0.006329455488689339,0.010326297656546808,0.06206752770901417,-0.059318448075743505,-0.04429878182666184,0.08569289393112639,0.005152008248855519,-0.008938666099610906,
PSAP,0.0006658775655800779,-0.03422509482772971,0.048954630039485886,-0.03215592152257314,-0.043373764505641205,-0.048689278780986306,0.08474774371626098,0.08302946650679092,0.012867477047362786,-0.11690381067730206,0.06262700702070513,0.29871353795827543,0.10585879708357113,-0.010120241712037311,-0.07306087875595313,-0.036819756302861745,-0.04585411815656307,0.009511318605076906,0.05738860286686449,0.03871692875981356,-0.04661974522271725
EFEMP1,-0.07711959071825032,-0.014079456209548263,0.017537784272170457,0.016773053235375757,-0.22015429945898346,0.020760097327412075,-0.20605573855277415,-0.0013871752717798458,-0.009051127716773043,-0.290528390632992,-0.019456944020365265,-0.13598008766957959,-0.0687437308118921,-0.06165708211118336,0.04415763766796049,0.004556451201700569,-0.037252648846162514,0.021292206736643095,-0.05906772398019157,-0.0345068763525469,-0.11651853229684712
C1QTNF1,0.07588190593861636,0.008064906475439941,-0.03478860355809737,0.010567881712492858,-0.03534276514628893,0.016053582846138052,-0.1421189455156448,-0.05425959543064033,0.006441524620280876,0.12849220301328393,0.09806740410938355,-0.0986809454056231,-0.015241815122748827,-0.07573169241474483,-0.17212087663771602,0.004827839354821587,-0.07193526029401652,0.030821657484720825,0.042362472759341935,-0.02672890357227685,0.036380376591652226
ALB,-0.026554006753202814,-0.02544784785531029,0.040751217654704276,-0.03239826439065655,-0.021398316732344793,0.01779721249882583,0.02393990073442262,-0.026490719241515633,0.10284248081958533,-0.12610670238803315,0.043313784751838155,-0.05901321674793936,-0.03998923763633376,0.15753016314682008,0.01955918028989319,-0.0778400530472878,0.056122217467200274,-0.03985480984070585,-0.004744669507987257,-0.01074109918235198,0.02101858782721048
CCL13,,,,,,,,,,,-0.0007895233078102487,,,-0.010251777775892704,,,-0.04712818186662171,,,,
EFNA3,0.010562797635063364,0.04197666923605602,-0.004060427341960522,0.0006077304188303606,0.023425672392857862,0.010190163304870515,0.2422232508883206,0.06813281159679699,0.047200865521961885,0.20669660878485321,0.11944318296843941,0.0015017765839005974,-0.04798142543228398,0.17817652934134695,0.06425327249408436,-0.024510228157556126,0.22914837082874856,0.03750525557741404,0.0962029843342866,-0.05013125694336653,0.1663304265727614
DRAXIN,-0.010537123412132844,-0.014668474796507746,-0.009927516651048306,0.0036052445329368002,-0.0027667591536139095,0.01704347683423703,-0.14822135672327996,-0.13677399562564713,0.03287508056722415,-0.006073029004445084,-0.027637546713710055,-0.08489072677427975,0.11033538572759184,0.012629236086963624,-0.12363080010889599,-0.055148360831218074,0.0768761929042307,0.06810948091927692,0.03286875842329345,-0.07783779577973575,0.11141503382569143
RAET1L,,0.027406758162862487,,,,,,,0.01291741483008018,,,,,,0.1170636106867204,,0.028749127554226594,,,,
NPTX2,-0.046153446749411665,0.014649421067720204,0.006262709718713506,0.041633564687215865,0.1985338415739962,-0.027558831195513712,0.2587949585193258,0.15447549237354946,0.05853750421353486,-0.10059587404317308,-0.053333881680846636,-0.05186932283060649,0.08632098910942017,-0.010626089787914286,0.0696615801597988,0.016109906956153833,-0.013620462257298502,0.032360026621658565,0.14337136049660779,0.01460799060004319,0.11702300498403531
FGF11,-0.0035394684940258663,0.018262827508985603,0.010815124910206985,0.009998531061088991,-0.09145009247909364,-0.04736888633787132,-0.15438860842869165,-0.01921841286527226,0.037759203425263725,0.029146919366719527,0.08736536025252696,-0.1442655721876247,0.023086405057504592,2.291091111867415e-05,-0.03125232788194075,-0.01383833283934839,-0.018961874244564515,0.008094270501120533,-0.038233369557000435,-0.013861482232671741,0.013291200872235941
CD59,-0.0409298275904035,-0.024494240360162678,-0.024164658331628192,-0.005422497510006244,0.029655003704621735,-0.038813556859871194,0.10558086498858663,0.01596226774525315,0.059064696805152854,-0.09589236690198993,-0.021161405258911647,0.2327046362492135,-0.04099173909683982,-0.002186420248824271,-0.002664933154937967,-0.04549518262869937,-0.06437952462500271,0.01783461610151819,0.02428964194241124,-0.016194046830142927,0.06573632881864216
COL9A2,-0.046583664431008955,0.03284079592848326,0.002303897332122215,0.049790596007509375,0.07575218586843832,0.048203591025179085,-0.16029624116235408,0.027578001319224665,-0.042645469729948114,-0.10702423450379649,-0.03475055243603936,-0.0643971051114616,-0.01353024255503962,0.20385294748856672,0.16176414255251953,-0.06863632308610419,0.03832928447040819,-0.054073125374972,0.07579509713888176,0.05555145577872675,0.01488559115324136
DLL3,-0.004596670971836194,0.05771121021072501,-0.02082802499002731,-0.01988316732127991,0.07148503743527987,-0.02459906441225878,-0.11167618639370601,0.08552081447499381,0.023763676362967116,0.26072860061923026,-0.029677581627120333,0.021485820905919325,-0.00666039983133308,0.15364131619268134,0.19356009895958257,-0.08935701645330325,0.07511654960209148,0.0738195350355021,-0.04301752881090659,0.0019140583440217169,0.07218863954015994
FGF5,,,,,,,0.023713775993104334,,,0.053280738378097235,0.0021944091883823093,,,,,,,,-0.041389037403362666,-0.015113684251978425,
LIN7C,-0.044425294059195215,0.021156512229207027,-0.002602092089728738,-0.018486926607467317,0.012778019764347998,0.029633819362420752,-0.07461674554349775,-0.03857386324126842,-0.026578004353021347,0.09747065624422072,-0.011784766812817678,-0.03002822753256818,0.04287376076259858,0.16256401830407452,0.031451240517782905,-0.027881632763260947,0.13226514395607225,0.005858951903563142,0.029063221625840276,0.02858633727350475,0.03496033910982933
GDF7,-0.01826980421644959,0.026864665395302356,0.0006194132682739163,-0.023245672402403102,,0.015929299871122234,-0.0320680486350052,0.09240890577834905,0.026199731982524205,0.18048567646650665,,,,,0.04023926361745627,-0.02881712919035523,-0.011467315175129259,,-0.009580340376778986,0.09023986462408509,
PSPN,-0.05767286930658439,0.005982415110301307,-0.03844557500571275,-0.012287587662007009,-0.01574184282772607,0.04063798037277914,0.001726440586527939,-0.026902922389525224,0.029535041029739563,0.018129501061225333,0.013340826255004622,0.011817356867924306,0.02179071626284524,0.05186450469000303,0.07487292498750268,-0.009540754413429237,0.07633512746151383,-0.006797747894823504,0.02457021746299361,-0.03183909669751912,0.10451234413755524
ANGPT1,0.03312707243475656,-0.027358854885049813,0.08961322055875896,0.016655147676087098,0.01092774922494221,-0.04436640096722393,-0.10267131089431374,0.0632067093963925,-0.014978713619903201,-0.12471221091902258,-0.03395818951282042,0.03317545426311354,-0.018463860757887734,0.03342425421234067,0.01229945103178303,-0.04402253779767161,0.00436478802559285,-0.04320515861470617,0.03061537833413461,-0.013415742503635171,0.027696748799117495
PNOC,-0.007363428410107087,0.06442764342098685,0.06109359887090558,0.07858068036320026,0.1388530111244973,0.15911070604565375,0.2632794718210278,0.16163919379223085,0.09460852486879325,0.23115645469325874,0.07596080578322412,0.16836582479541182,,,-0.009118090651746581,,0.007160504141319815,0.14086306606452004,-0.005019827910884898,0.011236793493735209,0.3406263737169219
L1CAM,-0.027434927287048223,0.012472435451372886,-0.010003575093295207,0.04601507872792546,0.044063121667255796,0.14410777848198475,0.21197334696334422,0.17091460313756232,0.12063716541862939,0.21516541923865518,0.04605427769396613,0.317303066860044,-0.04593855463447713,0.04843282162399936,-0.029925437207240647,-0.0281542249900997,0.19276206633724008,0.12187862645156852,0.03607171229120404,0.05173327095672519,0.27279661116743364
APOA1,-0.038479691171610785,0.038276089080672364,0.0021515587350929583,0.013157710767258846,0.03229910639324663,0.0827097597181358,-0.011258283990324296,-0.0014519549917226986,0.05648350386030224,0.04067921519804218,-0.0052733665839185245,0.05014832777423716,0.023357174364912883,-0.024303533069316773,0.06836114039941148,-0.024328481352144347,0.0788714296691887,,0.08000906919177725,-0.011021435917727633,-0.019818347808059442
PSEN1,0.017904453630166812,0.010241840286739322,-0.01576678031830348,-0.020377921795546757,0.10919564329668952,0.03316300740692655,-0.05284910034861837,0.051260278813723296,-0.01617269212283923,-0.18670882904490532,0.00860130822349114,-0.12690901979963015,0.0005245366306364965,-0.005536876247024204,-0.004980091027685037,-0.019819775241103798,-0.03350334051647825,0.026394308235056427,0.03311954308439248,-0.008185903594833474,-0.11728282060431486
CALM2,-0.014815479629835775,0.017793671396128193,0.013720927892524886,0.009306593227097329,0.19638254995690016,0.1457251831697987,0.30642003530463485,0.14780470231648152,0.1079259803571399,0.39673165844146757,-0.06283176961058076,0.26334033158248255,0.0006105488849752714,0.10430799234849011,0.18119177098528172,-0.020859383056659738,0.1336220487767443,0.020587938185991347,-0.05804472276379728,0.11388722312447126,0.13416869922330962
CLEC2B,0.012538134890886671,0.037614988688770896,-0.03861307299910086,-0.01245333310753883,-0.09807805952634883,-0.025124890213305866,-0.16877889713513783,-0.05731125244069437,0.022743446922404247,-0.06938245343764361,0.02082794156685647,0.04494333605197147,-0.017315736237913732,-0.046137582320317304,-0.07869696452081366,0.06892307084959375,0.0007590680297958622,-0.00948949069856048,0.048614827725489036,-0.022742484253107174,-0.03263856722811739
NTNG1,0.028205476007134272,0.02023272926408504,-0.006399622313658554,0.048214483447420985,0.12713194088904906,0.10429960666369892,0.060504397130349545,0.01511590533669901,0.0030923102402259225,0.12601324012601622,-0.027129662287986227,0.16422353549594837,-0.06085117065100746,0.14978943120260618,0.17708133906059353,0.016737622657109565,0.1326702007134613,-0.011718730689875017,0.014516717118449731,-0.02996440169962597,0.07172707472173565
LRIG1,0.06897905500420168,0.06442853442127022,-0.01006528190574211,0.04787449666501984,-0.013311142695400142,-0.10214646439817734,-0.1658858346113078,-0.054277184229652525,-0.010977491987573147,-0.06467265744292111,0.023903161501320203,-0.1641429456070551,-0.0837762350983714,0.1778526933537582,0.16464749326264574,-0.05849112340522251,-0.022954223310007123,0.10843612237538211,-0.0683387022347218,-0.04381130484216456,-0.07480785643993168
CPAMD8,-0.016075859785445748,-0.013348621869498629,,0.03264670562856985,0.05398502430105191,0.05450094889309458,-0.006421520804564754,0.005912530752435914,-0.001573886060789793,0.004729897007707184,,0.11989648068304153,-0.006604367002478356,,0.047255719322027004,0.023813055076539705,,-0.06786639876468503,-0.0040889628370624,0.0445111376324725,-0.04919706676013466
GHRL,-0.025647878582193875,-0.020600209230285712,-0.01137917857373645,-0.023322239059635274,0.03039568101932476,0.0041681593565898525,-0.01264413333684912,-0.052537968039293836,-0.026008097758955146,0.04575895688890327,,-0.018005248619205154,-0.04257572372737533,,,-0.035471896439269415,-0.02095732207413054,,0.020247385156826146,-0.04580665679380002,
NPY,-0.023583913716374638,-0.03618628403233398,0.010813167796364723,0.07466934389362295,0.07685216460235467,0.061681763266072887,0.1552157400931408,0.05491327656037333,0.001124098583083886,-0.014981718491117159,,0.09767594573892827,-0.036902320949905275,-0.04271622303498137,-0.05288016906819017,0.009223680288425531,-0.0120176529405192,0.05951443471271663,0.07058410524353714,0.06258065925748726,-0.012653490558173256
MMP2,-0.00807931102833058,0.04474655249762539,0.06737347585393531,0.022848263429057852,0.0982487175478231,0.032152734847222794,-0.18095359371429,-0.01938193157672262,-0.05670861862197307,-0.05311264808529961,0.0744535725161758,-0.17376866259286375,0.051126306654628466,0.03993364321014595,0.07115774464776663,-0.009450704448030818,0.06781782880547531,0.0581226557060269,0.14044915443513248,-0.05456496193741344,0.024649744495931596
LHB,,,,-0.01879904220439201,,,,,,,,,,,,,,,,,
PPY,,0.04172499654375719,,0.004679257857225958,,,,-0.029370452687376883,,,-0.021421897121696135,,,0.007674392152914989,-0.08961417705929778,,0.058516644950437804,,0.0580946166983406,0.034749300046248946,
ALKAL2,-0.024073732313027476,0.027402523383325,-0.02070381318195071,-0.018525921442634416,,0.057613870126900765,0.09239799501613775,-0.031465015251594716,-0.07533444598204035,-0.11768163060082025,0.03259149204541308,-0.05670143156020301,-0.05051468873674461,0.04557941276788174,0.07090351394324165,0.02063792210668036,0.058046902687554754,,-0.04660113745845994,0.027615372978539575,0.18990051906505775
CSF1,0.04220016124969203,0.011260131018586528,-0.023072230199626894,0.002294044443878498,-0.1166337432159318,-0.0459080781020252,-0.1572144639638048,-0.0427984040532645,-0.007778801849534577,-0.1410911387997652,-0.05008491483674773,-0.1187098105143782,0.07721959283627884,-0.027217140705947697,-0.014593725799820934,-0.008928933393843338,-0.055039837523231536,-0.06338778803107735,0.02359093756817737,0.05075988595415103,-0.11790658521205888
SEMA4C,-0.0208688840842451,0.06262490940124628,-0.009247308166497185,0.021645455625884515,0.038538534430424494,0.09302508879245237,-0.0689087568678427,-0.0197315159917598,-0.03631584812678472,-0.0825127566112294,0.056489948230698396,-0.022360426362558816,0.040463774356345225,-0.028784619597084376,0.06236728716173956,0.014114144562400135,0.008594226003645749,-0.01750022794971902,0.035349025450324666,0.05635494897665997,0.05399141256136932
BMP8A,,,,,,,,,,,,,,,,,,,-0.038597424044157766,,
ICAM2,0.01719798161595949,0.0036489713273840626,-0.030020762688767848,-0.02857105435730125,0.09085351817968326,0.010052938032149758,-0.08709824275966574,-0.029331575006173602,-0.038611297600629306,0.06413052829381419,0.019210708886269294,0.08401465404242764,-0.09624104544510369,0.028840731995348298,0.11698118458185305,-0.03743291496492788,0.011863159760479986,-0.02005073617908678,0.10410178187410633,0.014774290172641591,0.06297861538644814
SYTL3,0.006084021013676137,-0.02925045568335487,-0.02165066231932247,-0.011684164161765386,-0.06744834421307522,0.04830191044031639,-0.09455340702891078,-0.0706568341525567,-0.018028187493545244,-0.032585253592081226,-0.03635708400525452,-0.06838732409839976,0.014940230742507008,-0.032360545108525395,-0.00996510891236782,-0.05103383436388687,0.03078380370905916,0.0025039813786606187,0.02358546634545798,-0.007592000840733362,
IL1A,-0.01867989070402591,0.04925530534187362,0.02070674373076112,0.0217393251431079,0.028643936632045383,0.012368671341064098,-0.07927104802903572,-0.0700484525990743,0.014739602363235564,-0.06020685239475912,,-0.060654503484001664,-0.026247328533232906,-0.003166934633608306,-0.008943775625968963,-0.0019494082422440915,0.11678783020893323,0.0003253543502539262,-0.05808688367642548,-0.004613605343580194,0.007313246823384118
HLA-G,,0.02304421734408513,,0.03742454586434296,,0.022915207219764706,,,,,,,,0.033554514569698775,-0.023964269930357576,,0.056463721036413575,,,,
PGF,0.03348141063465471,-0.031122050418963532,-0.014521574405583031,0.02924762024761939,-0.020755433520945724,0.06069344515165267,-0.11703985817269177,-0.06285433083255527,-0.03539986094589536,-0.044341035053827214,-0.010129460871840247,-0.08666808041595181,-0.0861622583360594,0.055977244510676726,0.09151138465319987,-0.014791270953373197,0.11329589249654348,0.05266138511501774,0.10911173711031981,0.01479687635187206,-0.0052201320855531
LGALS8,-0.007478724725433183,0.015976872968747214,-0.00718109723997426,0.07501425292667441,0.014346313671355542,0.07610682905878309,0.04320578832675572,0.05444312259788628,0.009592569754645158,0.13716018346791944,-0.008415925243122927,0.04878843157566319,0.027356008148074644,0.026860067177540692,0.020944978456089978,-0.018724618756202682,0.08731399309895169,0.030503970670757895,0.05810057262963042,0.04061642616097222,0.09632272972215675
DKK3,-0.0070450578249597745,0.08169457279571504,0.05596696781084845,-0.0018043713007833322,0.17507999278581263,0.012555698826806683,0.2609815201051176,0.14855079871825036,0.05066464133515146,0.3581882552740761,0.018618649647740643,0.30816462021918656,-0.03855176442688192,0.11471516599523386,0.09241132868586265,-0.041768730778428236,0.029956706659019686,0.045243665305253894,0.10041264361977828,0.08583686987841313,0.24358220393270494
COL16A1,0.09857175537776666,0.07666367391979434,-0.03661980572084794,0.007990245672552212,0.030624034287047394,0.057649082377908493,-0.07625898904462101,-0.044654717145317276,0.008553368822692092,0.037412402883722225,-0.09622946473707289,-0.2314934280443935,0.0800483892316238,0.021299814436334445,0.0532215445989457,0.04217846458040132,0.04015738139588852,0.0787027407591182,0.13338631792757188,-0.0007931287475840182,0.0591103576217347
TPH1,-0.02994848578411375,0.008259667358457325,,0.10675810579861184,0.011069483564147083,0.009707183881336005,0.03604663860905215,-0.026158331986547864,,,,-0.041228193891300335,,0.01982139748141566,0.0551041557750092,-0.03421757457657865,0.035882138474215355,,-0.008510164869414654,-0.022866001300225054,0.04570852197433452
TNC,0.03710052950167533,-0.032687367247295575,0.07091211371484057,-0.010948986366053652,-0.200509550819194,-0.0565456875676578,-0.23155394504114918,-0.18131712931159644,0.015217369180626479,-0.2831421558333816,0.022384874836419436,-0.262643454690217,0.008997964599970642,-0.05332011244743013,-0.03865216420002942,0.012896741411297982,-0.0326332747179143,-0.02901003086459732,-0.09585160763775376,-0.061746448060618055,-0.125534784898636
TNFSF9,-0.016075852155581136,-0.018971541017997622,-0.004928300944719104,-0.03256131510345966,0.013172492730499643,0.018576948234848307,0.07151542289238312,-0.0024207849243689785,0.022220553109226743,0.09582823884718826,0.023316710424060028,0.06099165433168382,,-0.004048290159971886,-0.019061436642805747,0.027663932785306176,-0.03999456888247013,-0.044162328388204226,0.019873504104925426,0.004762027871831908,0.1670707915832656
C4A,,,-0.020402679873882314,-0.022287355398769505,,,,0.02184846478588429,,-0.0016346361359218476,-0.02540365214956335,-0.0362411486033098,,-0.033755427121014064,,-0.02402523137337462,0.02454252979616151,0.07085471452438932,-0.034822598607791355,,
CNTN2,-0.013083344651889239,0.04101751522240221,-0.0344991532952297,0.008859407869146959,0.0904923248635404,0.07022602772173502,-0.04325135739393187,-0.007810194147725601,0.00790037796750662,-0.3021404916741922,-0.026898414790272995,0.004665312304774472,-0.05811538901826213,0.20130485850573368,0.14900328764811574,-0.029181958188848424,0.07716117015707391,0.010697770929515762,0.022773512451582437,0.11297586257922246,-0.2635889410168957
F7,,-0.00439799831779972,,,,0.02187379149993557,-0.0057573083474893,,,,-0.02315992744066234,,,0.02475563122970847,,,0.03523190511918683,,,0.015835875160403082,
LUM,0.04150252290574137,0.07440311434985782,-0.006843128140725904,-0.030128006544649494,-0.02386863299762866,-0.04929691729488906,-0.14169196271185297,-0.04106088217048274,0.018423353820274834,-0.035446640220904255,-0.05701096771921802,0.08929193013028015,-0.02681103714486075,0.008206391895022279,0.1119486346413871,0.04296819190112097,0.0987886804476252,-0.0415875497095914,0.07600749118813775,-0.03176913375776918,
IZUMO1,0.015045537177205075,,,,,,,,,,,,,,,,,,,,
BTC,,-0.03132296518059208,-0.03192657029619495,-0.014309753633319027,-0.045391034356691305,,,,0.011413779956884113,-0.0026250115709689228,,,,0.04912411082999016,0.042545199219681466,-0.020614555224648067,0.017142044225421045,,0.017222932535885773,-0.011378279406054003,
APOC1,-0.030597154927001106,-0.01721645850311881,-0.008677234885271114,0.0537876235621034,0.1542634561961275,-0.09549916427574569,-0.2682412255953066,-0.04191876747618519,-0.05039871752354427,-0.3367511040953661,-0.0866933661640471,-0.2262905096488641,0.05633357545067461,0.12845060779989512,0.1796159330976884,0.01748914821795732,-0.10916077867879208,-0.012661323154230663,-0.0339780662020797,-0.0972036977364071,-0.18568406232910306
PKM,-0.011102114041894989,-0.01411194956710994,0.04891464228900158,-0.013230691292617327,-0.11460891292345221,0.10182633962704701,0.0021045299489718503,-0.0602898989178445,0.019530357354748798,0.2580837123766056,0.10624119878515534,-0.15672665103930444,0.01761745290573971,-0.12333316391255601,-0.1471176132488049,-0.00964723017580333,-0.13903079907761262,-0.07081679265631816,-0.022198446950685773,-0.03772951521948726,0.2419214960393208
TNF,,0.01089151354880442,0.028343754395289317,-0.0036063567496447202,0.04596783808184429,-0.025010349714389167,-0.03636388245848266,-0.0016051569175035182,-0.01875433862007446,-0.08355018859601109,-0.032968483539818315,-0.08206077593255251,-0.012250997278340815,-0.0036829068500381953,-0.01416280596646061,,,,0.031467734921247714,-0.021789284002997684,-0.11335159023854942
GNAS,0.04543126978516175,0.045840193485724615,0.04966513738801585,0.03626807582285452,0.20038984969336784,0.0424817391662207,0.283273829884221,0.09630058583284275,0.001924512751136225,0.38594398727381396,0.04245494771906303,-0.262496756554544,-0.04141996568796474,0.03644614934171436,-0.05051617983947342,0.015998144327360922,0.01997119611803897,0.1029234960790151,0.018747425943925134,0.045670658035541954,0.29431311416112843
BMP8B,-0.024559748671664793,-0.02048171243325905,0.018491185197578103,0.01079240188032715,-0.0339845583706149,0.048666343501529936,-0.07987773714412418,-0.032282251092499534,0.02009676417575096,-0.1099083654225456,-0.006601791064099664,-0.0143770232607995,-0.0988773386779929,0.07979795177244421,-0.025119720838144226,0.07271150716231352,-0.010830286226386775,-0.056279830468747453,0.02977828556624161,0.006443154345601022,-0.02662409499651292
LIPH,,-0.0018346502638999177,,-0.028235154447410527,,,,-0.008789265072178325,,,,,,0.05062535624077886,0.07906674701509718,,-0.03856709701659973,,0.00663220541567539,-0.024194705603645537,
CCL28,,-0.00499630063338899,,,,0.027694722835037426,,0.029360403385416546,-0.03037569734779134,0.03867127201169975,,-0.010793551490982971,,,,0.013745219833340967,,,-0.0005932758717032959,-0.03166551256150997,
PTPN11,0.016383168219644615,0.03912080340500578,0.02977601209077349,-0.050496836058092964,0.07256720361315458,0.0700562756738828,-0.010197209781134696,0.014312572595070277,0.0025899665116739246,-0.0688849143634198,0.03572150164359283,-0.06054811412367014,0.02582191339949725,-0.04514229719661605,-0.022266482217435962,-0.036043559279009194,0.0027038460360748807,-0.03939551331761853,-0.025815626441554305,0.018888215798311334,-0.05600116954590023
ADAM12,-0.020703019560160907,0.023987330919255465,-0.024295648633892754,-0.01279544890443255,0.011455177687927047,0.05981776413425118,-0.12258543271689187,-0.10803213079342085,-0.02123506899657803,-0.01947412398477172,-0.029529031329146017,-0.07432919421551547,-0.06849949546403619,-0.04561237347555664,0.07861664190849867,-0.020895116090987587,-0.010907071009052279,-0.05930245998814692,0.06724377976120059,-0.05590184665941168,
EPO,,-0.022789867360352822,,0.012670908076141574,0.0697742593953439,,,-0.005431447170506065,,,-0.0025724877552951875,-0.03299241233836805,,-0.03794332245349002,0.03605345658416036,,0.011921318294308005,,-0.03187164983923219,,
EDN3,-0.0012223708853827812,-0.032062955365887234,0.04773271734204464,0.012534132913995882,0.0518505997892019,-0.02688884992314082,-0.046973317436486216,-0.029697222763526265,0.016120310200596594,0.024664224689376513,,0.1308723165521392,,-0.011315420338444657,0.0035068392432911566,-0.01565042280130436,0.051198320590139484,,-0.01900242189421472,0.00937377913713503,0.11846120876772788
CCL22,,,0.03685293218062776,,,,,-0.016230719419132927,,,,,,-0.031016988922751575,-0.03687444115822207,0.0032171433646777433,-0.033555163048905864,0.04669366793948018,0.0035087831824294952,,
CCL2,-0.05487204550766177,-0.03923647495058419,-0.016269970745999916,0.02475089951942155,-0.22585240528315578,-0.056639283130031304,-0.026827060195113148,-0.10810324640986582,-0.04591557676069384,-0.2423704238574136,-0.056155037250886136,-0.10512172307832832,0.003969848635688953,-3.134421089209291e-05,-0.09304386919402535,-0.04789793824184651,0.024443978632762747,-0.09723518676731947,-0.12032662208576725,-0.026078219838504967,-0.14363731911646244
DSCAM,-0.05144501337544497,0.04141445827308772,-0.03699812777485364,0.00839051601203541,0.03783171767595517,0.07059578863031979,-0.07075950569821574,0.060504189355692586,0.012441754985915862,0.10494725957411995,0.020490217524329262,-0.07439816918114353,-0.02417778001923998,0.07603037633588001,0.07937079349772566,-0.02723747679023352,-0.019145566397132694,-0.038370755893783505,0.021522976169926548,-0.00520203065177485,0.10598362476314079
GPHA2,,-0.037336583072313426,,,,,,,,,,,,,,,,,,,
ANG,-0.04759367429479445,-0.029842207839056542,0.019455989408746873,-0.030605117041579318,-0.07405291055549872,0.06030341870646614,-0.109364599699571,-0.01343198017513137,-0.030126908027465458,-0.06385900265150363,0.0025006481164933404,-0.1407970023282906,0.06972974920839514,-0.013724423347026147,0.000665100202693236,-0.06468824525393332,0.02040048389889506,0.03598928909229152,0.013849395240577421,0.016835219352031434,
FBLN2,-0.02116837561285485,0.0384244248999318,0.03309852481815351,0.028956077560437256,0.09247918968039733,0.0211149558038513,-0.004127169310152594,0.0739247052290023,0.020562623166712642,0.025527029341941447,-0.032652726964812334,0.09741692620079338,0.1555618802181228,0.052922943057922577,0.015105092385216156,0.02659089500266017,0.18124221876735655,0.03230305688871861,0.07934409138385361,-0.00629397959383901,-0.04577635266813926
VTN,,0.06474145821570532,,0.050000588647413205,-0.03650080914409808,-0.007148176761288195,-0.03648908688043888,0.03787695419626603,0.0016495585457706953,,,0.020166067232652272,-0.026800332565297326,0.007663007553465587,-0.004987605691221398,,-0.005861149941481275,,0.034498110101774816,0.04996759671640593,
