,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NPVF,,,,,,,,,,,,,,-0.017860912220687995,,,
RAET1G,,,,,,,,,,,,,,,,,0.06107326440325998
TGFB1,0.04299040379139925,0.026448259108495405,-0.027176872892019435,-0.021083402550743462,-0.018103581869345364,0.07818187336718982,0.0946400264813407,0.01482184561274714,0.03343947353404804,0.01743273346633925,-0.010593978599134388,-0.10499969952787744,0.06991547818002825,0.01725459765319089,0.025168434448134464,-0.04368597623520751,-0.02696589957854179
MSTN,0.04637459257468587,-0.03553178622551647,0.020466971054653383,0.01866321060714169,0.029085439473564748,0.08043999212424224,0.22222392839804134,0.002158271646568463,0.049991224790023006,,-0.003345744295486034,0.133510061430949,0.01715263289896052,0.009886595602516885,0.060919727431825235,-0.02473370034893665,0.06835286470107156
WNT4,,-0.027304022286933776,-0.0005006772287718228,-0.019639539949797103,,-0.03697005235978112,-0.004633349229614253,-0.02715295062285587,-0.006415947151472237,,-0.021709140236024473,,-0.045514432276840384,0.09792230676666365,0.018176072081802126,0.012995184371710645,-0.04266569841098444
TNFSF4,-0.01833071756584986,-0.01002430048886919,0.058240720176466546,0.0016530378654464996,0.02669390125155636,0.15660554756148437,0.006625228785001785,0.046965599921790425,0.016520235903743755,0.014469776692104861,-0.010864037914477431,-0.013943097318085755,0.007227578188315904,0.009280986524468954,-0.04794874819874042,-0.00039905787578901105,0.04919079811837841
NTN1,-0.003978530237501703,0.04399846888726713,0.04427661451977004,0.0594329561879968,-0.0009792059350307218,0.05612502117777964,0.23524583932420354,-0.04736749717472506,0.02806665221150741,-0.1362391485024269,0.051515050868895663,0.059217036287243695,0.06081437404463659,0.029123156080641092,0.12422180490189863,0.022672958245107278,-0.008933779141727459
CXCL12,-0.034103696730135906,-0.030383325150391948,0.03693060710892463,0.017376370978404693,0.06195188447988343,-0.06519751106021311,0.0568010233508952,0.03057851575753082,0.012176034648145507,-0.08988037345848199,-0.03154820674926677,0.052793717072659424,-0.015507478292203667,0.034406681863576746,-0.003993979578918287,-0.032697018875389616,-0.029093313747524923
GNRH1,0.0355162795704879,0.06210821824419012,-0.026545464228994863,-0.027102298577187874,0.02534229278777575,-0.00826696839468846,0.03438305664281206,0.015288623431896409,-0.00451007714280109,0.037147501585146736,-0.0160984459629564,-0.02322694818108572,-0.046093320067955273,0.0019508968482760823,-0.03153709850431901,-0.0070271048197998965,0.020399384511228805
FGF8,,,,,,,,,,,,,,-0.02465321709453452,,-0.004225369171824208,
RIMS1,-0.0037683972814295304,0.013111163371845617,-0.04082256938201713,-0.03126461692896185,0.07532857233199805,0.005274525179680497,-0.13459587084897093,0.05756057616485709,-0.027579802861252424,,-0.01648146365097672,-0.026862193618331927,0.020318011973592582,-0.03637608571639646,0.03917059361565774,-0.0019652837058767502,0.02281144492796384
FGF14,0.05536033407119646,0.005632269593278175,-0.01927984629232306,0.026566882964665278,-0.00043267504126996687,0.033129343602081814,0.16053195409872825,0.07641555087021937,-0.03357791825440514,,0.006849209375014781,0.006026014192381159,-0.010947089816311208,0.05242491348479281,0.06593097162572374,-0.007490809291433683,0.08196539052700466
IGF1,-0.004266424274231661,-0.0458340157337701,0.033153496323370744,-0.0003233521975334596,0.012342233819099093,0.015251829460700186,-0.059401349127620795,0.023332706311545902,0.011154638769530727,0.017430837648371052,-0.014408847991813389,0.1597042196599463,-0.062255911048875893,0.05988617872000418,-0.04460212693135645,-0.0010987077535794735,-0.0063707846466978186
TNFSF10,-0.0300602920158051,-0.03263237428109557,-0.007080683459801933,-0.013722822081978857,0.0171595980513035,-0.01831625570769697,0.1699637705168652,0.005105149516982868,0.010722955673320414,-0.10673768652344484,0.038641837853389684,0.029481379778435773,-0.06530331113100775,0.1139809129484113,0.03976840532749538,0.01050458782367685,-0.022462699653414138
GDF5,0.030588936905945323,-0.03847837420709835,0.08040424292358796,,,-0.030649427945085017,0.07482927753475796,,0.03969282711025522,-0.029995654450375355,-0.01589398797894732,,0.05336026141752693,0.00598258021355681,-0.0016015749808683812,0.006177152974908564,0.009441620088178022
CHAD,,,,,,-0.02159318998100698,,,-0.0003456371541568456,,,,,0.0379989490245664,-0.03506474593750386,-0.022720730497219913,
RGMA,-0.018336477442585025,0.04906810992857744,0.01720434355235674,0.02497328825973361,-0.09710792151877846,0.10803543534048957,0.19558510306179064,-0.011385952949502141,-0.0031722182370959914,0.04502277629760004,0.02991881141932672,0.06657316421030227,0.059103771305845494,0.08208269677293267,0.00809309394000934,-0.01366064110445429,0.03577889188069503
CLEC3A,,,,,,,,,0.06159652410140316,,,,,,,,
WNT16,-0.026979624377511845,-0.039196218214366425,-0.025340624268287218,-0.015249909175309124,0.03676184536148732,-0.02014435682708615,0.10589173056638672,0.09180774309116153,0.015063453828036288,-0.10897812393004644,,,,,0.04326710990672802,-0.014536104642802467,-0.004878585488785642
CX3CL1,-0.03141668390301688,0.025559398225585443,-0.00160318000604798,0.00010562944573076838,0.10171502390310087,-0.00998898672701472,0.0045585846380637235,0.031622240000857144,0.012866277752453704,0.05146657806704484,0.003733006524495254,0.024458587364389783,0.06261992383909261,0.06367818113366931,0.04241695856321306,0.04463521506788845,-0.013656536816727013
FGF1,-0.06847436508385012,0.029549773201633444,0.08403534306766572,0.06255665738480069,-0.04203015491917948,0.028433773899314323,0.02540762683549207,-0.06103937772664697,0.014841190605787596,-0.0007307434023324519,-0.044636204321152916,-0.017512794553323788,-0.07519219274869843,0.13744909545933845,0.009797651133611885,0.003098558640104064,0.016842563621322502
ALOX5AP,-0.09449449946168977,0.006528960033921641,0.1249979837942134,-0.0014007976318259905,-0.035395267975888524,0.045862995798699645,0.19160239096581183,0.09309357615672657,0.023922709202133168,0.21073746576377964,0.06069663220315246,-0.030127191335473764,-0.015014793380811981,-0.033635805358662146,0.0628725650578691,0.0019062523420916395,0.01022221651992043
IL1RN,-0.022635767556715605,-0.03776777832087242,-0.039947921302793926,0.037527942581963,0.018351459882379493,-0.0016898923202424612,0.008880582670874994,-0.035824758798698744,,-0.08969054966113212,-0.017069651767728292,-0.056988056377468795,0.03687320251594677,-0.016145611138512317,,-0.002263658458383409,0.015510738931223327
PCSK9,,,,,,,,,,-0.017797937802134765,,,,0.06813412249501216,,-0.014109560306993858,
NPW,,-0.0596816274260189,,,0.008061137652195979,-0.03660309386856855,,0.06631370686887333,,0.017892550021705655,-0.019011875597611184,0.06663552756405593,-0.04598738890665517,-0.041360628959638435,-0.001263745756183641,-0.048956421749469986,0.024733321394901902
CXCL9,0.007915765680986921,0.030670913523797808,0.022580169389061735,-0.02416033240785371,-0.017000232469414962,0.059218831609888396,0.03929474168665695,0.010014762192428518,0.09341104165391396,-0.007251770130001229,,-0.08325285691368756,0.14717633578863432,,0.07126852199234039,,-0.01489444499092506
ANGPTL4,-0.051034036972839196,0.013159350839644613,-0.023172753743182187,-0.03471154479039357,0.06048757125754675,-0.05716592370571813,-0.05354953549770574,-0.01357961316433241,-0.00859128657767372,-0.02471738140398692,0.058381184865646744,-0.07515489944220986,0.07072335428038722,-0.006152859442566724,-0.027443314416243782,-0.008254351669552908,-0.03131992898343754
CCL11,,,,,,,,,,0.10677194289606387,,,,,,,
UCN2,,,,,0.037928306847262255,,0.01937553693433598,-0.026163022202799972,,-0.049089849925695477,,,,0.051668281901513666,,-0.015943732965955335,
OBP2A,,,,,,,,,,-0.03566035009497358,,,,,,,-0.01859341108940561
COL4A3,,0.021478473567211297,-0.03742579893393008,-0.03716167595044454,-0.032747834303904405,0.029650525843190417,,0.041076753931427526,-0.027740256115015613,,-0.021526910599866698,,,-0.014985631458296109,0.017527976536768488,-0.005923378724964562,-0.001280147349164059
NRG3,0.07631753501500997,0.03999017552599542,-0.0068887353052617594,0.003924401445497173,0.03766594740683638,0.006582630816572242,-0.11898345969904678,0.03810062992401748,-0.0061777872374452515,,-0.011353162599535714,0.02682900265149339,-0.02446009761842554,0.09893969526910183,0.0035228074722633974,0.008170463472153357,0.018999801229806042
IL23A,,-0.01604388005940139,0.01568168274109963,-0.020341721053224692,0.031277430620545416,-0.048969779684612524,-0.0017797112196765521,,,,-0.026191177807892867,0.000828569428992964,,-0.024321204628363822,,,-0.026841072664933113
COLQ,0.02846092618388772,0.1095906838769817,0.007568162597367599,0.03344391882334131,-0.02288893207512042,0.1175537251110968,0.1002312815243345,0.005864915817056138,0.028382705945830422,0.07182589344669718,0.05579212586898539,0.00672057575391832,0.06478345007560667,0.08680323224025653,-0.004631732090732011,0.055838624503223286,0.01724777290215219
SCGB1A1,,,,-0.015474993332804764,,,,,,,,,,0.04601894576553037,,-0.01632484877734394,
TNFSF12,0.0042955225365757035,-0.054868542346688136,0.031810813273492874,0.017255512667706384,-0.01974647405539432,0.0003847038028462288,0.16257755175403893,0.022075721985253722,0.011995678417087298,-0.023566042279879212,0.010367152379199383,-0.059083812726326984,0.11096976655619724,0.04470071343916152,0.08657964364024548,-0.0350432854587116,-0.018253679170494235
DKK2,,-0.03800598208654029,-0.031960238310369905,0.017130934493385822,-0.01669316097393329,-0.02226655647577633,-0.07874053612258632,-0.005205600486026033,0.016245909807501218,0.2237399347959179,,,-0.03865650967160732,,,0.0010582442100995617,-0.02050298110729401
FYN,0.04313027408995222,0.00905335329879819,-0.0047998368759697195,-0.02444379867950823,-0.039641696988230245,0.02063709108695026,0.19049046022987715,-0.06831877563109999,-0.05211271586824795,0.0716065756648883,0.059782317986557566,-0.03302063882823329,0.032366609129178936,0.06631420433661565,0.06867993171933524,0.0036103771525909057,0.01511346700658396
ACE,-0.016375864325577343,0.07592000723648387,-0.029821527187185625,0.021383092834974464,-0.01968588709543859,0.0015917887504099662,0.16350574617184238,-0.06221330176398795,0.033040903295492204,-0.010646605667070567,0.03209528972442007,-0.09511628604644008,-0.0012419126783839224,0.14428292993024877,0.0913678920205928,-0.032430925491700235,-0.035952586126583475
IL18,-0.06418290940156715,0.027969571914490645,0.052355822179767086,-0.0458749627247328,-0.022216607838675732,0.06655150593241872,0.2288832664063543,-0.08270283242598431,0.01388686493121032,0.10159970277977311,0.11205532987620177,0.07264587638726834,-0.05479504931635777,0.099674913034792,-0.020640525262183077,0.022178261572285193,0.06779661682074106
PPBP,,,,,,-0.021078759758674143,,,,-0.03332603476104488,,,,0.013492035467804241,0.04449083235375586,,
CCL27,-0.025765157841752505,-0.03232020700754296,-0.020237249807380595,,0.03604836926734311,-0.007215269465769339,0.00956102918977848,-0.050439535848093436,0.010698459576274832,,0.040334611439863784,-0.04809212478793838,0.13491335945505883,0.03816650116287816,0.01108320675626692,0.025220330467505544,-0.009644008776519112
SERPING1,-0.04076062136838515,0.04966772826302078,0.07812938908362517,0.037144807259890375,-0.05525592852709224,0.04865263722948611,0.220935374545014,0.17562365532602353,0.016780159588736077,0.3088405683347673,0.03937640872590359,0.011611937410959715,-0.02570926333556262,0.04879321230680097,0.014513341940319526,-0.031641251941912085,-0.08827270435148848
AZGP1,-0.06859627763755995,0.003135869172953392,0.04433273778670017,0.039354442609727154,0.07051049760783465,0.013348815241878453,0.044768717745068326,0.11048579007965043,0.0030552383304472412,,0.06524020069740784,,-0.021598392552454368,-0.10695054269705871,0.07479996204116245,0.026151609204287954,0.04014281386187472
INHA,0.059650951508199206,0.02466394238333483,0.02447744640526437,0.03416245236925134,-0.02133593773379028,-0.016921621251277753,0.1035832846391874,-0.015373547749793178,-0.02388191600882229,0.0596932051887898,-0.041846049026035025,-0.0029001012154850196,0.010618748676054746,0.020400868362781665,0.07592516249981922,0.05274708994615124,0.012844729133986404
SEMA3G,-0.03909132891498087,0.0344798424933749,0.0365035304963858,-0.030439976230181666,0.03668307645995131,0.02597489515605847,0.04164189256420616,0.0035057339181005145,0.030042693794543683,-0.02339378533789612,-0.024291778807985536,-0.07054529025454445,-0.037010420604253524,,0.09469910626333096,-0.02340850404815165,-0.007685034406269936
OXT,,,,,,,,,,,,,,,,0.09483005124880703,
COL6A1,0.018799017851617503,0.026948788052106966,0.05771865663177301,-0.014595462104616966,-0.02741331767420889,-0.02603079443510162,0.23756997757944665,-0.1404012735476483,0.03272656637125712,-0.3648926311649118,0.10316429356779679,-0.06381665408637889,-0.007954763070360618,-0.022940607895825554,0.07747212514927009,-0.04078430602143804,-0.10125241971431058
FGF17,,-0.0018569487880140132,-0.01573021064417248,-0.01697075109401382,-0.06865063386166308,-0.017509969735058216,-0.005130895649368095,-0.033295361463201424,-0.050666129841320476,0.0062742120383738114,0.036680502530386086,,,0.12030841711210243,,-0.0377007683824805,-0.017713818046420457
TNFSF8,0.00496482377902542,0.043396075141009016,,0.027552129965297014,0.03742769545653362,-0.021078754294931425,0.020245411684125532,0.0575247987130782,,,,,,-0.02074450962101254,-0.028967225433721107,-0.014536106561420143,-0.02975770060569637
FGF20,0.03923014479858801,,-0.040162935124234904,-0.017400050300431822,-0.012278663884408554,0.017398236366815863,0.026387179027818185,-0.008821348867936608,-0.031662020344763876,,0.011575860241762482,-0.03840742266240828,0.0376644568500454,0.03300163386211376,0.025439131545271935,-0.02941115097768713,0.14334028663057294
ICAM3,0.03925001385789631,0.02468133627432481,0.1146796458489629,-0.008109616075814358,0.07191689889736487,0.025271708786842983,0.14755586133680704,-0.023451391303392743,0.015259964169621871,0.012247565342841266,0.01677377927922915,0.009480659943450927,0.05173607225468417,0.07398200837689126,0.06355824191622399,0.028793959078801706,-0.020507110673696663
LAMA4,0.0874310324413984,-0.017511433268156986,0.020750007451418355,-0.025592315054673118,-0.05825945658777294,-0.06307461448228664,0.26818253338876397,-0.050623269423350714,0.04985392482010545,0.1006896733413868,0.03643621501434138,-0.07569820570143547,-0.0016156122318007073,0.04764993163992349,0.06047538540445062,0.04027453350985631,-0.04777128390821114
INHBE,,-0.029852530530567342,,,,,,,,-0.007702430992852538,,,,,,,
DLL4,0.0022433737289294783,0.032801517552199184,0.0022731800973604557,-0.01769363657108672,0.03200843980514883,-0.03369015004512276,0.17635907306315063,-0.022358480423690423,-0.04030986419232867,0.05691023904056617,0.07655079403937197,-0.06530809770976635,0.008932227150495445,0.10860380563627982,0.05720111806275522,-0.027268129073154873,0.007728909807710312
SEMA3A,-0.012072417834561555,0.017996158093177474,0.02893852652110099,-0.02828039427906687,-0.004652188029534436,0.02115724903212583,-0.005960815847379944,-0.030031314161331264,0.08590675156568794,0.02580144005201521,0.02656366418958791,,,-0.03687478608719151,0.022928693779993656,-0.024822570185200683,-0.02495450604204705
RLN2,,,,-0.016132205427139314,0.0371787584647473,-0.008872056678442252,0.042337835505688204,-0.012059725005502151,0.03712298702734684,,0.08669009122393498,,,,-0.04823236884959615,-0.015943731207822415,0.05958494260928256
C5,0.005933548087549223,0.01775771025519269,0.04046370967163654,0.015410666668447334,-0.01453919337003611,0.04854895756000411,0.2042474911461486,-0.04649053593281067,-0.012000495618063626,0.06229837224523494,-0.009877164437740876,0.08004080716006186,-0.05494526315052853,-0.034374823321591905,-0.023056410906163987,0.03217423146009229,0.014284007105890012
COMP,,,,,,,,,,-0.02819360569027262,,,,,-0.019187809854596578,,-0.025254688247471957
EDN2,,-0.0032766396239931835,-0.02286488466026499,,,-0.027722085767280674,0.07144328685934272,-0.02880406068115784,,-0.03474440892737355,-0.026932396423825805,,,,,,
C1QA,-0.11531871450712912,-0.06527213018311172,0.09991386289909607,0.02537120884691387,-0.11129645460328981,0.1303509619021241,0.18641866649110536,0.06500199639247091,0.027640888492343803,0.16237378315117368,0.06664086398007733,0.0013675981171520745,-0.11298721920351128,0.10893000092674293,0.07319739934750548,-0.015191581946431575,-0.042816617724793164
UTS2B,0.01663169571595845,0.09491014229742731,0.15832980951934353,-0.018350787974249903,0.04011681718210267,-0.02311947966911698,,-0.01742985818349986,-0.014360042586913152,,,0.08116236363035695,,,,,-0.021782757536855032
COL9A3,0.038630458882253235,-0.004503387779076114,0.022959313218155464,0.07004130882633847,-0.0028886486091698883,0.0032343482765417046,0.20410112725167848,-0.09791069036488204,-0.0009949405601107379,0.2437293043559326,0.0212067034161602,-0.04895690270320879,0.02134694475871765,0.0169461009591362,-0.031416492032219676,0.014622385477214919,0.02531845332919167
DLK1,,,,,0.006952633977493243,-0.01882989245411478,,0.04273645426956508,,0.034217161341512335,,,,,,,
HGF,-0.012717255840667468,0.04520974100411643,0.029755544365175003,0.027275007986999385,-0.06288680743491688,0.028347129140783293,-0.05905081618908862,0.054747094851220944,-0.03580312657689061,-0.13317871235965284,0.015893466005913928,-0.10783322977980872,-0.021557663067907674,0.026509519610201086,0.03980976630760994,-0.0011250037633406846,0.03916306979250707
GIP,,,,,,,,,,-0.029043042056278577,,,,,,,
P4HB,0.031895161829946374,-0.019814194109724268,0.018167666871530708,-0.01659245081192288,-0.04078395103085199,-0.0012436028765823986,0.18462843291124437,-0.10542891066798198,0.02838290809881813,-0.22285941014412627,0.11307800037525415,-0.10877820439178808,0.04628286369229245,-0.05717738952173638,0.059105952450629065,-0.015982676628175076,-0.06069475158058415
ADCYAP1,-0.026091154437939506,,0.019417477503600306,-0.008596437880855177,0.05553134374342073,0.01997026963004018,-0.0752007813924526,0.027024844577975618,-0.04922714490951822,,-0.024127444244661234,-0.052316408331804336,0.023256035258627353,0.10370803043376015,-0.0037444800288329735,-0.009590872239613243,0.0253150176974145
GREM1,-0.0619453373875836,-0.020410175757725475,-0.03216229739952465,0.0422481440607088,-0.012866836626520923,-0.014591926319787658,0.03643362043310455,0.047613629656074484,-0.03268674288822363,-0.1717922900150721,0.000891961476398724,0.007679048967613202,0.038540579495418635,-0.020947199863995517,-0.026675495555941366,-0.04374644688767251,-0.01726912482135001
EGF,0.040639799913653546,-0.03458658698214735,-0.008283534661795143,0.0005710788348940846,0.05639102346648497,-0.034490609629095906,0.08380116560247694,-0.005328746706675779,-0.038141455384170866,0.12053347889269732,-0.029802357902745293,-0.008725069259947227,0.003143416911899851,-0.018081018692589417,0.12642431051901756,0.054679166370515335,0.008178233988428592
VEGFB,0.02651331434836134,0.027760842175135372,-0.03337002868384081,-0.05030758905807596,-0.016267995831188285,0.0158690289090744,0.17700078202833114,-0.039711115434169886,0.05375816160563247,-0.11592078562106775,0.010532192741858896,0.013419874102812377,0.02982855680895738,-0.03148271491086157,0.09184448564574087,-0.044361368321739196,0.018398003103444208
FARP2,0.08287822870779812,-0.04290171131603425,0.009080572000520731,0.021243235069190472,7.140262785510945e-05,0.010279934956076858,0.11755051111014204,0.03268601944721668,-0.04033577431767631,-0.012269178008071384,0.020628213374033175,0.11803841678332237,0.07999759902630041,0.037594905325376404,-0.011928517151501984,-0.010761755248931162,0.025764483796722817
BMP3,,,,,,,,,0.040788372267558604,,,,,,,,
IHH,,,,,,,,,0.016946956437992204,,,,,0.05161599177125737,,-0.01574992194810801,
LAMA2,-0.01817720924145563,-0.03418098657730944,0.05971351021611806,-0.010174327069424581,0.01586120801194584,-0.008861339059514306,0.14735445671918118,-0.0829951520015813,-0.040316143633453275,0.25473392727458655,0.05531345815872632,-0.009648966044166719,0.033702586521654934,0.11724420359767898,0.038512998768566724,0.04154245340128163,-0.021145397792049988
SERPINC1,,,,,,,,-0.019928900963322064,,,,,,-0.01808102013097432,,-0.015553840663974723,
NRG1,,0.14831546246500468,0.034226402042997046,0.05250377628523267,-0.007903242598386848,-0.04263607067627587,-0.02778904932964808,0.049736340968659046,-0.008791694284003363,-0.0852214210476421,0.007423443210488048,0.013149060100497932,0.07041497637403173,-0.03905268771550911,,0.02698536080300278,0.029241834263962985
SPINK1,,0.016138562153949605,0.0022071836016583214,,0.13417852030241662,-0.037694765804489314,,,,-0.018989007923880467,0.12907226803930505,,0.08428740599483703,-0.049373051194910283,,-0.019118800139154495,0.07795363381786484
EFEMP2,0.01489943515601093,0.017455256735489904,0.015472788844210165,-0.020421445004550495,-0.006212905277321939,0.013857553748204882,0.1915384954523677,-0.07278081329476704,0.030191494780578934,0.09527209730363542,0.017078973435591994,-0.012934202894875999,0.036426859706068654,-0.03640775004464033,0.017080497502183576,0.003986075577099971,-0.06691137057728133
SELPLG,-0.02818200976019135,-0.025764995809689533,0.01450523952113436,0.015326642111282629,-0.027522390423053694,0.007672485043738028,0.10575428994780012,0.07806742051617052,-0.0346031180847126,0.047035769241716284,-0.018349312106134365,0.008486525220328958,-0.011595765466516366,0.02788915376698868,-0.006554874951755408,0.053573088944161296,0.03424399334035459
GDF6,,-0.02393409614722808,0.03184392305527788,,0.030779182181655214,,0.016638940559255543,,,,,,,-0.02950441021092305,,-0.03788578710959521,
HLA-E,0.0026968304132442404,-0.031990273217224946,0.10509122926477446,0.03580318317923092,-0.06713244505390382,0.0375813125080651,0.24076993706380503,0.11903773916089126,0.05205092541377407,0.03865518429176225,0.08339809667943954,0.01985742240829518,0.00803538160619829,0.051627884517240034,0.04655702595613519,-0.030342307714020477,-0.05970433859592202
PTN,0.09119035413500232,0.07485683446669458,0.018509407444356835,-0.030921553160895118,-0.07522251925542353,0.024495326069082942,0.30566296803786114,-0.1798892313689086,-0.010736521829022705,-0.11086814271761258,0.07499453869319353,-0.07310278966896552,0.09617102012796111,-0.0004590756447067871,0.1004873154093166,-0.04568894116405071,0.03210483060034417
CD274,-0.02164298554045389,-0.019314468071622744,0.009742430628551058,0.024077825522672507,0.08793755965154329,-0.002616071650837669,0.11273605435188257,0.013734123907873054,0.05546284113740149,0.0013955556951752157,0.06001854712533518,0.06620956385056027,-0.007425226066991589,-0.021248635180101356,0.047409526694383954,-0.03000918805018207,-0.023699733371626067
FGF10,,,,,,,,,-0.011755151034073503,,,,,,,,
CD14,-0.038874616766997716,-0.06927163532852247,0.11163962873784375,-0.015056406103135338,-0.05358863633981557,0.11160959072878171,0.1652890830586899,-0.009790982573107258,0.005233362712337872,0.11898144422852398,0.1294541394475834,0.03776575949282655,-0.07407808964092259,0.08641960572847424,0.10484877902503612,-0.03897857600562445,-0.019852965283989474
SFTPD,,-0.025947722945659637,0.0483335054206167,-0.0003641234431118944,,-0.023671982979487274,,0.018874003037508354,0.011437473165118376,,-0.027685039284946252,-0.0010240350162997024,-0.004943830455440437,-0.02107113436384518,-0.021755033901383655,0.035092099900655115,0.03293362125787344
SLIT1,-0.0027087403005242442,0.023259655126661994,-0.023438864414391067,-0.0241212399029064,0.018288060069510354,-0.029607854919940196,0.049794195222037846,0.048703554538231636,-0.03285607065097078,0.04031380348725665,0.035927185003274416,-0.06532750770725004,-0.010537806129898847,0.09489572600861396,0.03586629010033247,0.013726169544184172,0.019102593746712866
CNTF,-0.030597004222187432,,,,-0.010472470156599438,0.03201938484620017,0.08750864762764712,-0.022572092241853466,-0.014465712514824494,,0.035089661378058454,,,,0.07466295163589864,-0.015943732965955335,
BST1,0.0011192790681824206,0.01609661736456053,0.01851532884150634,-0.01357833344834201,2.0754455960370715e-05,-0.011043079928645796,0.1653314025420836,0.08199003741555436,-0.02099075003148845,0.12756942086030484,0.05071342884125511,0.018634988026638325,-0.01351215463928649,0.055274687928052055,-0.025055141752352426,-0.010143799232354242,0.052690704610488526
AGTRAP,0.06556546895284429,0.00731184582193368,0.05110223777501071,-0.0035152994944220263,0.020671538867468725,-0.013365006033601674,0.1837936500805201,0.018590503530850032,0.024895921448734107,0.04399649498969457,0.08139404231638979,-0.06962644521796764,0.05129716625909487,0.023795028713213415,-0.025610093567400596,0.0757306640243094,0.007712370572830679
LAMC1,-0.00034001835915386765,0.0206223843957666,0.022749569878903943,-0.0339896452257776,-0.010266301302295097,0.044668941735219264,0.24129065645282957,-0.08062074025392665,0.038055029516879314,0.16439556376061942,0.06991599037311187,-0.053374415078310485,-0.0008911629720355817,0.07200262909241897,0.06724057327780517,-0.012323330927552762,-0.056938892073916954
COL6A3,-0.021481530214391822,0.002907176879529179,0.04597019127991417,0.03329766484628017,-0.034928910909207356,-0.009869145679804993,-0.09314746475656044,-0.06467423282949884,0.01790088493164706,-0.34850444562251326,0.09154097939567847,-0.0523724873327487,-0.06982887850484544,0.03440440413248082,0.008360676592168617,-0.0261494127185149,-0.07868031925814271
FN1,0.02082574551202554,-0.03921602443580425,0.05362351132690526,0.026927462092017608,-0.04485790526840834,-0.022987805905170123,0.2560804541205875,-0.0675131760944611,0.03743976277209665,-0.31638283939243905,0.06916348231070531,-0.13522108976089015,0.021105770089817028,-0.04766342660387966,0.07531838528803293,-0.04086583124727338,-0.0958335144783318
MIF,-0.02096952350254422,0.04825734590375024,-0.11213656699479493,0.010011075072541495,0.07358086203012824,-0.06803375026979042,-0.026057518196828743,-0.01417416753785263,-0.05516655790719383,-0.07853286778686178,0.0013546367695178826,0.029296573112677044,0.12454500755554818,-0.1336579992570888,-0.02786379221220247,-0.023224485456963193,0.09806865971497901
JAG1,0.06167420516390414,0.023200380861816184,0.027911915769518684,-0.0023932997678457607,0.02250345866951538,0.04554583231077831,0.3291863521641347,-0.04811525116615359,0.021448536662796523,0.03947530913981211,0.03294359405127499,-0.11357055082211824,0.0605886363298366,-0.019794178931238502,0.06599412497264,0.01234847825199778,-0.07132652775932327
NID2,-0.015099114068724051,-0.015491360725545598,0.022697752596723055,-0.004130466262016365,-0.04804672143224022,0.01081806522651353,0.19942677768966,-0.0340949115235022,0.00967418933993167,-0.03531243918684457,-0.006133375963032546,-0.0780003138707123,0.06579119624540138,0.09369516689480484,-0.026103962700661194,-0.014713524268462777,-0.05470057103934779
EFNB1,-0.0063716217436565045,0.002742324632701103,-0.024488851629727106,0.03928969276519334,-0.0008827024976812696,-0.01115202604628171,0.08016646216142584,0.035831917893987056,-0.020028482630650164,-0.1069497741979761,0.09368949228178235,-0.010762559087635739,0.06453402754914485,-0.001207517482206623,0.046310815317664025,0.013613754537450796,0.07756297967117541
COL4A2,-0.004284768051606642,0.047895528778901963,0.053710415177179324,0.010124056131615697,-0.08416404527766568,0.005027892864602613,0.2643245145346638,-0.12195937136667925,0.05094535251272495,0.07732699651212566,0.029946004008041545,-0.0659836000363185,-0.010529251241366912,0.07425110944439596,0.0519406196374458,-0.03943684491907574,-0.09020574806882958
SPP1,-0.11726978072773843,-0.07542451579309531,0.06520169178746087,0.04200601375182497,0.02359302847532899,0.07356447112977768,0.23291625509451402,-0.00922435518219574,0.05376381921098811,-0.2179817768036737,0.11506120839485662,-0.02632952061283884,-0.08080325842769585,-0.015523399416903304,0.03741930903701791,0.0015285995704012734,-0.02039595586696633
PODXL2,0.021346526604094158,0.05823749459722111,0.017088321849879948,-0.02121098665703092,-0.05088963542458045,0.00998049698355482,-0.043234798261516584,-0.0034212996216119646,-0.011943771977520556,0.11094557306554967,-0.044991889201552046,0.041853532769231996,0.05973785566095193,0.037156355717982044,-0.02413404040549273,0.03614043831823675,0.05916549612837046
IFNE,,,,,,,,,-0.03651947954989896,,,,,,,,
FGF9,-0.027973283216243098,-0.042427016350407444,-0.006906109038948672,0.038120472478077295,0.04601123731500855,-0.062321914500787105,-0.10074073149404233,0.05474442359058039,0.04371655926711257,,-0.035504850699989245,,,0.08464230572428096,,0.060912344264745566,0.0011094116172077615
ITIH2,0.06492333137376598,-0.018979590545655994,-0.004070963210595925,,0.008881071254174274,-0.009449383114541729,-0.006217546034457149,,-0.03785029370671375,,0.024865160745637438,0.05258108115614501,-0.01489377511133422,0.0030244816490895797,0.04051817210846493,-0.05355055862786917,-0.0050707756110431965
ADAM10,-0.0747169299228363,0.017562496129684885,0.028705307261440063,0.08031745841056119,-0.019499169792740186,0.022393756666424677,0.09432007916949148,0.020285159547534695,-0.008781155566012977,0.07873636128594866,-0.012028392916933268,0.05738014269945081,0.05757026715993081,0.026063159973789093,-0.02130440221640651,0.0031963242380917043,-0.06994525438869895
