,ZH8812bulk,ZH881T1,ZH916bulk
A2M,-0.009652747154083263,-0.029806879567227253,0.12602487038324586
VCL,-0.05658746829064436,-0.014590357042775266,-0.01711163671021797
FGF2,0.0018749626243339769,-0.027088047949650532,0.02242360573786165
AGRP,,-0.01312099642428908,-0.017046299132035793
CNTN3,0.0012692821409708796,-0.013103865065206985,-0.005403383432298853
RNASE2,-0.008943390089837794,-0.00842416015223437,0.006276600444989329
ADM2,,-0.016749343358220172,-0.018245536658079754
GAL,,-0.016884818707502827,0.039732078726208965
IL36B,,,0.016693066328950477
CXCL6,,-0.016278348338210166,0.04052779134448549
PDGFC,0.01952918431857677,0.03155398509422792,-0.07339314957437196
COL8A2,0.021503529791319212,0.06490677219232463,0.054910950984019435
SPON2,-0.04856229413638582,-0.008744469927092414,-0.06346853916698877
SEMA3D,-0.044839420516200997,,-0.033767342972156354
BMP6,-0.026605625982656395,-0.024356360696892253,-0.01870525577113247
TIMP2,-0.03828697540861892,0.01034418484174011,-0.06186142009643749
EFNA1,0.02661124521000178,-0.001507397308468877,0.052140602265575854
S100A12,0.025690296737404566,,-0.016027005744958616
TFPI,-0.011185161636109784,-0.012587362079308157,-0.05429230958333048
GPC3,-0.04646467727202628,0.00958724706315184,0.023255027888948662
NMU,,-0.01133423428171893,-0.03921251954528971
SCGB3A2,,-0.00552166277703873,-0.018705272514508483
LAMB3,-0.022017249503306614,-0.0384446667769992,0.0002140986833374592
LGALS9,0.06657441953209182,-0.006221547055089951,0.028373142924160134
VIM,0.027456009030203534,0.01391923911676208,0.039641933318882966
PLAU,-0.024410381817701315,-0.024206317704077735,-0.013952509955948093
TGFB3,0.009511318848396889,-0.04523779949598547,0.007010615584349267
APLN,-0.00988604133655531,-0.01591429441654534,-0.036705687108990526
SHANK2,-0.021059080706126818,0.01510528050005014,0.003649645748249695
LTF,0.06511779995956615,-0.0013258441707323114,0.053394325113886025
PYY,,,-0.01704630334300791
PENK,-0.024719755335653317,-0.017677858785827203,-0.1066951028329044
CTF1,-0.02013639085555046,-0.0008543140124277955,-0.017211028848863007
COL3A1,-0.01892759048859564,-0.026376392586873534,0.017757047769138865
S100A10,0.07202847628327333,0.007526089204009565,0.13114713253751867
FGF13,-0.019600715283661793,0.04383545261128169,0.07861132776988884
SEMA4A,-0.0017054161551122418,-0.015690476889372546,-0.008808774069049074
EFNA4,-0.03840822305799043,0.018137489448386297,-0.04844941666719652
HSPA8,-0.07555914345534784,0.0890756773508953,0.07508438730711064
NPB,0.011323503480588604,0.01789415235398432,-0.014714971433959603
ULBP1,,0.00817041700704545,0.09924794789008709
SEMA3E,0.04996550754694822,0.023983092654740606,0.08127520680717881
FGF3,,-0.006776735849047274,
ADAM9,-0.05607510793394652,-0.03349388726320739,0.03494370907931246
ASIP,0.013579200003780397,0.04435935122121466,-0.0173489198403234
IBSP,-0.025441591008865404,0.016368564980947894,0.10015630411184077
MMP12,,-0.012420915753253926,
FAT4,0.013690064483395915,-0.007438945509745313,0.0031718026349775454
MDK,-0.04972395274079865,0.017609241507002642,0.01902180256188708
BMP5,,0.005686626206090659,-0.030336957964804116
CAMP,,0.022311550686369957,-0.023401493072894422
HSPA1A,0.04226471803230664,-0.013567559960829999,0.03546746039172052
SEMA3F,0.06687794852793684,0.012988979411029904,-0.018155397252923713
ARF6,-0.009407039284695995,0.015575555777968039,0.0405219285114257
IL6,,-0.0322148155606125,0.1338765897211517
CALM1,0.004027612466394498,0.0027072174887617785,-0.05937633385088807
VIP,,,-0.04805888243445211
NMB,0.023095084456730853,-0.031158834379827683,0.03965548790080808
CCL26,0.01967842677344298,-0.022110738894298078,-0.02204504699489337
FBLN1,-0.052112066533067464,-0.04663349011063702,0.03385688149341519
SAA1,-0.026212066561392716,-0.010995511245040248,0.14152310120667697
MICB,-0.03869246065550532,-0.026166656702103525,-0.016277012238657566
F13A1,0.008225850229896954,-0.009356672649167952,-0.03337804312499091
CXCL11,,,-0.036434112108853035
COL5A2,-0.018153341888201908,-0.01479255723388348,0.015072741713527661
EFNA5,0.011854747429530339,0.02369315708176594,-0.007286188636661051
AREG,-0.027058742649510605,2.55445771805226e-06,0.06685298943981603
EDIL3,0.034611600925464045,-0.005176778034531467,0.028683036792295023
CD86,-0.009764467150319749,0.03813675908489307,0.04577779115570242
HRAS,0.004273411172483468,-0.06041379744959301,0.10625830625371158
C1QTNF5,-0.052161993007317185,-0.014580227632596952,-0.032125470332200784
RLN1,-0.01898814773526863,,
COL4A1,-0.03165751660690557,-0.03786702316077941,-0.04495746313248327
CCL3,0.004477332156561358,0.013378698823142486,-0.036153795863564604
BGN,-0.03156516828302158,-0.06040120227322177,-0.02477833078560949
RETN,,0.07894561202652202,0.06600636259582525
S100A9,0.046686876571502334,0.033960676064241996,0.0837686720550821
HCRT,-0.02778142095363951,0.02552229462530749,-0.05321543189885278
FADD,-0.02683996878444916,-0.00903485893313447,-0.02168329958070704
ACTR2,0.05134667809914278,0.02861650450149606,0.036974049716407865
BMP2,-0.023322745910325016,0.0507186047708622,0.12289962907679686
PDYN,,-0.03181716188890552,0.011283643294094859
CD55,0.03713744103382598,-0.022073150567158983,0.030744894641950016
OSTN,-0.01960071269568063,,0.0035175228867340693
PDX1,,0.06138016033524964,
CD6,-0.025203050397314953,0.0037183118467884633,-0.0024782355048416633
IL16,0.006778964271883256,0.004451294568921375,-0.04948964647787168
LAMA5,-0.02167327714247441,0.005252523215500786,-0.052148874432261086
RGMB,0.0003557816994901572,-0.024158056932367885,-0.021892802158474788
IL12A,0.05861408276416842,-0.014268060229801639,-0.04463042859929286
S100A8,0.00642025088040172,-0.0032098744762131828,0.04069278206096979
TAC3,,-0.02376150584069396,-0.07896804410114595
MFAP5,-0.007967194565209728,0.010319485715360585,0.07764370612770335
CXCL16,0.009080174541348391,-0.019172305038124487,-0.01562679937648875
AGRN,-0.06968835086551564,-0.06783185897440186,-0.0522283827050408
COL4A6,0.04152489203807474,0.015661834851408592,0.035281787413187854
FST,-0.06713555932233374,0.005310072055433473,0.04997564685243083
MEGF10,-0.02603803545728308,-0.006463020192731936,-0.039867475205330245
C1QB,0.05056941547967551,-0.03007399559452713,-0.13872936329365335
HLA-B,0.006504482904865312,-0.04680010338720219,-0.020037535205592094
PDGFA,0.02766350353229779,0.02562623744661843,-0.12637487838969244
LAMA3,-0.022161491492426466,-0.014424931096713216,-0.027056961075621864
DKK1,-0.019900363358149105,-0.018093843068613655,0.031326948315308356
INHBA,0.02472895163439202,-0.03803432095915138,0.039539923257768235
IL7,-0.020775029736696697,0.03743049246760612,-0.045193861301568786
FABP5,0.005254908710023732,-0.03615631243745898,0.036927539423314434
CCL4,0.0009204773785759471,-0.02292199715192908,0.016201662125487057
FBN1,0.006393027697782244,-0.035338114326102156,0.0061714245525860975
TCTN1,0.06942774446257013,0.059842551192329695,-0.02679716603437445
NCR3LG1,-0.02077504076751395,0.021219887695522275,-0.02106913540693899
BMP7,-0.007427189007470437,-0.0031249989796007824,-0.05943362308135128
NLGN2,0.044599295512021075,-0.014202271117285512,-0.05576345002660443
CCL25,,-0.03609481392259627,-0.021673156056746856
NPNT,-0.0463437947558734,-0.04224921970380751,0.006684701859762992
KITLG,0.020930097354814436,0.004895350002723,0.003398782572694953
MADCAM1,-0.027505281994147632,-0.013290558670666745,-0.01924828643399995
F12,-0.0420851371884036,0.024110302178103976,-0.00808513652081816
S100B,0.033336236032293076,-0.041735621545919956,-0.13713132782000248
IL27,,-0.012420915753253926,-0.0180116291470585
CD99,-0.012416498278202697,-0.014175937415161086,0.032201947768684874
PDGFB,-0.004073878896778878,-0.049508176827928664,-0.034220389175529185
CLEC2D,-0.007353794592709785,-0.04752160401216503,-0.02312649082625007
F8,0.061740876467689505,0.040566739484086504,0.04825462320218523
C3,0.024649409915855215,-0.06797036559827524,0.08765000522687975
DLK2,0.025087937049070138,0.03739074529474877,-0.019721258684947438
TSLP,0.07950483219199309,-0.015310908055715904,0.06570704963610656
OSM,0.13581992723481182,0.01696499946083053,-0.010922548899917676
SLPI,0.005652970327216606,-0.0064480616897416,0.13218591808053376
AFDN,0.08271412794906138,-0.004730690490625068,0.06209561674073489
KISS1,,-0.01633676735016736,
ULBP2,-0.03107358659396259,-0.014563796788751344,0.06917919638996126
ICAM4,,,-0.020026144844613805
ANGPTL1,0.07920312445977103,-0.030272199287487544,-0.020238642817322593
LTBP1,-0.08993285029395075,-0.00755851921232717,0.05343559023702909
NTN4,0.029938696699177203,-0.024669911101902843,0.051660912635955056
APP,-0.023866395070191167,-0.049222468417798766,-0.03728178729453896
RIMS2,0.04340822990521736,0.01580130044651016,0.05680441914334542
WNT7A,0.09696500974193772,-0.01158700698120626,0.007691785936103203
GAST,-0.023978392955800728,,-0.02786670833082879
GPI,-0.023576119558176237,0.011642124458952576,0.024398637131793997
IL1B,-0.06355192509797403,-0.01634522405155871,-0.06979709105593399
SFTPA2,,0.0413076582435035,0.04074428995595318
HAS2,0.0009557156961745705,0.00551257005902744,0.12302507518590677
IL11,0.07618343295482388,0.003596395115881391,0.05629658242813425
SEMA4B,-0.013306121893467339,-0.004323917054254582,-0.018001877217994556
FGF12,-0.06210639044756704,0.01487295980984911,-0.047696887532536564
CP,0.09074164643702734,-0.0025772097237394165,0.12665172919399284
NLGN3,-0.03394858385888949,0.04337244844503872,-0.07670719482137577
GZMB,,-0.028145628897212272,-0.0014262373838632987
PROC,0.02203952495042237,-0.024939518945114838,-0.025717097946793454
TNFSF11,,,-0.01777486176155708
AGT,-0.04983507476396462,-0.02526474293671119,-0.09986110162479482
PTHLH,0.009351510603289316,0.03718056643455837,-0.03576454487732186
COL1A1,-0.05305968894318169,-0.022812934964605784,-0.01423355650462844
LAMB2,-0.057225565391792674,-0.016856527526001086,-0.048219332005686594
DSC2,0.04133321071023959,0.005310415778239188,-0.027277116959243126
WNT5B,0.0068703322044517,-0.008868888125171313,-0.017485937274532105
LEFTY1,0.09072085604907054,0.026972649936103564,0.009685516889338792
FGL1,-0.03244459715369361,-0.018687903879225552,-0.022262488010096265
CXCL5,-0.021378929955965954,0.045170793801266165,0.03264416334419921
S100A1,0.06914921239190051,-0.07098708877245903,0.016478968388219193
NPTX1,-0.019900358396867514,0.06831220356006115,0.01809950616917572
TGS1,0.027910592347591676,-0.006983206152558769,-0.015918434811117408
SST,-0.04208512567821047,0.008505090735275533,-0.0032157376647600645
IL34,-0.004457178582769205,-0.0018675110968715152,0.08390011703048221
DHH,0.026513186714733065,0.05665080771762223,
XCL2,,,0.004798155741361308
TF,0.09663847932182607,0.00691002489164204,0.04779203724144737
IL33,0.06910288160786408,0.021016996810061018,0.17260435692174034
RBP4,0.012560309082879535,-0.013162824672104943,-0.04548013795959414
CCL19,,,0.013103472864010134
CCL20,-0.022161503551873508,-0.02376150636322219,0.13902968770034146
NAMPT,-0.014825894049623098,-0.04304519072300504,0.12901247503832342
