,MGH258,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,-0.03285416504061876,-0.037222601173947184,-0.06571520291879557,0.138561230478553,-0.006506044869449691,-0.06913031491507507,0.09907476357923771,0.000997263015808724,0.037549764253417335,0.03615380116260087
XCL1,-0.023423818428617404,0.020592679537966087,,,,,,,,-0.00034262265155990374
CD58,-0.05567064861621996,0.056389407298473485,0.12266113404577257,0.024488880590173824,0.11692921043087351,-0.00951249202345646,-0.00047416380706195307,-0.0022508408663637455,-0.018176925676745902,0.04744797252595425
TNFSF14,0.0912924765716142,-0.01802218874935618,-0.020759444391086283,-0.0495415660215019,-0.030864894007659373,-0.014009916086857137,0.03152917648622089,0.06596114836429694,-0.03367945485600671,-0.06453142556483855
CNTN4,,-0.031685173936992196,-0.06868836192918873,0.053997150313024704,,-0.012130721689779052,0.06175088848705061,0.016786736608971807,0.02871046700164976,-0.04525874448178816
INSL3,,-0.016022732674480532,,,,0.049722658679608234,,-0.010939977926486514,0.06682017787080766,
BTLA,,,,,,,,,0.004560794638893486,
MFNG,-0.03533249532543926,0.008627884538947958,0.16471489736539244,-0.039087438301445086,0.02170857396736919,0.054504969605529766,0.0018541315038768757,0.028976208236125626,0.022754264255192818,0.024094947801373005
ICAM1,-0.04739726465979149,-0.03266661333584953,0.14715540045617817,0.03701254295807197,-0.05620219959284045,-0.05907440502020061,0.002513611515944835,-0.01910781605086801,0.009011250287231237,0.07864019735296386
PROS1,0.008553045467461686,0.011236646637500998,0.14362138460386345,0.052100856672187223,0.05453472208521835,-0.04804991087563515,-0.020344849472481212,-0.03669335704487878,-0.005436760478037292,0.03862862655154464
CLCF1,0.0204654952363905,-0.017482709138676243,0.01852296673921794,0.08537046890074679,0.028475662537064104,-0.017275842907502354,-0.017539421545780247,-0.052335122799188616,-0.03045808553312081,0.13074073174568912
PSAP,-0.08278072257674862,0.025438443641845783,-0.058340384941514396,0.10377348883530148,3.749485098016661e-05,-0.08037281321791374,-0.0014834531311502734,-0.010871579344910441,0.018081415455588046,0.038998501892868645
EFEMP1,0.03379739111929204,0.01763662399317013,0.10449284405934126,0.05965685679006843,-0.11809012619825995,-0.041950574561033814,0.011049928535118651,-0.051530702188714486,-0.009206272473242601,0.05643040249211715
C1QTNF1,0.034983830706399065,-0.013059570078296423,0.07339913766001385,0.04834933649597201,0.051827724875712945,-0.04928661914954666,-0.025629738940030775,-0.035583518265456276,-0.011815383717426816,0.06198025023024926
ALB,-0.03526401065421047,-0.02477156282674959,0.004009665780889496,-0.010445352931517016,0.020577345427700216,-0.01959979567733267,-0.059197880388238755,-0.01420998475364773,0.09306130845462839,0.050796958029992664
CCL13,,,,,,-0.021533549215445955,,0.002025301402987898,,
EFNA3,-0.005263281264499289,-0.04346558893462852,-0.08730908223088356,0.04378871971974055,-0.09237972736266312,-0.011275744838179776,-0.04293066280375761,0.061842381943227796,-0.0023579410405061463,-0.03581222128790558
DRAXIN,0.1040376885586689,-0.02023518115242741,0.08389478117062389,0.06196649571817925,-0.07666751136934688,-0.055269934668372114,0.09110226523699874,-0.0053045026861972345,0.07017664859168246,-0.011670481392231815
RAET1L,,-0.012481864364389207,,,,,,-0.03192764656222784,,
NPTX2,-0.008558656378808453,0.02884917890128908,-0.12109117705369894,-0.06203408388390035,0.0684972855923721,-0.014442861889475442,0.026040750157163547,0.032591449691494585,0.03128109737918269,0.010102661698634505
FGF11,0.050838025158202446,-0.0011449437529984859,0.12931721443948296,0.0002951520319271607,-0.10010752137363076,0.011163392490775696,-0.0005927915190596094,0.023721483159027425,-0.04883113657455407,-0.006003605162461418
CD59,-0.005328014451428462,0.06880143134328702,-0.0013507550771582454,0.08959500000357445,0.05000358898520063,-0.016703287478169085,0.05159325583034844,-0.04772402262770323,0.04019604000241147,-0.02052029084865034
COL9A2,0.020212568841212485,0.07018486491315336,-0.04250824103465718,0.055740709230803216,0.08400564387556979,0.08433757125921158,0.08291415538129526,-0.015506884398402298,0.036810693543499425,-0.010436747786484162
DLL3,-0.09331196518858373,0.03569462519392525,0.059697965123129006,-0.05695457805281188,0.10791528921196732,0.10603116170057104,6.009260458884368e-05,0.04030188985409222,-0.04104834129597427,-0.04372489881648244
FGF5,,,-0.025838146020835475,,,,,,-0.049255803308459335,0.0835978046809732
LIN7C,-0.037196789772899815,0.0072545860777843895,0.03619356495324011,0.041141285940986566,0.059457103440065655,0.08248514781567737,-0.06751430402396282,0.08429818407427445,-0.08439230175688513,-0.005265147081957583
GDF7,-0.02426249931044811,-0.029435328407646164,0.016033619015325476,,,,0.015826433087268353,0.026498666974465537,-0.02742596188711273,-0.02830485509854531
PSPN,0.07090362995177757,0.025887295714739057,0.0333503864704251,0.03715138238672676,-0.05501029126004286,0.011598485914042877,-0.002322358810486935,0.07413866500538328,0.03099712594933868,0.010312806225703129
ANGPT1,0.03635228240320838,-0.0011217171577060476,0.08618119157131075,0.06303124481226005,0.19745297802201658,0.014253623289429708,0.09991460486584523,0.019068607493104413,-0.006266713429432016,-0.026337406312773544
PNOC,-0.00721248902802444,0.000233412864772515,-0.08205870595552602,,,,,-0.03260485921009433,-0.01984373494805651,-0.007424932238643747
L1CAM,0.002472757668248281,0.04153005833120141,-0.02007011295970045,0.003407496126696827,-0.0470668615462333,-0.1095785073671581,0.04639920228816149,0.06037772682639623,-0.024150772900040706,-0.07996549298533456
APOA1,0.07561439658093828,-0.048428886687582565,0.09229611782236011,0.02769889746011905,0.04970360402177024,-0.021069359656249047,-0.031320876445733815,0.03815481966637575,0.03751645258751032,0.002771759285321678
PSEN1,0.0010668760196883866,0.07252619518595385,-0.022731654316383264,-0.009904075844983803,0.07400503112460248,0.013927150980154691,-0.051792018940994035,-0.03702941046413074,0.011692533404464928,0.01886347457383756
CALM2,-0.08724522247274834,0.0175700776316852,-0.15750505416439348,0.009095295404591775,-0.020300275484431862,0.021706151641001346,-0.012246001584078542,0.07692013273342715,0.0018143680186720364,-0.09443727529023255
CLEC2B,-0.0392169284272584,0.016482051371694895,0.14601809304657148,0.16572775422339941,0.07884548812175235,-0.015877222460426155,0.038927654830216506,-0.010684274703282835,0.04674800872854612,0.07235067459535173
NTNG1,-0.01812926472435549,0.08103817094625627,0.049024718081813544,0.05483151007615675,-0.0001275621389376142,0.0305173705709207,-0.012051134735799277,-0.008050466971808177,-0.038967694562629204,0.026563549059604678
LRIG1,0.0812293915868157,0.07465681721934762,0.08694022521210039,-0.015132748275568784,-0.02505086917141161,0.10730577791620714,-0.03286376498458487,0.005826497896969928,-0.014527026646768196,-0.0072254563290812205
CPAMD8,0.13713823414977797,0.0024983743426032637,-0.02337408028513294,0.03586545172976209,,,-0.022697666148422547,,0.021097471970813422,0.005545368334620709
GHRL,0.02157566066028798,0.021718763416370506,-0.041518813804418124,0.0016588197235429792,-0.04481464176894989,,-0.011362049053984653,-0.02974885742077281,0.0025265393474540186,-0.017692146286622988
NPY,-0.031319694699629634,0.08069413552233022,-0.04860080211285279,-0.014978460744726063,-0.019957355188227065,0.043636631198799444,0.039915258058757,0.028447383451357975,-0.024278614373581572,-0.0788635750532307
MMP2,0.001805802251758822,0.11983335302339437,0.11458623832229645,0.052250532026407275,0.05054051829429303,0.018442916906480575,-0.03488503660064026,0.05490867858684473,0.04159875738163767,0.07996245812630252
PPY,,-0.02104688993880348,,,,-0.04923601561091443,,-0.010959261814667512,-0.038464507638681006,0.08769524747295292
ALKAL2,-0.0009533176248842676,-0.023407775954370665,0.07620896000775852,0.0777881225171592,0.06985643320506998,-0.019407053853083354,-0.027526179971954178,0.05015032469410338,-0.0013417919067340682,0.03439792939436609
CSF1,0.055788893937116564,0.026510230193742986,0.07647645662117993,0.08153907060209918,-0.14337010036161563,-0.021258812281581874,0.02347880982947074,0.004944189178143699,-0.044829167981091315,0.042943334105935205
SEMA4C,-0.012352614293039214,0.09494888960160654,0.027751502103262944,0.00853955420117757,0.022637560340772737,0.045946552730152704,0.011514414309527021,-0.03510309392480015,0.026470101093892487,0.05632644558074953
BMP8A,,,,,,,,,-0.017256994432348686,
ICAM2,0.010099683150336488,0.08351681685535467,0.08479685750366941,0.08137651448828064,0.05312206570883976,0.047991202045761516,0.10394856827156045,0.028712630734287495,0.1254528545511516,-0.018096368704982834
SYTL3,-0.034265127847662766,0.037809966221478815,0.010195708039073543,0.024426300167417207,-0.04197233643544997,0.010157264484759747,0.03243982449602628,0.01591473792062805,-0.045771220993153186,0.021646158019200015
IL1A,-0.024807098639711096,-0.008255505669982559,0.09944744387589935,0.031332944839438936,0.018294358270075174,-0.004560342900853742,-0.031806275878083955,-0.026379752678984656,0.036767593840627985,-0.03180218891532754
HLA-G,,-0.01920660881260403,,,-0.04892180464964241,-0.027638410566020764,,0.08581389888739008,,
PGF,0.01520562741895015,0.10948782774627693,0.17930010512689168,0.09932372184490627,0.05000114735790909,0.04786665757673126,0.0844180193310674,0.02909978045772085,0.04977901236223654,-0.01290480743576719
LGALS8,0.02249661196344366,0.062489156514291766,0.03866964304187325,0.05126358161773949,-0.02123457176630233,0.02560373228816015,-0.002551249970529379,-0.002381932392849593,-0.010722440881049974,0.03732213754550171
DKK3,0.013377569689637596,0.019905212860051147,-0.11292419419574931,0.02080999845386699,0.021250804642809342,0.041461549429099416,0.027150106828635945,-0.09621184905104266,-0.014702701640787916,-0.103670741881133
COL16A1,0.02558917507725917,0.040770102738124495,-0.012276978165291462,-0.04003862196738765,0.058931829754002754,-0.025958003380046994,0.04099654112572926,0.10183746896927348,0.04092773274139291,0.017637378683053914
TPH1,-0.03977191583869263,-0.014102528704364457,0.05717162198124066,,0.0658070957825464,0.07555808324321141,0.029170374536654445,-0.03532005735132415,0.03086685598634238,0.01213680152269903
TNC,0.06119902325986321,0.049351325747095845,0.13401267148538687,0.0389144319846599,-0.11564317920847081,-0.09407545423216454,-0.008404267917775456,0.010249154119504177,-0.03619948721320116,0.05136958815087003
TNFSF9,-0.02134890703910621,0.04244471699975243,-0.06272398767812817,,,-0.03619904169815804,0.09128443227797502,-0.03383974820982607,-0.027310463366020114,0.0010195384363233372
C4A,,,,,0.005441941626203447,-0.023973641472239026,-0.014129787430585935,-0.027792151837614812,-0.02323918032389277,
CNTN2,-0.08118834042372448,0.03335856488619492,-0.08740973276758343,-0.07503197363396347,-0.0688096526526994,0.08423714377287068,0.05036048535882455,-0.010660971136915033,0.03078099831819373,-0.08216525932981221
F7,,-0.013758079610717754,0.011268428592886605,,,-0.030205404106593007,,0.08744052979591589,,-0.024807980123449674
LUM,0.024563947264749128,0.05775162476897476,0.21419222611145192,0.10373627692706784,0.06810295074091298,0.06510234419853668,0.10383007139993969,0.05243576877668854,0.08237695677352766,0.07382011832883213
IZUMO1,0.13915751302882565,,,,,,,,,
BTC,,-0.012481859165291542,,,,-0.02185254796101846,-0.00802968795881231,0.04580698138919236,0.07076747200534682,0.053476081037628825
APOC1,-0.09159301061235198,0.0564913073088848,0.20274409223556206,0.16597791151222016,0.11479885963182898,0.022811207927762818,0.06119388288339821,0.013831614149814809,0.015263116776381595,0.08400608481750173
PKM,-0.004888042336324096,-0.037771541455684,0.07081221231515049,-0.05526616834542576,-0.08259752578500261,-0.0878590889935747,0.0027220246812803325,-0.012022229303422546,-0.03485005001892119,0.03797702006507704
TNF,,0.02081711615081,-0.022787981346996188,-0.007645839214581193,-0.01846498029449783,-0.021210054596231875,,,0.059965664109792476,-0.019307845221696252
GNAS,0.10315548839933376,-0.030379664214998336,-0.0811022820904924,0.04444250756164309,-0.04243931772706005,-0.006674790569395326,0.040024442688158225,0.021574169360119907,0.0011688343172492357,-0.07734476348318198
BMP8B,-0.00016403093112286462,0.02409096381760524,0.013480172014661214,0.07712599312408183,-0.035145709046563736,0.08013114702294834,0.07936160734412759,-0.04827936110326434,0.017144793437875238,0.05824339258125188
LIPH,,-0.014102525232432148,,,-0.02446091643321341,0.062163191579935724,,-0.03417433804224963,0.003374076722837038,0.018956881371991748
CCL28,,0.05094473632389736,,,0.11706289894410697,,-0.021380328442238233,,-0.013400093491849958,-0.029211917890208716
PTPN11,0.03662938605979944,-0.003412521314705279,-0.051455519365111856,-0.024310938158309717,0.005821075675391372,0.0012003491418088711,-0.08418896070494868,-0.009490902732490258,-0.013590207243261584,-0.009112150298172517
ADAM12,0.06005178573162895,0.022544565143233754,0.13961801881738858,0.08552478779042282,-0.02718526900805748,-0.003402609396840619,0.10016638864979999,0.040303713986347474,0.02237241957585107,0.09570275364358222
EPO,,0.017153206939896217,,,,-0.023385992988240824,,0.0019091069375299105,-0.014249885774660858,
EDN3,-0.029982021433016245,0.003510927447552443,-0.03163978972819247,,,0.053563866927521235,0.12925341553555372,-0.01974577937240044,0.038499110342498664,0.1532677747453289
CCL22,,,,,,0.039069096025125774,0.010480133027180259,-0.006342912375686942,-0.022019807716480027,
CCL2,-0.052056511900944756,0.07045896575324692,0.020922521978605287,0.0866364539560634,-0.05209479520417234,-0.06378136084350307,-0.024937259697608377,0.06131527325285074,-0.03226337706829641,0.10506419646218092
DSCAM,0.04887626973997027,-0.010322764093608933,0.013827871179836264,-0.008059456676911544,-0.0854509065007592,0.10773086286373502,0.012047994707888114,0.045835418125444866,0.03384159145887073,0.010356114741055347
GPHA2,,0.006479341869286463,,,,,,,,
ANG,0.07597705368893813,-0.028598283932304562,0.06857902589136593,0.11481443722272354,0.019619646300415593,-0.029565023399630328,-0.014995141218255455,-0.003805789757188335,-0.02067309031487627,0.05332427071542451
FBLN2,-0.028111833746295382,0.02022374100860356,-0.015323541496053632,-0.03155988946919702,-0.050697611921745246,0.08764435178022574,0.006759490731336044,0.06950789904539251,0.07592340471348713,0.1366050292026393
VTN,,0.0865354374024273,0.0009457965560249867,-0.03530569760322017,-0.017613303310151797,-0.026731790367205535,,0.05388801721088775,-0.0232391851486251,-0.03129834816508473
VEGFA,0.010905708751319569,-0.069359030470987,0.0726798529925173,0.06356674338056521,-0.05555214594330149,-0.11711331332224335,-0.05366258314962529,-0.03897685429229427,-0.11073111398986286,0.093030680392977
F10,,,0.05300675049528976,-0.03829715856622311,,,-0.022961673903043496,0.005809509501955905,0.040875525334440166,0.15397626197195502
SERPINA1,-0.031402249747932647,0.03567141337172303,0.15166601798334212,0.03620898513570696,0.056225527374604935,-0.06275904807577581,0.05610906117112548,-0.02386536846252275,0.029692415002920906,0.08884169493320579
VWF,0.0976131701591781,0.12695524365769503,0.2116157753481782,0.08403153097679004,0.06733645585508456,0.06064599868797928,0.02734335463244363,0.0074312804831132865,0.04896035278636526,-0.04689402440423115
GDNF,,0.025406261723864544,,,,-0.00219407146360447,,-0.016453293782278337,,
VASP,0.0426150765564844,0.03006485554659135,0.12716837764948424,0.11076583657065289,-0.052064621041087666,0.005401395403347,0.05111756166277413,-0.012526832444596904,0.057955299254226815,0.044772182154960594
ADAM15,0.0658272094436522,0.0357911584208388,0.05942270167486049,-0.004890362880124276,0.004339462323752294,-0.02496365375096015,0.09766525434436774,0.02830267479524145,0.05395694781914711,0.022991850610049776
WNT2,,-0.024668923492781752,-0.05999765836603607,,-0.05416869946295423,-0.029008002695014013,,0.014978645530133127,0.08180847384571086,0.056384517592637955
CALCB,,,-0.025838145740043936,,,-0.025387308065870976,,0.026504564118544655,,-0.013070031158629003
OLFM2,-0.050914758197929906,0.03729325845163525,-0.0663858879874024,-0.009091938007773267,-0.016010376588061617,0.04366679575066557,0.036113752055537435,0.04400445794217826,-0.052172203086786065,-0.009200582374633396
MFAP2,0.09631672144545549,0.10543895169127224,0.09415463446069586,0.14005530741364958,0.0790956217532763,0.04347120223929169,0.07943960311299586,0.02503243859427121,0.06688689391808751,0.03884266216102333
HLA-C,0.052603872194557144,0.029507880074489085,0.1844665898267235,0.08753187496460957,-0.03428818906565826,-0.04397646638453205,-0.03217797179295695,0.0318269260134436,0.049190036935143976,-0.0032224558787482802
THBS1,-0.046339691100421895,-0.0008218535593281842,0.07869542203883499,0.034719188940972485,0.010336293429247575,-0.025723869765335167,0.05662009068616638,-0.017597419019553234,0.03484726836851638,0.14401421525356697
HSPA4,-0.01818568872762007,0.04131729053142774,0.0330010830205602,0.00948320595570789,-0.0259214536062818,0.03138051843549254,0.08833160465542371,0.01766934700196242,-0.058292620833030384,-0.004416589339932736
LMAN1,0.007001087418196909,0.032747865634891585,0.15135948215624856,0.04979772602996816,-0.015691363319359598,-0.07993564675131312,-0.06492816035643344,-0.006775865608040143,0.006120236840657503,0.022884890989737502
LYPD3,,0.042473724893840055,0.008335547181122328,0.009349697925690754,0.20060394744219656,0.04261769770839808,,0.0601640377543878,0.02942233957496264,0.13479526984064774
APOE,-0.031794646087544724,0.027865636016263604,0.0833238090136813,-0.0002318965686843968,0.03580176579712246,0.02985131643816353,-0.003995832443897243,-0.0726512258412126,0.011375709727432624,0.03791855831223444
SOSTDC1,-0.021348915398453513,0.0017444066957717174,-0.023221747573992,,,-0.04830114208253074,,-0.013219373085793507,0.0632788871539231,-0.012323828147773667
ANXA1,-0.016559783727898666,0.03272632377479081,0.17149288000988683,0.04619464504866212,0.0008674795559310995,-0.07301631332490764,0.014840631842249445,0.07652059991526759,-0.05288581354896679,0.03959905424609949
WNT2B,0.015622619618332417,0.07077101747734814,0.028921139298280277,0.13985392430371887,0.09759415041890922,0.04849685702036354,-0.04239418514837668,0.06391596119359785,0.029826884650567438,0.016028368589986613
AMH,,-0.026270728695201508,0.02352492995480146,,,-0.014948924034201495,-0.02138032571579189,0.0038488102968440518,0.08313375131687971,0.018653464867135885
GDF10,,-0.016322188479135774,-0.04163417208591558,0.12292428909790457,-0.010108002294690152,-0.036061338839726384,-0.02698437217480356,0.15168619001345923,-0.012977228387889669,-0.03112891899024757
EFNB3,0.04164345484867327,-0.017958432406255637,-0.0056285039345386,0.12066381150524243,-0.029852739111104275,0.01325282894820828,0.06194714449575705,0.04544934065380911,0.04823237154014859,-0.0042584220652032425
LTB,0.02094185241000226,0.009762980661375013,0.0035036373184259588,-0.0070500234755442055,0.0775365423778395,0.11209738620238302,0.06730339927186713,0.04269146956870532,0.07828409216537474,0.07317390157329906
ANGPT2,0.039257965974322004,0.10814687767551712,0.18925249720370743,0.0817324007373933,0.06569627836159857,0.0008413449201381412,0.052180359288955605,0.006080885324802165,0.024795650189848355,-0.010732064086126208
NRTN,,,,,,,-0.00870780892163572,-0.023429073350254962,,
ADAM17,0.0069097293788413046,0.01570825077318269,0.11633444468641453,-0.027629878818742484,-0.010425771317994116,-0.04732132118685653,0.02313609331715297,0.030121971320032904,0.055326907876577125,0.05771951172292117
LRPAP1,0.03426745738279352,0.023840042590897136,0.08398398544683174,-0.043002742474789656,0.028522930443010772,0.05501818341942015,-0.004586455966068036,0.009531529106280842,0.003498636377526272,-0.0394562583177295
NID1,0.03260132622190698,0.09239452413451557,0.1837867721020115,0.08768819304602532,0.05005589125778855,0.01315591021523298,0.050341956179064395,-0.01768520343040946,0.06875452806485476,0.04199373951291425
MST1,0.00961875122909596,-0.025606005655549016,0.06724270998429438,-0.029966653375775375,-0.05092688249465726,0.021606226790679903,0.019740465259793106,0.03247541620698431,-0.03868367502428572,0.10732535221359173
IL13,,,-0.01123678393003606,,0.05424205629338065,,,,,
DCN,0.08461091041166392,0.09896142954544596,0.20984251870803297,0.05310096147226218,0.0401144739276772,0.08804409393800666,0.059988673179193264,0.029380203517432122,0.09721569534329615,0.07546274795540767
IGFL2,,,,,,,,,0.008691297653604992,
COL7A1,-0.006799804534186526,0.04580772149461983,0.10994701840522385,0.012019267105391753,0.029449055641355942,-0.09972073275451829,-0.008721849287230962,0.05614841591930542,0.05261034022286691,0.027060304789744912
CALR,0.023775626076275074,0.06593995378455189,0.16692856527405164,0.006946632391295016,-0.08730023966366922,-0.04335835856751581,0.06639165134636267,-0.08770635948687983,0.04035627655223158,0.13626571747226957
PIGA,-0.03841297388155748,0.04412691970393176,0.023503019926200085,0.09874807181673956,0.08489987583325821,0.008930747311049708,0.05478133839131432,-0.006261142151018355,0.042207296875446595,0.023509184932046682
CD200,0.03691821858944074,0.009791510795266497,-0.05174220416736582,0.060001256560651396,-0.0120193581912343,0.05107615663113532,0.12050395522326648,0.0926626950981618,0.10722052883258015,-0.04169682591167323
GRP,,0.000903003674091775,,0.04199468412640994,,,-0.029529683893279472,0.003119858131795037,-0.016908408766813852,-0.028851984612925676
CDH1,-0.04520931045641977,-0.027971672866990083,0.07622582514440757,0.0049266198233222595,-0.02349373909328229,0.030071448420229605,-0.041158054884050894,0.05384804293324753,-0.028671593041447164,0.006562649541070794
LPL,0.003530937801300234,0.022744419706959024,0.16655462037919008,0.19561910029346022,-0.11179397414537745,0.1158327123830725,0.04337612532872363,-0.0679046878386699,-0.0479419495533178,0.08414321891800998
SEMA5A,0.014384775861243261,0.046005388252822875,0.097072617669139,-0.008590827119051235,-0.02213838326672008,0.08913328072652787,0.052375583050717205,-0.02647690730679588,-0.016539216194392817,0.007277391387531249
SEMA7A,0.08315844258801522,0.010808102697660847,-0.02815991307411331,0.08582028474610517,0.0028214516626242445,-0.012151323401016427,0.01417830449414925,0.0031190832667791564,0.02536141112697775,-0.023766292125368307
SEMA4G,-0.04571954879352503,-0.02759535629041609,0.021357702962357634,-0.06727088387132982,-0.0016554002193289363,0.036176380268144855,0.054671979056453726,0.026815797511712047,0.0001936802844750233,0.012114345480267526
SEMA3B,-0.06853810665040934,0.02032718309519774,-0.02718334433412187,0.0012676708071335228,-0.09708340010019129,-0.015369724530733677,0.02581467323188077,-0.0624525024668895,0.020854637116855375,-0.012614688073358058
RPH3A,0.047504372666773695,0.04430324905831803,-0.041636851272418486,-0.02426320686888728,-0.06282612537640288,-0.006741020375263875,-0.044588601087541126,0.08898411242905228,0.08246141424350557,-0.07459799134907526
JAG2,0.07615249556524643,0.11384820538762837,0.07820703065772049,0.1096020021403748,0.038364631879067676,-0.00026560747308539617,0.15578420354317138,0.09998557048798236,0.033174905786629946,0.028077833555104886
CGN,0.031963523347623445,0.05703851680318407,0.09964645673782281,0.08811235155571813,0.10408958733393008,-0.003185355429855104,0.046576573263437844,0.015210978115424633,-0.008274327587095202,0.016878208652170715
GDF15,0.019691451225220445,-0.04871115616353555,0.13814227796480846,0.07961041844564401,-0.06661654763439152,-0.02965513180403119,-0.05784127596318755,-0.006018339930726533,0.04829553196158551,0.07447119250116378
SEMA4F,0.014488219207585175,-0.012357127309771086,0.012889753986967439,0.04954067845515472,-0.03466962999549572,0.037446151381556596,-0.05494408797427672,0.04099581533130756,-0.0185096203813444,0.03787228779263417
NXPH1,0.0008842717494055822,0.04628066255313868,0.06580257201654721,0.08300293775235906,0.013635847647142867,0.05454994822341188,0.018214916654185263,0.024193242569687537,-0.004896183119778826,-0.04341087492096371
ARF1,0.07627092546174598,0.03693998568246595,-0.06116847022454871,0.03768330398997366,-0.011349602471101219,-0.017209622519161583,0.1057309722721263,0.01286461028299206,0.046515251536827194,-0.03451009706929968
DSC3,,0.016539815519655374,,,,,,,-0.014249890100064368,
EBI3,0.015624459337548073,0.08863064900473444,0.07158260443092103,0.014421502092366395,0.07223099925299058,0.08988293558406371,-0.025519692064299385,0.003513240942337551,0.01366787926010716,0.05357571841420284
TIMP1,0.0395618825608863,0.06691792166361805,0.19837887087749484,0.1809481840265952,-0.023627221029085568,-0.12101257207533453,0.08397222704961728,-0.01797786428444651,0.06759414930439489,0.10222987198568453
SEMA3C,-0.06168832328504106,0.008207196420035364,-0.026824815451219033,0.04212958760801947,0.09872467977093177,-0.0610038490438923,-0.015784683355195804,0.08005982806500063,0.01616096444600178,0.056208366521189816
GNRH2,,,,,,,,,-0.01544169801619103,
GAS6,-0.02421848393110205,-0.0018414149954296215,0.1116389085166375,0.0868314520973502,0.00044995505887724285,-0.059053636686153016,0.03715000105944238,0.11292245186652185,0.0007245809733014477,-0.0219599564065943
MEPE,,0.010066438407847544,-0.04119590657396273,0.19715595112075024,,0.0029575504724591362,,0.0002223712090889416,-0.019691094659383276,-0.021292547396882446
SERPINE1,0.07151532768922815,0.022119953506340436,-0.021077849246807452,0.17856511084949667,-0.059630818466889085,-0.13581094858604895,0.03417183316904768,-0.022437115714124566,-0.043181075088368985,0.12800238701767191
RSPO2,0.019364570399176065,0.041710400093711804,-0.048896839428365854,,,0.08448263487496008,0.03076615415304095,-0.03952958158113522,-0.026530160533299943,-0.011963264013104342
SHBG,-0.00600665849834114,0.07469534994616349,-0.010863064374094915,0.1607117958719319,-0.04178450508060609,-0.009402859830123908,0.08283566148320586,-0.037289537101053066,-0.02987570574625419,0.06771042330821987
LGALS3BP,0.041375890782897704,0.04539920025827799,0.11356021375409422,0.015009035169908381,-0.06740040325966584,-0.007386636650747861,0.026792723966150768,-0.02559421755065429,0.004596616569589655,0.10157600838910852
LAMB1,0.06929308555516228,0.10409518192187472,0.2038438458324986,0.10034533636265085,0.036536608310918005,-0.09031210367178309,0.04734049639043915,-0.009849009617918505,0.05535396718433687,0.047734695974190465
SPTBN2,0.01288100885531752,-0.023054534947068866,-0.04006623756857165,0.01542687870000268,-0.047105263993224594,0.004359851625019086,0.050007924052091306,0.02862494146436697,0.06035526210638413,-0.09225017136562023
COL1A2,0.017565811433787416,0.11551892934148948,0.20744750258246347,0.11120121609398209,0.054409870675915864,0.030823823578418504,0.09956732267490473,0.027636615153494602,0.06435243815329737,0.10004312046964899
DEFB1,,,,,,,,,-0.03051677175715479,0.08443553228530085
CEACAM16,,,,,-0.030278975492997004,,,,,
WNT11,,0.0027357209054658226,0.08238326987758966,,,0.0012139312439480884,,-0.020122838957059283,0.02482924723092898,-0.021520246385904288
LGALS1,-0.10337438743925391,-0.03188482111421051,0.13347952596633192,0.06790843135272602,0.038142118812798526,-0.1391005669733887,0.06308307477440478,0.03431562502156782,0.04087745661167473,0.06088053046242123
BCAN,0.11482665353904596,0.03858440984787743,0.11318174408503849,-0.1259002949626726,-0.016072249606730062,0.1373589742620315,-0.04210884726611343,0.023243957925395357,-0.014659368082671799,-0.013562464954353051
ANOS1,-0.03310953172052002,-0.014900117809231813,0.09500826731507968,-0.06609233770116045,-0.029295687434761717,0.07722904639422692,0.04112143649932272,-0.01586643607409612,0.01960043620983243,-0.036693154969978166
EDA,0.029137425941198065,-0.01248186344196818,-0.030489379010964292,0.014898316944608641,-0.03718246237933287,0.028181697154331928,-0.000851977832545974,0.02967913722137172,0.01263512348286177,0.05539338119417338
FGF22,,0.05965053039616268,-0.02337407719744964,,,0.013897496235276717,-0.028911631731948887,-0.029817630005448414,-0.027310460380302257,0.08607614015171612
SHANK1,-0.026884362361883792,-0.017049478743226498,-0.02223894990940329,,,0.03589194114077027,,0.06929177623249826,-0.025404680900990097,-0.03246405690978243
NPVF,,,,,,-0.02646790890520066,,,,
RAET1G,,,,,,,,,0.028188505912358816,-0.019819129020302917
TGFB1,0.047536186789044976,0.12628300546636462,-0.01877338816515979,0.06385963862790524,0.07270342771358186,-0.021033511931333716,0.07275381262401481,0.03576911335077804,0.021433481942980042,0.014748036318543099
MSTN,0.016870203188646134,0.023269023963816818,0.08545882994888043,-0.018479151582694957,0.0015995657410445186,0.04341734633290359,0.056610499492109397,-0.030044371217423853,-0.03436357885759436,-0.02679956868371316
WNT4,,-0.011487901437692214,0.032942102970312935,0.06875632211486675,,0.012365281891611922,-0.020828728909423097,0.056317246828135444,0.03924512708542107,0.10698388735614311
TNFSF4,-0.03681695668272656,0.12208937164319952,0.00471675364758403,0.10436201018637299,0.002585286723007019,-0.016802542656433488,0.034276916031326696,0.10295779627555601,-0.02761064720951218,0.06244440455757037
NTN1,-0.026350759486070473,0.04862330286026294,0.1595743204760622,0.13089671343909043,0.007550679902918039,0.04537979473387941,-0.016341053543945022,0.0653137526350666,-0.01111570138279268,0.1321798661929371
