,MGH258,UKF243,UKF248,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
ADAM28,0.015678314976582265,-0.02925745518034438,-0.0015863023450613813,-0.00537620435789919,0.0015571415887039525,-0.04733776117572585,-0.02519603938631538,-0.08690288759880259,-0.057726019995329524,0.002127814399570275,-0.046573665866497777,0.08063714712044133
TCN2,-0.01281102139871094,-0.003717602630993448,-0.03398590969845459,-0.006723496061092249,0.057175655726334776,0.06481007563846013,-0.010180531106584418,0.13269169005203504,-0.06165008768733845,-0.04048333973405958,0.02822446441078567,-0.019492465945924155
THPO,,,-0.031139235879326748,0.035274681266547224,,,-0.05286631813722718,-0.030603842339149784,,,,0.04287755227560315
CUBN,0.01968288107061481,0.030818183104705698,0.007042171807299549,-0.02576392002588732,0.0707598418776257,-0.039448103047606646,0.038110714075841844,0.030711019431526834,-0.04970385870285063,-0.07136904660814383,0.04077292172286398,0.031385406533591016
TIMP3,0.0764944901691158,-0.0084722568640043,0.016336999605520323,0.03416522991124915,-0.03506251416659692,0.07819476127024562,0.014959969626183381,-0.03275080360506806,-0.12164982065447572,-0.060531909081765874,0.022255010892860142,-0.09426969818880386
PIGF,0.05069709453619706,-0.012383951255429295,-0.028508024410772423,0.018312629077817104,-0.026721701140934636,-0.002025939084186466,-0.041760910776486075,0.04424893877643252,-0.013636102526775327,0.014416303088549938,-0.06968364854794683,-0.0587150336547782
CRH,,,-0.021324609462796486,-0.01220450903337663,,,,,-0.030014123886594784,-0.033321783863484986,0.006048076274571205,-0.06939688584710162
BDNF,,0.025760986624718207,-0.021009222679048117,-0.001978796383159282,-0.026294622881288247,-0.015407367098842013,-0.09847077715130063,,-0.015063942057162251,-0.008642071986546162,0.04833314622419328,-0.020587748670893056
CCL5,-0.030488030878101206,0.11952878643460933,0.03713716500633278,-0.01782778394920586,0.02824673142843125,0.09690951933948126,-0.07833602381039263,0.008504901065082454,-0.028688400451604704,0.01872626151653155,0.004888848194142626,0.17373716739763798
GAD1,0.008585578853912723,-0.02795741301196728,-0.024863671989817208,0.0369072805424584,0.08579044956699046,0.041088240486813074,-0.03221127013865471,-0.03363200583603093,-0.0874000214641698,-0.14796106690497252,-0.03654927098857396,-0.08652705603345792
COL14A1,0.02836190538026086,0.03302764750605884,0.06585580546317522,-0.018893493269261326,-0.014108010779480895,-0.0443902311817931,-0.07261498712950804,-0.05979729098684297,-0.07640422789676699,-0.037654232168073384,-0.04264935613922952,0.031293465499078285
HLA-A,0.06941120708391593,0.14956613372212116,0.025923857705113313,-0.07496875010081991,-0.0670117827105132,0.010521768722418664,-0.0877747843274539,0.04894392090638731,-0.09156843863432798,-0.017213726155643108,0.058078681289979256,0.0452176909701984
CD5L,0.0236086781983497,,-0.0213246069957016,,,,,,,,,
FGF18,,,-0.000875839045069646,-0.01693295367659687,-0.01770019976686257,,,,-0.0181623792372302,-0.027923411912124985,,-0.04349887258785216
ADM,0.04801857338896405,-0.1352687989161896,0.0944300961045799,-0.045440948909586026,-0.05668285436787972,0.08090261727287636,0.047836053472582844,-0.04254450771075524,0.015891800252886203,0.020951059370212573,-0.013155586318830074,-0.1563648969294982
CCL15,,,-0.03557821786277736,,,-0.030162574143035956,,,,,,
GNAI2,0.0767090152709194,0.05580038654612543,0.013472885934269645,-0.05879618952114303,-0.0304008385205751,-0.001672765573350226,0.0057771345970443,-0.07236447288806093,0.036524008365161696,-0.03307798612872719,0.001574509202082306,-0.059709315848667795
HDC,,,,,,,,0.07227681221506206,,,,-0.03168577771881008
COL11A1,0.0002597816230610939,,0.047110795254806215,-0.050589318514278836,-0.028146855010651974,0.06754607059925165,-0.0740178545921377,,-0.10994777941613067,-0.05378310257663996,0.016017525803437207,-0.146929557255198
NUCB2,-0.012040374827433512,0.019761480510560762,0.10800799993712673,-0.023335810036356097,0.023085956089689132,0.006371268917683291,0.14857571902882305,0.07506518214553867,-0.06097112255230575,0.03921205330335288,-0.05387025615889064,0.003312968099656702
FGF16,,,,,,,,,,,,0.019341645177975403
CXCL1,,0.0036656870331759667,-0.020533746570407626,,0.13608270927782162,-0.009050670514648727,0.014924926459202278,0.05858442954938416,-0.0484953353184868,-0.06225415609640276,-0.032181370234168075,-0.08993707938242515
VCAN,-0.023402573262685925,0.062498743372870286,-0.028869760234399654,-0.06534405436080486,0.0858011308145393,-0.01764792153582041,-0.13100323778766745,-0.02584220542696747,0.130162370082547,-0.011477489528357056,0.011084535438665397,-0.17884884702986886
MMP7,,-0.08067758189748729,-0.011255922804979737,-0.015001675953848955,0.007676586181104304,-0.05807107327413043,-0.06154525857912405,,0.014560760908336768,0.04567777199685231,,-0.1085652949610374
PTPN6,0.044278562481073175,-0.05140665672001522,-0.04215597656168224,-0.03348980460993689,-0.02750835898195506,-0.018348931794738392,0.10246097447897223,0.1465282590356361,-0.0896013697621737,-0.11844677035015809,-0.005451281695809394,0.0521530925744258
PTGS2,0.028911664306983643,-0.04291632224869504,-0.04223158166830949,0.10998662589341043,-0.009857091866727258,0.06708922543074385,0.055686288057250406,0.034317128341597634,-0.06742142846637425,0.05569585451258364,-0.02646740176203018,-0.011882136708292
XCL1,-0.016853920308200564,,-0.008365425199261646,,0.041774806221424446,,,,,,,0.17083812908284585
CD58,-0.009548757267962154,0.03952592995550606,-0.06372648698437725,-0.045188615629794135,0.04752002872428185,0.04714602721442393,-0.1461874388998296,0.015104546557604456,-0.1152784578392837,-0.10338825520754175,0.07281154690733407,-0.09049902785273121
TNFSF14,-0.027570299602123084,-0.03209227969788525,-0.02354562382399246,,,0.08479044571430523,-0.051236361554616354,,-0.014528948100458797,-0.030442314252719396,0.0020375557553129627,-0.03472196149669844
CNTN4,,0.07149148067133665,0.010682632152991513,0.016143684505781745,,0.07228820841647036,,,-0.02966895976608061,0.01315182793722639,-0.02686707057579398,0.0865871297350122
INSL3,,,0.043049016764216096,,,,,,-0.016158002316258954,-0.017670359797197235,,
MFNG,-0.03241291550945953,0.09740539728048175,-0.00962291784917816,-0.02519313139791725,-0.004867129052658366,-0.055379253598105735,0.034879726639921935,0.041915452991739516,-0.07678149483852487,-0.09902184363484662,-0.04087144090406972,0.02408376476437704
ICAM1,0.008048047456648423,-0.03691009924577042,0.00035599310486693906,-0.03157374439835511,0.015041770361877156,0.04910528635385037,0.051816274065076655,0.04421240671937132,-0.06985268141345122,-0.001599815632333562,-0.001253329625967998,-0.10343910390996326
PROS1,0.0480701366385775,-0.002138291487946492,-0.02329929493522121,-0.0018927772630308135,0.0923176980970392,-0.02492672224637105,0.00012274224139975295,0.008729362701911518,0.013556247159797703,-0.003977074520877814,0.0032538624550252403,-0.13106429454133164
CLCF1,-0.03782673239891941,-0.05629728184317446,-0.013800168267643844,-0.013945555872679535,0.05791594078107795,0.017896833101277237,-0.019583789272017472,0.020619514650393467,-0.03625925747173946,-0.08938526706351371,-0.01731498560457921,-0.1159959151134991
PSAP,-0.030782878038566202,-0.06142464956962002,0.021757546907759717,0.036403031460565075,-0.09472246077850084,0.018930951411953233,-0.007334845415215582,-0.09242097376970233,-0.13234424454772167,-0.11080356942913885,-0.016496360506861495,0.016108760232509973
EFEMP1,-0.038525551786499246,-0.08050354749661098,0.04688795598493001,0.018559943297315216,-0.01896223027643738,0.007305439564519263,-0.010834796422249635,-0.10324511481460796,-0.036867982049927604,-0.049021837044640075,0.021637882908636358,-0.168429545208115
C1QTNF1,0.021507850023611687,-0.004282799740813481,0.021036578874501388,-0.030939694613295748,0.0021087654210927044,0.09119552582101743,0.05351001497092944,-0.05124533851533692,-0.0499248105286752,-0.0013799887150334963,-0.00354319788290571,-0.146473190746917
ALB,-0.02537318273384003,0.03886134935319475,-0.032363544071298087,-0.014349993386808639,-0.01613687295072492,0.03877038625355641,-0.059028261580680016,0.008025198523824483,-0.023951630854740856,0.005780589943976331,0.035142943860070476,-0.04486137285447556
CCL13,,,,,-0.030755241185531516,,,,-0.010785288476245497,,,
EFNA3,0.018141220739924958,-0.05083376377631363,0.02601374529120324,-0.0005019111921035112,-0.02770898605735877,-0.049048771885857975,0.05219291647371997,0.07407854046203453,-0.09184067189517887,-0.06521297901138275,-0.022129487268383267,-0.01657165538497835
DRAXIN,0.01924515479336387,0.1057501772365924,0.07193887024622292,-0.0472815983116687,-0.002678863011002924,0.02313637163837021,0.06358709026452028,-0.05691368524299353,-0.12510125793699262,0.06409164105762993,-0.008352152267075691,0.04292861304631267
RAET1L,,,-0.01630730246105674,,,,,,,-0.017888102900720775,,
NPTX2,0.030502399874633115,0.028800645519190562,0.03948172886196671,0.02296339044306875,0.005546160570787586,-0.11558233488556582,0.04748005970268791,,-0.003450300614803707,-0.06355878754597082,0.0016052459093636219,0.12766354632596705
FGF11,0.08293261177494525,0.011841619631573156,0.072043845070613,-0.044052917468823935,0.031061287875014502,-0.05866643683663647,0.007938886290261843,0.09965062756125896,-0.10064048285066979,-0.04532322186484744,0.03976114633708514,-0.09128571353696666
CD59,-0.09528272538548337,-0.01363757342758531,-0.012286525311479965,0.006080794904896808,0.01453564823426866,0.0721010256645228,-0.1434334554910505,-0.006969611049048145,-0.09630195532674779,-0.03773060029737161,-0.047617157531878146,0.040278708648968674
COL9A2,0.01146221385077195,0.06286543067233263,-0.000708135684281367,-0.04848537424417526,0.05084471023368102,0.001692265934525849,-0.0003183870237960145,0.003664250796885403,-0.08764997814946461,-0.05409391955517727,-0.0586205368998678,-0.058704310395296506
DLL3,-0.010846767952051205,0.04352133492848729,-0.05405285572255919,-0.08048808535836366,-0.0025345093893621496,0.0027311914269706195,-0.05651201491407988,0.07741091331083645,-0.048187638993788987,-0.14490464376761397,0.06067057386501931,-0.009877015307660532
FGF5,,,,,0.004543653693370981,,,,,,,0.0048072439091245665
LIN7C,-0.031702488054768,-0.014136845335532106,0.012721290647300675,0.008782664633537746,-0.01603298333513092,0.000453598671086516,0.07885902470310506,-0.0248837606675333,-0.04265568134673635,0.021924652400943302,0.04371464919905474,-0.01732522582606743
GDF7,-0.017457368494475652,0.001080608244912242,-0.0031458507484417256,-0.020498003798413073,,,,,,-0.015334552992130813,-0.03498234937197762,0.01780692420151631
PSPN,-0.013327592967301469,-0.02476345425276987,-0.00924292487458968,0.010233513137720498,0.0500644312209122,0.004587619888124612,-0.05081192795859005,0.018168778863205375,-0.06917755843058455,-0.019620291316437048,0.0545480914295787,0.02397503495051097
ANGPT1,0.009568169500772633,0.0017891826614915972,-0.00481956243166085,-0.02470020013720086,0.060331582570492856,0.08081226240468799,0.02552681231077573,-0.014916799961907876,-0.0633304282904582,-0.039635585657357364,0.012630327243866816,0.030598556578772484
PNOC,-0.02465343364967074,0.01075181578901246,0.008529280541007612,0.08902456833465157,-0.01613687295072492,,,,,-0.0163068311038197,,-0.011600816305373055
L1CAM,-0.02621492981506179,-0.057060164994908645,-0.0024467492659068506,0.07146521595256322,0.012399619353218289,0.003744155635619761,0.07982700996603256,-0.007343873193777802,-0.01065466737864574,-0.0835684790741363,0.028144418528916387,0.16842994070075362
APOA1,-0.03676854663453938,-0.006999775389789466,-0.016403002068468366,-0.03314219692565917,0.0017978783390622645,-0.08180940218953656,0.034374453140313184,0.09493600955540114,-0.040156498885356474,-0.06795324739547529,-0.029533387199277252,-0.02787483316557979
PSEN1,-0.04230189614992262,-0.074834523730665,-0.0048448936709527355,-0.05596373708210755,-0.017947565122885815,-0.013476152339587101,0.06048359100950704,-0.035676171005485265,-0.02302913056261054,-0.06390467897517448,-0.0750492513524051,-0.04368047967731191
CALM2,0.008461276943875785,0.016038697826253397,-0.019380628731972997,0.07037190891331382,0.08634251461974377,-0.03209318616198421,-0.08450720254541506,-0.05890943932141927,0.0019991785747461265,-0.051581302947339355,0.05179776474115047,0.12286665325899486
CLEC2B,0.010936646544755613,-0.05106193687385868,0.017236992088950225,-0.012873731137508561,0.06200803811479778,0.03125417937024014,0.06482713263094916,0.013385499385056147,0.013757801775276296,-0.003488774498921747,-0.027905131034371807,-0.062129635298637687
NTNG1,0.008546319395808834,0.0035191730684855484,0.01367642361246446,0.007979995941153279,-0.026443675553809626,0.03990458001204701,-0.028816908518825488,-0.028269162090271523,0.035296382364762735,-0.09677254629496876,0.026170067205559967,-0.09414749477247257
LRIG1,0.059385218831275004,0.03883288490172045,-0.029767855286146012,0.010796366534182185,-0.11130076869904051,-0.018310299675910725,-0.0278786754947193,0.05118736133869827,0.08770207335072093,-0.08128692456999184,0.015725896837796783,-0.05093604886592832
CPAMD8,-0.015360986073806237,,-0.02227296285297067,0.056811341194959404,,-0.03230326037438356,,-0.010474838098421061,,-0.017227131860211093,0.007197184634321245,-0.005184798105154147
GHRL,0.015802798187897836,,-0.043448010550306074,-0.015255186480202125,,-0.04352282038653761,-0.060007791625359845,-0.05811073936350218,,,0.0473658966741747,0.005293002866323387
NPY,-0.022535166081198425,0.06348422941949045,-0.022197295834140332,0.04493513421595088,,-0.01714392573139648,0.10458171065624808,,0.0627967982271726,-0.027038782469272053,-0.008452782611598663,0.05346164983490546
MMP2,0.05456955421470955,0.13634884960735433,-6.908442201146832e-06,-0.0675684824667766,-0.10399671383934911,-0.04051790297507721,-0.03441580649848815,-0.021366020524606143,-0.13649753256774325,-0.06297764713348505,-0.05438429824737262,-0.10391767755404822
PPY,,,0.010506292242160062,,-0.014925887898822106,,,,-0.051286249337962005,-0.01176436866666851,,-0.03358592530010064
ALKAL2,-0.023003203047326205,0.043826285503736,0.013682744124479548,0.052318782596727065,-0.028183529923375774,0.09489094760344469,-0.034339533923367714,,-0.03909120428955333,-0.01395005244024191,0.0024019008468496457,-0.058838183190163
CSF1,0.03697447725347386,-0.05816252093181634,0.00526403714360227,-0.046366602204144736,0.05688831678133535,0.05457898575324406,-0.004287588394802846,0.09955008210754906,-0.031030413413676697,-0.08139470883515305,-0.038520263968561286,-0.1560251185464629
SEMA4C,-0.03233967616709892,-0.036044540124471836,-0.030799209130162306,0.03238014074019164,0.024958794400145742,-0.03023615034249653,0.00329208323040831,0.04007909296029786,-0.014342850861227751,0.015874409687858842,-0.0073774628011621796,-0.10369028460521515
ICAM2,-0.04517873297174978,0.053809273952262295,-0.0398439535302179,0.02562201075072288,0.0444661093802233,0.03895879915834597,-0.015526599663532056,0.07916296195656732,-0.061896007197544345,-0.0677271038429382,-0.010950660514978233,0.12060933100000303
SYTL3,-0.0419769202939274,0.006283107844664178,0.05564501937043176,-0.019709768136813386,0.045328340069226085,0.05454618787713739,-0.1017299329568517,0.009492494599354969,0.004475512546174309,-0.002424332904884762,0.018495495063120645,-0.04597800331058273
IL1A,-0.017849218940348476,0.12199513762344509,0.0010739636559605375,-0.020498001105719504,,0.058307907895977354,0.025492198417392607,0.02037773263654177,0.008691368381771893,-0.017368688976867525,-0.04139779132263089,-0.03348487562491569
HLA-G,,0.010099084083421549,-0.025093044597721707,-0.011071266928638478,,,0.07585315464735497,0.08642834263589458,-0.023790306190665286,-0.0433717304736065,,
PGF,0.009973171649132974,-0.04613757992063073,0.018891633951912262,-0.05774774799606255,0.07390663368855731,0.04271162316851348,0.038549803839975735,0.0482228667959287,-0.08793194261842366,-0.07251865049862448,0.015330517322092486,0.1120800316667356
LGALS8,0.014213565502277944,-0.010983054851867109,-0.05769190579050885,0.03721983857444379,0.07114426429276309,0.023229802119591584,0.11135249731962592,0.07708892685140283,0.02222091033234872,-0.11478702589136015,0.07080704806047611,0.020426671140208442
DKK3,0.024089978831550094,0.055424275969074996,-0.04766409286782501,0.02937857947099233,0.07204842229772991,0.052546345524543285,-0.02647552196313029,-0.041581024771463575,-0.0447855898770174,-0.09487927497630673,-9.650547472847831e-05,0.21374448789347256
COL16A1,0.05240547023368448,0.07575483214085281,-0.031542917910984104,0.0346717618336774,0.02282826759498737,-0.05445889673545797,-0.09157429722245067,-0.004738917554639521,-0.023094808258888738,-0.04915626261096477,0.004869303327527145,-0.06919614420208695
TPH1,-0.02861671345739469,-0.03157575991827565,-0.018424667528347993,-0.011731551205542525,,,-0.06145561774466301,0.09136981529632048,-0.02613186726288403,-0.02538682024940338,0.04677269891948233,-0.03892861724387015
TNC,0.0056696163477377715,-0.020255077132642206,0.02286759869424452,-0.08246058235747561,-0.05437100011307071,0.061939516211042135,0.1025489992378684,-0.05471378833138806,0.005582195908282278,0.0477711171213443,0.033500467663689554,-0.16196493205744894
TNFSF9,-0.015360978783232318,-0.044499373077283765,-0.03276305342627803,0.01869943623596253,0.041819494764171385,,,-0.031052019749906908,0.06654483760377738,-0.002674615654823879,-0.05019437262320331,-0.03217325453412572
C4A,,,,,0.02523869546479293,,0.07683620173940504,,-0.012007432519239067,,-0.029165259040698648,
CNTN2,-0.04743260263208887,0.07499403833988035,0.028261312026370645,0.007953211117495716,-0.018741697877402784,0.03983698234052611,-0.00352537370848426,-0.05380505103791313,0.009517664408306948,-0.08901539441078204,-0.041988336830508746,0.23417130169212858
F7,,,-0.017974651778412506,-0.010188885698817766,-0.016136875215130794,,,,-0.015128671709979846,,,0.05030326970932075
LUM,-0.055486813958902086,-0.056459430678143775,0.019925970293906917,-0.023235635023646856,-0.06831486299685521,0.03708191679470328,0.014743465152587407,0.08577290128968816,-0.08457409685347853,-0.0718114451510594,-0.020349316058443076,-0.054984590684934234
IZUMO1,0.10963789150210716,,,,,,,,,,,
BTC,,,-0.016307295668541163,,,,,-0.06373400063559806,-0.010945062114122713,-0.02613161305512897,-0.02502489294658556,-0.08648862748800952
APOC1,-0.058518721674501034,-0.04092973743620675,-0.03426975156954718,-0.0768115823660847,0.1136289555890699,0.03954243670147855,0.016190489432353766,0.07669635651661123,-0.05937637244001641,-0.07420511602154659,-0.04089227600545241,0.05376204074707667
PKM,-0.028244732732931807,-0.09427393879231533,0.0830165672793783,0.05171433491003523,0.007954977046416975,0.017963882326711793,0.02346280773242205,-0.033015732683558396,-0.020241533743553496,0.017364508205966554,0.037936378005179225,-0.1361219390662836
TNF,,0.01706154577126402,0.009521878854879656,-0.025031235953251223,0.07793910057513961,-0.02852508069216384,0.041192174189875516,-0.04284451504175418,-0.0106232630361367,0.02787127862262358,,-0.03304003983837309
GNAS,-0.038379516592204545,0.055870295130093395,0.07976255135163947,0.02638705226226128,-0.09382057459878196,-0.06960645423927521,0.011318956204952784,0.014055347625804135,0.009915847086540851,-0.06083698358282801,0.014011151287234899,0.0903435380364961
BMP8B,-0.035579733752085584,0.07397989216004545,0.018065434173781387,-0.05890165913806079,0.059481975917228216,-0.05809165396080098,-0.05240874543395833,0.0038641670250809646,-0.05144554781064452,-0.056868650726300124,-0.04886684854884247,-0.005293677372560997
LIPH,,0.040544568379638476,-0.0184246629923389,,,,-0.047258971099856606,,-0.010785292442812235,-0.01994370123771436,,-0.011534383379431953
CCL28,,-0.023708761820177376,0.0013892543178854982,-0.021910894216750753,,,0.11623587728902554,,,,-0.020160148437300483,-0.03971312797164484
PTPN11,-0.026179203129195527,-0.03771875771818429,0.061664303199358436,-0.006892939433034577,-0.023289280916518062,-0.04664542211146533,0.03294542453275303,0.12782884214509463,0.032146701331230675,0.09441036617994056,-0.024464103398776183,0.01666905727528559
ADAM12,-0.005912222496759346,0.13730165184620885,-0.053547912803566404,-0.01206659649440081,0.031055179990004685,0.0286662247100145,-0.0008760487066659823,0.09065042845753114,0.03141776697186078,-0.10647881805951008,0.03025614556079325,-0.06173271156627617
EPO,,-0.06541697813443986,-0.01051109550241464,,-0.014672269627184919,,,0.002831157483096042,-0.011713103035551228,0.018338147577346437,,
EDN3,0.04366077230772239,-0.03272081384758041,-0.03209488962895861,-0.014613869293697686,,,,,-0.016095259875050165,-0.0292436957257111,0.007430353146599352,-0.052684696872587145
CCL22,,,,,,,,,-0.013256709839843717,-0.01894177083933124,-0.0250248940540904,
CCL2,-0.04335501245129913,-0.04147204191621757,-0.06472049171237593,-0.05421552335770578,0.0640552663431751,0.0648863770184186,0.07477037179762565,0.03145180118126156,0.050285167332907395,0.024007791123757363,-0.02527272345757105,-0.12644557951677737
DSCAM,0.028561014509928394,0.08591510522040485,0.030479001533348413,-0.049283485178291134,-0.0215862060600992,-0.038137844568678185,-0.03219153784840962,0.1372405801043937,-0.018007298298986292,-0.038242112017305235,-0.026159146260605864,-0.08402456168759963
GPHA2,,,0.013517262395464621,,,,,,,,,
ANG,0.04020551735550449,-0.04682018481041892,0.0017372214685529757,-0.02385682945046609,0.03955575322938183,0.020766745505592172,0.009372993664511775,-0.09713292528061966,-0.05761811524411741,-0.11185218913053036,0.035866166034940396,0.0035210632584927624
FBLN2,-0.020227043986073605,-0.030287000861330574,0.05106490902007538,-0.020986421334511254,-0.02217105602134595,0.049841915411561195,0.03669318940720018,,-0.04583151152343662,-0.0966707233113357,-0.004298177935410731,-0.05600227521582505
VTN,,0.006698917537241848,-0.02403759317288832,-0.011731547369314704,,-0.027396505764831474,-0.013897750977175855,-0.004889645609665549,-0.013388878336416008,-0.01456500209231601,,-0.053558471096901726
VEGFA,-0.01152368505629346,-0.10454412329919556,0.05765939974897817,-0.053186948473687885,-0.12079361010456871,-0.028492321775464652,0.05681070578483595,-0.08213553268005615,0.026333089981979297,0.07057392920132227,0.02981299588663341,-0.17360457029492252
F10,,,,0.055445220124654804,-0.02054429540273586,0.17900095314434425,,-0.0287495799846453,,-0.02487569301642571,-0.021651246167937024,0.004283555653794286
SERPINA1,0.00197536311851698,-0.014209965038884118,0.022400443028707865,-0.029569781116223045,0.024752453860116118,-0.01001211801149332,0.0405860634855653,0.018992275110739466,0.02953042000343412,0.06470670020403582,-0.02216746838795999,-0.06059993297064802
VWF,0.051801442492449286,0.1096184646219867,-0.0033013744001221665,-0.02873645623441934,0.056808643734375254,0.075317114516423,0.07223330317315158,0.041985997021202426,-0.06682800632365121,-0.05137949228399342,-0.011357545683515715,0.18703273947470211
GDNF,,,-0.016182647403930203,-0.018260608352380265,-0.04095236467449757,,,0.09678832670063829,-0.029530179707133605,-0.04541095131734234,,
VASP,0.009148144009310771,0.022712963684433644,0.003722663375085144,0.019765439447983705,0.011420308765482359,0.008613983107959104,0.007191821449227138,0.044641933546607775,-0.13242812173064186,0.024601713110284446,0.09295541850185086,-0.021110835083101978
ADAM15,-0.011934141638393993,0.044670154548132224,0.03358203430401929,-0.05743753599754665,0.009520350127681664,-0.000886176301285223,0.002774015504248515,0.09772483300862128,-0.10950031102468048,-0.0879557275538806,-0.02501828389629931,-0.02723899601599977
WNT2,,-0.02756811604198128,0.010403796840931605,0.09449273365133057,,,-0.05232749577118507,,-0.014528941516107317,-0.02127334411862235,,-0.06275991404604299
CALCB,,-0.028854252424980912,,-0.011891178275088513,,,,,-0.012715481242141441,-0.025194787557889682,,-0.05090023219158794
OLFM2,-0.05437074768568491,0.09352877562792943,-0.03905845396444481,-0.01077322867022128,-0.012907049763310577,0.02527262493888047,0.05010605799617456,0.01993259023281207,-0.08124277938761251,-0.11521099543679321,0.028656743507610452,-0.11487858101249762
MFAP2,-0.0005191931483973669,0.024066809014091167,0.012019004245305104,-0.0015894770322155416,0.05613863538108737,-0.03960045409015892,-0.030263144994416923,0.11846457728933403,-0.058063442846140324,-0.06202755388460244,-0.021702448338785686,-0.03990557793987207
HLA-C,0.053925777891781615,0.1404949193339903,0.0312774062703662,-0.048473213033809734,0.039606792025448805,0.06156638369820374,-0.054404477781777726,0.1205076234717824,-0.03888799714721899,0.03198519063669958,-0.008689013944549661,0.2109767134768229
THBS1,-0.03334236317162404,0.09537300745201284,-0.002122488815716684,-0.04627511088748912,0.025732244376410498,0.054720509825021635,-0.017406061625335468,-0.023589963532718767,0.03970493566859929,0.007327708128039434,0.046859862530096885,-0.1407929923232971
HSPA4,-0.01219588373375638,-0.006575105451889854,0.02348797958165174,0.032528584177590095,0.031864475241989626,0.013803418910070087,-0.005792696283523533,-0.019533243580979603,-0.014954669380227265,0.009034592946793261,0.03668090277790864,0.08848760824776113
LMAN1,-0.04193100305389824,-0.08848985586127574,0.045074790510818905,-0.05740854065782184,-0.05176270071492158,0.017603805212496132,-0.001042291115063161,0.0704284894129183,0.10229806952193068,0.09055171101933311,-0.012283461827555018,-0.15102339591208908
LYPD3,,,-0.01535162782384116,-0.01474418202703538,-0.001031422035651519,-0.027645529892610675,-0.05232755432595091,-0.03993828497148554,-0.02443079661865668,-0.039636924224599454,,0.09858220203751354
APOE,0.032608003869979,-0.011294849299158484,-0.07104371011855722,-0.085293501175518,0.06437572167669113,0.006680038065923111,0.0018421126583307184,0.10436259721419076,-0.09410407071585214,-0.08079149710634743,0.01786830661993659,0.11310453486133115
SOSTDC1,-0.015360984797955054,-0.034912533433359566,-0.04150590728554658,0.03938382055552264,,,,,-0.024192098844464757,0.03760845261657253,,-0.006586369157520247
ANXA1,-0.050168571231653344,-0.02233398390445024,0.0025769186201350415,-0.0986219323938626,-0.0018595286339156056,0.08396037010611661,0.005682172611887106,-0.10689772901668157,-0.09293707628399837,0.005451929382889713,-0.015115795652352914,-0.14103771578546728
WNT2B,0.03478513821666951,-0.05268949332001114,0.015344379116438808,-0.0307278133504056,-0.02522981832818346,-0.02117157031466617,0.0267693844240981,0.0034535326063591916,-0.031169511719746093,0.018235078018938106,-0.013628313166919665,0.03314497051754952
AMH,,-0.05864296205257602,-0.03432217385146831,-0.02135513922732198,0.017605679556737048,,,0.11835889943430959,-0.047278851144278385,-0.02218073191427854,0.004514087012485027,-0.06174002423765212
GDF10,,0.06132055146335619,-0.02132460797403223,-0.024616886274126462,,-0.0510714651289105,-0.011498258011662208,-0.02778137457793234,-0.018061673825098247,-0.006330206751847688,-0.004404807871945687,-0.053268539899394916
EFNB3,0.03460782184012982,-0.014071386788590365,-0.003323502353944355,0.03713456666554042,0.025322400605062297,0.07444777240473636,0.006090816194223958,-0.06708350779280066,-0.12432386351014774,-0.12640619059820551,-0.010665480795703983,0.03504403384576604
LTB,-0.04236786395551128,0.08920507221784557,-0.03631486482475949,0.01789159656363951,0.05555124070238426,-0.051848921189687966,-0.07355423579133175,-0.04421719360058346,-0.03372790352391039,-0.054427412308425335,0.075471614572104,0.11495606520613716
ANGPT2,0.01717966424174756,0.20060948072299722,-0.014873191888931747,-0.0653357611492253,0.027485172151600276,0.08016351567462814,0.0015523781151986487,0.09565942126987201,-0.020770853535826812,-0.01849156921702997,-0.05906615071904101,0.13186495221391675
NRTN,,,,,,,,,,,-0.025444377300459193,
ADAM17,-0.031062391824071146,-0.09394391296828769,0.024200946439668657,-0.061720980146181076,0.00046938045503761743,-0.008695416566926828,0.03339384228786828,0.021290630012740036,-0.04740010844898504,0.016264917177348907,-0.041329994884891,-0.02144429602588524
LRPAP1,0.06391245138413787,-0.035536378305679114,0.02026626295717556,0.013135150210906941,0.028454600330945434,0.00341635549888776,0.05584602467531937,0.004445593392154344,-0.03785964634662793,-0.045550968211436414,0.023153078115189556,0.04884485334511586
NID1,0.05810424012824223,0.13397575667270586,-0.06182190981071613,0.005255641477814493,0.04255215094199858,0.03366534632835376,-0.04199267758755741,0.09590490239300863,-0.11469514334955715,-0.024252392681608184,0.05402019756213894,0.08639697939821901
MST1,-0.02817908848517064,0.0408689661622375,0.002920060835338464,-0.03280452812108558,0.005347248818565182,0.023534598031275118,0.05480118898521729,-0.05278245948736397,-0.07093682985881063,-0.07632930134972714,0.012631541024074724,-0.064902832688042
CCL14,,,,,-0.004866144226672937,,,,,,,
IL13,,,,,,,0.011393890797030183,,,,,
DCN,0.005705253861130663,0.15603224821929867,-0.030649380827455292,-0.028803532907329194,-0.07026842621430111,0.07530153340313094,-0.02298145902180354,0.022575060374570636,-0.13458938471384477,0.002096708068676679,-0.0054771349605657015,0.03843601254487578
IGFL2,,,,,,,,,,0.12190917163706877,,
