,UKF248,UKF255,UKF259,UKF269,UKF304,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
FGF11,-0.003639259091400393,-0.008231359142903025,-0.024228113141956165,0.08075534909776157,-0.03056472142420903,0.023507086638170364,0.12199415266464823,0.1834475574490201,0.1287310562592437
CD59,0.03897079123079473,0.05046611532356212,0.0024566830481542678,-0.00039379821896827916,0.0873605473371359,0.01394058751528441,-0.017862181870762172,-0.12398841117781487,-0.03839110681698908
COL9A2,-0.004665193788026125,0.020318604909221345,0.010948301232001818,-0.026040235129684813,-0.04972855765191199,0.027486051085240423,0.03634073709689729,0.19996044855693937,0.04780315800157741
DLL3,-0.06600047870207647,-0.006527274529533594,-0.0833606082864161,0.054269657415181374,-0.06665675617860477,0.029128177407457687,0.019033800970098796,0.16044359748546735,-0.08545845655620077
FGF5,,,,0.11977888600079432,-0.015502176334022158,,,0.03885346292812104,0.048320139452603404
LIN7C,-0.006594186048169219,0.03368883262957868,-0.039601592297418255,0.0032584299689309144,-0.06489138554087018,0.050677772818940314,0.011165860243122605,0.09230285857370266,-0.06404445343266638
GDF7,-0.024827814419196473,,0.04765136411398528,-0.025363603112461896,-0.028495411309771023,,0.13747572559684418,0.05461939697079546,-0.066237281714543
PSPN,-0.03652428178043267,0.028588614439919117,0.05867904145353637,0.022920142294967447,0.03605672231998127,0.05824777779750513,0.0858576176980587,0.18425245811678356,0.14922021181492756
ANGPT1,0.036338539223390864,-0.02924634460796501,-0.013956392379215593,0.09151243085154641,0.1546328765092442,0.017819310745691232,0.02347100876422978,0.11870818130410532,0.03631250619778724
PNOC,-0.026322880406097204,0.06933606050504179,-0.02950742136185456,-0.05021734142987705,-0.0513123032318121,,,0.03268952926578255,-0.10424292064112378
L1CAM,-0.05809146376451076,-0.052267884586098066,-0.018613848265609564,-0.03749603218887872,-0.05454299875328464,-0.1121512908130967,0.09755573589674683,0.02377202705235215,-0.08576695911834167
APOA1,-0.04608116280113602,-0.020124908595456563,-0.015673248233510278,0.05996483505773013,-0.0005737971879807578,0.012464874279492128,0.01179638461978642,0.10667966038014336,0.13811825810724973
PSEN1,0.030440989641532544,0.028083559277145773,-0.0145220068488149,0.01725694431095855,0.02521748126941263,-0.05782864595833359,-0.05200246068631916,0.002281588808259278,0.059072028267579686
CALM2,-0.034894743713491556,-0.03333815809037717,-0.06445605560571073,-0.12869923417060766,-0.09183641875269971,0.03355413867818408,-0.07305238851198774,0.1727046061176338,0.00525459911825496
CLEC2B,0.05866987118682634,0.034582180623199926,-0.04882914126261339,0.08790612188143128,0.017402752432958645,-0.053002278392903626,0.07062552506106115,0.11789424733046491,0.043675259605503385
NTNG1,0.0024949961678877143,,0.0005504786498972652,0.049586363207526886,0.08999718036970106,0.013588460227576324,0.01340667435925672,0.16913596173441847,0.028828422824091315
LRIG1,-0.03053273847582665,0.049344190156561676,-0.09089511549329445,0.060155846147804864,0.045969254948857625,0.14671421185311423,0.08452639351179242,0.13817718380372654,0.05537956715471116
CPAMD8,-0.02115199585086861,,0.011824686908584525,-0.0128266564829522,0.028312412398455764,0.03414967774354049,0.15039992847844513,0.08150302567348212,-0.04592498161186396
GHRL,0.013071591093429844,,-0.03175237220958668,-0.027277694013357945,-0.017289359158583883,0.004794928860463362,-0.0553982438264509,0.030925858498760464,0.031152641920726847
NPY,0.003277829166330786,-0.023016560900965818,0.02224829991617172,-0.05526516429808903,-0.027349497165013916,,-0.01600768475312003,0.08297006147073416,-0.10316688807528573
MMP2,0.01700999507495104,-0.05413769794468063,-0.01703027067513159,0.09279713100649445,0.005344750932046789,0.01755833662701889,0.02421213554737344,-0.02229299950579175,0.08780147274405019
LHB,,,-0.010367564865633838,,,,,,
PPY,-0.017752418803186454,,-0.018046906697752742,,,,,0.12546452180545434,0.0861454768663955
ALKAL2,-0.019743755167694357,,-0.010216940318761358,-0.014543295072432764,0.05277454906711579,,-0.015519081172120553,0.045812521847872344,0.028029716000936206
CSF1,0.04897804393649142,0.014055987804007698,0.020722694016465964,0.03436972264262042,0.04267379874277069,0.12593124347626036,0.0399644345707695,0.14495656540435956,0.11811183782927559
SEMA4C,-0.05371150260305407,0.015027210157056416,0.009466168111011038,0.04975384924329548,0.023557587255821306,0.05119247706059805,0.04248153292476521,0.11871080744427108,0.04208774575486788
BMP8A,,,,,,,,0.042801490825029403,
ICAM2,0.06720289147252227,0.049496236480227655,0.01855189635216528,0.02663195488229429,-0.058015577704381864,-0.0432368725359985,-0.01585733088190265,0.04493818940350794,-0.021462156871817413
SYTL3,0.028509739736405443,0.08654151508850602,0.017440411125531526,0.16771164226964488,0.043920292806298174,0.07358345419819505,0.028858524150790803,0.0652539003442513,0.028164160857639755
IL1A,0.07987833338549366,0.023630793854577215,-0.013223377281543467,0.010065674986249856,-0.007292272658215784,0.05274761799742542,0.010050508156510516,0.07103024020031969,0.135500430543475
HLA-G,-0.016200197008760634,,0.015153719464436322,,,-0.02916426608826399,,,
PGF,0.07578137318169194,0.006620010241892349,-0.01831798000433575,0.10999456062766078,-0.02354068506460247,0.008072449999825631,0.08374529355639763,0.03442887979738294,-0.0007178798083840427
LGALS8,0.05744045609970178,0.07673300778053954,0.026550776029755304,0.04486328289499882,-0.05638725909097374,0.022331779096636473,0.09779713378273862,0.06864685365851432,0.042492507875136795
DKK3,-0.01844908717383358,-0.01627237362729601,-0.06123543363696488,-0.07478054357226312,-0.10528136961540799,-0.10024003123518667,-0.08321165043481968,0.08647005470726847,-0.1643839874022672
COL16A1,-0.017304710833375116,-0.010006330396118411,-0.014633884180108248,0.06468244773537171,0.011389632226016501,0.06793472960530074,0.07247737676047043,0.11803291299643662,0.18912367088510668
TPH1,0.01705078795141213,0.02859877026728073,-0.01992645378021306,0.009685908584297766,,-0.026113051933735833,,0.09735081526358635,0.06512163001855023
TNC,0.07590671602979324,0.010329955537140872,0.03796588684233393,0.10542059643109017,0.025226293122872542,-0.0007456920526623668,0.1317623194774354,0.03778489189732685,0.050919268122950834
TNFSF9,-0.021151993654944707,-0.0380639987041806,-0.002150154693235675,-0.023513178856222616,0.011453549572611866,-0.030689136802055254,-0.017098326973841373,0.07507346059035398,0.0691718880639419
C4A,,,-0.01229134975430789,,-0.018655744386994407,,,0.04908740126463461,
CNTN2,0.0537847680720508,-0.038852490640781195,0.014086969123369507,0.006097303704525893,0.07921510566973292,0.0394447191489327,-0.1455640272127651,0.13433226458678119,-0.07936035040623714
F7,-0.0116045264591205,,,-0.01282664902767038,,,,,0.010647484881376092
LUM,0.07665903271327293,0.06355107809452508,0.01834223270031211,0.1513122468261111,0.029652075604243787,-0.04579103524755063,-0.005595418986076747,-0.11266766213655234,-0.004642642798160812
BTC,0.02183218355784119,,-0.028139739866851997,,0.023891217722210107,0.058335363663947135,,0.0696243643889224,0.10899325224826184
APOC1,0.029278582407622003,0.038659278894036725,0.003793473163114948,0.10631653591097558,0.10386697684281622,-0.026737642394070987,0.08020427329655147,0.11909483521108957,0.13453363861899556
PKM,0.04127576449913028,0.04446659419139742,-0.020264000468798286,-0.02430288180872253,-0.06185202256168289,-0.1027105987186802,0.1275031378379131,0.07024978590227722,-0.03747501223569305
TNF,-0.002389078856581397,,0.029053162036585162,0.02113899868391029,0.05217225134727705,0.06243086764186706,-0.043282329262988695,0.21291247975469782,0.0465060428478314
GNAS,-0.07173602479742316,-0.021519529340824576,-0.031238084791673275,-0.06509272903521887,-0.13873667805250883,0.04447265848246413,0.05154159591736682,0.07121286985841215,-0.17219367283029946
BMP8B,0.025305325518999913,-0.04856291688120547,-0.015874903759853443,-0.04078930303873591,-0.03820534954024098,0.09847047832402614,0.034638748151465684,0.0301187728921966,-0.004681174271178687
LIPH,-0.011895055983880562,-0.024527702744983212,-0.015571527104520682,,,,,0.07975861144282897,0.09024873382072049
CCL28,0.06482934816880885,,,,-0.023173331067334532,,,-0.03658851525198496,0.06552617878486168
PTPN11,-0.059311941022078055,0.025946274050003996,-0.02012747729401958,-0.0007137231772753424,0.04938945491795009,-0.006839617741620798,-0.004008687357419871,0.06233693652130468,-0.14543256043164118
ADAM12,0.06887559999067919,0.10077101929444958,0.07054260977256871,0.13292331522251094,-0.03979782358649105,0.05073759132241245,-0.003916785578595611,-0.0739647836047787,0.07974467130685982
EPO,-0.015983087732832708,,0.0944374800283101,,,0.07040561446477052,0.0859304460335887,0.07079807134982975,
EDN3,-0.02072062371461953,0.04223038166616813,-0.019762049188360796,-0.022727012111494947,-0.027762649197416563,,-0.039486696141697024,0.015339099190971475,0.004755527369657108
CCL22,,,,,,,,0.0458701279322337,
CCL2,0.06226162368041622,-0.003459666669128447,0.027407330795035306,0.07702385960264577,0.1071422105499686,-0.023276339439231276,0.035347500630563106,-0.028265779132403752,-0.003314412558407874
DSCAM,0.017118464476912794,0.035754967169253485,0.0013682954707348704,0.0046026480887639545,-0.0464181946775365,0.049678113606490874,0.12457732825810415,0.12254297952398881,0.08002855282580824
GPHA2,-0.013257644313089553,,,,,,,,
ANG,0.05459605684945185,0.04571329721156793,-0.019935650234241414,0.04625805773223535,-0.024638584992024964,-0.06105523005101265,0.06680168168917898,0.12567336024666542,0.027707928767155846
FBLN2,-0.0031495378731659627,-0.033633180646087925,0.10821383869446756,-0.023734788438177633,0.006114366629117317,,-0.07564631804332148,-0.003932267828235653,-0.024695429507721783
VTN,0.10035869228838838,0.007870706178817518,-0.020412808995171373,-0.02162154553070253,,-0.007297048337972394,,0.03633021839391289,0.031795881319519215
VEGFA,-0.035553165656642544,-0.07622885852917156,0.018999719394133377,0.08310622789203752,0.015729037441534317,-0.10735701455088204,0.17687330919082753,-0.1588103721647273,0.058083263172435076
F10,,,,0.10673644086950765,0.03986606139432657,0.004280802381581818,,0.07904046168023283,0.04596451665762698
SERPINA1,0.0423426230614215,0.05498203651256329,0.017330514437154245,0.05792189897937931,0.03000973693496601,-0.0094133019875567,0.017528516988883556,0.026675832289837324,-0.052425641562576085
VWF,0.09137134967645508,0.08407321273026283,0.04973750497038305,0.11499549274744995,-0.04587780684426109,-0.038144277218138865,-0.039121711396088096,-0.07693266358038649,-0.06679085014221849
GDNF,-0.018628519309543932,0.003914651050489974,-0.012912350440877953,,,0.043140452418365095,-0.02103529637961514,,
VASP,0.013016753683334733,-0.0008899670588602366,0.015039618047801118,0.0848698533866288,0.04976668479451797,0.04978613873236582,0.024078865830041558,0.04760006798418349,0.02381831926906199
ADAM15,0.030262670099284145,0.023981825573946385,-0.04985051244997855,0.01962891766199094,0.027802954434447674,-0.03861947160058964,-0.013051616329429326,0.03969675468191951,0.03206602362069008
WNT2,-0.02080749519482323,0.08960058713489681,,-0.03292404852960788,-0.004847943171839042,,,0.04469530568349029,0.04609499968927795
CALCB,,-0.03162294724486781,,-0.014178826098017456,0.042017476378463654,,,,0.020353062605350532
OLFM2,-0.038144267223189816,0.009558348898417293,-0.017794596163312366,-0.017634787240291345,0.0098017420635566,0.02322255676955979,0.05413646147774383,0.20871662042173528,0.05772637838048945
MFAP2,0.004402359795689586,,0.05027824396991108,0.03088348189403221,0.08718574997797687,0.01628357071410742,0.08931810433186364,0.03495727578211469,0.08065195293596222
HLA-C,0.028458956218398845,0.036894200306668914,0.03435529256491647,0.09224530037345964,0.07856144342308644,-0.03893274446043083,-0.05793350778024232,0.1331526271586798,-0.03223714310445248
THBS1,0.04385158899464564,0.0392279264149357,-0.035505064556732364,0.03440693598678364,0.07036068900570486,0.048167575805481096,0.04214741912018628,-0.230164973126133,-0.04862973789874786
HSPA4,-0.04530550105286125,0.008769063242110261,-0.000600059106053794,0.013605872779800559,0.0017245153695175498,0.05074398059655699,0.002439890138987873,0.0012724831959953801,-3.491153215185801e-05
LMAN1,0.04745641514861493,-0.07064212064503553,-0.031875249083030154,0.08506968884945938,0.04305722295413436,0.038882397431530345,0.022958087113961214,-0.09156450807368655,-0.07131633500149805
LYPD3,-0.018146372544961632,-0.002593198664832941,-0.011639141628677421,0.030845366677245273,0.003978537528244366,0.005730204779976135,0.03381539121236647,0.011595119887267769,0.08131093781376753
APOE,-0.01816842026539837,0.0016404192271824458,-0.0952813917141924,0.04522181278298754,0.1343918881030396,0.01340892064485977,0.08938588225770205,0.05567880630007167,-0.06847594379286129
SOSTDC1,0.029537151471558998,,,-0.029394297836561833,-0.049754938770988806,,,0.07965923165678672,0.05738268515738397
ANXA1,0.04183834532701167,0.07704600277780879,0.026646856453951345,0.10482521435575404,0.13819629255413818,-0.012629456142209266,0.09140374759765466,-0.008724206655302207,0.1300020513529318
WNT2B,0.06537701441154141,-0.0023691990117305573,-0.009133996276751636,-0.00381683827597438,0.02548328838029977,-0.011786286520187478,0.022874152526476708,0.06861965241859122,0.02618840036632328
AMH,-0.022158569718287717,-0.020172149902635807,0.054142770386479175,-0.01594074014068999,,0.12861250429338167,0.2642148746268907,0.016240797084333104,-0.014675889227896331
GDF10,-0.013767275189287947,,,-0.022846983358648935,-0.00904834446265281,-0.06180995381232163,,-0.06332751551450552,0.002160816394500016
EFNB3,0.02641353732265694,0.03745782659684427,-0.016888789514950302,-0.038690549222844206,-0.09399471587060979,0.002915997554894831,0.014916266330692164,0.17846386628448552,-0.028706040501018413
LTB,-0.023445061129052078,,0.003854995253187121,0.026009400061789992,-0.008942730648364055,0.0012033863331927432,0.03479128877450186,0.07161209915199106,0.06336273083465334
ANGPT2,0.04594974899421107,0.04316968846086722,0.031380651665350805,0.09840300493848218,-0.04693515790527291,-0.0509571041023099,0.04025665979823922,0.012838710194737635,-0.03222836359360644
NRTN,,,,,,,0.011557226378241874,,
ADAM17,0.002119655383158202,-0.020329050386109795,0.004615058089130553,0.10023355591697819,0.056701279905361286,0.03929617103259551,0.05137559163628101,0.03292794697783661,-0.008714902430828187
LRPAP1,-0.04352330109253131,0.037819436439434945,-0.007766925280829326,0.04487396175651217,-0.04144492239036643,0.0320380860224013,0.03360651013278969,0.09705290201568302,0.018719302538921408
NID1,0.042655159430577516,-0.010026087754221653,0.03679353917249083,0.10876875276596379,-0.06259969355812184,-0.015734196406729125,0.019843057631493178,-0.0979956470975574,0.025458814117207393
MST1,0.01512183975697594,0.06626043572635493,0.012380643558930794,0.04948284345365971,0.06466377878676557,0.06745508282775194,0.10679976920868492,0.1671338162159571,0.112167892594017
IL13,,,,0.03909678981533501,,,,,
DCN,0.07118856305011302,0.05339641052955375,0.033931547507354484,0.10623755761652998,-0.0034148340839344877,0.0021993957855971965,-0.029078785538058635,-0.1442208009110631,-0.014641215781580308
IGFL2,,,,,,,,-0.04398532360632177,
COL7A1,-0.018019294094651327,0.020060562900189184,0.06539527368825979,0.10618022093304878,-0.013478334894419767,0.01093349020780505,0.08720819061361951,0.06702381748635174,0.10749262723729443
CALR,-0.01339204760874867,-0.08740989170646983,0.018023944984735408,0.11145366053904956,0.07815789042479719,0.00707971419409142,0.00834261424805743,-0.0707520841970956,0.06618475586620255
PIGA,-0.02535258772478753,0.01403970366627351,0.017133770661709652,0.08791661042174202,0.031811032380166936,-0.043652662315170426,0.04085945823694744,0.0903986737753577,0.042767134984149656
CD200,0.008432342518957752,0.06640408125898242,0.02837707327254187,-0.03236623918674997,-0.045088977168409865,-0.05856644405100302,0.04521742044645778,0.14785507047948854,-0.12675075930002927
GRP,-0.022076140829243848,,,,-0.01943266050501153,,,0.07220371562615173,-0.030902453903364102
CDH1,-0.020166761151213367,,-0.023919974527672434,0.05732552027330313,0.0903126679297914,0.024121633648944922,0.011613233027258685,0.021979763474064305,-0.03290269270480046
LPL,-0.05897122010816388,0.015048451548849158,-0.03376844984089758,0.10705828927298269,-0.007437363952494807,0.06017739793458654,-0.01045969853867517,0.1460437299648917,0.16130824865764284
SEMA5A,-0.04441869969541513,0.028353846898810653,-0.013260898571755964,0.06830704676289308,-0.010667815263281592,0.09491921652280165,0.031830769876539225,0.11627594746777364,-0.03788578865364621
SEMA7A,-0.011725976846179783,0.114601584612623,0.00475094680262653,0.010003470596525899,0.01981752233882232,-0.010443250902784064,0.05562718016379389,0.058789220929840985,-0.06397908998713547
SEMA4G,-0.03732172493108807,0.04791412045932152,0.015551105363361723,0.017092740783764715,-0.039094634925809765,-0.04266466434014245,-0.027793919379543962,0.1375027856482094,0.03353380818852146
SEMA3B,-0.014225329987782918,0.006390397473440936,-0.03579235828466488,0.00012154452755992203,0.019941072667127482,0.02346183427574612,-0.060392930957788145,0.13599963969865303,0.007844190972166694
RPH3A,-0.021704399349935656,-0.0155770882724014,-0.03536713211770013,0.0019124790749039768,-0.10102558824982744,,0.0025014326116816477,0.10086031535095935,-0.10652431953607605
JAG2,-0.007439354426008163,-0.010405182849909685,0.010360057394997617,-0.017146193284108692,-0.034680161774069476,0.00265779880281894,-0.042100826061507945,0.012397736749149974,-0.004836153178899255
CGN,0.0661906322683214,0.01268713988653767,-0.004473642366727252,0.014287190509970274,0.031373495563528205,0.09059728775210135,0.031869071907528114,0.1053760003881136,0.06411837511376213
GDF15,-0.03227187952970353,-0.016976826329602887,0.07351723408734208,0.05246120838631968,-0.014693180347698627,0.03555833609383494,0.0768803418165519,0.07614170509168121,0.18713123712072582
SEMA4F,0.003920896639640039,0.05807273012277619,-0.035894113387532824,0.0007022019657536228,-0.051945224197573914,-0.02021769973679509,0.033901505685253755,0.11191281529006117,0.07208922138191841
NXPH1,-0.02273490796833146,-0.0077719198921886515,-0.02779480810572112,0.012158561958671224,-0.05065199703491176,-0.048831309706552715,0.04611166803841677,0.12342491454646386,-0.042773039338422
ARF1,0.020635671228347828,-0.10663273489443638,0.009922544078240562,-0.060274029072141105,-0.08370470662018724,0.04770554102019481,0.049970712953690676,-0.0452702264790461,-0.0501634334468929
DSC3,-0.010033122963821558,,,,,,,-0.001483593760788428,
EBI3,0.03794485944139572,0.03679792554478799,0.04832545268579763,0.10761834447083084,0.007703350815337237,-0.046883656826768774,-0.029179288728412682,0.09844813833076402,0.061479122840743625
TIMP1,0.0765905439307572,0.018963286815812372,0.05148012191915222,0.10021852376785832,0.08072509508699946,0.03620298484919019,0.008398306348688279,-0.14095347122786098,0.005484358928359834
SEMA3C,-0.040773744942726,0.015040517181438643,-0.0242800111233108,-0.016349518479022995,0.026300760285701358,-0.016255734619770854,-0.029882913852718025,0.049160045224443234,0.03072250415911906
GNRH2,,,,,,,,0.0594942264888557,
GAS6,0.04783912053104853,-0.01071625140014223,-0.007090556555217383,0.030953113900619698,0.010208728032707538,-0.052276654536292363,0.042064132404602744,0.058558899807637364,-0.0773756882374716
MEPE,-0.014442184565679396,0.050998159981015465,-0.014464605021371115,-0.022606482722834834,-0.03978167301244849,,,0.009563477656686272,-0.1306169485295331
SERPINE1,0.05151487722231845,-0.0015693120083034497,0.08202687750973159,0.04022525921117904,0.0647010282695726,-0.046265624326487946,0.1538367403661891,-0.1749490412786293,0.1160509988933467
RSPO2,-0.014786100263211812,-0.024892071936515874,-0.013153012363430491,-0.009745466994155044,-0.01758552657174838,,,0.07459078740544864,-0.01607768314132933
SHBG,0.01296159165062268,,-0.02104625620644223,0.020850878582166478,-0.017847621355842596,0.06820486505157398,-0.0011399606431090651,0.0735564658519894,0.08593136617522912
LGALS3BP,0.017239496592360404,0.00942358787910359,-0.0500534314564614,0.05434818185766089,0.08490080239311747,0.005538801799416781,0.00030870772252308956,0.1289664082432927,0.10252189825158935
LAMB1,0.05589925685264228,0.016941887579466405,0.07172122681453924,0.12931433531970493,-0.02493440453496841,0.04071986798697338,0.037195870622385,-0.059411226205782944,0.014325096286520303
SPTBN2,-0.01743299225685931,0.08823150772742797,0.05320760497694328,-0.05990541778394929,-0.09299197492851277,0.0025588365199962397,-0.03752780226323221,0.1180769158290768,-0.07752872300490155
COL1A2,0.0746095483741227,-0.002037176662424076,0.04695940658161105,0.15153832591636568,0.02881559020293286,-0.019102527220908685,-0.07856785552249722,-0.23191702198915778,-0.03495950241772396
DEFB1,,,,,,,,-0.018756162918346645,0.06571743943673802
WNT11,-0.014380723581338628,,-0.017777131259274943,-0.013993249924033576,,,,0.007503923471571522,0.003774097729297264
LGALS1,0.0533232278151501,0.046015917389205595,0.06202983476108607,0.08312320076553023,0.09149327676703588,-0.07115022428169696,0.08318706712354935,-0.060239913773410626,0.08050414332739485
BCAN,-0.060982422039020316,-0.06881601364393124,-0.09402021465262728,0.09592618828255355,-0.05962921984190047,-0.0098842392349316,0.09149717038991718,0.12709222085506,0.08425354367211829
ANOS1,-0.025157689369961433,0.027399538776078574,0.024600905431687407,0.06612734460251252,-0.03742999872884934,0.04288776481392317,0.08282977329570437,0.19446402111316025,0.056093112275217495
EDA,0.053544308236709415,-0.027150567230978393,0.06279117877009621,-0.01673121620964551,0.027161483654755368,-0.011938716871252352,0.06771515366670404,0.09371715819325935,0.04477822692931273
FGF22,-0.014970965921403848,,,-0.012826654788568826,-0.037660264311120066,,-0.06970349357629879,-0.0009522993983325719,0.009500310047576767
SHANK1,-0.014380722658113954,,-0.008140065262825503,-0.012203747379567732,-0.029212720098678962,,0.0186998388611441,0.12661765570362055,-0.004755537196472579
RAET1G,,,,,,,,0.03777629415433695,-0.02471567542387581
TGFB1,-0.014138294548839485,-0.008079742492958479,0.03978343845796188,-0.027790339572434968,0.05494555410809036,-0.0652435416447718,0.04679780969048187,-0.030388028873445907,0.017354149275664178
MSTN,-0.016924479142570475,,0.04002079154093955,0.05349582141945485,,-0.055714109654153396,0.007947354082906286,0.09755198899728562,0.015242914268295379
WNT4,-0.009689699432296925,-0.010078375410458031,,0.08877054155398165,0.11681767680463309,,-0.07122747192057399,-0.04265026888857495,0.11593190080797157
TNFSF4,-0.02215856885135575,-0.031250916614877056,-0.013104325911654969,0.027552927095030263,0.008730332798163069,0.09694193453265072,0.04356975713966406,0.07081224917561121,0.145472307195769
NTN1,0.0585661289327336,0.05003700212027543,0.016460140350708065,0.08452655663054343,-0.008222659907539672,0.1613408044458797,0.021114731110925357,0.13888525057431697,0.1956339486097219
CXCL12,0.03819378622324843,-0.01781954967300241,0.05301427451269341,-0.029627034919004792,-0.03409853029881244,-0.015524387575816678,-0.05980030451534672,-0.02386687537877652,-0.03514097396849411
GNRH1,0.025063991285464493,-0.012116323861573434,0.010507178511729156,0.1472129961300033,0.030831003419538178,0.050776847885001364,0.13654038189728485,0.03856384375674112,0.08861601953137511
RIMS1,-0.036334050769307874,-0.018019833560327526,0.019257109508086956,-0.047600264138681826,-0.0576870642054868,-0.08326773318003,0.020617569728130627,0.09414722801850296,-0.11052998634799353
FGF14,0.022069341405351262,-0.012387806630756922,-0.038512703550862594,0.04814078347808219,-0.08962762490859262,0.11013363825492023,-0.005756815901951386,0.17228981688122721,-0.009647092662111901
IGF1,0.01342049560008882,0.008158036318232366,-0.01943478781465062,-0.002400113588698034,-0.016014803669062862,0.09632183364198055,-0.015724628900973783,0.08330333853393274,0.06920691729094591
TNFSF10,0.07478027630000794,-0.014691159363503535,0.02640092858937859,0.04222410453584519,0.026085010328642494,-0.07870396540967413,-0.011173289996435746,0.04315691013019144,9.616255114680522e-05
GDF5,-0.014854638660016517,,,0.010514846099824933,-0.02663169620831335,,-0.022337449230913905,0.09770970952948797,0.007005828832450448
CHAD,,0.009979319800131857,,,,,,,
RGMA,-0.018321874752033524,0.004442244127373017,-0.061444193802950214,0.09840053875374832,-0.019506252193123054,0.0393210709844585,0.09347799628747464,0.20688805018110928,0.14040595113101656
WNT16,-0.018836023936140672,-0.024892075751832998,-0.020332441873061394,-0.004339965215885277,-0.027576904861103133,,,-0.00922422050613169,0.04073074453481848
CX3CL1,0.0091998031602706,0.06231984135547145,0.009968678915561718,0.013309638509303959,-0.08976803632444691,0.08756701243826145,0.048087094429244574,0.12904899196126848,-0.08553355909596148
FGF1,0.05019398455695676,0.020506059996303914,-0.010665579041353037,0.05078271821912849,0.07761602129043389,0.021637235390776156,-0.18593407701612652,0.11366398886446648,-0.08795783572520192
ALOX5AP,0.05838578390901544,0.01852551571432328,0.06817017308191992,0.07162881891388077,0.11065402965298718,0.016736711627609396,0.025238098414134165,0.031130346356731325,0.028163280294048146
IL1RN,0.013912275474647552,-0.03422256667658069,-0.02616678478844987,-0.013027972901911763,-0.003984348792870298,-0.09002884307551781,0.03033411768974674,-0.058882921156866344,-0.020108234956934132
NPW,,0.05710773520439,-0.01473468201317231,,,0.13453259953101374,0.0467961466834921,0.06384262406522197,0.025488623421614676
CXCL9,0.0644469080015164,,-0.03615581059328631,0.008226698978901516,-0.018390057927462438,-0.09394378969752411,0.027783865631437504,0.05766927504376688,0.10499045973197291
ANGPTL4,0.03384075294001361,-0.06033889608329205,0.048224864800881506,0.05875110130736801,0.014108915903636573,-0.0669815180670674,0.08276785743451405,-0.013118549506794683,0.017540408593000576
UCN2,,-0.04163771023761334,-0.010216941087394153,0.040991883642730105,,,,,
OBP2A,,,,,,,,-0.04609698370089671,
COL4A3,-0.0015693451802467158,0.08665201512521534,0.09792772404507497,,,,,-0.018295881572180192,0.07954987272364822
NRG3,-0.01633756293223673,0.057215388711456004,-0.010859985187983104,-0.024639342274761385,-0.0462224362815015,-0.04548154266293995,0.01848519501791165,0.25842335220496443,0.04573957274618187
IL23A,0.02729638876660463,-0.029556885904676596,0.0015864176694687844,-0.01688859402762397,,0.11800591353980142,,0.11322589348434446,-0.001433453300390598
COLQ,0.05877919320976079,0.0020759167290165283,0.0011428183862489502,0.07624911254229859,-0.011585291795826258,0.03162324280577158,0.0323149597003215,0.1308377092477691,0.12647430985667632
TNFSF12,-0.02435141066442253,0.012710669947823761,-0.009753097333994702,0.016132516672570492,-0.038828089212844606,0.068277647094268,0.04385033524070385,0.11990956820091274,0.06826920584872492
DKK2,0.004482119301609335,,-0.010367565718264403,-0.024586406326108434,-0.0329261153832757,,0.03393701385102868,-0.015910386835144986,-0.0007610242538003671
FYN,-0.004766006055095131,-0.09399745631386536,-0.04516533902022241,0.07471321817633861,-0.0912495261117386,0.020131981760584373,0.07375375648560506,0.12290634796201627,0.03900784777515561
ACE,0.05140003354208404,0.10094780370284065,0.01451002301861344,0.06289388337466678,-0.05023553134188947,-0.03800433003742198,0.030681035096032695,0.01779269532692452,-0.021523779253653452
IL18,0.03188580630372166,-0.04420478874644581,-0.0162665684313846,0.05750432269118449,-0.027639443629536683,-0.04883950907533358,0.04626568046689625,0.15518492192878472,0.05657487709297821
PPBP,,,,,,,,,-0.007315215803286626
CCL27,-0.01052807656613105,-0.02468850620079775,-0.011881214498753847,0.035893350319458436,0.07273071035895999,0.09370877776012894,0.05987122766886604,0.09638400797237254,0.10252021820994071
SERPING1,0.0866393917117196,-0.003031355025348133,0.012821642084898962,0.10318074862836468,0.11587641956491752,-0.006642803092423702,0.03779043058179555,0.03848547675129744,0.026571565717558324
AZGP1,0.06067127779271596,-0.00844324980531794,-0.030722687744617897,-0.0167312253617614,-0.03783405002350182,,-0.04902457340736772,0.1604543787945261,0.007633995252293064
INHA,-0.020192765769523932,-0.010391962453315706,-0.03841200029110693,0.013878269609038854,0.00451822249509803,-0.057960723912867745,-0.053238117261742886,0.07633741480730126,0.024766544628539434
SEMA3G,0.02198899567585047,,0.02569947793392068,0.04802107769131201,-0.025458016973850466,0.03410861617913221,-0.014990593368855804,-0.030667979703514123,-0.016772161023932985
COL6A1,0.0734207214898234,-0.006471455606480751,0.05217154570645405,0.09107740854360234,0.011489700328498678,-0.012332693474472625,0.06338003394688362,-0.13973640937842496,0.019594907610784206
FGF17,0.017001698427819362,-0.03525189787425338,-0.019177038667645745,-0.020332292747489742,-0.032440015176169436,,,0.018692567480150198,0.04621180400513335
TNFSF8,,,-0.013033204462398378,-0.013027973013208578,,,,0.04785902035647084,-0.0035364782447755774
FGF20,-0.02089406713526304,,-0.002485872309644703,-0.003054934751058258,-0.016726673132579643,0.0125808831616114,0.026292754094957075,0.021414874716008763,0.025316099453095715
