,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SERPINE1,0.08636893855275107,-0.00930209860240415,0.02546387976546095,-0.0944064281893417,-0.18667389878141416,0.10245085667654008,-0.023806534795686268,-0.041500032655564296,-0.02807217468632003,-0.08776892754321894,0.0681180454083915
RSPO2,-0.020507465510025046,,,-0.007548859126235688,-0.026402150697816203,0.018424918270687537,-0.030199460749336916,-0.005669248500100501,0.057997188236926005,-0.008630350065829991,0.04801436684397201
SHBG,0.07670668874775416,0.06858341944990082,0.07201812539566399,-0.02888134542288994,0.07006807601150494,0.188965138256761,-0.022385125569797593,,-0.03492086481497579,-0.05867930082835816,
LGALS3BP,-0.07540032411279539,0.053239678617231646,0.09908616557834213,0.06530544078061173,-0.09758292747681353,0.04876637002496753,-0.00224763002032891,0.07184259360989358,0.02963770737068267,-0.008193597670555724,0.005222387719437226
LAMB1,-0.015196305877324491,-0.08204496351805923,-0.0960730724103137,-0.07347021103478586,-0.046576230170176425,0.11163474306291801,-0.0010999200959182715,-0.047371816740112226,0.0293683705484506,0.015077915021696467,-0.05026761439710325
SPTBN2,-0.028833041138825965,0.02853569341792652,0.08531709469807526,0.06218436251538952,0.10435940052087311,-0.03786298278918445,0.030250292857124522,0.053678285250641056,0.039126931283001334,0.07701046005607753,0.006159162534130654
COL1A2,-0.05896879706067387,-0.0007951221044168421,-0.03157770774767987,-0.06455879838412476,-0.1406208883095397,0.09216362108295856,0.016134667851383597,0.07234698693517311,-0.066542671097723,0.004989201984105495,-0.011062221995567296
DEFB1,,,,,,,,,-0.000956280001992918,0.045019737204818736,
CEACAM16,,0.16770692371740023,,,,,,,,,
WNT11,0.013316239177603342,,,0.01196872772397788,0.10237936983189609,,-0.027523501331679485,,-0.03670270880895203,0.0009623495889360414,
LGALS1,0.07670261920805425,-0.09803715960276635,0.005176253667333111,-0.12650185547385265,-0.21479455002358966,0.03708459378270482,0.017244070780665654,-0.04911515217267516,0.026253213505475798,-0.09588625920164912,0.03202942280183105
BCAN,-0.08161469640172346,0.020976137783545505,0.0860800175110985,0.17772060155458777,0.2574142332412226,0.010931692426179864,0.053220524682282465,-0.035062242637326595,0.0694484652398695,0.040709001462158154,-0.05351552807629644
ANOS1,-0.05616435692657346,0.07233214302780754,0.008446106724042638,0.08169237848661287,0.16723856177309476,-0.021379492405260374,0.044560968765430406,0.027025139462398144,0.08785494574652927,0.03950000642025087,-0.014357465327885685
EDA,-0.03807216311616281,0.09017030704654067,-0.021381157881257284,0.03174090709359209,0.05996819855704458,0.049980324601417034,0.04946558227449352,-0.0529353447011648,-0.0016272357238849542,-0.05073621536530686,-0.043767641286234046
FGF22,,,,0.02277404824174057,0.09475050270916634,-0.05621268095674676,-0.03406903669271018,-0.04096126436804773,0.07257137416078947,0.014695396350247438,0.04103477333522258
SHANK1,-0.03341882259666674,,,0.03770116381291052,0.026386439818096383,,-0.033142358942524444,,0.07730744457777444,0.0380148905474772,
NPVF,,,,-0.038625758587326975,-0.040358762065759765,,,,,,
RAET1G,,,,,,,,,-0.034483796456977064,0.07365056162780498,
TGFB1,-0.020288847426722382,-0.02552852120121262,0.04895272423138623,-0.035085602907240464,-0.055827190124276,0.0545773913094224,0.027294600206724428,-0.03683830396535535,-0.023390908749814702,-0.044352919366731344,0.1361875898153033
MSTN,-0.03061621581247966,0.04881013270379293,0.008945492238186295,0.0674225174754929,0.06699846994316971,0.016923155900861946,0.08356829275661978,,0.04290399449835019,-0.02773637191593733,0.2134059809455987
WNT4,,,,0.018201036600093055,0.06492386961721493,0.07040024169454043,0.025522659985099446,,0.005756390598806824,-0.006671767690917304,-0.03402526486880736
TNFSF4,-0.03079751862702614,0.06310108069460624,-0.04119814630652497,0.0651774265204949,0.012465983854995593,-0.038302983632174215,0.01481609664004049,,0.06353683174220016,-0.03615101203941441,-0.03968544160029255
NTN1,-0.07011793428950779,0.1539981133281977,0.03290499199386875,0.06912960843590149,0.11476929144341826,0.04463186095431877,0.055442410115638704,0.03092140816906988,0.0709860695842968,0.007428484159592912,-0.07264054780015479
CXCL12,-0.006636368043831563,-0.006475532126474912,0.04735339681370234,0.028555919752672555,0.024935068784337936,0.051136866632416136,0.0573614246291726,-0.026167161997377206,0.007118011220015066,0.04992484153676841,0.06160846086649243
GNRH1,0.08181648204938616,-0.01668203782279221,0.07275365519682175,0.011415910651436604,-0.004173423120613096,0.07020368525669714,-0.012109251095173516,,0.08848762157578066,-0.03638928506456288,
FGF8,,,,0.01992950432661399,0.09960512874260918,,0.033495035749425785,,,,
RIMS1,0.05133955130305368,,-0.02379306990573105,-0.05085286545466915,0.05535041744588383,-0.03626786189635103,0.0213311837040872,0.003451335927640187,-0.04430988929172402,0.0765613362896523,-0.009583367941212501
FGF14,-0.0029740812084577237,-0.0062984917359808195,0.029900271855463845,0.06636915449683665,0.049949993714352596,-0.02682509284159108,0.038135809102385995,-0.06369468203021428,0.0022143832965054186,0.08974379076538988,0.12131017692433411
IGF1,0.050764770135744465,0.11140977115903601,0.002636084890203491,0.013152796573954339,0.04513667759749121,0.028951238847430595,-0.012127120138441813,0.04405000544121419,-0.0016010081983373605,-0.030503282781725545,-0.07777332205329957
TNFSF10,-0.031320362267845646,0.057959463188044985,0.07879413146340045,-0.011796641208704066,0.02101844834612639,0.09701964856990047,-0.012331219596347934,-0.02200156516149047,0.009500336011040415,-0.0009047846370401026,-0.001484801356866602
GDF5,,,,-0.008188105942520198,0.12536777181519468,0.0824951816530482,0.005373113511512292,,0.033601515928331445,0.08631450546073043,
CHAD,,,,0.0041654768305962216,0.08169060135236782,0.0014499456543291159,-0.03969303182881634,0.07094072263118359,,,-0.04474080006518847
RGMA,-0.02986745317537784,0.09303265991616946,-0.012329604139331674,0.028697575509139168,0.06984733107875055,0.01989070140057601,-0.05262662979708003,0.005496402631531853,0.08057292906628126,-0.001951575791013384,-0.11667949404557798
WNT16,0.005677556859295003,,,,,0.015413046660171266,0.11094707589064763,,-0.044664322691931505,-0.027555385180477992,
CX3CL1,0.047363920244242734,0.0398625761058609,0.10830922947962421,0.06320692185456839,0.061265321269433834,0.07396956702793946,-0.03198754488053808,0.003584957469852422,0.08038914017318924,0.07290883951611582,0.01561107332191849
FGF1,-0.04782219288129536,-0.03994156043389581,0.03454610372455039,0.08617454239789156,0.07287967810084114,-0.07573914957992377,-0.012183223304042931,-0.04003162118985445,0.019699032897279187,0.10327519467196983,-0.024623406750614633
ALOX5AP,-0.02261966794369049,0.07742731296786295,-0.06111472898426029,-0.05142301407538883,-0.1424825945925509,0.06345319783524025,0.012582959670163053,0.006668568292963553,-0.04308400623754284,-0.02342332111235884,0.033985202307353406
IL1RN,0.11164190142611645,-0.08139879845772872,-0.050449723174825996,0.04107142716237725,-0.014855317527152478,,0.027490037181722066,-0.05083800639829885,0.05461202201010505,-0.08178466099021403,
PCSK9,,,,-0.04815609948732446,0.01619847755081797,,0.03587953091672984,,,,
FGF23,,,,,,,,,,,-0.03915086789898549
NPW,0.0032780142866752062,-0.06275290953592758,-0.0032707648344595854,0.025169809485304492,-0.02425457549277442,-0.04209634528178161,0.01630799097513308,,-0.02109451927922142,-0.015907033725118383,-0.029516972770616986
CXCL9,0.03930980729888492,,0.1430831276978479,,,-0.02800846022820851,,,0.09752925510489768,-0.06253324414778318,
ANGPTL4,0.0705859528053192,-0.02171129249973908,-0.14768441802572743,-0.048063953469682584,-0.16315919773087678,0.06686672250702697,0.01920775176709376,-0.03415669638569441,-0.002840874283386341,-0.06832253368855525,-0.052267183491902396
UCN2,0.05519404246367605,-0.030505976161707186,,-0.017815192735204273,-0.04545340133687311,,-0.014076587477899442,,,,
OBP2A,,-0.05307855048276497,,,,,,,-0.031064692433841364,,
COL4A3,-0.03772325773618295,,,,-0.04095674435555337,0.1379103613004891,0.09869747554768975,,0.010162808261159405,-0.028594498096380865,
NRG3,0.011875830222476173,,-0.04502712114275823,0.012768655851518962,0.07960015862143602,0.013012584961000377,-0.0024146831737427545,-0.04868520888616289,0.04575717600888769,0.060570792334982165,0.036042266864841244
IL23A,0.055655333373889095,-0.05063784038217131,-0.060907860609349565,-0.028024760661491243,0.10228722455404012,,,,0.06501846888274375,0.058102797806014406,
COLQ,0.07424324935955623,0.043355847232833644,-0.004170169031781144,0.1492167975420723,0.1858220201096156,0.029049328986241126,0.037222069620840764,,0.046831817089225805,0.07458566466363674,-0.04227453468670699
SCGB1A1,,,,,0.06176254835155697,,-0.02851945020865474,,,,
TNFSF12,0.057595103209914275,0.00970741121653932,-0.02917089812707569,0.054739891452869005,-0.02277649747639618,0.050850270212101645,0.036914690831226886,0.023410664722421655,-0.021201854064948962,0.06246598199425758,-0.04926031249104421
DKK2,0.05777704711204572,,,0.062256891264396486,,,0.025505107225310315,-0.05136880509472896,-0.022864908944785867,-0.06165670959759585,
FYN,-0.05435409743277463,0.03631459382153579,-0.06311349280564112,0.1520055270793846,0.2249531813420236,0.006457617602680842,0.03611476439085134,-0.029975177119210175,0.0717644404268684,-0.04879276342522636,-0.09552068170668167
ACE,0.0380295605834346,-0.028608112680232282,-0.002492751731977969,0.03202906588971896,0.07523546304858902,0.06178544627344328,0.03330525162413589,,0.0465968644055156,0.10633634254722772,0.05429495593045207
IL18,-0.010163068172852424,-0.007099382359460004,-0.012226276642820891,0.04871580014330505,0.15079806977153137,-0.0053218784852647905,0.03822647911481158,0.13210316798153945,0.029010362487202273,0.04473526011793562,0.01523756299987849
PPBP,,,,0.013083657365214801,-0.06126907577716904,-0.04846604215291069,,,,-0.04622291065934941,
CCL27,-0.037530092715818135,0.041188318003468824,-0.02360591099999693,0.0917368982105048,0.07541370513400109,0.10512100293354677,-0.024711516196397876,,-0.002730916093526008,-0.041330431347119265,
SERPING1,-0.010182054045543261,0.005714726674484298,-0.09445674637395957,-0.034116057215869716,-0.0610538052013276,0.09249361013182862,-0.016346015316081746,-0.00519529891814082,0.0009200169046597231,-0.00021987262846252136,0.042581047547162874
AZGP1,-0.029957979827857775,0.21035569483641947,,0.11255575475249054,0.016236551029244012,-0.007134056702817437,0.0007775215738691953,0.0003588201636548719,0.05549842187850264,-0.007747172801604808,-0.04481646563151295
INHA,-0.011006745393498761,-0.02450616229505244,-0.013696883547684268,0.07231921061099493,0.1629619743678569,-0.006475875898290263,0.0761270865275376,,0.01535203792165142,-0.018646189946902512,0.06073423218457434
SEMA3G,-0.030031576381943273,0.08874884652058009,-0.0566389280059356,,,-0.024913648352332684,-0.040894569668961586,,0.030228966512326545,0.026669298929562588,
OXT,,,,,,,0.0065499131848077785,,,,
COL6A1,-0.07447888654281969,-0.044320657791304535,-0.05566933494596156,-0.04633452433633919,-0.18095511305551934,0.11754581870325473,0.046477281425563746,-0.03772469553254376,-0.01106744349436398,0.022798247160860367,-0.129077952976185
FGF17,-0.010947685721810756,,,0.08956538650803886,0.03887574644988329,,-0.04014218847798052,,-0.014997150503020565,-0.009925038082458312,-0.028821840802052613
TNFSF8,-0.02032066751042188,-0.03406211221883495,,0.08450126246741746,-0.0006324122791265335,0.005355124546609643,-0.025394524198071665,,0.016849846501236734,-0.05205075705919471,
FGF20,-0.0037192560311404537,,-0.018672200977387327,-0.025812967060845675,0.0049470132729022105,0.022719327708414224,-0.014022727921719198,,0.07939758645625587,0.030592650325536448,
ICAM3,0.02850014758488217,0.08253605502845221,-0.029506710096554145,0.15274177854416623,0.12541791644531938,0.11743107315745308,0.015712973882931757,-0.044061690111292025,0.03769664569037996,-0.08165000136774665,-0.04522124656998965
LAMA4,0.016268992770383843,0.016569587487342854,-0.064976178774539,-0.03887007185453778,-0.05631349150852695,0.09386569583094978,0.0410411657807898,0.011856735879840027,0.006094547150893155,0.04723680657358782,0.043887998450105464
DLL4,-0.07138605467836968,-0.013739757866587226,-0.07680259440434384,0.0873740144683525,0.07159393627299038,0.09951555140867749,-0.009349797106262332,-0.021354829441541556,0.03880477871616392,0.027194333710901634,-0.04227442923941506
SEMA3A,-0.022232474611866528,-0.049818348810268955,,0.12424848900598243,0.06510455595153412,-0.00012944979172384709,0.018545610403587022,0.03932705000337694,0.07500785972970389,0.020182788205649713,-0.06767114337744697
RLN2,-0.020507470134371243,0.027799706054008645,,0.017823673657523173,,0.09397469797920534,0.037782905504130805,,0.05264493916128196,0.0056225310851391935,
C5,0.010169991115334424,0.1587891841533117,-0.028018765384561238,0.1419752588607681,0.06263291184046202,-0.010031654515617777,0.06758286985674211,-0.051368781750210694,0.05849506798933365,-0.10512725402531031,-0.05578615527722224
COMP,,,,,,0.013676103323086733,,,0.0018585058818945423,,
C1QA,-0.0747888232028567,-0.018857748765243727,0.013557237233798182,-0.06298123414016327,-0.05981370931224454,0.0222626120503782,0.020950477711070004,-0.02705697552060364,-0.04511154559103847,-0.009894207375104033,-0.059125770745354946
UTS2B,0.0768934853079369,,0.06406655753129317,,,,,,0.03315991929498589,,
COL9A3,-0.013088062412387736,0.1502119196618057,0.004160783405787004,0.18699354411203778,0.17373841595915762,-0.02799739565015574,0.0629145193056528,0.12058204867815032,0.13972300013303826,0.051566691588829434,0.008704273382798045
DLK1,-0.025524635653962197,0.01443466092019084,,,,,,,,0.07176560865709189,
HGF,-0.05163859223485701,-0.008452019531774642,-0.07073711305301143,0.043297324918652125,-0.015735881532223526,0.01027352216968261,0.024669891979589173,0.08408506892612061,-0.025692834522553085,0.05630344264575875,-0.04710397558880624
P4HB,-0.003143504910495309,-0.022543512632075324,0.01411448073584829,-0.07977589513219237,-0.23722877001358494,0.03439654053948154,-0.010309664471924138,0.022865790434964978,-0.02439731346363391,-0.044708141733188635,-0.014003332369260574
ADCYAP1,0.01828807081658848,,-0.0590657930399963,0.07112230501137078,0.05180001448019115,0.04635842803239922,0.010010728272665277,,0.047586147165660606,-0.009326712738709261,0.08564291697898073
GREM1,-0.0006446085676762329,-0.035645291424650435,-0.07182108123089433,0.008678127427675075,-0.056843524639074376,-0.09652480780250486,0.022885707929214447,-0.09282538299065211,0.031829518004326575,0.10324176622545903,0.0224236797402757
EGF,0.02656574524945061,-0.018102486201900834,-0.0545095871737296,0.005734779628450842,0.055181256715691934,-0.07486288597599174,0.06820662565404666,,0.09475176538665567,0.012209419298454864,-0.005344364234958077
VEGFB,-0.024452235985748572,-0.007710933040657482,-0.06379673001546088,-0.043655586536995555,-0.06449693308054959,0.0006813480079193912,-0.037165784829423516,-0.026862814688966126,0.008068281264729141,-0.04502335270816293,5.2627441664579295e-05
FARP2,-0.03963675309854762,0.05023183495072586,0.07306091637894647,0.04843608775457894,0.10975310285361667,0.035077110743994604,0.018955150148011794,0.0581170971561656,0.10486370681147429,-0.03186697217295293,0.0015105289838809558
IHH,,,,-0.0029930857872666537,0.030691126686724732,,0.08206480727037815,,,,
LAMA2,-0.0030951340982942614,0.041125537810652965,0.024953631082730767,0.058750592382851644,0.03559108489750201,0.03302032992942606,-0.011919879092822685,0.009564489204580215,-0.015270927747419024,-0.014826029235228636,-0.045880033420904257
SERPINC1,,,,,0.055884242680485724,,0.08502270016815805,,,,
NRG1,0.05704246064645473,-0.07524442388206001,-0.05621858116020264,-0.054333387274121736,0.0463150993015494,,-0.04413397558831742,,0.03036785998136865,-0.03854701901081121,
SPINK1,0.15457293962000124,,,9.636903843729542e-05,-0.06627989794015168,,-0.022430740116513723,,0.0012131463855762142,-0.092112597196985,
EFEMP2,-0.025612887955153492,0.03011800574743726,-0.028129528557955537,0.03245083668078956,-0.012749453786513086,0.016385843443216717,-0.00811926656191472,0.04119209090237717,0.010614707211837765,-0.05294181143468513,-0.00577223158618652
SELPLG,-0.04584978966823914,-0.055680852605796104,-0.02570069547599364,0.1088616528330446,0.06141779821086406,-0.005490122711444691,-0.09014415962354015,0.12630010111748427,0.030426855040914174,0.009049835837522233,0.012382106654459116
GDF6,-0.022973521272582783,,,0.0062252102040176146,0.01660183313721713,,0.03160705308610929,,,,
HLA-E,-0.003350868584035612,-0.049422033967717556,-0.11384908013104753,-0.07678358598434491,-0.1485592969953672,0.08910946796175176,0.017718441177258876,0.043660584771465165,-0.034401132332589,-0.019230094438304444,-0.04641462352712649
PTN,-0.07786481493032833,0.14541961754231028,-0.007263432719503861,0.061565759938346766,0.029415667059763544,0.0731742902002401,0.06545527927347103,0.012205516774895826,0.1144315006525347,0.025100062953635902,0.0058096332968580215
CD274,0.02373754701085508,0.08101208812403626,0.008775525344885406,0.052406382089821395,-0.004384270471681323,0.036407431066515374,-0.052419593681939845,0.010514389974711744,0.0107184379474018,-0.027314886894813647,
FGF10,,0.004458658961218408,,,,,,,,,
CD14,-0.06180141135299256,0.03759601917356635,0.08525242348837848,0.003814114141906934,-0.04991887810877091,0.028398761940883133,0.0844227149199871,-0.007665659496858647,-0.04421809835484685,-0.079332993514908,-0.07247524340937113
SFTPD,,0.16463739580652687,0.02741276219055139,0.0298219183270462,0.07122077224592883,0.029793949698559884,-0.052879285773836694,0.05364756271811156,0.04818163125432568,0.02786084740894563,-0.037508906614098725
SLIT1,2.830348450633307e-05,0.012560490084008497,-0.024401586743857638,0.02313828893495811,0.048261274345005496,0.0569886165324547,0.02814507442064538,0.03933901141405776,0.0419685845365751,0.14531944846820066,0.08101076396460985
CNTF,0.001791549377948583,,,,,0.13752053749663515,-0.027853642301036447,,,,-0.03750906757071186
BST1,-0.030191655229263644,0.08042804798600542,-0.030828662154671647,0.09162411624211216,0.07817809859277014,0.09910232958283469,0.026440360478315453,-0.052417536640390665,0.12076433781439666,3.767485033112971e-05,-0.038610139085374875
AGTRAP,-0.0312026591164919,0.1440095009429778,0.0769762146095397,0.03574863032923141,-0.007624571713953176,-0.019330006112813714,0.03995270126769021,0.10992579380999458,0.017711786310453826,-0.008587998939532361,-0.03809736840229524
LAMC1,0.04186156510624016,-0.08097353054611708,0.027934658822936782,-0.01712566066610604,-0.07350730459217014,0.06812839790368751,-0.01606054908617329,-0.055974343529237025,0.039981554384145246,-0.020979676317455027,-0.006184548074812506
COL6A3,-0.031190190302397967,0.049192238282664336,-0.011519744188592786,-0.036508027566567645,-0.10212833341187873,0.0323136731461584,-0.019556773157122388,-0.021109996734366872,-0.014971720724209806,0.0011263532951552911,0.018540583110423507
FN1,-0.007542855241951338,-0.03582936310391132,-0.03129372329152877,-0.0811802601743222,-0.1720271114879219,0.12237952513375779,-0.014266885914828187,0.10294358257967008,-0.037102700335669765,-0.03599876359053741,-0.044425686337230146
MIF,0.043106228108601645,-0.07260639741567593,0.01253563757787674,0.01069134804074997,-0.006961005624226323,0.018406675692682034,0.015425511078735424,-0.023797139151634127,-0.01009890445099469,-0.09878155464049806,-0.110262816205024
JAG1,-0.022571279630811812,-0.07008307038495563,0.055079330547150744,0.006648285140198285,-0.05975224406088315,0.07793170144028914,0.06477381911228684,0.0011995717619479982,-0.017253987929957866,-0.044150121708710494,-0.028795072102722627
NID2,-0.028719191284664526,-0.01940881131689943,-0.10104112418104513,0.01356461521436981,0.012550882500794402,0.11831454212908085,0.0017200107734568286,-0.03770992515082796,0.026024576924011077,0.10711294145058645,-0.05899944021860296
EFNB1,0.00269771555534482,0.07567365973793205,0.11742879615626864,0.027722491659358455,0.04837331825944805,-0.030874337266021016,-0.012751896856570313,-0.055949561081955757,0.08146948679483798,-0.019200494632417187,0.03497147761759149
COL4A2,-0.09025341889193979,-0.1274937298049435,-0.030764517392565752,0.015753960996321287,-0.1310395471143714,0.10959493357529931,0.043148534485688186,0.09435501043857854,-0.007804220819956771,0.046396007992340615,-0.03613149703652995
SPP1,0.02132052719596251,-0.04751104406258455,-0.022411584353301806,-0.12913895993174715,-0.16073590284888964,-0.014894735240002137,0.014522064780109409,0.02174454399994884,-0.04322105487350911,-0.06966720926470298,-0.05040580073951388
PODXL2,-0.034542565768106284,0.02609146989815099,0.10633902454052642,0.032262869470886774,0.09299176526917369,-0.027001867240288385,0.0016031779939681755,0.14187076552772712,0.058109775660397434,0.07299236040284111,0.015370057263751132
FGF9,-0.009716416283676968,,,0.07862481719158443,0.08121641096286478,,0.028589265373387508,,0.042849335574479536,0.021770921713817684,-0.059392560519698996
ITIH2,-0.021596457589393693,,0.03750193993220351,0.07844653484379051,0.11941781263081436,-0.01568045933978363,0.026446410433436984,-0.03694340210275745,0.025599791167660146,0.04375248756148866,
ADAM10,-0.05172584562101069,-0.03204699370208312,-0.13550716641898922,0.08651663665418434,0.004408591118079321,0.0212183616315802,0.03667100436174201,0.009440425687498226,-0.032288649850492256,0.06252738212412014,-0.04215508377020513
CFH,-0.018783657105666807,-0.06221072723179039,0.06290243323402393,0.10761312216160583,0.09775686155626252,0.05187694175169621,0.03791189151607181,-0.022291814448724037,0.02777691681680457,0.03808923588126513,0.07600628469120992
COL4A5,-0.02121466955981037,0.11822574318921301,0.0012878085286815223,0.0716651064337975,0.18867497059894656,0.0057986763955353415,-0.03197452839204272,-0.0037302005363289686,0.07753157131924397,0.038777924045850634,0.09907474702752396
LTBP3,-0.009529138983668344,-0.08535366822551001,0.009664123069650187,-0.004782839873994788,-0.08629139161548705,0.021990956560045617,-0.022309965648316644,-0.045692326334622696,-0.06289607506045843,-0.03464604574397901,-0.06143387111144059
GNB3,-0.034648902297224955,0.19599316848853823,0.0234496503665657,0.11225221963026485,0.1294050944418055,-0.04407262801982084,0.09363333267826185,,0.0399180025785841,-0.005270508903916831,
COL6A2,-0.008049508478030081,-0.06753980036640687,-0.10298851274572766,-0.05809779648681449,-0.16371256582294108,0.14494697831945455,0.02435109604657414,0.0036400302408113082,-0.017774870490805117,0.028646629302814936,-0.04304295272302946
GDF9,-0.019872839574143136,-0.029414829548811302,0.003990537700474922,0.07563032774183068,0.15406688712374944,0.007609793639327398,0.07190783504967746,,0.04718357208005967,0.009164013835944602,0.01998023402443325
NCAM1,-0.137475724076916,-0.010972365469959626,-0.02149544854905028,0.05965223018580928,0.060766008633762046,-0.050372063245712986,0.013390848401404655,-0.009954582825874447,0.04320233068093347,0.10248519471088902,0.023218895308329476
APOC2,-0.07103325644469477,0.050768688251148386,-0.05455881095039716,0.043003833740280266,0.1579311833220292,0.06006695229041564,0.06332699046022393,-0.007442638364602663,0.027260674539925894,0.03454178013538371,0.04465356020539189
BST2,-0.02572617875988107,0.22935717846376066,0.002153270161109093,0.011925304425446235,-0.025691770673136372,0.06552019567072397,-0.006058688574471925,0.06927145201951405,0.03931244685065925,-0.007306557382637461,0.0650506665064995
COL5A1,0.013590798708181246,-0.10161637867251722,-0.03956936221109134,-0.03988539938856803,-0.16885587000447508,0.06597479599143516,0.007891270257775819,0.09516317017170678,-0.03088272023702577,-0.0455068808513911,-0.030864727016082713
CALM3,-0.09390906397121408,0.0945614506389961,0.0753644357916384,0.11542669875700161,0.19745668223530796,0.02175942305418942,-0.006955785956197095,-0.0030802133718364827,-0.017421383581665482,0.07907569434475198,0.05470432971110679
THBS2,-0.030607982070490113,0.07830836619068729,-0.0473792876040904,0.007582961711431321,-0.018597055142241414,-0.013418579220793378,0.0343968012131656,0.0774922848967145,-0.017120070850567163,0.03478900857723949,-0.005978972738002241
SERPINE2,0.03710865773772075,0.10253763407850486,-0.08744710118353922,-0.061737319051356966,-0.13242320900863871,0.0625968544391655,0.04834194343879135,0.03756609655837445,0.023465757866587958,0.06816841630379494,0.020354793128529974
EFNB2,-0.0020374032277241175,-0.012514210282355132,-0.008438569127307694,-0.018607666631759435,-0.026357327387954103,0.011319572879147205,0.02614480158551827,0.02583684934186735,0.0335291601859681,-0.004799874065547785,0.026780518111983752
PROK1,0.04671727614692731,,,0.08282142131485846,-0.0278726014550165,-0.03883708721897666,-0.02611946101522576,,,0.013091308986438783,
MMP9,-0.010912439639591107,0.005707703495870628,-0.10180837287323047,-0.04939011342137445,-0.10665908327905921,-0.00017589196202332975,0.014937802821747592,,0.02347421996408108,0.02751517915781744,
DMP1,,,,,,,,,,0.0024240217897427588,
NPPA,-0.06474332818790315,0.21448908409860615,-0.03775219522264889,0.1708923978656799,0.13399873922863972,-0.023184363935654876,-0.04710263668152529,0.01016605052599239,-0.037009794761075354,0.10376735703613982,
APOB,,,,,,0.035194639197882446,,,-0.02805374361825159,0.00022148377226098196,
C4B,0.05922040578456077,0.06950690020411654,,,,-0.04313204104708633,-0.009284201645225058,0.060852250634036695,-0.01776417744983709,,
NTNG2,-0.00438739583712142,0.04427461073194721,-0.07065527952276705,0.0203438819267687,0.005750179171801136,0.02434835019017291,-0.0025267925987773037,-0.04368338604629353,0.046536331475378535,0.026301389030992228,0.1038430081878439
LAMA1,-0.08942725568899852,,0.06055007584043969,0.0011851637986397111,0.10922823799390255,0.04975255090855371,0.004257942258743626,,0.031625755082722265,0.003780428495463621,-0.05371176504756902
UCN,0.01671825437210251,0.04926697928267704,0.06955217432057528,0.04739632555330233,0.04437411473577781,0.011297572930035138,0.023052755568519837,0.05234323479420575,0.013434088431672434,-0.03371837195674826,0.09339030293707547
ARTN,-0.027433549019623887,,0.020042775875016305,0.09696958083952104,0.07381802408810914,0.011442847981318983,0.0358905382930418,,-0.006227994645674807,0.00874985669156646,
PDGFD,0.044221090572315304,0.14114678707800213,-0.035615996115855725,0.1027314477271645,0.1000830050887077,0.07937861830983467,0.02567408505299972,0.0016739672853402564,0.08458398455342388,0.022708640584603493,-0.03861002267339914
EDN1,-0.003013391122538733,-0.015761869858371032,-0.1133308752904641,0.07088996699872836,0.0726031990682536,0.09188761612476112,0.043065857854676086,-0.05771407615862684,0.024632232935590467,0.07189401339113043,0.13551019677243398
ARPC5,0.007019725786585581,-0.12469645545800301,-0.03224996041724931,-0.05834977112063137,-0.044007858226565055,0.001000617160588843,-0.04885758542594838,0.025714172424864356,-0.0024296835452710143,-0.07463012461983506,0.0006910019153568541
GSTO1,0.05208340920636489,0.09328705273983047,0.0574560370718907,-0.0782336696803258,-0.08891185552474344,0.06751018164602886,0.02590355423594782,-0.07231564155177253,-0.0002791913784091354,0.003107944673595425,0.06390688635984827
PROK2,,,,-0.03844210453942049,-0.04834326435763683,,,,0.0396189556492327,,
SYK,-0.04227248635429041,-0.0015689548476616837,-0.07608232896535357,-0.048542418864444874,0.043299797543552565,0.006863362558278541,-0.023139748624994724,0.05968996763054596,0.022529653408893093,0.00406891049664359,0.09152858606712135
CD40LG,,,,,,,,,-0.016727515044479047,,
ST6GAL1,-0.06433383869066137,0.007162864455561546,0.030805127097797473,0.05185655766165425,0.18219402731626444,0.0042710645034735005,0.016952248738041804,-0.058110952562545816,0.03598090146226213,0.06342594038967989,-0.046514957423954464
WNT3,0.018636795559060972,0.07813950103184489,0.08916292529693177,0.08581065290418016,0.09832178421826454,-0.011555644092730109,0.009918703109247008,4.449732506584513e-05,0.04773840251268757,-0.047951800425112004,0.07960426592073791
HSP90B1,0.01392199232244133,-0.01639362823455603,0.015740808271638155,-0.1373466243350007,-0.24091276914121143,0.06279038500180296,0.028505836545767282,0.008930962292090113,-0.00041790396440809127,-0.021202091333014966,0.016581575448823074
ZP3,-0.015574065631382623,-0.00041177789114665565,0.027587706008830787,0.04575759857596478,0.019851928458696134,0.04217041634715272,0.03520509628549576,-0.02370510065289055,0.10744914265596033,0.030121630503329246,0.0069227205886747325
ANGPT4,,,,,,0.01699119562953649,,,,,
NRG2,-0.022142879351527915,0.09579393010013312,-0.0030451155472917017,0.054075186107448214,0.08104692087844594,0.011435454811862754,0.04110609927703807,-0.02705964621849745,0.0016754320101524023,0.02794661874044078,-0.04238301467593167
MELTF,0.028634886656422165,-0.00247084117053836,0.05852141026488558,0.09932080688589469,0.04275684885123317,0.04452641756991312,-0.04667853221855733,0.012095714056951342,0.09581235303187145,-0.00735587398615064,0.05600492239324689
