,UKF251,UKF259,UKF260,UKF266,UKF269,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CEL,,,-0.030980643934545145,,,,-0.03933577787222032,-0.042161183302488636,-0.040713351541632053,-0.01175605271596984,-0.009465362481455117,0.1366581343545141,0.004518342703951336,-0.03067822236983572
PDCD1LG2,-0.029631985421055194,0.003448836477961737,0.043118177599348016,-0.014243564028084948,0.030961727688138936,0.042038459763915736,0.1064980279020323,0.06978346770141934,0.011689780396219802,0.08357437612593727,0.035653747674436596,0.06437123004246284,-0.03549416746816007,0.01647381847964657
SPINT1,0.03772406846707157,0.02447873434505698,0.010668916813959753,0.06403273764492357,-0.006377061374256815,0.058291758820818614,0.030952037570931578,0.08416816123318706,-0.05155221376299322,0.002537721810030249,0.07004704390215576,0.019313625455570547,-0.009044945735530026,0.0592326270432
CTHRC1,-0.017218584454743443,0.01567714058845893,0.10405303631069268,-0.002748944756473567,0.14450686769121013,0.1393751401481786,-0.024553214848670814,0.18652200844249806,0.11035078090257255,0.1589726088864601,0.09862536761742924,0.1702437923604876,0.11038645725474218,0.12404453056467762
PODXL,-0.013713981768447816,0.08154439493861056,-0.012510829910584647,0.016720935447231487,0.1848073746049813,0.206374505098726,0.13083059487448412,0.09261240125714514,0.12061861381788473,0.021261726756402893,0.009262176297639297,0.13165580328480153,0.0477877074133785,0.01989041332054801
JAM3,-0.023552844314166238,-0.056688058557326754,0.0058246405070328236,0.0047832362831412446,0.05788818697001706,-0.044109908743908445,-0.03699193746832267,0.00594026471483637,0.01827181463631466,-0.04735443235524677,-0.037670064373924755,-0.05307704127068078,0.02222379578895614,0.028945057756513733
TGFB2,-0.005242282783237894,0.0009307541758836977,-0.037297677696516165,0.04987352943356545,0.1440264807982432,0.08553630591618076,-0.02374050294345047,-0.04765758955210952,0.06546173755117249,0.0130040498361285,0.03235078151682025,0.07371018664617168,0.012818529007371173,-0.01606362452497565
COL18A1,-0.017859858651935345,0.06826555085091064,0.11335569956310815,0.03291393950900434,0.1809461678843355,0.1933054646227147,0.1273128036190284,0.11878902707324102,0.08949016430943825,0.15771833333044905,0.02072257728594184,0.14232346231247647,0.1027260978668665,0.1078582912279217
NODAL,-0.011055424085287372,-0.025154716730140053,0.04332692458958635,0.03622852546470509,0.1865525408675369,0.144898587130508,0.15439923005274983,0.09877966205865536,0.026536012271646134,-0.020403392785630883,0.08389317466575688,0.02417536047558758,0.07195268164259074,0.12988077229573805
INHBB,-0.024984309306404197,-0.026136408600754134,-0.0035170895708176737,-0.010906074891222703,0.06417266443647175,-0.01570346760538467,-0.01282993701924201,-0.10678577714726831,0.09717605990908486,0.07236860807900672,-0.034200096613032444,0.02624040762397592,0.005445597578749288,0.037817763349413024
LCN1,,,,,-0.022553881515701046,0.2506143767062124,,,,-0.004968336621944337,-0.018272026039859456,,,-0.02014122924270111
ARF4,-0.016917235884654713,-0.052680450695672884,-0.0012554436335028923,0.029741577329882946,0.08795967245988648,0.11874204450262053,0.155208697019884,0.026345720092549166,0.025206816378580174,0.04050188369992617,0.05374273964236899,0.06478757514566316,-0.0026721508836789662,0.013049960414242246
CXCL14,0.05879018768214242,-0.0019344443755767477,-0.006828052144026859,0.017169884747823008,0.005585852225250662,0.07783512008914979,-0.0068159564403844405,0.005052506572485173,0.06514305266264919,-0.02097679757398165,-0.08211603518759406,0.11219657588615187,-0.014664289568875544,0.02029397433710168
LIF,-0.013990004985654333,-0.0004139982547269085,-0.0640790059158098,0.022675802925019452,0.09187970814794011,0.11357209876981018,0.09624309605776386,0.005415236020720982,0.025386144700540274,-0.04548099531390366,-0.040662107538965216,0.007557286789653388,0.10155580458987967,-0.061336577514707676
IL17B,,,,,-0.005308810851340764,0.10030238454569225,0.020643528427419833,0.14076288240696144,,0.07633020616059273,-0.0018811446895411002,,-0.02096226033730688,0.1339165550969809
MMP1,,,-0.015703128696660455,,,0.2813343013480306,0.21440988736103106,,,0.009548143821162966,-0.030116882523158986,,-0.015179423230490385,-0.020053152917401663
MATN1,,,,-0.017347495169004197,-0.023646211444018756,,,-0.04175525381513177,,0.03455835278806972,0.019073226054026723,-0.03039032536719546,-0.02160385968216821,-0.020752742885695778
ADAM28,-0.008919549828930898,0.004960711920647279,-0.007053628737542428,0.035666177740772964,0.029384280684834157,0.12047026914019504,-0.030043904713554757,-0.026913877768846024,0.005635099488267973,0.02766611005075479,0.02329641833038056,-0.0799229236407699,0.041822697600238525,0.025896133931986687
TCN2,0.018802874146290647,0.024272321259641162,0.060151794332318785,0.059028452454265315,0.16573810085749613,0.04015127331941634,0.05031476394757066,0.04016738425629331,0.10801172497114855,0.10011798248204605,0.0227005785109899,0.10255980438905546,0.06644200196125237,0.04945140340357478
THPO,,-0.025912595707596735,,-0.024668894528375375,0.05695847873222716,,0.01870446707340862,-0.04001844324494041,0.017571975073289815,,,,0.0594894545110994,-0.03109987206191327
CUBN,0.00044225743418365376,-0.011714904083295242,-0.002748564052766363,0.05449064868127757,0.08800948312426343,0.09921394831947024,0.0006410804706055453,0.05273265765179514,0.06789683143859887,0.07743632928617157,-0.00445267284716876,0.08231965320956001,0.12837305124950263,0.0027446754972379403
TIMP3,-0.032686649966498345,0.031513451626941184,0.05908743457845657,0.011261779741016721,0.01930917116462944,0.04377461628141072,0.0006844338207832144,0.04974088386388189,-0.019562733779718896,0.032669550085591845,0.0811429970632461,0.10580730406912688,0.061890536741919217,0.019033929812769988
PIGF,0.06665837241492052,-0.026336345352301244,0.02002750801191013,0.04077927750591844,0.05181120229515675,0.05792147383578071,0.08399618867528537,0.07065029924370647,0.029394300144032562,0.038799631778104096,0.033311237729227235,0.08422875674537632,0.007543942215077852,-0.020183734575990556
CRH,0.009164971433772689,0.06647115534898468,-0.015957241039203037,-0.014618877974982165,-0.034681938917510466,,,,,0.06058098764249442,0.014059038927812224,0.01583165610738362,-0.030977843865568053,0.013319182154447357
BDNF,-0.012411582280816407,-0.012899066814912177,-0.013441133450988704,-0.0335453452078841,-0.040982821634301496,0.07041501055973431,-0.05793348415517965,,,0.035224337249656734,0.03515844686381195,0.07454705105257889,0.016931724224719003,0.002305829269159617
CCL5,-0.0032484229180334595,-0.03471862502528491,0.08732799619384392,-0.003347574261584214,0.1155218590141648,0.05603340433327855,-0.006468489890839821,0.05636172599195159,-0.0026617122467230718,0.05046830285319813,0.024982889222997497,0.02459222978307134,0.016843051157112675,0.00519383289655076
GAD1,0.03478827666429786,0.007484298375258828,0.0008544632918121261,0.03888333423837378,-0.06885512127333497,0.09870905380788188,0.024951954208481633,-0.02171054343563471,0.052022841394326724,-0.03515490945461599,0.1199333923884709,0.07689248610098141,0.0051370553270683045,0.014448182078110246
COL14A1,0.021436471634829493,-0.006733758630383557,0.026322595689385272,0.11039897685387133,0.09043809215586564,0.11436362076879394,0.09601689024189798,0.01709528595693763,0.044391889920038834,-0.027208884574725412,-0.055361112343890524,0.06328118611013306,-0.008924785252828226,0.06664208699374165
HLA-A,0.05455995831309094,-0.003989180921363222,0.014636323833999614,0.034881700977995894,0.12913563410572274,0.034382803473119526,0.06357167257725947,0.08476446828004733,0.10740341407842562,-0.010260319804428111,-0.10865034446923026,0.16361055734954258,0.010798101864087669,0.01800600708744832
CD5L,-0.009200394602269183,,,,,,,,0.005778925884087523,,,,,
FGF18,,-0.011446118311800934,-0.02177222180409278,0.03682656317872568,,,,,,-0.008249492772962174,-0.028522699027209362,,0.0017111203658898109,-0.028489769694486015
ADM,0.010899706381956985,-0.025962861461592785,-0.09915316692581033,0.019236235404558502,0.11020742836810793,0.09853855153654588,0.030680840713736744,0.033186840528503674,0.07720702213961933,-0.06937120157852157,-0.03375587950375463,0.0470913662899011,-0.03132295294464438,-0.10875650336372879
CCL15,,,,,,0.07415051506452792,,,,,,,,
GNAI2,-0.031591534456832125,0.05063608610534189,0.041129283651297706,0.020068068173898838,0.14570744692012746,0.07480816548591068,0.10735636626744906,0.04881397608303306,-0.02974340119213898,0.007671180690439633,-0.029406010262946182,-0.014753673152153828,0.10189697099927351,0.04410207828855266
HDC,,,,,0.05247360609471004,,,-0.047654080917901444,,,,,,0.1528798299110674
COL11A1,-0.014328465163103108,-0.0029035473479651678,0.034268788851090554,-0.0036614050246901657,0.02768300535627498,0.041281107235242566,0.05389877890470481,,-0.026036382333734526,-0.017117878152808942,-0.039171477956024194,0.02233844966053489,0.02771664015260561,-0.06369113569931527
NUCB2,-0.02787530481120266,0.0361968394857212,0.04701183683561749,-0.025584936421641495,0.05055210585548325,0.027236170106057618,-0.03301375288153054,-0.013212360252994378,0.061205414339015336,-0.03515986593439929,-0.061246392460593546,0.019591344810917507,0.03489668555748653,0.06000008240885565
FGF16,,,,,,,,,,,,,,0.07777574708696455
CXCL1,-0.014884050554853825,-0.03789231827658905,0.04999951526081603,,0.05453552489976241,0.06563288506507187,0.05913175089811294,0.1180531138807631,,0.019060655603362325,-0.009977426979646004,0.020473499513433423,-0.034905877048102586,-0.031674853407089566
VCAN,-0.07709911601456619,0.010834121199238603,0.03203621476683093,0.023146022592701373,0.09440197334803582,-0.08988191030024077,-0.08356637745372368,-0.12200639995170143,-0.07918093768807391,-0.009923348392102134,0.1037511318919367,-0.013578471587898561,0.04479427117140239,-0.003450958835515751
MMP7,,-0.022755661801407225,,-0.017969397178516904,-0.01646247350075381,0.07898324928544623,0.04881858253147158,,,0.00494136472380897,-0.1044241039301536,,-0.03701073338480935,0.025542459633157318
PTPN6,-0.048578505034843275,0.01605435090297377,0.027653738079972522,0.015275728414389978,0.12404718163952239,0.14546086093607416,0.020620826865186705,0.10585918708266323,0.07038842940564653,0.09056163161035159,0.02164892167978252,0.047929198110479486,0.051488965339192526,-0.015867353630546574
PTGS2,-0.013283234359808277,-0.04151209266617476,-0.015450603533691282,0.03234535038430261,-0.0863180350671297,0.07637377493884216,0.12185123078043757,-0.021247331784210653,0.0902587084959235,-0.032441101545675075,-0.04940064456518302,0.07115719123234904,-0.031143789273976506,-0.037227401601183
XCL1,,-0.012453786360364368,-0.016697415902765328,,,,,,,,,,,0.09050645052462976
CD58,-0.004275628937239058,0.006591763084770214,-0.030661253336848066,-0.0011941593080853645,0.06451878780806039,0.11218935441928361,0.03388566402465849,0.09632043261012788,0.06336597913194357,0.049400871856763603,0.017714099681334472,-0.03307118031917349,0.023020169475974395,0.014029049619670808
TNFSF14,0.06985557758481732,0.008262950684121464,0.0032011775731072257,,0.06721386226815833,0.022233509511144983,-0.03816320222576587,,-0.024178151294311064,-0.03730279239668089,0.02386802066935151,0.07323341271746112,-0.004678421133877502,0.004867058868080124
CNTN4,-0.01215180423317692,-0.022381694652631588,0.00801027325090761,-0.03799601544182227,-0.05845484326933174,-0.03970717260821207,,,0.09450314657616787,0.03715777301230255,-0.04334376135873549,-0.03813750763583467,-0.04557417046440621,0.06385388805792334
NTF4,,-0.015753494365422067,,,,,,,,,,,,
INSL3,,-0.011446116066711634,,,,,,,,0.023348921327890255,-0.01804959779929708,,-0.021918288393691438,
BTLA,,0.08029802832761511,-0.017407611933943395,,,,,,0.1310273477682356,,,,,
MFNG,-0.012270607773194768,0.021398063528479713,0.03534873371669198,-0.021865920436526937,0.11082110376834015,0.05719097549521879,0.038455404362537644,0.05950484131367323,-0.028353046906093082,0.11359325858883983,0.01721278560928921,0.0802306784320647,0.05460351778606159,0.034103910850329815
ICAM1,-0.055811426364965375,-0.06490658544088153,-0.042615041349375014,0.015605424396935633,0.11663831534536466,0.09447272077538675,0.047659198558747055,0.015711467759800903,0.03114113474374166,0.007316559308091347,-0.008767767314275225,-0.021627748101635695,0.05432756247176494,-0.10119989941314358
PROS1,-0.032047598153893075,-0.019871009053902423,-0.05159779383813663,0.0065642366783828995,0.14196557458912637,0.1384296482888002,-0.04539861050175482,0.06470436350321782,0.05518253382600838,0.05132448205882112,-0.008894778266587163,0.08391715052164181,-0.006786160893332506,-0.03546477987125551
CLCF1,0.003643207608062349,-0.008925030623922404,-0.036157283677648734,0.027482526260395358,0.014072828027975114,0.07235087457120926,0.024896900341177534,-0.05763683664462262,-0.004614754896774316,-0.029346269568475403,-0.003248368009569453,0.037263199405980066,-0.06184967927197894,-0.06898835072406087
PSAP,0.026582190188770508,0.01238419633592712,0.03835712529018023,-0.01873463370696423,-0.008858436111808084,0.004990500105203973,0.012077606601037912,-0.013760075477813214,0.06703376662053583,-0.021067585923300797,-0.07672164549852027,-0.0039574927706785504,0.014096883193276163,0.07126053165932911
EFEMP1,-0.07052407579872723,-0.03249147160599956,-0.025109634947325064,0.006343023124845171,0.07582879831899657,0.08202655731823003,-0.003601507349110048,-0.03410588480412742,0.1617094077813419,-0.010948150775170995,-0.03157022535436882,0.05221948956698266,-0.03465379797676678,-0.09380373393799252
C1QTNF1,-0.038062786625149954,0.046488906603123756,0.08534166435724493,0.08075796161124972,0.13848687337828533,-0.010959217376872263,0.029643057316013993,-0.009407191659842154,0.08985690939057507,-0.05439789113891043,-0.09942061997457244,0.11395893112548568,0.04460387733282405,-0.07767863045490281
ALB,-0.020477822687939896,-0.020320944940075764,0.01582243907539115,-0.017188794869982274,0.05674349864876025,0.1854019003105413,-0.06574327823805505,-0.05346320863133814,0.0485702421803774,0.021290488705970518,-0.011019195766433117,0.007445952772330941,-0.026718094665357565,-0.029382144979072516
CCL13,,,,,,,,,,0.0815630870742933,,,-0.02458591496828914,
EFNA3,0.03345872116492709,-0.03875927814419486,0.015367555108008604,0.040025199803723224,-0.03247945002206084,0.11513704293122624,0.03185196115141138,-0.07952710249870566,0.08057888569801858,0.018360962302357238,0.06535518135921,-0.04844723060108736,-0.032323298686411456,0.14511527490485038
DRAXIN,-0.019261201373868296,-0.03726173249521776,0.020103431746659874,-0.0014978091852377044,0.006381392527034443,0.05905898078947372,-0.0271934899524229,0.004322210426508988,0.0843152443411797,-0.08008265663130197,-0.08897128038051266,0.0793329309979486,-0.022262273291683947,0.044001296975237685
RAET1L,,,,,,,,,,,-0.018272014065138707,,-0.026628676735532614,
NPTX2,0.07580299014654324,-0.04316499335224924,-0.01957749425807604,0.0238000947225966,-0.0856997652831656,0.003862828746671157,0.03724939084936669,,0.02122838154919681,0.12805429877695437,0.036261574020846746,0.05291705973559769,0.06271201925449008,0.03393041658876485
FGF11,-0.006087979084972363,-0.0373440725845786,-0.06412991216775883,-0.009645932183568722,0.15385595319059475,0.02550949416928807,-0.10666580986654477,-0.025941519980127246,0.06642280894879952,-0.01826306429280508,-0.0065265969417930315,-0.013228099634237935,-0.032263953419547256,-0.06562767311678065
CD59,0.02455609325806086,0.0712092850108276,0.05075490503288098,0.07799436392593721,-0.04685757878417321,0.18110530364956065,0.025366818079076706,0.07809517579402663,0.0786206001488775,0.0653371073582561,-0.008940672427300856,0.018006460639177668,0.07424739746505801,0.054511488092722285
COL9A2,0.013286864211030184,0.010622888399943277,0.013936531745110137,0.05200614149165647,0.010309863707457559,-0.012465381575771643,0.04141335125195547,0.04364309323619313,-0.0067518081753653045,0.05961122226206965,0.06789842461887935,0.05781908257006979,-0.008860434631897746,0.037715932504894335
DLL3,-0.03810176062417375,0.03599163934165943,-0.006033667747363822,-0.002141998220182464,0.07785090843862716,-0.03419325322159136,-0.040554871634986875,-0.03601385956697317,-0.0634215626324363,0.057773693852213766,0.1154911147161859,-0.001055019078956619,-0.06701273485982343,0.08231146067649128
FGF5,,,,,-0.021988656208967245,,,,,,,,,-0.035078333903105254
LIN7C,-0.0166606883790912,0.012161088102189311,-0.012764937727718402,-0.017429960470615253,0.039616565172163054,0.017113252915152578,0.06396587681041445,-0.05852463246553651,0.02303113899817319,-0.013647415909527824,0.02323333852086407,0.048670183735566655,-0.023682260056601297,0.07377096120432396
GDF7,-0.013039750650330695,-0.005627424057123155,,-0.02455304145707327,0.0394491390801254,,,,-0.011641311933196891,,-0.0156636603394952,0.033621805109459425,-0.017818289104928314,0.03261349941456501
PSPN,0.006317805890336755,-0.0027187715174430776,-0.033378455971731974,-0.022397674032425624,-0.016726845583454403,0.07709084071120627,0.04992195906593559,0.05363538425593206,0.012454862355160275,-0.005989543581446339,0.03127673663588096,0.015023208950846814,0.020015575486506922,0.030482419085781403
ANGPT1,-0.010024658486123682,-0.010536134601891794,0.12983622331125366,0.019311967408804257,0.10508460375359116,0.041403575864215635,-0.00660002495663805,-0.06931490805591402,0.018708994877621912,0.05052501850588447,-0.02507823253452947,0.05383544796716514,-0.024069726923157894,0.1731317541933017
PNOC,0.02396859885334844,-0.00819187715289058,0.03113323083204844,0.024423666644837302,-0.07101136289104013,,,,,,-0.016656805304649108,,-0.021124309490032026,0.0883384505538443
L1CAM,-0.011865486975887156,0.023936230281904,-0.02584472582582406,0.02589024889436471,-0.05374720243635957,-0.00492705088203685,-0.050639352695282705,-0.1026767226583608,0.03911600815254403,-0.07296648229580789,-0.07724506598750823,0.03820320827046727,-0.016673185865677096,0.09469715093388849
APOA1,-0.018058304098455883,-0.017825434617291212,0.06537002540772988,-0.021069538114602385,0.08668501336169816,0.10421128645046895,0.019689164756965107,0.09956712007281084,0.09420062130000201,-0.010916687207340507,0.018476055969567248,0.07939470499640337,0.0029713178845316717,-0.026000716765288576
PSEN1,-0.02985133570793567,-0.025765982994945036,0.040038523557337516,-0.04118322634538223,-0.013354016715078862,0.04770952531701046,0.013709484603261357,0.024200533748774317,-0.05637215962901822,0.011475620794318192,0.014853861977035712,-0.12048963493923222,0.009748220424287567,0.02636324159593005
CALM2,0.02403103928361478,5.744732348121759e-05,0.031715544939896645,-0.02217122188136414,-0.13465561765569686,-0.06567952764780521,0.06481011411283344,-0.006341148446449116,0.013426745857662173,0.061542495489962885,0.057530071243641456,-0.023862841734805105,-0.06869304872223353,0.06408205015311681
CLEC2B,0.02126914071058786,0.03470021704975253,-0.03887332809885383,0.05052808695748808,0.1015310839775912,0.11011975482425147,-0.0733565212110209,0.005301596825606866,0.02601146249449798,0.00495377888715797,-0.023190241652638284,0.0953858964419362,0.10610608004417166,0.01529223161744527
NTNG1,-0.03414454738722067,0.06353796171861044,-0.042426394892476973,0.06249430716061164,0.05063390221889652,-0.010968812871307406,0.011995574109347738,-0.03696554982066282,-0.012598930200448468,-0.02161298886013918,0.0686613253132508,0.07764413280469931,0.0038001407856080036,0.02546358355249544
LRIG1,-0.06986093725916392,-0.050947273862460035,-0.00883722514929026,0.0018787581614093162,0.014873544559872656,-0.017472482088622808,-0.006105090939378676,-0.011722979849586887,-0.03677886489977999,0.05630304306108741,0.08518338859607785,0.11650229886849824,-0.06637640019846688,0.03908730154565488
CPAMD8,,-0.013538712908394871,-0.021200091822980553,0.011001898878622187,0.05661449890948648,-0.03367225992586618,,-0.005208982167163574,0.060977885754641796,,-0.017596857386095024,0.04804673777483218,,-0.022494211272786224
GHRL,0.06334086525520832,-0.002080037734034253,0.02462272732973971,-0.018273058672805226,0.031495831257618255,-0.05504905464734133,0.059666395441928824,-0.063465115573575,0.0340687235592317,,,-0.008893147412872098,-0.019273939110790058,-0.019828881290220025
NPY,-0.02012838947544479,-0.013467994307509713,0.0077111271600050066,-0.001750601787183876,-0.05171860501065868,-0.0575440211209019,0.02957509679683057,,-0.0392789916170143,-0.04104314928334,-0.07521270244669719,-0.03293625488145972,-0.03245820421167545,0.03033316009149067
MMP2,-0.04741965051171142,0.08732041247634885,0.08151807602881193,-0.010668275908387198,0.09347158097149236,0.1873912256758278,0.00017819408026487573,0.14592887631093518,0.06124590603749326,0.005909633885824767,0.031668392029759775,0.1243107271312492,0.06850185527483926,0.0009620880269445255
LHB,,-0.011791196496062332,,,,,,,,,,,,
PPY,,-0.020525034159629186,,,,,,,,-0.031305950954182066,-0.06602802818419592,,0.02728587069623608,-0.04026739524477363
ALKAL2,-0.010466536332912349,0.0373859448936046,,0.016675459328896483,0.045329203804771075,-0.018565855573107966,0.016830218783916103,,0.09295570988681837,0.060933790795620946,-0.019619275928887524,0.08480346710671152,0.06957116478289609,-0.002752827463020192
CSF1,0.03678433525488322,0.03303235620675187,-0.037951841357020795,-0.0022095147397780614,0.05709097081973978,0.049903254779660934,-0.08432514750284652,-0.06046543208509589,0.06661054726564121,-0.04645851703452067,-0.09036532381227241,0.04829682351453836,0.0005661765444783771,-0.051208617942637404
SEMA4C,-0.02941044777663675,0.019085512780608816,-0.012798477249322263,0.03263712867019945,0.03522593777898345,0.09851829968860502,0.09062658833921976,0.09046984283266286,0.10686952782940279,0.09583787514233778,-0.005497754081555185,-0.0023779326432995696,0.010410753836048973,0.03454186712303931
ICAM2,-0.06435700186981495,0.02991773975449291,0.0514717289673455,0.05665885906459007,0.06011277330233195,0.0983171126247571,0.09178369282825646,0.11293970373575668,0.02858286052062716,0.10590129694126989,0.11936088032033096,0.10441898299040639,0.05156530040060033,0.06558903534109403
SYTL3,-0.018465842364379415,-0.02915403603989515,-0.016333753004807668,0.008148405268459766,0.05666401719875634,0.0650856073635548,0.04091224060262664,-0.06331965647342179,0.04898203604307494,-0.045103949987240155,0.0021124582661187674,0.05090472361978411,-0.037509306773323696,-0.026947304089248822
IL1A,0.012047962357787085,-0.03353805724321546,-0.02831393659624296,-0.02455303823169496,0.03621916335931707,-0.010716272035006783,0.05527841721881217,0.15178766128804508,-0.05753240148938082,-0.04936306449280121,0.004003542134077263,0.02263886036721693,0.011620688583934585,0.02351657626619005
HLA-G,,-0.012453785235682859,,-0.013261451141999977,,,-0.009740071906206724,0.12077654930302657,,-0.038711717928611916,-0.006849943678552323,,-0.03231603087413887,
PGF,0.0399297900230383,0.06444116978390926,0.14756357148630853,0.043246641999149425,0.17945523677983496,0.17834128835959717,0.1515035972401375,0.0997651068655847,0.08411864503405327,0.11130588718526842,0.017584554335229128,0.10325861879317567,0.11191353361829244,0.12591927546038337
LGALS8,-0.022756464257791476,-0.01081540028932474,-0.006601365234496073,-0.015098409696402573,0.016226729836260407,0.009928212967730133,0.039318480948621906,0.03566319418681462,0.07451048026583151,-0.012885001483473069,-0.05426929815417082,0.055595793811945154,-0.0026979702405262175,0.014839609687370102
DKK3,0.06641234112110171,-0.0003926093442844207,0.03578669608294511,-0.03326616635802812,-0.05794756733067527,0.09987038600768701,0.05012281515671607,0.023660585411378568,0.024270731289654512,-0.01124975974510122,0.057141714078400685,0.08474258335078437,-0.022253287805641706,0.13978293194677052
COL16A1,-0.04288767547696282,0.04148893188699995,-0.04307739528015094,0.017861201982651228,0.0745377225511965,0.13176220550241344,0.04518342139927722,-0.09435806550351913,0.002660599775281821,0.07215587198700045,0.005516913495888015,0.09775419203080746,0.04686438824469006,0.020778956775224833
TPH1,,-0.009248827075638774,0.013816488532077993,-0.014052356802068872,0.05905641137060798,,-0.06844676886099121,0.10596684269350422,,-0.03321518691815211,-0.04770762237899646,0.04798247634343381,-0.018224554941754904,-0.04683331560612311
TNC,-0.045586924439352645,-0.0611895834927458,-0.0031118333285415503,-0.01060283526233003,0.1033227305714356,0.039874839382990704,0.0287212789678688,-0.061663360841993906,0.09319016633249697,-0.06958602380971546,-0.1176756159868892,0.08872806699371372,-0.015607234271456261,-0.05637816813067863
TNFSF9,0.020228873406348127,0.049978620042902676,-0.03955231721964972,0.05371496779165042,-0.01711135253135795,,,0.058740433699115996,0.03463284264571637,0.030153213735443246,0.03316391153720183,0.027538850047200095,-0.027537207832779537,0.06309776775065042
C4A,-0.010314302409516264,-0.013979147662271344,,,,,-0.024212662936252023,,,-0.030828850057505932,,0.06097590441224898,-0.018006212295803344,
CNTN2,-0.06579827941496875,-0.05488274512471609,-0.03353345299552244,-0.01554381164444624,-0.05221466374847709,-0.10630910444993998,-0.023352192821319773,0.008074844197519351,-0.09449236349841515,-0.022049140638198062,0.08331482742670981,-0.15303613060877358,-0.042180578402922345,0.12013781844647849
F7,,,,-0.012204511981982424,-0.019891687137409436,,,,,-0.0038559793221092926,,,-0.017818290827913332,0.15494803689395903
LUM,-0.015206871487172155,0.04418570695193333,0.09974030549120363,0.025172841900636986,0.19257647156539415,0.13431614813743506,0.10970620060124507,0.11468801840488138,0.07398227608900157,0.2001066359149636,0.09487131635460104,0.14747704079891139,0.12842478238948,0.03354029539028162
BTC,-0.016140051354487737,0.008262616017261038,0.04021628552270554,,,,,0.03304458209784942,,-0.02810123465159904,0.03379897789773936,0.08230907133175751,-0.01724310394336486,0.01417640005549154
APOC1,0.006503793642949759,-0.028890050522599017,0.026267316895779012,0.045053507562369345,0.1667303449575799,0.0796691619648159,0.007498391392970599,0.06296267826578308,0.04230900350318241,0.0490466720371528,0.02226927430784874,0.05168831236930056,-0.035578819728296525,-0.02737706554432977
PKM,0.028518531763815642,-0.028945493388810493,-0.11817218552221999,-0.05914677678135563,0.025011127815888625,-0.000963082050938791,-0.0011334715155185274,-0.07710093220275761,0.043207500421430095,-0.06381751981572296,-0.13855297291365623,0.11632412496106856,-0.05745592031969566,-0.060621382706551805
TNF,-0.008575042531048361,0.01083866764030443,0.005341438803894498,-0.029983064698697215,0.010684631240109417,0.006995164825538141,0.09687138124460185,0.08256695471490062,0.010304657134572352,0.005675200465547707,-0.018272019048834656,,,-0.021639713162468682
GNAS,0.010493045723453723,0.02092822604718659,0.05376611889490799,0.027734209290266328,-0.05265671525043115,0.1744997236697185,-0.08358902691736789,0.009695599785844486,0.027177280432550452,-0.10845693777212599,0.039740439970416354,0.11735509568932949,-0.0754176551604018,0.13073795702530344
BMP8B,-0.0285722157293434,-0.0180547806562546,0.01913306504770948,0.041473508032659825,0.06629833708751826,0.09129721342108374,0.014465821846516637,-0.018420628291036356,0.012094140256433454,0.0488105922370654,0.040598013671423155,0.0023969735810279963,-0.027089791603211413,0.022748505288875228
LIPH,,-0.0009769117004631831,,,,,0.106507930315338,,,0.038861496348034444,0.061218249162920624,,0.08419401555442921,-0.03450607368491193
CCL28,,,,0.07549776018967619,,,-0.04787030478575576,,,,,-0.028617106312283033,,-0.0013859586033297937
PTPN11,-0.0028560742451124465,0.009118382236980043,-0.02682352954167075,-0.032290993353910336,-0.01906895883002903,0.04259015347748077,-0.044662115845768346,0.02071106157286528,-0.10923104573175889,-0.02398926970870533,-0.019690758194999027,-0.009507680341966024,-0.009129812725274293,-0.005756387768378996
ADAM12,-0.012282340790246229,0.025982568168364785,0.09913138942361,0.06363112303087456,0.19864246498140242,0.12805187527639653,0.09531483052377564,0.10020219086725936,0.04508060869455789,0.06182317968760604,-0.012751321904314062,0.14477430558870444,0.059345638340205724,0.07711566097386048
EPO,,-0.01805478116180747,-0.022330871204040748,,,,,-0.05707044215326741,-0.03964173220945032,-0.030073164817919794,-0.021157593861599596,,-0.017047330303609925,
EDN3,-0.0376812696920129,-0.022475693006485498,0.00876797625491935,-0.017504872286353477,0.010400203767676799,,,,-0.030377161815990327,-0.029999755882146834,0.06458315055835633,0.0731577404018679,-0.002508724699902819,0.10106889495135828
CCL22,-0.013039750334567937,,,,,,,,,0.021049567588875277,-0.019348295630664602,-0.020329898575676027,-0.014958290225319465,
CCL2,0.007118947698416704,-0.0521978905930516,-0.02224246762061714,0.025617399911961502,0.09282747495199137,0.08480093009814964,0.013448934525162446,0.13309023287837882,0.1017313286148774,-0.02596600313042015,-0.08002864540757337,0.019362688456695427,0.053387793612855276,-0.10186008212568073
DSCAM,-0.041770630285253005,0.01677176965456915,-0.03338344212114977,0.03857413251023388,0.06973399946943637,-0.022800812509997763,-0.12058088527135907,0.07782554986444185,0.02747020337069638,0.024098348769761028,0.09419420834604827,0.010613055098538715,-0.052874223240209885,-0.005987373036823352
ANG,-0.035237050065526736,0.01320305075494281,-0.0008456591634730026,-0.014236151990595105,0.08969266326241769,0.050803826515158676,-0.03349945964434739,-0.06960941431337288,0.06329972265168947,0.005412763014231887,-0.0019997905192101102,0.002555839798621123,-0.026686260949015068,0.01095606886494162
