,UKF248,UKF260,UKF296,ZH1019T1,ZH881T1,ZH916T1
LMAN1,-0.05739314149755026,-0.011632267903996085,-0.058067656139391174,-0.008143227231531623,0.02784351035145662,0.003617627357542814
LYPD3,0.050421454989783045,-0.01697500925865938,0.0013332242176645778,-0.0627563808660776,-0.022888570136295954,-0.04330924927702655
APOE,0.026024187045855744,0.007347934503143678,-0.03596828545071558,-0.04802386224042942,-0.01753952825987135,-0.0044280958208053256
SOSTDC1,-0.028967509636879215,0.03154726284436571,0.022094151063023988,,-0.006443660408355094,0.012592940168035636
ANXA1,0.0512719413754598,-0.07397138108136349,-0.051035140059312215,-0.012305465815485368,-0.023570475954781265,0.04475807530168509
WNT2B,-0.009573020130430078,0.0366195721961886,-0.010739044438371096,-0.05740408853796014,0.06519720712464414,0.020414707571582844
AMH,0.09141380903969945,-0.003381442028083562,-0.013702890729975268,0.011874764932741021,-0.06074480175158173,-0.014434093141379532
GDF10,-0.014882719771446992,0.0711779877379278,-0.01789878565528986,-0.04745478123687835,-0.031101954467114085,-0.023918614042985602
EFNB3,-0.03353199829820227,0.040505112448223975,-0.048994561983356756,-0.002707091302885719,-0.06568212117535958,0.0935215824817025
LTB,-0.025344613949434207,0.036648642303365,0.0030381123307306568,0.014315868619581317,-0.030672285516194272,0.10713872658625301
ANGPT2,0.07673667608362833,0.048183707444101054,-0.013577780950858917,-0.0844730100901287,0.0022346517063996656,0.06290059518423609
NRTN,,,,,-0.012796412833528368,
ADAM17,-0.03538163758663297,-0.06583746167192263,0.02775198977531988,0.0079164422850027,-0.004052700722297067,-0.06256658283529509
LRPAP1,0.014546747550035231,-0.001405485157024411,0.004657095345842146,-0.006691665393007383,-0.053484776554002515,0.017733122796629065
NID1,0.02642465397168936,0.047753769201885274,0.04634057187933063,-0.08711948579593591,-0.02352600008994702,0.01855504075768836
MST1,0.011190545578639823,0.017360988889139464,-0.027694660213860686,0.04459006167524768,0.01748733530129683,0.0319847701279287
DCN,0.05035006611023903,0.05605209124299798,0.025300176975897152,0.045446006147583574,0.021501989715643873,-0.028774413487221054
IGFL2,,,,,,0.006831234262822108
COL7A1,-0.03259787681965098,-0.005601062079077453,-0.024841347835725794,0.1040769642956543,0.05179983441400502,0.05606715617905245
CALR,0.046125633865574715,-0.08653365936380157,-0.011303201885055991,-0.11037439194060365,-0.024590892065710888,0.06502466089494222
PIGA,0.04783701579859095,0.009980944257271435,0.05759235767035053,0.08433768835934229,0.016221660060595,-0.0010839646069561574
CD200,-0.022941760800509102,0.051695940366175676,0.06926444581685755,-0.035436208099742746,-0.0301378857464187,0.07224123264428989
GRP,-0.02386478174361448,,0.051551298800213176,,0.03899001535539041,-0.007351766652447522
CDH1,0.04735967044984642,,,-0.006537733845353599,0.007953618377076253,0.04124978832432145
LPL,0.04775486633494977,0.008106273796095992,-0.04333092068683788,0.05709744122052229,-0.06207350613857747,0.07342355187181664
SEMA5A,0.04442144449087694,0.0097949909570273,-0.0010162937791380546,0.011053864732050757,0.03455393359133547,0.03320394534730154
SEMA7A,-0.05638871251693214,0.16376559759439702,0.024569593336820114,-0.014175228317786179,-0.02055669460583283,0.08696095272422877
SEMA4G,-0.0037174759916178924,0.016096829895522132,-0.02990996190665872,-0.00272995487309112,-0.017434563981491635,0.023061742689100804
SEMA3B,0.031311940918778584,-0.059296110727661645,0.023439861503963422,-0.01458071620377352,-0.019625470969631582,0.08030205639317772
RPH3A,0.0182665377883426,0.03366404809144019,0.015209256177368131,,-0.004979453079583775,0.056571654990238154
JAG2,0.02250659284239639,0.08898408451783565,0.016558330637884797,-0.0716986791689168,-0.02011549546508761,0.04847274219654265
CGN,-0.02006505859805665,0.08915100588140905,-0.012836890442522824,-0.0033343303232685833,-0.01288154931194823,0.05736050398969661
GDF15,0.003214143810264755,-0.01977174426339306,,0.02580474655528175,-0.0003305669509550643,0.10951845446059764
SEMA4F,0.0269182317232354,0.03421038815921676,-0.021768237736133088,-0.008964469984556205,0.013806292600067467,-0.024205750285340128
NXPH1,0.031577540130010844,0.06598106925112206,0.0842477434866334,0.07854494964164085,0.0795108122846671,0.05927517684544995
ARF1,0.014651718776780443,0.0009558470396619123,0.0014767460231949272,0.04011297672022148,-0.0400482471449843,0.051829220679529345
DSC3,0.051543083403462316,,,,,0.03960684461098715
EBI3,0.02175104938620064,0.05850179267490906,0.06336809473712476,0.02316830995401375,0.028796440848119328,0.03815305488133106
TIMP1,0.06802023846215219,-0.10402954402461205,-0.033934615372318976,0.004147429356931561,0.007391385011829708,0.02201910865290343
SEMA3C,-0.0068842152227841635,0.014628980274989852,0.07130971795335227,-0.03270502177712057,0.00890242995273552,0.04423325953452249
GNRH2,,,,,,0.013243224446587003
GAS6,0.004734775880548561,-0.05294704361589115,0.008711863235043917,-0.05794314265348278,-0.009273569126906646,-0.0104141295882178
MEPE,-0.0057270515253444974,0.08748430116580619,0.01807139959237992,,0.048749759279938853,-0.028858679524935496
SERPINE1,0.04290217522499073,-0.05265663939705668,0.024109743432307748,-0.04826253312751767,-0.007163067649376554,-0.02301596167921715
RSPO2,0.04527607334322082,0.03742023632926325,0.03682483721258569,,0.07952736216380839,-0.014743117054019721
SHBG,-0.01404880338794004,0.002670741382716593,0.006005644525934066,-0.0341515524917145,-0.020366674515151284,0.016141668849465895
LGALS3BP,0.031427283933240756,-0.02282631109000362,-0.028608712674750115,-0.019709919114798018,0.012106960405485463,0.06612505424974652
LAMB1,0.06271800513385394,0.009079610059774422,-0.018254101311551682,-0.08143454680131035,-0.020797993679148124,0.041048289366774376
SPTBN2,-0.0547393228595152,0.09214406783756685,0.0773142286241242,-0.002821489207097175,-0.04701221005519472,-0.010436365118947797
COL1A2,0.0729980206706554,0.04404272137099109,-0.011861370745589331,-0.07244981693362854,0.015972553787348662,-0.02345914124830717
DEFB1,,-0.013808115884209759,,,,-0.04472446816742463
WNT11,-0.015545870640998782,,-0.0020131672812424154,,-0.030150695314339296,-0.012665306330796629
LGALS1,0.025531948478013204,-0.002324810821531073,-0.019010652791700784,0.018469306520022783,0.02999403970737242,0.043398735308818596
BCAN,-0.04927864504976213,0.005530890549017132,-0.025985757777478136,-0.036251570671091166,0.009118647612609868,0.03503507619674282
ANOS1,0.002841425791741239,0.10466961677460383,-0.06673061686592759,-0.07120449275652403,-0.01936504055678336,0.008151519008258534
EDA,0.19874412936200456,-0.02964960325507786,-0.028340824834120888,-0.0478706366603634,-0.028815814892766432,-0.014053074235058147
FGF22,-0.016183935270611818,0.14168563112920046,-0.014968857320478141,,0.012301927810643608,0.10819545468170938
SHANK1,-0.015545869642973106,,0.013047576027513956,,-0.04205300217818489,0.030151234411694178
RAET1G,,,,,,-0.009547832656705007
TGFB1,-0.015283799657050186,-0.02594502261256118,-0.029039005797646792,-0.006168469962055591,0.004641160818017162,0.05330547379404547
MSTN,-0.005224987584651528,-0.053701632701355535,0.006988565901773472,-0.039844630069809574,-0.02177354983113556,-0.04075133584167544
WNT4,-0.010474772918945536,-0.02208037279248278,0.04850334167968771,,-0.00909632341750827,-0.05460035826434151
TNFSF4,-0.009666096336273109,-0.015643819647891317,-0.013941028123177057,-0.06554378073150412,0.024315645174391196,0.061201547908889965
NTN1,-0.008469587382178767,0.007290865469311828,0.027687127051939122,0.056520484300588196,0.08398740751937284,0.07680258551319112
CXCL12,0.09641526808757367,0.1484739338717898,-0.011218163137613292,0.05619032451814705,0.0020324748831840474,0.04057339910613283
GNRH1,-0.03032293313589319,0.01880959690745634,0.034196378350824806,0.039364213705473,-0.020245593015279964,0.0825704785125553
FGF8,,,,,-0.02589119585700557,
RIMS1,0.026467369558901752,0.04106101458694011,0.07830580985391888,0.024456917790322538,-0.032462206463139236,0.05254422562157741
FGF14,0.0031248183960750245,0.08152264809884467,0.04423426986943917,0.029975169123299544,0.016315914285503295,0.11714623817598624
IGF1,-0.030407973095264315,0.053693331545890385,0.040447296962212526,-0.06104951756435868,0.005804740780867347,0.06697026799985775
TNFSF10,0.004179023264371889,0.07982678961387513,0.009963883624523821,-0.028210972688225488,0.009059217084260923,0.05441893776198635
GDF5,-0.01605818300596946,0.061186344700315386,0.05960262150207132,,0.005193035604572509,0.010171116591994244
CHAD,,-0.0011639137702000243,-0.012579167794978832,,-0.02000149394153583,
RGMA,-0.030395131934589724,-0.03754902172678075,-0.004433958180786904,-0.03440803723953676,0.0308107581474669,0.06931786171920522
CLEC3A,,,0.05311829110607795,,,
WNT16,-0.0334664660277712,-0.01203122203015163,-0.018882012087955657,,-0.012796411144532505,-0.02202743199135841
CX3CL1,0.004612941038219918,-0.018288632692238016,0.07934626713745915,0.01717726236523848,0.01899903719847179,0.011547925353011999
FGF1,0.006893352624700276,0.08765285936661786,0.005339552635845493,0.029348036240055126,0.0013623951033840237,0.006330402101654194
ALOX5AP,0.057417959384205644,-0.07121381760056868,0.04914377299252474,0.13272310470115029,-0.02387828306075813,0.03805814522739464
IL1RN,-0.035365029177547316,-0.053186335846896436,,0.051148993507175056,-0.035654524950710316,0.023502790152201046
PCSK9,,,,,-0.012420916001472897,
NPW,,0.14352502347220952,,-0.00483871654108627,0.038509484830685586,0.04023644416776328
CXCL9,-0.010187634078064244,-0.01918699943715644,-0.014968855095067731,-0.027727310120664827,,0.12207520480864555
ANGPTL4,0.010507007965995484,-0.04515583412665717,-0.01551895848311057,-0.1418601448489015,-0.0029203938848390842,0.09883098162540971
UCN2,,,,,-0.0140355733000328,
OBP2A,,,,,,-0.023458429971794672
COL4A3,0.011113938299817983,-0.05704598377424845,-0.0215348809036743,,-0.019630341286187066,-0.01569289464535961
NRG3,0.031728210082912274,0.07379015217096997,0.01799283956236354,-0.04745481128739397,0.007530654294666493,0.04686480903395399
IL23A,-0.017159620196514055,-0.022109135014836682,,-0.038014046387073355,,0.03999690318646031
COLQ,0.020357357253545184,-0.009475278537258755,0.0013428198027952397,0.0048012142212338176,0.05629808135848802,0.040873853850470154
SCGB1A1,,,,,-0.014371076843523421,
TNFSF12,0.04471109041041805,-0.010367594828680231,-0.02677861466798974,-0.05490401789040236,-0.0024215360620265,0.03505527054672484
DKK2,0.0015679769120894797,-0.013298706288143431,-0.010300165097269916,,-0.016541740990730514,-0.020147670281523405
FYN,-0.04012483235433219,-0.005057546217665805,0.010925844332574602,-0.002309749950344803,0.02722341782310898,0.021349082033555865
ACE,0.04883425182581791,0.00689847203681896,0.020093167985447056,-0.04219984574202438,0.048387791646361866,0.07361701813137388
IL18,0.024851682407023016,0.07591665357110107,0.027791387409018438,0.1889684578410564,0.010146951128369164,0.10385540124642578
PPBP,,-0.01258929440903462,,,,
CCL27,-0.011381076582821635,0.062124962167787796,-0.010610651995442368,0.0931446487267706,-0.011502662962010198,0.014477418093509222
SERPING1,0.056894633538358816,-0.016042567730264613,-0.04949024993376281,0.036739604568893566,0.03741043411672048,0.0907175548832978
AZGP1,0.05417764240016775,-0.06690632782864031,0.034661922390380934,,-0.026832202039375475,0.12726943797783408
INHA,0.025951683873387327,-0.0193350694716454,0.0009006709012472645,0.02069930660764008,-0.017026809426339835,0.026655787587856705
SEMA3G,0.011054049389175091,0.04735002446992873,0.03633161794226512,-0.07835870249196861,-0.020606954162711074,0.03326278185746926
OXT,,,,,-0.012034280082980017,
COL6A1,0.0673844140935022,-0.06867497353232477,-0.0191067176875039,-0.03249905147313335,0.00865640385754293,0.03729907194501081
FGF17,-0.022640760825723277,-0.022620318210145235,0.09406155456047859,,-0.009235719247293763,0.015534117384602336
TNFSF8,,-0.012589291145812948,,,-0.012796412833528368,0.015399985997102024
FGF20,-0.022586934726333684,0.13686529994270807,-0.007583496089988615,0.12915360179385355,0.0034531894114146274,0.006857066887212115
ICAM3,-0.042116235330754266,-0.012602104794607188,0.035974743547989706,-0.00953856509693052,-0.01070584831668626,0.043424204195373094
LAMA4,0.035161441275186694,0.008813654455603687,0.018371172321046753,0.0004885935216260315,0.012498219614695064,0.037149603464683746
DLL4,0.09202180501792045,0.0026286293538478256,-0.014857918832590179,-0.0890080121558228,-0.028427332178692026,0.1099573864524353
SEMA3A,0.020736828254848544,0.026660958192770052,-0.014020030671436957,,0.004382528146969984,0.013462139063167832
RLN2,,-0.01931001156385123,0.010660749610543795,,-0.01403557175231474,-0.02579289434530523
C5,0.07099631369460616,-0.02020593386723445,-0.039032202617080014,0.08682238282261008,-0.029268260547126387,0.0355492308595331
COMP,,,,,,-0.031862649239783235
EDN2,-0.012858812627838086,-0.016557022488630373,,,,
C1QA,0.056900104503671285,-0.034904924457736464,-0.011393514283199038,0.04616301021810819,-0.007357441673817597,0.027940033883902305
UTS2B,-0.013760379045234701,-0.013808114873477334,-0.025888777006379118,0.04115691886335928,,-0.011744362417035683
COL9A3,-0.03371029794735887,0.03350007122690122,-0.033112131020404466,0.004018026302827941,-0.02977432532728473,0.0981363188141159
DLK1,,0.052401306846702495,,,,
HGF,0.005919144973759665,-0.05119744695296196,-0.018114580692260067,-0.047560446154100454,-0.02516010115981002,-0.013803704029218253
P4HB,0.010788793363345045,-0.09860136876781586,-0.008807736929034493,-0.10037168338377671,0.004539484151712902,0.008645767386405913
ADCYAP1,-0.0258900610645593,0.1517373968410163,0.007586188987944011,-0.04616636377107971,-0.01357449535953008,-0.016900867414715783
GREM1,0.0005503426160628497,0.0395840455859761,0.011892744879044792,0.04156046996170377,0.06610562351934543,0.07422734676009676
EGF,0.0262260440151457,-0.02565752810142329,-0.018467328735596176,0.06944869713627667,0.06498725109880278,0.06972211785021346
VEGFB,-0.0005963028354384214,-0.09380477112518609,-0.03318591791442945,-0.07234583919527096,0.03882206663906707,-0.029164501918937998
FARP2,0.018064170777919917,-0.024463572453593346,-0.0015480169189367075,0.043845029886683304,0.0036379916718071548,0.06990568166685099
BMP3,,,-0.018539812244453585,,,
IHH,,,0.0011837635105737526,,-0.013864957751393178,
LAMA2,-0.009832555165956313,-0.0001815619535076578,0.02562236235683262,0.08052761859668195,0.007781561060370014,-0.016966319550970964
SERPINC1,,,,,-0.013692343643888123,
NRG1,-0.02386478084274397,-0.010044048751392785,-0.022197400951098283,-0.007997108432675863,-0.0002037322856324975,0.024671524198781873
SPINK1,-0.01795026546999367,-0.02251320807416309,,,0.06983172337277314,-0.03595424360562943
EFEMP2,-0.015239155920197122,-0.08273537129971174,0.02882256781014153,-0.024515390287477547,0.010691895108251174,0.031141616029055404
SELPLG,0.04124775586819586,0.05991896162909186,-0.022933307592150915,0.11473863417578582,0.07498439184017867,0.07258077858962093
GDF6,-0.02182881077711535,,,,-0.011186863898955074,
HLA-E,0.07359610093173981,-0.03460283635552531,-0.03360252698007284,0.015139338915590259,0.035240973912177335,0.017592960554084786
PTN,-0.004023422550319188,0.017964906500565224,0.005502425605932377,0.10735161040910074,0.039061725562273504,0.10478379499687773
CD274,-0.014417819161939217,0.010808757790158158,-0.014291278885609706,0.04111492598195289,0.04930313977531426,0.07064997273731617
FGF10,,,-0.013460812041136543,,,
CD14,0.0650331216055133,-0.06602573999573917,-0.009622914268319656,0.062389341300751355,0.00631399588584517,0.07036020854409714
SFTPD,-0.020748190757044354,0.08885935725854631,0.04339523647164778,-0.10983865828754702,0.08795276972359847,-0.02301502565015619
SLIT1,-0.008752196471790933,0.08311105058792272,0.08343575062124571,-0.011023357877472962,0.01964172704150195,0.052622588005517314
CNTF,,-0.012589292294834372,-0.012048091465741269,,-0.0140355733000328,
BST1,-0.014084617322709122,-0.010197108264878182,-0.022630433543858464,-0.06423335660656002,0.009997263347507819,0.0382095135253923
AGTRAP,0.035949405361650595,-0.005142592995286439,-0.028624199325287838,-0.01865468648131785,0.02994996270184653,0.0510402725423759
LAMC1,0.02332560431814959,-0.07001753921516533,-0.043841263740013285,-0.0572225901785791,-0.0037760534835765735,0.03880143918706393
COL6A3,0.04700004891056179,-0.010196120340304655,-0.03322655750988611,0.04882981185406438,-0.005978078312087571,0.023921308062688548
FN1,0.04263056190907164,-0.040089236748326484,0.01793669366612998,-0.07692401600927762,0.00905602586723386,-0.002892745098934309
MIF,0.0021308544330315596,0.02967700681347774,0.050579109921503676,0.05343276167809895,-0.009795776781522573,0.02999687046553013
JAG1,0.007389727341288055,0.005927707027432039,-0.028946516343770455,-0.009822514234598326,-0.022152337096479457,-0.004649879057327912
NID2,0.029208025540645464,0.032742540739078,0.03151556672189148,0.020344432479401573,-0.015163358597886091,0.04872517643128696
EFNB1,0.02322035190830859,0.017024870360233646,0.012265885331645816,0.06588426295482556,0.031642522246959424,0.0710600956585121
COL4A2,0.07644707799215099,0.008551189240274964,0.007827472014004475,-0.03800894648723035,0.059917590243113765,0.03799544547798269
SPP1,0.012659975336552387,-0.12290246025989121,0.022475896874733257,0.0508058863078443,0.05193525050787318,-0.016555386597611653
PODXL2,-0.027800627773141438,-0.011488147948458847,0.00502488598011107,-0.021219017490896948,0.0027790987664749285,0.06612378694125629
IFNE,,,0.02965751801030191,,,
FGF9,-0.004863249498428063,0.09769819641817436,-0.015890805217958773,,-0.03562119199004352,0.03162148625742899
ITIH2,-0.02173247390202386,-0.01918699825371959,0.030425957059284,0.05584661405292818,-0.004478957398855573,0.007584354049698048
ADAM10,0.05875778845306008,-0.016374093931476513,-0.010497838290717862,-0.027706978659433265,0.04430941166309781,-0.01896047196917813
CFH,0.05114883903348973,0.039233618534534394,0.0055403938526802235,-0.017253899139656397,0.011890239445020885,0.0368465989290967
COL4A5,-0.007333220037962415,-0.021882865549486232,0.028832950386570074,0.06478400313122044,-0.036127167710632103,0.09088861173073298
LTBP3,-0.012968389799603195,-0.04435740623152501,-0.00874518965168649,-0.08349942307217148,-0.03425457473522619,0.006197529856583046
GNB3,-0.024796570508455032,0.0007449088758375495,-0.0014830285740514476,0.029283264300563792,-0.027139606685852663,-0.005855633841372819
COL6A2,0.06472553722741732,0.012864276741222905,-0.02151852858025587,-0.015951991856090263,-0.021295317991409657,0.04380522399793375
GDF9,0.014538074490634639,-0.04147202083283734,-0.018467328637304953,0.020905234446529232,-0.007364716434852161,-0.004289071189329805
NCAM1,-0.05589825181005427,0.02604996651605081,0.09235855465543598,-0.030203807050212958,-0.03939660025261382,-0.029981861996856294
APOC2,-0.03206450182960565,-0.0023666746043250263,-0.0069270270927755525,0.08557005879577283,0.009861213591938336,0.0680571903756942
BST2,0.009894725673855981,-0.022320127072258392,-0.01769924656939955,0.02279935526541905,0.07318420132931978,0.049132946298552096
COL5A1,0.0345602779349343,0.0028158580843740803,-0.02224439106525657,0.006874996537875867,-0.011417166039043388,0.020393895285533037
CALM3,0.006518659332881084,0.12281170155201421,0.04986478329234771,0.02605008851748062,-0.04942494822203288,0.008855659290851295
THBS2,0.004192401179276297,-0.02778748806088845,0.02056083856717303,0.0001671238857025642,-0.01679580258680545,-0.03751178186334298
SERPINE2,-0.09025103177086269,-0.07751915917691005,-0.029251784517806287,0.02834603501772861,-0.02084773627583762,-0.014764015276520322
EFNB2,0.006336738471854686,-0.016123327003334742,-0.04121313043645018,-0.03214732185300958,0.06512042451595183,-0.000811017271363145
PROK1,0.011458652376951477,-0.013808116768600814,,,-0.013161711695526039,
LACRT,,,0.05021555890470472,,,
MMP9,0.015028035164328657,-0.0001652138048851441,,0.0009865236597275506,-0.031088762077372257,0.011261644943233586
DMP1,-0.015415348346909542,,,,,
NPPA,0.028820346412097502,0.09436454864175595,0.06576929578072566,0.04421027721664076,0.07206858744977357,-0.027947860115537015
APOB,,-0.018176311842828547,-0.012579167774987824,,,-0.021184719002674466
C4B,,,,,0.16699923861029092,0.01283848439127071
NTNG2,0.04243324771422539,0.03650149494582898,-0.02484202667383889,0.005602036442380393,0.04213822192941396,0.08036730236405093
LAMA1,0.006899608923453331,0.03156861633367745,0.016960971862658755,-0.08725833865718355,-0.029116898153312188,-0.01251254636629171
UCN,-0.01875637100341894,-0.03633561521660043,-0.0021605347666826757,-0.03921318006378617,0.0030176314665764786,-0.011338174910010126
ARTN,-0.0038349670696911017,-0.0149331220711892,,-0.03204444191135734,0.03441442556031341,0.008335604593728006
PDGFD,0.017799787408885714,0.05811751802380092,-0.018739654700379204,-0.06429418107895998,0.026030182270155685,0.04361081482163641
EDN1,-0.018123509722964077,0.0795191087281822,-0.0084351710083338,-0.06279374096851757,0.013808409419444658,-0.002054094038876694
ARPC5,0.06502892761711648,0.012073028491762063,0.03284746794176167,-0.00652110197753483,-0.02728865317206035,0.02614469255799586
GSTO1,0.0665106081530746,0.0236362574349909,-0.014611700964893896,0.11425307875812556,-0.03764664022975369,0.042221009699445845
PROK2,,,-0.020556648877803167,,,-0.019315534633750166
SYK,0.04172908929412217,0.03632148366137884,0.006961952565592495,0.006212189365727341,0.04562947655218584,0.08266693263796025
CD40LG,,,,,,0.1062425316440621
ST6GAL1,-0.002069664978586577,0.06305870780675342,-0.06114643554851927,-0.03078103142420227,0.052069856168130556,0.04302741925069012
WNT3,0.019725315399851947,0.005500568434558538,0.033051181996469746,0.06583171156686296,-0.01489036772316365,-0.01620617812501259
HSP90B1,0.021107777765342894,-0.09133286512856129,-0.0005100461769281628,-0.12429312532591855,0.03994968569139553,-0.01110572389918282
ZP3,-0.022680195156281942,0.008811066168917284,-0.012579168894484492,0.04092100644605655,-0.006720058101383736,0.06493489683135388
ANGPT4,-0.012059129268548678,,,,,
NRG2,-0.023369060387104464,0.04265115741350169,0.02848913933372145,0.12942483887389866,-0.007889160192866264,0.006584056316723011
MELTF,-0.0025782286351894745,-0.038526732553100455,-0.02941460357329974,0.08000333691551455,-0.03972941141078664,0.03547748264286703
NLGN1,0.04622121132831032,-0.014512097841446017,-0.0025011612214646435,0.03023867227858436,0.039677631547804765,0.032674091167726425
SLIT3,0.047838440525107925,0.1191388799726131,0.06577876340487575,-0.062250344996429355,-0.011463423645361685,0.03787591536220147
CCL8,0.10577055764820825,-0.04036506630129861,-0.011351152358779475,-0.0637206791219333,-0.01521036867032071,0.012572702824450286
S100A4,0.06096470679332447,0.009090556784099892,-0.03218674301087119,-0.006438187173777063,0.004649637235696272,0.07267446012427398
TNFSF13B,0.021234225002582967,0.03233736881779229,0.051307217947681935,0.05796006570208861,0.013542696989641665,0.04995310645907591
HSPG2,0.06070196363296556,-0.014881106818183564,0.018745153885015305,-0.0352871221935424,0.042311656766727185,0.042122451280789806
FAM3C,-0.006146169517625253,-0.008417680703690224,0.004360860068277999,-0.06540223095608323,0.06046124236223926,0.07486730175824648
FLT3LG,-0.0014187239139282191,-0.03271361824524457,-0.032926785249497846,0.010310336902974827,-0.011827687653414028,0.08846038358660432
A2M,0.06445155610624695,0.0026829314201734893,-0.013210147830338642,-0.09923310188529978,0.009844867020218662,0.10422282128744055
VCL,0.034125186348295034,-0.005279227714929618,0.0003775633630107119,-0.08879310221070405,0.02230096625147578,-0.021711352334637727
FGF2,0.04448558740800868,-0.012788942953837382,-0.024417428394485755,-0.05696768197248384,-0.026563000215970353,0.04882807669403936
AGRP,,-0.01258929440903462,,0.05995256116517881,-0.01351765766452986,
CNTN3,-0.035031017361216894,0.0306157827805835,0.004019654016335418,0.04865530925063711,-0.0499384322726929,
RNASE2,0.022567260633352928,-0.04067189942393761,-0.013543094778770153,0.01942289094338997,0.042363919573448525,0.14185446555839235
ADM2,-0.017159620847974184,,,-0.04828798921297459,-0.017255693264496462,-0.021774015084550413
GAL,0.03566345632069549,0.011566666690297548,-0.02063968430798827,0.027903841333007006,0.025764929591357556,0.0176525521605038
CXCL6,0.0915896288828295,-0.012589287193181645,0.024268431876397704,,0.04709462528703655,-0.039342403851231285
PDGFC,-0.039086460739144804,-0.04112092204766243,0.03435260396931724,0.051507889661880406,0.014852762159764039,0.06327422862453687
COL8A2,0.036579101213875476,0.06155691002375774,0.03405699092451528,0.05574193571990178,-0.02395450493073713,0.08415625289694328
SPON2,-0.011006874111745954,-0.01610925087419705,0.0037115120826922625,-0.0799336212145618,0.029581811641995578,0.021948435242671226
SEMA3D,-0.012223036262942308,-0.04287257486063382,-0.012701824222837646,0.008845768222598771,,
BMP6,-0.014746781819413014,0.008452926494592847,0.003402449132496841,,-0.025092678574694324,0.04806698703950909
TIMP2,0.024210129671777426,-0.030226044776117206,0.020642067712137228,-0.07983770226725051,-0.02606226512160572,0.01368560285991458
EFNA1,0.07483716278920534,-0.0692514093338797,0.0521272876106513,-0.06417494114586834,0.022260854197841507,0.07813310842861677
S100A12,-0.017629057461977595,,,,,0.04865412698450464
TFPI,-0.011445890050445422,-0.0545213521454736,-0.028276714028366182,-0.0028116879056099384,-0.015782977458610885,0.049631312062620114
GPC3,0.04735433189800959,-0.03205302938316756,0.05085070260688467,0.018231791384635945,0.039361309209664255,0.050397705305580916
NMU,0.014538833562270138,0.10664171087721888,-0.014968857643247672,-0.04273860178506375,-0.012011314213439477,0.0036255281125683794
SCGB3A2,0.08305973480912589,,,,0.09817720673758616,-0.021783604912871814
LAMB3,-0.00365043141892555,0.04895998252415773,0.013154375958337678,0.014221498950141145,-0.010942984263004206,0.011107825144565745
LGALS9,0.023691332776008572,0.009618106139725847,-0.00682607379245277,-0.016443852284987417,0.009066528556845877,0.06599594754601938
VIM,0.0864242857094871,-0.033691571849667264,-0.053820271980813766,-0.0064693288307324,0.03208429229503612,0.13029937164390032
PLAU,0.08267115405580601,-0.038106893673477804,0.0001870537907201734,0.07662904452504106,0.0196533811014046,0.15827618317225517
TGFB3,0.05499629316410744,-0.040920715473543465,0.014747893667681799,-0.007471984412250058,-0.028093958264624075,0.041554555968074974
APLN,-0.0003117393776802955,-0.05783373066555215,0.06783561565756997,-0.08870921562388162,0.06595310391375746,0.011793635835385823
SHANK2,-0.014821742776265816,0.1367413650162013,-0.0038648211769907598,,-0.04850987409292753,0.042962121577974535
LTF,0.020593033473272196,-0.07201675153399269,-0.0011478695351369802,0.03944315464536848,0.014270182201179602,0.06030114331507682
PYY,,,,,,-0.035954259979841245
PENK,0.012702629954113484,0.19449133307843958,0.01564599766799929,,-0.01821227867011336,-0.009952570845059775
CTF1,-0.04824860668667266,-0.028313333101017905,0.008496901045207467,0.057554071577417716,0.009890106379264954,0.08284437773185603
COL3A1,0.055915747795761465,0.040323990964117394,0.026331411936269256,-0.01825360278212337,0.03307625718627776,-0.012065990506131599
S100A10,0.054728361280024874,-0.09457186461811061,-0.032753368122733086,0.012582401876477842,0.024175071155921303,0.0014152537014132714
FGF13,-0.021174377806644194,0.06027202272601681,0.06059873828982942,,0.012748969388171634,0.04624054291463745
SEMA4A,0.058880147240922935,0.08923973420423538,0.0075277512491218855,-0.0762596837892944,-0.004695480949725019,-0.015528573653732034
EFNA4,0.004315378908719305,-0.03611161262494225,0.02595352856481753,0.03096581794125655,0.006624894759939947,0.04695528435580127
HSPA8,-0.04487679577084412,0.1108902726423717,0.03572975737923723,-0.05274706628364912,-0.09594076824427458,-0.01677607458570308
NPB,-0.011205448293416775,,-0.017243231041594916,0.019364802300919814,-0.03198033656152078,0.08384157758714975
ULBP1,-0.023505578314136667,0.11074432897158962,,0.01977360102149513,-0.02385402068869305,0.03781354317567187
SEMA3E,-0.0025291455577468205,0.011153019721923924,-0.0388051617597525,0.08706471405919437,0.030163581950390327,0.054025545101991604
FGF3,,,,,0.02487475146584636,
ADAM9,0.06220026559532139,0.0009510384539008138,-0.008597599019289222,-0.004673431087438335,0.02726652712754681,0.07906590198714793
ASIP,,0.09833638015336725,-0.011206805683456156,0.06319662940483735,0.031056640721407843,0.07237468901958542
IBSP,-0.0105308304187999,-0.07414658420764028,,-0.0101353893944488,0.01972424854524855,0.057226282134659134
MMP12,-0.011381071804007612,,,,0.04536720076409282,
FAT4,-0.03732850251894378,0.17411020326380278,0.006699602595847721,0.00194622431942045,-0.015145976762747267,0.058600302803693306
MDK,0.05011343810002321,0.0600876396043792,0.04325090451589897,-0.02053029769808006,0.027712522360973255,0.038169006748207404
