,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF1,0.04807065184046148,-0.04322984175573212,0.05215971939293809,-0.03604104542632521,-0.0003265770127245544,-0.010425043544980377,-0.008999218855183217,0.06117888868904426,-0.019785434538582423,-0.027902865791305825,0.005062356656119716,-0.08237091040448814,0.037668463457323456,-0.02332434416554487,0.005741501930789413,0.03316095706946302,-0.05912103246002642,0.028109592986827282,0.01637539524454643,0.021315548001132403,-0.08631969169468848
ALOX5AP,-0.054908344549815156,0.009152093853689999,-0.005185303216387605,0.007196127228753843,-0.10296927944203696,0.011738579073452417,0.1284425261371518,-0.03602324587054943,-0.01837253639676313,-0.03057419001952339,0.01868815464363891,0.005419740406276437,-0.02979784440313554,0.036738389508746395,-0.01652679242272825,-0.09116190408613377,0.010307491204998883,-0.01555009663845209,-0.032202511441611924,-0.08753349427937343,0.12991107701262186
IL1RN,-0.0027519972949450874,-0.040892167241342973,0.03464378552994635,-0.0061639044362966945,-0.09367068617263823,0.03460434359550108,0.08873824776503464,0.006620829489646801,,0.04228843434874927,-0.006326287096976261,0.04492241571684182,0.050037904477368673,0.1696770021523336,0.04911446580114905,-0.05624881714317813,,0.002316855174814127,0.06742268239733391,-0.04444346963203432,0.22037752879198436
PCSK9,,,,,,,,,,,-0.002948818124879177,,,,0.0720384592101472,0.05077505332683399,,0.017720092872340668,,,
NPW,,,-0.028558599093650945,-0.04156284266033591,0.003661689026478353,-0.003221713816635179,,-0.019798070238438107,,,0.06645947671695052,0.005066321385831834,0.11138319799834781,-0.028965287356363167,-0.013660471815793211,-0.033329774018516216,0.09633996517689979,-0.03092915532533495,,0.03880413431409022,0.08241570397578218
CXCL9,-0.005000839623276432,0.15117195841973843,,0.007444726383415675,0.09674392309867275,,-0.04023419721737797,-0.030704580654074297,0.018972860670261573,-0.018120729288988925,-0.019175182272361105,,0.07652507056303633,0.07056418166779825,,,-0.033774857489487296,,,0.06127605003529253,-0.039113840838074974
ANGPTL4,-0.053873464370985995,0.01777435582039849,-0.06884154073482375,0.04711369538960951,-0.08560498067083473,0.043495718346601236,0.01510522210578053,0.007230714628256736,-0.040956641610220196,0.021772599664909936,-0.15779751319446295,0.10602701241310615,-0.02213262015261097,0.03765641441441623,-0.03341153834424017,-0.07484831025612587,0.0023604654711786217,0.03661694359498581,0.011803396110521612,-0.015810158206534426,0.17279363058968997
CCL11,,,,,,,,,,,0.028626840036570348,,,,,,,,,,
UCN2,,,0.08324339779299533,-0.02881942850925904,,,0.050308794940290634,0.10576418676743139,,,0.04780923025197447,,,,-0.03231265832578727,0.03061148106778,,-0.00645825911957286,,,
OBP2A,,,,,,,,,,,-0.020554463200206506,,,,,,,,,0.07737079955522282,
COL4A3,0.02037240499916345,0.011615424477966273,0.05152014117234749,0.019534876087041804,0.040195792622710134,,,-0.008507442673006559,-0.02332352557614907,,,0.00551618785471111,,,,-0.02116442985594583,0.04522453125649121,-0.008227137039699796,,0.028301437529070952,0.12576332358486472
NRG3,0.04742993413440747,-0.024395370428745122,0.03086877226916057,0.006267136227643677,0.03696023176845148,-0.056263649462099795,-0.06384863894578585,-0.007760935962510178,0.0829734048031984,0.034648157625792174,,-0.05619780993848432,0.00945402984643938,-0.03136177874573896,0.20252754145259833,0.07851377980658183,-0.007069218257247095,-0.025396471828870934,0.08764291996551733,0.030584640089740402,-0.028538535912284647
IL23A,-0.007575630201957859,-0.02335578959940745,-0.02268233456434868,0.014057242782529025,-0.07395512126216071,,0.015720135129237697,,,,,0.061062818411984854,-0.07420919250304182,,0.02850635781321135,0.02489626336751798,,,,0.01206735862785579,-0.0015509193143335253
COLQ,0.047626596494831634,-0.01000831923943092,-0.013048819898275103,-0.009184849388648554,0.006978955951081426,0.06906275455024367,0.017099127024309338,0.014049582293681324,0.04990149097126139,0.07992929344409354,0.11757055294332226,0.06300729903316492,-0.08313114697236951,0.07774198909408758,-0.022011485178030463,0.08896134696991066,0.086609407683434,0.020581203330410358,,0.07742429065961051,0.08011848827955168
SCGB1A1,,0.07910953655263354,,,,,,,,,,,,,,0.027589134093731503,,0.05737514838650451,,,
TNFSF12,-0.014065928481097393,-0.0034259401120274153,0.05696649258795319,-0.00952431101804511,0.06345037583080511,0.004072455295853629,0.13250035324975268,0.06094887528884085,-0.007863599190768164,0.06451546211977918,0.04933296692499861,0.0017463232050411183,-0.011320750841134765,0.0690622065387149,0.007105231282458221,0.023555139445498693,0.10796631518520489,-0.015028772949810561,-0.07014026024312796,0.08836402275510688,-0.04587787785728167
DKK2,-0.023831538898737025,-0.029677233790744533,,0.009417384518455847,-0.011108866196284204,-0.02914123083605267,-0.05664635075963373,-0.010813700607611353,-0.011155676465512448,0.035520145438562516,-0.04125162781665801,,,-0.03208126675054252,-0.02205927855255084,,,0.029384106568375652,0.06192307406061459,0.06041833012252533,-0.041703022766080136
FYN,0.05818432380123296,-0.054329852852940584,0.05949239077329039,-0.018400750844251797,0.07844838446121531,0.09267484663909131,0.2001268448173443,0.06433588874546478,0.01608680236907589,-0.0036469588152812683,0.10293920550514736,0.0749597890451996,-0.03504533361041748,0.015117131863454055,0.05664955539986667,0.11517022888680285,0.11367042466384605,0.050238355102112046,-0.04000382890332581,0.10391022590948974,0.04890620243962522
ACE,0.07084376887678898,0.03667889595098924,-0.00702643226736688,-0.06703212365664667,0.07509027672977216,0.01649383662439781,0.08313872084053361,0.018509835933453175,-0.016916476557716397,-0.027076791519466396,0.10486932624216062,-0.05374372390666686,0.07035941382990163,0.14199693117637252,-0.04548365821795221,0.1198105010626176,0.07717950901599262,0.027741848467226844,,0.08728669727717112,0.02002615365105503
IL18,-0.003009821662870986,-0.017439591299857084,0.01671720314310735,0.0448875667748355,-0.04087699924927823,0.02408670632614616,0.1599319407557533,-0.006661109108427047,0.03961925567404439,0.0023769335705218788,0.11648036534554147,-0.005944993044874887,0.06976523064815866,0.013149905909093223,0.03835360654790937,0.03997101371781216,0.05394574921246723,0.0327274459982524,0.16880069797305972,0.09088321211634552,0.037940148537281185
PPBP,,,,,-0.03141551372481664,,,,,,-0.04337291425550782,,,,-0.022881028180397136,-0.03166084309259067,0.061939669663302256,,,,0.0617538469283598
CCL27,-0.015090150495891816,,-0.029400265137122746,-0.04998894935573119,-0.011857049866343224,,0.016674791532870138,0.04224211679458395,-0.011491951792177888,0.24678148502835776,,-0.044942474683557575,0.03086815422012869,-0.05773820646024387,0.03573784224176774,-0.0010834414817604272,0.16359584836755028,0.08012970960716277,,0.11538923509023966,0.019963420519714156
SERPING1,-0.05985244920820763,-0.009607169199398684,0.006583835174916252,-0.008091021118950891,-0.054422296262572646,0.01044239621232742,0.16432185893591753,-0.0004425208060117735,-0.0012501074167940744,-0.053149528936019874,0.059477066270865075,-0.06870181533955742,0.11702660910597416,0.1016207208007083,-0.02951660437979069,-0.017600379452339186,0.08787768371304244,0.030594431477267675,-0.12371328483013908,0.043541372263686394,0.17224168541959903
AZGP1,-0.011127063118204354,0.021321276974286006,0.09862739345812069,0.045449989432163974,0.10317117589452737,-0.00045098437553013854,0.03918701326273095,0.019904735663267142,-0.00950194630886336,0.007348367383902576,,0.07234684298102365,,-0.02730168390816766,0.030955206682045575,-0.01908241526601983,0.06945808573698938,-0.04438488861263534,0.11153326123115283,0.12720303719595408,0.05658643463059966
INHA,-0.01670759987283133,-0.03875377746831875,0.06194641147674769,0.08272529618277584,0.014064639345176527,0.03084309716001814,0.03445180059019017,-0.019065848142144255,-0.01770559937733524,-0.03065865144024069,0.026832648323123563,-0.005497059138204819,0.05914373405803865,0.011452448914630724,0.047528942651432586,0.10335107881100077,0.05766877689422578,0.025691241221079346,,-0.03372056896909373,0.029415551145949445
SEMA3G,0.009582470325746571,0.01683367869688308,,-0.02564190234968598,0.020083871841895435,-0.012323993283476527,-0.011259919381304334,-0.018476783959809305,0.03153109411244543,0.01841172265793829,-0.004136972141565811,0.0013552566868133395,0.08218497768484445,0.07407107752942815,,,0.029365641620045884,0.05858339222788314,,0.009020316353046589,0.03331591487481403
OXT,,,,,,,,,,,,,,,,,,-0.019491766203026985,,,
COL6A1,0.010910712839863982,0.02792899329041041,-0.034675433996298466,0.024500908475780243,-0.049533713812553275,0.05548686490050591,0.19942171180498286,0.009719932919509925,-0.05744015341998143,0.020991766049797644,-0.046591462773171506,0.08449429205899243,0.06567006730107992,0.04664707134002823,-0.012362424750240833,-0.03418339369061276,0.09484204696841067,-0.03606444912701675,0.08000307954420507,-0.01389484255678029,0.083214065452569
FGF17,-0.02568482078379558,-0.027734219914704865,-0.02705276002995811,-0.02002459228358493,-0.019401257761110874,-0.028457349531689307,-0.020627015270102765,-0.03248637053595052,-0.022443597898142906,-0.031964920146348434,0.04010302463004775,-0.03852462677361431,,,0.08357646145635621,0.09343602683961459,,-0.00827173240919261,,0.007976933801091919,0.09648468697071068
TNFSF8,,0.0018762773575942912,,0.03624733072582843,0.06739236813514085,,-0.020643376404123382,-0.01830720392129745,,,,,,,-0.024827637899440057,0.027546434562154887,0.012303869469391528,-0.02072618266059042,,0.06885031866020745,-0.03104849976662392
FGF20,-0.02994797915477676,0.01701429968909509,,-0.010035622401264859,0.04648797625338338,0.04381310426351087,0.014216644234229293,-0.012356048314414376,-0.02306256664474208,0.055660572164775025,,0.043997519376981084,0.07397815618668159,-0.03156535690600392,-0.026997957109191093,0.010514781727963425,-0.03953091167621606,-0.0043165375484053555,,0.04850827331995524,-0.02298405222005413
ICAM3,-0.0233972177555306,0.0295047260409492,0.04293148147541431,0.04307666961911065,-0.0034121658709890413,0.05863224456931094,0.06736386618435494,0.03556434150069455,0.06110675706022375,-0.041903382931182925,0.012859530058133286,0.06560848871335963,0.0739579779947874,0.09999515814899093,0.005159162915336116,0.05997038047097102,0.01559388454428943,0.042295597396201604,-0.0020344949623423434,0.11564778123878858,0.08914252333953744
LAMA4,0.015145352666626378,-0.02047527177958127,0.06918871515387927,-0.05389292260701226,0.014308439558565814,0.052187841338761115,0.1965952887726617,0.07954738431827973,-0.036652184421847346,0.05120306939041678,0.06889012941425787,-0.02447952633193556,0.11942801179594577,0.0899108827427087,0.04847548399801385,0.05290190463264128,0.05301217788468903,-0.023770621488484286,0.04514881406744021,0.04133087790188053,0.08220033098322374
INHBE,,,,,,,,,,,0.03579380071214725,,,,,,,,,,
DLL4,0.07125345468958447,0.023052228982774745,0.08248797662786407,-0.006845838592739643,0.01692378909201557,0.05905837583228113,0.07462231912453005,0.010274495763156234,-0.016091988223679337,-0.02528109009017983,0.03346975574303869,-0.00796262195012877,0.02776652573525001,0.05335133942552913,0.017904730982891057,-0.0414756610124969,0.08486695622666039,-0.02616865760517475,-0.024814665431652626,0.1309800813882557,0.05517061057392205
SEMA3A,0.016638808003570465,0.0343327272570686,0.01362748287610946,-0.02887693753858709,0.003977506686503925,-0.006607107009837439,-0.025671160236060402,0.012588807494404839,0.12510560857655809,0.03315638430409304,0.023875352364282985,-0.038498222208346214,,,0.00232775909435208,0.00015726522031020093,0.019143214636891323,-0.00925642836142445,-0.03516347472388093,0.06310736820465329,0.07236403459675143
RLN2,,-0.026363838026196483,-0.02070641028793522,-0.03710135761024547,-0.039742560612281166,-0.02094771387167525,0.006755730174413578,-0.01864817322574759,-0.022363371290399305,-0.023466764381577458,,-0.03834520958359151,,,-0.017168251304813902,,0.017370091616902818,-0.02273323216972887,,-0.034816217760673736,-0.027001865977298763
C5,0.017336892170896942,-0.021580404209996903,-0.0025261472182688495,-0.015531514949758423,0.0060660481305866015,-0.017345374102430873,0.08388323739372525,0.0019305521554959153,0.0015872349582217754,0.02423020476082268,0.08377847620549121,0.0870242235688152,0.11849970031512645,-0.0027040394469467093,0.008059136632199431,-0.007649712758817823,0.1600744746708036,0.023371434616717736,-0.05446554415916261,0.09520220730115161,0.1377050064206498
COMP,,,,,,,,,,,0.03677261376055926,,,,,,0.019453357979522645,,,-0.005563742326570938,
EDN2,-0.017049478258096693,,,,0.0038495458966618457,,0.034827467831017415,-0.02264509671461067,,,-0.04521888907788035,0.0784786403892982,,,,,,,,,
C1QA,-0.02474661801613438,0.04309419512454785,0.028069369261289532,-0.062158691569690255,0.033705690975841286,0.033268504983509736,0.11190311153062553,0.022131297951278304,0.02036945423978489,-0.0024977118550092024,0.11999803329912365,0.008298023733884552,0.06975300953627589,0.04247391908391761,-0.05893008829200277,-0.0030635252645359354,0.014684836604499908,-0.08375295880062401,0.003063759884671006,-0.023161945445970798,0.07099433722424286
UTS2B,0.05535102284354714,-0.02998952647802906,,0.03776225082248277,-0.034456976557023435,-0.015592738699632434,,0.052153127927762895,0.046909286456619674,,,,0.009084592717323394,,,,,,,0.06697439158458013,
COL9A3,0.07686084877699327,0.029174646213174425,0.0700144277266104,-0.0018293784990188484,0.08952949570576763,0.11778968626635619,0.08945789911595828,0.019495606479498984,0.018576560554059682,0.02883264676314299,0.05661457877749968,0.11813920523754942,0.03826195615916221,-0.020255370670306843,0.05025092323388568,0.050165835231317575,-0.025448709415655274,-0.03728278467227322,0.033551759768597776,0.08790866091952282,-0.016198345082132325
DLK1,,,,0.00734741399585748,0.023061448215948646,0.10971447040798825,,-0.03629322399936368,,,0.053235707807720904,,,,,,,,,,-0.051968400161127665
HGF,0.04968790084126938,-0.008864192933907963,-0.011280698529975163,-0.024504041197035694,-0.005572498934516682,0.007030340989411071,-0.002701097971380873,0.09840994186994655,-0.0241055752512863,-0.018710612999974754,0.017841359989818128,-0.016334228658484315,0.005676186258908208,-0.05423005078746167,0.05454043426121753,-0.025209379368400526,0.07348051378299615,-0.040980631222454676,-0.04853825107373926,0.05655415974927591,-0.012540183308921272
GIP,,,,,,,,,,,0.0204523390840546,,,,,,,,,,
P4HB,-0.0421434894294573,-0.035602572361287825,-0.07996694237943443,-0.01644995398464484,-0.052345492153318386,0.06867561522065269,0.16974859053400132,0.029785318877946027,-0.007867128706459265,0.006468422528800309,0.027951327442990632,0.017820473946692134,0.08973785903036104,-0.03136864918102504,-0.019345448157560265,-0.07735159934058469,0.05024912962508889,-0.024414005983631318,-0.05355460828212614,-0.03906530547444105,0.15003640555684059
ADCYAP1,-0.007797985127362601,-0.03725538884878638,0.043261746227978626,-0.031213812504043592,0.03021869519215495,-0.012700549885177857,-0.015375488626784,-0.021919781602161945,0.031803723173932076,0.01368205766743959,,-0.0565027527977016,-0.010582687154158877,-0.015611544834442503,-0.044567578353714346,0.03260869947775567,0.029830212586537508,0.06069698966611914,,0.08584271576628535,-0.01722922988345182
GREM1,0.00395948899242077,0.007439617569915234,,-0.032067204297702226,-0.04681391144967966,0.09342066167735347,0.02262488105878804,0.03664819465905076,-0.013048783273445778,0.007329287320736727,-0.06175804771051865,-0.007384238762861722,0.025697711164420364,-0.05268800311945614,-0.03183985416807389,0.06783769277932587,-0.09208594716505691,0.04762627045129973,0.053202702188397295,0.06690787166223469,0.007252030783673163
EGF,-0.0034479816950544404,-0.019682562918238264,,0.060000111686334956,0.05173747547844303,0.004482030725080579,0.058486513597639095,0.055172171503738814,0.008303967497320465,-0.004627114594611482,0.06882287696542372,0.0424714171817095,0.01859634637303197,-0.045114680581710864,0.06029080872663583,-0.00908808605838386,-0.05637839247517249,0.023018140046858558,,0.01227017816285036,0.011982784911610658
VEGFB,-0.04115301172069961,-0.04350898065706621,-0.016514390755946826,0.03338619009713344,0.003799194480927191,0.029603807431402507,0.12345637388405252,0.02815661761915477,-0.015282098957074055,0.024585064560554346,-0.10456650073836783,0.09055025638900158,-0.043234513357130584,0.027219241996520347,-0.03248230787350178,-0.011039108897586507,0.059836796164819774,0.04656357744358862,0.04394321916793563,0.004199439494629899,-0.04492783895577988
FARP2,0.004166855582181183,0.019618925782966947,0.048101472634093256,0.009973005061951217,0.017556873501888712,0.01604902554225025,0.07889418672551032,0.0018742239543708221,0.029192502210086388,0.011476584259046473,0.10888484009151879,0.06008194336788638,-0.030757470734533998,0.0022421517492874454,0.060315722112490956,0.07899656962544806,0.01346973956036084,-0.06533400181715315,0.010456554534051093,0.1260059967658513,0.035686768461393736
BMP3,,,,,,-0.02432772400053386,,,-0.022292209980805656,-0.019886379503351453,,,,,,,,,,,
IHH,,,,,,,,,0.0137960081236522,,,,,,-0.022473577759768645,-0.017904956389635414,,0.027574345572546226,,,
LAMA2,0.0545246117503554,-0.017802850367361605,-0.01885624115319171,0.022214079996262976,0.03811534192706263,0.05602163803005098,0.0617319553725297,-0.031344103270125795,-0.0023278257287246006,-0.019946016292058,-0.006058452271371069,0.06337401740258827,0.05923982214267754,0.023174679049356352,0.01283166306593355,0.05690453880527964,0.062123970536684406,-0.004541459708663445,0.06411875995494565,0.03707164665234065,0.09591510968053683
SERPINC1,,,,,,,,0.09590228757049886,,,,,,,,0.04018024960320619,,-0.022177310087341855,,,
NRG1,0.054704040295297504,0.03793194979689107,-0.01853932639534933,0.004234678501932267,-0.015695589957867507,0.006686871106400403,-0.04978436905137939,0.03872266085485085,-0.025837395926143467,0.005124185354186733,-0.04817378158085655,-0.03598951248749317,0.09700875356906086,-0.04055133602724904,0.03878254464635802,-0.0012921040491204452,,-0.0031260080235564805,,0.06737747814099793,0.044190091269164705
SPINK1,-0.022433485120054643,,-0.05754227582327588,0.018819062845347203,-0.023333258449405907,,,,,,-0.059976358550662245,0.03861312175856099,,-0.03407368340410396,-0.04738599433215004,-0.038077831520488006,,-0.013225000631426705,,-0.002436449301169555,0.05928528907376419
EFEMP2,0.0039733242028978525,0.0003785430978417421,-0.027343901334730344,-0.01047045097463155,-0.05942743441990347,0.05403469034274891,0.1556457584260756,0.060672439183947706,0.021856081710480403,-0.015249393709546534,-0.06668486504331395,0.09575094299669248,0.04487866436788516,0.028276176787991773,-0.01820980764616646,-0.02783040122548575,0.05665803102479256,0.005568377895715585,-0.04998419910961515,0.006568157482992135,0.13789401220363473
SELPLG,0.007116188144390943,0.06435250366119165,-0.010191574254257728,0.033069582591790714,0.01973045439360571,-0.047466674272928264,0.12312892308567604,-0.017438766930730324,0.0008058684067240509,0.010114620242977728,0.029129589410438066,-0.0004937576328488463,0.07988131143643984,0.018365540331385696,0.004730435743406718,0.025938256124137263,0.04254349304652091,0.03991058944202108,0.00011214841828872355,0.10457376231229787,0.022736842915127595
GDF6,0.020453896875213963,,-0.001305172684280133,-0.019220454651409067,,0.06308623538280235,-0.015113477864261224,,,,,,,,0.13610866930317417,-0.06266767810180199,,0.029963130843869305,,,
HLA-E,-0.03725284836144835,0.1373498693496171,0.06913215644043294,-0.01082391861218767,-0.03499036352241683,-0.023409938035443337,0.17110475265214267,-0.025507176415302202,0.029109621327228965,-0.016607177244754325,0.0655470788615962,0.026631820642619524,0.05290810583102565,0.04330830981497451,-0.0298464406038679,-0.07538020672492032,0.07786392451386062,-0.027146181592483647,-0.03907605031234847,0.030485880950344504,0.037133563581188765
PTN,0.07195516694592366,-0.056342733160276305,0.07876354089659966,0.021783436710325912,0.095448652865001,0.0953206580000948,0.2094125585139577,0.038264239545592105,0.020587990446018913,0.0191182015057481,0.12056392438975339,0.15731729315630735,0.05427480641691329,-0.012022680319664945,-0.040047087760816724,0.012920741366167181,0.09050058046675116,0.015008713678395146,-0.009731074382378954,0.020364797777532764,0.07120418935143685
CD274,-0.015125411700252103,-0.012530012745619067,-0.020253061296388496,0.04845487665359472,-0.043129242041124824,-0.024088989282674673,0.05382602442678382,0.0046637191702877095,0.0032717785412313444,0.06905402565649807,0.0420711598342717,0.0941169212225855,0.05754977821290371,0.09016346651035335,0.02616274253532661,0.09282683453439015,0.10448581844607795,-0.01625093999748524,-0.06440487545413033,0.05404144689623396,0.09743766274843749
FGF10,,,,,,,,,0.024190414754050756,,,,,,,,,,,,
CD14,-0.07017014252046656,-0.012341998943032725,0.02552963014610932,-0.050736889395925085,0.003956042686859965,0.08291954498268703,0.05737939421478233,-0.0075006168840295925,-0.02383957333679331,-0.006565194478667454,0.07108252133192505,0.04504303011199144,-0.003840912468550828,0.08574155958155956,-0.03426156293663172,-0.030766388863801373,0.014460729361264302,-0.04356795323855565,0.0060938816293604195,-0.01933762987165836,0.09146143081361519
SFTPD,-0.0021201777628191117,-0.018139043440717376,,,0.050905317217844984,0.007370052762696904,,0.00862195420479464,-0.02662119180716972,,,-0.021370229783245934,-0.03780940709740593,0.03420999161233457,0.02678791998609487,0.014869519522122452,0.04290541631411631,-0.0006391200221579816,-0.04477078777731908,0.16311224970300142,0.13386226965305165
SLIT1,0.028586130141379004,-0.021535688784307748,0.11097759003710084,-0.04974135848515581,0.011329325822719293,0.020128194678960574,0.077601466985835,-0.03860316498620744,0.014253017298088505,0.016599277888236078,0.023504087469046,0.028588558661956677,-0.06815144201348856,0.07599950156481937,0.04760457509928193,0.04072235767732946,0.08449424439283407,0.0009906682425452303,-0.009431505414361491,0.010292478411935218,-0.07396559724431276
LPA,,,,,,-0.015592742608794166,,,,,,,,,,,,,,,
CNTF,,,,-0.029244299811595167,0.07498416664266773,,0.09622771887217373,-0.014701009570918671,-0.013048782145670223,0.0023120941884988274,,-0.0041954844188770235,,,,,-0.007811540069271687,-0.022733234676547587,,,
BST1,0.02637531538396857,0.03060624642663173,0.1235214759300295,-0.02549996021597255,-0.012057218082309225,0.0355992221151885,0.0811583980248836,0.005405832841001634,-0.012856841551994104,0.029524134975539653,0.052463507035067296,-0.02404596826167813,0.043742244402177145,0.05251275200334609,0.06804049673011608,0.10080713544567672,0.009834508137576803,0.03178574676223811,0.16622173788697372,0.049185847315224275,0.06355344673555771
AGTRAP,-0.013049511708824109,0.029041324566980078,0.03121467200224396,-0.031050691632868693,0.04070189449980033,0.046477305935155755,0.125617942091562,-0.04810910211815626,-0.004904699929331932,-0.010058753811128987,-0.022462055819345933,0.08154338044965244,0.017689801056213372,0.027783618842571394,0.0002219381326578487,-0.0014264230010681944,0.018788593559206916,0.00862729407265769,0.03948659780033332,0.08919994476582045,0.05859841594345725
LAMC1,-0.016639632747572776,-0.04007606193734844,0.06638785351084867,-0.04319389602205347,-0.02939818200036447,0.03754801116636036,0.1580651891095955,0.056325701496089044,-0.03466596238084975,0.004918198594241229,0.06248893037211683,0.0476370459007055,0.07018732856556716,0.07007868871470989,0.006827499747507672,-0.06169537996170036,0.10526380354045073,-0.06370034750333585,0.07197105232820464,0.018802075780840206,0.0685161379823285
COL6A3,-0.024065543987331406,-0.03850770199605297,0.0043063636294203705,-0.044069837843910845,-0.030433393945455283,0.019327087763662248,0.01669250228512471,0.006264384392169992,0.015567240714187964,-0.009497901153760568,-0.021692419029676734,-0.029850683131140095,0.0563943393850179,0.03996045077438544,-0.032970055431139185,0.003838921402762613,0.007787709592031487,-0.0366396642674334,0.05851696154383138,0.022300410300134535,0.12233477812184052
FN1,0.02250840812956118,-0.026668555892279698,0.005035656371875921,-0.07189634657228795,-0.007552075212862325,0.055015610053211254,0.1557253558749131,0.06503302793953152,0.001454323283432152,-0.01689002124386213,-0.04281835242761615,-0.009192113916563311,0.1073567216641093,0.08317605391931286,-0.052289653350712686,-0.08268439688187869,0.08025299544537637,-0.03742483115322089,-0.09405703212961987,-0.04955259277383255,0.1181260506397934
MIF,-0.034098118202821215,-0.0064801578766065,-0.1153701284507398,0.11699604716647809,-0.05675350762476111,0.04359395879098843,-0.021802725325549176,-0.015016679658483823,0.029140650673064938,0.06824452340918959,-0.12497450771486852,0.021561630981597572,-0.1021145942377489,0.06788376869757355,0.023732879143259226,-0.01923659848554827,-0.08462833160234717,0.015751822058060427,0.0337313700350557,0.03784892506552054,0.05638440448768784
JAG1,0.07241067109517237,0.01832588733139898,0.030040314070890937,-0.04924495564487836,0.05316700591453143,0.02649834990420497,0.21538954725927092,-0.01126997752001092,-0.04869412661182997,0.03728975796353558,0.12168211584401173,0.1448795773852277,0.05863868128812104,0.06409538866792097,-0.04120052527685824,-0.03596062322355378,-0.03413178447104825,-0.042962993905392814,0.07621092906241997,-0.02803349851096654,0.1480567416008142
NID2,0.023448957520926014,0.007618357784460572,0.0790169606750192,-0.004526306896859675,-0.020860722426456126,0.08565404154528623,0.09351315271807818,-0.017084637141235714,0.08703951481310711,-0.04044092430542722,0.08253571495171941,-0.041199534315305875,0.06190269605076685,0.007129403579654712,-0.002031501348717984,0.1115147640963397,0.1011695758379347,-0.007277699584389241,0.12293500178023178,0.022041591036110576,0.0064895443234705115
EFNB1,0.011346517838282987,0.013058033153053419,-0.0039911958492815,0.004018256440647467,-0.04090421523104088,0.06695650634366519,0.09939642490184558,-0.006473881318321844,-0.01289367124059528,0.008362157113291585,0.07863549949485267,0.08172710077265424,-0.004589069125004719,0.007115210521697941,-0.02218922712841224,0.004199155050914199,0.09929414672375639,0.0312693104402266,0.019207813262473068,0.049471146200628,0.08623887421519157
COL4A2,0.05034744748597439,0.02120150487224132,0.07772311284220268,-0.04576740251626897,0.034292314718725854,0.05244061280241339,0.17342017425249104,0.010036739637476026,-0.006129739848619437,0.017801484139713282,0.10573882875696307,0.03949385477494033,0.12357267688746475,0.09374801634687109,0.019408921631680162,0.015696162781589248,0.07451701433562448,-0.03031627261845211,-0.06193209075520975,-0.0047392798744264756,0.029785253118796973
SPP1,-0.06958237012314136,-0.02884027425529062,0.03221872942405801,0.06277942476086511,-0.06677253651104384,0.04861095156966249,0.11683623247658008,0.05619267524506474,-0.0004947905198377016,-0.03472362917025096,-0.12140806209088917,0.058773985127841315,-0.0565398235941242,0.053706298077174065,-0.07047462168616132,-0.09137214360999917,0.03942717840536668,-0.022795785893488893,0.06158986304639551,-0.15841349253188025,0.09946321922491008
PODXL2,0.03270557681792602,-0.029369897028848038,-0.03207297154188167,-0.01248632224088322,0.06103612795790367,0.04774988580585049,-0.016907472891999637,0.012224091193157685,-0.016895929331591505,0.02339994010188035,0.04304453827646927,-0.003101066842276059,0.0016502373598017675,0.01952547044369328,0.031191242814085994,0.05527329828009939,0.0004431030179473729,0.0537455128338876,-0.05424289147576387,0.13135055888284122,-0.02471259811360507
IFNE,,,,,,,,,-0.014578839364180042,,,,,,,,,,,,
FGF9,-0.034136425773383744,0.09468859473023333,-0.00268464006703463,0.018756650565241745,0.032575050144691184,-0.023933180101294523,-0.06323692439803809,-0.03480219551967093,0.015965126134319746,0.026800247651860974,,-0.057446481855681755,,,0.013027043425809631,0.07134911951721075,,-0.04337331774993471,,0.0448239904643877,-0.02029288616873465
ITIH2,-0.004668960873986105,,,-0.004333310478439279,-0.03240353052570266,0.004909143900972219,-0.025036027844916296,,0.010041237065043727,0.10170061079769524,,0.005905880227045604,0.09382215448675436,-0.04348795322013946,0.06801771804491642,0.027162007711668223,0.0979124037871151,-0.00960737621586073,0.15019171228712802,0.08610429400305639,0.1337598861658667
ADAM10,0.030612749711263897,-0.03757925556039571,0.06633277761158682,-0.015498124608004787,-0.04641483480650482,-0.011245396574702885,0.007289940320891834,0.057898579357522524,0.0257014193726898,-0.0014298921689611661,0.01570581174771003,0.09831104522373883,0.004660966502146182,0.01906831704588255,0.011962226093460513,0.06499277572202292,0.010737809262470931,0.012138939826397434,-0.02928572908597145,0.046212063035231295,-0.008552767611081749
CFH,0.037911269165211994,-0.051668172828515935,0.11415387171666265,-0.0340304422462755,0.05536205731339242,-0.018445327333829815,0.07438066298411351,0.01631323609601592,-0.01468892107493356,-0.012006914839723545,0.05641390822112818,0.022564371855113226,2.3313885431133857e-05,0.08449492529618323,-0.008196972166969704,0.09010842545461566,0.09308869324785349,-0.019192934971176603,-0.04649667030257534,0.03176834337201054,0.11483883337801445
