,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.043383246346569024,-0.010068400730933125,0.031316329585682666,0.06306644430585731,0.02013216861270036,0.02018345869414571,-0.0350606419205531,-0.10208295887998438,0.0019449186719850274,0.001081753699989735,-0.1054775176517423,-0.05504234945541667,0.05441267283374547,-0.007496411526242414,0.05866066381554526,-0.06627768762868286,0.013393910825605765
PTGS2,-0.11094352420112638,-0.02973537399305882,-0.013917736356746403,-0.1455547754214624,0.0012205606128392016,-0.05707437711476838,0.03895083640524753,0.2709377116908117,0.02709139979003511,0.027407702656664666,-0.043282301204724864,0.00141109416474563,-0.06956994584127957,0.15506647827455847,0.08031259592896015,-0.11057395186510928,0.17461760963066456
XCL1,,-0.02326109966169546,,,-0.012193532147402224,-0.033976154012352724,,,-0.04779109375306036,,-0.031036886159181883,,,,,0.062201561757372445,
CD58,-0.08824260447119306,0.024970106592567643,0.009918406492549164,0.165786705181885,0.029191953683292568,-0.010351435055346192,0.014381319434879447,-0.23653744201443816,-0.05547716744839067,0.019950645852580755,-0.008082662800380306,-0.11119550108835896,0.02622567621101005,-0.02181016576725808,0.06449501509666346,-0.10064563705521481,-0.0044255659038776474
TNFSF14,0.0245379062199925,-0.025635666939236013,-0.009337313962957849,0.09787027855252282,0.0780558493319165,-0.04473536561022055,,-0.049452301986618916,0.00869407503475074,0.031408267054249144,-0.07829062224776298,,-0.0278303668825669,-0.05254982688835459,0.024739529508060586,-0.003637561608279747,0.06024493895240617
CNTN4,0.07377984781740334,-0.014402086047233652,-0.02424800734178667,0.02766981302685752,-0.008121602667715982,0.26437530486646915,0.15091281200187967,0.10521718716678849,0.06689957949815083,0.0022011643739565374,0.2632236052481417,0.14751676286611615,0.06394859363002255,0.0744144289413681,0.07251273343742563,0.09793881053266197,0.21433907677257527
NTF4,,,,,-0.015424284183165774,,,,,,,,,,,,
INSL3,,0.06595112093490764,,,0.08992737345123032,,,,-0.01674371874170754,,,,-0.022600332175324755,,-0.017480121616511312,,
BTLA,,,,,0.047403572888090294,-0.015378937217028736,,,,-0.04135177015108809,,,,,-0.016902403585564208,,
MFNG,0.1191406946821244,-0.04050488116364461,0.02148615529815329,0.11643621943897317,0.042775065178171055,-0.0008479791082114246,0.0018347165203717228,-0.1785146082894504,-0.02212906535711112,-0.0037267150413411512,-0.05804747356348965,0.04587464882930884,0.07959655281764978,-0.035124301002506284,0.06548683127354007,-0.09307128065121487,-0.029615174399476404
ICAM1,-0.15719224053109013,-0.012780352756389784,-0.00013710329224188135,-0.013358434325931947,0.034345355730306955,-0.1227084873575796,-0.01814910941340026,-0.1266012070403625,-0.06620817258391462,0.009547847013561614,-0.12091216296111346,-0.05102090097305743,-0.03917697716328938,0.013931982836414294,0.015501126247104743,-0.12127589152174431,0.09879599093257813
PROS1,-0.07130648418892563,-0.03388597986225002,-0.01565343377609357,0.022272512179756586,-0.0035530732377582323,-0.1273733669588608,-0.03326714791208616,-0.19277885388691265,-0.08127406165356547,-0.02486806294935476,-0.09619927248407514,-0.025656968308192155,0.01106132182593105,-0.0797832443155479,-0.051718869533680836,-0.07898278746798347,0.08497451157327562
CLCF1,-0.06783505554332586,-0.017434294788006465,0.009754999709773383,-0.006404495482146601,-0.0024402477218212646,-0.09844688900747817,-0.005968628375368314,0.019194477883118153,-0.07815302094935991,-0.03369100697986761,-0.09094353288884104,-0.05591802382180632,0.030867728466886155,-0.02969322365194237,0.008578800864604795,-0.04312548099284938,
PSAP,0.13891601970237558,-0.051007539905070044,-0.026435476892290647,0.14400837568743427,-0.025665171905105408,-0.05589031387085802,0.06777539749304425,0.1391632636459913,0.11588630488050959,-0.018643266031436984,-0.14081081034290693,0.3402452407598615,-0.07818447431378955,-0.021348198493945758,-0.0018053991388714804,0.09101431302585555,-0.09837328053365324
EFEMP1,-0.1367326864315393,-0.00527583574783296,-0.016918167560212104,0.060326841088727164,0.024721377958308893,-0.2507938917131672,-0.03224011852884129,-0.2379605754323215,-0.03279205330514408,-0.030634931893487878,-0.34686249912497064,-0.17491235784496906,-0.010433159690714087,-0.061955090458985,-0.03559239741590516,-0.11081843225514024,-0.24262610504912804
C1QTNF1,-0.19843087711827279,-0.04308244243848757,-0.02582751588818551,-0.07790018475597793,0.007661688682551644,0.016659176697741456,0.02959087313720562,-0.11177802005793835,-0.10210353094969302,0.0028217089951199452,0.025230255947990672,-0.11406109816220375,-0.11655294057088991,0.020859891568972902,-0.012078726634843662,-0.18748559354531733,0.10475370639550406
ALB,-0.03192098507913126,0.005938650093806101,-0.032475146163254295,,0.009694160478655437,-0.0016227548395263637,0.008802717790141091,0.14212364887344447,-0.029230954062929238,0.007009272457517287,-0.1169588140711239,-0.014615807572084104,-0.0017663195311487182,-0.053732382809862485,0.10487429940121437,-0.032149473179869006,-0.04849148202986774
EFNA3,0.05460798869767153,0.05328321312664114,-0.0007089830888962528,-0.02672334715564036,-0.0034822623569388065,0.019657948695596648,0.18313737432279917,0.26197677143737597,0.04833337075623364,0.046993691517972204,0.15629085275029012,0.05778202474045225,0.047942162897101695,0.030174734572648354,-0.0036008491149398625,0.14495456100884604,0.2599633478419269
DRAXIN,0.15157756400562925,-0.002802422336590883,0.02277522513404553,-0.04224403546362248,0.025623539779034542,0.07527407234525477,0.006510928212135083,-0.14490422644564865,-0.12734556328515603,0.04712627054028825,0.0038247441907971777,-0.1610700728195181,-0.07158298688225745,-0.07686627076042815,0.013380199333304978,0.005103590413422415,0.1852199330446575
RAET1L,,-0.02892763155218649,,,,,,,,-0.000500927649873256,,,-0.02287882488996086,,,,
NPTX2,0.15685753029152838,0.13396038433104426,0.13014596749721966,0.19685072585746724,0.06393091484106189,0.22653293581342993,0.1365511590607579,0.29364572226027524,0.16338001421523832,0.040046483921797445,-0.10316635514601559,-0.11233684171073657,0.04522925897233398,0.028576959276572438,-0.053082248138810954,0.09069630289331702,0.08506767336251475
FGF11,-0.1758839579846907,0.009140550036831112,0.041204029941499465,-0.07361166965459992,0.03324353640255104,-0.09654890306954172,-0.05034507031929866,-0.15698859818740588,0.003987041007173006,-0.026576324588049594,0.08426005459614512,-0.1578239444191655,-0.023750542694447565,-0.10090466947744807,-0.019495165284222085,-0.039451669401113776,-0.0997732411923925
CD59,0.09957361034287586,-0.003615376812187059,-0.02877315828083049,0.11123553449070556,-0.043157481536272656,0.1422392637183045,0.05644164602253142,0.11820047829979727,0.0580263095366971,0.012656462571062194,-0.10970351339415775,0.22016934721661985,0.011399282067159237,-0.08510253668929973,0.002336767774790487,0.08547958914310491,0.06497104498115504
COL9A2,-0.08995218583223458,0.0785472301752126,0.013469288661564048,0.21845944375953646,0.0418191303718519,0.04270707856718982,-0.04901318473028997,-0.17797067588853052,0.03388365191031707,-0.09026860771282466,-0.14156855639738705,-0.1106424998697464,0.14409337453574914,0.013826158374202256,0.05085382023535911,-0.06307039738163112,-0.024666853194348866
DLL3,0.2586813353184669,0.095444704467404,-0.03494609091302952,0.16070661721283921,-0.02974641153338616,0.09112786127699284,-0.05782805806405614,-0.12779560665282852,0.08041720953000131,0.009350746320334528,0.23762508755659387,-0.01208496428820131,0.1298463249124939,-0.11752566459729064,-0.0249145484783291,0.02545471269164805,-0.004996823413001147
FGF5,,,,,,,,0.042838085747255755,,,0.07335449951642736,,,,-0.035499612541914305,-0.032369464726473965,
LIN7C,-0.048598607411450216,0.05283087794114014,-0.0060910108764372075,0.10287734780543081,0.03878712722383035,0.03436911850209724,0.036871352054383334,-0.09539054344263695,0.003471655657747577,-0.014527108889007644,0.07508288909813765,0.04801744467767453,0.02724104268313688,0.04618796623334005,-0.021666814361954875,0.12161634888231819,0.029866613871384465
GDF7,-0.022552772136299266,0.006002376650168199,-0.02601983733749003,,0.02421933232808841,,0.029639734233577873,-0.05670699631616296,0.05920776458898365,0.03962252914070466,0.16223404097566185,,0.04309679978446244,,-0.024934557366899455,0.04734893674515478,
PSPN,0.009822467665052851,-0.009702966476893499,-0.046880861460088005,-0.021566346232327557,-0.010218439483681266,0.023824745546309173,0.04237135435162322,-0.06701780027116719,-0.0019877466970180347,-0.011282543008888974,0.09683419387034696,-0.03585437817139975,0.07772831132136528,-0.009215091045193217,0.02104073175991079,0.013024537709335334,0.04668279127371579
ANGPT1,0.10414180426113913,-0.052851057424066976,0.027013306904884918,0.1305956074760944,0.030271026233205246,0.06662556907610087,-0.015533337578947821,-0.17049980951891,0.08598195792866607,-0.028401237095694577,-0.14729198657604237,0.03641921888372902,0.07467221689811335,0.06469477919654232,0.009740778269192037,0.0861708559809834,-0.052324397432852714
PNOC,0.23907137428643896,0.015094771843524866,-0.0035031564105583377,0.14466315840642222,0.07203335669629005,0.2552807332648698,0.14810048872789833,0.21542477931015216,0.08817727714052521,0.009375309006139441,0.2504075814568798,0.20149520153284609,-0.020856383452457966,-0.04692385898975287,0.05036527137023731,0.15139343463928065,0.3317055682818334
L1CAM,0.32264471540479445,0.07019757909464888,0.006100508248248505,0.06951168831444604,0.00856603784914412,-0.012442686828721967,0.06205393590759543,0.17004640751303265,0.1169272528314058,0.10418205374703658,0.3168357347044108,0.42277704758303203,-0.1048199707562603,0.21079577567609464,-0.003364051598836588,0.2513752483209865,0.20232981027602806
APOA1,-0.035300301817286384,0.07155985155729558,-0.027234865131736216,0.07851902187667274,-0.01745292586189808,0.045604323302108604,-0.018032636468923544,-0.03048669944964055,-0.01751637636750329,0.05363619004892689,0.08235797703975054,0.03384974552189461,0.03794120320507054,,0.14204460866111435,-0.01594443311823015,0.09244291593909038
PSEN1,0.039089557891633445,0.030787593742612872,-0.03489166343898447,0.06990310857093492,0.022589679268222276,0.05605601628255134,0.011196853252478458,-0.14258340621822516,-0.04591961322760504,-0.01310016618219008,-0.15368566483587265,-0.1089453405536361,0.016278440832744507,-0.08847145028444334,-0.04344112595708791,-0.03710357134421884,-0.18523283070970745
CALM2,0.2490428566888277,0.07760841343179369,-0.001157207674882703,0.11902245532465668,-0.0337641233239652,0.24576860528995778,0.154827594988489,0.2604176239383535,0.1832123131652411,0.10228507488686064,0.4096406107541891,0.3624967319773809,0.06159797549547016,0.07470114038049631,0.05483085428684444,0.19886847062077836,0.0014260716169298472
CLEC2B,-0.0447785175618711,-0.029980063927643304,0.04221990884823612,-0.14501230977024998,-0.03800598945598046,0.006187320810075261,0.014828114995437104,-0.1578880181239717,-0.05145748125271668,0.003756691607192453,-0.1092429989610543,0.12054793765329029,-0.050513280678817336,-0.037449383352898616,0.018715752106413887,-0.044513068874928605,-0.013156002234918467
NTNG1,0.14422996020940407,0.015128352648531011,-0.04062941697830372,,0.010256765128747264,0.021507083187247596,0.0671722089083095,0.03815318593505334,-0.05032186991827122,-0.012106985188893755,0.12779836997041305,0.13576078520672194,0.13128740879411788,-0.04680170918456609,0.029808735794406037,-0.0016924385998357448,0.03312133036261224
LRIG1,-0.10092671101727854,0.07717115963946569,-0.03891334826802593,0.20653907939616353,-0.007039074577074416,-0.10646928566033635,-0.10929781745355063,-0.16516502757938473,-0.08712655017122804,0.0006499056432010972,-0.1101975814840463,-0.18950390375788825,0.1382490092760188,-0.08500094287650736,0.06725215552702554,0.0008187818095375883,-0.10394182949872269
CPAMD8,,-0.01318379079342882,,,-0.013255786337267176,0.027837674664342008,0.03940479829509983,0.039596601265244384,0.043129903559720184,0.0646958385202962,-0.04658061819594445,-0.03109968666430583,0.015355772084538158,0.13449996466198352,-0.018315809191510112,0.019932195655314955,-0.06100339697599973
GHRL,,0.0702615026101947,-0.023245403689399625,,-0.00046780304824345446,0.07522225027107507,0.07015602975131721,-0.019720029175210114,-0.05609973982531218,-0.04710064851779416,-0.015938415740985656,0.007186013880593526,,,0.007797235146436446,-0.04169041297231201,
NPY,0.20738953974690555,0.06718139233966088,0.06901303871897979,0.004433499995571685,0.038464273029992016,0.10202358545570049,0.10460591879567593,0.18754330100978622,-0.030343193960255258,-0.027836710028997243,0.007200145185622974,0.12927062389472238,-0.008286466673474348,0.052985699203856734,0.05530389053418714,0.12065945967194104,-0.08823933791817559
MMP2,0.10523968002510521,0.0660253393221296,-0.0005006070501681766,0.25923119795640753,0.008156964436155637,0.07244367887075451,-0.11164111058066681,-0.19927198719361053,0.024605831874007025,-0.024638745280745313,-0.029071696237901425,-0.2823514942818533,0.06360756195955923,-0.058130872001006785,0.027771444338686193,-0.04667898615235454,0.0589995345182936
LHB,,,,,-0.011544788819298964,,,,,,,,,,,,
PPY,,-0.041203071325503646,,,-0.020096110259967954,,,,-0.027199634711523434,,,,-0.002217993279215836,,0.014123139771403594,-0.04577949694452567,
ALKAL2,0.05438871970462866,0.05135771946200873,0.042148024764429165,,-0.011377061044533886,,0.09058124953294974,-0.032515355820723776,0.005787978359098185,0.010702218442003286,-0.10850695231440077,-0.07367036816953787,0.06384019719128581,,0.037415613861140756,0.0047599471954668,0.029123080516492213
CSF1,-0.16209342119503045,-0.0010522100309732557,0.0020136897852599724,0.09527647953276261,0.059179718773334354,-0.13956389934025656,-0.05055222901734433,-0.1452895985848138,-0.0683951737360284,0.06037889138107346,-0.10137244496747108,-0.17513642687971512,0.017501383465618126,-0.04087323345951909,0.058212760625416714,-0.11722772058761684,-0.10076143767351967
SEMA4C,-0.034264894190724655,0.02148276898960284,-0.008222157796549957,0.08989990628326543,0.008566139843205284,0.03353847705011039,-0.048415871403832966,0.011247403181699785,0.02011343267478447,0.00513617977234212,0.04854175723169825,-0.09425964878799502,0.04177193110070067,0.08868795657758022,0.06089362957094592,0.05948274446476131,0.011724561781083949
BMP8A,,,,,,,,,,,,,,,-0.015689350091887048,,
ICAM2,0.1626580077497007,-0.010890119430703036,-0.0005091717697769259,0.11476796647295161,-0.0048000708976427345,0.14248935342792884,0.11494330459603538,-0.09931758683810879,-0.002372631037109822,-0.0006988855667311089,-0.027723282606414608,0.05036874971983542,0.05035899377701666,-0.039377537005177536,0.05777876597853242,0.14741894089641597,-0.05445930173666688
SYTL3,0.007937980083846517,0.019812702758813697,0.007764992676966466,-0.00022007424149455754,-0.02351962740177985,-0.041748380568990925,-0.006720558685872161,-0.1274562657147999,-0.01407081924841507,-0.0016007073719006854,-0.05405052886703929,-0.04056951420658764,0.03177974877915172,-0.06508682596323073,-0.029069337311071548,-0.039066425985935425,
IL1A,-0.059345064490624745,-0.05439594767312065,0.04795960473386955,-0.09297336384827175,-0.04655433241905978,-0.06804465344270919,-0.044284541666154864,-0.05661446951710934,-0.11931983044083008,-0.008097399799497664,-0.06166378176623948,-0.02221724952465835,-0.019152805528943967,0.04000859276889545,-0.04943839094716096,-0.0765188871078978,-0.018771559120714227
HLA-G,-0.03566895769048938,0.04083507762094641,,,-0.012193531046223859,,0.06997196317568995,,,,,,-0.055472300902307495,,,,
PGF,-0.0725199199320249,0.00858876129337196,-0.02401366023641432,-0.07992014801720836,0.01538387137732756,0.034853010726023995,-0.06405677512102106,-0.14540931763283205,-0.03931423426989455,0.05485674543058934,-0.01623476708394266,-0.14649219982245482,0.0782462173467128,-0.04471443719726802,0.036685946541983316,0.09124269213616916,0.14150661487169025
LGALS8,-0.014914407150810376,0.00936734495595944,-0.027805720983657016,0.11565197054258146,-0.017794006989876862,0.023655924921730926,0.09218082972049077,-0.026841345365584662,0.04676713986528493,0.06122482091929913,0.11697597997331927,0.08137872733642827,0.011952189242793891,-0.026653415314013905,0.02156792075402301,0.07673760367981859,0.016060861030517556
DKK3,0.2303373972943219,0.09462163281426673,0.07362789817038563,0.16313940870030672,-0.05573466099540675,0.2537074165861507,0.13574665405112635,0.2684242181760148,0.13922857621289914,0.012614278012710903,0.4047278916482417,0.3841051583324982,0.09793273572242064,0.07874934233129718,0.058609240315265314,0.2799479613496826,0.17895847967779255
COL16A1,-0.057105406667596885,0.011034791714188408,0.009409998174624401,0.27422096773921556,0.018566314871626948,-0.004278826452617414,-0.028328485381327657,-0.12715731231521893,0.01020553832323252,-0.03194341022563793,0.011840111325140457,-0.3103355536838787,0.056750098665490106,-0.01721643359622951,0.01607760395188477,-0.051352902248746085,0.07038680172141171
TPH1,-0.03003616548081336,-0.03268363943113171,,0.0803882288402035,-0.00889210172908278,-0.04234580118571533,0.00470386115671688,-0.03409014522543395,-0.03289491331509112,,,0.011507542189065282,-0.000925667414767616,,-0.03775199962206752,-0.05678087368113905,-0.043607033030131255
TNC,-0.21022592153490213,-0.03026810737004992,-0.014010585025389707,-0.042857944296839444,0.0635503521635652,-0.1700526915478632,-0.12310219640918234,-0.2679357380551689,-0.18586597732738533,-0.0013833601642880605,-0.24037286220658316,-0.33223850955462303,-0.10382216744266007,-0.0680928309457981,-0.022418824115417787,-0.08570475663313762,-0.11149948315145422
TNFSF9,0.19506575813096794,0.058477788209390084,0.04138326081211022,-0.0286625964516359,-0.019996418033481893,0.07288134059149805,0.02939188557078778,0.10617630891580213,-0.004214821084887304,0.019801683126757456,0.03833888111190519,0.1460887376167244,-0.049271637587009365,-0.027205356544811394,-0.024829550858401057,0.02768966243090632,0.15493279801003665
C4A,,,0.04638822527507566,,-0.013687017062993937,,,,-0.005121173026439759,,0.06832820317068244,-0.033195026540319035,,0.0010593596249006132,-0.021128107642347044,,
CNTN2,0.07422323754109145,0.059718567764651925,0.05772826581076084,0.1309511038341345,0.11665704986617036,0.05877596556260967,-0.04354664025895452,-0.12647535130063944,-0.017079383760569014,-0.0007588760750045367,-0.2935592220997693,-0.060982683964193395,0.07772947326581903,-0.07306564318746062,0.003950364852933542,0.25765523588035516,-0.19325965935116068
F7,,-0.00022532296659960732,,,,,0.009802808639430834,-0.0011910408543448913,,,,,,,,0.13969406939560666,
LUM,0.04056334426474147,-0.003735768936453881,0.013845915508737367,0.16077794424844857,-0.04764488376259018,0.03508771087755355,0.016133337860900116,-0.1795337377788807,-0.04511300994751188,0.020364679011010436,-0.030862289569942542,-0.014031385235373945,0.07715555410910038,0.1471921413230882,-0.013645793654779501,0.0005321203683387451,
BTC,,-0.028927619502898235,0.02221744328711708,,-0.0112080773483163,-0.01591788135372641,,,,0.00108038701198908,0.0014258046049761876,,-0.021459790026255,,-0.008374969916034083,-0.04108727920932851,
APOC1,0.11973301568342562,-0.015184384470505907,-0.019157598845592545,0.1452585307244642,0.0329384664985849,0.25159279851970034,-0.12584619289726004,-0.26136480447061966,-0.018897422125610134,-0.033246814185863165,-0.3706300286052517,-0.2573069913917993,0.044587347491339975,-0.17496220824214107,0.008839772783821675,-0.11253845734590986,-0.15358742418740998
PKM,-0.19323196390528688,-0.03496973228594403,0.017162451273348176,-0.10781685413934072,-0.009551090718164179,-0.1464540783829458,0.08701726799135323,0.001750232389340002,-0.03247895744821337,0.03534003861596167,0.24249572102740724,-0.15720331456531547,-0.13588198421427786,0.054988361562332534,0.0025077029999337557,-0.08146511017031013,0.21490554542212756
TNF,0.08563711330168029,-0.013275483386049692,0.08723295320104994,,0.010019823236073085,-0.027792300809210854,-0.05973303679850019,-0.031859626642707715,0.0012158936373749013,0.05882483660413627,-0.1092517010197812,-0.07885318594427838,0.013457351257232837,,0.08563428084733679,0.01057457373123476,-0.12273276300318559
GNAS,0.19994840071248768,0.08485294137507486,0.03789549816858692,-0.16048913303437629,-0.009019660772955964,0.2698050637217688,0.16961053148134309,0.28087345079435366,0.05738300502175551,-0.004041226049217187,0.4228137765413658,-0.2708060223188784,-0.031774948430563735,0.01163632817842728,0.0470627179303549,0.2656281295181245,0.2600769186829337
BMP8B,0.03475098423499776,0.06735804286657919,0.1046402188310623,0.06341506102114323,-0.017677479119683176,-0.03035774183967886,-0.026617545708838848,-0.039491423145057485,0.0076023267919309075,-0.03896913339938839,-0.13238096691699552,-0.07188579578482047,0.0123963166389092,0.025589540142936164,-0.007575978381864032,-0.0040710632038453475,0.0029791864791544245
LIPH,-0.03085622948225539,-0.03268363138467522,,-0.011728959570485196,0.016837964894753494,,,,-0.025997319312956672,,,,-0.02550792841520254,,0.06946073911248961,-0.06013607220852322,
CCL28,0.07919891124294114,0.0558028719915195,,,,,0.06987577312115872,,0.005202552644467815,0.10138945668074144,-0.012116939959055563,-0.029947622748304512,,,-0.01218281427173397,-0.022991691920026116,
PTPN11,-0.04570671061775812,-0.010967323474513603,0.05262378136275721,0.04351295498034101,-0.012855895100512873,0.04438064795666015,-0.06654573986495899,-0.03338556667169793,0.03440816843955459,-0.047008086407717586,-0.11176176167090443,-0.034280657837495225,-0.047911702933084555,-0.02275244821683911,-0.018765164870823022,0.09942484286802772,0.0016142029302275256
ADAM12,-0.02153499980948485,-0.026422295440940734,-0.02450848318006148,0.07166276728527611,-0.011267503720222758,0.022567032538592872,-0.016045273868731898,-0.11303883486097534,-0.08158472659621804,0.013973401911290368,-0.010333463148945723,-0.13244449959033366,0.009799068351159254,0.04398522871213865,0.012659328830358831,0.018741888456174305,
EPO,-0.06222732835524061,0.029550727346818836,,,0.04915006338359493,-0.0454391939253814,,,-0.027199635898792863,,,-0.027994802845892834,-0.026491928220216884,,-0.012955410489613697,,
EDN3,-0.031125388017153553,-0.04383909696003819,0.0027378345730887516,0.057665487754417655,0.03114398834868854,0.05882645068713745,0.055004468047008294,-0.050812204652844396,-0.022201255450879587,-0.038729627525138324,0.05610183193313199,0.1348297783158397,0.028686701168670843,,-0.006230640529297268,-0.01907484840942242,0.15792414042787176
CCL22,,,-0.0260198367074093,,,,,,-0.00034558683691345227,,,,-0.024226462724639426,0.12787380570568727,-0.020019504182738013,,
CCL2,-0.11366198514422425,-0.0024021308447969977,0.010493376050349314,0.08306780782599646,-0.03422013355911378,-0.24851587198489825,-0.03628306880274654,-0.0061472722074509675,-0.09794353760663316,-0.025678022666788845,-0.240515069004143,-0.12457549052033677,-0.04311295466928272,0.12312320832036405,-0.008310711805977965,-0.0944974783967537,-0.1490800855053196
DSCAM,-0.0016747791123867422,0.03566140293123339,0.035348243369001706,0.12154069159086268,0.005260373080309838,-0.005305784445384113,-0.0020497433113304195,0.005159412139783201,0.018289710392502243,0.04630267470762333,0.12408539284111005,-0.12337436344637888,0.10280773300135203,0.037386789437348834,0.06900766884407666,0.015229510771058698,0.13906189255919593
GPHA2,,0.0007392168934746446,,,,,,,,,,,,,,,
ANG,-0.1362895735550733,-0.013787082597826177,-0.018620246302396233,-0.17749077683494152,-0.0015982016178532825,-0.10150704318261483,0.01029957781494717,-0.10585522053220903,-0.011348601430607895,-0.050685069450419847,-0.11701933296182244,-0.14328668603407507,-0.017300308766967615,0.048944805652009156,0.0005646655482468854,0.014719303642546729,
FBLN2,0.01968363481737794,0.00936185500233196,0.04883345005893911,0.016063312747550927,0.052201068879798924,0.09541378030982775,0.08754535898052743,-0.019551618711861,0.0003849009454839829,-0.029242336320974702,-0.008990348810362172,0.017238346793389026,0.03272266189637264,-0.012304761773452941,0.05786502608824347,-0.08230463820917377,0.1475684405891069
VTN,0.07109171086981975,-0.010042001235517531,,0.0151550090223427,-0.02273065778822424,-0.018941734971911556,0.014678265789186459,-0.03999899521696091,-0.03857661684949741,0.012279564525353046,,0.06323411735908412,-0.018628589864528592,,-0.02112811202879539,-0.004493500526905087,
VEGFA,-0.2508801437957037,-0.05094708314343384,-0.03960486529455436,-0.21913158829429463,0.03431574776781063,-0.25938386475239067,-0.05984391455968417,-0.06184462061163469,-0.09174299812648393,-0.001724242975112246,0.030319363895830384,-0.3370449001121958,-0.15095749669723674,0.014312085590935938,-0.061161638275586454,-0.1721298267149719,0.00806719999914369
F10,,,0.02550332212580682,,,0.05177067635420479,0.024185508327099228,-0.03725772579156827,0.007838032543660339,-0.032126128926319684,0.08057426249574759,,0.019577822257944574,-0.044229120802871516,0.08880388930814445,-0.02093337553409596,
SERPINA1,-0.017817168156817602,-0.015648813457367922,0.039861051535312324,0.10112931463023148,0.020692832303061497,-0.08291007593148315,-0.02136816799271306,-0.2089857122561063,-0.014915869078095894,0.0012049799658689429,-0.2739429853628986,-0.13818348048072526,-0.08634634986170693,-0.06254507190583582,-0.03662090801189912,-0.057982968880422314,-0.026021294765214458
VWF,0.1353926905707789,0.024039564073386116,-0.023524748218803987,0.16275913171191075,-0.07890548374962271,0.14256206323849818,0.07261695215148939,-0.19017340214757686,-0.03314312091188418,-0.01684219801107473,-0.027476082726411378,0.13500851378189624,0.07272488164746332,0.042412136689341004,0.05956830718235081,0.2288063617710119,0.030227527485411455
GDNF,,-0.02948937803696186,,0.0011145658962474808,-0.014378531596638738,,-0.038748061434605574,,,,,-0.03776290591147258,0.012655338238321526,,,,0.013348746966839447
VASP,-0.06530461319294194,-0.05310163610552062,-0.038438801356704896,0.06904224397362191,0.043971624602603766,-0.10369287419328396,-0.027118736746819347,-0.14655728451404718,0.019160782655931477,-0.0009673096995766122,-0.1136250383112444,-0.1635658344926659,0.00898707463850386,-0.0573761135466864,0.05124687839241455,-0.09002444757469881,0.09007188433675338
ADAM15,-0.016739561725600798,0.05574160798038665,0.0038480025751247036,0.04075424425240911,1.1163317248675607e-05,-0.010524264104182602,0.03203208187897561,-0.18252506723290188,0.011132922092215627,-0.02540175626964948,-0.14262188777213444,-0.09914075842366794,-0.03261680149497243,-0.04815678777852666,0.01621735934773486,-0.008910307800481328,-0.03221757331213223
WNT2,0.21525710794736372,0.022169094646148555,,0.027305781723551338,,0.0233358401250645,0.0655224703410831,0.17748231824392885,,-0.001727720482810574,-0.06463522514761913,0.1804268617660437,-0.027208537295155443,,0.07912681463917833,-0.007512717281746746,
CALCB,-0.027447355278384555,,0.05334105737356609,-0.07400434805755801,,-0.055336624573756606,0.021308019411551533,0.09378749894841956,,,-0.017515185670082846,,-0.032224050581322196,,,-0.08808714897599182,
OLFM2,0.030351414128702535,0.059625246455094386,-0.034043532092771826,0.11179742793872105,0.04918898247392164,0.07107657196167735,0.04606391634123188,0.1592028731553013,-0.008193197315086892,-0.04335190095663966,0.17303028756822791,0.049336020025331113,0.02199235684348294,0.024824671846797715,0.04458231695963802,0.10427597198503971,0.027108253134597297
MFAP2,0.03077965751607254,-0.005220407081490188,0.06913302833360352,,-0.005813125104488769,-0.01303845987491915,-0.04896107353729978,-0.13453326898443102,-0.015325855107221422,0.01800093465653639,-0.08096852258570524,-0.06371382247448208,0.07655461199285904,,0.06439071769415422,-0.0349308992923425,
HLA-C,-0.12113638448358945,0.04961760665851964,0.04222354201039299,0.04438942877883389,-0.021753466442520075,-0.018605015516575944,-0.05690307754545961,-0.2527459678341413,0.036463681065045904,-0.06930951030731389,-0.342922217265459,-0.302847710332131,-0.06946282118853575,-0.1101187821052959,0.05654789372848134,0.0026807944637227766,-0.09815528463610741
THBS1,-0.04926274537451348,-0.10044077167636228,-0.010876143191851116,-0.026902640287099388,-0.045281889179538765,-0.14041603349176782,-0.011898585070923715,0.010986553176636674,-0.07492298434882479,0.06730434667236856,-0.14402575777370005,-0.058375904254845463,-0.059678284615537494,0.11862798525532783,-0.06179071701983293,-0.05970466638204927,0.016063488412506707
HSPA4,0.001850449028311499,-0.00982604847505379,0.03418304538731207,0.03641077997748875,-0.016625188934388642,-0.024201267912457382,0.02267267796170252,0.025798246856975647,-0.004235775513402141,-0.010567848236344254,0.08785917262016298,-0.04614401533509551,0.019719906404758365,0.07561305576831884,-0.025287729274938938,0.07450790622683683,0.05716719702892753
LMAN1,-0.19918069683005982,-0.07018162264164282,-0.01276819504395104,-0.20851905238126553,0.0017306976147957853,-0.12165734634349949,-0.029716466378180973,-0.20853734106042754,-0.04289205503247213,-0.05334068230296162,-0.10722395974050312,-0.13768505733519584,-0.12382869207158836,-0.07735743162945645,-0.008260501032272109,-0.0956235413620281,0.011601501958156886
