,MGH258,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HSPA4,0.04833635581934369,0.023556778426264444,0.02871939615251315,-0.00727872552855161,0.08479652554206527,0.029797542258585313
LMAN1,0.01927238012370224,-0.03466193726201902,0.02253719041899717,0.00345566805183455,0.023587106754851324,-0.0288476088228727
LYPD3,,-0.023645717649229347,0.018970077850049363,,-0.03790741185994101,0.033559161646031024
APOE,-0.0326642903132847,0.04374072401279659,-0.0007218826481366541,0.03309843653822704,-0.1349645817461253,0.01030990581794692
SOSTDC1,-0.019081878259821168,-0.009856221469183921,-0.05080503842132925,,0.04127207827376517,0.033835896043401634
ANXA1,-0.02943202219510321,-0.013181973852211766,0.02865582901488424,-0.013178771218366934,-0.019695272275696188,-0.07633262316239832
WNT2B,0.0019915247386686798,0.02872339637896951,0.001690829818115144,-0.03793742460828574,0.003991786141662499,0.1235174216386453
AMH,,-0.03234943407223247,0.013522229552170686,-0.01913268275129251,-0.037467595548259444,-0.02960863151491842
GDF10,,0.01922542252154707,0.021519906105704308,-0.024147594331642264,-0.044398588953341006,0.022977430070207732
EFNB3,-0.008080123446040094,0.022593182032803687,0.0808557520588786,-0.015145139206290806,0.011170357748507826,0.047349699468477904
LTB,0.02049077957142068,-0.07260943744822776,0.0007459431419987155,-0.002511664091439608,0.02235037964540098,0.026336389537720876
ANGPT2,-0.036420082987415406,0.058885509217406394,0.03045746498511237,0.03548746512043431,-0.00703571981766935,0.0908897536400786
NRTN,,,,-0.002567698723197476,-0.016736280957219303,
ADAM17,0.03283989028386121,-0.06706838724798322,-0.007625042631320657,0.004485225296122647,0.02480440332959441,-0.028830442941325984
LRPAP1,-0.006702760654610769,-0.010373505388834825,0.009206179459681654,0.03647243880714823,-0.01934133675170808,-0.009677192696399774
NID1,0.06982493034645025,-0.0028701059842639503,0.02520083385568894,-0.029904521286183754,-0.006111279715890245,0.13996654571682585
MST1,-0.04929567122836022,0.028238788321732447,-0.03301871625434617,0.006274962812822084,0.034453482396851226,0.05026281635206725
DCN,0.015830282753490795,0.05189380428757712,-0.0009748773568798289,-0.008905429791315754,0.08633827755917102,0.13309464594605488
IGFL2,,,-0.02660284886849743,,,
COL7A1,0.0006710734044083554,-0.016243589402071896,0.005165400037954808,-0.040214131092547074,-0.011234420828016593,-0.02702784535797537
CALR,0.024197263527340918,-0.05622284175762237,0.0368687033618627,0.02393330991558602,-0.04935149126015146,-0.02444981803541816
PIGA,-0.037000190114202025,0.0352516240673919,0.03220307788056287,0.007470875351100222,0.01766015837341896,0.05758863617486385
CD200,0.04035782730752756,0.0412066993163189,0.04791504527713108,-0.059015714352619535,-0.027669207129694492,0.024682189145537114
GRP,,,-0.025079921513547883,-0.026425325843317835,-0.03278154166580076,-0.03331697380450714
CDH1,-0.010662284948727202,0.03250698376863841,0.08333660832124583,0.10150695311014936,-0.020908397231176594,0.029415002695247064
LPL,0.0698997322469212,0.06567181343611661,-0.01069198778536849,0.07518391556749716,-0.0006416139298924861,-0.04488179462726217
SEMA5A,0.05157602934306784,0.036336523961889765,0.008901908937293899,-0.017951944680736954,-0.021447367760202615,0.0007015505889222763
SEMA7A,-0.030781166531338677,-0.01759309362304224,0.08089571339125891,-0.01781226789532995,-0.046283263919274044,0.08619976306613207
SEMA4G,-0.028404675114195966,0.04776915782082345,-0.011822884705453451,0.1093277042664748,0.005951619226534894,0.09384214934395824
SEMA3B,-0.04240976048836715,-0.038652996535230064,-0.04291019806516786,-0.002070758714322803,-0.05424907365623157,-0.01746999995493544
RPH3A,0.06318157073060598,-0.06135437287271314,0.020175764084146963,0.0027074251420329586,-0.014493928027624932,0.017500286106092347
JAG2,-0.013734878498972663,0.056938335274494406,0.01156489020053117,0.051319710204180476,0.0089554064185548,-0.036615002785002404
CGN,0.020046570267386644,-0.03165587562444088,-0.06544295296585043,-0.0043731468707034786,-0.020256188225592414,-0.003066994275593746
GDF15,0.0024283295723994567,-0.1422816267098397,-0.0017174641740514136,-0.03107504307775595,0.03936137396857963,-0.011127468482043119
SEMA4F,-0.005793216982424265,0.025005583754330152,-0.02785233440144837,-0.037575520618394975,0.04626520300300263,-0.01916757859966558
NXPH1,-0.023374428524761744,0.019146615303471375,0.028594758413076824,-0.0025464938917481414,0.04032644949199098,0.07137786523494122
ARF1,0.08756124240664959,0.026526857883393394,0.015102725765786185,-0.005131851950347007,-0.0344995898919547,0.09826130390017364
EBI3,-0.03141661522497946,0.020918811489717214,0.02456406452299264,-0.0489120731251398,0.013737114191127326,-0.01454467861157792
TIMP1,0.027985045494807525,-0.13854736025411252,-0.0171826850016356,0.036772590023615895,0.01708118346831092,0.0005705810196989478
SEMA3C,-0.017802768809089656,0.0034435493658415586,0.010132546553404778,-0.07548660447906748,0.09604101534659926,0.006183216505208359
GAS6,-0.06849202182803148,0.07037267948365851,0.024057465523822884,0.04041436564255312,0.0018481929840668215,0.03337251457535331
MEPE,,0.010045745693995967,-0.038218283653877944,,0.03933544499853767,0.024055028534647208
SERPINE1,0.009067371339634396,-0.13271635492202188,-0.06842195329231754,-0.019424702737283094,-0.0038583476800412185,-0.07447946016825935
RSPO2,-0.020161098632987,-0.03842428924916751,-0.0009329191054954282,-0.016459515614928033,0.012949679867163551,-0.008023855662962586
SHBG,0.06394108826631772,0.07779188339133435,-0.03551916485567512,-0.03197060394658132,-0.031039018654042887,-0.04024952365576126
LGALS3BP,-0.02700267901636074,-0.03845558932974001,-0.046056032581939806,-0.048346190249789825,-0.0756409622249684,-0.02570364861736378
LAMB1,0.021073320124847535,-0.031321299142260554,0.015758588250565808,-0.001933103077580642,-0.012700098030226608,0.02737736811920188
SPTBN2,0.047176617125240676,0.03142790016222357,0.008873196923580576,0.01270491570518003,0.035757943738193514,0.0832401437486766
COL1A2,-0.010559513053510178,0.01874903620454938,0.04190744257305201,0.06249628995097158,0.08744634848442054,0.07861476376308689
DEFB1,,,,,,0.06488453054073409
WNT11,,0.024594704636069307,-0.007453170420566972,,0.05990371622982665,0.0158339483919136
LGALS1,-0.04052610102215951,-0.1369619576453926,-0.020132185930963806,0.018641144437160192,0.028473498672824993,-0.03014984202775581
BCAN,0.053855701268353574,0.11869107370340203,0.0030860598326816206,0.02739377717330509,-0.08397355851915322,0.07471809655437447
ANOS1,0.007763911229694068,0.061435015074646764,-0.025211501917834122,-0.00613326590073122,-0.039975122985547715,-0.03633195942126146
EDA,0.10415905107065082,-0.03913058299535741,-0.03104391989664461,0.022903160533717833,-0.031362619795238036,0.05350267166499361
FGF22,,0.003614545817642859,0.08450721215704773,0.05399270422422054,0.05028038725904782,0.02452076819117862
SHANK1,-0.024029517195967073,0.04353536722926663,0.017636695271235476,,-0.04958670544264044,0.045574044901201385
NPVF,,-0.017417785403645195,-0.022904908624982595,,,
RAET1G,,,,,,-0.022886238546715405
TGFB1,-0.02196040755887752,-0.01996267021019326,0.004939221021336115,0.05203420930436711,-0.022216955719798127,-0.03922512190338751
MSTN,0.018777877774435094,-0.01090358522849387,-0.01922588395450006,-0.003573363389571625,0.009678674166606983,-0.030946936225917404
WNT4,,-0.018328626016814398,-0.022957544342903154,-0.01863907349373638,0.12708007964188744,0.07830750344962911
TNFSF4,0.06950324471547847,-0.009471661118306055,0.026923423862981122,0.025241067915361893,-0.04102651819625872,-0.06759476626988245
NTN1,-0.028587594510083976,0.02840958189127169,0.0005132948333499243,0.008711403435780083,-0.08000370406925178,-0.025223172524867617
CXCL12,-0.014937296397669882,-0.022537298021242803,0.018885603828690173,-0.021532877664876413,0.03235238847092424,-0.0029299351794519974
GNRH1,-0.0009191853476210898,-0.00568047860113354,-0.027003900585133644,0.033295587226949454,-0.00584142890728614,-0.031389237995016354
FGF8,,-0.008047791845728573,0.022266582548389046,,0.010032017708849653,
RIMS1,-0.025764778467956873,0.00479335966811567,-0.006601367612064431,0.03456311523653522,0.0843215788274015,0.05946275004685757
FGF14,0.051933805819787585,0.043725089843483236,0.07539881846525485,0.031018063325572966,0.015554888294320772,0.07092587328723032
IGF1,-0.0017248739845418116,0.11821558406570741,0.0059426248864031745,0.09618145135331643,-0.009031931254502978,-0.015844038571782116
TNFSF10,-0.049624412099346586,0.043894138124666825,0.084701250175434,0.06463455564805722,-0.019381994635467036,0.01611135567676386
GDF5,-0.020161090675213926,-0.04593732449992232,-0.0010359165342459713,-0.03758467018587169,0.04580986262050642,-0.018760732030085738
CHAD,,0.06609198575623818,0.013628378375704409,0.027475757499044944,0.029410926708776503,
RGMA,-0.0647287633216426,-0.0031539403184313148,0.02864702668311348,0.016806227728331687,-0.030296788076136852,0.006531491844154829
WNT16,-0.03758378467665967,,,-0.01734827878205987,0.021967424597416796,-0.03475336052320562
CX3CL1,-0.0008887784202703166,0.02761408475302116,-0.021189703532971473,0.037588245783602627,-0.013657375526719475,0.04491787199207694
FGF1,-0.05736234019300794,0.05473944784431471,-0.04548535430847768,-0.04699664175646265,-0.07473720133404,0.05760159802513624
ALOX5AP,-0.04159976811092921,-0.05080739071069264,-0.01900742170088274,-0.0244044951435148,0.012705452937210806,-0.06159813604700546
IL1RN,-0.01794209404830322,-0.07089467551441797,-0.017368824162625432,,-0.010573303343619896,-0.01423646412814152
PCSK9,,-0.011263538390888226,-0.007552197040613478,,0.011028029588633526,
NPW,,0.012169923377581614,0.017282279155298938,-0.01937511329941012,-0.01334436461223166,-0.07512877164081604
CXCL9,0.029453828343083212,,,-0.001015087477260092,,0.0008700714594322692
ANGPTL4,-0.05287244919566617,-0.08855233551492918,-0.043872154612221714,0.00998906672250086,-0.018184764628213033,-0.0707167950094273
UCN2,,-0.046905475595835015,0.0310541810758009,,0.01143082363796888,
COL4A3,,,0.21249625913230377,0.0962442274286098,-0.0458487043621885,0.009997941333142642
NRG3,0.05523747443884172,0.08377413194203233,0.05509687465671782,0.002004370248816515,0.03831769106230382,0.06614770412173926
IL23A,,-0.0104323042112615,-0.031189614661278415,,,-0.030723717259970623
COLQ,0.029159285938788942,0.06272778871179521,-0.010169002668918438,-0.043780149226003526,-0.005180169776677368,-0.012948941781874593
SCGB1A1,,,-0.004356405796022567,,-0.03356514509651604,
TNFSF12,0.008747378394837914,0.03471271998556514,0.047251459962217156,0.08267036991661308,0.02649401484006329,-0.002348303339107207
DKK2,,0.07762537729146704,,,-0.019323257929188948,0.013107883306899024
FYN,0.041755860073781674,0.0961375921348555,0.020427299259715155,0.03623471789937414,-0.020111043246849435,-0.038505719699798484
ACE,-0.012321596884808727,0.11425143554330716,0.014519135058314914,0.010190583459537007,0.05682067514041926,0.07735934779618674
IL18,-0.050571498711166375,0.13378733725488517,0.03808529043732962,-0.007932516510128308,-0.034104143285669186,0.0015623400327349423
PPBP,,-0.03321439845965018,0.04312283193594042,0.09136890790114928,,0.07583637495131079
CCL27,-0.020422584920428317,-0.02152371077421635,-0.00807920516546314,0.04037642654860491,-0.006180315861996753,-0.0021814179284959582
SERPING1,0.035820434664770716,-0.0035151557442727865,0.039262080141095876,0.02059064312397503,-0.033531482250951185,0.04712443795185484
AZGP1,0.010603834943613609,-0.0718977430040087,-0.02607025773124241,0.024250734489674096,-0.019554360151694702,0.013785399326913774
INHA,-0.027993853187412255,-0.06511812698750472,-0.05108076351012171,0.10966681339852188,-0.0025404667306226265,-0.041313085723631855
SEMA3G,-0.030985487817383753,,,-0.017875029236657857,-0.024287054783496253,-0.0016549379663268972
OXT,,,,,0.04024820572724709,
COL6A1,-0.06906063469079707,-0.0902447799224012,0.013488473342801385,0.0606420996436399,0.022332137799484963,0.0052710058266653235
FGF17,,-0.02392061824814871,-0.012081366393487206,,-0.007000790068203135,-0.03898016269839649
TNFSF8,-0.02217283760250734,0.011543109489844607,0.033359459947949824,-0.017348285526546898,-0.029887353477333022,-0.02888429651960843
FGF20,-0.029522185680741348,-0.005721036981812829,-0.010684289797107758,0.017549085558680174,-0.021653001036344127,0.00294306466284222
ICAM3,0.02975513389944249,-0.019577153342940076,-0.006788664607705564,0.02337992722439801,-0.07191215887028744,0.0077804836544019705
LAMA4,0.0013776710525640926,0.014752841233171363,0.04751845698356272,0.04488104368993355,0.03325028101756591,0.08594482395768137
DLL4,-0.04093832410572209,0.05170971809362961,0.005508932893578598,0.005865825952689174,-0.028254713839213318,0.06448471250905718
SEMA3A,0.006809227801400243,-0.022055227187498326,-0.016055651056305256,-0.0052465625911829366,0.0237190665509505,-0.010368314277433696
RLN2,,-0.02492165715621267,,-0.028886056358385304,-0.03278153805094421,0.054697349011705775
C5,-0.027708517330067888,0.0163022444659187,-0.033761578838187915,-0.002313932140636659,0.05251482739654028,0.00016602494864468897
COMP,,,,-0.020775037104485906,,
C1QA,-0.11115975046752181,0.05809500933690047,0.00032200252450647834,0.011223355764888636,-0.0017821456605738664,0.03408795819452966
UTS2B,-0.018803026669011628,,,,,
COL9A3,0.06480957646963122,-0.03875779677164983,0.035267675540375513,0.04078015480789745,-0.050387403426440894,0.04285410951968618
DLK1,,,,,,0.016462854357405257
HGF,-0.009548992460290805,0.05762831848813168,-0.010133685850463323,-0.054959278882546196,0.0026075032847343938,-0.07462183289121772
P4HB,0.05263024879717655,-0.06435465818944464,0.017626767329862188,0.05898103160558433,-0.004005072118626911,-0.04059673396428183
ADCYAP1,0.001435189481623349,0.0013428643128809282,-0.03820058578583187,0.05835262943640293,0.03995935136921518,0.007886388618983359
GREM1,-0.046003580216633796,-0.010941861192843511,-0.026833383893620676,-0.016000500936035677,0.005600834770047973,-0.02888691128910695
EGF,-0.004343466603637947,0.01565911335029931,-0.006037562239824188,-0.037937430287416286,-0.003175250056181752,0.010517497768899143
VEGFB,-0.020016975009793537,0.0009003637482293206,0.04912949905371557,-0.01023713997178847,-0.017240984043280665,-0.022936301267199238
FARP2,0.06511563354285313,0.027825608111435522,-0.04811499556723899,-0.03799881268862763,0.04315352452349167,0.03951632114924209
IHH,,-0.03262293812331351,-0.013767636402323901,,-0.019695238536912237,
LAMA2,0.02246663894289732,0.0843531835051497,0.004283329550887478,0.00316652480833184,-0.006585530756787669,0.08498383094162124
SERPINC1,,,0.046189576309683976,,-0.0319798930951778,
NRG1,,-0.01796575656600058,-0.015430749477156483,,0.06610673271152236,-0.020132910047602273
SPINK1,,-0.0336362562255183,-0.014075796815915647,,-0.029022839360710363,-0.04350447215510936
EFEMP2,0.035186354721116454,-0.07687493864037319,0.003730321149138672,0.024879132274029967,0.002567408381102584,0.049607296651427504
SELPLG,-0.03441235823744068,-0.016658246405701408,0.012041123523137544,0.004727747932825409,0.03601992121255252,0.028561637372964202
GDF6,,0.02293732401416668,-0.023473910304734887,,-0.0288176424587386,
HLA-E,-0.05353408277231413,0.05670878609903481,-0.004631867881883386,0.0589286583300261,-0.04752244159057733,0.06531832277271281
PTN,0.08328712199840084,0.0034956738886285465,0.052571957824016635,0.011910860778400345,-0.0006990062772287705,0.01418730386904675
CD274,-0.05198657294010731,-0.011878306044582565,-0.05133368850255267,-0.002008251524315701,0.03173790698922837,-0.009921772401247472
CD14,-0.055375827587940026,-0.01045698329067626,0.029519594047349235,0.0066549912203292365,-0.035350303596738505,-0.0022905589879509843
SFTPD,,0.09947347789548676,0.061119209887164794,0.03057884412248272,0.05608516783235804,-0.006425661422337675
SLIT1,0.019647815275984068,-0.008788722267681409,0.0037790397009223185,0.015531429786091629,0.004188579421824218,0.08037262442682719
CNTF,-0.005411382472580317,,,-0.017875036290257558,-0.020970572737386176,
BST1,-0.0032609087429847114,0.017536399785546067,-0.012973423781434035,0.02689781309035279,0.009395384842947104,-0.006231179600249297
AGTRAP,-0.0036927890247027673,-0.052219744179611345,0.04261017425522489,0.033428750296925304,-0.048925892468172034,-0.06885361199413913
LAMC1,0.046931531697026636,0.010239370289966151,0.04368420580474765,0.0018533917046756033,-0.012427813075735464,0.05830299422150054
COL6A3,-0.03983050756639528,-0.017230581452093142,0.006800507769061726,0.00886605952236389,0.050266443068415934,0.015401765802210452
FN1,0.030692719559524274,-0.08101611811358354,0.010133160624250489,0.0673660301254852,0.05295159322387513,0.054249762185020645
MIF,0.0351533872193448,-0.023526220515310694,-0.014991350867717806,-0.001221770465605605,0.08554446910722262,-0.07010656408636023
JAG1,0.07160385063441435,-0.0002563962515163086,-0.014143066762820455,-0.02303224945358886,0.04660436324998497,0.0142445470995342
NID2,-0.05934694517198372,0.006901728990593876,0.02204949517497786,-0.015514215778333035,0.026624263022750796,0.08195312385156288
EFNB1,-0.05009735045148012,0.019990284341863073,-0.01910623392194124,0.010759233846927327,0.011772925057258117,0.030912646260044318
COL4A2,0.042796005849791485,0.043914715251949635,0.06105621978582679,0.033628936150734444,0.05266081306064157,0.11160642738013361
SPP1,-0.09511249784379104,-0.0966706653838964,-0.027422768125662304,-0.024180952523290538,0.007789638826266505,-0.08565209918003355
PODXL2,-0.05193139077201696,0.023116824033541115,0.027906344781695517,-0.012606536728803198,0.04894953550429135,0.0768106293192011
FGF9,-0.022172841148333476,0.027040091311618237,-0.051733300649434016,,0.05556388115380692,0.08538170817677908
ITIH2,-0.025941287424798485,-0.015565794875338202,-0.004236086957958611,0.0403624424275927,0.053954432763682725,0.013972153880832942
ADAM10,-0.003703848155462991,-0.014972858232129854,-0.010017854167618061,0.03234623550766339,-0.06354119150787407,0.04420942253096744
CFH,-0.014190123554788752,0.04796580098532222,0.06645094456238049,0.010379979903460875,0.0028635714996497154,0.020036382366907107
COL4A5,-0.03624956732070426,0.02796099288994282,-0.03917977805800637,0.006970024535746622,-0.028669910924822406,0.004043119202915946
LTBP3,-0.023717761215651393,-0.044218916797195015,-0.030229041858567278,0.054535471331960905,-0.0003899193957876248,-0.010569199217371317
GNB3,0.022206026502053982,-0.007195784804432899,-0.04091273836018604,0.019136932884166864,-0.06640620533136349,0.09195359457048727
COL6A2,-0.05254839497543232,-0.05729916294870664,0.01203517716277253,-0.009137288495512914,0.0638046220032721,0.07494120687008772
GDF9,-0.004067699367856237,0.039548716884792445,-0.007679291783092739,-0.026242076093184668,-0.05698922957809872,-0.03970943559285785
NCAM1,0.038114455100911764,0.02557311288517746,0.004354032994022457,-0.015974413149904054,0.06428974548552763,0.031221996311409667
APOC2,-0.022036822663864572,0.059754529496350364,0.010080103894647694,-0.04651038313136258,-0.02802284033884754,-0.038612539612922894
BST2,0.011959932515185562,0.048148865294006436,-0.00036375754811500454,0.03898012923614699,-0.05195004333092164,0.021515192838586793
COL5A1,-0.0009956686071834935,-0.04278574748784953,0.06158227190549437,-0.024320529471398757,0.02081622750993524,0.025016278678249036
CALM3,0.05999068692052201,0.05528252605931453,0.013122271157082255,-0.0017677099471411282,0.06509909472679624,0.04787773370839656
THBS2,0.08235617230113008,0.038099194052804444,-0.019710469013593426,0.012407889794799563,-0.01219073872089968,-0.023434918034406452
SERPINE2,0.047445425625753865,0.03457123919586584,0.061536700223097006,0.06966608858758123,-0.0161500190153883,-0.0302179352350456
EFNB2,0.06466180649837766,0.007710403619225832,0.013572554046927043,0.0410289148004932,0.009182068693690796,0.060535123994645224
PROK1,,-0.024921662684971545,0.06963710073207229,-0.017875018841894564,-0.00552158897970454,-0.02864710236118091
MMP9,0.05726079854632065,-0.045153362037154345,-0.012228471176166105,0.0005137257332343578,-0.053103832053674666,0.07225987706774156
DMP1,,,,,,0.01662244568765666
NPPA,0.08862293067614166,-0.004360007760713841,0.03881738929651349,-0.005909926562873477,0.01282021091680387,0.04290699355471243
APOB,,,,-0.019614804838087262,,0.006691892869988724
C4B,,,,-0.019851798927632166,-0.027001741987023157,
NTNG2,-0.0324763584088216,-0.0063940794274184145,0.006828197585169746,0.011342288471982149,0.06469273200391792,-0.0020522171948233617
LAMA1,0.02464689163031494,-0.02292480010178506,0.02723426144234435,-0.04265590138609915,0.042210866529236106,-0.03143843301987367
UCN,-0.02876679503721159,-0.007623301594687277,-0.03520938259202123,-0.024321083102287276,-0.01881538934910473,-0.0270775093626216
ARTN,,-0.03647726966016293,0.06311327630077795,0.015346332194808151,-0.014488838216088621,-0.041313092361418995
PDGFD,0.06671226886573746,0.0228650178543184,0.04237658533266052,0.069422836915936,-0.001070391533583644,-0.031879531765408836
EDN1,0.08134965638446273,0.011442436087444054,-0.010444144773179481,0.03226417354171025,-0.01679579958305525,-0.05206209651259006
ARPC5,-0.04302539132616856,0.03127790637372618,-0.0043072042384936365,-0.031789842892497984,0.05796422087675192,0.025108960004427625
GSTO1,-0.05761482327651687,-0.029983299659119094,0.013884847466533259,-0.03790862698007356,-0.01476298148422942,-0.04163047948989899
PROK2,,-0.021654976429394988,-0.026104281242543676,,,
SYK,0.04094618495961858,-0.003625143943740205,0.04822858606566501,0.052505181740507535,-0.015344762065968095,-0.009727698462926272
ST6GAL1,0.02344447472222917,0.0715462985329252,0.01121422342935554,-0.013239753561101932,0.010674473486394888,0.0280851602343122
WNT3,-0.03324685171174326,-0.0009595426097423384,-0.011676980792766594,-0.0012859544004382604,-0.004745151999701735,0.06211718527726953
HSP90B1,-0.04549905036481356,-0.10373159741343342,-0.009394686281955895,0.016624510721991434,-0.0010902903633561963,0.028402613141111685
ZP3,0.036764553295112884,0.03645113400145617,-0.01422887463332412,0.00614208164712079,-0.016753961217495117,-0.04120587250142462
ANGPT4,,,,0.055497376731726854,,
NRG2,0.0366991391324426,0.0038245264770983348,-0.011512782207554048,-0.034682022043339936,0.011084622445458813,-0.030283311279255588
MELTF,-0.009377422633914674,0.06345426560579104,0.03350247359324629,0.042919042880862415,-0.01680856167703491,-0.011066085240952315
NLGN1,0.0116125617838602,0.035752601799720764,0.015926340266887922,0.019573818014141986,-0.013535204896055737,-0.023087842363540875
SLIT3,-0.02818882378326105,0.0127578390375051,0.012012852050370056,-0.025118487493850403,0.023812189165826413,0.023124503274786167
CCL8,,-0.03134348834915293,-0.043497188218023265,,-0.028729811771463304,0.012746759610010646
S100A4,-0.05250814725602746,-0.0045777739463281255,0.07841146919579314,0.0317271832917857,0.061654934055161904,-0.0064829069306164425
TNFSF13B,-0.08289707587076275,0.05090190017833266,0.05601961976116918,0.03909182084198335,-0.006972705370057794,-0.001606778459813548
HSPG2,-0.019864311477398363,0.022539272487922344,0.011158472427194619,0.02457802243442959,0.01224763818959496,0.10703520139648315
FAM3C,0.046826003973742085,-0.005776031288522232,0.018036323899804623,0.027961050448044655,0.017471862811227385,-0.006020114847496101
FLT3LG,0.05649750099437618,-0.04035796430968487,0.05269387717074364,-0.03656794895306828,-0.05791096913454877,-0.019154493385073967
A2M,-0.1381753778262883,0.06116833659204203,0.005213989616833519,0.01480542535858527,-0.02193391468435822,-0.02935472347820847
VCL,0.06012800915732472,-0.006310033933572199,-0.031677063452491015,-0.0030155288266984176,0.037025749190804653,0.02648097517701673
FGF2,-0.06371219030840392,0.08075856789727251,0.0017045533548030942,-0.009613466640366655,-0.009768039973975429,-0.09792326638141197
AGRP,0.007032206930808706,-0.008817927927496987,-0.019877169492573656,,0.006194850042147695,0.0707535843059296
CNTN3,,0.0005203157826971224,0.001195580072466316,-0.028028208209984556,-0.009407577802704934,0.025721451856390177
RNASE2,-0.0011945971347352116,-0.02515675781070215,0.045746878827094266,0.0009560061416574842,0.024520270921148123,0.017439642849502845
ADM2,,,,,0.0397575301802494,0.06388867158465622
GAL,,-0.044820690763339076,-0.0505481863715447,,0.07283686973896773,0.0009918208828431448
IL36B,,,,,,-0.030723688171089773
CXCL6,,-0.04978165730390855,0.02075569709096103,,0.02174376294477828,0.07669788719826368
PDGFC,0.04016448869637437,0.0068237997751898274,0.017552865593343108,0.026468357136460792,0.026223037507148363,-0.031010415022293385
COL8A2,-0.024608875694208575,0.08341160103610472,0.02281597446624736,0.03145955335781535,-0.04171972126719201,-0.020902550758672468
SPON2,-0.0024487925655974014,0.04220350058741659,-0.011076558948740855,0.02419679028136543,0.09082250896653767,0.04013425388503402
LCN2,,0.018528633465465835,-0.0418532560479631,,,
SEMA3D,-0.025553640224429523,,,-0.03968666865093695,,-0.016626263397045652
BMP6,,-0.025726408706879523,-0.031403142739592764,-0.023548222757315485,-0.014603961557004622,-0.023462874225910278
TIMP2,-0.011440318519300153,-0.021736778699774105,-0.014507772215770095,-0.01530558248618707,-0.11301072593537875,0.044098434676295754
EFNA1,0.031255206261996266,0.007539297846161452,0.021487855838134617,-0.02235589810323917,0.02542958943025769,-0.03314292170493429
S100A12,,-0.027478376228412614,,0.08533864022030457,,-0.020103420376226106
TFPI,0.021049692605099604,-0.06204124737878947,0.013684567559550163,0.013295464766953055,0.07087658416815046,0.096448755661998
GPC3,-0.02618249014102563,0.05006435029688455,0.08951712357492791,-0.004419784069172658,0.07234069911669523,-0.01616484383561525
NMU,0.0005264887598055545,0.04450525622411695,0.013294892571016305,,-0.04905540140342359,-0.04918609108740773
SCGB3A2,,-0.0028054714782659203,-0.036006610963330486,,0.07643336661286979,-0.002472042759586248
LAMB3,-0.025262644058903907,0.011360731991834128,0.01727575767995638,0.03263610210054356,-0.023751063012901693,-0.027550779896322836
LGALS9,-0.007944596060199071,0.06318224125458406,0.04617996592272602,0.03914352554599509,-0.06734437561865643,-0.027561641746572184
VIM,0.01789401101086046,-0.12397215968716975,-0.019353258487798498,0.003170066617542065,0.00435128873658867,-0.06141431111689642
PLAU,0.06930705224537113,-0.00493298561619091,0.0729477130139527,-0.03263328297309256,0.019759227748422266,0.022273843038962324
TGFB3,0.04619310959063728,0.10372221589592143,-0.005979412477260851,0.010352898552118826,0.000779512556315821,0.026467058185798878
APLN,0.05891327264283473,0.004454249587258429,0.06829935729256839,0.008248343128248651,-0.03204162963848457,0.030258792234242833
SHANK2,-0.0005786696554272606,-0.03201543462720047,-0.014750880434635563,0.06104492313614016,0.0454734442105215,-0.013644560912762223
LTF,,-0.06480087730886804,0.008297120915125586,-0.012526400230524731,-0.010904938652509008,0.004023961723112104
PYY,,0.011646863398065756,0.0700356467119303,,,-0.02138197286620123
PENK,0.0050095821918559325,,,0.02343455992169803,-0.007737376675409872,-0.04060563984258997
CTF1,-0.040577801598755736,-0.03607298190251888,0.03435154563124797,-0.014468681482683474,0.021594003373594635,-0.029026151228124315
COL3A1,-0.040301237757335295,-0.01112051583360803,0.03203511805594159,0.03912083734675356,0.10627721838388507,0.08257897798966514
S100A10,0.00432856822634874,-0.12188382620067595,-0.014614268297432424,0.016891994142380656,0.04345891793981322,-0.03502606357243973
FGF13,-0.028382613528100734,-0.010162881045504417,0.036863332844771425,-0.017348286035565104,0.03538929483272931,-0.009531659153372757
SEMA4A,0.03054923086615606,0.03815838382815332,0.025029121973920362,0.001613029142414632,-0.021337256900962016,-0.06187338465214189
EFNA4,0.10045564733321904,-0.03807710444422704,-0.055981174409362025,0.05587805690075768,-0.021063795620066158,-0.022827333612598366
HSPA8,0.053272857396359986,-0.012113162434623322,-0.01343162864885341,-0.007280341244030951,0.06106600389767144,-0.06929485293747426
NPB,-0.04113349410059355,0.04484376381360226,-0.029997481118368866,-0.0019005866180477268,0.017070562101393818,-0.02880494265832296
ULBP1,,-0.03350661562123353,-0.024285533285887773,,-0.01181556250819463,0.01754315199817088
SEMA3E,-0.0009655734331148303,0.04065637319626358,-0.019266537090875623,-0.032175399427846536,0.025993304765010314,0.04344935549915509
FGF3,,0.07586892910932964,-0.01171798155643974,,0.07297052920756188,
ADAM9,-0.06371086391808305,-0.08920070833645556,0.016528248597445085,0.028925738005119668,-0.008741065317552867,0.01063643993273787
ASIP,-0.04544026493529503,-0.018834771385418714,-0.00389798929692014,-0.05803593845445087,-0.01371562062544234,-0.02620748525558629
IBSP,,-0.01831516536571383,0.04019805991103403,-0.022517953637618594,0.01893292849679994,-0.04585046837655519
MMP12,,,,,-0.029887353477333022,
FAT4,-0.008041563259274801,0.03910594426289078,-0.006202849024404731,-0.04921596878501192,0.04661127781312178,0.03180776085090188
