,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
XCL1,0.08942575416484115,,0.007858062920653832,,-0.01801206788147734,0.029921345379331693,,-0.023332762894145764,,-0.02234180443789577,-0.02816794474332806,,,,,,,,,-0.007020862271002561
CD58,0.022603266289643917,0.04471238384788006,-0.015991230347480154,0.014928356528135813,-0.018841255682610244,-0.04567371840310727,0.022472552127151487,-0.005001196716190352,0.024248619306597566,-0.05421343519893248,0.012925213157895481,0.0425954570433117,0.0305361662310971,0.09617248468528102,0.028164653962889283,-0.010312123306127156,-0.012184359611170542,0.021986670540394024,0.053737046291109605,0.0714487618250508
TNFSF14,-0.026865537917559978,0.16352308986218347,-0.022857495553170282,0.040817346203845896,0.019925243654904445,-0.02620315320144298,-0.006329126910302164,-0.029815974119228247,-0.01803604425305849,0.014630535261918001,,-0.047463094133759806,,-0.019710132435208545,0.03075980833818202,0.008748318929436852,0.000762450933782892,0.05981648484077746,0.015064691094299499,-0.016881918711329286
CNTN4,,0.007081784608351037,0.0021463671374349286,0.08125799489057028,-0.0147766053243023,0.0014017150846463526,0.016845416058979153,0.0056953335197176625,-0.020061074021612984,0.07004099667227505,,,,0.08900367874147025,0.11937710668853663,0.06217366239982643,-0.03660254466227977,0.014941524823785773,0.01647657754083888,-0.09125221195183697
NTF4,,,,,-0.022784477079479237,,,,,,,,,,,,,,,
INSL3,,,-0.020321590565388924,,-0.016554661659287234,,,-0.016380969603806153,,,,,,0.04495740035336323,0.06185805858205037,,0.02086992378378153,,-0.011127361097028112,
BTLA,,,,,-0.0262772790887708,0.11347800184934326,,,0.027738820137323848,,,,,,,,,,-0.026087093107493308,
MFNG,-0.06772429091911714,0.03146286890172231,0.014348115127994717,-0.02086868006139381,0.01503195905329374,0.020525863654638824,0.02904314396583568,-0.003915549706576502,0.036740212637799925,0.03076823039359783,0.07246435369713247,-0.0021225296142983042,0.08103573153960163,0.06881902141974652,0.051224034807772524,0.05038304652680525,-0.014399564668513526,-0.006803214352604604,0.07707755345675983,-0.06806499638284265
ICAM1,-0.05904791622280722,-0.020875160172703158,0.07163869033182688,-0.0025469898338662204,0.033863207851778175,-0.06595768338709423,-0.03728593072729728,-0.05703727808838555,-0.012481813985444836,0.00525146140958772,0.004544820627149486,-0.06331136426747348,0.04485465434874984,-0.05203223513136857,-0.006818277522135014,0.06407650118231104,-0.012364212929472542,-0.02309196956842644,0.05930798110826782,0.05551080455389233
PROS1,0.026567095839705797,0.09086603528708544,0.03852269253072706,0.08476238200835555,0.03805572893922145,8.972441890297422e-05,0.06062791075507222,0.030025895751847043,-0.01545719993728595,0.020561316944288584,0.07946134062967383,-0.003027310510785042,0.08736987943317688,-0.007540833549381468,0.002132002848162265,0.03361014990888977,-0.05710192121234801,-0.050174934169682384,-0.015633591825092073,0.08251014498089032
CLCF1,-0.034818360337464216,0.05505370984495858,0.012873646140366015,0.044679438643702045,0.07081018299622946,-0.02586315737725927,0.032144630480932246,0.009876915172454525,-0.03622397930093109,0.04622894652920641,0.08459632471469548,0.0019795719286712504,0.0024911641672029222,0.07484065148781471,0.08437227211012323,0.008977384509276846,-0.040723502363027624,-0.0017004660934957507,0.032777684921497144,0.043005603471409026
PSAP,0.02183524752316604,0.05985282318679813,0.09202222100039809,0.016615153313909205,0.011665035346073068,-0.04664685104742902,-0.06034130859896938,-0.020735489888097418,-0.002842404693067227,-0.005570179366242574,-0.06475349379845735,-0.0730567566571221,0.09412064676463264,0.057067199333166216,-0.07974200914403114,0.05174573235845846,-0.03234195160968399,0.05215162005084736,0.04399548690559114,-0.023217143302817954
EFEMP1,0.02492159012361563,-0.034706347785657815,0.03691743971638597,0.020143024058182874,0.006866844628066341,-0.04888651749936594,0.017588775941238272,-0.03852275320293753,0.077622308173963,-0.06615276284842124,0.03683346415939152,-0.17731056182722302,-0.024993638284698375,0.0994249634484347,0.017057877394478053,0.020112088639582255,-0.10589349812460445,0.08433690794744268,-0.050864388588648224,0.0823708815408076
C1QTNF1,0.026958411220303093,0.03993987316699587,0.07647737175381447,0.007418684293323712,0.021968340377909176,-0.059867036896157654,0.08792965230150677,-0.018596803622533742,-0.0027361008147033447,0.005660009570288506,0.03654821627476891,-0.10439769577845937,0.06326640486645617,-0.006849897159347862,-0.12244997211027475,0.025924769514843703,-0.0855550474422042,-0.00975551913467895,0.0043229746851161195,0.06700624838839767
ALB,-0.01128640701448387,-0.038379099251275396,0.012358344112373064,,-0.02939043830407407,-0.0029396515364523952,-0.02553260195303805,-0.017883722336355157,-0.020485136926915226,-0.06092000656198123,-0.014299326628418221,-0.054681164917800174,0.049302638399811756,0.05428351393010397,0.10431495809503939,-0.02221179446974452,-0.031813593980083855,-0.04090474885896659,0.04052871705920344,0.0011830448988661374
CCL13,,,,,,,,,,,0.0014028171070766715,,,-0.02464132561250202,,,-0.02131785260411545,,,
EFNA3,-0.0007441246765355728,-0.09205652869659911,-0.027311567573370665,-0.02212869395735125,0.07840153718325507,0.020311472073008378,0.04608402887654926,0.0252911967288336,0.021968754110936732,0.07859384306825473,-0.03370265724367136,0.03024836967931669,-0.07104574012612032,0.05502446012720863,0.02747289454640579,0.017403193658514938,0.043880172741829454,0.026496592988914998,0.026362077236644972,-0.01570170546934533
DRAXIN,0.005626791991326955,0.011669047316547153,-0.006321473450178062,-0.05475121722105074,0.04955140308943081,-0.01587174450920605,-0.009162291157960325,0.04407927686607629,0.018451806704103856,-0.02331717829738494,0.021091168006267872,-0.06328808543130131,-0.10959348783495304,0.007495940836674896,-0.03551900462079021,0.11959412880434336,-0.030234547592311915,0.09223956866588169,-0.008483341944193649,0.036220272340343064
RAET1L,,,-0.015830716411428834,,,,,,-0.019700852021693492,,,,,,0.07071528257308578,,-0.023089081957002495,,,
NPTX2,-0.009560618178708544,0.05201268879264693,0.03350723562239365,0.08232927860444003,0.00020024572489081018,-0.007922925907239406,-0.0033604965187474783,0.011135949755717632,-0.010431050459259638,-0.0013528812511065097,0.0615189577076925,-0.1511125595760424,,-0.018916053274323878,0.08128504825483283,-0.030319441981187984,-0.0387323493789744,-0.05827162233837434,0.03578619943970056,-0.05669561635802151
FGF11,-0.004412005046046,0.05142382471192651,0.06641490206415801,-0.03463253649183528,0.05611722416835229,0.0035941958017117405,0.04712026720901038,-0.011642530981074772,0.05523243920699132,0.06404024021762714,0.06141322927263181,-0.0891498140624012,-0.02596721491363466,0.0023381875408414383,-0.01058799809116694,-0.060521304243056004,-0.04709715529476054,0.01891403315371453,0.043561772144422944,0.06609686149740172
CD59,0.03084493678438864,0.06464916200913509,-0.003602855727034814,-0.0029593448807924585,-0.033112826028802334,0.041713308696924585,0.0018416223164819839,-0.07186758415888415,0.002053369023757139,0.029546677867075176,0.027070040069556288,0.0005589340198758175,0.08111793730612203,0.07656452103156604,-0.041020261641626476,-0.01260148728091598,0.008768284719996368,0.04441583846007441,0.011907259869432533,-0.0826103141476805
COL9A2,0.05890500526479499,0.042444259916183655,-0.02364436434242691,0.08846500120940531,-0.04058331662133086,0.05398995783566348,0.0052326435669817215,-0.010782168091219716,-0.0018335966813313538,-0.0007260781586093941,-0.009723348356705266,0.047400960785165376,0.05459694899924167,0.09239327891668433,0.1175443061710007,0.04628421141564381,0.06641348550636969,0.008209198887343687,0.04138891243161148,0.02120035913077732
DLL3,0.04152175348014289,0.04041980183088697,-0.07216282796619278,-0.0153171451583503,-0.07623668675796358,0.08243255813208206,0.018637741775920022,-0.026860564094147187,0.015682817811262083,0.004567321501426205,0.0645105297074184,0.12823798558829638,0.07517600238868684,0.05130787618830288,0.14425387116745114,-0.052605164341807883,0.049951246932646506,-0.0007421970392849396,0.0391724512973537,-0.0794634621798922
FGF5,,,,,,,-0.0010531621987828422,,,-0.016381056277587066,-0.03449835355575281,,,,,,,,-0.029882775409765187,-0.012412868006243662
LIN7C,0.005186073363664643,0.040602728477174374,-0.05713464926808408,0.012974370773626625,-0.01577858559267912,0.011855238834855784,0.06994256415264707,0.053870977349895946,-0.019049573259329017,0.02370368617022912,0.04138468576957669,0.05830120637346572,0.046696869474842966,0.0053880224349337974,0.018494379712986005,0.0015942707086433407,0.0008142651805204176,-0.043597677627463284,0.030145204309948957,-0.00026259603323343085
GDF7,0.15279986536346185,0.08286601013925683,-0.03733275117362839,,0.011120499410589854,,-0.01511760787901955,-0.02862712180316258,-0.018036043552177777,0.04074531224974915,,,,,-0.02442541627874033,0.08438399673293948,-0.015449807797932464,,-0.03848388285912098,0.03142821229061062
PSPN,0.05307924099466478,-0.025361674532892352,0.017645939098156045,0.01819879110164002,-0.00614393305378813,0.04221935992881934,-0.05544287004984519,-0.04939005228097199,-0.042009133260928186,0.0017828514351649692,-0.031764830050738095,0.05811176901747153,0.041905800276532346,0.0764848126228068,0.02329646310129374,0.035320765259414265,0.05874675421460641,-0.018778571171526166,0.04406024451336287,-0.07613792046492063
ANGPT1,-0.03117639381953385,0.010724309182148893,0.020479987727747017,0.25685260772956225,-0.04091993148753452,-0.028722397730631823,0.09781411657540924,-0.014989078010253051,-0.031159479180619246,0.0015379351941799838,0.0609354567510771,0.031967438653320274,-0.005724473259917889,0.047419306406807214,-0.03800475097345733,0.05324245970244807,0.018218019898331418,-0.009042486716681964,0.05198694531870895,-0.006155010569175232
PNOC,0.0038498673034267506,0.05536937135660903,-0.047055575115307426,0.042701962353886604,-0.019749339295171583,-0.012969152567831427,-0.007867674676473169,-0.008164052026126812,0.006315977899663842,0.10793875173578457,-0.014299326628418221,,,,-0.025974095110715124,,0.0028426431662611396,-0.03572163688071356,-0.027844564736571455,-0.054729267892582346
L1CAM,0.03071399564659043,0.04910823980630084,0.010180005812256565,0.07475058085742232,0.021092620320926635,-0.012364996909135135,0.07501959747827046,0.02245289821652687,-0.030575396806622,0.09411412984992006,0.008646582324923482,0.06848846819879262,0.06918095317610894,0.01215113002592353,-0.09816286989069141,-0.0044785557847428535,-0.0037051211096183556,-0.10044661344278558,-0.009749267942724352,-0.023685119044781593
APOA1,0.002211464659905515,-0.03780041694669062,0.0001248434040364767,-0.04212319461010666,0.020148151242044488,-0.046604797283433724,-0.017223647658558876,0.03002141050356521,-0.008461726200533969,-0.043657233036957316,-0.010567203882253259,-0.07610231307569042,-0.024619539148375277,0.017838542627259313,0.04134960059993222,-0.028994675071404675,-0.007615453276426661,,0.02504154728004933,0.038824969092442166
PSEN1,-0.06127004947682532,0.04048085008259485,0.06666572976151126,0.025012713767951923,-0.022768216229795364,-0.029859658566590657,-0.032377356163693506,-0.06342849190443597,0.09453181187011864,-0.01237740871570213,-0.004122902650589744,0.002763584497340295,0.028976360902975278,-0.05195371026096552,0.05887599692368661,0.02112586504205941,0.030120559148085632,0.021034007917572088,-0.03389414147459434,0.046666229569509256
CALM2,-0.003972948325609229,0.024988831681540893,-0.06312655775004995,0.04023201794045898,-0.03348651130162506,0.03358401112872565,-0.006999264610077049,-0.008207342664025664,-0.016631767867473876,0.055858906724753604,0.034341586568078765,-0.012751794660426563,0.04441672205098688,0.10115837571107528,0.054329735104636415,-0.052243514143227886,0.04204980035936345,-0.017623781676407744,0.01717213249557847,-0.012844902655269589
CLEC2B,0.021156051854278234,-0.06278192750716062,0.07501201040703959,-0.019056906961046664,-0.001403272794130296,-0.03439642965035254,0.10749080102366923,-0.011593458276632445,-0.01804291398463417,0.038032725421778615,-0.06188156054371938,-0.09362702143091729,0.008154847314432888,0.03072815320790754,-0.0358162710767515,0.052108605652766635,-0.012357703422198687,0.05420766541710428,0.04618130923080273,0.045627452977375395
NTNG1,-0.009092536872402433,-0.0328530849494372,-0.022757619305669184,,0.05131896352452342,-0.0022859426373717513,0.00017722200780738212,0.014374039493892933,-0.03465548626376079,-0.015511441293694361,0.09197271842621815,0.01763386749189206,-0.04357261601637425,0.09126334484193328,0.0072366502820962,-0.006953639787632771,0.007205918091677947,-0.02658540611144171,-0.011493865688200915,0.07658262918516179
LRIG1,-0.02590670635819904,0.013818923685445201,-0.032188503288813446,0.04840522762133091,-0.02120039041067547,0.08762620126167829,0.022041203453285165,-0.0026512538346742816,-0.0014326567689936195,-0.0016008767776102008,-0.018339935188511527,-0.02508688067120681,0.05473177771147707,0.06375420241196399,0.11660228002934701,0.03736837293384184,0.052963659428503715,0.06936942680648508,-0.057461961478425055,0.057099382358617994
CPAMD8,0.04813398845124946,,-0.03180554617467833,,-0.004225000841202264,-0.020294510688250025,0.022696562211713622,0.07503892625962844,0.03832210660446105,-0.0067636672299640375,,,-0.0037340367758082775,,0.002134432165488748,-0.004502026262277684,,-0.03954793611900847,-0.02826853691542928,-0.029762905220602015
GHRL,-0.017247454278665555,,-0.042178228760104325,,-0.02240857005901289,-0.034370247007374684,-0.017583675656864795,-0.023035939939978708,-0.01644855970901328,-0.01826956159430389,,0.10553038473683833,-0.06832319531286103,,,0.05682322656602792,-0.016711966733573645,,0.10257963072613657,-0.026236310636300293
NPY,-0.03829595656937651,0.09767849807077261,-0.06751620129755888,0.10739919665745923,-0.02921734906398645,0.06543692153061076,0.017834815397314185,-0.0534687027802869,0.042218036139006695,0.013197282420094825,,-0.053762132182889284,,0.0006168276825045268,-0.042248009943007495,0.02505585903344809,0.0287625857480103,-0.0598126721725359,-0.03406755086222598,0.0020271708917544485
MMP2,0.1062377113352432,0.03219438585614159,-0.0008702173490503058,0.03085249397403057,-0.03876391079243509,0.0716318193083427,-0.0002200793308677806,0.05056389149198325,0.005141953998620045,-0.059169437917878424,-0.039447414566470544,0.036142620469989686,0.03896363003539888,0.004205282351607445,0.05185193037035077,0.019353610481157378,0.07009653739360827,0.05004636610009182,0.021011014611909504,0.006342877620858884
LHB,,,,,0.05129634673015668,,,,,,,,,,,,,,,
PPY,,,0.05329459173029639,,-0.029685615109754107,,,-0.01327951669845834,,,0.01576281245052812,,,0.016303116234759125,0.0004285610987511415,,-0.0338837658015057,,0.037324188155219706,0.04890643178663901
ALKAL2,0.010111015844996615,0.10144524429974967,0.01900502295185466,,0.0514128823958091,,0.05647860234437782,0.004064958344948585,-0.0022154891477557566,-0.021354682199690434,0.013254670235380267,-0.0024498588466345694,,0.08981464816996014,0.05584986185513802,0.03243783260235326,-0.02993804189349742,,0.04131894577112981,0.018313281362844346
CSF1,-0.02760679188700549,-0.03794078244657985,0.04746453750539034,0.03689691163257303,0.008513785006325459,-0.05566267543545695,0.005145745378297119,-0.041952517382257776,0.022033161177306273,-0.014303903961831677,0.06689014498303013,-0.13189657992072082,-0.032766390949815864,0.04471019381386413,-0.026900792955818688,0.07616468523331225,-0.06255930183396147,0.1396299187795919,-0.01509280771980378,0.04211954179526918
SEMA4C,0.02950891848490532,-0.010356976201052977,0.008808917149832255,-0.037438495039606876,-0.031210853415527512,-0.023828506327175664,0.015804371467029135,0.060366044581734106,0.011906446798418924,0.028342573323613212,0.0336453024473524,0.02042933827107853,0.08974384849069719,0.01896247776347602,-0.007854639850052742,0.0349192365519416,0.037406828911731534,0.023926696730424035,0.03160251345623477,-0.009771464032492834
BMP8A,,,,,,,,,,,,,,,,,,,-0.02421487184181764,
ICAM2,0.0015382835667478653,-0.0239630181868806,-0.0058205827256932186,-0.03566557286996234,0.0017269766408754472,0.007077433789178867,0.052367603700023614,0.033389396934749106,-0.04813893682149162,0.019790574116500217,0.016337736816422435,0.03781593821554174,0.011315216019250689,0.06751578646214834,0.06993050266973741,0.08020195780446852,0.003022307719659161,0.09788431207099954,0.04582612638259909,-0.04055463007911031
SYTL3,-0.02538727198083491,-0.02605331130440183,0.05290721017570359,0.004070725654823743,0.05576439618778901,0.07291320153882973,0.047000012081739845,-0.009190943836221141,-0.003842083002910948,-0.024052887262615008,0.028730428659456443,-0.0953757177380515,0.0836305094766652,-0.0018903133269245818,-0.009497410912153092,-0.030787963368724233,-0.03947808998820226,0.11283479423275018,0.04154976526179489,0.026304796228660568
IL1A,0.03562784748351538,0.04128981341936771,0.03176492054401951,0.03276767672208773,0.08247968846546166,0.066981647903299,0.04208301756299146,-0.06796021767722753,-0.015141041609091865,-0.040406594674984045,,-0.0015740360292457007,0.03496528771835403,-0.0033011560150964505,0.006860424527934735,-0.047876499484677426,0.036706644543559964,-0.036123640532394564,0.04207933629730597,0.008750119498530873
HLA-G,,-0.02885760979788991,0.005188904775953447,,-0.018012066254836326,,,,,,,-0.04377859067630615,-0.049218371134063084,-0.012060709032726031,0.028041360066664665,,-0.02802044926184318,,,
PGF,-0.02649267844790365,-0.06335162731488768,-0.007543248290262107,0.002428193156779565,0.003115222639903243,0.04267211277464525,0.056728000487113905,0.023476466884720867,0.011416440600126612,0.03390022201112309,0.046467991896915,0.12502818830779852,-0.024112354371657076,0.047133238272650195,0.10965691515844726,0.06537535188511634,-0.031614256224772,0.0936418208713506,0.04761019139509043,-0.06231135479610647
LGALS8,0.08371832178889745,0.0006633435527624953,0.0375230700141816,0.04699846766100516,0.0009542471362348267,0.023361023919892407,0.03048161969431398,0.021378490652369086,-0.04701326736489803,0.010422051215494168,-0.007676444417222705,-0.10168305507374187,-0.005120419829925174,0.06010237836338056,-0.04065933152869607,0.00221076914511964,-0.004590487955244242,-0.05755535994926017,-0.023624515115301375,0.05158342578103618
DKK3,0.028166964824947165,0.09166422798728029,-0.017049768867539124,0.031449529162231704,-0.054567173271567036,0.011196257052704177,-0.007796171870130387,0.0405014469324361,-0.022370026283644717,0.07256537457305688,0.04595806903399478,0.08758492478713654,0.08726054731553556,0.06031360304167814,0.09572980066172876,0.012651463434691998,0.02149699710789218,-0.05007405662481958,0.060806044982573464,-0.08652134397034045
COL16A1,0.06095696741122281,0.06639459969646858,-0.011111711211737828,0.009255718040189587,-0.03310961571727244,0.08862160613824042,0.020829074030465494,-0.013619980682690668,0.04397691543309504,-0.04682767704837998,0.04076379444602814,-0.007925116509636093,-0.003506443119295215,0.07175137618212461,0.0506758416815354,0.02021510681423787,-0.018955511277706113,0.01007063330596264,0.09490419580708738,0.030737348491122675
TPH1,-0.04863085595970008,0.0725946942614791,-0.01788620081786583,-0.02450531042904658,-0.03277730900528061,-0.019921693086233476,0.051124988980228374,0.02517746452529717,,,,-0.03598186608162554,-0.007980929655178779,0.06511098484451198,-0.025210979264711747,-0.002802712904256523,-0.026315658349772016,,0.006644957135394078,0.1202881376362052
TNC,-0.0024576780831434913,-0.026353953481356798,0.035282857842437385,0.015059596035974801,0.06250806101267133,-0.03392317012645645,0.020139574537032506,0.008248073627338679,-0.02223220471819549,-0.006843585720129369,-0.04956072984549935,-0.038611125186152964,-0.04550327529728675,0.012176198072188598,-0.106803922090171,0.0900443412482702,-0.09764796495892021,0.06255420959123087,-0.04011588403324267,0.05013109369513105
TNFSF9,-0.0261042396681771,-0.015379055950362005,0.012434632671037033,-0.027289779878273898,-0.01948704232299257,0.04201711035927467,0.017331150119987256,-3.578288584318929e-05,0.04893156427393421,-0.036634634929606315,-0.006129859545547551,,0.011840797125367524,-0.023953158110484284,-0.03394107250817292,0.008626922554861308,-0.02387684731136681,0.048505679706564594,-0.026417963972487198,0.006328169915387526
C4A,,,,,-0.006032077065969107,,,-0.015742200962650874,,-0.019713412627938024,0.08072137088521483,-0.051410837729699475,,0.005212195291201867,,-0.04059572988254506,0.03161302293950182,-0.04877732603110725,0.03278084258112661,
CNTN2,0.02142108093340336,0.06915007831886445,-0.059670672867689546,0.003926003683955227,-0.06873092871370405,0.022024245274116245,-0.0207132584182815,-0.022873981601935708,0.01702707849582344,-0.02868024870917369,-0.016607533587111478,-0.09607956534857377,0.08700726975927603,0.08276688364546894,0.0927536159741662,-0.039263387393367995,0.030946306783109702,-0.05624447680798395,-0.030490956763397633,-0.05126323275936186
F7,,,0.059512639164010256,,,,0.0031266150403789217,,,,-0.0142993286349705,,,0.04025677946170021,,,-0.015449809291891126,,,-0.036788632777138564
LUM,0.022426108557249275,0.016022581777208302,0.03902246646657209,0.04655042971050232,-0.04897377284694729,0.03601302700935986,0.07475134991452971,0.06913276724689464,0.0069432204466752055,-0.024598847493198066,0.008919778521530322,0.03020076002752194,0.08356499207130666,0.023939004696668528,0.05419129959653126,0.04983720472747056,-0.06371031401585824,-0.006336183085378715,0.04811584723390991,0.041152654099199555
IZUMO1,0.16483301809550846,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01583070981742666,,0.020895362275147593,0.02591298993498956,,,-0.004396035727052173,-0.024025259271274645,,,-0.002105185310173848,-0.0066804061944003065,-0.04162335395326048,-0.03483266831203358,-0.01495107864711179,,0.04032039972796163,-0.03749436584141548
APOC1,-0.01025820333630221,0.03734679660097192,-0.011851747782523151,0.022584098436736175,-0.062402696948428316,-0.0047293223088788056,0.05983027889093573,0.00886222557079491,0.039029896296315016,-0.0718453866280698,0.03247799713488474,-0.07182745037826462,-0.026014169261372674,0.0664206391660742,0.016276804269306937,-0.05203970907825675,0.05987382142652072,0.1306712268624684,0.003191135700828897,0.0778204977984092
PKM,0.02491641858299185,-0.0007773832838603112,0.06544126266648362,0.018553307966136377,0.0843459597952513,-0.05950013662357819,0.003939118527588255,0.025221674936945715,-0.035030124722151786,0.06419218881129568,0.06677617827271483,-0.0424375678025596,-0.035384098261188886,-0.02221264068048979,-0.10778144633396722,0.04014622564837391,-0.09820628717744508,-0.05931339052944365,0.007292655418003671,0.10980926803900455
TNF,,-0.03390157484810361,-0.023336834721437535,,-0.024955463644465135,-0.024949078941163858,-0.0269933310441837,-0.035914706148274515,-0.012408573089758264,-0.05311803884301628,0.07670485061218474,-0.07201782287874085,-0.09944769070698176,-0.006478527869295519,-0.013040159893252969,,,,0.01903319021940359,-0.02863228783819426
GNAS,0.010630175246579186,0.033110677633426185,0.006734400386035383,-0.004417962657205471,-0.04976043488323328,0.09165183260151456,0.04690406529028138,0.025254523258575856,0.01935032332324661,0.0628553707949166,-0.05448967056349086,-0.043496589890842284,0.05360378422550337,-0.11680501486557086,-0.04460863538303284,0.05563661791051916,0.028307980538769994,-0.00839593983768015,0.009897363992235944,-0.06905759003860679
BMP8B,0.09167673301076353,0.06884065939161058,-0.048369208020270074,-0.022296757092984586,0.0402865675172855,0.0643489635598341,0.07515364113313878,0.0037450706565538678,0.05666235724299354,0.0012403815702744139,0.037438690292347664,-0.08461138241140356,-0.036087605964361905,0.011645555196169924,0.0005214023792035052,-0.005370923749947627,-0.05225774640968692,0.14599856898073182,0.03266787674476114,-0.03971323570420654
LIPH,,-0.03709892695616769,0.001125454668268843,-0.017585005034082522,-0.02561382778985973,,,-0.012692517366246108,,,,-0.04377861592662273,,-0.024641334674982154,0.0852255251344933,,-0.024534980500458485,,0.020468147741285754,0.17407186253245704
CCL28,,-0.027115526613314823,0.09836648013056981,,,,,0.03662352705574191,-0.01888588142738146,-0.024487119238868357,,-0.039815538573798825,,,,-0.028061329378580357,,,-0.018802900345454843,0.07956935315177226
PTPN11,0.029497593374792134,0.004245229867828526,0.01487021101877562,0.005196361709136578,0.055212112612515955,0.011602820873526426,-0.07009829544559575,-0.06417034808121758,-0.016025464010542965,-0.019082002897940632,0.04503691504072001,-0.023722013009716606,-0.07348326380238282,-0.03995205051783738,-0.013874744403758806,-0.03127953450839329,-0.06311685592985652,-0.02075999670206852,-0.0016048563361908518,-0.040269095989949016
ADAM12,-0.016527534726777395,0.020386970604892588,0.07459868603972862,0.010249906451240541,0.05036712969494289,-0.03719307062390893,0.029938460347209036,0.03025343593260572,-0.018252030350449897,0.028223039115125106,-0.02779032791067761,0.030104729286060047,0.011883753218185989,-0.039573152718642916,0.013716636815578713,0.07516025242595183,-0.060433457653140725,0.04024278592572782,0.013489692941189582,0.032573910396666704
EPO,,0.03161596375862515,-0.02403323253676177,,0.02960324788830334,-0.021376987803283225,,-0.013279517278111866,,,-0.013001501370184122,,-0.06727097186145493,-0.026761118765390526,0.13147004634770731,,-0.014781328056114878,,-0.019995321847420346,
EDN3,0.05201054182108758,0.06103800307993559,0.07407582132554122,-0.02074320276012034,-0.01464975830749608,-0.021899813114230834,-0.007003597217235666,0.01963878473236443,0.010512499619052327,0.044304632216490024,,,,0.009799478205498237,0.008792214159256587,0.056107729530812604,-0.04594759969561121,,0.011353594153788596,-0.04565622235636525
CCL22,,,,,,,,-0.026738595625357464,,,,,,-0.030287822568076942,-0.015683426269622814,-0.004890311993133189,-0.012969971898309672,0.0536110324391737,-0.0308980120452795,
CCL2,0.04618118354389384,-0.014314991826938442,-0.019889306654062203,-0.06644426641663075,-0.01595562251176786,-0.04841487552894935,0.02918062447777175,-0.0019278695008030772,0.004752108041955431,-0.02726840380507092,0.09206957773059878,-0.14393816450750607,-0.024626826059979533,0.03921052259933066,-0.0293908769472558,0.043203785852806556,-0.02605210886437131,-0.00861876514484199,-0.023258790688452515,0.021340279980244736
DSCAM,0.03380952156827428,0.004218508768842399,0.026551472304553493,-0.040819460671816264,0.03718339624446195,0.013999773375485946,-0.0006459627988771661,-0.03702807590900184,-0.014263121084983092,0.022326154507425398,-0.019128130466431713,-0.057240919201548154,0.06729803026105814,0.02398444902981253,0.07083776425484486,0.0022284049075249014,0.009475395959789908,-0.01030727688967262,0.006823874990134831,-0.017240181572759014
GPHA2,,,-0.01993507474851909,,,,,,,,,,,,,,,,,
ANG,0.07106177632992539,-0.03181220303370083,0.05568207844770548,0.013009832712511205,0.07907397218420963,0.012084448647828535,0.05285330413404975,0.04716383222321651,0.031219335738473592,-0.031067690606453834,0.053610312985706586,0.028875536621681526,0.07880167861353136,0.09478564759782192,-0.0015100319144643805,0.09892879884499318,-0.04929246411653162,0.13939169363220508,-0.04899868423516554,0.05182943327501593
FBLN2,-0.020102086647002585,0.06064037518759339,0.0718516362919841,-0.02411312861717689,0.0253767626943511,0.0018791575237932451,0.052961089866685566,0.03480913488773771,-0.004207250658187463,0.008588958280465719,0.020900310658561048,-0.03229898133646698,,0.05849918195427202,0.010790585226911566,-0.042380748157837066,-0.07497997176867621,0.01992323884681604,-0.004837736505842144,-0.025145876344214436
VTN,,-0.000479777772468641,0.05949927544410892,0.004651423497723136,0.03568650109777484,-0.021552551924097232,-0.03100381766216378,0.04257674013433701,-0.0015409399296041854,,,0.02225827829463182,-0.014066389913422555,0.0279176228169028,0.06743450607442718,,-0.01913982479704381,,0.04794971006331472,-0.011647402979312983
VEGFA,0.016698276994126557,-0.04737862229108508,0.061451396046924,-0.05893414827801063,0.05776061188374616,-0.10832279223422156,0.05253495106605382,0.012044316266679433,0.04456353418966808,-0.011857149369791257,-0.021995937290326013,-0.033821805578753056,-0.0830084860259269,-0.08182590861165225,-0.10789015204151449,0.015631166969604225,-0.0598899790085571,0.038839000450933095,-0.03852048301156362,0.10185927783799195
F10,,,,,,-0.020108895665099765,0.04836534303590038,-0.01456070367913788,0.03750119265929208,0.09466583585925845,0.004677149028161833,,0.14726228376079856,,0.0037483365256800166,-0.030136819283090633,-0.025600307205497597,0.14872727269681055,-0.022845852313796714,0.01444021321169727
SERPINA1,0.001855734143255837,0.08229957566439051,0.0001866309306095658,0.05847948710408067,-0.01746781482110471,0.008107576660814327,0.04516469437952611,0.00024720248951308173,-0.009596682521959892,-0.013269791291005728,0.10685676792941551,-0.11456993041433844,-0.05915499713500456,-0.011910199929865537,-0.07434862910594715,0.02195256904946501,-0.014116281358521561,0.08542351511880951,-0.0005083388171560449,0.04477935105150816
VWF,0.03223260420032211,-0.0029714004052050903,0.01609445182073817,-0.0006865372956391994,-0.042002564412223144,0.06319508668751914,0.04617497606007415,0.011560662648030334,-0.017434223423372,-0.013570904628979582,0.007564105694512346,0.10851748043403422,0.13991990735692225,0.07091551929407756,0.02354609283450881,0.11262895676598757,-0.019419561646050285,-0.06358649526363554,0.009273032277277401,-0.1002066980832489
