,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GNRH1,0.049318742346888406,0.07368400041541326,-0.018468592324145917,-0.01764061554786887,0.051858604382300395,-0.037571189359316456,-0.02854586100650123,0.00908345823834751,0.018515929761163837,0.020974208584254164,0.07030571694466783,0.052419992613165906,0.0004716137330831885,0.04660289168188595,0.0836608264729705,-0.027143447108273766,-0.02024558919783514,,0.011650102471125115,0.11979481676818006,
FGF8,,,,,,,0.04813685480538909,,,,,,,0.03316597365894484,-0.012975610971925325,,-0.010822107952894478,,,,
RIMS1,0.005419114407884623,0.11502646895077329,-0.0018801550286566457,-0.004194080726525551,-0.002112278092157698,-0.032007797170600864,0.012712094617466146,-0.08711557457383418,-0.040951612470534825,0.0955333771745056,0.051434597421983495,0.003239249469912406,,0.10305840047330436,0.04576205013870775,-0.012559873480335068,-0.05541507858203264,-0.06250423496503102,0.04899791944117857,-0.02354809928519383,0.015336379416021156
FGF14,-0.03128987188072742,0.0051071434030596245,-0.05798133952574413,0.012417484958565086,-0.002031936723367743,0.04132639292771839,0.005573023249465601,0.07148425290567931,-0.03265435612115093,0.06835880521383798,0.029995599888036316,0.04865893226775984,0.0749898430919229,0.09932269944116921,0.08068076828375344,-0.06798020369782329,0.02555648007975975,-0.024552136397710436,0.004920259783787085,0.08228900084263542,0.0696974304035588
IGF1,0.04681223323530662,0.11212562619718915,-0.02088878360003447,-0.029349564364799147,0.022116989775293715,0.06256248797290676,-0.003841030322853969,0.061654532449748126,0.019490345935282684,0.0738659310050052,0.04730781333772051,0.05949858545474087,-0.04498784579188242,0.054305046186317346,0.04795000901300736,-0.03565029417281314,0.026020875993999645,0.044351751824206635,0.021563612763139013,0.05683262004614447,0.01633398503294876
TNFSF10,-0.03187743672146492,-0.015319650148188028,0.00023070834701688318,0.0025779939377756278,0.04189143342287677,-0.015917458313537552,0.0025263584645187995,0.03588700262789257,0.05614818224215963,-0.06542016386214437,-0.030345403214523035,0.003669400981415456,0.07461770613578396,0.021137716856434688,0.0819898040314948,-0.0036648170840712685,-0.04773259589985616,-0.03616431019634115,0.05313919752200492,0.07757780331613025,-0.002911272337246176
GDF5,-0.0221733689545449,-0.006428121510637402,-0.029632203452683383,,,-0.0175266827152583,-0.011076843113186739,0.12664414210031716,-0.015333868608781484,-0.051087082955166944,-0.011256679189366663,,,0.06904908475682249,0.09964803841445351,0.04401177261468084,-0.04378585404247129,,-0.026775351061440966,0.02943342320162753,
CHAD,,,,,,-0.0030506741888186723,-0.029387059608380995,,-0.012885907000154786,,,,,-0.012766297180722034,0.06805679152467922,-0.030179633569947704,-0.0005812265345095238,0.03755451389327771,,,0.02047818942754138
RGMA,0.03035259639038357,-0.009917396321567067,-0.008768468007159592,0.0393735591244887,-0.028363799778112195,-0.015027470007637152,0.03265975883004429,0.06960149623054618,-0.0006464509676585022,0.05405951811863637,-0.06174795010776237,0.07509841711361322,0.03671914248722042,-0.009728490897582157,0.04131687805700487,0.025303879343438994,-0.00010555941093340163,-0.03963393605479095,0.0091064313336995,-0.030913962176601802,0.10440169600347361
CLEC3A,,,,,,,,,0.007919043042801773,,,,,,,,,,,,
WNT16,-0.04133502188789215,0.0068758302832853365,-0.02930010589492887,0.06501845923813229,0.037954831763041756,-0.02470359794301901,0.057917122760045965,0.04763474999983795,-0.026452342838789656,0.06575761603505718,,,,,,0.07663967012391684,-0.012796408731681794,,0.03913185539139395,-0.04889227444750753,
CX3CL1,-0.017354717876732203,-0.012886140591264394,-0.01307142008602811,0.08690878981190256,-0.027739454918121978,-0.024051008910760258,0.014023403713238337,-0.06676831762582165,-0.04698172909931412,0.0832250958353476,0.0032892682964963246,-0.022984148967470967,0.03572641121200828,0.10380097943189993,0.09471138518603937,-0.007667712637992421,-0.0021876954514262544,0.002522866379536536,0.06654562161612237,0.03377923598231791,0.06025249177769833
FGF1,0.031423850672590715,0.09111098532448775,-0.01827731670057744,-0.06635468394650335,-0.046741174652962396,0.0133296170930322,0.03125005826788179,0.019043416984174114,0.07342054752357272,-0.03169358767797649,0.022835562723667928,-0.016732114753343547,0.020690582865443934,-0.010591693465256478,0.12776696596559015,0.029866201058570813,0.046884486537307986,0.043863802751503415,0.07912759716130338,-0.037775360194557205,0.00020164047331640896
ALOX5AP,0.043552267936797846,0.07638130096664025,0.05681488581439186,0.019261361346894865,0.03800620348680201,0.11490610290523429,0.014280896044635435,0.1181479488690549,0.059372809402370996,-0.05468544762494518,0.006735968867773551,0.020205220481381608,0.14017319072462497,0.12663537546320555,0.03183765281087826,0.03616790157192552,0.012536148487930896,-0.018236592077927168,0.03634383407617595,-0.02195200619333,-0.01657682648192259
IL1RN,-0.019732894294219528,0.02675874138832367,0.04154266506207548,-0.026089260254866572,0.0359288711486674,0.06437907255204148,-0.02947507522231549,0.014290781530591485,,-0.029255198860405972,0.09784211298009673,,-0.018307305107320124,0.06917985010683778,0.013888231026246596,,-0.035654518227806145,0.15782693437355338,-0.01241323348908084,0.05673169681619724,
PCSK9,,,,,,,,,,,,,,0.018757087066999835,-0.009990328168008655,,-0.012420913659424361,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.03626723188849403
NPW,,0.07976713514399701,,,0.010174729737279257,-0.018779818249349035,0.05797699063667723,,,,-0.013464876447240898,-0.034005464349143054,-0.03920318849754311,0.08091430772870983,0.02280147428286037,-0.010151395824143128,-0.0063923363345114665,,0.12089017005069964,-0.03315772346941585,-0.027342916097808142
CXCL9,-0.0069860276990315814,0.10327006806676936,-0.03973877553075513,0.10006261587727061,-0.018313059408390515,-0.029333857003562735,,0.01337218222055624,-0.015333866102877632,-0.03527730293789272,,0.08406139419922803,,,,-0.032661968127965034,,,0.021353666328385146,0.027646146972659866,
ANGPTL4,-0.022541652577408474,-0.11099629606665282,0.08057886097727485,0.007975020361387307,0.0663032084564433,0.024176308618343596,-0.049164214176237245,0.0010550541738538,0.026846388594043927,-0.06862048562587604,0.03781725463660418,0.047188964703249285,-0.07483857359747179,0.03577425558328453,-0.12901870957200587,0.028187723672069617,-0.08550436659173886,0.04161594931417959,0.07182995530275173,-0.04681413212922113,0.02499198306909276
UCN2,,,,,-0.020335794359986326,,,0.05022186996558567,,,,,-0.047767959607625705,0.07211617919997274,-0.06645453085331161,,-0.014035570653529603,,,,
OBP2A,,,,,,,,,,,,0.0141191227266192,0.05456849814456257,,,,,,-0.02473401010038763,,
COL4A3,,0.009835147535005785,0.0910878213229506,0.009772192552776376,-0.024576898801768304,-0.1063637508120715,,,0.03022971794378636,,-0.015246112359078641,,,,-0.03732370780287694,-0.0008028904236458303,-0.019630337584752158,,-0.04000983717728068,0.06191682950375208,
NRG3,-0.008201548375818197,0.07188578131175619,0.007079215931834474,0.10756576120061992,-0.06006010353812867,0.00011229007375629385,-0.029829490933103758,-0.033317335915533,-0.021671168225798756,0.004016811578737238,0.012073989214864423,0.18321382493433047,,0.0011620594206746887,0.10239350691214011,0.0009636945851309944,-0.01414566278585808,-0.06602378087860662,0.06694807846978625,-0.025787291940363975,-0.03163544966270237
IL23A,,0.033388820694655943,-0.031664688130958414,-0.021841557482260528,0.11365540332032507,-0.012713012602037114,,0.05546423100960718,,,-0.01854950982507515,0.047858456676588695,-0.0313056263077755,-0.027683514679158715,0.0159779771911192,,,,0.021484786527553784,0.005196779864652962,
COLQ,-0.03600397566113461,0.021628031852774572,0.025240307609813332,-0.031118574118570157,0.007004835593780386,0.03283793600560984,0.01053221701904445,0.016493307629648728,0.05283036807835763,0.012677632276093987,-0.01050338918409289,-0.016471270676190992,-0.03462058305334121,0.04733981678906007,0.08269547660144771,0.012084379700146149,-0.00956046113366129,,0.048061573884057705,-0.028702781959169938,0.20666567623321197
SCGB1A1,,,,0.00337433787699779,,,,,,,,,,,0.003735183166393045,,-0.01437107413375874,,,,
TNFSF12,0.01774133081255499,0.036505196864037616,0.009905656049220966,0.046705097583243343,-0.029733949604860057,-0.048376424019459914,-0.026681476101760696,0.10241980016910723,0.017956274816102652,0.032609975219392635,0.04135666481030505,0.04230317124395051,0.03178163123226171,0.05332969967771166,0.03387130815915036,0.04906178227307848,-0.05341771150532383,0.023934154638723094,0.07707741313996319,0.017265507566717003,0.08526278447586973
DKK2,,0.1079075683333437,0.009687585257136727,-0.019498645172963663,-0.020635597548898273,0.025316164193615112,0.0006017955158115024,-0.0023337274064444673,-0.010551331510391363,0.019568187270375844,,,,-0.036978877984962764,,,-0.016541737871672284,0.03184741875621979,0.046714574710494096,-0.07378018830736265,
FYN,0.014229127962073531,-0.011444231368165235,-0.037024243144815984,0.009182308347009123,-0.06185938758057858,-0.0975515420986083,-0.039521008948467544,0.048591899581845344,-0.04766192981326906,-0.02031536543076883,0.005809163817950311,-0.03543684290594763,-0.04315983477004637,-0.018288816336979527,0.07029204610629704,0.06105070244209047,-0.007961109390650246,-0.07946222545751631,0.008171053241562374,-0.0047303364316546295,0.017407199874207996
ACE,0.006068368664214487,0.04284087353218059,-0.01217041550488632,-0.006513794290410914,-0.04377414671185291,-0.06558300126913152,0.034309755993473634,0.11142752552548907,-0.016000047392915374,-0.051495505170710124,-0.04120226242837011,0.04010601707475391,0.10890471664092025,0.02812357219180428,0.12379222771324543,0.0652717711839227,0.0015893363584115223,,0.055574611831431316,0.06575282001302987,-0.03626730252266362
IL18,-0.004627231743122829,0.10576553117720536,-0.010659826231261384,0.023749126503284847,0.017710629702614826,0.03340512960351683,0.010471051200730327,0.09589181777544048,0.05978934003867015,-0.0755222981285428,-0.028251072172590732,-0.042132284636229714,-0.0334006667736388,0.039490429746856986,0.12882808300871518,0.025725655359103223,-0.003539346310593565,-0.029626349596087634,0.1001811425749439,0.01845863492000998,-0.06018662734760464
PPBP,,,,,,-0.025849482844526043,,,,,,,,-0.048257691451661894,-0.0009357484928585411,0.03440086972316107,,,,0.05437673785716847,
CCL27,0.06193593147646034,-0.0656460355987508,-0.021001527799712677,,-0.03427074123803916,-0.045040842848049684,,0.011302986942628702,-0.010869389537744634,-0.03117223759417725,0.06801304344587424,0.0770700945210198,-0.08925283415410204,0.07140055691540872,0.06261421940109646,0.010015808620213834,-0.03383688402638087,,-0.006671092430625271,0.022909153391970437,
SERPING1,0.015440306021580984,-0.024803439629236132,0.0370071815741748,0.03133347007295867,0.024076577201969714,0.14622071292502709,-0.00931455191873866,0.09165832432352614,-0.006125752070740078,-0.11522722105167409,-0.024140951698457765,-0.04029808126841148,0.09006007058370184,0.03994872570099609,0.027734515853369637,0.05530198042636606,0.01846833769796208,-0.07549939591111142,0.06410083018768618,0.04602759448377138,-0.016221541156180255
AZGP1,0.014363379830010913,-0.041498901369192286,0.02070276651385769,-0.0004851944677206984,0.0521565827157677,-0.15030690176185585,0.018654755726580242,-0.009772327227981308,0.03358923653378587,0.06420258881705422,0.06637752034080657,-0.027594715849726514,0.024861489718953755,0.03407165344051952,-0.04519968039758577,0.0728970704224095,0.01418473169934595,-0.04529522956258089,0.11711783587213061,-0.00389547688812109,0.0821396447016843
INHA,-0.03078791942278035,-0.06564602388893657,-0.022727954283273916,-0.01280459183724345,-0.00766804460861044,0.012656982400627936,-0.02200611573587611,0.09230640611585425,-0.016746420461187274,-0.020802990290569298,-0.021338165732480308,,-0.06531881143398277,0.08450092917584115,0.020433642278927355,0.11891714963495664,0.008169086600155556,,0.022943013069192497,0.024153096288394082,0.2101808351643453
SEMA3G,0.01999233308327658,0.01677986264405355,0.008060271244279152,0.027886971644051354,-0.038338191306334646,-0.04466096837638883,0.006700464904640869,0.09722528578729597,0.008116164246997577,0.02136754249340736,-0.0172042889011081,0.0072914783176231,0.017837641524810332,,,0.1533678263857576,-0.002057750341793298,,0.03529436023805183,-0.004867773421595977,
OXT,,,,,,,,,,,,,,,,,-0.012034277813834322,,,,
COL6A1,-0.004362006368809687,-0.08727376289305172,0.1370897822031945,-0.056624108112222814,-0.013793443416278622,0.045123148459980764,-0.01029918100933042,0.10604011371203872,-0.019820163956227325,0.0010127391723512046,0.025471917898052268,0.05694450897553473,0.12896012031775345,0.10316365804302477,-0.06776379315561253,0.045811756303505986,-0.06572054375827645,-0.07034692276586324,0.04059330431605116,0.08428250508829005,0.0008938076685963854
FGF17,,0.027687384885922768,0.001889929401640719,-0.01822203905791335,0.05615449227168848,-0.038142343802321024,0.012190071293866877,-0.04255492592845889,-0.021227743780605466,0.005121047580068695,0.13057099017862214,,,0.03799885134099551,0.014942976560056182,,0.01246447449793667,,-0.02356392554167953,0.04884238681562903,0.19266619296470705
TNFSF8,-0.0057342471852102495,0.08191163181973078,,0.12154458057512044,0.06342066266526146,-0.025849476144182888,,-0.027267186906085643,,,,-0.03595673075277437,0.03384768168948501,-0.008843428039229665,0.10864352054169696,0.014453197479922521,-0.01279641042067734,,-0.03949456555028896,-0.045832810457043925,
FGF20,0.07243570109239549,,-0.04167972459489307,0.017133747448059643,-0.03365424052535139,0.06606464399638948,-0.023480833584627585,0.012280567336931105,-0.02181318066201105,-0.044855364657943826,0.008577532244370356,-0.025372827289472374,,0.016229785618769907,0.05534307587622063,-0.0022367483455663986,-0.025891194266136484,,0.09334682519072297,-0.04066294451540649,
ICAM3,0.0013767787184400004,0.04257070927827669,0.0031739766597242394,-0.05509453866081614,0.09800560377139465,0.013784593473248053,0.059369824631299216,0.06289536286427955,-0.02077719770835202,0.006420759357583287,0.02213130142990245,0.02146642759482608,-0.07216138918287392,0.04932617221607168,0.10553843518648094,0.047424727932818544,-0.016926168656375397,0.07733105178199452,0.09118429113079918,0.03452458568398852,0.01966413299862407
LAMA4,-0.05315502917254657,-0.009621633768800533,0.032906793201523774,0.03147324343880269,-0.060848479230492976,0.06333227376949785,-0.0036678844746161504,0.1343500581297126,0.004340547696148997,-0.03743030111326344,0.014818671572365582,0.024149558059774572,0.09341926198694794,0.04481741982564504,0.043864585943009675,0.08304107145612959,-0.020251698515244016,-0.058612965554730084,0.027648457330265636,0.09033388563670827,-0.010420619755794697
INHBE,,-0.020154520109611048,,,,,,,,,,,,,,,,,,,
DLL4,0.01578753003697991,-0.0021125116063034546,0.04517631486600218,-0.02321172354151164,0.05283488555292576,0.009212687953786708,0.03435685358780075,0.09019502891690387,-0.01522022469316521,0.02203356729720109,-0.009370447196743247,-0.029146778552167657,0.13943420660014444,0.027258581393098804,0.0867318382255109,0.041306784265058794,-0.04577160526571363,-0.036642743684305104,0.048214112543227314,0.004239174201070814,-0.03916072900696352
SEMA3A,0.007028681784256891,0.06648796520020157,0.0843942120816538,-0.030365565216976136,0.031382467018374216,0.06581911873431369,0.07461809924927422,-0.00813495282229756,-0.027548118869649172,0.08736800830417316,0.005504419223035351,0.016401918859966478,0.04907641323082776,0.1246601797917447,0.030254997617751026,-0.0020652505000210773,0.02104615144645917,-0.031019830856827517,0.025154926689130414,0.011184833485200671,0.06738889494574249
RLN2,,,,0.019774155397611563,0.07307950735900885,0.0003154940400479525,-0.030724296992773386,0.0012751539841292854,-0.0198632097143584,-0.008509077853610617,-0.011596588277326026,,-0.05785586742056256,0.016691231813040025,,0.021051364167054554,-0.014035569105811834,,0.03719469693373507,-0.04777118358134134,
C5,-0.0056053969787728435,-0.08270010440531053,0.02381500072789951,-0.011779213090789635,-0.018019025058837956,0.01645422265550778,0.011080387422439657,0.10195876294767767,0.02703362635325582,0.010089866331875324,0.02870415061208977,0.13087799320607815,0.0054411138707524415,0.0496541866339757,-0.0011284365266784069,0.04634310574346269,0.020801849086921006,-0.015485570157578954,0.0008559864489407373,-0.008527271326739782,0.06122580913242566
COMP,,,,,,,,,,,,,,,,0.00546520993864686,,,0.015923280444954994,,
EDN2,,-0.03098749868714788,0.005546679704767549,,,-0.03399638255096635,,0.06609242283116357,,,0.0639578463612499,,,,,,,,,,
C1QA,-0.002322903401110184,0.13232073612458548,0.022518992960092327,0.003000888883683971,-0.03235909915988827,0.08707163540177058,-0.0470247384186009,0.09519993306098352,0.0921300316317359,-0.1045111316485138,-0.030664294702453538,-0.01351370738808365,0.16815554742957722,0.0003981087568778919,0.10345195173061733,0.05857304443592079,0.017459400256750784,-0.04164307537698309,0.03663574624030378,0.1150048032687437,-0.02626105652377895
UTS2B,-0.020679756592073276,-0.024639293770312643,-0.011630862450303854,-0.019703828861659452,-0.014640016941299256,-0.0004854316822141111,-0.02995538946679237,,-0.005254436799476941,,,,,,,,,,0.10089630087297359,,
COL9A3,0.04457728259036889,0.0219270565640881,-0.07650556521286593,-0.03351994477108252,0.0161271183941565,-0.060047037969131425,0.04329133360509442,0.07365695976986535,-0.033919560328640186,-0.03738224153239337,-0.013350522989152309,-0.026762995791732407,0.06515826059985787,0.08383568550888847,0.15231542108985646,0.009418550268014152,-0.030974014642623587,0.04398044846263259,0.06288828401611875,0.06030702368030893,-0.01987058557094997
DLK1,,,,,-0.008445831109259604,0.07417955268965327,0.041660820233979254,,,,,0.0384340316326782,-0.015287212317911254,,,,,,,0.002582843620384669,
HGF,0.04878404678728747,0.1447557786509513,0.02086405013558962,-0.042320264122709214,0.013982904954250482,0.1384967373053033,-0.01071002931415411,-0.021955241904981052,-0.028722859211365023,-0.0878957966811211,-0.01766289276842695,0.06053205210760577,0.17515079861086455,0.08641548079200737,0.0548326371661795,0.043113597602265276,-0.03656083880926621,0.1130274288201059,0.010483761744999875,0.06469016579971286,-0.04363455773079977
P4HB,0.03803851538171563,-0.01574909577866948,0.06591666311370943,0.012937490517425307,0.057250149150687796,0.004975715717411272,-0.026640647202984057,0.1017618213996034,0.02311553005252882,-0.04003512236694713,0.09602805522780172,0.02049374832222932,0.07063439530096242,0.006266764937115068,-0.13016191797013626,0.06251235208806089,-0.03963406910190866,0.00789197713381357,-0.00813346638135695,0.02365241389923709,0.058860193488978085
ADCYAP1,0.01901125721247356,,-0.006633382881128715,-0.024477672449708745,-0.0005061989739574264,0.03371080209702243,-0.04347859421249506,-0.001753102093599275,-0.020800929363638587,-0.010031904339671145,-0.01708790140531305,-0.04129296542320527,,0.0964743147896,0.13598604744149398,0.05378395387441157,-0.016886211448582763,,-0.001267325655687561,-0.0692715198766604,-0.05091471486385581
GREM1,-0.04684370590455145,0.046523587729121275,-0.012719270361621137,0.02217644626837046,-0.022627515743007642,0.0025312047453207205,0.004159016439716093,0.03615815920706714,-0.012341881601803122,-0.05965517091547199,0.015140027071953012,-0.058480914056766094,-0.06859694190296521,-0.026156616116065595,-0.022338365298368863,-0.044333188421894223,0.06137067780676813,0.034338196190625385,0.032984084015937574,0.01534745194454583,0.11089496884092186
EGF,-0.009252674509284456,0.012250840251525065,0.004713719115957713,0.07428737102070758,0.03642597881004452,0.03283416762363012,0.009807586984063737,0.03948690825360202,-0.01891764896586936,-0.026747677796504374,-0.02110707409885112,0.03096242595891872,0.14058040005196057,0.06505568743259905,0.021790960676484658,0.0572414068384588,0.06769543124654492,,0.013407315147594967,-0.013351904283441933,-0.035766322367806594
VEGFB,-0.008256278338774396,-0.047476094494968715,0.06678231961190258,-0.06055609666968882,0.04508540408805979,-0.03976341457898372,-0.026310468533380243,0.05230024717425584,0.02525005945385439,-0.05859380308836701,0.014649755930764811,0.04487001814455577,-0.00964904007645848,0.0010496422208082033,-0.04315028802051698,0.03469707799898686,0.08831408753045701,-0.021575113722890563,0.004670411477596812,0.012023066287687616,0.07341808746075183
FARP2,0.059973881640785834,0.0018374381959485335,-0.02924738641993298,0.00229470178680148,0.02057548460745919,0.00697873384938499,0.003895515122198417,0.00827391858576332,0.016329069632240876,0.012586470743524612,0.07066834871612697,-0.01713794324521513,-0.046168063127838686,0.02055484685164854,0.05666125837521661,-0.01241748558357579,0.011610658902006693,-0.02690369438646501,0.03494522533730317,0.09469835716995766,0.04220397119068211
BMP3,,,,,,,0.027858503351608704,,-0.03006799628070861,-0.009982532342021823,,,,,,,,,,,
IHH,,,,,,,,,-0.016103293161592494,,,,,0.027724983786705817,0.02717505828752054,,-0.013864955137060707,,,,
LAMA2,-0.0012834057985794452,0.02996437120769885,0.02211203744336654,0.040469176699589764,0.03287489624273765,-0.002615930190211469,0.05689321763966484,0.1097836164242794,0.007190585890693977,0.013009486256640205,-0.010233346932547467,0.019209341357133355,0.04126742185830328,0.019242632465171116,0.10315305206243128,0.07636009861050545,-0.036710230998150906,-0.013053582733201443,0.06069302804149005,0.056541848267683985,0.11861135856274789
SERPINC1,,,,,,,,,,,,,,,0.028743451141302938,,-0.01369234106210322,,,,
NRG1,,-0.04263770778668122,0.003992994091728875,0.04623974575753477,-0.026818637464089905,-0.052285826591427324,0.037929642843081826,-0.026434433930868254,-0.022651227710174547,0.031211069407992564,0.005060940559595674,-0.02622379524340908,0.07076663723839484,0.08819392362890399,0.046841436273366066,,0.015301120839785343,,0.04113873298871243,0.03302437295876729,
SPINK1,,0.024877205692461483,0.045488620946192306,,0.0595176859995776,-0.03788321005621183,,,,,0.18702028618845745,,,0.01475363512171484,-0.08077668937225542,,-0.01683064253125715,,0.07618429504699001,-0.024284710574569227,
EFEMP2,0.0020471138335563053,-0.022226320322003945,0.10274592304497572,-0.02634506641283635,-0.09165928856135401,0.02555808316456258,0.012578919693552404,0.12844236990401697,-0.017850696638310022,0.023008254736659364,0.002692017399927191,0.027591406484349695,0.05875779101514239,0.06419173411787037,-0.03997712610882699,-0.004377404898867671,0.019088289890226214,-0.0759279284689727,0.046979031459747696,-0.04363789376911371,-0.0538856669280613
SELPLG,0.01260244969056451,0.09159415791045752,0.06659333023288914,0.0077337179976738534,-0.039668236963472825,0.027429084747897018,-0.006622185073687163,0.020493720257942542,0.02582024755474632,-0.024407750424329414,-0.0592140141669079,0.006063093322147771,0.009927144186116907,-0.00563679252869593,0.11257828978214107,-0.02168840545048173,0.005916915109912981,-0.05042837972022717,0.09867585458609729,0.04157103431247369,0.004874769118085443
GDF6,,-0.028893374925870047,0.09811412400599268,,-0.007850349514902372,,-0.0469675421627672,-0.01157904188058887,,,,,,0.03538490666454706,0.005300924282165785,,-0.033351577254633405,,,,
HLA-E,-0.01130437978108379,0.07513116783137992,0.0583473625731251,0.01923358835059639,0.0422753391466145,0.07113170352732624,-0.032770022530484305,0.1261712631879623,0.02255634913062513,-0.10967580774550612,-0.018296482771672676,0.0665701029102211,0.06905943586359677,-0.056272974272680465,0.05131558198469137,0.12943039444101415,0.0017116214225909449,-0.06374705845039605,0.028509789013982482,0.020272237098291956,-0.06927153252821334
PTN,-0.01573242492380599,0.0294025589857339,-0.10581386209181563,0.004050718550804758,-0.04846830451162877,-0.08329931898607722,-0.053886071156168995,0.12791115036546774,0.014902409248886712,-0.05263222763813385,-0.0793955411631434,0.04670390099359983,0.09883795114883309,0.15384398794488938,0.12683678776072527,0.0833914580870802,-0.09471679930804483,-0.0301797818300723,-0.02958417323049839,0.04491680298438723,0.0268341036280886
CD274,-0.05015548112181051,-0.04342938318423152,0.012576195879680433,-0.03371237986120936,0.02844695845636353,0.08131597023716516,0.04676604782072884,0.09925587881264301,-0.01463976740231982,-0.05656106855244516,-0.019084983399665793,0.025206061920280815,0.03418605900238418,0.01442500302393932,0.0197947395653117,0.02633636264217403,0.014328671843121511,-0.049188443000812467,0.0590551356558077,-0.008150572802402901,
FGF10,,,,,,,,,0.0691505091698451,,,,-0.05308324206661168,,,,,,,,
CD14,-0.049555112949587914,0.016468418983289063,0.009142800958825517,0.005927416307159751,0.009128095151397697,0.11789573909559158,-0.0844933718933294,0.028475165221345116,0.0338188309313059,-0.12878646708861102,-0.02853455441195951,0.013777601998059191,0.12005861119610073,0.08237050786427454,0.08715573859769161,0.09613254640355232,0.0212098662033636,-0.014367788521554294,0.03981992218546575,0.07797700667009605,0.039752167985943304
SFTPD,,0.09807072013244293,-0.0003675841511570098,0.02295202213794406,,0.022686326485329898,-0.04416478231809489,,-0.03338862379981151,,-0.019607514865900472,0.0579805619469812,0.06020533732430507,0.03688720765628078,-0.021430562882856264,0.04516776189509154,-0.037034714449149644,-0.034193146515042315,0.019607373163426894,0.020456096373928475,-0.03474620837441605
SLIT1,0.019862302931207117,0.1909733951563817,-0.03880514864769551,0.04599827075934541,-0.04647610155658108,-0.0879490493808892,0.06694159973190952,0.026180897408579016,-0.0441455388425231,0.11234346819999277,-0.013299026084971709,-0.011526777434185002,-0.025587476088225238,0.03710258106263631,0.02279808687887096,0.03325963199232056,0.023908410494398135,0.09911480086094623,-0.012616447789926231,0.00854304385386449,0.04648560973179271
LPA,,,,,,,-0.01757115512238809,,,,,,,,,,,,,,
CNTF,0.04459499413946134,,,,-0.020635595427554033,0.07268031090695984,,0.03825002442804621,0.07989345810324718,-0.025491363897353212,-0.01346487650966962,,,,,-0.02568860588758652,0.09042233102819702,,,,-0.03474635747585685
BST1,-0.06404608995066605,-0.010405064552069113,0.023343218632765877,-0.011566748270497463,-0.015163774737011613,0.07438951111623829,-0.007871345793402113,0.03621127742729159,0.07601842252350825,0.02481153388830193,-0.028031560572044003,-0.01465573173317199,-0.08294587698741157,0.07858263251423687,0.1149646402009263,-0.040635670076614304,0.0030506127258967375,0.08318825852927055,0.08098138401965736,0.027974000909099257,0.1012502816021362
AGTRAP,0.051798524346043234,0.07153528807276077,0.0077834018933940026,-0.016056714028074702,0.047539468461475165,0.013865951967115363,-0.023645221414931236,0.08646572653064802,0.008685333452252938,0.014083026901466834,-0.06818987171754246,-0.08226673768316661,0.0802409849968106,0.03633658059526723,-0.009525462531624293,0.02201708724628921,0.04075039445628889,-0.057911285208616194,0.010664572196583585,0.017572825026255866,-0.02687256095245157
LAMC1,-0.05683388421359258,0.019474638018012722,0.06592857161392791,0.028972508136707306,0.044344869364056905,0.021772093147543994,-0.023406189518776745,0.16122352656733338,0.03924729351307237,0.054141716728112375,0.04094098938676793,0.043348966488440076,0.09623839948928795,0.11474379494352127,-0.009974252712824948,0.015524780044217465,-0.03723042872111664,-0.04751065946667441,0.03567376431163116,0.02380873795073807,0.018571171926312566
COL6A3,0.00029023957561063855,0.09627442939342527,0.03516518167019238,-0.025300471834454767,-0.0008765961942838182,0.03848316583723042,-0.026466046706348778,0.04360620236853591,0.000997681058340055,0.03182352262035062,0.007012557458236485,0.026840058173125608,0.1003734736935282,0.040937143783739124,0.006082824261690293,-0.011631903652861516,-0.0679166558637469,0.007755975495930631,0.01971797208750956,0.04661502948281236,0.08892465223338637
FN1,-0.0471946984554657,-0.08409029504432576,0.058496194083340974,-0.018762758351132156,-0.0092505103842389,0.01884629448785131,0.0570664592373152,0.1787819767307297,-0.019276474364153015,-0.051578483354006895,-0.006269817774204514,0.03165551158347166,0.14647295311068792,-0.035573807197984385,-0.13683026473870147,0.06574302315583426,-0.0897784919826063,-0.09184213534898991,-0.004529200417288472,-0.001972889105920048,0.10287858202268059
MIF,0.007546083671044018,-0.04699358701123809,0.0044560251311728805,0.03197100420306233,0.03190170951495462,-0.01106006085387852,-0.0344286266405502,-0.0017765431113607741,-0.025093545669022086,-0.046747994036578554,0.05866801433172568,0.06447708345386911,-0.03572238673485885,0.1199040262876877,-0.0865769434958469,0.02820884482441207,-0.08399745340560986,-0.03930562275035871,0.011464724256133388,-0.020517420219385355,0.07353349817859875
JAG1,-0.03662413906228753,-0.10709709249880886,0.04240936194403412,-0.0038440234020239196,0.06037950883826221,-0.0111411458694154,-0.00409472568452742,0.12573412809048842,-0.06607141964890885,0.0033428211953699144,0.007933723522270843,-0.017980664969535938,0.028976737197970698,0.06539668408982235,-0.0037549708812487704,0.0081246111067418,-0.11049146566871194,0.0858108586103087,-0.02813330731689351,-0.03297676440504119,0.030577815406583674
