,MGH258,UKF266,UKF296,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
FN1,0.07892283542207831,-0.0336636366081276,-0.03669783613972334,0.022587903680793515,-0.02367854176193593,-0.019808568213952323,-0.08039557801049088,-0.04692592256003447
MIF,0.04594271585783477,-0.040675863784790975,0.10199900262125222,-0.012018910653818203,-0.07308323402445237,-0.058026486011236174,0.08973427142476585,0.04233665250155737
JAG1,0.021288924002022917,-0.023939489460571572,-0.013492426577480994,0.05476723995470538,-0.03025186291276087,-0.012824535484322545,-0.06221344866523773,0.009928952413901937
NID2,0.05738677175884891,0.01753556254541658,0.031190598856779668,-0.0056107062729488875,0.03323907138657003,0.09514657212438085,-0.07901128101999838,-0.014658156967078218
EFNB1,-0.01625834726182022,0.055324913570740514,0.0031855477638877564,-0.00674503693578677,-0.04134916675209058,-0.02093167415034036,0.022262390860123778,0.010176195908004705
COL4A2,0.088186352429988,-0.0312131570996456,0.04350167476521569,0.0021718925517201955,0.13149586148391992,0.031240881542261154,-0.1259340138860916,-0.04617356106156405
SPP1,-0.03032569280638819,-0.043942189447280115,0.003474985153780571,-0.10513680933396138,-0.11115587755456956,-0.004228588327168299,0.03185534087131718,-0.04816269994194255
PODXL2,0.1041144420307699,-0.0013903478388307391,0.008617334929259134,0.12399682173163776,0.003061648836294355,-0.0034028476068872497,-0.10875897382394906,0.05813690410699267
IFNE,,,0.034974386627214415,,,,,
FGF9,0.03425121177981903,-0.005092272205641752,-0.009976620318724778,,-0.04235818341198726,-0.016860834087782228,,0.0343533321306751
ITIH2,0.09377178389984214,-0.018837214775036974,-0.02388285273206326,-0.03971216455338401,0.050738516323169475,-0.03468899555228311,-0.034620351638184325,0.006960496662410846
ADAM10,-0.023560912952919254,0.028827463017672045,-0.00637158316843657,0.03852263564350253,-0.03585251815609097,0.01657402082628665,-0.029685282383371328,-0.05804101869062741
CFH,0.0073777702838640795,-0.016770168523533004,0.03520706320588368,-0.003842394541000116,0.010324279772846721,0.06514791592460042,0.0016895808823099592,-0.018525693373805278
COL4A5,-0.019962936747752732,0.0009934645918660537,0.04940812840941104,0.006287716307697642,-0.014316742350335409,0.08704982640687714,0.023705302168896273,-0.03418175707765901
LTBP3,0.03269823793675234,0.006960753154937516,-0.024681332624804243,0.030416158199134482,-0.06685711102848324,-0.010674749327503381,0.009174949592534514,-0.06423856179426075
GNB3,-0.02783487455363509,0.003886619324777686,0.05434350336085042,0.07046054412755404,0.022402487642749172,-0.020108803036126582,0.016482689277123007,-0.021372631888061253
COL6A2,0.06237454384609792,-0.01665195195439459,-0.03133130857221271,0.029272059670882672,0.04721974846695216,-0.052768277906746854,-0.07741037449726315,-0.06889263708390389
GDF9,0.0054560384881712385,-0.0240230074769274,-0.0165495424080232,-0.03127743431524218,0.048883326852455534,-0.037070367173898916,-0.03331756153380888,0.04388060547182352
NCAM1,0.020563649036315173,0.057704954908131406,-0.005646802661887502,0.011050742004168373,-0.046344688578382774,-0.017167172386953766,0.045734164412805804,0.04000914415426011
APOC2,-0.01809926675193968,0.01734150628540672,0.0112363848244222,-0.033491979598574986,-0.025213397139112925,0.04972893724238923,0.036528730783469,-0.007207579502305859
BST2,0.05137521774773153,-0.009499479622279776,-0.016413361558587806,0.05963593351168121,-0.0006153504681209246,0.04930679158627295,0.007973201257342105,0.027953152266277252
COL5A1,0.05566884308959138,-0.015238823307223662,0.1280030564258655,0.07087034893123835,0.00991047625864123,-0.030217752376823767,-0.05862558324531915,-0.046555978638918846
CALM3,0.01271564418425199,0.064453122227448,0.0027131176686845055,0.020022552143030867,0.05550672171467149,0.03302593111142849,0.002550610944320641,0.02355204129060192
THBS2,-0.02088577854463113,-0.038206896531632804,0.04529444817079552,-0.05241890309178508,-0.02213732986737162,-0.010514599600637189,-0.04359263191564131,-0.019001195411800956
SERPINE2,0.07777519299364291,-0.03989919545268339,0.01648883201274197,0.008271031171951165,-0.04998432809944966,0.054012955317064716,-0.032200519683512986,0.0009049130027942208
EFNB2,-0.02135479672992876,0.02646783193167311,0.052850940454235655,0.10462641976449728,-0.008723563514815503,0.021147306817521652,-0.014871400196648055,-0.014685992435549909
PROK1,,-0.017110369415718658,,,-0.017168260341347278,0.03110351948579277,-0.022694547415685846,0.01123095959410304
LACRT,,,-0.015277542303225339,,,,,
MMP9,0.0582361234550146,-0.022919429872737578,,-0.051379710106399884,-0.04904300209430622,-0.002301110039495411,-0.07451381827337812,-0.04543021294060993
NPPA,-0.043046819634145576,-0.04536815726600712,-0.007540242770497658,0.05670036038945553,-0.000658168481725882,0.009270643149842958,0.026951268851967657,-0.028741063005714405
APOB,,,-0.011272852432444753,0.16992114712376294,,,-0.024903420935371408,
C4B,,,,,,,0.0595914502419434,0.0037004827472383035
NTNG2,-0.04178061148295235,0.03543798950333305,0.05467393379888217,0.10346199367559453,0.03766793084085918,0.020239443789990354,0.09902550556235418,0.008876634096434187
LAMA1,-0.024867705397390118,0.0071234385804245974,-0.010765270797342762,0.06742325265688756,-0.01463900318720527,0.03443903463458707,0.06690688179539556,-0.02528848047310387
UCN,-0.0029775015673804916,0.02907221734894987,-0.01596724615939426,-0.005727695982337257,-0.03339513082638626,-0.010514470322098995,-0.0021629778837534584,-0.02058960390380219
ARTN,,-0.019420677442006533,,0.09401173101837171,-0.03231266732004843,-0.02678395458079777,-0.031403057153338444,-0.02785363989462386
PDGFD,-0.008501078559338182,0.04855948357471366,-0.01679358808556387,0.0651702829329914,0.043833146501324215,0.011151670262141658,-0.006295794452176934,0.030657995584543875
EDN1,-0.031786270701093494,-0.023922886514987748,0.025433740909790965,-0.033604205209830096,-0.031797067754373715,-0.03553579529045556,-0.011104305454797703,-0.018896850705904716
ARPC5,-0.020078715860085767,-0.005478318319936215,0.0083293666274291,-0.007657801861539405,0.007101415270161311,0.04354681727162733,-0.041829209554813986,0.00748510500019308
GSTO1,0.023338217311917212,-0.02870800428505552,0.017575314987205787,-0.08433253953505086,-0.03093176880802507,0.040924120039275175,0.054809372777761975,-0.0363481074635311
PROK2,,,0.0917548789550905,,0.014463534046453827,-0.01733713960469054,,
SYK,-0.044284764097397726,0.12483444212277439,-0.026135395421484634,0.06816660396375927,0.07766979407858336,-0.0020205536429662592,-0.005241311071495317,0.008941145615785566
ST6GAL1,-0.02354765994019982,0.03537954907546095,0.006554051555141628,-0.010169575576819074,0.04480895882706236,0.07828742955858031,0.01628603535925411,0.08858947941338777
WNT3,-0.02676384264062142,0.026636200427856874,0.024610182647543825,-0.012155314519469143,0.06854006127291516,-0.029438713261283653,0.05009961419399756,0.01861474819820045
HSP90B1,-0.02056989784064036,-0.06581124673396871,0.009105860177871473,-0.004807722774368061,-0.027303669630073534,-0.02035371043748961,-0.033547525560201366,-0.08697933492229389
ZP3,0.015061459807778557,0.021363773643819885,-0.011272853435684472,-0.006485811421041691,0.0658007159996638,0.09848405065077137,0.04691438299266261,0.004173289078253621
ANGPT4,,,,,,,-0.014919250431099056,
NRG2,0.08580041919257406,-0.028749135259526288,-0.008106480194546758,0.02012235938596871,0.019360472732205095,-0.020459995607702737,0.06936449513493392,0.025039304747139633
MELTF,0.03946007741236985,0.007438400582508508,0.01794015064389963,-0.02065991625551572,-0.03388681532652662,0.004831092062874462,0.014998182227835633,-0.05122196524141633
NLGN1,0.07847229110337209,0.03369434376619648,-0.0013283681480116892,0.029902873245427206,0.026032344488331274,0.04007682902666686,0.0493919106299999,0.04736331219955314
SLIT3,-0.022692110835051668,-0.006590740029653368,0.022576697536613018,-0.028152186283504035,0.0033736908719034795,0.009862684407245487,0.06542234556272945,0.09051745537576988
CCL8,,0.015502646967111134,-0.010172363368358212,-0.023823844220153743,-0.001829857926556517,-0.0141422188345903,,-0.031106531476955995
S100A4,-0.06545425128573593,-0.0207579506618197,-0.07103513644703247,0.010579128340799639,0.061302414906233955,0.021734844261824343,-0.018773764057230087,-0.02970863995713959
TNFSF13B,0.0311400961307984,-0.040893062830508274,-0.02494969726082718,0.031225637631257536,-0.00020025564875404518,0.02411287932381253,0.04535837826829434,0.02888511152305218
HSPG2,0.017889801672252396,-0.050655682127164724,-0.0019916210713863,-0.005187497539018818,0.09625620564670351,0.061493494953816834,-0.10595734862847458,-0.02760258133344073
FAM3C,0.06963051180635557,0.03968609086306558,-0.05297562223712635,0.020672751167788876,-0.011470508269885379,0.059846919474213896,-0.07019139854223623,-0.024127364731755627
FLT3LG,-0.012276677789931694,0.06784137697274484,-0.00022940249757194328,0.10745167586388053,0.02273209674923623,0.02581224037291641,0.005347455527161206,0.023490478720967874
A2M,-0.0653225869280374,-0.054014214449141944,0.01647331015175536,-0.0470446917553597,-0.0006238272550143701,0.11414333003159631,-0.0680160768459418,-0.04386244694977041
VCL,0.07223927535548784,0.006203781527350375,0.05342216226981841,-0.0016858123416419648,-0.027311971152012064,0.02229571334578091,-0.01925285216310507,-0.030036538818950125
FGF2,-0.07044870131425592,-0.04793658700980344,-0.006417325035556483,0.022138721884576624,-0.03505927610599778,0.008365364281782183,0.09885068788807712,-0.011904246955167029
AGRP,-0.014908867751356952,-0.012377623056620492,,-0.04015141687240587,-0.01768831863859001,-0.013201407816477587,,-0.014826660991910582
CNTN3,,0.07595280267502465,-0.01252125794470395,,0.018810146167365573,0.06733892758009916,-0.03558527718624722,0.04700202937099224
RNASE2,-0.007601706000689473,-0.03384791432421629,0.02522479692351559,0.01628367657246567,-0.00522639919518323,0.05778093864268899,0.034887156430591586,-0.04309082449654263
ADM2,,,,,,,,-0.018926675061790896
GAL,,0.023922872303308886,0.07430659174702918,-0.03949120587026469,-0.041247411420529664,-0.038747003407619295,,-0.019079761535685226
CXCL6,,,-0.013214850785717656,,-0.0037669858450846577,-0.03831823865314547,,-0.03307037449695709
PDGFC,0.010852636127213138,-0.026106614898057146,0.015589093125242892,0.09677336838529864,-0.0001314165801227297,0.004099743105772375,-0.04767256422137783,0.050290381221782816
COL8A2,-0.0019488851443853212,0.04501556546335523,-0.008498747188324836,-0.007490511469163323,0.01210215367113589,0.03155920213546296,-0.03187422051134746,0.07950398712265752
SPON2,0.08392768717581936,-0.06144204644929276,-0.025397704583317984,0.06099291942368315,0.08791921311332257,0.0429260277502835,-0.038731986540581714,0.037632783298428056
LCN2,,,,,-0.03739100614916018,0.03264214502675588,,
SEMA3D,-0.020570778003022688,-0.03082515943505197,0.009497218139838053,-0.030467297316805156,,,0.09145673595912253,
BMP6,,-0.016185195629329758,0.06631719224156794,,0.011060480044459855,-0.020856374655320413,-0.029897381515956275,-0.0001386191678116998
TIMP2,-0.04013213213836746,0.0670832329315337,-0.05684648451523187,0.010421115702175927,-0.07285249230879509,-0.01199017570937571,-0.02473565787932033,-0.026247717305456567
EFNA1,0.001913342978219063,-0.05876548400729367,0.023720637101711028,0.05533833831607987,0.020116344290839874,0.04084846224384644,0.028650143315549294,-0.028472688175743006
S100A12,,,,,-0.01892955228590579,,-0.024291298166104567,
TFPI,0.055006803270947494,-0.031471586998746894,-0.0022434944260456635,-4.126615195880647e-05,0.09984043749188833,0.006399302804252846,-0.08356419196826882,-0.024544292896029083
GPC3,-0.021077004588272608,0.022935092455923345,-0.02975326182786835,-0.022786310234137117,0.07910560448814621,0.06315324450290376,-0.0419760163387423,-0.06328147699855188
NMU,-0.011079617871751846,-0.008894364809280214,-0.013414378940880859,0.006018903132431225,0.05970625420537615,0.07039924395227591,,-0.02893484057331868
SCGB3A2,,,,,-0.021424182062890058,-0.023913764763829698,,0.06669400185266006
LAMB3,-0.0014558912567241213,0.012043362795452971,-0.029980436695744715,-0.012122237394084476,0.12682652501395317,0.08297898068209242,-0.0303233393096494,-0.007392002764541848
LGALS9,-0.05199366384400805,-0.03772847919953164,0.011483860634510132,0.04046956019066789,0.05106521589245346,0.06251908939024974,0.006297143157573719,-0.01872158819882556
VIM,0.010852713424087826,-0.06775445978434899,-0.03974609637899056,0.05491402601279421,-0.0879048136328196,-0.052774254038236865,-0.012244497129106463,-0.09177580209639125
PLAU,0.014594442700362519,-0.04920119671201015,-0.02619207586748272,0.031767190657975175,-0.07137538231401651,0.05629243540293476,-0.013660611267746092,-0.03151840154567217
TGFB3,-0.053714049511979715,-0.011945002539219405,-0.016602748583856037,-0.023119263835000344,0.06258764313924106,0.02316538934175469,0.01396590403347859,0.003625305489357432
APLN,0.026376351711948614,-0.007941038448914521,-0.031547023842075854,0.046329747090030696,-0.00220325217766737,-0.03477571453089418,-0.052933740865700615,-0.004815294015885102
SHANK2,0.09009936157562212,0.08392438632354192,0.0022200364098287234,,-0.01365821682626676,0.053667616395656925,-0.023664595249772234,0.07039924726715893
LTF,,-0.02021260157624906,0.010083390756900755,-0.0986052521559608,-0.05525552024995425,0.030150115519917187,0.10053809672236982,0.024110232651119418
PYY,,,,,-0.025014843421181168,0.025403878786105536,,
PENK,-0.015360982983718942,0.04096414489955382,0.037523771668523755,,,,-0.008485959159017363,-0.019975892897518967
CTF1,0.03496586986210987,0.04413069402879394,-0.04304937043822342,-0.014887153048524624,0.015580845261945076,-0.006804994466205641,0.1086337622171472,-0.04449379364972666
COL3A1,0.03001334320789457,-0.01827646682344621,-0.029640387381054664,-0.013281803450624373,0.09806254816021379,0.001711158688126644,-0.10515893933726747,-0.00766494389870605
S100A10,-0.05784722045394691,-0.05256279190880184,-0.05211388694054366,0.028700262050766753,-0.11365258073876941,-0.034400230262076156,0.10399527741069964,-0.07740607648597689
FGF13,-0.02284811231998094,0.014590599532535492,0.000106518374843782,,0.022185554420596717,0.02811962078411139,-0.02202579496544372,0.03022837909901362
SEMA4A,0.05165740354102665,0.07975433691594118,-0.03861228589397173,0.02480101163635774,-0.03380469945658931,-0.016436979850841176,-0.012817471173801245,-0.02753734212825066
EFNA4,-0.030745370058492646,0.01099173407345719,0.01869766181550644,0.022852395054711115,0.0039951167912590626,0.09601626501331827,0.01904612528677863,0.044173487919429336
HSPA8,0.021829412766050157,0.03639297930338847,0.02476102981961961,-0.029422799045859354,0.015206804832686997,0.00817365441107607,-0.047069905628715936,0.08621546384714088
NPB,-0.018517808594884506,-0.01942068712776677,-0.015452564308503173,0.09621725818024408,-0.05708104237756865,0.06811282257482341,-0.011682872575328688,0.07543973991028223
ULBP1,,0.07010068289545994,,,0.051833339835446086,0.00924625195699554,,0.003847376181648493
SEMA3E,0.03800161843826596,-0.0009307486150236919,0.004514775261860378,-0.023122420781446055,-0.01255095364039313,0.019936666688059254,-0.06004150552367144,0.03033997406388759
FGF3,,,,,0.06382833283021559,0.12113042117550493,,-0.002834955320760663
ADAM9,0.0057276036562601265,0.002775408151682018,-0.0073240671704005314,0.004866863387455113,-0.048209670458695064,0.004149356451348734,-0.05631735295734616,-0.09378665317293078
ASIP,0.049313550101561715,,-0.010043006736890963,0.013816127688000295,-0.016953181456979355,0.08059620373333179,0.022180943208224186,0.07694944664052335
IBSP,,0.004717780673718238,,-0.04333894648849337,-0.03329548280127223,0.03836641387265973,-0.028589327432506716,-0.025814368950891148
MMP12,,,,,,,,-0.014035573300032798
FAT4,0.02928983664870245,-0.02824531079101265,0.0486488786976542,-0.02051096451857845,0.03346651910899718,0.07162049446428784,0.04740370343872056,0.04700322640328188
MDK,0.020010130333459508,-0.05691723066183565,0.016164358981451802,-0.060328971921847434,-0.00010599961223473521,0.10943029504786586,-0.06253402050270815,0.07416764052753813
BMP5,,,,,0.06749979121094589,0.048611528235581965,,0.004957205342833256
CAMP,,,,,-0.03712331298168205,-0.03769380693214281,,0.015526034685426123
HSPA1A,0.04020280770885384,-0.013510731361834248,0.021362006919149454,0.0025138343718297826,-0.038311226419007915,-0.016188854006191293,-0.013944385494221294,-0.0695008763950044
SEMA3F,0.06074237656411825,0.036161144047357256,-0.015189348073129353,0.03270190410468013,0.1092876729461515,0.10681011449400933,-0.00559600044254354,0.04245566918758032
ARF6,0.033938392582423677,0.009278803994641099,-0.016932339703630773,-0.027600628034464423,-0.05454238516558644,0.01462653814560282,0.05417720623687674,0.001596417820835789
IL6,-0.020227046666018964,-0.018599307503654017,,,0.023363106218300872,-0.014450085852500814,,-0.03640258207447889
CALM1,-0.02089788402918455,0.04504197385979802,0.045912491021636345,0.003161722015734783,0.05531053735932578,-0.00596602659393219,0.01944101787374174,0.08277310854179123
VIP,,-0.0014745455603280763,-0.007572846102999504,,,,,
NMB,0.05018477464207508,-0.0031959451250203504,0.03544814393551762,0.04829323882252257,0.05385012448485653,-0.024535395731276503,-0.007483575592415641,0.08752708848656271
CCL26,-0.02300320452425252,0.04505746642518628,,-0.022722766177560666,-0.011026608798053172,0.04093817182071272,0.04941412711302406,0.0687771252384126
FBLN1,0.04107169015219009,-0.0076243232090868725,0.0025374950078643154,-0.05126345544064801,0.0521270132443484,0.0531665779612791,-0.06387231370242978,-0.020316808763517376
SAA1,-0.016853918662022214,,-0.011617665002456718,-0.021906070218978183,-0.0892709527091403,0.007265264707206172,0.0016088725308087551,-0.06976998646225366
MICB,-0.001573360267119307,0.052438241139104606,-0.01849630537473605,-0.040803614009898306,-0.006607096043510402,-0.01629888504598902,0.004880400990005521,0.04862571070257516
MMP13,,-0.011844243378420211,,-0.023136842897377847,,,,
F13A1,-0.02315737927382024,-0.045202676104059085,0.008572489360181764,-0.03484821463337371,-0.08701551324865082,-0.0017936453865231203,0.00760886501583003,-0.06646900311207675
CXCL11,-0.00248343234466592,-0.018599308808001924,-0.014831829851821918,,,,,
COL5A2,0.07570447640700848,0.009350487181883452,-0.004621686149511863,0.016815111576200678,0.053164430111558525,-0.0022062833720126428,-0.036114879851461966,0.05031081864808854
EFNA5,-0.017491815735927223,0.009117173511702851,-0.0011129447467830966,-0.02278633019398736,-0.05262300156952372,-0.006898949484629719,0.10400621211517128,0.012026191095028818
AREG,,,,,0.0346558214471421,0.033888509906576526,-0.030406559607424964,-0.017979204204054713
EDIL3,-0.01920882460575754,0.004481544666210097,-0.033650480353594255,-0.05876804967354478,0.007889596400845605,0.05937393425091293,0.03763013206788981,0.060290491463620186
CD86,-0.008713533140900094,0.002681476866625654,0.012707505064964042,0.00854401322051196,-0.09216999288965938,0.03680383499737974,-0.10566452500806717,0.011553305838351388
AHSG,,,,,,-0.015949762787039162,,
WNT9B,,,-0.015011555534087553,,,,,
HRAS,-0.06932075646076608,0.03698625023523,-0.0070561398954581064,-0.003697837607027639,-0.02826523122719271,0.0033307067281864405,0.09717550284000968,0.037184784563110355
C1QTNF5,-0.024943432761964406,,,-0.002983195185754756,0.07240975281867519,-0.020152087701878204,-0.07781716670186488,-0.016475585032035008
RLN1,-0.015360984259569657,,-0.016302256767383314,,0.026683610852588163,-0.017831716581853025,0.003035392410739805,
COL4A1,0.09337059524426135,-0.054707794040199306,-0.023619463030652967,-0.0066712755432638176,0.12518264164491094,0.08660328420874487,-0.09661494770772541,-0.03564567810296134
CCL3,0.0016131395215437118,-0.02947923743824935,0.023773029406241264,-0.04377579530998359,-0.06641097069752291,-0.041437047615394816,-0.052217219390107844,-0.017752998190703265
BGN,0.06652691876551667,-0.0328812781131294,-0.04412006116212084,-0.020341307733041724,0.11178894301945892,0.009471886481703358,-0.01139452254338022,-0.033355967203578
RETN,,,-0.025109436179769604,,-0.03170858070114595,-0.03005325807530478,,-0.017658496405803924
S100A9,-0.025916304536668464,0.005950227742698129,-0.02181254909944456,-0.037591952016444496,-0.05202818743408565,-0.012706570995542508,-0.050144284770369224,-0.06934683104551209
HCRT,0.048501718095180626,-0.024214554103400943,-0.018347217451047886,0.11582256393131214,0.1296296586050604,-0.013235524967382832,-0.019118233282090096,-0.02175757511784302
FADD,0.04115360249800416,-0.07105159025726702,0.012348642079627572,0.025098017198897614,0.037044018563130325,0.06483053808775327,-0.04661106123125545,0.0008390959160484919
ACTR2,0.03461795123442979,-0.035342791795428236,-0.05337596933722665,-0.03561088897330833,0.006163908536880334,-0.005484714055982907,-0.0024583982826676233,-0.024108315667670407
BMP2,0.004953091055772468,0.03112834616356311,-0.007088115719169586,0.002197614115045027,-0.020802324813167954,0.07778701715377041,0.050932337889398924,0.013154089523433873
PDYN,,0.095759592909089,-0.02602337304807657,,-0.03603727352884813,-0.018472297871948862,,0.008018886260989249
CD55,0.016230268448598654,0.03365026047797904,0.016119333303864516,0.04332334886964623,0.06485907040621934,0.08584156380608486,0.04478967632976158,0.013660996993504697
OSTN,,,0.01662569931074047,,,,-0.02202579205726707,
PDX1,,-0.017238845020150537,,,0.02976468543959905,-0.027011689343649642,,0.023917802503863602
CD6,0.04980113925546444,-0.013861163559057995,0.06643255377779224,-0.005491984885163968,-0.02247357049341498,,-0.028321273612791204,-0.019681282495173938
IL16,-0.008351988499547835,-0.009456619496195315,-0.00032208423970503185,-0.03048914353307767,-0.08300858524021976,0.06094092338380879,0.05212166151068399,0.016108781662771517
LAMA5,-0.007073797764037227,-0.048131427823537326,0.002534326353309879,0.06953962783013665,-0.10579795450327639,0.018560643928287195,-0.024634475745908224,-0.045661679322208756
RGMB,0.04593707820543139,0.0020550140772239082,0.003910506206203764,0.058172816799200666,-0.06888302542767806,0.026733455202573454,-0.09062989557351513,0.006721430260628806
INSL5,-0.014908867751356952,,-0.017740051116363374,-0.02578534038767431,,,,
IL12A,0.03704041252443416,0.13833605301417384,-0.013314962153228426,,0.0014767378961959635,0.06353762205406535,-0.02509912760914165,-0.016122837412547556
S100A8,-0.013449264081153219,0.04861203027851662,-0.017893518331338096,0.015364748634619394,-0.05923454428652057,0.0440054149146566,-0.010274919216964816,-0.046649409527488535
TAC3,,0.035889586548853374,0.01878253716142275,,-0.0442545270590499,-0.030502649980288704,,-0.026850383946839702
TAC4,,-0.015208929374838594,,0.12205431997268432,,,,
MFAP5,-0.023614717127936165,,0.07297401922110716,-0.00800898205173189,-0.0483686711554791,0.09574336218572527,-0.03040656454466115,-0.019522070117360346
CXCL16,-0.07737436176063153,-0.03194259726431053,-0.011626042234926352,0.023819471077811773,0.07624100446118781,0.027988583053213383,0.024362144966452753,-0.009038548619255916
AGRN,0.11792524505009726,-0.02041181099711621,0.04321827649481987,0.11332718484841994,0.0982517179652008,0.03951422544963657,-0.06834349593455824,-0.025699060956483933
COL4A6,-0.02057078281550175,,-0.029724821911077035,-0.015042875959179794,-0.024455544191549116,0.09746558154437963,-0.0657370081432723,0.05653838187361039
FST,,0.059459672022766995,0.013023602827762704,-0.03127743358422798,-0.07605073732430288,0.09848166256473907,-0.024895569654687675,0.0006203234131847816
MEGF10,0.01474684620240051,0.07885553779442689,0.007033993119445785,-0.023823450120641944,-0.0013417306732714347,0.03926374986874922,-0.0032596443405726017,0.05596728785219635
C1QB,-0.08714145977163575,-0.031326181249666005,0.05981215090748831,-0.09699385229244531,-0.001007932432046431,0.06392634335807175,0.022663326180916363,-0.023079282090560593
HLA-B,0.04023156478810047,-0.06387533677910624,0.0025135359307009286,-0.1018157092279739,-0.04545186988010619,-0.011520118265440926,-0.062287301802149884,-0.07572604166761585
PDGFA,-0.047595015609911466,0.006201881870753059,0.007984033807022997,-0.05482732385636884,-0.006835761435214587,-0.034813834207694384,-0.025763005379455778,-0.06053623640414157
LAMA3,,0.005148864843394503,0.004356289192768529,-0.03435686972136195,,-0.01403842880262011,-0.024903400752292318,-0.016300100715424426
DKK1,-0.015360988087123715,-0.012550629058508024,-0.013901600216874095,-0.003927580062917163,-0.06542424327071453,-0.03060366679838482,-0.022362516710284785,0.003118207154728293
INHBA,-0.01916281886320571,0.019484297985717925,0.030729841651083303,0.13498574499502805,0.039329580425737615,0.01666835909487489,0.09714401362506431,-0.030826823144089334
IL7,-0.001271425763288961,,-0.026135932212140937,0.07583714134551389,-0.03603727643434026,0.004212017421150203,-0.0021443636496986575,-0.02730002563571048
FABP5,0.06319822230979011,-0.07017841338832556,-0.033229747559846035,-0.024829168882448478,0.007466490157257478,0.12384019349563163,0.00044683061891323403,0.05424109890558875
CCL4,-0.04557146471409778,-0.030745056551998256,-0.031038519359401735,-0.008147689554429271,-0.06489693575428682,0.12879316385717093,-0.019571440749892415,-0.025138643508528298
FBN1,-0.024858971663064753,-0.01804571993495378,0.0076578102249013616,0.04900341331856828,0.07105181430953386,-0.0219958112133946,-0.03327464812165298,-0.012605060811414335
TCTN1,-0.010207795179327591,-0.05569277621897567,-0.04659312460396675,0.1202355440252689,0.0618916982205813,0.018096539552085383,-0.005106443213954993,0.032947773753067754
NCR3LG1,0.007660982663396203,,,,0.043832558967439,-0.0013861750068826036,0.06458399246175991,0.03979447892149472
BMP7,-0.021457691737985892,0.05432375804673248,0.036325466621357105,-0.024024541955458927,-0.04114538610120514,-0.041523020955208406,-0.01504957313627893,0.025822461111920714
NLGN2,0.012163565279993772,-0.0059188841341484295,-0.006182841610634473,0.03613935455478882,0.042545947426616104,-0.010402358739938038,-0.06369535745474218,-0.006515057865265156
CCL25,-0.01490886578312557,,,,-0.035378411574444435,0.05568286779165501,,0.006329311857920391
NPNT,-0.020857487154576092,-0.036455300475426486,0.007801838916007598,-0.01567721110543274,-0.042314499018928406,0.11025057295578376,-0.057668567769084064,-0.015331166943979879
KITLG,0.02944309314782264,-0.05105723871548888,-0.010817995261377278,0.0017292862721121165,0.05431651204750226,0.06440726953038288,0.05387492148427232,-0.011520784480442955
MADCAM1,-0.015360988087123715,-0.019189175471546013,-0.013901600997628025,0.013828279391508979,-0.023082337028888834,-0.01648268219088791,-0.0142115793285039,-0.015018265490743808
F12,-0.031109161811841136,0.04918268975364621,0.00966485555285805,0.029701684892193422,-0.0020828259749500026,0.0546529894583542,-0.024073413715653195,0.045762064928815405
S100B,-0.004742395887712157,-0.03401829911204192,-0.007253985017130868,-0.04064617770879998,0.09600841253305568,0.06615361371076497,0.09828486659578026,0.02159247743977877
IL27,,,,,,-0.019992205560688685,,-0.014035573300032798
CD99,0.08765559898417813,-0.03450233830116619,-0.029414366284391508,0.027444345041247438,-0.030698771213243468,0.05173549572482421,-0.06747823953155735,0.014662580065193267
PDGFB,-0.0013599152274858812,0.0220637329631973,-0.03178085704291525,-0.051518575424696754,0.060610932838834494,-0.0044769151585106574,-0.07508722336168216,-0.04270310548684456
CLEC2D,0.019385251593856657,-0.017633483480911195,-0.03441086865554804,0.034443242191632445,-0.014763573509992314,-0.037928798005020956,0.046742946499615266,-0.03602212806874929
F8,0.01860014821806543,0.018317387733357254,0.015794509182294636,0.0727212210242042,0.06666076374204524,0.04040222741276242,0.008733611069885756,-0.028198516184581492
C3,-0.05720939701467124,-0.0673248312167537,-0.042421154769859346,-0.05082801830989295,-0.030274793667122803,0.07453563398867982,0.028273547622289154,-0.009315086419299123
DLK2,,0.03737824423522683,-0.01965392304726417,-0.0007751369112781973,0.04405180302148604,0.029978223455565726,0.01598560143587185,0.03730930607239277
TSLP,-0.015136509133195577,0.08012603776190087,-0.00783333534014794,,0.011298791755235332,0.022440400318092742,-0.041571198007892635,0.013461771444415434
OSM,-0.014443456763726714,-0.018599310360797407,,0.04736391457421713,-0.08147042897899562,0.0020604886899587794,-0.023014545923494924,0.004587842199734947
PRND,-0.015360986173346332,,,-0.03207021963732255,,,,
SLPI,-0.053537721305863,0.014947353191997227,-0.017662881711642958,0.133956290477163,-0.1275380625311771,-0.007489219922181399,0.005131411446067645,-0.058941151416223844
AFDN,0.04897404081877286,0.01492471664455513,-0.012123855641155505,-0.009269452310951089,-0.016546480799622,0.0609843167120429,-0.007320722211444136,0.029575979114959784
KISS1,,,,,-0.026292044200858195,-0.0157684077788148,,-0.018460466215527434
ULBP2,0.05584603435078214,-0.000950422503685111,-0.01901016985692185,-0.03233089252205504,0.0410570433066528,0.06226076681703814,0.06530771325252965,0.07811745190162206
ICAM4,,,,,,-0.013833675736610226,,
TDGF1,,-0.013383883919781514,0.0658956951884924,,,,,
