,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNRH1,-0.029881633869169668,-0.019489731888995377,-0.014932985726315906,-0.0018799421836144107,-0.011980256558244947,0.07718639155678649,-0.039150191687188494,0.01909727503331259,-0.03889867427686676,-0.051141270151784386,0.0656787363494018,0.026799199136753618,-0.020870383795183182,0.08368585190795902,-0.005335136878304845,0.036008673099908226
FGF8,,,,,-0.01674253802268773,,,,,,-0.007521136318229511,-0.03688018710254942,,-0.044741821223989946,,
RIMS1,0.06783421119143443,-0.029082936294607623,0.0433086207334852,0.05746618546851041,0.026720446651072788,-0.10007407138966709,-0.014938177461168788,-0.007136801032873035,-0.035249145716608324,-0.011345466875285096,0.032344761825679934,0.05028607806546343,-0.02178143149142492,0.010903796979151555,0.05164586555002895,0.03656603795696988
FGF14,0.0073857511061663555,0.002201942553483174,0.021439447640406877,0.03443116547746187,0.039470246361695875,0.16296910472386303,0.009434994782908167,-0.05669677250233311,0.06470111844889084,0.05154479063982136,0.03853818232157484,-0.018161301790224457,0.08248689119759359,0.033958586892694945,0.010303715415806988,-0.040494237829196846
IGF1,0.04131838589381167,0.018905636471249307,0.021139791364601573,-0.0401232961154955,0.03490042431508477,-0.017301371464425515,0.025637200076680487,-0.04893895141703826,-0.015252733430695385,-0.11338670023105576,0.0004679198222647625,-0.058013501638876946,-0.03552207276313018,0.07360440981761816,-0.002923572616818078,-0.02583473025743157
TNFSF10,-0.058269646547663166,0.020977170928094365,0.0074579430974163734,-0.06394000504072202,0.02496266339520677,0.15920435421328874,-0.015634809461839986,0.04809465327688905,0.14763649564638961,-0.005352408412894519,0.049429638030273025,0.007044218165158901,0.04216997629840288,0.02056880536473505,0.01702607656371732,0.024715943680481335
GDF5,-0.015824483173776834,,,-0.04197564873328634,0.03861597048374347,0.12689019981278754,,-0.02654375824477662,,,0.0924477175457138,0.0008002031748026136,-0.0031842669310185707,-0.01852090535921625,0.03301198121778748,-0.025802906471831193
CHAD,,,,0.05737644205463794,-0.008452542242227041,,,0.06003206693831662,,,0.05882581600752708,-0.018827900174827435,0.04231100566521761,0.07593134011035065,,
RGMA,-0.048321076049186534,0.019315939992640835,0.0308492506804253,0.049076380184140234,-0.024602771350270673,0.2119497485023828,-0.014221302473338523,0.026177982627536362,0.0032509167692593207,0.07867174545075818,0.06681883959716226,0.026483119000694885,0.011872262364576124,-0.026894518040145875,0.15922562960210473,-0.022761682957456276
CLEC3A,,,,,,,,-0.04712278458806804,,,,,,,,
WNT16,-0.032979417929498635,-0.010966473574624182,0.03656264894804488,-0.027588522945575688,-0.01614318414966037,0.05057190471983361,-0.025449026807459692,0.04789057684511113,,,,,-0.0191697050750276,-0.022113105277152774,-0.02096287334434341,-0.031888458907820806
CX3CL1,0.02861989383829553,0.050822630340306256,-0.008712175770367307,0.022836686217135162,0.0851004578324352,0.034461515470485704,0.047916376347789696,0.03892589454600447,0.06939996430396686,-0.031330032153813435,0.057361140887496574,0.03283909521376272,0.07938771756477289,0.014174161380792914,0.100156050641087,-0.06089274543772443
FGF1,-0.002304537999107683,0.007314573041190298,0.06516937456041762,-0.02890442115434489,-0.037443935955079735,-0.0704828435889351,-0.010618478404778123,0.037741455986603355,-0.004021678402071486,-0.056553665267669376,0.06993999488690467,0.04411445512009033,0.02618036147329793,-0.06419332710174483,0.08598218454881144,0.037711531816048624
ALOX5AP,-0.05684045264598985,0.03519341019807245,0.02282686051775811,0.04325742394586489,-0.018794625177995482,0.1981958824553165,0.017460764851390805,-0.05596701433999073,0.04394765032862765,0.06169725012322489,0.054875801210190756,-0.0022872799203960625,-0.006884825964563732,0.04410469299023882,0.025758759931341496,-0.02004035635911099
IL1RN,-0.0348503506873839,-0.023625749508668165,-0.019450127568664214,-0.04017705036680267,0.05114659919439756,0.03844232175731138,0.01282397399250872,,,0.11593136525144601,0.0011403102035881592,0.014063484226344873,,-0.04933030471635407,0.044818644418864094,-0.01275937334544441
PCSK9,,,,,,,,,,,-0.026561801533392087,0.07103285502954731,,-0.021464223060431848,,
NPW,,,-0.02815727266155866,-0.03363711634748519,-0.01703493708501177,,0.015879543348160413,,-0.03221393251030299,-0.07359424968970603,0.042969673179144886,0.048291551432511855,0.1167401984974112,0.013317144569226592,0.027689814305457274,0.03810917469128542
CXCL9,0.021949132690604677,0.11208315179467619,-0.009677809201483064,0.01540893055297387,,0.04151965861471127,-0.02573488026625412,0.0011907075138587139,-0.0399672744265248,-0.0001065599459935273,,,0.01674848248497968,,-0.07664510498567832,0.1133564882542087
ANGPTL4,-0.010271080119941732,-0.01070075941900871,-0.061695140022452896,-0.04335872389639258,0.032069259563851794,-0.020410684576024442,-0.053433539384701204,0.046221349872860425,0.02377155748975608,0.02213272061378178,-0.05587234940796654,-0.039970664842316414,-0.014935161678414946,0.008893059345315573,-0.14443866131970656,-0.06891195971886757
UCN2,,,-0.019524085807054503,,,0.05919617496744782,-0.030857702145819125,,,,-0.0072214727771305045,-0.04042169355573137,,0.035514915182877964,,
OBP2A,,,,,,,,,0.04418701574531221,,,,,,-0.028536108597021114,
COL4A3,0.012920671321050303,-0.0020747259110566528,0.0054717074699431375,0.06846950869453151,,,-0.03306750401495429,0.018963075334626465,,,,-0.022417881200353987,0.0361979583327694,-0.010409183897713767,-0.036346483610777434,-0.003408643598804185
NRG3,0.04154485317366665,-0.006437647902165748,-0.042073288102838884,0.08186751122658181,0.02662935592651619,-0.12961505884450614,0.03150578404753952,-0.020154930091722624,-0.05861400345160741,-0.03754519537427498,-0.026495384674648473,0.024196013274706774,0.029109900097235842,-0.010379502439775899,0.052146101962809305,-0.024824579536857322
IL23A,-0.016909890799425745,-0.014628083605490923,0.02575901329918076,-0.01507172410185996,,0.043902321028430426,,,-0.02785462701792844,0.08414100709055691,-0.026561792267522557,0.22600724002978462,,,0.03092814581570104,0.04331860399958129
COLQ,0.07743802039756145,-0.014847299206028342,-0.020317393741360577,0.02611454627138849,0.09004448645536407,0.037316229865829297,0.020662279019916695,0.03325916248319058,-0.013392067442990659,-0.0020457204120753573,0.1012571345852027,0.13430709615747707,-0.03761215944399828,0.04591885677198326,0.1170119843117234,-0.022055914257536734
SCGB1A1,,-0.011128335487168487,,,,,,,,,,0.010880428748158795,,0.05376939120715157,,
TNFSF12,0.058824486265617065,-0.004392513707974342,0.02374014345946053,0.011328444403681557,0.03693739043539944,0.1327182784708521,-0.044693468630715105,-0.05346299356285403,0.01424765889230765,0.06304162065582392,0.06888277711247028,0.035385391570840787,0.05464064647987227,0.013391360224419781,0.04725323510376346,0.03730823467937125
DKK2,0.11980063340946079,-0.013058950215229537,-0.01981192227323469,0.08055043761315994,-0.023495431870434555,-0.0616867546271285,-0.03163683891917758,0.05119974398825264,,,0.08287914439584645,,,0.023798030493909446,-0.03455555372196344,-0.015110702693932417
FYN,-0.036588733557630204,-0.03394018433107273,0.04972747163959763,0.01722077775876239,0.018494010025521604,0.18413027906835627,-0.026570457484166317,0.03826925542912618,0.057081880714058016,-0.051988772518418436,0.030059050683064473,0.03339233440870603,0.032274449022812415,-0.008854491139215177,0.06097334561064658,0.008511028259854003
ACE,-0.015967915144123875,0.062169674858214924,0.023765982440028675,0.029769817854153273,0.08615737873176867,0.14139344106300383,0.020279988665622608,-0.04150394809334023,0.07955496970683276,0.11139047484120217,0.036994729130167096,0.0021747546957567553,0.0007605918047769425,0.017616159935700856,0.02108419570050002,-0.008967206642665785
IL18,-0.03225661709295569,-0.04783807279490878,-0.004204688467196096,0.02346770822981754,-0.025259904817869983,0.2188247777035942,-0.003466988030649951,-0.022332428304362474,0.04148161545552024,0.005555889679316608,0.05829395306132533,0.023404484641804384,-0.07223942878049128,-0.008923402486422666,0.06747838737067562,0.07206334446392076
PPBP,,,,0.0480354272711007,,,,,,,0.022085975198829814,-0.033535938552738606,-0.003997124937788177,,,0.06359277574311864
CCL27,-0.011215444164347632,,0.02738789411372326,-0.031133069524827087,,-0.0033781568447697956,0.0004949736807131501,0.012131540288188481,0.024010549691304776,0.009328972234508263,0.07616917692981816,-0.006320531698290135,0.05399367928459705,-0.02863002657084417,-0.0009205153841096652,-0.02515981223372115
SERPING1,0.014476757818834826,0.03432960526856051,0.024169484227776906,0.001144489737983998,-0.03343107832161483,0.24035674387986486,0.05665823397291207,0.0759159631774358,0.014352806787224514,0.002357473232761025,0.03634049338838631,-0.022773120837564966,0.06954687532598418,-0.015604474397621138,-0.1418536948008929,-0.03581557187487506
AZGP1,-0.05657629605227126,0.031240940816515562,-0.0020933540371460423,0.10074978941217524,-0.021069205254185364,0.011513876096633296,0.07945607490262069,-0.029167647841871588,0.04307441239138048,,-0.005602276428644785,0.029450169605855614,0.030978014150584637,-0.009618208744331577,0.02114624606105867,0.053946653522703655
INHA,0.09612310180096513,-0.017052925288767697,0.011537811333071996,0.009859029308847163,0.012366334464621938,0.057961299868203704,-0.010049755751470149,-0.024584970451579646,,0.011821699167881103,-0.006727706365612636,0.062435636722096774,0.07193849960905317,-0.0003376920142756386,0.04147085594462551,0.11303876710412984
SEMA3G,0.06932267893707593,0.02370313708814018,-0.020929775986741093,0.013147643367750128,-0.028703263968820444,-0.005523358364341288,-0.037469298918243917,-0.008094297532948113,-0.033828719503768284,0.12237514787183443,,,0.006170514267968076,0.05214476509890791,-0.005974499175782999,-0.05049199992419093
OXT,,,,,,,,,,,,,,-0.020796088794269668,,
COL6A1,-0.0330695004685215,0.023260517791288196,-0.04134694231504644,0.014988797713463922,0.057611973110481406,0.22780406349170865,-0.08159734386877904,-0.0014199667702849339,0.04798517570749774,0.1093992806164543,0.049306871503839576,-0.03605524997875741,0.09943342086151316,-0.025332790732084127,-0.141191967116795,-0.07288612348479609
FGF17,-0.032362752990633535,-0.012203960776065045,0.027197938471135413,0.026349051760966413,-0.022944045187952556,-0.004306343862596089,0.017810156020850076,0.04994141536146962,,,0.035443503957772814,0.08109459282389929,,0.05041231423429588,-0.012106560766449108,-0.038717557901133466
TNFSF8,,-0.010802294799873423,-0.02490583043282012,-0.028868218604425174,,0.01580267399613685,-0.003373719880810795,,0.00997885335609001,,0.06365098895130573,-0.0044356384958212465,-0.01916971252763018,-0.022113108195857316,-0.013488196752430194,-0.022799145537072036
FGF20,-0.022258219898925895,-0.025749335888121033,0.0014741023573536388,0.06793925588502993,0.03834444801651523,0.062249996592916634,0.07275713638952043,-0.037359617367152605,-0.024036094243754517,0.06476303361160923,-0.014398408732385877,0.003318705708765782,-0.005588563468912614,-0.010236458400166973,0.02663123587491865,-0.026955601599239525
ICAM3,0.013013475449266317,-0.022413967368373894,0.002753821302152262,-0.012184008332239968,-0.018944033596645937,0.10669187567608852,-0.03413406990816137,-0.012932465451424116,0.034977065378119926,0.0015806026659857294,0.0973017703835148,0.06864231470448245,0.056711953202118956,0.01478995556591336,-0.003459729878915748,-0.006794574196123089
LAMA4,0.0045451160936377695,-0.0064857095244458575,-0.03967593875149321,-0.001065005236151902,0.07136099107093408,0.20416517258958178,-0.0503646168416209,-0.010941991877218915,0.0939195219302055,0.09660329707279657,0.033252677449889724,-0.014441601713139489,0.08202770446401834,0.06170389209830131,-0.019922541150459903,-0.012018599281896358
DLL4,-0.011961383945664445,-0.026501252624225875,-0.004024578630318605,-0.06574303877050695,0.017216667062737445,0.22818972036739033,-0.035997508724543326,0.010084919050871005,0.04482862335497865,-0.015958219619160777,0.07792484196983376,-0.032730024247918106,0.09677356217126196,-0.003020561071664608,0.0034099126748527867,0.006198262485526981
SEMA3A,-0.012568720110763744,0.06050162961015267,-0.01954405231543187,0.039063070237555106,-0.037173700640629324,0.012041160388879634,-0.012651458192789487,0.07907528763409209,0.014305655455907583,,0.08561691577442399,0.09194008826540133,0.019284644607840046,-0.004754722131938318,0.006997145026622175,-0.032867400919341615
RLN2,,-0.011600948076698692,-0.025134783269832126,-0.026290455331045248,-0.016889320388773613,0.026790824619381374,-0.025733863213593264,-0.0017482133628672276,,,0.06755987427669519,,-0.015670864926880565,0.036135508686818134,-0.0033981224030433014,-0.03166767699409672
C5,-0.04570583121808936,-0.03215542329535771,-0.020594719321661587,0.060363610990881854,-0.009444193967491002,0.20962829802134017,0.004822080607407982,0.03678898533225364,0.056875827401367644,0.051412363933179314,0.020979346749994954,0.04544495594782503,0.013622902138738712,-0.06962116185150372,0.022584739461560074,0.03748445341084335
COMP,,,,,,,,,,,,,-0.022956244779026046,,-0.0387594574738578,
EDN2,-0.012671674247847957,,,0.04489661054895724,,0.03477545107993744,-0.013274913637435765,,,,,,,,,
C1QA,-0.015117023745313518,0.0019706505205697735,0.03159646075822057,0.014314975859245094,-0.021894062385508437,0.22699249553165837,-0.004542670861576746,0.015339135847115817,-0.043317853577078645,-0.03265020301030707,0.006548661260905889,-0.0877371289571961,0.04267319826796126,0.029424810900973816,-0.07335548762848654,0.025078988118087498
UTS2B,-0.01356011988312509,-0.013196369177002884,-0.0251347831254299,-0.007659422775005085,-0.012571813862352536,,-0.022244157432463316,0.006489718888489093,,0.09642810790134558,,,,,-0.03343093591731836,
COL9A3,-0.024413811111509174,-0.053899861507231556,0.0606017270322845,0.022886767481311465,0.0054535548275751215,0.19024980685908954,-0.03327287139060568,-0.03409344777447946,-0.005675711773299054,-0.07409266636702243,0.09193099263086074,0.05457711513724471,-0.02894485645986262,0.014694873660370396,0.14441689275608982,0.012496468178259366
DLK1,,,-0.011966406543323921,-0.02578831007076692,0.007270762271750274,,-0.013858744847877528,,0.07516843036501661,,,,,,,0.07918610197543186
HGF,-0.04301795336761014,-0.036429147413293964,0.04553276266653922,-0.02821097794567524,0.02323239796773092,-0.06889319496797562,0.007113660765345996,0.0038142674220972774,-0.030793947818044363,0.10073182775818701,0.042944553704785074,0.040205230366854285,0.029878367596620714,0.013902992599857859,0.009991943108583897,-0.054242696774722855
P4HB,-0.04627190174572896,0.004301812911847878,0.0008915567808315316,-0.024530291138286642,0.014465292599936912,0.17667540965203546,-0.03908140782374665,0.0011134362248384874,0.03988837244757854,0.1681334716558973,-0.009737002950691354,-0.09255070144309077,0.01967526132019669,-0.025780391314749355,-0.1677241409053254,-0.047100036421306855
ADCYAP1,-0.03556754875614004,-0.016393585455294332,0.010014898166962652,-0.004916141313612711,-0.017276156850831968,-0.02372462228989696,0.05361316219469679,-0.0268906011283911,0.03196266306527346,0.11744258216831076,0.04917386694248957,0.0036553316321442297,0.0009945359667370914,-0.03242815193829707,0.11704241484710835,-0.04199964059835526
GREM1,-0.017824282158633926,-0.03176664517702083,0.018223836532038667,-0.04014492467603305,0.01363311569940321,-0.06347403779732985,0.07224570155844798,-0.04030496597858643,0.045457664550876055,0.0644125645180042,-0.07888663053733881,0.021030287874355708,-0.013717823751738642,-0.022491137124935515,-0.043751438690518736,0.03153134828268888
EGF,-0.00821611378799937,-0.009808501442621515,0.010717221736179684,-0.019210111438317388,0.052929841054704524,0.05319464459663674,0.013080387417564487,0.06260509423654617,0.09055513717056406,0.13850123018207205,0.09894316267036088,-0.011902960810667438,0.0681826986354086,0.1809097185172367,0.010102458801794658,0.09245821044644412
VEGFB,-0.09488274614947116,0.03399863650785792,0.004227816163507365,-0.016531202511798716,0.06991634768277677,0.16375199218651915,-0.05819847882796922,-0.023383772013969465,-0.038662179255218525,-0.10962356361841048,0.03325818023135161,0.0036534386616427863,0.03495315527951802,0.02129347597403044,0.04906005514146001,-0.0001763567497805733
FARP2,0.020155707272873632,-0.0016161104166263097,-0.018946585482090057,0.0027440988136886823,0.031208927848115613,0.11726640718111114,0.025715530644786,0.005734876030186379,0.03860719558586807,0.042677692324580095,0.047577036423584934,0.05136244291444608,-0.07801129850273962,0.013078396427991952,0.041567028731053515,0.002072736269752999
BMP3,,,,,0.11340311016478936,,,0.00883626103731214,,,,,,,,
IHH,,,,,,,,0.011959396558856005,,,-0.03194322325267664,-0.03299462708206505,,-0.023959629536507345,,
LAMA2,0.01013309658530053,0.0491817015689176,0.06913063824642483,0.06231170746552997,0.020970750778232544,0.1643291837379408,-0.02541548061183728,0.003569084928952292,-0.02035245367392069,-0.03887965926463491,0.058770306830255664,-0.00042518555516877376,0.00427062328316251,0.002400703082993704,-0.0637673661392643,-0.001236666818730047
SERPINC1,,,,,,,-0.02379923898651752,,,,,-0.011928582440655039,,-0.023661340126416616,,
NRG1,0.0694642941380805,0.04353078986574716,-0.015163327128615834,0.04763550363787851,0.021246449077596995,-0.007369246311272765,-0.03188688335075773,-0.01745944302790034,-0.024842230103423745,0.01142495290457223,0.03922553597727521,-0.01654335935985329,,0.012996358153367082,0.026034619654736746,0.035056026591531717
SPINK1,0.027941725957934514,,-0.03789212020838107,-0.051624527913790005,,,,,,,-0.03368706825707001,-0.027192249177206657,,0.07863870762348561,-0.03403205146473569,0.02557394019269868
EFEMP2,-0.009460136139803194,-0.043698599823880815,-0.008763498535936684,0.05428580845574123,0.01994967733099291,0.17915661025325066,0.017880185881060856,0.011297476135088932,0.150071504502759,-0.08667807328084258,0.06370682298526421,0.040423263655851784,-0.004422242402225177,0.024117853475988858,-0.08932490921229203,-0.07492798273035475
SELPLG,0.01146732897995047,-0.031184049835132743,0.008057849482308433,0.02727296018324954,0.05638695367955795,0.038931075369080255,0.038399151943789844,0.006352445338338618,0.0930263555212401,0.003770835742146124,0.03664156611281155,0.048777139013250065,0.003997609342293898,0.01057689251094817,0.06035640301948029,0.05130860081516055
GDF6,-0.02151112916807651,,-0.02815727509769455,,-0.025088023351088284,0.08284141869715912,,,,,0.0004295524895210331,-0.0014258962000988644,,-0.03690651870704464,,
HLA-E,-0.04195145064362928,0.09343420315048011,0.047005409074268076,-0.05311447412155687,0.03050109586423087,0.20622796533222076,0.06508184894535249,-0.012986075978045368,0.015182914384677572,0.08406352150802755,-0.05382587914610388,-0.0883153743508644,0.002620363874075824,-0.014164692529027195,-0.029555412495662074,-0.013848902456136035
PTN,0.01009050650801474,-0.060764454589345374,0.04263039422583041,0.12035015415296181,0.01651074058226583,0.2969633805651554,-0.030003589040143754,0.008600332101166468,0.10828397640270185,0.08020282958858455,0.052326085296966335,0.0473008280886064,0.09099870044303827,0.03276843066404425,0.15313409028367536,0.049608335940786515
CD274,-0.0014828121372386053,-0.0013968875505611395,0.005337632765784743,0.08210984052881236,0.11850046026508332,0.09906757559246103,-0.04678990538684916,-0.016072476615066146,0.05932464138704196,0.1291570766950247,0.005669819651801283,0.03128845056018508,0.05138594028507948,-0.000852802481886638,-0.04756319189569706,-0.04779058487380806
FGF10,,,,,,,,0.004069148050547066,,,,,,,,
CD14,0.009347986630106572,0.02834525965734204,0.01179458478142787,0.0321300254980135,-0.06427378703345571,0.22018361869020706,-0.0405483106699505,0.0007554672511358731,-0.026175225662509273,0.03716780766227821,0.014210038209137354,-0.01892593204187394,-0.051059899867420606,0.03612620717914843,-0.004052645130695147,-0.043769124846886415
SFTPD,-0.020446235754014476,-0.018408406486166592,,-0.020991130721071376,-0.002709422271127736,,0.001973714646208454,0.008161502201802168,-0.031897064535088025,-0.009351764046284291,0.05700508676938152,0.10947539111464274,0.02105655146359493,0.0017481147721763776,0.07314620686874942,-0.044839153350879186
SLIT1,0.015235905609562641,-0.0075392419412501155,0.0024099305829992086,0.083463861438887,0.007861260086573544,0.1463323314557753,0.03494385838407616,0.029227019595043837,0.007971256055773727,0.08739229906656844,0.043314178411464455,-0.015056967189906817,0.08122931008890796,0.07675383102999266,0.027589888901181674,0.006073508730890063
LPA,,,,,0.01675094832097499,,,,,,,,,,,
CNTF,,,-0.019811920236564463,-0.004191429227831535,,0.011361481149390222,-0.02028690772120282,-0.0024422639743705847,,,,,-0.01975176778021357,-0.024254465295250462,,
BST1,-0.020283551791417453,-0.025449574944415937,0.06361694289098488,-0.007397726531433374,-0.02024408679446918,0.2729435015108444,0.011473300728590964,-0.0033952181212710004,0.043993301898562695,0.025176177137123137,0.06548195790839428,0.02964947752972283,0.00028411953454223534,0.008009092098084878,0.029778331276477037,0.04552877430736506
AGTRAP,-0.06518830278090482,0.03246513357679591,0.03873797357962636,0.013722472268276935,0.02195043563029126,0.20407591514161952,0.0063740183592532265,0.03698375199732237,0.00027509563837815155,0.020078981860633265,0.05523851664494144,-0.009057713800568112,-0.0047937953551763675,0.03818910099020616,-0.003048808263317059,-0.016335955298718736
LAMC1,0.028116203764531292,-0.025876548709226867,0.01276975844746057,-0.05099858187760776,0.07051504672960958,0.2185701263789379,-0.021237311369300477,-0.008972285505995176,0.0694666084265576,0.1280645054726557,0.012629441895996418,-0.027689783743345586,0.07109567778726554,-0.020507306030880284,-0.07014317175634038,-0.04765848528474098
COL6A3,0.010915439674855833,-0.016944644059992593,-0.02051148008044807,-0.031198284528403442,0.02583944187624607,0.017543738710390628,-0.0007098053078436207,-0.010345545865322242,0.021408028478306834,-0.025525237057722954,0.052794652750843475,-0.03792521773457019,0.0811525859254664,0.013404389701435546,-0.09475223581652237,0.003069458865412839
FN1,-0.032510004746145,0.004875995293239684,-0.07041918751353553,-0.001812749036414929,0.08047010582765625,0.2514689343712327,-0.07530673580438542,0.00151418328103338,0.08935934180939387,0.03786647531027111,-0.020700026521903954,-0.0789324875690924,0.08669695319801386,-0.009783197563483113,-0.16125354222249008,-0.06209279395477855
MIF,-0.06886572216020867,-0.011349057165214718,0.002264854150063821,-0.023892096250513,0.007508970336183807,0.003200941490940121,-0.039284720156990305,0.011031309916136657,-0.006678885288858107,-0.06378255785338642,0.03044732861819933,0.0723315833561653,-0.009583515172441324,0.048770636594896895,0.06369120704835812,0.001751749368148614
JAG1,0.04849249851432417,-0.003958143521924092,-0.01216627473098385,0.012753264143648274,0.06736060434362144,0.191700905631776,0.005796963562320544,0.02046503859945338,0.08752117510998708,0.08579339778040132,-0.027312209965612566,-0.051737146638601704,-0.004864607367549513,0.03592408321282431,-0.1385140553746989,-0.09916658734402936
NID2,0.023886605561011274,-0.020244307035243096,0.008266391461353101,-0.014116623801893293,0.08191545404572487,0.2024556891948242,0.029041641398558665,0.021243946332962182,0.08380059214016228,0.12351146734518453,0.024561111816663598,0.022711762563540603,0.0011016782224376588,-0.0027203866307416898,-0.04115951347128693,0.019855206632182414
EFNB1,0.049027358236572914,0.04490582408896274,0.011684654802941813,0.055147076529367414,0.002964609251814706,0.15634994020960508,-0.017674013623509337,-0.0010420973640317503,-0.011280702371105941,-0.031812033183554814,0.0338665621088223,0.010531526136342187,0.023360445120547746,0.04374092101355659,0.032147136098116626,0.03813598098838393
COL4A2,-0.007257323585661014,0.011333648180119534,-0.009128411499619,0.00410669948751642,0.09037847607574934,0.2487646886337101,-0.002852998624758271,0.04373506716544076,0.08787248193397294,0.07511316569135652,0.054824371764933336,-0.03216704682778694,0.06996577898788083,0.07441308072217293,-0.09376000303392784,-0.0076531701434953345
SPP1,-0.11101787189039918,-0.008910376080426762,-0.013015196532903449,0.002037386655323898,-0.0312914515160511,0.28067092061895366,-0.05203514358542241,0.03265653264178253,-0.0019979419472938424,-0.05464914937931429,-0.013396502393816949,0.012310132263656987,0.03282445999432277,-7.336543384692398e-05,-0.12486029790142888,-0.06174261147418428
PODXL2,-0.027396036416633813,0.048735983700845205,0.016465042832996192,-0.05342839365698272,-0.04661834237827899,-0.05880782670832721,-0.0352524260656219,0.020295399518822057,0.0407861970710201,0.07324332686804885,-0.012701482449349011,0.01970243982158906,-0.025701282805084824,0.03319399545965884,0.18428465666708072,0.0434097716227164
IFNE,,,,,,,,-0.010702278412899495,,,,,,,,
FGF9,-0.04042167292808746,-0.005484177235703535,-0.042793410677832024,-0.009187178731623832,0.06946083362225623,-0.10195012002850676,-7.459790742731809e-05,-0.04609633369261562,,,0.05332820651897684,0.053696745212934376,,0.049044275647296,0.022700900439027227,-0.04276022969908918
ITIH2,-0.021416194314093792,,-0.02646949025641843,0.03590810125380404,-0.019994350864859442,0.0030957201085164907,,0.016376838431127673,,-0.09019264700519322,0.13828601086895592,-0.016386727355145625,0.0706661402626504,0.0314739766074456,-0.038658867407106674,0.03677986472807537
ADAM10,-0.009407510517491634,-0.02850438179039464,-0.04739232478621264,-0.001749484537015981,0.005886755389174658,0.09662312014652491,-0.04698409638770452,-0.01533065279440131,0.11641305555786827,-0.10270505150218387,0.005070532844411406,-0.023896143755019177,0.050051442599140385,-0.007808905272947484,-0.07440359164787705,-0.06043300460270924
CFH,0.021704985863592482,0.023988812407888197,0.0028207502775676424,0.00806184073969129,-0.00249504824925761,0.15090354027968467,-0.030448569357589394,0.06689849148568076,0.01903786195128436,-0.05402992443202595,0.07109814416569106,0.006336173401141388,0.01934072266091434,0.041167949905947535,-0.03018628104000973,-0.048924169534163016
COL4A5,-0.00036032569836928676,-0.06441438154430412,-0.007267540656549015,0.02021152512121944,-0.008486932690044068,0.07499108885411784,-0.05593200152388248,-0.04681521127538247,0.06680274894036353,0.04803743895503823,0.03487533125991533,0.06874056234702174,0.06822486025631357,0.0547447456299331,0.07901481922483536,0.06244183967188148
LTBP3,0.03571962666049558,-0.053179584968888,0.009255418097249724,0.038511593939220795,-0.03304182176493414,0.08132802963692884,-0.028637287368697934,0.028680934655908298,0.042013776109665,0.009105036626528316,-0.04439388073673646,-0.07504065719100511,-0.0036462699213969142,-0.03187832485723618,-0.102514418695961,-0.024851416533972832
GNB3,-0.028846184331856203,-0.0011915974125356675,0.04568968541994462,0.018095366719110707,0.04843577477909522,0.1442129516175346,0.014871737961434999,0.04017447284407976,0.04327376862961513,-0.06692992090173637,0.022241233858073535,0.05244227020628561,0.08966739330018837,0.029485032721386688,0.046256651544550206,-0.01650783861827318
COL6A2,-0.03130069713484986,0.09568602715857781,0.0004603900529415929,0.005837028439566648,0.07684987895938039,0.19652319112689362,-0.03432555052546865,0.0175522628351511,0.05105450092727445,0.08826037344443208,0.05058176414425415,-0.051424284879829654,0.050050667259360845,-0.017861875007908347,-0.118162865079357,-0.05349085842698284
GDF9,-0.045536563910091636,-0.029013566370195688,0.025278921074769173,0.029966927449611463,-0.025498697448592712,0.08416318155938024,0.019360135017113905,-0.014543698805145586,0.0163523313431056,-0.0006985775420526698,0.08130888805098405,-0.014681721900128467,-0.02899727780389358,0.05208476132998509,0.05627006540124112,0.03693287032872748
NCAM1,0.005059576069349337,0.022623186256379872,0.0577516331889265,0.03701629423145218,-0.08217923252512932,-0.08529931822744956,0.023568673635982633,-0.011023499439831082,0.01208810235890759,0.0374606390314198,-0.018433493807987745,-0.0311396661091994,-0.031926445130674226,0.0456591229548022,0.09070976940760228,-0.0246663346816091
APOC2,-0.03159785696112125,0.021134582372334603,0.0696593764963031,0.018817236635921247,0.004373169893224598,0.04365030689139603,0.006456142226863331,0.015482175354813594,0.0003636736237565581,-0.008867174110993898,0.10731796648704316,0.012523939983677438,-0.002778026985077176,0.022919768517736035,0.16043317153450334,0.06900170094878162
BST2,-0.04599199156861924,0.07642482678478982,0.0010193385996316998,0.04970296961554356,-0.014655456848580543,0.2605613749290382,0.040364671922463825,-0.0014127171820854552,0.059998345811819606,0.09448566015797731,-0.0015574173175631962,0.03851611628096566,0.015839466270151228,-0.005569748302583321,-0.004761697533217715,0.055947706979781374
COL5A1,-0.03204556351904162,-0.026352207268408274,-0.015943603483172048,-0.041520767620464596,0.03387714650811269,0.0821862090636289,0.020566087235753677,-0.05714843559128572,0.09162697341314223,0.038048044433203636,0.04048708275499444,-0.07991877264651968,-0.013912690685914008,0.01546850421274724,-0.14718702696233738,-0.018230786381800996
CALM3,0.04327907934898007,0.007038735142310778,-0.03336980226130441,0.005325653038445458,0.0035984230739763133,-0.16805810035432472,0.02091200409098666,-0.03823477930175392,0.007923398832913505,0.03320813440188044,0.0941821165638518,0.11251682270923508,-0.03838633961412119,0.07214630456764819,-0.04173652707240706,0.03470867598514766
