,MGH258,UKF251,UKF269,UKF275,ZH8812bulk,ZH916T1
LTB,-0.042367841717282084,0.0492357948503957,-0.023528195019817223,-0.015773378935450104,-0.05852225744347852,0.04823186790786845
ANGPT2,0.0267083464116503,0.04858575257944565,0.04268487176895859,-0.00022649471828441463,0.04926959676549952,0.0017444672147528843
NRTN,,,,,-0.030658365807871766,
ADAM17,0.029915753804490842,-0.01094231148004988,0.014247268327521686,0.009478894932719422,-0.05114084534812494,0.01126496136196661
LRPAP1,-0.02988117713434149,-0.0317234790369745,0.006226263216433815,0.02160631953738629,-0.008567408196575777,1.74173580565633e-05
NID1,-0.00816519665908881,0.00912810608576447,0.07985133867275049,-0.004536093323712432,0.046622127520311675,0.02445956960661007
MST1,0.064465176979966,0.062459284630447684,0.036923948059811314,-0.02972599962798501,0.0031231339198255575,0.0394737732926488
IL13,,,-0.01456299298695986,,,
DCN,-0.020796810618105836,0.03499912732399682,0.030054807074593695,-0.051512309839137876,0.06114836706908138,0.045062967726789506
IGFL2,,,,-0.010746770722690504,,-0.013657685374417796
COL7A1,0.21828612567782696,0.02656522230906569,0.027552722369492876,0.028134589028522554,0.03832877527879713,0.04282242034988782
CALR,0.01823769674213017,-0.005858944031469343,0.07977004725429614,0.007069120376177994,-0.0010785925987464662,0.0677690892654837
PIGA,0.0551096029957659,0.06698134439552078,-0.03163453511001516,0.005463299482647113,-0.06800027266721047,0.05546391815822397
CD200,0.030040545539417807,-0.03476883076927728,-0.001856056584640906,0.0335380742025143,0.01415197974887974,-0.014404670839744857
GRP,,-0.0172276388593897,,0.016748527623781567,-0.03355021641203519,0.06249577609628481
CDH1,0.004923314685885456,0.02419754177495998,0.04725800055288235,-0.03440984861832718,0.06694102728228811,-0.00563273803501081
LPL,0.01830617739994945,0.044290157223778555,0.056844444177901125,0.039434931661935124,0.03678216485301522,-0.025341466469626796
SEMA5A,-0.03873890934058867,0.017027865738956517,0.09131598255595631,0.03739415056614228,0.005761018345675687,-0.06368296554623817
SEMA7A,0.049910580511842856,0.08804343789633295,0.031553396759983504,0.0040256590516699045,-0.035364860856749995,-0.024084045682212406
SEMA4G,0.007509499774075495,0.007108211108558683,0.04718112157968453,0.025757101506298858,0.06142466267699982,-0.009183772322740692
SEMA3B,0.057401489087253676,-0.02586481275606649,0.018689863534858218,0.004888712752027615,-0.00504646270209592,0.07955516600042084
RPH3A,-0.04690783528180457,-0.010192200472798521,-0.004203622232467917,0.01679811997121042,0.008691873188284382,-0.03980482116966847
JAG2,0.0012629804875612714,0.004565505225900371,0.06232577295273805,-0.03645988393217852,-0.018392334526336648,-0.04096700230491952
CGN,0.007185800124345688,0.03388929954997863,-0.026136396366933237,0.016064304470031147,-0.03780979483947352,0.024761646823405613
GDF15,-0.009361643635785111,-0.014400668019908932,0.11867095746767106,0.04571690660217631,0.037924604682027366,0.016184672927991837
SEMA4F,-0.01727298144758242,0.02080097558646873,-0.014191891678981137,-0.03167661008961947,0.04664531566700076,0.008355679595469836
NXPH1,0.060144925440762144,-0.029988862257108385,0.045422459967028005,-0.034140681157131064,0.10272405913545334,0.005107869642762227
ARF1,-0.04216265712670336,-0.014517803232258432,-0.06395494432334055,-0.02441712003757293,0.06283237604657319,0.02714542421727122
DSC3,,,,,,-0.016553057410709008
EBI3,0.14618784847230007,0.041432645402015945,-0.003491047085017317,-0.013500766670490646,0.025912076896833173,0.007575910858342662
TIMP1,0.047374641376403855,-0.02900734994838252,0.05933782988159749,0.023396213691653893,0.0906302161574948,0.0319628253055886
SEMA3C,0.10921367157495838,-0.04111664566390365,-0.045854136703004214,0.016814387228648423,-0.003630425877732309,0.010431738530344136
GNRH2,,,,,,0.02845670864791344
GAS6,0.016113039964801214,0.03876560623142845,0.05539460259737423,-0.017302316076219668,0.047251247767441995,-0.02137711946713493
MEPE,,,-0.022922608960235333,-0.0023766411225399253,,-0.02287370766284047
SERPINE1,-0.0018780973553670266,-0.08202105202297563,-0.027288788203176092,0.027625702232785085,0.04351745751246948,-0.014507104507722936
RSPO2,-0.016229752796912442,0.022399976852113545,-0.013837381005477198,0.0040360236621258,0.06321172172702129,-0.024861383542788218
SHBG,0.23829724769125157,0.025440734381197795,-0.030865415703885013,-0.018253707216613388,-0.040590632168212334,0.05248877134518665
LGALS3BP,-0.039357613452906934,0.009835054953678724,0.05539204770551115,0.03027151988999514,0.04608089588934809,0.012725162372682147
LAMB1,0.019893229379258182,0.001327160542678168,0.05243521838714559,0.0010625192055117186,0.003921447102863639,0.02407706851362744
SPTBN2,0.023585320849614087,-0.036202849860963206,-0.0319230228140297,0.0025672910086844115,-0.030412587789410372,-0.015645305993436498
COL1A2,-0.016853370628900546,0.0005205675507147326,0.07827320081680196,0.006083585146140349,0.0754040881523051,0.04836409127265521
DEFB1,,-0.015248984974705887,,0.10600057505468284,,0.02779959941508296
SCT,,,,-0.008800365784864908,,
WNT11,,,-0.014188929787271268,,,0.05484681473749288
LGALS1,0.10091597849197594,0.019960668413174672,0.05356896367538851,-0.009620520215395677,0.03416009727466423,0.013068363586230937
BCAN,-0.0596668177690842,0.016796394571440547,0.0691329474512066,-0.001319058164478155,0.06741677274804525,-0.00481412583797418
ANOS1,0.0468173033941913,0.01818159332594833,0.05300349749378919,-0.002202847653578475,0.0055996004924949066,-0.013209842601944409
EDA,-0.0025075139096012765,-0.03146655449779317,-0.016965183452243,0.06601948176783484,0.006041351629439489,0.06248939757040873
FGF22,,-0.020997616048277393,-0.01300602113080169,,0.060141687795135075,0.0193937072645571
SHANK1,-0.019343842863880786,-0.017018623067376067,-0.012374403062213667,-0.012881297790027784,,-0.0013368574055824816
RAET1G,,,,,,-0.020639875251531777
TGFB1,0.0006211085509686701,-0.03170719284080127,-0.028178956218059457,0.0062562371326696,0.003136720693736761,0.03167094277441749
MSTN,-0.06996893703412034,-0.007504109914669629,0.061836535895362116,0.025375413896854205,-0.04868826852510236,-0.028894473373583373
WNT4,,-0.00346336369557233,-0.014746670207223833,-0.013522803238755822,-0.0014099060663159914,0.05112827908786051
TNFSF4,-0.02649054551528764,-0.02497205351343416,-0.007347210359270124,-0.023137676772607363,-0.022244553681133192,0.0013835843074227838
NTN1,0.08451497203051458,0.01244997463587568,0.06769267864822555,0.008639415862081085,0.0032537640965441235,0.01609907053845413
CXCL12,0.0315833015773956,-0.02739501910614885,0.03407518864107838,0.011817624789086397,0.004998164649319049,0.0700513175312124
GNRH1,0.011635454631307716,0.058968186070610926,0.007815269500751667,0.03502915643701044,-0.023979844993829866,-0.05088237979794708
RIMS1,-0.02074073407477795,-0.03215359908683151,0.010078729020697065,-0.014686219668786082,0.001273009602801236,0.025799850853386243
FGF14,-0.0020640721071359153,0.035089686054292336,0.06548478940398834,0.05576151520610074,0.0650385628373402,-0.04459238656800219
IGF1,0.01945565537938906,-0.023073460601674506,0.030409562753616375,-0.022910894534457004,-0.056966893133666464,0.016253481162523148
TNFSF10,0.03203295285646505,-0.009423818400259928,0.02340838375674467,-0.04128963823449424,-0.005254770905754939,0.031985291521082156
GDF5,0.09565802561209502,,-0.02292262281384911,,-0.01864548376502858,-0.0009758072085817665
CHAD,,,,,0.1056304299184049,
RGMA,-0.013298333025893753,-0.032865827566873375,0.07539893297693477,-0.051975557376823946,0.006479917781378421,0.03239967646489124
WNT16,0.015517976260100895,-0.015480748403845807,0.007124143558959605,0.05907629709801653,-0.022025783559509324,0.10037416414881922
CX3CL1,-0.03148904998595853,-0.04234614984583124,0.043658060846690674,-0.014990363077395454,0.036906773695891196,-0.02801326053865352
FGF1,0.06653296676561544,-0.012635579488933922,-0.008934583548917541,-0.026230214918925902,-0.02547885058422516,0.02260700631015095
ALOX5AP,0.0736000734630682,0.05596829641203778,0.06834411351674408,-0.039715326104338804,-0.03030796488769618,-0.010754447877060303
IL1RN,-0.014443446578177508,0.057203057938364124,-0.013210154451555347,0.023675212002193406,,0.027996746883768086
NPW,,,,-0.012208728403548511,-0.004129039762126019,0.028662193358475623
CXCL9,0.021649373261081052,0.12377688246155023,-0.01597692072223729,-0.02375260850771077,-0.028855175607495776,0.062131085059507256
ANGPTL4,0.017136723130177927,0.009528792197971004,-0.04410603906916273,0.023392934245455847,-0.06399646688554404,0.032759470158775825
UCN2,,,0.012875919231456529,-0.013789307648143284,,
OBP2A,,,,,,-0.018593410309727113
COL4A3,,-0.03772419553721165,,-0.017837932046179193,0.009246246020084408,0.027956807379367746
NRG3,-0.007976957501080698,-0.010930672634880602,0.005887454964536315,0.05879172425139108,0.05040380465495943,0.005502680932149185
IL23A,,-0.020649635490029176,-0.017124762022017206,,,0.06703068611781704
COLQ,-0.026353027148984118,-0.0380360759294687,0.09603626723995369,-0.03261795298624939,0.03887022162003571,0.045161169454266355
SCGB1A1,,0.06823315424764707,,,,
TNFSF12,0.0008366882118097474,-0.02531806567413953,0.027623360248643335,-0.036159737305773924,0.08732052301927389,0.031848675682016214
DKK2,,-0.0009621856863943869,0.0053028962191841505,-0.014137478636930831,,-0.0099999461634326
FYN,-0.004131904896404456,0.009222848531329046,0.059398574611688446,0.008317572504762817,0.052179092491270306,-0.057540981575370784
ACE,-0.014674817124190156,-0.02701281555681237,0.05625565733026199,-0.038538073924211325,0.0636980165471685,0.008214627218815032
IL18,0.05848014654550374,0.05786358974802268,0.055013695880466174,0.006570194532168362,0.017422499020376354,0.007385429813584014
PPBP,,,,,-0.028321248084070442,
CCL27,-0.016440250145405715,,0.05088924547672063,0.02108006863350495,0.0032284294100706854,-0.038847946531323146
SERPING1,-0.06167244109814228,0.03895927799020357,0.06611465105867965,-0.008480755551657471,0.09991398468586489,0.06301276686785733
AZGP1,0.04147952487814811,-0.04724174118953945,-0.04564753165217213,0.011863961852461111,0.05496362974894044,0.01914508963384539
INHA,0.07882664432238565,0.05879142985500094,-0.02099809722797826,0.06243671627306093,0.13726151062308609,0.06025644442811209
SEMA3G,-0.006078827753959461,-0.021545488098852213,0.05941836838149876,-0.021867598918258162,0.11431305978483457,0.042788383239476126
COL6A1,0.012077960240870414,0.03538287999113555,0.06170828802071728,0.015369638293023593,0.07838244271831205,0.06141468492476957
FGF17,,0.0018232062899299034,0.05391923139559301,-0.020033127972261918,,0.028362767779182937
TNFSF8,0.008556820191303131,-0.015248986544586939,-0.013210154564408525,0.013138341080512445,-0.022025792122468992,-0.020892468387410598
FGF20,0.07208723726793025,-0.007577874886520887,0.10658807027691268,-0.02568565202646442,-0.049430009509103916,-0.003803939527086389
ICAM3,-0.05716301854489348,-0.00025483007865353296,0.017857673238120125,-0.036275433446163075,0.06063498351853483,0.031432248649578824
LAMA4,-0.0507539150323891,0.028609364479886764,0.07544534189816196,0.0042276593047409295,0.06096850038972929,0.016387309447908466
DLL4,0.0805448812923005,-0.019937578962655102,0.0693024543190514,0.006564358694666161,0.010075221616353838,-0.019291148413423977
SEMA3A,0.11044504984796996,-0.028708477117006834,0.060176809057163806,-0.0016468638310059033,0.009450500653271557,0.059157552952448
RLN2,,0.12269558282553737,0.028801115512013004,-0.01149962998380789,-0.03667441786187612,0.020026784659128397
C5,0.05295967995368573,0.002378784534901453,0.060560345815312396,-0.037927835012616345,0.05538142791798915,0.05450525394421536
COMP,,,,,-0.006987299425175227,-0.025254687188465772
EDN2,,,0.023425678862832262,0.04468934296802574,,
C1QA,-0.0001667111674811377,0.015135592213267147,0.06784500689439044,-0.017531883441444542,0.0768772943400831,0.0580729857782368
UTS2B,-0.015136500258597169,-0.018628565480352997,,-0.00994019349725068,,0.05422677258147824
COL9A3,0.0210329458599433,0.017994245202763787,0.04741706229595828,-0.014411042868355557,-0.018793255492113404,-0.05372091158957899
DLK1,,,,0.0068647638304323725,,
HGF,0.03147066855859003,-0.03481849980501999,-0.022773648053851247,0.03741161394129495,0.024806209024750312,-0.02551553011470741
P4HB,-0.04160741814696331,0.011003430658935992,0.10474511102575033,-0.011381982378608933,0.04431935307107032,0.04391911073577244
ADCYAP1,0.1474007600839887,-0.023141894260120418,-0.03132600329814332,-0.019061877601990684,0.18609413313904066,-0.03131928376781432
GREM1,0.04396601909402617,0.09352180074244752,-0.011504165051594573,0.028697060276862054,-0.07738906545021187,0.014025251365893481
EGF,0.024307790518858684,0.04715699070416239,0.07757190552527839,-0.0038820711639638477,0.1110081843344999,0.008259982056301587
VEGFB,-0.051340587190600785,-0.06840295915727414,0.08991184573835331,0.012075759415483079,0.011601216734320508,0.038067820409370096
FARP2,-0.044801663178473825,0.016563575734396437,0.03892510891688804,0.02035880156863499,0.01759430587547691,0.003834859778892671
LAMA2,-0.04296061344054199,-0.01583524769290014,0.04253003903905513,0.02245546560820934,0.0012032849053719356,-0.004046731068081615
SERPINC1,,,,-0.010635109076689301,,
NRG1,,0.07544942356750771,-0.029095908121710208,0.004710457066463221,,-0.03243176108872392
SPINK1,,,,,,-0.02849773000747016
EFEMP2,0.006010197763437835,0.02504949752770541,0.04422070629112817,0.038338009600842125,0.03692317788940713,0.08052841256365584
SELPLG,-0.02869187821595328,0.01198735888130741,0.02588702278496377,-0.021977279526007976,0.04130391089659892,0.042126223555671256
GDF6,,,-0.01696518309516252,,,
HLA-E,-0.023793896532683975,-0.04412648746235062,0.08559215746760362,0.0037176083008348196,0.009367446229599112,0.03832534985822568
PTN,-0.06326465735657388,-0.006842101798839875,0.07478336470162075,-0.00022307010706421705,0.08222779976844309,0.0008864530273138902
CD274,0.005929673545982358,0.06354857725232115,-0.020587958385958057,-0.004487108398707755,0.077917676182346,0.01659801317349579
CD14,0.060061664293669555,-0.03431280854906811,0.092909969838455,-0.021802668996869667,0.09884393979296166,0.10753554838393636
SFTPD,,-0.025986102769397716,,-0.018253707226508223,-0.015642032425678125,-0.049033401747558575
SLIT1,0.056941453028952385,-0.013462134850964664,0.01660789284816498,-0.024865594370902383,-0.017786487842342543,-0.04824910880801293
CNTF,-0.019523358102532057,,0.1329213507064881,-0.00906556199405992,0.06799578107352494,
BST1,-0.01625316740842863,0.020657082356722117,0.06941075003699369,-0.034838702170751475,0.13110714431115233,0.004524674578790679
AGTRAP,0.043636817160400194,0.0004842373551734793,0.025634930700823625,-0.02873430908508614,0.05795947218485199,0.0455830786828133
LAMC1,-0.003368388707698243,-0.005512452718562199,0.08156103789166914,0.00997568839616213,0.027551496098495786,0.003287791901088693
COL6A3,0.030608086595623658,-0.023919792420094822,-0.0384444760178687,-0.018795772981888573,-0.03870084528119292,0.036594439793275785
FN1,-0.0019557279825618535,-0.0011286854314086776,0.04815309635827472,-0.005856380323292351,0.01996219698163169,0.009571122545804863
MIF,0.05216880475435593,-0.0060172729486385025,-0.031181861797285777,0.006484019217267439,-0.0415303512391546,-0.04945445969600995
JAG1,-0.03380201993515212,0.010483707593613813,0.08127824431477583,0.017031525315383173,-0.024877584862345224,-0.013581183084380067
NID2,0.0019496165242721434,-0.028577739388164627,0.03720595182938044,-0.023863094687957845,0.018394491068576675,0.04008600695165465
EFNB1,-0.014045469553613913,0.05974160292071474,0.07921204167002407,0.015163716534094205,0.041605180533297446,0.017794491269490988
COL4A2,-0.022773417916749982,0.05607971917174925,0.07234710169794334,0.013902464831208102,0.047277195177344654,0.014252438386443123
SPP1,0.08057131934659453,0.01935719965831403,0.09587574264285546,0.07338294027924287,0.048404257970242094,0.002003885902276412
PODXL2,-0.05416862432931747,-0.048769381931632924,-0.02376672335972932,-0.021812457489340357,0.02938742867443281,0.002334456618357471
FGF9,0.033191888049384735,-0.019649660415467108,-0.04120234388572667,0.030268546728162128,,0.027691714899700442
ITIH2,-0.04102040879755532,,-0.01728299242557772,,0.004388301489197182,0.08737119026711321
ADAM10,0.0013923295464183681,0.07753685366911726,0.08863559259900013,0.0067427078446822535,-0.004938912908722874,0.03172141358586893
CFH,-0.034490246982256695,0.0034765584359469645,0.04752257217998919,-0.024959361587447118,0.09338494408280452,0.06479963932074463
COL4A5,0.07942317083857615,0.01512954544454775,0.05673334218322558,-0.023627390255893253,0.0015066101872966225,0.0764017956548933
LTBP3,-0.06555301946452008,0.055461354127053546,-0.05483648279488836,0.002488647334445413,0.04159813700881998,0.06310807735562356
GNB3,-0.02783485976317322,-0.009130213465394237,0.031822493820169225,0.0016871763980832765,6.091025515120955e-07,0.08714476113992498
COL6A2,0.01894828300270239,0.050252962791729396,0.01991335663018821,-0.004880038423592354,0.02435491407834126,0.054090728658084966
GDF9,-0.019162820052667076,-0.02482783986972096,0.019329657008810026,0.02921789178928154,0.028501515449554423,-0.011979941409861701
NCAM1,-0.029995817921773228,0.06169491425105637,-0.05331519018881297,-0.007119171446741358,-0.044576307480529966,-0.043490643988865194
APOC2,0.06805490205633721,0.01698790648609938,0.00651225119400227,-0.01673698055184333,-0.01312925256093603,-0.006275565838084486
BST2,-0.10551873844482522,0.030759683238621143,0.10883756259937029,0.011189913896487201,0.06876549912130508,-0.013832596011555748
COL5A1,0.005932956538247361,-0.03719991552728523,0.04084667771075536,0.013836730560511573,-0.04404731160653223,0.027869325853242935
CALM3,0.0011990984752579745,0.008456897154956743,-0.042251624147749633,-0.02140245168873614,0.0006902417521097326,0.010736731509029897
THBS2,-0.026152869311480687,0.014729111215992113,0.0012150705573006348,0.01752316251839689,0.0415480437760962,0.053312795252556465
SERPINE2,-0.07734468221972671,-0.03091505366368953,-0.007280300667135688,-0.0538776344637914,0.02479051737217382,0.03856919591327905
EFNB2,0.0727100125014049,0.005806679707563905,0.047842746930470775,0.0473585055282816,-0.030974050995432423,0.036085081313244984
PROK1,,-0.003327350763064699,,-0.014645564856773178,-0.0226945451522755,
MMP9,-0.03547026357089385,-0.015480751362024047,0.09110378601927988,-0.015138159708206008,0.04252105389272115,0.014217252619612162
NPPA,0.04232377086296221,0.01051406794291953,-0.02352819645471831,-0.0032230802281729694,-0.05161118470867215,0.056392625036096
APOB,,-0.015709241250898048,-0.013609676090504053,-0.018390502820882445,-0.02490341845166202,-0.016791241919710813
C4B,,-0.018040742249349314,,-0.011909673630601934,-0.02520431173259068,-0.018593415508667676
NTNG2,0.04650283704040163,0.02682871898320472,0.08081286681650461,-0.0065074008909592335,0.038921705609234164,0.01593106722916188
LAMA1,0.05828071457729343,-0.004732156121307676,0.10634923955755006,-0.021926592702650516,-0.016480192717348442,-0.01744680674728761
UCN,0.07521643565901087,-0.03347005508206584,-0.02279985380877443,-0.005891167687887383,0.002108202440430771,0.053489666349800104
ARTN,,,0.05709326215942476,-0.015138161177676463,0.03251480190315024,-0.022821628213456787
PDGFD,-0.006444449743012718,-0.0320653241107004,0.03848666657961819,0.01551066598577179,0.11245848638980352,-0.04764895517961033
EDN1,-0.0225559392549783,-0.014485806337229557,0.04151549019727374,0.009657748028530474,0.009032325978930661,0.028823914720856138
ARPC5,-0.05121546385525918,-0.03962026088733389,-0.0013623432120302168,-0.030072310892110286,-0.028039939498428968,0.06583562105500332
GSTO1,0.004248104396045595,0.03125131537061304,-0.046376130045735466,0.027432854465114394,0.08176004522573116,0.025705604090307366
PROK2,,,,,,-0.015309705774379477
SYK,0.030881003165784446,0.02650747649838503,0.04641807346432226,-0.04556977161461453,0.0201765188594274,0.05387513507836926
CD40LG,,,,,,-0.018158592461258016
ST6GAL1,0.0009239281548100295,-0.0016671673519875342,0.048516816939962244,-0.044160304825704606,0.03705278173763837,0.037862630781472
WNT3,-0.026763828419267794,0.04233539291122659,-0.058182130339450806,-0.011861489330407758,0.021890117650747883,0.012419216024710867
HSP90B1,-0.019864744445774365,-0.04051911410837575,0.010539190872014732,0.0014498765379322499,-0.03892682664912834,0.006807314950570148
ZP3,0.02833297900377809,-0.0341486202604067,0.0490410670644033,-0.015711489560184696,-0.022596246731499875,0.05281224574618306
ANGPT4,,0.007709943959865662,,,0.0023992610008338605,
NRG2,-0.03253299424288154,-0.03242017104087401,0.0017073630210326213,-0.015502146016497664,0.015416302794101154,0.002137146354207816
MELTF,0.0646528731712525,-0.01509346210947887,0.10919579897014213,0.07794569074780976,0.05770687050273707,0.03276618159786229
NLGN1,-0.06498723539994837,0.015257239320492846,0.03874138036089948,-0.029199784209580117,0.0007182524782594464,0.026141519418764088
SLIT3,0.05751484010755888,0.04975169425480364,0.007844194657806263,-0.03673368724261975,0.06715632626873083,0.07644611018534593
CCL8,,-0.014285944166882766,0.0036522461839050085,-0.014346786281529236,,0.07003831988743757
S100A4,0.031285208870301146,-0.042013708812705136,0.09191473356724206,0.018993700634204864,0.04303620072912904,-0.024193925869174404
TNFSF13B,-0.0919378442971052,-0.016500465606871545,0.016656972474120697,0.02224637857963164,0.0503791751762985,0.05032693023212742
HSPG2,-0.020590680967361615,0.07708386983195803,0.09404553933787513,-0.011898029091603536,0.06055015091277794,0.04856714735713651
FAM3C,-0.07979739855623627,0.05460583478193466,-0.008294427197703744,-0.043354971872543016,0.011729156860021567,-0.02809924766434919
FLT3LG,-0.06479500056353202,-0.03589460946446147,0.03577429333205044,-0.008526483877369002,0.11018175794901498,-0.017186075323906962
A2M,0.0542174726539408,0.07219124941620943,0.05966372508840095,0.01122692765374127,0.07908103033431091,0.025705525214847758
VCL,0.036095513003089726,0.027106958538175012,0.035785563994596405,-0.027425706648405556,0.048651136761700776,0.014337769126403372
FGF2,-0.029491582227995652,-0.035261893380193546,0.03784098924697262,0.015174533787816621,0.0033922403371490347,0.021528412987921252
AGRP,0.01571642051704286,,,-0.010746770722690504,,
CNTN3,,-0.016156936797829157,-0.00916283365535073,-0.005085260568423705,-0.03558527363719717,
RNASE2,0.05628376076185925,0.029815958692530266,0.07578172395046458,-0.03608980755845895,0.039954392074794856,0.01652856978847956
ADM2,,0.02024653305107206,,,,-0.017258324493327558
GAL,,0.01598811866431381,-0.021016298572022887,0.005443758547585527,,-0.017026292492352536
CXCL6,,,,,,0.09446441951765741
PDGFC,-0.029045802404844515,0.019311637087299303,0.05709331079581617,0.018766192706173333,0.11296320075417661,0.05537061600114935
COL8A2,0.05668616739575197,0.0028558127853526138,0.03871820800638674,-0.01649558755531224,-0.027472442788085295,0.028812457556859405
SPON2,0.06126278144311463,-0.010058359209696248,-0.0005653160060080855,0.010680138926938405,-0.00430091404140102,0.07736341596969099
SEMA3D,-0.02057076707244324,-0.021393055860106307,-0.030550863164364624,0.01614227684712717,0.014155688085637282,
BMP6,,-0.015480752317743533,-0.015107733997349,-0.009819821122047266,0.037239458430651226,0.01332922076134216
TIMP2,-0.04486776830988704,-0.01559673573675965,0.047538437328012585,0.015317143487569372,0.08502315389567562,0.06724604286867732
EFNA1,0.06602400366911149,0.011456091110327766,-0.021010519814010812,0.028234336509620026,-0.03890368535800419,-0.0071595515809929275
S100A12,,,,,-0.02429129574344442,-0.018807301290432673
TFPI,-0.07574346357109427,0.08851093894512746,0.010886883876436578,0.05273874962954824,0.03669282030170248,0.006088067315080744
GPC3,-0.021076993388702368,-0.024375748445035563,0.0571043152618578,-0.01288130384447601,0.013259381896407083,0.08086256802728145
NMU,-0.019495732273065055,,-0.013343060385648729,,,0.01589757679940053
SCGB3A2,,,,,,-0.027148685937388728
LAMB3,0.03533963280353795,-0.015702437210156055,-0.021409018334878883,0.07037009063637444,0.025807104249384823,-0.04758295490288796
LGALS9,0.06751423540886095,0.03724201598105422,0.05551000133547144,-0.040431001182429246,0.07708152382854169,-0.029828417580062976
VIM,-0.07683728515022854,0.0032972344501880735,0.06357129595851382,0.03398685202736978,0.06851638651307873,-0.006110992139099756
PLAU,0.06554470297345596,0.0669332164921066,0.07751586164932281,0.005074439979120567,0.06873046170530447,0.07585275453765594
TGFB3,-0.03748446923074263,-0.04221156723098031,0.03883941818760604,0.022790587610464156,0.0017409022841610167,0.010020034358903036
APLN,-0.002711656950651218,-0.011905968222284055,0.04435136183322316,0.02025969019235467,-0.011886968173872657,-0.05220266395341285
SHANK2,0.059801638594626984,-0.029424336143903374,0.005841449515059055,0.005307439423739073,-0.02366459288961547,0.08540066924816751
LTF,,,0.018525021410536475,0.018698427482875545,0.07960910971538099,-0.0022851979215749462
PYY,,,,-0.01220872790637076,,-0.028497742985851025
PENK,0.04422291492551563,0.051325472017182384,-0.05186412758486869,-0.014059488938958054,-0.027778180563168824,0.02138460876273704
CTF1,-0.018575140247705933,-0.0064725444101931305,-0.03433091325442849,-0.013515458635421735,0.008756692749934151,-0.028901542146153755
COL3A1,-0.05967443801885321,-0.03824977789457429,0.06470549763773112,-0.03710854565022234,0.05904611206175811,0.0455948498985307
S100A10,0.14426887406023114,-0.0659929952062341,0.07480691654177678,0.04210483165710372,0.039804813445456985,-0.02215765809351222
FGF13,-0.022848100179307072,-0.05258871362223495,-0.043453628545509916,-0.005470816586015303,0.1888345642624987,-0.02820269816160127
SEMA4A,-0.02508736314537335,-0.004480441166714583,0.010941797588199147,0.025451115514013193,0.03485602428178843,-0.007423207355250464
EFNA4,-0.03074535372149703,-0.015625888456705088,-0.00014591123517304652,-0.009059615133361955,0.023462926419061763,0.02855391721837801
HSPA8,0.0566468048948552,0.023849934232415188,-0.014932144411038479,0.028937208036786823,-0.09356415008870562,-0.015514394917587073
NPB,-0.003967982783792876,0.10932184285011348,,-0.014562002291743767,0.01538479554988411,0.0075618606720581774
ULBP1,,-0.020721370793693437,-0.017903038168650114,0.021558409504780003,,0.022842713101534497
SEMA3E,0.08046244185952967,-0.008549452760204338,-0.04214101633756513,-0.033847725414097585,0.07902085717181483,0.021382009684836313
ADAM9,0.06544937093552704,-0.0024228543437524097,0.03459909574289836,-0.03383221074449267,0.05028525842991127,0.06628571370723109
ASIP,0.01873537467156951,,,-0.013432890430059416,-0.03612276398782228,0.07533089170789281
IBSP,,,0.07416043016527807,,-0.010644370699511935,-0.023574369529347095
FAT4,0.01536763435427588,0.028324480632318776,0.019057564439312003,-0.0053615624025435404,0.04921963958976712,0.05168144280889175
MDK,0.07411614405846284,-0.0042657695850838355,0.08276680061136614,0.018818027883436103,0.030034978600974104,0.11076317002870409
BMP5,,,,,,0.05780649004270885
CAMP,,-0.015480752317743533,,,,0.051556027831343894
HSPA1A,-0.022964015699643802,0.010017008169966417,0.060948978046163796,0.030833971339008292,0.01727034370374673,0.031389103824777956
SEMA3F,-0.030866973946560967,0.03429124621953462,0.04718381621862608,-0.001161947697028582,-0.06908165526151987,-0.026710708131460124
ARF6,0.006405489913801586,0.012453652619317806,0.061973799493234435,-0.04546359073945646,0.016166321352978408,0.003216426464590671
IL6,-0.02022703591808612,0.09217933908241539,0.0733889176124604,0.00857706942877978,,0.030524337745201625
CALM1,-0.05854292728219669,-0.022347602207777623,-0.06837179684824288,-0.031025041269799096,-0.04631284974841661,-0.03348915729602583
VIP,,-0.016736619512941277,0.0031265774247791756,-0.02369721425925832,,-0.023575747884821686
NMB,-0.02822214598414708,-0.007540670176549122,0.05884561564774601,0.014149863724525718,-0.0230517192678253,-0.06316152870830696
CCL26,-0.023003192301168172,0.06272382728986733,0.0961092828655653,-0.009065562182494925,-0.02666215572260649,-0.04646652754761543
FBLN1,-0.012834661965683659,0.042279492522403685,0.06373295340053103,-0.03639133417156731,0.03788122852589788,0.029495757017076192
SAA1,-0.016853909706449562,,-0.0022363928679827684,-0.045705863604184466,0.10863892980718586,-0.04642844502876801
MICB,-0.009570070085492863,-0.03345832582755014,0.0324347250322886,-0.026407488665664215,-0.0074190525329153306,0.0712845407235824
MMP13,,,,,,-0.020443726167555583
F13A1,-0.023157366968812914,0.08142248549988147,-0.0024574882193367353,-0.029456278894381772,0.13949288866925025,0.041927465576932416
CXCL11,-0.04745579904693317,0.011675252528235848,0.08977048456769253,-0.03666555666359366,,0.01944883024599108
COL5A2,-0.046184187789094854,0.008901272936154735,0.03163058512626169,0.0061171662823143015,0.0787318018608985,0.06703206189146427
EFNA5,0.0480925003907494,-0.030363968602174336,-0.03386113340407698,-0.030114900851321232,-0.05620511254875591,0.036571729851952214
