,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
FGF8,,,,,,,,,-0.028398405814006242,
RIMS1,-0.05122951330154532,0.007420502848879101,0.004136783507229147,-0.037935984719657555,-0.04602210832968339,-0.02051505029343859,0.0029615040193526855,0.15530130103016254,0.021554451877694798,-0.03066446482843779
FGF14,-0.02049775453913759,-0.024110736903751897,-0.023216491418311315,0.0012473405776720827,0.02111882819884982,-0.05848884664632239,-0.0006038425180945269,0.039323408770048,0.018492005523546275,-0.005335318696503705
IGF1,-0.011875540998085823,0.038893435294824044,-0.038993820595453026,-0.0022905257735897733,-0.02841578968678672,-0.0467167555930917,-0.02415129742421926,0.007720390517976828,0.029550782728232115,0.09217735044380056
TNFSF10,0.00351807738965367,0.002125989752222337,-0.02392229473656575,0.016288111434415428,-0.03344255860341949,-0.006852342758401878,0.026195007945714343,0.04593039336857213,-0.038250868613807595,0.08773851104699562
GDF5,-0.008716131425915942,-0.003822846473871855,,,,-0.022957728353996523,,0.012379195071177447,0.0024545211248211923,0.05230421310828148
CHAD,,,-0.05004774793654947,,,-0.01929266254016273,,,-0.02193836642290244,
RGMA,0.04753421640394288,-0.01634453225272884,0.0834883158133347,0.019411575623321933,0.0022125774745775104,0.02028151215076168,0.16852706694936978,0.09852469508684211,-0.0011754110540523224,-0.0397869238313086
CLEC3A,,,,,,-0.009829509547383897,,,,
WNT16,-0.03475984999396861,-2.065324450591079e-05,-0.02331148942642663,-0.004152676317891612,-0.01877547092054507,0.011790741452634666,,,-0.014035569413337043,0.04790981566857329
CX3CL1,0.00875663652459174,0.008864314779202171,0.08536758237117502,0.006337526133728822,0.03916429303183628,-0.0013490745595309125,0.03017495723704428,0.07932540864041118,0.020389330777858632,0.02576498044195829
FGF1,0.0012894973093034948,-0.013082423859557853,-0.0507321869924224,0.010249512369474353,0.03465896378629447,-0.005323544041525522,-0.04480667389045115,-0.04026534007013212,0.011585675173691582,0.06808473690742575
ALOX5AP,-0.03188839529405538,0.004144283631807824,0.006863144263276567,-0.024140069323919815,-0.0073116986563085875,-0.05958874448601208,-0.1106779658679357,-0.03657495734164768,-0.06510054637203473,-0.03103498813391219
IL1RN,0.013066876903632677,-0.01283829055164514,-0.018809595212154025,0.04501116992739298,0.01931045484314157,,0.028831122595928734,-0.019640448116163545,0.003627078110863604,-0.04741337404217191
PCSK9,,,,,,,,,-0.013623712675908294,
NPW,0.033451153176037154,,0.07860485475691541,-0.018885049421177642,-0.015142169946117995,,-0.04488987520749763,0.010435023824248728,-0.020106694017587825,0.017849125409067
CXCL9,0.011530990086797678,-0.0077008487152238885,,0.06890159671322132,-0.029459745749018905,-0.02295772460218011,-0.10326599329499153,-0.03074145046627411,,0.062467659803887174
ANGPTL4,0.009020871718103146,-0.012545097009871612,0.032517065430664786,0.06179945559103199,-0.02660970658990237,-0.02402389074803156,-0.0348024835979436,0.01273840238971684,-0.03337257288459199,-0.005343609234290622
UCN2,,,0.016563391868077128,-0.01309478122406785,-0.017102521486742368,,,,-0.015394727559434582,
OBP2A,,,,,,,,,,-0.0022963067656898133
COL4A3,-0.018459542673416228,-0.026716554942916887,0.09994191307019909,-0.009814846444831748,0.04235938232258029,0.037579023973387186,,,0.046308250707920544,-0.0026526691675679537
NRG3,0.033496694639585746,0.0013353683517042367,-0.024632351705267015,-0.01497301022151398,0.0053477569421012516,0.03346772525580295,0.04309444166211877,-0.06715935494042043,0.07984360838695385,0.04319125656876035
IL23A,0.07193805430515972,-0.021781370069609125,0.010227199973443228,0.0212258011267877,,,0.04460779653900138,,,-0.015329593071875092
COLQ,0.017928285556695404,-0.016591776234669432,-0.05534045417243299,0.043431273095115415,0.039033513400416865,-0.03592448303757234,0.08634701517751277,0.0320918915258846,0.05295325321076787,-0.009673560933363292
SCGB1A1,,,,,,,,,-0.015762720055134846,
TNFSF12,0.010294198791250625,-0.02472530515656917,0.07167543326220129,-0.03331286852473552,0.03422784064635796,0.002414992595645349,-0.00559256425925266,0.10642942820087427,0.004185993589587299,-0.031973026304543475
DKK2,-0.0061366824354374926,-0.02281494282366813,,0.07208062710368451,0.045677920813568446,-0.015797357390280785,,0.04206710314407319,0.022584347964543824,0.04943078535516943
FYN,0.060052015090529334,0.012345521278603491,-0.014918374709736802,0.012468030137607541,0.009000393056931498,0.022300178532622186,0.024017360176853245,-0.019328017387214336,-0.0664839756133209,0.0043308435312192995
ACE,0.08400843026714595,0.02363974074634005,-0.0003270245838335963,-0.04299795785649179,0.0389585409583493,0.023639085613209966,-0.07890099723854374,0.07341258663140689,0.015785230978780172,0.05725399232820452
IL18,0.07187293958415637,0.018318457306886537,-0.04797139626770544,0.012927607938462893,-0.008367033876059705,-0.012078548216022186,-0.006492926397630175,-0.04283199081941442,0.024311654679733553,0.021272502710241035
CCL27,0.007906951348175005,-0.014446441005224575,-0.03587823570434045,-0.03085107017905777,0.02199799932051204,0.01847598644029225,0.04863775266074364,-0.048219261679636645,0.03132720218319659,0.007134609278321496
SERPING1,0.049083785794570504,-0.03193245744593812,-0.02464181378598238,-0.013989590584748208,-0.025896674290280593,-0.009689626331663748,0.008857171293892368,-0.08116151280553435,0.02046172912114332,0.008069004569759196
AZGP1,-0.03104619841721945,0.001588450879980254,0.015544393564339292,0.0034274803606185785,0.024002124283269363,-0.004379266518608492,,-0.01533001379071101,-0.034452198670066984,0.018132781778117432
INHA,-0.0017249515718604194,0.020291377712104413,0.01950346755178691,-0.020354420147542105,-0.012017206855312003,-0.0016722617484982607,-0.06455767534150343,-0.023428176359564037,-0.02336802064779964,-0.009257123191785462
SEMA3G,-0.04150994330224231,-0.024916131042115958,,-0.024687023225939516,-0.006282564209027079,0.053456802409829376,-0.05247837598596871,-0.009542434563688711,-0.02260245722659238,0.04216877329701879
OXT,,,,,,,,,-0.013199636330564014,
COL6A1,-0.005888288681947291,-0.05303041321460915,0.08847802254322594,-0.006548351626107858,0.006805030571178967,0.015916699935474073,-0.024937990965567338,0.06636408874963451,-0.04128677349603281,0.06489217701386832
FGF17,-0.03005017426003586,-0.02552798419609837,0.03146769096834364,-0.012527249372052419,-0.024846570280009816,-0.03178198455439264,,,0.00594604816282262,-0.029101574540754495
TNFSF8,0.05114286923895922,,,0.1021308244414879,-0.014001909765746608,,,,-0.01403557126588917,0.17566416094312376
FGF20,,0.02080460993423367,,-0.04156375185803317,-0.03185724960910167,0.002203201366445624,0.15043266619592882,0.024748327857794426,-0.02839840942379717,0.027559689682730874
ICAM3,0.03605883595899738,-0.06117118855754461,-0.004592771016005732,0.06165736105509128,-0.020317857022143414,-0.039397411294855876,-0.09876450098012658,0.0509948096912942,0.019053140885890964,0.08810598914325701
LAMA4,0.06486813461476879,0.014687831008511789,-0.012444686518646067,-0.03404916561945466,-0.022022948069908586,-0.007742396408918733,0.008104488592943661,0.06273297896865787,-0.06900852739728078,0.04734332707309831
INHBE,-0.03573626902273831,,,,,,,,,
DLL4,-0.02619641383428657,-0.02132167966752094,0.023584061494682743,0.04519621488203991,-0.016223909095674924,-0.022787581719095215,-0.07903742591372745,0.13620377654943822,0.015897773036330998,0.015689566463611027
SEMA3A,0.09887029193949756,0.006024677434697746,-0.02296258572746263,0.01597588049420719,-0.001548340684738281,-0.03590546144664252,,,0.028104425853801747,0.0737329821824907
RLN2,,,-0.025268801673603705,-0.01685786936635407,-0.014262693523568095,-0.006621272546873834,,,-0.015394725861841095,0.0702563198711095
C5,0.11386208267778475,0.003946861487915772,-0.05939768268764244,-0.006325730738694728,-0.01174742519937585,0.01325590561004973,0.01873130018863874,0.02657368546749252,0.006584251757821965,0.030877112064580756
COMP,,,,,,,,,,0.09733270426936938
EDN2,0.006556405219542665,0.004510664145162937,,,-0.01731966291508442,,,,,
C1QA,-0.012666423479577254,0.03841768088978593,0.005188647016700851,0.006166871102312621,0.05453421312480716,-0.02978341342782958,-0.017298588093518894,-0.10963791363400974,-0.02905842731191175,0.09408228908839968
UTS2B,0.0692840079112064,-0.01746658171042965,,-0.016857869269503667,-0.01232856479868278,0.0454370296939043,0.06298515664785134,,,0.056299685315038046
COL9A3,-0.04096177843652903,0.024978138010108272,-0.07811843683803525,0.009739557954626808,-0.015956602303752385,-0.011437105346877894,-0.06668748887581999,0.06504087815003941,0.021641875343114802,0.03234673781169862
DLK1,,,,0.015122490225434906,-0.03804171123311182,,,,,
HGF,-0.022833895061658536,-0.006350460821951234,0.04379216599630107,0.04981765220506247,0.002847497850884995,0.013216667201615944,-0.007575109350748516,-0.05187682730576467,0.006759547788795667,0.03562812145207752
P4HB,0.0547834375094447,-0.009227182317496288,-0.03322908085979924,-0.018074038022671473,0.016846534574585174,0.01232879126622842,-0.033163843244425534,-0.000998928099962821,-0.05704950090042718,0.037107182655433016
ADCYAP1,,-0.006431363084238863,0.026010244387556784,-0.03403784482382213,0.012814313171944489,-0.02173689334888506,-0.01173328731061171,0.014209919180223617,0.03090585259164945,0.017127378235051637
GREM1,0.0702578965540507,-0.0073104519398712355,,-0.014570484095858817,-0.039007034589287864,-0.01847815267108249,0.10829571568662541,-0.030914302123888796,-0.02481709767754881,0.06048403878279516
EGF,-0.033637433060958066,-0.010235086210815474,,0.048126156936376334,-0.006330956500193259,-0.02832333164808593,0.011572991851832902,0.06560282834817736,0.018963842901498097,0.036508500774045265
VEGFB,-0.03402500100175273,0.003967153051752239,0.044340952834163505,0.005798248317174812,0.0581827398451442,0.011252342100185043,-0.00291168671347807,0.022714393131822865,-0.02206773106008315,-0.027199844258178243
FARP2,0.06186252450884771,0.09461914465072124,-0.021815795500143734,0.01256841192485514,0.013528601684825758,-0.0053802870079533325,0.10519493242225242,0.05746843506404728,0.02070189345507149,0.0841729669605865
BMP3,,,,,,0.05366629014721232,,,,
IHH,,,,,,0.07084087440273942,,,-0.015207590216872006,
LAMA2,0.01447144162562226,0.005904263027080438,0.03844403196246948,-0.034191504085052775,0.013613770080003217,0.041415211569626235,0.03769473616966543,0.06583295957362303,0.025741227875024537,0.11656199031172039
SERPINC1,,,,,-0.013190450611377757,,,,-0.015018260782216918,
NRG1,-0.04228055356765905,0.015121890025183908,0.07245969325216757,-0.029481769710479822,0.006050204608594662,-0.01023752052818961,-0.015623411831512899,0.0012963353158489226,-0.0230520706218991,-0.0012595646947671272
SPINK1,-0.00654721939505955,0.0064070547419763126,0.08557202569536788,0.029889506291696913,,,,-0.04531226993412357,-0.0184604646875386,-0.046818187172164585
EFEMP2,0.04695885257032979,0.02945759512682672,0.027631166746825114,-0.031632499488111206,0.03408697466042278,-0.019493195768669497,-0.02926352391207367,0.07251831313625942,-0.03591164746481194,0.08868362244152778
SELPLG,0.032124164459485426,0.07141203191246219,0.02274129070269239,-0.03143873167185699,-0.03410365690716456,-0.008713032371101864,0.004079036678960974,0.062126098652038414,0.07344640261862617,0.06885132645384957
GDF6,-0.028651349936905067,0.02339344230522693,0.0315353563387633,0.04483262802126692,,,,,-0.03658123051686532,
HLA-E,0.03852815242515895,0.014900262379345334,-0.03795596873716907,0.0137914151289751,-0.011853117315294726,-0.009269881150973987,-0.0596368197116964,0.08415448158179224,0.03232802686848312,0.11321918696063142
PTN,0.0156741986329404,-0.002986103756240227,-0.010540670170620938,-0.001382268506146343,0.020652092625770443,0.035885220642863626,-0.019714392810155995,0.13729991386655635,-0.008571426777176042,-0.059493532794134614
CD274,0.012400864310934684,0.0619696385005696,-0.019844615118229263,-0.005119045227995716,-0.0311312533540617,0.004619879364170633,0.0025164618177109374,0.06296729244172729,0.005738672723402789,0.034552633330807644
FGF10,,,,,,-0.020644839822382178,,,,
CD14,0.05176827872303399,-0.001448177896448402,-0.029595345691587057,-0.004458771938044323,0.018465258899330855,-0.028993232008849512,-0.040463109403864245,-0.07364107426491097,-0.045250762233814995,0.04873949393039271
SFTPD,-0.031061849405499952,-0.013651022337071873,,,0.001734878967455596,0.03351183850014177,-0.008526024955318364,0.0609429503538519,-0.013389286524549465,0.05139822992773419
SLIT1,-0.0034071646129644013,0.003752487051722024,-0.09469336602023355,0.04931068894106998,-0.0411970888668536,0.06669211156860302,-0.0814459193312438,0.008876859784609446,0.07172936221318678,-0.0014738919457157383
CNTF,,,,-0.01328783143499375,-0.011243781975789137,-0.018478151074059344,,,-0.015394727559434582,
BST1,0.038003354602720474,0.01385746870075455,-0.034075166846788615,0.018276977747132966,0.018634768152873713,-0.03470828314044085,0.04688984610871518,0.03167029321727032,-0.0019667012085654366,0.05741044453854676
AGTRAP,0.0332198548147344,0.00801581327189322,0.08453986809413426,-0.009032061224354878,0.034929344940276906,-0.06120830311634514,0.055214624250670134,0.011580761302637339,-0.014623078508755076,0.030573535964609058
LAMC1,0.03106403122238217,-0.004865284442887877,0.037432425640953886,0.01254953301021592,0.01638698087255678,0.025642700260411298,-0.04595459711830957,0.1103488720851156,-0.01780673820086784,0.03834929947787681
COL6A3,-0.03898138231897983,-0.03251655983486684,0.009817209661313839,-0.02580750611036333,-0.02331191090119485,-0.003394700841194409,-0.009774578236947221,0.048275217469917635,-0.0067453082694258785,0.10472329067099884
FN1,-0.0020157285207919257,-0.016369154151395462,0.09549043521420102,-0.021589841997954683,0.004125083268220926,0.009343814207537805,-0.03952670925345547,0.12952528685110437,0.004137070639479473,0.0669735151339006
MIF,0.04540626247477489,0.005536183730786635,0.062158591487376395,0.046506286421305595,0.015020962053276023,-0.013727808290548977,0.04029879686963672,0.011513790526096458,-0.018423944124828777,-0.12708961118345782
JAG1,0.05972559785184398,1.3430503053919749e-05,0.005431107509468945,-0.027960124898719622,-0.011938298139363151,0.012975460184812238,-0.1725800871994254,0.07992899241571945,-0.06587177385426954,-0.006606455413896015
NID2,0.014088418472308208,-0.007312045993551453,-0.05363612494453302,0.010767919569261932,-0.029596778899622235,0.007172998960254223,0.046736673319217416,0.0761079405470687,-0.06689716615565283,0.04618007219146171
EFNB1,0.0958709615470761,-0.05865346233716593,-0.03243474615501353,-0.00028397769427084484,-0.00033741101214945,0.025157788358862745,0.04418393829777701,0.07907706195356118,-0.018935500489216578,0.08888241475080827
COL4A2,-0.030295335218787467,0.02190339359429692,-0.0373551620765035,-0.09579499535758053,-0.0015148092514771084,0.0016622404750765746,0.007764119482073032,0.06586341776114517,0.0228259321062197,0.07734921255619989
SPP1,-0.013955762284595566,0.015781656645063567,-0.06240074537721015,0.06542962407671304,-0.021741048501478615,-0.005476787396148078,-0.012600113992249317,-0.10454318766671948,-0.05934448734204448,-0.1451353795685031
PODXL2,0.02756298141128094,0.024799646295960966,0.015738527033903958,0.047620757461413026,0.03881859807914517,0.04520350248851041,0.021593033046538913,0.13203138082420676,0.042765868670360495,0.020468504333095904
IFNE,,,,,,0.033520215983627887,,,,
FGF9,-0.027791102885607297,-0.01727199951985852,0.008668678976712389,0.04200847088751596,0.043037635190829815,-0.022606351160414363,,,0.035824687712208855,0.00783218075348986
ITIH2,-0.022720343690344192,0.036483029458776184,,-0.017753055761266727,,-0.03397818346401991,0.03872320585285069,0.03189923752847912,0.06981533773915305,0.16607208615023802
ADAM10,-0.02792098859597993,-0.025764485062509983,-0.03700564102180372,0.029028860090837726,0.017782331773494944,-0.004771890102071977,0.02600345519302704,-0.03332611152052834,0.012132573341195132,0.0356876838419295
CFH,-0.009139777372259558,-0.020235600501476665,-0.002299690785985429,0.014556386926347366,0.019249460790320607,-0.016013659336568804,0.017921096974375855,-0.01377046151446158,0.08769630478302398,0.13385673159464204
COL4A5,0.04615080317730209,0.056154705931943126,-0.033334186301032374,-0.03596551776050041,0.037796027300948554,-0.06248802564081808,0.07700895467692771,0.019218158205038315,0.052429642738213184,-0.01881978045752056
LTBP3,-0.0575009632863662,0.012911100833938715,-0.13395097216161267,0.049407076379773485,-0.04393971396098385,0.0003107479889367626,0.0370269491303876,0.08753273943755872,-0.052832236213138865,-0.02010542439937918
GNB3,-0.006290848017672868,-0.013292631279345862,-0.05421990672825741,0.01972306056109452,-0.01353358638206819,-0.027326768784061976,-0.06294594455029047,-0.0013555282492445694,0.041364895119258754,0.04196296201099216
COL6A2,-0.01067410460077893,-0.02260018239491241,0.08786766209611305,0.0035744389248300317,0.011461385352653796,0.03449425897278385,-0.022534271905917058,-0.019435158086725236,-0.017302538890657578,0.0634978249550006
GDF9,0.08170332007333768,0.04645761045234519,-0.021235095323551292,-0.0013929479335700915,0.045123865050437986,0.05276954356911517,-0.0511686620479758,-0.03312631634344664,-0.03430092198372611,-0.009898028762159556
NCAM1,-0.016139545079653334,0.026435661478889743,-0.01689230795908178,-0.0022625916775271798,-0.027976021549556446,-0.02064684217976501,0.15979628748330138,-0.011165462912544675,0.030931017024942005,-0.04401227246092989
APOC2,-0.02958860752622896,-0.004815953063715189,0.0358556478841231,-0.001246362060161084,0.03131797046339633,-0.014281779345997156,-0.07839697289963472,-0.006974351112614367,-0.02349144164044171,-0.00808303075880912
BST2,-0.024969839964430383,-0.02981118829660501,-0.042394555761900064,0.00505952864923914,-0.017986193236431542,-0.0034194090537966516,0.1372479095743472,0.0359062806226195,-0.08076381698092,0.03910981941657699
COL5A1,0.0631656656016919,-0.018455734585025946,0.018540445491941056,-0.02470837679190334,0.05152392155828912,-4.3076096962357555e-05,-0.03819818658210282,0.0011358756021137314,-0.008968536018853794,0.11884280082799172
CALM3,0.025597789139941235,-0.034691537978274824,-0.0043467930762561184,0.018673061211435447,0.01358986982253729,0.052145497294572504,0.06093187895745811,0.03810786998226454,0.01816179764049539,0.0557072471941023
THBS2,0.005028791044457759,0.024277969109608985,-0.05516540992177222,0.016077028510862762,0.016567178780281952,0.03747405008723538,0.023306509894953788,-0.019216988957480072,0.008790393085177742,0.10990520233656084
SERPINE2,-0.033183988697031826,-0.01870125130189593,0.06319648850248503,-0.07033943146199031,-0.013892873351378688,-0.00848900371595062,0.08973198569318004,0.054019580683991146,0.013840069554980083,0.009035717498354526
EFNB2,0.0031906934059058537,-0.010269789235273157,0.03093094564346297,-0.003336718607803204,0.049808988068900675,-0.03251680000328347,-0.07459845066096116,0.0036190852575772696,0.0400081830968433,0.02191232629233573
PROK1,,0.03845134393338056,-0.041305113030571466,-0.03225959767372867,-0.01816451514751493,,,,-0.014436244351199655,
LACRT,,,,,,0.006790292234451503,,,,
MMP9,-0.03005016874023229,-0.025175236994642615,0.07031423215728576,-0.06036915338319115,-0.0037596131982788124,,-0.013265532385084017,-0.07206260408370599,0.005632542473794765,0.010221918342669877
DMP1,,-0.019567298299771486,,,,,,,,
NPPA,-0.006446898955751882,-0.01019481241068979,-0.009836525223245645,-0.0020311872633452183,0.01829357962106538,-0.003587540482941384,-0.1097767276505167,0.07224916263491493,0.05971528099140617,0.0462808383190176
APOB,,,,,-0.02280926480659734,0.07140866023705666,,0.012580365414245544,,-0.02758589918720003
C4B,0.09783909156999014,,,0.0029050595718078114,-0.014771260049077563,,,,-0.01782154469287896,-0.030546643793258013
NTNG2,-0.002526773974994985,0.023154446098335398,-0.0035918180702034287,0.017115557074884758,0.006513703111055378,-0.015781109132717432,-0.041642598836335906,-0.018960046202685907,-0.07147435438995806,0.09602250308147343
LAMA1,-0.025850926530326286,-0.029742075638583422,-0.03423206662975025,-0.00997833216112774,-0.0163797007733138,0.007015676389715065,-0.11006342993320033,0.11790036813702037,-0.03593289445040786,0.026798108041761817
UCN,-0.0015776586124775112,0.03256025493906167,-0.009968727389841572,-0.012483416334625502,-0.024723819114635538,-0.027326774053453712,-0.031626592779636586,0.06655791801131553,0.011006545248538255,0.02662223624308367
ARTN,-0.021743993905586418,0.0010998147916890064,-0.03399136690695875,-0.022551352390033336,-0.004323824868787536,,0.00649504483502593,0.1118903471566607,0.06900324157429749,0.04131980849135031
PDGFD,0.00024354946373368404,-0.017230450901999646,-0.002356947411138707,0.05241886251340903,-0.022825037084530476,0.042044417649369406,-0.059940594831632506,0.01567784257612134,0.06252124266577888,0.02691759074729614
EDN1,-0.03096052782314461,-0.04167822567203199,0.01238882094738582,0.043369087361752434,0.0830982267214242,-0.004136014579885029,-0.02584277499572488,0.09164713526608742,0.04984692642979122,0.14567835662816103
ARPC5,0.010680398233209642,-0.02694423600276913,0.08262003758692205,-0.028667306333914493,-0.014001970422688423,-0.04700205414496424,-0.08942780644303958,-0.023441779712147493,-0.027615632526118806,0.014781064920755389
GSTO1,-0.016313678575645047,-0.019142674800665137,0.03717959489223939,-0.0015274679184661224,-0.002442819519659186,0.010760240686574425,0.0043655278625482795,-0.045225870850172906,-0.017680874327137143,0.04110008413918009
PROK2,,,,,,-0.012679850537330353,,,,-0.025151921584904424
SYK,-0.036744552961918614,-0.004520563951446505,0.0419415456132054,0.02831948723715463,0.02309839948832121,-0.009199127007493126,0.0366431749453747,0.03429891349225089,0.01908964537096042,0.08498894671011736
CD40LG,,,,,,,,,,0.01322622634345838
ST6GAL1,-0.03462244817031766,0.07273606619492648,-0.050786923490520997,0.010049371553468288,0.035857482414931925,-0.018631505874229234,-0.029640472429602115,-0.02381020177827491,0.0383890440446001,0.052350613350429155
WNT3,-0.07336235792884516,0.02209758496565977,-0.0057509264900533884,0.07042757072558307,-0.023342795852416942,-0.032057566023986475,-0.01093667401005765,-0.0013733513241131064,-0.04086975230429716,0.047007539086649806
HSP90B1,-0.0644818592100447,0.04545367810750466,-0.08135948838937049,-0.022225348275019072,-0.02010201806835813,-0.01702265078752798,-0.0610981371273,0.03272981654836921,-0.00550730435266234,-0.004740445512798951
ZP3,0.012643238390041268,-0.005038724216890448,-0.027314030039370347,0.042773427027448366,-0.009616165229894441,-0.01929266422647394,0.020269575814933185,0.05276973136752233,0.06658853764704009,0.05946864806628045
ANGPT4,,0.029240075845223267,,,,,,,,
NRG2,0.047047592678908755,-0.0423925232668254,-0.033260282442923284,0.025304176679962126,0.04668997277280501,0.0352699870535592,0.11866390635196161,0.14824295175287502,0.014353815800185958,0.011313529719476
MELTF,0.06282337951321441,-0.002656338867412111,-0.02400008054889677,-0.027445241426776654,0.017431204229575996,-0.03868583336951344,0.09431803369446497,0.10153340283934309,0.004784835939666415,0.02664992396333525
NLGN1,0.05285711187884032,0.029349159285168496,0.04772578935857827,0.028754999448274872,0.03879424677092748,0.059529751896047034,0.06511018188080438,0.03056060613789655,-0.008935426337952296,0.018102801882182645
SLIT3,0.026690889414871716,-0.03968938511914047,-0.054689972699573354,-0.012223767147269098,-0.01740542111561372,-0.031094816648839604,-0.040285569366344996,-0.046913652091913366,0.030931052612793913,0.1152091219807739
CCL8,0.03513469808285092,-0.01438854334987407,0.01522773014320947,-0.025246553541511285,0.09645490470133564,-0.017409255959469704,-0.008830934896137585,0.018103213100405934,-0.031106526968757334,-0.01917094728093058
S100A4,0.010834058143596196,0.03929952696409083,0.04050064273620946,0.02534504679077831,0.034955176958725624,-0.012885652804503045,0.04082026618071986,0.04986168968753567,0.02152755494596486,0.002036226393502967
TNFSF13B,0.02206289010942376,-0.022405147083984642,-0.05350622144772687,0.010607735536666905,0.0014544947924889483,-0.0010635188425332422,0.05957730009608826,0.04865562644615119,0.03819471175650345,0.05116245701360737
HSPG2,0.0022684136266935655,-0.001513112414615087,0.03193677286318439,-0.021894036839831297,0.013035099560599842,0.0061975931038066095,-0.018965248200697882,0.08737874576755858,0.0239743386891913,0.07868204810526776
FAM3C,0.022885194751296023,-0.038621165425734426,-0.025571260159549702,0.036260812756364474,-0.05118600570337962,-0.02004041602037634,-0.031141960204303064,-0.039936920479141484,-0.0014582159628262678,-0.01975188284678667
FLT3LG,0.11956299273133018,0.01323168320342949,-0.04714656047403785,0.026701113135070762,-0.012232364523326085,0.00639797797617396,-0.023928344359199577,0.005166209895134961,0.04123691756612029,-0.002958651503015461
A2M,0.032294170335989324,-0.016390167919475607,0.11042805736011531,-0.0691341257680365,0.01939533286899306,-0.05036364086063312,0.0025312157624214444,-0.08893046662881678,0.02720156357634493,0.022887701832727207
VCL,0.0014663211579729223,-0.005950252585823628,0.02178472603053705,0.027996711598096455,-0.018796799596794384,0.07034454981841683,-0.007425147399664399,0.08412769334974649,-0.017805457305783052,0.08092315413316466
FGF2,0.016666377565698772,-0.01641661292783729,0.0011055547822088215,0.028469098534749902,-0.07362070755436775,0.03262639841158337,-0.02214810068304261,-0.031796069544849856,-0.006388399871240138,-0.04244340127710298
AGRP,,,,0.04931986244328248,-0.01332894166174153,,0.015394332404338766,0.1436744441548339,0.0865664524578449,
CNTN3,-0.046450381666615734,0.00984999562349582,,-0.031824773512630085,-0.025454784561116345,0.007125085105477914,0.059695779120387656,,-0.017285268501987663,
RNASE2,-0.04312251669517453,-0.05503340415591828,-0.006930376277986225,-0.03511855616714929,0.021593276943111663,-0.02910167930534369,0.05052456833299449,0.052616942035102386,-0.003132702990534945,0.01237697991198848
ADM2,-0.05549173153162526,-0.021781370896532676,,0.007846808467615093,,,0.01679646717503154,,0.05884440116665639,0.03037943917074135
GAL,0.002339096381577054,0.031107138282691835,0.0023475123559748958,0.04437042852269938,-0.03866808188307585,-0.0316550721621231,-0.00468907805734252,-0.033547382019877545,0.021416374244927223,0.031796234887810776
CXCL6,-0.010801142210833307,-0.016322186012864552,,,,-0.022616250665049638,,,-0.03307036970414314,0.03358360533241708
PDGFC,-0.0011260212548940992,0.06717255198558349,0.044069933443082895,-0.0006492421257102443,0.029718348817312255,0.0390200227345333,0.06630614912285061,0.02439653826857796,0.04078179780047685,-0.012316786718803586
COL8A2,-0.059769378289872624,0.01730853468671512,0.07693238678001633,0.021227317694172406,-0.0157667353795975,-0.018944441861664087,-0.08251939112893493,-0.017757352231381026,-0.05738833399193842,0.01061095598259959
SPON2,-0.004998548317958437,-0.03406470542069099,-0.016908101577758433,-0.040284306114616586,-0.01660394587126874,0.056088949832394173,-0.057137629529383935,0.08916074748351774,0.005675436545940511,0.12523858264105792
LCN2,0.06265038967370637,,,-0.005407941673305714,,,,,,
SEMA3D,,-0.015515173014813206,-0.04917032087752184,0.023743858002690316,-0.007070788644587426,-0.0070000295841010024,0.01645438659058562,0.01949966331919077,,
BMP6,,-0.018718660929900464,,-0.014215318137720503,-0.01217927005627388,-0.03517591851490802,,,-0.02752256300018594,0.08032353652152922
TIMP2,0.016785613089568767,0.04565163064761346,-0.034871039613435684,0.035104691455786624,-0.040794844960222475,-0.017194863955891374,-0.09942236909070405,-0.06556164837857714,-0.0014801837986465154,0.07399978105974737
EFNA1,-0.08071966497278006,-0.020083053668884986,-0.051680340604973035,-0.05488444911479764,-0.025606133854751217,-0.008355064075340448,-0.06936248846246225,-0.021730752644318965,-0.0030663388471865822,0.0021002118708747437
S100A12,,0.04024839116465173,,-0.016393145973767714,,,,,,-0.030898031239258567
TFPI,0.024252559144416878,-0.0654118755794018,0.06160045599488247,0.048142127912513114,0.003074226114705247,-0.029982766225599033,-0.06825468075789395,0.010185715559409041,0.06228726280326164,0.0976539745987599
GPC3,-0.03660817877599226,-0.010017726663752459,0.025218475787444187,0.008119331336923743,-0.01597634786305399,-0.022365277563770127,-0.05728065628450898,0.05722275295146186,0.05407596005206341,0.10592222793217368
NMU,-0.0019825024942720336,0.0022017895589119224,0.08620324747257668,,,-0.022957728510322246,0.02585891275892816,0.009972575795884207,0.02463755066516983,-0.034764850335606716
SCGB3A2,,-0.025561718887790033,,,,,,,-0.009444506164155458,0.02250685177140885
LAMB3,0.09788264137997475,-0.039953830658755844,-0.046960856505760276,-0.025169146951947698,-0.04059812249371439,-0.0394421964026307,0.011115990206096164,0.034133112741853024,0.011959489226965856,-0.015047367662568664
LGALS9,-0.027485391055218907,0.06900118131922896,-0.006807080816753494,0.00953559452621155,0.03923612653377781,0.00813877755668173,-0.0364893076749726,-0.045381017938033154,0.0563409379918405,0.05286054605355893
