,UKF248,UKF259,UKF266,UKF269,UKF304,UKF313,ZH8812bulk,ZH916T1
SLIT1,-0.0015035182026549676,0.029024644218126013,-0.024642185182079855,-0.05278942904774574,-0.03725272632805451,-0.018924591959195384,0.08159128671764432,0.09537454043842987
LPA,,,0.0905115373526872,,,,,
CNTF,,0.04133876812420017,,-0.022701008318921478,0.02347819326478844,,-0.021684939870536626,
BST1,0.08433546941861744,-0.00893855259180493,-0.022670465256094008,-0.018403527778094807,0.008079568484156705,-0.03838189584815395,-0.035294965005839236,0.041449359887293744
AGTRAP,-0.03757047023580516,-0.03023881451621881,-0.039690966672142405,-0.029955574947689016,0.0055602461610713225,0.005575548627094851,-0.008886792973600502,0.02861190214309069
LAMC1,0.04005190832955078,0.054628082009808315,-0.002687029831203437,0.011832897492873978,0.008301403934405633,0.009413082186745329,-0.024094883281051024,0.07151095862357294
COL6A3,0.03528726564204809,0.038213483475226774,-0.01251091817664626,0.011836543896132349,0.005321000716801413,0.016972164691170532,-0.04179391626556509,0.049300855654375544
FN1,0.035862962045405185,0.06265627653542555,-0.025817662415804313,-0.06384145581183182,-0.0067195954686532985,0.009197852280507634,-0.029081952177268985,0.055041169994538695
MIF,-0.04824390757795877,-0.026482472260819626,-0.026985339271677494,0.015158003534624818,0.043629094968562314,-0.0979207762917027,0.1149977758300429,-0.0021231021281334674
JAG1,-0.006669632592843766,0.027121270129116415,-0.026000862795200162,-0.028887186818942395,0.036587808388466876,0.04913921305429574,-0.0061319380194251125,-0.013351993674656257
NID2,0.07869628522589456,-0.002748064134295083,-0.006488293604956783,0.004413615814504856,-0.02234756606627475,0.11560029168148196,-0.0222708238563274,0.059063216054882274
EFNB1,0.014434386199674337,0.0051232603189794055,0.02558295733339936,0.011940431550826974,-0.03215993620832278,0.05497384281682474,-0.03397873074529529,0.07567764562080889
COL4A2,0.0635988310873081,0.03586930651783362,-0.01655079400266876,-0.05080376487135905,0.027722202016884863,0.05918614733741773,-0.013724499135032995,0.06952874009833689
SPP1,-0.05030338034133752,0.0023943497313748873,-0.07748363832728689,-0.1041713965585846,0.05238584700072778,-0.053668966010441216,0.007808172673050447,-0.047724489656717564
PODXL2,0.07039389266645761,-0.004796218758660843,0.0048361387457079,0.020160644547930064,-0.034536159233632936,0.09104265394379087,-0.002936219468095554,-0.003815219066941352
FGF9,0.016743559806149604,0.04354727861386522,0.05443951493552791,0.010936495816984202,0.014787969040125418,,,-0.028301756115835894
ITIH2,0.008029183875153776,-0.014917576406712263,-0.004989534216690691,-0.022103875160141062,0.022817261379487374,,-0.022391770417261377,0.004993353297599864
ADAM10,-0.027674342685729294,0.03225086653160167,-0.023312827824751074,-0.021845549053516603,-0.039122105370029886,0.047296225340496774,0.003570800183440518,-0.01726018638034407
CFH,0.020321217969053746,0.04810599342445081,0.04804998326297384,-0.05317506872158631,0.0020468107251552753,-0.034762651267194015,-0.010576612734912616,0.05624566268766451
COL4A5,0.0838504823296823,-0.04105985545654285,-0.04238895309276724,-0.032470231783394865,0.07875842165789512,-0.00896602160434225,-0.04587580159808772,-0.00031143202323804023
LTBP3,-0.010617765601357031,-0.031930343917691194,-0.02361074168713524,0.07930061200446682,-0.03480260934634021,0.03231260224279657,-0.049099940868677985,-0.049183588591978564
GNB3,-0.03509879155808064,0.018142835214763,-0.013994641766571902,-0.04005941772417236,-0.04314814250309119,0.04245970583898833,-0.03705083922566031,-0.019477739465566808
COL6A2,0.010018706339675384,0.00894071585937022,0.05149044147118171,-0.062004318589395625,-0.037035922153859896,-0.047200014840313026,0.042337286573912995,0.038382897570237356
GDF9,-0.009452417969582816,0.014068440874147176,-0.028554873354025817,-0.025414107039663375,,0.01222134037908241,0.05115034215894154,0.0743755669954349
NCAM1,0.012771138590267517,-0.0031989415004901305,-0.05895478263756868,0.0391737674042597,0.053340886254530775,0.05018259939045182,0.01616996494868997,-0.03557008965003198
APOC2,-0.042514272095789514,0.01453370433085385,-0.027090140400312383,-0.01576334054612159,0.03368702444059445,-0.009484190721456428,0.05951633697410499,0.0609048004713129
BST2,0.0449088811474848,-0.009499541622152614,-0.007484074549923355,-0.07173136456884004,-0.01194261563278591,-0.021642909446418244,0.051195874143295184,-0.02264997686571802
COL5A1,-0.01924769973516185,0.07684471876530337,-0.01787796807793568,-0.060666076318547646,-0.022986941962175524,-0.020297239948959055,0.0704136917650732,0.05750780020467486
CALM3,0.05563845812481196,-0.028261352338894232,0.06031791914956548,0.08921866018293749,-0.011026531966054449,0.06517447291216827,-0.030675309971771824,0.05221038196203295
THBS2,-0.0035734829791546716,-0.02502362877792305,-0.01960300371532284,-0.04438268322994885,0.015115837046340001,0.0009788086949946997,-0.0002460974987586983,-0.0020574317508914304
SERPINE2,-0.03405499045678076,-0.011202766179541161,-0.03439154020945469,-0.00651944391389581,0.0016938981509844304,0.015688341368221594,0.05746792311943738,0.09090741675964156
EFNB2,-0.01813377682680262,0.04170944482960901,-0.027574805900761466,0.028515877582289892,0.004920115447805072,-0.02357449330546911,0.021301284198029437,-0.04325863269219749
PROK1,-0.01591874886533976,-0.027107165077326797,-0.002579049282216229,,,,-0.021684918703211636,
MMP9,0.07282619273942935,0.07776276053955368,-0.01822761637847083,0.0012414612135874272,-0.03198059921047541,0.061425949947130604,-0.03413147076059896,0.05513003529802887
DMP1,0.08048821674770085,,,,,,,
NPPA,0.026258461104989292,-0.015122912453425338,0.02664518085059266,-0.03009110369155201,-0.021208632402141204,,0.02036439783547745,0.05666349745811076
APOB,,,,-0.017405931442130027,,,-0.023795524472197,-0.01642346491087529
C4B,,-0.019047669257875065,,,,-0.016811989598929183,-0.024083031725217505,-0.018186165659459883
NTNG2,-0.02621355685195775,-0.027373354357004876,0.04569563164789989,-0.02520382362092198,-0.009234397300821526,0.04528878190694259,0.03167076643781861,0.047632814009776904
LAMA1,0.019375973461681156,-0.04961364651434445,-0.013012311078725181,-0.018452679912546868,-0.005935565045067454,0.024539750453209327,-0.018508548296458944,-0.026351102179817797
UCN,0.08727545047399962,-0.024916747491918138,0.050259065075054885,0.05619538684824663,-0.034793411565111315,0.04166686956633078,-0.046519340827694995,0.04508058484528552
ARTN,-0.0021199022639398516,0.08902428092643942,-0.023084328027558502,0.03359064826610105,-0.007272824810149425,-0.031335595393240954,-0.03000600668210652,-0.0008783579016292648
PDGFD,0.03158780231871403,0.029699574987071438,-0.03639947406987062,0.0075092273850285085,0.0571278079656512,0.019091847493227662,-0.05492955823796051,0.01896018099456711
EDN1,0.012274242881618996,-0.0156679744583061,0.02524908537561441,-0.03180707535487652,0.021942491902061996,0.0034042893097610627,-0.04176863704463835,0.03532695206533026
ARPC5,0.004917024553050354,0.0019145539251085504,-0.030435330570918944,0.010710220298026917,0.05982830587766616,0.03621064676366857,0.010824499994656043,0.04259164195725613
GSTO1,-0.0009733663632098502,-0.020710265191161266,0.04015510874907734,0.036358840112666456,0.024156920302750337,-0.013504647237541256,0.05030728391509723,0.055974846099032104
PROK2,,,,,,,,-0.014974378713833485
SYK,0.03880884358739818,0.06519677230100446,-0.014806146722742584,-0.03063781459240291,0.009735700523992056,0.06847841843742572,0.02141722041512965,0.017141547753259496
CD40LG,,,,,,,,0.07456203392206122
ST6GAL1,0.004366443155271837,-0.013102662222258612,0.029191226390119448,-0.007225022013720059,0.036657718201711396,0.08801086771673193,-0.005725170195075986,0.11598298957537499
WNT3,0.013890524295826746,-0.0009916128389645016,-0.0075785825913671015,0.028048161949004558,-0.08508319040078588,0.019814857942830867,-0.030250301711923146,-0.010485114606243472
HSP90B1,-0.024368927295235404,-0.009010386725259037,-0.03724882961848698,-0.05179574779517667,0.025972606852302037,0.01945748406682374,0.04741729253129126,0.025051019510812463
ZP3,-0.030071634768686406,-0.023600295732603173,-0.029008773885600407,-0.023544609667932325,0.020100013805171808,0.0494997647152744,-0.03545194396633102,0.013850610206554724
ANGPT4,-0.015989180361692307,,,,,,-0.030006005339876726,
NRG2,-0.012105818368085131,0.03643315776380761,-0.03417257048943524,0.03700792246420162,-0.03113820732247912,,-0.019032683272099244,0.02727829661261856
MELTF,0.007758513850026593,-0.010603369914727085,-0.05039641173609707,0.01605314256229402,-0.01716791625855797,0.0033047979523317212,-0.04721415097541408,-0.028748900775727886
NLGN1,-0.0029612615137406336,-0.059580166660774925,-0.044668608806764785,0.044606387148059944,0.003748426994245869,-0.0224499265442405,-0.04693240973832662,0.02306618336115962
SLIT3,0.011926675663965847,-0.01489175893474019,0.04842051930692108,-0.01450012576178837,0.06133207248978638,-0.019280861193681165,0.003934491791489354,0.023806086100727444
CCL8,-0.005791263748893391,-0.03456207578255043,0.02447005342467568,-0.022701008811826188,0.008050830190425736,-0.01928557324810637,,0.02638256453822354
S100A4,-0.030160609931411828,0.0201119215046869,-0.03563324507980806,-0.06101716656592784,-0.005431461979610805,-0.03421858505124393,0.025430570112710982,0.04254871270054595
TNFSF13B,0.0073545900275315945,0.028479840008373957,-0.023962289184276387,-0.05239454819754833,0.06928047429773462,0.008426323848762253,-0.026720102583803813,-0.01776627949950406
HSPG2,0.04720370640992615,-0.018660248086943745,0.0006397257010055645,-0.005690042442870139,0.0357133343850573,-0.0873252031195867,-0.022626608655200796,0.050658446108194886
FAM3C,0.03369794850097617,-0.024095462594452093,0.07074653132686635,-0.02484305065487196,0.028437550887038095,-0.03157983420229159,-0.025324502672943217,-0.040733204990169955
FLT3LG,-0.03132721125747278,-0.039455100502724556,-0.028895842187907663,0.04884655371143043,-0.014732462020560111,0.08502191556503821,0.011832538136530851,-0.026436609226282957
A2M,0.05169436797771761,0.01804190496016815,-0.03172505635870711,-0.07667078756097212,0.0395443729231071,0.08200499710467021,-0.007815115101337708,0.05242805232660798
VCL,-0.02178068364067528,0.05391025582723494,-0.03249124155323894,0.03777291636542069,0.0235690624359649,0.05434903845087211,-0.0244846080688255,0.04812535977326697
FGF2,-0.006379568556206979,0.02086609929647538,-0.00451828237280985,-0.018752991676347874,0.004618497074722946,-0.02424501282613186,-0.031457614969285265,-0.03411964985796129
AGRP,,0.0663214472819906,-0.014712623269385673,,-0.020600411472720015,-0.015764827418661573,,
CNTN3,-0.030624328610469546,-0.026741790083077917,0.07604521536748786,0.03935769073417323,-0.027390988873126496,,0.08972343222402612,
RNASE2,-0.01212628918997065,-0.012944232090855226,-0.012512838926357486,-0.07124510823391433,0.026538431532509295,0.014690184714460463,0.010638745083842459,0.028544789454256796
ADM2,-0.0073116343750974575,0.06879865154733737,,,,-0.00543754939650783,,0.07909549680880362
GAL,-0.05873094735716657,-0.026741790362550585,-0.01434476477659506,-0.02687854212542228,-0.052626589910764854,0.06486839027220033,,-0.016653367192702995
CXCL6,-0.017049476595935965,,,,-0.02534195424165926,,,0.022656221117359016
PDGFC,-0.001370886501722715,0.021064725186904755,-0.019447932533903554,-0.07067799882994553,-0.09220673432219599,-0.01823309006071953,-0.054742139851695924,0.0023053275363425704
COL8A2,-0.003151089949977431,-0.06410218127779996,-0.010572013099873477,-0.019198039138975383,0.026869567178464646,-0.03621934285942872,0.0005051565554319814,0.0006298794992301328
SPON2,-0.012581576931636132,0.018513464240880784,0.004999950240899757,-0.056935089436680804,-0.01779231622791975,0.051420822110636366,0.019983389394419446,0.0877947658887071
LCN2,,0.01720410662781196,,,,,,
SEMA3D,-0.016206504385470524,0.05590565995956933,0.06694599711896485,-0.05326036394190005,-0.05710987749140795,-0.01946375265022096,-0.04814552593812264,
BMP6,0.01513626857112417,-0.011944878522143352,-0.019238482602543638,-0.019321854572811836,,,-0.02856731512364559,-0.03479292470906145
TIMP2,-0.07244871889202073,-0.006435977915765702,-0.008313724164516789,-0.043674267781829625,0.08262492248888235,0.01422649127466394,0.0033578617307838347,-0.004150167913246803
EFNA1,-0.00873701670770696,0.018839489175547522,-0.07847399877030435,-0.10625499411410884,0.04509477633334641,0.021744889182831916,0.10539567025044967,0.06335791634899168
S100A12,-0.02337433931497453,-0.01377486844510527,,,,-0.019105870712494765,-0.023210633650414772,-0.018395366720855406
TFPI,0.060983880927865386,0.0014187355825559167,0.03199167275811439,-0.05388662178230678,0.006623136771379886,0.0028749719238026256,-0.07825357865334726,0.05567726445914653
GPC3,0.02318174657289684,-0.01731144301514856,-0.022033645641613656,-0.02549531367073879,0.02683930330532569,0.14862165944239747,-0.016016448227768598,0.08316878643204477
NMU,-0.02782254956649767,,-0.044994623458691825,0.02220600007711506,-0.028021744347738662,-0.01637399945943833,,-0.011670320679257228
SCGB3A2,-0.02670070832336905,,,,,,,0.004635141485237069
LAMB3,0.03413826159490435,-0.0007084962484624818,0.0422388068715304,0.057725963153185796,0.0020171779310717984,-0.052009724408883275,-0.03709762005800293,0.015682134056052944
LGALS9,0.016819046806712278,0.005053900444723865,0.0011311471339210256,-0.04220129822843505,0.03534058580632907,0.01807706157674037,0.012890292512006895,0.032324218452565445
VIM,-0.04576399928703519,0.010304104756168692,-0.05011065194928628,-0.04749365623973396,0.0451077474200598,-0.02025434869250011,0.005786622302013764,-0.005568858003734555
PLAU,-0.02077514098086623,0.04425346014890687,-0.05848284992323766,-0.036203063089844126,0.0561340476533765,0.024989742323119145,0.03295250132487071,0.003235883829238035
TGFB3,0.034152372320249515,0.08748650835851274,0.032086950249853995,-0.07697579955182263,-0.0130649270841077,0.10673236682696259,-0.016301902130713745,0.04663742569284669
APLN,0.0018938975515489995,0.011110995084502057,-0.03601239669936438,-0.05201439251796148,0.01694650703427466,-0.04888028739394848,-0.020104013190541208,0.036102572873963235
SHANK2,0.016179530171513377,-0.030238806475027476,0.024600853327920204,0.005686580771931936,-0.013630067590590276,,-0.022611811319093934,-0.026253175412860343
LTF,0.011788826325275765,-0.06309061821233053,-0.024025646194362156,-0.06473040777128458,0.04010314479296676,,0.047797692942707956,-0.06810132815849494
PYY,,,,,,0.036102479830378856,,-0.012609226327896449
PENK,-0.01075841714774824,-0.03134904554235284,0.002897599783550957,0.10073200751416961,-0.0418132356220318,,-0.026542395240516742,-0.019995957583771352
CTF1,-0.03643508011521763,-0.02521496182666922,-0.008483848097370763,-0.05538967284967573,-0.0011625054625391284,-0.0323100042089832,-0.025481187019002826,0.0014836558048241925
COL3A1,0.04644638382825245,-0.018475651670067355,0.03300863867494272,-0.032634065234443906,0.016418163178852543,0.009949118644591692,-0.031446925784638494,0.035016773640684604
S100A10,-0.05841558141648497,0.039952368070648656,-0.0027202362976975385,-0.0505663699040454,0.056709181758071055,-0.07028457879270486,0.09060918567047414,-0.04832045863246688
FGF13,0.011734994091601031,-0.024302424210121614,0.006453542761085679,0.05828050907830528,-0.008832615612092753,0.16298788889684365,-0.02104591752594864,-0.01214859502153625
SEMA4A,0.006279011579207021,0.014715069766388589,0.05299068832278933,-0.029475940845284956,0.0037734606518712677,-0.026466087296774025,-0.061701218141084785,0.019934235924882585
EFNA4,-0.046591866435528616,-0.004853496946982195,0.07474909266404242,-0.01763207006446376,-0.006275359070907185,0.053439231159353,0.009682518022956084,-0.024157892458724108
HSPA8,0.013814875773926405,-0.010298054724324893,0.0760286682168552,0.06395452039896343,0.0015528368766002314,0.11240981953840759,-0.006864040499890632,-0.014762407458854642
NPB,-0.014857286111389435,-0.011944879669836143,-0.023084339540507377,,-0.02486879620105603,,0.09715883806677457,-0.019423212420664502
ULBP1,-0.031166008987964552,-0.006402281699856488,-0.020793300005030848,0.1495934353424726,,-0.012014317536963852,,0.01311727037109739
SEMA3E,-0.0021675493385471603,-0.0009466589255845304,-0.022632627408751018,-0.019545747516462306,-0.01463751091530056,0.04622021785847163,-0.06774387396963807,0.00990410767359634
ADAM9,0.042328242134803074,0.00179533414335675,-0.02002821238165021,-0.012647028145036914,0.08185210589755676,0.010375677655875113,-0.03797027666423357,-0.06421094811736504
ASIP,,-0.01100331139854487,,,0.056100724104060445,0.025724362700593018,0.04245861804088307,0.010215389805742056
IBSP,-0.007922566856907893,0.05891467819249162,-0.018019020072969048,-0.04407252292717185,0.058226968899122045,-0.010750832662485285,-0.009127611498921866,0.06143079963164917
MMP12,-0.015090145045401708,,,,,-0.01701412802573027,,
FAT4,0.04356271679493913,-0.0034302633887145365,-0.022745975033439395,-0.06255644349822032,0.034490967581730037,0.013683473078147315,0.0764875435901173,0.05128719271397307
MDK,0.09339336822075044,-0.04712416534716724,0.010759426403503455,-0.03873790346475656,0.0639043720946676,0.020819118345773484,0.028191016829287843,-0.005615371715728053
BMP5,,-0.01804457639735664,,,,,,0.02467754011848154
CAMP,,-0.021371766409603973,,,,,,-0.021845055062330032
HSPA1A,-0.03262616885291244,-0.007151339399366918,-0.017696089462420038,-0.06513096481545534,0.031983162642996894,-0.009416295602679653,0.10391675916191244,-0.04068000004250417
SOST,0.006288139691709315,,,,,,,
SEMA3F,0.039757547999367024,0.09328529785984573,0.023906910798962448,-0.02750204944104403,0.042070487876749385,0.04420901765017049,-0.009754190037452808,0.08845619570542816
ARF6,-0.0014740619389181592,-0.061920786018064715,0.05972053545012485,-0.0278457461150317,0.02324399145693729,0.04629712878246789,-0.05950801740095984,0.07268843606056004
IL6,-0.046412747082639816,-0.0159928626590049,-0.005055357690619598,-0.03405288796440995,0.053493674905340155,0.050523075516240454,,-0.007273354746849236
CALM1,0.08101459551368217,-0.014006808034378922,0.08323604130353485,0.050920437336086595,-0.03245166823381833,-0.027721255187365863,-0.06101684003916589,0.09688782669037894
VIP,0.01607856292747479,-0.0028880471304136715,0.06316762233335321,0.0734341608180756,0.04955161441674958,,,-0.02305937047333541
NMB,-0.06934292119507962,-0.04350331733575641,-0.03551590043861134,-0.04011974434345495,0.005613313820324969,0.010660189849271364,0.10493896320319646,0.01590908779552726
CCL26,0.025412725055554024,0.011656149364628247,0.08356751858498877,-0.0013996301038527793,,0.026640297406649582,-0.02547601969626256,0.08454359991854697
FBLN1,0.025327049237885837,0.016391919899127628,-0.0024097380831462015,-0.03212161342962423,-0.022411069488624164,0.006019317813827983,-0.04914209805193324,0.048570590972273675
SAA1,-0.02448900940903441,-0.04070795017203094,,-0.03005063074912434,0.03180531158251105,0.036558111720063895,0.0457480128226856,-0.02394250867466095
MICB,0.03588850407658001,-0.03142456468390907,0.0068095154557185605,-0.05466552346578216,0.06043389750863836,0.12018259138952983,0.009960404492628073,0.04285344768237915
MMP13,0.01980566185109595,,-0.014078623168638582,,,0.05048171289068642,,-0.01999594913621343
F13A1,0.003495062609902232,0.04157973640831229,-0.05373002080002463,-0.0381042936418946,0.05613829492595634,0.057120157788297876,0.064185197700299,-0.010140595127959501
CXCL11,-0.025452730923115903,-0.0007951560671954135,-0.022108010747405423,-0.03479166842620251,-0.020906584328503366,,,0.0064628200392890306
COL5A2,-0.014614671378543874,-0.005972031151516138,-0.026631071444701036,-0.030664381911621515,-0.025770948490014895,-0.003648353899438012,-0.033291270964240095,0.05233451660958935
EFNA5,-0.04023127919713245,-0.026961488641906988,0.037543552599142486,0.03818879568094413,-0.07304691894252377,0.05614803810054282,-0.044323111436318494,-0.037376199119452565
AREG,-0.01083031120507599,-0.027396680096446187,,0.044388486481601735,0.00640901593173244,0.008740053464484088,0.04309637925776214,0.07306156491785543
EDIL3,0.0006037868048075745,-0.011479777085754551,0.011141263693273007,0.04317376188030375,0.08019216892421155,0.001887474897221303,0.01157440016818829,0.051281766484139686
CD86,-0.014145242859850528,-0.07569014206599073,-0.03128126451995096,-0.0778422886971508,0.04660509737088874,0.051081096231104184,0.03206730101782494,-0.0007067912172076135
WNT9B,,-0.010838760695234406,,,,,,
HRAS,0.06125393703781038,-0.07912625539184842,0.03456929240464347,0.025576597507600232,-0.00243265022999422,-0.03262137582155185,0.04432569903631642,0.04726158172352439
C1QTNF5,,,,,,,-0.008835519453309827,0.07631741843434266
RLN1,0.13654880417059523,,,-0.025317698023802297,,,-0.020388184075103545,-0.015714763344982542
COL4A1,0.05604636958494016,0.018865910014800404,-0.017283977218250167,-0.0615599144131618,0.029385698545522882,0.0858620406646326,-0.020883726120771683,0.05356556048485098
CCL3,0.042307199136580806,-0.041624977453673065,-0.02008450937257623,0.004602899251002067,0.08071334176091614,-0.0012140924963528388,0.06036544015227427,0.066753864534277
BGN,-0.01393499291501707,0.00873253469543853,-0.01943256815500141,-0.0097393307008435,0.04358040136752584,-0.041855311948890944,0.009168985827225884,0.06568644049915912
RETN,-0.020954410792489445,-0.013373661727819801,,,0.07241813650848662,-0.014877177566729722,,-0.027293812866982906
S100A9,0.0100123691996522,0.035671999183029296,0.01660795019091035,-0.07738659893855988,0.052862923715067685,0.04058874763480454,-0.05690427300592489,-0.0363496046285226
HCRT,,-0.01746901747239751,0.02552883826108025,-0.03797781075057721,-0.03922944424028453,,-0.021581151796697524,-0.030889716933070778
FADD,0.019508848736951582,0.024515506668430578,0.0012420748356015915,-0.051087444565409146,-0.059250694931502416,0.08634284012782129,-0.032693534943257496,0.01684391319339892
ACTR2,0.013265134831659604,0.0718124127546492,0.02798491581482287,0.01774163266292402,0.009333219448816269,0.07309165240106462,-0.03272489770635495,-0.0506514892156731
BMP2,-0.026035975303369232,0.018767923776618383,-0.021177617616699177,0.03658374946345409,0.164906638598641,0.08641056331495445,0.005435052982369421,0.025598108128002853
PDYN,0.008836636860700475,-0.02868958709955047,0.004202422564389341,0.0850275218804884,-0.000730474937177014,,,
CD55,-0.0011465558512004652,-0.03175918188453116,-0.056903064851853466,0.032079814782256647,-0.0038027433984850175,-0.007513785873417125,0.003693469032071659,-0.014409936935703636
OSTN,,-0.008978243824884269,,0.0003143206192716229,,,-0.021045914747150146,
PDX1,,,-0.020490899684098902,,,,,
CD6,-0.03068363501556459,0.0614372039702226,-0.016476029087885175,-0.025317697428281164,-0.004594035412601841,-0.025116697426220965,-0.027061324670449714,0.02122949642062043
IL16,0.0670419810245666,-0.005037004875742859,0.005160853913443834,-0.03570650581868469,-0.007275206629726408,0.0938788525923079,0.056957145523414486,0.05984194107215126
LAMA5,-0.03214843754327293,0.017368201819453446,0.018751955439806248,-0.014537018034941833,0.04505917795297514,-0.0022899227696757236,0.07577239843493433,0.0529327175443516
RGMB,0.035186089491627166,0.02734665346773527,-0.057032785034716454,-0.010849277110593223,-0.04033503238789774,0.10227843887103029,0.012085521882174242,-0.03264741219302442
INSL5,,-0.018552198214991794,,0.012071796894255082,,,,-0.02743972867078545
IL12A,0.05192255443420673,-0.028294211216659544,-0.02280915137852021,-0.008570718128491571,-0.020906595826827568,,0.024731735707746096,0.056291721402565054
S100A8,-0.025595536844268213,0.028061585938553246,-0.009074628981119316,-0.046707938592207454,0.0525520920584244,0.006108981453622435,0.011059900746373908,-0.012182334837831916
TAC3,0.020815224900636243,-0.02308377683684068,0.05624433283520896,0.05170480132822751,-0.009889519145125609,,,0.006130636191477399
TAC4,0.030100896081474066,0.008202379426602393,0.06313695812150029,-0.025317700505140803,,,,
MFAP5,-0.016421090852555345,,,,0.018896870315319184,0.014800418998146235,-0.029053845759409162,-0.04471545409731675
CXCL16,-0.02315152148907668,0.05384362922013906,-0.057001736746141736,-0.06676355672209337,0.013909949290229168,0.04874904596398025,0.008603334527844309,-0.0014204723088516364
AGRN,0.08065741238104807,0.03838707375901705,-0.01863856062638826,-0.05274374391772772,0.023522722293288258,0.017676353686751287,-0.02520534129639031,0.0708121033722211
COL4A6,-0.020954411164892304,-0.014794691022580792,,-0.04008610281200186,,,-0.01399783355152915,0.042841608923344286
FST,-0.029315757114998287,-0.02422082952317587,0.06434143854379401,0.029524361277483063,0.04001982328142944,0.03927498805089742,-0.024925976649116173,0.006330094144938078
MEGF10,0.08289230266446186,-0.026848416825163042,-0.022965178548104342,0.016205010496285803,0.013919423997463811,-0.023816203951897378,-0.002587478650481089,0.029549979950560665
C1QB,0.00010968495853641612,0.047783059680448256,-0.058948234670755655,-0.0685670615312641,0.02716442895038854,0.05061706402983652,-0.027793783298684215,0.029654373068519563
HLA-B,-0.03775490107102256,0.00542622647519936,-0.0055980870227294866,-0.0684208338811733,0.02607296096226805,-0.019555458662810908,0.003882168180420933,0.014217352398097498
PDGFA,-0.022944255212524068,0.014335057842243457,-0.004488249053997185,0.0015775302956971846,-0.051659146790310286,0.07832878916109015,0.0083970627424931,0.04844091833517019
LAMA3,-0.0034391441737838947,0.0072727227004915065,-0.0034675539373618504,0.026698818430655923,-0.03005720318180633,0.016014659465346793,-0.023795505187017115,-0.001008817027236482
DKK1,0.018969895369384822,,-0.014918266317123537,0.03196604302836164,-0.018250678282707607,,-0.02136765928747129,-0.010097192189686152
INHBA,-0.03953911896513461,-0.024061143534381775,0.08916532442678211,0.13680153174436147,-0.026662371721391204,0.01397690366347864,-0.042265381325230056,0.0010898315375854222
LEP,,,,,,,,-0.015954307544029295
IL7,-0.039413868678533595,-0.017941502290651078,,0.011910649224881057,0.0016015265818195821,-0.024401683982518768,-0.02230681667021114,0.021824037217236535
FABP5,-0.011519227836672134,0.02420610326984165,-0.020379215163603547,-0.03929151753099885,0.06282561416957194,0.10049252468508975,-0.025429370876427198,-0.035717940624455054
CCL4,0.05766042062907603,-0.004967926252809236,-0.004941538736053033,-0.030054544091889943,0.057765616985178445,0.043794240577927725,-0.027590659575215733,0.0402246136174306
FBN1,-0.004233035416424763,-0.008784199051929419,-0.017314122881428366,-0.07049788136840199,-0.031968887476836585,-0.0021374411567115096,0.017316968536995676,0.019456357502472404
TCTN1,-0.0014619826968557956,-0.024199004346369728,-0.037785748720339074,-0.019608656617568825,0.07626570363629452,-0.002877718837528645,0.08136698304725797,0.0002944577573579138
NCR3LG1,,,,,,,0.023463803629885212,
BMP7,0.05711252668110736,0.0035826313952519143,0.012003926725529185,-0.060539111859703135,0.013939881028918872,0.017001007843371052,0.003988840757170569,0.015433520874165437
NLGN2,-0.0028384993410432344,-0.05637919385166784,-0.03316314447013125,0.013271725934130736,0.039345556870648175,0.0029181252929695698,-0.006814104373975246,0.05532571124425397
CCL25,0.005651426715353632,0.014332822654937313,,-0.00684460572613498,,,,-0.02470153525199553
NPNT,-0.01528048133589864,-0.0005422380301158208,-0.0016898391601844868,-0.026615514608808247,0.024998492891308798,0.07585642283394899,-0.023506936136514847,0.016607416382791725
KITLG,-0.01540091220067388,0.05369440432599845,-0.025411313633843115,0.005890662849344531,-0.006703691663672512,0.08259119325052963,-0.06749292577888899,-0.017485754970796633
MADCAM1,0.0016142386944912473,0.05776154289900793,0.043499214541010404,-0.004763212848239451,-0.02961537333855223,,0.10560543745181857,-0.022300284406419388
F12,-0.012372099983873768,-0.020071409184007964,0.023055349636410795,0.020690105549358084,0.030100079715241493,-0.013200467097616467,0.05142298050858065,-0.0327543106126623
S100B,0.08045266329710533,-0.01881445284996648,-0.04845590119701789,-0.03732595723544853,0.0449041887786519,0.09079882490993921,0.04572869897132057,0.030279754314280004
IL27,-0.023220143620815006,-0.023413361729474277,,,,,,0.061973307354797245
CD99,-0.008985501557459183,-0.03467734362226812,-0.0206186326544549,-0.0618883354732197,0.023630408233656742,-0.014031943463238336,-0.014710044621637781,0.03978445666741267
PDGFB,-0.005790227329376223,-0.005197479787014989,0.06095734104223493,0.02332881985955807,0.00879080796663219,0.03667968064801718,0.07319851937905747,0.15067014646620783
CLEC2D,0.015839213414427896,-0.028313514747065668,-0.04790495434272271,-0.04720116665839456,-0.007244183400041688,-0.013816612665413655,0.010023945128377891,-0.014734099324015964
F8,0.010878680298316457,-0.03370079203319961,-0.0187962443862325,0.004947961363616687,-0.005432454046111034,0.0571582101489652,0.05733374948065165,0.02021206252377736
C3,0.022625011657995093,0.027200308592552472,-0.015155145891502353,-0.08053791508993756,0.05969439014746137,-0.05528861678673438,-0.06956232495349726,-0.016620822920553734
DLK2,-0.03452810689524502,-0.016659818985184278,0.02895418833038885,0.1235295287624785,-0.024409656055867337,-0.03388369849877132,-0.023795514691849914,0.004957515032632799
