,UKF243,UKF248,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CTHRC1,-0.009406122490733134,0.05038883687823051,0.0010860809386059784,-0.029684999157145002,0.06989424301932314,-0.028921240342867294,-0.013113447678764366,-0.01762128143338558,-0.00887962538473758,0.04389930370220213,0.00023851854002940437,0.01489586953964658,-0.005022519812502271
PODXL,-0.08732708995480036,0.04344342514069611,-0.01588618574219028,-0.003912605500167537,-0.04539293625659985,-0.04277630263472173,0.04084283296009132,-0.06330044514977304,-0.02641045525457394,-0.03619785921755651,0.006780485321011801,0.004736355765433797,-0.027574914313826526
JAM3,0.0784020671309511,0.008734294662075988,-0.0263005987783774,0.013437439236254433,0.014447057134632929,-0.0013367259188131495,0.05000485215206758,0.0318830817917767,-0.01535950043434059,0.013645060603089124,0.06158447361374061,0.07430603048248301,-0.004702530321703234
TGFB2,0.04694912172341688,0.030913925041208344,0.027569738929970358,-0.0029794872435131427,0.006462377346172925,0.0012486718139263265,0.041912604895886045,0.022698434902710587,0.0834115769061723,-0.045710458870371,-0.015183940863960481,-0.02122514857761253,0.009097634132419008
COL18A1,0.02924405395214,0.016178970794687553,-0.03908595413131002,-0.03981877908644766,0.02252919017461717,0.03523987120344131,0.02977141657776064,-0.007740803679577367,0.014783740217740975,0.03814332774490618,-0.03161087313779432,-0.023397608457943638,-0.008358954742937746
NODAL,,0.008513022371679375,-0.00492657437490811,-0.03813648258383936,,,-0.02288338139298621,-0.06357415202102645,-0.030898151027480565,-0.02418877898228144,-0.020713068166852665,-0.015952152795198047,0.01562955530667276
INHBB,0.045618551213445914,-0.017259262942966168,0.052784517222652434,-0.04246220469201381,-0.008583824964528815,-0.01176984290831542,0.04638861013449482,0.035778259347179646,0.016365120590798175,-0.032501083307665914,0.029772337609213155,-0.04406431755492051,-0.01187980677196714
LCN1,,0.05370227540998334,,,,,,,,-0.025728676260381708,-0.019560873021978155,,-0.01637270638965602
ARF4,-0.10524269079212578,0.05498518007549531,0.04647332645241475,0.02530043315076926,0.03734179233085864,-0.0013446225989506933,0.01861907749322003,-0.03822056928067632,-0.030620694653448,-0.03528946152691074,0.040489009657101914,0.0721704414215897,-0.025762869196159756
CXCL14,-0.07324413963887046,0.07312293739267806,-0.043180860570812156,-0.035819438509763116,0.039809272582365565,-0.03943633158001608,0.020930654133098237,-0.04401990224591563,0.006910275224200779,-0.008707447621488567,0.010180493582717142,-0.03920595052615578,0.03144101108870542
LIF,-0.077666500493503,0.07772411643091535,0.004850457334015639,0.06060044804320625,0.039726111017494216,-0.04110635962866982,0.023098515506478054,-0.038096443725305074,0.001047784227625995,-0.013364072028709395,0.028777465498599455,0.053050489582347676,0.02648153334804631
IL17B,-0.04332888915905722,,,,,-0.030457594596398692,,-0.044362769044289506,,-0.022389391543629948,0.07557757122404675,-0.019845960383551547,0.0020268351524925154
MMP1,,0.000332935982636361,,0.053569288670044554,,-0.020812157009833115,,,,0.061078016527967224,-0.03224122566201626,-0.014371075791923748,-0.00856047297485663
MATN1,-0.03673543701344322,-0.02457769519128943,,,-0.01027396591417201,-0.01267568272034868,0.011177388671671699,-0.008611077892691799,,0.07609055534331326,-0.0345977585647113,-0.020453392739382428,-0.019691097552778026
ADAM28,-0.008450317791159803,-0.021838492322954133,0.015861783349367477,-0.0016075435247687895,0.0050068284252199865,-0.03527118164960708,0.025285780926007487,-0.011362966898930736,0.01822658716988024,-0.014886831567965499,-0.004063971083081413,0.05273560059593653,0.017180319352971173
TCN2,0.036186480699813714,0.04904670339019806,-0.0079861741065827,-0.03162013096175677,0.002654421676003539,0.047257650349880484,0.07615218151307443,-0.11634824404279798,-0.08107954514785043,0.014735927111389952,0.03666095733682193,0.015194067761697606,0.02816396482792035
THPO,,-0.032025754481749436,0.045417131484038024,,-0.00740019687000422,,-0.013552788694401055,0.03902178147371905,0.014647554407130689,,,-0.01774237084480108,0.05705223224778936
CUBN,0.09776872577907943,0.026896199446415255,-0.02460136498268691,0.007771513839721288,-0.013423928032978249,-0.040291250363635574,0.037071238988304556,0.040546369393240855,-0.042925707467810735,0.061196086646012095,0.01549731493970168,0.00824386020344312,0.07639638765762376
TIMP3,0.10034096597535627,0.03499246455224308,0.05541433096606366,-0.04186994020995455,0.02853915465604095,0.054462224272879806,-0.023168881278381324,-0.03014346162217742,0.016141600933343145,0.07534834466746626,-0.005749825127330518,-0.06342927244344376,-0.05050688105297599
PIGF,0.028421751841881726,-0.009319828779408306,0.02632271355228204,0.04491169787197215,0.015156073919546478,0.008602076538276097,0.030183121143968008,-0.022326570091707767,-0.04319409984039993,0.006341605297918322,-0.029454202731585038,0.011400913239474939,0.02853684322149817
CRH,,0.0088293082736561,-0.018607155458120382,-0.01609038504483031,-0.016173620565533422,,-0.0185367242047484,,,-0.00010255334859776755,0.04118310088617157,0.02761477833534404,0.044536928457406484
BDNF,-0.0376103867788238,0.027706561255914742,0.05942121212400389,-0.035079583185298,-0.021326510508004572,0.08212236306112546,-0.015263920927621315,,,-0.06135963322338808,-0.03598705561116342,0.05987242340916794,0.008036326979452002
CCL5,-0.012472862430871074,0.023637516684433695,0.007522613913824368,0.056901151094128515,-0.05298201363314368,0.022292632046749944,-0.018385987662539304,-0.08698399053354053,0.03346829856627754,-0.03021504082298896,0.02772935413257479,-0.02489254600894598,0.0338738924893653
GAD1,0.030533840302792794,-0.032406269512041695,0.050550394828954195,-0.019778268315189064,-0.058037033780684616,-0.018989607383194565,-0.05526583443206117,0.022165729194789402,0.09962608229859592,0.050396325653871324,0.05555212375143314,-0.01763500414017642,0.024186068881186053
COL14A1,-0.07791761878763014,-0.004028294489238981,0.07950176314631448,-0.01371641003689137,0.02830968908299343,-0.046557425764284295,0.047374810771980955,-0.054696511024949976,-0.0664576062910428,-0.012445899747747246,0.025664906974123318,-0.022139446990695973,0.03362428864623864
HLA-A,-0.0626430538321371,0.020770654191368147,0.014745056075814,0.0539564026123154,0.08331262844738224,0.09960032421474119,0.05095758794946248,-0.03502213382133039,0.01172395590394452,0.07364618269737162,-0.0032004982173730492,0.019655169215080655,-0.061847828367469854
CD5L,,-0.02193170798123327,,,,,,,-0.03499492244681115,,,,
FGF18,,-0.019844231697871605,0.08168076815915466,-0.004887398899332753,-0.01100895923966196,-0.013161555529055576,,,,0.00859882866545735,-0.0028570749780647713,-0.024834241582577722,-0.016190492951938428
ADM,0.2309608885215536,0.03536645250240365,0.05072723927110583,0.045822036344887025,0.028112087036757806,0.018835687829389307,0.03773069250131852,0.06491672188850162,0.14310051220380332,0.10336525969963559,-0.016564121949521015,0.012176124276175168,-0.02225901795803654
CCL15,,0.02170712532346427,,,,,,,,,,,-0.01404201328029565
GNAI2,-0.016142684371072503,0.011219681703863574,-0.027559409705852963,-0.016058913105860377,0.00307438130431547,0.01183900087207194,0.007395776490722086,-0.08776682498021449,-0.04393798501761729,-0.003317474123210003,0.022672278820964672,0.010583063631536088,-0.02210020482668359
HDC,,,,,,,,0.018245904042924612,,,,,0.016350142717217377
COL11A1,,-0.00495754251489874,-0.029214342757739906,-0.01751443230499832,-0.02102589664355989,0.03913151327311712,0.0719372047094608,,0.09691230144249892,0.05648101049507049,0.026702672233168016,0.0029524423716578837,-0.024481564294927333
NUCB2,-0.023630596362130517,0.002786658136685594,0.016600968231171333,0.015443693037368825,0.026540090931082033,-0.01953886320117365,-0.019262659973928755,0.017762993187488238,-0.01565756637725828,-0.03911492911849151,0.04122023017203721,-0.03149168426650546,-0.022061538553456782
CXCL1,0.004017109243141495,-0.044163080426916405,0.041368439706485044,0.030977430740781287,0.0009199237592863256,0.007284275387009008,-0.018385990779727517,-0.06473212802685858,,0.0014917232880865621,-0.03195874785718854,-0.040993812280489865,0.027267498143437832
VCAN,-0.13859669348223932,-0.05445734577083931,-0.06057909873523916,0.009053496479279404,0.05298877321442409,0.0062827526898019195,0.03788279277022393,0.006203001205262727,-0.0004997750968374064,-0.05604309318378992,0.0333443840683827,0.08551642947354268,-0.014544460394811031
MMP7,-0.039887809953847254,0.06465047812931021,0.03860670189070257,,-0.01014653335551743,-0.026091670607191884,0.07489109532859044,,,-0.08031171169013118,-0.01644042389598417,-0.00046428436626951106,0.04733152715312893
PTPN6,0.036480078203313095,0.024276069254000037,-0.005288696762973642,0.017295662238916164,0.01038301901749012,-0.030043758833898104,0.05481474997984268,-0.003915572144699598,0.12771742472835743,0.0026401302264593223,0.03595147667285475,-0.010730474275470081,0.031203648933399646
PTGS2,0.0433894512294027,0.03535880634615041,0.01972306030503422,0.051871879886105456,-0.04025426259528188,0.026979139996043074,0.03500586395094674,-0.055584994965323896,-0.0005078917306484497,0.020877028283727044,-0.010968842641800841,-0.02925164208568152,-0.011842432319977393
XCL1,,0.0043397118219949266,-0.016084700566072075,-0.016836735778391496,-0.016665301388947333,-0.023636763281175997,,,,,,,
CD58,-0.02908424290052749,0.04873004456664969,-0.06189145879825585,0.06856253634151895,0.019131478906945113,-0.06977801484765198,0.07695917351049629,0.005849445576296533,-0.03625472477339203,0.03409350474722608,0.043795572952789345,-0.01853584702764419,0.06087990692600427
TNFSF14,-0.01909755069123361,0.03241504609200605,0.035310699206994145,-0.03895283581048526,-0.026873552149433776,,,,-0.024723871657105916,-0.02117430680484321,0.0667106710569738,-0.020751079233058283,0.018240157899292696
CNTN4,-0.05934878004782714,-0.04257456130285908,-0.008724404726671872,-0.03965291891483934,-0.02810851042661722,,-0.03341099780268647,,-0.00029939602107902346,0.022729169287362405,0.01898700671983941,-0.04848619688483434,-0.005743334557395715
NTF4,,,-0.005976576655504995,,,,,,,,,,
INSL3,,0.04373249063748182,-0.014783242963240996,,-0.011700020127453891,,,,,-0.023548469994674314,0.06340241844994236,-0.020751077228169903,0.06940394060322329
BTLA,,,-0.023465499276106392,-0.017552857542228448,,,,,-0.02045494226407195,,,,0.02655370771951873
MFNG,-0.09860836438675813,0.025102873792420433,0.006145388667468073,-0.06062708502855304,-0.008447111334946175,-0.039171228293678986,0.019980192345653767,0.013071598761116958,-0.043736438683369544,-0.04802121161794155,0.022387825881283657,-0.028416677128831832,-0.05741429220968934
ICAM1,-0.043229873585745884,0.005721480970412187,-0.0074546428332717875,0.03783307436596642,0.03431544221055285,-0.006065908405233648,0.036819455918085234,-0.07295946804995705,-0.019737253509935108,0.01485496869213273,0.0037739545271156956,-0.00763486183244326,0.029620252279907135
PROS1,-0.05834510053090864,0.005124069549421341,-0.014812703781936705,-0.01989255014434537,-0.027587620565945926,0.0797631202134529,0.038217234344687157,-0.08318086846618032,-0.019745349253733547,-0.003664531456639942,-0.03253822978297794,-0.07547624334546987,0.053033334049471935
CLCF1,-0.018516500393280594,0.033937324517058394,0.006069817823811557,0.02690594060582387,-0.022790393236990097,-0.01306853955537242,-0.007045239486763025,-0.08223283077539888,-0.05501791027496087,-0.027941652582523156,0.05316315659318278,0.0014029979400126207,0.07989792877406786
PSAP,0.09558333081877901,0.046080541125904484,0.007679130686382693,-0.06216131707203257,-0.03798161668107952,-0.03597713601408184,-0.007514373261750994,-0.052163365674085124,0.007684193192320777,0.08134238319389234,0.015663999798917434,-0.0218577400908497,0.0689057923195818
EFEMP1,0.022768631487958508,0.04108698918967214,-0.009046627058816772,-0.007581765489881589,-0.031032157129174783,0.0018754061277591163,0.05233637415751029,0.04636530485534177,0.05860996360943817,-0.009925202701967062,0.024525316407115916,-0.04574315320320079,0.05283543550340053
C1QTNF1,-0.007346625404210232,0.021063904869855876,-0.017591421237539862,-0.032544178234419054,0.04829295837202381,0.0056102887615738836,0.012797340669099407,0.08624665364000435,0.02495512908658695,0.0780043078957983,-0.009938192256548026,-0.0036894589959491748,-0.028581542891259904
ALB,-0.007423744860120856,-0.033284918120767934,-0.026245537310726205,0.06123876368472084,-0.012773353247693884,-0.011999093355087443,0.04031238167786191,-0.06206785393692957,-0.016068729255642747,-0.009116981056510902,0.031504483639014653,-0.002182710245975724,0.01670820686258348
CCL13,,,,,,-0.02286905345727746,,,,-0.01571834420466755,,0.0435746809024174,
EFNA3,0.06540715384866959,0.05453107695120165,0.049283331055754186,-0.042093487993962106,-0.042952260331061067,0.005472212476668257,0.07080890352064567,0.15179712255572314,0.17976113152577938,-0.053130917236874436,-0.03517811458865498,-0.04312449061469531,0.051920475121836895
DRAXIN,-0.11840041205699418,-0.01072744469185375,-0.024692030396020595,0.06949970158295152,-0.03389303094943227,-0.04881821004541537,0.02780248783890227,0.07942591851463046,0.025210522899505452,0.04366045242110473,-0.01232989331878245,0.019796493738402067,0.07602796881436251
RAET1L,,-0.01677156327474799,,,,,,,,,-0.019560860202601064,0.052126120043788235,
NPTX2,-0.06215678007316324,0.0009874914217677434,0.017293816593263334,0.07162936010995952,0.011813302096483118,-0.02763213817139102,0.05378045491489215,,0.04624649733152826,-0.021942260318455666,0.03686312027269272,0.013031384966077694,0.07460303808071998
FGF11,0.13097533849300083,0.03452036976428488,0.05102861249799993,-0.02572416334631604,-0.014222592669930853,0.07989113600632616,0.09440979461196866,0.09777295842221796,0.20549422132090261,0.0490935679597992,0.0029695731341797594,0.0030621884163160628,0.06418258576557767
CD59,-0.07019140807140525,-0.005252395895862079,-0.03624941234881517,-0.04199554463660025,-0.02502429140339245,-0.011576056010559532,-0.009039937503081059,-0.11775431554839444,-0.05148120024857506,0.006550494989285938,0.05166906451463166,-0.07034228243352171,-0.0010459774752432992
COL9A2,0.021126828126161155,-0.00567889604954788,-0.0014185089676374356,-0.0424966566625169,0.0008945102745095254,-0.06329788088748056,-0.025297140586480592,-0.00939485805826404,-0.07866058950591627,-0.04751225270901696,-0.010313545852948056,0.06929217030579433,0.07531376438782068
DLL3,-0.03990800770126801,-0.014874731307108716,-0.02016568921549898,-0.018261233734667554,0.016527483166752,-0.015375873839833864,0.029011355114406858,-0.049338308476151706,0.012931598087015732,-0.04361749046978771,-0.007627097659063381,0.02215149433090738,0.027384997666613894
FGF5,,,,,,0.039910215454827064,,,,,,,0.1226385367392995
LIN7C,-0.024271541854753616,0.015463057520622695,-0.027598665200370725,-0.031104018607992574,0.058439191771402464,0.015835698386303637,0.032444338552343265,-0.004077853295206015,0.05137208910167832,-0.06251732476990789,-0.03640922809099038,-0.0015069900419421006,0.0027704918773834583
GDF7,0.06539613026787525,0.030087834492522038,0.03934753745268563,,0.0025799814310674875,,,,-0.04453373505470834,,-0.016768522017858157,0.11533985842070839,0.004333105032116803
PSPN,-0.05077812338550139,0.041110422978221844,0.056213204334993126,-0.024615092264562263,0.012046581478029374,-0.022684084339592455,0.04569251452649778,-0.03558344979623218,0.16886859214766,-0.012974245009482969,0.0780003581709588,0.01926526444410143,0.04492496977469324
ANGPT1,-0.0677466571951601,0.03387204081465304,0.00946038023489691,-0.013464367533685998,0.0032238025017862107,0.0009026738002292662,0.08927541862613543,-0.05463845545736,-0.046819737942180736,-0.028933426526349344,0.027892796147712354,-0.038467765767647606,0.01252198766694029
PNOC,-0.07457760301048606,0.013078644078328256,0.027885237970583038,0.02027788443899819,-0.04151235284603046,-0.011999093355087443,0.02512794058356513,,,,-0.017831720073367384,-0.019999379958226312,-0.019843740600742763
L1CAM,-0.04740506072718285,-0.05143950376562241,-0.027571489544068843,0.06462084410020585,-0.04865138589358403,0.00757674918728159,-0.03590815427147172,-0.002053760764550976,0.054024459333117635,0.044801789321270456,-0.01282766778196118,0.049357456395396376,-0.02415077977962977
APOA1,-0.08055382757411082,0.008830421613226162,0.026242012396513227,0.05941561185845852,-0.015235461516399809,-0.03639126580590067,-0.007041864774001509,0.008964576277473699,-0.057152245036754395,0.022713450895698702,-0.04835615381932339,-0.029636944248114368,0.00633925372727812
PSEN1,0.06611828399599398,-0.01453467441584277,0.01867149065534239,-0.013351747494783003,0.040411144093448495,0.005836496067242647,0.05198392729819895,0.011548437497871118,0.027751099936510492,0.027209175395100274,0.01689458912727493,0.030299272089943288,-0.01306718963040703
CALM2,-0.058299884353211165,-0.06280527621402987,-0.038845077041885175,-0.03285476973437152,0.03803028733901446,-0.06480170104286039,-0.05353476906097705,-0.005513019978260254,-0.10500492211814182,-0.09618974410151936,-0.0077197521656188536,0.019154824479829875,0.009147460565828434
CLEC2B,-0.10836295547688246,0.004803802929530341,-0.040882438686671324,0.01905339618288819,0.018283243459390655,0.024010795156755624,0.03686246908137142,0.004508438734448146,0.053941234799355815,0.03887328030254139,0.06710865762662653,0.0027827154082698063,-0.0027038065371180076
NTNG1,-0.041140156494192975,-0.016263812458418965,-0.03170623581686979,0.019794644049013578,-0.026363587807082006,0.0212900028293106,0.03508001932526464,0.002736270707311754,0.07615630612935854,-0.0277578446158412,-0.03785805307927017,0.052945287385713934,0.10127314597020684
LRIG1,-0.012042474003364029,-0.008801972957400558,-0.03842260008132019,-0.015963563461652935,-0.004129110932519975,-0.028574570644957716,-0.009110277638517324,-0.08580949868877061,0.06158589486132522,-0.00048407012130780887,0.014725666220663791,0.005164565369373839,0.030899419204095963
CPAMD8,,0.04858183028467011,-0.017485938563601228,0.04832746094822806,-0.012978023690282304,,-0.02503181840580898,-0.05532372141512233,0.017205629870062123,,-0.01883808025253399,,0.06431365207508472
GHRL,,0.06448493135014115,0.0036802623858388575,0.0052995154707973,0.05373561254951233,,-0.017297027419580616,-0.0083273495574403,-0.0327961425463043,,,-0.018247547061848342,-0.027655788526644492
NPY,-0.03381409110950679,-0.009602330961558606,0.0359127245916742,-0.02009647570746219,0.010324216474938558,,0.010316068882052328,,-0.039641653088151034,0.0526566123026405,0.028964372739650832,-0.011413501455571282,-0.02427862128958756
MMP2,-0.04611962452730405,0.03394860105326029,-0.010912270390873459,0.018857933656377876,0.00023208752820728316,-0.04016239046329084,-0.017819141437421082,-0.033089655132207144,-0.045374330788332,0.020360551444993227,-0.02831157554159201,0.10170611500609215,0.025165088488123887
LHB,,,-0.015228931946230359,,,,,,,,,,
PPY,,0.021968602812061783,-0.014780728461545989,,-0.009484823939769838,-0.01109862628604824,,,,0.04748700084833656,-0.002087641637525343,-0.027014236656533026,0.005033960955838769
ALKAL2,-0.04782180174315731,0.023243050793633986,-0.015007679318107783,,-0.010059895392255248,-0.028296185791640664,0.00394961240001472,,-0.027753921559226423,-0.0327184413523132,0.01968554103604053,0.007094154285440218,0.015494592963821417
CSF1,-0.055773052181167036,0.03189033247610717,-0.010487504662181133,-0.007020473417125956,0.03358337227824433,0.003269178270025098,0.026054082970240203,-0.02055440888540892,-0.05645124530739237,0.005570242166102068,0.04792892242082834,-0.005969733315333395,0.016514907934577657
SEMA4C,0.04080023481589232,0.05911327229374311,-0.019649616039008173,0.037294143956783675,-0.007381838439672357,-0.03599576513198471,-0.016774755407922434,0.04845751725015611,0.07517088297908055,0.023115613669224933,0.03491438642818318,0.0541070001539491,0.013223863064997609
BMP8A,,,,,,,,,,,,,-0.017256999348176046
ICAM2,0.005858615147942895,0.0011632131323841674,0.06616493483492238,0.009068784594727404,-0.052456733674941323,0.0036767243656854794,-0.044287804102602864,0.03052212313499447,-0.02173153770356864,-0.021050814965533137,0.023066159235605333,-0.010029198470150814,-0.007318135538921414
SYTL3,0.01517883156345879,0.01343880264652172,-0.04490718462031415,0.0007101574219933501,-0.023867396114411073,0.028123203704203553,0.06364226791675065,-0.07570971968634406,0.06555972467443008,0.0603166963685925,0.07425273685817128,0.0020440414900698904,0.04058978416842543
IL1A,0.015424982364238974,0.07054372786821629,-0.0003634401527749856,0.016146818782031287,-0.013979397177641953,,-0.02604842734876215,-0.05928865834284626,0.13260052912388975,0.1252367293164119,0.008067948638820231,-0.026907580474962375,0.04999622145888018
HLA-G,-0.07126918476814702,0.10660829837422908,0.10683246375182949,,,,,-0.028439636250554706,,-0.009140141379618438,-0.02872995186217307,0.006794702848127177,
PGF,0.2520645857980092,0.029341117599026342,0.038535516300145796,0.01469892594046757,-0.039852661794739806,-0.033187694762207835,0.04194804100845547,0.034823397904247884,0.05663357346879604,-0.01917351722088367,0.03155773933283261,0.03809656461963372,0.009055856979054375
LGALS8,0.0058465111865405595,-0.01517207604460584,-0.00587502888368808,-0.02480902967736648,-0.06276693440718714,-0.025837118459854612,-0.02772785004659213,-0.03263893452023764,0.05751896686742326,0.024453841944825843,-0.017651685731942524,-0.01416497814193012,0.038480693246102225
DKK3,-0.05969770763958817,-0.035205048103894666,-0.022481457988980068,-0.060698663635979304,-0.028272533171125474,0.03476478109402995,-0.07415941657926657,-0.05613855366544528,-0.011551853164080033,0.0357490470663319,0.0637375351126923,-0.05354980494307808,0.050003363550288296
COL16A1,0.019634126502968804,0.021674544110071543,-0.018247262987919836,-0.04880472898448545,0.006652914221774599,0.013328167230215722,0.030734168317724433,0.06009365051934941,-0.004725169611088583,0.0517763693457869,0.014212985808900623,0.09855189953752821,0.03522483322716129
TPH1,0.02476079075425004,0.018340467587648488,-0.018913528620885838,0.048538759319492746,-0.02193640748658313,,-0.016310187883986985,-0.005224909644791114,,0.07754225759496682,0.12087138592840757,0.009651789746446442,0.09318021816963942
TNC,-0.053548628542851306,0.08543694252095912,0.03582427331229543,0.012286107390139167,0.025827930596387105,-0.029563879526663662,0.08154429196708754,0.046156419722694166,0.027125781437043275,0.0032154304735965296,0.045895374997236886,-0.02649056743940153,0.07363106932685715
TNFSF9,-0.013759536766222116,-0.013503424146385083,0.018372727287933578,-0.03988233378915111,-0.01000429475425425,0.11617871381269453,-0.027672201855154215,-0.04713958965100879,-0.05797279636426395,0.008785850415453928,-0.04212609779690319,0.034463659375069025,0.06461307838489208
C4A,,,-0.018054782522378392,,-0.011243783034103408,-0.01316156267145988,0.08108509368252248,,,0.00715631339564452,,-0.017047330303609925,-0.023239186943805577
CNTN2,-0.047146548726343274,0.011837057230459752,0.03979006202602864,-0.028119400975019335,0.019240123015367684,-0.01393599510577405,0.030356966154208527,-0.05713118591034196,-0.103196246706154,0.06993427959819874,-0.005513085802713551,-0.04184381547623553,-0.01328058747734174
F7,,0.05484696280244224,,,,-0.011999095038859604,,,,-0.022048336474321188,,-0.01686941618810175,
LUM,-0.03292470589644368,0.02764658305403193,-0.029989172287052543,-0.0319113643310578,-0.02238024120740004,-0.040785528934003355,0.09929596744553176,-0.14129456893883183,0.054944868717279695,-0.027378834799619056,-0.008331392963705659,0.03015565981836282,-0.005244812919576374
BTC,,-0.01677155628885286,-0.01321035312862114,-0.02186674620137502,,,,-0.027052567311288474,,-0.01595119630134695,0.0011261108640952104,-0.016324859640277,0.019137385197345792
APOC1,0.04080210873772053,-0.004109867068879419,-0.012000602565038015,0.0013695182295596071,-0.008604609977899049,0.025913677179879566,0.010319522529077866,0.03162224238251639,-0.07495931007781134,-0.062272708031709666,0.023796529811008025,-0.01258796994312316,0.030637334899692226
PKM,0.11644086066930776,0.023973024290017603,0.032813211101772176,0.041801503062952175,-0.013369008345300228,0.05739668798706028,0.03657111250249433,0.09895342660273675,0.2260955631789604,0.07066219931056548,-0.00584008844589573,-0.06616418043801214,0.057037444170790035
TNF,-0.046062238051721105,0.0633060218415513,-0.01752299535476729,0.005827456532139456,-0.003630557414629632,-0.01708088111652759,0.0048566775915760835,-0.0751546113140482,0.012560619734657632,-0.01548221035964782,0.02359347214621344,,0.02854780797535495
GNAS,0.03949732060642806,-0.007195955075220422,-0.04474159013753402,-0.044605226579347845,0.048510781541169994,0.004116209658075503,0.04073132811012466,0.05136152401335667,0.026108179489880555,0.05198608773717275,-0.09658601527967596,0.012457734783221095,0.005159318599465714
BMP8B,0.001546870210956288,0.029266193022276104,0.013664559623467132,0.014753052465070386,0.04050807107205522,0.028229544420451728,0.08187262255990595,-0.06101524826689747,-0.019411618678641565,0.01274113061106973,0.010405737703475842,-0.06326842238195837,0.01520721420844256
LIPH,-0.05088418308859135,0.016261249561382602,0.06753872724556513,,-0.009065562799080747,,,,,0.03867359731798652,-0.021808682228547177,-0.026789379040842064,0.0015736070837010653
CCL28,-0.002830349729898078,-0.026654412586271582,,,-0.013959475332400205,,-0.012934687508964197,,,,,,-0.013400097309000533
PTPN11,0.02791691049817333,-0.0711300835561862,0.009483560018046443,-0.018312965195869106,-0.0022352417737561345,0.017660437736450794,0.016122819220439958,0.0022778283802730196,0.05243312202077903,0.06405899767062156,0.045522094005531165,-0.027091550359837544,-0.002977981274388252
ADAM12,-0.13157966342650648,0.034887132456458164,0.005969200734553833,0.046578942362750106,-0.02633488873367863,-0.014626162372038152,0.03652963330429208,0.06823427154762536,0.007818139125293212,0.0025826135878700266,-0.011970646550573578,0.021923660639191295,0.02997042469553834
EPO,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
EDN3,-0.06907209814551546,0.011978354710104904,0.07589165719760944,-0.023067907310466835,-0.01470100995837188,,-0.016478487169626785,,-0.0306576330231069,0.12856974662249168,-0.0320334293303205,-0.026573788876212607,-0.010100365244948105
CCL22,,,,,-0.019097899243024262,,,,,0.0032198125089007257,-0.02071305903338326,-0.014161718747907491,-0.02201981398904236
CCL2,-0.14397334601199793,0.07258085980557516,-0.0053357354682939204,0.009267648165541518,0.04264034912263661,0.025708004789539954,0.03776244224891891,-0.1261209031533843,-0.0409421758350098,-0.08940384366244737,0.027519434374198078,0.04619874324954398,0.03247610087660759
DSCAM,-0.018193272255011925,0.0007700444221251165,0.017035982933157657,-0.014883320960668413,0.004416247454826912,-0.016051121086979172,-0.005827987373127962,0.027273240521354353,0.005575284757841848,0.05233006766454098,0.02195785591618426,0.04197108463746693,0.00028707026145390627
GPHA2,,-0.0049224099570378,,,,,,,,,,,
ANG,0.09259447580515136,0.03170141451112507,0.02524034104786194,0.013818484580025039,-0.050647354319347755,-0.014150801120489987,0.012843358386446192,-0.008842418649280677,-0.028571466786700875,0.017562260458902683,-0.03671954998449611,0.047572163353082765,0.01076592737854638
FBLN2,0.009845551061715327,-0.056274976951301965,-0.018288161516258106,-0.026848246581015676,0.004175554256745752,-0.04803323630657341,-0.041128819747275606,,-0.04239708533437332,0.04598933209189365,-0.04257744616754053,0.00016796423514937279,0.03200616899940324
VTN,-0.027796135919821222,0.03399131381948875,-0.0299844064684189,-0.022702123871825575,-0.015582501247763775,,0.13434217669660972,-0.055255428062798206,,-0.019512783424358086,-0.01592700865819067,-0.02089848904724962,-0.023239191768539287
VEGFA,0.20836922197162946,0.013019718718209637,0.018801755368007506,0.0378606629361684,-0.030983022253740153,0.04974664000429439,0.057482016636051,0.15468986771999382,0.20211236096276133,0.10954742180437584,-0.026700693806877614,0.016317553008752695,-0.021324589467932517
F10,,,,-0.021181465745793958,-0.010399904904055344,0.009418842286582204,,-0.04364429154786615,,,0.03226824631281986,0.1282441595658972,-0.009119895917185024
SERPINA1,-0.03497574733822978,0.018168807020761863,0.0127122148125406,0.0200919574407411,-0.04086692382261315,0.049453124301106315,0.06030854597068225,0.06002641562546388,-0.05711865697754453,-0.02633370721351308,-0.025454949965880363,-0.008466584082800687,-0.02765415812271919
VWF,-0.043719754565881036,0.029288319417842653,-0.031372594638338615,-0.02588165819649081,0.03949908054530925,-0.015465611436379855,0.002707243940708519,-0.024530779984194277,-0.0719466468517688,-0.017094384008043986,-0.008529755488478247,-0.05067798921127748,-0.03547949636341217
GDNF,,-0.017931647593718212,-0.01896697138417044,,,0.039320425007308875,0.004238882941116617,0.15346447237405494,-0.03416707570356504,0.0026841054785713987,-0.040360942897595876,-0.022600214391959583,
VASP,-0.07297332758261824,0.04559818961104496,0.0004800851783275536,0.08189935904223114,-0.03881760250394409,0.024392529792821183,-0.0017201389471410927,0.023951015335521585,-0.03260217890043746,0.01883466120159987,0.04853255219539628,0.0621365747453115,-0.004135943830071873
