,ZH1019T1,ZH916T1,ZH916bulk
COL8A2,0.0930415474652527,0.03699579536642149,0.0005350574563521312
SPON2,-0.017919213116328613,0.06203894957574196,-0.03180444923411638
SEMA3D,-0.03934361107867655,,-0.01531881022079195
BMP6,,0.0037962297201016622,0.06654613704112836
TIMP2,0.07731249379153704,-0.03679453812611879,-0.015713661124561906
EFNA1,-0.028398026662409974,0.07125448282386074,0.006599125241918448
S100A12,,0.07529838818899713,-0.01990797998159085
TFPI,-0.0012306445415906872,0.0348519491585376,-0.01667350543556211
GPC3,-0.033631980513949666,-0.001738251944539323,0.015004975745514106
NMU,0.04408033301822046,0.13848010451908188,0.029981058435533493
SCGB3A2,,0.023391140968460438,0.020937644208134643
LAMB3,-0.03705635986111277,-0.010632681737899885,-0.017700272682358954
LGALS9,0.006792188416789982,0.04632883828693079,0.09505871719508388
VIM,0.0056793363025614595,0.07399493794174422,0.10270673335178082
PLAU,-0.036070864853297274,0.06757461039895866,0.026751834329218308
TGFB3,-0.005633101899072922,0.054957301254236805,0.04387610153879772
APLN,0.036431822135955104,0.0016732951979644933,-0.02714843114673459
SHANK2,,-0.025347625684340874,-0.05859125801355972
LTF,0.01600671747134782,0.02406384228162802,-0.025057614947249566
PYY,,0.03894617092638474,-0.021174102705957626
PENK,,-0.019306237819334743,-0.01717941961568395
CTF1,0.00016800899830780029,-0.005091639404238978,-0.020212996104398778
COL3A1,-0.10389310141982826,0.03391614304646859,-0.012949944221695648
S100A10,-0.0004657812649353961,-0.011539350704629494,0.08333817865371862
FGF13,,0.08438753829736717,-0.1239815280608928
SEMA4A,0.018422434344744682,0.059704313772196684,-0.032214926332353254
EFNA4,0.04097382871960734,0.024647747796145408,-0.006339943207862629
HSPA8,0.03693648357367846,0.029718408017885823,-0.07176792532582142
NPB,-0.04905863208499966,0.017972039346046097,0.042837740220751694
ULBP1,-0.00964440285803386,-0.034397118293045016,-0.03937527926280492
SEMA3E,-0.040306194105205646,-0.019722099707249068,0.04858864983693737
ADAM9,-0.07089117385288222,0.026260687302381833,0.065054876511538
ASIP,0.01770186840679943,0.019766000124741275,0.03692777915177139
IBSP,0.0030477938682266672,0.050011820646671735,0.07341386459506441
FAT4,-0.024219029187443814,0.11089117810384057,-0.018378332428191296
MDK,-0.043425507100703,0.02320351969495438,0.060419910931380744
BMP5,,-0.02300000416683107,0.045411234550664786
CAMP,,0.11429733856462,-0.029068215426394487
HSPA1A,0.014730357330798556,0.025431532259810756,0.0110524500999763
SOST,0.05588790362772465,,
SEMA3F,-0.026893891898058467,0.08426186803891214,-0.043689705265793743
ARF6,-0.029748998587824753,0.03642577465261796,0.0021497050568699922
IL6,0.04561644265169778,0.01480445694575895,0.0892534310186155
CALM1,0.039471330769492344,0.05526038092153298,-0.08606040577733486
VIP,,0.014781222866822884,0.010568046914411574
NMB,-0.07588198805224962,0.01377934059386493,0.10405631797375221
CCL26,0.012936421414930939,-0.01645163400561812,0.0043589956119440025
FBLN1,-0.12566890283358367,0.029560649060502056,-0.017560997628455262
SAA1,0.025041806843149814,0.02629727076230914,0.014916477481318793
MICB,-0.04154259985362173,-0.004063015999415667,0.05011382307239526
MMP13,-0.031330196794752574,0.08732720463695699,
F13A1,,0.02312220229175209,-0.04286316059647391
CXCL11,-0.05876492646042152,0.03757373768231285,0.0420646704872908
COL5A2,-0.13659865027124352,0.07127675492157003,-0.01693344918339184
EFNA5,0.05878048086183849,0.02533771407800861,-0.007337557434868934
AREG,,0.04768583402599684,0.03208146206844614
EDIL3,-0.02872095586369475,0.00889432451072069,-0.06399103730338598
CD86,0.02412234309265215,0.0015040212916301158,-0.019007322905244612
HRAS,-0.1198915433703663,0.015647793561390903,-0.020762443091016224
C1QTNF5,-0.049023530299723506,0.005811781094780786,-0.029040352467881378
RLN1,,0.20061085217245653,
COL4A1,-0.09369750952767399,0.06748349661120363,-0.059886055705012604
CCL3,-0.1026989437348943,0.03253879836183157,-0.02335980414942764
BGN,-0.14176289876996684,0.06506352094176533,-0.05227876144184422
RETN,0.053448851570733036,-0.026352368472418335,-0.028603469210144495
S100A9,0.07818242077792298,0.04169674669856545,0.02891102093400417
HCRT,-0.042793484186813634,0.032681736794934656,0.017399319929358857
FADD,-0.06978798463812537,0.03994310828916135,0.001085835806688263
ACTR2,0.13489411780649785,0.043070573321898516,-0.07802812362572412
BMP2,0.0009299876409335075,0.013378804258789997,0.02995691905645807
PDYN,,,-0.02719712815730194
CD55,-0.09914317689124291,0.06393136508780138,-0.04694053713715115
OSTN,,,-0.06563823180229549
CD6,-0.05958405925193806,0.01512040237708965,0.009558541774791034
IL16,-0.1160055587334205,0.057460092083591256,-0.02335277591667953
LAMA5,0.10339509833077935,-0.012874000139260459,0.006517795070194966
RGMB,0.10046629708612656,0.01426211592740875,-0.045584379503104074
INSL5,-0.009416759013887053,0.02031450652654846,
IL12A,-0.06503918409818468,0.0361761799630099,0.02849164760434171
S100A8,-0.021597089281536714,0.026758642789863247,0.01069679693601564
TAC3,,0.07558980674305997,-0.02477849870635215
TAC4,0.014650999274171498,,
MFAP5,0.04386614418145154,-0.03369600323520219,0.019004703043378982
CXCL16,-0.013975333968989027,0.006773828325365985,0.017075989793517248
AGRN,-0.09857048240560069,0.09569086948135062,0.009268252960610068
COL4A6,-0.0046994605305717245,0.06222760819117361,0.05097656830397365
FST,0.20734588531395387,-0.004047705246491548,0.027487250332301327
MEGF10,0.02062370591517658,0.00046854724275247284,0.010919004905042698
C1QB,0.0698148333980153,0.0137784859080948,-0.019753865340650906
HLA-B,-0.044327049909013906,0.04813329597977662,-0.02827951466233032
PDGFA,0.08721006120675107,0.052405553171947346,-0.047774478512169954
LAMA3,-0.06610828602664708,-0.02905996662853849,-0.0336088629421998
DKK1,-0.04485689877209089,0.05951401558517765,0.06258465263469104
INHBA,-0.021185655385758805,-0.020691865555737078,0.02274547577770327
LEP,,0.09478150067521686,
IL7,-0.05958413199866282,0.009984294700911747,0.1123622935747936
FABP5,0.013949309416596258,0.022236831269349173,0.09206574160586234
CCL4,-0.10099054891238747,0.006485020803145866,0.0741484955076687
FBN1,-0.06080227723824778,0.07013768742127201,0.012527026867815417
TCTN1,-0.011254708524645883,0.033813382687291754,0.09250425493602131
NCR3LG1,,,0.06966291230204341
BMP7,0.10935729107080923,0.033965739824790155,-0.038079357932485666
NLGN2,-0.04569077605928679,-0.026184680675875333,-0.043631840730422554
CCL25,,-0.023849506185427784,-0.026921357849474276
NPNT,-0.02111689647736838,0.002911868467682147,0.053076617912565516
KITLG,0.05371606783456966,0.028583932926756293,0.0261956895560089
MADCAM1,0.08486168640454692,0.08042486557058917,-0.01855326217552008
F12,-0.0715749759167502,0.007973470985525343,-0.04250355296585542
S100B,-0.03522521371251713,0.02689246487577181,-0.03634160145777568
IL27,,0.03435290301844236,-0.022373184249233246
CD99,-0.057238765695111306,0.038938373711987447,0.08134201486752118
PDGFB,-0.04409323461560252,0.051144241807100234,0.016523661553133423
CLEC2D,0.1253796478844538,0.04722302052250452,-0.003748126017103764
F8,-0.03225307781350748,0.0656740804247931,-0.005387635578253941
C3,-0.024218377746203827,0.022012999913583024,-0.013646364237721606
DLK2,0.02013343633485438,-0.01714823120381946,-0.037686874655757575
TSLP,,0.012467746741622437,0.033461707540500686
OSM,-0.08918919776319055,0.0969321207991672,0.015359225367593763
PRND,-0.046149501243392545,-0.020037725412378995,
SLPI,-0.082737365709312,0.03255908081554047,-0.020193816198478612
AFDN,-0.041548996444451355,-0.03353978998886258,0.025349187042701424
ULBP2,-0.04543324461311924,-0.037303620718538016,0.03024598317194741
ICAM4,-0.035801192427549935,0.04947867840740533,0.05486968993079738
ANGPTL1,0.0063769698209928645,-0.01195098698180354,0.016722063293171996
LTBP1,-0.040794812563246796,0.019973132878623553,0.005486138316186467
NTN4,0.0776054953115098,0.01323366014190081,0.02490016565887413
APP,0.05087214396883833,0.07044665945720305,-0.06331970254355443
RIMS2,,0.06733519730331475,-0.06694900910461386
WNT7A,0.030370178753939006,-0.057233300848156,-0.014926063704096453
GAST,,-0.021091549637876062,-0.03461469225325986
GPI,0.00665303942665533,-0.018974611541493137,-0.05530209393764973
IL1B,-0.014793296899004988,0.0279659804920763,0.11898983805380195
SFTPA2,,,-0.021174097620585756
HAS2,0.01627156114543661,0.03314273458733164,0.03711452084010951
IL11,-0.03473154009739071,-0.0401933157926202,-0.003585051769850674
SEMA4B,-0.07192483970322139,0.011011713210840476,-0.018788054730142802
FGF12,0.03740825285212314,0.023928362595651044,-0.06482027281670952
CP,0.036113561459827734,0.04910144209670305,0.01768208699890775
NLGN3,0.03150165011284197,0.006495338439865688,-0.01977705652741945
GZMB,,0.0025237270904771565,-0.05436553764050686
PROC,0.012449161308721212,-0.030338223086898135,-0.015371871084231254
TNFSF11,,0.04043962991409374,-0.022079083127297946
AGT,0.0030226964045043585,0.03610967523271599,-0.036347247552441876
PTHLH,-0.0517545624992658,0.032668692365252175,-0.02975016020628173
COL1A1,-0.08680079458021467,0.011599565315211757,-0.032616575121448076
LAMB2,-0.005764814666979864,0.013067891764087578,-0.0031736019358915924
DSC2,0.01957505969002139,0.03945172968603839,-0.009201250024049524
WNT5B,-0.03744419830470374,-0.0015651709956725716,-0.012433588484951645
LEFTY1,0.06502474724117524,0.009490570936720576,-0.0338120470930576
FGL1,,,0.045426850590592566
CXCL5,,0.006855517005915889,0.05815620034341732
S100A1,0.059251985186668826,-0.010468913490856723,0.027290721832105905
C4BPA,,-0.015403992477594435,
NPTX1,0.10468480236222447,,-0.04055744582858093
TGS1,-0.037072628554192875,0.05570237890962372,0.0637999951769858
SST,,,-0.04125081505073027
IL34,-0.028935392244064197,0.08645394281598942,-0.08177382132864768
DHH,,-0.004451658987767452,
XCL2,,0.18827841458647465,0.052731838161025994
TF,-0.00788853979649373,0.061591403665919225,-0.06296092296797023
IL33,0.05459857704014151,0.05249519011695378,0.043865099744847605
RBP4,,-0.02840329203258037,-0.07719007690833693
CCL19,,-0.02944818273049815,-0.0002386361207111542
CCL20,-0.0541339756862881,-0.019675869453102877,0.11910908556735794
NAMPT,0.04718426123692623,-0.02138535010645017,0.046085290907219
