,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SEMA4D,0.01589281717112366,-0.007722340507541973,0.0287997172123799,0.03728113416453204,0.0030637903446446057,-0.05368762422185887,0.046626894648428126,-0.004163491137173272,0.08620399319688296,-0.0014893663852934191,0.03522179867313027,0.03735053700846926,0.03673607101105073,-0.023484938023922285
TRH,-0.005744818293865258,0.0380089581947104,,0.041947594432516236,-0.014189015586255129,0.1336806456136053,0.029465731377045223,,,0.007260669178663949,0.09056065612188316,-0.047006895319454116,-0.01236282786093659,-0.007032151085981214
SEMA6D,-0.027819597636159085,0.0693964856770421,-0.01820423275287232,-0.006828184931147104,-0.04363098642227063,0.1075158631965341,-0.00977285450395196,-0.022885142459586474,0.0628674289066811,0.007900087096910728,-0.0018397807089446294,-0.025378317556842347,0.026166784913549863,0.013739272859326367
CEL,,,,,-0.027993449729467094,,,,,-0.024813091644184278,0.074340925003302,-0.01816949415641644,-0.0064072649304957275,0.08894613915599546
PDCD1LG2,-0.03678017779632791,0.023459565814221206,0.032946797196766624,0.07581978892307259,0.040312246897016055,0.08208221417909213,0.022521965710654963,0.00787162654897843,-0.014995123933811708,0.004898545593173358,0.10136455213014185,-0.05692627130913695,0.052427603949077646,0.03462277588194984
SPINT1,-0.0253397208784204,-0.0390035540082175,0.044445859023223615,0.03687753575424577,0.003019554051385384,0.019401953162460357,0.04720160298180393,0.0015470235706381281,0.06515795319150701,-0.011470407935505892,-0.01636581765250385,-0.016319303212896725,-0.0009406901582573201,-0.05078864210309084
CTHRC1,-0.04024256349564707,0.0077899679946890005,0.017688433920441983,-0.007813659333738175,-0.013776788381071796,0.11753981703075926,-0.011005002673025423,-0.03005982290777898,-0.07515201605980225,0.04126403998168457,-0.002178875216827068,-0.039325182767452276,0.011980391516305295,-0.0007322368630926008
PODXL,-0.007692485571051181,0.05058631881775821,-0.018314288542666493,0.02582936368114603,0.048169218600240205,0.12020975955786732,0.01942812902355349,-0.017175994254580978,0.09984810848125185,0.07123422505408908,-0.0028563453186711114,0.022770406992419518,0.009417273449095953,0.013533767113508963
JAM3,0.06572902647722985,0.018828185269249755,0.030365200706090858,0.039215485323317346,0.009340751791511946,0.08688847835691015,-0.05308117662428061,-0.019953297916086823,0.04630801738942357,0.050726354332782206,0.027428979610867012,0.010863268191820555,0.0018994090215088443,-0.012392081982213568
TGFB2,-0.027804346257903796,-0.013643418066670797,0.017331771881078165,0.07172914988665706,0.04843451494601171,0.13278541117071688,-0.005392911473227508,0.009545139449045326,0.04194798110907082,0.04259195442452412,0.017406814070289697,-0.01170598996784647,0.02377731691412737,0.07530123594062947
COL18A1,0.02830043850524988,0.09270547318131855,-0.014108860697455181,-0.009397611807232519,0.025324376850364316,0.13311379033509593,-0.1026617437876775,0.05589418528676477,0.12831722807647333,0.05293910152906844,-0.05670238735514728,0.017471275705236,-0.05420797606661726,-0.042188322601059286
NODAL,-0.03920715910172217,0.02094916324226806,-0.015319391134921565,0.02168635868521614,0.10137181934577379,0.1929323977520367,,,,-0.007238154643103223,-0.018941786516172614,-0.043424329641965444,-0.016103680672891838,-0.05649228871906327
INHBB,-0.03473551365305249,0.013219310198808542,-0.004416982101423369,0.06294387759372437,-0.021975544253907308,0.07922383922555519,-0.030830654473192227,-0.004885412895031333,0.0715946550865781,0.10179864562382474,0.0246580492358634,0.027034626975150338,0.0610214558666416,0.05113965482545555
LCN1,,0.011678429632670122,,,,-0.023888727922073284,,,,0.05867043150657552,0.07436266800576516,,0.06008504128767725,0.040377029094386445
ARF4,0.03943242480430513,0.038714126239903314,0.022641323737870214,0.009070143146244892,-0.058457729937476235,0.11540473796101491,-0.024194629249701196,-0.02671710887908466,0.05127073921582321,0.016350090248674554,0.0248248036039008,-0.043108076136882785,-0.0374565918518344,-0.02200641497978561
CXCL14,0.03587781858679942,-0.022451954867822012,-0.031116639121515993,0.02957432970044735,0.018313653917492973,-0.07381625952890944,-0.05835675511904974,-0.03222728436194852,0.0007647881720230161,0.09130678382621975,-0.01421720798777754,-0.01683073935371496,0.04614308173684418,0.15761187104460483
LIF,-0.004973042061503351,0.054363693652153496,-0.019385810684545132,0.003399624933082914,0.015794107818520677,0.020951743678218924,-0.04439219784986147,-0.017210149687035256,0.061399233309152076,0.017742309250272613,-0.004866020152440228,-0.02346139664542218,0.05133275671302927,0.06974977151061808
IL17B,,,,,,0.09014343250548008,,,-0.032380948101907836,-0.022672321499075814,-0.013725052658941092,,0.014540057652067239,-0.016560023821791385
MMP1,,0.0024805353798646964,,,-0.014189012490962305,,,,-0.042224376045372436,-0.03582050288123435,0.04137182407138656,,0.02858876657206725,0.004914033964770052
MATN1,,-0.025030596792161363,,,,0.03780478653823045,0.08909952253988854,,0.036678165921751424,-0.018267507019210538,0.06372289470629679,0.026555504668322842,-0.009521135445031793,-0.029555664640466172
ADAM28,-0.0007698324203008329,-0.03162803982276646,-0.0004468946635241795,-0.004846961991694139,0.049903297832584646,0.051473009365420375,0.011601926295573387,0.009388255072553945,-0.017472590500650108,0.022366718825969963,-0.0019951357811415645,-0.04628736805834751,0.020925530149541967,-0.05916627589714834
TCN2,-0.02632260122756339,0.055145768261800496,-0.01948894500017314,-0.035522903051834,-0.0011679949320956226,0.09458177635213007,0.005224160094634987,-0.030091577559968996,0.07068957595287975,0.08570453615510151,0.04559788676556726,0.02394450709540792,0.03881272970132724,0.02706739967736765
THPO,,-0.006535605098947959,,-0.0027633189209177495,,0.050619818909651344,-0.014821054716892164,-0.01790879507137356,,,,,0.022242877366099784,0.0003345745297868
CUBN,-0.053256207445198954,-0.02687770903427466,0.035733087921371906,0.06217147259848673,-0.01443894871259263,0.06737186961508392,0.003854591599549923,-0.026937481259099685,0.11357330725538527,0.05795850206129848,0.07691900515728838,0.020675360257483448,0.05174573482250537,0.04093742355648476
TIMP3,-0.009614083059176392,0.009505658475323578,0.03024925685955011,0.059994565306051274,0.033113857477339415,0.08491160302056569,0.00633491369291625,-0.02594172143820336,-0.027568483495011984,-0.029821041609627282,-0.013899035924251048,-0.012619338979359164,-0.03677044078273189,0.024365964427752393
PIGF,-0.0019097894529543334,0.02632583498313495,-0.015288018633740507,0.014226631698456154,0.01467929092500442,0.09134537038596294,0.028486906313377896,0.007795388185123574,0.078438012374066,0.03337615880322886,0.004589570175396339,-0.005455654914217549,0.05408336524990154,0.06832925362637188
CRH,,-0.03118790053455165,0.050574229411823074,0.003391963628329377,-0.014418622989105338,-0.03673458167427193,-0.015051084266347785,0.10316420993041182,,-0.0037152983919634904,0.020306760451965555,0.0393112818657798,0.039749644777383145,0.01885434583776388
BDNF,,0.020601012517235853,-0.017198606050411503,-0.014033314634642911,-0.031434877608866145,-0.10417625368311337,0.006501841770963743,0.010301453110380923,-0.01780342694757508,0.040234872253926114,-0.018180198298897294,0.0029040947878951795,0.052436700012143685,0.047179237554514294
CCL5,-0.005140211480264948,-0.02928251460200259,-0.011141853727993766,-0.04249782312678562,0.01380431987269441,0.20121037782866438,-0.012159562224709446,0.04666569205249606,0.03173230099993832,0.00273797638817139,0.006076859189964623,-0.02127045107160297,-0.03272152941367721,-0.03979877286832996
GAD1,0.009989981113695584,0.03721939143120861,0.017175886272527995,0.03659533817759929,-0.03447785861561184,-0.060278837765627716,0.09310540817387944,-0.0082664689561539,0.0055869428921342034,0.017966578483179976,0.010901391424897803,0.0013716698106916397,0.010981986156187052,0.006960189309370798
COL14A1,0.039221577340195754,0.04271330792202608,0.028686993994414985,-0.022016717504994256,0.07118520072580067,-0.006431729167615189,-0.032151227835643024,-0.011113433797316856,-0.1016894586971343,0.06559826745519831,0.014749312619434563,0.042007296727231885,-0.02076973725069429,0.03515945685336462
HLA-A,-0.07828545073689075,-0.023936831104183348,-0.05050385181036528,-0.004931029470461436,0.08132836032804144,0.16008148819396012,-0.04455567018127149,0.06544865837678696,-0.041881981909899134,0.038857423465055996,-0.0024798533975936383,-0.007649610834359147,-0.04446731676901382,-0.07992696575042856
CD5L,0.04618295341295556,-0.020066861591628113,-0.054467315131442054,,,,,,,,,,,
FGF18,,-0.02821940969236849,,-0.022480711228872644,-0.019672915703733158,,0.028305077717626716,,-0.025902526108043885,-0.026804114767641486,-0.012755854551640364,,-0.027873554280572442,-0.040574592159320445
ADM,0.08761953003568715,-0.012455475405973897,-0.0024819376204986495,0.00615664825087799,-0.0014087444438405444,0.07458903892235068,-0.08945882429731908,-0.006021907287170056,-0.023514978670762562,0.003571949991300614,-0.018646885892623193,-0.006564652373649805,0.05153933991866,0.08554262180686345
CCL15,,0.039551223270938574,,,,,,0.022629692917542008,,,,,-0.02417473146362594,
GNAI2,-0.011387347615395121,0.05885143477398929,0.01408115255377441,0.006436673010293818,0.0357135932856624,0.1319214445684277,0.02020782016666309,-0.030134316521040965,0.0033432599405838017,0.000991497196613094,-0.09365811246114439,-0.08546704764423461,0.00017200604372035852,-0.0225331831977203
HDC,,,,,,0.09584307109027985,,0.004589567173828915,,,,,0.09479513373203323,0.0714382203162036
COL11A1,0.04177422486443418,0.016995833167120177,0.03856488456507548,0.03380056142935664,-0.04033744572130426,-0.007105370027796426,0.051774005600178044,0.04340477529601046,-0.004578459014366378,0.06929727454107713,-0.012658487056045173,-0.0008986285403702739,0.08090369050025838,0.06562279832177846
NUCB2,-0.02049690567644665,0.01873098402073719,-0.036706592111494823,0.015959147321071145,0.004100622133552723,0.06379566893506392,0.047551085010778045,-0.06620819951605475,-0.008518210549389942,-0.026586643993904084,0.010991737397673538,-0.0292249635418239,0.010263513718337624,-0.03263402946837888
FGF16,,,,,,,,,,,,,,-0.029123252101139595
CXCL1,,0.008854583454038868,-0.020624680732527965,-0.025287884451320377,0.0040270207679841226,0.08275127112944618,0.015176403635191276,0.03517755790507983,0.08176918836742975,0.042777214211970026,-0.009022147165102714,-0.0438914989664687,-0.0028223073862051425,-0.003974188266631171
VCAN,0.000603365915335477,-0.012930215877941116,0.013823688322110833,-0.04370673445024166,-0.01994503162674447,0.0523756644514141,0.001032535204893296,0.030670122895617703,0.03195040093146487,-0.04448735433919125,0.08045851377020614,-0.02763702746118228,0.017295959076020388,-0.02387671780236307
MMP7,,-0.0025062478175825955,,-0.012295705868948912,,-0.017436801293385935,-0.02043026511335282,-0.03148248680545141,-0.04353856080253371,0.07353203019956496,0.02606346488106631,,0.022798659169760246,0.05881256878300345
PTPN6,-0.034607003427591064,0.02841371743870645,-0.0008976189486231317,0.049060569556056075,-0.014743794752924554,0.07745098330015525,-0.007526075011697418,-0.003963747732125902,0.12365343901811163,0.042426639941786394,0.0805978337690692,-0.049151103069872616,0.006952017855443967,0.008244602142601492
PTGS2,-0.04507068604799537,0.004893986733121185,-0.018406445661866527,-0.045755627234141165,-0.0024896108461565656,-0.10971844084374517,-0.002818735622125622,0.000558576021404575,-0.022236212103667847,-0.03709488742797621,-0.04102950798492521,-0.03609833666590891,0.056128486214035475,0.0831265805707479
XCL1,-0.02420169478018946,0.004861102834553853,,0.03521798996038877,-0.015087429224312155,,0.029512553457285935,,-0.02102881489693862,,,,,-0.033603838459443376
CD58,0.03516227222391457,0.03454948272128308,-0.017907172079137654,0.05010201427879008,-0.0006387219823628765,0.11963890288968136,-0.02604599871789624,0.005248006901339602,0.03268331591327115,0.04239838759957314,0.01792221790470429,0.014196556383426668,0.026831138192361225,0.04219232036836899
TNFSF14,0.007024683045337463,0.017550186193130028,-0.021510862053032778,0.02149606356913369,-0.015934612164166327,-0.004124136055753796,0.05295511701301224,0.02006581908153404,,-0.02144188199415629,0.038528310489022444,0.09558251216550304,-0.028534972998446928,0.0795139548398165
CNTN4,,-0.0041194653203509655,-0.0168386341950259,-0.0026055102872763725,0.009954336586144112,-0.049419631598385826,0.07014663514046207,0.01362703746842381,,0.01722553918768601,0.007905744205181987,-0.03664343661655112,-0.01961543993646552,0.009940978166114197
NTF4,,,,0.03591149338022127,,,,,,,,,,
INSL3,,-0.03061570810157383,,-0.022480706819412347,,,0.023346041986372877,,,-0.02384604697676552,0.07656386010402072,,0.029273908340905125,
BTLA,,,,0.06924948183203895,0.00731031122555021,,,0.03818205874568203,,,,,-0.01851966500438235,
MFNG,-0.0013796725418917266,0.024391008486795835,0.02870573001376446,-0.015830269799573075,0.10127709814156455,0.09277784274976239,-0.017865514431527993,-0.019968585299398336,0.023986546337303984,0.04381197909694442,0.014282276570896566,0.04048988655385831,0.023501556704182257,0.04619081618751678
ICAM1,-0.0022829376409691645,-0.03462886409366962,0.02634321158086514,0.0530959679411786,0.04104749662635139,0.09810228893365872,0.04914165677380417,0.028312655363733077,0.03260869046531902,0.07760322802554344,0.00889823328451128,0.033130056862730066,0.07676126866502261,0.041973163746074564
PROS1,-0.03418028965687754,0.0241978793183775,0.000789547383608887,0.01924680350547765,0.017799001985024956,0.12657389408179634,-0.0823772668609491,0.05102669135256995,0.013911594990551434,0.05529900359434059,-0.00518244015848934,-0.009254589226527294,0.030985662926051122,0.11013872110361032
CLCF1,0.059870420575502035,0.016097763436547886,-0.045290927263520166,-0.0006282963782209193,0.00025245248597533237,0.009268292883080115,-0.01507723118359192,-0.014451734180889072,0.021182951315472306,0.009255147531405312,0.048157236334398515,0.05155452118669767,0.0120830994041451,0.1641124911979788
PSAP,-0.0036489833403860355,0.02065440853989466,0.006386446016115826,0.04475291755851576,0.02848754152156348,-0.05171501596566805,0.04798327464436599,0.018290754786720542,-0.026001471316667205,0.08765953133957438,-0.023941949702006547,-0.012650966839150143,0.03422919153646191,-0.10554421818009355
EFEMP1,0.0002427469591612275,0.025624474585044344,-0.008661594557104862,0.1097298639715254,0.06651755267271009,0.0915202264030658,0.06823793391748452,-0.0028867957491850844,-0.0015207957565678732,0.13948310135338735,0.0625864085527123,-0.008228123889479931,0.05256266462480801,0.12559653016693323
C1QTNF1,-0.008518514590844028,0.02112574058055148,0.015220087157164374,-0.03277301661499505,-0.01624070303713892,0.08776549534041762,-0.06157482528904108,-0.0029024072371464983,-0.05216607135299085,0.02588805734628237,-0.01068403704631797,-0.025681174527151122,0.02560981336541293,0.045383687336546685
ALB,0.029877732356436933,-0.023818595379655458,0.029966713078115142,-0.016807618282416614,0.011265803228142832,-0.029248040353063182,-0.02571942397400065,-0.018079472952793635,0.00876448875426576,0.09152146753132816,0.042461732320757076,0.03501344688253787,0.056286224736274884,0.05614329184587209
CCL13,,,,,,,,,0.015302297821977714,-0.015916973560755374,,,,
EFNA3,-0.021165563399555387,-0.04934405163436412,0.049920962057970426,-0.0384323080915274,-0.02419637956281638,-0.11652516474889607,-0.02126845412525085,0.028154010040715848,0.00966468728114772,0.05423724212175295,0.02543146517637625,0.0007606904688680461,0.08510507065422279,-0.039855893636837614
DRAXIN,0.01035765922473655,-0.023373675773130455,-0.05377659291154338,0.0068935239875644845,-0.01502946177699657,0.07411145015338061,-0.08302977959924816,0.06274399061886138,0.016938312982032414,-0.02074365755969912,-0.03589644964436113,-0.011024645509066257,-0.010892734761180387,-0.008783170163471403
RAET1L,,-0.023849933947422963,,,,,,0.09494732836442456,,,-0.01788810981770965,,,
NPTX2,0.07969532005465738,0.008875664512743428,0.015658477229616455,0.05689476978267588,-0.04054422071117681,-0.1287709829053514,0.05933338632445052,0.021215723319501032,-0.0026765309546448257,0.10613522599262563,0.02645736869686491,0.08081986092289171,-0.008515413678918967,0.016468238921918725
FGF11,-0.01903905391780288,-0.01307020254241297,-0.012917956060890889,0.004353511513357499,-0.05591505243156649,0.10346165250022979,-0.006807347039686161,0.0652801763545569,-0.05131329261615895,-0.018934156258414454,0.0074550688806966515,-0.022861881334158108,0.06150442915810961,0.11028472520418253
CD59,0.05380583058079959,0.06265858563691469,0.025384407538157145,0.009352724390893831,0.011623984260228547,-0.09109653437104871,-0.014031719632855745,-0.011303239019782177,0.008639190299230682,0.09631085813311319,-0.011816358198588083,-0.004326755419401975,-0.005881494775701533,-0.049995165484881976
COL9A2,0.058046286515079926,0.0007484588623890251,0.05213911877960021,0.04003862575704724,-0.030928475415110446,0.0356322060036022,0.006010349912334854,-0.0006601066179236066,0.0030211615152188525,-0.018630372130003015,0.04440023828483545,-0.0604850998601303,0.02426205435445477,0.08622414338002193
DLL3,0.04407007286576351,0.052037138724724354,4.684304783249769e-05,-0.044363578867628,-0.04420571154409044,0.08604234544960937,0.036576577770566734,-0.007353489802005856,0.03449232175388282,-0.07409522174873738,0.03781544211548666,0.04035976507997306,-0.01911343020357147,-0.07630153133973777
FGF5,,,,,,-0.0232900498826487,,,-0.026697890809190775,,,,0.09620545794397367,-0.010197456654447327
LIN7C,0.005491816322186696,-0.022375066499672025,-0.0062414143345178065,0.03982819064866171,-0.05859128501330575,0.03463094336795902,0.00915152129679934,-0.06696404031622935,0.044852624971099805,0.008758845690145392,0.07556101574258273,0.03596774311271968,0.02898684433720105,0.045805984797154455
GDF7,0.05147994731275039,-0.022826361701489297,-0.018069052708715807,0.029044357151400847,,0.023733671958088183,0.008510411126584105,-0.01591798789241042,,,-0.01533455892171055,-0.013701152074453082,0.03656990174895896,-0.034021357160817056
PSPN,-0.00847083712885924,-0.027274047320032625,-0.012509412102388201,0.01513168192357656,-0.015991726442707382,0.03789827145877787,0.0782603824011985,-0.02384021125671419,0.025377704228695886,0.03136600182314356,0.05892011366263739,-0.019642330163734015,0.05898701056716053,-0.012650235128600014
ANGPT1,0.041089092313079674,0.031705036274327615,-0.04232691519189476,-0.04211457642806247,-0.0018353992751850665,0.09819669939726124,0.053938906391651824,0.00437244798858961,0.025509157781925154,0.021771545167339174,-0.04234009698066846,0.01859920407750294,0.020906256278004444,0.009577632566439306
PNOC,-0.03540154845651376,-0.012032862312119667,-0.03781289596837481,0.04948742229974806,-0.02062087405182753,-0.10144774354762359,0.06072737883834626,0.01859023313783289,-0.023614748896273567,,0.08290217705439817,,0.0023522984945985146,-0.014725071922080883
L1CAM,0.025194070861035,-0.07767516244341025,2.423664938890962e-05,0.01603355402454905,-0.02274000511043256,-0.08738757278669242,0.017900884592226145,-0.033871088749038436,-0.03396501645195032,0.023429227387859578,0.0069599429946863205,6.203495985314687e-05,-0.00880940194288756,-0.0741898625817296
APOA1,0.04275089941296527,0.03754247403455265,0.04191901668775752,-0.009690671618663854,-0.009958894832950468,0.04417946179029162,0.053563334972108204,0.05232314409490515,0.06291933409168517,-0.028191793661105635,-0.05438056766250475,-0.04027997019086242,0.040204138514791626,0.03512753801982293
PSEN1,-0.00028245334171401955,-0.01968253730709983,0.06323589522779453,-0.0076843033256807965,-0.014056611422015414,-0.017110253238899108,-0.02913658059342401,0.013250388849709232,-0.01810281469211978,-0.016916638700899614,-0.043695176323930066,-0.01836994038956648,0.07782082862748912,0.024423598025120067
CALM2,0.1209154013771795,0.03889575044354329,-0.006077982695039382,0.006788486419189929,0.005092366740757895,-0.14264644136721716,0.06125015078869998,-0.010154834213751301,0.04347262211405419,0.07478521367485276,0.09474988187947819,0.03735955116260962,0.06255606797567664,-0.003948685335517608
CLEC2B,0.03270674576218904,0.010836041047709495,-0.03269971336454474,-0.04195737141999306,0.006428783153369589,0.15606621431911505,0.016715489049553084,0.005142593322844724,0.0010289917979526674,-0.0021367977121872655,-0.02200029242187037,0.05958418102072692,0.04487700656382097,-0.034558013752453896
NTNG1,-0.05248910052867558,0.022096163700507456,-0.03936862026160262,0.020427012818826033,-0.01722598956944252,0.034081769487132665,0.00930386200556254,-0.013436823132438552,-0.028211572521771037,-0.02959571099810413,0.1053609037477822,-0.0014066976185891406,0.06363031885668834,0.052324810406354956
LRIG1,-0.00109035462742966,0.03490854765126615,0.07786832386700948,0.030935683026723254,-0.03093650849098313,0.06796065210355152,-0.018191380432774726,-0.004473096784662331,-0.07642836480921453,0.001363152390301168,0.0499862082460883,-0.05468610789110317,0.02480456167498246,0.029814294226348483
CPAMD8,0.1298588222981806,-0.04791698339565695,,0.01737406057029504,-0.019155951243639176,-0.021068984414082944,-0.02613153235194975,-0.019637555954703595,,,0.05384924740257053,0.06052445362257734,0.012838296685943615,-0.0320358310413276
GHRL,-0.020696236559202125,0.020513015102792728,-0.022918641961509598,-0.01701757064999234,0.04727178348282736,0.03274154925518591,0.05748099203403026,0.02577320112520041,,,,0.0657334953988552,-0.038082213836293524,0.10614492313025664
NPY,0.05927380729542132,0.01193503999740262,0.0319511447844913,0.04036920561168435,-0.021249756699955845,-0.08300200559077771,0.012120717458707134,0.05347404260614077,,0.042571472285915686,-0.004759256313923315,-0.00826126340864759,-4.962067197813291e-05,-0.0480064675495626
MMP2,-0.04214918737344884,0.0553907298332123,-0.018356004039504135,-0.015859152675812765,0.007617607026651838,0.09583370464902548,0.08619268261989652,-0.04310472061612262,-0.07471234477168134,0.026424809250067252,-0.0034154450693704816,-0.06295667928661836,-0.00983676349031786,-0.014563904276090193
LHB,,,,-0.010346778609708262,,,,,,,,,,
PPY,,-0.023393008051714584,,-0.04031212620174036,,,0.010604671780568216,,0.046581231899374444,0.061412519550694517,-0.061363413046225175,,0.01383541463587587,0.040529252127163684
ALKAL2,-0.03303186967409789,0.03398289003706545,-0.014503375236878942,-0.009242529392460962,,-0.02388872405039812,-0.03388331629682805,-0.03859882675928235,0.010345033851392205,0.009916873431551633,0.05169840537010496,0.018982433853271256,0.009392871859272196,-0.03974354911326836
CSF1,0.013851110789327457,0.0382180448656987,0.028945781087603352,-0.04374002502737043,0.017898226623257435,0.07762981827633761,0.04468362824326706,-0.018511641669139267,0.08996090853957005,0.014904647788501582,-0.05578142664459041,0.008177645126066424,0.046308968149902624,0.04725770137547661
SEMA4C,0.05524869697656612,0.06071294367737551,0.05237523982709959,0.019395238211813853,-0.014916714060195436,-0.005376020677041644,0.028568843674687858,-0.021142565912193555,0.002669792812976006,0.02788764683466078,0.008014036336941413,0.059625628499096424,0.003253873526947498,0.026911909727560683
BMP8A,,,,,,,,,,,,,0.09543858305510018,
ICAM2,0.03540165972600903,0.03956054936093744,-0.008681426823829538,0.02281500527564145,0.03027897300565581,0.07459488860026195,0.009069722271751528,-0.02575401528308498,0.14075148421432054,0.018179206655373085,0.019734535224381552,0.030927150417390508,0.008603171816474579,-0.040600305206539226
SYTL3,0.024353327735818747,0.0441568435810395,-0.009184655823016832,0.0009787704529644215,-0.03654042047781507,0.10571074646746496,0.00206996136498316,0.07518078900003146,-0.00014943670463227554,0.06548077281989796,-0.028690075443059664,0.03178419913679803,0.07835095413623751,0.01235813542668349
IL1A,0.012515599462908568,0.025417030497051123,-0.028939517215771413,-0.014333143232597769,0.0023228281290785103,0.04990043838141332,-0.045758691911146135,0.050141947369635696,,-0.0161996198298076,-0.04040304410634646,-0.01615337155536214,-0.019187251164207036,0.008889436427932421
HLA-G,,-0.036699353410816656,,-0.0013033073970797975,,,,,,0.0896415253844467,-0.002978617331296588,,,
PGF,-0.0037875905081668176,0.08210929383603548,0.013930630235541216,0.024218170882175302,0.025026239436823024,0.1694857887564461,0.010351118114036755,0.11742340120430403,0.1053581755087395,0.013534398319614362,-0.047328403506989976,-0.03877582934125395,-0.002508648999329516,-0.019826993467044335
LGALS8,0.05046201280934214,0.0042147424180375695,-0.01648717159265573,0.036723424438321946,0.007459247143472705,0.025532482102878878,0.0022495699749101182,0.004477855534825529,-0.03926417442561645,0.013750197153043578,0.02883230169109261,-0.00391703432509955,0.017046662241241652,-0.02730873806705818
DKK3,0.0009360430256166654,0.0028633558058992477,-0.003800636272224289,0.00045115642419548313,-0.014173841482645616,-0.12526847583279185,-0.004587270815468554,0.0018205724845279314,0.0023248823322615368,0.032634452703402594,0.056287426511621365,0.0448036918494107,0.04027418322328093,-0.09873995196355945
COL16A1,-0.04548271273621328,0.025970484880902766,-0.01502950735064558,-0.0011244049777913584,-0.0077735942703004305,0.03282135419593692,0.028974076885474626,0.02414325621219332,0.05018868353583901,-0.019881699723077007,0.01250629068151084,0.016164253838903266,0.024177288183243214,0.08114248267163102
TPH1,-0.018303841632549542,-0.014393668957044189,,0.011083930723975864,-0.018804049396055615,0.03566713280079463,-0.0036625232935173935,,,0.046576664071790855,-0.0022725884681668185,-0.010378391990913213,0.03242716412923719,-0.02052499838455416
TNC,-0.040493827378998315,0.00180820744687903,-0.040694497419900603,0.0821358923230997,0.01562027562966839,0.13983270063465109,-0.06525239182288187,-0.01771556114045587,-0.05233553633510817,0.08017415681492085,0.0028131533738132387,0.03262724966535697,0.0630690578038588,0.12481262015774369
TNFSF9,0.10817671638518041,-0.040458859292286486,0.04186490626908961,0.020888617171208792,-0.024202122599155447,-0.05653829809167599,0.08169671072798915,-0.024247656506995365,-0.03646248074734398,-0.017036145712913234,0.004841278198798734,0.014664511838753981,-0.01934001639637412,-0.00982502071071007
C4A,,,-0.014292426204212531,-0.027455699238866794,,,-0.022639601153909256,,0.005694884537833056,-0.017720618819072574,,0.027051678467124887,0.004478633202401456,
CNTN2,0.061674328306912156,0.01480631028240088,0.007427315898948311,-0.016708066509165013,-0.020169905526469366,-0.04144959745047924,0.02311945778419449,0.01666712477313713,0.016314431937438974,0.003245271794161518,0.06690379755319611,0.0626364699784407,0.0024698120635609413,-0.03828498516061334
F7,,0.05291498289987434,,,,-0.02106897216808441,,,-0.023614752210012,-0.022326956589753047,,,,0.014517563274068576
LUM,-0.002121277442633227,0.05295131641088985,0.010734702406244715,-0.008930495699897203,-0.008739894412642724,0.15417772276028988,-0.019566161705367412,0.010344225759539812,-0.10094422774969597,0.07447050226529064,0.028416198580633562,-0.012136380947242573,0.004463407712241213,-0.015520275750732294
IZUMO1,0.06607928697143867,,,,,,,,,,,,,
BTC,,-0.023849924013158958,-0.022365108541260552,0.03303095548776665,-0.04434719701707668,,,0.021349901903728395,,-0.016152768159610892,0.10091154005872727,0.01176992617095233,0.04358912456800085,0.08824484530808449
APOC1,0.020819800785442252,0.005918263534630255,0.02038498294398948,0.11646771955778405,0.030103702904867996,0.18692015632585035,0.0023291236181950848,-0.01083221920103487,0.0977903380205717,0.010419743062967066,0.03657795553675262,-0.06413938809335205,0.03355443020394249,-0.0768347780999042
PKM,-0.0071165243667127235,0.0027585437353564767,-0.04725563171595119,-0.0007245146506914938,-0.002356051244857695,0.025922135276409988,-0.038687808698407024,0.03533929765210524,-0.07581145116806091,0.05708875828138816,-0.01511022279570993,-0.0336172353482503,0.029292282223651555,0.06628715999167996
TNF,,0.008459885865366723,-0.031735129850231754,0.035746020449948485,-0.022100767645388045,0.08302580260796048,0.06267888126634298,-0.021223430225983594,-0.03361593301737925,-0.01567785574280719,-0.01788811469669563,,0.05011613414959287,0.08475230515692757
GNAS,-0.018655995965596625,-0.03248508316436923,-0.05342020858675806,0.014496026901870712,-0.05447217537929637,-0.07124102277031728,-0.030782743581964193,0.018232939579205684,-0.13587464792378487,-0.03999744217523971,-0.05825035150179793,-0.07985181017965766,-0.014106758146930423,-0.10402751975440852
BMP8B,0.003942655391231021,0.0007758722517242322,-0.013741316168987347,-0.03546043288888855,-0.01580249599655363,-0.011612412634919791,-0.049058687441247625,-0.014092139520633196,-0.017599079518651226,0.035350587917471046,-0.05356543588356737,0.009276439264739927,0.021288617929974232,0.024112924503264934
LIPH,,-0.026946639177153984,,-0.01673567718091779,,,0.04287389469994611,,,0.14493665275757237,0.12219191918004044,,0.0958864230273992,0.015193407541490424
CCL28,,-0.009328909924676306,,,,,-0.028107706533006455,0.051871577388353594,,,,-0.008982618923160256,0.0329408713051149,-0.046627591931447145
PTPN11,0.06447930235293195,0.039017027812542626,0.0068042338156244124,0.056642529233952674,-0.0006391618556010065,0.06380301379342854,0.0043152866028174,0.014412186347832524,0.0060494484148714825,-0.004443135733802652,-0.052610724315470286,-0.05664631307360366,0.04631305362505212,-0.04476716703461236
