,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL14A1,-0.02542563351242776,0.134570213061762,0.07311873131556512,0.06716049665685209,0.02039960232761407,-0.041199569677979206,0.08968127977495112,-0.023046807611416458,0.06049127141353929,-0.06958089921296368,-0.02689543675616944
HLA-A,-0.01629931344552051,0.022663108265510913,0.22326549919474764,0.05300749441313327,0.012359318884648477,0.03839885360292431,0.02148632311964602,-0.08547390962034467,0.12035795520105451,-0.18592650130304508,-0.1069412666254395
CD5L,,,,,,,0.0907430511198664,,,,
FGF18,-0.03198977969364769,-0.026743008690235496,,-0.027872789576715077,,,,0.10377503706159372,,-0.03479291875849075,-0.023221939092825324
ADM,-0.031512091597445245,0.008812205509341387,0.12956308223810936,-0.12004597589408302,-0.012885244577360217,0.04174945583777785,0.08894682666942047,-0.10533264298310752,0.023049825649440314,0.0007152972750607356,-0.03222973862778289
CCL15,,,,,0.06324827309772271,,,,,-0.016790673041256046,
GNAI2,-0.0017012367808434427,0.09767044340702477,0.18126649287729732,0.008677373017894079,0.011827883874563273,0.019497795875401604,0.09394140257630149,0.023036662400946088,0.034772971711864414,-0.09346296311546232,-0.07433796912611872
HDC,,,0.0507197382783006,,0.02212148464398036,0.005809362732833127,,,,0.26412225483933277,0.047339365853509535
COL11A1,0.026742111694607867,-0.023743640686510116,-0.02615043777137526,0.011566832525348826,0.023626760103111363,,0.036773531212866986,0.004124090414338275,0.03242052313113485,0.043865341451374565,-0.09291237503562429
NUCB2,-0.019567189040357,-0.019017589024701548,0.07223992085165715,0.008015843739933637,-0.009951413460740353,0.015090377701518274,0.02029589947142103,-0.04108098280064757,0.024236519850651842,-0.05759490116397214,-0.10307431610555014
FGF16,,,,,,,,,,,-0.026394226954738503
CXCL1,-0.05156901509666492,0.06745326598597796,0.0460115068740095,-0.0032073809770603898,-0.01210125785756013,-0.008058947810825765,,-0.05073154052327048,-0.0345065904096296,-0.02014145485666958,0.053571384405374935
VCAN,-0.02045817125721646,-0.0737841033128806,0.14557827289900807,0.045066158042598795,0.03980696577226143,-0.046878479203369225,-0.02603483875497587,0.04465100442673424,-0.027939700069673827,-0.15345150455923345,-0.16644049691080895
MMP7,-0.008060068319218518,,0.0661230146803649,0.010866902178323118,0.039440822520544296,,,-0.017930216885210813,,-0.1911305913239,-0.13609007296270226
PTPN6,0.016976894938084155,0.05534276245112502,0.12634149566722067,0.05635814544716517,0.0238698909533203,0.07335929861735682,0.05341973620925854,-0.016502206273143378,0.0070571167919864656,0.01039966029233299,0.07035361082202977
PTGS2,-0.0548548978996249,0.05336491544569988,-0.07315155237807502,-0.03912237225816096,-0.01593399757593432,-0.0013934057057349248,0.000755316709410105,-0.08915268242376898,-0.028379767087723377,-0.02704597302073857,-0.043506861450287454
XCL1,0.002701891354430322,0.026244317164616168,,0.005947088618819425,,,,,,,-0.0007621396306775438
CD58,-0.006783055701270025,0.013968304706409024,0.11545130915049968,0.047721473543009506,0.061904572661876045,-0.029830760555628024,0.07062699661074033,0.03359729477508066,0.05164961619885203,0.04712254712046729,0.0016703356924067366
TNFSF14,0.012479747971329258,0.09834859467851267,0.016276676314331832,0.020942012932571696,-0.059742215450887155,,0.039293653888454926,-0.025044291764584017,-0.013358586381477786,-0.016900804852292985,-0.001169374574607288
CNTN4,0.028880297356709342,-0.015972709162844396,-0.06135388129886212,-0.02867253818967685,0.014686559946052013,,0.05352338368871667,0.024524030909986092,-0.028808313416102127,-0.04320447606135389,0.013272652939206148
NTF4,0.033650064335680345,,,,,,,,,,
INSL3,-0.031989773419039115,,,0.038512061164224454,,,,0.04046780384705198,,-0.031045753890980497,
BTLA,0.012861480086365243,0.07071585994808556,,,0.004469266867511779,,0.19646432343576004,,,0.012247215942128208,
MFNG,0.027262305738372777,0.05210718012651522,0.12016310025148083,0.03317261851852808,0.07125651521616647,-0.0020257467535132636,0.028649249731720193,-0.006562080325081031,0.011409677116836324,0.07889377901918834,-0.0062783514628577276
ICAM1,-0.02835901261087929,0.06264811535090205,0.13272729127864263,0.04729605337808057,0.0143462855521726,-0.0963975080520415,0.054492418892338336,-0.02936477475810103,-0.05567523438858733,0.025666593738368593,-0.1112143925268193
PROS1,-0.0297063936302555,0.08860013139927962,0.19958148520274213,-0.017718380475263012,0.007488559768542784,0.057241325101201904,0.10847255486555528,-0.03907766689686535,0.07512557595586397,-0.10935017382004177,-0.16847191623182825
CLCF1,0.027430282904673444,0.09937817357837869,0.02243852776242261,-0.019558848109448832,0.05562138638574408,0.01743908555627632,-0.04897865463788113,0.008655905382604225,0.04065797662917454,-0.1056566456984182,-0.10149089185707738
PSAP,-0.01440575907830404,0.04305354198609072,-0.04088988429478669,0.11116204576294378,0.06347694212291799,0.0663552831162708,0.05011820842403009,-0.014288346804791243,0.03465664116461047,-0.12065014157196687,-0.17517753389439433
EFEMP1,0.007449406124302786,0.2042541214892468,0.16024643827651108,0.17353968830697766,0.09639920545608736,0.10633035068919021,0.10222819397671616,0.006007734666361123,0.005657012771132566,-0.23414535685881982,-0.20352944045955726
C1QTNF1,0.01225323791486159,-0.0010484304033416718,0.16959070569313162,-0.06387433635551554,-0.0248284512215899,0.06576611682792037,0.04188460264431516,-0.0458410303320062,0.10466957052537765,-0.07890293289526493,-0.14489000208729327
ALB,-0.031071289303086898,0.004036941814182253,-0.04625034964215054,-0.02036003983334692,-0.009239431539239335,-0.04889943517318212,0.02782928172833719,-0.008885080128664008,-0.05428890047400295,0.027017140804782333,-0.010791616392258552
EFNA3,0.0302481338921811,0.009889295911887174,-0.116157769323215,-0.016030211846674546,-0.011992731774748194,0.006977551537008916,0.02445124344146408,0.00780045099762958,0.027222876371575905,0.1748614014223644,0.06849914932100226
DRAXIN,-0.007217526248685365,0.011231953558512546,0.12273036548269872,-0.07537793427646605,0.000990630014342059,-0.081693669177439,-0.0129654602447775,-0.04637888414511384,0.015269459658938885,0.036646637676964966,-0.02477481669102806
RAET1L,,,,,-0.04432734404222849,,,0.3753872384138926,,,
NPTX2,0.027887823105178382,-0.03953835958075856,-0.13766938252107966,0.027874438812495697,-0.04408042320570058,,0.02378876087159247,0.05059676445879327,0.0533702116369174,-0.014381112596274637,-0.018336500206874405
FGF11,-0.018742339876179098,0.01982844901208088,0.15817574731454548,-0.0008269512668123249,0.004617712503591096,0.005140663154273782,0.0528205463370601,-0.08513555899444603,-0.0004489867109855967,0.10261891636876595,-0.06694220362411654
CD59,-0.01043562694262913,0.022044650993260466,-0.05563675549211536,0.10668529668793666,-0.052783049712690884,-0.07783665550666527,0.11568498779291814,-0.03513789044503585,0.04646630631987028,-0.12703671623752824,-0.08636005755176962
COL9A2,0.030622325209809505,-0.03516869963595788,0.03801099741764258,0.042420938503368026,0.0633743652572353,-0.0712391866236891,0.0637683441539074,0.09425450168691538,0.013067446809129326,0.2052835459675063,0.08852006412975516
DLL3,-0.045535680870337034,-0.08718075648994958,0.053659105386864754,0.07024345626455687,-0.028424639257189944,-0.10776262577944706,0.028103396846532257,0.07990891570546337,-0.09822159885866721,0.2730164560830133,-0.015917434958692602
FGF5,,,-0.03682889305583223,,,,,,,-0.07084788706557095,-0.0341522923905902
LIN7C,0.04018276214964642,-0.020357105252559165,0.07252419956646246,-0.019935095410489916,0.026989950302306172,-0.03646598432465337,0.07182779673873452,0.025459172785694702,0.008555380328241153,0.01988776366840757,0.06807469839199586
GDF7,0.010118274575427124,,-0.04865587638904435,0.047293719010352585,-0.06205593082695917,,0.0047767050932828025,-0.01261543442545905,0.020569766569989694,0.045753138764268605,0.13043147585819168
PSPN,0.06167974409554223,0.02206834012671307,0.00037429744635505865,0.02309748448592713,-0.01459756164357757,0.009113869975127932,0.020963958032675523,0.05149965564216072,0.039971862823811384,0.11817286186648597,-0.03727934763929242
ANGPT1,0.05955778584580233,0.050887948249136304,0.015467799341897919,0.033798521855618366,0.011644590727397814,-0.027056589322061977,0.1034674837787637,0.0680803182864941,-0.003732649100278347,-0.0062705480993404915,0.05984508513208267
PNOC,0.040445341065027327,-0.08238526476940763,-0.12691547922358687,0.06791493072073172,-0.008945528608308785,,,-0.013415308459453695,,0.01964701794141707,-0.02923791165138523
L1CAM,-0.020473222235330275,0.01684340581200677,-0.12433934229418771,0.07120996815386078,-0.06675335911236085,0.11266051782521991,-0.008916413756487418,-0.020199332299347714,0.02262299739259966,0.006245824080305037,-0.07534368471533644
APOA1,-0.024034653334650175,0.05873692969159503,0.005987378956208563,-0.012467412022415298,-0.009568226602958307,-0.04496274877546407,0.03638733765760922,0.05754030534061529,0.1285557803225517,0.00639453513612587,0.0038400993256470723
PSEN1,0.034048078975500023,0.003619315468593719,0.04033229216817301,0.05721260611755027,0.04858947214566119,-0.07380351208173082,-0.04335428162984558,0.04006721730097886,-0.013370054357004363,0.0018764499831007018,0.0023247046831467322
CALM2,0.04411284742039368,-0.032031596660285204,-0.20350220540874536,0.06724547651036766,-0.09068505145568471,-0.02264167096920174,-0.09336909173318957,0.05840884048472914,0.006266401876707368,0.155998096577929,0.09487383736970346
CLEC2B,0.008894248670197414,0.07385155888603726,0.14790218303121005,0.01966224889763678,0.02784988186444937,-0.037440560292361195,0.03158706363611669,-0.013890196971547437,0.00048609148040088744,0.033790818283728256,-0.08905554687132347
NTNG1,0.02334675877304202,0.011244514911553942,0.007767215020847181,0.011630367766161165,0.05759164654930896,-0.06085155505657844,-0.02851101282122742,0.06084893490791314,0.0343389490862386,0.1476276826721905,-0.07745426252315422
LRIG1,0.0044518174779894695,-0.08358004088809372,0.1283388219731938,-0.025999398840721746,0.045359811483705464,-0.029591415494656093,0.0765688705192806,0.032548421654732894,0.0971097950461091,0.17438109354642434,0.06458700734204709
CPAMD8,0.0026144653661964515,-0.02322046978684125,-0.007541673927873804,0.01847963249591127,-0.002518747400902334,-0.05647795829298285,0.10866455554255056,-0.014172421747980187,0.00471583295478122,0.03714827489864821,0.04174625301367055
GHRL,0.0007041235097589569,-0.03518941278208478,0.012564317562774346,0.011747788614438058,-0.04162350885114984,0.10269075495913299,-0.03879177128238588,,0.0042336745094256984,0.04206913127806711,-0.025593666969934762
NPY,-0.0071299451119864465,-0.0233251361453133,-0.08224466183578925,-0.04420669656106674,0.025321317196242442,,-0.0524284361059421,0.03410579244894322,-0.04596781623380893,-0.05217408145659013,0.11678333201366392
MMP2,-0.04210713080982778,0.046592889829394066,0.1289828638633175,0.03731818181295872,0.020857473468977192,-0.03508314747840449,0.0636869264165232,0.029260161124019416,0.05652358824188692,-0.020505590916880985,-0.00721660487536145
LHB,-0.014632003163281783,,,,,,,,,,
PPY,0.04585247830457089,,,-0.01743841832209507,,,,-0.04859599674408351,,-0.07735535018868786,-0.05197420311098325
ALKAL2,-0.013921710992614173,,-0.016370237633915794,0.004891349320793424,-0.03190319744804647,,0.12886701772603143,0.13371074461326388,-0.002052811232106581,-0.02755771885082143,0.03041192542960054
CSF1,0.041397468257537,0.022408714035890315,0.08801301285098181,0.036235989282991043,0.08545865704988094,-0.05164809656262728,0.03286352979762912,-0.022684157047765007,0.03948976531798466,0.013465060120236036,-0.020727183507383964
SEMA4C,-0.004124742750011655,-0.024037279517270367,0.008463838257727199,-0.005848956012956102,-0.02582934681076197,-0.050018614715980694,0.049120382743965595,0.06397207225215626,-0.01025968476214534,0.03220621433867752,0.008449851798380608
BMP8A,,,,,,,,,,-0.037084811322222945,
ICAM2,-0.05011671257709713,-0.021388232852457147,0.16061967171286273,-0.014440189223272107,0.034831791316119715,0.03612497179722524,0.028787957874050887,0.051410879661745186,0.042172432259608705,0.044809127838974845,0.05970285588789494
SYTL3,0.015326402491797664,0.05374279819955333,0.1796074582647799,0.034783603988281155,-0.002627608375260306,-0.04019321877719959,0.02582535416533625,-0.009585174743455716,0.029977428627649738,0.02874603742446273,-0.019720221907116236
IL1A,0.03248060271428776,0.0013300700241607912,0.184126161614432,0.08102635518052421,0.08267522132971186,-0.04322897276998669,0.0033293909798181687,0.017293186224454523,0.11623512835293444,0.09083883877071497,0.08766883095379185
HLA-G,-0.03480602202326998,,,,,0.07476050339137451,,-0.03568106758568364,,,
PGF,-0.04389632504359339,-0.016314830048537274,0.16011981253694374,0.014556330255927646,0.015369561276003928,0.08919067277230719,0.13207718580884695,0.022900160269849968,0.06639649544310569,-0.032867333958819994,-0.06710863782048448
LGALS8,0.03409117522529848,-0.011863304153985794,0.07730728645179952,0.03245806626243731,-0.003114532672051517,0.09637727538414864,-0.028902476528559075,-0.012805742269980679,-0.02237814192355731,-0.03447801249375908,-0.05046489866934526
DKK3,0.004106268589081645,-0.0592766624997369,-0.1474259042699351,0.0051618706879851236,-0.07078358417198766,0.06142205184092931,0.026491791832743687,0.021619773540089354,0.0721668178317458,0.09774359184379278,0.04495273561307426
COL16A1,0.002441284600594047,-0.08498410674778542,0.033708722017498395,0.012393539303164638,0.06532822720762724,0.03651437626107643,0.03162325865317486,0.009533721250267408,0.08262200004133985,0.1786288574736925,0.11989655611300504
TPH1,-0.005859399707815866,-0.03751802781880969,0.1300370036271205,-0.007900847306367998,,0.17224457436204096,,0.0066811196237286045,0.013368704716782753,-0.032393901067070886,0.009474293000765169
TNC,0.04318429120748719,0.14709263584629165,0.18789488133991983,-0.014169780811105717,0.07921785774141185,0.07118617436649065,0.1543121391539257,-0.06584569364556764,0.11458067644364596,-0.22205346170698653,-0.20953236099978043
TNFSF9,0.05325047034981869,0.01895582359320128,-0.06379270252779878,0.047643201721283494,0.0034442551887182687,0.03251858817986956,0.010626905378810036,-0.031692657456115374,0.014622050458311449,-0.04327067140198232,0.02445902935884864
C4A,-0.0059348466082558005,,,0.008591262081972542,,,,,0.0004855993332853586,-0.04994036597584884,
CNTN2,0.03006256384563292,-0.00544992595384917,0.00719135735710299,-0.01841334270803144,-0.03328293140888427,-0.03298589911117686,-0.13377680320564989,0.07181841677605659,-0.10118483607664815,-0.009411382658508289,0.07474383590241912
F7,,,-0.03331667071064429,,,,,,,,0.06580259081896828
LUM,-0.06322914106217027,0.13157247748635625,0.17965260185349202,-0.011683396219156636,0.020305161307615748,-0.043300806846084804,0.05840622955981155,-0.008638227925618932,0.11898887835704634,-0.11079582634764283,-0.0887796010353778
BTC,0.06973302497713581,0.06385603224657131,,,0.08569940636364885,-0.06260092494580118,,-0.02149796287492831,-0.026833031802847955,0.08111299991799556,-0.04474333931446786
APOC1,0.09626188282608457,-0.03618848950240196,0.20097214788249662,0.03655704050007891,-0.011369001344972082,-0.04741773248792763,0.053805154309781576,0.06246699864525429,0.04054703714296592,0.16909503571761209,-0.0008462945742983218
PKM,0.027925665540650672,0.04092850794727772,0.08056384021350435,-0.10170614141970617,-0.05450052934101242,0.11404296956532822,0.13370879564549695,-0.08365965839218113,0.11849174275307713,-0.1697090174668477,-0.21893375154856046
TNF,-0.015697303217052476,-0.005599922365356011,0.041137731691644516,0.03245938974697397,-0.006356162571153513,-0.09956603021915575,0.049623902843679325,-0.014716193605787862,,0.13040855418999334,0.008960576749550754
GNAS,-0.014416399928593334,-0.13839985886199646,-0.13302827458464117,-0.1257793899561991,-0.12418986665216691,-0.003726099196854499,-0.01508394835905051,-0.008874973556806921,0.11716835989207966,0.06339189358305353,0.024027610412539056
BMP8B,-0.017749611582222605,0.05015400929580691,-0.019926968667891586,0.061052382663386875,0.018496002214316812,-0.05131299231319102,-0.0026559782747584033,-0.024212027056427533,0.03221500336561285,-0.05129280055966293,-0.06688414483232014
LIPH,0.05465339396668805,,,0.01050363622496135,,,,-0.01640728981760629,,0.0683639185011606,0.05086806711286704
CCL28,,,,0.050611830307463336,0.026166308645237384,,,,-0.021616791940843396,-0.02879643618090741,-0.029777388199870122
PTPN11,0.009196177993675708,0.024440593293401935,0.097144608788952,-0.05670260881861258,-0.005148425756599893,-0.012473485211776028,-0.06894439761071686,-0.011898638338635718,-0.06629593898761096,0.1068894557876111,0.022812984425486457
ADAM12,-0.051574055097825214,0.07315974085593761,0.08960620457607871,-0.08150367296513558,0.04598536340120282,0.01941875204557257,0.017489226656540367,0.05226119833643964,0.01898192739039252,-0.14672757602598127,-0.1240441794324775
EPO,-0.031676784828566264,-0.004780840581382715,,-0.009717832204374041,,-0.04282701893449043,-0.025042712484231622,-0.017040221262235727,,0.023099434808856782,
EDN3,0.07190762464868071,0.06235069312960045,0.02647747908333457,-0.0003318122442430122,-0.005193273603619673,,-0.04054653701088503,-0.014213043469924087,-0.022551592329165294,0.022780299024275755,0.15753612048518736
CCL22,,,,-0.006405299398699259,,,,0.009930149779566093,-0.026833032990374015,0.06979825574442727,
CCL2,0.0034837672281539953,0.1795821649870335,0.044404074898122724,0.08476415351593128,0.05492747443696692,0.06722069610111887,0.0838117144828283,-0.035177750741627864,0.025063096766311164,-0.15310794514573012,-0.11853873902761582
DSCAM,0.0026287579490418466,-0.01298816393249902,0.039138528220879404,-0.006492264709553996,0.024656078953803045,-0.04436019784046215,0.07238182751875753,0.06300935519533131,-0.016538271583192148,-0.020969994079192825,-0.05077055553716818
ANG,0.012137104462110752,0.0749134294990208,0.14327252389401873,-0.0057766411680001805,0.06488457165523707,0.005035167136972975,0.058044118410837106,-0.06305818954741549,-0.031219807878679177,0.0833681346101225,-0.045723271449879
FBLN2,-0.024393166512775465,0.07117626132303013,0.024729474105018773,0.08882300725041868,-0.006296659129240483,,-0.04101681401560661,-0.038112938369563365,0.0847161155699036,0.04688732965308358,0.016312137711283398
VTN,0.034565917441105015,0.0055386268418615376,0.046341796746733666,0.051329062435055514,-0.07274396529926096,0.008172290975022449,,-0.01198234007190022,,0.07729832940665853,0.04589453840208885
VEGFA,-0.006459864635884448,0.03541400611437135,0.11705721366722882,-0.1470007381114619,-0.0085631480192072,0.0780729608853955,0.0708470569166286,-0.10671899743228098,0.020817247408333597,-0.12423895877028573,-0.1310724905860174
F10,,0.0522543369230331,0.054456551078606,0.0075781783563839775,0.023569372176345714,-0.02685050142011558,,-0.02046474221958795,-0.0232156268654413,0.08089724416983446,0.02121763097933777
SERPINA1,-0.04263665030755009,0.12358319060053344,0.14251495204872847,0.02482413000356611,0.06094810861972686,-0.042995601902758356,0.028734555048435383,-0.00482339289160964,0.07392193404596599,-0.08111007575512806,-0.08032487162094593
VWF,-0.08639602423131068,-0.01551871830136711,0.1802970916849952,0.04435788534802636,0.010047813604510932,0.0417359066487707,0.10521464023740125,0.01589907185363146,0.02504521353837219,-0.04469859625680517,0.08581347372520715
GDNF,-0.019549411391782307,,,,,-0.11472587110380492,0.039517310883194205,0.00558865229072578,,,
VASP,-0.02159481958050365,0.054869954512470696,0.0987929618482509,0.0498455629479329,0.022223237228321,0.03292804166748451,0.11588105721253075,-0.0016790525264380632,0.015625307081281056,-0.09495893291866454,-0.13059153608409926
ADAM15,0.027679637010044694,0.008316510170496894,0.023051450676963035,0.009776471296912292,0.025224964794014634,0.013119934684388858,0.024971431019897697,-0.00905833717262967,0.03397977092542355,0.04501673937758488,0.10465235357458139
WNT2,,-0.045748310802658836,-0.03942501147441068,,-0.06722732129924204,,,0.07434930825356795,,-0.03251094729030163,-0.04688088039086322
CALCB,,-0.004622496266618671,-0.036828892655600666,,,,,0.05763696670252853,,,0.03872619038416026
OLFM2,-0.007706204129027278,-0.029420941432996693,-0.1240340967956676,-0.04339361297856431,0.13318039240334983,0.06201164285924673,0.06313189954243469,0.04169804347131244,0.04228458554619207,0.20517451681395588,0.012422143696785463
MFAP2,-0.03666509191713051,0.03908177504807042,0.11343771714574476,-0.016690513202808174,0.01756939590654745,0.035916993801873305,0.03523384549235173,0.0684261979185747,0.09437325532554382,-0.021083274700510832,-0.06785103461172191
HLA-C,0.026942154537515764,0.05950684045740165,0.1883869169958382,0.1292535836809165,0.08832229659678541,0.025440579021357997,0.009931551303421647,-0.03982978897383438,0.12174972702073528,0.016269995311617328,-0.025020072336975868
THBS1,-0.018065181165223536,0.1210128954392786,0.11391997607775685,0.08044110599222469,0.013568718555006676,-0.06545891590487102,-0.08854103599326704,-0.006348560560902772,0.03338662605772365,-0.2780824278352834,-0.13515864100247227
HSPA4,0.0050023763486370275,-0.018400332642950108,-0.015483498409622043,0.027278730804603173,0.02543981708617192,0.06233078871033614,0.012979649907437253,-0.0075676204616997745,0.06447490596970067,-0.01369849229126808,-0.03272280034342182
LMAN1,-0.016639739922850744,0.008941539618144072,0.1644394113057143,0.008669065752203628,0.030638512273058315,-0.027909539175465195,0.041383693092420376,-0.06247984459415117,0.11338560681980515,-0.16732204639712878,-0.1594306767517992
LYPD3,0.01574860784882045,0.11202422744851799,0.03326173641151262,-0.03168895724101449,0.0337625137731915,-0.005877657543736356,-0.030597036036718244,-0.01971704744472514,,-0.019814816888877314,0.026481204373297706
APOE,-0.0005681595431337522,-0.07214958828765203,0.13984665009782282,0.0539882641806286,-0.007747516138500319,-0.043926341083937184,0.14026362916075436,0.043882772758308194,0.06477430211399786,0.11525250038436366,0.010992579736312067
SOSTDC1,,-0.03855277120385473,0.026962977793462,-0.002871636450675225,-0.01237632845022805,,,0.07197293742627618,,0.008263903123510413,-0.007818935197145877
ANXA1,0.03144702345493475,0.21623315142192645,0.18323824255526033,0.08558196084106585,0.1357215899483786,0.05245165932940267,0.10537610506629662,-0.07748581599418977,-0.040433531018213585,-0.11734044233637049,0.010016647909750615
WNT2B,0.0047895407951975884,-0.05611171656314657,-0.01790296878361505,0.003922141803658968,0.048390755679462785,0.028636090130492068,-0.0073090786947279714,0.0025632233666750184,0.0028899753306273644,0.019892725697015213,0.02443254181891414
AMH,0.12640580531705198,0.006023571005664894,0.05075504174583722,-0.01422666908726737,0.035861378197955485,0.029008617417431982,-0.03303688575580191,0.042318726923357024,-0.021616789184242927,0.14130358115803118,-0.011793842128317328
GDF10,,-0.03143684410007028,-0.013980318687762847,-0.011600073822294624,-0.006775098293022667,-0.06660775531201284,,-0.010153030795245252,-0.027282815628062774,-0.03933116977381185,0.11674630081117503
EFNB3,0.011257592782734928,0.018059676037835256,-0.026466584464088075,0.026666916253099384,-0.009289860542453232,0.15284560844636044,0.10286228118616272,0.0003827014655904842,0.05020215209837511,0.18031133542272765,0.0222561879867658
LTB,0.018438887888622756,-0.01782295406870108,-0.00639477351946548,0.0004786276229696044,0.02488113798172261,0.041606496181589674,-0.0032647981703059483,-0.017611659491902496,0.03892013057793464,-0.013177417227693992,0.0629487886491069
ANGPT2,-0.04607035639300765,0.0008299644982195853,0.20908005929608464,-0.05780001446317981,0.03485790926906111,0.024732702933334,0.15510673919031948,0.013209166404606619,0.06901803616046835,-0.05880052722644745,-0.006540615926427316
NRTN,,,,,,,-0.029696155289218342,,-0.027282825415644377,,
ADAM17,0.004191707139576383,0.03443788403188807,0.0944376149726536,0.05417027191569297,0.05242240699610143,-0.059209852277744994,0.05015950181595533,0.021266276758631738,0.029584784936660218,0.03497965778861781,-0.045556276522865397
LRPAP1,0.03467582172624429,-0.11267121764668522,0.02477231042517819,0.02306263928658569,-0.020191999547989836,0.01517158286432597,0.08389882455754542,0.021079551156384612,0.02232040230305654,0.12832363281428155,-0.015410403818956067
NID1,-0.03284886645202153,0.04654153662364911,0.16814840203403564,0.01802844489509348,0.014678736240502279,-0.06876766581008939,0.0871300546447155,-0.02537409898501212,0.06216339240162907,-0.13795914241147908,-0.038075634726999666
MST1,0.06136505681143947,-0.00937983801955713,0.12720484805666557,-0.020433721582727403,0.0014125397552226992,0.038386311728833576,0.06589442001793538,0.06179924271439026,-0.0044124203819957295,0.13555652844496155,0.05522370718971049
IL13,,,0.027765187232936344,,,,,,,,
DCN,-0.04594332658942768,0.03830468296681386,0.15839350500709526,0.018504976646945177,0.020461988389455302,-0.015149249597691167,0.10431534515571793,-0.0225819305225375,0.02146129929025452,-0.08463229178482555,0.01900049889485921
IGFL2,,,,-0.0026645902444365293,,,,-0.0168840221951206,,0.008198577815019842,
COL7A1,-0.030182090903431352,0.027533061909823225,0.14187906284042281,-0.029402947556860754,0.025613783579398718,0.014565226825393972,0.041109643474814314,0.031500712326181395,0.10295537157851756,0.026573550013197233,-0.01740328526658156
CALR,-0.08201561659327779,0.05657671865094945,0.14023130947738147,-0.06842267928663429,0.07294350485121254,-0.010551076831721688,0.09532002727782835,-0.02945703275581277,0.03525321594367454,-0.14624461155900512,-0.1716301351366138
PIGA,0.03443601968529035,-0.029294225777675632,0.028850181290004835,0.01009096225712996,0.0421317347922002,-0.025379766692891544,0.06860966508693722,0.039722677497010056,-0.003018008229342398,0.07316389250413145,-0.008682759646729493
CD200,-0.045791237258473415,-0.01634238869418824,-0.05010882212377196,0.09627153960250072,0.04813589820733387,0.09520552721269063,0.003975806213259906,0.035377365692069514,0.02143875456423173,0.0388398142768379,0.016620482141181947
GRP,,,,0.02600921799153119,-0.012817658224333273,,,-0.01591746634278956,0.03594873677290416,0.0546129662967061,-0.0010212029896988963
CDH1,0.08474001522714823,,0.17913488712319706,-0.03489052371875797,,0.006032105624338314,0.07883418178551492,0.05663642242962785,-0.02983536201071108,0.028182001825408427,-0.060449001497690794
LPL,-0.03255756117322155,-0.10285522321428814,0.15514121338578588,-0.08351119928254916,0.0023174223841670835,-0.07742008205388021,0.028566014805749454,0.02898858896819972,0.1342200865774991,0.10293167193682633,-0.07630924731239049
SEMA5A,0.012325367443748243,-0.02484307945521632,0.14564280642918673,0.024721904071530142,0.01864100309603697,-0.026421522632871373,0.09723302418417948,0.03542943716926564,0.04410644346488379,0.15465912362248482,0.03429915861319491
SEMA7A,0.05272778915382395,-0.001870897658166037,-0.01976716558787717,-0.01028003207811209,-0.013373321065633478,0.04625728408492246,0.0018586128728668772,0.0017403021518131898,0.04747878104729703,-0.07128308934097789,0.0405879515360694
SEMA4G,0.0001452923645897419,0.0409164264592198,0.06355615088406841,-0.04667566335689026,0.0063233632086268565,-0.0033648770631439263,0.010537693577789073,0.039160673427266285,0.09706010501158766,-0.019323178632243185,0.02402664438751931
SEMA3B,0.014810910239117759,-0.03053158821880609,0.022796052637755845,-0.03915293071562245,-0.005445453663650821,-0.05107410655318639,0.008326197396291759,-0.017676170182460503,-0.09114950154339868,-0.0001255426408222719,8.46732438834871e-05
RPH3A,0.04156401876519039,-0.09733279998011911,-0.07197241781614391,0.0037682747872666783,0.0261764123314501,,0.019056419310190406,0.02411780667102025,-0.02308750377421943,0.015317564217724648,0.0006394184246357444
JAG2,-0.07597153271137504,-0.024932487446806376,-0.0061658903250578784,-0.002948458048076715,-0.0006789696505872547,-0.035981600534089914,0.012777841583722851,0.02327143036001796,0.055981634252529285,0.014544234278676264,0.01269131537311277
CGN,-0.04974488483965827,-0.016436576167137385,0.07291566707974755,0.035682440300082434,0.02614023409819869,-0.06646039718280597,-0.007891757230362445,0.050636007593957824,-0.035686030721242094,0.12018790271496303,-0.0379694436188697
GDF15,-0.012844798427061066,0.04742055671669899,0.16039585453327004,-0.08553271338633796,,-0.03331744675525099,0.11808220771833351,-0.057114219972414344,0.01152051438272008,-0.08285949560548761,-0.050641996838457035
SEMA4F,0.05587473934365768,-0.028961363395852254,-0.09907184920449086,0.0010080103828006787,0.002305249144168511,0.03500588855579129,-0.010568260746271605,-0.0036250876593449154,0.023220331575416676,-0.021545323478398732,0.021603482546017617
NXPH1,-0.05523581672792507,-0.030817892943210464,0.024001075994111016,0.06683379141471692,-0.012681203314223188,-0.040202930000733744,0.10240049834455645,0.08836235251647281,0.10755540862086392,0.15070758907272933,0.021500585554100917
ARF1,-0.07906533582874195,-0.060750688063267916,-0.0714703520775632,-0.11278988432286383,-0.0005345613073787321,-0.10241054726960191,-0.015169765925947622,0.00942210719775842,0.05806816327804902,-0.10058690080893742,-0.041921545833158956
DSC3,,,,,,,,,,-0.030622625961604193,
